この	to	この	ta	DET	DET;NOM;NEUT;SG
ドラッグ	vleči	ドラッグ	vleči	V	V;IPFV;NFIN
カウント	odštevanje	カウント	odštevanje	N	N;NOM;NEUT;SG
欲望	željo	欲望	želja	N	N;ACC;FEM;SG
欲望	želja	欲望	želja	N	N;NOM;FEM;SG
欲望	poželenje	欲望	poželenje	N	N;NOM;NEUT;SG
欲望	želje	欲望	želja	N	N;NOM;FEM;PL
ホルモン	hormona	ホルモン	hormon	N	N;NOM;MASC;SG
ホルモン	hormon	ホルモン	hormon	N	N;NOM;MASC;SG
ホルモン	hormone	ホルモン	hormona	N	N;ACC;MASC;PL
ホルモン	hormoni	ホルモン	hormon	N	N;NOM;MASC;PL
ゾンビ	zombi	ゾンビ	zomba	N	N;NOM;MASC;SG
ゾンビ	zombije	ゾンビ	zombiti	N	N;ACC;MASC;PL
ゾンビ	zombiji	ゾンビ	zombija	N	N;NOM;MASC;PL
マクロ	makro	マクロ	makra	N	N;NOM;MASC;SG
敗者	poraženci	敗者	poraženec	N	N;NOM;MASC;PL
敗者	poraženec	敗者	poraženec	N	N;NOM;MASC;SG
敗者	zguba	敗者	zguba	N	N;NOM;FEM;SG
休憩	zlomil	休憩	zlomiti	V	V;PFV;MASC;SG;V.PTCP
ノイズ	hrup	ノイズ	hrup	N	N;NOM;MASC;SG
生理学	fiziologija	生理学	fiziologija	N	N;NOM;FEM;SG
スケッチ	skice	スケッチ	skica	N	N;NOM;FEM;PL
スケッチ	skico	スケッチ	skica	N	N;ACC;FEM;SG
スケッチ	skica	スケッチ	skica	N	N;NOM;FEM;SG
コマーシャル	reklame	コマーシャル	reklama	N	N;NOM;FEM;PL
コマーシャル	reklama	コマーシャル	reklama	N	N;NOM;FEM;SG
匿名	anonimnost	匿名	anonimnost	N	N;NOM;FEM;SG
速い	hitri	速い	hiter	ADJ	ADJ;NOM;DEF;MASC;SG
速い	hiter	速い	hiter	ADJ	ADJ;NOM;INDF;MASC;SG
速い	hitra	速い	hiter	ADJ	ADJ;NOM;FEM;SG
メドレー	venček	メドレー	venček	N	N;NOM;MASC;SG
行進	sprevod	行進	sprevod	N	N;NOM;MASC;SG
落ちる	padlo	落ちる	pasti	V	V;PFV;NEUT;SG;V.PTCP
落ちる	padel	落ちる	pasti	V	V;PFV;MASC;SG;V.PTCP
ワルツ	valček	ワルツ	valček	N	N;NOM;MASC;SG
コンソール	konzole	コンソール	konzola	N	N;NOM;FEM;PL
コンソール	konzolo	コンソール	konzolo	N	N;ACC;FEM;SG
裏切り	izdaja	裏切り	izdajati	N	N;NOM;FEM;SG
裏切り	izdajstvo	裏切り	izdajstvo	N	N;NOM;NEUT;SG
部数	kopij	部数	kopija	N	N;GEN;FEM;PL
部数	kopije	部数	kopija	N	N;NOM;FEM;PL
トーン	tona	トーン	tona	N	N;NOM;MASC;DU
トーン	ton	トーン	tona	N	N;NOM;MASC;SG
トーン	tone	トーン	tona	N	N;NOM;MASC;SG
部署	oddelek	部署	oddelek	N	N;NOM;MASC;SG
ライム	apna	ライム	apna	N	N;NOM;MASC;SG
ライム	apno	ライム	apen	N	N;NOM;FEM;SG
家庭	inštruktor	家庭	inštruktor	N	N;NOM;MASC;SG
同性	homoseksualnost	同性	homoseksualnost	N	N;NOM;FEM;SG
トレイ	pladenj	トレイ	pladenj	N	N;NOM;MASC;SG
中身	polnjenje	中身	polnjenje	N	N;NOM;NEUT;SG
中身	nadev	中身	nadeva	N	N;NOM;MASC;SG
怖い	grozljiva	怖い	grozljiv	ADJ	ADJ;NOM;FEM;SG
怖い	strašljivo	怖い	strašljiv	ADJ	ADJ;NOM;NEUT;SG
怖い	strašen	怖い	strašen	ADJ	ADJ;NOM;INDF;MASC;SG
怖い	grozljivo	怖い	grozljiv	ADJ	ADJ;NOM;NEUT;SG
怖い	prestrašen	怖い	prestrašen	ADJ	ADJ;NOM;INDF;MASC;SG;V.PTCP
怖い	prestrašena	怖い	prestrašen	ADJ	ADJ;NOM;FEM;SG;V.PTCP
怖い	prestrašeni	怖い	prestrašen	ADJ	ADJ;NOM;MASC;PL;V.PTCP
怖い	prestrašeno	怖い	prestrašeno	ADJ	ADJ;NOM;NEUT;SG;V.PTCP
行進	marec	行進	marec	N	N;NOM;MASC;SG
行進	marca	行進	marec	N	N;GEN;MASC;SG
行進	pohod	行進	pohod	N	N;NOM;MASC;SG
奉仕	altruizem	奉仕	altruizem	N	N;NOM;MASC;SG
罰金	globe	罰金	glob	N	N;NOM;FEM;PL
罰金	glob	罰金	glob	N	N;NOM;FEM;PL
軽い	lahka	軽い	lahek	ADJ	ADJ;NOM;FEM;SG
ストリーム	tokov	ストリーム	tok	N	N;GEN;MASC;PL
ストリーム	tok	ストリーム	tok	N	N;NOM;MASC;SG
ストリーム	potok	ストリーム	potok	N	N;NOM;MASC;SG
近所	sosede	近所	soseda	N	N;ACC;MASC;PL
近所	sosedje	近所	sosed	N	N;NOM;MASC;PL
近所	sosedi	近所	soseda	N	N;NOM;MASC;PL
近所	sosedov	近所	sosed	N	N;GEN;MASC;PL
近所	soseski	近所	soseski	N	N;NOM;FEM;DU
近所	soseska	近所	sosesk	N	N;NOM;FEM;SG
近所	sosed	近所	sosed	N	N;NOM;MASC;SG
近所	soseda	近所	soseda	N	N;NOM;MASC;DU
トロフィー	pokal	トロフィー	pokal	N	N;NOM;MASC;SG
トロフィー	trofeja	トロフィー	trofe	N	N;NOM;FEM;SG
トロフィー	trofeje	トロフィー	trofe	N	N;NOM;MASC;PL
援軍	okrepitev	援軍	okrepitev	N	N;NOM;FEM;SG
援軍	okrepitve	援軍	okrepitev	N	N;NOM;FEM;PL
ティーン	teen	ティーン	teen	N	N;NOM;FEM;SG
ティーン	najstnik	ティーン	najstnik	N	N;NOM;MASC;SG
コイ	krap	コイ	krap	N	N;NOM;MASC;SG
ペンギン	pingvini	ペンギン	pingvina	N	N;NOM;MASC;PL
ペンギン	pingvin	ペンギン	pingvin	N	N;NOM;MASC;SG
ペンギン	pingvini	ペンギン	pingvina	N	N;NOM;MASC;PL
クレーン	žerjavi	クレーン	žerjava	N	N;NOM;MASC;PL
クレーン	žerjav	クレーン	žerjav	N	N;NOM;MASC;SG
彫刻家	kipar	彫刻家	kipar	N	N;NOM;MASC;SG
被告	obtožencev	被告	obtoženec	N	N;GEN;MASC;PL
被告	obtoženec	被告	obtoženec	N	N;NOM;MASC;SG
楽しみ	uživanje	楽しみ	uživanje	N	N;NOM;NEUT;SG
楽しみ	užitek	楽しみ	užitek	N	N;NOM;MASC;SG
フィルター	filter	フィルター	filter	N	N;NOM;MASC;SG
フィルター	filtriranje	フィルター	filtriranje	N	N;NOM;NEUT;SG
フィルター	filtre	フィルター	filter	N	N;ACC;MASC;PL
フィルター	filtrov	フィルター	filter	N	N;GEN;MASC;PL
フィルター	filtri	フィルター	filter	N	N;NOM;MASC;PL
髪型	frizuro	髪型	frizura	N	N;ACC;FEM;SG
髪型	pričeska	髪型	pričesek	N	N;NOM;FEM;SG
髪型	frizura	髪型	frizur	N	N;NOM;FEM;SG
ヘクタール	hektarov	ヘクタール	hektar	N	N;GEN;MASC;PL
ヘクタール	hektarjev	ヘクタール	hektar	N	N;GEN;MASC;PL
ヘクタール	hektar	ヘクタール	hektar	N	N;NOM;MASC;SG
給与	plača	給与	plača	N	N;NOM;FEM;SG
給与	plačo	給与	plača	N	N;ACC;FEM;SG
給与	plač	給与	plača	N	N;GEN;FEM;PL
給与	plače	給与	plača	N	N;NOM;FEM;PL
給与	plač	給与	plača	N	N;GEN;FEM;PL
給与	plače	給与	plača	N	N;NOM;FEM;PL
給与	nadomestilo	給与	nadomestiti	N	N;NOM;NEUT;SG
十字	križec	十字	križec	N	N;NOM;MASC;SG
十字	križ	十字	križ	N	N;NOM;MASC;SG
十字	cross	十字	cross	N	N;NOM;MASC;SG
アトラクション	zanimivost	アトラクション	zanimivost	N	N;NOM;FEM;SG
アトラクション	atrakcija	アトラクション	atrakcija	N	N;NOM;FEM;SG
アトラクション	privlačnosti	アトラクション	privlačnost	N	N;GEN;FEM;SG
アトラクション	privlačnost	アトラクション	privlačnost	N	N;NOM;FEM;SG
アトラクション	zanimivosti	アトラクション	zanimivost	N	N;NOM;FEM;PL
ナース	bolničarka	ナース	bolničarka	N	N;NOM;FEM;SG
ナース	sestra	ナース	sestra	N	N;NOM;FEM;SG
オーロラ	aurora	オーロラ	auror	N	N;NOM;MASC;SG
田舎	podeželje	田舎	podeželje	N	N;NOM;NEUT;SG
賃貸	zakup	賃貸	zakup	N	N;NOM;MASC;SG
賃貸	najem	賃貸	najem	N	N;NOM;MASC;SG
変態	preobrazbo	変態	preobrazba	N	N;ACC;FEM;SG
反転	obrni	反転	obrniti	V	V;PFV;IMP;SG;2;FIN
反転	obrni	反転	obrniti	V	V;PFV;IMP;SG;2;FIN
塩基	baza	塩基	baza	N	N;NOM;FEM;SG
塩基	osnova	塩基	osnova	N	N;NOM;FEM;SG
塩基	oporišče	塩基	oporišče	N	N;NOM;NEUT;SG
祖国	domovina	祖国	domovina	N	N;NOM;FEM;SG
祖国	domovino	祖国	domovina	N	N;ACC;FEM;SG
祖国	domovina	祖国	domovina	N	N;NOM;FEM;SG
シャフト	gred	シャフト	gred	N	N;NOM;FEM;SG
シャフト	jašek	シャフト	jašek	N	N;NOM;MASC;SG
マスト	jambor	マスト	jambor	N	N;NOM;MASC;SG
モーション	predlog	モーション	predlog	N	N;NOM;MASC;SG
モーション	gibanje	モーション	gibanje	N	N;NOM;NEUT;SG
運ぶ	nositi	運ぶ	nositi	V	V;IPFV;NFIN
コンサルティング	svetovanje	コンサルティング	svetovanje	N	N;NOM;NEUT;SG
マウンテン	gora	マウンテン	gora	N	N;NOM;FEM;SG
マウンテン	planina	マウンテン	planina	N	N;NOM;FEM;SG
マウンテン	goro	マウンテン	gora	N	N;ACC;FEM;SG
ストーム	vihar	ストーム	vihar	N	N;NOM;MASC;SG
ストーム	nevihta	ストーム	nevihta	N	N;NOM;FEM;SG
ストーム	neurje	ストーム	neurje	N	N;NOM;NEUT;SG
火薬	smodnik	火薬	smodnik	N	N;NOM;MASC;SG
火薬	smodnika	火薬	smodnik	N	N;GEN;MASC;SG
バロック	barok	バロック	barok	N	N;NOM;MASC;SG
たば	tobak	たば	tobak	N	N;NOM;MASC;SG
名声	slava	名声	slava	N	N;NOM;FEM;SG
名声	slavo	名声	slava	N	N;ACC;FEM;SG
クモ	pajka	クモ	pajk	N	N;NOM;MASC;SG
クモ	pajek	クモ	pajek	N	N;NOM;MASC;SG
クモ	spider	クモ	spider	N	N;NOM;MASC;SG
離れる	zapusti	離れる	zapustiti	V	V;PFV;IND;SG;3;PRS;FIN
エステ	este	エステ	esta	N	N;NOM;MASC;SG
原点	izvor	原点	izvor	N	N;NOM;MASC;SG
原点	poreklo	原点	poreklo	N	N;NOM;NEUT;SG
断片	delčki	断片	delček	N	N;NOM;MASC;PL
断片	delci	断片	delec	N	N;NOM;MASC;PL
利点	prednosti	利点	prednost	N	N;NOM;FEM;PL
利点	ugodnosti	利点	ugodnost	N	N;NOM;FEM;PL
利点	prednost	利点	prednost	N	N;NOM;FEM;SG
利点	prednosti	利点	prednost	N	N;NOM;FEM;PL
利点	ugodnost	利点	ugodnost	N	N;NOM;FEM;SG
指針	smernicami	指針	smernica	N	N;DAT;FEM;PL
指針	smernice	指針	smernica	N	N;NOM;FEM;PL
指針	smernico	指針	smernica	N	N;ACC;FEM;SG
指針	smernica	指針	smernica	N	N;NOM;FEM;SG
指針	smernice	指針	smernica	N	N;NOM;FEM;PL
おじさん	striček	おじさん	striček	N	N;NOM;MASC;SG
おじさん	stric	おじさん	stric	N	N;NOM;MASC;SG
スワン	labod	スワン	labod	N	N;NOM;MASC;SG
ランチ	kosila	ランチ	kosilo	N	N;NOM;NEUT;PL
ランチ	malice	ランチ	malica	N	N;NOM;FEM;PL
ランチ	kosilo	ランチ	kosilo	N	N;NOM;NEUT;SG
囚人	zapornik	囚人	zapornik	N	N;NOM;MASC;SG
囚人	jetnik	囚人	jetnik	N	N;NOM;MASC;SG
囚人	ujetnik	囚人	ujetnik	N	N;NOM;MASC;SG
囚人	zaporniki	囚人	zapornik	N	N;NOM;MASC;PL
囚人	ujetniki	囚人	ujetnik	N	N;NOM;MASC;PL
囚人	zapornik	囚人	zapornik	N	N;NOM;MASC;SG
囚人	jetnik	囚人	jetnik	N	N;NOM;MASC;SG
カジノ	igralnice	カジノ	igralnica	N	N;NOM;FEM;PL
カジノ	igralnici	カジノ	igralnica	N	N;DAT;FEM;SG
カジノ	casino	カジノ	casina	N	N;NOM;MASC;SG
カジノ	igralnica	カジノ	igralnica	N	N;NOM;FEM;SG
カジノ	kazino	カジノ	kazina	N	N;NOM;FEM;SG
頭痛	glavobol	頭痛	glavobol	N	N;NOM;MASC;SG
頭痛	glavobole	頭痛	glavobol	N	N;ACC;MASC;PL
頭痛	glavoboli	頭痛	glavobol	N	N;NOM;MASC;PL
頭痛	glavobol	頭痛	glavobol	N	N;NOM;MASC;SG
いちご	jagoda	いちご	jagod	N	N;NOM;FEM;SG
いちご	jagod	いちご	jagoda	N	N;GEN;FEM;PL
いちご	jagode	いちご	jagoda	N	N;NOM;FEM;PL
コイル	tuljava	コイル	tuljava	N	N;NOM;FEM;SG
主観	subjektivnost	主観	subjektivnost	N	N;NOM;FEM;SG
キログラム	kilogrami	キログラム	kilogram	N	N;NOM;MASC;PL
キログラム	kilogramov	キログラム	kilogram	N	N;GEN;MASC;PL
キログラム	kilogramih	キログラム	kilogram	N	N;ESS;MASC;PL
キログラム	kilogram	キログラム	kilogram	N	N;NOM;MASC;SG
ゴミ	smeti	ゴミ	smet	N	N;NOM;FEM;PL
計算機	kalkulator	計算機	kalkulator	N	N;NOM;MASC;SG
インク	črnila	インク	črniti	N	N;GEN;NEUT;SG
インク	črnilo	インク	črniti	N	N;NOM;NEUT;SG
ミサ	maso	ミサ	masa	N	N;ACC;FEM;SG
ミサ	mase	ミサ	masa	N	N;NOM;FEM;PL
ミサ	mass	ミサ	mass	N	N;NOM;MASC;SG
ミサ	masa	ミサ	mas	N	N;NOM;FEM;SG
未亡	vdovo	未亡	vdova	N	N;ACC;FEM;SG
未亡	vdove	未亡	vdova	N	N;NOM;FEM;PL
未亡	vdova	未亡	vdova	N	N;NOM;FEM;SG
タブ	zavihek	タブ	zavihek	N	N;NOM;MASC;SG
タブ	račun	タブ	račun	N	N;NOM;MASC;SG
タブ	tab	タブ	tab	N	N;NOM;MASC;SG
薬学	lekarno	薬学	lekarno	N	N;ACC;FEM;SG
薬学	lekarni	薬学	lekarna	N	N;NOM;FEM;SG
食材	živilo	食材	živilo	N	N;NOM;NEUT;SG
食材	sestavine	食材	sestavina	N	N;NOM;FEM;PL
食材	živila	食材	živilo	N	N;NOM;NEUT;PL
食材	sestavino	食材	sestavina	N	N;ACC;FEM;SG
食材	sestavina	食材	sestavina	N	N;NOM;FEM;SG
暗い	temna	暗い	temen	ADJ	ADJ;NOM;FEM;SG
暗い	temni	暗い	temen	ADJ	ADJ;NOM;MASC;PL
熱い	vroče	熱い	vroč	ADJ	ADJ;NOM;NEUT;SG
熱い	vroč	熱い	vroč	ADJ	ADJ;NOM;INDF;MASC;SG
熱い	vroča	熱い	vroč	ADJ	ADJ;NOM;FEM;SG
風呂	stranišče	風呂	stranišče	N	N;NOM;NEUT;SG
風呂	kopalnici	風呂	kopalnica	N	N;NOM;FEM;SG
風呂	kopalnica	風呂	kopalnica	N	N;NOM;FEM;SG
風呂	kopalnico	風呂	kopalnica	N	N;ACC;FEM;SG
風呂	kopalnice	風呂	kopalnica	N	N;NOM;FEM;PL
風呂	kopeli	風呂	kopela	N	N;NOM;FEM;PL
風呂	kadi	風呂	kada	N	N;NOM;FEM;SG
風呂	kopel	風呂	kopel	N	N;NOM;FEM;SG
風呂	kopanje	風呂	kopanje	N	N;NOM;NEUT;SG
風呂	kad	風呂	kad	N	N;NOM;MASC;SG
皇女	princeske	皇女	princeski	N	N;NOM;FEM;PL
皇女	princese	皇女	princes	N	N;NOM;FEM;PL
ピラミッド	piramide	ピラミッド	piramid	N	N;NOM;FEM;PL
ピラミッド	piramido	ピラミッド	piramid	N	N;ACC;FEM;SG
ピラミッド	piramida	ピラミッド	piramid	N	N;NOM;FEM;SG
ピラミッド	piramide	ピラミッド	piramid	N	N;NOM;FEM;PL
痛み	bolečine	痛み	bolečina	N	N;NOM;FEM;PL
痛み	bolečino	痛み	bolečina	N	N;ACC;FEM;SG
痛み	bolečina	痛み	bolečina	N	N;NOM;FEM;SG
プロフェッショナル	strokovnost	プロフェッショナル	strokovnost	N	N;NOM;FEM;SG
プロフェッショナル	strokovnjaki	プロフェッショナル	strokovnjak	N	N;NOM;MASC;PL
プロフェッショナル	profesionalci	プロフェッショナル	profesionalec	N	N;NOM;MASC;PL
パンツ	hlače	パンツ	hlače	N	N;NOM;FEM;PL
車椅子	voziček	車椅子	voziček	N	N;NOM;MASC;SG
エラー	napake	エラー	napaka	N	N;NOM;FEM;PL
エラー	napaka	エラー	napaka	N	N;NOM;FEM;SG
シリンダー	valj	シリンダー	valja	N	N;NOM;MASC;SG
シリンダー	cilinder	シリンダー	cilinder	N	N;NOM;MASC;SG
シリンダー	jeklenke	シリンダー	jeklenka	N	N;NOM;FEM;PL
ノード	vozlišče	ノード	vozlišče	N	N;NOM;NEUT;SG
ノード	vozlišča	ノード	vozlišče	N	N;NOM;NEUT;PL
硫酸	sulfat	硫酸	sulfat	N	N;NOM;MASC;SG
侍従	chamberlain	侍従	chamberlain	N	N;NOM;MASC;SG
呪文	urok	呪文	urok	N	N;NOM;MASC;SG
エーカー	hektarjev	エーカー	hektar	N	N;GEN;MASC;PL
エーカー	aker	エーカー	aker	N	N;NOM;MASC;SG
群れ	jato	群れ	jato	N	N;ACC;FEM;SG
群れ	čreda	群れ	čreda	N	N;NOM;FEM;SG
群れ	jate	群れ	jata	N	N;NOM;FEM;PL
群れ	jata	群れ	jata	N	N;NOM;FEM;SG
群れ	čreda	群れ	čreda	N	N;NOM;FEM;SG
群れ	črede	群れ	čred	N	N;NOM;FEM;PL
群れ	krdelo	群れ	krdeti	N	N;NOM;NEUT;SG
損害賠償	odškodnina	損害賠償	odškodnina	N	N;NOM;FEM;SG
損害賠償	odškodnine	損害賠償	odškodnina	N	N;NOM;FEM;PL
不具合	hrošče	不具合	hrošča	N	N;ACC;MASC;PL
不具合	žuželke	不具合	žuželka	N	N;NOM;FEM;PL
不具合	hrošči	不具合	hrošč	N	N;NOM;MASC;PL
不具合	žužek	不具合	žužek	N	N;NOM;MASC;SG
不具合	hrošč	不具合	hrošč	N	N;NOM;MASC;SG
不具合	žuželka	不具合	žuželka	N	N;NOM;FEM;SG
メロン	melon	メロン	melon	N	N;NOM;MASC;SG
メロン	melone	メロン	melon	N	N;NOM;FEM;PL
クーペ	coupe	クーペ	coup	N	N;NOM;MASC;SG
男	poba	男	poba	N	N;NOM;MASC;SG
男	deček	男	deček	N	N;NOM;MASC;SG
男	fant	男	fant	N	N;NOM;MASC;SG
男	fantek	男	fantek	N	N;NOM;MASC;SG
男	fantje	男	fant	N	N;NOM;MASC;PL
男	dečki	男	deček	N	N;NOM;MASC;PL
男	fanta	男	fant	N	N;ACC;MASC;SG
フィット	fit	フィット	fit	N	N;NOM;MASC;SG
面白い	zanimiv	面白い	zanimiv	ADJ	ADJ;NOM;INDF;MASC;SG
面白い	zanimivo	面白い	zanimiv	ADJ	ADJ;NOM;NEUT;SG
面白い	zanimiva	面白い	zanimiv	ADJ	ADJ;NOM;FEM;SG
面白い	smešno	面白い	smešno	ADJ	ADJ;NOM;NEUT;SG
面白い	hecno	面白い	hecen	ADJ	ADJ;NOM;NEUT;SG
丁寧	vljudni	丁寧	vljuden	ADJ	ADJ;NOM;MASC;PL
丁寧	vljuden	丁寧	vljuden	ADJ	ADJ;NOM;INDF;MASC;SG
驚異	čudes	驚異	čudes	N	N;NOM;MASC;SG
驚異	čudeže	驚異	čudež	N	N;NOM;FEM;PL
驚異	čudeži	驚異	čudež	N	N;NOM;MASC;PL
派閥	frakcija	派閥	frakcija	N	N;NOM;FEM;SG
パケット	pakete	パケット	paket	N	N;ACC;MASC;PL
パケット	paketi	パケット	paketi	N	N;NOM;MASC;PL
未定	mogoče	未定	mogoč	ADJ	ADJ;NOM;NEUT;SG
意欲	pripravljenost	意欲	pripravljenost	N	N;NOM;FEM;SG
三日月	crescent	三日月	crescent	N	N;NOM;MASC;SG
子音	soglasnikov	子音	soglasnik	N	N;GEN;MASC;PL
子音	soglasnik	子音	soglasnik	N	N;NOM;MASC;SG
保護者	starše	保護者	starš	N	N;ACC;MASC;PL
保護者	starša	保護者	starš	N	N;NOM;MASC;DU
保護者	starši	保護者	starš	N	N;NOM;MASC;PL
指輪	prstan	指輪	prstan	N	N;NOM;MASC;SG
指輪	ring	指輪	ring	N	N;NOM;MASC;SG
指輪	obroč	指輪	obroč	N	N;NOM;MASC;SG
指輪	prstane	指輪	prstati	N	N;ACC;MASC;PL
指輪	prstana	指輪	prstan	N	N;NOM;MASC;SG
指輪	obroči	指輪	obročiti	N	N;NOM;MASC;PL
証明	certifikati	証明	certifikati	N	N;NOM;MASC;PL
証明	certifikat	証明	certifikat	N	N;NOM;MASC;SG
証明	spričevalo	証明	spričevati	N	N;NOM;NEUT;SG
証明	potrdilo	証明	potrdilo	N	N;NOM;NEUT;SG
末裔	potomci	末裔	potomec	N	N;NOM;MASC;PL
競泳	plavalci	競泳	plavalec	N	N;NOM;MASC;PL
競泳	plavalec	競泳	plavalec	N	N;NOM;MASC;SG
競泳	reševalec	競泳	reševalec	N	N;NOM;MASC;SG
競泳	plavanje	競泳	plavanje	N	N;NOM;NEUT;SG
競泳	plavanja	競泳	plavanje	N	N;GEN;NEUT;SG
過半数	večina	過半数	večina	N	N;NOM;FEM;SG
過半数	večini	過半数	večina	N	N;DAT;FEM;SG
過半数	večine	過半数	večina	N	N;NOM;FEM;PL
経理	obračunavanje	経理	obračunavanje	N	N;NOM;NEUT;SG
経理	računovodstvo	経理	računovodstvo	N	N;NOM;NEUT;SG
硫黄	žveplo	硫黄	žveplo	N	N;NOM;NEUT;SG
硫黄	žveplo	硫黄	žveplo	N	N;NOM;NEUT;SG
預金	prihranek	預金	prihranek	N	N;NOM;MASC;SG
預金	prihrankov	預金	prihranek	N	N;GEN;MASC;PL
預金	varčevanje	預金	varčevanje	N	N;NOM;NEUT;SG
預金	prihranki	預金	prihranek	N	N;NOM;MASC;PL
預金	polog	預金	polog	N	N;NOM;MASC;SG
預金	depozit	預金	depozit	N	N;NOM;MASC;SG
預金	vloge	預金	vloga	N	N;NOM;FEM;PL
預金	vlog	預金	vloga	N	N;GEN;FEM;PL
ヘルメット	čelado	ヘルメット	čelada	N	N;ACC;FEM;SG
ヘルメット	čelada	ヘルメット	čelada	N	N;NOM;FEM;SG
ヘルメット	čelade	ヘルメット	čelade	N	N;NOM;FEM;PL
スパーク	iskra	スパーク	iskra	N	N;NOM;FEM;SG
発作	krči	発作	krč	N	N;NOM;MASC;PL
抽象	izvleček	抽象	izvleček	N	N;NOM;MASC;SG
穏やか	nežna	穏やか	nežen	ADJ	ADJ;NOM;FEM;SG
穏やか	nežen	穏やか	nežen	ADJ	ADJ;NOM;INDF;MASC;SG
穏やか	nežne	穏やか	nežen	ADJ	ADJ;NOM;FEM;PL
資本主義	kapitalizem	資本主義	kapitalizem	N	N;NOM;MASC;SG
意匠	zasnova	意匠	zasnova	N	N;NOM;FEM;SG
意匠	oblikovanje	意匠	oblikovanje	N	N;NOM;NEUT;SG
意匠	dizajn	意匠	dizajno	N	N;NOM;MASC;SG
ベット	stave	ベット	stava	N	N;NOM;FEM;PL
ベット	bette	ベット	beti	N	N;NOM;FEM;SG
ベット	stava	ベット	stava	N	N;NOM;FEM;SG
ソープ	mila	ソープ	mila	N	N;NOM;FEM;SG
ユネスコ	unesco	ユネスコ	unesco	N	N;NOM;MASC;SG
スチール	jekla	スチール	jeklo	N	N;NOM;NEUT;PL
スチール	jeklo	スチール	jekla	N	N;NOM;NEUT;SG
解像	resolucije	解像	resolucija	N	N;NOM;FEM;PL
解像	resolucij	解像	resolucija	N	N;GEN;FEM;PL
解像	ločljivosti	解像	ločljivost	N	N;GEN;FEM;SG
解像	ločljivost	解像	ločljivost	N	N;NOM;FEM;SG
解像	resolucija	解像	resolucija	N	N;NOM;FEM;SG
支配	upravnik	支配	upravnik	N	N;NOM;MASC;SG
支配	upravitelj	支配	upravitelj	N	N;NOM;MASC;SG
支配	upravljalnik	支配	upravljalnik	N	N;NOM;MASC;SG
支配	menedžer	支配	menedžer	N	N;NOM;MASC;SG
クリニック	klinike	クリニック	klinik	N	N;NOM;FEM;PL
クリニック	klinika	クリニック	klinika	N	N;NOM;FEM;SG
クリニック	kliniko	クリニック	klinika	N	N;ACC;FEM;SG
クリニック	ambulanta	クリニック	ambulant	N	N;NOM;FEM;SG
キッチン	kuhinjo	キッチン	kuhinja	N	N;ACC;FEM;SG
キッチン	kuhinja	キッチン	kuhinja	N	N;NOM;FEM;SG
キッチン	kuhinji	キッチン	kuhinja	N	N;NOM;FEM;SG
レイプ	posilstva	レイプ	posilstvo	N	N;NOM;NEUT;PL
レイプ	posilstvo	レイプ	posilstvo	N	N;NOM;NEUT;SG
ベータ	beta	ベータ	beti	N	N;NOM;MASC;SG
没収	zaplenili	没収	zapleniti	V	V;PFV;MASC;PL;V.PTCP
没収	zasegli	没収	zaseči	V	V;PFV;MASC;PL;V.PTCP
真珠	biser	真珠	biser	N	N;NOM;MASC;SG
真珠	biseri	真珠	biser	N	N;NOM;MASC;PL
真珠	bisere	真珠	biser	N	N;ACC;MASC;PL
真珠	biserov	真珠	biser	N	N;GEN;MASC;PL
スカート	krilo	スカート	krilo	N	N;NOM;NEUT;SG
スカート	krila	スカート	krilo	N	N;NOM;NEUT;PL
醤油	sojino	醤油	sojina	N	N;ACC;FEM;SG
チャリティー	dobrodelnost	チャリティー	dobrodelnost	N	N;NOM;FEM;SG
隕石	meteorit	隕石	meteorit	N	N;NOM;MASC;SG
岩石	skale	岩石	skala	N	N;NOM;FEM;PL
岩石	kamenje	岩石	kamenje	N	N;ACC;MASC;PL
岩石	kamni	岩石	kamen	N	N;NOM;MASC;PL
買う	kupi	買う	kupa	V	V;PFV;IND;SG;3;PRS;FIN
買う	kupiš	買う	kupiti	V	V;PFV;IND;SG;2;PRS;FIN
買う	kupil	買う	kupiti	V	V;PFV;MASC;SG;V.PTCP
投げる	vrzi	投げる	vrz	V	V;PFV;IND;SG;3;PRS;FIN
盗賊	bandit	盗賊	bandit	N	N;NOM;MASC;SG
盗賊	razbojnik	盗賊	razbojnik	N	N;NOM;MASC;SG
盗賊	roparji	盗賊	ropar	N	N;NOM;MASC;PL
盗賊	roparja	盗賊	ropar	N	N;NOM;MASC;SG
盗賊	roparje	盗賊	ropar	N	N;ACC;MASC;PL
盗賊	razbojniki	盗賊	razbojnik	N	N;NOM;MASC;PL
親戚	sorodnik	親戚	sorodnik	N	N;NOM;MASC;SG
親戚	sorodniki	親戚	sorodnik	N	N;NOM;MASC;PL
羽根	pero	羽根	peri	N	N;NOM;MASC;SG
イルカ	delfin	イルカ	delfin	N	N;NOM;MASC;SG
イルカ	delfina	イルカ	delfina	N	N;NOM;MASC;SG
イルカ	delfinov	イルカ	delfin	N	N;GEN;MASC;PL
イルカ	delfini	イルカ	delfina	N	N;NOM;MASC;PL
アンサンブル	ansambel	アンサンブル	ansambel	N	N;NOM;MASC;SG
かご	koš	かご	koš	N	N;NOM;MASC;SG
かご	košara	かご	košara	N	N;NOM;FEM;SG
かご	koša	かご	koša	N	N;GEN;MASC;SG
