per	para	per	para	ADP	ADP
individuo	individuo	individuo	individuo	N;MASC;SG	N;MASC;SG
variazioni	modificaciones	variazione	modificación	N;FEM;PL	N;FEM;PL
variazioni	cambios	variazione	cambio	N;FEM;PL	N;MASC;PL
variazioni	variaciones	variazione	variación	N;FEM;PL	N;FEM;PL
variazioni	variantes	variazione	variante	N;FEM;PL	N;FEM;PL
feriti	heridos	ferito	herido	N;MASC;PL	N;MASC;PL
feriti	heridos	ferito	herido	N;MASC;PL	N;MASC;PL
democratica	democrática	democratico	democrático	ADJ;FEM;SG	ADJ;FEM;SG
democratica	demócrata	democratico	demócrata	ADJ;FEM;SG	ADJ;SG
democratica	democrático	democratico	democrático	ADJ;FEM;SG	ADJ;MASC;SG
studente	alumna	studente	alumna	N;MASC;SG	N;FEM;SG
studente	alumno	studente	alumno	N;MASC;SG	N;MASC;SG
studente	estudiante	studente	estudiante	N;MASC;SG	N;SG
discipline	disciplinas	discipline	disciplina	N;FEM;PL	N;FEM;PL
podio	podio	podio	podio	N;MASC;SG	N;MASC;SG
trazione	tracción	trazione	tracción	N;FEM;SG	N;FEM;SG
carabinieri	carabineros	carabiniere	carabinero	N;MASC;PL	N;MASC;PL
family	familiares	family	familiar	N	N;MASC;PL
family	famila	family	famila	N	N;FEM;SG
family	familia	family	familia	N	N;FEM;SG
verifica	verificar	verificare	verificar	V;IND;SG;3;PRS;FIN	V;NFIN
verifica	verifica	verificare	verificar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
verifica	comprobar	verificare	comprobar	V;IND;SG;3;PRS;FIN	V;NFIN
litri	litros	litro	litro	N;MASC;PL	N;MASC;PL
litri	litros	litro	litro	N;MASC;PL	N;MASC;PL
rené	renato	rené	renato	N;MASC;SG	N;MASC;SG
magazine	cargador	magazina	cargador	N;MASC	N;MASC;SG
magazine	magazine	magazina	magazine	N;MASC	N;SG
magazine	revista	magazina	revista	N;MASC	N;FEM;SG
magazine	revistas	magazina	revista	N;MASC	N;FEM;PL
sfera	esfera	sfera	esfera	N;FEM;SG	N;FEM;SG
profondamente	profundamente	profondamente	profundamente	ADV	ADV
profondamente	profundamente	profondamente	profundamente	ADV	ADV
valutare	evalúe	valutare	evalúe	V;NFIN	V;IMP;SG;3;FIN
valutare	evalúa	valutare	evaluar	V;NFIN	V;IND;SG;3;PRS;FIN
valutare	evaluar	valutare	evaluar	V;NFIN	V;NFIN
valutare	evaluando	valutare	evaluar	V;NFIN	V;V.MSDR
raccogliere	colecciona	raccogliere	coleccionar	V;NFIN	V;IND;SG;3;PRS;FIN
raccogliere	recopila	raccogliere	recopilar	V;NFIN	V;IND;SG;3;PRS;FIN
raccogliere	recoger	raccogliere	recoger	V;NFIN	V;NFIN
efficace	eficaz	efficace	eficaz	ADJ;SG	ADJ;SG
efficace	efectiva	efficace	efectivo	ADJ;SG	ADJ;FEM;SG
single	soltero	single	soltero	N	N;MASC;SG
single	soltera	single	soltera	N	N;FEM;SG
single	single	single	single	N	N;MASC;SG
andando	va	andare	ir	V;V.MSDR	V;IND;SG;3;PRS;FIN
andando	yendo	andare	ir	V;V.MSDR	V;V.MSDR
ama	ama	amare	amar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ama	ama	amare	amar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
porzione	porción	porzione	porción	N;FEM;SG	N;FEM;SG
bianche	blancas	bianco	blanco	ADJ;FEM;PL	ADJ;FEM;PL
diana	diana	dianare	diano	N;FEM;SG	N;FEM;SG
bbc	bbc	bbcere	bbc	N	N;FEM;SG
rivale	rival	rivale	rival	N;SG	N;SG
cupola	dome	cupola	dome	N;FEM;SG	N;MASC;SG
cupola	cúpula	cupola	cúpula	N;FEM;SG	N;FEM;SG
cupola	domo	cupola	domo	N;FEM;SG	N;MASC;SG
prossimo	próximo	prossimo	próximo	ADJ;MASC;SG	ADJ;MASC;SG
prossimo	siguiente	prossimo	siguiente	ADJ;MASC;SG	ADJ;SG
prossimo	próxima	prossimo	próximo	ADJ;MASC;SG	ADJ;FEM;SG
airlines	airlines	airlines	airlín	N;MASC	N;MASC;PL
airlines	aerolíneas	airlines	aerolínea	N;MASC	N;FEM;PL
action	action	action	action	N;MASC	N;SG
action	acción	action	acción	N;MASC	N;FEM;SG
action	accion	action	accionar	N;MASC	N;FEM;SG
orlando	orlando	orlando	orlar	V;V.MSDR	V;V.MSDR
socio	compañero	socio	compañero	N;MASC;SG	N;MASC;SG
socio	pareja	socio	pareja	N;MASC;SG	N;FEM;SG
socio	socio	socio	socio	N;MASC;SG	N;MASC;SG
socio	partner	socio	partner	N;MASC;SG	N;MASC;SG
socio	socia	socio	socia	N;MASC;SG	N;FEM;SG
ralph	rodolfo	ralph	rodolfo	N;SG	N;MASC;SG
liberi	libres	libero	libre	ADJ;MASC;PL	ADJ;PL
ambasciatore	embajadora	ambasciatore	embajadora	N;MASC;SG	N;FEM;SG
ambasciatore	embajador	ambasciatore	embajador	N;MASC;SG	N;MASC;SG
accordi	convenios	accordo	convenio	N;MASC;PL	N;MASC;PL
accordi	acuerdos	accordo	acuerdo	N;MASC;PL	N;MASC;PL
platino	platinum	platino	platinum	N;MASC;SG	N;SG
platino	platino	platino	platino	N;MASC;SG	N;MASC;SG
contribuito	contribuyó	contribuire	contribuir	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
filippine	filipinas	filippina	filipino	N;FEM;PL	N;FEM;PL
toronto	toronto	toronto	toronto	N;MASC;SG	N;MASC;SG
pseudonimo	alias	pseudonimo	alias	N;MASC;SG	N;MASC;SG
pseudonimo	seudónimo	pseudonimo	seudónimo	N;MASC;SG	N;MASC;SG
ppa	cce	ppa	cce	N;MASC	N;MASC;SG
ppa	ppa	ppa	ppa	N;MASC	N;MASC;SG
ppa	ppa	ppa	ppa	N;MASC	N;MASC;SG
automaticamente	automáticamente	automaticamente	automáticamente	ADV	ADV
fascismo	fascismo	fascismo	fascismo	N;MASC;SG	N;MASC;SG
hugo	hugo	hugo	hugo	N;MASC;SG	N;MASC;SG
pagare	pagar	pagare	pagar	V;NFIN	V;NFIN
pagare	pagando	pagare	pagar	V;NFIN	V;V.MSDR
pagare	pagar	pagare	pagar	V;NFIN	V;NFIN
pagare	paga	pagare	pagar	V;NFIN	V;IND;SG;3;PRS;FIN
pagare	pague	pagare	pagar	V;NFIN	V;IMP;SG;3;FIN
nuoto	natación	nuoto	natación	N;MASC;SG	N;FEM;SG
nuoto	natación	nuoto	natación	N;MASC;SG	N;FEM;SG
angela	angela	angelare	angelar	N;FEM;SG	N;FEM;SG
angela	ángela	angelare	ángela	N;FEM;SG	N;FEM;SG
debuttò	debutó	debutto	debutar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
osservazioni	observaciones	osservazione	observación	N;FEM;PL	N;FEM;PL
osservazioni	observaciones	osservazione	observación	N;FEM;PL	N;FEM;PL
osservazioni	observaciones	osservazione	observación	N;FEM;PL	N;FEM;PL
osservazioni	comentarios	osservazione	comentario	N;FEM;PL	N;MASC;PL
cattura	captura	cattura	captura	N;FEM;SG	N;FEM;SG
cattura	captura	cattura	captura	N;FEM;SG	N;FEM;SG
cattura	captura	cattura	captura	N;FEM;SG	N;FEM;SG
place	lugar	place	lugar	N;MASC	N;MASC;SG
place	place	place	place	N;MASC	N
zampe	patas	zampa	pata	N;FEM;PL	N;FEM;PL
zampe	piernas	zampa	pierna	N;FEM;PL	N;FEM;PL
zampe	patas	zampa	pata	N;FEM;PL	N;FEM;PL
zampe	patitas	zampa	patita	N;FEM;PL	N;FEM;PL
four	four	four	four	N;MASC;SG	N
posteriori	traseros	posteriore	trasero	N;FEM;PL	N;MASC;PL
archeologici	arqueológicos	archeologico	arqueológico	ADJ;MASC;PL	ADJ;MASC;PL
archeologici	arqueológicos	archeologico	arqueológico	ADJ;MASC;PL	ADJ;MASC;PL
archeologici	arqueológicas	archeologico	arqueológico	ADJ;MASC;PL	ADJ;FEM;PL
billboard	cartelera	billboard	cartelero	N;FEM	N;FEM;SG
billboard	billboard	billboard	billboard	N;FEM	N;MASC;SG
billboard	cartel	billboard	cartel	N;FEM	N;MASC;SG
equivalente	equivalente	equivalente	equivalente	ADJ;SG	ADJ;SG
appartenenza	pertenencia	appartenenza	pertenencia	N;FEM;SG	N;FEM;SG
lorena	lorena	lorena	lorena	N;FEM;SG	N;FEM;SG
lorena	lorena	lorena	lorena	N;FEM;SG	N;FEM;SG
cercato	busqué	cercare	busqué	V;MASC;SG;PST;V.PTCP	V;IND;SG;1;PST;FIN
artificiale	artificial	artificiale	artificial	ADJ;SG	ADJ;SG
scorta	escolta	scorta	escolta	N;FEM;SG	N;SG
scorta	acompañamiento	scorta	acompañamiento	N;FEM;SG	N;MASC;SG
scorta	acompañante	scorta	acompañante	N;FEM;SG	N;SG
orientamento	orientación	orientamento	orientación	N;MASC;SG	N;FEM;SG
guide	guías	guida	guía	N;FEM;PL	N;PL
sovrani	reyes	sovrano	rey	N;MASC;PL	N;MASC;PL
sovrani	kings	sovrano	king	N;MASC;PL	N;MASC;PL
sovrani	soberanos	sovrano	soberano	N;MASC;PL	N;MASC;PL
sovrani	soberanos	sovrano	soberano	N;MASC;PL	N;MASC;PL
dibattito	debate	dibattito	debate	N;MASC;SG	N;MASC;SG
fiction	ficción	fiction	ficción	N;FEM	N;FEM;SG
esplosione	explosión	esplosione	explosión	N;FEM;SG	N;FEM;SG
esplosione	ráfaga	esplosione	ráfaga	N;FEM;SG	N;FEM;SG
esplosione	explosión	esplosione	explosión	N;FEM;SG	N;FEM;SG
esplosione	estallido	esplosione	estallido	N;FEM;SG	N;MASC;SG
jersey	camiseta	jersey	camiseta	N;MASC	N;FEM;SG
jersey	jersey	jersey	jersey	N;MASC	N;MASC;SG
apparato	aparato	apparato	aparato	N;MASC;SG	N;MASC;SG
promuovere	promocionar	promuovere	promocionar	V;NFIN	V;NFIN
promuovere	promover	promuovere	promover	V;NFIN	V;NFIN
promuovere	promueva	promuovere	promueva	V;NFIN	V;SBJV;SG;3;FIN
promuovere	promociona	promuovere	promocionar	V;NFIN	V;IND;SG;3;PRS;FIN
promuovere	promocionar	promuovere	promocionar	V;NFIN	V;NFIN
promuovere	promocionando	promuovere	promocionar	V;NFIN	V;V.MSDR
promuovere	promoviendo	promuovere	promover	V;NFIN	V;V.MSDR
elio	helio	elio	helio	N;MASC;SG	N;MASC;SG
economista	economista	economista	economista	N;SG	N;SG
meta	meta	meta	meta	N;FEM;SG	N;FEM;SG
sindrome	síndrome	sindrome	síndrome	N;FEM;SG	N;MASC;SG
youtube	youtube	youtube	youtebir	N;MASC	N;MASC;SG
quartieri	barrios	quartiere	barrio	N;MASC;PL	N;MASC;PL
quartieri	distritos	quartiere	distrito	N;MASC;PL	N;MASC;PL
quartieri	vecindarios	quartiere	vecindario	N;MASC;PL	N;MASC;PL
quartieri	barrios	quartiere	barrio	N;MASC;PL	N;MASC;PL
quartieri	vecindarios	quartiere	vecindario	N;MASC;PL	N;MASC;PL
quartieri	barrios	quartiere	barrio	N;MASC;PL	N;MASC;PL
gianfranco	gianfranco	gianfranco	gianfranco	N;MASC;SG	N;MASC;SG
asburgo	habsburgo	asburgo	habsburgo	N;MASC;SG	N;MASC;SG
seminario	seminario	seminario	seminario	N;MASC;SG	N;MASC;SG
dichiara	declara	dichiarare	declarar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
dichiara	declarar	dichiarare	declarar	V;IND;SG;3;PRS;FIN	V;NFIN
dichiara	declara	dichiarare	declarar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
rami	sucursales	ramo	sucursal	N;MASC;PL	N;FEM;PL
rami	ramas	ramo	rama	N;MASC;PL	N;FEM;PL
rifiuta	rehúsa	rifiutare	rehúsa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
rifiuta	rechaza	rifiutare	rechazar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
rifiuta	declinar	rifiutare	declinar	V;IND;SG;3;PRS;FIN	V;NFIN
rifiuta	rechazar	rifiutare	rechazar	V;IND;SG;3;PRS;FIN	V;NFIN
rifiuta	denegar	rifiutare	denegar	V;IND;SG;3;PRS;FIN	V;NFIN
rifiuta	rechazar	rifiutare	rechazar	V;IND;SG;3;PRS;FIN	V;NFIN
configurazione	configuración	configurazione	configuración	N;FEM;SG	N;FEM;SG
configurazione	configuración	configurazione	configuración	N;FEM;SG	N;FEM;SG
achille	aquiles	achille	aquil	N;MASC;SG	N;MASC;SG
achille	achille	achille	achille	N;MASC;SG	N;MASC;SG
achille	aquiles	achille	aquil	N;MASC;SG	N;MASC;SG
viale	viale	viale	viale	N;MASC;SG	N;SG
viale	avenida	viale	avenida	N;MASC;SG	N;FEM;SG
viale	avenue	viale	avenue	N;MASC;SG	N;MASC;SG
collabora	coopera	collabora	cooperar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
collabora	colaborar	collabora	colaborar	V;IND;SG;3;PRS;FIN	V;NFIN
collabora	colabora	collabora	colaborar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
collabora	colabora	collabora	colaborar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
collabora	cooperar	collabora	cooperar	V;IND;SG;3;PRS;FIN	V;NFIN
ammesso	admitió	ammettere	admitir	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
cita	citar	citare	citar	V;IND;SG;3;PRS;FIN	V;NFIN
cita	menciona	citare	mencionar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
gioventù	juventud	gioventù	juventud	N;FEM	N;FEM;SG
gioventù	jovenes	gioventù	joven	N;FEM	N;PL
gioventù	jóvenes	gioventù	joven	N;FEM	N;PL
lettore	reader	lettore	reader	N;MASC;SG	N;MASC;SG
lettore	lector	lettore	lector	N;MASC;SG	N;MASC;SG
composizioni	composiciones	composizione	composición	N;FEM;PL	N;FEM;PL
prosegue	continúa	proseguire	continuar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
acustica	acústica	acustico	acústicar	ADJ;FEM;SG	ADJ;FEM;SG
acustica	acústica	acustico	acústicar	ADJ;FEM;SG	ADJ;FEM;SG
acustica	acústico	acustico	acústico	ADJ;FEM;SG	ADJ;MASC;SG
nazista	nazi	nazista	nazi	N;SG	N;MASC;SG
coraggio	coraje	coraggio	coraje	N;MASC;SG	N;MASC;SG
coraggio	valentía	coraggio	valentía	N;MASC;SG	N;FEM;SG
coraggio	valor	coraggio	valor	N;MASC;SG	N;MASC;SG
coraggio	valentía	coraggio	valentía	N;MASC;SG	N;FEM;SG
settima	séptima	settimo	séptimo	ADJ;FEM;SG	ADJ;FEM;SG
settima	séptimo	settimo	séptimo	ADJ;FEM;SG	ADJ;MASC;SG
casale	casale	casale	casale	N;MASC;SG	N;MASC;SG
cattivo	malo	cattivo	malo	ADJ;MASC;SG	ADJ;MASC;SG
cattivo	mala	cattivo	malo	ADJ;MASC;SG	ADJ;FEM;SG
cattivo	traviesa	cattivo	travesar	ADJ;MASC;SG	ADJ;FEM;SG
cattivo	travieso	cattivo	travieso	ADJ;MASC;SG	ADJ;MASC;SG
parenti	parientes	parente	pariente	N;PL	N;PL
parenti	familiares	parente	familiar	N;PL	N;MASC;PL
lanciato	lanzó	lanciare	lanzar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
pozzo	pozo	pozzo	pozo	N;MASC;SG	N;MASC;SG
pozzo	pozzo	pozzo	pozzo	N;MASC;SG	N;MASC;SG
aggiunge	agrega	aggiungere	agregar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
aggiunge	añade	aggiungere	añadir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
diario	cronología	Diario	cronología	N;MASC;SG	N;FEM;SG
diario	biografía	Diario	biografía	N;MASC;SG	N;FEM;SG
diario	diario	Diario	diario	N;MASC;SG	N;MASC;SG
diario	agenda	Diario	agenda	N;MASC;SG	N;FEM;SG
crescente	creciente	crescente	creciente	ADJ;SG	ADJ;SG
crescente	ascendente	crescente	ascendente	ADJ;SG	ADJ;SG
buono	buena	buono	buen	ADJ;MASC;SG	ADJ;FEM;SG
integrale	integral	integrale	integral	ADJ;SG	ADJ;SG
legislatura	legislatura	legislatura	legislatura	N;FEM;SG	N;FEM;SG
legislatura	legislador	legislatura	legislador	N;FEM;SG	N;MASC;SG
forum	foros	forum	foro	N;MASC	N;MASC;PL
forum	foro	forum	foro	N;MASC	N;MASC;SG
forum	foros	forum	foro	N;MASC	N;MASC;PL
perduto	perdió	perdere	perder	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
complessivamente	globalmente	complessivamente	globalmente	ADV	ADV
trio	trío	trio	trío	N;MASC;SG	N;MASC;SG
trio	trio	trio	trio	N;MASC;SG	N;MASC;SG
trio	trío	trio	trío	N;MASC;SG	N;MASC;SG
separazione	separación	separazione	separación	N;FEM;SG	N;FEM;SG
spiegare	explicar	spiegare	explicar	V;NFIN	V;NFIN
spiegare	explicando	spiegare	explicar	V;NFIN	V;V.MSDR
spiegare	explicar	spiegare	explicar	V;NFIN	V;NFIN
spiegare	explique	spiegare	explicar	V;NFIN	V;IMP;SG;3;FIN
spiegare	expliquen	spiegare	explicar	V;NFIN	V;IMP;PL;3;FIN
spiegare	explica	spiegare	explicar	V;NFIN	V;IND;SG;3;PRS;FIN
considerando	considerando	considerare	considerar	V;V.MSDR	V;V.MSDR
considerando	considerando	considerare	considerar	V;V.MSDR	V;V.MSDR
serbia	serbio	serbia	serbio	N;FEM;SG	N;MASC;SG
dilettanti	amateurs	dilettante	amateur	N;PL	N;FEM;PL
dilettanti	aficionados	dilettante	aficionado	N;PL	N;MASC;PL
dilettanti	aficionados	dilettante	aficionado	N;PL	N;MASC;PL
gestire	administra	gestire	administrar	V;NFIN	V;IND;SG;3;PRS;FIN
gestire	gestionar	gestire	gestionar	V;NFIN	V;NFIN
gestire	gestione	gestire	gestionar	V;NFIN	V;IMP;SG;3;FIN
gestire	administrar	gestire	administrar	V;NFIN	V;NFIN
beato	bendita	beato	bendita	N;MASC;SG	N;FEM;SG
sandro	sandro	sandro	sandro	N;MASC;SG	N;MASC;SG
essenzialmente	esencialmente	essenzialmente	esencialmente	ADV	ADV
essenzialmente	básicamente	essenzialmente	básicamente	ADV	ADV
essenzialmente	fundamentalmente	essenzialmente	fundamentalmente	ADV	ADV
sentire	sentir	sentire	sentir	V;NFIN	V;NFIN
sentire	siente	sentire	sentir	V;NFIN	V;IND;SG;3;PRS;FIN
sentire	siento	sentire	sentir	V;NFIN	V;IND;SG;1;PRS;FIN
carro	carro	carro	carro	N;MASC;SG	N;MASC;SG
carro	carroza	carro	carroza	N;MASC;SG	N;FEM;SG
carro	vagón	carro	vagón	N;MASC;SG	N;MASC;SG
carro	carreta	carro	carreta	N;MASC;SG	N;FEM;SG
carro	carro	carro	carro	N;MASC;SG	N;MASC;SG
derby	derby	derby	derby	N;MASC	N;MASC;SG
derby	derbi	derby	derbi	N;MASC	N;MASC;SG
contessa	condesa	contesso	condesar	N;FEM;SG	N;FEM;SG
contessa	condesa	contesso	condesar	N;FEM;SG	N;FEM;SG
abito	vestimenta	abitare	vestimenta	N;MASC;SG	N;FEM;SG
sentenza	sentencia	sentenza	sentencia	N;FEM;SG	N;FEM;SG
sentenza	juicio	sentenza	juicio	N;FEM;SG	N;MASC;SG
sentenza	frase	sentenza	frase	N;FEM;SG	N;FEM;SG
sentenza	sentencia	sentenza	sentencia	N;FEM;SG	N;FEM;SG
professionisti	profesionales	professionista	profesional	N;MASC;PL	N;PL
professionisti	profesionales	professionista	profesional	N;MASC;PL	N;PL
tonnellate	toneladas	tonnellare	tonelada	N;FEM;PL	N;FEM;PL
tonnellate	toneladas	tonnellare	tonelada	N;FEM;PL	N;FEM;PL
alimentazione	nutrición	alimentazione	nutrición	N;FEM;SG	N;FEM;SG
alimentazione	alimentación	alimentazione	alimentación	N;FEM;SG	N;FEM;SG
risponde	responde	rispondere	responder	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
delta	delta	diuta	delta	N;MASC;SG	N;MASC;SG
piace	gusta	piacere	gustar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ascesa	rise	ascesa	rise	N;FEM;SG	N
ascesa	levántate	ascesa	levántate	N;FEM;SG	N;FEM;SG
ascesa	subida	ascesa	subida	N;FEM;SG	N;FEM;SG
ascesa	ascensión	ascesa	ascensión	N;FEM;SG	N;FEM;SG
ascesa	ascenso	ascesa	ascenso	N;FEM;SG	N;MASC;SG
colonie	colonias	colonia	colonia	N;FEM;PL	N;FEM;PL
provare	pruebe	provare	probar	V;NFIN	V;IMP;SG;3;FIN
provare	probar	provare	probar	V;NFIN	V;NFIN
provare	intente	provare	intentar	V;NFIN	V;SBJV;SG;3;PRS;FIN
provare	tratar	provare	tratar	V;NFIN	V;NFIN
batman	batman	batman	batmar	N;MASC	N;MASC;SG
claudia	claudia	claudia	claudia	N;FEM;SG	N;FEM;SG
reperti	hallazgos	reperto	hallazgo	N;MASC;PL	N;MASC;PL
neo	neo	neo	neo	N;MASC;SG	N
creature	criaturas	creatura	criatura	N;FEM;PL	N;FEM;PL
futura	futura	futuro	futuro	ADJ;FEM;SG	ADJ;FEM;SG
arturo	arturo	arturo	arturo	N;MASC;SG	N;MASC;SG
arturo	arturo	arturo	arturo	N;MASC;SG	N;MASC;SG
comprendere	entienda	comprendere	entender	V;NFIN	V;IMP;SG;3;FIN
comprendere	comprenda	comprendere	comprender	V;NFIN	V;IMP;SG;3;FIN
comprendere	comprender	comprendere	comprender	V;NFIN	V;NFIN
comprendere	entiende	comprendere	entender	V;NFIN	V;IND;SG;3;PRS;FIN
comprendere	entender	comprendere	entender	V;NFIN	V;NFIN
comprendere	entendiendo	comprendere	entender	V;NFIN	V;V.MSDR
comprendere	comprender	comprendere	comprender	V;NFIN	V;NFIN
comprendere	comprendiendo	comprendere	comprender	V;NFIN	V;V.MSDR
ernst	ernesto	ernst	ernesto	N;MASC;SG	N;MASC;SG
cassa	cajero	cassa	cajero	N;FEM;SG	N;MASC;SG
cassa	caja	cassa	caja	N;FEM;SG	N;FEM;SG
cassa	cajera	cassa	cajera	N;FEM;SG	N;FEM;SG
organizzare	organice	organizzare	organizar	V;NFIN	V;IMP;SG;3;FIN
organizzare	organizan	organizzare	organizar	V;NFIN	V;IND;PL;3;PRS;FIN
organizzare	organizarse	organizzare	organizar	V;NFIN	V;SBJV;SG;3;IPFV;FIN
organizzare	organizar	organizzare	organizar	V;NFIN	V;NFIN
organizzare	organiza	organizzare	organizar	V;NFIN	V;IND;SG;3;PRS;FIN
inaugurata	inauguró	inaugurare	inaugurar	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
trasformato	giró	trasformare	girar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
veri	reales	vero	real	ADJ;MASC;PL	ADJ;PL
esigenze	necesidades	esigenza	necesidad	N;FEM;PL	N;FEM;PL
eduardo	eduardo	eduardo	eduardo	N;MASC;SG	N;MASC;SG
martín	martín	martín	martín	N;MASC;SG	N;MASC;SG
chiamate	convocatorias	chiamata	convocatoria	N;FEM;PL	N;FEM;PL
anniversario	aniversario	anniversario	aniversario	N;MASC;SG	N;MASC;SG
piacere	placer	piacere	placer	N;MASC;SG	N;MASC;SG
wwe	wwe	wwe	wwe	N;MASC	N
umane	humanas	umano	humano	ADJ;FEM;PL	ADJ;FEM;PL
contatti	contactos	contatto	contacto	N;MASC;PL	N;MASC;PL
silenzio	silencio	silenzio	silencio	N;MASC;SG	N;MASC;SG
silenzio	silencio	silenzio	silencio	N;MASC;SG	N;MASC;SG
silenzio	tranquilidad	silenzio	tranquilidad	N;MASC;SG	N;FEM;SG
silenzio	silencio	silenzio	silencio	N;MASC;SG	N;MASC;SG
bilancio	presupuesto	bilancio	presupuesto	N;MASC;SG	N;MASC;SG
premier	premier	premier	premier	N;MASC	N;MASC;SG
vicario	vicario	vicario	vicario	N;MASC;SG	N;MASC;SG
vicario	párroco	vicario	párroco	N;MASC;SG	N;MASC;SG
sceriffo	alguacil	sceriffo	alguacil	N;MASC;SG	N;MASC;SG
sceriffo	sheriff	sceriffo	sheriff	N;MASC;SG	N;MASC;SG
sceriffo	comisario	sceriffo	comisario	N;MASC;SG	N;MASC;SG
bobina	bobina	bobina	bobina	N;FEM;SG	N;FEM;SG
bobina	bobina	bobina	bobina	N;FEM;SG	N;FEM;SG
bobina	bobina	bobina	bobina	N;FEM;SG	N;FEM;SG
bobina	carrete	bobina	carrete	N;FEM;SG	N;MASC;SG
riconosciuta	reconoció	riconoscere	reconocer	V;FEM;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
onorificenze	distinciones	onorificenza	distinción	N;FEM;PL	N;FEM;PL
onorificenze	honores	onorificenza	honor	N;FEM;PL	N;MASC;PL
ottavo	octava	ottavo	octavo	ADJ;MASC;SG	ADJ;FEM;SG
ottavo	octavo	ottavo	octavo	ADJ;MASC;SG	ADJ;MASC;SG
credere	creer	credere	creer	V;NFIN	V;NFIN
credere	creyendo	credere	creer	V;NFIN	V;V.MSDR
credere	creer	credere	creer	V;NFIN	V;NFIN
campania	campania	campania	campania	N;FEM;SG	N;FEM;SG
stretta	angosto	stretto	angosto	ADJ;FEM;SG	ADJ;MASC;SG
stretta	estrecha	stretto	estrecho	ADJ;FEM;SG	ADJ;FEM;SG
stretta	estrecho	stretto	estrecho	ADJ;FEM;SG	ADJ;MASC;SG
stretta	apretado	stretto	apretado	ADJ;FEM;SG	ADJ;MASC;SG;V.PTCP
stretta	apretada	stretto	apretado	ADJ;FEM;SG	ADJ;FEM;SG;V.PTCP
stretta	ajustado	stretto	ajustado	ADJ;FEM;SG	ADJ;MASC;SG;V.PTCP
alessio	alessio	alessio	alessio	N;MASC;SG	N;MASC;SG
arcipelago	archipiélago	arcipelago	archipiélago	N;MASC;SG	N;MASC;SG
blood	sangre	blood	sangre	N	N;FEM;SG
blood	blood	blood	blood	N	N
sea	mar	sea	mar	N	N;SG
maddalena	maddalena	maddalena	maddaleno	N;FEM;SG	N;FEM;SG
maddalena	madeleine	maddalena	madeleine	N;FEM;SG	N;FEM;SG
maddalena	magdalena	maddalena	magdaleno	N;FEM;SG	N;FEM;SG
maddalena	magdalena	maddalena	magdaleno	N;FEM;SG	N;FEM;SG
maddalena	magdalena	maddalena	magdaleno	N;FEM;SG	N;FEM;SG
tecnologie	technologies	tecnologia	technologie	N;FEM;PL	N
tecnologie	tecnologías	tecnologia	tecnología	N;FEM;PL	N;FEM;PL
prossima	próximo	prossimo	próximo	ADJ;FEM;SG	ADJ;MASC;SG
prossima	siguiente	prossimo	siguiente	ADJ;FEM;SG	ADJ;SG
prossima	próxima	prossimo	próximo	ADJ;FEM;SG	ADJ;FEM;SG
affermato	afirmó	affermare	afirmar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
affermato	afirmó	affermare	afirmar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
mantenimento	manutención	mantenimento	manutención	N;MASC;SG	N;FEM;SG
mantenimento	mantenimiento	mantenimento	mantenimiento	N;MASC;SG	N;MASC;SG
mantenimento	retención	mantenimento	retención	N;MASC;SG	N;FEM;SG
tappe	etapas	tappa	etapa	N;FEM;PL	N;FEM;PL
tappe	fases	tappa	fase	N;FEM;PL	N;FEM;PL
tappe	hitos	tappa	hito	N;FEM;PL	N;MASC;PL
rodolfo	rodolfo	rodolfo	rodolfo	N;MASC;SG	N;MASC;SG
