une	una	un	uno	DET;INDF;FEM;SG	DET;INDF;FEM;SG
biographique	biográfica	biographique	biográfico	ADJ;MASC;SG	ADJ;FEM;SG
considérer	consideren	considérer	considerar	V;NFIN	V;IMP;PL;3;FIN
considérer	considerar	considérer	considerar	V;NFIN	V;NFIN
considérer	considere	considérer	considerar	V;NFIN	V;SBJV;SG;3;FIN
considérer	consideremos	considérer	considerar	V;NFIN	V;IMP;PL;1;FIN
variante	variante	variante	variante	N;FEM;SG	N;FEM;SG
variante	variación	variante	variación	N;FEM;SG	N;FEM;SG
redirection	reorientación	redirection	reorientación	N;FEM;SG	N;FEM;SG
redirection	reorientación	redirection	reorientación	N;FEM;SG	N;FEM;SG
tomber	cayendo	tomber	caer	V;NFIN	V;V.MSDR
roches	rocks	roche	rocks	N;FEM;PL	N;MASC
roches	rocas	roche	roca	N;FEM;PL	N;FEM;PL
roches	piedras	roche	piedra	N;FEM;PL	N;FEM;PL
entité	entidad	entité	entidad	N;FEM;SG	N;FEM;SG
aérien	aéreo	aérien	aéreo	ADJ;MASC;SG	ADJ;MASC;SG
aérien	aérea	aérien	aéreo	ADJ;MASC;SG	ADJ;FEM;SG
duchesse	duquesa	duchesse	duquesa	N;FEM;SG	N;FEM;SG
couvert	cubrió	couvert	cubrir	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
précédemment	anteriormente	précédemment	anteriormente	ADV	ADV
précédemment	previamente	précédemment	previamente	ADV	ADV
délégué	delegar	déléguer	delegar	V;MASC;SG;PST;V.PTCP	V;NFIN
cahiers	portátiles	cahier	portátil	N;MASC;PL	N;PL
cahiers	cuadernos	cahier	cuaderno	N;MASC;PL	N;MASC;PL
cahiers	folletos	cahier	folleto	N;MASC;PL	N;MASC;PL
cahiers	cahiers	cahier	cahiers	N;MASC;PL	N
logement	alojamiento	logement	alojamiento	N;MASC;SG	N;MASC;SG
phases	etapas	phase	etapa	N;FEM;PL	N;FEM;PL
phases	fases	phase	fase	N;FEM;PL	N;FEM;PL
tribus	tribus	tribu	tribu	N;FEM;PL	N;FEM;PL
vraie	real	vrai	real	ADJ;FEM;SG	ADJ;SG
vraie	verdadero	vrai	verdadero	ADJ;FEM;SG	ADJ;MASC;SG
vraie	cierto	vrai	cierto	ADJ;FEM;SG	ADJ;MASC;SG
vraie	verdadera	vrai	verdadero	ADJ;FEM;SG	ADJ;FEM;SG
vraie	verdadero	vrai	verdadero	ADJ;FEM;SG	ADJ;MASC;SG
astronome	astrónomo	astronome	astrónomo	N;MASC;SG	N;MASC;SG
graveur	grabador	graveur	grabador	N;MASC;SG	N;MASC;SG
graveur	quemador	graveur	quemador	N;MASC;SG	N;MASC;SG
contemporains	contemporáneas	contemporain	contemporáneo	ADJ;MASC;PL	ADJ;FEM;PL
régionaux	regionales	régional	regional	ADJ;MASC;PL	ADJ;PL
battant	volando	battre	volar	V;PRS;V.PTCP	V;V.MSDR
battant	volar	battre	volar	V;PRS;V.PTCP	V;NFIN
battant	latiendo	battre	latir	V;PRS;V.PTCP	V;V.MSDR
carter	carter	carter	carter	N;MASC;SG	N;MASC;SG
flèche	flèche	flèche	flèche	N;FEM;SG	N;FEM;SG
flèche	flecha	flèche	flecha	N;FEM;SG	N;FEM;SG
flèche	arrow	flèche	arrow	N;FEM;SG	N
circonscriptions	circunscripciones	circonscription	circunscripción	N;FEM;PL	N;FEM;PL
experts	peritos	expert	perito	N;MASC;PL	N;MASC;PL
experts	expertos	expert	experto	N;MASC;PL	N;MASC;PL
attentat	ataque	attentat	ataque	N;MASC;SG	N;MASC;SG
attentat	atentado	attentat	atentado	N;MASC;SG	N;MASC;SG
attentat	bombardeo	attentat	bombardeo	N;MASC;SG	N;MASC;SG
attentat	atentado	attentat	atentado	N;MASC;SG	N;MASC;SG
feuille	hoja	feuille	hoja	N;FEM;SG	N;FEM;SG
feuille	leaf	feuille	leaf	N;FEM;SG	N;MASC;SG
feuille	hoja	feuille	hoja	N;FEM;SG	N;FEM;SG
feuille	chapa	feuille	chapa	N;FEM;SG	N;FEM;SG
feuille	sábana	feuille	sábana	N;FEM;SG	N;FEM;SG
difficiles	duros	difficile	duro	ADJ;MASC;PL	ADJ;MASC;PL
difficiles	difíciles	difficile	difícil	ADJ;MASC;PL	ADJ;PL
coupes	recortes	coupe	recorte	N;FEM;PL	N;MASC;PL
coupes	cortes	coupe	corte	N;FEM;PL	N;MASC;PL
coupes	copas	coupe	copa	N;FEM;PL	N;FEM;PL
coupes	tazas	coupe	taza	N;FEM;PL	N;FEM;PL
coupes	vasos	coupe	vaso	N;FEM;PL	N;MASC;PL
douce	dulce	doux	dulce	ADJ;FEM;SG	ADJ;SG
douce	suave	doux	suave	ADJ;FEM;SG	ADJ;SG
douce	gentil	doux	gentil	ADJ;FEM;SG	ADJ;SG
douce	blanda	doux	blando	ADJ;FEM;SG	ADJ;FEM;SG
douce	suave	doux	suave	ADJ;FEM;SG	ADJ;SG
douce	blando	doux	blando	ADJ;FEM;SG	ADJ;MASC;SG
remarquables	notables	remarquable	notable	ADJ;MASC;PL	ADJ;PL
contraint	forzar	contraindre	forzar	V;MASC;SG;PST;V.PTCP	V;NFIN
descendants	descendientes	descendant	descendiente	N;MASC;PL	N;PL
descendants	descendientes	descendant	descendiente	N;MASC;PL	N;PL
quasiment	casi	quasiment	casi	ADV	ADV
quasiment	prácticamente	quasiment	prácticamente	ADV	ADV
quasiment	virtualmente	quasiment	virtualmente	ADV	ADV
quasiment	prácticamente	quasiment	prácticamente	ADV	ADV
quasiment	practicamente	quasiment	practicamente	ADV	ADV
intervenir	interviniendo	intervenir	intervenir	V;NFIN	V;V.MSDR
intervenir	intervenir	intervenir	intervenir	V;NFIN	V;NFIN
intervenir	intervenga	intervenir	intervenir	V;NFIN	V;SBJV;SG;3;PRS;FIN
intervenir	intervienen	intervenir	intervenir	V;NFIN	V;IND;PL;3;PRS;FIN
intervenir	interviene	intervenir	intervenir	V;NFIN	V;IND;SG;3;PRS;FIN
enfer	hell	enfer	hell	N;MASC;SG	N
enfer	infierno	enfer	infierno	N;MASC;SG	N;MASC;SG
districts	barrios	district	barrio	N;MASC;PL	N;MASC;PL
districts	distritos	district	distrito	N;MASC;PL	N;MASC;PL
inutile	inútil	inutile	inútil	ADJ;MASC;SG	ADJ;SG
inutile	inservible	inutile	inservible	ADJ;MASC;SG	ADJ;SG
inutile	inutil	inutile	inutil	ADJ;MASC;SG	ADJ;SG
inutile	innecesario	inutile	innecesario	ADJ;MASC;SG	ADJ;MASC;SG
inutile	innecesaria	inutile	innecesario	ADJ;MASC;SG	ADJ;FEM;SG
déchets	desechos	déchet	desecho	N;MASC;PL	N;MASC;PL
déchets	residuos	déchet	residuo	N;MASC;PL	N;MASC;PL
déchets	desechos	déchet	desecho	N;MASC;PL	N;MASC;PL
déchets	residuos	déchet	residuo	N;MASC;PL	N;MASC;PL
comique	comique	comique	comicar	N;MASC;SG	N;FEM;SG
comique	humorista	comique	humorista	N;MASC;SG	N;SG
comique	comediante	comique	comediante	N;MASC;SG	N;SG
comique	comic	comique	comic	N;MASC;SG	N;MASC;SG
comique	historieta	comique	historieta	N;MASC;SG	N;FEM;SG
comique	cómic	comique	cómic	N;MASC;SG	N;MASC;SG
comique	comedia	comique	comedia	N;MASC;SG	N;FEM;SG
matières	materias	matière	materia	N;FEM;PL	N;FEM;PL
matières	materiales	matière	material	N;FEM;PL	N;MASC;PL
essence	gasolina	essence	gasolina	N;FEM;SG	N;FEM;SG
essence	esencia	essence	esencia	N;FEM;SG	N;FEM;SG
essence	gasolina	essence	gasolina	N;FEM;SG	N;FEM;SG
séminaire	seminario	séminaire	seminario	N;MASC;SG	N;MASC;SG
séminaire	seminario	séminaire	seminario	N;MASC;SG	N;MASC;SG
fins	finales	fin	final	N;FEM;PL	N;MASC;PL
administratives	administrativos	administratif	administrativo	ADJ;FEM;PL	ADJ;MASC;PL
administratives	administrativas	administratif	administrativo	ADJ;FEM;PL	ADJ;FEM;PL
provenance	procedencia	provenance	procedencia	N;FEM;SG	N;FEM;SG
orthographe	ortografía	orthographe	ortografía	N;FEM;SG	N;FEM;SG
orthographe	conjuro	orthographe	conjuro	N;FEM;SG	N;MASC;SG
orthographe	hechizo	orthographe	hechizo	N;FEM;SG	N;MASC;SG
biologie	biología	biologie	biología	N;FEM;SG	N;FEM;SG
massachusetts	massachusetts	massachusett	massachusetts	N;MASC;PL	N
essayer	pruebe	essayer	probar	V;NFIN	V;IMP;SG;3;FIN
essayer	probar	essayer	probar	V;NFIN	V;NFIN
essayer	intente	essayer	intentar	V;NFIN	V;SBJV;SG;3;PRS;FIN
essayer	tratar	essayer	tratar	V;NFIN	V;NFIN
essayer	intentando	essayer	intentar	V;NFIN	V;V.MSDR
essayer	probando	essayer	probar	V;NFIN	V;V.MSDR
essayer	tratando	essayer	tratar	V;NFIN	V;V.MSDR
marchés	mercados	marché	mercado	N;MASC;PL	N;MASC;PL
cellule	cell	cellule	cell	N;FEM;SG	N
cellule	celda	cellule	celda	N;FEM;SG	N;FEM;SG
cellule	célula	cellule	célula	N;FEM;SG	N;FEM;SG
fou	loco	fou	loco	ADJ;MASC;SG	ADJ;MASC;SG
fou	demente	fou	demente	ADJ;MASC;SG	ADJ;SG
fou	loca	fou	loco	ADJ;MASC;SG	ADJ;FEM;SG
fou	loco	fou	loco	ADJ;MASC;SG	ADJ;MASC;SG
fou	loca	fou	loco	ADJ;MASC;SG	ADJ;FEM;SG
fou	loco	fou	loco	ADJ;MASC;SG	ADJ;MASC;SG
accepter	aceptando	accepter	aceptar	V;NFIN	V;V.MSDR
accepter	aceptar	accepter	aceptar	V;NFIN	V;NFIN
accepter	aceptan	accepter	aceptar	V;NFIN	V;IND;PL;3;PRS;FIN
accepter	aceptamos	accepter	aceptar	V;NFIN	V;IND;PL;1;PRS;FIN
accepter	acepto	accepter	acepto	V;NFIN	V;IND;SG;1;PRS;FIN
accepter	aceptar	accepter	aceptar	V;NFIN	V;NFIN
accepter	acepta	accepter	aceptar	V;NFIN	V;IND;SG;3;PRS;FIN
coréen	corea	coréen	corear	N;MASC;SG	N;SG
coréen	coreano	coréen	coreano	N;MASC;SG	N;MASC;SG
électorale	electoral	électoral	electoral	ADJ;FEM;SG	ADJ;SG
courage	coraje	courage	coraje	N;MASC;SG	N;MASC;SG
courage	valentía	courage	valentía	N;MASC;SG	N;FEM;SG
courage	valor	courage	valor	N;MASC;SG	N;MASC;SG
courage	valentía	courage	valentía	N;MASC;SG	N;FEM;SG
moulins	molinos	moulin	molino	N;MASC;PL	N;MASC;PL
moulins	molinos	moulin	molino	N;MASC;PL	N;MASC;PL
moulins	fresas	moulin	fresa	N;MASC;PL	N;FEM;PL
moulins	fábricas	moulin	fábrica	N;MASC;PL	N;FEM;PL
moulins	mills	moulin	mills	N;MASC;PL	N;MASC
humour	humor	humour	humor	N;MASC;SG	N;MASC;SG
humour	humor	humour	humor	N;MASC;SG	N;MASC;SG
banques	banks	banque	bank	N;FEM;PL	N
banques	bancos	banque	banco	N;FEM;PL	N;MASC;PL
banques	bancarios	banque	bancario	N;FEM;PL	N;MASC;PL
banques	bancos	banque	banco	N;FEM;PL	N;MASC;PL
banques	bank	banque	bank	N;FEM;PL	N
justement	precisamente	justement	precisamente	ADV	ADV
battre	latiendo	battre	latir	V;NFIN	V;V.MSDR
clavier	teclado	clavier	teclado	N;MASC;SG	N;MASC;SG
positif	positivo	positif	positivo	ADJ;MASC;SG	ADJ;MASC;SG
positif	positiva	positif	positivo	ADJ;MASC;SG	ADJ;FEM;SG
compléter	complementar	compléter	complementar	V;NFIN	V;NFIN
plume	pluma	plume	pluma	N;FEM;SG	N;FEM;SG
plume	penacho	plume	penacho	N;FEM;SG	N;MASC;SG
plume	bolígrafo	plume	bolígrafo	N;FEM;SG	N;MASC;SG
plume	boli	plume	boli	N;FEM;SG	N;MASC;SG
plume	pen	plume	pen	N;FEM;SG	N;MASC;SG
plume	pluma	plume	pluma	N;FEM;SG	N;FEM;SG
plume	quill	plume	quill	N;FEM;SG	N;SG
plume	pluma	plume	pluma	N;FEM;SG	N;FEM;SG
démarche	enfoque	démarche	enfoque	N;FEM;SG	N;MASC;SG
démarche	acercamiento	démarche	acercamiento	N;FEM;SG	N;MASC;SG
démarche	aproximación	démarche	aproximación	N;FEM;SG	N;FEM;SG
démarche	abordaje	démarche	abordaje	N;FEM;SG	N;MASC;SG
démarche	planteamiento	démarche	planteamiento	N;FEM;SG	N;MASC;SG
paysages	paisajes	paysage	paisaje	N;MASC;PL	N;MASC;PL
paysages	paisajes	paysage	paisaje	N;MASC;PL	N;MASC;PL
garros	garros	garro	garro	N;MASC;SG	N;MASC;SG
dissolution	disolución	dissolution	disolución	N;FEM;SG	N;FEM;SG
dissolution	disolución	dissolution	disolución	N;FEM;SG	N;FEM;SG
grève	strike	grève	strikir	N;FEM;SG	N
grève	huelga	grève	huelga	N;FEM;SG	N;FEM;SG
marchandises	bienes	marchandise	bien	N;FEM;PL	N;MASC;PL
marchandises	mercancías	marchandise	mercancía	N;FEM;PL	N;FEM;PL
marchandises	fletes	marchandise	flete	N;FEM;PL	N;MASC;PL
marchandises	mercancías	marchandise	mercancía	N;FEM;PL	N;FEM;PL
marchandises	mercancías	marchandise	mercancía	N;FEM;PL	N;FEM;PL
marchandises	mercaderías	marchandise	mercadería	N;FEM;PL	N;FEM;PL
qualités	calidades	qualité	calidad	N;FEM;PL	N;FEM;PL
qualités	cualidades	qualité	cualidad	N;FEM;PL	N;FEM;PL
fichiers	files	fichier	fil	N;MASC;PL	N
fichiers	archivos	fichier	archivo	N;MASC;PL	N;MASC;PL
fichiers	expedientes	fichier	expediente	N;MASC;PL	N;MASC;PL
fichiers	ficheros	fichier	fichero	N;MASC;PL	N;MASC;PL
pratiquement	casi	pratiquement	casi	ADV	ADV
pratiquement	prácticamente	pratiquement	prácticamente	ADV	ADV
pratiquement	virtualmente	pratiquement	virtualmente	ADV	ADV
pratiquement	prácticamente	pratiquement	prácticamente	ADV	ADV
pratiquement	practicamente	pratiquement	practicamente	ADV	ADV
disparue	desaparecido	disparu	desaparecido	ADJ;FEM;SG	ADJ;MASC;SG;V.PTCP
disparue	desaparecida	disparu	desaparecido	ADJ;FEM;SG	ADJ;FEM;SG;V.PTCP
visibles	visibles	visible	visible	ADJ;MASC;PL	ADJ;PL
tirant	tirando	tirer	tirar	V;PRS;V.PTCP	V;V.MSDR
xviie	xvii	xviie	xvii	N;MASC;SG	N;SG
dites	decir	dire	decir	V;FEM;PL;PST;V.PTCP	V;NFIN
fernand	fernand	fernand	fernand	N;MASC;SG	N;FEM;SG
bonaparte	bonaparte	bonaparte	bonaparte	N;MASC;SG	N;MASC;SG
promouvoir	promocionar	promouvoir	promocionar	V;NFIN	V;NFIN
promouvoir	promover	promouvoir	promover	V;NFIN	V;NFIN
promouvoir	promueva	promouvoir	promueva	V;NFIN	V;SBJV;SG;3;FIN
promouvoir	promociona	promouvoir	promocionar	V;NFIN	V;IND;SG;3;PRS;FIN
promouvoir	promocionar	promouvoir	promocionar	V;NFIN	V;NFIN
promouvoir	promocionando	promouvoir	promocionar	V;NFIN	V;V.MSDR
promouvoir	promoviendo	promouvoir	promover	V;NFIN	V;V.MSDR
observations	observaciones	observation	observación	N;FEM;PL	N;FEM;PL
observations	observaciones	observation	observación	N;FEM;PL	N;FEM;PL
observations	observaciones	observation	observación	N;FEM;PL	N;FEM;PL
observations	comentarios	observation	comentario	N;FEM;PL	N;MASC;PL
rural	rural	rural	rural	ADJ;MASC;SG	ADJ;SG
codes	códigos	code	código	N;MASC;PL	N;MASC;PL
récente	reciente	récent	reciente	ADJ;FEM;SG	ADJ;SG
malade	enfermo	malade	enfermo	ADJ;MASC;SG	ADJ;MASC;SG
malade	enferma	malade	enferma	ADJ;MASC;SG	ADJ;FEM;SG
malade	enfermo	malade	enfermo	ADJ;MASC;SG	ADJ;MASC;SG
malade	enferma	malade	enferma	ADJ;MASC;SG	ADJ;FEM;SG
imprimerie	imprenta	imprimerie	imprenta	N;FEM;SG	N;FEM;SG
imprimerie	impresión	imprimerie	impresión	N;FEM;SG	N;FEM;SG
évaluer	evalúa	évaluer	evaluar	V;NFIN	V;IND;SG;3;PRS;FIN
évaluer	evaluar	évaluer	evaluar	V;NFIN	V;NFIN
évaluer	evalúe	évaluer	evalúe	V;NFIN	V;IMP;SG;3;FIN
évaluer	evalúa	évaluer	evaluar	V;NFIN	V;IND;SG;3;PRS;FIN
évaluer	evaluar	évaluer	evaluar	V;NFIN	V;NFIN
évaluer	evaluando	évaluer	evaluar	V;NFIN	V;V.MSDR
perspective	prospecto	perspective	prospecto	N;FEM;SG	N;MASC;SG
perspective	outlook	perspective	outlook	N;FEM;SG	N;MASC;SG
perspective	perspectiva	perspective	perspectiva	N;FEM;SG	N;FEM;SG
perspective	perspectiva	perspective	perspectiva	N;FEM;SG	N;FEM;SG
garçons	boys	garçon	boy	N;MASC;PL	N
garçons	muchachos	garçon	muchacho	N;MASC;PL	N;MASC;PL
garçons	chicos	garçon	chico	N;MASC;PL	N;MASC;PL
doctrine	doctrina	doctrine	doctrina	N;FEM;SG	N;FEM;SG
militant	militante	militant	militante	N;MASC;SG	N;SG
militant	activista	militant	activista	N;MASC;SG	N;SG
militant	militante	militant	militante	N;MASC;SG	N;SG
tourner	girar	tourner	girar	V;NFIN	V;NFIN
tourner	rotar	tourner	rotar	V;NFIN	V;NFIN
tourner	girar	tourner	girar	V;NFIN	V;NFIN
tourner	girar	tourner	girar	V;NFIN	V;NFIN
impérial	imperial	impérial	imperial	ADJ;MASC;SG	ADJ;SG
sultan	sultan	sultan	sultar	N;MASC;SG	N;SG
sultan	sultán	sultan	sultán	N;MASC;SG	N;MASC;SG
abandonne	abandona	abandonner	abandonar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
abandonne	abandonar	abandonner	abandonar	V;IND;SG;3;PRS;FIN	V;NFIN
liban	liban	liban	libar	N;MASC;SG	N;FEM;SG
liban	líbano	liban	líbano	N;MASC;SG	N;MASC;SG
routier	road	routier	road	N;MASC;SG	N;MASC
routier	camino	routier	camino	N;MASC;SG	N;MASC;SG
routier	carretera	routier	carretera	N;MASC;SG	N;FEM;SG
sociologie	sociología	sociologie	sociología	N;FEM;SG	N;FEM;SG
messages	mensajes	message	mensaje	N;MASC;PL	N;MASC;PL
ballet	ballet	ballet	ballet	N;MASC;SG	N;MASC;SG
connait	sabe	connaître	saber	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
effort	esfuerzo	effort	esfuerzo	N;MASC;SG	N;MASC;SG
affecté	afectó	affecter	afectar	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
implique	implica	impliquer	implicar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
implique	insinúa	impliquer	insinuo	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
index	index	index	index	N;MASC;SG	N
index	indice	index	indicir	N;MASC;SG	N;MASC;SG
index	índice	index	índice	N;MASC;SG	N;MASC;SG
entend	oye	entendre	oír	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
veulent	querer	vouloir	querer	V;IND;PL;3;PRS;FIN	V;NFIN
veulent	quieren	vouloir	querer	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
téléphone	teléfono	téléphone	teléfono	N;MASC;SG	N;MASC;SG
téléphone	telefono	téléphone	telefono	N;MASC;SG	N;MASC;SG
téléphone	teléfono	téléphone	teléfono	N;MASC;SG	N;MASC;SG
téléphone	telefono	téléphone	telefono	N;MASC;SG	N;MASC;SG
téléphone	telefonía	téléphone	telefonía	N;MASC;SG	N;FEM;SG
documentation	documentación	documentation	documentación	N;FEM;SG	N;FEM;SG
enregistre	grabar	enregistrer	grabar	V;IND;SG;3;PRS;FIN	V;NFIN
bouche	mouth	bouche	mouth	N;FEM;SG	N
bouche	desembocadura	bouche	desembocadura	N;FEM;SG	N;FEM;SG
bouche	boca	bouche	boca	N;FEM;SG	N;FEM;SG
queen	queen	queen	quear	N;MASC;SG	N;SG
queen	reina	queen	reina	N;MASC;SG	N;FEM;SG
hiérarchie	jerarquía	hiérarchie	jerarquía	N;FEM;SG	N;FEM;SG
lyonnais	lyonnais	lyonnais	lyonnais	N;MASC;SG	N;MASC;SG
lyonnais	lyon	lyonnais	lyon	N;MASC;SG	N;MASC;SG
lyonnais	lyon	lyonnais	lyon	N;MASC;SG	N;MASC;SG
lyonnais	lyons	lyonnais	lyons	N;MASC;SG	N
blessure	lesión	blessure	lesión	N;FEM;SG	N;FEM;SG
équateur	ecuador	équateur	ecuador	N;MASC;SG	N;MASC;SG
équateur	ecuador	équateur	ecuador	N;MASC;SG	N;MASC;SG
fine	fino	fin	fino	ADJ;FEM;SG	ADJ;MASC;SG
bourgeois	burguesía	bourgeois	burguesía	N;MASC;SG	N;FEM;SG
statues	estatuas	statue	estatua	N;FEM;PL	N;FEM;PL
anneau	anillo	anneau	anillo	N;MASC;SG	N;MASC;SG
anneau	ring	anneau	ring	N;MASC;SG	N;MASC;SG
chambres	habitaciones	chambre	habitación	N;FEM;PL	N;FEM;PL
chambres	dormitorios	chambre	dormitorio	N;FEM;PL	N;MASC;PL
chambres	habitaciones	chambre	habitación	N;FEM;PL	N;FEM;PL
chambres	cuartos	chambre	cuarto	N;FEM;PL	N;MASC;PL
chambres	salas	chambre	sala	N;FEM;PL	N;FEM;PL
youtube	youtube	youtube	youtebir	N;FEM;SG	N;MASC;SG
profite	disfruta	profiter	disfrutar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
profite	disfrutar	profiter	disfrutar	V;IND;SG;3;PRS;FIN	V;NFIN
onde	oleada	onde	oleada	N;FEM;SG	N;FEM;SG
onde	ola	onde	ola	N;FEM;SG	N;FEM;SG
onde	onda	onde	onda	N;FEM;SG	N;FEM;SG
onde	wave	onde	wave	N;FEM;SG	N
retourner	regresar	retourner	regresar	V;NFIN	V;NFIN
masque	masque	masque	mascar	N;MASC;SG	N
masque	mascarilla	masque	mascarilla	N;MASC;SG	N;FEM;SG
masque	máscara	masque	máscara	N;MASC;SG	N;FEM;SG
masque	mascara	masque	mascara	N;MASC;SG	N;FEM;SG
combattre	combatir	combattre	combatir	V;NFIN	V;NFIN
combattre	luchar	combattre	luchar	V;NFIN	V;NFIN
ouvrier	trabajador	ouvrier	trabajador	N;MASC;SG	N;MASC;SG
ouvrier	obrero	ouvrier	obrero	N;MASC;SG	N;MASC;SG
gloire	fama	gloire	fama	N;FEM;SG	N;FEM;SG
gloire	fame	gloire	fame	N;FEM;SG	N
gloire	glory	gloire	glory	N;FEM;SG	N;SG
gloire	gloria	gloire	gloria	N;FEM;SG	N;FEM;SG
basses	bajos	bas	bajo	ADJ;FEM;PL	ADJ;MASC;PL
archive	archivo	archive	archivo	N;FEM;SG	N;MASC;SG
tâche	tarea	tâche	tarea	N;FEM;SG	N;FEM;SG
monter	montar	monter	montar	V;NFIN	V;NFIN
apparait	aparece	appraître	aparecer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
causes	causas	cause	causa	N;FEM;PL	N;FEM;PL
papillon	butterfly	papillon	butterfly	N;MASC;SG	N;SG
papillon	mariposa	papillon	mariposa	N;MASC;SG	N;FEM;SG
papillon	polilla	papillon	polilla	N;MASC;SG	N;FEM;SG
papillon	papillon	papillon	papillon	N;MASC;SG	N;MASC;SG
comparaison	comparación	comparaison	comparación	N;FEM;SG	N;FEM;SG
comparaison	comparación	comparaison	comparación	N;FEM;SG	N;FEM;SG
panneaux	vallas	panneau	valla	N;MASC;PL	N;FEM;PL
panneaux	carteles	panneau	cartel	N;MASC;PL	N;MASC;PL
panneaux	tableros	panneau	tablero	N;MASC;PL	N;MASC;PL
panneaux	paneles	panneau	panel	N;MASC;PL	N;MASC;PL
panneaux	letreros	panneau	letrero	N;MASC;PL	N;MASC;PL
panneaux	señales	panneau	señal	N;MASC;PL	N;FEM;PL
panneaux	carteles	panneau	cartel	N;MASC;PL	N;MASC;PL
panneaux	signos	panneau	signo	N;MASC;PL	N;MASC;PL
préparer	preparando	préparer	preparar	V;NFIN	V;V.MSDR
préparer	preparándose	préparer	preparánose	V;NFIN	V;IND;PL;3;PST;FIN
préparer	prepararse	préparer	prepararse	V;NFIN	V;SBJV;SG;3;IPFV;FIN
préparer	preparar	préparer	preparar	V;NFIN	V;NFIN
illustre	ilustre	illustre	ilustre	ADJ;MASC;SG	ADJ;SG
automatiquement	automáticamente	automatiquement	automáticamente	ADV	ADV
pousse	empujar	pousser	empujar	V;IND;SG;3;PRS;FIN	V;NFIN
pousse	empuja	pousser	empujar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
pousse	crece	pousser	crecer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
mondiaux	globales	mondial	global	ADJ;MASC;PL	ADJ;PL
globe	globo	globe	globo	N;MASC;SG	N;MASC;SG
globe	globe	globe	globe	N;MASC;SG	N;SG
procureur	fiscal	procureur	fiscal	N;MASC;SG	N;SG
procureur	fiscalía	procureur	fiscalía	N;MASC;SG	N;FEM;SG
procureur	procurador	procureur	procurador	N;MASC;SG	N;MASC;SG
ardennes	ardenas	ardenne	ardena	N;FEM;PL	N;FEM;PL
atlas	atlas	atlas	atlas	N;MASC;SG	N;MASC;SG
caisse	caisse	caisse	caisse	N;FEM;SG	N;MASC;SG
génétique	genética	génétique	genético	ADJ;MASC;SG	ADJ;FEM;SG
génétique	genético	génétique	genético	ADJ;MASC;SG	ADJ;MASC;SG
génétique	genética	génétique	genético	ADJ;MASC;SG	ADJ;FEM;SG
ballon	globo	ballon	globo	N;MASC;SG	N;MASC;SG
ballon	bola	ballon	bola	N;MASC;SG	N;FEM;SG
ballon	balón	ballon	balón	N;MASC;SG	N;MASC;SG
ballon	pelota	ballon	pelota	N;MASC;SG	N;FEM;SG
ballon	ball	ballon	ball	N;MASC;SG	N;MASC;SG
ballon	ballon	ballon	ballon	N;MASC;SG	N;MASC;SG
endroits	sitios	endroit	sitio	N;MASC;PL	N;MASC;PL
endroits	lugares	endroit	lugar	N;MASC;PL	N;MASC;PL
endroits	localidades	endroit	localidad	N;MASC;PL	N;FEM;PL
endroits	plazas	endroit	plaza	N;MASC;PL	N;FEM;PL
choc	conmoción	choc	conmoción	N;MASC;SG	N;FEM;SG
choc	shock	choc	shock	N;MASC;SG	N;MASC;SG
choc	choque	choc	choque	N;MASC;SG	N;MASC;SG
ondes	vibraciones	onde	vibración	N;FEM;PL	N;FEM;PL
ondes	ondas	onde	onda	N;FEM;PL	N;FEM;PL
ondes	olas	onde	ola	N;FEM;PL	N;FEM;PL
ondes	ondas	onde	onda	N;FEM;PL	N;FEM;PL
ondes	oleadas	onde	oleada	N;FEM;PL	N;FEM;PL
gérer	administra	gérer	administrar	V;NFIN	V;IND;SG;3;PRS;FIN
gérer	gestionar	gérer	gestionar	V;NFIN	V;NFIN
gérer	gestione	gérer	gestionar	V;NFIN	V;IMP;SG;3;FIN
gérer	administrar	gérer	administrar	V;NFIN	V;NFIN
romantique	romántico	romantique	romántico	ADJ;MASC;SG	ADJ;MASC;SG
romantique	romántica	romantique	romántico	ADJ;MASC;SG	ADJ;FEM;SG
philippines	filipinas	philippine	filipino	N;FEM;PL	N;FEM;PL
philippines	filipinas	philippine	filipino	N;FEM;PL	N;FEM;PL
quotidienne	cotidiano	quotidien	cotidiano	ADJ;FEM;SG	ADJ;MASC;SG
quotidienne	cotidiana	quotidien	cotidiano	ADJ;FEM;SG	ADJ;FEM;SG
quotidienne	cotidiano	quotidien	cotidiano	ADJ;FEM;SG	ADJ;MASC;SG
