من	從	مِن	從	ADP	ADP
الساعات	手錶	سَاعَة	手錶	N;NOM;DEF;PL	N
رسام	畫師	رَسَّام	畫師	N;NOM;INDF;SG	N
رسام	畫家	رَسَّام	畫家	N;NOM;INDF;SG	N
الفصول	類別	فَصل	類別	N;NOM;DEF;PL	N
الفصول	班級	فَصل	班級	N;NOM;DEF;PL	N
الفصول	季	فَصل	季	N;NOM;DEF;PL	N
الفصول	季節	فَصل	季節	N;NOM;DEF;PL	N
الطيار	試點	طَيَّار	試點	N;NOM;DEF;SG	N
الهرم	金字	هَرم	金字	N;NOM;DEF;SG	N
الممالك	王國	مَملَكَة	王國	N;NOM;DEF;PL	N
الدبابات	坦克	دَبَّابَة	坦克	N;NOM;DEF;PL	N
الرعب	恐怖	رُعب	恐怖	N;NOM;DEF;SG	N
ممر	走廊	مَمَرّ	走廊	N;NOM;INDF;SG	N
مواصفات	規格	مُوَاصَفَة	規格	N;NOM;INDF;PL	N
مواصفات	規格	مُوَاصَفَة	規格	N;NOM;INDF;PL	N
مواصفات	規格	مُوَاصَفَة	規格	N;NOM;INDF;PL	N
النفوذ	籌碼	نُفُوذ	籌碼	N;NOM;DEF;SG	N
النفوذ	槓桿	نُفُوذ	槓桿	N;NOM;DEF;SG	N
المطلب	需求	مَطلَب	需求	N;NOM;DEF;SG	N
نظير	同儕	نَظِير	同儕	N;NOM;INDF;SG	N
نظير	同位	نَظِير	同位	N;NOM;INDF;SG	N
الجرعة	劑量	جُرعَة	劑量	N;NOM;DEF;SG	N
جنوبا	南	جَنُوب	南	N;ACC;INDF;SG	N
جنوبا	南部	جَنُوب	南部	N;ACC;INDF;SG	N
التجمعات	集會	تَجَمُّع	集會	N;NOM;DEF;PL	N
التجمعات	集會	تَجَمُّع	集會	N;NOM;DEF;PL	N
ذيل	尾巴	ذَيل	尾巴	N;NOM;INDF;SG	N
ذيل	尾	ذَيل	尾	N;NOM;INDF;SG	N
الغضب	怒	غَضَب	怒	N;NOM;DEF;SG	N
الغضب	怒	غَضَب	怒	N;NOM;DEF;SG	N
الزهور	花	زَهر	花	N;NOM;DEF;SG	N
الزهور	鮮花	زَهر	鮮花	N;NOM;DEF;SG	N
الزهور	花卉	زَهر	花卉	N;NOM;DEF;SG	N
الزهور	花兒	زَهر	花兒	N;NOM;DEF;SG	N
الزهور	花朵	زَهر	花朵	N;NOM;DEF;SG	N
موضوعات	主題	موضوعات	主題	N;NOM;INDF;PL	N
موضوعات	題目	موضوعات	題目	N;NOM;INDF;PL	N
موضوعات	議題	موضوعات	議題	N;NOM;INDF;PL	N
موضوعات	專題	موضوعات	專題	N;NOM;INDF;PL	N
موضوعات	主題	موضوعات	主題	N;NOM;INDF;PL	N
موضوعات	科目	موضوعات	科目	N;NOM;INDF;PL	N
حزمة	叢	حُزمَة	叢	N;NOM;INDF;SG	N
حزمة	包裝	حُزمَة	包裝	N;NOM;INDF;SG	N
مظهر	外觀	مَظهَر	外觀	N;NOM;INDF;SG	N
مظهر	外表	مَظهَر	外表	N;NOM;INDF;SG	N
مظهر	外貌	مَظهَر	外貌	N;NOM;INDF;SG	N
اشترك	訂閱	اِشتَرَك	訂閱	V;PFV;MASC;SG;3;ACT	V
وقود	燃料	وَقُود	燃料	N;NOM;INDF;SG	N
وقود	燃油	وَقُود	燃油	N;NOM;INDF;SG	N
مصالح	興趣	مَصلَحَة	興趣	N;NOM;INDF;PL	N
مصالح	利益	مَصلَحَة	利益	N;NOM;INDF;PL	N
السياح	觀光	سَائِح	觀光	N;NOM;DEF;PL	N
السياح	遊客	سَائِح	遊客	N;NOM;DEF;PL	N
الكلاب	犬	كَلَاب	犬	N;NOM;DEF;PL	N
الكلاب	狗	كَلَاب	狗	N;NOM;DEF;PL	N
شرقا	東	شِرق	東	N;ACC;INDF;SG	N
شرقا	東部	شِرق	東部	N;ACC;INDF;SG	N
شرقا	東方	شِرق	東方	N;ACC;INDF;SG	N
شرقا	東區	شِرق	東區	N;ACC;INDF;SG	N
تربة	泥土	تَربَة	泥土	N;NOM;INDF;SG	N
تربة	土壤	تَربَة	土壤	N;NOM;INDF;SG	N
تربة	土	تَربَة	土	N;NOM;INDF;SG	N
رائحة	氣味	رَائِحَة	氣味	N;NOM;INDF;SG	N
رائحة	味道	رَائِحَة	味道	N;NOM;INDF;SG	N
غطاء	封面	غِطَاء	封面	N;NOM;INDF;SG	N
غطاء	掩護	غِطَاء	掩護	N;NOM;INDF;SG	N
غابات	林業	غَابَة	林業	N;NOM;INDF;PL	N
غابات	樹林	غَابَة	樹林	N;NOM;INDF;PL	N
غابات	森林	غَابَة	森林	N;NOM;INDF;PL	N
غابات	森林	غَابَة	森林	N;NOM;INDF;PL	N
معادن	金屬	مَعدِن	金屬	N;NOM;INDF;PL	N
معادن	礦	مَعدِن	礦	N;NOM;INDF;PL	N
معادن	礦物	مَعدِن	礦物	N;NOM;INDF;PL	N
معادن	礦	مَعدِن	礦	N;NOM;INDF;PL	N
معادن	金屬	مَعدِن	金屬	N;NOM;INDF;PL	N
معادن	礦	مَعدِن	礦	N;NOM;INDF;PL	N
معادن	礦物	مَعدِن	礦物	N;NOM;INDF;PL	N
معادن	礦	مَعدِن	礦	N;NOM;INDF;PL	N
استقرار	穩定	اِستِقرَار	穩定	N;NOM;INDF;SG	N
الذكرى	記憶	ذِكرَى	記憶	N;NOM;DEF;SG	N
الذكرى	記憶	ذِكرَى	記憶	N;NOM;DEF;SG	N
الذكرى	記憶	ذِكرَى	記憶	N;NOM;DEF;SG	N
التاج	冠	تَاج	冠	N;NOM;DEF;SG	N
التاج	皇冠	تَاج	皇冠	N;NOM;DEF;SG	N
الجريدة	報紙	جَرِيد	報紙	N;NOM;DEF;SG	N
الجريدة	報	جَرِيد	報	N;NOM;DEF;SG	N
الجريدة	報章	جَرِيد	報章	N;NOM;DEF;SG	N
المسابقات	競賽	مُسَابَقَة	競賽	N;NOM;DEF;PL	N
القوائم	名單	قَائِمَة	名單	N;NOM;DEF;PL	N
تسويق	行銷	تَسوِيق	行銷	N;NOM;INDF;SG	N
صف	形容	صَفّ	形容	N;NOM;INDF;SG	N
صف	階級	صَفّ	階級	N;NOM;INDF;SG	N
صف	類	صَفّ	類	N;NOM;INDF;SG	N
صف	類別	صَفّ	類別	N;NOM;INDF;SG	N
صف	課堂	صَفّ	課堂	N;NOM;INDF;SG	N
صف	班級	صَفّ	班級	N;NOM;INDF;SG	N
صف	划	صَفّ	划	N;NOM;INDF;SG	N
صف	排	صَفّ	排	N;NOM;INDF;SG	N
المعدن	金屬	مَعدِن	金屬	N;NOM;DEF;SG	N
التدخين	吸煙	تَدخِين	吸煙	N;NOM;DEF;SG	N
توازن	平衡	تَوَازُن	平衡	N;NOM;INDF;SG	N
توازن	均衡	تَوَازُن	均衡	N;NOM;INDF;SG	N
توازن	平衡	تَوَازُن	平衡	N;NOM;INDF;SG	N
توازن	結餘	تَوَازُن	結餘	N;NOM;INDF;SG	N
توازن	均衡	تَوَازُن	均衡	N;NOM;INDF;SG	N
توازن	餘額	تَوَازُن	餘額	N;NOM;INDF;SG	N
التبادل	交流	تَبَادُل	交流	N;NOM;DEF;SG	N
الذرات	原子	ذِرَة	原子	N;NOM;DEF;PL	N
الشحنة	托運	شَحنَة	托運	N;NOM;DEF;SG	N
الشحنة	貨運	شَحنَة	貨運	N;NOM;DEF;SG	N
الشحنة	裝運	شَحنَة	裝運	N;NOM;DEF;SG	N
الشحنة	托運	شَحنَة	托運	N;NOM;DEF;SG	N
النشيد	國歌	نَشِيد	國歌	N;NOM;DEF;SG	N
التعليمات	教學	تَعلِيم	教學	N;NOM;DEF;PL	N
التعليمات	指令	تَعلِيم	指令	N;NOM;DEF;PL	N
التعليمات	指令	تَعلِيم	指令	N;NOM;DEF;PL	N
المزارع	農民	مَزرَعَة	農民	N;NOM;DEF;PL	N
المزارع	農夫	مَزرَعَة	農夫	N;NOM;DEF;PL	N
اعضاء	器官	عُضو	器官	N;NOM;INDF;PL	N
اعضاء	成員	عُضو	成員	N;NOM;INDF;PL	N
الرطوبة	水分	رُطُوبَة	水分	N;NOM;DEF;SG	N
الرطوبة	濕度	رُطُوبَة	濕度	N;NOM;DEF;SG	N
الرطوبة	潮濕	رُطُوبَة	潮濕	N;NOM;DEF;SG	N
الرطوبة	濕度	رُطُوبَة	濕度	N;NOM;DEF;SG	N
التسلسل	序列	تَسَلسُل	序列	N;NOM;DEF;SG	N
التسلسل	數列	تَسَلسُل	數列	N;NOM;DEF;SG	N
التسلسل	順序	تَسَلسُل	順序	N;NOM;DEF;SG	N
حيز	太空	حَيِّز	太空	N;NOM;INDF;SG	N
حيز	空間	حَيِّز	空間	N;NOM;INDF;SG	N
حفلات	音樂	حَفلَة	音樂	N;NOM;INDF;PL	N
المجرة	星系	مَجرَة	星系	N;NOM;DEF;SG	N
المرشح	篩選	مُرَشَّح	篩選	N;NOM;DEF;SG	N
المرشح	過濾	مُرَشَّح	過濾	N;NOM;DEF;SG	N
الغطاء	封面	غِطَاء	封面	N;NOM;DEF;SG	N
الغطاء	掩護	غِطَاء	掩護	N;NOM;DEF;SG	N
الخيمة	帳篷	خِيمَة	帳篷	N;NOM;DEF;SG	N
الخيمة	帳蓬	خِيمَة	帳蓬	N;NOM;DEF;SG	N
الملاحة	航行	مِلَاحَة	航行	N;NOM;DEF;SG	N
الملاحة	導航	مِلَاحَة	導航	N;NOM;DEF;SG	N
يحتل	佔據	اِحتَلّ	佔據	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
يحتل	佔用	اِحتَلّ	佔用	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
يحتل	佔領	اِحتَلّ	佔領	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
المصارعة	摔	مُصَارَعَة	摔	N;NOM;DEF;SG	N
التحقق	支票	تَحَقُّق	支票	N;NOM;DEF;SG	N
جمعيات	社團	جَمعِيَّة	社團	N;NOM;INDF;PL	N
جمعت	收集	جَمَع	收集	V;PFV;FEM;SG;3;ACT	V
فقر	貧窮	فَقر	貧窮	N;NOM;INDF;SG	N
فقر	貧困	فَقر	貧困	N;NOM;INDF;SG	N
طبي	醫療	طِبِّيّ	醫療	N;NOM;INDF;SG	N
طبي	醫務	طِبِّيّ	醫務	N;NOM;INDF;SG	N
طبي	醫學	طِبِّيّ	醫學	N;NOM;INDF;SG	N
الشر	惡	شَرّ	惡	N;NOM;DEF;SG	N
الشر	邪惡	شَرّ	邪惡	N;NOM;DEF;SG	N
العينة	樣品	عَينَة	樣品	N;NOM;DEF;SG	N
العينة	抽樣	عَينَة	抽樣	N;NOM;DEF;SG	N
العينة	樣本	عَينَة	樣本	N;NOM;DEF;SG	N
العينة	標本	عَينَة	標本	N;NOM;DEF;SG	N
العينة	樣本	عَينَة	樣本	N;NOM;DEF;SG	N
مزارع	農場	مَزرَعَة	農場	N;NOM;INDF;PL	N
مزارع	農莊	مَزرَعَة	農莊	N;NOM;INDF;PL	N
مزارع	農民	مَزرَعَة	農民	N;NOM;INDF;PL	N
مزارع	農夫	مَزرَعَة	農夫	N;NOM;INDF;PL	N
المجد	榮耀	مَجد	榮耀	N;NOM;DEF;SG	N
المجد	光榮	مَجد	光榮	N;NOM;DEF;SG	N
خرائط	地圖	خَرِيطَة	地圖	N;NOM;INDF;PL	N
مرسوم	法令	مرسوم	法令	N;NOM;INDF;SG	N
مرسوم	政令	مرسوم	政令	N;NOM;INDF;SG	N
مرسوم	法令	مرسوم	法令	N;NOM;INDF;SG	N
مرسوم	政令	مرسوم	政令	N;NOM;INDF;SG	N
السهول	平原	سُهُول	平原	N;NOM;DEF;PL	N
الوسيط	中	وَسِيط	中	N;NOM;DEF;SG	N
الوسيط	經紀	وَسِيط	經紀	N;NOM;DEF;SG	N
الوسيط	經紀	وَسِيط	經紀	N;NOM;DEF;SG	N
الوسيط	中	وَسِيط	中	N;NOM;DEF;SG	N
القصف	炮擊	قَصف	炮擊	N;NOM;DEF;SG	N
القصف	炮擊	قَصف	炮擊	N;NOM;DEF;SG	N
ينطبق	適用	اِنطَبَق	適用	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
كهرباء	電力	كَهرَبَاء	電力	N;NOM;INDF;SG	N
كهرباء	電	كَهرَبَاء	電	N;NOM;INDF;SG	N
ذرات	原子	ذِرَة	原子	N;NOM;INDF;PL	N
المدفعية	大炮	مَدفَعِيّ	大炮	N;NOM;DEF;SG	N
المدفعية	火炮	مَدفَعِيّ	火炮	N;NOM;DEF;SG	N
المدفعية	炮兵	مَدفَعِيّ	炮兵	N;NOM;DEF;SG	N
اللحوم	肉	لَحم	肉	N;NOM;DEF;PL	N
اللحوم	肉類	لَحم	肉類	N;NOM;DEF;PL	N
عقوبة	罰	عُقُوبَة	罰	N;NOM;INDF;SG	N
عقوبة	懲罰	عُقُوبَة	懲罰	N;NOM;INDF;SG	N
عقوبة	處罰	عُقُوبَة	處罰	N;NOM;INDF;SG	N
عقوبة	刑罰	عُقُوبَة	刑罰	N;NOM;INDF;SG	N
عقوبة	刑罰	عُقُوبَة	刑罰	N;NOM;INDF;SG	N
عقوبة	懲罰	عُقُوبَة	懲罰	N;NOM;INDF;SG	N
عقوبة	處罰	عُقُوبَة	處罰	N;NOM;INDF;SG	N
ترخيص	執照	تَرخِيص	執照	N;NOM;INDF;SG	N
ترخيص	駕照	تَرخِيص	駕照	N;NOM;INDF;SG	N
طباعة	印刷	طِبَاعَة	印刷	N;NOM;INDF;SG	N
طباعة	印刷	طِبَاعَة	印刷	N;NOM;INDF;SG	N
تخفيض	折扣	تَخفِيض	折扣	N;NOM;INDF;SG	N
تخفيض	優惠	تَخفِيض	優惠	N;NOM;INDF;SG	N
قلوب	心	قَلب	心	N;NOM;INDF;PL	N
قلوب	紅心	قَلب	紅心	N;NOM;INDF;PL	N
الطين	泥巴	طِين	泥巴	N;NOM;DEF;SG	N
الطين	泥	طِين	泥	N;NOM;DEF;SG	N
الطين	泥漿	طِين	泥漿	N;NOM;DEF;SG	N
انتفاضة	起義	اِنتِفَاضَة	起義	N;NOM;INDF;SG	N
الضرر	損傷	ضَرر	損傷	N;NOM;DEF;SG	N
الضرر	損壞	ضَرر	損壞	N;NOM;DEF;SG	N
الضرر	損害	ضَرر	損害	N;NOM;DEF;SG	N
السعادة	幸福	سَعَادَة	幸福	N;NOM;DEF;SG	N
التبريد	冷卻	تَبرِيد	冷卻	N;NOM;DEF;SG	N
التبريد	制冷	تَبرِيد	制冷	N;NOM;DEF;SG	N
التبريد	冷藏	تَبرِيد	冷藏	N;NOM;DEF;SG	N
التبريد	制冷	تَبرِيد	制冷	N;NOM;DEF;SG	N
الحفر	鑽	حَفر	鑽	N;NOM;DEF;SG	N
البشرة	肌膚	بَشَرَة	肌膚	N;NOM;DEF;SG	N
عقيدة	教條	عَقِيدَة	教條	N;NOM;INDF;SG	N
عقيدة	教義	عَقِيدَة	教義	N;NOM;INDF;SG	N
عقيدة	信條	عَقِيدَة	信條	N;NOM;INDF;SG	N
عقيدة	教條	عَقِيدَة	教條	N;NOM;INDF;SG	N
الضعف	缺點	ضُعف	缺點	N;NOM;DEF;SG	N
الضعف	弱點	ضُعف	弱點	N;NOM;DEF;SG	N
الخلافات	差異	خِلَاف	差異	N;NOM;DEF;PL	N
الخلافات	差額	خِلَاف	差額	N;NOM;DEF;PL	N
الخلافات	分歧	خِلَاف	分歧	N;NOM;DEF;PL	N
الخلافات	分歧	خِلَاف	分歧	N;NOM;DEF;PL	N
نقول	說	قَال	說	V;IPFV;MASC;IND;PL;1;FIN;ACT	V
معاملة	治療	مُعَامَلَة	治療	N;NOM;INDF;SG	N
عملات	硬幣	عُملَة	硬幣	N;NOM;INDF;PL	N
عملات	錢幣	عُملَة	錢幣	N;NOM;INDF;PL	N
عملات	貨幣	عُملَة	貨幣	N;NOM;INDF;PL	N
ثقب	洞口	ثَقب	洞口	N;NOM;INDF;SG	N
تعليمات	教學	تَعلِيم	教學	N;NOM;INDF;PL	N
تعليمات	指令	تَعلِيم	指令	N;NOM;INDF;PL	N
تعليمات	指令	تَعلِيم	指令	N;NOM;INDF;PL	N
يموت	垂死	مَات	垂死	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
استقال	退出	اِستَقَال	退出	V;PFV;MASC;SG;3;ACT	V
الرئيسة	主席	رَئِيسَة	主席	N;NOM;DEF;SG	N
يواجه	面對	وَاجَه	面對	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
مشاعر	感情	مَشعَر	感情	N;NOM;INDF;PL	N
حقائق	事實	حَقِيقَة	事實	N;NOM;INDF;PL	N
التقليد	傳統	تَقلِيد	傳統	N;NOM;DEF;SG	N
اللجان	傭金	لَجنَة	傭金	N;NOM;DEF;PL	N
لاعبين	球員	لَاعِب	球員	N;NOM;INDF;PL	N
لاعبين	玩家	لَاعِب	玩家	N;NOM;INDF;PL	N
محاضرات	講課	مُحَاضِرَة	講課	N;NOM;INDF;PL	N
محاضرات	演講	مُحَاضِرَة	演講	N;NOM;INDF;PL	N
الواجب	職責	وَاجِب	職責	N;NOM;DEF;SG	N
اختير	選取	اِختَار	選取	V;PFV;MASC;SG;3;PASS	V
محاكاة	模擬	مُحَاكَاة	模擬	N;NOM;INDF;SG	N
خيار	選項	خِيَار	選項	N;NOM;INDF;SG	N
المرتفعات	高地	مُرتَفِع	高地	N;NOM;DEF;PL	N
المرتفعات	高地	مُرتَفِع	高地	N;NOM;DEF;PL	N
الوالي	省長	الوالي	省長	N;NOM;DEF;SG	N
محلات	店鋪	مَحَلّ	店鋪	N;NOM;INDF;PL	N
محلات	商店	مَحَلّ	商店	N;NOM;INDF;PL	N
الشعبة	組織	شُعبَة	組織	N;NOM;DEF;SG	N
عاصفة	暴風	عَاصِفَة	暴風	N;NOM;INDF;SG	N
عاصفة	風暴	عَاصِفَة	風暴	N;NOM;INDF;SG	N
عاصفة	暴風	عَاصِفَة	暴風	N;NOM;INDF;SG	N
الرضا	滿意	رِضَا	滿意	N;NOM;DEF;SG	N
التوافق	相容	تَوَافُق	相容	N;NOM;DEF;SG	N
الدوار	眩暈	دَوَار	眩暈	N;NOM;DEF;SG	N
الدوار	暈	دَوَار	暈	N;NOM;DEF;SG	N
الدوار	頭暈	دَوَار	頭暈	N;NOM;DEF;SG	N
ممتاز	完美	مُمتَاز	完美	ADJ;NOM;INDF;MASC;SG	ADJ
الصلاحيات	權力	صَلَاحِيَّة	權力	N;NOM;DEF;PL	N
يقرر	決定	قَرَّر	決定	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
الحواسيب	電子	حَاسُوب	電子	N;NOM;DEF;PL	N
الحواسيب	電腦	حَاسُوب	電腦	N;NOM;DEF;PL	N
الحزم	堅定	حِزم	堅定	N;NOM;DEF;SG	N
كيلومترات	公里	كِيلُومِتر	公里	N;NOM;INDF;PL	N
كيلومترات	公里	كِيلُومِتر	公里	N;NOM;INDF;PL	N
خبراء	專家	خَبِير	專家	N;NOM;INDF;PL	N
الناشئة	新興	نَاشِئ	新興	N;NOM;DEF;SG	N
عربة	馬車	عَرَبَة	馬車	N;NOM;INDF;SG	N
عربة	手	عَرَبَة	手	N;NOM;INDF;SG	N
عربة	車輛	عَرَبَة	車輛	N;NOM;INDF;SG	N
الخطوات	步驟	خَطوَة	步驟	N;NOM;DEF;PL	N
حلم	夢	حُلم	夢	N;NOM;INDF;SG	N
حلم	夢境	حُلم	夢境	N;NOM;INDF;SG	N
حلم	夢想	حُلم	夢想	N;NOM;INDF;SG	N
البلاط	瓷磚	بَلَاط	瓷磚	N;NOM;DEF;SG	N
البلاط	瓷磚	بَلَاط	瓷磚	N;NOM;DEF;SG	N
زرع	廠	زَرع	廠	N;NOM;INDF;SG	N
زرع	植物	زَرع	植物	N;NOM;INDF;SG	N
زرع	工廠	زَرع	工廠	N;NOM;INDF;SG	N
السحب	雲	سَحب	雲	N;NOM;DEF;SG	N
السحب	雲彩	سَحب	雲彩	N;NOM;DEF;SG	N
قاع	下方	قَاع	下方	N;NOM;INDF;SG	N
قاع	底	قَاع	底	N;NOM;INDF;SG	N
قاع	底部	قَاع	底部	N;NOM;INDF;SG	N
قاع	底下	قَاع	底下	N;NOM;INDF;SG	N
السجون	監獄	سِجن	監獄	N;NOM;DEF;PL	N
جسيمات	顆	جَسِيم	顆	N;NOM;INDF;PL	N
جسيمات	粒子	جَسِيم	粒子	N;NOM;INDF;PL	N
جسيمات	微粒	جَسِيم	微粒	N;NOM;INDF;PL	N
جسيمات	顆	جَسِيم	顆	N;NOM;INDF;PL	N
جسيمات	粒子	جَسِيم	粒子	N;NOM;INDF;PL	N
جسيمات	微粒	جَسِيم	微粒	N;NOM;INDF;PL	N
جسيمات	顆	جَسِيم	顆	N;NOM;INDF;PL	N
جسيمات	粒子	جَسِيم	粒子	N;NOM;INDF;PL	N
جسيمات	微粒	جَسِيم	微粒	N;NOM;INDF;PL	N
الفلاحين	農民	فَلَّاح	農民	N;NOM;DEF;PL	N
معدن	金屬	مَعدِن	金屬	N;NOM;INDF;SG	N
معدن	礦	مَعدِن	礦	N;NOM;INDF;SG	N
معدن	礦物	مَعدِن	礦物	N;NOM;INDF;SG	N
معدن	礦	مَعدِن	礦	N;NOM;INDF;SG	N
لجان	傭金	لَجنَة	傭金	N;NOM;INDF;PL	N
الفيلسوف	哲學	فَيلَسُوف	哲學	N;NOM;DEF;SG	N
العفو	大赦	عَفو	大赦	N;NOM;DEF;SG	N
العفو	特赦	عَفو	特赦	N;NOM;DEF;SG	N
باحث	學人	بَاحِث	學人	N;NOM;INDF;SG	N
باحث	狀元	بَاحِث	狀元	N;NOM;INDF;SG	N
باحث	學者	بَاحِث	學者	N;NOM;INDF;SG	N
الديانات	宗教	دِيَانَة	宗教	N;NOM;DEF;PL	N
العبادة	禮拜	عِبَادَة	禮拜	N;NOM;DEF;SG	N
عبارات	片語	عِبَارَة	片語	N;NOM;INDF;PL	N
عبارات	渡輪	عِبَارَة	渡輪	N;NOM;INDF;PL	N
الفوائد	福利	فَائِدَة	福利	N;NOM;DEF;PL	N
المجالس	板	مَجلِس	板	N;NOM;DEF;PL	N
يكتشف	發現	اِكتَشَف	發現	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
يكتشف	探索	اِكتَشَف	探索	V;IPFV;MASC;IND;SG;3;FIN;ACT	V
مطعم	飯店	مطعم	飯店	N;NOM;INDF;SG	N
مطعم	餐廳	مطعم	餐廳	N;NOM;INDF;SG	N
مطعم	餐館	مطعم	餐館	N;NOM;INDF;SG	N
الدعاية	宣傳	دِعَايَة	宣傳	N;NOM;DEF;SG	N
الدعاية	廣告	دِعَايَة	廣告	N;NOM;DEF;SG	N
الدعاية	宣傳	دِعَايَة	宣傳	N;NOM;DEF;SG	N
الفوضى	混沌	فَوضَى	混沌	N;NOM;DEF;SG	N
الفوضى	混亂	فَوضَى	混亂	N;NOM;DEF;SG	N
اللوحات	油畫	لَوحَة	油畫	N;NOM;DEF;PL	N
اللوحات	繪畫	لَوحَة	繪畫	N;NOM;DEF;PL	N
الخيول	馬	خَيل	馬	N;NOM;DEF;PL	N
الخيول	馬匹	خَيل	馬匹	N;NOM;DEF;PL	N
المذاهب	學說	مَذهَب	學說	N;NOM;DEF;PL	N
الليبرالية	自由	لِيبِرَالِيّ	自由	N;NOM;DEF;SG	N
الليبرالية	自由	لِيبِرَالِيّ	自由	N;NOM;DEF;SG	N
النجمة	星號	نَجمَة	星號	N;NOM;DEF;SG	N
النجمة	星星	نَجمَة	星星	N;NOM;DEF;SG	N
النجمة	恆星	نَجمَة	恆星	N;NOM;DEF;SG	N
النجمة	星	نَجمَة	星	N;NOM;DEF;SG	N
النجمة	明星	نَجمَة	明星	N;NOM;DEF;SG	N
الحظ	運氣	حَظّ	運氣	N;NOM;DEF;SG	N
العود	棍子	عَود	棍子	N;NOM;DEF;SG	N
القولون	結腸	قَولَة	結腸	N;NOM;DEF;SG	N
القولون	冒號	قَولَة	冒號	N;NOM;DEF;SG	N
المفتاح	鑰匙	مُفتَاح	鑰匙	N;NOM;DEF;SG	N
المفتاح	鍵	مُفتَاح	鍵	N;NOM;DEF;SG	N
المفتاح	關鍵	مُفتَاح	關鍵	N;NOM;DEF;SG	N
الدراجة	單車	دِرَاجَة	單車	N;NOM;DEF;SG	N
الدراجة	腳踏	دِرَاجَة	腳踏	N;NOM;DEF;SG	N
الدراجة	單車	دِرَاجَة	單車	N;NOM;DEF;SG	N
الدراجة	腳踏	دِرَاجَة	腳踏	N;NOM;DEF;SG	N
الجبر	賠償	جَبر	賠償	N;NOM;DEF;SG	N
الجبر	代數	جَبر	代數	N;NOM;DEF;SG	N
تلوث	污染	تَلَوُّث	污染	N;NOM;INDF;SG	N
تلوث	污染	تَلَوُّث	污染	N;NOM;INDF;SG	N
التضامن	團	تَضَامُن	團	N;NOM;DEF;SG	N
الحداد	鐵匠	حِدَاد	鐵匠	N;NOM;DEF;SG	N
العملات	硬幣	عُملَة	硬幣	N;NOM;DEF;PL	N
العملات	錢幣	عُملَة	錢幣	N;NOM;DEF;PL	N
العملات	貨幣	عُملَة	貨幣	N;NOM;DEF;PL	N
استطلاع	偵查	اِستِطلَاع	偵查	N;NOM;INDF;SG	N
حكومات	政府	حُكُومَة	政府	N;NOM;INDF;PL	N
السواحل	海岸	السواحل	海岸	N;NOM;DEF;PL	N
المشروعات	項目	مَشرُوع	項目	N;NOM;DEF;PL	N
العدوان	侵略	عُدوَان	侵略	N;NOM;DEF;SG	N
الملاكمة	拳擊	مُلَاكَمَة	拳擊	N;NOM;DEF;SG	N
وعد	許諾	وَعَد	許諾	V;PFV;MASC;SG;3;ACT	V
عزم	決心	عَزم	決心	N;NOM;INDF;SG	N
عزم	決斷	عَزم	決斷	N;NOM;INDF;SG	N
عزم	決心	عَزم	決心	N;NOM;INDF;SG	N
عزم	力	عَزم	力	N;NOM;INDF;SG	N
عزم	扭矩	عَزم	扭矩	N;NOM;INDF;SG	N
عزم	扭力	عَزم	扭力	N;NOM;INDF;SG	N
التخصص	專長	تَخَصُّص	專長	N;NOM;DEF;SG	N
التخصص	專長	تَخَصُّص	專長	N;NOM;DEF;SG	N
التخصص	專業	تَخَصُّص	專業	N;NOM;DEF;SG	N
سلك	電線	سٰلِكَ	電線	N;NOM;INDF;SG	N
سلك	鋼絲	سٰلِكَ	鋼絲	N;NOM;INDF;SG	N
سلك	鐵絲	سٰلِكَ	鐵絲	N;NOM;INDF;SG	N
الرائدة	先鋒	رَائِدَة	先鋒	N;NOM;DEF;SG	N
الرائدة	先驅	رَائِدَة	先驅	N;NOM;DEF;SG	N
جسور	橋	جِسر	橋	N;NOM;INDF;PL	N
البوذية	佛教	بُوذِيّ	佛教	N;NOM;DEF;SG	N
البوذية	佛教	بُوذِيّ	佛教	N;NOM;DEF;SG	N
البلازما	等	البلازما	等	N;NOM;DEF;SG	N
البلازما	血漿	البلازما	血漿	N;NOM;DEF;SG	N
رياح	風	رِيح	風	N;NOM;INDF;PL	N
الثورات	革命	ثَورَة	革命	N;NOM;DEF;PL	N
طعام	糧食	طَعَام	糧食	N;NOM;INDF;SG	N
طعام	食品	طَعَام	食品	N;NOM;INDF;SG	N
طعام	食物	طَعَام	食物	N;NOM;INDF;SG	N
الخسائر	虧損	خَسَارَة	虧損	N;NOM;DEF;PL	N
الخسائر	損失	خَسَارَة	損失	N;NOM;DEF;PL	N
نزاع	衝突	نِزَاع	衝突	N;NOM;INDF;SG	N
نزاع	爭端	نِزَاع	爭端	N;NOM;INDF;SG	N
نزاع	糾紛	نِزَاع	糾紛	N;NOM;INDF;SG	N
نزاع	爭議	نِزَاع	爭議	N;NOM;INDF;SG	N
المواجهة	決戰	مُوَاجَهَة	決戰	N;NOM;DEF;SG	N
