ve	e	ve	e	CONJ	CONJ
geceler	noite	gece	noite	N;NOM;PL;3	N
geceler	pola	gece	pola	N;NOM;PL;3	N
geceler	noites	gece	noite	N;NOM;PL;3	N
aletler	instrumentos	alet	instrumento	N;NOM;PL;3	N
aletler	ferramentas	alet	ferramenta	N;NOM;PL;3	N
tarayıcı	escáner	tarayıcı	escáner	N;NOM;SG;3	N
kafası	cabeza	kafa	cabeza	N;NOM;SG;3	N
kullanıyor	usando	kullan	usar	V;PROG;IND;SG;3;POS;INFM;PRS	V
kullanıyor	usar	kullan	usar	V;PROG;IND;SG;3;POS;INFM;PRS	V
kullanıyor	usan	kullan	usar	V;PROG;IND;SG;3;POS;INFM;PRS	V
kullanıyor	usa	kullan	usar	V;PROG;IND;SG;3;POS;INFM;PRS	V
kullanıyor	conduce	kullan	conducir	V;PROG;IND;SG;3;POS;INFM;PRS	V
hikâyeler	historias	hikuye	historia	N;NOM;PL;3	N
tüketimi	consumo	tüket	consumo	N;ACC;SG;3	N
rakipleri	rivais	rakip	rival	N;ACC;PL;3	N
kanunlar	leis	kanun	lei	N;NOM;PL;3	N
krallar	reis	kral	rei	N;NOM;PL;3	N
doktorlar	médicos	doktor	médico	N;NOM;PL;3	N
doktorlar	doutores	doktor	doutor	N;NOM;PL;3	N
doktorlar	médico	doktor	médico	N;NOM;PL;3	N
durmuş	parei	dur	parei	V;PFV;NFH;IND;SG;3;POS;PST	V
durmuş	parou	dur	parar	V;PFV;NFH;IND;SG;3;POS;PST	V
durmuş	detívose	dur	detívose	V;PFV;NFH;IND;SG;3;POS;PST	V
durmuş	paramos	dur	parar	V;PFV;NFH;IND;SG;3;POS;PST	V
güneşi	sol	güneş	sol	N;NOM;SG;3	N
kalıyor	quedar	kal	quedar	V;PROG;IND;SG;3;POS;INFM;PRS	V
kalıyor	quedará	kal	quedar	V;PROG;IND;SG;3;POS;INFM;PRS	V
teleskop	telescopio	teleskop	telescopio	N;NOM;SG;3	N
teleskop	telescopios	teleskop	telescopio	N;NOM;SG;3	N
saatleri	horas	saat	hora	N;ACC;PL;3	N
saatleri	reloxos	saat	reloxo	N;ACC;PL;3	N
bilet	billetes	bilet	billete	N;NOM;SG;3	N
bilet	entradas	bilet	entrada	N;NOM;SG;3	N
bilet	billete	bilet	billete	N;NOM;SG;3	N
bilet	boleto	bilet	boleto	N;NOM;SG;3	N
verin	dar	ver	dar	V;PFV;IMP;PL;2;POS;PRS	V
verin	dáme	ver	dáme	V;PFV;IMP;PL;2;POS;PRS	V
eşyalar	obxectos	eşya	obxecto	N;NOM;PL;3	N
eşyalar	puntos	eşya	punto	N;NOM;PL;3	N
eşyalar	artigos	eşya	artigo	N;NOM;PL;3	N
eşyalar	das	eşya	das	N;NOM;PL;3	N
polisler	policías	polis	policía	N;NOM;PL;3	N
polisler	policía	polis	policía	N;NOM;PL;3	N
polisler	polis	polis	polis	N;NOM;PL;3	N
polisler	policías	polis	policía	N;NOM;PL;3	N
polisler	axentes	polis	axente	N;NOM;PL;3	N
savunmak	defender	savun	defender	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
sokaklar	rúas	sokak	rúa	N;NOM;PL;3	N
sokaklar	polas	sokak	pola	N;NOM;PL;3	N
sokaklar	rúa	sokak	rúa	N;NOM;PL;3	N
öğretmenler	profesores	öğretmen	profesor	N;NOM;PL;3	N
öğretmenler	mestres	öğretmen	mestres	N;NOM;PL;3	N
öğretmenler	bos	öğretmen	bo	N;NOM;PL;3	N
yapıştır	pegar	yapış	pegar	V;PFV;IMP;SG;2;POS;PRS;CAUS	V
nedenler	razóns	neden	razón	N;NOM;PL;3	N
nedenler	polas	neden	pola	N;NOM;PL;3	N
nedenler	motivos	neden	motivo	N;NOM;PL;3	N
nedenler	causa	neden	causa	N;NOM;PL;3	N
nedenler	causas	neden	causa	N;NOM;PL;3	N
tepeleri	outeiros	tepe	outeiro	N;ACC;PL;3	N
eylemler	accións	eylem	acción	N;NOM;PL;3	N
planlar	plans	plan	plan	N;NOM;PL;3	N
planlar	planos	plan	plano	N;NOM;PL;3	N
belirtileri	síntomas	belir	síntoma	N;NOM;PL;3	N
belirtileri	síntoma	belir	síntoma	N;NOM;PL;3	N
belirtiler	síntomas	belir	síntoma	N;NOM;PL;3	N
belirtiler	síntoma	belir	síntoma	N;NOM;PL;3	N
mimarlar	arquitectos	mimar	arquitecto	N;NOM;PL;3	N
bilmek	saber	bil	saber	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
bilmek	sabendo	bil	saber	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
bilmek	sabe	bil	saber	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
mobilya	mobles	mobilya	moble	N;NOM;SG;3	N
değişimler	cambios	değişim	cambio	N;NOM;PL;3	N
kumanda	control	kumanda	control	N;NOM;SG;3	N
çalınan	roubado	çal	roubado	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
çalınan	roubada	çal	roubada	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
mesajları	mensaxes	mesaj	mensaxe	N;ACC;PL;3	N
tankları	tanques	tank	tanque	N;ACC;PL;3	N
arkadaşım	amigo	arkadaş	amigo	N;NOM;SG;3	N
arkadaşım	amiga	arkadaş	amigar	N;NOM;SG;3	N
farklılıkları	diferenzas	farklılık	diferenza	N;NOM;PL;3	N
taraflar	lados	taraf	lado	N;NOM;PL;3	N
taraflar	bandos	taraf	bando	N;NOM;PL;3	N
taraflar	caras	taraf	cara	N;NOM;PL;3	N
kanarya	canarios	kanarya	canario	N;NOM;SG;3	N
karayipler	caribe	karayip	caribe	N;NOM;PL;3	N
yıldızlı	estrela	yıldızlı	estrela	N;NOM;SG;3	N
akrabası	parente	akraba	parente	N;NOM;SG;3	N
tamamiyle	completo	tamami	completo	ADJ;INS;SG;3	ADJ
nesneleri	obxectos	nesne	obxecto	N;ACC;PL;3	N
grev	¡	grev	¡		
mezarları	foxas	mezar	foxa	N;ACC;PL;3	N
mezarları	tumbas	mezar	tumba	N;ACC;PL;3	N
boşanma	divorciar	boşan	divorciar	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V
karışıklık	desastre	karışıklık	desastre	N;NOM;SG;3	N
karışıklık	confusión	karışıklık	confusión	N;NOM;SG;3	N
zihin	mente	zih	mente	N;NOM;SG;3	N
yayılır	espállase	yay	espállase	V;IPFV;IND;SG;3;POS;PASS	V
annem	nai	anne	nai	N;NOM;SG;3	N
annem	mamá	anne	mamá	N;NOM;SG;3	N
çalışanlar	empregados	çalışan	empregado	N;NOM;PL;3	N
çalışanlar	persoal	çalışan	persoal	N;NOM;PL;3	N
çalışanlar	bastón	çalışan	bastón	N;NOM;PL;3	N
çalışanlar	plantilla	çalışan	plantilla	N;NOM;PL;3	N
teknikler	técnicas	teknik	técnica	N;NOM;PL;3	N
yaratılmış	creamos	yarat	crear	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
yaratılmış	creou	yarat	crear	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
yaratılmış	creado	yarat	crear	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
yaratılmış	creei	yarat	crear	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
yaratılmış	creados	yarat	crear	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
kurtuldu	salvado	kurtul	salvar	V;PFV;IND;SG;3;POS;PST	V
kurtuldu	salvou	kurtul	salvar	V;PFV;IND;SG;3;POS;PST	V
seçenekleri	opcións	seçenek	opción	N;NOM;PL;3	N
süreçleri	procesos	süreç	proceso	N;ACC;PL;3	N
parçacıkları	partículas	parçacık	partícula	N;NOM;PL;3	N
komşusu	veciño	komşu	veciño	ADJ;NOM;SG;3	ADJ
samimi	íntima	samim	íntima	ADJ	ADJ
varlıklar	bens	varlık	ben	N;NOM;PL;3	N
mesajlar	mensaxes	mesaj	mensaxe	N;NOM;PL;3	N
söyleşi	entrevista	söyleşi	entrevista	N;NOM;SG;3	N
söyleşi	entrevisto	söyleşi	entrevisto	N;NOM;SG;3	N
doğruluk	verdade	doğruluk	verdade	N;NOM;SG;3	N
emlak	propiedade	emlak	propiedade	N;NOM;SG;3	N
emlak	propiedades	emlak	propiedade	N;NOM;SG;3	N
tepeler	outeiros	tepe	outeiro	N;NOM;PL;3	N
tepeler	picos	tepe	pico	N;NOM;PL;3	N
tepeler	xemelgos	tepe	xemelgo	N;NOM;PL;3	N
rekorlar	discos	rekor	disco	N;NOM;PL;3	N
durdu	parei	dur	parei	V;PFV;IND;SG;3;POS;PST	V
durdu	parou	dur	parar	V;PFV;IND;SG;3;POS;PST	V
durdu	detívose	dur	detívose	V;PFV;IND;SG;3;POS;PST	V
durdu	paramos	dur	parar	V;PFV;IND;SG;3;POS;PST	V
şifre	código	şifre	código	N;NOM;SG;3	N
şifre	contrasinal	şifre	contrasinal	N;NOM;SG;3	N
adımı	paso	adım	paso	N;NOM;SG;3	N
adımı	escala	adım	escala	N;NOM;SG;3	N
sebepleri	razóns	sebep	razón	N;NOM;PL;3	N
sebepleri	polas	sebep	pola	N;NOM;PL;3	N
sebepleri	motivos	sebep	motivo	N;NOM;PL;3	N
işaretler	sinais	işaret	sinal	N;NOM;PL;3	N
işaretler	marcos	işaret	marco	N;NOM;PL;3	N
işaretler	sinais	işaret	sinal	N;NOM;PL;3	N
tereyağı	manteiga	tere	manteiga	N;ACC;SG;3	N
evlenmek	casar	evlen	casar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
arkadaşlık	amizade	arkadaşlık	amizade	N;NOM;SG;3	N
moleküller	moléculas	molek	molécula	N;NOM;PL;3	N
çeşitliliği	diversidade	çeşitlilik	diversidade	N;NOM;SG;3	N
çeşitliliği	variedade	çeşitlilik	variedade	N;NOM;SG;3	N
değişmiş	cambiou	değiş	cambiar	V;PFV;NFH;IND;SG;3;POS;PST	V
değişmiş	cambiei	değiş	cambiar	V;PFV;NFH;IND;SG;3;POS;PST	V
paylaşmak	compartir	paylaş	compartir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
arayüz	interface	arayüz	interface	N;NOM;SG;3	N
arayüz	usuario	arayüz	usuario	N;NOM;SG;3	N
tasarlandı	deseñados	tasarla	deseñar	V;PFV;IND;SG;3;POS;PST;PASS	V
tasarlandı	deseñadas	tasarla	deseñar	V;PFV;IND;SG;3;POS;PST;PASS	V
tasarlandı	deseñado	tasarla	deseñar	V;PFV;IND;SG;3;POS;PST;PASS	V
tasarlandı	deseñamos	tasarla	deseñar	V;PFV;IND;SG;3;POS;PST;PASS	V
vurdu	disparou	vur	disparar	V;PFV;IND;SG;3;POS;PST	V
istatistikler	estatísticas	istatistik	estatística	N;NOM;PL;3	N
heykeller	esculturas	heykel	escultura	N;NOM;PL;3	N
taşıyor	levamos	taşı	levar	V;PROG;IND;SG;3;POS;INFM;PRS	V
taşıyor	levaba	taşı	levar	V;PROG;IND;SG;3;POS;INFM;PRS	V
taşıyor	leva	taşı	levar	V;PROG;IND;SG;3;POS;INFM;PRS	V
taşıyor	levar	taşı	levar	V;PROG;IND;SG;3;POS;INFM;PRS	V
topları	pelotas	top	pelota	N;ACC;PL;3	N
topları	collóns	top	collón	N;ACC;PL;3	N
topları	ovos	top	ovo	N;ACC;PL;3	N
şairler	poetas	şair	poeta	N;NOM;PL;3	N
tanıklık	testemuña	tanıklık	testemuña	N;NOM;SG;3	N
florence	florence	florence	florence	N;NOM;SG;3	N
tasarruf	aforros	tasarruf	aforro	N;NOM;SG;3	N
tasarruf	aforro	tasarruf	aforro	N;NOM;SG;3	N
cümleleri	frases	cümle	frase	N;ACC;PL;3	N
çözümler	solucións	çözüm	solución	N;NOM;PL;3	N
çözümler	solución	çözüm	solución	N;NOM;PL;3	N
seçmek	elixir	seç	elixir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
seçmek	escollen	seç	escoller	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
seçmek	escoller	seç	escoller	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
seçmek	escolle	seç	escoller	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
cafe	café	cafe	café	N;NOM;SG;3	N
cafe	cafetaría	cafe	cafetaría	N;NOM;SG;3	N
duvarlar	paredes	duvar	parede	N;NOM;PL;3	N
duvarlar	muros	duvar	muro	N;NOM;PL;3	N
duvarlar	defensas	duvar	defensa	N;NOM;PL;3	N
birileri	alguén	biri	alguén	PRO;NOM;PL;3	PRO
birileri	alguén	biri	alguén	PRO;NOM;PL;3	PRO
birileri	que	biri	que	PRO;NOM;PL;3	PRO
melekler	anxos	melek	anxo	N;NOM;PL;3	N
melekler	inferno	melek	inferno	N;NOM;PL;3	N
odalar	cuartos	oda	cuarto	N;NOM;PL;3	N
odalar	salas	oda	sala	N;NOM;PL;3	N
odalar	habitacións	oda	habitación	N;NOM;PL;3	N
gazeteler	xornais	gazete	xornal	N;NOM;PL;3	N
gazeteler	prensa	gazete	prensa	N;NOM;PL;3	N
duyguları	emocións	duygu	emoción	N;ACC;PL;3	N
kiliseler	igrexas	kilise	igrexa	N;NOM;PL;3	N
soruları	preguntas	soru	pregunta	N;ACC;PL;3	N
soruları	pregunta	soru	pregunta	N;ACC;PL;3	N
soruları	cuestións	soru	cuestión	N;ACC;PL;3	N
kafatası	cranio	kafata	cranio	N;NOM;SG;3	N
kokusu	cheiro	koku	cheiro	N;NOM;SG;3	N
hakemler	xuíces	hakem	xuíz	N;NOM;PL;3	N
rehberlik	guía	rehberlik	guía	N;NOM;SG;3	N
derinden	profundo	derin	profundo	ADJ;AT+ABL;SG;3	ADJ
yorumda	comentario	yorum	comentario	N;ESS;SG;3	N
iplik	fío	iplik	fío	N;NOM;SG;3	N
etkileşimi	interacción	etkileş	interacción	N;ACC;SG;3	N
işıklar	luces	işık	luz	N;NOM;PL;3	N
işıklar	luz	işık	luz	N;NOM;PL;3	N
öğleden	tarde	öğle	tarde	N;AT+ABL;SG;3	N
öğleden	bos	öğle	bo	N;AT+ABL;SG;3	N
öğleden	tardes	öğle	tarde	N;AT+ABL;SG;3	N
girerken	entrar	gir	entrar	V;IPFV;IND;SG;3;POS;V.CVB	V
yakalamak	collendo	yakala	coller	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yakalamak	capturar	yakala	capturar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yaratma	crear	yarat	crear	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
yaratma	creando	yarat	crear	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
unutmayın	lembrar	unut	lembrar	V;PFV;IMP;PL;2;NEG;PRS	V
unutmayın	lembro	unut	lembro	V;PFV;IMP;PL;2;NEG;PRS	V
unutmayın	lembra	unut	lembra	V;PFV;IMP;PL;2;NEG;PRS	V
iyilik	favor	iyilik	favor	N;NOM;SG;3	N
iyilik	amabilidade	iyilik	amabilidade	N;NOM;SG;3	N
iyilik	bondade	iyilik	bondade	N;NOM;SG;3	N
iyilik	deus	iyilik	daus	N;NOM;SG;3	N
iyilik	bondade	iyilik	bondade	N;NOM;SG;3	N
bacakları	patas	bacak	pata	N;NOM;PL;3	N
bacakları	pernas	bacak	perna	N;NOM;PL;3	N
taşınmış	mudouse	taşı	mudouse	V;PFV;NFH;IND;3;POS;PST;PASS	V
numaraları	números	numara	número	N;ACC;PL;3	N
numaraları	das	numara	das	N;ACC;PL;3	N
numaraları	número	numara	número	N;ACC;PL;3	N
kendim	eu	kendi	eu	PRO;NOM;SG;1;REFL	PRO
kendim	me	kendi	me	PRO;NOM;SG;1;REFL	PRO
kiliseye	igrexa	kili	igrexir	N;DAT;SG;3	N
kiliseye	á	kili	á	N;DAT;SG;3	N
aydınlar	intelectuais	aydın	intelectual	ADJ;NOM;PL;3	ADJ
durduruldu	parei	dur	parei	V;PFV;IND;SG;3;POS;PST;PASS	V
durduruldu	parou	dur	parar	V;PFV;IND;SG;3;POS;PST;PASS	V
durduruldu	detívose	dur	detívose	V;PFV;IND;SG;3;POS;PST;PASS	V
durduruldu	paramos	dur	parar	V;PFV;IND;SG;3;POS;PST;PASS	V
kaçmış	fuxiu	kaç	fuxiu	V;PFV;NFH;IND;SG;3;POS;PST	V
kaçmış	da	kaç	da	V;PFV;NFH;IND;SG;3;POS;PST	V
bölündü	dividido	böl	dividir	V;PFV;IND;SG;3;POS;PST;PASS	V
kaydedilmiş	salvado	kaydet	salvar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
kaydedilmiş	salvou	kaydet	salvar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
firmalar	empresas	firma	empresa	N;NOM;PL;3	N
firmalar	compañías	firma	compañía	N;NOM;PL;3	N
konuşmaya	falando	konuş	falar	V;PFV;DAT;IND;POS;PRS;V.MSDR	V
konuşmaya	falar	konuş	falar	V;PFV;DAT;IND;POS;PRS;V.MSDR	V
sürat	velocidade	sürat	velocidade	N;NOM;SG;3	N
sürat	rapidez	sürat	rapidez	N;NOM;SG;3	N
mezarlar	foxas	mezar	foxa	N;NOM;PL;3	N
mezarlar	tumbas	mezar	tumba	N;NOM;PL;3	N
suçları	crimes	suç	crimes	N;ACC;PL;3	N
suçları	delitos	suç	delito	N;ACC;PL;3	N
yaratılış	creación	yarat	creación	N;NOM;SG;3	N
voltaj	voltaxe	voltaj	voltaxe	N;NOM;SG;3	N
hedefler	obxectivos	hedef	obxectivo	N;NOM;PL;3	N
hedefler	brancos	hedef	branco	N;NOM;PL;3	N
subaylar	policías	subay	policía	N;NOM;PL;3	N
konuşmak	falando	konuş	falar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
konuşmak	falar	konuş	falar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
konuşmak	falar	konuş	falar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
onaylandı	confirmado	onayla	confirmar	V;PFV;IND;SG;3;POS;PST;PASS	V
tanıdı	recoñeceu	tanı	recoñecer	V;PFV;IND;SG;3;POS;PST	V
düşünmek	pensando	düşün	pensar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
düşünmek	pensar	düşün	pensar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
işlevleri	funcións	işlev	función	N;NOM;PL;3	N
yoruma	comentario	yorum	comentario	N;DAT;SG;3	N
yoruma	interpretación	yorum	interpretación	N;DAT;SG;3	N
fiyatları	prezos	fiyat	prezo	N;ACC;PL;3	N
imkânsız	imposible	imkınsız	imposible	ADJ	ADJ
imkânsız	imposíbel	imkınsız	imposíbel	ADJ	ADJ
öldürülmüş	mataron	öl	matar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
öldürülmüş	matou	öl	matar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
öldürülmüş	asasinado	öl	asasinar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
kötülük	maldade	kötülük	maldade	N;NOM;SG;3	N
köpekler	cans	köpek	can	N;NOM;PL;3	N
köpekler	can	köpek	can	N;NOM;PL;3	N
içerikler	contido	içerik	contido	N;NOM;PL;3	N
kapandı	pechada	kapa	pechada	V;PFV;IND;SG;3;POS;PST;PASS	V
kapandı	pechou	kapa	pechar	V;PFV;IND;SG;3;POS;PST;PASS	V
kapandı	pechados	kapa	pechar	V;PFV;IND;SG;3;POS;PST;PASS	V
düşünüyor	pensa	düşün	pensar	V;PROG;IND;SG;3;POS;INFM;PRS	V
düşünüyor	cre	düşün	crer	V;PROG;IND;SG;3;POS;INFM;PRS	V
dene	tentar	de	tentar	V;PFV;IMP;SG;2;POS;PRS	V
dene	intentar	de	intentar	V;PFV;IMP;SG;2;POS;PRS	V
mağaza	tenda	mağaz	tenda	N;NOM;SG;3	N
mağaza	delegados	mağaz	delegado	N;NOM;SG;3	N
mağaza	tenda	mağaz	tenda	N;NOM;SG;3	N
mağaza	almacéns	mağaz	almacén	N;NOM;SG;3	N
mağaza	almacén	mağaz	almacén	N;NOM;SG;3	N
uygarlık	civilización	uygarlık	civilización	N;NOM;SG;3	N
etkilenmiş	impresionado	etkile	impresionar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
motosiklet	bicicleta	motosiklet	bicicleta	N;NOM;SG;3	N
tesisler	instalacións	tesis	instalación	N;NOM;PL;3	N
buluştu	coñecín	buluş	coñecín	V;PFV;IND;SG;3;POS;PST	V
buluştu	coñecemos	buluş	coñecer	V;PFV;IND;SG;3;POS;PST	V
yoksulluk	pobreza	yoksulluk	pobreza	N;NOM;SG;3	N
avlu	patio	avlu	patio	N;NOM;SG;3	N
avlu	xardín	avlu	xardír	N;NOM;SG;3	N
avlu	pendente	avlu	pendente	N;NOM;SG;3	N
yenilikler	innovación	yenilik	innovación	N;NOM;PL;3	N
ruhlar	almas	ruh	alma	N;NOM;PL;3	N
ölmek	morren	öl	morrer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
ölmek	morrendo	öl	morrer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
ölmek	morrer	öl	morrer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
videolar	vídeos	video	vídeos	N;NOM;PL;3	N
ayrıntılar	detalles	ayrıntı	detalle	N;NOM;PL;3	N
ayrıntılar	crédito	ayrıntı	crédito	N;NOM;PL;3	N
liderler	líderes	lider	líder	N;NOM;PL;3	N
gerçekçilik	realismo	gerçekçilik	realismo	N;NOM;SG;3	N
varlıkları	bens	varlık	ben	N;ACC;PL;3	N
dişleri	dentes	diş	dente	N;NOM;PL;3	N
kıyıya	costa	kıyı	costa	N;DAT;SG;3	N
bitmiş	rematei	bit	rematar	V;PFV;NFH;IND;SG;3;POS;PST	V
bitmiş	rematado	bit	rematar	V;PFV;NFH;IND;SG;3;POS;PST	V
bitmiş	acabado	bit	acabar	V;PFV;NFH;IND;SG;3;POS;PST	V
bitmiş	rematar	bit	rematar	V;PFV;NFH;IND;SG;3;POS;PST	V
bitmiş	rematou	bit	rematar	V;PFV;NFH;IND;SG;3;POS;PST	V
apartman	apartamento	apartman	apartamento	N;NOM;SG;3	N
apartman	piso	apartman	piso	N;NOM;SG;3	N
belirsizlik	ambigüidade	belirsizlik	ambigüidade	N;NOM;SG;3	N
belirsizlik	moral	belirsizlik	moral	N;NOM;SG;3	N
çerçevesi	foto	çerçeve	foto	N;NOM;SG;3	N
gizlilik	privacidade	gizlilik	privacidade	N;NOM;SG;3	N
stratejisi	estratexia	strateji	estratexia	N;NOM;SG;3	N
gör	ver	gör	ver	V;PFV;IMP;SG;2;POS;PRS	V
gör	vexo	gör	vexo	V;PFV;IMP;SG;2;POS;PRS	V
kapatılmış	pechada	kapa	pechada	V;PFV;NFH;IND;POS;PST;PASS	V
kapatılmış	pechou	kapa	pechar	V;PFV;NFH;IND;POS;PST;PASS	V
kapatılmış	pechados	kapa	pechar	V;PFV;NFH;IND;POS;PST;PASS	V
vatandaşlar	cidadáns	vatandaş	cidadán	N;NOM;PL;3	N
farklar	diferenzas	fark	diferenza	N;NOM;PL;3	N
deneyleri	ensaios	deney	ensalo	N;ACC;PL;3	N
deneyleri	xuízos	deney	xuízo	N;ACC;PL;3	N
hikayeler	historias	hikaye	historia	N;NOM;PL;3	N
emirler	ordes	emir	orde	N;NOM;PL;3	N
emirler	orde	emir	orde	N;NOM;PL;3	N
emirler	encargos	emir	encargo	N;NOM;PL;3	N
komünistler	comunistas	komünist	comunista	N;NOM;PL;3	N
komünistler	comunistas	komünist	comunista	N;NOM;PL;3	N
komünistler	roxos	komünist	roxo	N;NOM;PL;3	N
elleri	mans	el	man	N;ACC;PL;3	N
elleri	man	el	man	N;ACC;PL;3	N
zorluklar	retos	zorluk	reto	N;NOM;PL;3	N
zorluklar	desafíos	zorluk	desafío	N;NOM;PL;3	N
zorluklar	dificultades	zorluk	dificultade	N;NOM;PL;3	N
kardeşim	irmán	kardeş	irmán	N;NOM;SG;3	N
bozukluk	trastorno	bozukluk	trastorno	N;NOM;SG;3	N
bozukluk	desorde	bozukluk	desorde	N;NOM;SG;3	N
cinsellik	sexo	cinsellik	sexo	N;NOM;SG;3	N
eklenti	extensión	ekle	extensión	N;NOM;SG;3	N
eklenti	estensión	ekle	estensión	N;NOM;SG;3	N
ekleyin	engadir	ekle	engadir	V;PFV;IMP;PL;2;POS;PRS	V
hastalar	pacientes	hasta	paciente	N;NOM;PL;3	N
hastalar	doentes	hasta	doente	N;NOM;PL;3	N
dengesi	equilibrio	denge	equilibrio	N;NOM;SG;3	N
dengesi	balance	denge	balance	N;NOM;SG;3	N
kurtuluşu	exército	kurtuluş	exército	N;ACC;SG;3	N
kurtuluşu	salvacionista	kurtuluş	salvacionista	N;ACC;SG;3	N
kurtuluşu	salvación	kurtuluş	salvación	N;ACC;SG;3	N
gönder	enviar	gönder	enviar	V;PFV;IMP;SG;2;POS;PRS	V
kataloğu	catálogos	kataloğ	catálogos	N;ACC;SG;3	N
kataloğu	catálogo	kataloğ	catálogo	N;ACC;SG;3	N
bazılarını	algo	bazı	algo	PRO;ACC;PL;3	PRO
sebepler	razóns	sebep	razón	N;NOM;PL;3	N
sebepler	polas	sebep	pola	N;NOM;PL;3	N
sebepler	motivos	sebep	motivo	N;NOM;PL;3	N
kaplumbağa	tartaruga	kaplumbağak	tartaruga	N;NOM;SG;3	N
kaplumbağa	tartarugas	kaplumbağak	tartaruga	N;NOM;SG;3	N
gönderilmiş	enviou	gönder	enviar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
gönderilmiş	mandou	gönder	mandar	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V
gömlek	camisa	gömlek	camisa	N;NOM;SG;3	N
gömlek	camiseta	gömlek	camiseta	N;NOM;SG;3	N
gömlek	camisas	gömlek	camisa	N;NOM;SG;3	N
beğenilen	gustaba	beğen	gustar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
beğenilen	gustara	beğen	gustarar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
beğenilen	gustou	beğen	gustar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V
beklemek	agardando	bekle	agardar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
beklemek	espera	bekle	esperar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
beklemek	esperar	bekle	esperar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
beklemek	esperando	bekle	esperar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
beklemek	agardar	bekle	agardar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V
disiplini	disciplina	disipl	disciplina	N;ACC;SG;3	N
söyleyin	dicir	söyle	dicir	V;PFV;IMP;PL;2;POS;PRS	V
söyleyin	di	söyle	dicir	V;PFV;IMP;PL;2;POS;PRS	V
galaksiler	galaxias	galaksi	galaxia	N;NOM;PL;3	N
ayağa	pé	ayak	pé	N;DAT;SG;3	N
ebeveynler	pais	ebeveyn	pai	N;NOM;PL;3	N
tanklar	tanques	tank	tanque	N;NOM;PL;3	N
sınıfları	clases	sınıf	clase	N;NOM;PL;3	N
şekiller	formas	şekil	forma	N;NOM;PL;3	N
şekiller	figuras	şekil	figura	N;NOM;PL;3	N
casusluk	espía	casusluk	espe	N;NOM;SG;3	N
yolsuzluk	corrupción	yolsuzluk	corrupción	N;NOM;SG;3	N
rehabilitasyon	rehabilitación	rehabilitasyon	rehabilitación	N;NOM;SG;3	N
anılar	lembranzas	anı	lembranza	N;NOM;PL;3	N
anılar	recordos	anı	recordo	N;NOM;PL;3	N
anılar	memoria	anı	memoria	N;NOM;PL;3	N
hoşgeldin	benvidos	hoşgel	benvido	V;PFV;IND;SG;2;POS;PST	V
isyancılar	rebeldes	isyancı	rebelde	N;NOM;PL;3	N
restoran	restaurante	restoran	restaurante	N;NOM;SG;3	N
