blev	滞在	blive	滞在	V;IND;PST;FIN;ACT	V
begravelse	葬式	begravelse	葬式	N;INDF;MASC+FEM;SG	N
begravelse	葬儀	begravelse	葬儀	N;INDF;MASC+FEM;SG	N
bestemmer	決める	bestemme	決める	V;IND;PRS;FIN;ACT	V
forandring	チェンジ	forandring	チェンジ	N;INDF;MASC+FEM;SG	N
følelse	感情	følelse	感情	N;INDF;MASC+FEM;SG	N
følelse	気分	følelse	気分	N;INDF;MASC+FEM;SG	N
følelse	フィーリング	følelse	フィーリング	N;INDF;MASC+FEM;SG	N
stiftelse	財団	stiftelse	財団	N;INDF;MASC+FEM;SG	N
stiftelse	ファンデーション	stiftelse	ファンデーション	N;INDF;MASC+FEM;SG	N
stiftelse	ファウンデーション	stiftelse	ファウンデーション	N;INDF;MASC+FEM;SG	N
stiftelse	フォーメーション	stiftelse	フォーメーション	N;INDF;MASC+FEM;SG	N
singer	シンガー	singer	シンガー	N;INDF;MASC+FEM;SG	N
strukturer	構造	struktur	構造	N;INDF;MASC+FEM;PL	N
level	レベル	level	レベル	N;INDF;MASC+FEM;SG	N
indbygget	組み込み	indbygge	組み込み	V;INDF;SG;PST;V.PTCP	V
billedtekst	キャプション	billedtekst	キャプション	N;INDF;MASC+FEM;SG	N
mus	マウス	mus	マウス	N;INDF;MASC+FEM;SG	N
mus	ねずみ	mus	ねずみ	N;INDF;MASC+FEM;SG	N
mus	マウス	mus	マウス	N;INDF;MASC+FEM;SG	N
virkelighed	現実	virkelighed	現実	N;INDF;MASC+FEM;SG	N
virkelighed	リアリティ	virkelighed	リアリティ	N;INDF;MASC+FEM;SG	N
virkelighed	現実	virkelighed	現実	N;INDF;MASC+FEM;SG	N
grundloven	体質	grundlov	体質	N;DEF;MASC+FEM;SG	N
grundloven	憲法	grundlov	憲法	N;DEF;MASC+FEM;SG	N
beretninger	レポート	beretning	レポート	N;INDF;MASC+FEM;PL	N
planerne	計画	plan	計画	N;DEF;MASC+FEM;PL	N
planerne	プラン	plan	プラン	N;DEF;MASC+FEM;PL	N
gravsted	墓所	gravsted	墓所	N;INDF;NEUT;SG	N
vanskelig	難しい	vanskelig	難しい	ADJ;INDF;MASC+FEM;SG	ADJ
anbefalede	推奨	anbefale	推奨	V;IND;PST;FIN;ACT	V
teknikker	テクニック	teknik	テクニック	N;INDF;MASC+FEM;PL	N
marker	フィールド	mark	フィールド	N;INDF;MASC+FEM;PL	N
marker	小包	mark	小包	N;INDF;MASC+FEM;PL	N
marker	マーク	mark	マーク	N;INDF;MASC+FEM;PL	N
baseball	野球	baseball	野球	N;INDF;MASC+FEM;SG	N
fabrikant	製造	fabrikant	製造	N;INDF;MASC+FEM;SG	N
fabrikant	メーカー	fabrikant	メーカー	N;INDF;MASC+FEM;SG	N
reducere	減らす	reducere	減らす	V;NFIN;ACT	V
enkel	シンプル	enkel	シンプル	ADJ;INDF;MASC+FEM;SG	ADJ
enkel	簡単	enkel	簡単	ADJ;INDF;MASC+FEM;SG	ADJ
enkel	単純	enkel	単純	ADJ;INDF;MASC+FEM;SG	ADJ
angels	天使	angels	天使	N;INDF;MASC+FEM;SG	N
dæk	タイヤ	dæk	タイヤ	N;INDF;NEUT;PL	N
dæk	タイヤ	dæk	タイヤ	N;INDF;NEUT;PL	N
dæk	甲板	dæk	甲板	N;INDF;NEUT;PL	N
dæk	デッキ	dæk	デッキ	N;INDF;NEUT;PL	N
dæk	表紙	dæk	表紙	N;INDF;NEUT;PL	N
dæk	被覆	dæk	被覆	N;INDF;NEUT;PL	N
dæk	カバー	dæk	カバー	N;INDF;NEUT;PL	N
dæk	タイヤ	dæk	タイヤ	N;INDF;NEUT;PL	N
drømme	ドリーム	drøm	ドリーム	N;INDF;MASC+FEM;PL	N
kanten	エッジ	kant	エッジ	N;DEF;MASC+FEM;SG	N
opdeling	内訳	opdeling	内訳	N;INDF;MASC+FEM;SG	N
opdeling	師団	opdeling	師団	N;INDF;MASC+FEM;SG	N
kansler	宰相	kansel	宰相	N;INDF;MASC+FEM;SG	N
kaffe	コーヒー	kaffe	コーヒー	N;INDF;MASC+FEM;SG	N
gulvet	フロア	gulv	フロア	N;DEF;NEUT;SG	N
markeder	マーケット	marked	マーケット	N;INDF;NEUT;PL	N
bemærkelsesværdige	著しい	bemærkelsesværdig	著しい	ADJ;PL	ADJ
skulpturer	彫刻	skulptur	彫刻	N;INDF;MASC+FEM;PL	N
skulpturer	彫刻	skulptur	彫刻	N;INDF;MASC+FEM;PL	N
brande	火事	brand	火事	N;INDF;MASC+FEM;PL	N
brande	ファイア	brand	ファイア	N;INDF;MASC+FEM;PL	N
brande	火災	brand	火災	N;INDF;MASC+FEM;PL	N
partikler	粒子	partikel	粒子	N;INDF;MASC+FEM;PL	N
partikler	パーティクル	partikel	パーティクル	N;INDF;MASC+FEM;PL	N
partikler	粉じん	partikel	粉じん	N;INDF;MASC+FEM;PL	N
svare	応答	svare	応答	V;NFIN;ACT	V
svare	回答	svare	回答	V;NFIN;ACT	V
flot	素敵	flot	素敵	ADJ;INDF;SG	ADJ
bella	ベラ	bella	ベラ	N;INDF;MASC+FEM;SG	N
menighed	会衆	menighed	会衆	N;INDF;MASC+FEM;SG	N
aktion	アクション	aktion	アクション	N;INDF;MASC+FEM;SG	N
tung	重い	tung	重い	ADJ;INDF;MASC+FEM;SG	ADJ
forventet	期待	forvente	期待	V;INDF;SG;PST;V.PTCP	V
essays	随筆	essay	随筆	N;INDF;NEUT;SG	N
essays	エッセイ	essay	エッセイ	N;INDF;NEUT;SG	N
indslag	セグメント	indslag	セグメント	N;INDF;NEUT;SG	N
autoritet	権威	autoritet	権威	N;INDF;MASC+FEM;SG	N
autoritet	権限	autoritet	権限	N;INDF;MASC+FEM;SG	N
autoritet	職権	autoritet	職権	N;INDF;MASC+FEM;SG	N
måneden	月間	måned	月間	N;DEF;MASC+FEM;SG	N
hunter	狩人	hunte	狩人	N;INDF;MASC+FEM;PL	N
dramatiske	ドラマチック	dramatisk	ドラマチック	ADJ;PL	ADJ
farlig	危険	farlig	危険	ADJ;INDF;MASC+FEM;SG	ADJ
plantage	プランテーション	plantage	プランテーション	N;INDF;MASC+FEM;SG	N
kvæg	ウシ	kvæg	ウシ	N;INDF;NEUT;SG	N
redigering	エディタ	redigering	エディタ	N;INDF;MASC+FEM;SG	N
fugl	鳥類	fugl	鳥類	N;INDF;MASC+FEM;SG	N
fugl	バード	fugl	バード	N;INDF;MASC+FEM;SG	N
celle	セル	celle	セル	N;INDF;MASC+FEM;SG	N
download	ダウンロード	download	ダウンロード	V;IMP	V
anliggender	事務	anliggende	事務	N;INDF;NEUT;PL	N
borger	市民	borger	市民	N;INDF;MASC+FEM;SG	N
engel	エンジェル	engel	エンジェル	N;INDF;MASC+FEM;SG	N
engel	天使	engel	天使	N;INDF;MASC+FEM;SG	N
myter	神話	myte	神話	N;INDF;MASC+FEM;PL	N
myter	神話	myte	神話	N;INDF;MASC+FEM;PL	N
frost	フロスト	frost	フロスト	N;INDF;MASC+FEM;SG	N
sting	縫合	sting	縫合	N;INDF;MASC+FEM;SG	N
ler	粘土	le	粘土	N;INDF;MASC+FEM;SG	N
fotografi	写真	fotografi	写真	N;INDF;NEUT;SG	N
fotografi	写真	fotografi	写真	N;INDF;NEUT;SG	N
jagten	ハンティング	jagt	ハンティング	N;DEF;MASC+FEM;SG	N
jagten	狩猟	jagt	狩猟	N;DEF;MASC+FEM;SG	N
coupé	クーペ	coupé	クーペ	N;INDF;MASC+FEM;SG	N
retssag	公判	retssag	公判	N;INDF;MASC+FEM;SG	N
retssag	トライアル	retssag	トライアル	N;INDF;MASC+FEM;SG	N
retssag	審判	retssag	審判	N;INDF;MASC+FEM;SG	N
kurser	コース	kursus	コース	N;INDF;NEUT;PL	N
undtagelser	例外	undtagelse	例外	N;INDF;MASC+FEM;PL	N
spændende	おもしろい	spændende	おもしろい	ADJ	ADJ
spændende	面白い	spændende	面白い	ADJ	ADJ
spændende	エキサイティング	spændende	エキサイティング	ADJ	ADJ
spændende	スリリング	spændende	スリリング	ADJ	ADJ
bombe	爆弾	bombe	爆弾	N;INDF;MASC+FEM;SG	N
bombe	爆撃	bombe	爆撃	N;INDF;MASC+FEM;SG	N
anmodning	リクエスト	anmodning	リクエスト	N;INDF;MASC+FEM;SG	N
hænderne	両手	hånd	両手	N;DEF;MASC+FEM;PL	N
tank	戦車	tank	戦車	N;INDF;MASC+FEM;SG	N
tank	タンク	tank	タンク	N;INDF;MASC+FEM;SG	N
toner	音色	tone	音色	N;INDF;MASC+FEM;PL	N
toner	トナー	tone	トナー	N;INDF;MASC+FEM;PL	N
kæden	チェーン	kæde	チェーン	N;DEF;MASC+FEM;SG	N
konvention	コンベンション	konvention	コンベンション	N;INDF;MASC+FEM;SG	N
konvention	大会	konvention	大会	N;INDF;MASC+FEM;SG	N
usædvanlig	珍しい	usædvanlig	珍しい	ADJ;INDF;MASC+FEM;SG	ADJ
kavaleri	騎兵	kavaleri	騎兵	N;INDF;NEUT;SG	N
mel	粉末	mel	粉末	N;INDF;MASC+FEM;SG	N
mel	小麦	mel	小麦	N;INDF;MASC+FEM;SG	N
opvarmning	暖房	opvarmning	暖房	N;INDF;MASC+FEM;SG	N
header	ヘッダー	heade	ヘッダー	N;INDF;MASC+FEM;SG	N
sporten	スポーツ	sport	スポーツ	N;DEF;MASC+FEM;SG	N
domstol	法廷	domstol	法廷	N;INDF;MASC+FEM;SG	N
domstol	コート	domstol	コート	N;INDF;MASC+FEM;SG	N
domstol	裁判所	domstol	裁判所	N;INDF;MASC+FEM;SG	N
komponenter	コンポーネント	komponent	コンポーネント	N;INDF;MASC+FEM;PL	N
skulptur	彫刻	skulptur	彫刻	N;INDF;MASC+FEM;SG	N
pearl	真珠	pearl	真珠	N;INDF;MASC+FEM;SG	N
faciliteter	施設	facilitet	施設	N;INDF;MASC+FEM;PL	N
faciliteter	設備	facilitet	設備	N;INDF;MASC+FEM;PL	N
fisker	漁師	fisker	漁師	N;INDF;MASC+FEM;SG	N
fisker	釣り	fisker	釣り	N;INDF;MASC+FEM;SG	N
fisker	魚釣り	fisker	魚釣り	N;INDF;MASC+FEM;SG	N
beton	コンクリート	beton	コンクリート	N;INDF;MASC+FEM;SG	N
kæde	チェーン	kæde	チェーン	N;INDF;MASC+FEM;SG	N
bureau	代理店	bureau	代理店	N;INDF;NEUT;SG	N
police	警察官	police	警察官	N;INDF;MASC+FEM;SG	N
police	警察	police	警察	N;INDF;MASC+FEM;SG	N
drab	殺人	drab	殺人	N;INDF;NEUT;SG	N
humor	ユーモア	humor	ユーモア	N;INDF;MASC+FEM;SG	N
humor	ユーモア	humor	ユーモア	N;INDF;MASC+FEM;SG	N
lufthavne	空港	lufthavne	空港	N;INDF;MASC+FEM;PL	N
lufthavne	空港	lufthavne	空港	N;INDF;MASC+FEM;PL	N
afløser	置換	afløser	置換	N;INDF;MASC+FEM;SG	N
afløser	置換	afløser	置換	N;INDF;MASC+FEM;SG	N
fuldmægtig	管理	fuldmægtig	管理	N;INDF;MASC+FEM;SG	N
fuldmægtig	管理人	fuldmægtig	管理人	N;INDF;MASC+FEM;SG	N
proteiner	タンパク	protein	タンパク	N;INDF;NEUT;PL	N
proteiner	たんぱく	protein	たんぱく	N;INDF;NEUT;PL	N
påstand	債権	påstand	債権	N;INDF;MASC+FEM;SG	N
factor	ファクター	factor	ファクター	N;INDF;MASC+FEM;SG	N
factor	因子	factor	因子	N;INDF;MASC+FEM;SG	N
factor	係数	factor	係数	N;INDF;MASC+FEM;SG	N
molekyler	分子	molekyle	分子	N;INDF;MASC+FEM;PL	N
møbler	家具	møbel	家具	N;INDF;NEUT;PL	N
terror	テロリズム	terror	テロリズム	N;INDF;MASC+FEM;SG	N
terror	テロ	terror	テロ	N;INDF;MASC+FEM;SG	N
skarpe	鋭い	skarp	鋭い	ADJ;PL	ADJ
kriminalitet	犯罪	kriminalitet	犯罪	N;INDF;MASC+FEM;SG	N
batteri	電池	batteri	電池	N;INDF;NEUT;SG	N
batteri	バッテリー	batteri	バッテリー	N;INDF;NEUT;SG	N
batteri	バッテリ	batteri	バッテリ	N;INDF;NEUT;SG	N
batteri	電池	batteri	電池	N;INDF;NEUT;SG	N
omkostninger	費用	omkostning	費用	N;INDF;MASC+FEM;PL	N
omkostninger	コスト	omkostning	コスト	N;INDF;MASC+FEM;PL	N
omkostninger	費用	omkostning	費用	N;INDF;MASC+FEM;PL	N
omkostninger	原価	omkostning	原価	N;INDF;MASC+FEM;PL	N
omkostninger	コスト	omkostning	コスト	N;INDF;MASC+FEM;PL	N
afdelingen	部署	afdeling	部署	N;DEF;MASC+FEM;SG	N
afdelingen	学科	afdeling	学科	N;DEF;MASC+FEM;SG	N
afdelingen	部門	afdeling	部門	N;DEF;MASC+FEM;SG	N
mur	ウォール	mur	ウォール	N;INDF;MASC+FEM;SG	N
forberede	準備	forbere	準備	V;NFIN;ACT	V
illustrationer	挿絵	illustration	挿絵	N;INDF;MASC+FEM;PL	N
illustrationer	イラスト	illustration	イラスト	N;INDF;MASC+FEM;PL	N
brugerne	ユーザー	bruger	ユーザー	N;DEF;MASC+FEM;PL	N
brugerne	ユーザ	bruger	ユーザ	N;DEF;MASC+FEM;PL	N
tjenester	サービス	tjenester	サービス	N;INDF;MASC+FEM;PL	N
templet	寺院	temple	寺院	N;DEF;NEUT;SG	N
templet	神殿	temple	神殿	N;DEF;NEUT;SG	N
reform	リフォーム	reform	リフォーム	N;INDF;MASC+FEM;SG	N
missioner	ミッション	mission	ミッション	N;INDF;MASC+FEM;PL	N
tidsrum	期間	tidsrum	期間	N;INDF;NEUT;SG	N
tidsrum	ピリオド	tidsrum	ピリオド	N;INDF;NEUT;SG	N
hoteller	ホテル	hotel	ホテル	N;INDF;NEUT;PL	N
modtagelse	レシート	modtagelse	レシート	N;INDF;MASC+FEM;SG	N
modtagelse	レセプション	modtagelse	レセプション	N;INDF;MASC+FEM;SG	N
modtagelse	披露	modtagelse	披露	N;INDF;MASC+FEM;SG	N
stribe	ストライプ	stribe	ストライプ	N;INDF;MASC+FEM;SG	N
sandhed	真理	sandhed	真理	N;INDF;MASC+FEM;SG	N
hævet	腫れ	hæve	腫れる	V;INDF;SG;PST;V.PTCP	V
præstation	パフォーマンス	præstation	パフォーマンス	N;INDF;MASC+FEM;SG	N
præstation	性能	præstation	性能	N;INDF;MASC+FEM;SG	N
præstation	功績	præstation	功績	N;INDF;MASC+FEM;SG	N
præstation	事績	præstation	事績	N;INDF;MASC+FEM;SG	N
præstation	実績	præstation	実績	N;INDF;MASC+FEM;SG	N
atmosfæren	大気	atmosfær	大気	N;DEF;MASC+FEM;SG	N
atmosfæren	大気圏	atmosfær	大気圏	N;DEF;MASC+FEM;SG	N
atmosfæren	雰囲気	atmosfær	雰囲気	N;DEF;MASC+FEM;SG	N
racer	レーサー	race	レーサー	N;INDF;MASC+FEM;PL	N
boksning	ボクシング	boksning	ボクシング	N;INDF;MASC+FEM;SG	N
forestilling	スペクタクル	forestilling	スペクタクル	N;INDF;MASC+FEM;SG	N
badminton	バドミントン	badminton	バドミントン	N;INDF;MASC+FEM;SG	N
størrelser	サイズ	størrelse	サイズ	N;INDF;MASC+FEM;PL	N
katalog	カタログ	katalog	カタログ	N;INDF;NEUT;SG	N
katalog	カタログ	katalog	カタログ	N;INDF;NEUT;SG	N
produktet	製品	produkt	製品	N;DEF;NEUT;SG	N
produktet	プロダクト	produkt	プロダクト	N;DEF;NEUT;SG	N
taber	失う	tabe	失う	V;IND;PRS;FIN;ACT	V
indstilling	オプション	indstilling	オプション	N;INDF;MASC+FEM;SG	N
indstilling	姿勢	indstilling	姿勢	N;INDF;MASC+FEM;SG	N
indstilling	態度	indstilling	態度	N;INDF;MASC+FEM;SG	N
indstilling	セッティング	indstilling	セッティング	N;INDF;MASC+FEM;SG	N
busk	低木	busk	低木	N;INDF;MASC+FEM;SG	N
rapporter	レポート	rapport	レポート	N;INDF;MASC+FEM;PL	N
rapporter	レポート	rapport	レポート	N;INDF;MASC+FEM;PL	N
kompleks	複雑	kompleks	複雑	ADJ;INDF;SG	ADJ
fænomener	現象	fænomene	現象	N;INDF;NEUT;PL	N
koncept	概念	koncept	概念	N;INDF;NEUT;SG	N
koncept	コンセプト	koncept	コンセプト	N;INDF;NEUT;SG	N
redigere	編集	redig	編集	V;NFIN;ACT	V
eksport	エクスポート	eksport	エクスポート	N;INDF;MASC+FEM;SG	N
eksport	エクスポート	eksport	エクスポート	N;INDF;MASC+FEM;SG	N
eksport	エクスポート	eksport	エクスポート	N;INDF;MASC+FEM;SG	N
lært	学習	lære	学習	V;INDF;SG;PST;V.PTCP	V
elite	エリート	elite	エリート	N;INDF;MASC+FEM;SG	N
polo	ポロ	polo	ポロ	N;INDF;MASC+FEM;SG	N
frugter	フルーツ	frugte	フルーツ	N;INDF;MASC+FEM;PL	N
frugter	果実	frugte	果実	N;INDF;MASC+FEM;PL	N
frugter	果物	frugte	果物	N;INDF;MASC+FEM;PL	N
frugter	フルーツ	frugte	フルーツ	N;INDF;MASC+FEM;PL	N
frugter	果実	frugte	果実	N;INDF;MASC+FEM;PL	N
frugter	果物	frugte	果物	N;INDF;MASC+FEM;PL	N
hood	フード	hood	フード	N;INDF;MASC+FEM;SG	N
hood	ボンネット	hood	ボンネット	N;INDF;MASC+FEM;SG	N
indvandrere	移民	indvandrer	移民	N;INDF;MASC+FEM;PL	N
indvandrere	移民	indvandrer	移民	N;INDF;MASC+FEM;PL	N
arbejdspladser	ジョブ	arbejdsplads	ジョブ	N;INDF;MASC+FEM;PL	N
arbejdspladser	求人	arbejdsplads	求人	N;INDF;MASC+FEM;PL	N
anklager	検察官	anklage	検察官	N;INDF;MASC+FEM;PL	N
anklager	検事	anklage	検事	N;INDF;MASC+FEM;PL	N
konsulent	コンサルタント	konsulent	コンサルタント	N;INDF;MASC+FEM;SG	N
konsulent	顧問	konsulent	顧問	N;INDF;MASC+FEM;SG	N
skribent	作家	skribent	作家	N;INDF;MASC+FEM;SG	N
skribent	ライター	skribent	ライター	N;INDF;MASC+FEM;SG	N
saturn	土星	saturn	土星	N;INDF;MASC+FEM;SG	N
ride	乗る	ride	乗る	V;NFIN;ACT	V
samtale	スレッド	samtale	スレッド	N;INDF;MASC+FEM;SG	N
arrangement	編曲	arrangement	編曲	N;INDF;NEUT;SG	N
ritualer	祭事	ritual	祭事	N;INDF;NEUT;PL	N
ritualer	儀式	ritual	儀式	N;INDF;NEUT;PL	N
sekund	番目	sekund	番目	N;INDF;NEUT;SG	N
sekund	セカンド	sekund	セカンド	N;INDF;NEUT;SG	N
mændene	男性	mand	男性	N;DEF;MASC+FEM;PL	N
mændene	メン	mand	メン	N;DEF;MASC+FEM;PL	N
ambassade	大使館	ambassade	大使館	N;INDF;MASC+FEM;SG	N
statsborgerskab	国籍	statsborgerskab	国籍	N;INDF;NEUT;SG	N
statsborgerskab	市民	statsborgerskab	市民	N;INDF;NEUT;SG	N
fiktion	フィクション	fiktion	フィクション	N;INDF;MASC+FEM;SG	N
højdepunkt	ハイライト	højdepunkt	ハイライト	N;INDF;NEUT;SG	N
højdepunkt	山頂	højdepunkt	山頂	N;INDF;NEUT;SG	N
højdepunkt	ピーク	højdepunkt	ピーク	N;INDF;NEUT;SG	N
varighed	期間	varighed	期間	N;INDF;MASC+FEM;SG	N
pseudonym	偽名	pseudonym	偽名	N;INDF;NEUT;SG	N
formodes	推定	formode	推定	V;PRS;NFIN;PASS	V
lider	苦しむ	lide	苦しむ	V;IND;PRS;FIN;ACT	V
bakken	ヒル	bakke	ヒル	N;DEF;MASC+FEM;SG	N
dyrke	耕す	dyrke	耕す	V;NFIN;ACT	V
gengivet	再現	gengive	再現	V;INDF;SG;PST;V.PTCP	V
simpelt	シンプル	simpel	シンプル	ADJ	ADJ
simpelt	簡単	simpel	簡単	ADJ	ADJ
simpelt	単純	simpel	単純	ADJ	ADJ
standarder	基準	standarder	基準	N;INDF;MASC+FEM;PL	N
standarder	規格	standarder	規格	N;INDF;MASC+FEM;PL	N
mælk	牛乳	mælk	牛乳	N;INDF;MASC+FEM;SG	N
mælk	ミルク	mælk	ミルク	N;INDF;MASC+FEM;SG	N
færge	シャトル	færge	シャトル	N;INDF;MASC+FEM;SG	N
færge	フェリー	færge	フェリー	N;INDF;MASC+FEM;SG	N
intelligens	知能	intellig	知能	N;GEN;INDF;MASC+FEM;SG	N
virus	ウィルス	virus	ウィルス	N;INDF;MASC+FEM;SG	N
virus	ウイルス	virus	ウイルス	N;INDF;MASC+FEM;SG	N
virus	ウィルス	virus	ウィルス	N;INDF;MASC+FEM;SG	N
virus	ウイルス	virus	ウイルス	N;INDF;MASC+FEM;SG	N
korstog	十字軍	korstog	十字軍	N;INDF;NEUT;SG	N
korstog	十字軍	korstog	十字軍	N;INDF;NEUT;SG	N
vision	ヴィジョン	vision	ヴィジョン	N;INDF;MASC+FEM;SG	N
vision	ビジョン	vision	ビジョン	N;INDF;MASC+FEM;SG	N
slagmarken	戦場	slagmark	戦場	N;DEF;MASC+FEM;SG	N
gæst	ビジター	gæst	ビジター	N;INDF;MASC+FEM;SG	N
definerer	定義	definere	定義	V;IND;PRS;FIN;ACT	V
definerer	定義	definere	定義	V;IND;PRS;FIN;ACT	V
ugift	未婚	ugift	未婚	N;INDF;MASC+FEM;SG	N
idéer	アイデア	idé	アイデア	N;INDF;MASC+FEM;PL	N
idéer	アイディア	idé	アイディア	N;INDF;MASC+FEM;PL	N
begivenhederne	イベント	begivenhed	イベント	N;DEF;MASC+FEM;PL	N
begivenhederne	行事	begivenhed	行事	N;DEF;MASC+FEM;PL	N
beat	ビート	beat	ビート	N;INDF;NEUT;SG	N
gradvis	徐々に	gradvis	徐々に	ADV	ADV
percussion	打楽器	percussion	打楽器	N;INDF;MASC+FEM;SG	N
matcher	一致	matcher	一致	V;IND;PRS;FIN;ACT	V
matcher	一致	matcher	一致	V;IND;PRS;FIN;ACT	V
novelle	小説	novel	小説	N;INDF;MASC+FEM;SG	N
ejeren	オーナー	ejer	オーナー	N;DEF;MASC+FEM;SG	N
ejeren	所有者	ejer	所有者	N;DEF;MASC+FEM;SG	N
vedrører	懸念	vedrøre	懸念	V;IND;PRS;FIN;ACT	V
tilbyde	申し出	tilbyde	申し出る	V;NFIN;ACT	V
nævne	言及	nævne	言及	V;NFIN;ACT	V
renæssance	ルネッサンス	renæssance	ルネッサンス	N;INDF;MASC+FEM;SG	N
halvkugle	半球	halvkugle	半球	N;INDF;MASC+FEM;SG	N
halen	尾翼	han	尾翼	N;DEF;MASC+FEM;SG	N
ansøgning	アプリケーション	ansøgning	アプリケーション	N;INDF;MASC+FEM;SG	N
ansøgning	アプリケーション	ansøgning	アプリケーション	N;INDF;MASC+FEM;SG	N
bue	アーチ	bue	アーチ	N;INDF;MASC+FEM;SG	N
bue	ボウ	bue	ボウ	N;INDF;MASC+FEM;SG	N
bue	お	bue	お	N;INDF;MASC+FEM;SG	N
bue	船首	bue	船首	N;INDF;MASC+FEM;SG	N
værksted	ガレージ	værksted	ガレージ	N;INDF;NEUT;SG	N
værksted	車庫	værksted	車庫	N;INDF;NEUT;SG	N
værksted	ワークショップ	værksted	ワークショップ	N;INDF;NEUT;SG	N
værksted	作業	værksted	作業	N;INDF;NEUT;SG	N
udtalelser	意見	udtalelse	意見	N;INDF;MASC+FEM;PL	N
udtalelser	ステートメント	udtalelse	ステートメント	N;INDF;MASC+FEM;PL	N
weekend	週末	weekend	週末	N;INDF;MASC+FEM;SG	N
sætninger	フレーズ	sætning	フレーズ	N;INDF;MASC+FEM;PL	N
pulje	プール	pulje	プール	N;INDF;MASC+FEM;SG	N
tilsyn	監督	tilsyn	監督	N;INDF;NEUT;SG	N
helium	ヘリウム	helium	ヘリウム	N;INDF;NEUT;SG	N
indtaget	摂取	indtage	摂取	V;INDF;SG;PST;V.PTCP	V
indtaget	摂取	indtage	摂取	V;INDF;SG;PST;V.PTCP	V
crash	クラッシュ	crash	クラッシュ	N;INDF;MASC+FEM;SG	N
ungdoms	青年	ungdom	青年	N;GEN;INDF;MASC+FEM;SG	N
ungdoms	若者	ungdom	若者	N;GEN;INDF;MASC+FEM;SG	N
ungdoms	ユース	ungdom	ユース	N;GEN;INDF;MASC+FEM;SG	N
ungdoms	青春	ungdom	青春	N;GEN;INDF;MASC+FEM;SG	N
husene	家屋	hus	家屋	N;DEF;NEUT;PL	N
vidne	証人	vidne	証人	N;INDF;NEUT;SG	N
seksuel	性的	seksuel	性的	ADJ;INDF;MASC+FEM;SG	ADJ
krydsere	巡洋艦	krydser	巡洋艦	N;INDF;NEUT;PL	N
vinderne	勝者	vinde	勝者	N;DEF;MASC+FEM;PL	N
observeret	観測	observere	観測	V;INDF;SG;PST;V.PTCP	V
monarki	君主	monarki	君主	N;INDF;NEUT;SG	N
moral	士気	moral	士気	N;INDF;MASC+FEM;SG	N
moral	道徳	moral	道徳	N;INDF;MASC+FEM;SG	N
sandsynlighed	確率	sandsynlighed	確率	N;INDF;MASC+FEM;SG	N
konference	カンファレンス	konference	カンファレンス	N;INDF;MASC+FEM;SG	N
konference	会議	konference	会議	N;INDF;MASC+FEM;SG	N
kyster	海岸	kyste	海岸	N;INDF;MASC+FEM;PL	N
seat	座席	seat	座席	N;INDF;MASC+FEM;SG	N
tyndt	薄い	tyndt	薄い	ADJ;INDF;NEUT;SG	ADJ
tyndt	細い	tyndt	細い	ADJ;INDF;NEUT;SG	ADJ
sank	埋没	synke	埋没	V;IND;PST;FIN;ACT	V
versionen	バージョン	version	バージョン	N;DEF;MASC+FEM;SG	N
chefen	ボス	chef	ボス	N;DEF;MASC+FEM;SG	N
bekendte	知り合い	bekendt	知り合い	N;INDF;MASC+FEM;PL	N
bekendte	知人	bekendt	知人	N;INDF;MASC+FEM;PL	N
mærker	ブランド	mærke	ブランド	N;INDF;NEUT;PL	N
mærker	タグ	mærke	タグ	N;INDF;NEUT;PL	N
tråd	ワイヤ	tråd	ワイヤ	N;INDF;MASC+FEM;SG	N
tråd	針金	tråd	針金	N;INDF;MASC+FEM;SG	N
tråd	ワイヤー	tråd	ワイヤー	N;INDF;MASC+FEM;SG	N
tråd	スレッド	tråd	スレッド	N;INDF;MASC+FEM;SG	N
bopæl	住居	bopæl	住居	N;INDF;MASC+FEM;SG	N
bopæl	居所	bopæl	居所	N;INDF;MASC+FEM;SG	N
bopæl	住所	bopæl	住所	N;INDF;MASC+FEM;SG	N
læsere	読者	læser	読者	N;INDF;MASC+FEM;PL	N
læsere	リーダー	læser	リーダー	N;INDF;MASC+FEM;PL	N
hjemkomst	ホーム	hjemkomst	ホーム	N;INDF;MASC+FEM;SG	N
knight	騎士	knight	騎士	N;INDF;MASC+FEM;SG	N
knight	ナイト	knight	ナイト	N;INDF;MASC+FEM;SG	N
døren	ドア	dør	ドア	N;DEF;MASC+FEM;SG	N
tungt	重い	tungt	重い	ADJ;INDF;NEUT;SG	ADJ
smukt	美しい	smuk	美しい	ADJ;INDF;NEUT;SG	ADJ
torpedoer	魚雷	torpedoe	魚雷	N;INDF;MASC+FEM;PL	N
grundstoffer	要素	grundstof	要素	N;INDF;NEUT;PL	N
grundstoffer	元素	grundstof	元素	N;INDF;NEUT;PL	N
grundstoffer	エレメント	grundstof	エレメント	N;INDF;NEUT;PL	N
ryg	後ろ	ryg	後ろ	N;INDF;MASC+FEM;SG	N
ryg	背中	ryg	背中	N;INDF;MASC+FEM;SG	N
ryg	裏側	ryg	裏側	N;INDF;MASC+FEM;SG	N
ryg	スモーク	ryg	スモーク	N;INDF;MASC+FEM;SG	N
faldende	落下	falde	落下	V;PRS;V.PTCP	V
forstad	郊外	forstad	郊外	N;INDF;MASC+FEM;SG	N
