del	de	del	de	ADP;MASC;SG	ADP
armonía	harmonía	armonía	harmonía	N;FEM;SG	N
cadáver	corpo	cadáver	corpo	N;MASC;SG	N
cadáver	cadáver	cadáver	cadáver	N;MASC;SG	N
cadáver	corpo	cadáver	corpo	N;MASC;SG	N
sweet	doces	sweet	doce	N	N
sweet	doce	sweet	doce	N	N
distancias	distancia	distancia	distancia	N;FEM;PL	N
distancias	distancias	distancia	distancia	N;FEM;PL	N
pensó	pensaba	pensar	pensar	V;IND;SG;3;PST;FIN	V
pensó	pensei	pensar	pensar	V;IND;SG;3;PST;FIN	V
fracción	fracción	fracción	fracción	N;FEM;SG	N
picos	picos	pico	pico	N;MASC;PL	N
picos	xemelgos	pico	xemelgo	N;MASC;PL	N
defensas	defensa	defensa	defensa	N;PL	N
defensas	defensas	defensa	defensa	N;PL	N
agrega	engadir	agregar	engadir	V;IND;SG;3;PRS;FIN	V
mágico	máxico	mágico	máxico	ADJ;MASC;SG	ADJ
mágico	máxica	mágico	máxica	ADJ;MASC;SG	ADJ
mágico	máxicos	mágico	máxico	ADJ;MASC;SG	ADJ
mágico	máxico	mágico	máxico	ADJ;MASC;SG	ADJ
príncipes	príncipes	príncipe	príncipe	N;MASC;PL	N
round	redondo	round	redordo	N;MASC;SG	N
round	redondos	round	redondo	N;MASC;SG	N
round	xira	round	xira	N;MASC;SG	N
ritmos	ritmos	ritmo	ritmo	N;MASC;PL	N
ritmos	ritmo	ritmo	ritmo	N;MASC;PL	N
bebidas	copas	bebida	copa	N;FEM;PL	N
tallo	células	tallo	célula	N;MASC;SG	N
tallo	nai	tallo	nai	N;MASC;SG	N
incapaz	incapaces	incapaz	incapaz	ADJ;SG	ADJ
aparatos	mecanismos	aparato	mecanismo	N;MASC;PL	N
aparatos	dispositivos	aparato	dispositivo	N;MASC;PL	N
aparatos	aparellos	aparato	aparello	N;MASC;PL	N
aparatos	utensilios	aparato	utensilio	N;MASC;PL	N
consciente	consciente	consciente	consciente	ADJ;SG	ADJ
consciente	conscientes	consciente	consciente	ADJ;SG	ADJ
consciente	consciente	consciente	consciente	ADJ;SG	ADJ
esencialmente	basicamente	esencialmente	basicamente	ADV	ADV
esencialmente	esencialmente	esencialmente	esencial	ADV	ADV
químicas	químico	químico	químico	ADJ;FEM;PL	ADJ
choque	choque	choque	choque	N;MASC;SG	N
choque	asalto	choque	asalto	N;MASC;SG	N
choque	conmoción	choque	conmoción	N;MASC;SG	N
choque	electrochoques	choque	electrochoques	N;MASC;SG	N
comprender	entender	comprender	entender	V;NFIN	V
comprender	comprender	comprender	comprender	V;NFIN	V
comprender	entendo	comprender	enter	V;NFIN	V
comprender	entender	comprender	entender	V;NFIN	V
comprender	comprender	comprender	comprender	V;NFIN	V
exacta	preciso	exacto	preciso	ADJ;FEM;SG	ADJ
exacta	precisa	exacto	preciso	ADJ;FEM;SG	ADJ
exacta	exacta	exacto	exactar	ADJ;FEM;SG	ADJ
auditorio	audiencia	auditorio	audiencia	N;MASC;SG	N
auditorio	auditorio	auditorio	auditorio	N;MASC;SG	N
auditorio	auditorio	auditorio	auditorio	N;MASC;SG	N
entierro	funeral	entierro	funeral	N;MASC;SG	N
entierro	enterro	entierro	enterro	N;MASC;SG	N
trayecto	viaxe	trayecto	viaxe	N;MASC;SG	N
claves	chaves	clave	chave	N;FEM;PL	N
claves	clave	clave	clave	N;FEM;PL	N
claves	chave	clave	chave	N;FEM;PL	N
unir	únete	unir	únete	V;NFIN	V
unir	matar	unir	matar	V;NFIN	V
intermedio	intermedio	intermedio	intermedio	ADJ;MASC;SG	ADJ
mayormente	principalmente	mayormente	principal	ADV	ADV
mayormente	maiormente	mayormente	maiormente	ADV	ADV
mayormente	maioritariamente	mayormente	maioritariamente	ADV	ADV
computadoras	ordenadores	computador	ordenador	N;FEM;PL	N
computadoras	computadores	computador	computador	N;FEM;PL	N
computadoras	ordenador	computador	ordenador	N;FEM;PL	N
computadoras	computador	computador	computador	N;FEM;PL	N
computadoras	ordenadores	computador	ordenador	N;FEM;PL	N
sacrificio	sacrificio	sacrificio	sacrificio	N;MASC;SG	N
intenciones	intención	intención	intención	N;FEM;PL	N
promesa	promesa	promesa	promesar	N;FEM;SG	N
promesa	prométocho	promesa	prométocho	N;FEM;SG	N
raro	raro	raro	raro	ADJ;MASC;SG	ADJ
estrategias	estratexias	estrategia	estratexia	N;FEM;PL	N
aumentando	aumentar	aumentar	aumentar	V;V.MSDR	V
almas	almas	alma	alma	N;FEM;PL	N
fila	fila	fila	fila	N;FEM;SG	N
toque	tacto	toque	tacto	N;SG	N
toque	toque	toque	toque	N;SG	N
toque	contacto	toque	contacto	N;SG	N
toque	toques	toque	toque	N;SG	N
fiables	fiables	fiable	fiable	ADJ;PL	ADJ
fiables	fiable	fiable	fiable	ADJ;PL	ADJ
polar	polar	polar	polar	N;SG	N
polar	polares	polar	polar	N;SG	N
caro	caros	caro	caro	ADJ;MASC;SG	ADJ
equipamiento	equipamento	equipamiento	equipamento	N;MASC;SG	N
ingredientes	ingredientes	ingrediente	ingrediente	N;MASC;PL	N
párrafo	parágrafo	párrafo	parágrafo	N;MASC;SG	N
párrafo	punto	párrafo	punto	N;MASC;SG	N
reconocen	recoñecer	reconocer	recoñecer	V;IND;PL;3;PRS;FIN	V
reconocen	recoñecera	reconocer	recoñecera	V;IND;PL;3;PRS;FIN	V
mago	mago	mago	mago	N;MASC;SG	N
sustituir	substituír	sustituir	substituír	V;NFIN	V
sustituir	substituír	sustituir	substituír	V;NFIN	V
extraña	estraño	extraño	estraño	ADJ;FEM;SG	ADJ
extraña	estraño	extraño	estraño	ADJ;FEM;SG	ADJ
extraña	estraña	extraño	estraña	ADJ;FEM;SG	ADJ
extraña	extraño	extraño	extraño	ADJ;FEM;SG	ADJ
extraña	rara	extraño	raro	ADJ;FEM;SG	ADJ
extraña	raro	extraño	raro	ADJ;FEM;SG	ADJ
suicidio	suicidio	suicidio	suicidio	N;MASC;SG	N
enormes	enormes	enorme	enorme	ADJ;PL	ADJ
enormes	enorme	enorme	enorme	ADJ;PL	ADJ
enormes	gran	enorme	gran	ADJ;PL	ADJ
enormes	xigante	enorme	xigante	ADJ;PL	ADJ
enormes	grande	enorme	grande	ADJ;PL	ADJ
enormes	enorme	enorme	enorme	ADJ;PL	ADJ
enormes	enormes	enorme	enorme	ADJ;PL	ADJ
rompió	rompeu	romper	rompar	V;IND;SG;3;PST;FIN	V
rompió	crebou	romper	crebar	V;IND;SG;3;PST;FIN	V
rompió	entraron	romper	entrar	V;IND;SG;3;PST;FIN	V
asiento	asento	asiento	asento	N;MASC;SG	N
asiento	sitio	asiento	sitio	N;MASC;SG	N
presos	presos	preso	preso	N;MASC;PL	N
presos	prisioneiros	preso	prisioneiro	N;MASC;PL	N
submarinos	submarinos	submarino	submarino	N;MASC;PL	N
reemplazar	substituír	reemplazar	substituír	V;NFIN	V
aprendió	aprendín	aprender	aprender	V;IND;SG;3;PST;FIN	V
aprendió	aprenderon	aprender	aprender	V;IND;SG;3;PST;FIN	V
aprendió	aprendemos	aprender	aprender	V;IND;SG;3;PST;FIN	V
aprendió	aprendeu	aprender	aprender	V;IND;SG;3;PST;FIN	V
aprendió	descubrimos	aprender	descubrir	V;IND;SG;3;PST;FIN	V
secuencias	secuencia	secuencia	secuencia	N;FEM;PL	N
acontecimiento	acontecemento	acontecimiento	acontecemento	N;MASC;SG	N
acontecimiento	eventos	acontecimiento	evento	N;MASC;SG	N
acontecimiento	evento	acontecimiento	evento	N;MASC;SG	N
acontecimiento	suceso	acontecimiento	suceso	N;MASC;SG	N
entregar	líbranos	entregar	líbrano	V;NFIN	V
entregar	entregar	entregar	entregar	V;NFIN	V
cohete	foguete	cohete	foguete	N;MASC;SG	N
correos	correos	correo	correo	N;MASC;PL	N
extraordinario	extraordinario	extraordinario	extraordinario	ADJ;MASC;SG	ADJ
extraordinario	extraordinarias	extraordinario	extraordinario	ADJ;MASC;SG	ADJ
extraordinario	extraordinarios	extraordinario	extraordinario	ADJ;MASC;SG	ADJ
extraordinario	extraodinarios	extraordinario	extraodinario	ADJ;MASC;SG	ADJ
extraordinario	extraordinaria	extraordinario	extraordinario	ADJ;MASC;SG	ADJ
prevenir	previr	prevenir	previr	V;NFIN	V
prevenir	evitando	prevenir	evitar	V;NFIN	V
prevenir	evitar	prevenir	evitar	V;NFIN	V
prevenir	previr	prevenir	previr	V;NFIN	V
prevenir	prever	prevenir	prever	V;NFIN	V
romántica	romántico	romántico	romántico	ADJ;FEM;SG	ADJ
romántica	románticos	romántico	romántico	ADJ;FEM;SG	ADJ
malas	mala	malo	mal	ADJ;FEM;PL	ADJ
malas	malas	malo	mal	ADJ;FEM;PL	ADJ
malas	mágoa	malo	mágoa	ADJ;FEM;PL	ADJ
afirmación	declaración	afirmación	declaración	N;FEM;SG	N
sombras	sombras	sombra	sombra	N;FEM;PL	N
sombras	sombra	sombra	sombra	N;FEM;PL	N
ácidos	ácido	ácido	ácido	N;MASC;PL	N
ácidos	aminoácidos	ácido	aminoácer	N;MASC;PL	N
militantes	militantes	militante	militante	N;PL	N
sindicatos	sindicatos	sindicato	sindicato	N;MASC;PL	N
testimonios	testemuña	testimonio	testemuña	N;MASC;PL	N
determina	determinar	determinar	determinar	V;IND;SG;3;PRS;FIN	V
determina	determinan	determinar	determinar	V;IND;SG;3;PRS;FIN	V
determina	han	determinar	haber	V;IND;SG;3;PRS;FIN	V
incidentes	incidente	incidente	incidente	N;PL	N
incidentes	accidente	incidente	accidente	N;PL	N
nervioso	nerviosa	nervioso	nervioso	ADJ;MASC;SG	ADJ
nervioso	nervioso	nervioso	nervioso	ADJ;MASC;SG	ADJ
nervioso	nerviosos	nervioso	nervioso	ADJ;MASC;SG	ADJ
irlandesa	irlandesa	irlandés	irlandesa	ADJ;FEM;SG	ADJ
infantes	marines	infante	marine	N;MASC;PL	N
into	á	into	á	N	N
into	na	into	na	N	N
again	vez	again	vez	N	N
cualidades	cualidades	cualidad	cualidade	N;FEM;PL	N
kings	reis	king	rei	N;MASC;PL	N
querer	quero	querer	quero	V;NFIN	V
querer	queremos	querer	querer	V;NFIN	V
querer	quere	querer	querer	V;NFIN	V
querer	queren	querer	querer	V;NFIN	V
querer	queres	querer	quere	V;NFIN	V
ciclos	ciclos	ciclo	ciclo	N;MASC;PL	N
ciclos	ciclo	ciclo	ciclo	N;MASC;PL	N
identifica	identificar	identificar	identificar	V;IND;SG;3;PRS;FIN	V
identifica	identificamos	identificar	identificar	V;IND;SG;3;PRS;FIN	V
cuero	coiro	cuero	coiro	N;MASC;SG	N
desfile	procesión	desfile	procesión	N;MASC;SG	N
barras	reixas	barra	reixa	N;FEM;PL	N
celebraciones	celebración	celebración	celebración	N;FEM;PL	N
artificiales	artificiais	artificial	artificial	ADJ;PL	ADJ
artificiales	artificial	artificial	artificial	ADJ;PL	ADJ
piscina	piscina	piscina	piscina	N;FEM;SG	N
clásicas	clásicos	clásico	clásico	ADJ;FEM;PL	ADJ
tienden	tendemos	tender	tender	V;IND;PL;3;PRS;FIN	V
tienden	tenden	tender	tender	V;IND;PL;3;PRS;FIN	V
tienden	adoita	tender	adoitar	V;IND;PL;3;PRS;FIN	V
patente	patentes	patente	patente	N;SG	N
patente	zapatos	patente	zapato	N;SG	N
patente	patentes	patente	patente	N;SG	N
mundos	mundos	mundo	mundo	N;MASC;PL	N
office	oficina	office	oficinar	N;SG	N
office	despacho	office	despacho	N;SG	N
office	correo	office	correo	N;SG	N
biológica	biolóxicas	biológico	biolóxico	ADJ;FEM;SG	ADJ
biológica	biolóxica	biológico	biolóxico	ADJ;FEM;SG	ADJ
biológica	biolóxico	biológico	biolóxico	ADJ;FEM;SG	ADJ
biológica	biolóxicos	biológico	biolóxico	ADJ;FEM;SG	ADJ
anarquistas	anarquista	anarquista	anarquista	N;PL	N
billetes	billetes	billete	billete	N;MASC;PL	N
billetes	entradas	billete	entrada	N;MASC;PL	N
secret	segredo	secret	segredo	N	N
secret	secreto	secret	secreto	N	N
secret	secreta	secret	secreta	N	N
privilegios	privilexio	privilegio	privilexio	N;MASC;PL	N
disfrutar	guste	disfrutar	guste	V;NFIN	V
disfrutar	gozamos	disfrutar	gozar	V;NFIN	V
disfrutar	da	disfrutar	da	V;NFIN	V
disfrutar	gozar	disfrutar	gozar	V;NFIN	V
disfrutar	gusta	disfrutar	gusto	V;NFIN	V
finaliza	termina	finalizar	terminar	V;IND;SG;3;PRS;FIN	V
finaliza	remata	finalizar	rematar	V;IND;SG;3;PRS;FIN	V
perfecta	perfecto	perfecto	perfecto	ADJ;FEM;SG	ADJ
perfecta	perfecta	perfecto	perfecto	ADJ;FEM;SG	ADJ
evidencias	probas	evidencia	proba	N;FEM;PL	N
evidencias	evidencia	evidencia	evidencia	N;FEM;PL	N
evidencias	evidencias	evidencia	evidencia	N;FEM;PL	N
detectar	detectar	detectar	detectar	V;NFIN	V
incendios	lumes	incendio	lume	N;MASC;PL	N
revolucionarios	revolucionario	revolucionario	revolucionario	N;MASC;PL	N
revolucionarios	revolucionarios	revolucionario	revolucionario	N;MASC;PL	N
costos	costa	costo	costa	N;MASC;PL	N
costos	custos	costo	custo	N;MASC;PL	N
láser	láser	láser	láser	N;MASC;SG	N
marsella	marsella	marsella	marsella	N;FEM;SG	N
danzas	bailes	danza	baile	N;FEM;PL	N
adoptar	adopte	adoptar	adoptar	V;NFIN	V
kiss	bico	kiss	bico	N	N
conducir	conducir	conducir	conducir	V;NFIN	V
conducir	conducir	conducir	conducir	V;NFIN	V
conducir	conducindo	conducir	conducir	V;NFIN	V
pirámide	pirámide	pirámide	pirámide	N;FEM;SG	N
inscripciones	rexistro	inscripción	rexistro	N;FEM;PL	N
inscripciones	tarxeta	inscripción	tarxeta	N;FEM;PL	N
humanidades	humanidades	humanidad	humanidade	N;FEM;PL	N
algodón	algodón	algodón	algodón	N;MASC;SG	N
coronación	coroación	coronación	coroación	N;FEM;SG	N
inspector	inspector	inspector	inspector	N;MASC;SG	N
inspector	comisario	inspector	comisario	N;MASC;SG	N
terrible	horríbel	terrible	horríbel	ADJ;SG	ADJ
terrible	terrible	terrible	terrible	ADJ;SG	ADJ
terrible	horríbel	terrible	horríbel	ADJ;SG	ADJ
action	acción	action	acción	N;SG	N
ejecutiva	executivo	ejecutiva	executivo	N;FEM;SG	N
ejecutiva	ordenanza	ejecutiva	ordenanza	N;FEM;SG	N
triste	triste	triste	triste	ADJ;SG	ADJ
edita	editar	editar	editar	V;IND;SG;3;PRS;FIN	V
nieves	neve	nieve	neve	N;FEM;PL	N
luchando	loitar	luchar	loitar	V;V.MSDR	V
luchando	loitamos	luchar	loitar	V;V.MSDR	V
luchando	pelexar	luchar	pelexar	V;V.MSDR	V
luchando	combater	luchar	combater	V;V.MSDR	V
talk	charla	talk	charlar	N	N
analizar	analizar	analizar	analizar	V;NFIN	V
analizar	analizando	analizar	analizar	V;NFIN	V
cantos	canta	canto	canta	N;MASC;PL	N
cantos	cancións	canto	canción	N;MASC;PL	N
cantos	canción	canto	canción	N;MASC;PL	N
ciudadana	cidadán	ciudadana	cidadán	N;FEM;SG	N
eficacia	eficiencia	eficacia	eficiencia	N;FEM;SG	N
eficacia	eficacia	eficacia	eficacia	N;FEM;SG	N
creciendo	medrando	crecer	medrar	V;V.MSDR	V
creciendo	medrar	crecer	medrar	V;V.MSDR	V
creciendo	crecendo	crecer	crecer	V;V.MSDR	V
tonos	ton	tono	ton	N;MASC;PL	N
merece	merece	merecer	merecer	V;IND;SG;3;PRS;FIN	V
desaparece	desaparecer	desaparecer	desaparecer	V;IND;SG;3;PRS;FIN	V
renunciar	deixa	renunciar	deixar	V;NFIN	V
renunciar	deixar	renunciar	deixar	V;NFIN	V
renunciar	deixaches	renunciar	deixaches	V;NFIN	V
renunciar	deixe	renunciar	deixar	V;NFIN	V
renunciar	deixou	renunciar	deixar	V;NFIN	V
misisipi	mississippi	misisipi	mississippi	N;MASC;SG	N
interesantes	interesante	interesante	interesante	ADJ;PL	ADJ
interesantes	interesantes	interesante	interesante	ADJ;PL	ADJ
tigres	tigre	tigre	tigre	N;MASC;PL	N
ambientes	entornos	ambiente	entorno	N;MASC;PL	N
ambientes	ambientes	ambiente	ambiente	N;MASC;PL	N
atentados	ataques	atentado	ataque	N;MASC;PL	N
milicias	milicia	milicia	milicia	N;FEM;PL	N
supuesta	suponse	supuesto	suponse	ADJ;FEM;SG;V.PTCP	ADJ
pensando	pensando	pensar	pensar	V;V.MSDR	V
pensando	pensar	pensar	pensar	V;V.MSDR	V
ratón	rato	ratón	rato	N;MASC;SG	N
matanza	masacre	matanza	masacre	N;FEM;SG	N
costado	secundarios	costar	secundario	ADJ;MASC;SG;V.PTCP	ADJ
kids	nenos	kids	neno	N	N
kids	fillos	kids	fillo	N	N
kids	rapaces	kids	rapaz	N	N
kids	mozos	kids	mozo	N	N
culpable	culpable	culpable	culpable	ADJ;SG	ADJ
culpable	culpábel	culpable	culpábel	ADJ;SG	ADJ
dibujante	debuxante	dibujante	debuxante	N;SG	N
financiación	financiamento	financiación	financiamento	N;FEM;SG	N
determinación	determinación	determinación	determinación	N;FEM;SG	N
estela	stella	estela	stellar	N;FEM;SG	N
adopción	adopción	adopción	adopción	N;FEM;SG	N
hit	éxito	hit	éxito	N;MASC;SG	N
compite	competir	competir	competir	V;IND;SG;3;PRS;FIN	V
citar	citar	citar	citar	V;NFIN	V
tabaco	cigarros	tabaco	cigarro	N;MASC;SG	N
tabaco	tabaco	tabaco	tabaco	N;MASC;SG	N
tabaco	tabaco	tabaco	tabaco	N;MASC;SG	N
tabaco	cigarros	tabaco	cigarro	N;MASC;SG	N
pájaros	aves	pájaro	ave	N;MASC;PL	N
pájaros	paxaros	pájaro	paxar	N;MASC;PL	N
saliendo	deixar	salir	deixar	V;V.MSDR	V
saliendo	marcho	salir	marcho	V;V.MSDR	V
saliendo	marchar	salir	marchar	V;V.MSDR	V
quieres	quero	querer	quero	V;IND;SG;2;PRS;FIN	V
quieres	queremos	querer	querer	V;IND;SG;2;PRS;FIN	V
quieres	quere	querer	querer	V;IND;SG;2;PRS;FIN	V
quieres	queren	querer	querer	V;IND;SG;2;PRS;FIN	V
quieres	queres	querer	quere	V;IND;SG;2;PRS;FIN	V
turno	quenda	turno	quenda	N;MASC;SG	N
limón	limón	limón	limón	N;MASC;SG	N
traducir	traduce	traducir	traducir	V;NFIN	V
race	carreira	race	carreira	N	N
race	raza	race	raza	N	N
temor	medo	temor	medo	N;MASC;SG	N
cooperativa	cooperativas	cooperativa	cooperativa	N;FEM;SG	N
cooperativa	cooperativa	cooperativa	cooperativa	N;FEM;SG	N
corporal	corporal	corporal	corporal	ADJ;SG	ADJ
lentamente	lentamente	lentamente	lentamente	ADV	ADV
lentamente	despacio	lentamente	despacio	ADV	ADV
lentamente	pouco	lentamente	pouco	ADV	ADV
lana	la	lana	la	N;FEM;SG	N
damas	señoras	dama	señor	N;FEM;PL	N
damas	damas	dama	dar	N;FEM;PL	N
damas	mozas	dama	mozo	N;FEM;PL	N
damas	señores	dama	señor	N;FEM;PL	N
damas	donas	dama	dono	N;FEM;PL	N
cabina	taxi	cabina	taxi	N;FEM;SG	N
cabina	cabana	cabina	cabanar	N;FEM;SG	N
agraria	agrícolas	agrario	agrícola	ADJ;FEM;SG	ADJ
agraria	agrícola	agrario	agrícola	ADJ;FEM;SG	ADJ
teléfonos	teléfono	teléfono	teléfono	N;MASC;PL	N
teléfonos	teléfono	teléfono	teléfono	N;MASC;PL	N
primitiva	primitivos	primitivo	primitivo	ADJ;FEM;SG	ADJ
primitiva	primitiva	primitivo	primitivo	ADJ;FEM;SG	ADJ
primitiva	primitivo	primitivo	primitivo	ADJ;FEM;SG	ADJ
fusil	rifles	fusil	rifle	N;MASC;SG	N
fusil	fusís	fusil	fuso	N;MASC;SG	N
fusil	rifle	fusil	rifle	N;MASC;SG	N
primitivo	primitivos	primitivo	primitivo	ADJ;MASC;SG	ADJ
primitivo	primitiva	primitivo	primitivo	ADJ;MASC;SG	ADJ
primitivo	primitivo	primitivo	primitivo	ADJ;MASC;SG	ADJ
frías	frío	fría	frío	N;FEM;PL	N
frías	fría	fría	fría	N;FEM;PL	N
frías	arrefriado	fría	arrefriar	N;FEM;PL	N
esclavitud	escravitude	esclavitud	escravitude	N;FEM;SG	N
escucha	escoitar	escuchar	escoitar	V;IND;SG;3;PRS;FIN	V
escucha	escoita	escuchar	escoita	V;IND;SG;3;PRS;FIN	V
escucha	escoite	escuchar	escoitar	V;IND;SG;3;PRS;FIN	V
manchas	manchas	mancha	mancha	N;FEM;PL	N
deep	fondo	deep	fondo	N	N
deep	profundidade	deep	profundidade	N	N
decadencia	declive	decadencia	declivir	N;FEM;SG	N
permanentes	permanente	permanente	permanente	ADJ;PL	ADJ
cerros	outeiros	cerros	outeiro	N;MASC;PL	N
efectivos	tropas	efectivo	tropa	N;MASC;PL	N
efectivos	efectivos	efectivo	efectivo	N;MASC;PL	N
enfermos	enfermo	enfermo	enfermo	N;MASC;PL	N
enfermos	enfermos	enfermo	enfermo	N;MASC;PL	N
enfermos	enferma	enfermo	enferma	N;MASC;PL	N
carro	coche	carro	coche	N;MASC;SG	N
carro	auto	carro	auto	N;MASC;SG	N
carro	carro	carro	carro	N;MASC;SG	N
carro	carreta	carro	carreta	N;MASC;SG	N
carro	carro	carro	carro	N;MASC;SG	N
carro	carriño	carro	carriño	N;MASC;SG	N
fantasy	fantasía	fantasy	fantasía	N;MASC	N
sustituyó	substituída	sustituir	substituír	V;IND;SG;3;PST;FIN	V
criatura	criatura	criatura	criatura	N;FEM;SG	N
colectivos	colectivo	colectivo	colectivo	N;MASC;PL	N
génova	xenebra	génovo	xenebra	N;FEM;SG	N
size	tamaño	sizar	tamaño	N	N
milagros	milagre	milagro	milagre	N;MASC;PL	N
agrupaciones	dous	agrupación	dous	N;FEM;PL	N
agrupaciones	grupos	agrupación	grupo	N;FEM;PL	N
agrupaciones	agrupacións	agrupación	agrupación	N;FEM;PL	N
pantalón	pantalóns	pantalón	pantalón	N;MASC;SG	N
pantalón	ruta	pantalón	ruta	N;MASC;SG	N
pantalón	pantalón	pantalón	pantalón	N;MASC;SG	N
pantalón	brancos	pantalón	branco	N;MASC;SG	N
pantalón	pantalóns	pantalón	pantalón	N;MASC;SG	N
pantalón	pantalón	pantalón	pantalón	N;MASC;SG	N
fruta	froita	fruta	froita	N;FEM;SG	N
destruyó	destruídos	destruir	destruír	V;IND;SG;3;PST;FIN	V
destruyó	destruíron	destruir	destruír	V;IND;SG;3;PST;FIN	V
destruyó	destruído	destruir	destruír	V;IND;SG;3;PST;FIN	V
destruyó	destruír	destruir	destruír	V;IND;SG;3;PST;FIN	V
suena	parece	sonar	parecer	V;IND;SG;3;PRS;FIN	V
vaca	vaca	vaca	vaca	N;FEM;SG	N
hábitos	costumes	hábito	costume	N;MASC;PL	N
hábitos	hábitos	hábito	hábito	N;MASC;PL	N
añadiendo	engadindo	añadir	engadir	V;V.MSDR	V
añadiendo	engadir	añadir	engadir	V;V.MSDR	V
bestia	besta	bestia	besta	N;FEM;SG	N
quejas	denuncia	queja	denuncia	N;FEM;PL	N
pájaro	paxaro	pájaro	paxaro	N;MASC;SG	N
pájaro	aves	pájaro	ave	N;MASC;SG	N
pájaro	ave	pájaro	ave	N;MASC;SG	N
discriminación	discriminación	discriminación	discriminación	N;FEM;SG	N
pierna	perna	pierna	perna	N;FEM;SG	N
pierna	pernas	pierna	perna	N;FEM;SG	N
pierna	pata	pierna	pata	N;FEM;SG	N
edades	anos	edad	ano	N;FEM;PL	N
edades	idade	edad	idade	N;FEM;PL	N
necesitaba	precisaba	necesitar	precisar	V;IND;SG;3;IPFV;FIN	V
necesitaba	necesitaba	necesitar	necesitar	V;IND;SG;3;IPFV;FIN	V
necesitaba	precisabamos	necesitar	precisabar	V;IND;SG;3;IPFV;FIN	V
secuestro	secuestro	secuestro	secuestro	N;MASC;SG	N
muelle	peirao	muelle	peirao	N;MASC;SG	N
monstruos	monstros	monstruo	monstro	N;MASC;PL	N
monstruos	monstro	monstruo	monstro	N;MASC;PL	N
divino	divina	divino	divina	ADJ;MASC;SG	ADJ
temporales	temporal	temporal	temporal	ADJ;PL	ADJ
amanecer	amencer	amanecer	amencer	N;MASC;SG	N
regalo	agasallo	regalo	agasallo	N;MASC;SG	N
evita	evitar	evitar	evitar	V;IND;SG;3;PRS;FIN	V
adolescencia	adolescencia	adolescencia	adolescencia	N;FEM;SG	N
embarazo	preñado	embarazo	preñar	N;MASC;SG	N
sena	sena	sena	seno	N;MASC;SG	N
arreglo	arranxo	arreglo	arranxo	N;MASC;SG	N
arreglo	acordo	arreglo	acordo	N;MASC;SG	N
roble	oak	roble	oak	N;MASC;SG	N
roble	carballo	roble	carballo	N;MASC;SG	N
cuándo	cando	cuándo	cando	PRO	PRO
eléctricas	eléctricas	eléctrico	eléctrico	ADJ;FEM;PL	ADJ
eléctricas	eléctrica	eléctrico	eléctrico	ADJ;FEM;PL	ADJ
césped	herba	césped	herba	N;MASC;SG	N
miel	cariño	miel	cariño	N;FEM;SG	N
miel	rula	miel	rula	N;FEM;SG	N
militante	activista	militante	activistar	N;SG	N
docencia	ensino	docencia	ensino	N;FEM;SG	N
docencia	ensinanza	docencia	ensinanza	N;FEM;SG	N
positivas	positivo	positivo	positivo	ADJ;FEM;PL	ADJ
positivas	positiva	positivo	positivo	ADJ;FEM;PL	ADJ
santísimo	santos	santísimo	santo	N;MASC;SG	N
francos	francos	franco	franco	N;MASC;PL	N
francos	frank	franco	frank	N;MASC;PL	N
francos	franco	franco	franco	N;MASC;PL	N
balance	equilibrio	balance	equilibrio	N;MASC;SG	N
balance	balance	balance	balance	N;MASC;SG	N
entrando	entrar	entrar	entrar	V;V.MSDR	V
pesada	pesada	pesado	pesar	ADJ;FEM;SG;V.PTCP	ADJ
pesada	pesado	pesado	pesar	ADJ;FEM;SG;V.PTCP	ADJ
pesada	forte	pesado	forte	ADJ;FEM;SG;V.PTCP	ADJ
pesada	intenso	pesado	intenso	ADJ;FEM;SG;V.PTCP	ADJ
milagro	milagre	milagro	milagre	N;MASC;SG	N
diamante	diamante	diamante	diamante	N;MASC;SG	N
diamante	verdade	diamante	verdade	N;MASC;SG	N
agencias	axencias	agencia	axencia	N;FEM;PL	N
narración	ferramenta	narración	ferramenta	N;FEM;SG	N
narración	historias	narración	historia	N;FEM;SG	N
paralela	paralelo	paralelo	paralelo	ADJ;FEM;SG	ADJ
ideales	ideal	ideal	ideal	ADJ;PL	ADJ
embarcaciones	barcos	embarcación	barco	N;FEM;PL	N
embarcaciones	vasos	embarcación	vaso	N;FEM;PL	N
embarcaciones	frota	embarcación	frota	N;FEM;PL	N
corrió	marcharon	correr	marchar	V;IND;SG;3;PST;FIN	V
agujero	buraco	agujero	buraco	N;MASC;SG	N
agujero	burato	agujero	burato	N;MASC;SG	N
agujero	furado	agujero	furar	N;MASC;SG	N
agujero	verme	agujero	verme	N;MASC;SG	N
rendición	rendédevos	rendición	rendédevo	N;FEM;SG	N
desaparecer	desaparecendo	desaparecer	desaparecer	V;NFIN	V
desaparecer	desaparecer	desaparecer	desaparecer	V;NFIN	V
practicar	practicar	practicar	practicar	V;NFIN	V
