que	že	que	že	CONJ	CONJ
dirigents	predstavitelia	dirigent	predstaviteľ	N;PL	N;ANIM;NOM;MASC;PL
dirigents	lídri	dirigent	lídri	N;PL	N;ANIM;NOM;MASC;PL
dirigents	vodcovia	dirigent	vodca	N;PL	N;ANIM;NOM;MASC;PL
dirigents	vodcov	dirigent	vodca	N;PL	N;ANIM;ACC;MASC;PL
gabinet	skriňa	gabinet	skriňa	N;MASC;SG	N;NOM;FEM;SG
gabinet	kabinetu	gabinet	kabineta	N;MASC;SG	N;INAN;GEN;MASC;SG
gabinet	skrinka	gabinet	skrinka	N;MASC;SG	N;NOM;FEM;SG
deportivo	deportivo	deportiure	deportivo	N;MASC;SG	N;NOM;NEUT;SG
cobertura	pokrytie	cobertura	pokrytie	N;FEM;SG	N;NOM;NEUT;SG
cobertura	krytie	cobertura	krytie	N;FEM;SG	N;NOM;NEUT;SG
ferit	zranená	ferit	zranený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
ferit	zranený	ferit	zranený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
fusionar	spojiť	fusionar	spojiť	V;NFIN	V;PFV;POS;NFIN
fusionar	zlúčiť	fusionar	zlúčiť	V;NFIN	V;PFV;POS;NFIN
conversió	konverzia	conversió	konverzia	N;FEM;SG	N;NOM;FEM;SG
conversió	prevod	conversió	prevod	N;FEM;SG	N;INAN;NOM;MASC;SG
conversió	prepočet	conversió	prepočet	N;FEM;SG	N;INAN;NOM;MASC;SG
conversió	premena	conversió	premena	N;FEM;SG	N;NOM;FEM;SG
llistat	zaradenie	llistat	zaradenie	N;MASC;SG	N;NOM;NEUT;SG
experts	odborníci	expert	odborník	N;MASC;PL	N;ANIM;NOM;MASC;PL
experts	odborníkov	expert	odborník	N;MASC;PL	N;ANIM;ACC;MASC;PL
experts	expertov	expert	expert	N;MASC;PL	N;INAN;GEN;MASC;PL
experts	experti	expert	expert	N;MASC;PL	N;ANIM;NOM;MASC;PL
extensa	rozsiahly	extens	rozsiahly	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
discos	disky	disc	diska	N;MASC;PL	N;NOM;FEM;PL
discos	diskov	disc	diskov	N;MASC;PL	N;GEN;FEM;PL
visir	vezír	visir	vezír	N;MASC;SG	N;ANIM;NOM;MASC;SG
hongarès	maďarská	hongarès	maďarský	ADJ;MASC;SG	ADJ;NOM;FEM;SG
hongarès	maďarský	hongarès	maďarský	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
hongarès	maďarské	hongarès	maďarský	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
duquessa	vojvodkyňa	duquessa	vojvodkyňa	N;FEM;SG	N;NOM;FEM;SG
variació	odchýlka	variació	odchýlka	N;FEM;SG	N;NOM;FEM;SG
jurat	porota	jurat	porota	N;MASC;SG	N;NOM;FEM;SG
jurat	porote	jurat	porota	N;MASC;SG	N;DAT;FEM;SG
àcids	kyselín	àcid	kyselina	N;MASC;PL	N;GEN;FEM;PL
àcids	kyseliny	àcid	kyselina	N;MASC;PL	N;NOM;FEM;PL
barrera	barrera	barrera	barrer	N;FEM;SG	N;INAN;NOM;MASC;SG
barrera	bariéra	barrera	bariéra	N;FEM;SG	N;NOM;FEM;SG
barrera	bariéru	barrera	bariéra	N;FEM;SG	N;ACC;FEM;SG
barrera	prekážka	barrera	prekážka	N;FEM;SG	N;NOM;FEM;SG
atlético	atlético	atléticar	atlético	N;MASC;SG	N;NOM;NEUT;SG
columbia	kolumbia	columbia	kolumbí	N;FEM;SG	N;NOM;FEM;SG
columbia	columbia	columbia	columbí	N;FEM;SG	N;NOM;FEM;SG
demostrat	preukázaná	demostrat	preukázaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
demostrat	preukázané	demostrat	preukázaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
demostrat	preukázaný	demostrat	preukázať	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
aparells	spotrebiče	aparell	spotrebiče	N;MASC;PL	N;INAN;NOM;MASC;PL
pensa	myslieť	pensar	myslieť	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
pensa	myslí	pensar	myslieť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
tarda	popoludnie	tarda	popoludnie	N;FEM;SG	N;NOM;NEUT;SG
poetes	básnici	poeta	básnik	N;PL	N;ANIM;NOM;MASC;PL
addicional	dodatočné	addicional	dodatočný	ADJ;SG	ADJ;NOM;NEUT;SG
addicional	doplňujúce	addicional	doplňujúci	ADJ;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
addicional	ďalšie	addicional	ďalší	ADJ;SG	ADJ;NOM;NEUT;SG
addicional	doplnkové	addicional	doplnkový	ADJ;SG	ADJ;NOM;NEUT;SG
passatgers	pasažierov	passatger	pasažier	N;MASC;PL	N;ANIM;ACC;MASC;PL
passatgers	pasažieri	passatger	pasažier	N;MASC;PL	N;ANIM;NOM;MASC;PL
plat	miska	plat	misko	N;MASC;SG	N;NOM;FEM;SG
alcohol	lieh	alcohol	leho	N;MASC;SG	N;INAN;NOM;MASC;SG
alcohol	alkoholu	alcohol	alkohol	N;MASC;SG	N;INAN;GEN;MASC;SG
alcohol	alkohol	alcohol	alkohol	N;MASC;SG	N;INAN;NOM;MASC;SG
alcohol	alkoholom	alcohol	alkohol	N;MASC;SG	N;INAN;INS;MASC;SG
definit	definovaný	definit	definovaný	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
definit	vymedzená	definit	vymedzený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
definit	definované	definit	definovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
definit	definovaná	definit	definovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
classificat	klasifikovaný	classificat	klasifikovaný	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
classificat	utajované	classificat	utajovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
classificat	klasifikované	classificat	klasifikovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
raigs	lúče	raig	lúč	N;MASC;PL	N;INAN;NOM;MASC;PL
olympic	olympijské	olympic	olympijský	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
especialitzat	špecializované	especialitzat	špecializovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
especialitzat	špecializovaná	especialitzat	špecializovaný	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
especialitzat	špecializovaný	especialitzat	špecializovaný	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
configuració	nastavenie	configuració	nastavenie	N;FEM;SG	N;NOM;NEUT;SG
configuració	konfigurácia	configuració	konfigurácia	N;FEM;SG	N;NOM;FEM;SG
adoptat	prijatý	adoptat	prijatý	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
adoptat	prijaté	adoptat	prijatý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
adoptat	prijatá	adoptat	prijatý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
danès	dánske	danès	dánsky	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
danès	dánska	danès	dánsky	ADJ;MASC;SG	ADJ;NOM;FEM;SG
danès	dánsky	danès	dánsky	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
realitzen	vykonať	realitzar	vykonať	V;IND;PL;3;PRS;FIN	V;PFV;POS;NFIN
realitzen	vystupovať	realitzar	vystupovať	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
realitzen	vykonávať	realitzar	vykonávať	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
realitzen	plniť	realitzar	plniť	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
evidència	dôkaz	evidència	dôkaz	N;FEM;SG	N;INAN;NOM;MASC;SG
versos	verše	vers	verš	N;MASC;PL	N;INAN;NOM;MASC;PL
protectorat	protektorát	protectorat	protektorát	N;MASC;SG	N;INAN;NOM;MASC;SG
explicació	vysvetlenie	explicació	vysvetlenie	N;FEM;SG	N;NOM;NEUT;SG
xinesos	čínskych	xinès	čínsky	ADJ;MASC;PL	ADJ;GEN;MASC;PL
lent	pomalé	lent	pomalý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
lent	pomalá	lent	pomalý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
lent	pomalý	lent	pomalý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
adult	dospelý	adult	dospelý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
adult	dospelé	adult	dospelý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
sisè	šiesta	sisè	šiesto	ADJ;MASC;SG	ADJ;NOM;FEM;SG
sisè	šiestej	sisè	šiesty	ADJ;MASC;SG	ADJ;GEN;FEM;SG
sisè	šieste	sisè	šiesto	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
sisè	šiesty	sisè	šiesty	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
directora	riaditeľka	directora	riaditeľka	N;FEM;SG	N;NOM;FEM;SG
directora	réžia	directora	réžia	N;FEM;SG	N;NOM;FEM;SG
directora	riaditeľ	directora	riaditeľ	N;FEM;SG	N;ANIM;NOM;MASC;SG
manuscrit	rukopis	manuscrit	rukopis	N;MASC;SG	N;INAN;NOM;MASC;SG
desconeguda	neznámy	desconegut	neznámy	ADJ;FEM;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG
desconeguda	neznáme	desconegut	neznámy	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG
desconeguda	neznáma	desconegut	neznámy	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG
estabilitat	stabilita	estabilitat	stabilita	N;FEM;SG	N;NOM;FEM;SG
estabilitat	stabilitu	estabilitat	stabilita	N;FEM;SG	N;ACC;FEM;SG
estabilitat	stálosť	estabilitat	stálosť	N;FEM;SG	N;NOM;FEM;SG
testimonis	svedkovia	testimoni	svedok	N;PL	N;ANIM;NOM;MASC;PL
testimonis	svedkov	testimoni	svedok	N;PL	N;ANIM;ACC;MASC;PL
expressa	vyjadruje	expressar	vyjadrovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
víctima	obeť	víctima	obeť	N;FEM;SG	N;NOM;FEM;SG
víctima	obeťou	víctima	obeť	N;FEM;SG	N;INS;FEM;SG
correspondència	korešpondenciu	correspondència	korešpondencia	N;FEM;SG	N;ACC;FEM;SG
correspondència	korešpondencia	correspondència	korešpondencia	N;FEM;SG	N;NOM;FEM;SG
expulsat	vylúčený	expulsar	vylúčený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
expulsat	vyhodený	expulsar	vyhodený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
experimental	experimentálny	experimental	experimentálny	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
espines	tŕne	espina	tŕn	N;FEM;PL	N;INAN;NOM;MASC;PL
brasiler	brazílsky	brasiler	brazílsky	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
dependències	jednotky	dependència	jednotka	N;FEM;PL	N;NOM;FEM;PL
dependències	jednotiek	dependència	jednotka	N;FEM;PL	N;GEN;FEM;PL
dependències	závislosti	dependència	závislosť	N;FEM;PL	N;NOM;FEM;PL
immigrants	prisťahovalcom	immigrant	prisťahovalec	N;PL	N;ANIM;DAT;MASC;PL
immigrants	prisťahovalcov	immigrant	prisťahovalec	N;PL	N;ANIM;ACC;MASC;PL
immigrants	prisťahovalci	immigrant	prisťahovalec	N;PL	N;ANIM;NOM;MASC;PL
immigrants	imigrantov	immigrant	imigrant	N;PL	N;ANIM;GEN;MASC;PL
verds	zelených	verd	zelený	ADJ;MASC;PL	ADJ;GEN;MASC;PL
típicament	zvyčajne	típicament	zvyčajne	ADV	ADV
típicament	typicky	típicament	typicky	ADV	ADV
jornada	deň	jornada	deň	N;FEM;SG	N;INAN;NOM;MASC;SG
jornada	dňa	jornada	deň	N;FEM;SG	N;INAN;GEN;MASC;SG
especialista	odborník	especialista	odborník	N;SG	N;ANIM;NOM;MASC;SG
especialista	špecialista	especialista	špecialista	N;SG	N;ANIM;NOM;MASC;SG
circulació	obehu	circulació	obeha	N;FEM;SG	N;INAN;GEN;MASC;SG
circulació	obeh	circulació	obeh	N;FEM;SG	N;INAN;NOM;MASC;SG
impressió	dojem	impressió	dojem	N;FEM;SG	N;INAN;NOM;MASC;SG
impressió	tlač	impressió	tlač	N;FEM;SG	N;NOM;FEM;SG
impressió	potlač	impressió	potlač	N;FEM;SG	N;NOM;FEM;SG
pagesos	sedliaci	pagès	sedliaci	N;MASC;PL	N;ANIM;NOM;MASC;PL
reduïda	znížená	reduït	znížený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
reduïda	znížené	reduït	znížený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
reduïda	znížený	reduït	znížený	ADJ;FEM;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
atorgat	poskytnuté	atorgat	poskytnutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
atorgat	udelené	atorgat	udelený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
atorgat	poskytnutá	atorgat	poskytnutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
atorgat	udelená	atorgat	udelený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
instrucció	pokyn	instrucció	pokyn	N;FEM;SG	N;INAN;NOM;MASC;SG
instrucció	vyučovanie	instrucció	vyučovanie	N;FEM;SG	N;NOM;NEUT;SG
descendència	potomok	descendència	potomok	N;FEM;SG	N;ANIM;NOM;MASC;SG
descendència	potomstvo	descendència	potomstvo	N;FEM;SG	N;NOM;NEUT;SG
descendència	potomka	descendència	potomka	N;FEM;SG	N;ANIM;ACC;MASC;SG
metges	doktorov	metge	doktor	N;MASC;PL	N;INAN;NOM;MASC;PL
metges	lekári	metge	lekár	N;MASC;PL	N;ANIM;NOM;MASC;PL
metges	doktori	metge	doktori	N;MASC;PL	N;ANIM;NOM;MASC;PL
metges	lekárov	metge	lekár	N;MASC;PL	N;ANIM;ACC;MASC;PL
refugiats	utečencov	refugiat	utečenec	N;MASC;PL	N;ANIM;ACC;MASC;PL
refugiats	utečencom	refugiat	utečenec	N;MASC;PL	N;ANIM;DAT;MASC;PL
refugiats	utečenci	refugiat	utečenec	N;MASC;PL	N;ANIM;NOM;MASC;PL
pseudònim	pseudonym	pseudònim	pseudon	N;MASC;SG	N;ANIM;NOM;MASC;SG
tresor	poklad	tresor	poklad	N;MASC;SG	N;INAN;NOM;MASC;SG
assentaments	sedačky	assentament	sedačka	N;MASC;PL	N;NOM;FEM;PL
assentaments	sedadiel	assentament	sedadiel	N;MASC;PL	N;GEN;NEUT;PL
assentaments	kreslá	assentament	kreslo	N;MASC;PL	N;NOM;NEUT;PL
assentaments	sedadlá	assentament	sedadlo	N;MASC;PL	N;NOM;NEUT;PL
ossos	kosti	os	kosť	N;MASC;PL	N;NOM;FEM;PL
ossos	kostí	os	kosť	N;MASC;PL	N;GEN;FEM;PL
dipòsits	vklady	dipòsit	vklad	N;MASC;PL	N;INAN;NOM;MASC;PL
afecta	ovplyvňuje	afectar	ovplyvňovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
afecta	postihuje	afectar	postihovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
afecta	ovplyvní	afectar	ovplyvniť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
exploració	prieskum	exploració	prieskum	N;FEM;SG	N;INAN;NOM;MASC;SG
exploració	sken	exploració	sken	N;FEM;SG	N;INAN;NOM;MASC;SG
exploració	skenovanie	exploració	skenovanie	N;FEM;SG	N;NOM;NEUT;SG
generacions	generácie	generació	generácia	N;FEM;PL	N;NOM;FEM;PL
generacions	generáciami	generació	generácia	N;FEM;PL	N;INS;FEM;PL
generacions	generácií	generació	generácia	N;FEM;PL	N;GEN;FEM;PL
funcionaris	úradníci	funcionari	úradník	N;MASC;PL	N;ANIM;NOM;MASC;PL
probabilitat	pravdepodobnosť	probabilitat	pravdepodobnosť	N;FEM;SG	N;NOM;FEM;SG
parròquies	farností	parròquia	farnosť	N;FEM;PL	N;GEN;FEM;PL
suposadament	údajne	suposadament	údajne	ADV	ADV
privilegis	oprávnenia	privilegi	oprávnenie	N;MASC;PL	N;NOM;NEUT;PL
comerciants	obchodníkov	comerciant	obchodník	N;MASC;PL	N;ANIM;ACC;MASC;PL
comerciants	predajcovia	comerciant	predajca	N;MASC;PL	N;ANIM;NOM;MASC;PL
comerciants	obchodníci	comerciant	obchodník	N;MASC;PL	N;ANIM;NOM;MASC;PL
esquena	chrbát	esquena	chrbát	N;FEM;SG	N;INAN;NOM;MASC;SG
declarada	deklarovaný	declarar	deklarovaný	ADJ;FEM;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
declarada	vyhlásená	declarar	vyhlásený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
declarada	deklarované	declarar	deklarovaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
declarada	nahlásené	declarar	nahlásený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
declarada	deklarovaná	declarar	deklarovaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
permès	povolené	permès	povolený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
permès	povolená	permès	povolený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
permès	dovolené	permès	dovolený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
permès	povolený	permès	povolený	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
dibuixant	karikaturista	dibuixant	karikaturista	N;SG	N;ANIM;NOM;MASC;SG
interpreta	vykladá	interpretar	vykladať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
interpreta	interpretuje	interpretar	interpretovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
eliminació	odstraňovanie	eliminació	odstraňovanie	N;FEM;SG	N;NOM;NEUT;SG
eliminació	odstránenie	eliminació	odstránenie	N;FEM;SG	N;NOM;NEUT;SG
eliminació	vylučovanie	eliminació	vylučovanie	N;FEM;SG	N;NOM;NEUT;SG
eliminació	eliminácia	eliminació	eliminácia	N;FEM;SG	N;NOM;FEM;SG
eliminació	odstránenie	eliminació	odstránenie	N;FEM;SG	N;NOM;NEUT;SG
astronomia	astronómia	astronomia	astronómia	N;FEM;SG	N;NOM;FEM;SG
alabama	alabama	alabam	alabama	N;SG	N;NOM;FEM;SG
sobrenom	prezývku	sobrenom	prezývka	N;MASC;SG	N;ACC;FEM;SG
sobrenom	prezývka	sobrenom	prezývka	N;MASC;SG	N;NOM;FEM;SG
visites	návštevy	visita	návšteva	N;FEM;PL	N;NOM;FEM;PL
visites	návštev	visita	návštev	N;FEM;PL	N;GEN;FEM;PL
clients	zákazníci	client	zákazník	N;MASC;PL	N;ANIM;NOM;MASC;PL
clients	zákazníkov	client	zákazník	N;MASC;PL	N;ANIM;ACC;MASC;PL
clients	klienti	client	klient	N;MASC;PL	N;ANIM;NOM;MASC;PL
clients	klientov	client	klient	N;MASC;PL	N;ANIM;GEN;MASC;PL
clients	klientmi	client	klient	N;MASC;PL	N;INAN;INS;MASC;PL
adaptat	prispôsobené	adaptat	prispôsobený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
adaptat	prispôsobený	adaptat	prispôsobený	ADJ;MASC;SG;V.PTCP	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
ramaderia	dobytok	ramaderia	dobytok	N;FEM;SG	N;INAN;NOM;MASC;SG
resultant	vyplývajúce	resultar	vyplývajúci	ADJ;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
resultant	výsledný	resultar	výsledný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
resultant	výsledná	resultar	výsledný	ADJ;SG	ADJ;NOM;FEM;SG
resultant	výsledné	resultar	výsledný	ADJ;SG	ADJ;NOM;NEUT;SG
dedica	venuje	dedicar	venovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
dissenys	vzory	disseny	vzor	N;MASC;PL	N;INAN;NOM;MASC;PL
dissenys	návrhy	disseny	návrh	N;MASC;PL	N;INAN;NOM;MASC;PL
espectacles	relácie	espectacle	relácia	N;MASC;PL	N;NOM;FEM;PL
nacionalisme	nacionalizmu	nacionalisme	nacionalizmus	N;MASC;SG	N;INAN;GEN;MASC;SG
promesa	zasnúbená	promès	zasnúbený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
promesa	zapojené	promès	zapojený	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
promesa	zasnúbený	promès	zasnúbený	ADJ;FEM;SG;V.PTCP	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
paràmetre	parameter	paràmetre	parameter	N;MASC;SG	N;INAN;NOM;MASC;SG
paràmetre	parametra	paràmetre	parameter	N;MASC;SG	N;INAN;NOM;MASC;SG
àmbits	plochy	àmbit	plocha	N;MASC;PL	N;NOM;FEM;PL
àmbits	oblasti	àmbit	oblasť	N;MASC;PL	N;NOM;FEM;PL
aventura	dobrodružstvo	aventura	dobrodružstvo	N;FEM;SG	N;NOM;NEUT;SG
carib	karibiku	carib	karibika	N;MASC;SG	N;INAN;GEN;MASC;SG
transferència	presun	transferència	presun	N;FEM;SG	N;INAN;NOM;MASC;SG
transferència	prenos	transferència	prenos	N;FEM;SG	N;INAN;NOM;MASC;SG
transferència	prevod	transferència	prevod	N;FEM;SG	N;INAN;NOM;MASC;SG
arguments	tvrdenia	argument	tvrdenie	N;MASC;PL	N;NOM;NEUT;PL
arguments	argumentov	argument	argument	N;MASC;PL	N;INAN;GEN;MASC;PL
arguments	argumenty	argument	argument	N;MASC;PL	N;INAN;NOM;MASC;PL
esquí	lyžovanie	esquí	lyžovanie	N;MASC;SG	N;NOM;NEUT;SG
duresa	tvrdosť	duresa	tvrdosť	N;FEM;SG	N;NOM;FEM;SG
residents	obyvatelia	resident	obyvateľ	N;PL	N;ANIM;NOM;MASC;PL
residents	obyvateľov	resident	obyvateľ	N;PL	N;ANIM;ACC;MASC;PL
residents	obyvateľom	resident	obyvateľ	N;PL	N;ANIM;DAT;MASC;PL
magnètic	magnetický	magnètic	magnetický	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
magnètic	magnetické	magnètic	magnetický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
parcs	parky	parc	parka	N;MASC;PL	N;NOM;FEM;PL
parcs	parkov	parc	park	N;MASC;PL	N;INAN;GEN;MASC;PL
renovació	obnova	renovació	obnova	N;FEM;SG	N;NOM;FEM;SG
renovació	obnovenie	renovació	obnovenie	N;FEM;SG	N;NOM;NEUT;SG
concedit	poskytnuté	concedit	poskytnutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
concedit	udelené	concedit	udelený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
concedit	poskytnutá	concedit	poskytnutý	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
concedit	udelená	concedit	udelený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
pistes	stopy	pista	stopa	N;FEM;PL	N;NOM;FEM;PL
pistes	stôp	pista	stôp	N;FEM;PL	N;GEN;FEM;PL
pistes	skladby	pista	skladba	N;FEM;PL	N;NOM;FEM;PL
pistes	trate	pista	triata	N;FEM;PL	N;NOM;FEM;PL
preus	ceny	preu	cena	N;MASC;PL	N;NOM;FEM;PL
desembocadura	huba	desembocadura	huba	N;FEM;SG	N;NOM;FEM;SG
racing	dostihy	racing	dostiha	N;MASC;SG	N;INAN;NOM;MASC;SG
parlat	vyslovené	parlar	vyslovený	ADJ;MASC;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
muntatge	montáž	muntatge	montáž	N;MASC;SG	N;NOM;FEM;SG
muntatge	upevnenie	muntatge	upevnenie	N;MASC;SG	N;NOM;NEUT;SG
taques	škvrny	taca	škvrna	N;FEM;PL	N;NOM;FEM;PL
residus	odpady	residu	odpad	N;MASC;PL	N;INAN;NOM;MASC;PL
documentada	zdokumentované	documentat	zdokumentovaný	ADJ;FEM;SG;V.PTCP	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sagrat	posvätný	sagrat	posvätný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
sagrat	posvätné	sagrat	posvätný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
mercats	trhov	mercat	trh	N;MASC;PL	N;INAN;GEN;MASC;PL
mercats	trhy	mercat	trha	N;MASC;PL	N;INAN;NOM;MASC;PL
externa	externý	extern	externý	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
externa	vonkajšie	extern	vonkajší	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
externa	vonkajší	extern	vonkajší	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
externa	externé	extern	externý	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
externa	vonkajšia	extern	vonkajší	ADJ;FEM;SG	ADJ;NOM;FEM;SG
consellers	advokáti	conseller	advokát	N;MASC;PL	N;ANIM;NOM;MASC;PL
consellers	poradcovia	conseller	poradca	N;MASC;PL	N;ANIM;NOM;MASC;PL
originàriament	pôvodne	originàriament	pôvodne	ADV	ADV
transmetre	zasielať	transmetre	zasielať	V;NFIN	V;IPFV;POS;NFIN
transmetre	prenášať	transmetre	prenášať	V;NFIN	V;IPFV;POS;NFIN
habitació	miestnosť	habitació	miestnosť	N;FEM;SG	N;NOM;FEM;SG
habitació	izbu	habitació	izba	N;FEM;SG	N;ACC;FEM;SG
habitació	izba	habitació	izba	N;FEM;SG	N;NOM;FEM;SG
