için	za	için	za		
danışmanı	poradca	danışman	poradca	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
bitkiler	rastliny	bitki	rastlina	N;NOM;PL;3	N;NOM;FEM;PL
bitkiler	bylinky	bitki	bylinka	N;NOM;PL;3	N;NOM;FEM;PL
benzerlik	podobizeň	benzerlik	podobizeň	N;NOM;SG;3	N;NOM;FEM;SG
benzerlik	podobnosť	benzerlik	podobnosť	N;NOM;SG;3	N;NOM;FEM;SG
benzerlik	podoba	benzerlik	podoba	N;NOM;SG;3	N;NOM;FEM;SG
benzerlik	podobnosť	benzerlik	podobnosť	N;NOM;SG;3	N;NOM;FEM;SG
kimliği	totožnosť	kimlik	totožnosť	N;NOM;SG;3	N;NOM;FEM;SG
kimliği	identita	kimlik	identita	N;NOM;SG;3	N;NOM;FEM;SG
hakaret	hanobenie	hakaret	hanobenie	N;NOM;SG;3	N;NOM;NEUT;SG
hakaret	urážka	hakaret	urážka	N;NOM;SG;3	N;NOM;FEM;SG
kurtlar	vlci	kurt	vlk	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
kurtlar	červy	kurt	červ	N;NOM;PL;3	N;INAN;NOM;MASC;PL
karşılaştı	narazil	karşılaş	naraziť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
özgürlüğü	slobodu	özgürlük	sloboda	N;ACC;SG;3	N;ACC;FEM;SG
renault	renault	renault	renault	N;NOM;SG;3	N;INAN;NOM;MASC;SG
değerler	hodnoty	değer	hodnota	N;NOM;PL;3	N;NOM;FEM;PL
yeğeni	synovec	yeğen	synovec	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
yeğeni	neter	yeğen	neter	N;NOM;SG;3	N;NOM;FEM;SG
burnu	rypák	burun	rypák	N;NOM;SG;3	N;INAN;NOM;MASC;SG
burnu	cape	burun	cape	N;NOM;SG;3	N;NOM;MASC;SG
burnu	mys	burun	mys	N;NOM;SG;3	N;INAN;NOM;MASC;SG
burnu	plášť	burun	plášť	N;NOM;SG;3	N;INAN;NOM;MASC;SG
burnu	nose	burun	nos	N;NOM;SG;3	N;INAN;NOM;MASC;SG
burnu	nos	burun	nos	N;NOM;SG;3	N;INAN;NOM;MASC;SG
kaçtı	utiekol	kaç	utiecť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
kaçtı	ušiel	kaç	ujsť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
kaçtı	utiekla	kaç	utiecť	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;POS;PST;V.PTCP
kaçtı	utiekol	kaç	utiecť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
kaçtı	utiekla	kaç	utiecť	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;POS;PST;V.PTCP
kaçtı	ušiel	kaç	ujsť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
renkler	farbivá	renk	farbivý	N;NOM;PL;3	N;NOM;FEM;PL
renkler	farby	renk	farba	N;NOM;PL;3	N;NOM;FEM;PL
renkler	farby	renk	farba	N;NOM;PL;3	N;NOM;FEM;PL
ordular	armády	ordu	armáda	N;NOM;PL;3	N;NOM;FEM;PL
sendromu	syndróm	sendromu	syndróm	N;NOM;SG;3	N;INAN;NOM;MASC;SG
volkanik	magmatický	volkanik	magmatický	ADJ	ADJ;INAN;NOM;MASC;SG
volkanik	sopečného	volkanik	sopečný	ADJ	ADJ;GEN;MASC;SG
yetenekli	nadaná	yetenekli	nadaný	ADJ	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
yetenekli	talentovaný	yetenekli	talentovaný	ADJ	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
yetenekli	talentovaná	yetenekli	talentovaný	ADJ	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
yetenekli	kvalifikovaní	yetenekli	kvalifikovanie	ADJ	ADJ;ANIM;NOM;MASC;PL;POS;V.PTCP;PASS
yetenekli	kvalifikovaných	yetenekli	kvalifikovaný	ADJ	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
müslümanlar	moslimovia	müslüman	moslim	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
gözleri	oči	göz	oko	N;NOM;PL;3	N;NOM;NEUT;PL
gözleri	očká	göz	očko	N;NOM;PL;3	N;NOM;NEUT;PL
konserler	koncerty	konser	koncert	N;NOM;PL;3	N;INAN;NOM;MASC;PL
konserler	vystúpenia	konser	vystúpenie	N;NOM;PL;3	N;NOM;NEUT;PL
açısal	uhlové	açısal	uhlový	ADJ	ADJ;NOM;NEUT;SG
binalar	budovy	bina	budova	N;NOM;PL;3	N;NOM;FEM;PL
namlu	barel	namlu	barel	N;NOM;SG;3	N;NOM;FEM;SG
namlu	sud	namlu	sud	N;NOM;SG;3	N;INAN;NOM;MASC;SG
tarihçiler	historici	tarihçi	historica	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
büyüdü	narástol	büyü	narásť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
büyüdü	vyrástol	büyü	vyrásť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
simgesi	ikona	simge	ikona	N;NOM;SG;3	N;NOM;FEM;SG
avukatlık	právnik	avukatlık	právnik	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
avukatlık	advokát	avukatlık	advokát	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
sorumlusu	zodpovedný	sorumlu	zodpovedný	ADJ;NOM;SG;3	ADJ;ANIM;NOM;MASC;SG
sorumlusu	zodpovedné	sorumlu	zodpovedný	ADJ;NOM;SG;3	ADJ;NOM;NEUT;SG
sorumlusu	zodpovedná	sorumlu	zodpovedný	ADJ;NOM;SG;3	ADJ;NOM;FEM;SG
anlamak	porozumieť	anla	porozumieť	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;POS;NFIN
anlamak	pochopiť	anla	pochopiť	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;POS;NFIN
anlamak	porozumieť	anla	porozumieť	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;POS;NFIN
anlamak	pochopiť	anla	pochopiť	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;POS;NFIN
cennet	nebo	cennet	nebo	N;NOM;SG;3	N;NOM;NEUT;SG
cennet	raj	cennet	raj	N;NOM;SG;3	N;INAN;NOM;MASC;SG
samanyolu	mliečna	samanyolu	mliečny	N;NOM;SG;3	N;NOM;FEM;SG
hotel	hotel	hotel	hotel	N;NOM;SG;3	N;INAN;NOM;MASC;SG
memnun	spokojný	memnun	spokojný	ADJ	ADJ;ANIM;NOM;MASC;SG
memnun	splnené	memnun	splnený	ADJ	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
memnun	spokojní	memnun	spokojný	ADJ	ADJ;ANIM;NOM;MASC;PL
memnun	spokojné	memnun	spokojný	ADJ	ADJ;NOM;NEUT;SG
memnun	spokojná	memnun	spokojný	ADJ	ADJ;NOM;FEM;SG
teknikleri	techniky	teknik	technika	N;NOM;PL;3	N;NOM;FEM;PL
kavga	boj	kavga	boj	N;NOM;SG;3	N;INAN;NOM;MASC;SG
kavga	bitka	kavga	bitka	N;NOM;SG;3	N;NOM;FEM;SG
komedyen	komik	komedyen	komik	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
platformu	plošina	platform	plošina	N;NOM;SG;3	N;NOM;FEM;SG
platformu	platforma	platform	platforma	N;NOM;SG;3	N;NOM;FEM;SG
cerrahi	operácia	cerrahi	operácia	N;NOM;SG;3	N;NOM;FEM;SG
gözü	oko	göz	oko	N;NOM;SG;3	N;NOM;NEUT;SG
sorumluluk	zodpovednosť	sorumluluk	zodpovednosť	N;NOM;SG;3	N;NOM;FEM;SG
sorumluluk	ručenie	sorumluluk	ručenie	N;NOM;SG;3	N;NOM;NEUT;SG
sorumluluk	záväzok	sorumluluk	záväzok	N;NOM;SG;3	N;INAN;NOM;MASC;SG
sorumluluk	zodpovednosť	sorumluluk	zodpovednosť	N;NOM;SG;3	N;NOM;FEM;SG
sorumluluk	zodpovednosť	sorumluluk	zodpovednosť	N;NOM;SG;3	N;NOM;FEM;SG
aralığı	interval	aralık	intervať	N;NOM;SG;3	N;INAN;NOM;MASC;SG
konut	bydlisko	konut	bydlisko	N;NOM;SG;3	N;NOM;NEUT;SG
konut	pobyt	konut	pobyt	N;NOM;SG;3	N;INAN;NOM;MASC;SG
konut	ubytovanie	konut	ubytovanie	N;NOM;SG;3	N;NOM;NEUT;SG
konut	bývanie	konut	bývanie	N;NOM;SG;3	N;NOM;NEUT;SG
kelimeler	slová	kelime	slovo	N;NOM;PL;3	N;NOM;NEUT;PL
hazine	poklad	hazin	poklad	N;NOM;SG;3	N;INAN;NOM;MASC;SG
hazine	pokladnica	hazin	pokladnica	N;NOM;SG;3	N;NOM;FEM;SG
güreşçi	zápasník	güreşçi	zápasník	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
planet	planéta	planet	planéta	N;NOM;SG;3	N;NOM;FEM;SG
öğretmenlik	výučba	öğretmenlik	výučba	N;NOM;SG;3	N;NOM;FEM;SG
öğretmenlik	učenie	öğretmenlik	učenie	N;NOM;SG;3	N;NOM;NEUT;SG
öğretmenlik	vyučovanie	öğretmenlik	vyučovanie	N;NOM;SG;3	N;NOM;NEUT;SG
denizaltı	ponorka	denizaltı	ponorka	N;NOM;SG;3	N;NOM;FEM;SG
çoğunluk	väčšina	çoğunluk	väčšina	N;NOM;SG;3	N;NOM;FEM;SG
çoğunluk	kvórum	çoğunluk	kvórum	N;NOM;SG;3	N;NOM;NEUT;SG
yoğunluk	intenzita	yoğunluk	intenzita	N;NOM;SG;3	N;NOM;FEM;SG
yoğunluk	svietivosť	yoğunluk	svietivosť	N;NOM;SG;3	N;NOM;FEM;SG
yoğunluk	hustota	yoğunluk	hustota	N;NOM;SG;3	N;NOM;FEM;SG
belirlenmiş	určili	belirle	určiť	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
liderleri	vodcov	lider	vodca	N;ACC;PL;3	N;ANIM;ACC;MASC;PL
gelirler	príjmy	gel	príjmy	N;NOM;PL;3	N;INAN;NOM;MASC;PL
gelirler	výnosy	gel	výnos	N;NOM;PL;3	N;INAN;NOM;MASC;PL
deportivo	deportivo	deportivo	deportivo	N;NOM;SG;3	N;NOM;NEUT;SG
üretilmiş	vyrobiť	üre	vyrobiť	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;PFV;POS;NFIN
yarattı	vytvoril	yarat	vytvoriť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
etkinlikler	činnosti	etkinlik	činnosť	N;NOM;PL;3	N;NOM;FEM;PL
etkinlikler	aktivity	etkinlik	aktivita	N;NOM;PL;3	N;NOM;FEM;PL
etkinlikler	podujatia	etkinlik	podujatie	N;NOM;PL;3	N;NOM;NEUT;PL
etkinlikler	udalosti	etkinlik	udalosť	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	reakcie	ifade	reakcia	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	vyhlásenia	ifade	vyhlásenie	N;NOM;PL;3	N;NOM;NEUT;PL
ifadeler	výkazy	ifade	výkaz	N;NOM;PL;3	N;INAN;NOM;MASC;PL
ifadeler	vety	ifade	veta	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	frázy	ifade	fráza	N;NOM;PL;3	N;NOM;FEM;PL
ifadeler	ohlasy	ifade	ohlas	N;NOM;PL;3	N;INAN;NOM;MASC;PL
ifadeler	výrazy	ifade	výraz	N;NOM;PL;3	N;INAN;NOM;MASC;PL
eksikliği	nedostatok	eksiklik	nedostatok	N;NOM;SG;3	N;INAN;NOM;MASC;SG
eksikliği	nedostatok	eksiklik	nedostatok	N;NOM;SG;3	N;INAN;NOM;MASC;SG
puanlar	hodnotenia	puan	hodnotenie	N;NOM;PL;3	N;NOM;NEUT;PL
puanlar	body	puan	boda	N;NOM;PL;3	N;NOM;FEM;PL
puanlar	skóre	puan	skóre	N;NOM;PL;3	N;NOM;FEM;PL
mekanizması	mechanizmus	mekaniz	mechanizmus	N;NOM;SG;3	N;INAN;NOM;MASC;SG
getirilmiş	priniesla	getir	priniesť	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;FEM;SG;POS;PST;V.PTCP
getirilmiş	priniesol	getir	priniesť	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
getirilmiş	prinieslo	getir	priniesť	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NEUT;SG;POS;PST;V.PTCP
güzellik	kráska	güzellik	kráska	N;NOM;SG;3	N;NOM;FEM;SG
güzellik	krása	güzellik	krása	N;NOM;SG;3	N;NOM;FEM;SG
müşteri	zákazník	müşteri	zákazník	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
müşteri	odberateľ	müşteri	odberateľ	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
müşteri	klient	müşteri	klient	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
imzalandı	podpísal	imzala	podpísať	V;PFV;IND;SG;3;POS;PST;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ilkesi	zásada	ilke	zásada	N;NOM;SG;3	N;NOM;FEM;SG
ilkesi	princípe	ilke	princíp	N;NOM;SG;3	N;INAN;NOM;MASC;SG
ilkesi	princíp	ilke	princíp	N;NOM;SG;3	N;INAN;NOM;MASC;SG
dostu	priateľské	dost	priateľský	ADJ;NOM;SG;3	ADJ;NOM;NEUT;SG
dostu	priateľská	dost	priateľský	ADJ;NOM;SG;3	ADJ;NOM;FEM;SG
dostu	priateľský	dost	priateľský	ADJ;NOM;SG;3	ADJ;ANIM;NOM;MASC;SG
saldırılar	útoky	sal	útok	N;NOM;PL;3	N;INAN;NOM;MASC;PL
saldırılar	napadnutia	sal	napadnutie	N;NOM;PL;3	N;NOM;NEUT;PL
saldırılar	útoky	sal	útok	N;NOM;PL;3	N;INAN;NOM;MASC;PL
okulları	školy	okul	škola	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	fotografie	fotoğraf	fotografia	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	fotografie	fotoğraf	fotografia	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	fotky	fotoğraf	fotka	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	obrazy	fotoğraf	obraz	N;NOM;PL;3	N;INAN;NOM;MASC;PL
fotoğraflar	fotky	fotoğraf	fotka	N;NOM;PL;3	N;NOM;FEM;PL
fotoğraflar	obrázky	fotoğraf	obrázok	N;NOM;PL;3	N;INAN;NOM;MASC;PL
kazanmak	vyhrať	kazan	vyhrať	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;POS;NFIN
oluşturma	vytvoriť	oluş	vytvoriť	V;PFV;IND;SG;2;POS;PRS;CAUS	V;PFV;POS;NFIN
pasaport	pas	pasaport	pas	N;NOM;SG;3	N;INAN;NOM;MASC;SG
eşitlik	rovnosť	eşitlik	rovnosť	N;NOM;SG;3	N;NOM;FEM;SG
eşitlik	rovnica	eşitlik	rovnica	N;NOM;SG;3	N;NOM;FEM;SG
eşitlik	rovnosť	eşitlik	rovnosť	N;NOM;SG;3	N;NOM;FEM;SG
taburu	prápor	tabur	prápor	N;NOM;SG;3	N;INAN;NOM;MASC;SG
öğrendi	naučila	öğren	naučiť	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;POS;PST;V.PTCP
öğrendi	naučil	öğren	naučiť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
öğrendi	dozvedela	öğren	dozvedieť	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;POS;PST;V.PTCP
öğrendi	dozvedel	öğren	dozvedieť	V;PFV;IND;SG;3;POS;PST	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
penaltı	trest	penaltı	trest	N;NOM;SG;3	N;INAN;NOM;MASC;SG
penaltı	pokuta	penaltı	pokut	N;NOM;SG;3	N;NOM;FEM;SG
penaltı	sankcia	penaltı	sankcia	N;NOM;SG;3	N;NOM;FEM;SG
penaltı	treste	penaltı	trest	N;NOM;SG;3	N;INAN;NOM;MASC;SG
kalitesi	kvalita	kalite	kvalita	N;NOM;SG;3	N;NOM;FEM;SG
kalitesi	vlastnosť	kalite	vlastnosť	N;NOM;SG;3	N;NOM;FEM;SG
jüpiter	jupiter	jüpiter	jupiter	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
projeler	projekty	proje	projekt	N;NOM;PL;3	N;INAN;NOM;MASC;PL
patates	zemiak	patates	zemiak	N;NOM;SG;3	N;INAN;NOM;MASC;SG
büyükelçiliği	veľvyslanectvo	büyükelçilik	veľvyslanectvo	N;NOM;SG;3	N;NOM;NEUT;SG
etiketi	štítok	etiket	štítok	N;NOM;SG;3	N;INAN;NOM;MASC;SG
etiketi	etiketa	etiket	etiket	N;NOM;SG;3	N;NOM;FEM;SG
görüntüleri	zábery	görüntü	záber	N;NOM;PL;3	N;NOM;FEM;PL
hastalıklar	choroby	hastalık	choroba	N;NOM;PL;3	N;NOM;FEM;PL
hastalıklar	ochorenia	hastalık	ochorenie	N;NOM;PL;3	N;NOM;NEUT;PL
hastalıklar	choroby	hastalık	choroba	N;NOM;PL;3	N;NOM;FEM;PL
hastalıklar	ochorenia	hastalık	ochorenie	N;NOM;PL;3	N;NOM;NEUT;PL
çiftlik	farma	çiftlik	farma	N;NOM;SG;3	N;NOM;FEM;SG
çiftlik	ranč	çiftlik	ranč	N;NOM;SG;3	N;INAN;NOM;MASC;SG
yüzyıllar	storočia	yüzyıl	storočie	N;NOM;PL;3	N;NOM;NEUT;PL
yüzyıllar	stáročia	yüzyıl	stáročie	N;NOM;PL;3	N;NOM;NEUT;PL
gemiler	člny	gemi	člna	N;NOM;PL;3	N;INAN;NOM;MASC;PL
gemiler	lode	gemi	loď	N;NOM;PL;3	N;NOM;FEM;PL
gemiler	lode	gemi	loď	N;NOM;PL;3	N;NOM;FEM;PL
gemiler	plavidlá	gemi	plavidlo	N;NOM;PL;3	N;NOM;NEUT;PL
silahları	zbrane	silah	zbraň	N;NOM;PL;3	N;NOM;FEM;PL
silahları	delá	silah	delo	N;NOM;PL;3	N;NOM;NEUT;PL
silahları	zbrane	silah	zbraň	N;NOM;PL;3	N;NOM;FEM;PL
silahları	pištole	silah	pištol	N;NOM;PL;3	N;NOM;FEM;PL
takvimi	kalendár	takvim	kalendár	N;NOM;SG;3	N;INAN;NOM;MASC;SG
indirme	stiahnuť	in	stiahnuť	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;PFV;POS;NFIN
kararlar	rezolúcie	karar	rezolúcia	N;NOM;PL;3	N;NOM;FEM;PL
kararlar	uznesenia	karar	uznesenie	N;NOM;PL;3	N;NOM;NEUT;PL
kararlar	rozhodnutia	karar	rozhodnutie	N;NOM;PL;3	N;NOM;NEUT;PL
giderler	výdavky	git	výdavka	N;NOM;PL;3	N;NOM;FEM;PL
giderler	výdaje	git	výdať	N;NOM;PL;3	N;INAN;NOM;MASC;PL
giderler	výdavky	git	výdavka	N;NOM;PL;3	N;NOM;FEM;PL
dayanıklı	rezistentné	dayanıklı	rezistentný	ADJ	ADJ;NOM;NEUT;SG
dayanıklı	trvalý	dayanıklı	trvalý	ADJ	ADJ;INAN;NOM;MASC;SG
dayanıklı	trvalé	dayanıklı	trvalý	ADJ	ADJ;NOM;NEUT;SG
işlemci	procesor	işlemci	procesor	N;NOM;SG;3	N;INAN;NOM;MASC;SG
işlemci	cpu	işlemci	cp	N;NOM;SG;3	N;INAN;NOM;MASC;SG
işlemci	procesor	işlemci	procesor	N;NOM;SG;3	N;INAN;NOM;MASC;SG
azınlık	menšina	azınlık	menšina	N;NOM;SG;3	N;NOM;FEM;SG
fakülte	fakulta	fakül	fakult	N;NOM;SG;3	N;NOM;FEM;SG
bordeaux	bordeaux	bordeau	bordeaux	N;NOM;SG;3	N;INAN;NOM;MASC;SG
makaleler	články	makale	článok	N;NOM;PL;3	N;INAN;NOM;MASC;PL
makaleler	predmety	makale	predmet	N;NOM;PL;3	N;INAN;NOM;MASC;PL
makaleler	eseje	makale	esej	N;NOM;PL;3	N;NOM;FEM;PL
futbolcular	futbalisti	futbolcu	futbalista	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
danışma	porade	danış	porada	N;NOM;SG;3	N;NOM;FEM;SG
danışma	poradenstvo	danış	poradenstvo	N;NOM;SG;3	N;NOM;NEUT;SG
danışma	konzultácia	danış	konzultácia	N;NOM;SG;3	N;NOM;FEM;SG
danışma	poradenstvo	danış	poradenstvo	N;NOM;SG;3	N;NOM;NEUT;SG
danışma	konzultácia	danış	konzultácia	N;NOM;SG;3	N;NOM;FEM;SG
danışma	poradenstvo	danış	poradenstvo	N;NOM;SG;3	N;NOM;NEUT;SG
bağışıklık	imunita	bağışıklık	imunita	N;NOM;SG;3	N;NOM;FEM;SG
akışı	tok	akış	tok	N;NOM;SG;3	N;INAN;NOM;MASC;SG
akışı	prietok	akış	prietok	N;NOM;SG;3	N;INAN;NOM;MASC;SG
gerektirir	požadovať	gerek	požadovať	V;IPFV;IND;SG;3;POS;CAUS	V;IPFV;POS;NFIN
gerektirir	vyžadovať	gerek	vyžadovať	V;IPFV;IND;SG;3;POS;CAUS	V;IPFV;POS;NFIN
sorular	vyšetrovania	soru	vyšetrovanie	N;NOM;PL;3	N;NOM;NEUT;PL
sorular	otázky	soru	otázka	N;NOM;PL;3	N;NOM;FEM;PL
sorular	otazky	soru	otazka	N;NOM;PL;3	N;NOM;FEM;PL
araplar	arabi	arap	arabi	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
çiçeği	kvet	çiçek	kvet	N;NOM;SG;3	N;INAN;NOM;MASC;SG
çiçeği	kvet	çiçek	kvet	N;NOM;SG;3	N;INAN;NOM;MASC;SG
çiçeği	kvietok	çiçek	kvietok	N;NOM;SG;3	N;INAN;NOM;MASC;SG
gözler	oči	göz	oko	N;NOM;PL;3	N;NOM;NEUT;PL
gözler	očká	göz	očko	N;NOM;PL;3	N;NOM;NEUT;PL
yöntemler	metodiky	yöntem	metodika	N;NOM;PL;3	N;NOM;FEM;PL
yöntemler	metodológie	yöntem	metodológia	N;NOM;PL;3	N;NOM;FEM;PL
yöntemler	spôsoby	yöntem	spôsob	N;NOM;PL;3	N;INAN;NOM;MASC;PL
yöntemler	metódy	yöntem	metóda	N;NOM;PL;3	N;NOM;FEM;PL
denizcilik	mariňák	denizcilik	mariňák	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
denizcilik	námorník	denizcilik	námorník	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
denizcilik	marine	denizcilik	marin	N;NOM;SG;3	N;NOM;FEM;SG
balıkçılık	rybolov	balıkçılık	rybol	N;NOM;SG;3	N;INAN;NOM;MASC;SG
balıkçılık	rybolov	balıkçılık	rybol	N;NOM;SG;3	N;INAN;NOM;MASC;SG
balıkçılık	rybolov	balıkçılık	rybol	N;NOM;SG;3	N;INAN;NOM;MASC;SG
taraftar	ventilátor	taraf	ventilátor	N;NOM;SG;3	N;INAN;NOM;MASC;SG
taraftar	fanúšik	taraf	fanúšik	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
yıldızları	hviezdy	yıldız	hviezda	N;NOM;PL;3	N;NOM;FEM;PL
yıldızları	hviezdičky	yıldız	hviezdička	N;NOM;PL;3	N;NOM;FEM;PL
blog	blog	blog	blog	N;NOM;SG;3	N;INAN;NOM;MASC;SG
üniversiteler	univerzity	üniversite	univerzita	N;NOM;PL;3	N;NOM;FEM;PL
kelebek	motýľ	kelebek	motýľ	N;NOM;SG;3	N;ANIM;NOM;MASC;SG
dikkatli	pozorný	dikkatli	pozorný	ADJ	ADJ;ANIM;NOM;MASC;SG
dikkatli	opatrný	dikkatli	opatrný	ADJ	ADJ;ANIM;NOM;MASC;SG
dikkatli	opatrné	dikkatli	opatrný	ADJ	ADJ;NOM;NEUT;SG
dikkatli	opatrná	dikkatli	opatrný	ADJ	ADJ;NOM;FEM;SG
araştırmacılar	výskumníci	araştır	výskumník	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
araştırmacılar	vyšetrovatelia	araştır	vyšetrovateľ	N;NOM;PL;3	N;ANIM;NOM;MASC;PL
yetenek	zručnosť	yetenek	zručnosť	N;NOM;SG;3	N;NOM;FEM;SG
yetenek	talent	yetenek	talent	N;NOM;SG;3	N;INAN;NOM;MASC;SG
yetenek	nadanie	yetenek	nadanie	N;NOM;SG;3	N;NOM;NEUT;SG
yetenek	schopnosť	yetenek	schopnosť	N;NOM;SG;3	N;NOM;FEM;SG
malzemeler	ingrediencie	malzeme	ingrediencia	N;NOM;PL;3	N;NOM;FEM;PL
malzemeler	zložky	malzeme	zložka	N;NOM;PL;3	N;NOM;FEM;PL
malzemeler	prísady	malzeme	prísada	N;NOM;PL;3	N;NOM;FEM;PL
malzemeler	materiály	malzeme	materiál	N;NOM;PL;3	N;INAN;NOM;MASC;PL
malzemeler	zásoby	malzeme	zásob	N;NOM;PL;3	N;NOM;FEM;PL
malzemeler	dodávky	malzeme	dodávka	N;NOM;PL;3	N;NOM;FEM;PL
listeler	zoznamy	liste	zoznam	N;NOM;PL;3	N;INAN;NOM;MASC;PL
sesleri	zvuky	ses	zvuk	N;NOM;PL;3	N;INAN;NOM;MASC;PL
sesleri	hlasy	ses	hlas	N;NOM;PL;3	N;INAN;NOM;MASC;PL
ölçüm	meranie	ölçüm	meranie	N;NOM;SG;3	N;NOM;NEUT;SG
ölçüm	opatrenie	ölçüm	opatrenie	N;NOM;SG;3	N;NOM;NEUT;SG
ölçüm	oceňovanie	ölçüm	oceňovanie	N;NOM;SG;3	N;NOM;NEUT;SG
ölçüm	meranie	ölçüm	meranie	N;NOM;SG;3	N;NOM;NEUT;SG
yenildi	porazil	yenil	poraziť	V;PFV;IND;SG;3;POS;PST;PASS	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
strateji	stratégia	strateji	stratégia	N;NOM;SG;3	N;NOM;FEM;SG
kuruluşlar	organizácie	kuruluş	organizácia	N;NOM;PL;3	N;NOM;FEM;PL
kuruluşlar	organizácie	kuruluş	organizácia	N;NOM;PL;3	N;NOM;FEM;PL
kuruluşlar	inštitúcie	kuruluş	inštitúcia	N;NOM;PL;3	N;NOM;FEM;PL
yükleme	nahrať	yükle	nahrať	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;POS;NFIN
yükleme	stiahnuť	yükle	stiahnuť	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PFV;POS;NFIN
bak	pozri	bak	pozrieť	V;PFV;IMP;SG;2;POS;PRS	V;PFV;IMP;SG;2;POS;FIN
görüntüler	zobrazenia	görüntü	zobrazenie	N;NOM;PL;3	N;NOM;NEUT;PL
görüntüler	obrázky	görüntü	obrázok	N;NOM;PL;3	N;INAN;NOM;MASC;PL
görüntüler	obrazy	görüntü	obraz	N;NOM;PL;3	N;INAN;NOM;MASC;PL
görüntüler	zábery	görüntü	záber	N;NOM;PL;3	N;NOM;FEM;PL
görüntüler	zobrazenia	görüntü	zobrazenie	N;NOM;PL;3	N;NOM;NEUT;PL
