que	että	que	että	CONJ	CONJ
paisatges	maisemat	paisatge	maisema	N;MASC;PL	N;NOM;PL
paisatges	maisemia	paisatge	maisema	N;MASC;PL	N;PRT;PL
instrucció	ohjeen	instrucció	ohje	N;FEM;SG	N;GEN;SG
instrucció	ohje	instrucció	ohje	N;FEM;SG	N;NOM;SG
descendència	jälkeläinen	descendència	jälkeläinen	N;FEM;SG	N;NOM;SG
metges	lääkäreitä	metge	lääkäri	N;MASC;PL	N;PRT;PL
metges	lääkärit	metge	lääkäri	N;MASC;PL	N;NOM;PL
metges	tohtorit	metge	tohtori	N;MASC;PL	N;NOM;PL
refugiats	pakolaisten	refugiat	pakolainen	N;MASC;PL	N;GEN;PL
refugiats	pakolaisille	refugiat	pakolainen	N;MASC;PL	N;AT+ALL;PL
refugiats	pakolaisia	refugiat	pakolainen	N;MASC;PL	N;PRT;PL
refugiats	pakolaiset	refugiat	pakolainen	N;MASC;PL	N;NOM;PL
pseudònim	salanimi	pseudònim	sala#nimi	N;MASC;SG	N;NOM;SG
tresor	aarre	tresor	aarre	N;MASC;SG	N;NOM;SG
tresor	aarretta	tresor	aarre	N;MASC;SG	N;PRT;SG
tresor	aarteen	tresor	aarre	N;MASC;SG	N;GEN;SG
assentaments	istuimet	assentament	istua	N;MASC;PL	N;NOM;PL
assentaments	paikat	assentament	paikka	N;MASC;PL	N;NOM;PL
ossos	luut	os	luurla	N;MASC;PL	N;NOM;PL
ossos	luita	os	luu	N;MASC;PL	N;PRT;PL
dipòsits	talletuksia	dipòsit	talletus	N;MASC;PL	N;PRT;PL
dipòsits	talletukset	dipòsit	talletus	N;MASC;PL	N;NOM;PL
afecta	vaikuttaa	afectar	vaikuttaa	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
exploració	etsintä	exploració	etsintä	N;FEM;SG	N;NOM;SG
exploració	tutkiminen	exploració	tutkiminen	N;FEM;SG	N;NOM;SG
generacions	sukupolvet	generació	suku#polvi	N;FEM;PL	N;NOM;PL
generacions	sukupolvien	generació	suku#polvi	N;FEM;PL	N;GEN;PL
funcionaris	virkamiehiä	funcionari	virka#mies	N;MASC;PL	N;PRT;PL
funcionaris	virkamiesten	funcionari	virka#mies	N;MASC;PL	N;GEN;PL
funcionaris	virkamiehet	funcionari	virka#mies	N;MASC;PL	N;NOM;PL
probabilitat	todennäköisyys	probabilitat	toden#näköisyys	N;FEM;SG	N;NOM;SG
probabilitat	todennäköisyyttä	probabilitat	toden#näköisyys	N;FEM;SG	N;PRT;SG
probabilitat	todennäköisyyden	probabilitat	toden#näköisyys	N;FEM;SG	N;GEN;SG
suposadament	oletettavasti	suposadament	oletettavasti	ADV	ADV
privilegis	oikeudet	privilegi	oikeus	N;MASC;PL	N;NOM;PL
privilegis	etuoikeuksia	privilegi	etu#oikeus	N;MASC;PL	N;PRT;PL
comerciants	kauppiaat	comerciant	kauppias	N;MASC;PL	N;NOM;PL
comerciants	kauppiaiden	comerciant	kauppias	N;MASC;PL	N;GEN;PL
comerciants	välittäjät	comerciant	välittäjä	N;MASC;PL	N;NOM;PL
esquena	selkä	esquena	selkä	N;FEM;SG	N;NOM;SG
permès	sallittua	permès	sallittu	ADJ;MASC;SG;V.PTCP	ADJ;PRT;SG
dibuixant	piirtäjä	dibuixant	piirtäjä	N;SG	N;NOM;SG
eliminació	poistaminen	eliminació	poistaminen	N;FEM;SG	N;NOM;SG
eliminació	muutto	eliminació	muutto	N;FEM;SG	N;NOM;SG
eliminació	poisto	eliminació	poisto	N;FEM;SG	N;NOM;SG
eliminació	poistaminen	eliminació	poistaminen	N;FEM;SG	N;NOM;SG
eliminació	poistuminen	eliminació	poistuminen	N;FEM;SG	N;NOM;SG
astronomia	tähtitiede	astronomia	tähti#tiede	N;FEM;SG	N;NOM;SG
alabama	alabaman	alabam	alabama	N;SG	N;GEN;SG
sobrenom	lempinimi	sobrenom	lempi#nimi	N;MASC;SG	N;NOM;SG
visites	vierailuja	visita	vierailu	N;FEM;PL	N;PRT;PL
visites	vierailut	visita	vierailu	N;FEM;PL	N;NOM;PL
clients	asiakkaiden	client	asiakas	N;MASC;PL	N;GEN;PL
clients	asiakkaita	client	asiakas	N;MASC;PL	N;PRT;PL
clients	asiakkaille	client	asiakas	N;MASC;PL	N;AT+ALL;PL
clients	asiakkaat	client	asiakas	N;MASC;PL	N;NOM;PL
clients	asiakkaiden	client	asiakas	N;MASC;PL	N;GEN;PL
clients	asiakkaita	client	asiakas	N;MASC;PL	N;PRT;PL
clients	asiakkaille	client	asiakas	N;MASC;PL	N;AT+ALL;PL
clients	asiakkaat	client	asiakas	N;MASC;PL	N;NOM;PL
ramaderia	karjaa	ramaderia	karja	N;FEM;SG	N;PRT;SG
ramaderia	karja	ramaderia	karja	N;FEM;SG	N;NOM;SG
ramaderia	karjan	ramaderia	karja	N;FEM;SG	N;GEN;SG
dissenys	mallit	disseny	malli	N;MASC;PL	N;NOM;PL
nacionalisme	nationalismi	nacionalisme	nationalismi	N;MASC;SG	N;NOM;SG
tailàndia	thaimaassa	tailàndia	thaimaassa	ADJ;FEM;SG	ADJ;IN+ESS;SG
paràmetre	parametri	paràmetre	parametri	N;MASC;SG	N;NOM;SG
àmbits	alueilla	àmbit	alue	N;MASC;PL	N;AT+ESS
;PL
àmbits	alueet	àmbit	alue	N;MASC;PL	N;NOM;PL
aventura	seikkailu	aventura	seikkailu	N;FEM;SG	N;NOM;SG
aventura	seikkailua	aventura	seikkailu	N;FEM;SG	N;PRT;SG
carib	karibian	carib	karibia	N;MASC;SG	N;GEN;SG
transferència	siirto	transferència	siirto	N;FEM;SG	N;NOM;SG
arguments	perustelut	argument	perustelu	N;MASC;PL	N;NOM;PL
arguments	väitteet	argument	väite	N;MASC;PL	N;NOM;PL
esquí	hiihto	esquí	hiihto	N;MASC;SG	N;NOM;SG
duresa	kovuus	duresa	kovuus	N;FEM;SG	N;NOM;SG
residents	asukkaille	resident	asukas	N;PL	N;AT+ALL;PL
residents	asukkaita	resident	asukas	N;PL	N;PRT;PL
residents	asukkaat	resident	asukas	N;PL	N;NOM;PL
magnètic	magneettinen	magnètic	magneettinen	ADJ;MASC;SG	ADJ;NOM;SG
renovació	uudistaminen	renovació	uudistaminen	N;FEM;SG	N;NOM;SG
renovació	uusimista	renovació	uusiminen	N;FEM;SG	N;PRT;SG
renovació	uusiminen	renovació	uusiminen	N;FEM;SG	N;NOM;SG
pistes	jälkiä	pista	jälki	N;FEM;PL	N;PRT;PL
pistes	jäljet	pista	jälki	N;FEM;PL	N;NOM;PL
pistes	kappaleet	pista	kappale	N;FEM;PL	N;NOM;PL
pistes	kappaleita	pista	kappale	N;FEM;PL	N;PRT;PL
preus	hintojen	preu	hinta	N;MASC;PL	N;GEN;PL
preus	hinnat	preu	hinta	N;MASC;PL	N;NOM;PL
desembocadura	suun	desembocadura	suu	N;FEM;SG	N;GEN;SG
desembocadura	suu	desembocadura	suu	N;FEM;SG	N;NOM;SG
racing	kilpa	racing	kilpa	N;MASC;SG	N;NOM;SG
racing	kisaa	racing	kisa	N;MASC;SG	N;PRT;SG
racing	racing	racing	racing	N;MASC;SG	N;NOM;SG
muntatge	asennus	muntatge	asennus	N;MASC;SG	N;NOM;SG
muntatge	kiinnitys	muntatge	kiinnitys	N;MASC;SG	N;NOM;SG
derivada	johdannainen	derivat	johdannainen	ADJ;FEM;SG;V.PTCP	ADJ;NOM;SG
residus	jätteet	residu	jäte	N;MASC;PL	N;NOM;PL
mercats	markkinoiden	mercat	markkinat	N;MASC;PL	N;GEN;PL
mercats	markkinat	mercat	markkinat	N;MASC;PL	N;NOM;PL
externa	ulkoisen	extern	ulkoinen	ADJ;FEM;SG	ADJ;GEN;SG
externa	ulkoinen	extern	ulkoinen	ADJ;FEM;SG	ADJ;NOM;SG
externa	ulkopuolinen	extern	ulko#puolinen	ADJ;FEM;SG	ADJ;NOM;SG
originàriament	alunperin	originàriament	alunperin	ADV	ADV
habitació	huoneen	habitació	huone	N;FEM;SG	N;GEN;SG
habitació	huone	habitació	huone	N;FEM;SG	N;NOM;SG
memòries	muistelmat	memòria	muistelma	N;FEM;PL	N;NOM;PL
extremadament	erittäin	extremadament	erittäin	ADV	ADV
reconeix	tunnistaa	reconèixer	tunnistaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
reconeix	tunnustettava	reconèixer	tunnustaa	V;IND;SG;3;PRS;FIN	V;NOM;SG;V.PTCP;PASS
monestirs	luostareita	monestir	luostari	N;MASC;PL	N;PRT;PL
portaveu	tiedottaja	portaveu	tiedottaja	N;SG	N;NOM;SG
servidor	palvelimen	servidor	palvelin	N;MASC;SG	N;GEN;SG
servidor	palvelin	servidor	palvella	N;MASC;SG	N;NOM;SG
molècula	molekyyli	molècula	molekyyli	N;FEM;SG	N;NOM;SG
mínima	minimaalinen	mínim	minimaalinen	ADJ;FEM;SG	ADJ;NOM;SG
específics	erityiset	específic	erityinen	ADJ;MASC;PL	ADJ;NOM;PL
específics	erityisiä	específic	erityinen	ADJ;MASC;PL	ADJ;PRT;PL
visitants	vierailijoita	visitant	vierailija	N;PL	N;PRT;PL
visitants	vieraat	visitant	vieras	N;PL	N;NOM;PL
visitants	vierailijat	visitant	vierailija	N;PL	N;NOM;PL
visitants	kävijöitä	visitant	kävijä	N;PL	N;PRT;PL
visitants	vieraita	visitant	vieras	N;PL	N;PRT;PL
vela	kynttilä	vela	kynttilä	N;FEM;SG	N;NOM;SG
vela	kynttilän	vela	kynttilä	N;FEM;SG	N;GEN;SG
vela	purjehdus	vela	purjehdus	N;FEM;SG	N;NOM;SG
vídeos	videot	vídeo	video	N;MASC;PL	N;NOM;PL
vídeos	videoiden	vídeo	video	N;MASC;PL	N;GEN;PL
vídeos	videoita	vídeo	video	N;MASC;PL	N;PRT;PL
talent	lahjakkuus	talent	lahjakkuus	N;MASC;SG	N;NOM;SG
talent	kyky	talent	kyky	N;MASC;SG	N;NOM;SG
fidels	uskollisia	fidel	uskollinen	ADJ;PL	ADJ;PRT;PL
manuscrits	käsikirjoituksia	manuscrit	käsi#kirjoitus	N;MASC;PL	N;PRT;PL
anuals	vuosittaiset	anual	vuosittainen	ADJ;PL	ADJ;NOM;PL
reputació	mainetta	reputació	maine	N;FEM;SG	N;PRT;SG
reputació	maine	reputació	maine	N;FEM;SG	N;NOM;SG
rodatge	ammuskelua	rodatge	ammuskelu	N;MASC;SG	N;PRT;SG
rodatge	ammuskelu	rodatge	ammuskelu	N;MASC;SG	N;NOM;SG
rodatge	ampuminen	rodatge	ampuminen	N;MASC;SG	N;NOM;SG
mides	koot	mida	koko	N;FEM;PL	N;NOM;PL
orgànica	orgaaninen	orgànic	orgaaninen	ADJ;FEM;SG	ADJ;NOM;SG
orgànica	orgaanista	orgànic	orgaani	ADJ;FEM;SG	ADJ;PRT;SG
orgànica	luonnonmukainen	orgànic	luonnon#mukainen	ADJ;FEM;SG	ADJ;NOM;SG
mexicà	meksikolainen	mexicà	meksikolainen	ADJ;MASC;SG	ADJ;NOM;SG
platges	rantoja	platja	ranta	N;FEM;PL	N;PRT;PL
platges	rannoilla	platja	ranta	N;FEM;PL	N;AT+ESS
;PL
platges	rannat	platja	ranta	N;FEM;PL	N;NOM;PL
ciutadà	kansalaisena	ciutadà	kansalainen	ADJ;MASC;SG	ADJ;FRML;SG
benefici	etuus	benefici	etuus	N;MASC;SG	N;NOM;SG
benefici	hyötyä	benefici	hyöty	N;MASC;SG	N;PRT;SG
benefici	hyöty	benefici	hyöty	N;MASC;SG	N;NOM;SG
espectre	kirjo	espectre	kirjo	N;MASC;SG	N;NOM;SG
supervivència	selviytyminen	supervivència	selviytyminen	N;FEM;SG	N;NOM;SG
específicament	nimenomaan	específicament	nimen#omaan	ADV	ADV
específicament	nimenomaisesti	específicament	nimen#omaisesti	ADV	ADV
inversió	sijoitus	inversió	sijoitus	N;FEM;SG	N;NOM;SG
inversió	investointi	inversió	investointi	N;FEM;SG	N;NOM;SG
suggereix	ehdottaa	suggerir	ehdottaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
suggereix	ehdottaa	suggerir	ehdottaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
fenòmens	ilmiöiden	fenòmen	ilmiö	N;MASC;PL	N;GEN;PL
fenòmens	ilmiöt	fenòmen	ilmiö	N;MASC;PL	N;NOM;PL
fenòmens	ilmiöitä	fenòmen	ilmiö	N;MASC;PL	N;PRT;PL
ciutadania	kansalaisuus	ciutadania	kansalaisuus	N;FEM;SG	N;NOM;SG
positiu	myönteinen	positiu	myönteinen	ADJ;MASC;SG	ADJ;NOM;SG
positiu	positiivinen	positiu	positiivinen	ADJ;MASC;SG	ADJ;NOM;SG
positiu	positiivista	positiu	positiivinen	ADJ;MASC;SG	ADJ;PRT;SG
granja	tila	granja	tila	N;FEM;SG	N;NOM;SG
granja	maatila	granja	maa#tila	N;FEM;SG	N;NOM;SG
granja	maatilan	granja	maa#tila	N;FEM;SG	N;GEN;SG
somni	unta	somni	uni	N;MASC;SG	N;PRT;SG
somni	uni	somni	uni	N;MASC;SG	N;NOM;SG
somni	unelma	somni	unelma	N;MASC;SG	N;NOM;SG
trinitat	trinity	trinitat	trinity	N;FEM;SG	N;NOM;SG
camerun	kamerunin	camerun	kamerunin	N;MASC;SG	N;GEN;SG
client	asiakkaalle	client	asiakas	N;MASC;SG	N;AT+ALL;SG
client	asiakkaan	client	asiakas	N;MASC;SG	N;GEN;SG
client	asiakas	client	asiakas	N;MASC;SG	N;NOM;SG
departaments	osastot	departament	osasto	N;MASC;PL	N;NOM;PL
freqüentment	usein	freqüentment	usein	ADV	ADV
llit	sänky	llit	sänky	N;MASC;SG	N;NOM;SG
llit	vuode	llit	vuode	N;MASC;SG	N;NOM;SG
llit	sängyn	llit	sänky	N;MASC;SG	N;GEN;SG
experiment	kokeilu	experiment	kokeilu	N;MASC;SG	N;NOM;SG
tauler	paneeli	tauler	paneeli	N;MASC;SG	N;NOM;SG
tauler	lauta	tauler	lauta	N;MASC;SG	N;NOM;SG
tauler	johtokunta	tauler	johto#kunta	N;MASC;SG	N;NOM;SG
tauler	laudan	tauler	lauta	N;MASC;SG	N;GEN;SG
tauler	johtokunnan	tauler	johto#kunta	N;MASC;SG	N;GEN;SG
sonata	sonata	sonata	sonata	N;FEM;SG	N;NOM;SG
sessió	istunto	sessió	istunto	N;FEM;SG	N;NOM;SG
sessió	istunnon	sessió	istunto	N;FEM;SG	N;GEN;SG
sessió	istuntoa	sessió	istunto	N;FEM;SG	N;PRT;SG
sessió	tapaaminen	sessió	tapaaminen	N;FEM;SG	N;NOM;SG
sessió	kokous	sessió	kokous	N;FEM;SG	N;NOM;SG
alumne	opiskelijan	alumne	opiskelija	N;MASC;SG	N;GEN;SG
alumne	opiskelija	alumne	opiskelija	N;MASC;SG	N;NOM;SG
alumne	ylioppilas	alumne	yli#oppilas	N;MASC;SG	N;NOM;SG
alumne	oppilas	alumne	oppilas	N;MASC;SG	N;NOM;SG
relats	kertomuksia	relat	kertomus	N;MASC;PL	N;PRT;PL
relats	tarinat	relat	tarina	N;MASC;PL	N;NOM;PL
relats	tarinoita	relat	tarina	N;MASC;PL	N;PRT;PL
relats	tarinoiden	relat	tarina	N;MASC;PL	N;GEN;PL
pèl	karva	pèl	karva	N;MASC;SG	N;NOM;SG
pèl	tukka	pèl	tukka	N;MASC;SG	N;NOM;SG
percentatge	prosenttiosuus	percentatge	prosentti#osuus	N;MASC;SG	N;NOM;SG
percentatge	prosentti	percentatge	prosentti	N;MASC;SG	N;NOM;SG
percentatge	prosenttia	percentatge	prosentti	N;MASC;SG	N;PRT;SG
manifestació	osoittaminen	manifestació	osoittaminen	N;FEM;SG	N;NOM;SG
manifestació	mielenosoitus	manifestació	mielen#osoitus	N;FEM;SG	N;NOM;SG
recurs	valitus	recurs	valitus	N;MASC;SG	N;NOM;SG
recurs	valituksen	recurs	valitus	N;MASC;SG	N;GEN;SG
recurs	voimavara	recurs	voima#vara	N;MASC;SG	N;NOM;SG
republicans	republikaanit	republicà	republikaani	N;MASC;PL	N;NOM;PL
perfectament	täydellisesti	perfectament	täydellisesti	ADV	ADV
acollir	isännöi	acollir	isännöidä	V;NFIN	V;IND;SG;3;PST;FIN;ACT
reflecteix	kuvastaa	reflectir	kuvastaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
reflecteix	heijastaa	reflectir	heijastaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
activament	aktiivisesti	activament	aktiivisesti	ADV	ADV
noies	tyttöjä	noia	tyttö	N;FEM;PL	N;PRT;PL
noies	tytöt	noia	tyttö	N;FEM;PL	N;NOM;PL
incorporació	sisällyttäminen	incorporació	sisällyttäminen	N;FEM;SG	N;NOM;SG
conclusió	päätelmä	conclusió	päätelmä	N;FEM;SG	N;NOM;SG
conclusió	johtopäätös	conclusió	johto#päätös	N;FEM;SG	N;NOM;SG
modalitat	tila	modalitat	tila	N;FEM;SG	N;NOM;SG
aparentment	nähtävästi	aparentment	nähtävästi	ADV	ADV
aparentment	ilmeisesti	aparentment	ilmeisesti	ADV	ADV
contactes	yhteystietoja	contacte	yhteys#tiedot	N;MASC;PL	N;PRT;PL
contactes	yhteyksiä	contacte	yhteys	N;MASC;PL	N;PRT;PL
contactes	yhteystiedot	contacte	yhteys#tieto	N;MASC;PL	N;NOM;PL
còmics	sarjakuvia	còmic	sarja#kuva	N;MASC;PL	N;PRT;PL
favorable	myönteinen	favorable	myönteinen	ADJ;SG	ADJ;NOM;SG
favorable	suotuisa	favorable	suotu	ADJ;SG	ADJ;NOM;SG
favorable	suotuisa	favorable	suotu	ADJ;SG	ADJ;NOM;SG
senegal	senegalin	senegal	senegali	N;MASC;SG	N;GEN;SG
allah	allahin	allah	allahtaa	N;MASC;SG	N;GEN;SG
allah	allah	allah	allah	N;MASC;SG	N;NOM;SG
mestra	opettaja	mestra	opettaja	N;FEM;SG	N;NOM;SG
feble	heikko	feble	heikko	ADJ;SG	ADJ;NOM;SG
feble	heikkoa	feble	heikko	ADJ;SG	ADJ;PRT;SG
profund	syvälle	profund	syvä	ADJ;MASC;SG	ADJ;AT+ALL;SG
profund	syvällä	profund	syvä	ADJ;MASC;SG	ADJ;AT+ESS
;SG
profund	syvä	profund	syvä	ADJ;MASC;SG	ADJ;NOM;SG
psicologia	psykologian	psicologia	psykologia	N;FEM;SG	N;GEN;SG
psicologia	psykologiaa	psicologia	psykologia	N;FEM;SG	N;PRT;SG
confusió	hämmennystä	confusió	hämmennys	N;FEM;SG	N;PRT;SG
confusió	sekaannusta	confusió	sekaannus	N;FEM;SG	N;PRT;SG
confusió	sekaannus	confusió	sekaannus	N;FEM;SG	N;NOM;SG
confusió	sekavuus	confusió	sekavuus	N;FEM;SG	N;NOM;SG
circuits	piirit	circuit	piiri	N;MASC;PL	N;NOM;PL
circuits	piirien	circuit	piiri	N;MASC;PL	N;GEN;PL
forats	reikiä	forat	reikä	N;MASC;PL	N;PRT;PL
forats	aukkoja	forat	aukko	N;MASC;PL	N;PRT;PL
forats	reiät	forat	reikä	N;MASC;PL	N;NOM;PL
forats	aukot	forat	aukko	N;MASC;PL	N;NOM;PL
llegendes	legendoja	llegenda	legendo	N;FEM;PL	N;PRT;PL
ambaixada	lähetystö	ambaixada	lähetystö	N;FEM;SG	N;NOM;SG
ambaixada	lähetystön	ambaixada	lähetystö	N;FEM;SG	N;GEN;SG
ambaixada	suurlähetystö	ambaixada	suur#lähetystö	N;FEM;SG	N;NOM;SG
efectiu	tehokasta	efectiu	tehokas	ADJ;MASC;SG	ADJ;PRT;SG
efectiu	tehokas	efectiu	tehokas	ADJ;MASC;SG	ADJ;NOM;SG
diàleg	vuoropuhelu	diàleg	vuoro#puhelu	N;MASC;SG	N;NOM;SG
diàleg	vuoropuhelua	diàleg	vuoro#puhelu	N;MASC;SG	N;PRT;SG
diàleg	vuoropuhelun	diàleg	vuoro#puhelu	N;MASC;SG	N;GEN;SG
àudio	ääntä	àudio	ääni	N;MASC;SG	N;PRT;SG
àudio	ääni	àudio	ääni	N;MASC;SG	N;NOM;SG
vigilància	tarkkailu	vigilància	tarkkailu	N;FEM;SG	N;NOM;SG
vigilància	valvonta	vigilància	valvonta	N;FEM;SG	N;NOM;SG
referèndum	kansanäänestyksen	referèndum	kansan#äänestys	N;MASC;SG	N;GEN;SG
referèndum	kansanäänestystä	referèndum	kansan#äänestys	N;MASC;SG	N;PRT;SG
referèndum	kansanäänestys	referèndum	kansan#äänestys	N;MASC;SG	N;NOM;SG
socis	kumppaneita	soci	kumppani	N;MASC;PL	N;PRT;PL
socis	yhteistyökumppanit	soci	yhteis#työ#kumppani	N;MASC;PL	N;NOM;PL
socis	kumppanit	soci	kumppani	N;MASC;PL	N;NOM;PL
infecció	tulehdus	infecció	tulehdus	N;FEM;SG	N;NOM;SG
infecció	infektio	infecció	infektio	N;FEM;SG	N;NOM;SG
infecció	tartunta	infecció	tartunta	N;FEM;SG	N;NOM;SG
fàbriques	tehtaiden	fàbrica	tehdas	N;FEM;PL	N;GEN;PL
fàbriques	tehtaat	fàbrica	tehdas	N;FEM;PL	N;NOM;PL
fàbriques	tehtaita	fàbrica	tehdas	N;FEM;PL	N;PRT;PL
sentència	tuomion	sentència	tuomio	N;FEM;SG	N;GEN;SG
sentència	tuomio	sentència	tuomio	N;FEM;SG	N;NOM;SG
tendències	suuntauksia	tendència	suuntaus	N;FEM;PL	N;PRT;PL
tendències	suuntaukset	tendència	suuntaus	N;FEM;PL	N;NOM;PL
sorpresa	yllätys	sorpresa	yllätys	N;FEM;SG	N;NOM;SG
reunions	kokoukset	reunió	kokous	N;FEM;PL	N;NOM;PL
reunions	tapaamiset	reunió	tapaaminen	N;FEM;PL	N;NOM;PL
reunions	kokouksiin	reunió	kokous	N;FEM;PL	N;IN+ALL;PL
explosió	räjähdys	explosió	räjähdys	N;FEM;SG	N;NOM;SG
explosió	räjähdyksen	explosió	räjähdys	N;FEM;SG	N;GEN;SG
lideratge	johtoasema	lideratge	johto#asema	N;MASC;SG	N;NOM;SG
lideratge	johtajuutta	lideratge	johtajuus	N;MASC;SG	N;PRT;SG
fruita	hedelmä	fruita	hedelmä	N;FEM;SG	N;NOM;SG
demostració	demo	demostració	demo	N;FEM;SG	N;NOM;SG
demostració	esittely	demostració	esittely	N;FEM;SG	N;NOM;SG
demostració	osoittaminen	demostració	osoittaminen	N;FEM;SG	N;NOM;SG
demostració	mielenosoitus	demostració	mielen#osoitus	N;FEM;SG	N;NOM;SG
humitat	kosteuden	humitat	kosteus	N;FEM;SG	N;GEN;SG
humitat	kosteus	humitat	kosteus	N;FEM;SG	N;NOM;SG
humitat	kosteutta	humitat	kosteus	N;FEM;SG	N;PRT;SG
tela	kangas	tela	kangas	N;FEM;SG	N;NOM;SG
tela	kankaalla	tela	kangas	N;FEM;SG	N;AT+ESS
;SG
comissari	komissaari	comissari	komissaari	N;MASC;SG	N;NOM;SG
informes	raportit	informe	raportti	N;MASC;PL	N;NOM;PL
informes	raportteja	informe	raportti	N;MASC;PL	N;PRT;PL
informes	raporttien	informe	raportti	N;MASC;PL	N;GEN;PL
informes	kertomukset	informe	kertomus	N;MASC;PL	N;NOM;PL
atp	atp	atp	atp	N;MASC;SG	N;NOM;SG
suau	pehmeää	suau	pehmeä	ADJ;SG	ADJ;PRT;SG
suau	pehmeä	suau	pehmeä	ADJ;SG	ADJ;NOM;SG
suau	sileä	suau	sileä	ADJ;SG	ADJ;NOM;SG
poderós	voimakasta	poderós	voimakas	ADJ;MASC;SG	ADJ;PRT;SG
poderós	voimakas	poderós	voimakas	ADJ;MASC;SG	ADJ;NOM;SG
negociar	neuvottelee	negociar	neuvotella	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
negociar	neuvotella	negociar	neuvotella	V;NFIN	V;SG;NFIN;ACT
bancs	pankit	banc	pankki	N;MASC;PL	N;NOM;PL
bancs	pankkien	banc	pankki	N;MASC;PL	N;GEN;PL
regència	regency	regència	regency	N;FEM;SG	N;NOM;SG
defensor	puolustaja	defensor	puolustaja	N;MASC;SG	N;NOM;SG
superfícies	pinnat	superfície	pinta	N;FEM;PL	N;NOM;PL
expulsió	erottaminen	expulsió	erottaminen	N;FEM;SG	N;NOM;SG
nazis	natsien	nazi	natsi	N;MASC;PL	N;GEN;PL
nazis	natsit	nazi	natsi	N;MASC;PL	N;NOM;PL
nazis	natseja	nazi	natsi	N;MASC;PL	N;PRT;PL
guitarrista	kitaristi	guitarrista	kitaristi	N;SG	N;NOM;SG
terratrèmol	maanjäristys	terratrèmol	maan#järistys	N;MASC;SG	N;NOM;SG
estàtues	patsaita	estàtue	patsas	N;FEM;PL	N;PRT;PL
aportació	syöte	aportació	syöte	N;FEM;SG	N;NOM;SG
aportació	syöttö	aportació	syöttö	N;FEM;SG	N;NOM;SG
aportació	panos	aportació	panos	N;FEM;SG	N;NOM;SG
túnel	tunneli	túnel	tunnella	N;MASC;SG	N;NOM;SG
túnel	tunnelin	túnel	tunneli	N;MASC;SG	N;GEN;SG
eulàlia	eulalia	eulàlia	eulali	N;FEM;SG	N;PRT;SG
guerrers	sotureita	guerrer	soturi	N;MASC;PL	N;PRT;PL
guerrers	soturit	guerrer	soturi	N;MASC;PL	N;NOM;PL
competències	taitoja	competència	taito	N;FEM;PL	N;PRT;PL
competències	taidot	competència	taito	N;FEM;PL	N;NOM;PL
competències	voimia	competència	voima	N;FEM;PL	N;PRT;PL
competències	valtuudet	competència	valtuus	N;FEM;PL	N;NOM;PL
competències	voimat	competència	voima	N;FEM;PL	N;NOM;PL
experiències	kokemusten	experiència	kokemus	N;FEM;PL	N;GEN;PL
experiències	kokemuksia	experiència	kokemus	N;FEM;PL	N;PRT;PL
experiències	kokemukset	experiència	kokemus	N;FEM;PL	N;NOM;PL
tsar	tsaari	tsar	tsaari	N;MASC;SG	N;NOM;SG
atletisme	yleisurheilu	atletisme	yleis#urheilu	N;MASC;SG	N;NOM;SG
proporcions	osuudet	proporció	osuus	N;FEM;PL	N;NOM;PL
aportacions	osuudet	aportació	osuus	N;FEM;PL	N;NOM;PL
enfrontaments	yhteenottoja	enfrontament	yhteen#otto	N;MASC;PL	N;PRT;PL
sentiment	fiilis	sentiment	fiilis	N;MASC;SG	N;NOM;SG
sentiment	tunne	sentiment	tunne	N;MASC;SG	N;NOM;SG
sentiment	olo	sentiment	olo	N;MASC;SG	N;NOM;SG
vital	elintärkeä	vital	elin#tärkeä	ADJ;SG	ADJ;NOM;SG
accepta	hyväksyy	acceptar	hyväksyä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
accepta	hyväksyä	acceptar	hyväksyä	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
trasllat	siirto	trasllat	siirto	N;MASC;SG	N;NOM;SG
dependència	riippuvuus	dependència	riippuvuus	N;FEM;SG	N;NOM;SG
dependència	riippuvuuden	dependència	riippuvuus	N;FEM;SG	N;GEN;SG
dependència	riippuvuutta	dependència	riippuvuus	N;FEM;SG	N;PRT;SG
desplaçament	siirtymä	desplaçament	siirtymä	N;MASC;SG	N;NOM;SG
dinàmica	dynaamista	dinàmica	dynaaminen	N;FEM;SG	N;PRT;SG
cantonada	kulmassa	cantonada	kulma	N;FEM;SG	N;IN+ESS;SG
cantonada	kulman	cantonada	kulma	N;FEM;SG	N;GEN;SG
cantonada	kulma	cantonada	kylmä	N;FEM;SG	N;NOM;SG
milles	kilometrejä	milla	kilo#metri	N;FEM;PL	N;PRT;PL
cercles	piireissä	cercle	piireä	N;MASC;PL	N;IN+ESS;PL
