voor	priekš	voor	priekš	ADP	ADP
ziek	slima	ziek	slima	ADJ	ADJ;NOM;FEM;SG
ziek	slims	ziek	slims	ADJ	ADJ;NOM;MASC;SG
ziek	slimi	ziek	slime	ADJ	ADJ;NOM;MASC;PL
achterste	aizmugurējā	achter	aizmugurējs	ADJ	ADJ;ESS;FEM;SG
aangeeft	norāda	aanveffen	norādīt	V;SG;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
overname	pārņemšana	overname	pārņemšana	N;MASC+FEM;SG	N;NOM;FEM;SG
overname	iegāde	overname	iegāde	N;MASC+FEM;SG	N;NOM;FEM;SG
overname	iegūšana	overname	iegūšana	N;MASC+FEM;SG	N;NOM;FEM;SG
overname	iegādi	overname	iegāde	N;MASC+FEM;SG	N;ACC;FEM;SG
verklaart	izskaidro	verklaren	izskaidrot	V;SG;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
verklaart	paskaidro	verklaren	paskaidrot	V;SG;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
verklaart	skaidro	verklaren	skaidrot	V;SG;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
verklaart	paziņo	verklaren	paziņot	V;SG;PRS;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
verklaart	deklarē	verklaren	deklare	V;SG;PRS;FIN	V;FH;IND;2;POS;PRS;FIN;ACT
beroemd	slavena	beroemd	slavena	ADJ	ADJ;NOM;FEM;SG
beroemd	slavens	beroemd	slavens	ADJ	ADJ;NOM;MASC;SG
beroemd	slavenais	beroemd	slavenais	ADJ	ADJ;NOM;MASC;SG
beroemd	slaveno	beroemd	slavens	ADJ	ADJ;ACC;MASC;SG
tekening	zīmējums	tekening	zīmējums	N;MASC+FEM;SG	N;NOM;MASC;SG
tekening	zīmēšanas	tekening	zīmēšana	N;MASC+FEM;SG	N;NOM;FEM;SG
tekening	rasējums	tekening	rasējums	N;MASC+FEM;SG	N;NOM;MASC;SG
vestiging	izveide	vestiging	izveide	N;MASC+FEM;SG	N;NOM;FEM;SG
vestiging	uzņēmums	vestiging	uzņēmums	N;MASC+FEM;SG	N;NOM;MASC;SG
vestiging	izveidi	vestiging	izveide	N;MASC+FEM;SG	N;ACC;FEM;SG
vestiging	izveidošana	vestiging	izveidošana	N;MASC+FEM;SG	N;NOM;FEM;SG
respect	sakarā	respect	sakars	N;NEUT;SG	N;ESS;MASC;SG
respect	cieņa	respect	cieņa	N;NEUT;SG	N;NOM;FEM;SG
wright	raita	wright	raita	N;MASC+FEM;SG	N;NOM;MASC;SG
meneer	kungs	meneer	kungs	N;MASC+FEM;SG	N;NOM;MASC;SG
bewegingen	kustības	beweging	kustība	N;PL	N;NOM;FEM;PL
nintendo	nintendo	nintendo	nintendot	N;MASC+FEM;SG	N
staal	tērauds	staal	tērauds	N;NEUT;SG	N;NOM;MASC;SG
staal	tērauda	staal	tērauds	N;NEUT;SG	N;NOM;MASC;SG
complexe	sarežģīts	complex	sarežģīts	ADJ	ADJ;NOM;MASC;SG
complexe	sarežģīta	complex	sarežģīta	ADJ	ADJ;NOM;FEM;SG
gecombineerd	kombinēts	combineren	kombinēt	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
gecombineerd	kombinētā	combineren	kombinēt	V;V.PTCP	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
gecombineerd	apvienots	combineren	apvienot	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
gecombineerd	kombinēt	combineren	kombinēt	V;V.PTCP	V;POS;NFIN
bezwaren	iebildumi	bezwaar	iebildums	N;PL	N;NOM;MASC;PL
bezwaren	iebildumi	bezwaar	iebildums	N;PL	N;NOM;MASC;PL
charleroi	šarleruā	charleroi	šarlerus	N;MASC+FEM;SG	N;ACC;MASC;SG
bobby	bobijs	bobby	bobijs	N;MASC+FEM;SG	N;NOM;MASC;SG
meren	ezeri	meer	ezers	N;PL	N;NOM;MASC;PL
horden	ordas	horde	orda	N;PL	N;NOM;FEM;PL
aanpassingen	korekcijas	aanpassing	korekcija	N;PL	N;NOM;FEM;PL
aanpassingen	pielāgojumi	aanpassing	pielāgojums	N;PL	N;NOM;MASC;PL
aanpassingen	pielāgojumus	aanpassing	pielāgojums	N;PL	N;ACC;MASC;PL
aanpassingen	pielāgojumi	aanpassing	pielāgojums	N;PL	N;NOM;MASC;PL
aanpassingen	pielāgojumus	aanpassing	pielāgojums	N;PL	N;ACC;MASC;PL
kok	pavārs	kok	pavārs	N;MASC+FEM;SG	N;NOM;MASC;SG
kok	pavārs	kok	pavārs	N;MASC+FEM;SG	N;NOM;MASC;SG
kok	šefpavārs	kok	šefpavārs	N;MASC+FEM;SG	N;NOM;MASC;SG
brigade	brigāde	brigade	brigāde	N;MASC+FEM;SG	N;NOM;FEM;SG
leed	cietusi	lijden	ciest	V;SG;PST;FIN	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
leed	cieta	lijden	ciest	V;SG;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
leed	cietis	lijden	cietis	V;SG;PST;FIN	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
gast	viesis	gast	viesis	N;MASC+FEM;SG	N;NOM;MASC;SG
gehoord	sadzirdēt	horen	sadzirdēt	V;V.PTCP	V;POS;NFIN
gehoord	dzirdēts	horen	dzirdēt	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
gehoord	dzirdēju	horen	dzirdēt	V;V.PTCP	V;FH;IND;SG;1;POS;PST;FIN;ACT
neus	deguna	neus	deguna	N;MASC+FEM;SG	N;GEN;MASC;SG
neus	deguns	neus	deguns	N;MASC+FEM;SG	N;NOM;MASC;SG
neus	degunu	neus	deguns	N;MASC+FEM;SG	N;ACC;MASC;SG
inheemse	vietējais	inheems	vietējs	ADJ	ADJ;NOM;MASC;SG
inheemse	vietējo	inheems	vietējs	ADJ	ADJ;ACC;MASC;SG
verlaat	atstāt	verlaten	atstāt	V;SG;PRS;FIN	V;POS;NFIN
gebroken	šķeltiem	breken	šķelt	V;V.PTCP	V;PFV;DAT;INDF;MASC;PL;PST;V.PTCP
seksuele	seksuālās	seksueel	seksuāla	ADJ	ADJ;NOM;FEM;PL
seksuele	seksuālā	seksueel	seksuāls	ADJ	ADJ;NOM;FEM;SG
seksuele	seksuāla	seksueel	seksuāla	ADJ	ADJ;NOM;FEM;SG
plaatjes	attēli	plaat	attēls	N;PL	N;NOM;MASC;PL
plaatjes	bildes	plaat	bilde	N;PL	N;NOM;FEM;PL
scherm	ekrāns	scherm	ekrāns	N;NEUT;SG	N;NOM;MASC;SG
baptiste	batists	baptist	batists	N;MASC+FEM;SG	N;NOM;MASC;SG
apparaat	ierīce	apparaat	ierīce	N;NEUT;SG	N;NOM;FEM;SG
apparaat	aparatūra	apparaat	aparatūra	N;NEUT;SG	N;NOM;FEM;SG
apparaat	aparāts	apparaat	aparāt	N;NEUT;SG	N;NOM;MASC;SG
gotische	gotiskais	gotisch	gotisks	ADJ	ADJ;NOM;MASC;SG
vijftiende	piecpadsmitajā	vijftien	piecpadsmitā	ADJ	ADJ;ESS;DEF;FEM;SG
politica	politiķis	politica	politiķis	N;MASC+FEM;SG	N;NOM;MASC;SG
zwaard	asmeni	zwaard	asmens	N;NEUT;SG	N;ACC;MASC;SG
zwaard	zobens	zwaard	zobens	N;NEUT;SG	N;NOM;MASC;SG
zwaard	zobenu	zwaard	zobens	N;NEUT;SG	N;ACC;MASC;SG
porto	portu	porto	ports	N;MASC+FEM;SG	N;ACC;MASC;SG
noten	piezīmes	noten	piezīme	N;PL	N;NOM;FEM;PL
noten	rieksti	noten	rieksti	N;PL	N;NOM;MASC;PL
kopie	kopiju	kopie	kopija	N;MASC+FEM;SG	N;ACC;FEM;SG
kopie	eksemplārs	kopie	eksemplārs	N;MASC+FEM;SG	N;NOM;MASC;SG
kopie	kopija	kopie	kopija	N;MASC+FEM;SG	N;NOM;FEM;SG
omschreven	definēta	omschrijven	definēt	V;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
omschreven	definētas	omschrijven	definēt	V;V.PTCP	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
omschreven	definē	omschrijven	definēt	V;V.PTCP	V;FH;IND;3;POS;PRS;FIN;ACT
omschreven	definēti	omschrijven	definēt	V;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
omschreven	definēts	omschrijven	definēt	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
omschreven	aprakstīts	omschrijven	aprakstīt	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
omschreven	aprakstītas	omschrijven	aprakstīt	V;V.PTCP	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
omschreven	aprakstīta	omschrijven	aprakstīt	V;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
omschreven	raksturotas	omschrijven	raksturot	V;V.PTCP	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
omschreven	aprakstītais	omschrijven	aprakstīt	V;V.PTCP	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
jeanne	žanna	jeanne	žanna	N;MASC+FEM;SG	N;NOM;FEM;SG
gecreëerd	radīta	creëren	radīt	V;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
gecreëerd	radīts	creëren	radīt	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
gecreëerd	izveidots	creëren	izveidot	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
gecreëerd	radīti	creëren	radīt	V;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
gecreëerd	izveidota	creëren	izveidot	V;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
smal	mazas	smal	maza	ADJ	ADJ;NOM;FEM;PL
smal	mazās	smal	maza	ADJ	ADJ;NOM;FEM;PL
smal	mazie	smal	mazs	ADJ	ADJ;NOM;MASC;PL
smal	maza	smal	maza	ADJ	ADJ;NOM;FEM;SG
smal	mazs	smal	mazs	ADJ	ADJ;NOM;MASC;SG
smal	šaura	smal	šaura	ADJ	ADJ;NOM;FEM;SG
smal	šauri	smal	šauri	ADJ	ADJ;NOM;MASC;PL
smal	šauras	smal	šaura	ADJ	ADJ;NOM;FEM;PL
smal	šaurs	smal	šaurs	ADJ	ADJ;NOM;MASC;SG
alt	alat	alt	alat	N;MASC+FEM;SG	N;NOM;FEM;SG
ondergrond	substrāta	ondergrond	substrāts	N;MASC+FEM;SG	N;GEN;MASC;SG
ondergrond	substrāts	ondergrond	substrāts	N;MASC+FEM;SG	N;NOM;MASC;SG
ondergrond	substrātu	ondergrond	substrāts	N;MASC+FEM;SG	N;ACC;MASC;SG
takken	filiāles	tak	filiāle	N;PL	N;NOM;FEM;PL
takken	zarus	tak	zars	N;PL	N;ACC;MASC;PL
soul	dvēseli	soul	dvēselis	N;MASC+FEM;SG	N;ACC;MASC;SG
soul	dvēsele	soul	dvēsele	N;MASC+FEM;SG	N;NOM;FEM;SG
meegenomen	ņemta	meenemen	ņemt	V;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
meegenomen	ņemts	meenemen	ņemt	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
meegenomen	veikti	meenemen	veikt	V;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
map	direktorija	map	direktorija	N;MASC+FEM;SG	N;NOM;FEM;SG
map	direktoriju	map	direktorija	N;MASC+FEM;SG	N;ACC;FEM;SG
map	mape	map	mape	N;MASC+FEM;SG	N;NOM;FEM;SG
map	mapi	map	maps	N;MASC+FEM;SG	N;VOC;MASC;SG
map	mape	map	mape	N;MASC+FEM;SG	N;NOM;FEM;SG
vertegenwoordigers	pārstāvjus	vertegenwoordiger	pārstāvis	N;PL	N;ACC;MASC;PL
vertegenwoordigers	pārstāvji	vertegenwoordiger	pārstāvis	N;PL	N;NOM;MASC;PL
voorbereiding	pagatavošana	voorbereiding	pagatavošana	N;MASC+FEM;SG	N;NOM;FEM;SG
voorbereiding	preparāts	voorbereiding	preparāts	N;MASC+FEM;SG	N;NOM;MASC;SG
voorbereiding	sagatavošana	voorbereiding	sagatavošana	N;MASC+FEM;SG	N;NOM;FEM;SG
voorbereiding	gatavošanās	voorbereiding	gatavošanās	N;MASC+FEM;SG	N;NOM;FEM;SG
voorbereiding	sagatavošanās	voorbereiding	sagatavošanās	N;MASC+FEM;SG	N;NOM;FEM;SG
voorbereiding	sagatavošana	voorbereiding	sagatavošana	N;MASC+FEM;SG	N;NOM;FEM;SG
voorbereiding	sagatavošanās	voorbereiding	sagatavošanās	N;MASC+FEM;SG	N;NOM;FEM;SG
definitieve	galīga	definitief	galīga	ADJ	ADJ;NOM;FEM;SG
godin	dieviete	godin	dieviete	N;MASC+FEM;SG	N;NOM;FEM;SG
roze	rozā	roze	rozā	N;MASC+FEM;SG	N
robinson	robinsons	robinson	robinsons	N;MASC+FEM;SG	N;NOM;MASC;SG
botanische	botāniskais	botanisch	botānisks	ADJ	ADJ;NOM;MASC;SG
hal	zālē	hal	zāle	N;MASC+FEM;SG	N;ESS;FEM;SG
rotsen	klintis	rotsen	klints	N;PL	N;NOM;FEM;PL
rotsen	klintis	rotsen	klints	N;PL	N;NOM;FEM;PL
rotsen	akmeņi	rotsen	akmens	N;PL	N;NOM;MASC;PL
dialecten	dialektiem	dialect	dialekts	N;PL	N;DAT;MASC;PL
corporation	korporācija	corporation	korporācija	N;MASC+FEM;SG	N;NOM;FEM;SG
corporation	corporation	corporation	corporation	N;MASC+FEM;SG	N;NOM;MASC
nomineren	izvirzīt	nomineren	izvirzīt	V;NFIN	V;POS;NFIN
associatie	apvienība	associatie	apvienība	N;MASC+FEM;SG	N;NOM;FEM;SG
associatie	biedrība	associatie	biedrība	N;MASC+FEM;SG	N;NOM;FEM;SG
associatie	asociācija	associatie	asociācija	N;MASC+FEM;SG	N;NOM;FEM;SG
klassiek	klasiskais	klassiek	klasisks	ADJ	ADJ;NOM;MASC;SG
klassiek	klasisko	klassiek	klasiska	ADJ	ADJ;ACC;MASC;SG
klassiek	klasiskā	klassiek	klasiska	ADJ	ADJ;NOM;FEM;SG
klassiek	klasisks	klassiek	klasisks	ADJ	ADJ;NOM;MASC;SG
klassiek	klasiska	klassiek	klasiska	ADJ	ADJ;NOM;FEM;SG
klassiek	klasisks	klassiek	klasisks	ADJ	ADJ;NOM;MASC;SG
index	rādītājs	index	rādītājs	N;MASC+FEM;SG	N;NOM;MASC;SG
index	indekss	index	indekss	N;MASC+FEM;SG	N;NOM;MASC;SG
schimmel	pelējuma	schimmel	pelējums	N;MASC+FEM;SG	N;GEN;MASC;SG
schimmel	pelējums	schimmel	pelējums	N;MASC+FEM;SG	N;NOM;MASC;SG
schimmel	nospieduma	schimmel	nospiedums	N;MASC+FEM;SG	N;GEN;MASC;SG
processen	procesus	proces	process	N;PL	N;ACC;MASC;PL
processen	procesi	proces	process	N;PL	N;NOM;MASC;PL
belasting	nodoklis	belasting	nodoklis	N;MASC+FEM;SG	N;NOM;MASC;SG
diplomaat	diplomāts	diplomaat	diplomāts	N;MASC+FEM;SG	N;NOM;MASC;SG
vluchtte	aizbēga	vluchten	aizbēgt	V;SG;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
loon	alga	loon	alga	N;NEUT;SG	N;NOM;FEM;SG
loon	algu	loon	alga	N;NEUT;SG	N;ACC;FEM;SG
loon	alga	loon	alga	N;NEUT;SG	N;NOM;FEM;SG
conferentie	konference	conferentie	konference	N;MASC+FEM;SG	N;NOM;FEM;SG
conferentie	konferencē	conferentie	konference	N;MASC+FEM;SG	N;ESS;FEM;SG
ramen	windows	raam	windows	N;PL	N
ramen	logus	raam	logs	N;PL	N;ACC;MASC;PL
ramen	logi	raam	logs	N;PL	N;NOM;MASC;PL
uitvinder	izgudrotājs	uitvinder	izgudrotājs	N;MASC+FEM;SG	N;NOM;MASC;SG
jerry	džerijs	jerry	džerijs	N;MASC+FEM;SG	N;NOM;MASC;SG
sterven	mirst	sterven	mirst	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
sterven	mirt	sterven	mirt	V;NFIN	V;POS;NFIN
sterven	nomirt	sterven	nomirt	V;NFIN	V;POS;NFIN
sterven	mirst	sterven	mirst	V;NFIN	V;FH;IND;3;POS;PRS;FIN;ACT
boodschap	ziņojums	boodschap	ziņojums	N;MASC+FEM;SG	N;NOM;MASC;SG
boodschap	vēstule	boodschap	vēstule	N;MASC+FEM;SG	N;NOM;FEM;SG
boodschap	ziņu	boodschap	ziņa	N;MASC+FEM;SG	N;ACC;FEM;SG
boodschap	vēstījums	boodschap	vēstījums	N;MASC+FEM;SG	N;NOM;MASC;SG
boodschap	ziņa	boodschap	ziņa	N;MASC+FEM;SG	N;NOM;FEM;SG
kring	loks	kring	loks	N;MASC+FEM;SG	N;NOM;MASC;SG
kring	apļa	kring	aplis	N;MASC+FEM;SG	N;GEN;MASC;SG
kring	aplis	kring	aplis	N;MASC+FEM;SG	N;NOM;MASC;SG
oproep	peidžeru	oproep	peidžers	N;MASC+FEM;SG	N;ACC;MASC;SG
cirkel	loks	cirkel	loks	N;MASC+FEM;SG	N;NOM;MASC;SG
cirkel	apļa	cirkel	aplis	N;MASC+FEM;SG	N;GEN;MASC;SG
cirkel	aplis	cirkel	aplis	N;MASC+FEM;SG	N;NOM;MASC;SG
altaar	altāra	altaar	altārs	N;NEUT;SG	N;NOM;MASC;SG
altaar	svētnīcu	altaar	svētnīca	N;NEUT;SG	N;ACC;FEM;SG
organiseert	organizē	organiseren	organizēt	V;SG;PRS;FIN	V;IMP;2;POS;FIN;ACT
organiseert	organizē	organiseren	organizēt	V;SG;PRS;FIN	V;IMP;2;POS;FIN;ACT
exact	precīzs	exact	precīzs	ADJ	ADJ;NOM;MASC;SG
exact	precīzas	exact	precīza	ADJ	ADJ;NOM;FEM;PL
exact	precīza	exact	precīza	ADJ	ADJ;NOM;FEM;SG
bisschoppen	bīskapi	bisschop	bīskaps	N;PL	N;NOM;MASC;PL
fiets	velosipēds	fiets	velosipēds	N;MASC+FEM;SG	N;NOM;MASC;SG
fiets	riteni	fiets	ritenis	N;MASC+FEM;SG	N;ACC;MASC;SG
overeenstemming	atbilstība	overeenstemming	atbilstība	N;MASC+FEM;SG	N;NOM;FEM;SG
handelingen	akti	handeling	akts	N;PL	N;NOM;MASC;PL
ambtenaar	amatpersona	ambtenaar	amatpersons	N;MASC+FEM;SG	N;NOM;FEM;SG
ambtenaar	ierēdnis	ambtenaar	ierēdnis	N;MASC+FEM;SG	N;NOM;MASC;SG
materieel	inventārs	materieel	inventārs	N;NEUT;SG	N;NOM;MASC;SG
materieel	aprīkojums	materieel	aprīkojums	N;NEUT;SG	N;NOM;MASC;SG
materieel	iekārta	materieel	iekārta	N;NEUT;SG	N;NOM;FEM;SG
hoofdredacteur	redaktors	hoofdredacteur	redaktors	N;MASC+FEM;SG	N;NOM;MASC;SG
kenmerk	raksturlielums	kenmerk	raksturlielums	N;NEUT;SG	N;NOM;MASC;SG
kenmerk	motīvs	kenmerk	motīvs	N;NEUT;SG	N;NOM;MASC;SG
kenmerk	īpašība	kenmerk	īpašība	N;NEUT;SG	N;NOM;FEM;SG
geselecteerd	izvēlētais	selecteren	izvēlēt	V;V.PTCP	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
geselecteerd	izraudzīts	selecteren	izraudzīt	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
geselecteerd	izvēlēts	selecteren	izvēlēt	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
geselecteerd	izvēlēta	selecteren	izvēlēt	V;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
gekopieerd	kopē	kopiëren	kopē	V;V.PTCP	V;FH;IND;2;POS;PRS;FIN;ACT
gekopieerd	kopēt	kopiëren	kopēt	V;V.PTCP	V;POS;NFIN
herfst	rudens	herfst	rudens	N;MASC+FEM;SG	N;NOM;MASC;SG
herfst	rudenī	herfst	rudens	N;MASC+FEM;SG	N;ESS;MASC;SG
herfst	kritiens	herfst	kritiens	N;MASC+FEM;SG	N;NOM;MASC;SG
herfst	kritums	herfst	kritums	N;MASC+FEM;SG	N;NOM;MASC;SG
vloeistof	šķidrums	vloeistof	šķidrums	N;MASC+FEM;SG	N;NOM;MASC;SG
vloeistof	šķidruma	vloeistof	šķidrums	N;MASC+FEM;SG	N;GEN;MASC;SG
vloeistof	šķidrums	vloeistof	šķidrums	N;MASC+FEM;SG	N;NOM;MASC;SG
vloeistof	šķidruma	vloeistof	šķidrums	N;MASC+FEM;SG	N;GEN;MASC;SG
toeristen	tūristi	toerist	tūrists	N;PL	N;NOM;MASC;PL
toeristen	tūristiem	toerist	tūrists	N;PL	N;DAT;MASC;PL
adviseur	konsultants	adviseur	konsultants	N;MASC+FEM;SG	N;NOM;MASC;SG
adviseur	padomdevējs	adviseur	padomdevējs	N;MASC+FEM;SG	N;NOM;MASC;SG
adviseur	konsultants	adviseur	konsultants	N;MASC+FEM;SG	N;NOM;MASC;SG
adviseur	padomnieks	adviseur	padomnieks	N;MASC+FEM;SG	N;NOM;MASC;SG
adviseur	padomnieks	adviseur	padomnieks	N;MASC+FEM;SG	N;NOM;MASC;SG
adviseur	padomdevējs	adviseur	padomdevējs	N;MASC+FEM;SG	N;NOM;MASC;SG
adviseur	konsultants	adviseur	konsultants	N;MASC+FEM;SG	N;NOM;MASC;SG
signaal	signāls	signaal	signāls	N;NEUT;SG	N;NOM;MASC;SG
signaal	signālu	signaal	signāls	N;NEUT;SG	N;ACC;MASC;SG
brood	maize	brood	maize	N;NEUT;SG	N;NOM;FEM;SG
horn	rags	horn	rags	N;MASC+FEM;SG	N;NOM;MASC;SG
horn	ragu	horn	rags	N;MASC+FEM;SG	N;ACC;MASC;SG
yamaha	yamaha	yamaha	yamahs	N;MASC+FEM;SG	N;NOM;MASC;SG
ruil	apmaiņa	ruil	apmaiņa	N;MASC+FEM;SG	N;NOM;FEM;SG
ruil	birža	ruil	birzs	N;MASC+FEM;SG	N;NOM;FEM;SG
permanent	pastāvīgu	permanent	pastāvīga	ADJ	ADJ;ACC;MASC;SG
permanent	pastāvīgs	permanent	pastāvīgs	ADJ	ADJ;NOM;MASC;SG
permanent	pastāvīgās	permanent	pastāvīga	ADJ	ADJ;NOM;FEM;PL
permanent	pastāvīgā	permanent	pastāvīgs	ADJ	ADJ;NOM;FEM;SG
permanent	pastāvīga	permanent	pastāvīga	ADJ	ADJ;NOM;FEM;SG
verlenging	pagarināšana	verlenging	pagarināšana	N;MASC+FEM;SG	N;NOM;FEM;SG
verlenging	pagarināšanās	verlenging	pagarināšanās	N;MASC+FEM;SG	N;NOM;FEM;SG
verlenging	pagarinājums	verlenging	pagarinājums	N;MASC+FEM;SG	N;NOM;MASC;SG
verlenging	pagarinājumu	verlenging	pagarinājums	N;MASC+FEM;SG	N;ACC;MASC;SG
verlenging	pagarināšana	verlenging	pagarināšana	N;MASC+FEM;SG	N;NOM;FEM;SG
verlenging	paplašināšana	verlenging	paplašināšana	N;MASC+FEM;SG	N;NOM;FEM;SG
verlenging	paplašinājums	verlenging	paplašinājums	N;MASC+FEM;SG	N;NOM;MASC;SG
verlenging	pagarinājums	verlenging	pagarinājums	N;MASC+FEM;SG	N;NOM;MASC;SG
verlenging	atjaunošana	verlenging	atjaunošana	N;MASC+FEM;SG	N;NOM;FEM;SG
barnard	barnards	barnard	barnards	N;MASC+FEM;SG	N;NOM;MASC;SG
exacte	precīzs	exact	precīzs	ADJ	ADJ;NOM;MASC;SG
exacte	precīzas	exact	precīza	ADJ	ADJ;NOM;FEM;PL
exacte	precīza	exact	precīza	ADJ	ADJ;NOM;FEM;SG
permanente	pastāvīgu	permanent	pastāvīga	ADJ	ADJ;ACC;MASC;SG
permanente	pastāvīgs	permanent	pastāvīgs	ADJ	ADJ;NOM;MASC;SG
permanente	pastāvīgās	permanent	pastāvīga	ADJ	ADJ;NOM;FEM;PL
permanente	pastāvīgā	permanent	pastāvīgs	ADJ	ADJ;NOM;FEM;SG
permanente	pastāvīga	permanent	pastāvīga	ADJ	ADJ;NOM;FEM;SG
critici	kritiķi	criticus	kritiķis	N;PL	N;NOM;MASC;PL
hals	kakls	hals	kakls	N;MASC+FEM;SG	N;NOM;MASC;SG
hals	kakla	hals	kakls	N;MASC+FEM;SG	N;GEN;MASC;SG
gedrukt	iespiesti	drukken	iespiest	V;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
gedrukt	iespiestas	drukken	iespiest	V;V.PTCP	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
gedrukt	drukāts	drukken	drukāts	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
gedrukt	iespiests	drukken	iespiest	V;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
vertelde	pateica	vertellen	pateikt	V;SG;PST;FIN	V;FH;IND;3;POS;PST;FIN;ACT
trompet	trompete	trompet	trompete	N;MASC+FEM;SG	N;NOM;FEM;SG
zoet	saldais	zoet	salds	ADJ	ADJ;NOM;MASC;SG
zoet	salds	zoet	salds	ADJ	ADJ;NOM;MASC;SG
zoet	saldā	zoet	salda	ADJ	ADJ;NOM;FEM;SG
banks	bankas	banks	banka	N;PL	N;NOM;FEM;PL
banks	bankās	banks	banka	N;PL	N;ESS;FEM;PL
tuinen	dārzi	tuin	dārzs	N;PL	N;NOM;MASC;PL
tuinen	dārzos	tuin	dārzs	N;PL	N;ESS;MASC;PL
singapore	singapūrā	singapore	singapūra	N;MASC+FEM;SG	N;ESS;FEM;SG
singapore	singapūra	singapore	singapūra	N;MASC+FEM;SG	N;NOM;FEM;SG
singer	dziedātāja	singer	dziedātāja	N;MASC+FEM;SG	N;NOM;FEM;SG
singer	dziedātājs	singer	dziedātājs	N;MASC+FEM;SG	N;NOM;MASC;SG
streep	josla	streep	josla	N;MASC+FEM;SG	N;NOM;FEM;SG
eerlijk	taisnīgs	eerlijk	taisnīgs	ADJ	ADJ;NOM;MASC;SG
eerlijk	taisnīga	eerlijk	taisnīga	ADJ	ADJ;NOM;FEM;SG
eerlijk	godīgu	eerlijk	godīga	ADJ	ADJ;ACC;MASC;SG
eerlijk	godīgs	eerlijk	godīgs	ADJ	ADJ;NOM;MASC;SG
eerlijk	godīgs	eerlijk	godīgs	ADJ	ADJ;NOM;MASC;SG
greep	roktura	greep	rokturs	N;MASC+FEM;SG	N;GEN;MASC;SG
ervaringen	pieredzes	ervaring	pieredze	N;PL	N;NOM;FEM;PL
ervaringen	pieredzes	ervaring	pieredze	N;PL	N;NOM;FEM;PL
begrippen	jēdzienus	begrip	jēdziens	N;PL	N;ACC;MASC;PL
begrippen	jēdzieni	begrip	jēdziens	N;PL	N;NOM;MASC;PL
begrippen	jēdzieni	begrip	jēdziens	N;PL	N;NOM;MASC;PL
begrippen	koncepcijas	begrip	koncepcija	N;PL	N;NOM;FEM;PL
reserve	rezerve	reserve	rezerve	N;MASC+FEM;SG	N;NOM;FEM;SG
verwijzingen	rekomendācijas	verwijzing	rekomendācija	N;PL	N;NOM;FEM;PL
verwijzingen	atsauces	verwijzing	atsauce	N;PL	N;NOM;FEM;PL
lente	pavasaris	lente	pavasaris	N;MASC+FEM;SG	N;NOM;MASC;SG
lissabon	lisabonā	lissabon	lisabons	N;NEUT;SG	N;ESS;MASC;SG
