ve	και	ve	και	CONJ	CONJ
listeler	κατάλογοι	liste	κατάλογος	N;NOM;PL;3	N;NOM;MASC;PL
listeler	λίστες	liste	λίστας	N;NOM;PL;3	N;NOM;FEM;PL
sesleri	ήχοι	ses	ήχος	N;NOM;PL;3	N;NOM;MASC;PL
sesleri	φωνές	ses	φωνή	N;NOM;PL;3	N;NOM;FEM;PL
ölçüm	μέτρηση	ölçüm	μέτρηση	N;NOM;SG;3	N;NOM;FEM;SG
ölçüm	μετρικό	ölçüm	μετρικό	N;NOM;SG;3	N;NOM;NEUT;SG
ölçüm	μέτρο	ölçüm	μέτρο	N;NOM;SG;3	N;NOM;NEUT;SG
ölçüm	μέτρηση	ölçüm	μέτρηση	N;NOM;SG;3	N;NOM;FEM;SG
yenildi	ηττήθηκε	yenil	ηττώμαι	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
tutulan	διατηρηθεί	tut	διατηρώ	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NFIN;PASS
strateji	στρατηγική	strateji	στρατηγική	N;NOM;SG;3	N;NOM;FEM;SG
kuruluşlar	οργανώσεις	kuruluş	οργάνωση	N;NOM;PL;3	N;NOM;FEM;PL
kuruluşlar	οργανισμοί	kuruluş	οργανισμός	N;NOM;PL;3	N;NOM;MASC;PL
kuruluşlar	οργανώσεις	kuruluş	οργάνωση	N;NOM;PL;3	N;NOM;FEM;PL
kuruluşlar	οργανισμοί	kuruluş	οργανισμός	N;NOM;PL;3	N;NOM;MASC;PL
kuruluşlar	ιδρύματα	kuruluş	ίδρυμα	N;NOM;PL;3	N;NOM;NEUT;PL
kuruluşlar	θεσμοί	kuruluş	θεσμός	N;NOM;PL;3	N;NOM;MASC;PL
kuruluşlar	όργανα	kuruluş	όργανο	N;NOM;PL;3	N;NOM;NEUT;PL
görüntüler	εικόνες	görüntü	εικόνα	N;NOM;PL;3	N;NOM;FEM;PL
görüntüler	πλάνα	görüntü	πλάνα	N;NOM;PL;3	N;NOM;NEUT;PL
görüntüler	επιδείξεις	görüntü	επίδειξη	N;NOM;PL;3	N;NOM;FEM;PL
ağzı	στόμα	ağzı	στόμα	N;NOM;SG;3	N;NOM;NEUT;SG
işlemler	πράξεις	işlem	πράξη	N;NOM;PL;3	N;NOM;FEM;PL
işlemler	συναλλαγές	işlem	συναλλαγή	N;NOM;PL;3	N;NOM;FEM;PL
kurumlar	ιδρύματα	kurum	ίδρυμα	N;NOM;PL;3	N;NOM;NEUT;PL
kurumlar	θεσμοί	kurum	θεσμός	N;NOM;PL;3	N;NOM;MASC;PL
kurumlar	όργανα	kurum	όργανο	N;NOM;PL;3	N;NOM;NEUT;PL
öneri	σύσταση	öneri	σύσταση	N;NOM;SG;3	N;NOM;FEM;SG
öneri	πρόταση	öneri	πρόταση	N;NOM;SG;3	N;NOM;FEM;SG
rehberi	κατάλογος	rehber	κατάλογος	N;NOM;SG;3	N;NOM;MASC;SG
rehberi	ευρετήριο	rehber	ευρετήριο	N;NOM;SG;3	N;NOM;NEUT;SG
rehberi	οδηγός	rehber	οδηγός	N;NOM;SG;3	N;NOM;MASC;SG
hizmetler	υπηρεσίες	hizmet	υπηρεσία	N;NOM;PL;3	N;NOM;FEM;PL
başlıklar	θεματα	başlık	θέμα	N;NOM;PL;3	N;NOM;NEUT;PL
başlıklar	θέματα	başlık	θέμα	N;NOM;PL;3	N;NOM;NEUT;PL
başlıklar	κεφαλίδες	başlık	κεφαλίδα	N;NOM;PL;3	N;NOM;FEM;PL
başlıklar	πρωτοσέλιδα	başlık	πρωτοσέλιδα	N;NOM;PL;3	N;NOM;NEUT;PL
palace	παλάτι	palace	παλάτι	N;NOM;SG;3	N;NOM;NEUT;SG
kırdı	έσπασε	kır	σπάω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
düşmüş	έπεσε	düş	πέφτω	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
denklemi	εξίσωση	denklem	εξίσωση	N;NOM;SG;3	N;NOM;FEM;SG
ilkeleri	αρχές	ilke	αρχή	N;NOM;PL;3	N;NOM;FEM;PL
ilkeleri	αρχες	ilke	αρχή	N;NOM;PL;3	N;NOM;FEM;PL
ilkeleri	πολιτικές	ilke	πολιτική	N;NOM;PL;3	N;NOM;FEM;PL
denetimi	ελεγχος	denetim	ελεγχος	N;NOM;SG;3	N;NOM;MASC;SG
anlaşmazlık	διαφωνία	anlaşmazlık	διαφωνία	N;NOM;SG;3	N;NOM;FEM;SG
anlaşmazlık	ασυμφωνία	anlaşmazlık	ασυμφωνία	N;NOM;SG;3	N;NOM;FEM;SG
anlaşmazlık	σύγκρουση	anlaşmazlık	σύγκρουση	N;NOM;SG;3	N;NOM;FEM;SG
anlaşmazlık	διαφωνία	anlaşmazlık	διαφωνία	N;NOM;SG;3	N;NOM;FEM;SG
domates	ντομάτα	domates	ντομάτα	N;NOM;SG;3	N;NOM;FEM;SG
okullar	σχολεία	okul	σχολείο	N;NOM;PL;3	N;NOM;NEUT;PL
okullar	σχολές	okul	σχολή	N;NOM;PL;3	N;NOM;FEM;PL
kardeşleri	αδέλφια	kardeş	αδέρφι	N;NOM;PL;3	N;NOM;NEUT;PL
kardeşleri	αδέρφια	kardeş	αδέρφι	N;NOM;PL;3	N;NOM;NEUT;PL
çabaları	προσπάθειες	çaba	προσπάθεια	N;NOM;PL;3	N;NOM;FEM;PL
hikaye	ιστορία	hika	ιστορία	N;NOM;SG;3	N;NOM;FEM;SG
hikaye	ιστορια	hika	ιστορια	N;NOM;SG;3	N;NOM;FEM;SG
karışımı	μείγμα	karışım	μείγμα	N;NOM;SG;3	N;NOM;NEUT;SG
hücreler	κελιά	hücre	κελί	N;NOM;PL;3	N;NOM;NEUT;PL
hücreler	κύτταρα	hücre	κύτταρα	N;NOM;PL;3	N;NOM;NEUT;PL
hücreler	κυψέλες	hücre	κυψέλα	N;NOM;PL;3	N;NOM;FEM;PL
ormanları	δάση	orman	δάσος	N;NOM;PL;3	N;NOM;NEUT;PL
gazeteciler	δημοσιογράφοι	gazeteci	δημοσιογράφος	N;NOM;PL;3	N;NOM;MASC;PL
gazeteciler	δημοσιογράφοι	gazeteci	δημοσιογράφος	N;NOM;PL;3	N;NOM;MASC;PL
şartlar	προϋποθέσεις	şart	προϋπόθεση	N;NOM;PL;3	N;NOM;FEM;PL
şartlar	συνθήκες	şart	συνθήκη	N;NOM;PL;3	N;NOM;FEM;PL
şartlar	όροι	şart	όρος	N;NOM;PL;3	N;NOM;MASC;PL
şartlar	απαιτήσεις	şart	απαίτηση	N;NOM;PL;3	N;NOM;FEM;PL
şartlar	όροι	şart	όρος	N;NOM;PL;3	N;NOM;MASC;PL
sevgiler	αγάπες	sevgi	αγάπα	N;NOM;PL;3	N;NOM;FEM;PL
selamlar	χαιρετίσματα	selam	χαιρέτισμα	N;NOM;PL;3	N;NOM;NEUT;PL
yakaladı	πιάστηκε	yakala	πιάνω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
yakaladı	έπιασε	yakala	πιάζω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
depremi	σεισμός	deprem	σεισμός	N;NOM;SG;3	N;NOM;MASC;SG
depremi	σεισμό	deprem	σεισμός	N;NOM;SG;3	N;NOM;MASC;SG
seçti	επέλεξε	seç	επιλέγω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
ayakkabı	παπούτσι	ayakkabı	παπούτσι	N;NOM;SG;3	N;NOM;NEUT;SG
ibadet	λατρεία	ibadet	λατρεία	N;NOM;SG;3	N;NOM;FEM;SG
garden	κήπος	garden	κήπος	N;NOM;SG;3	N;NOM;MASC;SG
destekler	καταχωρίσεις	destek	κατάχωριση	N;NOM;PL;3	N;NOM;FEM;PL
destekler	στηρίγματα	destek	στήριγμα	N;NOM;PL;3	N;NOM;NEUT;PL
kendiliğinden	αυθόρμητα	kendiliğinden	αυθόρμητος	ADV	ADV
kendiliğinden	αυθόρμητα	kendiliğinden	αυθόρμητος	ADV	ADV
etkinliği	αποτελεσματικότητα	etkinlik	αποτελεσματικότητα	N;ACC;SG;3	N;ACC;FEM;SG
etkinliği	εκδήλωση	etkinlik	εκδήλωση	N;ACC;SG;3	N;ACC;FEM;SG
temsilciler	εκπροσώπους	temsilci	εκπρόσωπος	N;NOM;PL;3	N;NOM;MASC;PL
temsilciler	αντιπρόσωποι	temsilci	αντιπρόσωπος	N;NOM;PL;3	N;NOM;MASC;PL
temsilciler	εκπρόσωποι	temsilci	εκπρόσωπος	N;NOM;PL;3	N;NOM;MASC;PL
sesler	ήχοι	ses	ήχος	N;NOM;PL;3	N;NOM;MASC;PL
sesler	θόρυβοι	ses	θόρυβος	N;NOM;PL;3	N;NOM;MASC;PL
sesler	φωνές	ses	φωνή	N;NOM;PL;3	N;NOM;FEM;PL
davranışları	συμπεριφορές	davranış	συμπεριφορά	N;NOM;PL;3	N;NOM;FEM;PL
vatandaşlık	ιθαγένεια	vatandaşlık	ιθαγένεια	N;NOM;SG;3	N;NOM;FEM;SG
gitmiş	έφυγε	git	φεύγω	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
gitmiş	εφυγε	git	φύγω	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;ACT
yazarlık	συγγραφή	yazarlık	συγγραφή	N;NOM;SG;3	N;NOM;FEM;SG
yazarlık	γραφή	yazarlık	γραφή	N;NOM;SG;3	N;NOM;FEM;SG
yazarlık	γράψιμο	yazarlık	γράψιμο	N;NOM;SG;3	N;NOM;NEUT;SG
arjantinli	αργεντίνος	arjantinli	αργεντίνος	N;NOM;SG;3	N;NOM;MASC;SG
element	στοιχείο	element	στοιχείο	N;NOM;SG;3	N;NOM;NEUT;SG
çevrilmiş	μεταφραστεί	çevir	μεταφράζω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
dedesi	παππούς	dede	παππούς	N;NOM;SG;3	N;NOM;MASC;SG
sinagogu	συναγωγή	sinagogu	συναγωγή	N;NOM;SG;3	N;NOM;FEM;SG
messier	μεσιέ	messier	μεσι	N;NOM;SG;3	N;NOM;MASC;SG
peynir	τυρί	peynir	τυρί	N;NOM;SG;3	N;NOM;NEUT;SG
modeller	μοντέλα	model	μοντέλα	N;NOM;PL;3	N;NOM;NEUT;PL
modeller	υποδείγματα	model	υπόδειγμα	N;NOM;PL;3	N;NOM;NEUT;PL
değiştirilmiş	τροποποιημένο	değiş	τροποποιώ	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
değiştirilmiş	τροποποιήθηκε	değiş	τροποποιώ	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
değiştirilmiş	τροποποιημένη	değiş	τροποποιώ	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
değiştirilmiş	τροποποιημένος	değiş	τροποποιημένος	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
karakteristik	χαρακτηριστική	karakteristik	χαρακτηριστικός	ADJ	ADJ;NOM;FEM;SG
şablonlar	πρότυπα	şablon	πρότυπο	N;NOM;PL;3	N;NOM;NEUT;PL
şablonlar	υποδείγματα	şablon	υπόδειγμα	N;NOM;PL;3	N;NOM;NEUT;PL
haklar	δικαιωματα	hak	δικαίωμα	N;NOM;PL;3	N;NOM;NEUT;PL
haklar	δικαιώματα	hak	δικαίωμα	N;NOM;PL;3	N;NOM;NEUT;PL
tasarımcısı	σχεδιαστής	tasarımcı	σχεδιαστής	N;NOM;SG;3	N;NOM;MASC;SG
silindi	διαγραφεί	sil	διαγραφώ	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
silindi	διαγράφηκε	sil	διαγράφω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
geliştirildi	αναπτύχθηκε	geliş	αναπτύσσω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
geliştirildi	αναπτυχθεί	geliş	αναπτύσσω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
tanrıça	θεά	tanrıç	θεά	N;NOM;SG;3	N;NOM;FEM;SG
tanrıça	θεα	tanrıç	θεα	N;NOM;SG;3	N;NOM;FEM;SG
amaçlar	στόχοι	amaç	στόχος	N;NOM;PL;3	N;NOM;MASC;PL
amaçlar	στόχοι	amaç	στόχος	N;NOM;PL;3	N;NOM;MASC;PL
amaçlar	σκοποί	amaç	σκοπός	N;NOM;PL;3	N;NOM;MASC;PL
amaçlar	στόχοι	amaç	στόχος	N;NOM;PL;3	N;NOM;MASC;PL
tankı	δεξαμενή	tankı	δεξαμενή	N;NOM;SG;3	N;NOM;FEM;SG
station	σταθμός	station	σταθμός	N;NOM;SG;3	N;NOM;MASC;SG
koşullar	προϋποθέσεις	koş	προϋπόθεση	N;NOM;PL;3	N;NOM;FEM;PL
koşullar	συνθήκες	koş	συνθήκη	N;NOM;PL;3	N;NOM;FEM;PL
koşullar	όροι	koş	όρος	N;NOM;PL;3	N;NOM;MASC;PL
koşullar	όροι	koş	όρος	N;NOM;PL;3	N;NOM;MASC;PL
danimarkalı	δανικό	danimarkalı	δανικός	ADJ	ADJ;NOM;NEUT;SG
danimarkalı	δανική	danimarkalı	δανικός	ADJ	ADJ;NOM;FEM;SG
niye	γιατι	niye	γιατι	ADV	ADV
tower	πύργος	tower	πύργος	N;NOM;SG;3	N;NOM;MASC;SG
sohbet	τσατ	sohbet	τσατ	N;NOM;SG;3	N;NOM;NEUT;SG
sohbet	τσατ	sohbet	τσατ	N;NOM;SG;3	N;NOM;NEUT;SG
yöneticileri	διαχειριστές	yönetici	διαχειριστής	N;NOM;PL;3	N;NOM;MASC;PL
yöneticileri	διευθυντές	yönetici	διευθυντής	N;NOM;PL;3	N;NOM;MASC;PL
yöneticileri	διαχειριστές	yönetici	διαχειριστής	N;NOM;PL;3	N;NOM;MASC;PL
yöneticileri	διαχειριστές	yönetici	διαχειριστής	N;NOM;PL;3	N;NOM;MASC;PL
yöneticileri	στελέχη	yönetici	στέλεχος	N;NOM;PL;3	N;NOM;NEUT;PL
soğan	κρεμμύδι	soğ	κρεμμύδι	N;NOM;SG;3	N;NOM;NEUT;SG
soğan	κρεμμύδι	soğ	κρεμμύδι	N;NOM;SG;3	N;NOM;NEUT;SG
dizayn	σχέδιο	dizayn	σχέδιο	N;NOM;SG;3	N;NOM;NEUT;SG
dizayn	σχεδιασμός	dizayn	σχεδιασμός	N;NOM;SG;3	N;NOM;MASC;SG
tepkiler	αντιδράσεις	tepki	αντίδραση	N;NOM;PL;3	N;NOM;FEM;PL
tepkiler	απαντήσεις	tepki	απάντηση	N;NOM;PL;3	N;NOM;FEM;PL
korudu	προστατευμένο	koru	προστατεύω	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
korudu	προστατευμένη	koru	προστατεύω	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;FEM;SG;V.PTCP;PASS
korudu	προστατευμένος	koru	προστατευμένος	V;PFV;IND;SG;3;POS;PST	V;PFV;NOM;MASC;SG;V.PTCP;PASS
muhafazakar	συντηρητική	muhafazak	συντηρητικός	ADJ	ADJ;NOM;FEM;SG
muhafazakar	συντηρητικό	muhafazak	συντηρητικός	ADJ	ADJ;NOM;NEUT;SG
muhafazakar	συντηρητικός	muhafazak	συντηρητικός	ADJ	ADJ;NOM;MASC;SG
muhafazakar	συντηρητικοί	muhafazak	συντηρητικός	ADJ	ADJ;NOM;MASC;PL
önerilen	προτεινόμενη	öner	προτεινόμενος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
önerilen	προτεινόμενα	öner	προτεινόμενος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
önerilen	προτεινόμενο	öner	προτεινόμενος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
önerilen	προτεινόμενη	öner	προτεινόμενος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
önerilen	προτεινόμενο	öner	προτεινόμενος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
önerilen	προτεινόμενη	öner	προτεινόμενος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
önerilen	προτεινόμενο	öner	προτεινόμενος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
önerilen	προτεινόμενος	öner	προτεινόμενος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
önerilen	προτεινόμενες	öner	προτεινόμενος	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;NOM;FEM;PL;V.PTCP;PASS
çevrildi	μεταφραστεί	çevir	μεταφράζω	V;PFV;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
adaylar	υποψηφιότητες	aday	υποψηφιότητα	N;NOM;PL;3	N;NOM;FEM;PL
adaylar	αιτούντες	aday	αιτούμτης	N;NOM;PL;3	N;NOM;MASC;PL
aniden	ξαφνικά	aniden	ξαφνικά	ADV	ADV
parçacıklar	σωματίδια	parçacık	σωματίδιο	N;NOM;PL;3	N;NOM;NEUT;PL
faaliyetler	δραστηριότητες	faaliyet	δραστηριότητα	N;NOM;PL;3	N;NOM;FEM;PL
gezegenler	πλανήτες	gezegen	πλανήτης	N;NOM;PL;3	N;NOM;MASC;PL
yasaları	νόμοι	yasa	νόμος	N;NOM;PL;3	N;NOM;MASC;PL
rejimi	καθεστώς	rejim	καθεστώς	N;ACC;SG;3	N;ACC;NEUT;SG
tuhaf	παράξενος	tuhaf	παράξενος	N;NOM;SG;3	N;NOM;MASC;SG
orduspor	ορντουσπόρ	orduspor	ορντουσπόρ	N;NOM;SG;3	N;SG
camp	κατασκήνωση	camp	κατασκήνωση	N;NOM;SG;3	N;NOM;FEM;SG
camp	καταυλισμός	camp	καταυλισμός	N;NOM;SG;3	N;NOM;MASC;SG
camp	στρατόπεδο	camp	στρατόπεδο	N;NOM;SG;3	N;NOM;NEUT;SG
kabilesi	φυλή	kabile	φυλή	N;NOM;SG;3	N;NOM;FEM;SG
temsilcileri	επαναλήψεις	temsilci	επανάληψη	N;NOM;PL;3	N;NOM;FEM;PL
temsilcileri	εκπροσώπους	temsilci	εκπρόσωπος	N;NOM;PL;3	N;NOM;MASC;PL
temsilcileri	αντιπρόσωποι	temsilci	αντιπρόσωπος	N;NOM;PL;3	N;NOM;MASC;PL
temsilcileri	εκπρόσωποι	temsilci	εκπρόσωπος	N;NOM;PL;3	N;NOM;MASC;PL
bireyler	άτομα	birey	άτομο	N;NOM;PL;3	N;NOM;NEUT;PL
mezarlık	νεκροταφείο	mezarlık	νεκροταφείο	N;NOM;SG;3	N;NOM;NEUT;SG
mezarlık	κοιμητήριο	mezarlık	κοιμητήριο	N;NOM;SG;3	N;NOM;NEUT;SG
mezarlık	νεκροταφείο	mezarlık	νεκροταφείο	N;NOM;SG;3	N;NOM;NEUT;SG
sakinleri	κατοίκους	sakin	κάτοικος	N;ACC;PL;3	N;ACC;MASC;PL
detayları	λεπτομέρειες	detay	λεπτομέρεια	N;NOM;PL;3	N;NOM;FEM;PL
halı	χαλί	hal	χαλί	N;NOM;SG;3	N;NOM;NEUT;SG
halı	χαλί	hal	χαλί	N;NOM;SG;3	N;NOM;NEUT;SG
sıkıntısı	ανία	sıkıntı	ανία	N;NOM;SG;3	N;NOM;FEM;SG
sıkıntısı	βαρεμάρα	sıkıntı	βαρεμάρα	N;NOM;SG;3	N;NOM;FEM;SG
sıkıntısı	έλλειψη	sıkıntı	έλλειψη	N;NOM;SG;3	N;NOM;FEM;SG
nişancı	σκοπευτής	nişancı	σκοπευτής	N;NOM;SG;3	N;NOM;MASC;SG
nişancı	εκτελεστής	nişancı	εκτελεστής	N;NOM;SG;3	N;NOM;MASC;SG
nişancı	σκοπευτής	nişancı	σκοπευτής	N;NOM;SG;3	N;NOM;MASC;SG
nişancı	σκοπευτής	nişancı	σκοπευτής	N;NOM;SG;3	N;NOM;MASC;SG
tamamlanmış	ολοκληρωθεί	tamamla	ολοκληρώνω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;NFIN;PASS
tamamlanmış	ολοκληρώθηκε	tamamla	ολοκληρώνω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
tamamlanmış	ολοκληρώθηκε	tamamla	ολοκληρώνω	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
kayıtlar	εγγραφές	kayıt	εγγραφή	N;NOM;PL;3	N;NOM;FEM;PL
kayıtlar	καταχωρίσεις	kayıt	κατάχωριση	N;NOM;PL;3	N;NOM;FEM;PL
kayıtlar	αρχεία	kayıt	αρχείο	N;NOM;PL;3	N;NOM;NEUT;PL
kayıtlar	δίσκοι	kayıt	δίσκος	N;NOM;PL;3	N;NOM;MASC;PL
gösteriler	παραστάσεις	göster	παράσταση	N;NOM;PL;3	N;NOM;FEM;PL
gösteriler	επιδείξεις	göster	επίδειξη	N;NOM;PL;3	N;NOM;FEM;PL
gösteriler	επιδείξεις	göster	επίδειξη	N;NOM;PL;3	N;NOM;FEM;PL
gösteriler	διαδηλώσεις	göster	διαδήλωση	N;NOM;PL;3	N;NOM;FEM;PL
nedenleri	λόγους	neden	λόγος	N;ACC;PL;3	N;ACC;MASC;PL
dosyaları	αρχεία	dosya	αρχείο	N;NOM;PL;3	N;NOM;NEUT;PL
dosyaları	φάκελοι	dosya	φάκελος	N;NOM;PL;3	N;NOM;MASC;PL
paketi	δέμα	paket	δέμα	N;NOM;SG;3	N;NOM;NEUT;SG
paketi	πακέτο	paket	πακέτος	N;NOM;SG;3	N;NOM;NEUT;SG
paketi	συσκευασία	paket	συσκευασία	N;NOM;SG;3	N;NOM;FEM;SG
yatak	κρεβάτι	yatak	κρεβάτι	N;NOM;SG;3	N;NOM;NEUT;SG
yatak	κρεββάτι	yatak	κρεββάτι	N;NOM;SG;3	N;NOM;NEUT;SG
yatak	στρώμα	yatak	στρώμα	N;NOM;SG;3	N;NOM;NEUT;SG
oluştu	σχηματίστηκε	oluş	σχηματίζω	V;PFV;IND;SG;3;POS;PST	V;PFV;IND;SG;3;PST;FIN;PASS
oluştu	σχηματιστεί	oluş	σχηματίζω	V;PFV;IND;SG;3;POS;PST	V;PFV;NFIN;PASS
akrabalık	συγγένεια	akrabalık	συγγένεια	N;NOM;SG;3	N;NOM;FEM;SG
tesisi	εγκατάσταση	tesi	εγκατάσταση	N;NOM;SG;3	N;NOM;FEM;SG
temizlik	καθαριότητα	temizlik	καθαριότητα	N;NOM;SG;3	N;NOM;FEM;SG
temizlik	καθαρισμός	temizlik	καθαρισμός	N;NOM;SG;3	N;NOM;MASC;SG
temizlik	καθάρισμα	temizlik	καθάρισμα	N;NOM;SG;3	N;NOM;NEUT;SG
temizlik	καθαριότητα	temizlik	καθαριότητα	N;NOM;SG;3	N;NOM;FEM;SG
temizlik	καθαρισμός	temizlik	καθαρισμός	N;NOM;SG;3	N;NOM;MASC;SG
temizlik	καθαριστικό	temizlik	καθαριστικός	N;NOM;SG;3	N;NOM;NEUT;SG
zirvesi	σύνοδο	zirve	σύνοδο	N;NOM;SG;3	N;NOM;FEM;SG
mountain	βουνό	mountain	βουνό	N;NOM;SG;3	N;NOM;NEUT;SG
kanıtlar	αποδείξεις	kanıt	απόδειξη	N;NOM;PL;3	N;NOM;FEM;PL
çekirdeği	πυρήνας	çekir	πυρήνας	N;NOM;SG;3	N;NOM;MASC;SG
çekirdeği	πυρήνας	çekir	πυρήνας	N;NOM;SG;3	N;NOM;MASC;SG
müslümanların	μουσουλμάνων	müslüman	μουσουλμάνος	N;GEN;PL;3	N;GEN;MASC;PL
kürtler	κούρδοι	kürt	κούρδος	N;NOM;PL;3	N;NOM;MASC;PL
belgeler	έγγραφα	belge	έγγραφο	N;NOM;PL;3	N;NOM;NEUT;PL
geyik	ελάφι	geyik	ελάφι	N;NOM;SG;3	N;NOM;NEUT;SG
geyik	μους	geyik	μου	N;NOM;SG;3	N;NOM;FEM;SG
geyik	ελάφι	geyik	ελάφι	N;NOM;SG;3	N;NOM;NEUT;SG
noktalar	σημεία	nokta	σημείο	N;NOM;PL;3	N;NOM;NEUT;PL
noktalar	βαθμοί	nokta	βαθμός	N;NOM;PL;3	N;NOM;MASC;PL
noktalar	πόντοι	nokta	πόντος	N;NOM;PL;3	N;NOM;MASC;PL
noktalar	στίγματα	nokta	στίγμα	N;NOM;PL;3	N;NOM;NEUT;PL
noktalar	βούλες	nokta	βούλα	N;NOM;PL;3	N;NOM;FEM;PL
noktalar	κηλίδες	nokta	κηλίδα	N;NOM;PL;3	N;NOM;FEM;PL
