com	mit	com	mit	ADP	ADP
atualização	aufrüstung	atualização	aufrüstung	N;FEM;SG	N;SG
atualização	aktualisierung	atualização	aktualisierung	N;FEM;SG	N;NOM;FEM;SG
atualização	aktualisierung	atualização	aktualisierung	N;FEM;SG	N;NOM;FEM;SG
falou	sprach	falar	sprechen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
falou	gesprochen	falar	sprechen	V;IND;SG;3;PST;FIN	V;V.PTCP
falou	sprach	falar	sprechen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
falou	gesprochen	falar	sprechen	V;IND;SG;3;PST;FIN	V;V.PTCP
falou	geredet	falar	reden	V;IND;SG;3;PST;FIN	V;V.PTCP
falou	sprach	falar	sprechen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
falou	gesprochen	falar	sprechen	V;IND;SG;3;PST;FIN	V;V.PTCP
semifinal	halbfinale	semifinal	halbfinale	N;FEM;SG	N;NOM;NEUT;SG
semifinal	halbfinale	semifinal	halbfinale	N;FEM;SG	N;NOM;NEUT;SG
instruções	hinweise	instrução	hinweisen	N;FEM;PL	N;NOM;FEM;PL
interação	verlobung	interação	verlobung	N;FEM;SG	N;NOM;FEM;SG
concepção	konzeption	concepção	konzeption	N;FEM;SG	N;SG
concepção	konzept	concepção	konzept	N;FEM;SG	N;NOM;NEUT;SG
concepção	entwurf	concepção	entwerfen	N;FEM;SG	N
concepção	gestaltung	concepção	gestaltung	N;FEM;SG	N;NOM;FEM;SG
concepção	konstruktion	concepção	konstruktion	N;FEM;SG	N;SG
concepção	design	concepção	design	N;FEM;SG	N;NOM;NEUT;SG
fria	erkältung	fria	erkältung	N;FEM;SG	N;SG
lutou	gekämpft	lutar	kämpfen	V;IND;SG;3;PST;FIN	V;V.PTCP
lutou	kämpfte	lutar	kämpfen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
lutou	gekämpft	lutar	kämpfen	V;IND;SG;3;PST;FIN	V;V.PTCP
lutou	kämpfte	lutar	kämpfen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
implementação	umsetzung	implementação	umsetzung	N;FEM;SG	N;NOM;FEM;SG
implementação	durchführung	implementação	durchführung	N;FEM;SG	N;NOM;FEM;SG
austríaco	österreichisch	austríaco	österreichisch	ADJ;MASC;SG	ADJ
austríaco	österreicher	austríaco	österreicher	ADJ;MASC;SG	ADJ
austríaco	österreichisches	austríaco	österreichisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
matou	umgebracht	matar	umbringen	V;IND;SG;3;PST;FIN	V;V.PTCP
matou	tötete	matar	töten	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
matou	getötet	matar	töten	V;IND;SG;3;PST;FIN	V;V.PTCP
matou	ermordet	matar	ermorden	V;IND;SG;3;PST;FIN	V;V.PTCP
lidar	zurechtkommen	lidar	zurechtkommen	V;NFIN	V;NFIN
tratados	verträgen	tratar	verträgen	V;MASC;PL;V.PTCP	V;NFIN
tratados	behandelt	tratar	behandeln	V;MASC;PL;V.PTCP	V;V.PTCP
tratados	behandelten	tratar	behandelt	V;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN
aquisição	übernahme	aquisição	übernehmen	N;FEM;SG	N;NOM;FEM;SG
aquisição	erwerb	aquisição	erwerben	N;FEM;SG	N
aquisição	akquisition	aquisição	akquisition	N;FEM;SG	N;SG
consulado	konsulat	consulado	konsulat	N;MASC;SG	N;NOM;NEUT;SG
setores	branchen	setor	branchen	N;MASC;PL	N;PL
setores	sektoren	setor	sektoren	N;MASC;PL	N;PL
adicionar	hinzufügen	adicionar	hinfügen	V;NFIN	V;NFIN
adicionar	addieren	adicionar	addieren	V;NFIN	V;NFIN
adicionar	fügen	adicionar	fügen	V;NFIN	V;NFIN
adicionar	füge	adicionar	fügen	V;NFIN	V;IND;SG;3;PRS;FIN
compreende	verstehe	compreender	verstehen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
compreende	versteht	compreender	verstehen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
contribuiu	beigetragen	contribuir	beitragen	V;IND;SG;3;PST;FIN	V;V.PTCP
contribuiu	beigesteuert	contribuir	beisteuern	V;IND;SG;3;PST;FIN	V;V.PTCP
escolhida	auserwählt	escolher	auserwählen	V;FEM;SG;V.PTCP	V;V.PTCP
escolhida	ausgewählt	escolher	auswählen	V;FEM;SG;V.PTCP	V;V.PTCP
escolhida	erwählt	escolher	erwählen	V;FEM;SG;V.PTCP	V;V.PTCP
escolhida	gewählt	escolher	wählen	V;FEM;SG;V.PTCP	V;V.PTCP
escolhida	ausgesucht	escolher	aussuchen	V;FEM;SG;V.PTCP	V;V.PTCP
ferroviário	schiene	ferroviário	schienen	N;MASC;SG	N
cauda	schwanz	cauda	schwanzen	N;FEM;SG	N
leal	treue	leal	treu	ADJ;MASC;SG	ADJ;NOM
leal	loyal	leal	loyal	ADJ;MASC;SG	ADJ
leal	treu	leal	treu	ADJ;MASC;SG	ADJ
leal	treuen	leal	treuen	ADJ;MASC;SG	ADJ
estabelecida	gegründet	estabelecer	gründen	V;FEM;SG;V.PTCP	V;V.PTCP
estabelecida	eingerichtet	estabelecer	einrichten	V;FEM;SG;V.PTCP	V;V.PTCP
estabelecida	etablierte	estabelecer	etablieren	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
estabelecida	etabliert	estabelecer	etablieren	V;FEM;SG;V.PTCP	V;V.PTCP
vence	gewinnt	vencer	winnen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
esconder	verbergen	esconder	verbergen	V;NFIN	V;NFIN
esconder	verstecken	esconder	verstecken	V;NFIN	V;NFIN
esconder	verbergen	esconder	verbergen	V;NFIN	V;NFIN
esconder	verstecken	esconder	verstecken	V;NFIN	V;NFIN
interpreta	interpretiert	interpretar	interpretieren	V;IND;SG;3;PRS;FIN	V;V.PTCP
interpreta	interpretieren	interpretar	interpretieren	V;IND;SG;3;PRS;FIN	V;NFIN
interpreta	auslegen	interpretar	auslegen	V;IND;SG;3;PRS;FIN	V;NFIN
variedades	rebsorten	variedade	rebsort	N;FEM;PL	N;PL
substituída	abgelöst	substituir	ablösen	V;FEM;SG;V.PTCP	V;V.PTCP
substituída	überschrieben	substituir	überschreiben	V;FEM;SG;V.PTCP	V;V.PTCP
substituída	ersetzt	substituir	ersetzen	V;FEM;SG;V.PTCP	V;V.PTCP
substituída	verdrängt	substituir	verdrängen	V;FEM;SG;V.PTCP	V;V.PTCP
substituída	ersetzte	substituir	ersetzen	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
substituída	ersetzt	substituir	ersetzen	V;FEM;SG;V.PTCP	V;V.PTCP
substituída	ersetzte	substituir	ersetzen	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
substituída	ersetzt	substituir	ersetzen	V;FEM;SG;V.PTCP	V;V.PTCP
executado	hinrichten	executar	hinrichten	V;MASC;SG;V.PTCP	V;NFIN
executado	ausgeführt	executar	ausführen	V;MASC;SG;V.PTCP	V;V.PTCP
executado	hingerichtet	executar	hinrichten	V;MASC;SG;V.PTCP	V;V.PTCP
demanda	suche	demanda	suchen	N;FEM;SG	N;NOM;FEM;SG
tocou	angefasst	tocar	anfassen	V;IND;SG;3;PST;FIN	V;V.PTCP
tocou	gerührt	tocar	rühren	V;IND;SG;3;PST;FIN	V;V.PTCP
tocou	berühren	tocar	berühren	V;IND;SG;3;PST;FIN	V;NFIN
tocou	berührte	tocar	berührt	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
tocou	berührt	tocar	berühren	V;IND;SG;3;PST;FIN	V;V.PTCP
tocou	spielte	tocar	spielen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
tocou	gespielt	tocar	spielen	V;IND;SG;3;PST;FIN	V;V.PTCP
tocou	abgespielt	tocar	abspielen	V;IND;SG;3;PST;FIN	V;V.PTCP
adotado	angenommen	adotar	annehmen	V;MASC;SG;V.PTCP	V;V.PTCP
adotado	verabschiedet	adotar	verabschieden	V;MASC;SG;V.PTCP	V;V.PTCP
adotado	erlassen	adotar	erlassen	V;MASC;SG;V.PTCP	V;NFIN
adotado	adoptiert	adotar	adoptieren	V;MASC;SG;V.PTCP	V;V.PTCP
retirou	abgehoben	retirar	abheben	V;IND;SG;3;PST;FIN	V;V.PTCP
retirou	zurückgezogen	retirar	zurückziehen	V;IND;SG;3;PST;FIN	V;V.PTCP
retirou	zog	retirar	ziehen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
pesquisadores	forscherinnen	pesquisador	forscherinnen	N;MASC;PL	N;NOM;FEM;PL
eleita	gewählt	eleger	wählen	V;FEM;SG;V.PTCP	V;V.PTCP
marcados	markierten	marcar	markiert	V;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN
marcados	etikettiert	marcar	etikettieren	V;MASC;PL;V.PTCP	V;V.PTCP
marcados	markierten	marcar	markiert	V;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN
ocupado	beschäftigt	ocupar	beschäftigen	V;MASC;SG;V.PTCP	V;V.PTCP
ocupado	besetzt	ocupar	besetzen	V;MASC;SG;V.PTCP	V;V.PTCP
ocupado	besetzte	ocupar	besetzen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
ocupado	beschäftigt	ocupar	beschäftigen	V;MASC;SG;V.PTCP	V;V.PTCP
ocupado	bewohnt	ocupar	bewohnen	V;MASC;SG;V.PTCP	V;V.PTCP
ocupado	besetzt	ocupar	besetzen	V;MASC;SG;V.PTCP	V;V.PTCP
palma	hand	palma	hand	N;FEM;SG	N;NOM;FEM;SG
conversa	gespräch	conversa	gespräch	N;FEM;SG	N;NOM;NEUT;SG
conversa	unterhaltung	conversa	unterhaltung	N;FEM;SG	N;NOM;SG
conversa	vortrag	conversa	vortragen	N;FEM;SG	N;SG
conversa	gespräch	conversa	gespräch	N;FEM;SG	N;NOM;NEUT;SG
buscar	holen	buscar	holen	V;NFIN	V;NFIN
buscar	abholen	buscar	abholen	V;NFIN	V;NFIN
buscar	abrufen	buscar	abrufen	V;NFIN	V;NFIN
conquistas	ergebnisse	conquista	ergebnis	N;FEM;PL	N;NOM;NEUT;PL
conquistas	erfolge	conquista	erfolge	N;FEM;PL	N;NOM;FEM;PL
ameaçada	bedrohte	ameaçar	bedrohen	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
ameaçada	bedrohte	ameaçar	bedrohen	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
ameaçada	gedroht	ameaçar	drohen	V;FEM;SG;V.PTCP	V;V.PTCP
canta	singt	canta	singen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
canta	singen	canta	singen	V;IND;SG;3;PRS;FIN	V;NFIN
canta	singe	canta	singen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
canta	singt	canta	singen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
morreram	verstorben	morrer	versterben	V;IND;PL;3;FIN	V;V.PTCP
morreram	gestorben	morrer	sterben	V;IND;PL;3;FIN	V;V.PTCP
vender	verkaufe	vender	verkaufen	V;NFIN	V;SG;FIN
vender	verkaufen	vender	verkaufen	V;NFIN	V;NFIN
vender	verkaufe	vender	verkaufen	V;NFIN	V;SG;FIN
vender	verkaufen	vender	verkaufen	V;NFIN	V;NFIN
preservação	erhaltung	preservação	erhaltung	N;FEM;SG	N;SG
preservação	konservierung	preservação	konservierung	N;FEM;SG	N;NOM;FEM;SG
preservação	erhaltung	preservação	erhaltung	N;FEM;SG	N;SG
preservação	konservierung	preservação	konservierung	N;FEM;SG	N;NOM;FEM;SG
essencial	unentbehrlich	essencial	unentbehrlich	ADJ;MASC;SG	ADJ
essencial	wesentlichen	essencial	wesentlich	ADJ;MASC;SG	ADJ
essencial	wesentlich	essencial	wesentlich	ADJ;MASC;SG	ADJ
essencial	wesentlichen	essencial	wesentlich	ADJ;MASC;SG	ADJ
essencial	grundlegendes	essencial	grundlegend	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
típico	typisches	típico	typisch	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
típico	typischer	típico	typisch	ADJ;MASC;SG	ADJ
típico	typisch	típico	typisch	ADJ;MASC;SG	ADJ
típico	typischen	típico	typisch	ADJ;MASC;SG	ADJ
disputas	rechtsstreitigkeiten	disputa	rechtsstreitigkeit	N;FEM;PL	N;NOM;FEM;PL
disputas	streitigkeiten	disputa	streitigkeit	N;FEM;PL	N;NOM;FEM;PL
evidente	offenkundig	evidente	offenkundig	ADJ;MASC;SG	ADJ
positiva	positiver	positivo	positiv	ADJ;FEM;SG	ADJ
positiva	positiv	positivo	positiv	ADJ;FEM;SG	ADJ
positiva	positiven	positivo	positiv	ADJ;FEM;SG	ADJ
positiva	positives	positivo	positiv	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
pensa	denken	pensar	denken	V;IND;SG;3;PRS;FIN	V;NFIN
conquistando	erobern	conquistar	erobern	V;V.MSDR	V;NFIN
cita	zitieren	citar	zitieren	V;IND;SG;3;PRS;FIN	V;NFIN
necessariamente	notwendigerweise	necessariamente	notwendigerweise	ADV	ADV
necessariamente	unbedingt	necessariamente	unbedingt	ADV	ADV
menção	erwähnung	menção	Erwähnung	N;FEM;SG	N;NOM;FEM;SG
específicas	spezifisch	específico	spezifisch	ADJ;FEM;PL	ADJ
específicas	spezielle	específico	speziell	ADJ;FEM;PL	ADJ;NOM;FEM;PL
específicas	spezifischen	específico	spezifisch	ADJ;FEM;PL	ADJ
específicas	spezifische	específico	spezifisch	ADJ;FEM;PL	ADJ;NOM;FEM;PL
ocupações	beschäftigungen	ocupação	beschäftigungen	N;FEM;PL	N;NOM;FEM;PL
ocupações	berufe	ocupação	berufen	N;FEM;PL	N;NOM;PL
declínio	abnahme	declínio	abnehmen	N;MASC;SG	N;SG
declínio	niedergang	declínio	niedergang	N;MASC;SG	N
battle	kampf	battle	kampfen	N;MASC;SG	N;SG
battle	schlacht	battle	schlacht	N;MASC;SG	N;NOM;FEM;SG
válida	gültigen	válido	gültig	ADJ;FEM;SG	ADJ
válida	gültigkeit	válido	gültigkeit	ADJ;FEM;SG	ADJ
válida	stichhaltig	válido	stichhaltig	ADJ;FEM;SG	ADJ
válida	gültig	válido	gültig	ADJ;FEM;SG	ADJ
esperado	erwartete	esperar	erwartet	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
esperado	erwartet	esperar	erwarten	V;MASC;SG;V.PTCP	V;V.PTCP
entendi	verstanden	entender	verstehen	V;IND;SG;1;PST;FIN	V;V.PTCP
quintal	werft	quintal	werfen	N;MASC;SG	N;NOM;FEM;SG
kid	kind	kid	kind	N;MASC;SG	N;NOM;NEUT;SG
moedas	währungen	moeda	währung	N;FEM;PL	N;NOM;PL
cantando	gesungen	cantar	singen	V;V.MSDR	V;V.PTCP
cantando	singt	cantar	singen	V;V.MSDR	V;IND;SG;3;PRS;FIN
cantando	singen	cantar	singen	V;V.MSDR	V;NFIN
radical	radikal	radical	radikal	ADJ;MASC;SG	ADJ
radical	radikalen	radical	radikal	ADJ;MASC;SG	ADJ
radical	radikaler	radical	radikal	ADJ;MASC;SG	ADJ
favorável	günstig	favorável	günstig	ADJ;MASC;SG	ADJ
favorável	günstigen	favorável	günstig	ADJ;MASC;SG	ADJ
favorável	günstig	favorável	günstig	ADJ;MASC;SG	ADJ
favorável	günstigen	favorável	günstig	ADJ;MASC;SG	ADJ
continuaram	fortgesetzt	continuar	fortsetzen	V;IND;PL;3;FIN	V;V.PTCP
inteligente	schlau	inteligente	schlau	ADJ;MASC;SG	ADJ
inteligente	clever	inteligente	clever	ADJ;MASC;SG	ADJ
inteligente	klug	inteligente	klug	ADJ;MASC;SG	ADJ
inteligente	intelligenten	inteligente	intelligent	ADJ;MASC;SG	ADJ
inteligente	intelligent	inteligente	intelligent	ADJ;MASC;SG	ADJ
inteligente	intelligenter	inteligente	intelligent	ADJ;MASC;SG	ADJ
inteligente	schlau	inteligente	schlau	ADJ;MASC;SG	ADJ
inteligente	clever	inteligente	clever	ADJ;MASC;SG	ADJ
inteligente	intelligent	inteligente	intelligent	ADJ;MASC;SG	ADJ
inteligente	klug	inteligente	klug	ADJ;MASC;SG	ADJ
futura	zukunft	futuro	zukunft	N;FEM;SG	N
pontes	brücken	ponte	brücken	N;FEM;PL	N;NOM;FEM;PL
relógio	uhr	relógio	uhr	N;MASC;SG	N;NOM;FEM;SG
relógio	uhr	relógio	uhr	N;MASC;SG	N;NOM;FEM;SG
law	gesetz	law	gesetz	N;MASC;SG	N;NOM;NEUT;SG
executar	hinrichten	executar	hinrichten	V;NFIN	V;NFIN
executar	ausführen	executar	ausführen	V;NFIN	V;NFIN
executar	ausführen	executar	ausführen	V;NFIN	V;NFIN
executar	laufen	executar	laufen	V;NFIN	V;NFIN
secreta	geheimnis	secreto	geheimnis	N;FEM;SG	N;NOM;NEUT;SG
entraram	eingetragen	entrar	eintragen	V;IND;PL;3;FIN	V;V.PTCP
entraram	eingegeben	entrar	eingeben	V;IND;PL;3;FIN	V;V.PTCP
namorada	freundin	namorada	Freundin	N;FEM;SG	N;NOM;FEM;SG
desenvolvidos	entwickelt	desenvolver	entwickeln	V;MASC;PL;V.PTCP	V;V.PTCP
desenvolvidos	entwickelten	desenvolver	entwickeln	V;MASC;PL;V.PTCP	V;IND;PL;3;PST;FIN
auxílio	hilfe	auxílio	helfen	N;MASC;SG	N;NOM;FEM;SG
diversidade	vielfalt	diversidade	vielfalt	N;FEM;SG	N;NOM;FEM;SG
pura	reine	puro	rein	ADJ;FEM;SG	ADJ;NOM
pura	rein	puro	rein	ADJ;FEM;SG	ADJ
introduzido	vorgestellt	introduzir	vorstellen	V;MASC;SG;V.PTCP	V;V.PTCP
introduzido	eingeführt	introduzir	einführen	V;MASC;SG;V.PTCP	V;V.PTCP
concedido	gewährte	conceder	gewährt	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
concedido	bewilligt	conceder	bewilligen	V;MASC;SG;V.PTCP	V;V.PTCP
concedido	gewährt	conceder	gewähren|währen	V;MASC;SG;V.PTCP	V;V.PTCP
concedido	erteilt	conceder	erteilen	V;MASC;SG;V.PTCP	V;V.PTCP
concedido	stattgegeben	conceder	stattgeben	V;MASC;SG;V.PTCP	V;V.PTCP
concedido	verliehen	conceder	verleihen	V;MASC;SG;V.PTCP	V;V.PTCP
arcos	bögen	arco	bögen	N;MASC;PL	N;PL
arcos	bögen	arco	bögen	N;MASC;PL	N;PL
arcos	bögen	arco	bögen	N;MASC;PL	N;PL
amplo	breiten	amplo	breit	ADJ;MASC;SG	ADJ;SG
amplo	breiter	amplo	breit	ADJ;MASC;SG	ADJ
amplo	breit	amplo	breit	ADJ;MASC;SG	ADJ
amplo	geräumig	amplo	geräumig	ADJ;MASC;SG	ADJ
amplo	großzügig	amplo	großzügig	ADJ;MASC;SG	ADJ
amplo	geräumiges	amplo	geräumig	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
amplo	breiten	amplo	breit	ADJ;MASC;SG	ADJ;SG
amplo	breiter	amplo	breit	ADJ;MASC;SG	ADJ
amplo	breite	amplo	breit	ADJ;MASC;SG	ADJ;NOM;FEM;SG
amplo	breit	amplo	breit	ADJ;MASC;SG	ADJ
festivais	feierlichkeiten	festival	feierlichkeit	N;MASC;PL	N;NOM;FEM;PL
aumentou	erhöht	aumentar	erhöhen	V;IND;SG;3;PST;FIN	V;V.PTCP
aumentou	gestiegen	aumentar	steigen	V;IND;SG;3;PST;FIN	V;V.PTCP
respondeu	erwiderte	responder	erwidert	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
respondeu	beantwortet	responder	beantworten	V;IND;SG;3;PST;FIN	V;V.PTCP
respondeu	geantwortet	responder	antworten	V;IND;SG;3;PST;FIN	V;V.PTCP
respondeu	antwortete	responder	antworten	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
respondeu	geantwortet	responder	antworten	V;IND;SG;3;PST;FIN	V;V.PTCP
respondeu	beantwortet	responder	beantworten	V;IND;SG;3;PST;FIN	V;V.PTCP
respondeu	antwortete	responder	antworten	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
respondeu	geantwortet	responder	antworten	V;IND;SG;3;PST;FIN	V;V.PTCP
respondeu	antwortete	responder	antworten	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
wars	krieg	war	kriegen	N;MASC;SG	N
ocupar	besetzen	ocupar	besetzen	V;NFIN	V;NFIN
quilómetros	km	quilómetro	km	N;MASC;PL	N;NOM;MASC;PL
quilómetros	km	quilómetro	km	N;MASC;PL	N;NOM;MASC;PL
numerosos	zahlreiche	numeroso	zahlreich	ADJ;MASC;PL	ADJ;NOM;FEM;PL
numerosos	zahlreich	numeroso	zahlreich	ADJ;MASC;PL	ADJ
numerosos	zahlreichen	numeroso	zahlreich	ADJ;MASC;PL	ADJ;NOM;PL
lembrar	merken	lembrar	merken	V;NFIN	V;NFIN
lembrar	erinnern	lembrar	erinnern	V;NFIN	V;NFIN
massacre	schlachtung	massacre	schlachtung	N;MASC;SG	N;NOM;FEM;SG
romances	romanzen	romance	romanz	N;MASC;PL	N;NOM;FEM;PL
romances	romane	romance	roman	N;MASC;PL	N;NOM;FEM;PL
bond	bindung	bond	bindung	N;MASC;SG	N;NOM;FEM;SG
afirmação	statement	afirmação	statement	N;FEM;SG	N;SG
afirmação	erklärung	afirmação	erklärung	N;FEM;SG	N;NOM;FEM;SG
fortuna	glück	fortuna	glück	N;FEM;SG	N;NOM;SG
profunda	tief	profundo	tief	ADJ;FEM;SG	ADJ
profunda	tiefgreifend	profundo	tiefgreifend	ADJ;FEM;SG	ADJ
profunda	tief	profundo	tief	ADJ;FEM;SG	ADJ
industriais	industrieanlagen	industrial	industrieanlagen	N;MASC;PL	N;NOM;FEM;PL
fornece	bietet	fornecer	bieten	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fornece	liefert	fornecer	liefern	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
blood	blut	blood	bluten	N;MASC;SG	N;NOM;NEUT;SG
virou	gewendet	virar	wenden	V;IND;SG;3;PST;FIN	V;V.PTCP
virou	drehte	virar	drehen	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
virou	verwandelt	virar	verwandeln	V;IND;SG;3;PST;FIN	V;V.PTCP
virou	wandte	virar	wenden	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN
divide	trennt	dividir	trennen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
divide	teilt	dividir	teilen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
divide	aufteilen	dividir	aufteilen	V;IND;SG;3;PRS;FIN	V;NFIN
divide	teilen	dividir	teilen	V;IND;SG;3;PRS;FIN	V;NFIN
raw	rohstoff	raw	rohstoff	N;MASC;SG	N;SG
nazista	nationalsozialismus	nazista	nationalsozialismus	N;MASC;SG	N;NOM;MASC;SG
academy	akademie	academy	akademie	N;MASC;SG	N;NOM;FEM;SG
esboço	zeichnung	esboço	zeichnung	N;MASC;SG	N;NOM;FEM;SG
esboço	gliederung	esboço	gliederung	N;MASC;SG	N;NOM;FEM;SG
corrigir	korrigieren	corrigir	korrigieren	V;NFIN	V;NFIN
corrigir	fixieren	corrigir	fixieren	V;NFIN	V;NFIN
corrigir	beheben	corrigir	beheben	V;NFIN	V;NFIN
corrigir	reparieren	corrigir	reparieren	V;NFIN	V;NFIN
corrigir	berichtigen	corrigir	berichtigen	V;NFIN	V;NFIN
corrigir	korrigieren	corrigir	korrigieren	V;NFIN	V;NFIN
novelas	romane	novela	roman	N;FEM;PL	N;NOM;FEM;PL
reservas	währungsreserven	reserva	währungsreserven	N;FEM;PL	N;NOM;FEM;PL
reservas	rückstellungen	reserva	rückstellung	N;FEM;PL	N;NOM;FEM;PL
substâncias	stoffe	substância	stoffen	N;FEM;PL	N;NOM;PL
sente	fühlen	sentir	fühlen	V;IND;SG;3;PRS;FIN	V;NFIN
sente	fühle	sentir	fühlen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sente	spüren	sentir	spüren	V;IND;SG;3;PRS;FIN	V;NFIN
sente	spürt	sentir	spüren	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
sente	fühlt	sentir	fühlen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
herança	erbe	herança	erben	N;FEM;SG	N;NOM;NEUT;SG
herança	erbe	herança	erben	N;FEM;SG	N;NOM;NEUT;SG
herança	erbe	herança	erben	N;FEM;SG	N;NOM;NEUT;SG
fiel	treue	fiel	treu	ADJ;MASC;SG	ADJ;NOM
fiel	loyal	fiel	loyal	ADJ;MASC;SG	ADJ
fiel	treu	fiel	treu	ADJ;MASC;SG	ADJ
fiel	treuen	fiel	treuen	ADJ;MASC;SG	ADJ
fiel	treue	fiel	treu	ADJ;MASC;SG	ADJ;NOM
fiel	treu	fiel	treu	ADJ;MASC;SG	ADJ
fiel	gläubigen	fiel	gläubig	ADJ;MASC;SG	ADJ
fiel	treuen	fiel	treuen	ADJ;MASC;SG	ADJ
lazer	freizeitgestaltung	lazer	freizeitstaltung	N;MASC;SG	N;NOM;FEM;SG
verificação	nachprüfung	verificação	nachprüfung	N;FEM;SG	N;SG
verificação	verifizierung	verificação	verifizierung	N;FEM;SG	N;NOM;FEM;SG
verificação	überprüfung	verificação	überprüfung	N;FEM;SG	N;NOM;FEM;SG
resgate	bergung	resgate	Bergung	N;MASC;SG	N;SG
resgate	rettung	resgate	rettung	N;MASC;SG	N;FEM;SG
propôs	vorgeschlagen	propor	vorschlagen	V;IND;SG;3;PST;FIN	V;V.PTCP
representada	repräsentierte	representar	repräsentieren	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
representada	vertreten	representar	vertreten	V;FEM;SG;V.PTCP	V;V.PTCP
representada	repräsentiert	representar	repräsentieren	V;FEM;SG;V.PTCP	V;V.PTCP
representada	vertrat	representar	vertreten	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
redação	abhandlung	redação	abhandlung	N;FEM;SG	N;SG
redação	redaktion	redação	redaktion	N;FEM;SG	N;SG
configuração	einstellung	configuração	einstellung	N;FEM;SG	N;NOM;FEM;SG
vendidas	verkauft	vender	verkaufen	V;FEM;PL;V.PTCP	V;V.PTCP
vendidas	verkauften	vender	verkaufen	V;FEM;PL;V.PTCP	V;IND;PL;3;PST;FIN
tecidos	stoffe	tecido	stoffen	N;MASC;PL	N;NOM;PL
diretoria	vorstand	diretoria	vorstehen	N;FEM;SG	N;SG
elevação	erhöhung	elevação	erhöhung	N;FEM;SG	N;NOM;FEM;SG
elevação	aufhebung	elevação	aufhebung	N;FEM;SG	N;NOM;FEM;SG
liderado	führte	liderar	führen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
liderado	geleitet	liderar	geleiten|leiten	V;MASC;SG;V.PTCP	V;V.PTCP
liderado	geführt	liderar	führen	V;MASC;SG;V.PTCP	V;V.PTCP
automóveis	fahrzeuge	automóvel	fahrzeug	N;MASC;PL	N;NOM;PL
atingido	erreicht	atingir	erreichen	V;MASC;SG;V.PTCP	V;V.PTCP
atingido	erreicht	atingir	erreichen	V;MASC;SG;V.PTCP	V;V.PTCP
atingido	erreichte	atingir	erreichen	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
atingido	getroffen	atingir	treffen|triefen	V;MASC;SG;V.PTCP	V;V.PTCP
