van	din	van	din	ADP	ADP;ACC
toerisme	turismul	toerisme	turism	N;NEUT;SG	N;DEF;MASC;SG
hills	dealurile	hill	deal	N;PL	N;DEF;FEM;PL
hills	coline	hill	colină	N;PL	N;INDF;FEM;PL
hills	dealuri	hill	deal	N;PL	N;INDF;FEM;PL
vruchten	fructe	vrucht	fruct	N;PL	N;INDF;FEM;PL
vruchten	fructele	vrucht	fruct	N;PL	N;DEF;FEM;PL
vruchten	fructe	vrucht	fruct	N;PL	N;INDF;FEM;PL
vruchten	fructele	vrucht	fruct	N;PL	N;DEF;FEM;PL
dik	groase	dik	gros	ADJ	ADJ;INDF;FEM;PL
dik	gros	dik	gros	ADJ	ADJ;INDF;MASC;SG
dik	groasa	dik	gros	ADJ	ADJ;DEF;FEM;SG
lezers	cititori	lezer	cititor	N;PL	N;INDF;MASC;PL
lezers	cititorii	lezer	cititor	N;PL	N;DEF;MASC;PL
zout	sarata	zout	sarat	N;NEUT;SG	N;DEF;FEM;SG
zout	sarat	zout	sarat	N;NEUT;SG	N;INDF;MASC;SG
zout	salt	zout	salt	N;NEUT;SG	N;INDF;MASC;SG
zout	sarea	zout	sare	N;NEUT;SG	N;DEF;FEM;SG
zout	sare	zout	sare	N;NEUT;SG	N;INDF;FEM;SG
uiteindelijke	eventuala	uiteindelijk	eventual	ADJ	ADJ;DEF;FEM;SG
cooper	cooper	cooper	cooper	N;MASC+FEM;SG	N;INDF;MASC;SG
boeddhisme	budismul	boeddhisme	budism	N;NEUT;SG	N;DEF;MASC;SG
hope	speranta	hope	sperant	N;MASC+FEM;SG	N;DEF;FEM;SG
hope	speranta	hope	sperant	N;MASC+FEM;SG	N;DEF;FEM;SG
hope	speranta	hope	sperant	N;MASC+FEM;SG	N;DEF;FEM;SG
son	fiul	son	fiu	N;MASC+FEM;SG	N;DEF;MASC;SG
son	fiu	son	fiu	N;MASC+FEM;SG	N;INDF;MASC;SG
tag	eticheta	tag	etichetă	N;SG	N;DEF;FEM;SG
tag	eticheta	tag	etichetă	N;SG	N;DEF;FEM;SG
tag	marcaj	tag	marcaj	N;SG	N;INDF;MASC;SG
rosa	rosa	rosa	rosa	N;MASC+FEM;SG	N;DEF;FEM;SG
wetgeving	legislatia	wetgeving	legislatie	N;MASC+FEM;SG	N;DEF;FEM;SG
wetgeving	legislatie	wetgeving	legislatie	N;MASC+FEM;SG	N;INDF;FEM;SG
venus	venus	venus	venu	N;MASC+FEM;SG	N;INDF;MASC;SG
vergelijken	compara	vergelijken	compara	V;NFIN	V;IND;SG;3;IPFV;FIN
vergelijken	compara	vergelijken	compara	V;NFIN	V;IND;SG;3;IPFV;FIN
democratie	democratie	democratie	democratie	N;MASC+FEM;SG	N;INDF;FEM;SG
democratie	democratie	democratie	democratie	N;MASC+FEM;SG	N;INDF;FEM;SG
democratie	democratia	democratie	democratie	N;MASC+FEM;SG	N;DEF;FEM;SG
legers	armatele	leger	armat	N;PL	N;DEF;FEM;PL
bundesliga	bundesliga	bundesliga	bundesligă	N;MASC+FEM;SG	N;DEF;FEM;SG
hoofdkwartier	sediu	hoofdkwartier	sediu	N;NEUT;SG	N;INDF;MASC;SG
verliest	pierde	verliezen	pierde	V;SG;PRS;FIN	V;IND;SG;3;PRS;FIN
marseille	marseille	marseille	marseillă	N;MASC+FEM;SG	N;DEF;FEM;SG
mol	mol	mol	mol	N;MASC+FEM;SG	N;INDF;MASC;SG
misbruik	abuz	misbruik	abuz	N;NEUT;SG	N;INDF;MASC;SG
misbruik	abuzul	misbruik	abuz	N;NEUT;SG	N;DEF;MASC;SG
doek	carpa	doek	carpa	N;NEUT;SG	N;DEF;FEM;SG
doek	panza	doek	panză	N;NEUT;SG	N;DEF;FEM;SG
doek	panza	doek	panză	N;NEUT;SG	N;DEF;FEM;SG
box	casuta	box	casut	N;MASC+FEM;SG	N;DEF;FEM;SG
box	cutie	box	cutie	N;MASC+FEM;SG	N;INDF;FEM;SG
box	cutia	box	cutie	N;MASC+FEM;SG	N;DEF;FEM;SG
proefschrift	teza	proefschrift	teză	N;NEUT;SG	N;DEF;FEM;SG
proefschrift	teza	proefschrift	teză	N;NEUT;SG	N;DEF;FEM;SG
jurist	jurist	jurist	jurist	N;MASC+FEM;SG	N;INDF;MASC;SG
jurist	avocata	jurist	avocata	N;MASC+FEM;SG	N;DEF;FEM;SG
jurist	avocat	jurist	avocat	N;MASC+FEM;SG	N;INDF;MASC;SG
jurist	avocatul	jurist	avocat	N;MASC+FEM;SG	N;DEF;MASC;SG
neutrale	neutru	neutraal	neutru	ADJ	ADJ;INDF;MASC;SG
neutrale	neutre	neutraal	neutru	ADJ	ADJ;INDF;FEM;PL
neutrale	neutra	neutraal	neutra	ADJ	ADJ;DEF;FEM;SG
slang	furtun	slang	furtun	N;MASC+FEM;SG	N;INDF;MASC;SG
slang	furtunul	slang	furtun	N;MASC+FEM;SG	N;DEF;MASC;SG
slang	sarpele	slang	sarpea	N;MASC+FEM;SG	N;DEF;MASC;SG
slang	sarpe	slang	sarpe	N;MASC+FEM;SG	N;INDF;MASC;SG
slang	sarpe	slang	sarpe	N;MASC+FEM;SG	N;INDF;MASC;SG
slang	snake	slang	snak	N;MASC+FEM;SG	N;INDF;MASC;SG
slang	sarpe	slang	sarpe	N;MASC+FEM;SG	N;INDF;MASC;SG
slang	sarpe	slang	sarpe	N;MASC+FEM;SG	N;INDF;MASC;SG
doelen	obiectivele	doel	obiectiv	N;PL	N;DEF;FEM;PL
doelen	goluri	doel	gol	N;PL	N;INDF;FEM;PL
doelen	obiective	doel	obiectiv	N;PL	N;INDF;FEM;PL
doelen	obiective	doel	obiectiv	N;PL	N;INDF;FEM;PL
atlas	atlas	atlas	atlas	N;MASC+FEM;SG	N;INDF;MASC;SG
uci	uci	uci	uci	N;MASC+FEM;SG	N;INDF;MASC
ziek	bolnav	ziek	bolnav	ADJ	ADJ;INDF;MASC;SG
ziek	bolnava	ziek	bolnavă	ADJ	ADJ;DEF;FEM;SG
ziek	bolnava	ziek	bolnavă	ADJ	ADJ;DEF;FEM;SG
uitgaven	cheltuielile	uitgave	cheltuială	N;PL	N;DEF;FEM;PL
uitgaven	cheltuieli	uitgave	cheltuială	N;PL	N;INDF;FEM;PL
uitgaven	cheltuielile	uitgave	cheltuială	N;PL	N;DEF;FEM;PL
uitgaven	cheltuieli	uitgave	cheltuială	N;PL	N;INDF;FEM;PL
christelijk	crestina	christelijk	crestina	ADJ	ADJ;DEF;FEM;SG
overname	preluare	overname	preluare	N;MASC+FEM;SG	N;INDF;FEM;SG
overname	preluarea	overname	preluare	N;MASC+FEM;SG	N;DEF;FEM;SG
overname	achizitia	overname	achizitie	N;MASC+FEM;SG	N;DEF;FEM;SG
overname	achizitie	overname	achizitie	N;MASC+FEM;SG	N;INDF;FEM;SG
beroemd	celebra	beroemd	celebra	ADJ	ADJ;DEF;FEM;SG
beroemd	faimoasa	beroemd	faimos	ADJ	ADJ;DEF;FEM;SG
beroemd	faimos	beroemd	faimos	ADJ	ADJ;INDF;MASC;SG
beroemd	celebru	beroemd	celebru	ADJ	ADJ;INDF;MASC;SG
tekening	desenul	tekening	desen	N;MASC+FEM;SG	N;DEF;MASC;SG
tekening	desen	tekening	desen	N;MASC+FEM;SG	N;INDF;MASC;SG
vestiging	stabilirea	vestiging	stabilire	N;MASC+FEM;SG	N;DEF;FEM;SG
vestiging	stabilire	vestiging	stabilire	N;MASC+FEM;SG	N;INDF;FEM;SG
respect	respectul	respect	respect	N;NEUT;SG	N;DEF;MASC;SG
respect	respect	respect	respect	N;NEUT;SG	N;INDF;MASC;SG
afc	afc	afc	afc	N;MASC+FEM;SG	N
meneer	domnule	meneer	domn	N;MASC+FEM;SG	N;VOC;DEF;MASC;SG
bewegingen	miscari	beweging	miscar	N;PL	N;INDF;FEM;PL
bewegingen	miscari	beweging	miscar	N;PL	N;INDF;FEM;PL
nintendo	nintendo	nintendo	nintendo	N;MASC+FEM;SG	N;INDF;MASC;SG
staal	steel	staal	steel	N;NEUT;SG	N;INDF;MASC;SG
staal	otel	staal	otel	N;NEUT;SG	N;INDF;MASC;SG
staal	otel	staal	otel	N;NEUT;SG	N;INDF;MASC;SG
complexe	complexe	complex	complex	ADJ	ADJ;INDF;FEM;PL
complexe	complex	complex	complex	ADJ	ADJ;INDF;MASC;SG
complexe	complexa	complex	complex	ADJ	ADJ;DEF;FEM;SG
bezwaren	obiectii	bezwaar	obiect	N;PL	N;INDF;FEM;PL
charleroi	charleroi	charleroi	charleroi	N;MASC+FEM;SG	N;INDF;MASC;SG
meren	lacurile	meer	lac	N;PL	N;DEF;FEM;PL
meren	lacuri	meer	lac	N;PL	N;INDF;FEM;PL
horden	hoardele	horde	hoardă	N;PL	N;DEF;FEM;PL
aanpassingen	ajustari	aanpassing	ajustare	N;PL	N;INDF;FEM;PL
aanpassingen	adaptari	aanpassing	adaptar	N;PL	N;INDF;FEM;PL
aanpassingen	adaptarile	aanpassing	adaptare	N;PL	N;DEF;FEM;PL
kok	bucatar	kok	bucatar	N;MASC+FEM;SG	N;INDF;MASC;SG
kok	chef	kok	chef	N;MASC+FEM;SG	N;INDF;MASC;SG
kok	bucatar	kok	bucatar	N;MASC+FEM;SG	N;INDF;MASC;SG
julien	julien	julien	julien	N;MASC+FEM;SG	N;INDF;MASC;SG
iers	irlandezi	iers	irlandez	ADJ	ADJ;INDF;MASC;PL
iers	irlandez	iers	irlandez	ADJ	ADJ;INDF;MASC;SG
iers	irlandeza	iers	irlandeză	ADJ	ADJ;DEF;FEM;SG
brigade	brigada	brigade	brigadă	N;MASC+FEM;SG	N;DEF;FEM;SG
brigade	brigada	brigade	brigadă	N;MASC+FEM;SG	N;DEF;FEM;SG
leed	suferind	lijden	suferi	V;SG;PST;FIN	V;V.MSDR
leed	suferit	lijden	suferi	V;SG;PST;FIN	V;MASC;SG;V.PTCP
gast	gagiu	gast	gagiu	N;MASC+FEM;SG	N;INDF;MASC;SG
gast	musafir	gast	musafir	N;MASC+FEM;SG	N;INDF;MASC;SG
gast	oaspete	gast	oaspete	N;MASC+FEM;SG	N;INDF;MASC;SG
gehoord	auzit	horen	auzi	V;V.PTCP	V;MASC;SG;V.PTCP
neus	nasul	neus	nas	N;MASC+FEM;SG	N;DEF;MASC;SG
neus	nas	neus	nas	N;MASC+FEM;SG	N;INDF;MASC;SG
inheemse	native	inheems	nativ	ADJ	ADJ;INDF;FEM;PL
inheemse	indigene	inheems	indigen	ADJ	ADJ;INDF;FEM;PL
seksuele	sexuale	seksueel	sexual	ADJ	ADJ;INDF;FEM;PL
seksuele	sexual	seksueel	sexual	ADJ	ADJ;INDF;MASC;SG
plaatjes	imagini	plaat	imagine	N;PL	N;INDF;FEM;PL
plaatjes	poze	plaat	poză	N;PL	N;INDF;FEM;PL
scherm	ecran	scherm	ecran	N;NEUT;SG	N;INDF;MASC;SG
scherm	ecranul	scherm	ecran	N;NEUT;SG	N;DEF;MASC;SG
bassist	basistul	bassist	basist	N;MASC+FEM;SG	N;DEF;MASC;SG
apparaat	dispozitivul	apparaat	dispozitiv	N;NEUT;SG	N;DEF;MASC;SG
apparaat	dispozitiv	apparaat	dispozitiv	N;NEUT;SG	N;INDF;MASC;SG
apparaat	aparat	apparaat	aparat	N;NEUT;SG	N;INDF;MASC;SG
menselijk	umane	menselijk	uman	ADJ	ADJ;INDF;FEM;PL
menselijk	umana	menselijk	umană	ADJ	ADJ;DEF;FEM;SG
menselijk	uman	menselijk	uman	ADJ	ADJ;INDF;MASC;SG
politica	politician	politica	politician	N;MASC+FEM;SG	N;INDF;MASC;SG
zwaard	lama	zwaard	lamă	N;NEUT;SG	N;DEF;FEM;SG
zwaard	blade	zwaard	blad	N;NEUT;SG	N;INDF;MASC;SG
zwaard	lama	zwaard	lamă	N;NEUT;SG	N;DEF;FEM;SG
zwaard	spada	zwaard	spadă	N;NEUT;SG	N;DEF;FEM;SG
zwaard	sabia	zwaard	sabia	N;NEUT;SG	N;DEF;FEM;SG
zwaard	sabie	zwaard	sabie	N;NEUT;SG	N;INDF;FEM;SG
noten	note	noten	notă	N;PL	N;INDF;FEM;PL
noten	nuci	noten	nuci	N;PL	N;INDF;FEM;PL
noten	nucile	noten	nucă	N;PL	N;DEF;FEM;PL
kopie	copia	kopie	copie	N;MASC+FEM;SG	N;DEF;FEM;SG
kopie	copiere	kopie	copiere	N;MASC+FEM;SG	N;INDF;FEM;SG
kopie	copie	kopie	copie	N;MASC+FEM;SG	N;INDF;FEM;SG
omschreven	descrise	omschrijven	descrie	V;V.PTCP	V;IND;SG;3;PST;FIN
jeanne	jeanne	jeanne	jeannă	N;MASC+FEM;SG	N;INDF;MASC;SG
indonesische	indonezian	indonesisch	indonezian	ADJ	ADJ;INDF;MASC;SG
smal	mic	smal	mic	ADJ	ADJ;INDF;MASC;SG
smal	mica	smal	mic	ADJ	ADJ;DEF;FEM;SG
smal	mici	smal	mic	ADJ	ADJ;INDF;PL
smal	ingusta	smal	ingusta	ADJ	ADJ;DEF;FEM;SG
smal	ingust	smal	ingust	ADJ	ADJ;INDF;MASC;SG
itf	itf	itf	itf	N;MASC+FEM;SG	N;MASC
ondergrond	substrat	ondergrond	substrat	N;MASC+FEM;SG	N;INDF;MASC;SG
takken	ramuri	tak	ram	N;PL	N;INDF;FEM;PL
takken	crengi	tak	creangă	N;PL	N;INDF;FEM;PL
takken	sucursale	tak	sucursală	N;PL	N;INDF;FEM;PL
takken	ramurile	tak	ram	N;PL	N;DEF;FEM;PL
mod	mod	mod	mod	N;MASC+FEM;SG	N;INDF;MASC;SG
soul	sufletul	soul	suflet	N;MASC+FEM;SG	N;DEF;MASC;SG
soul	suflet	soul	suflet	N;MASC+FEM;SG	N;INDF;MASC;SG
soul	soul	soul	sou	N;MASC+FEM;SG	N;INDF;MASC;SG
map	director	map	director	N;MASC+FEM;SG	N;INDF;MASC;SG
map	directorul	map	director	N;MASC+FEM;SG	N;DEF;MASC;SG
map	dosar	map	dosar	N;MASC+FEM;SG	N;INDF;MASC;SG
map	dosarul	map	dosar	N;MASC+FEM;SG	N;DEF;MASC;SG
vertegenwoordigers	reprezentanti	vertegenwoordiger	reprezentant	N;PL	N;INDF;MASC;PL
vertegenwoordigers	reprezentanti	vertegenwoordiger	reprezentant	N;PL	N;INDF;MASC;PL
vertegenwoordigers	reprezentantii	vertegenwoordiger	reprezentant	N;PL	N;DEF;MASC;PL
voorbereiding	preparat	voorbereiding	prepara	N;MASC+FEM;SG	N;INDF;MASC;SG
voorbereiding	pregatire	voorbereiding	pregatire	N;MASC+FEM;SG	N;INDF;FEM;SG
voorbereiding	pregatire	voorbereiding	pregatire	N;MASC+FEM;SG	N;INDF;FEM;SG
voorbereiding	pregatirea	voorbereiding	pregatire	N;MASC+FEM;SG	N;DEF;FEM;SG
voorbereiding	pregatirea	voorbereiding	pregatire	N;MASC+FEM;SG	N;DEF;FEM;SG
definitieve	definitiva	definitief	definitivă	ADJ	ADJ;DEF;FEM;SG
definitieve	definitive	definitief	definitiv	ADJ	ADJ;INDF;FEM;PL
godin	zeita	godin	zeita	N;MASC+FEM;SG	N;DEF;FEM;SG
godin	zeita	godin	zeita	N;MASC+FEM;SG	N;DEF;FEM;SG
roze	pink	roze	pink	N;MASC+FEM;SG	N;INDF;MASC;SG
stedelijke	urban	stedelijk	urban	ADJ	ADJ;INDF;MASC;SG
stedelijke	urbane	stedelijk	urban	ADJ	ADJ;INDF;FEM;PL
robinson	robinson	robinson	robinson	N;MASC+FEM;SG	N;INDF;MASC;SG
hal	hal	hal	hal	N;MASC+FEM;SG	N;INDF;MASC;SG
rotsen	pietre	rotsen	piatră	N;PL	N;INDF;FEM;PL
rotsen	roci	rotsen	rocă	N;PL	N;INDF;FEM;PL
dialecten	dialecte	dialect	dialect	N;PL	N;INDF;FEM;PL
corporation	corporation	corporation	corporation	N;MASC+FEM;SG	N;INDF;MASC;SG
nomineren	nominaliza	nomineren	nominaliza	V;NFIN	V;IND;SG;3;IPFV;FIN
associatie	asociatia	associatie	asociatie	N;MASC+FEM;SG	N;DEF;FEM;SG
associatie	asociatia	associatie	asociatie	N;MASC+FEM;SG	N;DEF;FEM;SG
associatie	asociatie	associatie	asociatie	N;MASC+FEM;SG	N;INDF;FEM;SG
associatie	asocierea	associatie	asociere	N;MASC+FEM;SG	N;DEF;FEM;SG
associatie	asociere	associatie	asociere	N;MASC+FEM;SG	N;INDF;FEM;SG
vera	vera	vera	vera	N;MASC+FEM;SG	N;DEF;FEM;SG
klassiek	clasica	klassiek	clasică	ADJ	ADJ;DEF;FEM;SG
klassiek	clasica	klassiek	clasică	ADJ	ADJ;DEF;FEM;SG
klassiek	clasica	klassiek	clasică	ADJ	ADJ;DEF;FEM;SG
klassiek	clasica	klassiek	clasică	ADJ	ADJ;DEF;FEM;SG
index	indexul	index	index	N;MASC+FEM;SG	N;DEF;MASC;SG
index	indicele	index	indice	N;MASC+FEM;SG	N;DEF;MASC;SG
koreaanse	coreean	koreaans	coreean	ADJ	ADJ;INDF;MASC;SG
schimmel	mucegai	schimmel	mucegai	N;MASC+FEM;SG	N;INDF;MASC;SG
schimmel	ciuperca	schimmel	ciuperca	N;MASC+FEM;SG	N;DEF;FEM;SG
schimmel	ciuperca	schimmel	ciuperca	N;MASC+FEM;SG	N;DEF;FEM;SG
schimmel	mucegai	schimmel	mucegai	N;MASC+FEM;SG	N;INDF;MASC;SG
processen	procesele	proces	proces	N;PL	N;DEF;FEM;PL
processen	proceselor	proces	proces	N;PL	N;DEF;FEM;PL
processen	procese	proces	proces	N;PL	N;INDF;FEM;PL
belasting	taxare	belasting	taxare	N;MASC+FEM;SG	N;INDF;FEM;SG
belasting	impozitare	belasting	impozitare	N;MASC+FEM;SG	N;INDF;FEM;SG
belasting	impozitarea	belasting	impozitare	N;MASC+FEM;SG	N;DEF;FEM;SG
belasting	taxa	belasting	taxă	N;MASC+FEM;SG	N;DEF;FEM;SG
belasting	tax	belasting	tax	N;MASC+FEM;SG	N;INDF;MASC;SG
belasting	taxa	belasting	taxă	N;MASC+FEM;SG	N;DEF;FEM;SG
belasting	impozit	belasting	impozit	N;MASC+FEM;SG	N;INDF;MASC;SG
diplomaat	diplomat	diplomaat	diplomat	N;MASC+FEM;SG	N;INDF;MASC;SG
diplomaat	diplomatul	diplomaat	diplomat	N;MASC+FEM;SG	N;DEF;MASC;SG
vasteland	continent	vasteland	continent	N;NEUT;SG	N;INDF;MASC;SG
conferentie	conferinta	conferentie	conferinta	N;MASC+FEM;SG	N;DEF;FEM;SG
conferentie	conferinta	conferentie	conferinta	N;MASC+FEM;SG	N;DEF;FEM;SG
conferentie	conferinta	conferentie	conferinta	N;MASC+FEM;SG	N;DEF;FEM;SG
conferentie	conferinta	conferentie	conferinta	N;MASC+FEM;SG	N;DEF;FEM;SG
ramen	ferestre	raam	fereastră	N;PL	N;INDF;FEM;PL
ramen	geamuri	raam	geam	N;PL	N;INDF;FEM;PL
ramen	ferestrele	raam	fereastră	N;PL	N;DEF;FEM;PL
uitvinder	inventatorul	uitvinder	inventator	N;MASC+FEM;SG	N;DEF;MASC;SG
uitvinder	inventator	uitvinder	inventator	N;MASC+FEM;SG	N;INDF;MASC;SG
sul	sul	sul	sul	N;MASC+FEM;SG	N;INDF;MASC;SG
sterven	mor	sterven	muri	V;NFIN	V;IND;PL;3;PRS;FIN
sterven	mori	sterven	muri	V;NFIN	V;IND;SG;2;PRS;FIN
sterven	mor	sterven	muri	V;NFIN	V;IND;PL;3;PRS;FIN
boodschap	mesajul	boodschap	mesaj	N;MASC+FEM;SG	N;DEF;MASC;SG
boodschap	mesaj	boodschap	mesaj	N;MASC+FEM;SG	N;INDF;MASC;SG
perzische	persan	perzisch	persan	ADJ	ADJ;INDF;MASC;SG
kring	cercul	kring	cerc	N;MASC+FEM;SG	N;DEF;MASC;SG
kring	circle	kring	circlu	N;MASC+FEM;SG	N;INDF;MASC;SG
kring	cerc	kring	cerc	N;MASC+FEM;SG	N;INDF;MASC;SG
boedapest	budapesta	boedapest	budapest	N;MASC+FEM;SG	N;DEF;FEM;SG
oproep	apel	oproep	apel	N;MASC+FEM;SG	N;INDF;MASC;SG
oproep	call	oproep	call	N;MASC+FEM;SG	N;INDF;MASC;SG
cirkel	cercul	cirkel	cerc	N;MASC+FEM;SG	N;DEF;MASC;SG
cirkel	circle	cirkel	circlu	N;MASC+FEM;SG	N;INDF;MASC;SG
cirkel	cerc	cirkel	cerc	N;MASC+FEM;SG	N;INDF;MASC;SG
altaar	altarul	altaar	altar	N;NEUT;SG	N;DEF;MASC;SG
altaar	altar	altaar	altar	N;NEUT;SG	N;INDF;MASC;SG
altaar	altarul	altaar	altar	N;NEUT;SG	N;DEF;MASC;SG
altaar	altar	altaar	altar	N;NEUT;SG	N;INDF;MASC;SG
exact	exacte	exact	exact	ADJ	ADJ;INDF;FEM;PL
exact	exacta	exact	exacta	ADJ	ADJ;DEF;FEM;SG
exact	exacta	exact	exacta	ADJ	ADJ;DEF;FEM;SG
bisschoppen	episcopi	bisschop	episcop	N;PL	N;INDF;MASC;PL
kong	kong	kongen	kong	N;MASC+FEM;SG	N;INDF;MASC;SG
fiets	bicicleta	fiets	bicicletă	N;MASC+FEM;SG	N;DEF;FEM;SG
fiets	bicicleta	fiets	bicicletă	N;MASC+FEM;SG	N;DEF;FEM;SG
overeenstemming	conformitatea	overeenstemming	conformitate	N;MASC+FEM;SG	N;DEF;FEM;SG
overeenstemming	conformitate	overeenstemming	conformitate	N;MASC+FEM;SG	N;INDF;FEM;SG
handelingen	acte	handeling	act	N;PL	N;INDF;FEM;PL
materieel	echipament	materieel	echipament	N;NEUT;SG	N;INDF;MASC;SG
materieel	echipare	materieel	echipare	N;NEUT;SG	N;INDF;FEM;SG
hoofdredacteur	editorul	hoofdredacteur	editor	N;MASC+FEM;SG	N;DEF;MASC;SG
hoofdredacteur	redactor	hoofdredacteur	redactor	N;MASC+FEM;SG	N;INDF;MASC;SG
hoofdredacteur	editor	hoofdredacteur	editor	N;MASC+FEM;SG	N;INDF;MASC;SG
kenmerk	caracteristica	kenmerk	caracteristică	N;NEUT;SG	N;DEF;FEM;SG
kenmerk	caracteristica	kenmerk	caracteristică	N;NEUT;SG	N;DEF;FEM;SG
kenmerk	caracteristica	kenmerk	caracteristică	N;NEUT;SG	N;DEF;FEM;SG
kenmerk	caracteristica	kenmerk	caracteristică	N;NEUT;SG	N;DEF;FEM;SG
kenmerk	trasatura	kenmerk	trasatură	N;NEUT;SG	N;DEF;FEM;SG
vice	viciul	vice	viciu	N;MASC+FEM;SG	N;DEF;MASC;SG
vice	viciu	vice	viciu	N;MASC+FEM;SG	N;INDF;MASC;SG
herfst	toamna	herfst	toamnă	N;MASC+FEM;SG	N;DEF;FEM;SG
herfst	toamna	herfst	toamnă	N;MASC+FEM;SG	N;DEF;FEM;SG
herfst	toamna	herfst	toamnă	N;MASC+FEM;SG	N;DEF;FEM;SG
vloeistof	fluid	vloeistof	fluid	N;MASC+FEM;SG	N;INDF;MASC;SG
vloeistof	lichid	vloeistof	lichid	N;MASC+FEM;SG	N;INDF;MASC;SG
vloeistof	lichid	vloeistof	lichid	N;MASC+FEM;SG	N;INDF;MASC;SG
toeristen	turistii	toerist	turist	N;PL	N;DEF;MASC;PL
toeristen	turisti	toerist	turisti	N;PL	N;INDF;MASC;PL
adviseur	consultant	adviseur	consultant	N;MASC+FEM;SG	N;INDF;MASC;SG
adviseur	consultantul	adviseur	consultant	N;MASC+FEM;SG	N;DEF;MASC;SG
adviseur	consilier	adviseur	consilier	N;MASC+FEM;SG	N;INDF;MASC;SG
adviseur	consilier	adviseur	consilier	N;MASC+FEM;SG	N;INDF;MASC;SG
adviseur	consilier	adviseur	consilier	N;MASC+FEM;SG	N;INDF;MASC;SG
signaal	semnal	signaal	semnal	N;NEUT;SG	N;INDF;MASC;SG
signaal	semnalul	signaal	semnal	N;NEUT;SG	N;DEF;MASC;SG
brood	painea	brood	paine	N;NEUT;SG	N;DEF;FEM;SG
horn	corn	horn	corn	N;MASC+FEM;SG	N;INDF;MASC;SG
horn	cornul	horn	corn	N;MASC+FEM;SG	N;DEF;MASC;SG
horn	horn	horn	horn	N;MASC+FEM;SG	N;INDF;MASC;SG
ruil	schimb	ruil	schimb	N;MASC+FEM;SG	N;INDF;MASC;SG
ruil	swap	ruil	swap	N;MASC+FEM;SG	N;INDF;MASC;SG
ruil	schimb	ruil	schimb	N;MASC+FEM;SG	N;INDF;MASC;SG
ruil	schimbul	ruil	schimb	N;MASC+FEM;SG	N;DEF;MASC;SG
permanent	permanente	permanent	permanent	ADJ	ADJ;INDF;FEM;PL
permanent	permanenta	permanent	permanent	ADJ	ADJ;DEF;FEM;SG
permanent	permanenta	permanent	permanent	ADJ	ADJ;DEF;FEM;SG
verlenging	prelungirea	verlenging	prelungire	N;MASC+FEM;SG	N;DEF;FEM;SG
verlenging	extensie	verlenging	extensie	N;MASC+FEM;SG	N;INDF;FEM;SG
verlenging	prelungirea	verlenging	prelungire	N;MASC+FEM;SG	N;DEF;FEM;SG
verlenging	extindere	verlenging	extindere	N;MASC+FEM;SG	N;INDF;FEM;SG
verlenging	prelungire	verlenging	prelungire	N;MASC+FEM;SG	N;INDF;FEM;SG
verlenging	extensia	verlenging	extensie	N;MASC+FEM;SG	N;DEF;FEM;SG
verlenging	reinnoire	verlenging	reinnoire	N;MASC+FEM;SG	N;INDF;FEM;SG
verlenging	reinnoirea	verlenging	reinnoire	N;MASC+FEM;SG	N;DEF;FEM;SG
michigan	michigan	michigan	michigan	N;NEUT;SG	N;INDF;MASC;SG
exacte	exacte	exact	exact	ADJ	ADJ;INDF;FEM;PL
exacte	exacta	exact	exacta	ADJ	ADJ;DEF;FEM;SG
exacte	exacta	exact	exacta	ADJ	ADJ;DEF;FEM;SG
permanente	permanente	permanent	permanent	ADJ	ADJ;INDF;FEM;PL
permanente	permanenta	permanent	permanent	ADJ	ADJ;DEF;FEM;SG
permanente	permanenta	permanent	permanent	ADJ	ADJ;DEF;FEM;SG
critici	critici	criticus	critică	N;PL	N;INDF;MASC;PL
critici	criticilor	criticus	critică	N;PL	N;DEF;MASC;PL
critici	criticii	criticus	critică	N;PL	N;DEF;MASC;PL
hals	gatul	hals	gat	N;MASC+FEM;SG	N;DEF;MASC;SG
vertelde	spus	vertellen	spune	V;SG;PST;FIN	V;MASC;SG;V.PTCP
trompet	trompeta	trompet	trompetă	N;MASC+FEM;SG	N;DEF;FEM;SG
trompet	trompeta	trompet	trompetă	N;MASC+FEM;SG	N;DEF;FEM;SG
zoet	dulci	zoet	dulce	ADJ	ADJ;INDF;PL
banks	bancile	banks	bancă	N;PL	N;DEF;FEM;PL
banks	banci	banks	bancă	N;PL	N;INDF;FEM;PL
banks	banci	banks	bancă	N;PL	N;INDF;FEM;PL
banks	bancile	banks	bancă	N;PL	N;DEF;FEM;PL
tuinen	gradini	tuin	gradină	N;PL	N;INDF;FEM;PL
tuinen	gradinile	tuin	gradină	N;PL	N;DEF;FEM;PL
singer	singer	singer	singer	N;MASC+FEM;SG	N;INDF;MASC;SG
singer	cantaret	singer	cantaret	N;MASC+FEM;SG	N;INDF;MASC;SG
streep	dunga	streep	dungă	N;MASC+FEM;SG	N;DEF;FEM;SG
eerlijk	echitabil	eerlijk	echitabil	ADJ	ADJ;INDF;MASC;SG
eerlijk	onest	eerlijk	onest	ADJ	ADJ;INDF;MASC;SG
eerlijk	cinstit	eerlijk	cinsti	ADJ	ADJ;INDF;MASC;SG
belle	belle	bellen	belle	N;MASC+FEM;SG	N;INDF;MASC;SG
greep	prindere	greep	prindere	N;MASC+FEM;SG	N;INDF;FEM;SG
