para	dla	para	dla	ADP	ADP
doutorado	doktorat	doutorado	doktorat	N;MASC;SG	N;ACC;MASC;SG
doutorado	doktorat	doutorado	doktorat	N;MASC;SG	N;ACC;MASC;SG
moon	księżyca	moon	księżyc	N;MASC;SG	N;GEN;MASC;SG
moon	księżycu	moon	księżyc	N;MASC;SG	N;GEN;MASC;SG
moon	księżyc	moon	księżyc	N;MASC;SG	N;NOM;MASC;SG
define	definiuje	definir	definiować	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
define	określa	definir	określać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
define	określić	definir	określić	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
exposições	targi	exposição	targa	N;FEM;PL	N;NOM;MASC;PL
retornar	wróć	retornar	wróć	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
bônus	bonus	bônus	bonus	N;MASC;SG	N;NOM;MASC;SG
aéreo	antena	aéreo	antena	N;MASC;SG	N;NOM;FEM;SG
tênis	tenis	tênis	tenis	N;MASC;SG	N;NOM;MASC;SG
soma	sumę	soma	suma	N;FEM;SG	N;ACC;FEM;SG
soma	kwota	soma	kwota	N;FEM;SG	N;NOM;FEM;SG
soma	suma	soma	suma	N;FEM;SG	N;NOM;FEM;SG
geográfica	geograficznego	geográfico	geograficzny	ADJ;FEM;SG	ADJ;ACC;MASC;SG
geográfica	geograficzne	geográfico	geograficzny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
geográfica	geograficzna	geográfico	geograficzny	ADJ;FEM;SG	ADJ;NOM;FEM;SG
geográfica	geograficzny	geográfico	geograficzny	ADJ;FEM;SG	ADJ;NOM;MASC;SG
geográfica	geograficzne	geográfico	geograficzny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
geográfica	geograficzna	geográfico	geograficzny	ADJ;FEM;SG	ADJ;NOM;FEM;SG
geográfica	geograficzny	geográfico	geograficzny	ADJ;FEM;SG	ADJ;NOM;MASC;SG
pastor	pasterzem	pastor	pasterz	N;MASC;SG	N;INS;MASC;SG
pastor	pasterz	pastor	pasterz	N;MASC;SG	N;NOM;MASC;SG
pastor	pastor	pastor	pastor	N;MASC;SG	N;NOM;MASC;SG
aviação	lotnictwa	aviação	lotnictwo	N;FEM;SG	N;GEN;NEUT;SG
aviação	lotnictwo	aviação	lotnictwo	N;FEM;SG	N;NOM;NEUT;SG
ventos	wiatry	vento	wiatr	N;MASC;PL	N;NOM;MASC;PL
comumente	powszechnie	comumente	powszechnie	ADV	ADV
candidatura	kandydatury	candidatura	kandydatura	N;FEM;SG	N;GEN;FEM;SG
candidatura	kandydaturę	candidatura	kandydatura	N;FEM;SG	N;ACC;FEM;SG
literária	literackie	literária	literacki	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
representam	reprezentować	representar	reprezentować	V;IND;PL;3;PRS;FIN	V;IPFV;NFIN;ACT
representam	reprezentują	representar	reprezentować	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
alternativo	alternatywna	alternativo	alternatywny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
alternativo	alternatywne	alternativo	alternatywny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
alternativo	alternatywny	alternativo	alternatywny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
alternativo	alternatywny	alternativo	alternatywny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
alternativo	alternatywne	alternativo	alternatywny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
alternativo	alternatywna	alternativo	alternatywny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
escreve	pisać	escrever	pisać	V;IND;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
escreve	napisać	escrever	napisać	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
escreve	zapisuje	escrever	zapisywać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
escreve	pisze	escrever	pisać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
revelação	objawienie	revelação	objawić	N;FEM;SG	N;NOM;NEUT;SG
revelação	objawienia	revelação	objawić	N;FEM;SG	N;NOM;NEUT;SG
descreveu	opisał	descrever	opisać	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
patente	patent	patente	patent	N;FEM;SG	N;NOM;MASC;SG
patente	patentu	patente	patent	N;FEM;SG	N;GEN;MASC;SG
patente	stopień	patente	stopień	N;FEM;SG	N;NOM;MASC;SG
reconhecida	rozpoznał	reconhecer	rozpoznać	V;FEM;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
causando	powodując	causar	powodować	V;V.MSDR	V;IPFV;PRS;V.CVB;ACT
parcialmente	częściowo	parcialmente	częściowo	ADV	ADV
parcialmente	częściowo	parcialmente	częściowo	ADV	ADV
batman	batmana	batman	batman	N;MASC;SG	N;ACC;MASC;SG
afluente	dopływ	afluente	dopływ	N;MASC;SG	N;NOM;MASC;SG
ocorreram	wystąpiły	ocorrer	wystąpić	V;IND;PL;3;FIN	V;PFV;FEM;IND;PL;PST;FIN;ACT
manchester	manchesteru	manchester	manchester	N;MASC;SG	N;GEN;MASC;SG
manchester	manchester	manchester	manchester	N;MASC;SG	N;NOM;MASC;SG
acervo	dorobek	acervo	dorobek	N;MASC;SG	N;NOM;MASC;SG
acervo	dorobku	acervo	dorobek	N;MASC;SG	N;GEN;MASC;SG
presos	więźniowie	preso	więźniowie	N;MASC;PL	N;NOM;MASC;PL
presos	więźniów	preso	więzień	N;MASC;PL	N;ACC;MASC;PL
torneios	turnieje	torneio	turnieć	N;MASC;PL	N;NOM;MASC;PL
libertação	zwolnienie	libertação	zwolnienie	N;FEM;SG	N;NOM;NEUT;SG;V.MSDR
libertação	uwolnienie	libertação	uwolnić	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
libertação	wyzwolenia	libertação	wyzwolić	N;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
libertação	wyzwolenie	libertação	wyzwolenie	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
gilberto	gilberto	gilberto	gilberto	N;MASC;SG	N;NOM;MASC;SG
gilberto	gilbert	gilberto	gilbert	N;MASC;SG	N;NOM;MASC;SG
atribuído	przypisano	atribuir	przypisać	V;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
atribuído	przypisano	atribuir	przypisać	V;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
roteirista	scenarzysta	roteirista	scenarzysta	N;MASC;SG	N;NOM;MASC;SG
automaticamente	automatycznie	automaticamente	automatycznie	ADV	ADV
inspiração	inspiracja	inspiração	inspiracja	N;FEM;SG	N;NOM;FEM;SG
inspiração	inspiracji	inspiração	inspiracja	N;FEM;SG	N;GEN;FEM;SG
inspiração	inspirację	inspiração	inspiracja	N;FEM;SG	N;ACC;FEM;SG
ucrânia	ukrainę	ucrânia	ukraina	N;FEM;SG	N;ACC;FEM;SG
uniforme	mundur	uniforme	mundur	N;MASC;SG	N;NOM;MASC;SG
estrangeiro	kosmita	estrangeiro	kosmita	N;MASC;SG	N;NOM;MASC;SG
estrangeiro	obcy	estrangeiro	obcy	N;MASC;SG	N;NOM;MASC;SG
estrangeiro	cudzoziemiec	estrangeiro	cudzoziemiec	N;MASC;SG	N;NOM;MASC;SG
condados	okręgi	condar	okręga	N;MASC;PL	N;NOM;MASC;PL
type	rodzaj	type	rodzaj	N;MASC;SG	N;NOM;MASC;SG
concílio	rady	concílio	rada	N;MASC;SG	N;GEN;FEM;SG
concílio	rada	concílio	rada	N;MASC;SG	N;NOM;FEM;SG
concílio	radzie	concílio	rada	N;MASC;SG	N;DAT;FEM;SG
falecido	zmarły	falecer	zemrzeć	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
falecido	zmarła	falecer	zemrzeć	V;MASC;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
abuso	nadużywanie	abuso	nadużywać	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
supostamente	przypuszczalnie	supostamente	przypuszczalnie	ADV	ADV
magazine	czasopismo	magazine	czasopismo	N;MASC;SG	N;NOM;NEUT;SG
magazine	magazyn	magazine	magazyn	N;MASC;SG	N;NOM;MASC;SG
magazine	magazynek	magazine	magazynka	N;MASC;SG	N;NOM;MASC;SG
magazine	czasopisma	magazine	czasopismo	N;MASC;SG	N;ACC;MASC;SG
marketing	obrót	marketing	obrót	N;MASC;SG	N;NOM;MASC;SG
marketing	marketingu	marketing	marketing	N;MASC;SG	N;GEN;MASC;SG
ativa	aktywne	ativo	aktywny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
ativa	aktywna	ativo	aktywny	ADJ;FEM;SG	ADJ;NOM;FEM;SG
ativa	aktywny	ativo	aktywny	ADJ;FEM;SG	ADJ;NOM;MASC;SG
ativa	czynne	ativo	czynny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
variável	zmienna	variável	zmienny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
variável	zmiennej	variável	zmienny	ADJ;MASC;SG	ADJ;GEN;FEM;SG
variável	zmienne	variável	zmienny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
variável	zmienny	variável	zmienny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
ouvir	usłyszeć	ouvir	usłyszeć	V;NFIN	V;PFV;NFIN;ACT
ouvir	słucham	ouvir	słuchać	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
perigo	zagrożenia	perigo	zagrożenie	N;MASC;SG	N;NOM;NEUT;SG
perigo	zagrożenie	perigo	zagrożenie	N;MASC;SG	N;NOM;NEUT;SG
perigo	ryzyko	perigo	ryzyko	N;MASC;SG	N;NOM;NEUT;SG
perigo	niebezpieczeństwie	perigo	niebezpieczeństwo	N;MASC;SG	N;DAT;NEUT;SG
perigo	zagrożenie	perigo	zagrożenie	N;MASC;SG	N;NOM;NEUT;SG
perigo	niebezpieczeństwo	perigo	niebezpieczeństwo	N;MASC;SG	N;NOM;NEUT;SG
brilhante	genialne	brilhante	genialny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
brilhante	genialny	brilhante	genialny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
brilhante	jasny	brilhante	jasny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
brilhante	błyszczący	brilhante	błyszczący	ADJ;MASC;SG	ADJ;NOM;MASC;SG
brilhante	błyszczące	brilhante	błyszczący	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
brilhante	lśniące	brilhante	lśnić	ADJ;MASC;SG	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
bytes	bajtów	byte	bajt	N;MASC;PL	N;GEN;MASC;PL
constantemente	stale	constantemente	stale	ADV	ADV
constantemente	nieustannie	constantemente	nieustannie	ADV	ADV
prorrogação	przedłużenie	prorrogação	przedłużyć	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
prorrogação	przedłużenia	prorrogação	przedłużyć	N;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
prorrogação	rozszerzenia	prorrogação	rozszerzenie	N;FEM;SG	N;NOM;NEUT;SG
prorrogação	wydłużenie	prorrogação	wydłużyć	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
prorrogação	przedłużenie	prorrogação	przedłużyć	N;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
prorrogação	rozszerzenie	prorrogação	rozszerzenie	N;FEM;SG	N;NOM;NEUT;SG
aprovado	zatwierdzono	aprovar	zatwierdzić	V;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
aprovado	przyjęto	aprovar	przyjąć	V;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
baixista	basista	baixista	basisty	N;MASC;SG	N;NOM;MASC;SG
lutador	zawodnik	lutador	zawodnik	N;MASC;SG	N;NOM;MASC;SG
lutador	wojownik	lutador	wojownik	N;MASC;SG	N;NOM;MASC;SG
lutador	myśliwiec	lutador	myśliwiec	N;MASC;SG	N;NOM;MASC;SG
lutador	zapaśnik	lutador	zapaśnik	N;MASC;SG	N;NOM;MASC;SG
equipamento	wyposażenie	equipamento	wyposażenie	N;MASC;SG	N;NOM;NEUT;SG
equipamento	sprzęt	equipamento	sprzęt	N;MASC;SG	N;ACC;MASC;SG
visitantes	gości	visitante	gość	N;PL	N;ACC;MASC;PL
visitantes	goście	visitante	gość	N;PL	N;NOM;MASC;PL
prémios	składki	prémio	składka	N;MASC;PL	N;NOM;FEM;PL
prémios	nagrody	prémio	nagroda	N;MASC;PL	N;NOM;FEM;PL
prémios	nagrody	prémio	nagroda	N;MASC;PL	N;NOM;FEM;PL
cientista	naukowca	cientista	naukowca	N;MASC;SG	N;ACC;MASC;SG
cientista	naukowiec	cientista	naukowiec	N;MASC;SG	N;NOM;MASC;SG
cientista	naukowcem	cientista	naukowiec	N;MASC;SG	N;INS;MASC;SG
democrático	demokratyczny	democrático	demokratyczny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
democrático	demokratyczna	democrático	demokratyczny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
democrático	demokratyczne	democrático	demokratyczny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
victoria	wiktorii	victoria	wiktoria	N;FEM;SG	N;GEN;FEM;SG
leia	czytać	ler	czytać	V;SBJV;SG;3;PRS;FIN	V;IPFV;NFIN;ACT
justamente	dokładnie	justamente	dokładnie	ADV	ADV
pró	zawodowiec	pró	zawodowiec	N;MASC;SG	N;NOM;MASC;SG
estúdios	studia	estúdio	studia	N;MASC;PL	N;NOM;NEUT;PL
soluções	roztwory	solução	roztwór	N;FEM;PL	N;NOM;MASC;PL
soluções	rozwiązania	solução	rozwiązanie	N;FEM;PL	N;NOM;NEUT;PL
soluções	rozwiązań	solução	rozwiązanie	N;FEM;PL	N;GEN;NEUT;PL
cover	okładka	cover	okładka	N;MASC;SG	N;NOM;FEM;SG
album	album	album	album	N;MASC;SG	N;NOM;MASC;SG
album	płyta	album	płyta	N;MASC;SG	N;NOM;FEM;SG
pagamento	wypłata	pagamento	wypłatać	N;MASC;SG	N;NOM;FEM;SG
pagamento	zapłata	pagamento	zapłatać	N;MASC;SG	N;NOM;FEM;SG
pagamento	płatność	pagamento	płatność	N;MASC;SG	N;NOM;FEM;SG
virtude	cnota	virtude	cnota	N;FEM;SG	N;NOM;FEM;SG
virtude	cnoty	virtude	cnota	N;FEM;SG	N;ACC;FEM;SG
virtude	cnotę	virtude	cnota	N;FEM;SG	N;ACC;FEM;SG
tecnologias	technologie	tecnologia	technologia	N;FEM;PL	N;NOM;FEM;PL
tecnologias	technologie	tecnologia	technologia	N;FEM;PL	N;NOM;FEM;PL
companheiros	towarzysze	companheiro	towarzysz	N;MASC;PL	N;NOM;MASC;PL
companheiros	towarzysze	companheiro	towarzysz	N;MASC;PL	N;NOM;MASC;PL
encerramento	zamknięcie	encerramento	zamknięcie	N;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
encerramento	zamknięcia	encerramento	zamknąć	N;MASC;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
encerramento	zamykanie	encerramento	zamykać	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
encerramento	zamknięcie	encerramento	zamknięcie	N;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
encerramento	zamknięcia	encerramento	zamknąć	N;MASC;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
encerramento	zamykanie	encerramento	zamykać	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
encerramento	zamknięcie	encerramento	zamknięcie	N;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
encerramento	wyłączenie	encerramento	wyłączyć	N;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
encerramento	zamykanie	encerramento	zamykać	N;MASC;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
brazil	brazylia	brazil	brazyliać	N;MASC;SG	N;NOM;FEM;SG
brazil	bangladeszu	brazil	bangladesz	N;MASC;SG	N;GEN;MASC;SG
idiomas	języki	idiomo	język	N;MASC;PL	N;NOM;MASC;PL
idiomas	języków	idiomo	język	N;MASC;PL	N;GEN;MASC;PL
maestro	dyrygent	maestro	dyrygent	N;MASC;SG	N;NOM;MASC;SG
conter	zawiera	conter	zawierać	V;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
conter	zawierają	conter	zawierać	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
conter	zawierać	conter	zawierać	V;NFIN	V;IPFV;NFIN;ACT
ruínas	ruiny	ruína	ruina	N;FEM;PL	N;ACC;FEM;PL
vencedora	zwycięzca	vencedor	zwycięzca	N;FEM;SG	N;NOM;MASC;SG
iniciada	wszczęła	iniciar	wszcząć	V;FEM;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
querer	chcąc	querer	chcieć	V;NFIN	V;IPFV;PRS;V.CVB;ACT
marechal	marszałek	marechal	marszałek	N;MASC;SG	N;NOM;MASC;SG
marechal	marszałek	marechal	marszałek	N;MASC;SG	N;NOM;MASC;SG
territorial	terytorialnej	territorial	terytorialny	ADJ;MASC;SG	ADJ;GEN;FEM;SG
territorial	terytorialna	territorial	terytorialny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
territorial	terytorialne	territorial	terytorialny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
coro	chór	coro	chór	N;MASC;SG	N;NOM;MASC;SG
coro	chór	coro	chór	N;MASC;SG	N;NOM;MASC;SG
parceiro	partner	parceiro	partner	N;MASC;SG	N;NOM;MASC;SG
parceiro	partnerka	parceiro	partnerka	N;MASC;SG	N;NOM;FEM;SG
parceiro	partnerem	parceiro	partner	N;MASC;SG	N;INS;MASC;SG
parceiro	partnera	parceiro	partner	N;MASC;SG	N;ACC;MASC;SG
parceiro	wspólnik	parceiro	wspólnik	N;MASC;SG	N;NOM;MASC;SG
grammy	grammy	grammy	grać	N;MASC;SG	N;ACC;FEM;SG
grammy	grammy	grammy	grać	N;MASC;SG	N;ACC;FEM;SG
neve	śnieg	neve	śnieg	N;FEM;SG	N;NOM;MASC;SG
neve	śnieżka	neve	śnieżkać	N;FEM;SG	N;NOM;FEM;SG
neve	śniegu	neve	śnieg	N;FEM;SG	N;GEN;MASC;SG
esplanada	taras	esplanada	taras	N;FEM;SG	N;NOM;MASC;SG
mortes	zgony	morte	zgon	N;FEM;PL	N;NOM;MASC;PL
publicidade	rozgłos	publicidade	rozgłos	N;FEM;SG	N;NOM;MASC;SG
publicidade	reklamy	publicidade	reklama	N;FEM;SG	N;ACC;FEM;SG
publicidade	reklama	publicidade	reklama	N;FEM;SG	N;NOM;FEM;SG
publicidade	reklamę	publicidade	reklama	N;FEM;SG	N;ACC;FEM;SG
publicidade	reklama	publicidade	reklama	N;FEM;SG	N;NOM;FEM;SG
publicidade	ogłoszenie	publicidade	ogłoszenie	N;FEM;SG	N;NOM;NEUT;SG;V.MSDR
coletânea	kompilacji	coletânea	kompilacja	N;FEM;SG	N;GEN;FEM;SG
ducado	księstwo	ducado	księstwo	N;MASC;SG	N;NOM;NEUT;SG
olhar	spojrzenie	olhar	spojrzenie	N;MASC;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
indicar	wskazywać	indicar	wskazywać	V;NFIN	V;IPFV;NFIN;ACT
indicar	wskazać	indicar	wskazać	V;NFIN	V;PFV;NFIN;ACT
indicar	wskazują	indicar	wskazywać	V;NFIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
dispositivo	wyrób	dispositivo	wyrób	N;MASC;SG	N;NOM;MASC;SG
dispositivo	urządzenie	dispositivo	urządzenie	N;MASC;SG	N;NOM;NEUT;SG
fruto	owoc	fruto	owoc	N;MASC;SG	N;NOM;MASC;SG
presidentes	prezydentów	presidente	prezydent	N;MASC;PL	N;ACC;MASC;PL
presidentes	przewodniczących	presidente	przewodniczyć	N;MASC;PL	N;GEN;MASC;PL
presidentes	prezydenci	presidente	prezydent	N;MASC;PL	N;NOM;MASC;PL
iniciar	zacznij	iniciar	zacząć	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
iniciar	zainicjować	iniciar	zainicjować	V;NFIN	V;PFV;NFIN;ACT
player	gracz	player	gracz	N;MASC;SG	N;NOM;MASC;SG
player	zawodnik	player	zawodnik	N;MASC;SG	N;NOM;MASC;SG
player	gracza	player	gracza	N;MASC;SG	N;ACC;MASC;SG
player	odtwarzacz	player	odtwarzacz	N;MASC;SG	N;NOM;MASC;SG
basílica	bazylika	basílico	bazylika	N;FEM;SG	N;NOM;FEM;SG
coloque	umieścić	coloque	umieścić	V;SBJV;SG;3;PRS;FIN	V;PFV;NFIN;ACT
específica	szczególne	específico	szczególny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
específica	konkretne	específico	konkretny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
específica	specyficzne	específico	specyficzny	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
companheiro	ziomek	companheiro	ziomek	N;MASC;SG	N;NOM;MASC;SG
companheiro	towarzysz	companheiro	towarzysz	N;MASC;SG	N;NOM;MASC;SG
companheiro	towarzyszem	companheiro	towarzysz	N;MASC;SG	N;INS;MASC;SG
incêndio	ogień	incêndio	ogień	N;MASC;SG	N;NOM;MASC;SG
incêndio	pożar	incêndio	pożar	N;MASC;SG	N;ACC;MASC;SG
cidadão	obywatela	cidadão	obywatela	N;MASC;SG	N;ACC;MASC;SG
cidadão	obywatel	cidadão	obywatel	N;MASC;SG	N;NOM;MASC;SG
vendidos	sprzedano	vender	sprzedać	V;MASC;PL;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
perde	traci	perder	tracić	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
perde	przegrywa	perder	przegrywać	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
perde	przegrać	perder	przegrać	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
perde	stracić	perder	stracić	V;IND;SG;3;PRS;FIN	V;PFV;NFIN;ACT
marcar	oznacz	marcar	oznaczyć	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
marcar	zaznacz	marcar	zaznaczyć	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
marcar	oznacz	marcar	oznaczyć	V;NFIN	V;PFV;IMP;SG;2;FIN;ACT
caro	kosztowne	caro	kosztowny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
destacou	podkreślił	destacar	podkreślić	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
raios	promienie	raio	promień	N;MASC;PL	N;NOM;MASC;PL
reality	rzeczywistości	reality	rzeczywistość	N;MASC;SG	N;GEN;FEM;SG
reality	rzeczywistość	reality	rzeczywistość	N;MASC;SG	N;NOM;FEM;SG
integral	integralną	integral	integralny	ADJ;MASC;SG	ADJ;ACC;FEM;SG
percurso	drodze	percurso	droga	N;MASC;SG	N;DAT;FEM;SG
percurso	szlak	percurso	szlak	N;MASC;SG	N;NOM;MASC;SG
percurso	trasa	percurso	trasa	N;MASC;SG	N;NOM;FEM;SG
altar	ołtarz	altar	ołtarz	N;MASC;SG	N;NOM;MASC;SG
altar	ołtarzu	altar	ołtarz	N;MASC;SG	N;INS;MASC;SG
altar	ołtarza	altar	ołtarz	N;MASC;SG	N;GEN;MASC;SG
visível	widoczna	visível	widoczny	ADJ;MASC;SG	ADJ;NOM;FEM;SG
visível	widoczny	visível	widoczny	ADJ;MASC;SG	ADJ;NOM;MASC;SG
visível	widoczne	visível	widoczny	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
mit	mit	mit	mit	N;MASC;SG	N;NOM;MASC;SG
jonathan	jonathan	jonathan	jonathan	N;MASC;SG	N;NOM;MASC;SG
tradicionalmente	tradycyjnie	tradicionalmente	tradycyjnie	ADV	ADV
religiões	religie	religião	religia	N;FEM;PL	N;NOM;FEM;PL
religiões	religie	religião	religia	N;FEM;PL	N;NOM;FEM;PL
legislatura	legislatura	legislatura	legislatura	N;FEM;SG	N;NOM;FEM;SG
mencionado	wspomniano	mencionar	wspomnieć	V;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
mencionado	wspomniał	mencionar	wspomnieć	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
pequim	pekinie	pequim	pekin	N;MASC;SG	N;DAT;MASC;SG
pequim	pekinie	pequim	pekin	N;MASC;SG	N;DAT;MASC;SG
bispos	biskupów	bispo	biskup	N;MASC;PL	N;GEN;MASC;PL
falha	niepowodzenie	falha	niepowodzenie	N;FEM;SG	N;NOM;NEUT;SG
falha	usterka	falha	usterka	N;FEM;SG	N;NOM;FEM;SG
falha	wada	falha	wada	N;FEM;SG	N;NOM;FEM;SG
falha	wadę	falha	wada	N;FEM;SG	N;ACC;FEM;SG
falha	porażka	falha	porażka	N;FEM;SG	N;NOM;FEM;SG
falha	niepowodzenie	falha	niepowodzenie	N;FEM;SG	N;NOM;NEUT;SG
falha	niewydolność	falha	niewydolność	N;FEM;SG	N;NOM;FEM;SG
falha	awaria	falha	awariać	N;FEM;SG	N;NOM;FEM;SG
gráfico	wykres	gráfico	wykres	N;MASC;SG	N;NOM;MASC;SG
gráfico	grafika	gráfico	grafika	N;MASC;SG	N;NOM;FEM;SG
gráfico	wykres	gráfico	wykres	N;MASC;SG	N;NOM;MASC;SG
iniciado	rozpoczęto	iniciar	rozpocząć	V;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
iniciado	zaczął	iniciar	zacząć	V;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
iniciado	wszczęła	iniciar	wszcząć	V;MASC;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
master	mistrz	master	mistrz	N;MASC;SG	N;NOM;MASC;SG
master	mistrzu	master	mistrz	N;MASC;SG	N;VOC;MASC;SG
paraíso	niebo	paraíso	niebo	N;MASC;SG	N;NOM;NEUT;SG
paraíso	niebie	paraíso	niebo	N;MASC;SG	N;DAT;NEUT;SG
paraíso	raju	paraíso	raj	N;MASC;SG	N;GEN;MASC;SG
paraíso	raj	paraíso	raj	N;MASC;SG	N;NOM;MASC;SG
reduzir	zmniejszyć	reduzir	zmniejszyć	V;NFIN	V;PFV;NFIN;ACT
reduzir	zredukować	reduzir	zredukować	V;NFIN	V;PFV;NFIN;ACT
colonização	kolonizacji	colonização	kolonizacja	N;FEM;SG	N;GEN;FEM;SG
muçulmanos	muzułmanie	muçulmano	muzułmanin	N;MASC;PL	N;NOM;MASC;PL
muçulmanos	muzułmanów	muçulmano	muzułmanin	N;MASC;PL	N;ACC;MASC;PL
muçulmanos	muzułmanie	muçulmano	muzułmanin	N;MASC;PL	N;NOM;MASC;PL
cirurgia	zabieg	cirurgia	zabieg	N;FEM;SG	N;NOM;MASC;SG
cirurgia	operacja	cirurgia	operacja	N;FEM;SG	N;NOM;FEM;SG
cirurgia	chirurgii	cirurgia	chirurgia	N;FEM;SG	N;GEN;FEM;SG
proporção	stosunek	proporção	stosunek	N;FEM;SG	N;NOM;MASC;SG
proporção	współczynnik	proporção	współczynnik	N;FEM;SG	N;NOM;MASC;SG
proporção	proporcji	proporção	proporcja	N;FEM;SG	N;GEN;FEM;SG
