この	tento	この	tento	DET	DET;NOM;MASC;SG
クリーム	smetana	クリーム	smetana	N	N;NOM;FEM;SG;POS
クリーム	krém	クリーム	krém	N	N;INAN;NOM;MASC;SG;POS
クリーム	smetany	クリーム	smetana	N	N;NOM;FEM;PL;POS
微分	rozlišování	微分	rozlišování	N	N;NOM;NEUT;SG;POS
失踪	zmizela	失踪	zmizet	V	V;POS;PST;V.PTCP;ACT
失踪	zmizel	失踪	zmizet	V	V;MASC;SG;POS;PST;V.PTCP;ACT
革新	reformovat	革新	reformovat	V	V;PFV;POS;NFIN
ランナー	běžce	ランナー	běžec	N	N;ANIM;ACC;MASC;PL;POS
ランナー	běžec	ランナー	běžec	N	N;ANIM;NOM;MASC;SG;POS
ランナー	běžce	ランナー	běžec	N	N;ANIM;ACC;MASC;PL;POS
ランナー	běžci	ランナー	běžec	N	N;ANIM;NOM;MASC;PL;POS
インストール	zařízení	インストール	zařízení	N	N;NOM;NEUT;SG;POS
インストール	instalace	インストール	instalace	N	N;NOM;FEM;SG;POS
インストール	instalace	インストール	instalace	N	N;NOM;FEM;SG;POS
インストール	instalace	インストール	instalace	N	N;NOM;FEM;SG;POS
インストール	montáž	インストール	montáž	N	N;NOM;FEM;SG;POS
インストール	instalace	インストール	instalace	N	N;NOM;FEM;SG;POS
インストール	instalace	インストール	instalace	N	N;NOM;FEM;SG;POS
子爵	vikomt	子爵	vikomt	N	N;ANIM;NOM;MASC;SG;POS
ナイフ	nože	ナイフ	nůž	N	N;NOM;FEM;PL;POS
ナイフ	noži	ナイフ	nůž	N	N;INAN;INS;MASC;PL;POS
ナイフ	nůž	ナイフ	nůž	N	N;INAN;NOM;MASC;SG;POS
アロー	šíp	アロー	šíp	N	N;INAN;NOM;MASC;SG;POS
アロー	šipku	アロー	šipka	N	N;ACC;FEM;SG;POS
アロー	šipka	アロー	šipka	N	N;NOM;FEM;SG;POS
中国人	číňan	中国人	číňan	N	N;ANIM;NOM;MASC;SG;POS
星座	souhvězdí	星座	souhvězdí	N	N;NOM;NEUT;SG;POS
星座	souhvězdí	星座	souhvězdí	N	N;NOM;NEUT;SG;POS
パイオニア	pioneer	パイオニア	pioneer	N	N;INAN;NOM;MASC;SG;POS
金星	venuši	金星	venova	N	N;DAT;FEM;SG;POS
金星	venuše	金星	venuše	N	N;NOM;FEM;SG;POS
除外	nezahrnuje	除外	zahrnovat	V	V;IPFV;IND;SG;3;NEG;PRS;FIN;ACT
除外	vylučuje	除外	vylučovat	V	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
除外	vyloučit	除外	vyloučit	V	V;PFV;POS;NFIN
除外	vyjmout	除外	vyjmout	V	V;POS;NFIN
カエル	žáby	カエル	žáb	N	N;NOM;FEM;PL;POS
カエル	žába	カエル	žába	N	N;NOM;FEM;SG;POS
コーラ	koks	コーラ	koks	N	N;INAN;NOM;MASC;SG;POS
コーラ	kokain	コーラ	kokain	N	N;INAN;NOM;MASC;SG;POS
コーラ	colu	コーラ	col	N	N;ACC;FEM;SG;POS
コーラ	coly	コーラ	cola	N	N;NOM;FEM;PL;POS
コーラ	kolu	コーラ	kolo	N	N;DAT;NEUT;SG;POS
巡査	strážník	巡査	strážník	N	N;ANIM;NOM;MASC;SG;POS
巡査	důstojník	巡査	důstojník	N	N;ANIM;NOM;MASC;SG;POS
休暇	prázdniny	休暇	prázdniny	N	N;NOM;FEM;PL;POS
休暇	dovolenou	休暇	dovolená	N	N;ACC;FEM;SG;POS
休暇	dovolené	休暇	dovolená	N	N;NOM;FEM;SG;POS
休暇	dovolené	休暇	dovolená	N	N;NOM;FEM;SG;POS
ネズミ	krysa	ネズミ	krysa	N	N;NOM;FEM;SG;POS
ネズミ	krysy	ネズミ	krysa	N	N;INAN;NOM;MASC;PL;POS
ネズミ	krys	ネズミ	krysa	N	N;GEN;FEM;PL;POS
紙幣	bankovky	紙幣	bankovka	N	N;NOM;FEM;PL;POS
紙幣	bankovek	紙幣	bankovka	N	N;GEN;FEM;PL;POS
紙幣	účty	紙幣	účet	N	N;INAN;NOM;MASC;PL;POS
紙幣	bankovky	紙幣	bankovka	N	N;NOM;FEM;PL;POS
現金	hotovosti	現金	hotovost	N	N;NOM;FEM;SG;POS
現金	hotovost	現金	hotovost	N	N;NOM;FEM;SG;POS
現金	cash	現金	cash	N	N;NOM;MASC;SG;POS
詐欺	podvod	詐欺	podvod	N	N;INAN;NOM;MASC;SG;POS
詐欺	podvodník	詐欺	podvodník	N	N;ANIM;NOM;MASC;SG;POS
詐欺	podvody	詐欺	podvod	N	N;INAN;NOM;MASC;PL;POS
詐欺	podvody	詐欺	podvod	N	N;INAN;NOM;MASC;PL;POS
軌跡	locus	軌跡	locus	N	N;INAN;NOM;MASC;SG;POS
金銭	money	金銭	money	N	N;INAN;NOM;MASC;SG;POS
金銭	peníze	金銭	peníze	N	N;INAN;NOM;MASC;PL;POS
尊敬	respektovat	尊敬	respektovat	V	V;IPFV;POS;NFIN
カップル	dvojice	カップル	dvojice	N	N;NOM;FEM;SG;POS
カップル	páry	カップル	pár	N	N;INAN;NOM;MASC;PL;POS
カップル	pár	カップル	pár	N	N;INAN;NOM;MASC;SG;POS
カップル	dvojice	カップル	dvojice	N	N;NOM;FEM;SG;POS
拉致	únos	拉致	únos	N	N;INAN;NOM;MASC;SG;POS
拉致	únosy	拉致	únos	N	N;INAN;NOM;MASC;PL;POS
拉致	únos	拉致	únos	N	N;INAN;NOM;MASC;SG;POS
拉致	únosce	拉致	únosce	N	N;ANIM;NOM;MASC;SG;POS
拉致	únosci	拉致	únosce	N	N;ANIM;NOM;MASC;PL;POS
知り合い	známost	知り合い	známost	N	N;NOM;FEM;SG;POS
カウンター	pult	カウンター	pult	N	N;INAN;NOM;MASC;SG;POS
カウンター	pulty	カウンター	pult	N	N;INAN;NOM;MASC;PL;POS
サラブレッド	plnokrevník	サラブレッド	plnokrevník	N	N;ANIM;NOM;MASC;SG;POS
両手	ruce	両手	ruka	N	N;NOM;FEM;PL;POS
センサー	senzory	センサー	senzor	N	N;INAN;NOM;MASC;PL;POS
センサー	čidla	センサー	čidlo	N	N;NOM;NEUT;PL;POS
センサー	snímače	センサー	snímač	N	N;INAN;NOM;MASC;PL;POS
センサー	snímač	センサー	snímač	N	N;INAN;NOM;MASC;SG;POS
センサー	senzor	センサー	senzor	N	N;INAN;NOM;MASC;SG;POS
センサー	snímače	センサー	snímač	N	N;INAN;NOM;MASC;PL;POS
勝者	vítězem	勝者	vítěz	N	N;ANIM;INS;MASC;SG;POS
勝者	výherce	勝者	výherce	N	N;ANIM;NOM;MASC;SG;POS
勝者	vítěze	勝者	vítěz	N	N;ANIM;ACC;MASC;SG;POS
勝者	vítěz	勝者	vítěz	N	N;ANIM;NOM;MASC;SG;POS
勝者	vítěze	勝者	vítěz	N	N;ANIM;ACC;MASC;SG;POS
勝者	vítězové	勝者	vítěz	N	N;ANIM;NOM;MASC;PL;POS
勝者	vítězů	勝者	vítěz	N	N;ANIM;GEN;MASC;PL;POS
原稿	rukopis	原稿	rukopis	N	N;INAN;NOM;MASC;SG;POS
ギャング	gangster	ギャング	gangster	N	N;ANIM;NOM;MASC;SG;POS
ギャング	gang	ギャング	gang	N	N;INAN;NOM;MASC;SG;POS
ギャング	gangy	ギャング	gang	N	N;INAN;NOM;MASC;PL;POS
アイヌ	ainu	アイヌ	aino	N	N;INAN;NOM;MASC;SG;POS
動詞	sloveso	動詞	sloveso	N	N;NOM;NEUT;SG;POS
動詞	slovesa	動詞	sloveso	N	N;NOM;NEUT;PL;POS
レバー	páku	レバー	pák	N	N;ACC;FEM;SG;POS
レバー	páka	レバー	páka	N	N;NOM;FEM;SG;POS
レバー	jater	レバー	játra	N	N;NOM;NEUT;PL;POS
レバー	játra	レバー	játra	N	N;NOM;NEUT;PL;POS
自信	důvěru	自信	důvěra	N	N;ACC;FEM;SG;POS
自信	sebevědomí	自信	sebevědomí	N	N;NOM;NEUT;SG;POS
自信	důvěra	自信	důvěra	N	N;NOM;FEM;SG;POS
マーチ	březen	マーチ	březen	N	N;INAN;NOM;MASC;SG;POS
マーチ	března	マーチ	březen	N	N;INAN;GEN;MASC;SG;POS
マーチ	pochod	マーチ	pochod	N	N;INAN;NOM;MASC;SG;POS
レイアウト	rozvržení	レイアウト	rozvržení	N	N;NOM;NEUT;SG;POS
レイアウト	rozvržení	レイアウト	rozvržení	N	N;NOM;NEUT;SG;POS
レイアウト	uspořádání	レイアウト	uspořádání	N	N;NOM;NEUT;SG;POS
レイアウト	rozložení	レイアウト	rozložení	N	N;NOM;NEUT;SG;POS
歓迎	vítej	歓迎	vítat	V	V;IND;PL;2;POS;PRS;FIN;ACT
歓迎	vítejte	歓迎	vítat	V	V;PFV;IMP;PL;2;POS;FIN
仮説	hypotéz	仮説	hypotéza	N	N;GEN;FEM;PL;POS
仮説	hypotéza	仮説	hypotéza	N	N;NOM;FEM;SG;POS
孤独	samota	孤独	samota	N	N;NOM;FEM;SG;POS
孤独	samoty	孤独	samota	N	N;NOM;FEM;PL;POS
孤独	samotu	孤独	samota	N	N;ACC;FEM;SG;POS
孤独	osamělost	孤独	osamělost	N	N;NOM;FEM;SG;POS
孤独	samota	孤独	samota	N	N;NOM;FEM;SG;POS
孤独	samoty	孤独	samota	N	N;NOM;FEM;PL;POS
孤独	samotu	孤独	samota	N	N;ACC;FEM;SG;POS
バラード	baladu	バラード	balada	N	N;ACC;FEM;SG;POS
押す	zatlačit	押す	zatlačit	V	V;PFV;POS;NFIN
押す	tlačit	押す	tlačit	V	V;IPFV;POS;NFIN
ニックネーム	přezdívku	ニックネーム	přezdívka	N	N;ACC;FEM;SG;POS
ニックネーム	přezdívky	ニックネーム	přezdívka	N	N;NOM;FEM;PL;POS
ニックネーム	přezdívka	ニックネーム	přezdívka	N	N;NOM;FEM;SG;POS
ニックネーム	přezdívky	ニックネーム	přezdívka	N	N;NOM;FEM;PL;POS
ハイウェイ	dálnici	ハイウェイ	dálnice	N	N;ACC;FEM;SG;POS
ハイウェイ	dálnice	ハイウェイ	dálnice	N	N;NOM;FEM;SG;POS
等しい	rovni	等しい	rovný	ADJ	ADJ;ANIM;MASC;PL;POS
等しい	rovný	等しい	rovný	ADJ	ADJ;INAN;NOM;MASC;SG;POS
等しい	rovné	等しい	rovný	ADJ	ADJ;NOM;NEUT;SG;POS
カスタム	zvyk	カスタム	zvyk	N	N;INAN;NOM;MASC;SG;POS
アーチ	oblouky	アーチ	oblouk	N	N;INAN;NOM;MASC;PL;POS
アーチ	oblouk	アーチ	oblouk	N	N;INAN;NOM;MASC;SG;POS
容器	nádoba	容器	nádoba	N	N;NOM;FEM;SG;POS
容器	kontejner	容器	kontejner	N	N;INAN;NOM;MASC;SG;POS
容器	kontejneru	容器	kontejner	N	N;INAN;GEN;MASC;SG;POS
容器	zásobník	容器	zásobník	N	N;INAN;NOM;MASC;SG;POS
容器	nádoby	容器	nádoba	N	N;NOM;FEM;PL;POS
容器	kontejnery	容器	kontejner	N	N;INAN;NOM;MASC;PL;POS
容器	kontejnerů	容器	kontejner	N	N;INAN;GEN;MASC;PL;POS
アンソロジー	antologie	アンソロジー	antologie	N	N;NOM;FEM;SG;POS
屋上	střecha	屋上	střecha	N	N;NOM;FEM;SG;POS
屋上	střecha	屋上	střecha	N	N;NOM;FEM;SG;POS
屋上	střechy	屋上	střecha	N	N;NOM;FEM;PL;POS
屋上	střechu	屋上	střecha	N	N;ACC;FEM;SG;POS
墓所	hrobu	墓所	hrob	N	N;INAN;GEN;MASC;SG;POS
墓所	hrob	墓所	hrob	N	N;INAN;NOM;MASC;SG;POS
墓所	pohřebiště	墓所	pohřebiště	N	N;NOM;NEUT;SG;POS
墓所	hřbitov	墓所	hřbitov	N	N;INAN;NOM;MASC;SG;POS
動機	motiv	動機	motiv	N	N;INAN;NOM;MASC;SG;POS
ラボ	laboratoř	ラボ	laboratoř	N	N;NOM;FEM;SG;POS
フィクション	fikce	フィクション	fikce	N	N;NOM;FEM;SG;POS
自伝	autobiografii	自伝	autobiografie	N	N;ACC;FEM;SG;POS
ウォーク	procházka	ウォーク	procházka	N	N;ANIM;NOM;FEM;SG;POS
ウォーク	chůze	ウォーク	chůze	N	N;NOM;FEM;SG;POS
ウォーク	pěšky	ウォーク	pěšky	N	N;INAN;NOM;MASC;PL;POS
アピール	odvolat	アピール	odvolat	V	V;PFV;POS;NFIN
プロセッサ	procesor	プロセッサ	procesor	N	N;INAN;NOM;MASC;SG;POS
十八	osmnáct	十八	osmnáct	NUM	NUM;NOM;SG
遠い	vzdálený	遠い	vzdálený	ADJ	ADJ;INAN;NOM;MASC;SG;POS
遠い	vzdálená	遠い	vzdálený	ADJ	ADJ;NOM;FEM;SG;POS
遠い	vzdálené	遠い	vzdálený	ADJ	ADJ;NOM;NEUT;SG;POS
運転	šofér	運転	šofér	N	N;ANIM;NOM;MASC;SG;POS
運転	řidiče	運転	řidič	N	N;ANIM;ACC;MASC;SG;POS
運転	řidič	運転	řidič	N	N;ANIM;NOM;MASC;SG;POS
運転	řidiči	運転	řidič	N	N;ANIM;NOM;MASC;PL;POS
スマイル	úsměv	スマイル	úsměv	N	N;INAN;NOM;MASC;SG;POS
暴動	výtržnosti	暴動	výtržnost	N	N;NOM;FEM;PL;POS
暴動	nepokoje	暴動	nepokoj	N	N;INAN;NOM;MASC;PL;POS
暴動	nepokoje	暴動	nepokoj	N	N;INAN;NOM;MASC;PL;POS
暴動	vzpoura	暴動	vzpoura	N	N;NOM;FEM;SG;POS
暴動	výtržnosti	暴動	výtržnost	N	N;NOM;FEM;PL;POS
暴動	nepokoje	暴動	nepokoj	N	N;INAN;NOM;MASC;PL;POS
内装	interiér	内装	interiér	N	N;INAN;NOM;MASC;SG;POS
内装	vnitra	内装	vnitro	N	N;NOM;NEUT;SG;POS
ムスリム	muslim	ムスリム	muslit	N	N;ANIM;NOM;MASC;SG;POS
ムスリム	muslimy	ムスリム	muslim	N	N;ANIM;ACC;MASC;PL;POS
ムスリム	muslimové	ムスリム	muslim	N	N;ANIM;NOM;MASC;PL;POS
ムスリム	muslimů	ムスリム	muslim	N	N;ANIM;GEN;MASC;PL;POS
アサ	konopí	アサ	konopí	N	N;NOM;NEUT;SG;POS
プラスチック	plastů	プラスチック	plast	N	N;INAN;GEN;MASC;PL;POS
プラスチック	plasty	プラスチック	plast	N	N;INAN;NOM;MASC;PL;POS
プラスチック	plast	プラスチック	plast	N	N;INAN;NOM;MASC;SG;POS
プラスチック	plasty	プラスチック	plast	N	N;INAN;NOM;MASC;PL;POS
引数	argumentace	引数	argumentace	N	N;NOM;FEM;SG;POS
引数	argumenty	引数	argument	N	N;INAN;NOM;MASC;PL;POS
エビ	krevety	エビ	krevet	N	N;INAN;NOM;MASC;PL;POS
麻薬	narkotik	麻薬	narkotikum	N	N;GEN;FEM;PL;POS
総統	vůdce	総統	vůdce	N	N;ANIM;NOM;MASC;SG;POS
土壌	hlína	土壌	hlína	N	N;NOM;FEM;SG;POS
土壌	půdy	土壌	půda	N	N;NOM;FEM;PL;POS
土壌	půda	土壌	půda	N	N;NOM;FEM;SG;POS
リム	ráfku	リム	ráfka	N	N;INAN;GEN;MASC;SG;POS
パラメータ	parametr	パラメータ	parametr	N	N;INAN;NOM;MASC;SG;POS
パラメータ	parametry	パラメータ	parametr	N	N;INAN;NOM;MASC;PL;POS
高地	highland	高地	highland	N	N;INAN;NOM;MASC;SG;POS
高地	vysočina	高地	vysočina	N	N;NOM;FEM;SG;POS
ドック	přístaviště	ドック	přístaviště	N	N;NOM;NEUT;SG;POS
ドック	dok	ドック	dokumentární	N	N;INAN;NOM;MASC;SG;POS
ドック	doku	ドック	dok	N	N;INAN;GEN;MASC;SG;POS
ドック	docích	ドック	doko	N	N;INAN;GEN;MASC;PL;POS
バーチャル	virtuální	バーチャル	virtuální	ADJ	ADJ;NOM;MASC;SG;POS
テラ	terra	テラ	terr	N	N;NOM;FEM;SG;POS
飲食店	restaurace	飲食店	restaurace	N	N;NOM;FEM;SG;POS
システムズ	systémy	システムズ	systém	N	N;INAN;NOM;MASC;PL;POS
システムズ	systémů	システムズ	systém	N	N;INAN;GEN;MASC;PL;POS
セクション	sekci	セクション	sekce	N	N;ACC;FEM;SG;POS
セクション	úsek	セクション	úsek	N	N;INAN;NOM;MASC;SG;POS
セクション	oddíl	セクション	oddíl	N	N;INAN;NOM;MASC;SG;POS
セクション	sekce	セクション	sekce	N	N;NOM;FEM;SG;POS
セクション	sekce	セクション	sekce	N	N;NOM;FEM;SG;POS
セクション	úseky	セクション	úsek	N	N;INAN;NOM;MASC;PL;POS
セクション	oddíly	セクション	oddíl	N	N;INAN;NOM;MASC;PL;POS
レッスン	lekce	レッスン	lekce	N	N;NOM;FEM;SG;POS
レッスン	poučení	レッスン	poučení	N	N;NOM;NEUT;SG;POS
レッスン	lekce	レッスン	lekce	N	N;NOM;FEM;SG;POS
レッスン	poučení	レッスン	poučení	N	N;NOM;NEUT;SG;POS
レッスン	lekci	レッスン	lekce	N	N;ACC;FEM;SG;POS
摂取	požil	摂取	požít	V	V;MASC;SG;POS;PST;V.PTCP;ACT
シール	pečeť	シール	pečeť	N	N;NOM;FEM;SG;POS
アルミニウム	hliník	アルミニウム	hliník	N	N;INAN;NOM;MASC;SG;POS
アルミニウム	hliník	アルミニウム	hliník	N	N;INAN;NOM;MASC;SG;POS
氷河	ledovec	氷河	ledovec	N	N;INAN;NOM;MASC;SG;POS
氷河	ledovce	氷河	ledovec	N	N;INAN;NOM;MASC;PL;POS
メンテナンス	údržby	メンテナンス	údržba	N	N;NOM;FEM;SG;POS
メンテナンス	údržba	メンテナンス	údržba	N	N;NOM;FEM;SG;POS
メンテナンス	údržbu	メンテナンス	údržba	N	N;ACC;FEM;SG;POS
プロペラ	vrtule	プロペラ	vrtule	N	N;NOM;FEM;SG;POS
マドンナ	madonna	マドンナ	madonna	N	N;NOM;FEM;SG;POS
重い	těžká	重い	těžký	ADJ	ADJ;NOM;FEM;SG;POS
重い	těžké	重い	těžký	ADJ	ADJ;NOM;NEUT;SG;POS
重い	těžký	重い	těžký	ADJ	ADJ;INAN;NOM;MASC;SG;POS
木製	dřevo	木製	dřevo	N	N;NOM;NEUT;SG;POS
木製	dřeva	木製	dřevo	N	N;NOM;NEUT;PL;POS
喫煙	kouření	喫煙	kouření	N	N;NOM;NEUT;SG;POS
タバコ	cigareta	タバコ	cigareta	N	N;NOM;FEM;SG;POS
タバコ	cigarety	タバコ	cigareta	N	N;NOM;FEM;PL;POS
タバコ	cigaretu	タバコ	cigareta	N	N;ACC;FEM;SG;POS
タバコ	tabáku	タバコ	tabák	N	N;INAN;GEN;MASC;SG;POS
タバコ	tabák	タバコ	tabák	N	N;INAN;NOM;MASC;SG;POS
タバコ	cigarety	タバコ	cigareta	N	N;NOM;FEM;PL;POS
タバコ	cigára	タバコ	cigár	N	N;NOM;FEM;SG;POS
タバコ	cigaret	タバコ	cigareta	N	N;GEN;FEM;PL;POS
主権	suverenity	主権	suverenita	N	N;NOM;FEM;PL;POS
主権	svrchovanosti	主権	svrchovanost	N	N;NOM;FEM;SG;POS
主権	suverenitu	主権	suverenita	N	N;ACC;FEM;SG;POS
主権	svrchovanost	主権	svrchovanost	N	N;NOM;FEM;SG;POS
寿司	suši	寿司	sucho	N	N;NOM;FEM;SG;POS
寿司	sushi	寿司	sush	N	N;NOM;FEM;SG;POS
取り消し	zrušit	取り消し	zrušit	V	V;PFV;POS;NFIN
推力	tahem	推力	tah	N	N;INAN;INS;MASC;SG;POS
推力	výpad	推力	výpad	N	N;INAN;NOM;MASC;SG;POS
推力	tah	推力	tah	N	N;INAN;NOM;MASC;SG;POS
宣教	misionáři	宣教	misionář	N	N;ANIM;NOM;MASC;PL;POS
宣教	misionář	宣教	misionář	N	N;ANIM;NOM;MASC;SG;POS
頂上	summit	頂上	summit	N	N;INAN;NOM;MASC;SG;POS
頂上	summitu	頂上	summit	N	N;INAN;GEN;MASC;SG;POS
判例	precedens	判例	precedens	N	N;INAN;NOM;MASC;SG;POS
通話	volejte	通話	volat	V	V;PFV;IMP;PL;2;POS;FIN
通話	zavolat	通話	zavolat	V	V;PFV;POS;NFIN
通話	volat	通話	volat	V	V;IPFV;POS;NFIN
ハードウェア	hardware	ハードウェア	hardware	N	N;INAN;NOM;MASC;SG;POS
ハードウェア	železářství	ハードウェア	železářství	N	N;NOM;NEUT;SG;POS
指標	metriky	指標	metrika	N	N;NOM;FEM;PL;POS
レモン	citrón	レモン	citrón	N	N;INAN;NOM;MASC;SG;POS
レモン	citron	レモン	citron	N	N;INAN;NOM;MASC;SG;POS
服装	oblečení	服装	oblečení	N	N;NOM;NEUT;SG;POS
服装	outfit	服装	outfit	N	N;INAN;NOM;MASC;SG;POS
服装	oděv	服装	oděv	N	N;INAN;NOM;MASC;SG;POS
工廠	arzenál	工廠	arzenál	N	N;INAN;NOM;MASC;SG;POS
工廠	arsenal	工廠	arsenal	N	N;INAN;NOM;MASC;SG;POS
ヒント	tipy	ヒント	tip	N	N;INAN;NOM;MASC;PL;POS
ヒント	tipů	ヒント	tip	N	N;INAN;GEN;MASC;PL;POS
ヒント	náznaky	ヒント	náznak	N	N;INAN;NOM;MASC;PL;POS
ヒント	tip	ヒント	tip	N	N;INAN;NOM;MASC;SG;POS
ヒント	nápověda	ヒント	nápověda	N	N;NOM;FEM;SG;POS
ラインナップ	sestavě	ラインナップ	sestava	N	N;DAT;FEM;SG;POS
ラインナップ	sestava	ラインナップ	sestava	N	N;NOM;FEM;SG;POS
硬貨	mince	硬貨	mince	N	N;NOM;FEM;PL;POS
硬貨	mincí	硬貨	mince	N	N;INS;FEM;SG;POS
硬貨	minci	硬貨	mince	N	N;ACC;FEM;SG;POS
硬貨	mince	硬貨	mince	N	N;NOM;FEM;PL;POS
時々	někdy	時々	někdy	ADV	ADV
時々	občas	時々	občas	ADV	ADV
歩道	chodník	歩道	chodník	N	N;INAN;NOM;MASC;SG;POS
歩道	chodníku	歩道	chodník	N	N;INAN;GEN;MASC;SG;POS
僧侶	mniši	僧侶	mnich	N	N;ANIM;NOM;MASC;PL;POS
僧侶	mnichy	僧侶	mnich	N	N;ANIM;ACC;MASC;PL;POS
僧侶	mnichů	僧侶	mnich	N	N;ANIM;GEN;MASC;PL;POS
種子	osiva	種子	osivo	N	N;NOM;NEUT;SG;POS
種子	semena	種子	semeno	N	N;NOM;NEUT;PL;POS
種子	semeno	種子	semeno	N	N;NOM;NEUT;SG;POS
種子	osivo	種子	osivo	N	N;NOM;NEUT;SG;POS
種子	osiva	種子	osivo	N	N;NOM;NEUT;SG;POS
種子	semínka	種子	semínko	N	N;NOM;NEUT;PL;POS
種子	semena	種子	semeno	N	N;NOM;NEUT;PL;POS
種子	osivo	種子	osivo	N	N;NOM;NEUT;SG;POS
劇作家	dramatik	劇作家	dramatik	N	N;ANIM;NOM;MASC;SG;POS
乗り換え	převést	乗り換える	převést	V	V;POS;NFIN
コンプレックス	komplex	コンプレックス	komplex	N	N;INAN;NOM;MASC;SG;POS
シンセサイザー	syntetizér	シンセサイザー	syntetizér	N	N;INAN;NOM;MASC;SG;POS
シンセサイザー	syntezátory	シンセサイザー	syntezátor	N	N;INAN;NOM;MASC;PL;POS
シンプル	jednoduchá	シンプル	jednoduchý	ADJ	ADJ;NOM;FEM;SG;POS
シンプル	prosté	シンプル	prostý	ADJ	ADJ;NOM;NEUT;SG;POS
シンプル	jednoduchý	シンプル	jednoduchý	ADJ	ADJ;INAN;NOM;MASC;SG;POS
シンプル	jednoduché	シンプル	jednoduchý	ADJ	ADJ;NOM;NEUT;SG;POS
宗派	sekty	宗派	sekta	N	N;NOM;FEM;PL;POS
サポーター	příznivci	サポーター	příznivec	N	N;ANIM;NOM;MASC;PL;POS
サポーター	stoupenci	サポーター	stoupenec	N	N;ANIM;NOM;MASC;PL;POS
ビー	včela	ビー	včela	N	N;NOM;FEM;SG;POS
サーカス	cirkus	サーカス	cirkus	N	N;INAN;NOM;MASC;SG;POS
クマ	medvědi	クマ	medvěd	N	N;ANIM;NOM;MASC;PL;POS
クマ	medvědy	クマ	medvěd	N	N;ANIM;ACC;MASC;PL;POS
クマ	méďa	クマ	méď	N	N;INAN;NOM;MASC;SG;POS
クマ	medvěd	クマ	medvěd	N	N;ANIM;NOM;MASC;SG;POS
クライマックス	vyvrcholení	クライマックス	vyvrcholení	N	N;NOM;NEUT;SG;POS
書道	kaligrafie	書道	kaligrafie	N	N;NOM;FEM;SG;POS
巡礼	pouť	巡礼	pouť	N	N;NOM;FEM;SG;POS
セミナー	seminářů	セミナー	seminář	N	N;INAN;GEN;MASC;PL;POS
セミナー	semináře	セミナー	seminář	N	N;INAN;NOM;MASC;PL;POS
セミナー	seminář	セミナー	seminář	N	N;INAN;NOM;MASC;SG;POS
最悪	nejhorší	最悪	špatný	ADJ	ADJ;NOM;RL;MASC;SG;POS
キューブ	kostku	キューブ	kostka	N	N;ACC;FEM;SG;POS
キューブ	kostka	キューブ	kostka	N	N;NOM;FEM;SG;POS
キューブ	kostky	キューブ	kostka	N	N;NOM;FEM;PL;POS
エリート	elita	エリート	elita	N	N;NOM;FEM;SG;POS
エリート	elity	エリート	elita	N	N;NOM;FEM;PL;POS
エリート	elity	エリート	elita	N	N;NOM;FEM;PL;POS
ストライク	strike	ストライク	strika	N	N;INAN;NOM;MASC;SG;POS
ストライク	stávka	ストライク	stávka	N	N;NOM;FEM;SG;POS
レポーター	reportér	レポーター	reportér	N	N;ANIM;NOM;MASC;SG;POS
レポーター	reportérka	レポーター	reportérka	N	N;NOM;FEM;SG;POS
レポーター	novinář	レポーター	novinář	N	N;ANIM;NOM;MASC;SG;POS
クリック	kliknutí	クリック	kliknutí	N	N;NOM;NEUT;SG;POS
クリック	kliknutí	クリック	kliknutí	N	N;NOM;NEUT;SG;POS
バーナー	hořák	バーナー	hořák	N	N;INAN;NOM;MASC;SG;POS
初心	začátečníky	初心	začátečník	N	N;ANIM;ACC;MASC;PL;POS
初心	nováček	初心	nováček	N	N;ANIM;NOM;MASC;SG;POS
初心	nováček	初心	nováček	N	N;ANIM;NOM;MASC;SG;POS
初心	novice	初心	novic	N	N;NOM;MASC;SG;POS
初心	začátečník	初心	začátečník	N	N;INAN;NOM;MASC;SG;POS
交互	alternativní	交互	alternativní	ADJ	ADJ;NOM;MASC;SG;POS
トリック	trik	トリック	trik	N	N;INAN;NOM;MASC;SG;POS
トリック	triky	トリック	trik	N	N;INAN;NOM;MASC;PL;POS
トリック	triků	トリック	trik	N	N;INAN;GEN;MASC;PL;POS
物流	logistiky	物流	logistika	N	N;NOM;FEM;PL;POS
アンケート	dotazník	アンケート	dotazník	N	N;INAN;NOM;MASC;SG;POS
アンケート	anketa	アンケート	anketa	N	N;NOM;FEM;SG;POS
アンケート	zjišťování	アンケート	zjišťování	N	N;NOM;NEUT;SG;POS
アンケート	průzkum	アンケート	průzkum	N	N;INAN;NOM;MASC;SG;POS
アンケート	dotazník	アンケート	dotazník	N	N;INAN;NOM;MASC;SG;POS
アンケート	zjišťování	アンケート	zjišťování	N	N;NOM;NEUT;SG;POS
アンケート	průzkumy	アンケート	průzkum	N	N;INAN;NOM;MASC;PL;POS
アンケート	průzkumy	アンケート	průzkum	N	N;INAN;NOM;MASC;PL;POS
玄関	vchod	玄関	vchod	N	N;INAN;NOM;MASC;SG;POS
玄関	vstup	玄関	vstup	N	N;INAN;NOM;MASC;SG;POS
随筆	esej	随筆	esej	N	N;NOM;FEM;SG;POS
随筆	eseje	随筆	esej	N	N;NOM;FEM;PL;POS
無名	bezejmenný	無名	bezejmenný	ADJ	ADJ;ANIM;NOM;MASC;SG;POS
