egy	ένας	egy	ένας	DET;INDF	DET;NOM;INDF;MASC;SG
szolgálta	υπηρέτησε	szolgál	υπηρετώ	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
vállalkozás	εντερπράιζ	vállalkozás	εντερπράιζ	N;NOM;SG	N
táncos	χορεύτρια	táncos	χορεύτρια	N;NOM;SG	N;NOM;FEM;SG
táncos	χορευτής	táncos	χορευτής	N;NOM;SG	N;NOM;MASC;SG
gyártás	κατασκευή	gyártás	κατασκευή	N;NOM;SG	N;NOM;FEM;SG
gyártás	παραγωγή	gyártás	παραγωγή	N;NOM;SG	N;NOM;FEM;SG
gyártás	μεταποίηση	gyártás	μεταποίηση	N;NOM;SG	N;NOM;FEM;SG
elmaradt	αστόχησε	el+marad	αστόχοσε	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
elmaradt	ξέφυγε	el+marad	ξεφύγω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
özvegye	χήρα	özvegy	χήρα	N;NOM;SG	N;NOM;FEM;SG
földrajz	γεωγραφία	földrajz	γεωγραφία	N;NOM;SG	N;NOM;FEM;SG
tanulók	σπουδαστές	tanuló	σπουδαστής	N;NOM;PL	N;NOM;MASC;PL
tanulók	μαθητές	tanuló	μαθητής	N;NOM;PL	N;NOM;MASC;PL
tanulók	φοιτητές	tanuló	φοιτητής	N;NOM;PL	N;NOM;MASC;PL
tanulók	μαθητές	tanuló	μαθητής	N;NOM;PL	N;NOM;MASC;PL
tanulók	κόρες	tanuló	κόρα	N;NOM;PL	N;NOM;FEM;PL
szavazat	ψήφοι	szavazat	ψήφος		
visel	φοράει	visel	φορώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
szőlő	σταφύλι	szőlő	σταφύλι	N;NOM;SG	N;NOM;NEUT;SG
építészek	αρχιτέκτονες	építész	αρχιτέκτονας	N;NOM;PL	N;NOM;MASC;PL
kislány	κοπέλα	kislány	κοπέλα	N;NOM;SG	N;NOM;FEM;SG
kislány	κορίτσι	kislány	κορίτσι	N;NOM;SG	N;NOM;NEUT;SG
sós	άλας	sós	άλος	N;NOM;SG	N;NOM;NEUT;SG
sós	αλάτι	sós	αλάτι	N;NOM;SG	N;NOM;NEUT;SG
sós	αλμυρό	sós	αλμυρός	N;NOM;SG	N;NOM;NEUT;SG
videók	βιντεο	videó	βιντεο	N;NOM;PL	N
láng	φλόγα	láng	φλόγα	N;NOM;SG	N;NOM;FEM;SG
fája	δέντρο	fája	δέντρο	N;NOM;SG	N;NOM;NEUT;SG
fája	δένδρο	fája	δένδρο	N;NOM;SG	N;NOM;NEUT;SG
fája	δεντρο	fája	δεντρο	N;NOM;SG	N;NOM;NEUT;SG
szeret	αγαπά	szeret	αγαπά	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
lovagok	ιππότες	lovag	ιππότης	N;NOM;PL	N;NOM;MASC;PL
pilóták	πιλότοι	piló	πιλότος	N;NOM;PL	N;NOM;MASC;PL
pilóták	χειριστές	piló	χειριστής	N;NOM;PL	N;NOM;MASC;PL
feltaláló	εφευρέτης	feltaláló	εφευρέτης	N;NOM;SG	N;NOM;MASC;SG
demokrácia	δημοκρατια	demokrácia	δημοκρατια	N;NOM;SG	N;NOM;FEM;SG
demokrácia	δημοκρατία	demokrácia	δημοκρατία	N;NOM;SG	N;NOM;FEM;SG
kolumbiai	κολομβιανή	kolumbiai	κολομβιανός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
kolumbiai	κολομβιανή	kolumbiai	κολομβιανός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
forgatás	περιστροφή	forgatás	περιστροφή	N;NOM;SG	N;NOM;FEM;SG
forgatás	γύρισμα	forgatás	γύρισμα	N;NOM;SG	N;NOM;NEUT;SG
forgatás	πυροβολισμός	forgatás	πυροβολισμός	N;NOM;SG	N;NOM;MASC;SG
generáció	γενεά	generáció	γενος	N;NOM;SG	N;NOM;FEM;SG
generáció	γενιά	generáció	γενιά	N;NOM;SG	N;NOM;FEM;SG
festmény	πίνακας	festmény	πίνακα	N;NOM;SG	N;NOM;MASC;SG
utas	επιβάτης	utas	επιβάτης	N;NOM;SG	N;NOM;MASC;SG
utas	ταξιδιώτης	utas	ταξιδιώτης	N;NOM;SG	N;NOM;MASC;SG
utas	ταξιδιώτη	utas	ταξιδιώτης	N;NOM;SG	N;SG
építmény	δομή	építmény	δομή	N;NOM;SG	N;NOM;FEM;SG
galaxis	γαλαξίας	galaxis	γαλαξία	N;NOM;SG	N;NOM;MASC;SG
galaxis	γαλαξία	galaxis	γαλαξία	N;NOM;SG	N;NOM;MASC;SG
gyorsabban	γρηγορότερα	gyors	γρηγορά	ADV	ADV;CMPR
üzemanyag	καύσιμο	üzemanyag	καύσιμο	N;NOM;SG	N;NOM;NEUT;SG
idézet	απόσπασμα	idézet	απόσπασμα	N;NOM;SG	N;NOM;NEUT;SG
idézet	παράθεση	idézet	παράθεση	N;NOM;SG	N;NOM;FEM;SG
idézet	παράθεση	idézet	παράθεση	N;NOM;SG	N;NOM;FEM;SG
meghaladja	υπερβαίνει	meg+halad	υπερβαίνω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
fényképek	φωτογραφιες	fénykép	φωτογραφιά	N;NOM;PL	N;NOM;FEM;PL
fényképek	φωτογραφίες	fénykép	φωτογραφία	N;NOM;PL	N;NOM;FEM;PL
fényképek	φωτογραφιες	fénykép	φωτογραφιά	N;NOM;PL	N;NOM;FEM;PL
fényképek	φωτογραφίες	fénykép	φωτογραφία	N;NOM;PL	N;NOM;FEM;PL
fényképek	φωτογραφιες	fénykép	φωτογραφιά	N;NOM;PL	N;NOM;FEM;PL
fényképek	φωτογραφίες	fénykép	φωτογραφία	N;NOM;PL	N;NOM;FEM;PL
fényképek	εικόνες	fénykép	εικόνα	N;NOM;PL	N;NOM;FEM;PL
alkotások	δημιουργίες	alkotás	δημιουργία	N;NOM;PL	N;NOM;FEM;PL
szabvány	πρότυπο	szabvány	πρότυπο	N;NOM;SG	N;NOM;NEUT;SG
októberben	οκτώβριο	október	οκτώβριο	N;IN+ESS;SG	N
civilizáció	πολιτισμός	civilizáció	πολιτισμός	N;NOM;SG	N;NOM;MASC;SG
biológia	βιολογία	biológia	βιολογία	N;NOM;SG	N;NOM;FEM;SG
képviseli	εκπροσωπεί	képviseli	εκπροσωπώ	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
képviseli	αντιπροσωπεύει	képviseli	αντιπροσωπεύω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
képviseli	αναπαριστά	képviseli	αναπαριστώ	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
pályázat	διαγωνισμός	pályázat	διαγωνισμός	N;NOM;SG	N;NOM;MASC;SG
pályázat	πρόταση	pályázat	πρόταση	N;NOM;SG	N;NOM;FEM;SG
kisebbség	μειοψηφία	kisebbség	μειοψηφία	N;NOM;SG	N;NOM;FEM;SG
mindazonáltal	ωστόσο	mindazonáltal	ωστόσο	CONJ	CONJ
hallgatók	σπουδαστές	hallgató	σπουδαστής	N;NOM;PL	N;NOM;MASC;PL
hallgatók	μαθητές	hallgató	μαθητής	N;NOM;PL	N;NOM;MASC;PL
hallgatók	φοιτητές	hallgató	φοιτητής	N;NOM;PL	N;NOM;MASC;PL
hallgatók	ακροατές	hallgató	ακροατός	N;NOM;PL	N;NOM;MASC;PL
jegyzet	νότα	jegyzet	νότος	N;NOM;SG	N;NOM;FEM;SG
jegyzet	σημείωμα	jegyzet	σημείωμα	N;NOM;SG	N;NOM;NEUT;SG
jegyzet	σημείωση	jegyzet	σημείωση	N;NOM;SG	N;NOM;FEM;SG
testvér	αδερφός	testvér	αδερφός	N;NOM;SG	N;NOM;MASC;SG
testvér	αδελφός	testvér	αδελφός	N;NOM;SG	N;NOM;MASC;SG
éghajlat	κλίμα	éghajlat	κλίμα	N;NOM;SG	N;NOM;NEUT;SG
lázadás	εξέγερση	lázadás	εξέγερση	N;NOM;SG	N;NOM;FEM;SG
lázadás	ανταρσία	lázadás	ανταρσία	N;NOM;SG	N;NOM;FEM;SG
lázadás	εξέγερση	lázadás	εξέγερση	N;NOM;SG	N;NOM;FEM;SG
lázadás	ταραχή	lázadás	ταραχή	N;NOM;SG	N;NOM;FEM;SG
lázadás	εξέγερση	lázadás	εξέγερση	N;NOM;SG	N;NOM;FEM;SG
berendezések	συσκευές	berendezés	συσκευά	N;NOM;PL	N;NOM;FEM;PL
berendezések	συσκευές	berendezés	συσκευά	N;NOM;PL	N;NOM;FEM;PL
berendezések	εγκαταστάσεις	berendezés	εγκατάσταση	N;NOM;PL	N;NOM;FEM;PL
növeli	αυξάνει	növel	αυξάνω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
növeli	προσθέτει	növel	προσθέτω	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
folytatódik	συνεχίζει	folytatódik	συνεχίζω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
feldolgozás	μεταποίηση	feldolgozás	μεταποίηση	N;NOM;SG	N;NOM;FEM;SG
vitamin	βιταμίνη	vitami	βιταμίνομαι	N;NOM;SG	N;NOM;FEM;SG
osztott	κοινοποίησε	osztott	κοινοποιώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
felfedezte	ανακάλυψε	felfedez	ανακαλύπτω	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
tradicionális	παραδοσιακό	tradicionális	παραδοσιακός	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
tradicionális	παραδοσιακή	tradicionális	παραδοσιακός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
tradicionális	παραδοσιακός	tradicionális	παραδοσιακός	ADJ;NOM;SG	ADJ;NOM;MASC;SG
szoba	δωμάτιο	szoba	δωμάτιο	N;NOM;SG	N;NOM;NEUT;SG
elkezdődött	άρχισε	elkezdődik	αρχίζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
elkezdődött	ξεκίνησε	elkezdődik	ξεκινώ	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
különbségek	διαφορές	különbség	διαφορά	N;NOM;PL	N;NOM;FEM;PL
keresztények	χριστιανοί	keresztény	χριστιανός	N;NOM;PL	N;NOM;MASC;PL
keresztények	χριστιανοί	keresztény	χριστιανός	N;NOM;PL	N;NOM;MASC;PL
gdp	αεπ	gdp	αεπ	N;NOM;SG	N
berendezés	συσκευή	berendezés	συσκευή	N;NOM;SG	N;NOM;FEM;SG
berendezés	εξοπλισμός	berendezés	εξοπλισμός	N;NOM;SG	N;NOM;MASC;SG
berendezés	συσκευή	berendezés	συσκευή	N;NOM;SG	N;NOM;FEM;SG
tető	σκεπή	tető	σκεπή	N;NOM;SG	N;NOM;FEM;SG
tető	στέγη	tető	στέγος	N;NOM;SG	N;NOM;FEM;SG
jelenléte	παρουσία	jelenlét	παρουσία	N;NOM;SG	N;NOM;FEM;SG
prototípus	πρωτότυπο	prototípus	πρωτότυπο	N;NOM;SG	N;NOM;NEUT;SG
falak	τοίχους	fal	τοίχος	N;NOM;PL	N;NOM;MASC;PL
falak	τείχη	fal	τείχος	N;NOM;PL	N;NOM;NEUT;PL
falak	τοίχοι	fal	τοίχος	N;NOM;PL	N;NOM;MASC;PL
bogarak	σφάλματα	bogarak	σφάλμα	N;NOM;PL	N;NOM;NEUT;PL
bogarak	ζωύφια	bogarak	ζωύφιος	N;NOM;PL	N;NOM;NEUT;PL
bogarak	ζουζούνια	bogarak	ζουζούνιος	N;NOM;PL	N;NOM;NEUT;PL
bogarak	έντομα	bogarak	έντομα	N;NOM;PL	N;NOM;NEUT;PL
bogarak	σκαθάρια	bogarak	σκαθάριο	N;NOM;PL	N;NOM;NEUT;PL
mount	όρος	mount	όρος	N;NOM;SG	N;NOM;MASC;SG
kard	σπαθί	kard	σπαθί	N;NOM;SG	N;NOM;NEUT;SG
kard	ξίφος	kard	ξίφος	N;NOM;SG	N;NOM;NEUT;SG
veszély	κίνδυνος	veszély	κίνδυνος	N;NOM;SG	N;NOM;MASC;SG
veszély	κίνδυνος	veszély	κίνδυνος	N;NOM;SG	N;NOM;MASC;SG
sorrend	αλληλουχία	sorrend	αλληλουχία	N;NOM;SG	N;NOM;FEM;SG
sorrend	ακολουθία	sorrend	ακολουθία	N;NOM;SG	N;NOM;FEM;SG
hiányos	ατελής	hiányos	ατελής	ADJ;NOM;SG	ADJ;NOM;MASC;SG
hiányos	ελλιπής	hiányos	ελλιπός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
évtizedek	δεκαετίες	évtized	δεκαετία	N;NOM;PL	N;NOM;FEM;PL
szeptemberben	σεπτέμβριο	szeptember	σεπτέμβριο	N;IN+ESS;SG	N
fiuk	γιος	fiuk	γιος	N;NOM;SG	N;NOM;MASC;SG
fiuk	υιός	fiuk	υιός	N;NOM;SG	N;NOM;MASC;SG
kezdet	αρχή	kezd	αρχή	N;NOM;SG	N;NOM;FEM;SG
athéni	αθηναϊκή	athéni	αθηναϊκός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
arisztotelész	αριστοτέλη	arisztotelész	αριστοτέλλω	N;NOM;SG	N;NOM;FEM;SG
emlék	αναμνηστικό	emlék	αναμνηστικός	N;NOM;SG	N;NOM;NEUT;SG
emlék	ενθύμιο	emlék	ενθύμιο	N;NOM;SG	N;NOM;NEUT;SG
énekel	τραγουδάει	én	τραγούδαι	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
énekel	τραγουδά	én	τραγουδά	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
énekel	τραγουδάει	én	τραγούδαι	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
énekel	τραγουδώντας	én	τραγουδώ	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;V.CVB;ACT
tenisz	τένις	tenisz	τένις	N;NOM;SG	N;NOM;NEUT;SG
feljebb	ψηλότερα	fől	ψηλά	ADV	ADV;CMPR
feljebb	υψηλότερα	fől	ψηλά	ADV	ADV;CMPR
euró	ευρω	euró	ευρω	N;NOM;SG	N
becslések	εκτιμήσεις	becslés	εκτίμηση	N;NOM;PL	N;NOM;FEM;PL
megközelíthető	προσβάσιμη	megközelíthető	προσβάσιμος	ADJ;NOM;SG	ADJ;NOM;FEM;SG
megközelíthető	προσιτή	megközelíthető	προσιτός	ADJ;NOM;SG	ADJ;NOM;FEM;SG
megközelíthető	προσιτό	megközelíthető	προσιτό	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
kerékpározás	ποδηλασία	kerékpározás	ποδηλασία	N;NOM;SG	N;NOM;FEM;SG
teljesítette	εκπλήρωσε	teljesít	εκπληρώνω	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
reggeli	πρωϊνό	reggeli	πρωϊνό	N;NOM;SG	N;NOM;NEUT;SG
reggeli	πρωινό	reggeli	πρωινό	N;NOM;SG	N
reggeli	πρόγευμα	reggeli	πρόγευμα	N;NOM;SG	N;NOM;NEUT;SG
szabályozás	κανονισμός	szabályozás	κανονισμός	N;NOM;SG	N;NOM;MASC;SG
elmenekült	δραπέτευσε	elmenekült	δραπετεύω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
elmenekült	απέδρασε	elmenekült	αποδιδράσκω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
étterem	εστιατόριο	étter	εστιατόριο	N;NOM;SG	N;NOM;NEUT;SG
kétéltűek	αμφίβια	kétéltű	αμφίβια	N;NOM;PL	N;NOM;NEUT;PL
farka	ουρά	farka	ουρώ	N;NOM;SG	N;NOM;FEM;SG
növekszik	μεγαλώνει	növekszik	μεγαλώνω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
növekszik	φυτρώνει	növekszik	φυτρώνω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
növekszik	μεγαλώνει	növekszik	μεγαλώνω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kapni	λαμβάνουν	kap	λαμβάνω	V;NFIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
kapni	λάβετε	kap	λαμβάνω	V;NFIN;ACT	V;PFV;IMP;PL;2;FIN;ACT
barátság	φιλια	barátság	φιλιά	N;NOM;SG	N;NOM;FEM;SG
barátság	φιλία	barátság	φιλία	N;NOM;SG	N;NOM;FEM;SG
karakterek	χαρακτήρες	karakter	χαρακτήρας	N;NOM;PL	N;NOM;FEM;PL
véleményt	γνώμη	vélemény	γνώμη	N;ACC;SG	N;ACC;FEM;SG
művelet	δραση	művelet	δραση	N;NOM;SG	N;NOM;FEM;SG
művelet	δράση	művelet	δράση	N;NOM;SG	N;NOM;FEM;SG
árvíz	πλημμύρα	árvíz	πλημμύρα	N;NOM;SG	N;NOM;FEM;SG
árvíz	πλημμύρα	árvíz	πλημμύρα	N;NOM;SG	N;NOM;FEM;SG
üveg	γυάλινο	üveg	γυάλινος	N;NOM;SG	N;NOM;NEUT;SG
üveg	γυάλινη	üveg	γυάλινος	N;NOM;SG	N;NOM;FEM;SG
üveg	ποτήρι	üveg	ποτήρι	N;NOM;SG	N;NOM;NEUT;SG
üveg	γυαλί	üveg	γυαλί	N;NOM;SG	N;NOM;NEUT;SG
üveg	μπουκάλι	üveg	μπουκάλι	N;NOM;SG	N;NOM;NEUT;SG
üveg	φιάλη	üveg	φιάλος	N;NOM;SG	N;NOM;FEM;SG
augusztusban	αύγουστο	augusztus	αύγουστος	N;IN+ESS;SG	N
legénység	πλήρωμα	legénység	πλήρωμα	N;NOM;SG	N;NOM;NEUT;SG
vadászat	κυνήγι	vadászat	κυνήγι	N;NOM;SG	N;NOM;NEUT;SG
vadászat	κυνήγι	vadászat	κυνήγι	N;NOM;SG	N;NOM;NEUT;SG
kaland	περιπέτεια	kaland	περιπέτεια	N;NOM;SG	N;NOM;FEM;SG
sivatag	έρημος	sivatag	έρημος	N;NOM;SG	N;NOM;MASC;SG
harang	κουδούνι	harang	κουδούνι	N;NOM;SG	N;NOM;NEUT;SG
harang	καμπάνα	harang	καμπάνα	N;NOM;SG	N;NOM;FEM;SG
harang	καμπανάκι	harang	καμπανάκι	N;NOM;SG	N;NOM;NEUT;SG
holokauszt	ολοκαύτωμα	holokausz	ολοκαύτωμα	N;NOM;SG	N;NOM;NEUT;SG
rendezvény	αγώνισμα	rendezvény	αγώνισμα	N;NOM;SG	N;NOM;NEUT;SG
rendezvény	γεγονός	rendezvény	γεγονός	N;NOM;SG	N;NOM;NEUT;SG
rendezvény	συμβάν	rendezvény	συμβάν	N;NOM;SG	N;NOM;NEUT;SG
kamera	κάμερα	kamera	κάμερα	N;NOM;SG	N;NOM;FEM;SG
befejezett	τελειώσει	befejezett	τελειώνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
festette	ζωγράφισε	fest	ζωγραφίζω	V;DEF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
sejt	κύτταρο	sejt	κύτταρο	N;NOM;SG	N;NOM;NEUT;SG
sejt	κελί	sejt	κελί	N;NOM;SG	N;NOM;NEUT;SG
alumínium	αργίλιο	alumínium	αργίλιο	N;NOM;SG	N;NOM;NEUT;SG
alumínium	αλουμίνιο	alumínium	αλουμίνιος	N;NOM;SG	N;NOM;NEUT;SG
alumínium	αλουμίνιο	alumínium	αλουμίνιος	N;NOM;SG	N;NOM;NEUT;SG
dec	απόφ	dec	απόφ	N;NOM;SG	N
tengeralattjáró	υποβρύχιο	tengeralattjáró	υποβρύχιο	N;NOM;SG	N;NOM;NEUT;SG
tengeralattjáró	υποβρύχιο	tengeralattjáró	υποβρύχιο	N;NOM;SG	N;NOM;NEUT;SG
tengeralattjáró	υπο	tengeralattjáró	υπο	N;NOM;SG	N
márvány	μάρμαρο	márvány	μάρμαρο	N;NOM;SG	N;NOM;NEUT;SG
áldozatok	απώλειες	áldozat	απώλεια	N;NOM;PL	N;NOM;FEM;PL
áldozatok	θύματα	áldozat	θύμα	N;NOM;PL	N;NOM;NEUT;PL
phd	διδακτορικό	phd	διδακτορικός	N;NOM;SG	N;NOM;NEUT;SG
tengely	άξονας	tengely	άξονας	N;NOM;SG	N;NOM;MASC;SG
tengely	άξονας	tengely	άξονας	N;NOM;SG	N;NOM;MASC;SG
máj	ήπαρ	máj	ήπαρ	N;NOM;SG	N;NOM;NEUT;SG
máj	συκώτι	máj	συκώτι	N;NOM;SG	N;NOM;NEUT;SG
szindróma	σύνδρομο	szindróma	σύνδρομος	N;NOM;SG	N;NOM;NEUT;SG
árok	χαράκωμα	ár	χαράκωμα	N;NOM;SG	N;NOM;NEUT;SG
árok	χαντάκι	ár	χαντάκι	N;NOM;SG	N;NOM;NEUT;SG
hajtómű	κινητήρας	hajtómű	κινητήρας	N;NOM;SG	N;NOM;MASC;SG
hajtómű	μηχανή	hajtómű	μηχανή	N;NOM;SG	N;NOM;FEM;SG
feltétel	όρος	feltétel	όρος	N;NOM;SG	N;NOM;MASC;SG
felszín	επιφάνεια	felszín	επιφάνεια	N;NOM;SG	N;NOM;FEM;SG
nyomozó	ντετέκτιβ	nyomozó	ντετέκτιβ	N;NOM;SG	N;NOM;MASC;SG
nyomozó	ντεντέκτιβ	nyomozó	ντεντέκτιβ	N;NOM;SG	N;NOM;MASC;SG
nyomozó	ερευνητής	nyomozó	ερευνητής	N;NOM;SG	N;NOM;MASC;SG
harvard	χάρβαρντ	harvard	χάρβαρντ	N;NOM;SG	N;NOM;NEUT;SG
kézikönyve	εγχειρίδιο	kézikönyv	εγχειρίδιο	N;NOM;SG	N;NOM;NEUT;SG
jelölni	διορίσει	jelöl	διορίζω	V;NFIN;ACT	V;PFV;NFIN;ACT
illusztráció	απεικόνιση	illusztráció	απεικόνιση	N;NOM;SG	N;NOM;FEM;SG
polgárok	πολίτες	polgár	πολίτης	N;NOM;PL	N;NOM;MASC;PL
tölt	γεμίζει	tölt	γεμίζω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
olimpikon	ολυμπιονίκης	olimpik	ολυμπιονίκη	N;NOM;SG	N;NOM;MASC;SG
feltételezések	παραδοχές	feltételezés	παραδοχή	N;NOM;PL	N;NOM;FEM;PL
háttere	φόντο	háttér	φόντος	N;NOM;SG	N;NOM;NEUT;SG
háttere	υπόβαθρο	háttér	υπόβαθρος	N;NOM;SG	N;NOM;NEUT;SG
baktériumok	βακτήρια	baktériumok	βακτήριο	N;NOM;PL	N;NOM;NEUT;PL
engedélyezett	ενέκρινε	engedélyezett	εγκρίνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
rosszabb	χειρότερη	rosszú	κακός	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;FEM;SG
rosszabb	χειρότερο	rosszú	κακός	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;NEUT;SG
rosszabb	χειρότερος	rosszú	κακός	ADJ;NOM;CMPR;SG	ADJ;NOM;CMPR;MASC;SG
oklevelek	διπλώματα	oklevél	δίπλωμα	N;NOM;PL	N;NOM;NEUT;PL
oklevelek	πτυχία	oklevél	πτυχία	N;NOM;PL	N;NOM;NEUT;PL
győz	κερδίζει	győz	κερδίζω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
himnusz	ύμνος	himnusz	ύμνος	N;NOM;SG	N;NOM;MASC;SG
himnusz	ύμνος	himnusz	ύμνος	N;NOM;SG	N;NOM;MASC;SG
múzeumok	μουσεία	múzeum	μουσείο	N;NOM;PL	N;NOM;NEUT;PL
fejlődik	αναπτύσσει	fejlődik	αναπτύσσω	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
bűn	αμάρτημα	bűn	αμάρτημα	N;NOM;SG	N;NOM;NEUT;SG
bűn	αμαρτία	bűn	αμαρτία	N;NOM;SG	N;NOM;FEM;SG
bűn	σιν	bűn	σιν	N;NOM;SG	N;NOM;MASC;SG
bűn	εγκλημα	bűn	εγκλημα	N;NOM;SG	N;NOM;NEUT;SG
bűn	έγκλημα	bűn	έγκλημα	N;NOM;SG	N;NOM;NEUT;SG
ejtőernyős	αλεξίπτωτο	ejtőernyős	αλεξίπτωτο	N;NOM;SG	N;NOM;NEUT;SG
ejtőernyős	αλεξιπτωτιστής	ejtőernyős	αλεξιπτωτιστής	N;NOM;SG	N;NOM;MASC;SG
marketing	μάρκετινγκ	marketing	μάρκετινγκ	N;NOM;SG	N;NOM;NEUT;SG
marketing	εμπορία	marketing	εμπορία	N;NOM;SG	N;NOM;FEM;SG
literes	λίτρο	literes	λίτρο	N;NOM;SG	N;NOM;NEUT;SG
literes	λίτρο	literes	λίτρο	N;NOM;SG	N;NOM;NEUT;SG
literes	λίτρα	literes	λίτρα	N;NOM;SG	N;NOM;NEUT;SG
kárt	ζημία	kár	ζημία	N;ACC;SG	N;ACC;FEM;SG
kárt	βλάβη	kár	βλάβη	N;ACC;SG	N;ACC;FEM;SG
kárt	ζημιά	kár	ζημιά	N;ACC;SG	N;ACC;FEM;SG
bejárat	είσοδος	bejárat	είσοδος	N;NOM;SG	N;NOM;FEM;SG
próféta	προφήτης	próféta	πρόφητος	N;NOM;SG	N;NOM;MASC;SG
próféta	προφήτη	próféta	πρόφητος	N;NOM;SG	N;NOM;MASC;SG
nevelés	εκτροφή	nevelés	εκτροφή	N;NOM;SG	N;NOM;FEM;SG
objektumok	αντικείμενα	ob	αντικείμενο	N;NOM;PL	N;NOM;NEUT;PL
űrhajósok	αστροναύτες	űrhajós	αστροναύτης	N;NOM;PL	N;NOM;MASC;PL
kinevezett	διόρισε	kinevezett	διορίζω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
gyűrűk	δαχτυλίδια	gyűrűk	δαχτυλίδιο	N;NOM;PL	N;NOM;NEUT;PL
tanárok	διδάσκοντες	tanár	διδάσκων	N;NOM;PL	N;NOM;MASC;PL
tanárok	δάσκαλοι	tanár	δάσκαλος	N;NOM;PL	N;NOM;MASC;PL
tanárok	καθηγητές	tanár	καθηγητής	N;NOM;PL	N;NOM;MASC;PL
vesztett	χάσει	veszt	χάνω	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN;ACT
szünet	διάλειμμα	szünet	διάλειμμα	N;NOM;SG	N;NOM;NEUT;SG
szünet	σπάσιμο	szünet	σπάσιμο	N;NOM;SG	N;NOM;NEUT;SG
szünet	διάλειμμα	szünet	διάλειμμα	N;NOM;SG	N;NOM;NEUT;SG
