رده	trieda	رده	trieda	N;SG	N;NOM;FEM;SG
سلطه	autorita	سلطه	autorita	N;SG	N;NOM;FEM;SG
سلطه	právomoc	سلطه	právomoc	N;SG	N;NOM;FEM;SG
سلطه	orgán	سلطه	orgán	N;SG	N;INAN;NOM;MASC;SG
سلطه	úrad	سلطه	úrad	N;SG	N;INAN;NOM;MASC;SG
هائیتی	haiti	هائیتی	haiti	N;SG	N;NOM;FEM;SG
جاذبه	príťažlivosť	جاذبه	príťažlivosť	N;SG	N;NOM;FEM;SG
جاذبه	gravitácia	جاذبه	gravitácia	N;SG	N;NOM;FEM;SG
مرتفع	zvýšená	None	zvýšený	ADJ	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
مرتفع	zvýšený	None	zvýšený	ADJ	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
مرتفع	zvýšené	None	zvýšený	ADJ	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
تراکتورسازی	traktora	None	traktor	N;SG	N;INAN;GEN;MASC;SG
تراکتورسازی	traktor	None	traktor	N;SG	N;INAN;NOM;MASC;SG
تراز	zosúladenie	تراز	zosúladenie	N;SG	N;NOM;NEUT;SG
تراز	level	تراز	levieť	N;SG	N;INAN;NOM;MASC;SG
تراز	úroveň	تراز	úroveň	N;SG	N;NOM;FEM;SG
تراز	hladina	تراز	hladina	N;SG	N;NOM;FEM;SG
تراز	úrovni	تراز	úroveň	N;SG	N;DAT;FEM;SG
نسب	rodokmeň	None	rodokmeň	N;SG	N;INAN;NOM;MASC;SG
نسب	rodostrom	None	rodostrý	N;SG	N;INAN;INS;MASC;SG
واسط	rozhranie	واسط	rozhranie	N;SG	N;NOM;NEUT;SG
زیرمجموعه	podskupina	زیرمجموعه	podskupina	N;SG	N;NOM;FEM;SG
نرمال	normálna	نرمال	normálny	ADJ	ADJ;NOM;FEM;SG
نرمال	normálny	نرمال	normálny	ADJ	ADJ;ANIM;NOM;MASC;SG
نرمال	bežný	نرمال	bežný	ADJ	ADJ;ANIM;NOM;MASC;SG
افسردگی	depresia	افسردگی	depresi	N;SG	N;NOM;FEM;SG
افسردگی	depresiu	افسردگی	depresi	N;SG	N;ACC;FEM;SG
شیوع	ohnisko	شیوع	ohnisko	N;SG	N;NOM;NEUT;SG
شیوع	prevalencia	شیوع	prevalencia	N;SG	N;NOM;FEM;SG
تطبیق	zápas	None	zápas	N;SG	N;INAN;NOM;MASC;SG
تطبیق	zhoda	None	zhoda	N;SG	N;NOM;FEM;SG
آلومینیوم	hliníka	آلومینیوم	hliník	N;SG	N;INAN;GEN;MASC;SG
آلومینیوم	hliník	آلومینیوم	hliník	N;SG	N;INAN;NOM;MASC;SG
آلومینیوم	hliník	آلومینیوم	hliník	N;SG	N;INAN;NOM;MASC;SG
ملاک	kritérium	None	kritérium	N;SG	N;NOM;NEUT;SG
نینتندو	nintendo	None	nintendo	N;SG	N;NOM;FEM;SG
صندلی	kreslo	صندلی	kreslo	N;SG	N;NOM;NEUT;SG
صندلی	predseda	صندلی	predseda	N;SG	N;ANIM;NOM;MASC;SG
صندلی	stolička	صندلی	stolička	N;SG	N;NOM;FEM;SG
صندلی	sedadlo	صندلی	sedadlo	N;SG	N;NOM;NEUT;SG
صندلی	sídlo	صندلی	sídlo	N;SG	N;NOM;NEUT;SG
پرت	perth	پرت	pert	N;SG	N;INAN;NOM;MASC;SG
نوادگان	potomkovia	نواده	potomok	N;PL	N;ANIM;NOM;MASC;PL
نوادگان	potomkov	نواده	potomok	N;PL	N;ANIM;ACC;MASC;PL
اردو	tábora	اردو	tábor	N;SG	N;INAN;GEN;MASC;SG
اردو	camp	اردو	camp	N;SG	N;INAN;NOM;MASC;SG
اردو	tábor	اردو	tábor	N;SG	N;INAN;NOM;MASC;SG
کشاورز	farmár	کشاورز	farmár	N;SG	N;ANIM;NOM;MASC;SG
کشاورز	poľnohospodár	کشاورز	poľnohospodár	N;SG	N;ANIM;NOM;MASC;SG
کشاورز	sedliak	کشاورز	sedliak	N;SG	N;ANIM;NOM;MASC;SG
کشاورز	poľnohospodára	کشاورز	poľnohospodár	N;SG	N;INAN;GEN;MASC;SG
مهره	perla	مهره	pernúť	N;SG	N;NOM;FEM;SG
مهره	orech	مهره	orech	N;SG	N;INAN;NOM;MASC;SG
مهره	oriešok	مهره	orieško	N;SG	N;INAN;NOM;MASC;SG
مهره	pešiak	مهره	pešiak	N;SG	N;ANIM;NOM;MASC;SG
تمایز	rozlišovanie	تمایز	rozlišovanie	N;SG	N;NOM;NEUT;SG
افت	pokles	None	pokles	N;SG	N;INAN;NOM;MASC;SG
افت	kvapka	None	kvapka	N;SG	N;NOM;FEM;SG
افت	drop	None	drop	N;SG	N;INAN;NOM;MASC;SG
افت	prepad	None	prepad	N;SG	N;INAN;NOM;MASC;SG
جداسازی	izolácia	جداسازی	izolácia	N;SG	N;NOM;FEM;SG
جداسازی	izoláciu	جداسازی	izolácia	N;SG	N;ACC;FEM;SG
جداسازی	odpojenie	جداسازی	odpojenie	N;SG	N;NOM;NEUT;SG
جداسازی	oddeľovanie	جداسازی	oddeľovanie	N;SG	N;NOM;NEUT;SG
جداسازی	oddelenie	جداسازی	oddelenie	N;SG	N;NOM;NEUT;SG
بازنویسی	prepisovanie	بازنویسی	prepisovanie	N;SG	N;NOM;NEUT;SG
اختراعات	vynálezy	اختراع	vynález	N;PL	N;INAN;NOM;MASC;PL
شیری	mliečna	شیر	mliečny	N;SG	N;NOM;FEM;SG
رایان	ryana	رایان	ryan	N;SG	N;ANIM;ACC;MASC;SG
نیتروژن	dusík	نیتروژن	dusík	N;SG	N;INAN;NOM;MASC;SG
نیتروژن	dusíka	نیتروژن	dusík	N;SG	N;INAN;NOM;MASC;SG
اورانیوم	urán	اورانیوم	urán	N;SG	N;INAN;NOM;MASC;SG
اورانیوم	uránu	اورانیوم	urán	N;SG	N;GEN;MASC;SG
منشور	hranol	منشور	hranol	N;SG	N;INAN;NOM;MASC;SG
منشور	listina	منشور	listina	N;SG	N;NOM;FEM;SG
منشور	charta	منشور	charta	N;SG	N;NOM;FEM;SG
راننده	vodič	راننده	vodič	N;SG	N;ANIM;NOM;MASC;SG
راننده	vodiča	راننده	vodiča	N;SG	N;ANIM;ACC;MASC;SG
راننده	šoféra	راننده	šofér	N;SG	N;ANIM;ACC;MASC;SG
راننده	ovládač	راننده	ovládač	N;SG	N;INAN;NOM;MASC;SG
راننده	šofér	راننده	šofér	N;SG	N;ANIM;NOM;MASC;SG
رول	roll	رول	roll	N;SG	N;INAN;NOM;MASC;SG
فرضیه	hypotéza	فرضیه	hypotézať	N;SG	N;NOM;FEM;SG
فرضیه	predpoklad	فرضیه	predpoklad	N;SG	N;INAN;NOM;MASC;SG
فرضیه	teória	فرضیه	teória	N;SG	N;NOM;FEM;SG
لوپز	lopes	لوپز	lopes	N;SG	N;NOM;FEM;SG
سئول	soule	سئول	souľa	N;SG	N;NOM;FEM;SG
هرمان	hermann	هرمان	hermann	N;SG	N;ANIM;NOM;MASC;SG
هرمان	herman	هرمان	herman	N;SG	N;ANIM;NOM;MASC;SG
ایلخانی	patriarcha	ایلخانی	patriarcha	N;SG	N;ANIM;NOM;MASC;SG
بسط	rozšírenie	بسط	rozšírenie	N;SG	N;NOM;NEUT;SG
بسط	rozšírenie	بسط	rozšírenie	N;SG	N;NOM;NEUT;SG
بسط	rozširovanie	بسط	rozširovanie	N;SG	N;NOM;NEUT;SG
لید	vedúci	لید	vedúci	N;SG	N;ANIM;NOM;MASC;SG
لید	olovo	لید	olovo	N;SG	N;NOM;NEUT;SG
لید	vedenie	لید	vedenie	N;SG	N;NOM;NEUT;SG
منظر	perspektíva	منظر	perspektív	N;SG	N;NOM;FEM;SG
متمایل	naklonená	متمایل	naklonený	ADJ	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
متمایل	naklonený	متمایل	naklonený	ADJ	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
منتقدین	kritici	منتقد	kritica	N;PL	N;ANIM;NOM;MASC;PL
پرس	tlač	پرس	tlač	N;SG	N;NOM;FEM;SG
پرس	tlači	پرس	tlač	N;SG	N;DAT;FEM;SG
پرس	dotaz	پرس	dotaz	N;SG	N;INAN;NOM;MASC;SG
بینایی	zrak	بینایی	zrak	N;SG	N;INAN;NOM;MASC;SG
بینایی	vízia	بینایی	víziť	N;SG	N;NOM;FEM;SG
بینایی	videnie	بینایی	videnie	N;SG	N;NOM;NEUT;SG
بینایی	víziu	بینایی	vízium	N;SG	N;ACC;FEM;SG
فلسطینی	palestíny	فلسطینی	palestína	N;PL	N;NOM;FEM;PL
فلسطینی	palestínčanov	فلسطینی	palestínčan	N;PL	N;ANIM;ACC;MASC;PL
سایوز	sojuz	سایوز	sojuz	N;SG	N;INAN;NOM;MASC;SG
هیوندای	hyundai	هیوندا	hyundai	N;SG	N;INAN;NOM;MASC;SG
پارامترهای	parametre	پارامتر	parametre	N;PL	N;INAN;NOM;MASC;PL
پارامترهای	parametrov	پارامتر	parameter	N;PL	N;INAN;GEN;MASC;PL
جعل	falšovanie	None	falšovanie	N;SG	N;NOM;NEUT;SG
سیمین	striebro	سیمین	striebro	N;SG	N;NOM;NEUT;SG
سیمین	silver	سیمین	silver	N;SG	N;ANIM;NOM;MASC;SG
یال	hrivu	یال	hriva	N;SG	N;ACC;FEM;SG
دینامیک	dynamika	دینامیک	dynamika	N;SG	N;NOM;FEM;SG
دینامیک	dynamiku	دینامیک	dynamika	N;SG	N;ACC;FEM;SG
دینامیک	dynamic	دینامیک	dynamica	N;SG	N;NOM;FEM;SG
استراحت	break	استراحت	break	N;SG	N;INAN;NOM;MASC;SG
استراحت	zlom	استراحت	zlom	N;SG	N;INS;NEUT;SG
استراحت	prestávka	استراحت	prestávka	N;SG	N;NOM;FEM;SG
استراحت	odpočinok	استراحت	odpočinok	N;SG	N;INAN;NOM;MASC;SG
استراحت	oddych	استراحت	oddych	N;SG	N;INAN;NOM;MASC;SG
استراحت	zvyšok	استراحت	zvyšok	N;SG	N;INAN;NOM;MASC;SG
استراحت	odpočinku	استراحت	odpočinka	N;SG	N;INAN;GEN;MASC;SG
بدترین	najhoršia	بد	sorý	ADJ;RL	ADJ;NOM;RL;FEM;SG
بدترین	najhorší	بد	zlý	ADJ;RL	ADJ;ANIM;NOM;RL;MASC;SG
اکتشاف	skúmanie	اکتشاف	skúmanie	N;SG	N;NOM;NEUT;SG
اکتشاف	expedícia	اکتشاف	expedícia	N;SG	N;NOM;FEM;SG
اکتشاف	objavenie	اکتشاف	objavenie	N;SG	N;NOM;NEUT;SG
اکتشاف	objav	اکتشاف	objav	N;SG	N;INAN;NOM;MASC;SG
گذرگاه	trajekt	گذرگاه	trajekt	N;SG	N;INAN;NOM;MASC;SG
تأثیرات	efekty	تأثیر	efekt	N;PL	N;INAN;NOM;MASC;PL
تأثیرات	účinky	تأثیر	účinka	N;PL	N;INAN;NOM;MASC;PL
تأثیرات	vplyvy	تأثیر	vplyv	N;PL	N;INAN;NOM;MASC;PL
زهره	venuša	زهره	venuša	N;SG	N;NOM;FEM;SG
معترضان	demonštrantov	معترض	demonštrant	N;PL	N;ANIM;GEN;MASC;PL
مسئولین	autority	مسئولین	autorita	N;PL	N;INAN;NOM;MASC;PL
مسئولین	úrady	مسئولین	úrad	N;PL	N;INAN;NOM;MASC;PL
مسئولین	orgány	مسئولین	orgán	N;PL	N;INAN;NOM;MASC;PL
گاما	gama	گاما	gama	N;SG	N;NOM;MASC;SG
آملی	amélie	آملی	amélia	N;SG	N;NOM;FEM;SG
تماشاگران	diváci	تماشاگر	divák	N;PL	N;ANIM;NOM;MASC;PL
تماشاگران	divákov	تماشاگر	divák	N;PL	N;ANIM;ACC;MASC;PL
نیکاراگوئه	nikarague	نیکاراگوئه	nikarage	N;SG	N;INAN;GEN;MASC;SG
پیکان	šíp	پیکان	šíp	N;SG	N;INAN;NOM;MASC;SG
پیکان	šípka	پیکان	šípka	N;SG	N;NOM;FEM;SG
مسافرت	cestovanie	مسافرت	cestovanie	N;SG	N;NOM;NEUT;SG
مسافرت	jazda	مسافرت	jazda	N;SG	N;NOM;FEM;SG
مسافرت	cesta	مسافرت	cesta	N;SG	N;NOM;FEM;SG
مسافرت	cestovanie	مسافرت	cestovanie	N;SG	N;NOM;NEUT;SG
بخشهای	oddiely	بخش	oddiel	N;PL	N;INAN;NOM;MASC;PL
بخشهای	úseky	بخش	úsek	N;PL	N;INAN;NOM;MASC;PL
بخشهای	sekcií	بخش	sekcia	N;PL	N;GEN;FEM;PL
بخشهای	sekcie	بخش	sekcia	N;PL	N;NOM;FEM;PL
تصادف	úraz	None	úraz	N;SG	N;INAN;NOM;MASC;SG
تصادف	nehoda	None	nehoda	N;SG	N;NOM;FEM;SG
تصادف	havária	None	havária	N;SG	N;NOM;FEM;SG
دوام	trvanie	دوام	trvanie	N;SG	N;NOM;NEUT;SG
ارسطو	aristoteles	ارسطو	aristoteles	N;SG	N;ANIM;NOM;MASC;SG
بیاورد	priniesť	آورد#آور	priniesť	V;SBJV;SG;3;PRS	V;PFV;POS;NFIN
هولوکاست	holokaust	هولوکاست	holokaust	N;SG	N;INAN;NOM;MASC;SG
ناشناس	inkognito	ناشناس	inkognito	N;SG	N;INAN;NOM;MASC;SG
حالات	nálady	None	nálada	N;PL	N;NOM;FEM;PL
حدوداً	približne	حدوداً	približne	ADV	ADV
ارتقا	upgrade	ارتقا	upgrad	N;SG	N;INAN;NOM;MASC;SG
ارتقا	modernizácia	ارتقا	modernizácia	N;SG	N;NOM;FEM;SG
ارتقا	vylepšenie	ارتقا	vylepšenie	N;SG	N;NOM;NEUT;SG
ارتقا	povýšenie	ارتقا	povýšenie	N;SG	N;NOM;NEUT;SG
ارتقا	propagáciu	ارتقا	propagácia	N;SG	N;ACC;FEM;SG
ارتقا	propagácia	ارتقا	propagácia	N;SG	N;NOM;FEM;SG
ارتقا	povzbudenie	ارتقا	povzbudenie	N;SG	N;NOM;NEUT;SG
ارتقا	propagácia	ارتقا	propagácia	N;SG	N;NOM;FEM;SG
اسرار	tajomstvá	سر	tajomstvo	N;PL	N;NOM;NEUT;PL
اسرار	tajnosti	سر	tajnosť	N;PL	N;NOM;FEM;PL
اسرار	tajomstva	سر	tajomstvo	N;PL	N;NOM;NEUT;PL
اسرار	záhad	سر	záhad	N;PL	N;GEN;FEM;PL
اسرار	záhady	سر	záhada	N;PL	N;NOM;FEM;PL
آش	popol	آش	popol	N;SG	N;INAN;NOM;MASC;SG
غروب	súmraku	غروب	súmrak	N;SG	N;INAN;GEN;MASC;SG
غروب	nastavenie	غروب	nastavenie	N;SG	N;NOM;NEUT;SG
کارتر	carterová	کار	carterová	N;SG	N;NOM;FEM;SG
ساعات	hodín	ساعت	hodiny	N;PL	N;GEN;FEM;PL
ساعات	hodiny	ساعت	hodina	N;PL	N;NOM;FEM;PL
اپیزود	epizóda	اپیزود	epizóda	N;SG	N;NOM;FEM;SG
لامپ	žiarovku	لامپ	žiarovka	N;SG	N;ACC;FEM;SG
لامپ	žiarovka	لامپ	žiarovka	N;SG	N;NOM;FEM;SG
لامپ	svietidlo	لامپ	svietidlo	N;SG	N;NOM;NEUT;SG
لامپ	žiarovka	لامپ	žiarovka	N;SG	N;NOM;FEM;SG
لامپ	lampa	لامپ	lampa	N;SG	N;NOM;FEM;SG
ارقام	číslice	رقم	číslica	N;PL	N;NOM;FEM;PL
ارقام	číslic	رقم	číslica	N;PL	N;GEN;NEUT;PL
ارقام	počty	رقم	počet	N;PL	N;INAN;NOM;MASC;PL
ارقام	čísla	رقم	číslo	N;PL	N;NOM;NEUT;PL
ارقام	údaje	رقم	údaj	N;PL	N;INAN;NOM;MASC;PL
معاهده	zmluva	معاهده	zmluva	N;SG	N;NOM;FEM;SG
شفیلد	sheffield	شفیلد	sheffield	N;SG	N;INAN;NOM;MASC;SG
ارواح	duchovia	ارواح	duch	N;PL	N;ANIM;NOM;MASC;PL
ارواح	duchov	ارواح	duch	N;PL	N;INAN;GEN;MASC;PL
ارواح	duchmi	ارواح	duch	N;PL	N;ANIM;INS;MASC;PL
کیسه	vak	کیسه	vak	N;SG	N;INAN;NOM;MASC;SG
کیسه	tašku	کیسه	taška	N;SG	N;ACC;FEM;SG
کیسه	vrecko	کیسه	vrecko	N;SG	N;NOM;NEUT;SG
کیسه	vrece	کیسه	vrece	N;SG	N;NOM;NEUT;SG
کیسه	taška	کیسه	taška	N;SG	N;NOM;FEM;SG
کیسه	vrecko	کیسه	vrecko	N;SG	N;NOM;NEUT;SG
دهندگان	poskytovatelia	دهنده	poskytovateľ	N;PL	N;ANIM;NOM;MASC;PL
دهندگان	poskytovateľov	دهنده	poskytovateľ	N;PL	N;ANIM;ACC;MASC;PL
آمازون	amazon	آمازون	amazon	N;SG	N;INAN;NOM;MASC;SG
نوه	vnučka	None	vnučko	N;SG	N;NOM;FEM;SG
نوه	vnuka	None	vnuka	N;SG	N;ANIM;ACC;MASC;SG
نوه	vnuk	None	vnuk	N;SG	N;ANIM;NOM;MASC;SG
یادداشت	poznámku	یادداشت	poznámka	N;SG	N;ACC;FEM;SG
یادداشت	poznámka	یادداشت	poznámka	N;SG	N;NOM;FEM;SG
یادداشت	memorandum	یادداشت	memoranda	N;SG	N;NOM;NEUT;SG
متناوب	náhradník	متناوب	náhradník	N;SG	N;ANIM;NOM;MASC;SG
حجاب	závoj	None	závoj	N;SG	N;INAN;NOM;MASC;SG
حجاب	záves	None	záves	N;SG	N;INAN;NOM;MASC;SG
مکانیسم	mechanizmus	None	mechanizmus	N;SG	N;INAN;NOM;MASC;SG
هاکی	hokej	هاکی	hoký	N;SG	N;INAN;NOM;MASC;SG
شکاف	slot	شکاف	slot	N;SG	N;INAN;NOM;MASC;SG
شکاف	trhlina	شکاف	trhlina	N;SG	N;NOM;FEM;SG
شکاف	trhlina	شکاف	trhlina	N;SG	N;NOM;FEM;SG
شکاف	crack	شکاف	crack	N;SG	N;INAN;NOM;MASC;SG
کاشت	výsadbu	کاشت#کار	výsadba	N;SG	N;ACC;FEM;SG
کاشت	pestovanie	کاشت#کار	pestovanie	N;SG	N;NOM;NEUT;SG
کاشت	implantát	کاشت#کار	implantát	N;SG	N;INAN;NOM;MASC;SG
پاکسازی	zúčtovanie	پاکسازی	zúčtovanie	N;SG	N;NOM;NEUT;SG
پاکسازی	vyčistenie	پاکسازی	vyčistenie	N;SG	N;NOM;NEUT;SG
پاکسازی	očista	پاکسازی	očista	N;SG	N;NOM;FEM;SG
پاکسازی	očistenie	پاکسازی	očistenie	N;SG	N;NOM;NEUT;SG
کنوانسیون	konventu	کنوانسیون	konvent	N;SG	N;INAN;GEN;MASC;SG
کنوانسیون	dohovor	کنوانسیون	dohovor	N;SG	N;INAN;NOM;MASC;SG
کنوانسیون	dohovoru	کنوانسیون	dohovor	N;SG	N;INAN;GEN;MASC;SG
کنوانسیون	konvent	کنوانسیون	konvent	N;SG	N;INAN;NOM;MASC;SG
خوشه	zoskupenie	خوشه	zoskupenie	N;SG	N;NOM;NEUT;SG
خوشه	uchu	خوشه	ucho	N;SG	N;DAT;NEUT;SG
خوشه	ucho	خوشه	ucho	N;SG	N;NOM;NEUT;SG
گنجینه	poklad	گنجینه	poklad	N;SG	N;INAN;NOM;MASC;SG
بنزین	benzín	None	benzina	N;SG	N;INAN;NOM;MASC;SG
بنزین	benzínu	None	benzín	N;SG	N;INAN;GEN;MASC;SG
تجویز	predpis	تجویز	predpis	N;SG	N;INAN;NOM;MASC;SG
هارد	hurd	هارد	hurd	N;SG	N;INAN;NOM;MASC;SG
ماسه	piesok	ماسه	piesok	N;SG	N;INAN;NOM;MASC;SG
ماسه	piesku	ماسه	pieska	N;SG	N;INAN;GEN;MASC;SG
ویرجین	panna	ویرجین	panna	N;SG	N;NOM;FEM;SG
عبارات	terminológie	عبارت	terminológia	N;PL	N;NOM;FEM;PL
خلبانان	piloti	خلبان	piloti	N;PL	N;ANIM;NOM;MASC;PL
خلبانان	pilotov	خلبان	pilot	N;PL	N;INAN;GEN;MASC;PL
اسکاتلندی	škótska	اسکاتلندی	škótsky	N;SG	N;NOM;FEM;SG
سیاستمداران	politikov	سیاستمدار	politik	N;PL	N;ANIM;ACC;MASC;PL
سیاستمداران	politici	سیاستمدار	politica	N;PL	N;ANIM;NOM;MASC;PL
سیاستمداران	politikom	سیاستمدار	politik	N;PL	N;ANIM;DAT;MASC;PL
کرون	koruna	کرون	koruna	N;SG	N;NOM;FEM;SG
کرون	korunu	کرون	koruna	N;SG	N;ACC;FEM;SG
کرون	koruna	کرون	koruna	N;SG	N;NOM;FEM;SG
کوری	slepota	کوری	slepota	N;SG	N;NOM;FEM;SG
بنگاه	predajňu	بنگاه	predajňa	N;SG	N;ACC;FEM;SG
اسطوره	mytológia	اسطوره	mytológia	N;SG	N;NOM;FEM;SG
اسطوره	legendu	اسطوره	legenda	N;SG	N;ACC;FEM;SG
اسطوره	legenda	اسطوره	legenda	N;SG	N;NOM;FEM;SG
اسطوره	mýtus	اسطوره	mýtus	N;SG	N;INAN;NOM;MASC;SG
کردهای	kurdov	کرد	kurd	N;PL	N;ANIM;ACC;MASC;PL
شعبان	shaban	None	shaban	N;SG	N;NOM;FEM;SG
سیا	sip	سیا	sip	N;SG	N;INAN;NOM;MASC;SG
باختر	západ	باخت#باز	západ	N;SG	N;INAN;NOM;MASC;SG
تقاطع	križovatke	تقاطع	križovatka	N;SG	N;DAT;FEM;SG
تقاطع	križovatka	تقاطع	križovatko	N;SG	N;NOM;FEM;SG
تقاطع	prienik	تقاطع	prienik	N;SG	N;INAN;NOM;MASC;SG
تقاطع	križovatke	تقاطع	križovatka	N;SG	N;DAT;FEM;SG
تقاطع	križovatka	تقاطع	križovatko	N;SG	N;NOM;FEM;SG
مسی	messi	مسی	messi	N;SG	N;INAN;NOM;MASC;SG
کردها	kurdov	None	kurd	N;PL	N;ANIM;ACC;MASC;PL
کاندیدای	záujemca	کاندیدا	záujemca	N;SG	N;ANIM;NOM;MASC;SG
کاندیدای	uchádzač	کاندیدا	uchádzač	N;SG	N;ANIM;NOM;MASC;SG
کاندیدای	kandidát	کاندیدا	kandidát	N;SG	N;ANIM;NOM;MASC;SG
شهادت	svedka	شهادت	svedka	N;SG	N;ANIM;ACC;MASC;SG
شهادت	svedok	شهادت	svedok	N;SG	N;ANIM;NOM;MASC;SG
شهادت	svedectvo	شهادت	svedectvo	N;SG	N;NOM;NEUT;SG
شهادت	výpoveď	شهادت	výpoveď	N;SG	N;NOM;FEM;SG
آزادراه	diaľnica	آزادراه	diaľnica	N;SG	N;NOM;FEM;SG
صخره	útes	None	útes	N;SG	N;INAN;NOM;MASC;SG
صخره	skala	None	skala	N;SG	N;NOM;FEM;SG
صخره	kameň	None	kameň	N;SG	N;INAN;NOM;MASC;SG
صخره	rock	None	rock	N;SG	N;INAN;NOM;MASC;SG
آتلانتیک	atlantiku	آتلانتیک	atlantika	N;SG	N;INAN;GEN;MASC;SG
آتلانتیک	atlantic	آتلانتیک	atlantica	N;SG	N;INAN;NOM;MASC;SG
آتلانتیک	atlantik	آتلانتیک	atlantik	N;SG	N;INAN;NOM;MASC;SG
اظهارات	vyhlásenia	اظهار	vyhlásenie	N;PL	N;NOM;NEUT;PL
اظهارات	výkazy	اظهار	výkaz	N;PL	N;INAN;NOM;MASC;PL
آبراهام	abraham	آبراهام	abraham	N;SG	N;ANIM;NOM;MASC;SG
پیغام	správu	پیغام	správa	N;SG	N;ACC;FEM;SG
پیغام	odkaz	پیغام	odkaz	N;SG	N;INAN;NOM;MASC;SG
پیغام	posolstvo	پیغام	posolstvo	N;SG	N;NOM;NEUT;SG
پیغام	správa	پیغام	správa	N;SG	N;NOM;FEM;SG
بهانه	ospravedlnenie	بهانه	ospravedlnenie	N;SG	N;NOM;NEUT;SG
ایرباس	airbus	ایرباس	airbus	N;SG	N;INAN;NOM;MASC;SG
قوس	oblúk	قوس	oblúk	N;SG	N;INAN;NOM;MASC;SG
لوئیز	louisa	لوئیز	louis	N;SG	N;ANIM;ACC;MASC;SG
لوئیز	louise	لوئیز	louis	N;SG	N;NOM;FEM;SG
تابلو	tablo	تابلو	tabnúť	N;SG	N;NOM;NEUT;SG
تابلو	panel	تابلو	panieť	N;SG	N;INAN;NOM;MASC;SG
یونگ	mlada	یونگ	mlada	N;SG	N;NOM;FEM;SG
یونگ	jung	یونگ	jung	N;SG	N;ANIM;NOM;MASC;SG
دزد	zlodeja	دزد	zlodej	N;SG	N;ANIM;ACC;MASC;SG
دزد	zlodej	دزد	zlodej	N;SG	N;ANIM;NOM;MASC;SG
دزد	zlodejka	دزد	zlodejka	N;SG	N;NOM;FEM;SG
استادی	majster	استاد	majster	N;SG	N;ANIM;NOM;MASC;SG
استادی	master	استاد	master	N;SG	N;INAN;NOM;MASC;SG
پروازی	lietanie	پروازی	lietanie	N;SG	N;NOM;NEUT;SG
پروازی	letu	پروازی	let	N;SG	N;INAN;GEN;MASC;SG
پروازی	let	پروازی	let	N;SG	N;INAN;NOM;MASC;SG
پروازی	letom	پروازی	let	N;SG	N;INAN;INS;MASC;SG
تحریر	písanie	تحریر	písanie	N;SG	N;NOM;NEUT;SG
پشم	vlna	پشم	vlna	N;SG	N;NOM;FEM;SG
پشم	vlnu	پشم	vln	N;SG	N;ACC;FEM;SG
تکراری	duplicitné	تکراری	duplicitný	ADJ	ADJ;NOM;NEUT;SG
تکراری	opakované	تکراری	opakovaný	ADJ	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
والنسیا	valencia	والنسیا	valencia	N;SG	N;NOM;FEM;SG
هرودوت	herodotos	هرودوت	herodotos	N;SG	N;INAN;NOM;MASC;SG
دعا	teme	None	ty	N;SG	N;NOM;FEM;SG
دعا	modlitbu	None	modlitba	N;SG	N;ACC;FEM;SG
دعا	modlitbe	None	modlitba	N;SG	N;DAT;FEM;SG
دعا	modlitba	None	modlitba	N;SG	N;NOM;FEM;SG
دیوانه	blázon	دیوانه	blázon	N;SG	N;ANIM;NOM;MASC;SG
دیوانه	šialenstvo	دیوانه	šialenstvo	N;SG	N;NOM;NEUT;SG
بصره	basre	بصره	basre	N;SG	N;NOM;FEM;SG
عادت	zvyku	عادت	zvyk	N;SG	N;INAN;GEN;MASC;SG
عادت	zvyk	عادت	zvyk	N;SG	N;INAN;NOM;MASC;SG
گیم	zápas	گیم	zápas	N;SG	N;INAN;NOM;MASC;SG
گیم	hra	گیم	hra	N;SG	N;NOM;FEM;SG
ساقه	kmeň	None	kmeň	N;SG	N;INAN;NOM;MASC;SG
راهپیمایی	marec	راهپیمایی	marec	N;SG	N;INAN;NOM;MASC;SG
راهپیمایی	marci	راهپیمایی	marec	N;SG	N;INAN;ESS;MASC;SG
راهپیمایی	marca	راهپیمایی	marec	N;SG	N;INAN;GEN;MASC;SG
راهپیمایی	marcu	راهپیمایی	marec	N;SG	N;INAN;DAT;MASC;SG
راهپیمایی	pochod	راهپیمایی	pochod	N;SG	N;INAN;NOM;MASC;SG
سرگذشت	kronika	سرگذشت	kronika	N;SG	N;NOM;FEM;SG
بکر	becker	بکر	becker	N;SG	N;ANIM;NOM;MASC;SG
بکر	bakr	بکر	bakr	N;SG	N;ANIM;NOM;MASC;SG
دیپلمات	diplomat	دیپلم	diplomat	N;SG	N;ANIM;NOM;MASC;SG
باربری	náklad	باربری	náklad	N;SG	N;INAN;NOM;MASC;SG
سیگار	cigaretu	سیگار	cigareta	N;SG	N;ACC;FEM;SG
رهنمود	usmernenie	رهنمود	usmernenie	N;SG	N;NOM;NEUT;SG
رهنمود	návod	رهنمود	návod	N;SG	N;INAN;NOM;MASC;SG
رافائل	raphael	رافائل	raphael	N;SG	N;ANIM;NOM;MASC;SG
