nie	ne	nie	ne	PART	PART
vasgevang	ujeti	vasvang	ujeti	V;PRS	V;PFV;NFIN
kollegas	sodelavci	kollega	sodelavec	N;PL	N;NOM;MASC;PL
kollegas	kolegi	kollega	kolega	N;PL	N;NOM;MASC;PL
kollegas	sodelavci	kollega	sodelavec	N;PL	N;NOM;MASC;PL
vlieënier	letalec	vlieënier	letalec	N;SG	N;NOM;MASC;SG
dade	dejanja	dade	dejanje	N;PL	N;NOM;NEUT;PL
dade	akti	dade	akti	N;PL	N;NOM;MASC;PL
boland	boland	boland	boland		
ontmoeting	seji	ontmoeting	seja	N;SG	N;NOM;FEM;SG
ontmoeting	srečanje	ontmoeting	srečanje	N;SG	N;NOM;NEUT;SG
ontmoeting	sestanek	ontmoeting	sestanek	N;SG	N;NOM;MASC;SG
geskille	spori	geskil	spor	N;PL	N;NOM;MASC;PL
geskille	spore	geskil	spora	N;PL	N;NOM;FEM;PL
versterkings	okrepitve	versterking	okrepitev	N;PL	N;NOM;FEM;PL
filosowe	filozofi	filosowe	filozof	N;PL	N;NOM;MASC;PL
meeding	tekmovati	meeding	tekmovati	V;PRS	V;IPFV;NFIN
hoofkarakter	protagonist	hoofkarakter	protagonist	N;SG	N;NOM;MASC;SG
mohammed	muhammad	mohammed	muhammad	N;SG	N;NOM;MASC;SG
mohammed	mohamed	mohammed	mohamed	N;SG	N;NOM;MASC;SG
gemerk	preveril	merk	preveriti	V;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
gemerk	poudarila	merk	poudariti	V;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP
monster	zver	monster	zvera	N;SG	N;NOM;MASC;SG
monster	pošast	monster	pošast	N;SG	N;NOM;FEM;SG
verhandeling	blago	verhandeling	blago	N;SG	N;NOM;NEUT;SG
gesofistikeerde	prefinjeno	sofistikeer	prefinjen	ADJ;NOM	ADJ;NOM;NEUT;SG;V.PTCP
gesofistikeerde	prefinjena	sofistikeer	prefinjen	ADJ;NOM	ADJ;NOM;FEM;SG;V.PTCP
sektore	sektorji	sektor	sektor	N;PL	N;NOM;MASC;PL
sektore	sektorje	sektor	sektor	N;PL	N;ACC;MASC;PL
mislukking	neuspeh	mislukking	neuspe	N;SG	N;NOM;MASC;SG
mislukking	izpad	mislukking	izpad	N;SG	N;NOM;MASC;SG
gordel	pasu	gordel	pas	N;SG	N;DAT;MASC;SG
gordel	pas	gordel	pas	N;SG	N;NOM;MASC;SG
fritz	fritz	fritz	fritz	N;SG	N;NOM;MASC;SG
tweeling	dvojček	tweeling	dvojček	N;SG	N;NOM;MASC;SG
tweeling	twin	tweeling	twin	N;SG	N;NOM;MASC;SG
tweeling	dvojčica	tweeling	dvojčica	N;SG	N;NOM;FEM;SG
tweeling	dvojček	tweeling	dvojček	N;SG	N;NOM;MASC;SG
tweeling	gemini	tweeling	gemina	N;SG	N;NOM;MASC;SG
ondervinding	doživetje	ondervinding	doživetje	N;SG	N;NOM;NEUT;SG
ondervinding	izkušnja	ondervinding	izkušnja	N;SG	N;NOM;FEM;SG
veelvuldige	večkratni	veelvuldig	večkraten	ADJ;NOM	ADJ;NOM;MASC;SG
geregtigheid	pravosodje	geregtigheid	pravosodje	N;SG	N;NOM;NEUT;SG
geregtigheid	pravičnost	geregtigheid	pravičnost	N;SG	N;NOM;FEM;SG
geregtigheid	pravica	geregtigheid	pravica	N;SG	N;NOM;FEM;SG
tekeninge	risbe	tekening	risbi	N;PL	N;NOM;FEM;PL
tekeninge	skice	tekening	skica	N;PL	N;NOM;FEM;PL
tekeninge	risb	tekening	risba	N;PL	N;GEN;FEM;PL
stabiliteit	obstojnost	stabiliteit	obstojnost	N;SG	N;NOM;FEM;SG
stabiliteit	stabilnost	stabiliteit	stabilnost	N;SG	N;NOM;FEM;SG
besprekings	razprave	bespreking	razprava	N;PL	N;NOM;FEM;PL
besprekings	rezervacije	bespreking	rezervacija	N;PL	N;NOM;FEM;PL
verbruikers	potrošniki	verbruiker	potrošnik	N;PL	N;NOM;MASC;PL
visie	vizija	visie	vizija	N;SG	N;NOM;FEM;SG
visie	vida	visie	vido	N;SG	N;NOM;MASC;SG
visie	vid	visie	vid	N;SG	N;NOM;MASC;SG
visie	vizijo	visie	vizeti	N;SG	N;ACC;FEM;SG
dieretuin	zoo	dieretuin	zoo	N;SG	N;NOM;MASC;SG
bystand	podporo	bystand	podpora	N;SG	N;ACC;FEM;SG
bystand	podpora	bystand	podpora	N;SG	N;NOM;FEM;SG
vriendskap	prijateljstvo	vriendskap	prijateljstvo	N;SG	N;NOM;NEUT;SG
bates	sredstva	bate	sredstvo	N;PL	N;NOM;NEUT;PL
betekenisse	pomene	betekenis	pomen	N;PL	N;ACC;MASC;PL
herroep	razveljavi	herroep	razveljava	V;PRS	V;PFV;IND;SG;3;PRS;FIN
verenigings	združenji	vereniging	združenje	N;PL	N;NOM;NEUT;PL
verenigings	združenja	vereniging	združenje	N;PL	N;NOM;NEUT;PL
bergh	bergh	bergh	bergh		
indeks	indeks	indeks	indeks	N;SG	N;NOM;MASC;SG
inskrywing	vstop	inskrywing	vstop	N;SG	N;NOM;MASC;SG
inskrywing	vnos	inskrywing	vnos	N;SG	N;NOM;MASC;SG
restaurante	restavracije	restaurant	restavracija	N;PL	N;NOM;FEM;PL
integrasie	povezovanje	integrasie	povezovanje	N;SG	N;NOM;NEUT;SG
integrasie	vključitev	integrasie	vključitev	N;SG	N;NOM;FEM;SG
integrasie	integracija	integrasie	integracija	N;SG	N;NOM;FEM;SG
integrasie	vključevanje	integrasie	vključevanje	N;SG	N;NOM;NEUT;SG
meetkunde	geometrija	meetkund	geometrija	N;SG	N;NOM;FEM;SG
gelykop	kravato	gelykop	kravat	ADV	ADV
waterkloof	waterkloof	waterkloof	waterkloof	N;SG	N;NOM;MASC;SG
nooi	povabi	nooi	povabiti	V;PRS	V;PFV;IND;SG;3;PRS;FIN
kenners	strokovnjaki	kenners	strokovnjak	N;PL	N;NOM;MASC;PL
gevlekte	opažena	gevlek	opažen	ADJ;NOM	ADJ;NOM;FEM;SG;V.PTCP
gevlekte	opažen	gevlek	opažen	ADJ;NOM	ADJ;NOM;INDF;MASC;SG;V.PTCP
gevlekte	opaženo	gevlek	opažen	ADJ;NOM	ADJ;NOM;NEUT;SG;V.PTCP
skuilnaam	psevdonim	skuilnaam	psevdon	N;SG	N;NOM;MASC;SG
henning	henning	henning	henning	N;SG	N;NOM;MASC;SG
trappe	stopnice	trap	stopnica	N;PL	N;NOM;FEM;PL
trappe	pasti	trap	pasti	N;PL	N;NOM;FEM;PL
muis	miš	muis	miš	N;SG	N;NOM;FEM;SG
muis	mišek	muis	mišek	N;SG	N;NOM;MASC;SG
kameras	kamere	kamera	kamera	N;PL	N;NOM;FEM;PL
veldslag	bitka	veldslag	bitka	N;SG	N;NOM;FEM;SG
veldslag	bitko	veldslag	bitko	N;SG	N;ACC;FEM;SG
tenks	rezervoarji	tenks	rezervoar	N;PL	N;NOM;MASC;PL
voorkant	fronta	voorkant	fronta	N;SG	N;NOM;FEM;SG
voorkant	spredaj	voorkant	spredaj	N;SG	N;NOM;MASC;SG
waardeer	cenim	waardeer	ceniti	V;PRS	V;IPFV;IND;SG;1;PRS;FIN
wiele	kolesa	wiel	koleso	N;PL	N;NOM;NEUT;PL
berekening	izračun	berekening	izračun	N;SG	N;NOM;MASC;SG
wikipedias	wikipedias	wikipedias	wikipedias	N;SG	N;NOM;MASC;SG
spraak	govor	spraak	govor	N;SG	N;NOM;MASC;SG
aanslag	nadloga	aanslag	nadloga	N;SG	N;NOM;FEM;SG
kombuis	kuhinjo	kombuis	kuhinja	N;SG	N;ACC;FEM;SG
kombuis	kuhinja	kombuis	kuhinja	N;SG	N;NOM;FEM;SG
kombuis	kuhinji	kombuis	kuhinja	N;SG	N;NOM;FEM;SG
skilders	slikarjev	skilder	slikar	N;PL	N;GEN;MASC;PL
masjiene	stroji	masjien	stroj	N;PL	N;NOM;MASC;PL
woonstel	stanovanje	woonstel	stanovanje	N;SG	N;NOM;NEUT;SG
woonstel	apt	woonstel	apt	N;SG	N;NOM;MASC;SG
portaal	prehod	portaal	prehod	N;SG	N;NOM;MASC;SG
grepe	bajtov	greep	bajt	N;PL	N;GEN;MASC;PL
orals	povsod	orals	povsod	ADV	ADV
orals	vsepovsod	orals	vsepovsod	ADV	ADV
inflasie	inflacija	inflasie	inflacija	N;SG	N;NOM;FEM;SG
inflasie	inflacijo	inflasie	inflacija	N;SG	N;ACC;FEM;SG
logika	logika	logika	logika	N;SG	N;NOM;FEM;SG
logika	logiko	logika	logika	N;SG	N;ACC;FEM;SG
gelowe	religije	geloof	religija	N;PL	N;NOM;FEM;PL
gelowe	vere	geloof	vera	N;PL	N;NOM;FEM;PL
gelowe	verovanja	geloof	verovanje	N;PL	N;NOM;NEUT;PL
gelowe	religij	geloof	religija	N;PL	N;GEN;FEM;PL
skoonheid	lepoto	skoonheid	lepota	N;SG	N;ACC;FEM;SG
skoonheid	lepoti	skoonheid	lepota	N;SG	N;DAT;FEM;SG
skoonheid	lepotica	skoonheid	lepotica	N;SG	N;NOM;FEM;SG
skoonheid	lepota	skoonheid	lepota	N;SG	N;NOM;FEM;SG
insluiting	vključitev	insluiting	vključitev	N;SG	N;NOM;FEM;SG
insluiting	vključenost	insluiting	vključenost	N;SG	N;NOM;FEM;SG
insluiting	vključevanje	insluiting	vključevanje	N;SG	N;NOM;NEUT;SG
warmte	toplota	warmte	toplota	N;SG	N;NOM;FEM;SG
warmte	toplino	warmte	toplina	N;SG	N;ACC;FEM;SG
demografie	demografija	demografie	demografija	N;SG	N;NOM;FEM;SG
oortuigings	prepričanja	oortuiging	prepričanje	N;PL	N;NOM;NEUT;PL
oortuigings	prepričanj	oortuiging	prepričanje	N;PL	N;GEN;NEUT;PL
oortuigings	verovanja	oortuiging	verovanje	N;PL	N;NOM;NEUT;PL
verbeterde	okrepljeno	verbeter	okrepljen	ADJ;NOM	ADJ;NOM;NEUT;SG;V.PTCP
verbeterde	izboljšano	verbeter	izboljšano	ADJ;NOM	ADJ;NOM;NEUT;SG;V.PTCP
verbeterde	izboljšana	verbeter	izboljšan	ADJ;NOM	ADJ;NOM;FEM;SG;V.PTCP
verbeterde	povečano	verbeter	povečan	ADJ;NOM	ADJ;NOM;NEUT;SG;V.PTCP
bediener	demon	bediener	demon	N;SG	N;NOM;MASC;SG
bediener	gostitelja	bediener	gostitelj	N;SG	N;ANIM;ACC;MASC;SG
bediener	gostitelj	bediener	gostitelj	N;SG	N;NOM;MASC;SG
bediener	strežnik	bediener	strežnik	N;SG	N;NOM;MASC;SG
langdurige	trajen	langdurig	trajen	ADJ;NOM	ADJ;NOM;INDF;MASC;SG;V.PTCP
langdurige	trajna	langdurig	trajen	ADJ;NOM	ADJ;NOM;FEM;SG
langdurige	trajni	langdurig	trajen	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
langdurige	trajne	langdurig	trajen	ADJ;NOM	ADJ;NOM;FEM;PL
vergoeding	nadomestilo	vergoeding	nadomestiti	N;SG	N;NOM;NEUT;SG
vergoeding	odškodnina	vergoeding	odškodnina	N;SG	N;NOM;FEM;SG
vergoeding	nadomestilo	vergoeding	nadomestiti	N;SG	N;NOM;NEUT;SG
balans	ravnotežje	balans	ravnotežje	N;SG	N;NOM;NEUT;SG
balans	ravnovesje	balans	ravnovesje	N;SG	N;NOM;NEUT;SG
balans	tehtnica	balans	tehtnica	N;SG	N;NOM;FEM;SG
balans	bilanca	balans	bilanec	N;SG	N;NOM;FEM;SG
balans	izravnava	balans	izravnavati	N;SG	N;NOM;FEM;SG
leerling	pripravništvo	leerling	pripravništvo	N;SG	N;NOM;NEUT;SG
leerling	vajeništvo	leerling	vajeništvo	N;SG	N;NOM;NEUT;SG
agent	agentka	agent	agentka	N;SG	N;NOM;FEM;SG
agent	zastopnik	agent	zastopnik	N;SG	N;NOM;MASC;SG
agent	agent	agent	agent	N;SG	N;NOM;MASC;SG
resensies	pregledi	resensie	pregled	N;PL	N;NOM;MASC;PL
kommunisme	komunizem	kommunisme	komunizem	N;SG	N;NOM;MASC;SG
stellings	nastavitve	stelling	nastavitev	N;PL	N;NOM;FEM;PL
toewyding	predanost	toewyding	predanost	N;SG	N;NOM;FEM;SG
bepaling	določitev	bepaling	določitev	N;SG	N;NOM;FEM;SG
bepaling	odločnost	bepaling	odločnost	N;SG	N;NOM;FEM;SG
bepaling	določanje	bepaling	določanje	N;SG	N;NOM;NEUT;SG
volksmoord	genocid	volksmoord	genocid	N;SG	N;NOM;MASC;SG
slagoffer	žrtev	slagoffer	žrtev	N;SG	N;NOM;FEM;SG
uitsonderings	izjeme	uitsondering	izjema	N;PL	N;NOM;FEM;PL
forte	orgle	fort	orgeti	N;PL	N;ACC;MASC;PL
skerm	ekran	skerm	ekran	N;SG	N;NOM;MASC;SG
skerm	zaslon	skerm	zaslon	N;SG	N;NOM;MASC;SG
solo	solo	solo	solo	N;SG	N;NOM;MASC;SG
bok	kozje	bok	kozje	N;SG	N;NOM;FEM;SG
bok	kozo	bok	koza	N;SG	N;ACC;FEM;SG
bok	koza	bok	koza	N;SG	N;NOM;FEM;SG
bok	kozel	bok	kozel	N;SG	N;NOM;MASC;SG
horings	rogovi	horing	rog	N;PL	N;NOM;MASC;PL
horings	rogov	horing	rog	N;PL	N;GEN;MASC;PL
horings	rogove	horing	rog	N;PL	N;ACC;MASC;PL
howe	sodišča	hof	sodišče	N;PL	N;NOM;NEUT;PL
laboratorium	laboratorij	laboratorium	laboratorij	N;SG	N;NOM;MASC;SG
laboratorium	laboratorij	laboratorium	laboratorij	N;SG	N;NOM;MASC;SG
sfeer	krogla	sfeer	krogel	N;SG	N;NOM;FEM;SG
deurbraak	preboj	deurbraak	preboj	N;SG	N;NOM;MASC;SG
kombineer	združi	kombineer	združiti	V;PRS	V;PFV;IND;SG;3;PRS;FIN
kombineer	združujejo	kombineer	združevati	V;PRS	V;IPFV;IND;PL;3;PRS;FIN
elite	elite	elite	elita	N;PL	N;NOM;FEM;PL
bes	bes	bes	bes	N;SG	N;NOM;MASC;SG
woonstelle	apartmaji	woonstel	apartmaj	N;PL	N;NOM;MASC;PL
woonstelle	stanovanja	woonstel	stanovanje	N;PL	N;NOM;NEUT;PL
oproep	pokliči	oproep	poklic	V;PRS	V;PFV;IMP;SG;2;FIN
oproep	pokličite	oproep	poklicati	V;PRS	V;PFV;IMP;PL;2;FIN
opsomming	povzetek	opsomming	povzetek	N;SG	N;NOM;MASC;SG
argumente	trditve	argument	trditev	N;PL	N;NOM;FEM;PL
argumente	utemeljitve	argument	utemeljitev	N;PL	N;NOM;FEM;PL
argumente	argumenti	argument	argument	N;PL	N;NOM;MASC;PL
terminaal	terminal	terminaal	terminal	N;SG	N;NOM;MASC;SG
terminaal	terminalu	terminaal	terminal	N;SG	N;DAT;MASC;SG
lirieke	besedila	liriek	besedilo	N;PL	N;NOM;NEUT;PL
wins	zmaga	wins	zmaga	N;SG	N;NOM;FEM;SG
gimnastiek	gimnastika	gimnastiek	gimnastika	N;SG	N;NOM;MASC;SG
herstelwerk	popravilo	herstelwerk	popravilo	N;SG	N;NOM;NEUT;SG
ineenstorting	razpad	ineenstorting	razpad	N;SG	N;NOM;MASC;SG
ineenstorting	propada	ineenstorting	propad	N;SG	N;NOM;MASC;SG
ineenstorting	propad	ineenstorting	propad	N;SG	N;NOM;MASC;SG
ervarings	doživetja	ervaring	doživetje	N;PL	N;NOM;NEUT;PL
ervarings	izkušnje	ervaring	izkušnja	N;PL	N;NOM;FEM;PL
fauna	favna	fauna	faven	N;SG	N;NOM;FEM;SG
voorneme	namera	voorneme	namera	N;SG	N;NOM;FEM;SG
birmingham	birminghamu	birmingham	birmingham	N;SG	N;DAT;MASC;SG
kopieë	kopij	kopie	kopija	N;PL	N;GEN;FEM;PL
kopieë	kopije	kopie	kopija	N;PL	N;NOM;FEM;PL
kontras	nasprotje	kontras	nasprotje	N;SG	N;NOM;NEUT;SG
diverse	raznolike	divers	raznolik	ADJ;NOM	ADJ;NOM;FEM;PL
diverse	raznolika	divers	raznolik	ADJ;NOM	ADJ;NOM;FEM;SG
diverse	razni	divers	razen	ADJ;NOM	ADJ;NOM;MASC;PL
etage	faza	etag	faza	N;SG	N;NOM;FEM;SG
etage	oder	etag	oder	N;SG	N;NOM;MASC;SG
justisie	pravosodje	justisie	pravosodje	N;SG	N;NOM;NEUT;SG
justisie	pravičnost	justisie	pravičnost	N;SG	N;NOM;FEM;SG
justisie	pravica	justisie	pravica	N;SG	N;NOM;FEM;SG
protokol	protokol	protokol	protokol	N;SG	N;NOM;MASC;SG
positief	pozitivno	positief	pozitiven	ADV	ADV
agtervoegsel	pripona	agtervoegsel	pripon	N;SG	N;NOM;FEM;SG
anatolië	anatoliji	anatolië	anatolij	N;PL	N;NOM;FEM;PL
opvoering	nastop	opvoering	nastop	N;SG	N;NOM;MASC;SG
opvoering	zmogljivost	opvoering	zmogljivost	N;SG	N;NOM;FEM;SG
opvoering	uspešnost	opvoering	uspešnost	N;SG	N;NOM;FEM;SG
opvoering	uspešnosti	opvoering	uspešnost	N;SG	N;GEN;FEM;SG
kliek	klikni	kliek	kliken	V;PRS	V;PFV;IND;SG;3;PRS;FIN
kliek	kliknite	kliek	klikniti	V;PRS	V;PFV;IMP;PL;2;FIN
fondament	fundacija	fondament	fundacija	N;SG	N;NOM;FEM;SG
fondament	temelj	fondament	temelj	N;SG	N;NOM;MASC;SG
fondament	sklad	fondament	sklad	N;SG	N;NOM;MASC;SG
verduideliking	pojasnilo	verduideliking	pojasniti	N;SG	N;NOM;NEUT;SG
verduideliking	obrazložitev	verduideliking	obrazložitev	N;SG	N;NOM;FEM;SG
verduideliking	razlaga	verduideliking	razlagati	N;SG	N;NOM;FEM;SG
heraldiek	heraldika	heraldiek	heraldik	N;SG	N;NOM;FEM;SG
voorrade	zaloge	voorrade	zaloga	N;PL	N;NOM;FEM;PL
voorrade	potrebščine	voorrade	potrebščina	N;PL	N;NOM;FEM;PL
koshuis	bratovščina	koshuis	bratovščina	N;SG	N;NOM;FEM;SG
koshuis	bratovščino	koshuis	bratovščina	N;SG	N;ACC;FEM;SG
koshuis	bratstvo	koshuis	bratstvo	N;SG	N;NOM;NEUT;SG
koshuis	hostel	koshuis	hosteti	N;SG	N;NOM;MASC;SG
kontinente	celine	kontinent	celina	N;PL	N;NOM;FEM;PL
kontinente	celinah	kontinent	celina	N;PL	N;ESS;FEM;PL
reptiele	plazilci	reptiel	plazilec	N;PL	N;NOM;MASC;PL
minuut	minuta	minuut	minuta	N;SG	N;NOM;FEM;SG
minuut	minuto	minuut	minuta	N;SG	N;ACC;FEM;SG
voorraad	oskrba	voorraad	oskrba	N;SG	N;NOM;FEM;SG
voorraad	dobava	voorraad	dobava	N;SG	N;NOM;FEM;SG
krater	krater	kraat	krater	N;SG	N;NOM;MASC;SG
resolusie	ločljivost	resolusie	ločljivost	N;SG	N;NOM;FEM;SG
resolusie	resolucija	resolusie	resolucija	N;SG	N;NOM;FEM;SG
skatting	ocena	skatting	ocena	N;SG	N;NOM;FEM;SG
skatting	ocena	skatting	ocena	N;SG	N;NOM;FEM;SG
skatting	est	skatting	est	N;SG	N;NOM;MASC;SG
horing	roga	horing	rog	N;SG	N;GEN;MASC;SG
horing	rog	horing	rog	N;SG	N;NOM;MASC;SG
bevryding	osvoboditev	bevryding	osvoboditev	N;SG	N;NOM;FEM;SG
begroting	proračun	begroting	proračun	N;SG	N;NOM;MASC;SG
herschel	herschel	herschel	herschel	N;SG	N;NOM;MASC;SG
analitiese	analitske	analities	analitski	ADJ;NOM	ADJ;NOM;FEM;PL
tsjeggiese	češka	tsjeggies	češka	ADJ;NOM	ADJ;NOM;FEM;SG
tsjeggiese	češki	tsjeggies	češki	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
sessie	zasedanje	sessie	zasedanje	N;SG	N;NOM;NEUT;SG
sessie	sejo	sessie	seja	N;SG	N;ACC;FEM;SG
sessie	zasedanju	sessie	zasedanje	N;SG	N;DAT;NEUT;SG
sessie	seja	sessie	seja	N;SG	N;NOM;FEM;SG
vurige	ognjeno	vurige	ognjen	ADJ;NOM	ADJ;NOM;NEUT;SG
informele	neformalne	informeel	neformalen	ADJ;NOM	ADJ;NOM;FEM;PL
informele	priložnostni	informeel	priložnosten	ADJ;NOM	ADJ;NOM;MASC;SG
informele	sproščeno	informeel	sproščeno	ADJ;NOM	ADJ;NOM;NEUT;SG;V.PTCP
etiek	etiko	etiek	etika	N;SG	N;ACC;FEM;SG
etiek	etika	etiek	etika	N;SG	N;NOM;FEM;SG
huishoudings	gospodinjstva	huishouding	gospodinjstvo	N;PL	N;NOM;NEUT;PL
komponiste	skladateljev	komponiste	skladatelj	N;PL	N;GEN;MASC;PL
ruimtes	prostori	ruimte	prostor	N;PL	N;NOM;MASC;PL
ruimtes	pege	ruimte	pega	N;PL	N;NOM;FEM;PL
donkerder	temnejše	donkerder	temen	ADJ;NOM;CMPR	ADJ;NOM;CMPR;NEUT;SG
dankbaarheid	hvaležnost	dankbaarheid	hvaležnost	N;SG	N;NOM;FEM;SG
dankbaarheid	hvaležnosti	dankbaarheid	hvaležnost	N;SG	N;GEN;FEM;SG
bote	čolni	bote	čoln	N;PL	N;NOM;MASC;PL
asteroïde	asteroid	astero	asteroid	N;SG	N;NOM;MASC;SG
sluiting	blokiranje	sluiting	blokiranje	N;SG	N;NOM;NEUT;SG
sluiting	zaklepanje	sluiting	zaklepanje	N;SG	N;NOM;NEUT;SG
herken	prepoznal	herken	prepoznati	V;PRS	V;PFV;MASC;SG;V.PTCP
herken	prepoznati	herken	prepoznati	V;PRS	V;PFV;NFIN
herken	prepoznal	herken	prepoznati	V;PRS	V;PFV;MASC;SG;V.PTCP
rotasie	zasuk	rotasie	zasuka	N;SG	N;NOM;MASC;SG
rotasie	kroženje	rotasie	kroženje	N;SG	N;NOM;NEUT;SG
rotasie	vrtenje	rotasie	vrtenje	N;SG	N;NOM;NEUT;SG
marlene	marlene	marlene	marlen	N;SG	N;NOM;MASC;SG
markplein	tržišče	markplein	tržišče	N;SG	N;NOM;NEUT;SG
markplein	tržnico	markplein	tržnica	N;SG	N;ACC;FEM;SG
markplein	tržnica	markplein	tržnica	N;SG	N;NOM;FEM;SG
markplein	trg	markplein	trg	N;SG	N;NOM;MASC;SG
markplein	tržišče	markplein	tržišče	N;SG	N;NOM;NEUT;SG
gedeeltelike	delne	gedeeltelik	delen	ADJ;NOM	ADJ;NOM;FEM;PL
gedeeltelike	delna	gedeeltelik	delen	ADJ;NOM	ADJ;NOM;FEM;SG
gedeeltelike	delni	gedeeltelik	delen	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
aangewese	določen	aanwys	določen	ADJ;NOM	ADJ;NOM;INDF;MASC;SG;V.PTCP
aangewese	določena	aanwys	določen	ADJ;NOM	ADJ;NOM;FEM;SG;V.PTCP
vitamien	vitamina	vitamien	vitamin	N;SG	N;GEN;MASC;SG
vitamien	vitamin	vitamien	vitamin	N;SG	N;NOM;MASC;SG
seël	pečat	seël	pečat	N;SG	N;NOM;MASC;SG
skelet	okostnjak	skelet	okostnjak	N;SG	N;NOM;MASC;SG
skelet	okostje	skelet	okostje	N;SG	N;NOM;NEUT;SG
gebak	peka	gebak	pek	N;SG	N;NOM;MASC;SG
gebak	peko	gebak	peka	N;SG	N;ACC;FEM;SG
geantwoord	odgovoril	geantwoord	odgovoriti	V;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
geantwoord	odgovorilo	geantwoord	odgovoriti	V;PST;V.PTCP	V;PFV;NEUT;SG;V.PTCP
besoedeling	onesnaževanje	besoedeling	onesnaževanje	N;SG	N;NOM;NEUT;SG
besoedeling	onesnaženje	besoedeling	onesnaženje	N;SG	N;NOM;NEUT;SG
bewerings	trditve	bewering	trditev	N;PL	N;NOM;FEM;PL
negatief	negativno	negatief	negativen	ADV	ADV
pianis	pianist	pianis	pianist	N;SG	N;NOM;MASC;SG
geologie	geologija	geologie	geologija	N;SG	N;NOM;FEM;SG
gehoop	upal	gehoop	upati	V;PRS	V;IPFV;MASC;SG;V.PTCP
gehoop	upala	gehoop	upati	V;PRS	V;IPFV;FEM;SG;V.PTCP
gehoop	upal	gehoop	upati	V;PRS	V;IPFV;MASC;SG;V.PTCP
rapporteer	prijavi	rapporteer	prijava	V;PRS	V;PFV;IND;SG;3;PRS;FIN
pikkewyne	pingvini	pikkewyne	pingvina	N;PL	N;NOM;MASC;PL
atol	atol	atol	atol	N;SG	N;NOM;MASC;SG
eng	eng	eng	eng	N;SG	N;NOM;MASC;SG
ikoon	ikona	ikoon	ikona	N;SG	N;NOM;FEM;SG
organisme	organizem	organisme	organizem	N;SG	N;NOM;MASC;SG
konstitusionele	ustavne	konstitusioneel	ustaven	ADJ;NOM	ADJ;NOM;FEM;PL
konstitusionele	ustavno	konstitusioneel	ustaven	ADJ;NOM	ADJ;NOM;NEUT;SG
konstitusionele	ustavna	konstitusioneel	ustaven	ADJ;NOM	ADJ;NOM;FEM;SG
tou	vrv	tou	vrv	N;SG	N;NOM;FEM;SG
tou	vrsta	tou	vrsta	N;SG	N;NOM;FEM;SG
tou	tou	tou	tou	N;SG	N;NOM;MASC;SG
verspreide	razdeljen	versprei	razdeljen	ADJ;NOM	ADJ;NOM;INDF;MASC;SG;V.PTCP
verspreide	razdeljeni	versprei	razdeljen	ADJ;NOM	ADJ;NOM;MASC;PL;V.PTCP
weeshuis	sirotišnico	weeshuis	sirotišnica	N;SG	N;ACC;FEM;SG
ekumeniese	ekumenski	ekumenies	ekumenski	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
amateur	amater	amateur	amater	N;SG	N;NOM;MASC;SG
sopraan	soprano	sopraan	soprano	N;SG	N;NOM;MASC;SG
statistiese	statistična	statisties	statističen	ADJ;NOM	ADJ;NOM;FEM;SG
statistiese	statistične	statisties	statističen	ADJ;NOM	ADJ;NOM;FEM;PL
outobiografie	avtobiografijo	outobiografie	avtobiografija	N;SG	N;ACC;FEM;SG
berigte	zgodb	berigte	zgodba	N;PL	N;GEN;FEM;PL
berigte	zgodbice	berigte	zgodbica	N;PL	N;NOM;FEM;PL
berigte	zgodbe	berigte	zgodba	N;PL	N;NOM;FEM;PL
besproeiing	izpiranje	besproeiing	izpiranje	N;SG	N;NOM;NEUT;SG
besproeiing	namakanje	besproeiing	namakanje	N;SG	N;NOM;NEUT;SG
voortplanting	razmnoževanje	voortplanting	razmnoževanje	N;SG	N;NOM;NEUT;SG
aangehaal	citiral	aanhaal	citirati	V;PST;V.PTCP	V;MASC;SG;V.PTCP
iata	iata	iata	iata	N;SG	N;NOM;FEM;SG
ontleding	razčlenitev	ontleding	razčlenitev	N;SG	N;NOM;FEM;SG
ontleding	razdelitev	ontleding	razdelitev	N;SG	N;NOM;FEM;SG
pilare	stebri	pilaar	steber	N;PL	N;NOM;MASC;PL
werkloosheid	brezposelnosti	werkloosheid	brezposelnost	N;SG	N;GEN;FEM;SG
werkloosheid	brezposelnost	werkloosheid	brezposelnost	N;SG	N;NOM;FEM;SG
abstrakte	izvleček	abstrak	izvleček	N;SG	N;NOM;MASC;SG
beantwoord	odgovoril	beantwoord	odgovoriti	V;PRS	V;PFV;MASC;SG;V.PTCP
oseanië	oceaniji	oseanië	oceanija	N;SG	N;NOM;FEM;SG
oord	letovišče	oord	letovišče	N;SG	N;NOM;NEUT;SG
geverf	naslikal	verf	naslikati	V;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
vermoëns	sposobnosti	vermoë	sposobnost	N;PL	N;NOM;FEM;PL
afgelewer	dostavil	aflewer	dostaviti	V;PST;V.PTCP	V;PFV;MASC;SG;V.PTCP
