per	pentru	per	pentru	ADP	ADP;ACC
serio	serioasa	serio	serios	ADJ;MASC;SG	ADJ;DEF;FEM;SG
benevento	benevento	benevento	benevento	N;MASC;SG	N;INDF;MASC;SG
tradimento	trădare	tradimento	trădare	N;MASC;SG	N;INDF;FEM;SG
tradimento	trădare	tradimento	trădare	N;MASC;SG	N;INDF;FEM;SG
tradimento	tradare	tradimento	tradare	N;MASC;SG	N;INDF;FEM;SG
tradimento	trădarea	tradimento	trădare	N;MASC;SG	N;DEF;FEM;SG
tradimento	trădare	tradimento	trădare	N;MASC;SG	N;INDF;FEM;SG
tradimento	tradare	tradimento	tradare	N;MASC;SG	N;INDF;FEM;SG
aumenta	crește	aumentare	crește	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
prof	prof	prof	prof	N;MASC	N
maglie	ochiurilor	maglia	ochi	N;FEM;PL	N;DEF;FEM;PL
maglie	tricouri	maglia	tricou	N;FEM;PL	N;INDF;FEM;PL
brasiliana	braziliană	brasiliano	braziliană	ADJ;FEM;SG	ADJ;INDF;FEM;SG
brasiliana	brazilian	brasiliano	brazilian	ADJ;FEM;SG	ADJ;INDF;MASC;SG
inchiesta	anchetă	inchiesta	anchetă	N;FEM;SG	N;INDF;FEM;SG
inchiesta	ancheta	inchiesta	anchetă	N;FEM;SG	N;DEF;FEM;SG
rinascimentale	renascentist	rinascimentale	renascentist	ADJ;SG	ADJ;INDF;MASC;SG
scomparso	dispărut	scomparire	dispărea	V;MASC;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
franca	franca	franca	franca	N;FEM;SG	N;DEF;FEM;SG
demone	daemon	demone	daemon	N;MASC;SG	N;INDF;MASC;SG
demone	demon	demone	demon	N;MASC;SG	N;INDF;MASC;SG
demone	demonul	demone	demon	N;MASC;SG	N;DEF;MASC;SG
demone	demon	demone	demon	N;MASC;SG	N;INDF;MASC;SG
scale	scări	scala	scară	N;FEM;PL	N;INDF;FEM;PL
scale	scări	scala	scară	N;FEM;PL	N;INDF;FEM;PL
delegato	delegat	delegato	delega	ADJ;MASC;SG	ADJ;INDF;MASC;SG
delegato	delegat	delegato	delega	ADJ;MASC;SG	ADJ;INDF;MASC;SG
earth	earth	earth	earth	N	N
earth	pămînt	earth	pămînt	N	N;INDF;MASC;SG
earth	pământul	earth	pământ	N	N;DEF;MASC;SG
earth	pământ	earth	pământ	N	N;INDF;MASC;SG
pastore	ciobănesc	pastore	ciobănesc	N;MASC;SG	N;INDF;MASC;SG
pastore	cioban	pastore	cioban	N;MASC;SG	N;INDF;MASC;SG
pastore	păstor	pastore	păstor	N;MASC;SG	N;INDF;MASC;SG
pastore	pastorul	pastore	pastor	N;MASC;SG	N;DEF;MASC;SG
pastore	pastor	pastore	pastor	N;MASC;SG	N;INDF;MASC;SG
designer	designeri	designere	designere	N	N;INDF;MASC;PL
designer	designer	designere	designer	N	N;INDF;MASC;SG
fidanzato	logodnicul	fidanzato	logodnic	N;MASC;SG	N;DEF;MASC;SG
fidanzato	logodnic	fidanzato	logodnic	N;MASC;SG	N;INDF;MASC;SG
fidanzato	logodnicul	fidanzato	logodnic	N;MASC;SG	N;DEF;MASC;SG
fidanzato	logodnic	fidanzato	logodnic	N;MASC;SG	N;INDF;MASC;SG
fidanzato	iubitul	fidanzato	iubit	N;MASC;SG	N;DEF;MASC;SG
asta	licitatie	asta	licitatie	N;FEM;SG	N;INDF;FEM;SG
asta	licitație	asta	licitație	N;FEM;SG	N;INDF;FEM;SG
cerchio	cercul	cerchio	cerc	N;MASC;SG	N;DEF;MASC;SG
cerchio	circle	cerchio	circlu	N;MASC;SG	N;INDF;MASC;SG
cerchio	cerc	cerchio	cerc	N;MASC;SG	N;INDF;MASC;SG
cerchio	rim	cerchio	rim	N;MASC;SG	N;INDF;MASC;SG
sabbia	nisip	sabbiare	nisip	N;FEM;SG	N;INDF;MASC;SG
sabbia	sand	sabbiare	sand	N;FEM;SG	N;INDF;MASC;SG
sabbia	nisipul	sabbiare	nisip	N;FEM;SG	N;DEF;MASC;SG
modulo	formular	modulo	formular	N;MASC;SG	N;INDF;MASC;SG
modulo	formă	modulo	formă	N;MASC;SG	N;INDF;FEM;SG
modulo	forma	modulo	formă	N;MASC;SG	N;DEF;FEM;SG
modulo	formularul	modulo	formular	N;MASC;SG	N;DEF;MASC;SG
modulo	modul	modulo	mod	N;MASC;SG	N;DEF;MASC;SG
modulo	modulul	modulo	modul	N;MASC;SG	N;DEF;MASC;SG
clinica	clinică	clinica	clinică	N;FEM;SG	N;INDF;FEM;SG
clinica	clinica	clinica	clinică	N;FEM;SG	N;DEF;FEM;SG
clinica	clinică	clinica	clinică	N;FEM;SG	N;INDF;FEM;SG
cellulare	mobil	cellulare	mobil	N;MASC;SG	N;INDF;MASC;SG
cellulare	mobilă	cellulare	mobilă	N;MASC;SG	N;INDF;FEM;SG
scandalo	scandalul	scandalo	scandal	N;MASC;SG	N;DEF;MASC;SG
scandalo	scandal	scandalo	scandal	N;MASC;SG	N;INDF;MASC;SG
sintomi	simptomele	sintomo	simptom	N;MASC;PL	N;DEF;FEM;PL
sintomi	simptome	sintomo	simptom	N;MASC;PL	N;INDF;FEM;PL
dintorni	imprejurimi	dintorno	imprejurime	N;MASC;PL	N;INDF;FEM;PL
dintorni	împrejurimi	dintorno	împrejurime	N;MASC;PL	N;INDF;FEM;PL
dintorni	împrejurimile	dintorno	împrejurime	N;MASC;PL	N;DEF;FEM;PL
url	url	urlo	url	N;MASC;SG	N;INDF;MASC;SG
annata	epocă	annato	epocă	N;FEM;SG	N;INDF;FEM;SG
tipologie	tipuri	tipologia	tip	N;FEM;PL	N;INDF;FEM;PL
tipologie	tipurile	tipologia	tip	N;FEM;PL	N;DEF;FEM;PL
globale	global	globale	global	ADJ;SG	ADJ;INDF;MASC;SG
globale	globală	globale	global	ADJ;SG	ADJ;INDF;FEM;SG
capienza	capacitatea	capienza	capacitate	N;FEM;SG	N;DEF;FEM;SG
capienza	capacitate	capienza	capacitate	N;FEM;SG	N;INDF;FEM;SG
flash	flash	flash	flash	N;MASC	N;INDF;MASC;SG
express	express	express	express	N	N;INDF;MASC;SG
foro	gaură	foro	gaură	N;MASC;SG	N;INDF;FEM;SG
foro	gaura	foro	gaură	N;MASC;SG	N;DEF;FEM;SG
foro	forum	foro	forum	N;MASC;SG	N;INDF;MASC;SG
foro	forumul	foro	forum	N;MASC;SG	N;DEF;MASC;SG
progressivamente	treptat	progressivamente	treptat	ADV	ADV
progressivamente	progresiv	progressivamente	progresiv	ADV	ADV
strage	masacrul	strage	masacru	N;FEM;SG	N;DEF;MASC;SG
strage	masacru	strage	masacru	N;FEM;SG	N;INDF;MASC;SG
strage	măcel	strage	măcel	N;FEM;SG	N;INDF;MASC;SG
strage	masacru	strage	masacru	N;FEM;SG	N;INDF;MASC;SG
pennsylvania	pennsylvania	pennsylvania	pennsylvania	N;FEM;SG	N;DEF;FEM;SG
rumeno	românesc	rumeno	românesc	ADJ;MASC;SG	ADJ;INDF;MASC;SG
rumeno	român	rumeno	român	ADJ;MASC;SG	ADJ;INDF;MASC;SG
rumeno	română	rumeno	român	ADJ;MASC;SG	ADJ;INDF;FEM;SG
wood	lemn	wood	lemn	N	N;INDF;MASC;SG
wood	lemnul	wood	lemn	N	N;DEF;MASC;SG
wood	lemne	wood	lemn	N	N;INDF;FEM;PL
giurisdizione	competență	giurisdizione	competență	N;FEM;SG	N;INDF;FEM;SG
spider	păianjen	spider	păianjen	N;MASC	N;INDF;MASC;SG
spider	păianjenul	spider	păianjen	N;MASC	N;DEF;MASC;SG
spider	paianjen	spider	paianjen	N;MASC	N;INDF;MASC;SG
spider	spider	spider	spider	N;MASC	N;INDF;MASC;SG
spiegazione	explicatie	spiegazione	explicatie	N;FEM;SG	N;INDF;FEM;SG
spiegazione	explicatia	spiegazione	explicatie	N;FEM;SG	N;DEF;FEM;SG
spiegazione	explicație	spiegazione	explicație	N;FEM;SG	N;INDF;FEM;SG
incisore	gravor	incisore	gravor	N;MASC;SG	N;INDF;MASC;SG
sbarco	debarcarea	sbarco	debarcare	N;MASC;SG	N;DEF;FEM;SG
sbarco	aterizarea	sbarco	aterizare	N;MASC;SG	N;DEF;FEM;SG
sbarco	debarcare	sbarco	debarcare	N;MASC;SG	N;INDF;FEM;SG
sbarco	aterizare	sbarco	aterizare	N;MASC;SG	N;INDF;FEM;SG
trapani	trapani	trapano	trapan	N;MASC;PL	N;INDF;MASC;PL
unici	unice	unico	unic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
unici	unici	unico	unică	ADJ;MASC;PL	ADJ;INDF;MASC;PL
intelligenza	inteligenta	intelligenza	inteligent	N;FEM;SG	N;DEF;FEM;SG
lunedì	lunea	lunedì	lune	N;MASC	N;DEF;FEM;SG
lunedì	luni	lunedì	lună	N;MASC	N;INDF;FEM;PL
lunedì	lunea	lunedì	lune	N;MASC	N;DEF;FEM;SG
araba	arab	arabo	arab	ADJ;FEM;SG	ADJ;INDF;MASC;SG
cantiere	curte	cantiere	curte	N;MASC;SG	N;INDF;FEM;SG
cantiere	yard	cantiere	yard	N;MASC;SG	N;INDF;MASC;SG
ricci	bucle	ricco	buclă	N;MASC;PL	N;INDF;FEM;PL
sovietici	sovietici	sovietico	sovietic	ADJ;MASC;PL	ADJ;INDF;MASC;PL
sovietici	sovietici	sovietico	sovietic	ADJ;MASC;PL	ADJ;INDF;MASC;PL
sovietici	sovietice	sovietico	sovietic	ADJ;MASC;PL	ADJ;INDF;FEM;PL
bloccare	blochează	bloccare	bloca	V;NFIN	V;IND;3;PRS;FIN
esperimento	experimentul	esperimento	experiment	N;MASC;SG	N;DEF;MASC;SG
esperimento	experiment	esperimento	experiment	N;MASC;SG	N;INDF;MASC;SG
mostre	expozitii	mostra	expozit	N;FEM;PL	N;INDF;FEM;PL
annullare	anula	annullare	anula	V;NFIN	V;IND;SG;3;IPFV;FIN
annullare	anulează	annullare	anula	V;NFIN	V;IND;3;PRS;FIN
annullare	renunță	annullare	renunța	V;NFIN	V;IND;SG;3;PST;FIN
annullare	abandonează	annullare	abandona	V;NFIN	V;IND;3;PRS;FIN
ballerina	balerină	ballerina	balerină	N;FEM;SG	N;INDF;FEM;SG
ballerina	balerina	ballerina	balerină	N;FEM;SG	N;DEF;FEM;SG
ballerina	dansator	ballerina	dansator	N;FEM;SG	N;INDF;MASC;SG
siciliana	sicilian	siciliano	sicilian	ADJ;FEM;SG	ADJ;INDF;MASC;SG
ordinamento	sortare	ordinamento	sortare	N;MASC;SG	N;INDF;FEM;SG
brad	brad	brad	brad	N	N;INDF;MASC;SG
cuneo	cuneo	cuneo	cunoo	N;FEM;SG	N;INDF;SG
orecchie	urechi	orecchia	urechi	N;FEM;PL	N;INDF;FEM;PL
orecchie	urechile	orecchia	ureche	N;FEM;PL	N;DEF;FEM;PL
apparve	apărut	apparire	apărea	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP
preda	pradă	preda	pradă	N;FEM;SG	N;INDF;FEM;SG
preda	prada	preda	pradă	N;FEM;SG	N;DEF;FEM;SG
radice	radacina	radice	radacina	N;FEM;SG	N;DEF;FEM;SG
radice	root	radice	root	N;FEM;SG	N;INDF;MASC;SG
radice	rădăcina	radice	rădăcină	N;FEM;SG	N;DEF;FEM;SG
radice	rădăcină	radice	rădăcină	N;FEM;SG	N;INDF;FEM;SG
giornalisti	reporterilor	giornalista	reporter	N;MASC;PL	N;DEF;FEM;PL
giornalisti	reporteri	giornalista	reporter	N;MASC;PL	N;INDF;MASC;PL
giornalisti	reporterii	giornalista	reporter	N;MASC;PL	N;DEF;MASC;PL
avvio	pornire	avvio	pornire	N;MASC;SG	N;INDF;FEM;SG
belgrado	belgrad	belgrado	belgrad	N;MASC;SG	N;INDF;MASC;SG
belgrado	belgradul	belgrado	belgrad	N;MASC;SG	N;DEF;MASC;SG
heavy	heavy	heavy	heavy	N	N;INDF;MASC;SG
osservatorio	observator	osservatorio	observator	N;MASC;SG	N;INDF;MASC;SG
osservatorio	observatorul	osservatorio	observator	N;MASC;SG	N;DEF;MASC;SG
misterioso	misterioasa	misterioso	misterios	ADJ;MASC;SG	ADJ;DEF;FEM;SG
misterioso	misterioasă	misterioso	misterios	ADJ;MASC;SG	ADJ;INDF;FEM;SG
misterioso	misterios	misterioso	misterios	ADJ;MASC;SG	ADJ;INDF;MASC;SG
influenze	influente	influenza	influent	N;FEM;PL	N;INDF;FEM;PL
complessa	complex	complesso	complex	ADJ;FEM;SG	ADJ;INDF;MASC;SG
complessa	complexă	complesso	complex	ADJ;FEM;SG	ADJ;INDF;FEM;SG
rapido	rapidă	rapido	rapid	ADJ;MASC;SG	ADJ;INDF;FEM;SG
rapido	rapidă	rapido	rapid	ADJ;MASC;SG	ADJ;INDF;FEM;SG
notorietà	notorietate	notorietà	notorietate	N;FEM	N;INDF;FEM;SG
notorietà	faimă	notorietà	faimă	N;FEM	N;INDF;FEM;SG
notorietà	faima	notorietà	faimă	N;FEM	N;DEF;FEM;SG
notorietà	fame	notorietà	famă	N;FEM	N;INDF;MASC;SG
propaganda	propaganda	propaganda	propagandă	N;FEM;SG	N;DEF;FEM;SG
propaganda	propagandă	propaganda	propagandă	N;FEM;SG	N;INDF;FEM;SG
odio	urii	odio	ură	N;MASC;SG	N;DEF;FEM;SG
odio	ura	odio	ură	N;MASC;SG	N;DEF;FEM;SG
odio	ură	odio	ură	N;MASC;SG	N;INDF;FEM;SG
odio	ura	odio	ură	N;MASC;SG	N;DEF;FEM;SG
odio	ură	odio	ură	N;MASC;SG	N;INDF;FEM;SG
circolazione	circulatie	circolazione	circulatie	N;FEM;SG	N;INDF;FEM;SG
circolazione	circulația	circolazione	circulație	N;FEM;SG	N;DEF;FEM;SG
circolazione	circulație	circolazione	circulație	N;FEM;SG	N;INDF;FEM;SG
christmas	crăciunul	christmas	crăciun	N;MASC	N;DEF;MASC;SG
christmas	crăciun	christmas	crăciun	N;MASC	N;INDF;MASC;SG
christmas	craciun	christmas	craciun	N;MASC	N;INDF;MASC;SG
christmas	craciunul	christmas	craciun	N;MASC	N;DEF;MASC;SG
sembrava	părea	sembrare	părea	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;IPFV;FIN
ricchezza	averea	ricchezza	avere	N;FEM;SG	N;DEF;FEM;SG
ricchezza	avere	ricchezza	avere	N;FEM;SG	N;INDF;FEM;SG
ricchezza	bunăstare	ricchezza	bunăstare	N;FEM;SG	N;INDF;FEM;SG
rifiuto	refuzul	rifiuto	refuz	N;MASC;SG	N;DEF;MASC;SG
rifiuto	refuz	rifiuto	refuz	N;MASC;SG	N;INDF;MASC;SG
rifiuto	respingerea	rifiuto	respingere	N;MASC;SG	N;DEF;FEM;SG
rifiuto	respingere	rifiuto	respingere	N;MASC;SG	N;INDF;FEM;SG
rifiuto	negare	rifiuto	negar	N;MASC;SG	N;INDF;FEM;SG
rifiuto	negarea	rifiuto	negare	N;MASC;SG	N;DEF;FEM;SG
gialla	galbenă	giallo	galben	ADJ;FEM;SG	ADJ;INDF;FEM;SG
domini	domenii	domini	domeniu	N;MASC;PL	N;INDF;FEM;PL
net	plasa	net	plasa	N	N;DEF;FEM;SG
net	net	net	net	N	N;INDF;MASC;SG
net	plasă	net	plasă	N	N;INDF;FEM;SG
net	fileu	net	fileu	N	N;INDF;MASC;SG
fotografie	poze	fotografia	poză	N;FEM;PL	N;INDF;FEM;PL
fotografie	fotografiile	fotografia	fotografie	N;FEM;PL	N;DEF;FEM;PL
fotografie	fotografii	fotografia	fotografie	N;FEM;PL	N;INDF;FEM;PL
contrada	contrada	contrado	contrada	N;FEM;SG	N;DEF;FEM;SG
suoni	sunetele	suono	sunet	N;MASC;PL	N;DEF;FEM;PL
suoni	sunete	suono	sunet	N;MASC;PL	N;INDF;FEM;PL
riconosce	recunoaște	riconoscere	recunoaște	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
iron	fier	iron	fier	N	N;INDF;MASC;SG
iron	fierul	iron	fier	N	N;DEF;MASC;SG
musulmani	musulmanii	musulmano	musulman	N;MASC;PL	N;DEF;MASC;PL
musulmani	musulmanilor	musulmano	musulman	N;MASC;PL	N;DEF;MASC;PL
arcangelo	arhanghel	arcangelo	arhanghel	N;MASC;SG	N;INDF;MASC;SG
riunione	intalnire	riunione	intalnire	N;FEM;SG	N;INDF;FEM;SG
riunione	întâlnirea	riunione	întâlnire	N;FEM;SG	N;DEF;FEM;SG
riunione	întâlnire	riunione	întâlnire	N;FEM;SG	N;INDF;FEM;SG
riunione	reuniunea	riunione	reuniune	N;FEM;SG	N;DEF;FEM;SG
riunione	reuniune	riunione	reuniune	N;FEM;SG	N;INDF;FEM;SG
shakespeare	shakespeare	shakespeare	shakespere	N;MASC;SG	N;INDF;MASC;SG
mafia	mob	mafia	mob	N;FEM;SG	N;INDF;MASC;SG
mafia	mafia	mafia	mafia	N;FEM;SG	N;DEF;FEM;SG
mafia	mafiot	mafia	mafiot	N;FEM;SG	N;INDF;MASC;SG
mafia	mafia	mafia	mafia	N;FEM;SG	N;DEF;FEM;SG
mafia	mafie	mafia	mafie	N;FEM;SG	N;INDF;FEM;SG
crocifisso	crucifix	crocifiggere	crucifix	N;MASC;SG	N;INDF;MASC;SG
sforzi	eforturi	sforzo	efort	N;MASC;PL	N;INDF;FEM;PL
sforzi	eforturile	sforzo	efort	N;MASC;PL	N;DEF;FEM;PL
sforzo	efort	sforzo	efort	N;MASC;SG	N;INDF;MASC;SG
sforzo	efortul	sforzo	efort	N;MASC;SG	N;DEF;MASC;SG
mostri	monștri	mostro	monstru	N;MASC;PL	N;INDF;MASC;PL
mostri	monstri	mostro	monstru	N;MASC;PL	N;INDF;FEM;PL
sufficienti	suficiente	sufficiente	suficient	ADJ;PL	ADJ;INDF;FEM;PL
distingue	distinge	distinguere	distinge	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
scienziati	cercetători	scienziato	cercetător	N;MASC;PL	N;INDF;MASC;PL
recensione	recenzie	recensione	recenzie	N;FEM;SG	N;INDF;FEM;SG
recensione	revizuirea	recensione	revizuire	N;FEM;SG	N;DEF;FEM;SG
recensione	revizuire	recensione	revizuire	N;FEM;SG	N;INDF;FEM;SG
nobel	nobel	nobel	nobel	N;MASC;SG	N;INDF;MASC;SG
indossa	poartă	indossare	purta	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
kid	copile	kid	copil	N;MASC	N;INDF;FEM;PL
kid	kid	kid	kid	N;MASC	N;INDF;MASC;SG
eleonora	eleonora	eleonora	eleonora	N;FEM;SG	N;DEF;FEM;SG
confraternita	fraternitate	confraternitare	fraternitate	N;FEM;SG	N;INDF;FEM;SG
assunzione	recrutarea	assunzione	recrutare	N;FEM;SG	N;DEF;FEM;SG
assunzione	recrutare	assunzione	recrutare	N;FEM;SG	N;INDF;FEM;SG
crescere	creste	crescere	creste	V;NFIN	V;IND;SG;3;PRS;FIN
crescere	crească	crescere	crește	V;NFIN	V;SBJV;3;PRS;FIN
crescere	crește	crescere	crește	V;NFIN	V;IND;SG;3;PRS;FIN
crescere	cresc	crescere	crește	V;NFIN	V;IND;PL;3;PRS;FIN
crescere	creşte	crescere	creşte	V;NFIN	V;IND;SG;3;PRS;FIN
brindisi	toast	brindisi	tot	N;MASC;SG	N;INDF;MASC;SG
brindisi	brindisi	brindisi	brindis	N;MASC;SG	N;INDF;MASC;SG
brothers	frați	brothers	frate	N	N;INDF;MASC;PL
brothers	fratii	brothers	frate	N	N;DEF;MASC;PL
brothers	frații	brothers	frate	N	N;DEF;MASC;PL
brothers	fratilor	brothers	frate	N	N;DEF;MASC;PL
primaria	primară	primario	primar	ADJ;FEM;SG	ADJ;INDF;FEM;SG
distinti	distincte	distinto	distinct	ADJ;MASC;PL	ADJ;INDF;FEM;PL
act	actul	act	act	N;MASC	N;DEF;MASC;SG
act	act	act	act	N;MASC	N;INDF;MASC;SG
codici	coduri	codice	cod	N;MASC;PL	N;INDF;FEM;PL
codici	codurile	codice	cod	N;MASC;PL	N;DEF;FEM;PL
costantemente	constant	costantemente	constant	ADV	ADV
frequentemente	frecvent	frequentemente	frecvent	ADV	ADV
pellegrini	pelerini	pellegrino	pelerin	N;MASC;PL	N;INDF;MASC;PL
sostenitori	suporterii	sostenitore	suporter	N;MASC;PL	N;DEF;MASC;PL
sostenitori	suporteri	sostenitore	suporter	N;MASC;PL	N;INDF;MASC;PL
kent	kent	kent	kent	N;MASC;SG	N;INDF;MASC;SG
intenso	intensa	intenso	intensa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
intenso	intensă	intenso	intens	ADJ;MASC;SG	ADJ;INDF;FEM;SG
comandi	comenzi	comando	comandă	N;MASC;PL	N;INDF;FEM;PL
comandi	controalele	comando	control	N;MASC;PL	N;DEF;FEM;PL
comandi	controale	comando	control	N;MASC;PL	N;INDF;FEM;PL
ottica	optică	ottica	optic	N;FEM;SG	N;INDF;FEM;SG
ottica	optică	ottica	optic	N;FEM;SG	N;INDF;FEM;SG
ottica	optica	ottica	optic	N;FEM;SG	N;DEF;FEM;SG
visibilità	vizibilitate	visibilità	vizibilitate	N;FEM	N;INDF;FEM;SG
visibilità	vizibilitatea	visibilità	vizibilitate	N;FEM	N;DEF;FEM;SG
distante	distant	distante	distant	ADJ;SG	ADJ;INDF;MASC;SG
management	gestionare	management	gestionare	N	N;INDF;FEM;SG
management	conducerea	management	conducere	N	N;DEF;FEM;SG
management	managementul	management	management	N	N;DEF;MASC;SG
management	gestionarea	management	gestionare	N	N;DEF;FEM;SG
management	management	management	management	N	N;INDF;MASC;SG
libreria	librăria	libreria	librărie	N;FEM;SG	N;DEF;FEM;SG
libreria	librărie	libreria	librărie	N;FEM;SG	N;INDF;FEM;SG
libreria	librărie	libreria	librărie	N;FEM;SG	N;INDF;FEM;SG
libreria	bibliotecă	libreria	bibliotecă	N;FEM;SG	N;INDF;FEM;SG
libreria	biblioteca	libreria	bibliotecă	N;FEM;SG	N;DEF;FEM;SG
libreria	librărie	libreria	librărie	N;FEM;SG	N;INDF;FEM;SG
drammatica	dramatic	drammatico	dramatic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
drammatica	dramatică	drammatico	dramatic	ADJ;FEM;SG	ADJ;INDF;FEM;SG
fantasia	fantasy	fantasia	fantasy	N;FEM;SG	N;INDF;MASC;SG
fantasia	fantezia	fantasia	fantezie	N;FEM;SG	N;DEF;FEM;SG
fantasia	fantezie	fantasia	fantezie	N;FEM;SG	N;INDF;FEM;SG
fantasia	fantasia	fantasia	fantasie	N;FEM;SG	N;DEF;FEM;SG
fantasia	imaginatie	fantasia	imaginatie	N;FEM;SG	N;INDF;FEM;SG
pilastri	stâlpi	pilastro	stâlp	N;MASC;PL	N;INDF;MASC;PL
pilastri	piloni	pilastro	pilon	N;MASC;PL	N;INDF;MASC;PL
civico	civică	civico	civică	ADJ;MASC;SG	ADJ;INDF;FEM;SG
civico	civic	civico	civic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
aspettare	aștept	aspettare	aștepta	V;NFIN	V;IND;SG;1;PRS;FIN
coordinate	coordonate	coordinare	coordonată	N;FEM;PL	N;INDF;FEM;PL
coordinate	coordonatele	coordinare	coordonată	N;FEM;PL	N;DEF;FEM;PL
coordinate	coordonate	coordinare	coordonată	N;FEM;PL	N;INDF;FEM;PL
dieta	dietă	dieta	dietă	N;FEM;SG	N;INDF;FEM;SG
dieta	dieta	dieta	dietă	N;FEM;SG	N;DEF;FEM;SG
proporre	propune	proporre	propune	V;NFIN	V;IND;SG;3;PRS;FIN
ranking	clasament	ranking	clasament	N;MASC	N;INDF;MASC;SG
rovine	ruinele	rovina	ruină	N;FEM;PL	N;DEF;FEM;PL
rovine	ruine	rovina	ruină	N;FEM;PL	N;INDF;FEM;PL
appuntamento	programare	appuntamento	programare	N;MASC;SG	N;INDF;FEM;SG
appuntamento	numire	appuntamento	numire	N;MASC;SG	N;INDF;FEM;SG
appuntamento	numirea	appuntamento	numire	N;MASC;SG	N;DEF;FEM;SG
registro	log	registro	log	N;MASC;SG	N;INDF;MASC;SG
registro	jurnal	registro	jurnal	N;MASC;SG	N;INDF;MASC;SG
registro	registru	registro	registru	N;MASC;SG	N;INDF;MASC;SG
registro	inregistrare	registro	inregistrare	N;MASC;SG	N;INDF;FEM;SG
registro	registru	registro	registru	N;MASC;SG	N;INDF;MASC;SG
documentazione	documentație	documentazione	documentație	N;FEM;SG	N;INDF;FEM;SG
documentazione	documentația	documentazione	documentație	N;FEM;SG	N;DEF;FEM;SG
cap	cap	cap	cap	N	N;INDF;MASC;SG
cap	capac	cap	capac	N	N;INDF;MASC;SG
cap	fermoar	cap	fermoar	N	N;INDF;MASC;SG
cap	zip	cap	zip	N	N;INDF;MASC;SG
digital	digital	digital	digital	N	N;INDF;MASC;SG
chitarre	chitare	chitarra	chitar	N;FEM;PL	N;INDF;FEM;PL
dorsale	dorsală	dorsale	dorsal	ADJ;SG	ADJ;INDF;FEM;SG
tavolo	tabelul	tavolo	tabel	N;MASC;SG	N;DEF;MASC;SG
tavolo	masă	tavolo	masă	N;MASC;SG	N;INDF;FEM;SG
tavolo	masa	tavolo	masă	N;MASC;SG	N;DEF;FEM;SG
tavolo	tabel	tavolo	tabel	N;MASC;SG	N;INDF;MASC;SG
raccolto	culese	raccogliere	culege	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN
vinci	victorie	vincere	victorie	N;MASC	N;INDF;FEM;SG
seno	sânul	seno	sân	N;MASC;SG	N;DEF;MASC;SG
seno	sân	seno	sân	N;MASC;SG	N;INDF;MASC;SG
seno	piept	seno	piept	N;MASC;SG	N;INDF;MASC;SG
nonna	bunică	nonna|nonno	bunic	N;FEM;SG	N;INDF;FEM;SG
nonna	bunica	nonna|nonno	bunică	N;FEM;SG	N;DEF;FEM;SG
nonna	nana	nonna|nonno	nană	N;FEM;SG	N;DEF;FEM;SG
nonna	bunica	nonna|nonno	bunică	N;FEM;SG	N;DEF;FEM;SG
nonna	gram	nonna|nonno	gram	N;FEM;SG	N;INDF;MASC;SG
nonna	bunică	nonna|nonno	bunic	N;FEM;SG	N;INDF;FEM;SG
nonna	bunica	nonna|nonno	bunică	N;FEM;SG	N;DEF;FEM;SG
justice	dreptate	justice	dreptate	N	N;INDF;FEM;SG
justice	dreptatea	justice	dreptate	N	N;DEF;FEM;SG
justice	justiţie	justice	justiţie	N	N;INDF;FEM;SG
justice	justiție	justice	justiție	N	N;INDF;FEM;SG
bulgaro	bulgar	bulgaro	bulgar	ADJ;MASC;SG	ADJ;INDF;MASC;SG
bulgaro	bulgară	bulgaro	bulgar	ADJ;MASC;SG	ADJ;INDF;FEM;SG
nicole	nicole	nicola	nicol	N;FEM;SG	N;INDF;MASC;SG
anglo	anglo	anglo	anglo	N;MASC	N;INDF;MASC;SG
banco	banco	banco	banco	N;MASC;SG	N;INDF;MASC;SG
dipendente	salariat	dipendente	salariat	N;SG	N;INDF;MASC;SG
dipendente	angajatul	dipendente	angajat	N;SG	N;DEF;MASC;SG
dominante	dominant	dominante	dominant	ADJ;SG	ADJ;INDF;MASC;SG
dominante	dominantă	dominante	dominant	ADJ;SG	ADJ;INDF;FEM;SG
comportamenti	comportamente	comportamento	comportament	N;MASC;PL	N;INDF;FEM;PL
comportamenti	comportamentele	comportamento	comportament	N;MASC;PL	N;DEF;FEM;PL
albergo	hotel	albergo	hotel	N;MASC;SG	N;INDF;MASC;SG
albergo	hotelul	albergo	hotel	N;MASC;SG	N;DEF;MASC;SG
trovata	gasit	trovare	gasit	V;FEM;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
altrove	altundeva	altrove	altundeva	ADV	ADV
