que	که	que	که	CONJ	CONJ
land	سرزمین	land	سرزمین	N	N;SG
soviéticos	شوراها	soviético	شورا	N;MASC;PL	N;PL
figueroa	فیگوئرا	figueroa	فیگوئرا	N;MASC;SG	N;SG
pérdidas	خسارات	pérdida	خسارت	N;FEM;PL	N;PL
fantasía	فانتزی	fantasía	فانتزی	N;FEM;SG	N;SG
fantasía	فانتازیا	fantasía	فانتازیا	N;FEM;SG	N;SG
bus	اتوبوس	bus	اتوبوس	N;MASC;SG	N;SG
bus	b	bus	b	N;MASC;SG	N;SG
master	master	master	master	N;MASC;SG	N;SG
master	استادی	master	استاد	N;MASC;SG	N;SG
master	ارباب	master	ارباب	N;MASC;SG	N;SG
master	استاد	master	استاد	N;MASC;SG	N;SG
poética	شاعرانه	poética	شاعرانه	ADJ;FEM;SG	ADJ
robinson	رابینسون	robinson	رابینسون	N;MASC;SG	N;SG
otomano	عثمانی	otomano	عثمانی	N;MASC;SG	N;SG
boxeo	b	boxeo	b	N;MASC;SG	N;SG
boxeo	بوکس	boxeo	None	N;MASC;SG	N;SG
ocupada	مشغول	ocupado	مشغول	ADJ;FEM;SG;V.PTCP	ADJ
ocupada	مصروف	ocupado	مصروف	ADJ;FEM;SG;V.PTCP	ADJ
ocupada	شلوغ	ocupado	شلوغ	ADJ;FEM;SG;V.PTCP	ADJ
renault	رنو	renault	رنو	N;MASC;SG	N;SG
raymond	ریموند	raymond	ریموند	N;MASC;SG	N;SG
jerry	جری	jerry	جری	N;MASC;SG	N;SG
árbitro	داور	árbitro	داور	N;MASC;SG	N;SG
protegida	محفوظ	protegido	None	ADJ;FEM;SG;V.PTCP	ADJ
fiel	وفادار	fiel	وفادار	ADJ;SG	ADJ
rodaje	فیلمبرداری	rodaje	فیلمبرداری	N;MASC;SG	N;SG
rodaje	فیلمبرداری	rodaje	فیلمبرداری	N;MASC;SG	N;SG
rodaje	تیراندازی	rodaje	None	N;MASC;SG	N;SG
escalera	پلکانی	escalera	پلکان	N;FEM;SG	N;SG
escalera	پلکان	escalera	پلک	N;FEM;SG	N;SG
escalera	پلکان	escalera	پلک	N;FEM;SG	N;SG
escalera	نردبان	escalera	نردب	N;FEM;SG	N;SG
escalera	نردبانی	escalera	نردبانی	N;FEM;SG	N;SG
escalera	پلکان	escalera	پلک	N;FEM;SG	N;SG
escalera	پله	escalera	پله	N;FEM;SG	N;SG
heinrich	هاینریش	heinrich	هاینریش	N;MASC;SG	N;SG
arabia	عربستان	arabia	عربستان	N;FEM;SG	N;SG
paisajes	مناظر	paisaje	None	N;MASC;PL	N;PL
paisajes	مناظر	paisaje	None	N;MASC;PL	N;PL
mito	افسانه	mito	افسانه	N;MASC;SG	N;SG
mito	اسطوره	mito	اسطوره	N;MASC;SG	N;SG
dei	dei	dei	dei	N;MASC	N;SG
grabados	حک	grabado	حک	ADJ;MASC;PL;V.PTCP	ADJ
robot	رباط	robot	رباط	N;MASC;SG	N;SG
robot	روبات	robot	روبات	N;MASC;SG	N;SG
robot	ربات	robot	ربات	N;MASC;SG	N;SG
cuota	اجرت	cuota	اجرت	N;FEM;SG	N;SG
cuota	مزد	cuota	مزد	N;FEM;SG	N;SG
cuota	دستمزد	cuota	دستمزد	N;FEM;SG	N;SG
cuota	سهمیه	cuota	سهمیه	N;FEM;SG	N;SG
obreros	کارگرها	obrero	کارگر	N;MASC;PL	N;PL
obreros	کارگران	obrero	کارگر	N;MASC;PL	N;PL
sagrada	مقدس	sagrado	مقدس	ADJ;FEM;SG	ADJ
hembra	نسوان	hembra	نسوان	N;FEM;SG	N;SG
hembra	زن	hembra	زن	N;FEM;SG	N;SG
hembra	مؤنث	hembra	مؤنث	N;FEM;SG	N;SG
hembra	مونث	hembra	مونث	N;FEM;SG	N;SG
hembra	ماده	hembra	ماده	N;FEM;SG	N;SG
gold	طلای	gold	طلا	N	N;SG
gold	gold	gold	gold	N	N;SG
gold	طلا	gold	طلا	N	N;SG
gold	گلد	gold	گلد	N	N;SG
gold	زرین	gold	None	N	N;SG
procedimientos	روشها	procedimiento	روش	N;MASC;PL	N;PL
chaco	چاکو	chaco	چاکو	N;MASC;SG	N;SG
luchador	رزمنده	luchador	رزمنده	N;MASC;SG	N;SG
luchador	جنگنده	luchador	جنگنده	N;MASC;SG	N;SG
luchador	مبارز	luchador	مبارز	N;MASC;SG	N;SG
ligera	روشن	ligero	روشن	ADJ;FEM;SG	ADJ
recuerdos	خاطرات	recuerdo	خاطره	N;MASC;PL	N;PL
site	سایت	sitir	سایت	N;MASC;SG	N;SG
específicos	مشخص	específico	مشخص	ADJ;MASC;PL	ADJ
falla	شکست	fallar	شکست	N;FEM;SG	N;SG
falla	شکست	fallar	شکست	N;FEM;SG	N;SG
falla	نارسایی	fallar	نارسایی	N;FEM;SG	N;SG
falla	خرابی	fallar	خرابی	N;FEM;SG	N;SG
falla	کاستی	fallar	کاست#کار	N;FEM;SG	N;SG
falla	خلل	fallar	خلل	N;FEM;SG	N;SG
falla	عیب	fallar	عیب	N;FEM;SG	N;SG
llano	ساده	llano	ساده	ADJ;MASC;SG	ADJ
romper	بشکند	romper	شکست#شکن	V;NFIN	V;SBJV;SG;3;PRS
seguimiento	ردگیری	seguimiento	ردگیر	N;MASC;SG	N;SG
seguimiento	ردیابی	seguimiento	None	N;MASC;SG	N;SG
seguimiento	نظارت	seguimiento	نظارت	N;MASC;SG	N;SG
difíciles	دشوار	difícil	دشوار	ADJ;PL	ADJ
cerveza	آبجو	cerveza	آبجو	N;FEM;SG	N;SG
cerveza	آبجوی	cerveza	آبجوی	N;FEM;SG	N;SG
proyección	اکران	proyección	اکران	N;FEM;SG	N;SG
proyección	غربالگری	proyección	غربالگری	N;FEM;SG	N;SG
neerlandés	هلندی	neerlandés	هلندی	N;MASC;SG	N;SG
neerlandés	داچ	neerlandés	داچ	N;MASC;SG	N;SG
neerlandés	هلند	neerlandés	هلند	N;MASC;SG	N;SG
maneras	راهها	manera	راه	N;FEM;PL	N;PL
maneras	راههایی	manera	راه	N;FEM;PL	N;PL
maneras	راههای	manera	راه	N;FEM;PL	N;PL
maneras	روشهای	manera	روش	N;FEM;PL	N;PL
infierno	جهنم	infierno	جهنم	N;MASC;SG	N;SG
infierno	دوزخ	infierno	دوزخ	N;MASC;SG	N;SG
infierno	دوزخ	infierno	دوزخ	N;MASC;SG	N;SG
lucio	لوچیو	lucio	لوچیو	N;MASC;SG	N;SG
lucio	پایک	lucio	پایک	N;MASC;SG	N;SG
lucio	لوسیوس	lucio	لوسیوس	N;MASC;SG	N;SG
emma	اِما	emma	امما	N;FEM;SG	N;SG
jornadas	روزها	jornada	روز	N;FEM;PL	N;PL
jornadas	روزهایی	jornada	روز	N;FEM;PL	N;PL
jornadas	روزای	jornada	روزا	N;FEM;PL	N;PL
jornadas	روزهای	jornada	روز	N;FEM;PL	N;PL
lobos	گرگها	lobo	گرگ	N;MASC;PL	N;PL
especialista	متخصص	especialista	متخصص	N;SG	N;SG
octava	هشتم	octavo	هشتم	ADJ;FEM;SG	ADJ
octava	هشتمین	octavo	هشتم	ADJ;FEM;SG	ADJ;RL
pendiente	برجسته	pendiente	برجسته	ADJ;SG	ADJ
definitivo	نهایی	definitivo	نهایی	ADJ;MASC;SG	ADJ
definitivo	آخرین	definitivo	آخرین	ADJ;MASC;SG	ADJ;RL
paraíso	بهشت	paraíso	بهشت	N;MASC;SG	N;SG
autora	مؤلف	autora	مؤلف	N;FEM;SG	N;SG
autora	نویسندۀ	autora	نویسندۀ	N;FEM;SG	N;SG
autora	نویسنده	autora	نویسنده	N;FEM;SG	N;SG
testimonio	ناظر	testimonio	ناظر	N;MASC;SG	N;SG
testimonio	شهادت	testimonio	شهادت	N;MASC;SG	N;SG
testimonio	شاهد	testimonio	شاهد	N;MASC;SG	N;SG
testimonio	شاهدی	testimonio	شاهدی	N;MASC;SG	N;SG
testimonio	گواه	testimonio	گواه	N;MASC;SG	N;SG
testimonio	شهادت	testimonio	شهادت	N;MASC;SG	N;SG
malta	مالت	malta	مالت	N;FEM;SG	N;SG
malta	مالت	malta	مالت	N;FEM;SG	N;SG
balonmano	هندبال	balonmano	هندبال	N;MASC;SG	N;SG
positiva	مثبت	positivo	مثبت	ADJ;FEM;SG	ADJ
turner	ترنم	turner	ترنم	N;SG	N;SG
turner	ترنر	turner	ترنر	N;SG	N;SG
polvo	غبار	polvo	غبار	N;MASC;SG	N;SG
polvo	خاک	polvo	خاک	N;MASC;SG	N;SG
polvo	باروت	polvo	باروت	N;MASC;SG	N;SG
polvo	پودر	polvo	پودر	N;MASC;SG	N;SG
balón	بال	balón	بال	N;MASC;SG	N;SG
balón	توپ	balón	None	N;MASC;SG	N;SG
alegría	مسرت	alegría	مسرت	N;FEM;SG	N;SG
alegría	شادی	alegría	شادی	N;FEM;SG	N;SG
alegría	جوی	alegría	جو	N;FEM;SG	N;SG
alegría	شادمانی	alegría	شادمانی	N;FEM;SG	N;SG
alegría	خوشی	alegría	None	N;FEM;SG	N;SG
luxemburgo	لوکزامبورگ	luxemburgo	لوکزامبورگ	N;MASC;SG	N;SG
prusia	پروس	prusia	پروس	N;FEM;SG	N;SG
prusia	پروس	prusia	پروس	N;FEM;SG	N;SG
declaraciones	اظهارات	declaración	اظهار	N;FEM;PL	N;PL
cronología	گاهشمار	cronología	گاهشمار	N;FEM;SG	N;SG
cría	شکوفا	cría	شکوفا	N;FEM;SG	N;SG
cría	پرورش	cría	پرورش	N;FEM;SG	N;SG
cross	صلیب	cross	صلیب	N	N;SG
cross	کراس	cross	کراس	N	N;SG
cross	عبور	cross	عبور	N	N;SG
ron	ران	ron	ران	N;MASC;SG	N;SG
ron	رون	ron	رون	N;MASC;SG	N;SG
estrada	استرادا	estrada	استرادا	N;SG	N;SG
phoenix	سیمرغ	phoenix	سیمرغ	N;MASC;SG	N;SG
phoenix	فونیکس	phoenix	فونیکس	N;MASC;SG	N;SG
phoenix	ققنوس	phoenix	ققنوس	N;MASC;SG	N;SG
phoenix	فینکس	phoenix	فینکس	N;MASC;SG	N;SG
phoenix	فینیکس	phoenix	فینیکس	N;MASC;SG	N;SG
maine	مین	maine	مین	N;MASC;SG	N;SG
maine	ماین	maine	ماین	N;MASC;SG	N;SG
varsovia	ورشو	varsovia	ورشو	N;FEM;SG	N;SG
masacre	کشتار	masacre	کشتار	N;FEM;SG	N;SG
masacre	اسلاتر	masacre	اسلاتر	N;FEM;SG	N;SG
masacre	کشتار	masacre	کشتار	N;FEM;SG	N;SG
masacre	سلاخی	masacre	سلاخی	N;FEM;SG	N;SG
denuncia	گزارش	denuncia	گزارش	N;FEM;SG	N;SG
denuncia	شکایتی	denuncia	شکایت	N;FEM;SG	N;SG
denuncia	شکایت	denuncia	شکایت	N;FEM;SG	N;SG
duquesa	دوشس	duquesa	دوشس	N;FEM;SG	N;SG
delito	جرم	delito	جرم	N;MASC;SG	N;SG
delito	جرم	delito	جرم	N;MASC;SG	N;SG
delito	جنایت	delito	جنایت	N;MASC;SG	N;SG
delito	جُرم	delito	جُرم	N;MASC;SG	N;SG
preocupación	نگرانی	preocupación	نگرانی	N;FEM;SG	N;SG
metales	فلزات	metal	فلز	N;MASC;PL	N;PL
golf	گلف	golf	گلف	N;MASC	N;SG
creencias	اعتقادات	creencia	اعتقاد	N;FEM;PL	N;PL
creencias	عقاید	creencia	عقیده	N;FEM;PL	N;PL
creencias	باورهای	creencia	باور	N;FEM;PL	N;PL
sucre	سوکره	sucre	سوکره	N;MASC;SG	N;SG
baltimore	بالتیمور	baltimore	بالتیمور	N;MASC;SG	N;SG
stars	ستارگان	star	None	N	N;PL
reputación	اعتبار	reputación	اعتبار	N;FEM;SG	N;SG
reputación	آبرو	reputación	None	N;FEM;SG	N;SG
reputación	شهرت	reputación	شهرت	N;FEM;SG	N;SG
reputación	شهرتش	reputación	شهرتش	N;FEM;SG	N;SG
party	مهمانی	party	مهمان	N	N;SG
party	پارتی	party	پارت	N	N;SG
party	مهمونی	party	مهمونی	N	N;SG
party	حزب	party	حزب	N	N;SG
party	جشن	party	جشن	N	N;SG
norman	نورمن	normar	نورمن	N;MASC;SG	N;SG
conexiones	اتصالات	conexión	اتصال	N;FEM;PL	N;PL
conexiones	ارتباطات	conexión	ارتباط	N;FEM;PL	N;PL
aurora	آرورا	aurora	آرورا	N;FEM;SG	N;SG
aurora	اورورا	aurora	اورورا	N;FEM;SG	N;SG
ámsterdam	آمستردام	ámsterdam	آمستردام	N;MASC;SG	N;SG
ámsterdam	امستردام	ámsterdam	امستردام	N;MASC;SG	N;SG
ilustración	روشنفکری	ilustración	روشنفکری	N;FEM;SG	N;SG
ilustración	روشنگری	ilustración	None	N;FEM;SG	N;SG
ilustración	تصویرسازی	ilustración	تصویرسازی	N;FEM;SG	N;SG
efectiva	مؤثر	efectivo	مؤثر	ADJ;FEM;SG	ADJ
llanura	دشتی	llanura	دشتی	N;FEM;SG	N;SG
levantamiento	خیزش	levantamiento	خیزش	N;MASC;SG	N;SG
hebreo	عبری	hebreo	عبری	N;MASC;SG	N;SG
propaganda	تبلیغاتی	propaganda	تبلیغ	N;FEM;SG	N;SG
desea	میخواهد	desear	خواست#خواه	V;IND;SG;3;PRS;FIN	V;SG;3;PRS
thompson	تامسون	thompson	تامسون	N;MASC;SG	N;SG
thompson	تامپسون	thompson	تامپسون	N;MASC;SG	N;SG
secuela	دنباله	secuelo	دنباله	N;FEM;SG	N;SG
tributo	خراج	tributo	خراج	N;MASC;SG	N;SG
culpa	سرزنش	culpa	سرزنش	N;FEM;SG	N;SG
culpa	ملامت	culpa	ملامت	N;FEM;SG	N;SG
culpa	مقصر	culpa	None	N;FEM;SG	N;SG
culpa	گناه	culpa	گناه	N;FEM;SG	N;SG
singapur	سنگاپور	singapur	سنگاپور	N;MASC;SG	N;SG
secreta	محرمانه	secreto	محرمانه	ADJ;FEM;SG	ADJ
comerciantes	تاجران	comerciante	تاجران	N;PL	N;PL
comerciantes	تجار	comerciante	تاجر	N;PL	N;PL
comerciantes	بازرگانان	comerciante	None	N;PL	N;PL
comerciantes	فروشندگان	comerciante	فروشنده	N;PL	N;PL
bank	بنک	bank	بنک	N	N;SG
bank	بانک	bank	بانک	N	N;SG
meseta	مسا	meseta	مسا	N;FEM;SG	N;SG
meseta	فلات	meseta	فلات	N;FEM;SG	N;SG
hamburgo	هامبورگ	hamburgo	هامبورگ	N;MASC;SG	N;SG
ordenado	منظم	ordenado	منظم	ADJ;MASC;SG;V.PTCP	ADJ
pereira	پریرا	pereira	پریرا	N;MASC;SG	N;SG
proporción	تناسب	proporción	تناسب	N;FEM;SG	N;SG
asociada	وابسته	asociado	وابسته	ADJ;FEM;SG;V.PTCP	ADJ
fiat	فیات	fiat	فیات	N;MASC;SG	N;SG
estimada	محترم	estimar	محترم	ADJ;FEM;SG;V.PTCP	ADJ
interfaz	واسط	interfaz	واسط	N;FEM;SG	N;SG
interfaz	رابط	interfaz	رابط	N;FEM;SG	N;SG
correa	افسار	correa	فسر	N;FEM;SG	N;SG
correa	قلاده	correa	قلاده	N;FEM;SG	N;SG
correa	کوریای	correa	کوریا	N;FEM;SG	N;SG
correa	تسمه	correa	تسمه	N;FEM;SG	N;SG
secretaria	دبیر	secretaria	دبیر	N;FEM;SG	N;SG
secretaria	منشی	secretaria	منشی	N;FEM;SG	N;SG
circuitos	مدارهای	circuito	مدار	N;MASC;PL	N;PL
concacaf	کونکاکاف	concacaf	کونکاکاف	N;FEM;SG	N;SG
minería	معدن	minería	None	N;FEM;SG	N;SG
corteza	بارک	corteza	بارک	N;FEM;SG	N;SG
corteza	پارس	corteza	پارس	N;FEM;SG	N;SG
corteza	پوسته	corteza	پوسته	N;FEM;SG	N;SG
corteza	قشر	corteza	قشر	N;FEM;SG	N;SG
auge	نعره	auge	نعره	N;MASC;SG	N;SG
auge	بوم	auge	بوم	N;MASC;SG	N;SG
encargo	نظم	encargo	نظم	N;MASC;SG	N;SG
encargo	فرمان	encargo	فرمان	N;MASC;SG	N;SG
encargo	دستور	encargo	دستور	N;MASC;SG	N;SG
encargo	سفارش	encargo	None	N;MASC;SG	N;SG
encargo	ترتیب	encargo	ترتیب	N;MASC;SG	N;SG
sensación	احساس	sensación	احساس	N;FEM;SG	N;SG
sensación	حس	sensación	حس	N;FEM;SG	N;SG
sensación	احساسش	sensación	احساسش	N;FEM;SG	N;SG
suave	هموار	suave	هموار	ADJ;SG	ADJ
suave	صاف	suave	None	ADJ;SG	ADJ
constantes	ثابت	constante	ثابت	ADJ;PL	ADJ
suizo	سوئیسی	suizo	سوئیسی	N;MASC;SG	N;SG
suizo	سوئیس	suizo	سوئیس	N;MASC;SG	N;SG
jamaica	جامائیکا	jamaica	جامائیکا	N;FEM;SG	N;SG
jamaica	جامائیکا	jamaica	جامائیکا	N;FEM;SG	N;SG
sencilla	ساده	sencillo	ساده	ADJ;FEM;SG	ADJ
sencilla	آسان	sencillo	None	ADJ;FEM;SG	ADJ
sencilla	ساده	sencillo	ساده	ADJ;FEM;SG	ADJ
sencilla	راحت	sencillo	راحت	ADJ;FEM;SG	ADJ
censura	سانسور	censura	None	N;FEM;SG	N;SG
roll	رول	roll	رول	N;MASC;SG	N;SG
nancy	نانسی	nancy	نانسی	N;FEM;SG	N;SG
narrativa	روایت	narrativa	روایت	N;FEM;SG	N;SG
gerente	مدیر	gerente	مدیر	N;SG	N;SG
encuesta	سروی	encuesta	سروی	N;FEM;SG	N;SG
encuesta	نظرسنجی	encuesta	None	N;FEM;SG	N;SG
encuesta	نظرسنجی	encuesta	None	N;FEM;SG	N;SG
pokémon	پوکمون	pokémon	پوکمون	N;MASC	N;SG
seca	خشک	seco	خشک	ADJ;FEM;SG	ADJ
seca	خشکیده	seco	خشکیده	ADJ;FEM;SG	ADJ;SG;3;V.PTCP
seca	خشک	seco	خشک	ADJ;FEM;SG	ADJ
dieta	رژیم	dieta	رژیم	N;FEM;SG	N;SG
dieta	رژیمی	dieta	رژیم	N;FEM;SG	N;SG
aparente	آشکار	aparente	آشکار	ADJ;SG	ADJ
discusiones	بحثهای	discusión	بحث	N;FEM;PL	N;PL
discusiones	دلایل	discusión	دلیل	N;FEM;PL	N;PL
panorama	پانوراما	panorama	پانوراما	N;MASC;SG	N;SG
rin	رین	rin	رین	N;MASC;SG	N;SG
rin	راین	rin	راین	N;MASC;SG	N;SG
animada	سرزنده	animado	سرزنده	ADJ;FEM;SG;V.PTCP	ADJ
duelo	دوئل	duelo	دوئل	N;MASC;SG	N;SG
duelo	عزاداری	duelo	عزاداری	N;MASC;SG	N;SG
duelo	عزا	duelo	عزا	N;MASC;SG	N;SG
duelo	سوگواری	duelo	سوگواری	N;MASC;SG	N;SG
duelo	ماتم	duelo	ماتم	N;MASC;SG	N;SG
legend	افسانه	legend	افسانه	N	N;SG
legend	اسطوره	legend	اسطوره	N	N;SG
seattle	سیاتل	seattle	سیاتل	N;MASC;SG	N;SG
innovación	نوآوری	innovación	None	N;FEM;SG	N;SG
hueso	استخوان	hueso	استخوان	N;MASC;SG	N;SG
donald	دونالد	donald	دونالد	N;SG	N;SG
rincón	گوشه	rincón	گوشه	N;MASC;SG	N;SG
rincón	رینکون	rincón	رینکون	N;MASC;SG	N;SG
rincón	رینکون	rincón	رینکون	N;MASC;SG	N;SG
ordenador	رایانه	ordenador	رایانه	N;MASC;SG	N;SG
ordenador	کامپیوتر	ordenador	کامپیو	N;MASC;SG	N;SG
baño	توالت	baño	توالت	N;MASC;SG	N;SG
baño	حمام	baño	None	N;MASC;SG	N;SG
baño	دستشویی	baño	None	N;MASC;SG	N;SG
baño	حمام	baño	None	N;MASC;SG	N;SG
arequipa	آرکیپا	arequipa	آرکیپا	N;FEM;SG	N;SG
iris	آیرس	iris	آیرس	N;MASC;SG	N;SG
iris	آیریس	iris	آیریس	N;MASC;SG	N;SG
iris	زنبق	iris	زنبق	N;MASC;SG	N;SG
maldonado	مالدونادو	maldonar	مالدونادو	N;MASC;SG	N;SG
examen	مرور	examen	مرور	N;MASC;SG	N;SG
examen	بازبینی	examen	بازبینی	N;MASC;SG	N;SG
examen	بازدید	examen	None	N;MASC;SG	N;SG
examen	کنکور	examen	کنکور	N;MASC;SG	N;SG
examen	معاینه	examen	معاینه	N;MASC;SG	N;SG
examen	امتحان	examen	None	N;MASC;SG	N;SG
examen	معاینه	examen	معاینه	N;MASC;SG	N;SG
examen	آزمون	examen	آزمون	N;MASC;SG	N;SG
depósitos	سدها	depósito	سد	N;MASC;PL	N;PL
ocasionalmente	گهگاه	ocasionalmente	گهگاه	ADV	ADV
homer	هامر	homer	هامر	N;MASC;SG	N;SG
liverpool	liverpool	liverpool	liverpool	N;MASC;SG	N;SG
liverpool	لیورپول	liverpool	لیورپول	N;MASC;SG	N;SG
rap	رپ	rap	رپ	N;MASC;SG	N;SG
rap	rap	rap	rap	N;MASC;SG	N;SG
rap	رپ	rap	رپ	N;MASC;SG	N;SG
turistas	توریستهای	turista	توریست	N;PL	N;PL
darío	داریوش	darío	داریوش	N;MASC;SG	N;SG
imdb	imdb	imdb	imdb	N;FEM;SG	N;SG
autobús	اتوبوس	autobús	اتوبوس	N;MASC;SG	N;SG
autobús	b	autobús	b	N;MASC;SG	N;SG
confusión	آشفتگی	confusión	آشفتگی	N;FEM;SG	N;SG
confusión	گیجی	confusión	گیجی	N;FEM;SG	N;SG
confusión	اغتشاش	confusión	None	N;FEM;SG	N;SG
confusión	سردرگمی	confusión	سردرگمی	N;FEM;SG	N;SG
lituania	لیتوانی	lituania	لیتوانی	N;FEM;SG	N;SG
lituania	لیتوانی	lituania	لیتوانی	N;FEM;SG	N;SG
tendencias	گرایشها	tendencia	گرایش	N;FEM;PL	N;PL
secretos	رازها	secreto	راز	N;MASC;PL	N;PL
secretos	اسرار	secreto	سر	N;MASC;PL	N;PL
probabilidad	احتمال	probabilidad	احتمال	N;FEM;SG	N;SG
probabilidad	احتمال	probabilidad	احتمال	N;FEM;SG	N;SG
exhibición	نمایشگاه	exhibición	نمایشگاه	N;FEM;SG	N;SG
convenio	عهد	convenio	عهد	N;MASC;SG	N;SG
convenio	پیمان	convenio	پیمان	N;MASC;SG	N;SG
convenio	کنوانسیون	convenio	کنوانسیون	N;MASC;SG	N;SG
convenio	همایش	convenio	همایش	N;MASC;SG	N;SG
entretenimiento	سرگرمی	entretenimiento	سرگرمی	N;MASC;SG	N;SG
entretenimiento	پذیرایی	entretenimiento	پذیرایی	N;MASC;SG	N;SG
euphorbia	یوفوربیا	euphorbia	یوفوربیا	N;FEM;SG	N;SG
direcciones	مسیرها	dirección	مسیر	N;FEM;PL	N;PL
soprano	سوپرانو	soprano	سوپرانو	N;FEM;SG	N;SG
delitos	جنایات	delito	None	N;MASC;PL	N;PL
delitos	جرایم	delito	None	N;MASC;PL	N;PL
delitos	جرائم	delito	None	N;MASC;PL	N;PL
atletas	ورزشکاران	atleta	ورزشکار	N;PL	N;PL
sonic	سونیک	sonic	سونیک	N;MASC;SG	N;SG
espectro	طیف	espectro	طیف	N;MASC;SG	N;SG
espectro	اسپکتر	espectro	اسپکتر	N;MASC;SG	N;SG
serio	جدی	serio	جدی	ADJ;MASC;SG	ADJ
conducción	رانندگی	conducción	None	N;FEM;SG	N;SG
gobernantes	فرمانروایان	gobernante	فرمانروا	N;PL	N;PL
gobernantes	حاکمان	gobernante	حاکم	N;PL	N;PL
introducido	واردشده	introducir	واردشده	ADJ;MASC;SG;V.PTCP	ADJ;SG;3;V.PTCP
manhattan	منهتن	manhattar	منهتن	N;MASC;SG	N;SG
abundantes	فراوان	abundante	فراوان	ADJ;PL	ADJ
dosis	دوز	dosis	دوز	N;FEM	N;SG
dosis	دوز	dosis	دوز	N;FEM	N;SG
antártida	جنوبگان	antártida	جنوبه	N;FEM;SG	N;SG
antártida	جنوبگان	antártida	جنوبه	N;FEM;SG	N;SG
libreto	اپرانامه	libreto	اپرانامه	N;MASC;SG	N;SG
filadelfia	فیلی	filadelfia	فیلی	N;FEM;SG	N;SG
filadelfia	فیلادلفیا	filadelfia	فیلادلفا	N;FEM;SG	N;SG
filadelfia	فیلادلفیا	filadelfia	فیلادلفا	N;FEM;SG	N;SG
decidido	مصمم	decidido	مصمم	ADJ;MASC;SG;V.PTCP	ADJ
baden	بادن	bader	بادن	N;MASC;SG	N;SG
falso	غلط	falso	غلط	ADJ;MASC;SG	ADJ
humedad	رطوبت	humedad	None	N;FEM;SG	N;SG
humedad	رطوبت	humedad	None	N;FEM;SG	N;SG
atracción	جذابیت	atracción	جذابیت	N;FEM;SG	N;SG
atracción	جاذبه	atracción	جاذبه	N;FEM;SG	N;SG
atracción	جذب	atracción	جذب	N;FEM;SG	N;SG
jurídico	مجاز	jurídico	مجاز	ADJ;MASC;SG	ADJ
tabasco	تاباسکو	tabasco	تاباسکو	N;MASC;SG	N;SG
testigo	ناظر	testigo	ناظر	N;MASC;SG	N;SG
testigo	شهادت	testigo	شهادت	N;MASC;SG	N;SG
testigo	شاهد	testigo	شاهد	N;MASC;SG	N;SG
testigo	شاهدی	testigo	شاهدی	N;MASC;SG	N;SG
testigo	گواه	testigo	گواه	N;MASC;SG	N;SG
bros	bros	bros	bros	N;MASC;SG	N;SG
kilómetro	مایل	kilómetro	مایل	N;MASC;SG	N;SG
kilómetro	کیلومتر	kilómetro	کیلومتر	N;MASC;SG	N;SG
kilómetro	کیلومتر	kilómetro	کیلومتر	N;MASC;SG	N;SG
lugo	لوگو	lugo	لوگو	N;MASC;SG	N;SG
reptiles	خزندگان	reptil	خزنده	N;MASC;PL	N;PL
reptiles	خزندگان	reptil	خزنده	N;MASC;PL	N;PL
logo	لوگو	logo	لوگو	N;MASC;SG	N;SG
holandés	هلندی	holandés	هلندی	N;MASC;SG	N;SG
holandés	داچ	holandés	داچ	N;MASC;SG	N;SG
holandés	هلند	holandés	هلند	N;MASC;SG	N;SG
plus	پلاس	plus	پلاس	N	N;SG
estocolmo	استکهلم	estocolmo	استکهلم	N;MASC;SG	N;SG
nasa	ناسا	nasa	ناسا	N;FEM;SG	N;SG
masiva	حجیم	masivo	حجیم	ADJ;FEM;SG	ADJ
mercurio	عطارد	mercurio	عطارد	N;MASC;SG	N;SG
mercurio	جیوه	mercurio	جیوه	N;MASC;SG	N;SG
mercurio	مرکوری	mercurio	None	N;MASC;SG	N;SG
moléculas	مولکولها	molécula	مولکول	N;FEM;PL	N;PL
moléculas	مولکولهای	molécula	مولکول	N;FEM;PL	N;PL
regulación	ساماندهی	regulación	ساماندهی	N;FEM;SG	N;SG
