magyar	унгарски	magyar	унгарски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
gyártás	изработване	gyártás	изработване	N;NOM;SG	N;INDF;NEUT;SG
gyártás	продукция	gyártás	продукция	N;NOM;SG	N;INDF;FEM;SG
gyártás	производство	gyártás	производство	N;NOM;SG	N;INDF;NEUT;SG
gyártás	производство	gyártás	производство	N;NOM;SG	N;INDF;NEUT;SG
elmaradt	пропусна	el+marad	пропусна	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
elmaradt	пропуснал	el+marad	пропусна	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
ellenfele	опонент	ellenfele	опонент	N;NOM;SG	N;INDF;MASC;SG
ellenfele	съперник	ellenfele	съперник	N;NOM;SG	N;INDF;MASC;SG
ellenfele	противник	ellenfele	противник	N;NOM;SG	N;INDF;MASC;SG
özvegye	вдовицата	özvegy	вдовица	N;NOM;SG	N;DEF;FEM;SG
özvegye	вдовица	özvegy	вдовица	N;NOM;SG	N;INDF;FEM;SG
földrajz	география	földrajz	география	N;NOM;SG	N;INDF;FEM;SG
tanulók	студенти	tanuló	студент	N;NOM;PL	N;INDF;MASC;PL
tanulók	ученици	tanuló	ученик	N;NOM;PL	N;INDF;MASC;PL
tanulók	ученици	tanuló	ученик	N;NOM;PL	N;INDF;MASC;PL
tanulók	зениците	tanuló	зеник	N;NOM;PL	N;DEF;MASC;PL
szőlő	лоза	szőlő	лоза	N;NOM;SG	N;INDF;FEM;SG
szőlő	грозде	szőlő	грозда	N;NOM;SG	N;INDF;MASC;SG
szőlő	грозде	szőlő	грозда	N;NOM;SG	N;INDF;MASC;SG
építészek	архитекти	építész	архитект	N;NOM;PL	N;INDF;MASC;PL
kislány	момиченце	kislány	момиченце	N;NOM;SG	N;INDF;NEUT;SG
kislány	момиче	kislány	момиче	N;NOM;SG	N;INDF;NEUT;SG
sós	солта	sós	сол	N;NOM;SG	N;DEF;FEM;SG
sós	сол	sós	сол	N;NOM;SG	N;INDF;FEM;SG
videók	видеоклипове	videó	видеоклип	N;NOM;PL	N;INDF;MASC;PL
videók	клипове	videó	клип	N;NOM;PL	N;INDF;MASC;PL
láng	пламък	láng	пламък	N;NOM;SG	N;INDF;MASC;SG
fája	трий	fája	трий	N;NOM;SG	N;INDF;FEM;SG
fája	дървото	fája	дърво	N;NOM;SG	N;DEF;NEUT;SG
fája	дръвче	fája	дръвче	N;NOM;SG	N;INDF;NEUT;SG
fája	дърво	fája	дърво	N;NOM;SG	N;INDF;NEUT;SG
szeret	обича	szeret	обичам	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
lovagok	рицарите	lovag	рицар	N;NOM;PL	N;DEF;MASC;PL
lovagok	рицари	lovag	рицар	N;NOM;PL	N;INDF;MASC;PL
pilóták	пилоти	piló	пилот	N;NOM;PL	N;INDF;MASC;PL
pilóták	пилотите	piló	пилот	N;NOM;PL	N;DEF;MASC;PL
fogságban	пленник	fogság	пленник	N;IN+ESS;SG	N;INDF;MASC;SG
fogságban	плен	fogság	плен	N;IN+ESS;SG	N;INDF;MASC;SG
feltaláló	изобретател	feltaláló	изобретател	N;NOM;SG	N;INDF;MASC;SG
demokrácia	демокрация	demokrácia	демокрация	N;NOM;SG	N;INDF;FEM;SG
demokrácia	демокрацията	demokrácia	демокрация	N;NOM;SG	N;DEF;FEM;SG
basszus	бас	basszus	бас	N;NOM;SG	N;INDF;MASC;SG
basszus	баса	basszus	баса	N;NOM;SG	N;DEF;MASC;SG
basszus	костур	basszus	костур	N;NOM;SG	N;INDF;MASC;SG
forgatás	завъртане	forgatás	завъртане	N;NOM;SG	N;INDF;NEUT;SG
forgatás	въртене	forgatás	въртене	N;NOM;SG	N;INDF;NEUT;SG
forgatás	снимането	forgatás	снимане	N;NOM;SG	N;DEF;NEUT;SG
forgatás	снимане	forgatás	снимане	N;NOM;SG	N;INDF;NEUT;SG
forgatás	задаване	forgatás	задаване	N;NOM;SG	N;INDF;NEUT;SG
forgatás	комплект	forgatás	комплект	N;NOM;SG	N;INDF;MASC;SG
forgatás	набор	forgatás	набор	N;NOM;SG	N;INDF;MASC;SG
forgatás	стрелба	forgatás	стрелба	N;NOM;SG	N;INDF;FEM;SG
generáció	генериране	generáció	генериране	N;NOM;SG	N;INDF;NEUT;SG
generáció	поколение	generáció	поколение	N;NOM;SG	N;INDF;NEUT;SG
festmény	рисуване	festmény	рисуване	N;NOM;SG	N;INDF;NEUT;SG
festmény	живопис	festmény	живопис	N;NOM;SG	N;INDF;FEM;SG
festmény	картина	festmény	картина	N;NOM;SG	N;INDF;FEM;SG
festmény	боядисване	festmény	боядисване	N;NOM;SG	N;INDF;NEUT;SG
vízesés	водопад	vízesés	водопад	N;NOM;SG	N;INDF;MASC;SG
vízesés	водопада	vízesés	водопад	N;NOM;SG	N;DEF;MASC;SG
vízesés	фолс	vízesés	фолс	N;NOM;SG	N;INDF;MASC;SG
tudat	съзнание	tudat	съзнание	N;NOM;SG	N;INDF;NEUT;SG
tudat	съзнанието	tudat	съзнание	N;NOM;SG	N;DEF;NEUT;SG
utas	пътник	utas	пътник	N;NOM;SG	N;INDF;MASC;SG
utas	пътника	utas	пътник	N;NOM;SG	N;DEF;MASC;SG
utas	пътешественик	utas	пътешественик	N;NOM;SG	N;INDF;MASC;SG
utas	пътник	utas	пътник	N;NOM;SG	N;INDF;MASC;SG
széria	жилка	széria	жилка	N;NOM;SG	N;INDF;FEM;SG
építmény	структура	építmény	структура	N;NOM;SG	N;INDF;FEM;SG
építmény	конструкция	építmény	конструкция	N;NOM;SG	N;INDF;FEM;SG
galaxis	галактика	galaxis	галактика	N;NOM;SG	N;INDF;FEM;SG
galaxis	галактиката	galaxis	галактика	N;NOM;SG	N;DEF;FEM;SG
üzemanyag	гориво	üzemanyag	гориво	N;NOM;SG	N;INDF;NEUT;SG
aréna	арена	aréna	арена	N;NOM;SG	N;INDF;FEM;SG
idézet	цитат	idézet	цитам	N;NOM;SG	N;INDF;MASC;SG
idézet	цитат	idézet	цитам	N;NOM;SG	N;INDF;MASC;SG
meghaladja	надвишава	meg+halad	надвишавам	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
meghaladja	надвишава	meg+halad	надвишавам	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nyilvánosság	гласност	nyilvánosság	гласност	N;NOM;SG	N;INDF;FEM;SG
nyilvánosság	публичност	nyilvánosság	публичност	N;NOM;SG	N;INDF;FEM;SG
nyilvánosság	известност	nyilvánosság	известност	N;NOM;SG	N;INDF;FEM;SG
fényképek	фотографии	fénykép	фотография	N;NOM;PL	N;INDF;FEM;PL
fényképek	снимки	fénykép	снимка	N;NOM;PL	N;INDF;FEM;PL
fényképek	снимките	fénykép	снимка	N;NOM;PL	N;DEF;FEM;PL
fényképek	снимки	fénykép	снимка	N;NOM;PL	N;INDF;FEM;PL
fényképek	картинки	fénykép	картинка	N;NOM;PL	N;INDF;FEM;PL
fényképek	картини	fénykép	картина	N;NOM;PL	N;INDF;FEM;PL
alkotások	творения	alkotás	творен	N;NOM;PL	N;INDF;NEUT;PL
szabvány	стандарт	szabvány	стандарт	N;NOM;SG	N;INDF;MASC;SG
októberben	октомври	október	октомври	N;IN+ESS;SG	N;INDF;MASC;SG
civilizáció	цивилизация	civilizáció	цивилизация	N;NOM;SG	N;INDF;FEM;SG
civilizáció	цивилизацията	civilizáció	цивилизация	N;NOM;SG	N;DEF;FEM;SG
civilizáció	цивилизация	civilizáció	цивилизация	N;NOM;SG	N;INDF;FEM;SG
biológia	биология	biológia	биология	N;NOM;SG	N;INDF;FEM;SG
biológia	биологията	biológia	биология	N;NOM;SG	N;DEF;FEM;SG
képviseli	представлява	képviseli	представлявам	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
pályázat	конкурс	pályázat	конкурс	N;NOM;SG	N;INDF;MASC;SG
pályázat	състезание	pályázat	състезание	N;NOM;SG	N;INDF;NEUT;SG
pályázat	търг	pályázat	търг	N;NOM;SG	N;INDF;MASC;SG
pályázat	предложение	pályázat	предложение	N;NOM;SG	N;INDF;NEUT;SG
kisebbség	малцинство	kisebbség	малцинство	N;NOM;SG	N;INDF;NEUT;SG
kisebbség	малцинството	kisebbség	малцинство	N;NOM;SG	N;DEF;NEUT;SG
hallgatók	студенти	hallgató	студент	N;NOM;PL	N;INDF;MASC;PL
hallgatók	ученици	hallgató	ученик	N;NOM;PL	N;INDF;MASC;PL
hallgatók	слушателите	hallgató	слушател	N;NOM;PL	N;DEF;MASC;PL
hallgatók	слушатели	hallgató	слушател	N;NOM;PL	N;INDF;MASC;PL
jegyzet	забележка	jegyzet	забележка	N;NOM;SG	N;INDF;FEM;SG
jegyzet	бележка	jegyzet	бележка	N;NOM;SG	N;INDF;FEM;SG
testvér	братко	testvér	братко	N;NOM;SG	N;INDF;MASC;SG
testvér	брат	testvér	брат	N;NOM;SG	N;INDF;MASC;SG
éghajlat	климатът	éghajlat	климат	N;NOM;SG	N;DEF;MASC;SG
éghajlat	климат	éghajlat	климат	N;NOM;SG	N;INDF;MASC;SG
lázadás	бунт	lázadás	бунт	N;NOM;SG	N;INDF;MASC;SG
lázadás	въстание	lázadás	въстание	N;NOM;SG	N;INDF;NEUT;SG
lázadás	бунт	lázadás	бунт	N;NOM;SG	N;INDF;MASC;SG
lázadás	бунт	lázadás	бунт	N;NOM;SG	N;INDF;MASC;SG
lázadás	бунт	lázadás	бунт	N;NOM;SG	N;INDF;MASC;SG
lázadás	въстание	lázadás	въстание	N;NOM;SG	N;INDF;NEUT;SG
berendezések	апарати	berendezés	апарат	N;NOM;PL	N;INDF;MASC;PL
berendezések	уреди	berendezés	уред	N;NOM;PL	N;INDF;MASC;PL
berendezések	устройствата	berendezés	устройство	N;NOM;PL	N;DEF;NEUT;PL
berendezések	устройства	berendezés	устройство	N;NOM;PL	N;INDF;NEUT;PL
berendezések	инсталации	berendezés	инсталация	N;NOM;PL	N;INDF;FEM;PL
növeli	увеличава	növel	увеличавам-(се)	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
növeli	добавя	növel	добавям	V;DEF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
folytatódik	продължава	folytatódik	продължавам	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
feldolgozás	преработване	feldolgozás	преработване	N;NOM;SG	N;INDF;NEUT;SG
feldolgozás	преработка	feldolgozás	преработка	N;NOM;SG	N;INDF;FEM;SG
feldolgozás	обработване	feldolgozás	обработване	N;NOM;SG	N;INDF;NEUT;SG
feldolgozás	обработка	feldolgozás	обработка	N;NOM;SG	N;INDF;FEM;SG
vitamin	витамин	vitami	витамин	N;NOM;SG	N;INDF;MASC;SG
tradicionális	традиционен	tradicionális	традиционен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
tradicionális	традиционна	tradicionális	традиционен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
szoba	стая	szoba	стая	N;NOM;SG	N;INDF;FEM;SG
szoba	стаята	szoba	стая	N;NOM;SG	N;DEF;FEM;SG
elkezdődött	започна	elkezdődik	започна	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
különbségek	разлики	különbség	разлика	N;NOM;PL	N;INDF;FEM;PL
különbségek	различия	különbség	различия	N;NOM;PL	N;INDF;NEUT;PL
keresztények	християните	keresztény	християнин	N;NOM;PL	N;DEF;MASC;PL
keresztények	християни	keresztény	християнин	N;NOM;PL	N;INDF;MASC;PL
gála	гала	gála	гала	N;NOM;SG	N;INDF;FEM;SG
gdp	бвп	gdp	бвп	N;NOM;SG	N;INDF;MASC;SG
berendezés	устройство	berendezés	устройство	N;NOM;SG	N;INDF;NEUT;SG
berendezés	устройството	berendezés	устройство	N;NOM;SG	N;DEF;NEUT;SG
berendezés	оборудване	berendezés	оборудване	N;NOM;SG	N;INDF;NEUT;SG
berendezés	екипировка	berendezés	екипировка	N;NOM;SG	N;INDF;FEM;SG
berendezés	апарат	berendezés	апарат	N;NOM;SG	N;INDF;MASC;SG
berendezés	апаратура	berendezés	апаратура	N;NOM;SG	N;INDF;FEM;SG
balkán	балкан	balkán	балкан	N;NOM;SG	N;INDF;MASC;SG
tető	покрив	tető	покрив	N;NOM;SG	N;INDF;MASC;SG
tető	покривът	tető	покрив	N;NOM;SG	N;DEF;MASC;SG
tető	покрив	tető	покрив	N;NOM;SG	N;INDF;MASC;SG
tető	покрива	tető	покрив	N;NOM;SG	N;INDF;MASC;SG
jelenléte	наличие	jelenlét	наличие	N;NOM;SG	N;INDF;NEUT;SG
jelenléte	присъствие	jelenlét	присъствие	N;NOM;SG	N;INDF;NEUT;SG
forgatókönyvet	сценарии	forgatókönyv	сценарий	N;NOM;PL	N;INDF;MASC;PL
analóg	аналог	analóg	аналог	N;NOM;SG	N;INDF;MASC;SG
analóg	аналогов	analóg	аналогов	N;NOM;SG	N;INDF;MASC;SG
prototípus	прототип	prototípus	прототип	N;NOM;SG	N;INDF;MASC;SG
falak	стени	fal	стена	N;NOM;PL	N;INDF;FEM;PL
falak	стените	fal	стена	N;NOM;PL	N;DEF;FEM;PL
bogarak	насекоми	bogarak	насекомя	N;NOM;PL	N;INDF;MASC;PL
bogarak	бръмбари	bogarak	бръмбар	N;NOM;PL	N;INDF;MASC;PL
bogarak	буболечки	bogarak	буболечка	N;NOM;PL	N;INDF;FEM;PL
bogarak	бръмбари	bogarak	бръмбар	N;NOM;PL	N;INDF;MASC;PL
superman	супермен	superman	супермен	N;NOM;SG	N;INDF;MASC;SG
mount	връх	mount	връх	N;NOM;SG	N;INDF;MASC;SG
mount	хълм	mount	хълм	N;NOM;SG	N;INDF;MASC;SG
mount	планина	mount	планина	N;NOM;SG	N;INDF;FEM;SG
mount	монтиране	mount	монтиране	N;NOM;SG	N;INDF;NEUT;SG
mount	планината	mount	планина	N;NOM;SG	N;DEF;FEM;SG
kard	сабя	kard	саб	N;NOM;SG	N;INDF;FEM;SG
kard	мечът	kard	меч	N;NOM;SG	N;DEF;MASC;SG
kard	меч	kard	меч	N;NOM;SG	N;INDF;MASC;SG
veszély	опасност	veszély	опасност	N;NOM;SG	N;INDF;FEM;SG
veszély	опасност	veszély	опасност	N;NOM;SG	N;INDF;FEM;SG
veszély	опастност	veszély	опастност	N;NOM;SG	N;INDF;FEM;SG
sorrend	поредица	sorrend	поредица	N;NOM;SG	N;INDF;FEM;SG
sorrend	последователност	sorrend	последователност	N;NOM;SG	N;INDF;FEM;SG
hiányos	непълна	hiányos	непълна	ADJ;NOM;SG	ADJ;INDF;FEM;SG
hiányos	непълен	hiányos	непълен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
szanszkrit	санскрит	szanszkrit	санскрит	N;NOM;SG	N;INDF;MASC;SG
évtizedek	десетилетия	évtized	десетилетие	N;NOM;PL	N;INDF;NEUT;PL
led	led	led	led	N;NOM;SG	N;INDF;NEUT;SG
szeptemberben	септември	szeptember	септември	N;IN+ESS;SG	N;INDF;MASC;SG
toronto	торонто	toronto	торонто	N;NOM;SG	N;INDF;NEUT;SG
fiuk	син	fiuk	син	N;NOM;SG	N;INDF;MASC;SG
kezdet	начало	kezd	начало	N;NOM;SG	N;INDF;NEUT;SG
athéni	атински	athéni	атински	ADJ;NOM;SG	ADJ;INDF;MASC;SG
arisztotelész	аристотел	arisztotelész	аристотел	N;NOM;SG	N;INDF;MASC;SG
massachusetts	масачузетс	massachusetts	масачузетс	N;NOM;SG	N;INDF;MASC;SG
emlék	сувенир	emlék	сувенир	N;NOM;SG	N;INDF;MASC;SG
emlék	спомен	emlék	спомен	N;NOM;SG	N;INDF;MASC;SG
emlék	памет	emlék	памет	N;NOM;SG	N;INDF;FEM;SG
énekel	пее	én	пея	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
énekel	пее	én	пея	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
tenisz	тенис	tenisz	тенис	N;NOM;SG	N;INDF;MASC;SG
összefüggésben	контекст	összefüggés	контекст	N;IN+ESS;SG	N;INDF;MASC;SG
gyülekezet	паството	gyülekezet	паство	N;NOM;SG	N;DEF;NEUT;SG
gyülekezet	събор	gyülekezet	събор	N;NOM;SG	N;INDF;MASC;SG
katasztrófa	катастрофа	katasztrófa	катастрофа	N;NOM;SG	N;INDF;FEM;SG
katasztrófa	бедствието	katasztrófa	бедствие	N;NOM;SG	N;DEF;NEUT;SG
katasztrófa	бедствие	katasztrófa	бедствие	N;NOM;SG	N;INDF;NEUT;SG
euró	евро	euró	евро	N;NOM;SG	N;INDF;NEUT;SG
euró	еврото	euró	евро	N;NOM;SG	N;DEF;NEUT;SG
euró	евро	euró	евро	N;NOM;SG	N;INDF;NEUT;SG
becslések	оценки	becslés	оценка	N;NOM;PL	N;INDF;FEM;PL
problémákat	проблеми	probléma	проблем	N;ACC;PL	N;INDF;MASC;PL
problémákat	проблемите	probléma	проблем	N;ACC;PL	N;DEF;MASC;PL
megközelíthető	достъпна	megközelíthető	достъпен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
megközelíthető	достъпен	megközelíthető	достъпя	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kerékpározás	колоездене	kerékpározás	колоездене	N;NOM;SG	N;INDF;NEUT;SG
máramaros	марамуреш	máramaros	марамуреш	N;NOM;SG	N;INDF;MASC;SG
reggeli	закуска	reggeli	закуска	N;NOM;SG	N;INDF;FEM;SG
reggeli	закуската	reggeli	закуска	N;NOM;SG	N;DEF;FEM;SG
szabályozás	регламент	szabályozás	регламент	N;NOM;SG	N;INDF;MASC;SG
szabályozás	регулация	szabályozás	регулация	N;NOM;SG	N;INDF;FEM;SG
szabályozás	регулиране	szabályozás	регулиране	N;NOM;SG	N;INDF;NEUT;SG
elmenekült	избяга	elmenekült	избягам	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
elmenekült	избягал	elmenekült	избягам	V;INDF;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
utasítás	инструкция	utasítás	инструкция	N;NOM;SG	N;INDF;FEM;SG
utasítás	инструкция	utasítás	инструкция	N;NOM;SG	N;INDF;FEM;SG
étterem	ресторант	étter	ресторант	N;NOM;SG	N;INDF;MASC;SG
farka	опашка	farka	опашка	N;NOM;SG	N;INDF;FEM;SG
farka	опашката	farka	опашка	N;NOM;SG	N;DEF;FEM;SG
figyelemmel	субект	figyelem	субект	N;INS;SG	N;INDF;MASC;SG
figyelemmel	обект	figyelem	обект	N;INS;SG	N;INDF;MASC;SG
növekszik	расте	növekszik	раста	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
növekszik	расте	növekszik	раста	V;INDF;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
berger	бъргър	berger	бъргър	N;NOM;SG	N;INDF;MASC;SG
barátság	приятелството	barátság	приятелство	N;NOM;SG	N;DEF;NEUT;SG
barátság	дружба	barátság	дружба	N;NOM;SG	N;INDF;FEM;SG
barátság	приятелство	barátság	приятелство	N;NOM;SG	N;INDF;NEUT;SG
karakterek	знаци	karakter	знак	N;NOM;PL	N;INDF;MASC;PL
karakterek	герои	karakter	герой	N;NOM;PL	N;INDF;MASC;PL
karakterek	символи	karakter	символя	N;NOM;PL	N;INDF;MASC;PL
véleményt	становище	vélemény	становище	N;ACC;SG	N;INDF;NEUT;SG
véleményt	мнение	vélemény	мнение	N;ACC;SG	N;INDF;NEUT;SG
művelet	действие	művelet	действие	N;NOM;SG	N;INDF;NEUT;SG
művelet	екшън	művelet	екшън	N;NOM;SG	N;INDF;MASC;SG
művelet	операцията	művelet	операция	N;NOM;SG	N;DEF;FEM;SG
művelet	експлоатация	művelet	експлоатация	N;NOM;SG	N;INDF;FEM;SG
művelet	функциониране	művelet	функциониране	N;NOM;SG	N;INDF;NEUT;SG
művelet	операция	művelet	операция	N;NOM;SG	N;INDF;FEM;SG
szombat	събота	szombat	събота	N;NOM;SG	N;INDF;FEM;SG
árvíz	наводнение	árvíz	наводнение	N;NOM;SG	N;INDF;NEUT;SG
árvíz	потоп	árvíz	потоп	N;NOM;SG	N;INDF;MASC;SG
árvíz	наводнение	árvíz	наводнение	N;NOM;SG	N;INDF;NEUT;SG
üveg	стъкло	üveg	стъкло	N;NOM;SG	N;INDF;NEUT;SG
üveg	чаша	üveg	чаша	N;NOM;SG	N;INDF;FEM;SG
üveg	стъклен	üveg	стъклен	N;NOM;SG	N;INDF;MASC;SG
üveg	бутилката	üveg	бутилка	N;NOM;SG	N;DEF;FEM;SG
üveg	шише	üveg	шише	N;NOM;SG	N;INDF;NEUT;SG
üveg	бутилка	üveg	бутилка	N;NOM;SG	N;INDF;FEM;SG
augusztusban	август	augusztus	август	N;IN+ESS;SG	N;INDF;MASC;SG
könyveket	книгите	könyv	книга	N;ACC;PL	N;DEF;FEM;PL
