από	من	από	مِن	ADP	ADP
φιλοξένησε	استضاف	φιλοξενώ	استضاف	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;MASC;SG;3;ACT
φιλοξένησε	استضافت	φιλοξενώ	اِستَضَاف	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;FEM;SG;3;ACT
πόρτες	ابواب	πόρτης	بَاب	N;NOM;FEM;PL	N;NOM;INDF;PL
πόρτες	الابواب	πόρτης	الابواب	N;NOM;FEM;PL	N;NOM;DEF;PL
πυρηνική	نووية	πυρηνικός	نَوَوِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
πυρηνική	نووي	πυρηνικός	نَوَوِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
πυρηνική	النووية	πυρηνικός	نَوَوِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;FEM;SG
υπολογιστής	حاسبة	υπολογιστής	حَاسِب	N;NOM;MASC;SG	N;NOM;INDF;SG
υπολογιστής	الحاسوب	υπολογιστής	حَاسُوب	N;NOM;MASC;SG	N;NOM;DEF;SG
υπολογιστής	حاسب	υπολογιστής	حَاسِب	N;NOM;MASC;SG	N;NOM;INDF;SG
υπολογιστής	حاسوب	υπολογιστής	حاسوب	N;NOM;MASC;SG	N;NOM;INDF;SG
υπολογιστής	الكمبيوتر	υπολογιστής	كَمبيُوتِر	N;NOM;MASC;SG	N;NOM;DEF;SG
εγγραφή	تسجيل	εγγραφή	تَسجِيل	N;NOM;FEM;SG	N;NOM;INDF;SG
εγγραφή	التسجيل	εγγραφή	تَسجِيل	N;NOM;FEM;SG	N;NOM;DEF;SG
εγγραφή	تسجيل	εγγραφή	تَسجِيل	N;NOM;FEM;SG	N;NOM;INDF;SG
εγγραφή	التسجيل	εγγραφή	تَسجِيل	N;NOM;FEM;SG	N;NOM;DEF;SG
εξωτερικός	خارجي	εξωτερικός	خَارِجِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
άξονας	المحور	άξονας	مِحوَر	N;NOM;MASC;SG	N;NOM;DEF;SG
άξονας	محور	άξονας	مِحوَر	N;NOM;MASC;SG	N;NOM;INDF;SG
προφήτης	النبي	πρόφητος	نَبِيّ	N;NOM;MASC;SG	N;NOM;DEF;SG
αντιπρόσωπος	الممثل	αντιπρόσωπος	مُمَثِّل	N;NOM;MASC;SG	N;NOM;DEF;SG
αντιπρόσωπος	ممثل	αντιπρόσωπος	مُمَثِّل	N;NOM;MASC;SG	N;NOM;INDF;SG
αντιπρόσωπος	مندوب	αντιπρόσωπος	مَندُوب	N;NOM;MASC;SG	N;NOM;INDF;SG
αντιπρόσωπος	مندوبة	αντιπρόσωπος	مَندُوب	N;NOM;MASC;SG	N;NOM;INDF;SG
αντιπρόσωπος	المندوب	αντιπρόσωπος	مَندُوب	N;NOM;MASC;SG	N;NOM;DEF;SG
ζωντανό	حية	ζωντανός	حَيَّة	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
επιτροπές	اللجان	επιτροπή	لَجنَة	N;NOM;FEM;PL	N;NOM;DEF;PL
επιτροπές	لجان	επιτροπή	لَجنَة	N;NOM;FEM;PL	N;NOM;INDF;PL
επιτροπές	اللجان	επιτροπή	لَجنَة	N;NOM;FEM;PL	N;NOM;DEF;PL
επιτροπές	لجان	επιτροπή	لَجنَة	N;NOM;FEM;PL	N;NOM;INDF;PL
διαβάζει	يقرا	διαβάζω	قَرَا	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
πλοκή	مؤامرة	πλοκή	مُؤَامَرَة	N;NOM;FEM;SG	N;NOM;INDF;SG
πλοκή	المؤامرة	πλοκή	مُؤَامَرَة	N;NOM;FEM;SG	N;NOM;DEF;SG
καρκίνος	السرطان	καρκίνος	سَرَطَان	N;NOM;MASC;SG	N;NOM;DEF;SG
πιλότος	الطيار	πιλότος	طَيَّار	N;NOM;MASC;SG	N;NOM;DEF;SG
πιλότος	طيار	πιλότος	طَيَّار	N;NOM;MASC;SG	N;NOM;INDF;SG
στόχοι	اهداف	στόχος	هَدَف	N;NOM;MASC;PL	N;NOM;INDF;PL
στόχοι	الاهداف	στόχος	هَدَف	N;NOM;MASC;PL	N;NOM;DEF;PL
στόχοι	اهداف	στόχος	هَدَف	N;NOM;MASC;PL	N;NOM;INDF;PL
στόχοι	الاهداف	στόχος	هَدَف	N;NOM;MASC;PL	N;NOM;DEF;PL
στόχοι	الغايات	στόχος	غَايَة	N;NOM;MASC;PL	N;NOM;DEF;PL
στόχοι	اهداف	στόχος	هَدَف	N;NOM;MASC;PL	N;NOM;INDF;PL
στόχοι	الاهداف	στόχος	هَدَف	N;NOM;MASC;PL	N;NOM;DEF;PL
στόχοι	الغايات	στόχος	غَايَة	N;NOM;MASC;PL	N;NOM;DEF;PL
εκτελεστική	التنفيذي	εκτελεστικός	تَنفِيذِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
εκτελεστική	تنفيذي	εκτελεστικός	تَنفِيذِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
εκτελεστική	تنفيذية	εκτελεστικός	تَنفِيذِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
απαιτούσε	طالبت	απαιτώ	طَالَب	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;FEM;SG;3;ACT
ισχύς	قوة	ισχύς	قُوَّة	N;NOM;FEM;SG	N;NOM;INDF;SG
ισχύς	القوة	ισχύς	قُوَّة	N;NOM;FEM;SG	N;NOM;DEF;SG
ισχύς	صلاحية	ισχύς	صَلَاحِيَّة	N;NOM;FEM;SG	N;NOM;INDF;SG
ισχύς	صحة	ισχύς	صِحَّة	N;NOM;FEM;SG	N;NOM;INDF;SG
ισχύς	الصلاحية	ισχύς	صَلَاحِيَّة	N;NOM;FEM;SG	N;NOM;DEF;SG
ισχύς	قوة	ισχύς	قُوَّة	N;NOM;FEM;SG	N;NOM;INDF;SG
ισχύς	طاقة	ισχύς	طَاقَة	N;NOM;FEM;SG	N;NOM;INDF;SG
ισχύς	الطاقة	ισχύς	طَاقَة	N;NOM;FEM;SG	N;NOM;DEF;SG
ισχύς	القوة	ισχύς	قُوَّة	N;NOM;FEM;SG	N;NOM;DEF;SG
ισχύς	السلطة	ισχύς	سُلطَة	N;NOM;FEM;SG	N;NOM;DEF;SG
συμφωνεί	يتفق	συμφωνώ	اِتَّفَق	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
συμφωνεί	يوافق	συμφωνώ	وَافَق	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
νομοθετικό	تشريعي	νομοθετικός	تَشرِيعِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
νομοθετικό	تشريعية	νομοθετικός	تَشرِيعِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
χωρίζει	يفصل	χωρίζω	فَصَل	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
οροπέδιο	هضبة	οροπέδιο	هُضبَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
στρατηγοί	الجنرالات	στρατηγός	الجنرالات	N;NOM;MASC;PL	N;NOM;DEF;PL
ταξιδεύει	يسافر	ταξιδεύω	سَافَر	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
μάθημα	الدرس	μάθημα	دَرس	N;NOM;NEUT;SG	N;NOM;DEF;SG
μάθημα	درس	μάθημα	دَرس	N;NOM;NEUT;SG	N;NOM;INDF;SG
μάθημα	الطبقة	μάθημα	طَبَقَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
μάθημα	الفصل	μάθημα	فَصل	N;NOM;NEUT;SG	N;NOM;DEF;SG
μάθημα	صف	μάθημα	صَفّ	N;NOM;NEUT;SG	N;NOM;INDF;SG
μάθημα	الصف	μάθημα	صَفّ	N;NOM;NEUT;SG	N;NOM;DEF;SG
μάθημα	الفئة	μάθημα	فِئَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
παράθυρο	نافذة	παράθυρος	نَافِذ	N;NOM;NEUT;SG	N;NOM;INDF;SG
παράθυρο	النافذة	παράθυρος	نَافِذ	N;NOM;NEUT;SG	N;NOM;DEF;SG
εισάγει	يدرج	εισάγω	دَرَج	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
ινδική	هندية	ινδικός	هِندِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
ινδική	هندي	ινδικός	هِندِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
ινδική	الهندي	ινδικός	هِندِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
κινηματογράφος	السينما	κινηματογράφος	سِينَمَا	N;NOM;MASC;SG	N;NOM;DEF;SG
αδελφές	الاخوات	αδελφή	أَخَات	N;NOM;FEM;PL	N;NOM;DEF;PL
αδελφές	اخوات	αδελφή	اخوات	N;NOM;FEM;PL	N;NOM;INDF;PL
απλός	بسيط	απλός	بَسِيط	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
απλός	بسيطة	απλός	بَسِيط	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
πουλί	القضيب	πουλί	قَضِيب	N;NOM;NEUT;SG	N;NOM;DEF;SG
πουλί	الطائر	πουλί	طَائِر	N;NOM;NEUT;SG	N;NOM;DEF;SG
πουλί	الطير	πουλί	الطير	N;NOM;NEUT;SG	N;NOM;DEF;SG
πουλί	طائر	πουλί	طَائِر	N;NOM;NEUT;SG	N;NOM;INDF;SG
δωμάτια	الغرف	δωμάτι	غُرفَة	N;NOM;NEUT;PL	N;NOM;DEF;PL
δωμάτια	غرف	δωμάτι	غُرفَة	N;NOM;NEUT;PL	N;NOM;INDF;PL
πύργους	ابراج	πύργος	إِبرَاج	N;NOM;MASC;PL	N;NOM;INDF;PL
δοκίμιο	مقال	δοκίμιο	مَقَال	N;NOM;NEUT;SG	N;NOM;INDF;SG
δοκίμιο	مقالة	δοκίμιο	مَقَالَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
τοίχους	الحوائط	τοίχος	حَائِط	N;NOM;MASC;PL	N;NOM;DEF;PL
τοίχους	الجدران	τοίχος	جِدَار	N;NOM;MASC;PL	N;NOM;DEF;PL
οδηγοί	سائقين	οδηγός	سَائِق	N;NOM;MASC;PL	N;NOM;INDF;PL
οδηγοί	السائقين	οδηγός	سَائِق	N;NOM;MASC;PL	N;NOM;DEF;PL
πάρκα	حدائق	πάρκα	حَدِيقَة	N;NOM;NEUT;PL	N;NOM;INDF;PL
πάρκα	الحدائق	πάρκα	حَدِيقَة	N;NOM;NEUT;PL	N;NOM;DEF;PL
ευαγγέλιο	الانجيل	ευαγγέλιο	أَنجِيل	N;NOM;NEUT;SG	N;NOM;DEF;SG
αιχμαλωσία	القبض	αιχμαλωσία	قَبض	N;NOM;FEM;SG	N;NOM;DEF;SG
αιχμαλωσία	التقاط	αιχμαλωσία	اِلتِقَاط	N;NOM;FEM;SG	N;NOM;INDF;SG
πολιτιστικός	الثقافي	πολιτιστικός	ثَقَافِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
πολιτιστικός	ثقافي	πολιτιστικός	ثَقَافِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
πολιτιστικός	ثقافية	πολιτιστικός	ثَقَافِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
πολιτιστικός	الثقافية	πολιτιστικός	ثَقَافِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
ικανός	قادر	ικανός	قَادِر	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
ικανός	قادرة	ικανός	قَادِر	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
λευκός	بيضاء	λευκός	بَيضَاء	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
λευκός	الابيض	λευκός	أَبيَض	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
ζωγράφισε	رسمت	ζωγραφίζω	رَسمَت	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;FEM;SG;3;ACT
ξένη	اجنبي	ξένος	أَجنَبِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
ξένη	الاجنبي	ξένος	أَجنَبِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
ξένη	اجنبية	ξένος	أَجنَبِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
τακτικό	تكتيكية	τακτικός	تَكتِيكِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
τακτικό	التكتيكية	τακτικός	تَكتِيكِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
τακτικό	التكتيكي	τακτικός	تَكتِيكِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
κοσμήματα	المجوهرات	κόσμημα	مُجَوهَر	N;NOM;NEUT;PL	N;NOM;DEF;PL
κοσμήματα	المجوهرات	κόσμημα	مُجَوهَر	N;NOM;NEUT;PL	N;NOM;DEF;PL
συντριπτική	ساحقة	συντριπτικός	سَاحِق	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
δεκτή	المستدام	δεκτός	مُستَدَام	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
δεκτή	مقبولة	δεκτός	مَقبُول	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
στολή	الزي	στολή	اَلزَذِي	N;NOM;FEM;SG	N;NOM;DEF;SG
ομοσπονδίες	اتحادات	ομοσπονδία	اِتِّحَاد	N;NOM;FEM;PL	N;NOM;INDF;PL
ομοσπονδίες	الاتحادات	ομοσπονδία	اِتِّحَاد	N;NOM;FEM;PL	N;NOM;DEF;PL
ενισχύσεις	المعونات	ενίσχυση	مَعُونَة	N;NOM;FEM;PL	N;NOM;DEF;PL
ενισχύσεις	المساعدات	ενίσχυση	مُسَاعِدَة	N;NOM;FEM;PL	N;NOM;DEF;PL
έντυπα	الاشكال	έντυπο	شَكل	N;NOM;NEUT;PL	N;NOM;DEF;PL
έντυπα	اشكال	έντυπο	شَكل	N;NOM;NEUT;PL	N;NOM;INDF;PL
αποθέματα	مخزونات	απόθεμα	مَخزُون	N;NOM;NEUT;PL	N;NOM;INDF;PL
αποθέματα	الاسهم	απόθεμα	سَهم	N;NOM;NEUT;PL	N;NOM;DEF;PL
αποθέματα	المخزونات	απόθεμα	مَخزُون	N;NOM;NEUT;PL	N;NOM;DEF;PL
αποθέματα	الاحتياطيات	απόθεμα	اِحتِيَاطِيّ	N;NOM;NEUT;PL	N;NOM;DEF;PL
αποθέματα	احتياطيات	απόθεμα	اِحتِيَاطِيّ	N;NOM;NEUT;PL	N;NOM;INDF;PL
πεποιθήσεις	المعتقدات	πεποίθηση	مُعتَقَد	N;NOM;FEM;PL	N;NOM;DEF;PL
περιθώριο	هامش	περιθώριο	هَامِش	N;NOM;NEUT;SG	N;NOM;INDF;SG
περιθώριο	الهامش	περιθώριο	هَامِش	N;NOM;NEUT;SG	N;NOM;DEF;SG
αξιόπιστη	موثوق	αξιόπιστος	مَوثُوق	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
αξιόπιστη	موثوقة	αξιόπιστος	مَوثُوق	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
σήμανση	الوسم	σήμανση	وَسم	N;NOM;FEM;SG	N;NOM;DEF;SG
γειτονιά	الحي	γειτονιά	حَيّ	N;NOM;FEM;SG	N;NOM;DEF;SG
γειτονιά	الجوار	γειτονιά	جِوَار	N;NOM;FEM;SG	N;NOM;DEF;SG
γειτονιά	الحي	γειτονιά	حَيّ	N;NOM;FEM;SG	N;NOM;DEF;SG
γειτονιά	الجوار	γειτονιά	جِوَار	N;NOM;FEM;SG	N;NOM;DEF;SG
φοιτητής	الطالب	φοιτητής	طَالِب	N;NOM;MASC;SG	N;NOM;DEF;SG
φοιτητής	تلميذ	φοιτητής	تَلمِيذ	N;NOM;MASC;SG	N;NOM;INDF;SG
φοιτητής	طالبة	φοιτητής	طَالِبَة	N;NOM;MASC;SG	N;NOM;INDF;SG
φοιτητής	التلميذ	φοιτητής	تَلمِيذ	N;NOM;MASC;SG	N;NOM;DEF;SG
περιστέρι	حمامة	περιστέρι	حمامة	N;NOM;NEUT;SG	N;NOM;INDF;SG
περιστέρι	حمامة	περιστέρι	حمامة	N;NOM;NEUT;SG	N;NOM;INDF;SG
σαφής	واضح	σαφής	وَاضِح	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
σαφής	واضحة	σαφής	وَاضِح	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
συναισθήματα	عواطف	συναίσθημα	عَاطِفَة	N;NOM;NEUT;PL	N;NOM;INDF;PL
συναισθήματα	المشاعر	συναίσθημα	مَشعَر	N;NOM;NEUT;PL	N;NOM;DEF;PL
συναισθήματα	العواطف	συναίσθημα	عَاطِفَة	N;NOM;NEUT;PL	N;NOM;DEF;PL
συναισθήματα	المشاعر	συναίσθημα	مَشعَر	N;NOM;NEUT;PL	N;NOM;DEF;PL
συναισθήματα	مشاعر	συναίσθημα	مَشعَر	N;NOM;NEUT;PL	N;NOM;INDF;PL
πρέσβης	السفيرة	πρέσβης	سَفِيرَة	N;NOM;MASC;SG	N;NOM;DEF;SG
πρέσβης	سفير	πρέσβης	سَفِير	N;NOM;MASC;SG	N;NOM;INDF;SG
πρέσβης	السفير	πρέσβης	سَفِير	N;NOM;MASC;SG	N;NOM;DEF;SG
λίστες	قوائم	λίστας	قَائِمَة	N;NOM;FEM;PL	N;NOM;INDF;PL
λίστες	القوائم	λίστας	قَائِمَة	N;NOM;FEM;PL	N;NOM;DEF;PL
διαιτητής	حكم	διαιτητής	حُكم	N;NOM;MASC;SG	N;NOM;INDF;SG
διαιτητής	الحكم	διαιτητής	حُكم	N;NOM;MASC;SG	N;NOM;DEF;SG
διαιτητής	المرجع	διαιτητής	مَرجِع	N;NOM;MASC;SG	N;NOM;DEF;SG
προσθέτει	يضيف	προσθέτω	أَضَاف	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
σαουδική	سعودي	σαουδικός	سَعُودِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
σαουδική	السعودي	σαουδικός	سَعُودِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
βρέφος	الرضيع	βρέφος	رَضِيع	N;NOM;NEUT;SG	N;NOM;DEF;SG
βρέφος	الرضع	βρέφος	رَضع	N;NOM;NEUT;SG	N;NOM;DEF;SG
κύτταρο	زنزانة	κύτταρο	زِنزَانَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
κύτταρο	الزنزانة	κύτταρο	زِنزَانَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
κύτταρο	خلية	κύτταρο	خَلِيَّة	N;NOM;NEUT;SG	N;NOM;INDF;SG
κύτταρο	الخلية	κύτταρο	خَلِيَّة	N;NOM;NEUT;SG	N;NOM;DEF;SG
άστρα	النجوم	άστρα	نَجم	N;NOM;NEUT;PL	N;NOM;DEF;PL
άστρα	نجوم	άστρα	نَجم	N;NOM;NEUT;PL	N;NOM;INDF;PL
αεροδρόμια	مطارات	αεροδρόμιο	مَطَار	N;NOM;NEUT;PL	N;NOM;INDF;PL
αεροδρόμια	المطارات	αεροδρόμιο	مَطَار	N;NOM;NEUT;PL	N;NOM;DEF;PL
ξένο	اجنبي	ξένος	أَجنَبِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
ξένο	الاجنبي	ξένος	أَجنَبِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
ξένο	اجنبية	ξένος	أَجنَبِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
ιδιοκτήτες	مالكو	ιδιοκτήτης	مَالكُو	N;NOM;MASC;PL	N;NOM;INDF;PL
συνεντεύξεις	المقابلات	σύνεντευξη	مُقَابَلَة	N;NOM;FEM;PL	N;NOM;DEF;PL
συνεντεύξεις	مقابلات	σύνεντευξη	مُقَابَلَات	N;NOM;FEM;PL	N;NOM;INDF;PL
δωρεά	تبرع	δωραός	بَرَع	N;NOM;FEM;SG	N;NOM;INDF;SG
δωρεά	التبرع	δωραός	تَبَرُّع	N;NOM;FEM;SG	N;NOM;DEF;SG
δωρεά	تبرع	δωραός	بَرَع	N;NOM;FEM;SG	N;NOM;INDF;SG
δωρεά	التبرع	δωραός	تَبَرُّع	N;NOM;FEM;SG	N;NOM;DEF;SG
αλυσίδες	سلاسل	αλυσίδα	سَلَاسِل	N;NOM;FEM;PL	N;NOM;INDF;PL
αλυσίδες	السلاسل	αλυσίδα	سَلسَلَة	N;NOM;FEM;PL	N;NOM;DEF;PL
πιστός	مخلص	πιστός	مُخَلَّص	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
πιστός	مخلص	πιστός	مُخَلَّص	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
πιστός	مخلصة	πιστός	مخلصة	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
έξοδος	ناتج	έξοδος	نَاتِج	N;NOM;FEM;SG	N;NOM;INDF;SG
έξοδος	الناتج	έξοδος	نَاتِج	N;NOM;FEM;SG	N;NOM;DEF;SG
έξοδος	الاخراج	έξοδος	خَرَج	N;NOM;FEM;SG	N;NOM;DEF;SG
έξοδος	خروج	έξοδος	خُرُوج	N;NOM;FEM;SG	N;NOM;INDF;SG
έξοδος	الخروج	έξοδος	خُرُوج	N;NOM;FEM;SG	N;NOM;DEF;SG
έξοδος	المخرج	έξοδος	مُخرِج	N;NOM;FEM;SG	N;NOM;DEF;SG
έξοδος	مخرج	έξοδος	مَخرَج	N;NOM;FEM;SG	N;NOM;INDF;SG
έξοδος	نزوح	έξοδος	نُزُوح	N;NOM;FEM;SG	N;NOM;INDF;SG
αναπτύσσει	يطور	αναπτύσσω	طَار	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
ναυτιλία	الشحن	ναυτιλία	شَحن	N;NOM;FEM;SG	N;NOM;DEF;SG
ναυτιλία	شحن	ναυτιλία	شَحن	N;NOM;FEM;SG	N;NOM;INDF;SG
ενσωματώθηκε	اسست	ενσωματώνω	أَسَاس	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;FEM;SG;3;PASS
δείκτες	المؤشرات	δείκτης	مُؤَشِّر	N;NOM;MASC;PL	N;NOM;DEF;PL
δείκτες	مؤشرات	δείκτης	مُؤَشِّر	N;NOM;MASC;PL	N;NOM;INDF;PL
χαρτονομίσματα	فواتير	χαρτονόμισμα	فَاتُورَة	N;NOM;NEUT;PL	N;NOM;INDF;PL
χαρτονομίσματα	الفواتير	χαρτονόμισμα	فَاتُورَة	N;NOM;NEUT;PL	N;NOM;DEF;PL
προδιαγραφές	مواصفات	προδιαγραφή	مُوَاصَفَة	N;NOM;FEM;PL	N;NOM;INDF;PL
προδιαγραφές	المواصفات	προδιαγραφή	مُوَاصَفَة	N;NOM;FEM;PL	N;NOM;DEF;PL
προδιαγραφές	مواصفات	προδιαγραφή	مُوَاصَفَة	N;NOM;FEM;PL	N;NOM;INDF;PL
προδιαγραφές	المواصفات	προδιαγραφή	مُوَاصَفَة	N;NOM;FEM;PL	N;NOM;DEF;PL
τζιν	الجينز	τζεν	جَينز	N;NOM;NEUT;SG	N;NOM;DEF;SG
τζιν	الجين	τζεν	جِين	N;NOM;NEUT;SG	N;NOM;DEF;SG
συμβάσεις	عقود	σύμβαση	عَقد	N;NOM;FEM;PL	N;NOM;INDF;PL
συμβάσεις	العقود	σύμβαση	عَقد	N;NOM;FEM;PL	N;NOM;DEF;PL
συμβάσεις	اتفاقيات	σύμβαση	اِتِّفَاقِيَّة	N;NOM;FEM;PL	N;NOM;INDF;PL
συμβάσεις	الاتفاقيات	σύμβαση	اِتِّفَاقِيَّة	N;NOM;FEM;PL	N;NOM;DEF;PL
απόφοιτοι	خريجي	απόφοιτος	خِرِّيج	N;NOM;MASC;PL	N;NOM;INDF;PL
διαζύγιο	الطلاق	διαζύγιο	طَلَاق	N;NOM;NEUT;SG	N;NOM;DEF;SG
διαζύγιο	طلاق	διαζύγιο	طَلَاق	N;NOM;NEUT;SG	N;NOM;INDF;SG
πυραμίδα	الهرم	πυραμίδα	هَرم	N;NOM;FEM;SG	N;NOM;DEF;SG
φωτογράφος	المصور	φωτογράφος	المصور	N;NOM;MASC;SG	N;NOM;DEF;SG
φωτογράφος	مصور	φωτογράφος	مُصَوِّر	N;NOM;MASC;SG	N;NOM;INDF;SG
πρόσθεσε	اضاف	προσθέτω	أَضَاف	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;MASC;SG;3;ACT
δεξαμενή	حاوية	δεξαμενή	حَاوِيَة	N;NOM;FEM;SG	N;NOM;INDF;SG
δεξαμενή	الحاوية	δεξαμενή	حَاوِيَة	N;NOM;FEM;SG	N;NOM;DEF;SG
δεξαμενή	دبابة	δεξαμενή	دَبَّابَة	N;NOM;FEM;SG	N;NOM;INDF;SG
δεξαμενή	الدبابة	δεξαμενή	دَبَّابَة	N;NOM;FEM;SG	N;NOM;DEF;SG
δεξαμενή	خزان	δεξαμενή	خَزَّان	N;NOM;FEM;SG	N;NOM;INDF;SG
δεξαμενή	الخزان	δεξαμενή	خَزَّان	N;NOM;FEM;SG	N;NOM;DEF;SG
δεξαμενή	خزان	δεξαμενή	خَزَّان	N;NOM;FEM;SG	N;NOM;INDF;SG
καιρός	الجو	καιρός	جَوّ	N;NOM;MASC;SG	N;NOM;DEF;SG
καιρός	الطقس	καιρός	طَقس	N;NOM;MASC;SG	N;NOM;DEF;SG
καιρός	طقس	καιρός	طَقس	N;NOM;MASC;SG	N;NOM;INDF;SG
βόμβα	قنبلة	βόμβα	قُنبُلَة	N;NOM;FEM;SG	N;NOM;INDF;SG
βόμβα	القنبلة	βόμβα	قُنبُلَة	N;NOM;FEM;SG	N;NOM;DEF;SG
νεολαία	شب	νεολαία	شَبّ	N;NOM;FEM;SG	N;NOM;INDF;SG
οντότητα	كيان	οντότητα	كِيَان	N;NOM;FEM;SG	N;NOM;INDF;SG
οντότητα	الكيان	οντότητα	كِيَان	N;NOM;FEM;SG	N;NOM;DEF;SG
πλαγιά	المنحدر	πλαγιά	مُنحَدِر	N;NOM;FEM;SG	N;NOM;DEF;SG
πλαγιά	منحدر	πλαγιά	مُنحَدَر	N;NOM;FEM;SG	N;NOM;INDF;SG
πλαγιά	الانحدار	πλαγιά	اِنحِدَار	N;NOM;FEM;SG	N;NOM;DEF;SG
εξαιρέσεις	الاستثناءات	εξαίρεση	اِستِثنَاء	N;NOM;FEM;PL	N;NOM;DEF;PL
εξαιρέσεις	استثناءات	εξαίρεση	اِستِثنَاء	N;NOM;FEM;PL	N;NOM;INDF;PL
ανώτερος	متفوق	άνω	مُتَفَوِّق	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
