tudi	بھی	tudi	بھی	PART	PART
dejanski	موجود	dejanski	موجود	ADJ;NOM;MASC;SG	ADJ
dejanski	اصلی	dejanski	اصلی	ADJ;NOM;MASC;SG	ADJ
dejanski	حاضر	dejanski	حاضر	ADJ;NOM;MASC;SG	ADJ
dejanski	موجود	dejanski	موجود	ADJ;NOM;MASC;SG	ADJ
dejanski	حقیقی	dejanski	حقیقی	ADJ;NOM;MASC;SG	ADJ
dejanski	اصلی	dejanski	اصلی	ADJ;NOM;MASC;SG	ADJ
dejanski	حاضر	dejanski	حاضر	ADJ;NOM;MASC;SG	ADJ
odrasel	بالغ	odrasel	بالغ	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ
žito	مزاج	žito	مزاج	N;NOM;FEM;SG	N;NOM;MASC;SG;3
žito	وضع	žito	وضع	N;NOM;FEM;SG	N;NOM;MASC;SG;3
žito	اصلیت	žito	اصلیت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
žito	روغن	žito	روغن	N;NOM;FEM;SG	N;NOM;MASC;SG;3
nebesa	آسمان	nebo	آسمان	N;NOM;FEM;SG	N;NOM;MASC;SG;3
bend	پٹی	bend	پٹی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
nevihta	طوفان	nevihta	طوفان	N;NOM;FEM;SG	N;NOM;MASC;SG;3
nevihta	آندھی	nevihta	آندھی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
rezervne	کمیاب	rezerven	کمیاب	ADJ;NOM;FEM;PL	ADJ
razlikovanje	تفریق	razlikovanje	تفریق	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
razlikovanje	امتیاز	razlikovanje	امتیاز	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
razlikovanje	خطاب	razlikovanje	خطاب	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
razlikovanje	عظمت	razlikovanje	عظمت	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
razlikovanje	برتری	razlikovanje	برتری	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
razlikovanje	نام	razlikovanje	نام	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
razlikovanje	خطاب	razlikovanje	خطاب	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
razlikovanje	عظمت	razlikovanje	عظمت	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
razlikovanje	برتری	razlikovanje	برتری	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
razlikovanje	نام	razlikovanje	نام	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
ponovi	دہرانا	ponoviti	دہرانا	V;PFV;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
fizična	جسمانی	fizičen	جسمانی	ADJ;NOM;FEM;SG	ADJ
razkril	دکھانا	razkriti	دکھا	V;PFV;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
priključitev	نقطہ	priključitev	نقطہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	سرا	priključitev	سرا	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	ساتھی	priključitev	ساتھی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	اتصال	priključitev	اتصال	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	موضوع	priključitev	موضوع	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	معاملہ	priključitev	معاملہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	نقطہ	priključitev	نقطہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	سرا	priključitev	سرا	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	واسطہ	priključitev	واسطہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	ساتھی	priključitev	ساتھی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	اتصال	priključitev	اتصال	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	موضوع	priključitev	موضوع	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	میل	priključitev	میل	N;NOM;FEM;SG	N;NOM;MASC;SG;3
priključitev	معاملہ	priključitev	معاملہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
stanovanjske	رہائشی	stanovanjski	رہائشی	ADJ;NOM;FEM;PL	ADJ;NOM
prehrana	غذائیت.	prehrana	غذائیت.	N;NOM;FEM;SG	N;NOM;MASC;SG;3
delni	متعصب	delen	متعصب	ADJ;NOM;DEF;MASC;SG	ADJ
delni	نامکمل	delen	نامکمل	ADJ;NOM;DEF;MASC;SG	ADJ
delni	جانبدار	delen	جانبدار	ADJ;NOM;DEF;MASC;SG	ADJ
organska	منظم	organski	منظم	ADJ;NOM;FEM;SG	ADJ
organska	موروثی	organski	موروثی	ADJ;NOM;FEM;SG	ADJ
organska	آئینی	organski	آئینی	ADJ;NOM;FEM;SG	ADJ
organska	مربوط	organski	مربوط	ADJ;NOM;FEM;SG	ADJ
neposreden	اصلی	neposreden	اصلی	ADJ;NOM;INDF;MASC;SG	ADJ
neposreden	مستقیم	neposreden	مستقیم	ADJ;NOM;INDF;MASC;SG	ADJ
neposreden	واضح	neposreden	واضح	ADJ;NOM;INDF;MASC;SG	ADJ
žoga	تفریح	žoga	تفریح	N;NOM;FEM;SG	N;NOM;MASC;SG;3
mešano	مخلوط	mešan	مخلوط	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
arhitekturne	تعمیراتی	arhitekturen	تعمیراتی	ADJ;NOM;FEM;PL	ADJ;NOM
vrzel	خلا	vrzeti	خلا	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vrzel	مذاق	vrzeti	مذاق	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vrzel	گھاٹی	vrzeti	گھاٹی	N;NOM;MASC;SG	N;NOM;FEM;SG;3
vrzel	فصل	vrzeti	فصل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vrzel	خلا	vrzeti	خلا	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vrzel	رخنہ	vrzeti	رخنہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vrzel	مذاق	vrzeti	مذاق	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vrzel	گھاٹی	vrzeti	گھاٹی	N;NOM;MASC;SG	N;NOM;FEM;SG;3
vrzel	فصل	vrzeti	فصل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
mami	ماں	mama	ماں	N;NOM;FEM;SG	N;NOM;MASC;SG;3
zvesti	وفاداری	zvesti	وفاداری	ADJ;NOM;MASC;PL	ADJ
zvesti	وفادار	zvesti	وفادار	ADJ;NOM;MASC;PL	ADJ
zvesti	صحیح	zvesti	صحیح	ADJ;NOM;MASC;PL	ADJ
zvesti	درست	zvesti	درست	ADJ;NOM;MASC;PL	ADJ
efekt	فلم	efekt	فلم	N;NOM;MASC;SG	N;NOM;FEM;SG;3
valuta	دور	valuta	دور	N;NOM;FEM;SG	N;NOM;MASC;SG;3
valuta	عرصہ	valuta	عرصہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
valuta	رواج	valuta	رواج	N;NOM;FEM;SG	N;NOM;MASC;SG;3
uho	سماعت	uho	سماعت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
habitat	بستی	habitat	بس	N;NOM;MASC;SG	N;NOM;FEM;SG;3
temni	ناخواندہ	temen	ناخواندہ	ADJ;NOM;MASC;PL	ADJ
temni	افسردہ	temen	افسردہ	ADJ;NOM;MASC;PL	ADJ
temni	رنجیدہ	temen	رنجیدہ	ADJ;NOM;MASC;PL	ADJ
temni	نامعلوم	temen	نامعلوم	ADJ;NOM;MASC;PL	ADJ
temni	نابلد	temen	نابلد	ADJ;NOM;MASC;PL	ADJ
temni	پراسرار	temen	پراسرار	ADJ;NOM;MASC;PL	ADJ
temni	تاریکی	temen	تاریکی	ADJ;NOM;MASC;PL	ADJ
tekač	وصولی	tekač	وصولی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
zmogljivost	قصہ	zmogljivost	قصہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
zmogljivost	قضیہ	zmogljivost	قضیہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
zmogljivost	حیثیت	zmogljivost	حیثیت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
vice	فسق	vica	فسق	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vice	عیب	vica	عیب	N;NOM;MASC;SG	N;NOM;MASC;SG;3
zapleteno	مشکل	zapleten	مشکل	ADJ;NOM;NEUT;SG	ADJ
zapleteno	پیچیدہ	zapleten	پیچیدہ	ADJ;NOM;NEUT;SG	ADJ
zapleteno	مربوط	zapleten	مربوط	ADJ;NOM;NEUT;SG	ADJ
zapleteno	مربوط	zapleten	مربوط	ADJ;NOM;NEUT;SG	ADJ
zapleteno	پیچیدہ	zapleten	پیچیدہ	ADJ;NOM;NEUT;SG	ADJ
bolan	بیمار	bolan	بیمار	ADJ;NOM;INDF;MASC;SG	ADJ
popravilo	شہرت	popravilo	شہرت	N;NOM;NEUT;SG	N;NOM;FEM;SG;3
popravilo	رجوع	popravilo	رجوع	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
popravilo	رسائی	popravilo	رسائی	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
popravilo	مرجع	popravilo	مرجع	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
popravilo	مقبولیت	popravilo	مقبولیت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
predstavništvo	شبیہہ	predstavništvo	شبیہہ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
predstavništvo	نمائندگی	predstavništvo	نمائندگی	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
obvezna	لازمی	obvezen	لازمی	ADJ;NOM;FEM;SG	ADJ
obvezna	ضروری	obvezen	ضروری	ADJ;NOM;FEM;SG	ADJ
čudno	طلسماتی	čuden	طلسماتی	ADJ;NOM;NEUT;SG	ADJ
čudno	طلسماتی	čuden	طلسماتی	ADJ;NOM;NEUT;SG	ADJ
čudno	عجیب	čuden	عجیب	ADJ;NOM;NEUT;SG	ADJ
čudno	غیر	čuden	غیر	ADJ;NOM;NEUT;SG	ADJ
čudno	نامانوس	čuden	نامانوس	ADJ;NOM;NEUT;SG	ADJ
čudno	غیر	čuden	غیر	ADJ;NOM;NEUT;SG	ADJ
čudno	نامانوس	čuden	نامانوس	ADJ;NOM;NEUT;SG	ADJ
čudno	عجیب	čuden	عجیب	ADJ;NOM;NEUT;SG	ADJ
čudno	ضمنی	čuden	ضمنی	ADJ;NOM;NEUT;SG	ADJ
čudno	ہنگامی	čuden	ہنگامی	ADJ;NOM;NEUT;SG	ADJ
čudno	انوکھا	čuden	انوکھا	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
čudno	زائد	čuden	زائد	ADJ;NOM;NEUT;SG	ADJ
čudno	اتفاقی	čuden	اتفاقی	ADJ;NOM;NEUT;SG	ADJ
čudno	ضمنی	čuden	ضمنی	ADJ;NOM;NEUT;SG	ADJ
čudno	ہنگامی	čuden	ہنگامی	ADJ;NOM;NEUT;SG	ADJ
čudno	انوکھا	čuden	انوکھا	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
čudno	زائد	čuden	زائد	ADJ;NOM;NEUT;SG	ADJ
čudno	اتفاقی	čuden	اتفاقی	ADJ;NOM;NEUT;SG	ADJ
čudno	عجیب	čuden	عجیب	ADJ;NOM;NEUT;SG	ADJ
dobiček	بھلائی	dobiček	بھلائی	N;NOM;MASC;SG	N;NOM;FEM;SG;3
dobiček	بھلائی	dobiček	بھلائی	N;NOM;MASC;SG	N;NOM;FEM;SG;3
dobiček	فائدہ	dobiček	فائدہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dobiček	نفع	dobiček	نفع	N;NOM;MASC;SG	N;NOM;MASC;SG;3
upad	جنگ	upad	جنگ	N;NOM;MASC;SG	N;NOM;FEM;SG;3
upad	زندگی	upad	زندگی	N;NOM;MASC;SG	N;NOM;FEM;SG;3
elektromagnetno	برقناطیسی	elektromagneten	برقناطیسی	ADJ;NOM;NEUT;SG	ADJ;NOM
korita	مندی	korit	مندی	N;NOM;FEM;SG	N;NOM;MASC;SG;3
korita	اُتار	korit	اُتار	N;NOM;FEM;SG	N;NOM;MASC;SG;3
stand	خانہ	standa	خانہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
stand	قیام.	standa	قیام.	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ten	x	ten	x	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ten	x	ten	x	N;NOM;MASC;SG	N;NOM;MASC;SG;3
afera	معاملہ	afera	معاملہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
afera	بات	afera	بات	N;NOM;FEM;SG	N;NOM;FEM;SG;3
afera	معاملہ	afera	معاملہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
oster	ترش	oster	ترش	ADJ;NOM;INDF;MASC;SG	ADJ
oster	اشتہا	oster	اشتہا	ADJ;NOM;INDF;MASC;SG	ADJ
oster	چالاک	oster	چالاک	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
oster	سخت	oster	سخت	ADJ;NOM;INDF;MASC;SG	ADJ
oster	ترش	oster	ترش	ADJ;NOM;INDF;MASC;SG	ADJ
oster	اشتہا	oster	اشتہا	ADJ;NOM;INDF;MASC;SG	ADJ
oster	تیز	oster	تیز	ADJ;NOM;INDF;MASC;SG	ADJ
oster	چالاک	oster	چالاک	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
oster	سخت	oster	سخت	ADJ;NOM;INDF;MASC;SG	ADJ
ekološki	ماحولیاتی	ekološki	ماحولیاتی	ADJ;NOM;MASC;PL	ADJ;NOM
daj	لگانا	daj	لگا	V;PFV;IMP;SG;2;FIN	V;MASC;SG;NFIN;ACT
daj	پڑھنا	daj	پڑھ	V;PFV;IMP;SG;2;FIN	V;MASC;SG;NFIN;ACT
daj	بتانا	daj	بتا	V;PFV;IMP;SG;2;FIN	V;MASC;SG;NFIN;ACT
daj	بولنا	daj	بول	V;PFV;IMP;SG;2;FIN	V;MASC;SG;NFIN;ACT
daj	سنانا	daj	سنا	V;PFV;IMP;SG;2;FIN	V;MASC;SG;NFIN;ACT
daj	کہنا	daj	کہہ	V;PFV;IMP;SG;2;FIN	V;MASC;NFIN
zaprto	مسدود	zaprt	مسدود	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
zaprto	محدود	zaprt	محدود	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
zaprto	مسدود	zaprt	مسدود	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
zaprto	محدود	zaprt	محدود	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
zaprto	بند	zaprt	بند	ADJ;NOM;NEUT;SG;V.PTCP	ADJ
večni	غیرمبدّل	večen	غیرمبدّل	ADJ;NOM;MASC;SG	ADJ
praznovanje	تہوار	praznovanje	تہوار	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
univerzalni	جامع	univerzalen	جامع	ADJ;NOM;MASC;SG	ADJ
univerzalni	جامع	univerzalen	جامع	ADJ;NOM;MASC;SG	ADJ
univerzalni	آفاقی	univerzalen	آفاقی	ADJ;NOM;MASC;SG	ADJ
prebivališče	مکان	prebivališče	مکان	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
prebivališče	قیام	prebivališče	قیام	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
prebivališče	اقامت	prebivališče	اقامت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
uvajanje	آغاز	uvajanje	آغاز	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
predelava	بازیابی	predelava	بازیابی	N;NOM;FEM;SG	N;NOM;FEM;SG;3
debel	قریبی	debel	قریبی	ADJ;NOM;INDF;MASC;SG	ADJ
debel	قریبی	debel	قریبی	ADJ;NOM;INDF;MASC;SG	ADJ
debel	روغنی	debel	روغنی	ADJ;NOM;INDF;MASC;SG	ADJ
debel	زرخیز	debel	زرخیز	ADJ;NOM;INDF;MASC;SG	ADJ
debel	مقتدر	debel	مقتدر	ADJ;NOM;INDF;MASC;SG	ADJ
debel	موٹا	debel	موٹا	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG
debel	روغنی	debel	روغنی	ADJ;NOM;INDF;MASC;SG	ADJ
debel	زرخیز	debel	زرخیز	ADJ;NOM;INDF;MASC;SG	ADJ
debel	مقتدر	debel	مقتدر	ADJ;NOM;INDF;MASC;SG	ADJ
narisal	پہنچنا	narisati	پہنچ	V;PFV;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
narisal	بڑھنا	narisati	بڑھ	V;PFV;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
narisal	چلنا	narisati	چل	V;PFV;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
narisal	لکھنا	narisati	لکھ	V;PFV;MASC;SG;V.PTCP	V;MASC;SG;NFIN;ACT
narisal	کھینچنے	narisati	کھینچ	V;PFV;MASC;SG;V.PTCP	V;NFIN
soul	روح	soul	روح	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vihar	طوفان	vihar	طوفان	N;NOM;MASC;SG	N;NOM;MASC;SG;3
vihar	آندھی	vihar	آندھی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
nasvet	اطلاع	nasvet	اطلاع	N;NOM;MASC;SG	N;NOM;FEM;SG;3
nasvet	صلاح-	nasvet	صلاح-	N;NOM;MASC;SG	N;NOM;MASC;SG;3
nasvet	اطلاع	nasvet	اطلاع	N;NOM;MASC;SG	N;NOM;FEM;SG;3
nasvet	صلاح-	nasvet	صلاح-	N;NOM;MASC;SG	N;NOM;MASC;SG;3
nasvet	مشورہ	nasvet	مشورہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
nasvet	شام	nasvet	شام	N;NOM;MASC;SG	N;NOM;FEM;SG;3
nasvet	بخشش	nasvet	بخشش	N;NOM;MASC;SG	N;NOM;MASC;SG;3
nasvet	شام	nasvet	شام	N;NOM;MASC;SG	N;NOM;FEM;SG;3
podzemni	تجرباتی	podzemen	تجرباتی	ADJ;NOM;MASC;SG	ADJ;NOM
podzemni	پوشیدہ	podzemen	پوشیدہ	ADJ;NOM;MASC;SG	ADJ
regionalna	علاقائی	regionalen	علاقائی	ADJ;NOM;FEM;SG	ADJ
sposobne	سازگار	sposoben	سازگار	ADJ;NOM;FEM;PL	ADJ
sposobne	باصلاحیت.	sposoben	باصلاحیت.	ADJ;NOM;FEM;PL	ADJ
sposobne	لائق	sposoben	لائق	ADJ;NOM;FEM;PL	ADJ
sposobne	سازگار	sposoben	سازگار	ADJ;NOM;FEM;PL	ADJ
sposobne	باصلاحیت.	sposoben	باصلاحیت.	ADJ;NOM;FEM;PL	ADJ
maska	بناوٹ	maska	بناوٹ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
ploščad	دھوکا	ploščad	دھوکا	N;NOM;FEM;SG	N;NOM;MASC;SG;3
ploščad	فریب	ploščad	فریب	N;NOM;FEM;SG	N;NOM;MASC;SG;3
nafta	پیٹرولیم.	naft	پیٹرولیم.	N;NOM;FEM;SG	N;NOM;MASC;SG;3
nafta	چکنائی	naft	چکنائی	N;NOM;FEM;SG	N;NOM;FEM;SG;3
nafta	پیٹرولیم.	naft	پیٹرولیم.	N;NOM;FEM;SG	N;NOM;MASC;SG;3
nafta	تیل	naft	تیل	N;NOM;FEM;SG	N;NOM;MASC;SG;3
nafta	چکنائی	naft	چکنائی	N;NOM;FEM;SG	N;NOM;FEM;SG;3
okvara	تخریب	okvara	تخریب	N;NOM;FEM;SG	N;NOM;MASC;SG;3
slana	تیز	slan	تیز	ADJ;NOM;FEM;SG	ADJ
varen	معتبر	varen	معتبر	ADJ;NOM;INDF;MASC;SG	ADJ
varen	یقینی	varen	یقینی	ADJ;NOM;INDF;MASC;SG	ADJ
svetla	روشن	svetel	روشن	ADJ;NOM;FEM;SG	ADJ
svetla	ذہین	svetel	ذہین	ADJ;NOM;FEM;SG	ADJ
grafike	تشکیلات	grafika	تشکیل	N;NOM;FEM;PL	N;NOM;MASC;PL;3
žaga	غلہ	žaga	غلہ	N;NOM;FEM;SG	N;NOM;MASC;SG;3
žaga	دانے	žaga	دا	N;NOM;FEM;SG	N;NOM;MASC;SG;3
žaga	کہاوت	žaga	کہاوت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
žaga	کہاوت	žaga	کہاوت	N;NOM;FEM;SG	N;NOM;MASC;SG;3
prizadeti	متفنّی	prizadeti	متفنّی	ADJ;NOM;MASC;PL;V.PTCP	ADJ
prizadeti	متفنّی	prizadeti	متفنّی	ADJ;NOM;MASC;PL;V.PTCP	ADJ
preiskovalna	تفتیشی	preiskovalen	تفتیشی	ADJ;NOM;FEM;SG	ADJ
preiskovalna	تحقیقی	preiskovalen	تحقیقی	ADJ;NOM;FEM;SG	ADJ
preiskovalna	تفتیشی	preiskovalen	تفتیشی	ADJ;NOM;FEM;SG	ADJ
preiskovalna	تحقیقی	preiskovalen	تحقیقی	ADJ;NOM;FEM;SG	ADJ
sedlo	زین	sedlo	زین	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
ukrep	مقدار	ukrep	مقدار	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ukrep	حجم	ukrep	حجم	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ukrep	مقدار	ukrep	مقدار	N;NOM;MASC;SG	N;NOM;MASC;SG;3
ukrep	حجم	ukrep	حجم	N;NOM;MASC;SG	N;NOM;MASC;SG;3
teoretični	علمی	teoretičen	علمی	ADJ;NOM;MASC;PL	ADJ
teoretični	علمی	teoretičen	علمی	ADJ;NOM;MASC;PL	ADJ
sovraštvo	بیزاری	sovraštvo	بیزاری	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
sovraštvo	نفرت	sovraštvo	نفرت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
sovraštvo	بیزاری	sovraštvo	بیزاری	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
sovraštvo	نفرت	sovraštvo	نفرت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
šok	شورش	šok	شورش	N;NOM;MASC;SG	N;NOM;MASC;SG;3
šok	تصادم	šok	تصادم	N;NOM;MASC;SG	N;NOM;MASC;SG;3
šok	دھماکا	šok	دھماکا	N;NOM;MASC;SG	N;NOM;MASC;SG;3
prijateljski	موافق.	prijateljski	موافق.	ADJ;NOM;MASC;SG	ADJ
prijateljski	موافق.	prijateljski	موافق.	ADJ;NOM;MASC;SG	ADJ
prijateljski	دوستانہ	prijateljski	دوستانہ	ADJ;NOM;MASC;SG	ADJ
zdravnica	استاد	zdravnica	استاد	N;NOM;FEM;SG	N;NOM;MASC;SG;3
rezervoar	منبع	rezervoar	منبع	N;NOM;MASC;SG	N;NOM;MASC;SG;3
debeli	روغنی	debela	روغنی	ADJ;NOM;MASC;PL	ADJ
debeli	زرخیز	debela	زرخیز	ADJ;NOM;MASC;PL	ADJ
debeli	مقتدر	debela	مقتدر	ADJ;NOM;MASC;PL	ADJ
debeli	روغنی	debela	روغنی	ADJ;NOM;MASC;PL	ADJ
debeli	زرخیز	debela	زرخیز	ADJ;NOM;MASC;PL	ADJ
debeli	مقتدر	debela	مقتدر	ADJ;NOM;MASC;PL	ADJ
prizadeta	متفنّی	prizadet	متفنّی	ADJ;NOM;FEM;SG;V.PTCP	ADJ
prizadeta	متفنّی	prizadet	متفنّی	ADJ;NOM;FEM;SG;V.PTCP	ADJ
cloud	ابہام	cloud	ابہام	N;NOM;MASC;SG	N;NOM;MASC;SG;3
cloud	ابہام	cloud	ابہام	N;NOM;MASC;SG	N;NOM;MASC;SG;3
cloud	بادل	cloud	بادل	N;NOM;MASC;SG	N;NOM;MASC;SG;3
kupi	خریدنا	kupa	خرید	V;PFV;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
podaljšek	اضافہ	podaljšek	اضافہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
podaljšek	وسعت	podaljšek	وسعت	N;NOM;MASC;SG	N;NOM;MASC;SG;3
podaljšek	توسیع	podaljšek	توسیع	N;NOM;MASC;SG	N;NOM;MASC;SG;3
intelektualno	معقول.	intelektualno	معقول.	ADJ;NOM;NEUT;SG	ADJ
intelektualno	پختہ	intelektualno	پختہ	ADJ;NOM;NEUT;SG	ADJ
intelektualno	ذہنی	intelektualno	ذہنی	ADJ;NOM;NEUT;SG	ADJ
delodajalec	آجر	delodajalec	آجر	N;NOM;MASC;SG	N;NOM;MASC;SG;3
delodajalec	مالک	delodajalec	مالک	N;NOM;MASC;SG	N;NOM;MASC;SG;3
delodajalec	آجر	delodajalec	آجر	N;NOM;MASC;SG	N;NOM;MASC;SG;3
delodajalec	مالک	delodajalec	مالک	N;NOM;MASC;SG	N;NOM;MASC;SG;3
onesnaženje	چھوت	onesnaženje	چھوت	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
trud	کارنامہ	trud	کارنامہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
trud	کارنامہ	trud	کارنامہ	N;NOM;MASC;SG	N;NOM;MASC;SG;3
trud	کوشش	trud	کوشش	N;NOM;MASC;SG	N;NOM;FEM;SG;3
podrejeni	مطیع	podrejen	مطیع	ADJ;NOM;MASC;PL;V.PTCP	ADJ
stabilno	مستحکم	stabilen	مستحکم	ADJ;NOM;NEUT;SG	ADJ
stabilno	فہمیدہ.	stabilen	فہمیدہ.	ADJ;NOM;NEUT;SG	ADJ
stabilno	مضبوط	stabilen	مضبوط	ADJ;NOM;NEUT;SG	ADJ
tržišče	نرخ	tržišče	نرخ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
tržišče	ہاٹ	tržišče	ہاٹ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
tržišče	نرخ	tržišče	نرخ	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
kritične	مبصّرانہ	kritičen	مبصّرانہ	ADJ;NOM;FEM;PL	ADJ
zatiranje	جبر	zatiranje	جبر	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
zatiranje	استیصال	zatiranje	استیصال	N;NOM;NEUT;SG	N;NOM;MASC;SG;3
drugačni	علاحدہ	drugačen	علحدہ	ADJ;NOM;MASC;PL	ADJ
float	بیڑا	float	بیڑا	N;NOM;MASC;SG	N;NOM;MASC;SG;3
dodaj	ملانا	dodaj	ملا	V;PFV;IND;SG;2;FIN	V;MASC;SG;NFIN;ACT
dodaj	بڑھانا	dodaj	بڑھا	V;PFV;IND;SG;2;FIN	V;MASC;SG;NFIN;ACT
dodaj	جوڑنا	dodaj	جوڑ	V;PFV;IND;SG;2;FIN	V;MASC;SG;NFIN;ACT
dodaj	ملانا	dodaj	ملا	V;PFV;IND;SG;2;FIN	V;MASC;SG;NFIN;ACT
vroča	مشتاقانہ.	vroč	مشتاقانہ.	ADJ;NOM;FEM;SG	ADJ
vroča	برانگیختہ	vroč	برانگیختہ	ADJ;NOM;FEM;SG	ADJ
vroča	سرگرم	vroč	سرگرم	ADJ;NOM;FEM;SG	ADJ
filter	روشنی	filter	روشنی	N;NOM;MASC;SG	N;NOM;MASC;SG;3
očitna	ظاہری	očiten	ظاہری	ADJ;NOM;FEM;SG	ADJ
očitna	آشکار	očiten	آشکار	ADJ;NOM;FEM;SG	ADJ
očitna	واضح	očiten	واضح	ADJ;NOM;FEM;SG	ADJ
očitna	آشکار	očiten	آشکار	ADJ;NOM;FEM;SG	ADJ
očitna	عیاں	očiten	عیاں	ADJ;NOM;FEM;SG	ADJ
očitna	واضح	očiten	واضح	ADJ;NOM;FEM;SG	ADJ
