एक	ühe	एक	üks	NUM	NUM;GEN;SG
उत्पादकता	tootlikkus	उत्पादकता	tootlikkus	N;NOM;FEM;SG;3	N;NOM;SG
कागज़	paber	कागज़	paber	N;NOM;MASC;SG;3	N;NOM;SG
सांप	madu	सांप	madu	N;NOM;MASC;SG;3	N;NOM;SG
सांप	snake	सांप	snake	N;NOM;MASC;SG;3	N;NOM;SG
सांप	mao	सांप	magu	N;NOM;MASC;SG;3	N;NOM;SG
गंतव्य	sihtkoht	गंतव्य	siht_koht	N;NOM;MASC;SG;3	N;NOM;SG
रेलगाड़ी	rong	रेलगाड़ी	rong	N;NOM;FEM;SG;3	N;NOM;SG
ट्रेडमार्क	kaubamärk	ट्रेडमार्क	kauba_märk	N;NOM;MASC;SG;3	N;NOM;SG
साँप	madu	साँप	madu	N;NOM;MASC;SG;3	N;NOM;SG
साँप	snake	साँप	snake	N;NOM;MASC;SG;3	N;NOM;SG
साँप	mao	साँप	magu	N;NOM;MASC;SG;3	N;NOM;SG
सचिवालय	sekretariaat	सचिवालय	sekretariaat	N;NOM;MASC;SG;3	N;NOM;SG
इंसुलिन	insuliin	इंसुलिन	insuliin	N;NOM;MASC;SG;3	N;NOM;SG
सींग	sarv	सींग	sarv	N;NOM;MASC;SG;3	N;NOM;SG
डूब	uppumas	डूब	uppuma	V;ACT	V;IN+ESS;V.CVB;ACT
पिरामिड	püramiid	पिरामिड	pürami	N;NOM;MASC;SG;3	N;NOM;SG
खोजा	avastasin	खोजा	avastama	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;1;PST;FIN;ACT
खोजा	avastas	खोजा	avastama	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
खोजा	otsisin	खोजा	otsima	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;1;PST;FIN;ACT
खोजा	otsis	खोजा	otsima	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
ऑयल	nafta	ऑयल	nafta	N;NOM;MASC;SG;3	N;NOM;SG
पिच	pigi	पिच	pigi	N;NOM;FEM;SG;3	N;NOM;SG
झरना	kose	झरना	kose	N;NOM;MASC;SG;3	N;NOM;SG
झरना	juga	झरना	juga	N;NOM;MASC;SG;3	N;NOM;SG
झरना	falls	झरना	falls	N;NOM;MASC;SG;3	N;NOM;SG
सीमांत	piir	सीमांत	piir	N;NOM;MASC;SG;3	N;NOM;SG
गुणांक	koefitsient	गुणांक	koefitsient	N;NOM;MASC;SG;3	N;NOM;SG
लॉग	log	लॉग	log	N;NOM;MASC;SG;3	N
सिलिकॉन	räni	सिलिकॉन	räni	N;NOM;MASC;SG;3	N;NOM;SG
मानदंड	kriteerium	मानदंड	kriteerium	N;NOM;MASC;SG;3	N;NOM;SG
समझाया	selgitas	समझा	selgitama	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
सॉसेज	vorst	सॉसेज	vorst	N;NOM;MASC;SG;3	N;NOM;SG
सहानुभूति	kaastunne	सहानुभूति	kaas_tunne	N;NOM;FEM;SG;3	N;NOM;SG
सहानुभूति	empaatia	सहानुभूति	empaatia	N;NOM;FEM;SG;3	N;NOM;SG
मुकुट	crown	मुकुट	crown	N;NOM;MASC;SG;3	N;NOM;SG
मुकुट	kroon	मुकुट	kroon	N;NOM;MASC;SG;3	N;NOM;SG
मजबूती	tugevus	मजबूती	tugevus	N;NOM;FEM;SG;3	N;NOM;SG
भण्डार	varu	भण्डार	varu	N;NOM;MASC;SG;3	N;NOM;SG
कंपनियाँ	äriühingud	कंपनी	äri_ühing	N;NOM;FEM;PL;3	N;NOM;PL
कंपनियाँ	firmad	कंपनी	firma	N;NOM;FEM;PL;3	N;NOM;PL
कंपनियाँ	ettevõtted	कंपनी	ette_võte	N;NOM;FEM;PL;3	N;NOM;PL
भूवैज्ञानिक	geoloog	भूवैज्ञानिक	geoloog	N;NOM;MASC;SG;3	N;NOM;SG
सीने	rind	सीना	rind	N;NOM;MASC;SG;3	N;NOM;SG
सीने	rindkere	सीना	rind_kere	N;NOM;MASC;SG;3	N;NOM;SG
सीने	kirst	सीना	kirst	N;NOM;MASC;SG;3	N;NOM;SG
घर्षण	hõõrdumine	घर्षण	hõõrdumine	N;NOM;MASC;SG;3	N;NOM;SG
नरसंहार	veresaun	नरसंहार	vere_saun	N;NOM;MASC;SG;3	N;NOM;SG
नरसंहार	genotsiid	नरसंहार	genotsii	N;NOM;MASC;SG;3	N;NOM;SG
नरसंहार	genotsiidi	नरसंहार	genotsiit	N;NOM;MASC;SG;3	N;NOM;SG
पड़ोस	naabrus	पड़ोस	naabrus	N;NOM;MASC;SG;3	N;NOM;SG
न्यास	sihtasutus	न्यास	siht_asutus	N;NOM;MASC;SG;3	N;NOM;SG
न्यास	fond	न्यास	fond	N;NOM;MASC;SG;3	N;NOM;SG
न्यास	vundament	न्यास	vundament	N;NOM;MASC;SG;3	N;NOM;SG
फोरम	foorum	फोरम	foorum	N;NOM;FEM;SG;3	N;NOM;SG
पूँछ	saba	पूँछ	saba	N;NOM;FEM;SG;3	N;NOM;SG
लड़का	poiss	लड़का	poiss	N;NOM;MASC;SG;3	N;NOM;SG
बॉडी	keha	बॉडी	keha	N;NOM;FEM;SG;3	N;NOM;SG
मुक्केबाजी	poks	मुक्केबाजी	poks	N;NOM;FEM;SG;3	N;NOM;SG
मुक्केबाजी	poksi	मुक्केबाजी	poks	N;NOM;FEM;SG;3	N;NOM;SG
बोतल	pudel	बोतल	pudel	N;NOM;FEM;SG;3	N;NOM;SG
पिस्टन	kolb	पिस्टन	kolb	N;NOM;MASC;SG;3	N;NOM;SG
त्रिज्या	raadius	त्रिज्या	raadius	N;NOM;FEM;SG;3	N;NOM;SG
सस्ता	odav	सस्ता	odav	ADJ;NOM;MASC;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
सस्ता	odavam	सस्ता	odavam	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR;SG
चेन	chen	चेन	chen	N;NOM;FEM;SG;3	N;NOM;SG
चेन	kett	चेन	kett	N;NOM;FEM;SG;3	N;NOM;SG
चेन	ahel	चेन	ahel	N;NOM;FEM;SG;3	N;NOM;SG
आर्द्रता	niiskus	आर्द्रता	niiskus	N;NOM;FEM;SG;3	N;NOM;SG
समन्वित	koordineeritud	समन्वित	koordineeri=tud	ADJ;NOM	ADJ;PST;V.PTCP;PASS
समन्वित	kooskõlastatud	समन्वित	koos_kõlasta=tud	ADJ;NOM	ADJ;PST;V.PTCP;PASS
संचिका	fail	संचिका	fail	N;NOM;FEM;SG;3	N;NOM;SG
स्पष्टीकरण	seletus	स्पष्टीकरण	seletus	N;NOM;MASC;SG;3	N;NOM;SG
स्पष्टीकरण	selgitus	स्पष्टीकरण	selgitus	N;NOM;MASC;SG;3	N;NOM;SG
स्पष्टीकरण	selgitamine	स्पष्टीकरण	selgitamine	N;NOM;MASC;SG;3	N;NOM;SG
स्पष्टीकरण	selgitus	स्पष्टीकरण	selgitus	N;NOM;MASC;SG;3	N;NOM;SG
यूट्यूब	youtube	यूट्यूब	youtube	N;NOM;MASC;SG;3	N;NOM;SG
शक्तियाँ	võimed	शक्ति	võime	N;NOM;FEM;PL;3	N;NOM;PL
शक्तियाँ	volitused	शक्ति	volitus	N;NOM;FEM;PL;3	N;NOM;PL
कारखाना	vabrik	कारखाना	vabrik	N;NOM;MASC;SG;3	N;NOM;SG
कारखाना	tehas	कारखाना	tehas	N;NOM;MASC;SG;3	N;NOM;SG
फलक	juhatus	फलक	juhatus	N;NOM;MASC;SG;3	N;NOM;SG
फलक	paneel	फलक	paneel	N;NOM;MASC;SG;3	N;NOM;SG
फलक	paneel	फलक	paneel	N;NOM;MASC;SG;3	N;NOM;SG
निलंबित	peatatud	निलंबित	peatama	ADJ	ADJ;PST;V.PTCP;PASS
बंदूक	püss	बंदूक	püss	N;NOM;FEM;SG;3	N;NOM;SG
बंदूक	relv	बंदूक	relv	N;NOM;FEM;SG;3	N;NOM;SG
संतुष्टि	rahulolu	संतुष्टि	rahul_olu	N;NOM;FEM;SG;3	N;NOM;SG
संवेग	hoog	संवेग	hoog	N;NOM;MASC;SG;3	N;NOM;SG
वंशावली	genealoogia	वंशावली	genealoogia	N;NOM;FEM;SG;3	N;NOM;SG
निमोनिया	pneumoonia	निमोनिया	pneumoonia	N;NOM;MASC;SG;3	N;NOM;SG
निमोनिया	kopsupõletik	निमोनिया	kopsu_põletik	N;NOM;MASC;SG;3	N;NOM;SG
विस्थापित	ümberasustatud	विस्थापित	ümberasusta=tud	ADJ	ADJ;PST;V.PTCP;PASS
उत्पीड़न	ahistamine	उत्पीडन	ahistamine	N;NOM;MASC;SG;3	N;NOM;SG
उत्पीड़न	kallaletung	उत्पीडन	kallale_tung	N;NOM;MASC;SG;3	N;NOM;SG
उत्पीड़न	rünnak	उत्पीडन	rünnak	N;NOM;MASC;SG;3	N;NOM;SG
उत्पीड़न	ründamine	उत्पीडन	ründamine	N;NOM;MASC;SG;3	N;NOM;SG
कोकेन	kokaiin	कोकेन	kokaiin	N;NOM;MASC;SG;3	N;NOM;SG
जोन	joan	जोन	joan	N;NOM;MASC;SG;3	N;NOM;SG
शाखाएं	filiaalid	शाखा	filiaal	N;NOM;FEM;PL;3	N;NOM;PL
शाखाएं	oksad	शाखा	oks	N;NOM;FEM;PL;3	N;NOM;PL
नशे	purjus	नशा	purjus	N;NOM;MASC;SG;3	N;NOM;SG
नशे	joodik	नशा	joodik	N;NOM;MASC;SG;3	N;NOM;SG
पुकारा	helistas	पुकार	helistama	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
झंडा	lipp	झंडा	lipp	N;NOM;MASC;SG;3	N;NOM;SG
ग्लास	klaas	ग्लास	klaas	N;NOM;MASC;SG;3	N;NOM;SG
घेर	ümbritsevad	घेर	ümbritsema	V;ACT	V;IND;PL;3;PRS;FIN;ACT
आंत	soolestiku	आंत	soolestik	N;NOM;FEM;SG;3	N;NOM;SG
क्रियान्वयन	rakendamine	क्रियान्वयन	rakendamine	N;NOM;MASC;SG;3	N;NOM;SG
क्रियान्वयन	elluviimine	क्रियान्वयन	ellu_viimine	N;NOM;MASC;SG;3	N;NOM;SG
सिगार	sigari	सिगार	sigari	N;NOM;MASC;SG;3	N;NOM;SG
रुपया	ruupia	रुपया	ruupia	N;NOM;MASC;SG;3	N;NOM;SG
प्रक्रम	protsess	प्रक्रम	protsess	N;NOM;MASC;SG;3	N;NOM;SG
गवाह	tunnistaja	गवाह	tunnistaja	N;NOM;MASC;SG;3	N;NOM;SG
मजाक	nali	मजाक	nali	N;NOM;MASC;SG;3	N;NOM;SG
कांड	skandaal	कांड	skandaal	N;NOM;MASC;SG;3	N;NOM;SG
क्लोरीन	kloori	क्लोरीन	kloor	N;NOM;MASC;SG;3	N;NOM;SG
मिठाई	magustoit	मिठा	magus_toit	N;NOM;FEM;SG;3	N;NOM;SG
बदलना	asendus	बदल	asenduma	V;MASC;NFIN;ACT	V;IND;SG;3;PST;FIN;ACT
सड़कें	tänavad	सड़क	tänav	N;NOM;FEM;PL;3	N;NOM;PL
प्रीमियम	preemia	प्रीमियम	preemia	N;NOM;MASC;SG;3	N;NOM;SG
प्रीमियम	premium	प्रीमियम	premium	N;NOM;MASC;SG;3	N;NOM;SG
प्रीमियम	lisatasu	प्रीमियम	lisa_tasu	N;NOM;MASC;SG;3	N;NOM;SG
घेरा	piiramine	घेरा	piiramine	N;NOM;MASC;SG;3	N;NOM;SG
घेरा	ring	घेरा	ring	N;NOM;MASC;SG;3	N;NOM;SG
घेरा	circle	घेरा	circle	N;NOM;MASC;SG;3	N;NOM;SG
एक्सेस	juurdepääs	एक्सेस	juurde_pääs	N;NOM;MASC;SG;3	N;NOM;SG
एक्सेस	ligipääs	एक्सेस	ligi_pääs	N;NOM;MASC;SG;3	N;NOM;SG
स्क्रिप्ट	käsikiri	स्क्रिप्ट	käsi_kiri	N;NOM;FEM;SG;3	N;NOM;SG
स्क्रिप्ट	skript	स्क्रिप्ट	skript	N;NOM;FEM;SG;3	N;NOM;SG
गर्भगृह	cella	गर्भगृह	cella	N;NOM;MASC;SG;3	N;NOM;SG
डिजाइनर	disainer	डिजाइनर	disainer	N;NOM;MASC;SG;3	N;NOM;SG
विपक्षी	antagonist	विपक्षी	antagon	N;NOM;MASC;SG;3	N;NOM;SG
टमाटर	tomati	टमाटर	tomat	N;NOM;MASC;SG;3	N;NOM;SG
टमाटर	tomat	टमाटर	tomat	N;NOM;MASC;SG;3	N;NOM;SG
खरीदारी	ostmine	खरीदारी	ostmine	N;NOM;FEM;SG;3	N;NOM;SG
खरीदारी	ost	खरीदारी	ost	N;NOM;FEM;SG;3	N;NOM;SG
शंकु	koonus	शंकु	koonus	N;NOM;MASC;SG;3	N;NOM;SG
सिक्का	münt	सिक्का	münema	N;NOM;MASC;SG;3	N;NOM;SG
घोटाले	skandaal	घोटाला	skandaal	N;NOM;MASC;SG;3	N;NOM;SG
दबा	pärsib	दबा	pärssima	V;ACT	V;IND;SG;3;PRS;FIN;ACT
आटा	tainas	आटा	tainama	N;NOM;MASC;SG;3	N;NOM;SG
जासूस	uurija	जासूस	uurija	N;NOM;MASC;SG;3	N;NOM;SG
जासूस	detektiiv	जासूस	detektiiv	N;NOM;MASC;SG;3	N;NOM;SG
जासूस	spioon	जासूस	spioon	N;NOM;MASC;SG;3	N;NOM;SG
कार्यक्षेत्र	rakendusala	कार्यक्षेत्र	rakendus_ala	N;NOM;MASC;SG;3	N;NOM;SG
कार्यक्षेत्र	ulatus	कार्यक्षेत्र	ulatus	N;NOM;MASC;SG;3	N;NOM;SG
कार्यक्षेत्र	töökoht	कार्यक्षेत्र	töö_koht	N;NOM;MASC;SG;3	N;NOM;SG
मोटरसाइकिल	mootorratas	मोटरसाइकिल	mootor_ratas	N;NOM;FEM;SG;3	N;NOM;SG
बेड़े	laevastiku	बेड़ा	laevastik	N;NOM;MASC;SG;3	N;NOM;SG
बेड़े	laevastik	बेड़ा	laevastik	N;NOM;MASC;SG;3	N;NOM;SG
पंद्रह	viisteist	पंद्रह	viis_teist	NUM	NUM;NOM;SG
मनोरंजक	lõbu	मनोरंजक	lõbu	N;NOM;MASC;SG;3	N;NOM;SG
मनोरंजक	fun	मनोरंजक	fun	N;NOM;MASC;SG;3	N;NOM;SG
सुन्नी	sunni	सुन्नी	sundima	N;NOM;MASC;SG;3	N;NOM;SG
डिवाइस	seade	डिवाइस	seade	N;NOM;MASC;SG;3	N;NOM;SG
ऑब्जेक्ट	objekt	ऑब्जेक्ट	objekt	N;NOM;MASC;SG;3	N;NOM;SG
पेंटिंग	värvimine	पेंटिंग	värvimine	N;NOM;FEM;SG;3	N;NOM;SG
सूचियाँ	nimekirjad	सूची	nime_kiri	N;NOM;FEM;PL;3	N;NOM;PL
सूचियाँ	loetelud	सूची	loetema	N;NOM;FEM;PL;3	N;NOM;PL
कुर्सी	tool	कुर्सी	tool	N;NOM;FEM;SG;3	N;NOM;SG
क्षितिज	horisont	क्षितिज	horisont	N;NOM;MASC;SG;3	N;NOM;SG
रैली	ralli	रैली	ralli	N;NOM;FEM;SG;3	N;NOM;SG
संविदा	pakt	संविदा	pakt	N;NOM;MASC;SG;3	N;NOM;SG
संविदा	leping	संविदा	leping	N;NOM;MASC;SG;3	N;NOM;SG
नेटस्केप	netscape	नेटस्केप	netscape	N;NOM;MASC;SG;3	N;NOM;SG
प्रक्षेपास्त्र	rakett	प्रक्षेपास्त्र	rakett	N;NOM;MASC;SG;3	N;NOM;SG
प्रक्षेपास्त्र	rakett	प्रक्षेपास्त्र	rakett	N;NOM;MASC;SG;3	N;NOM;SG
फोटोग्राफी	photography	फोटोग्राफी	photography	N;NOM;FEM;SG;3	N;NOM;SG
फोटोग्राफी	fotograafia	फोटोग्राफी	fotograafia	N;NOM;FEM;SG;3	N;NOM;SG
धड़	kere	धड़	kere	N;NOM;MASC;SG;3	N;NOM;SG
धड़	torso	धड़	torso	N;NOM;MASC;SG;3	N;NOM;SG
वार्तालाप	vestlus	वार्तालाप	vestlus	N;NOM;FEM;SG;3	N;NOM;SG
टीले	luited	टीला	luide	N;NOM;MASC;PL;3	N;NOM;PL
रुझान	trend	रुझान	trend	N;NOM;MASC;SG;3	N;NOM;SG
रुझान	suundumus	रुझान	suundumus	N;NOM;MASC;SG;3	N;NOM;SG
वेशभूषा	kostüüm	वेशभूषा	kostüüm	N;NOM;FEM;SG;3	N;NOM;SG
भागीदार	osaleja	भागीदार	osaleja	N;NOM;MASC;SG;3	N;NOM;SG
स्पेंसर	spencer	स्पेंसर	spencer	N;NOM;MASC;SG;3	N;NOM;SG
पुस्तिका	brošüür	पुस्तिका	brošüür	N;NOM;FEM;SG;3	N;NOM;SG
नाभि	naba	नाभि	naba	N;NOM;FEM;SG;3	N;NOM;SG
क्लाइंट	klient	क्लाइंट	klient	N;NOM;MASC;SG;3	N;NOM;SG
अपडेट	uuendus	अपडेट	uuenduma	N;NOM;MASC;SG;3	N;NOM;SG
अपडेट	ajakohastamine	अपडेट	aja_kohastamine	N;NOM;MASC;SG;3	N;NOM;SG
अपडेट	uuendamine	अपडेट	uuendamine	N;NOM;MASC;SG;3	N;NOM;SG
प्रतिरोधक	takisti	प्रतिरोधक	takisti	N;NOM;MASC;SG;3	N;NOM;SG
चैम्पियन	tšempion	चैम्पियन	tšempion	N;NOM;MASC;SG;3	N;NOM;SG
चैम्पियन	tšempion	चैम्पियन	tšempion	N;NOM;MASC;SG;3	N;NOM;SG
सीमाएं	piirangud	सीमा	piirang	N;NOM;FEM;PL;3	N;NOM;PL
किट	komplekt	किट	komplekt	N;NOM;FEM;SG;3	N;NOM;SG
किट	kit	किट	kit	N;NOM;FEM;SG;3	N;NOM;SG
बाप	isa	बाप	isa	N;NOM;MASC;SG;3	N;NOM;SG
थाली	plaat	थाला	plaat	N;NOM;FEM;SG;3	N;NOM;SG
थाली	taldrik	थाला	taldrik	N;NOM;FEM;SG;3	N;NOM;SG
कार्यभार	loovutamine	कार्यभार	loovutamine	N;NOM;MASC;SG;3	N;NOM;SG
एनालॉग	analoog	एनालॉग	analoog	N;NOM;MASC;SG;3	N;NOM;SG
रुकावट	ummistus	रुकावट	ummistus	N;NOM;FEM;SG;3	N;NOM;SG
रुकावट	takistamine	रुकावट	takistamine	N;NOM;FEM;SG;3	N;NOM;SG
रुकावट	takistus	रुकावट	takistus	N;NOM;FEM;SG;3	N;NOM;SG
प्रतिबिंब	peegeldus	प्रतिबिंब	peegeldus	N;NOM;MASC;SG;3	N;NOM;SG
प्रतिबिंब	peegel	प्रतिबिंब	peegel	N;NOM;MASC;SG;3	N;NOM;SG
ब्लेड	blade	ब्लेड	blade	N;NOM;MASC;SG;3	N;NOM;SG
ब्लेड	tera	ब्लेड	tera	N;NOM;MASC;SG;3	N;NOM;SG
सदिश	vektori	सदिश	vektor	N;NOM;MASC;SG;3	N;NOM;SG
गिरोह	jõuk	गिरोह	jõuk	N;NOM;MASC;SG;3	N;NOM;SG
गिरोह	kamp	गिरोह	kamp	N;NOM;MASC;SG;3	N;NOM;SG
गिरोह	gang	गिरोह	gang	N;NOM;MASC;SG;3	N;NOM;SG
मर्यादा	väärikus	मर्यादा	väärikus	N;NOM;FEM;SG;3	N;NOM;SG
शर्ट	särk	शर्ट	särk	N;NOM;FEM;SG;3	N;NOM;SG
सेंसर	andur	सेंसर	andur	N;NOM;MASC;SG;3	N;NOM;SG
एकाधिकार	monopol	एकाधिकार	monopol	N;NOM;MASC;SG;3	N;NOM;SG
एकाधिकार	monopoli	एकाधिकार	monopol	N;NOM;MASC;SG;3	N;NOM;SG
एकदिवसीय	odi	एकदिवसीय	odema	N;NOM;MASC;SG;3	N;NOM;SG
विनाशकारी	katastroofiline	विनाशकारी	katastroofiline	ADJ	ADJ;NOM;SG
विनाशकारी	laastav	विनाशकारी	laastav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
विनाशकारी	hävitav	विनाशकारी	hävitav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
जादूगर	nõustaja	जादूगर	nõustaja	N;NOM;MASC;SG;3	N;NOM;SG
जादूगर	võlur	जादूगर	võlur	N;NOM;MASC;SG;3	N;NOM;SG
जादूगर	mustkunstnik	जादूगर	must_kunstnik	N;NOM;MASC;SG;3	N;NOM;SG
जादूगर	maag	जादूगर	maag	N;NOM;MASC;SG;3	N;NOM;SG
जादूगर	võlur	जादूगर	võlur	N;NOM;MASC;SG;3	N;NOM;SG
प्रतिमान	muster	प्रतिमान	muster	N;NOM;MASC;SG;3	N;NOM;SG
प्रतिमान	paradigma	प्रतिमान	paradigma	N;NOM;MASC;SG;3	N;NOM;SG
वोल्ट	volt	वोल्ट	volt	N;NOM;MASC;SG;3	N;NOM;SG
अमोनिया	ammoniaagi	अमोनिया	ammoniaag	N;NOM;MASC;SG;3	N;NOM;SG
विश्लेषणात्मक	analüütiline	विश्लेषणात्मक	analüütiline	ADJ;NOM	ADJ;NOM;SG
प्रतिबद्धता	pühendumus	प्रतिबद्धता	pühendumus	N;NOM;FEM;SG;3	N;NOM;SG
प्रतिबद्धता	pühendumine	प्रतिबद्धता	pühendumine	N;NOM;FEM;SG;3	N;NOM;SG
प्रतिबद्धता	kohustus	प्रतिबद्धता	kohustus	N;NOM;FEM;SG;3	N;NOM;SG
डू	doo	डू	doo	N;NOM;MASC;SG;3	N;NOM;SG
विधायिका	seadusandja	विधायिका	seadus_andja	N;NOM;FEM;SG;3	N;NOM;SG
पकड़ा	haaras	पकड़ा	haarama	V;PFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
कॉफ़ी	kohv	कॉफ़ी	kohv	N;NOM;FEM;SG;3	N;NOM;SG
किराए	üür	किराया	üür	N;NOM;MASC;SG;3	N;NOM;SG
किराए	rent	किराया	rent	N;NOM;MASC;SG;3	N;NOM;SG
मांसपेशी	lihas	मांसपेशी	lihas	N;NOM;FEM;SG;3	N;NOM;SG
तूफ़ान	taifuun	तूफ़ान	taifuuma	N;NOM;MASC;SG;3	N;NOM;SG
तूफ़ान	torm	तूफ़ान	torm	N;NOM;MASC;SG;3	N;NOM;SG
तूफ़ान	tormi	तूफ़ान	torm	N;NOM;MASC;SG;3	N;NOM;SG
तूफ़ान	storm	तूफ़ान	storm	N;NOM;MASC;SG;3	N;NOM;SG
कड़ा	tihe	कड़ा	tihe	ADJ;NOM;MASC;SG	ADJ;NOM;SG
कड़ा	kitsas	कड़ा	kitsas	ADJ;NOM;MASC;SG	ADJ;NOM;SG
कड़ा	raske	कड़ा	raske	ADJ;NOM;MASC;SG	ADJ;NOM;SG
कड़ा	kõva	कड़ा	kõva	ADJ;NOM;MASC;SG	ADJ;NOM;SG
एंजाइम	ensüüm	एंजाइम	ensüüm	N;NOM;MASC;SG;3	N;NOM;SG
कॉमर्स	kaubandus	कॉमर्स	kaubandus	N;NOM;MASC;SG;3	N;NOM;SG
जीप	jeep	जीप	jeep	N;NOM;FEM;SG;3	N;NOM;SG
दादी	vanaema	दादी	vana_ema	N;NOM;FEM;SG;3	N;NOM;SG
दादी	vanaema	दादी	vana_ema	N;NOM;FEM;SG;3	N;NOM;SG
कमिश्नर	komissar	कमिश्नर	komissar	N;NOM;MASC;SG;3	N;NOM;SG
कमिश्नर	volinik	कमिश्नर	volinik	N;NOM;MASC;SG;3	N;NOM;SG
गंधक	väävel	गंधक	väävel	N;NOM;MASC;SG;3	N;NOM;SG
गंधक	väävel	गंधक	väävel	N;NOM;MASC;SG;3	N;NOM;SG
गंधक	väävli	गंधक	vääveli	N;NOM;MASC;SG;3	N;NOM;SG
षड्यंत्र	vandenõu	षड्यंत्र	vande_nõu	N;NOM;MASC;SG;3	N;NOM;SG
रीडर	lugeja	रीडर	lugeja	N;NOM;MASC;SG;3	N;NOM;SG
प्रशिक्षक	treener	प्रशिक्षक	treener	N;NOM;MASC;SG;3	N;NOM;SG
प्रशिक्षक	koolitaja	प्रशिक्षक	koolitaja	N;NOM;MASC;SG;3	N;NOM;SG
प्रशिक्षक	instruktor	प्रशिक्षक	instruktor	N;NOM;MASC;SG;3	N;NOM;SG
प्रशिक्षक	juhendaja	प्रशिक्षक	juhendaja	N;NOM;MASC;SG;3	N;NOM;SG
नास्तिक	ateist	नास्तिक	ateist	N;NOM;MASC;SG;3	N;NOM;SG
प्रवर्धक	võimendi	प्रवर्धक	võimend	N;NOM;MASC;SG;3	N;NOM;SG
फसलें	põllukultuurid	फसल	põllu_kultuur	N;NOM;FEM;PL;3	N;NOM;PL
फसलें	kultuurid	फसल	kultuur	N;NOM;FEM;PL;3	N;NOM;PL
डायोड	diood	डायोड	dioo	N;NOM;MASC;SG;3	N;NOM;SG
ब्रायंट	bryant	ब्रायंट	bryant	N;NOM;MASC;SG;3	N;NOM;SG
आत्मसमर्पण	loobumine	आत्मसमर्पण	loobumine	N;NOM;MASC;SG;3	N;NOM;SG
एथलेटिक्स	kergejõustik	एथलेटिक्स	kerge_jõustik	N;NOM;MASC;SG;3	N;NOM;SG
तैराकी	ujumine	तैराकी	ujumine	N;NOM;MASC;SG;3	N;NOM;SG
हक	huck	हक	huck	N;NOM;MASC;SG;3	N;NOM;SG
हक	haq	हक	haq	N;NOM;MASC;SG;3	N;NOM;SG
