egy	een	egy	een	DET;INDF	DET;INDF
árok	dump	ár	dump	N;NOM;SG	N;MASC+FEM;SG
hajtómű	engine	hajtómű	engine	N;NOM;SG	N;MASC+FEM;SG
hajtómű	motor	hajtómű	motor	N;NOM;SG	N;MASC+FEM;SG
feltétel	conditie	feltétel	conditie	N;NOM;SG	N;MASC+FEM;SG
feltétel	aandoening	feltétel	aandoening	N;NOM;SG	N;MASC+FEM;SG
feltétel	voorwaarde	feltétel	voorwaard	N;NOM;SG	N;MASC+FEM;SG
feltétel	toestand	feltétel	toestand	N;NOM;SG	N;MASC+FEM;SG
felszín	oppervlak	felszín	oppervlak	N;NOM;SG	N;NEUT;SG
keresztelő	doopsel	keresztelő	doopsel	N;NOM;SG	N;NEUT;SG
keresztelő	doop	keresztelő	doop	N;NOM;SG	N;MASC+FEM;SG
keresztelő	doop	keresztelő	doop	N;NOM;SG	N;MASC+FEM;SG
tipikusan	typisch	tipikus	typisch	ADJ;FRML;SG	ADJ
borított	bestreken	borít	bestreken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
borított	gedekt	borít	dekken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
borított	bedekt	borít	bedekken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
borított	overdekt	borít	overdekken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
nyomozó	detective	nyomozó	detective	N;NOM;SG	N;MASC+FEM;SG
nyomozó	rechercheur	nyomozó	rechercheur	N;NOM;SG	N;MASC+FEM;SG
nyomozó	onderzoeker	nyomozó	onderzoeker	N;NOM;SG	N;MASC+FEM;SG
harvard	harvard	harvard	harvard	N;NOM;SG	N;MASC+FEM;SG
kézikönyve	handboek	kézikönyv	handboek	N;NOM;SG	N;NEUT;SG
jelölni	nomineer	jelöl	nomineer	V;NFIN;ACT	V;SG;PRS;FIN
jelölni	nomineren	jelöl	nomineren	V;NFIN;ACT	V;NFIN
illusztráció	illustratie	illusztráció	illustratie	N;NOM;SG	N;MASC+FEM;SG
polgárok	burgers	polgár	burger	N;NOM;PL	N;PL
polgárok	staatsburgers	polgár	staatsburger	N;NOM;PL	N;PL
vénusz	venus	vénusz	venus	N;NOM;SG	N;MASC+FEM;SG
intercom	intercom	intercom	intercom	N;NOM;SG	N;MASC+FEM;SG
trianon	trianon	trian	trianon	N;NOM;SG	N;NEUT;SG
tölt	vult	tölt	vullen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
kitüntetett	gedecoreerd	kitüntet	decoreren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kitüntetett	ingericht	kitüntet	inrichten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kitüntetett	versierd	kitüntet	versieren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
feltételezések	aannames	feltételezés	aanname	N;NOM;PL	N;PL
feltételezések	veronderstellingen	feltételezés	veronderstelling	N;NOM;PL	N;PL
feltételezések	hypothesen	feltételezés	hypothesen	N;NOM;PL	N;PL
háttere	achtergrondinformatie	háttér	achtergrondinformatie	N;NOM;SG	N;MASC+FEM;SG
háttere	achtergrond	háttér	achtergrond	N;NOM;SG	N;MASC+FEM;SG
baktériumok	bacteriën	baktériumok	bacterie	N;NOM;PL	N;PL
ponton	ponton	pont	ponton	N;ON+ESS;SG	N;NEUT;SG
ponton	ponton	pont	ponton	N;ON+ESS;SG	N;NEUT;SG
szakadt	gescheurd	szakad	scheuren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
szakadt	gescheurd	szakad	scheuren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
szakadt	verscheurd	szakad	verscheuren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
arábia	arabië	arabia	arabië	N;NOM;SG	N;NEUT;SG
határozatlan	onbepaald	határozatlan	onbepaald	ADJ;NOM;SG	ADJ
megőrizte	bewaard	megőriz	bewaren	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megőrizte	geconserveerd	megőriz	conserveren	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegestaan	engedélyezett	toestaan	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegelaten	engedélyezett	toelaten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegestane	engedélyezett	toestaan	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	geautoriseerd	engedélyezett	autoriseren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegestaan	engedélyezett	toestaan	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegestane	engedélyezett	toestaan	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegelaten	engedélyezett	toelaten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	geautoriseerd	engedélyezett	autoriseren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegestaan	engedélyezett	toestaan	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegestane	engedélyezett	toestaan	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegelaten	engedélyezett	toelaten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegestaan	engedélyezett	toestaan	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegelaten	engedélyezett	toelaten	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	toegestane	engedélyezett	toestaan	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	goedgekeurde	engedélyezett	goedkeuren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
engedélyezett	goedgekeurd	engedélyezett	goedkeuren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
menedéket	onderdak	menedék	onderdak	N;ACC;SG	N;NEUT;SG
menedéket	opvang	menedék	opvang	N;ACC;SG	N;MASC+FEM;SG
menedéket	beschutting	menedék	beschutting	N;ACC;SG	N;MASC+FEM;SG
menedéket	schuilplaats	menedék	schuilplaats	N;ACC;SG	N;MASC+FEM;SG
menedéket	schuilkelder	menedék	schuilkelder	N;ACC;SG	N;MASC+FEM;SG
rosszabb	erger	rosszú	erg	ADJ;NOM;CMPR;SG	ADJ;CMPR
rosszabb	slechter	rosszú	slecht	ADJ;NOM;CMPR;SG	ADJ;CMPR
győz	wint	győz	winnen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
himnusz	hymne	himnusz	hymne	N;NOM;SG	N;MASC+FEM;SG
himnusz	volkslied	himnusz	volkslied	N;NOM;SG	N;NEUT;SG
himnusz	hymne	himnusz	hymne	N;NOM;SG	N;MASC+FEM;SG
múzeumok	musea	múzeum	museum	N;NOM;PL	N;PL
montenegrói	montenegrijnse	montenegrói	montenegrijns	ADJ;NOM;SG	ADJ
fejlődik	evolueert	fejlődik	evolueren	V;INDF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
fejlődik	evolueren	fejlődik	evolueren	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
fejlődik	evoluerende	fejlődik	evolueren	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
fejlődik	ontwikkelt	fejlődik	ontwikkelen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
bűn	zonde	bűn	zonde	N;NOM;SG	N;MASC+FEM;SG
bűn	sin	bűn	sin	N;NOM;SG	N;MASC+FEM;SG
bűn	misdrijf	bűn	misdrijf	N;NOM;SG	N;NEUT;SG
bűn	misdaad	bűn	misdaad	N;NOM;SG	N;MASC+FEM;SG
bűn	criminaliteit	bűn	criminaliteit	N;NOM;SG	N;MASC+FEM;SG
ejtőernyős	parachute	ejtőernyős	parachute	N;NOM;SG	N;MASC+FEM;SG
marketing	marketing	marketing	marketing	N;NOM;SG	N;MASC+FEM;SG
literes	liter	literes	liter	N;NOM;SG	N;MASC+FEM;SG
literes	liter	literes	liter	N;NOM;SG	N;MASC+FEM;SG
literes	liter	literes	liter	N;NOM;SG	N;MASC+FEM;SG
kárt	beschadiging	kár	beschadiging	N;ACC;SG	N;MASC+FEM;SG
kárt	schade	kár	schade	N;ACC;SG	N;MASC+FEM;SG
elfogadja	accepteert	el+fogad	accepteren	V;DEF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
elfogadja	aanvaardt	el+fogad	aanvaarden	V;DEF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
bejárat	entree	bejárat	entree	N;NOM;SG	N;MASC+FEM;SG
bejárat	ingang	bejárat	ingang	N;NOM;SG	N;MASC+FEM;SG
javított	verbeterde	javít	verbeteren	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
javított	verbeterd	javít	verbeteren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
javított	gecorrigeerd	javít	corrigeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
javított	gecorrigeerde	javít	corrigereren	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
javított	hersteld	javít	herstellen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
javított	gerepareerd	javít	pepareren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megnövekedett	toegenomen	megnövekedik	toenemen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megnövekedett	verhoogd	megnövekedik	verhogen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
megnövekedett	verhoogde	megnövekedik	verhogen	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
próféta	prophet	próféta	prophet	N;NOM;SG	N;MASC+FEM;SG
próféta	profeet	próféta	profeet	N;NOM;SG	N;MASC+FEM;SG
nevelés	opvoeding	nevelés	opvoeding	N;NOM;SG	N;MASC+FEM;SG
nevelés	opvoeding	nevelés	opvoeding	N;NOM;SG	N;MASC+FEM;SG
nevelés	ouderschap	nevelés	ouderschap	N;NOM;SG	N;NEUT;SG
nevelés	opvoeding	nevelés	opvoeding	N;NOM;SG	N;MASC+FEM;SG
csapattársa	teamgenoot	csapattárs	teamgenoot	N;NOM;SG	N;MASC+FEM;SG
objektumok	objecten	ob	object	N;NOM;PL	N;PL
objektumok	voorwerpen	ob	voorwerp	N;NOM;PL	N;PL
eltűnik	verdwijnt	el+tűnik	verdwijnen	V;INDF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
űrhajósok	astronauten	űrhajós	astronaut	N;NOM;PL	N;PL
kinevezett	aangesteld	kinevezett	aanstellen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kinevezett	benoemde	kinevezett	benoemen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kinevezett	benoemd	kinevezett	benoemen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
newcastle	newcastle	newcastle	newcastle	N;NOM;SG	N;MASC+FEM;SG
gyűrűk	ringen	gyűrűk	ring	N;NOM;PL	N;PL
tanárok	onderwijzers	tanár	onderwijzer	N;NOM;PL	N;PL
tanárok	leraren	tanár	leraar	N;NOM;PL	N;PL
tanárok	docenten	tanár	docent	N;NOM;PL	N;PL
tanárok	leerkrachten	tanár	leerkracht	N;NOM;PL	N;PL
tanárok	leraars	tanár	leraar	N;NOM;PL	N;PL
vesztett	verloren	veszt	verliezen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
vesztett	verdwaald	veszt	verdwalen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
szünet	break	szünet	break	N;NOM;SG	N;MASC+FEM;SG
szünet	pauze	szünet	pauze	N;NOM;SG	N;MASC+FEM;SG
szünet	pauze	szünet	pauze	N;NOM;SG	N;MASC+FEM;SG
szempontok	overwegingen	szempont	overweging	N;NOM;PL	N;PL
szempontok	beschouwingen	szempont	beschouwing	N;NOM;PL	N;PL
szempontok	aspecten	szempont	aspect	N;NOM;PL	N;PL
szempontok	criteria	szempont	criterium	N;NOM;PL	N;PL
szöul	seoul	szöul	seoul	N;NOM;SG	N;NEUT;SG
szöul	seoel	szöul	seoel	N;NOM;SG	N;NEUT;SG
ellenőrzött	geverifieerde	ellenőrzött	verifiëren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ellenőrzött	gecontroleerd	ellenőrzött	controleren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ellenőrzött	geverifieerd	ellenőrzött	erifiëren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ellenőrzött	beheerste	ellenőrzött	beheersen	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
ellenőrzött	gecontroleerde	ellenőrzött	controleren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ellenőrzött	beheerst	ellenőrzött	beheersen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ellenőrzött	gecontroleerd	ellenőrzött	controleren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ellenőrzött	nagekeken	ellenőrzött	nagekijken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ellenőrzött	gecheckt	ellenőrzött	checken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
ellenőrzött	gecontroleerd	ellenőrzött	controleren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
összesített	geaggregeerde	összesít	geaggregeerde	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
hordozó	vervoerder	hordozó	vervoerd	ADJ;NOM;SG	ADJ;CMPR
kampány	campagne	kampány	campagne	N;NOM;SG	N;MASC+FEM;SG
kampány	veldtocht	kampány	veldtocht	N;NOM;SG	N;MASC+FEM;SG
feljegyzések	records	feljegyzés	record	N;NOM;PL	N;PL
feljegyzések	aantekeningen	feljegyzés	aantekening	N;NOM;PL	N;PL
feljegyzések	notities	feljegyzés	notitie	N;NOM;PL	N;PL
feljegyzések	noten	feljegyzés	noten	N;NOM;PL	N;PL
elméletek	theorieën	elmélet	theorieën	N;NOM;PL	N;PL
kárpátok	karpaten	kárpa	karpaat	N;NOM;PL	N;PL
ajtó	deur	ajtó	deur	N;NOM;SG	N;MASC+FEM;SG
művelt	geschoold	művelt	scholen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
művelt	opgeleid	művelt	opleiden	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
művelt	onderwezen	művelt	onderwezen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
művelt	geteeld	művelt	telen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
művelt	gekweekt	művelt	kweken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tükrözi	reflecteert	tükröz	reflecteren	V;DEF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
tükrözi	weerspiegelt	tükröz	weerspiegelen	V;DEF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
lázadó	opstandige	lázadó	opstandig	ADJ;NOM;SG	ADJ
lázadó	rebelse	lázadó	rebels	ADJ;NOM;SG	ADJ
lázadó	rebels	lázadó	rebel	ADJ;NOM;SG	ADJ
lázadó	opstandig	lázadó	opstandig	ADJ;NOM;SG	ADJ
lázadó	afvallige	lázadó	afvallig	ADJ;NOM;SG	ADJ
rendezés	vereffening	rendezés	vereffening	N;NOM;SG	N;MASC+FEM;SG
rendezés	nederzetting	rendezés	nederzetting	N;NOM;SG	N;MASC+FEM;SG
rendezés	schikking	rendezés	schikking	N;NOM;SG	N;MASC+FEM;SG
rendezés	afwikkeling	rendezés	afwikkeling	N;NOM;SG	N;MASC+FEM;SG
legegyszerűbb	eenvoudigste	fonyszerű	eenvoudig	ADJ;NOM;RL;SG	ADJ;RL
legegyszerűbb	simpelste	fonyszerű	simpel	ADJ;NOM;RL;SG	ADJ;RL
bevezetett	introduceerde	bevezetett	introduceren	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
bevezetett	ingevoerd	bevezetett	invoeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
bevezetett	geïntroduceerd	bevezetett	introduceren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
sakk	schaakspel	sakk	schaakspel	N;NOM;SG	N;NEUT;SG
sakk	schaak	sakk	schaak	N;NOM;SG	N;NEUT;SG
üreg	holte	üreg	holte	N;NOM;SG	N;MASC+FEM;SG
változtatás	wijziging	változtatás	wijziging	N;NOM;SG	N;MASC+FEM;SG
változtatás	verandering	változtatás	verandering	N;NOM;SG	N;MASC+FEM;SG
elérése	bereik	elérés	bereik	N;NOM;SG	N;NEUT;SG
orr	orr	orr	orr	N;NOM;SG	N;MASC+FEM;SG
orr	neus	orr	neus	N;NOM;SG	N;MASC+FEM;SG
nehézségek	moeilijkheden	nehézség	moeilijkheid	N;NOM;PL	N;PL
nehézségek	moeilijkheden	nehézség	moeilijkheid	N;NOM;PL	N;PL
sorok	wachtrijen	sor	wachtrijen	N;NOM;PL	N;PL
sorok	rijen	sor	rij	N;NOM;PL	N;PL
sorok	lijnen	sor	lijn	N;NOM;PL	N;PL
kalcium	calcium	kalcium	calcium	N;NOM;SG	N;MASC+FEM;SG
javaslatokat	voorstellen	javaslat	voorstel	N;ACC;PL	N;PL
külföldre	buitenland	külföld	buitenland	N;ON+ALL;SG	N;NEUT;SG
xml	xml	xml	xml	N;NOM;SG	N;MASC+FEM;SG
teremtett	aangemaakt	teremtett	aanmaken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
teremtett	gecreëerd	teremtett	creëren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
teremtett	gemaakt	teremtett	maken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
teremtett	geschapen	teremtett	scheppen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
akarod	wilt	akarod	willen	V;DEF;IND;SG;1;PRS;FIN;ACT	V;SG;PRS;FIN
akarod	wil	akarod	willen	V;DEF;IND;SG;1;PRS;FIN;ACT	V;SG;PRS;FIN
akarod	willen	akarod	willen	V;DEF;IND;SG;1;PRS;FIN;ACT	V;NFIN
kommunizmus	communisme	kommunizmus	communisme	N;NOM;SG	N;NEUT;SG
gát	dam	gá	dam	N;NOM;SG	N;MASC+FEM;SG
gát	stuwdam	gá	stuwdam	N;NOM;SG	N;MASC+FEM;SG
modul	module	modul	module	N;NOM;SG	N;MASC+FEM;SG
modul	plugin	modul	plugin	N;NOM;SG	N;MASC+FEM;SG
objektum	voorwerp	ob	voorwerp	N;NOM;SG	N;NEUT;SG
objektum	object	ob	object	N;NOM;SG	N;NEUT;SG
archívum	archief	archívum	archief	N;NOM;SG	N;NEUT;SG
archívum	archief	archívum	archief	N;NOM;SG	N;NEUT;SG
tágabb	wijder	tág	wijder	ADJ;NOM;CMPR;SG	ADJ;CMPR
tágabb	ruimer	tág	ruim	ADJ;NOM;CMPR;SG	ADJ;CMPR
tágabb	breder	tág	breed	ADJ;NOM;CMPR;SG	ADJ;CMPR
tágabb	ruimer	tág	ruim	ADJ;NOM;CMPR;SG	ADJ;CMPR
tágabb	bredere	tág	breed	ADJ;NOM;CMPR;SG	ADJ;CMPR
tágabb	breder	tág	breed	ADJ;NOM;CMPR;SG	ADJ;CMPR
értelmezése	interpretatie	értelmezés	interpretatie	N;NOM;SG	N;MASC+FEM;SG
értelmezése	uitlegging	értelmezés	uitlegging	N;NOM;SG	N;MASC+FEM;SG
értelmezése	vertolking	értelmezés	vertolking	N;NOM;SG	N;MASC+FEM;SG
értelmezése	vertolking	értelmezés	vertolking	N;NOM;SG	N;MASC+FEM;SG
összeállított	gecompileerd	összeállított	compileren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
összeállított	opgesteld	összeállított	opstellen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
összeállított	samengesteld	összeállított	samenstellen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
összeállított	samengesteld	összeállított	samenstellen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
összeállított	gemonteerd	összeállított	monteren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
találat	hit	találat	hit	N;NOM;SG	N;MASC+FEM;SG
találat	treffer	találat	treffer	N;NOM;SG	N;MASC+FEM;SG
találat	match	találat	match	N;NOM;SG	N;MASC+FEM;SG
hektár	hectare	hektár	hectare	N;NOM;SG	N;MASC+FEM;SG
hektár	hectare	hektár	hectare	N;NOM;SG	N;MASC+FEM;SG
hektár	hectare	hektár	hectare	N;NOM;SG	N;MASC+FEM;SG
kálium	kalium	kálium	kalium	N;NOM;SG	N;NEUT;SG
memória	herinnering	memória	herinnering	N;NOM;SG	N;MASC+FEM;SG
memória	memory	memória	memory	N;NOM;SG	N;MASC+FEM;SG
zeppelin	zeppelin	zeppelin	zeppelin	N;NOM;SG	N;MASC+FEM;SG
kivételes	uitzonderlijke	kivételes	uitzonderlijk	ADJ;NOM;SG	ADJ
kivételes	buitengewoon	kivételes	buitengewoon	ADJ;NOM;SG	ADJ
kivételes	uitzonderlijk	kivételes	uitzonderlijk	ADJ;NOM;SG	ADJ
végrehajtott	uitgevoerd	végrehajt	uitvoeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
végrehajtott	geïmplementeerd	végrehajt	meïplementeerd	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
végrehajtott	uitgevoerd	végrehajt	uitvoeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
belváros	binnenstad	belváros	binnenstad	N;NOM;SG	N;MASC+FEM;SG
belváros	midtown	belváros	midtown	N;NOM;SG	N;NEUT;SG
nyilvánosan	openbaar	nyilvános	openbaar	ADJ;FRML;SG	ADJ
nyilvánosan	publiekelijk	nyilvános	publiekelijk	ADJ;FRML;SG	ADJ
skála	schaal	skála	schaal	N;NOM;SG	N;MASC+FEM;SG
koncerten	concert	koncert	concert	N;ON+ESS;SG	N;NEUT;SG
állás	positie	állás	positie	N;NOM;SG	N;MASC+FEM;SG
állás	job	állás	job	N;NOM;SG	N;MASC+FEM;SG
állás	baan	állás	baan	N;NOM;SG	N;MASC+FEM;SG
elemet	element	elem	element	N;ACC;SG	N;NEUT;SG
adminisztrátorok	beheerders	adminisztrátor	beheerder	N;NOM;PL	N;PL
könyvtáros	bibliothecaresse	könyvtáros	bibliothecaresse	N;NOM;SG	N;MASC+FEM;SG
könyvtáros	bibliothecaris	könyvtáros	bibliothecaris	N;NOM;SG	N;MASC+FEM;SG
túlzott	overtrokken	túlzott	overtrekken	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
catherine	catherine	catherine	catherine	N;NOM;SG	N;MASC+FEM;SG
catherine	catharina	catherine	catharina	N;NOM;SG	N;MASC+FEM;SG
füzet	brochure	fűz	brochure	N;NOM;SG	N;MASC+FEM;SG
füzet	folder	fűz	folder	N;NOM;SG	N;MASC+FEM;SG
füzet	boekje	fűz	boek	N;NOM;SG	N;NEUT;SG
füzet	notebook	fűz	notebook	N;NOM;SG	N;MASC+FEM;SG
füzet	notitieboek	fűz	notitieboek	N;NOM;SG	N;NEUT;SG
füzet	notitieboekje	fűz	notitieboek	N;NOM;SG	N;NEUT;SG
emigrált	emigreerde	emigrál	emigreren	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
emigrált	emigreerde	emigrál	emigreren	V;INDF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
szerver	server	szerver	server	N;NOM;SG	N;MASC+FEM;SG
idézett	aangehaald	idézett	aanhalen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
idézett	aangehaalde	idézett	aanhalen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
idézett	geciteerde	idézett	citeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
idézett	geciteerd	idézett	citeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
idézett	aangehaalde	idézett	aanhalen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
idézett	aangehaald	idézett	aanhalen	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
idézett	geciteerde	idézett	citeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
idézett	geciteerd	idézett	citeren	V;INDF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
usd	usd	usd	usd	N;NOM;SG	N;MASC+FEM;SG
enterprise	enterprise	enterprise	enterprise	N;NOM;SG	N;MASC+FEM;SG
enterprise	onderneming	enterprise	onderneming	N;NOM;SG	N;MASC+FEM;SG
nürnberg	nürnberg	nürnberg	nürnberg	N;NOM;SG	N;MASC+FEM;SG
viselkedés	gedrag	viselkedés	gedrag	N;NOM;SG	N;NEUT;SG
viselkedés	gedrag	viselkedés	gedrag	N;NOM;SG	N;NEUT;SG
előnyben	preferentie	előny	preferentie	N;IN+ESS;SG	N;MASC+FEM;SG
előnyben	voorkeur	előny	voorkeur	N;IN+ESS;SG	N;MASC+FEM;SG
előnyben	voorkeur	előny	voorkeur	N;IN+ESS;SG	N;MASC+FEM;SG
követelte	geëist	követel	eisen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
követelte	eiste	követel	eisen	V;DEF;IND;SG;3;PST;FIN;ACT	V;SG;PST;FIN
követelte	geëiste	követel	eisen	V;DEF;IND;SG;3;PST;FIN;ACT	V;V.PTCP
boszniai	bosnische	boszniai	bosnisch	ADJ;NOM;SG	ADJ
tulajdonságok	karakteristieken	tulajdonság	karakteristiek	N;NOM;PL	N;PL
tulajdonságok	kenmerken	tulajdonság	kenmerk	N;NOM;PL	N;PL
tulajdonságok	eigenschappen	tulajdonság	eigenschap	N;NOM;PL	N;PL
tulajdonságok	eigendommen	tulajdonság	eigendom	N;NOM;PL	N;PL
tulajdonságok	eigenschappen	tulajdonság	eigenschap	N;NOM;PL	N;PL
szenved	lijdende	szenved	lijden	V;INDF;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
szenved	lijden	szenved	lijden	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
szenved	lijden	szenved	lijden	V;INDF;IND;SG;3;PRS;FIN;ACT	V;NFIN
szenved	lijd	szenved	lijden	V;INDF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
szenved	lijdt	szenved	lijden	V;INDF;IND;SG;3;PRS;FIN;ACT	V;SG;PRS;FIN
megnevezés	beschrijving	megnevezés	beschrijving	N;NOM;SG	N;MASC+FEM;SG
megnevezés	signalement	megnevezés	signalement	N;NOM;SG	N;NEUT;SG
megnevezés	omschrijving	megnevezés	omschrijving	N;NOM;SG	N;MASC+FEM;SG
megnevezés	aanwijzing	megnevezés	aanwijzing	N;NOM;SG	N;MASC+FEM;SG
megnevezés	aanduiding	megnevezés	aanduiding	N;NOM;SG	N;MASC+FEM;SG
megnevezés	benaming	megnevezés	benaming	N;NOM;SG	N;MASC+FEM;SG
bázis	base	bázis	base	N;NOM;SG	N;MASC+FEM;SG
bázis	basis	bázis	basis	N;NOM;SG	N;MASC+FEM;SG
discovery	ontdekking	discovery	ontdekking	N;NOM;SG	N;MASC+FEM;SG
discovery	discovery	discovery	discovery	N;NOM;SG	N;MASC+FEM;SG
