com	con	com	con	ADP	ADP
zagueiro	defensor	zagueiro	defensor	N;MASC;SG	N;MASC;SG
zagueiro	defensora	zagueiro	defensora	N;MASC;SG	N;FEM;SG
zagueiro	mariscal	zagueiro	mariscal	N;MASC;SG	N;MASC;SG
zagueiro	quarterback	zagueiro	quarterback	N;MASC;SG	N;SG
equação	ecuación	equação	ecuación	N;FEM;SG	N;FEM;SG
identificação	identificación	identificação	identificación	N;FEM;SG	N;FEM;SG
alfred	alfredo	alfred	alfredo	N;MASC;SG	N;MASC;SG
bolívia	bolivia	bolívia	bolivia	N;FEM;SG	N;FEM;SG
mello	mello	mello	mello	N;MASC;SG	N;MASC;SG
memorial	memorial	memorial	memorial	N;MASC;SG	N;MASC;SG
memorial	monumento	memorial	monumento	N;MASC;SG	N;MASC;SG
varia	varía	variar	variar	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
varia	varia	variar	vario	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
vasconcelos	vasconcelos	vasconcelo	vasconcelo	N;MASC;PL	N;MASC;PL
enviar	enviando	enviar	enviar	V;NFIN	V;V.MSDR
enviar	presentar	enviar	presentar	V;NFIN	V;NFIN
enviar	someter	enviar	someter	V;NFIN	V;NFIN
enviar	enviar	enviar	enviar	V;NFIN	V;NFIN
enviar	enviar	enviar	enviar	V;NFIN	V;NFIN
enviar	envíe	enviar	enviar	V;NFIN	V;IMP;SG;3;FIN
enviar	mandar	enviar	mandar	V;NFIN	V;NFIN
queen	queen	queen	quear	N;MASC;SG	N;SG
queen	reina	queen	reina	N;MASC;SG	N;FEM;SG
vinho	vino	vinho	vino	N;MASC;SG	N;MASC;SG
carbono	carbon	carbono	carbon	N;MASC;SG	N;MASC;SG
carbono	carbono	carbono	carbono	N;MASC;SG	N;MASC;SG
carbono	carbón	carbono	carbón	N;MASC;SG	N;MASC;SG
virgem	virgo	virgem	virgo	N;FEM;SG	N;MASC;SG
virgem	virgin	virgem	virgin	N;FEM;SG	N;SG
virgem	virgen	virgem	virgen	N;FEM;SG	N;FEM;SG
conto	cuento	conto	cuento	N;MASC;SG	N;MASC;SG
conto	relato	conto	relato	N;MASC;SG	N;MASC;SG
aragão	aragón	aragão	aragón	N;MASC;SG	N;MASC;SG
aragão	aragón	aragão	aragón	N;MASC;SG	N;MASC;SG
away	away	away	away	N;MASC;SG	N
mudo	muda	mudo	mudo	N;MASC;SG	N;FEM;SG
mudo	mudo	mudo	mudo	N;MASC;SG	N;MASC;SG
sarah	sarah	sarah	sarah	N;FEM;SG	N;FEM;SG
sarah	sara	sarah	sara	N;FEM;SG	N;FEM;SG
napoleão	napoleón	napoleão	napoleón	N;MASC;SG	N;MASC;SG
bomba	bomba	bomba	bomba	N;FEM;SG	N;FEM;SG
bomba	bomba	bomba	bomba	N;FEM;SG	N;FEM;SG
japoneses	japoneses	japonês	japonés	N;MASC;PL	N;MASC;PL
dream	dream	dream	dream	N;MASC;SG	N
dream	sueño	dream	sueño	N;MASC;SG	N;MASC;SG
friedrich	friedrich	friedrich	friedrich	N;MASC;SG	N;MASC;SG
subfamília	subfamilia	subfamília	subfamilia	N;FEM;SG	N;FEM;SG
companhias	compañias	companhia	compañia	N;FEM;PL	N;FEM;PL
companhias	empresas	companhia	empresa	N;FEM;PL	N;FEM;PL
companhias	compañías	companhia	compañía	N;FEM;PL	N;FEM;PL
escritório	oficina	escritório	oficina	N;MASC;SG	N;FEM;SG
escritório	office	escritório	office	N;MASC;SG	N;SG
escritório	despacho	escritório	despacho	N;MASC;SG	N;MASC;SG
magia	magic	magia	magic	N;FEM;SG	N
magia	magia	magia	magia	N;FEM;SG	N;FEM;SG
actividade	actividad	actividade	actividad	N;FEM;SG	N;FEM;SG
alimentação	alimentación	alimentação	alimentación	N;FEM;SG	N;FEM;SG
alimentação	alimento	alimentação	alimento	N;FEM;SG	N;MASC;SG
alimentação	comida	alimentação	comida	N;FEM;SG	N;FEM;SG
alimentação	nutrición	alimentação	nutrición	N;FEM;SG	N;FEM;SG
alimentação	alimentación	alimentação	alimentación	N;FEM;SG	N;FEM;SG
alimentação	dieta	alimentação	dieta	N;FEM;SG	N;FEM;SG
alimentação	dietética	alimentação	dietética	N;FEM;SG	N;FEM;SG
válido	valido	válido	valer	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
válido	válida	válido	válido	ADJ;MASC;SG	ADJ;FEM;SG
válido	válido	válido	válido	ADJ;MASC;SG	ADJ;MASC;SG
válido	valida	válido	valida	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
postal	postal	postal	postal	N;MASC;SG	N;MASC;SG
postal	postal	postal	postal	N;MASC;SG	N;MASC;SG
quebra	break	quebra	break	N;FEM;SG	N;MASC;SG
quebra	descanso	quebra	descanso	N;FEM;SG	N;MASC;SG
treze	trece	treze	trece	NUM	NUM;PL
nicolau	nicolás	nicolar	nicolás	N;MASC;SG	N;MASC;SG
nicolau	nicholas	nicolar	nichola	N;MASC;SG	N;SG
place	lugar	place	lugar	N;MASC;SG	N;MASC;SG
place	place	place	place	N;MASC;SG	N
administrativo	administrativa	administrativo	administrativo	ADJ;MASC;SG	ADJ;FEM;SG
administrativo	administrativo	administrativo	administrativo	ADJ;MASC;SG	ADJ;MASC;SG
brancos	blancos	branco	blanco	N;MASC;PL	N;MASC;PL
brancos	white	branco	white	N;MASC;PL	N
brancos	blancos	branco	blanco	N;MASC;PL	N;MASC;PL
segredo	secret	segredo	secret	N;MASC;SG	N
segredo	secreto	segredo	secreto	N;MASC;SG	N;MASC;SG
segredo	sigilo	segredo	sigilo	N;MASC;SG	N;MASC;SG
segredo	secreto	segredo	secreto	N;MASC;SG	N;MASC;SG
segredo	secretismo	segredo	secretismo	N;MASC;SG	N;MASC;SG
della	della	della	della	N;MASC;SG	N
decidir	decidir	decidir	decidir	V;NFIN	V;NFIN
decidir	decidiendo	decidir	decidir	V;NFIN	V;V.MSDR
decidir	decidir	decidir	decidir	V;NFIN	V;NFIN
decidir	decida	decidir	decidir	V;NFIN	V;SBJV;SG;3;PRS;FIN
decidir	decidan	decidir	decidir	V;NFIN	V;IMP;PL;3;FIN
decidir	decide	decidir	decidir	V;NFIN	V;IND;SG;3;PRS;FIN
decidir	deciden	decidir	decidir	V;NFIN	V;IND;PL;3;PRS;FIN
fuga	filtración	fuga	filtración	N;FEM;SG	N;FEM;SG
fuga	fuga	fuga	fuga	N;FEM;SG	N;FEM;SG
fuga	escapada	fuga	escapada	N;FEM;SG	N;FEM;SG
fuga	fuga	fuga	fuga	N;FEM;SG	N;FEM;SG
fuga	escape	fuga	escape	N;FEM;SG	N;MASC;SG
finalidade	proposito	finalidade	proposito	N;FEM;SG	N;MASC;SG
finalidade	finalidad	finalidade	finalidad	N;FEM;SG	N;FEM;SG
finalidade	propósito	finalidade	propósito	N;FEM;SG	N;MASC;SG
garoto	muchacho	garoto	muchacho	N;MASC;SG	N;MASC;SG
garoto	boy	garoto	boy	N;MASC;SG	N
garoto	niño	garoto	niño	N;MASC;SG	N;MASC;SG
garoto	chico	garoto	chico	N;MASC;SG	N;MASC;SG
garoto	chaval	garoto	chaval	N;MASC;SG	N;MASC;SG
garoto	pibe	garoto	pibe	N;MASC;SG	N;MASC;SG
garoto	niño	garoto	niño	N;MASC;SG	N;MASC;SG
garoto	chico	garoto	chico	N;MASC;SG	N;MASC;SG
garoto	kid	garoto	kid	N;MASC;SG	N
ball	bola	ball	bola	N;MASC;SG	N;FEM;SG
ball	balón	ball	balón	N;MASC;SG	N;MASC;SG
ball	pelota	ball	pelota	N;MASC;SG	N;FEM;SG
ball	ball	ball	ball	N;MASC;SG	N;MASC;SG
land	land	land	land	N;MASC;SG	N
land	terreno	land	terreno	N;MASC;SG	N;MASC;SG
land	tierra	land	tierra	N;MASC;SG	N;FEM;SG
side	lateral	side	lateral	N;MASC;SG	N;SG
side	lado	side	lado	N;MASC;SG	N;MASC;SG
literacia	alfabetización	literacia	alfabetización	N;FEM;SG	N;FEM;SG
dragon	dragón	dragon	dragón	N;MASC;SG	N;MASC;SG
dragon	dragon	dragon	dragon	N;MASC;SG	N;MASC;SG
graves	graves	grave	grave	ADJ;MASC;PL	ADJ;PL
pares	pares	par	par	N;MASC;PL	N;MASC;PL
pares	parejas	par	pareja	N;MASC;PL	N;FEM;PL
pares	pares	par	par	N;MASC;PL	N;MASC;PL
east	oriente	east	oriente	N;MASC;SG	N;MASC;SG
east	east	east	east	N;MASC;SG	N;MASC;SG
temperaturas	temperaturas	temperatura	temperatura	N;FEM;PL	N;FEM;PL
temperaturas	temperaturas	temperatura	temperatura	N;FEM;PL	N;FEM;PL
moon	luna	moon	luna	N;MASC;SG	N;FEM;SG
moon	moon	moon	moon	N;MASC;SG	N
define	define	definir	definir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
define	definir	definir	definir	V;IND;SG;3;PRS;FIN	V;NFIN
define	define	definir	definir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
lepidoptera	lepidoptera	lepidoptera	lepidoptera	N;MASC;SG	N;FEM;SG
exposições	exposiciones	exposição	exposición	N;FEM;PL	N;FEM;PL
exposições	exhibiciones	exposição	exhibición	N;FEM;PL	N;FEM;PL
exposições	exposiciones	exposição	exposición	N;FEM;PL	N;FEM;PL
exposições	exhibiciones	exposição	exhibición	N;FEM;PL	N;FEM;PL
exposições	exposiciones	exposição	exposición	N;FEM;PL	N;FEM;PL
retornar	regresar	retornar	regresar	V;NFIN	V;NFIN
deserto	desierto	deserto	desierto	N;MASC;SG	N;MASC;SG
bônus	bonus	bônus	bonu	N;MASC;SG	N
bônus	bono	bônus	bono	N;MASC;SG	N;MASC;SG
bônus	bonificación	bônus	bonificación	N;MASC;SG	N;FEM;SG
associada	asociar	associar	asociar	V;FEM;SG;V.PTCP	V;NFIN
aéreo	antena	aéreo	antena	N;MASC;SG	N;FEM;SG
tênis	tenis	tênis	tenis	N;MASC;SG	N;MASC
soma	sum	soma	sum	N;FEM;SG	N
soma	suma	soma	suma	N;FEM;SG	N;FEM;SG
cem	cien	cem	cien	NUM	NUM;PL
baviera	bávaro	baviera	bávaro	N;FEM;SG	N;MASC;SG
baviera	baviera	baviera	baver	N;FEM;SG	N;FEM;SG
geográfica	geográfico	geográfico	geográfico	ADJ;FEM;SG	ADJ;MASC;SG
geográfica	geográfica	geográfico	geográfico	ADJ;FEM;SG	ADJ;FEM;SG
geográfica	geográfico	geográfico	geográfico	ADJ;FEM;SG	ADJ;MASC;SG
geográfica	geográfica	geográfico	geográfico	ADJ;FEM;SG	ADJ;FEM;SG
pastor	pastor	pastor	pastor	N;MASC;SG	N;MASC;SG
pastor	pastor	pastor	pastor	N;MASC;SG	N;MASC;SG
pastor	pastora	pastor	pastora	N;MASC;SG	N;FEM;SG
aviação	aviation	aviação	aviation	N;FEM;SG	N;MASC;SG
aviação	aviación	aviação	aviación	N;FEM;SG	N;FEM;SG
ventos	vientos	vento	viento	N;MASC;PL	N;MASC;PL
comumente	comúnmente	comumente	comúnmente	ADV	ADV
candidatura	candidatura	candidatura	candidatura	N;FEM;SG	N;FEM;SG
deusa	diosa	deusa	diosa	N;FEM;SG	N;FEM;SG
pobres	pobres	pobre	pobre	N;MASC;PL	N;PL
mestrado	máster	mestrado	máster	N;MASC;SG	N;MASC;SG
manaus	manaus	manau	manaus	N;MASC;SG	N;MASC
literária	literaria	literária	literario	ADJ;FEM;SG	ADJ;FEM;SG
literária	literario	literária	literario	ADJ;FEM;SG	ADJ;MASC;SG
representam	representar	representar	representar	V;IND;PL;3;PRS;FIN	V;NFIN
representam	representan	representar	representar	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
alternativo	alternativo	alternativo	alternativo	ADJ;MASC;SG	ADJ;MASC;SG
alternativo	alternativo	alternativo	alternativo	ADJ;MASC;SG	ADJ;MASC;SG
escreve	escribe	escrever	escribir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
escreve	escribir	escrever	escribir	V;IND;SG;3;PRS;FIN	V;NFIN
escreve	escribe	escrever	escribir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
revelação	revelación	revelação	revelación	N;FEM;SG	N;FEM;SG
revelação	apocalipsis	revelação	apocalipsis	N;FEM;SG	N;MASC
patente	patente	patente	patente	N;FEM;SG	N;SG
patente	rango	patente	rango	N;FEM;SG	N;MASC;SG
reconhecida	reconoció	reconhecer	reconocer	V;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
causando	causando	causar	causar	V;V.MSDR	V;V.MSDR
causando	causar	causar	causar	V;V.MSDR	V;NFIN
causando	provocando	causar	provocar	V;V.MSDR	V;V.MSDR
filipinas	filipinas	filipina	filipino	N;FEM;PL	N;FEM;PL
filipinas	filipinas	filipina	filipino	N;FEM;PL	N;FEM;PL
reformas	reformas	reforma	reforma	N;FEM;PL	N;FEM;PL
reformas	reformas	reforma	reforma	N;FEM;PL	N;FEM;PL
parcialmente	parcialmente	parcialmente	parcialmente	ADV	ADV
parcialmente	parcialmente	parcialmente	parcialmente	ADV	ADV
anne	anne	anne	anne	N;FEM;SG	N;FEM;SG
anne	ana	anne	ana	N;FEM;SG	N;FEM;SG
batman	batman	batman	batmar	N;MASC;SG	N;MASC;SG
afluente	afluente	afluente	afluente	N;MASC;SG	N;MASC;SG
manchester	mánchester	manchester	mánchester	N;MASC;SG	N;MASC;SG
manchester	manchester	manchester	manchester	N;MASC;SG	N;MASC;SG
acervo	acervo	acervo	acervo	N;MASC;SG	N;MASC;SG
presos	reclusos	preso	recluso	N;MASC;PL	N;MASC;PL
presos	prisioneros	preso	prisionero	N;MASC;PL	N;MASC;PL
presos	presos	preso	preso	N;MASC;PL	N;MASC;PL
torneios	torneos	torneio	torneo	N;MASC;PL	N;MASC;PL
torneios	torneos	torneio	torneo	N;MASC;PL	N;MASC;PL
libertação	liberación	libertação	liberación	N;FEM;SG	N;FEM;SG
libertação	lanzamiento	libertação	lanzamiento	N;FEM;SG	N;MASC;SG
libertação	excarcelación	libertação	excarcelación	N;FEM;SG	N;FEM;SG
libertação	liberación	libertação	liberación	N;FEM;SG	N;FEM;SG
gilberto	gilberto	gilberto	gilberto	N;MASC;SG	N;MASC;SG
gilberto	gilberto	gilberto	gilberto	N;MASC;SG	N;MASC;SG
atribuído	atribuyó	atribuir	atribuir	V;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
marina	marina	marina	marina	N;FEM;SG	N;FEM;SG
roteirista	guionista	roteirista	guionista	N;MASC;SG	N;SG
automaticamente	automáticamente	automaticamente	automáticamente	ADV	ADV
inspiração	inspiración	inspiração	inspiración	N;FEM;SG	N;FEM;SG
ucrânia	ucrania	ucrânia	ucrania	N;FEM;SG	N;FEM;SG
mesorregião	mesorregión	mesorregião	mesorregión	N;FEM;SG	N;FEM;SG
estrangeiro	alien	estrangeiro	alien	N;MASC;SG	N
estrangeiro	extranjero	estrangeiro	extranjero	N;MASC;SG	N;MASC;SG
estrangeiro	extranjero	estrangeiro	extranjero	N;MASC;SG	N;MASC;SG
estrangeiro	extranjero	estrangeiro	extranjero	N;MASC;SG	N;MASC;SG
estrangeiro	foreign	estrangeiro	foreign	N;MASC;SG	N
condados	condados	condar	condado	N;MASC;PL	N;MASC;PL
condados	comarcas	condar	comarca	N;MASC;PL	N;FEM;PL
type	type	type	type	N;MASC;SG	N
type	tipo	type	tipo	N;MASC;SG	N;MASC;SG
concílio	concilio	concílio	concilio	N;MASC;SG	N;MASC;SG
concílio	consejo	concílio	consejo	N;MASC;SG	N;MASC;SG
concílio	concejo	concílio	concejo	N;MASC;SG	N;MASC;SG
abuso	abuso	abuso	abuso	N;MASC;SG	N;MASC;SG
abuso	maltrato	abuso	maltrato	N;MASC;SG	N;MASC;SG
supostamente	supuestamente	supostamente	supuestamente	ADV	ADV
supostamente	supuestamente	supostamente	supuestamente	ADV	ADV
supostamente	presuntamente	supostamente	presuntamente	ADV	ADV
constantino	constantino	constantino	constantino	N;MASC;SG	N;MASC;SG
constantino	constantine	constantino	constantine	N;MASC;SG	N;SG
constantino	constantino	constantino	constantino	N;MASC;SG	N;MASC;SG
magazine	cargador	magazine	cargador	N;MASC;SG	N;MASC;SG
magazine	magazine	magazine	magazine	N;MASC;SG	N;SG
magazine	revista	magazine	revista	N;MASC;SG	N;FEM;SG
moraes	moraes	morae	morae	N;MASC;SG	N;SG
marketing	mercadeo	marketing	mercadeo	N;MASC;SG	N;MASC;SG
marketing	marketing	marketing	marketing	N;MASC;SG	N;MASC;SG
marketing	mercadotecnia	marketing	mercadotecnia	N;MASC;SG	N;FEM;SG
marketing	comercialización	marketing	comercialización	N;MASC;SG	N;FEM;SG
raul	raúl	raul	raúl	N;MASC;SG	N;MASC;SG
raul	raoul	raul	raoul	N;MASC;SG	N;MASC;SG
raul	raúl	raul	raúl	N;MASC;SG	N;MASC;SG
ativa	activo	ativo	activo	ADJ;FEM;SG	ADJ;MASC;SG
ativa	activa	ativo	activo	ADJ;FEM;SG	ADJ;FEM;SG
variável	variable	variável	variable	ADJ;MASC;SG	ADJ;SG
ouvir	escuche	ouvir	escuche	V;NFIN	V;IMP;SG;3;FIN
ouvir	escuchar	ouvir	escuchar	V;NFIN	V;NFIN
ouvir	oír	ouvir	oír	V;NFIN	V;NFIN
ouvir	oyes	ouvir	oír	V;NFIN	V;IND;SG;2;PRS;FIN
ouvir	escuchando	ouvir	escuchar	V;NFIN	V;V.MSDR
ouvir	escucho	ouvir	escuchar	V;NFIN	V;IND;SG;1;PRS;FIN
ouvir	escuchar	ouvir	escuchar	V;NFIN	V;NFIN
perigo	peligro	perigo	peligro	N;MASC;SG	N;MASC;SG
perigo	peligro	perigo	peligro	N;MASC;SG	N;MASC;SG
brilhante	brillante	brilhante	brillante	ADJ;MASC;SG	ADJ;SG
brilhante	luminoso	brilhante	luminoso	ADJ;MASC;SG	ADJ;MASC;SG
brilhante	brillante	brilhante	brillante	ADJ;MASC;SG	ADJ;SG
brilhante	brillante	brilhante	brillante	ADJ;MASC;SG	ADJ;SG
bytes	bytes	byte	byte	N;MASC;PL	N;MASC;PL
constantemente	constantemente	constantemente	constantemente	ADV	ADV
prorrogação	prolongación	prorrogação	prolongación	N;FEM;SG	N;FEM;SG
prorrogação	ampliación	prorrogação	ampliación	N;FEM;SG	N;FEM;SG
prorrogação	extensión	prorrogação	extensión	N;FEM;SG	N;FEM;SG
prorrogação	prórroga	prorrogação	prórroga	N;FEM;SG	N;FEM;SG
baixista	bajista	baixista	bajista	N;MASC;SG	N;SG
lutador	peleador	lutador	peleador	N;MASC;SG	N;MASC;SG
lutador	luchador	lutador	luchador	N;MASC;SG	N;MASC;SG
lutador	combatiente	lutador	combatiente	N;MASC;SG	N;SG
lutador	luchador	lutador	luchador	N;MASC;SG	N;MASC;SG
paralelo	paralelismo	paralelo	paralelismo	N;MASC;SG	N;MASC;SG
equipamento	equipamiento	equipamento	equipamiento	N;MASC;SG	N;MASC;SG
equipamento	equipo	equipamento	equipo	N;MASC;SG	N;MASC;SG
visitantes	visitantes	visitante	visitante	N;PL	N;PL
visitantes	visitas	visitante	visita	N;PL	N;FEM;PL
visitantes	visitantes	visitante	visitante	N;PL	N;PL
certamente	ciertamente	certamente	ciertamente	ADV	ADV
certamente	seguramente	certamente	seguramente	ADV	ADV
sydney	sídney	sydney	sídney	N;MASC;SG	N;MASC;SG
sydney	sidney	sydney	sidney	N;MASC;SG	N;MASC;SG
sydney	sydney	sydney	sydney	N;MASC;SG	N;MASC;SG
prémios	primas	prémio	prima	N;MASC;PL	N;FEM;PL
prémios	premios	prémio	premio	N;MASC;PL	N;MASC;PL
prémios	galardones	prémio	galardón	N;MASC;PL	N;MASC;PL
prémios	premios	prémio	premio	N;MASC;PL	N;MASC;PL
humanas	humanos	humano	humanos	N;FEM;PL	N
cientista	cientifico	cientista	cientifico	N;MASC;SG	N;MASC;SG
democrático	democrática	democrático	democrático	ADJ;MASC;SG	ADJ;FEM;SG
democrático	demócrata	democrático	demócrata	ADJ;MASC;SG	ADJ;SG
democrático	democrático	democrático	democrático	ADJ;MASC;SG	ADJ;MASC;SG
ohio	ohio	ohio	ohio	N;MASC;SG	N;MASC;SG
victoria	victoria	victoria	victoria	N;FEM;SG	N;FEM;SG
leia	leer	ler	leer	V;SBJV;SG;3;PRS;FIN	V;NFIN
justamente	precisamente	justamente	precisamente	ADV	ADV
saga	saga	saga	sagar	N;FEM;SG	N;FEM;SG
jerry	jerry	jerry	jerry	N;MASC;SG	N;MASC;SG
específicos	específicas	específico	especifico	ADJ;MASC;PL	ADJ;FEM;PL
específicos	específicos	específico	específico	ADJ;MASC;PL	ADJ;MASC;PL
estúdios	studios	estúdio	studio	N;MASC;PL	N;MASC;PL
estúdios	estudios	estúdio	estudio	N;MASC;PL	N;MASC;PL
soluções	soluciones	solução	solución	N;FEM;PL	N;FEM;PL
vapor	vapor	vapor	vapor	N;MASC;SG	N;MASC;SG
vapor	vapor	vapor	vapor	N;MASC;SG	N;MASC;SG
vapor	steam	vapor	steam	N;MASC;SG	N;SG
vapor	vapor	vapor	vapor	N;MASC;SG	N;MASC;SG
cover	portada	cover	portada	N;MASC;SG	N;FEM;SG
cover	cover	cover	cover	N;MASC;SG	N
cover	tapa	cover	tapa	N;MASC;SG	N;FEM;SG
album	álbum	album	álbum	N;MASC;SG	N;MASC;SG
album	album	album	album	N;MASC;SG	N;MASC;SG
album	disco	album	disco	N;MASC;SG	N;MASC;SG
pagamento	pago	pagamento	pago	N;MASC;SG	N;MASC;SG
necessários	necesarias	necessário	necesario	ADJ;MASC;PL	ADJ;FEM;PL
necessários	necesarios	necessário	necesario	ADJ;MASC;PL	ADJ;MASC;PL
cabelo	cabello	cabelo	cabello	N;MASC;SG	N;MASC;SG
cabelo	pelo	cabelo	pelo	N;MASC;SG	N;MASC;SG
tecnologias	technologies	tecnologia	technologie	N;FEM;PL	N
tecnologias	tecnologías	tecnologia	tecnología	N;FEM;PL	N;FEM;PL
companheiros	compañeras	companheiro	compañera	N;MASC;PL	N;FEM;PL
companheiros	acompañantes	companheiro	acompañante	N;MASC;PL	N;PL
companheiros	compañeros	companheiro	compañero	N;MASC;PL	N;MASC;PL
companheiros	compañeros	companheiro	compañero	N;MASC;PL	N;MASC;PL
companheiros	camaradas	companheiro	camarada	N;MASC;PL	N;PL
encerramento	cierre	encerramento	cierre	N;MASC;SG	N;MASC;SG
encerramento	clausura	encerramento	clausura	N;MASC;SG	N;FEM;SG
encerramento	cierre	encerramento	cierre	N;MASC;SG	N;MASC;SG
encerramento	clausura	encerramento	clausura	N;MASC;SG	N;FEM;SG
brazil	brazil	brazil	brazil	N;MASC;SG	N
brazil	brasil	brazil	brasil	N;MASC;SG	N;SG
amaral	amaral	amaral	amaral	N;MASC;SG	N;SG
vieram	vinieron	vir	venir	V;IND;PL;3;FIN	V;IND;PL;3;PST;FIN
idiomas	idiomas	idiomo	idioma	N;MASC;PL	N;MASC;PL
idiomas	lenguas	idiomo	lengua	N;MASC;PL	N;FEM;PL
nobel	nobel	nobel	nobel	N;MASC;SG	N;MASC;SG
maestro	maestro	maestro	maestro	N;MASC;SG	N;MASC;SG
maestro	revisor	maestro	revisor	N;MASC;SG	N;MASC;SG
maestro	conductor	maestro	conductor	N;MASC;SG	N;MASC;SG
conter	contener	conter	contener	V;NFIN	V;NFIN
conter	contengan	conter	contener	V;NFIN	V;IMP;PL;3;FIN
conter	contienen	conter	contener	V;NFIN	V;IND;PL;3;PRS;FIN
conter	contenga	conter	contener	V;NFIN	V;SBJV;SG;3;PRS;FIN
indonésia	indonesia	indonésio	indonesio	N;MASC;SG	N;FEM;SG
indonésia	indonesio	indonésio	indonesio	N;MASC;SG	N;MASC;SG
indonésia	indonesia	indonésio	indonesio	N;MASC;SG	N;FEM;SG
indonésia	indonesio	indonésio	indonesio	N;MASC;SG	N;MASC;SG
ruínas	ruinas	ruína	ruina	N;FEM;PL	N;FEM;PL
vencedora	ganador	vencedor	ganador	N;FEM;SG	N;MASC;SG
vencedora	vencedor	vencedor	vencedor	N;FEM;SG	N;MASC;SG
iniciada	comenzado	iniciar	comenzar	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
querer	querer	querer	querer	V;NFIN	V;NFIN
querer	queriendo	querer	querer	V;NFIN	V;V.MSDR
marechal	marshall	marechal	marshall	N;MASC;SG	N;SG
marechal	mariscal	marechal	mariscal	N;MASC;SG	N;MASC;SG
marechal	alguacil	marechal	alguacil	N;MASC;SG	N;MASC;SG
marechal	mariscal	marechal	mariscal	N;MASC;SG	N;MASC;SG
marechal	marshal	marechal	marshal	N;MASC;SG	N;SG
marechal	comisario	marechal	comisario	N;MASC;SG	N;MASC;SG
aloe	aloe	aloe	aloe	N;MASC;SG	N;MASC;SG
territorial	territorial	territorial	territorial	ADJ;MASC;SG	ADJ;SG
coro	coro	coro	coro	N;MASC;SG	N;MASC;SG
coro	estribillo	coro	estribillo	N;MASC;SG	N;MASC;SG
coro	coro	coro	coro	N;MASC;SG	N;MASC;SG
parceiro	compañero	parceiro	compañero	N;MASC;SG	N;MASC;SG
parceiro	pareja	parceiro	pareja	N;MASC;SG	N;FEM;SG
parceiro	socio	parceiro	socio	N;MASC;SG	N;MASC;SG
parceiro	partner	parceiro	partner	N;MASC;SG	N;MASC;SG
parceiro	socia	parceiro	socia	N;MASC;SG	N;FEM;SG
primária	primaria	primária	primario	N;FEM;SG	N;FEM;SG
imperatriz	emperatriz	imperatriz	emperatriz	N;FEM;SG	N;FEM;SG
grammy	grammy	grammy	grammy	N;MASC;SG	N;MASC;SG
grammy	grammy	grammy	grammy	N;MASC;SG	N;MASC;SG
neve	nieve	neve	nieve	N;FEM;SG	N;FEM;SG
esplanada	terraza	esplanada	terraza	N;FEM;SG	N;FEM;SG
esplanada	explanada	esplanada	explanado	N;FEM;SG	N;FEM;SG
mortes	muertes	morte	muerte	N;FEM;PL	N;FEM;PL
mortes	defunciones	morte	defunción	N;FEM;PL	N;FEM;PL
mortes	fallecimientos	morte	fallecimiento	N;FEM;PL	N;MASC;PL
publicidade	publicidad	publicidade	publicidad	N;FEM;SG	N;FEM;SG
publicidade	publicidad	publicidade	publicidad	N;FEM;SG	N;FEM;SG
publicidade	anuncio	publicidade	anuncio	N;FEM;SG	N;MASC;SG
publicidade	publicidad	publicidade	publicidad	N;FEM;SG	N;FEM;SG
coletânea	recopilación	coletânea	recopilación	N;FEM;SG	N;FEM;SG
coletânea	compilación	coletânea	compilación	N;FEM;SG	N;FEM;SG
platina	platinum	platina	platinum	N;FEM;SG	N;SG
platina	platino	platina	platino	N;FEM;SG	N;MASC;SG
sporting	sporting	sporting	sporting	N;MASC;SG	N;MASC;SG
retrato	retrato	retrato	retrato	N;MASC;SG	N;MASC;SG
olhar	mirada	olhar	mirada	N;MASC;SG	N;FEM;SG
indicar	indique	indicar	indicar	V;NFIN	V;IMP;SG;3;FIN
indicar	indican	indicar	indicar	V;NFIN	V;IND;PL;3;PRS;FIN
indicar	indiquen	indicar	indicar	V;NFIN	V;IMP;PL;3;FIN
indicar	indicar	indicar	indicar	V;NFIN	V;NFIN
dispositivo	dispositivo	dispositivo	dispositivo	N;MASC;SG	N;MASC;SG
fruto	fruto	fruto	fruto	N;MASC;SG	N;MASC;SG
fruto	fruta	fruto	fruta	N;MASC;SG	N;FEM;SG
presidentes	presidentes	presidente	presidente	N;MASC;PL	N;MASC;PL
iniciar	empezar	iniciar	empezar	V;NFIN	V;NFIN
iniciar	iniciar	iniciar	iniciar	V;NFIN	V;NFIN
iniciar	inicia	iniciar	iniciar	V;NFIN	V;IND;SG;3;PRS;FIN
