for	для	for	для	ADP	ADP;GEN
løbe	працює	løbe	працювати	V;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
løbe	біг	løbe	бігти	V;NFIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
løbe	запускати	løbe	запускати	V;NFIN;ACT	V;IPFV;NFIN
løbe	запустити	løbe	запустити	V;NFIN;ACT	V;PFV;NFIN
løbe	виконати	løbe	виконати	V;NFIN;ACT	V;PFV;NFIN
kro	готель	kro	готель	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
konkurs	банкрутства	konkurs	банкрутство	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
beslutter	приймаючи	beslutte	приймати	V;IND;PRS;FIN;ACT	V;IPFV;PRS;V.CVB
beslutter	вирішує	beslutte	вирішувати	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
beslutter	вирішувати	beslutte	вирішувати	V;IND;PRS;FIN;ACT	V;IPFV;NFIN
beslutter	вирішити	beslutte	вирішити	V;IND;PRS;FIN;ACT	V;PFV;NFIN
beslutter	визначитися	beslutte	визначитися	V;IND;PRS;FIN;ACT	V;PFV;NFIN
fænomen	явище	fænomen	явище	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
fænomen	явище	fænomen	явище	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
fænomen	феномен	fænomen	феномен	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
markerede	помічено	markere	помічити	V;IND;PST;FIN;ACT	V;PFV;IND;0;FIN
tiderne	часи	tid	час	N;DEF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
rådet	рада	råd	рада	N;DEF;NEUT;SG	N;INAN;NOM;FEM;SG
princip	принцип	princip	принцип	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
pension	пенсія	pension	пенсія	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
fremgang	прогрес	fremgang	прогрес	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
fremgang	поступ	fremgang	поступ	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
fremgang	процвітання	fremgang	процвітання	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
socialt	соціальне	socialt	соціальний	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
socialt	соціальна	socialt	соціальний	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
socialt	соціальний	socialt	соціальний	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
partner	партнер	partner	партнер	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
partner	напарник	partner	напарник	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
læger	лікарям	læge	лікар	N;INDF;MASC+FEM;PL	N;ANIM;DAT;MASC;PL
læger	лікарів	læge	лікар	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
læger	лікарі	læge	лікар	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
opretholde	утримати	opretholde	утримати	V;NFIN;ACT	V;PFV;NFIN
opretholde	зберігати	opretholde	зберігати	V;NFIN;ACT	V;IPFV;NFIN
opretholde	підтримувати	opretholde	підтримувати	V;NFIN;ACT	V;IPFV;NFIN
overraskende	дивуватися	overraske	дивуватися	V;PRS;V.PTCP	V;IPFV;NFIN
retter	страв	ret	страва	N;INDF;MASC+FEM;PL	N;INAN;GEN;FEM;PL
retter	страви	ret	страва	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;PL
retter	суди	ret	судити	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
retter	судів	ret	суд	N;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL
embedsmænd	чиновники	embedsmand	чиновник	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
embedsmænd	чиновників	embedsmand	чиновник	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
erfaringer	обставинах	erfaring	обставина	N;INDF;MASC+FEM;PL	N;INAN;ESS;FEM;PL
hersker	лінійка	herske	лінійка	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
kirkegården	кладовище	kirkegård	кладовище	N;DEF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
kirkegården	цвинтар	kirkegård	цвинтар	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
belgisk	бельгійський	belgisk	бельгійський	ADJ;INDF;SG	ADJ;NOM;MASC;SG
fjenden	ворог	fjende	ворог	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
rigt	багатий	rigt	багатий	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
fest	вечірка	fest	вечірка	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
fest	партії	fest	партія	N;INDF;MASC+FEM;SG	N;INAN;GEN;FEM;SG
fest	партія	fest	партія	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
fest	святкування	fest	святкування	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
oplevelser	обставинах	oplevelse	обставина	N;INDF;MASC+FEM;PL	N;INAN;ESS;FEM;PL
oplevelser	пригоди	oplevelse	пригода	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;PL
olympisk	олімпійська	olympisk	олімпійський	ADJ;INDF;SG	ADJ;NOM;FEM;SG
olympisk	олімпійський	olympisk	олімпійський	ADJ;INDF;SG	ADJ;NOM;MASC;SG
matematisk	математично	matematisk	математичний	ADV	ADV
optagelse	включення	optagelse	включення	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
optagelse	запис	optagelse	запис	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
kunder	клієнти	kunde	клієнт	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
kunder	клієнтів	kunde	клієнт	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
kunder	клієнтами	kunde	клієнт	N;INDF;MASC+FEM;PL	N;ANIM;INS;MASC;PL
kunder	клієнти	kunde	клієнт	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
kunder	клієнтів	kunde	клієнт	N;INDF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
kunder	клієнтами	kunde	клієнт	N;INDF;MASC+FEM;PL	N;ANIM;INS;MASC;PL
kunder	клієнтам	kunde	клієнт	N;INDF;MASC+FEM;PL	N;ANIM;DAT;MASC;PL
herudover	додатково	herudover	додатково	ADV	ADV
eksistens	існування	eksistens	існування	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
udskiftet	замінено	udskifte	замінити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;0;FIN
udskiftet	замінила	udskifte	замінити	V;INDF;SG;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
havne	порти	havne	порт	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
bekræftet	підтверджено	bekræfte	підтверджити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;0;FIN
bekræftet	підтвердила	bekræfte	підтвердити	V;INDF;SG;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
bekræftet	перевірено	bekræfte	перевірити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;0;FIN
landene	країн	land	країна	N;DEF;NEUT;PL	N;INAN;GEN;FEM;PL
landene	країни	land	країна	N;DEF;NEUT;PL	N;INAN;NOM;FEM;PL
sværd	мечем	sværd	меч	N;INDF;NEUT;SG	N;INAN;INS;MASC;SG
sværd	меч	sværd	меч.	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
maskine	машина	maskine	машина	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
maskine	автомат	maskine	автомат	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
processer	процеси	processe	процес	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
processer	процесів	processe	процес	N;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL
eriksen	еріксен	erikse	еріксен	N;DEF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
imperium	імперія	imperium	імперія	N;INDF;NEUT;SG	N;INAN;NOM;FEM;SG
strategi	стратегія	strategi	стратегія	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
præster	священики	præste	священик	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
præster	священики	præste	священик	N;INDF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
alperne	альпи	alperne	альпа	N;DEF;MASC+FEM;PL	N;INAN;NOM;FEM;PL
stopper	припиняється	stoppe	припинятися	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
stopper	припиняє	stoppe	припиняти	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
stopper	зупиняє	stoppe	зупиняти	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
nødvendig	необхідним	nødvendig	необхідний	ADJ;INDF;MASC+FEM;SG	ADJ;INS;NEUT;SG
nødvendig	потрібним	nødvendig	потрібний	ADJ;INDF;MASC+FEM;SG	ADJ;INS;NEUT;SG
nødvendig	потрібен	nødvendig	потрібно	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
nødvendig	потрібною	nødvendig	потрібний	ADJ;INDF;MASC+FEM;SG	ADJ;INS;FEM;SG
nødvendig	необхідний	nødvendig	необхідний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
regerede	керували	regere	керувати	V;IND;PST;FIN;ACT	V;IPFV;IND;PL;PST;FIN
mellemrum	простори	mellemrum	простор	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
mellemrum	пробіли	mellemrum	пробіти	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
mellemrum	проміжки	mellemrum	проміжка	N;INDF;NEUT;PL	N;INAN;NOM;FEM;PL
russerne	росіян	russer	росіянин	N;DEF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
russerne	росіяни	russer	росіянин	N;DEF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
glad	щаслива	glad	щасливий	ADJ;INDF;SG	ADJ;NOM;FEM;SG
glad	щасливе	glad	щасливий	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
glad	щасливий	glad	щасливий	ADJ;INDF;SG	ADJ;NOM;MASC;SG
glad	щасливим	glad	щасливий	ADJ;INDF;SG	ADJ;INS;NEUT;SG
rigsdagen	підпал	rigsdag	підпал	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
pilot	пілот	pilot	пілота	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
antarktis	антарктида	antarktis	антарктида	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
interne	внутрішні	interne	внутрішній	ADJ;PL	ADJ;NOM;PL
pas	паспорт	pas	паспорт	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
bonde	пішак	bond	пішак	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
bonde	фермер	bond	фермер	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
foreslår	запропонувати	foreslå	запропонувати	V;IND;PRS;FIN;ACT	V;PFV;NFIN
spise	їли	spise	їсти	V;NFIN;ACT	V;IPFV;IND;PL;PST;FIN
spise	їсти	spise	їсти	V;NFIN;ACT	V;IPFV;NFIN
spise	їсти	spise	їсти	V;NFIN;ACT	V;IPFV;NFIN
deltagerne	учасників	deltager	учасник	N;DEF;MASC+FEM;PL	N;ANIM;ACC;MASC;PL
deltagerne	учасники	deltager	учасник	N;DEF;MASC+FEM;PL	N;ANIM;NOM;MASC;PL
deltagerne	учасникам	deltager	учасник	N;DEF;MASC+FEM;PL	N;ANIM;DAT;MASC;PL
stål	сталь	stål	сталь	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
behandlet	переведено	behandle	перевести	V;INDF;SG;PST;V.PTCP	V;PFV;IND;0;FIN
behandlet	ставився	behandle	ставитися	V;INDF;SG;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
behandlet	опрацювати	behandle	опрацювати	V;INDF;SG;PST;V.PTCP	V;PFV;NFIN
behandlet	оброблено	behandle	обробити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;0;FIN
stadigvæk	ще	stadigvæk	ще	ADV	ADV
stadigvæk	надалі	stadigvæk	надалі	ADV	ADV
stadigvæk	досі	stadigvæk	досі	ADV	ADV
input	ввід	input	ввід	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
midlertidigt	тимчасово	midlertidigt	тимчасово	ADV	ADV
midlertidigt	тимчасово	midlertidigt	тимчасово	ADV	ADV
ortodokse	православні	ortodokse	православний	ADJ;PL	ADJ;NOM;PL
efternavn	прізвище	efternavn	прізвище	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
hjemlandet	батьківщина	hjemland	батьківщина	N;DEF;NEUT;SG	N;INAN;NOM;FEM;SG
lejre	табори	lejr	табір	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
cover	обкладинку	cove	обкладинка	N;INDF;MASC+FEM;SG	N;INAN;ACC;FEM;SG
cover	обкладинка	cove	обкладинка	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
vejledning	підручник	vejledning	підручник	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
vejledning	навчання	vejledning	навчання	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
vejledning	посібник	vejledning	посібник	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
vejledning	провідник	vejledning	провідник	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
vejledning	путівник	vejledning	путівник	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
vejledning	гід	vejledning	год.	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
fortsættelse	продовження	fortsættelse	продовження	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
leverede	доставили	levere	доставити	V;IND;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
leverede	доставлено	levere	доставити	V;IND;PST;FIN;ACT	V;PFV;IND;0;FIN
leverede	вказано	levere	вказати	V;IND;PST;FIN;ACT	V;PFV;IND;0;FIN
leverede	надано	levere	надати	V;IND;PST;FIN;ACT	V;PFV;IND;0;FIN
imens	тимчасом	imens	тимчасом	ADV	ADV
trup	відділення	trup	відділення	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
trup	загін	trup	загін	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
bestemme	визначити	bestemme	визначити	V;NFIN;ACT	V;PFV;NFIN
bidraget	пропонував	bidrage	пропонувати	V;INDF;SG;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
effektivt	ефективна	effektiv	ефективний	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
effektivt	ефективний	effektiv	ефективний	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
effektivt	ефективна	effektiv	ефективний	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;SG
lyse	яскраві	lyse	яскравий	ADJ;PL	ADJ;NOM;PL
organismer	організми	organisme	організм	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
relation	відношення	relation	відношення	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
relation	взаємовідношення	relation	взаємовідношення	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
luther	лютер	luthe	лютер	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
brudt	зламано	bryde	зламати	V;INDF;SG;PST;V.PTCP	V;PFV;IND;0;FIN
fakta	факт	fakta	факт	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
komiker	комік	komike	комік	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
beslutninger	рішень	beslutning	рішення	N;INDF;MASC+FEM;PL	N;INAN;GEN;NEUT;PL
fortalt	розповіла	fortælle	розповісти	V;INDF;SG;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
fortalt	казав	fortælle	казати	V;INDF;SG;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
mister	втрачаємо	miste	втрачати	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;1;PRS;FIN
mister	програє	miste	програти	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
mister	втратити	miste	втратити	V;IND;PRS;FIN;ACT	V;PFV;NFIN
mister	програти	miste	програти	V;IND;PRS;FIN;ACT	V;PFV;NFIN
cathrine	катерина	cathrin	катерина	N;INDF;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
elektroniske	електронні	elektronisk	електронний	ADJ;PL	ADJ;NOM;PL
hallen	зал	hal	зал	N;DEF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
hallen	ратуша	hal	ратуша	N;DEF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
hallen	зала	hal	зала	N;DEF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
senatet	сенат	senatet	сенат	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
piano	піаніно	piano	піаніно	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
piano	фортепіано	piano	фортепіано	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
tingene	речі	ting	річ	N;DEF;MASC+FEM;PL	N;INAN;NOM;FEM;PL
tingene	речей	ting	річ	N;DEF;MASC+FEM;PL	N;INAN;GEN;FEM;PL
omfatte	включити	omfatte	включити	V;NFIN;ACT	V;PFV;NFIN
omfatte	включати	omfatte	включати	V;NFIN;ACT	V;IPFV;NFIN
kanon	гармата	kanon	гармат	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
sektor	сектор	sektor	сектор	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
inkluderet	включено	inkludere	включити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;0;FIN
metro	метрополітен	metro	метрополітен	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
metro	метрополітен	metro	метрополітен	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
metro	метро	metro	метро	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
hej	здоров	hej	здоров	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
forretninger	магазинів	forretning	магазин	N;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL
forretninger	крамниці	forretning	крамниця	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;PL
forretninger	магазини	forretning	магазин	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
forretninger	магазини	forretning	магазин	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
demo	демонстрація	demo	демонстрація	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
fæstning	фортеця	fæstning	фортеця	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
belejringen	облога	belejring	облогий	N;DEF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
portugisisk	португальська	portugisisk	португальський	ADJ;INDF;SG	ADJ;NOM;FEM;SG
modificeret	змінено	modificeret	змінити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;0;FIN
håber	сподіваючись	håbe	сподіватися	V;IND;PRS;FIN;ACT	V;IPFV;PRS;V.CVB
håber	надіюсь	håbe	надіясь	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN
konstantin	костянтин	konstantin	костянтина	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
konstantin	костянтин	konstantin	костянтина	N;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;SG
søs	сестричка	søs	сестричка	N;INDF;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
søs	море	søs	море	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
bomber	бомб	bombe	бомба	N;INDF;MASC+FEM;PL	N;INAN;GEN;FEM;PL
bomber	бомби	bombe	бомба	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;PL
romansk	романський	romansk	романський	ADJ;INDF;SG	ADJ;NOM;MASC;SG
floderne	річок	flod	річка	N;DEF;MASC+FEM;PL	N;INAN;GEN;FEM;PL
floderne	річки	flod	річка	N;DEF;MASC+FEM;PL	N;INAN;NOM;FEM;PL
floderne	ріки	flod	ріка	N;DEF;MASC+FEM;PL	N;INAN;NOM;FEM;PL
globale	загальні	global	загальний	ADJ;PL	ADJ;NOM;PL
café	кафе	café	кафе	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
café	кафе	café	кафе	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
hotellet	готель	hotel	готель	N;DEF;NEUT;SG	N;INAN;NOM;MASC;SG
identificere	ідентифікувати	identificere	ідентифікувати	V;NFIN;ACT	V;IPFV;NFIN
tidsskrifter	журнали	tidsskrift	журнал	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
tidsskrifter	журнали	tidsskrift	журнал	N;INDF;NEUT;PL	N;INAN;NOM;MASC;PL
fusion	злиття	fusion	злиття	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
fusion	синтез	fusion	синтез	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
signal	сигнал	signal	сигнал	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
foretrækker	хоче	foretrække	хотіти	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
skød	застрелив	skød	застрелити	V;IND;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
flyver	літати	flyve	літати	V;IND;PRS;FIN;ACT	V;IPFV;NFIN
flyver	летить	flyve	летіти	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
nations	держава	nation	держава	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
nations	нації	nation	нація	N;INDF;MASC+FEM;SG	N;INAN;GEN;FEM;SG
nations	нація	nation	нація	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
march	березень	march	березень	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
march	березня	march	березень	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;SG
fabrikker	фабрики	fabrik	фабрика	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;PL
fabrikker	заводів	fabrik	завод	N;INDF;MASC+FEM;PL	N;INAN;GEN;MASC;PL
effektiv	ефективна	effektiv	ефективний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
effektiv	ефективний	effektiv	ефективний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
effektiv	ефективна	effektiv	ефективний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
indirekte	непрямим	indirekte	непрямий	ADJ	ADJ;INS;NEUT;SG
begået	вчинив	begå	вчинити	V;INDF;SG;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
begået	скоїв	begå	скоїти	V;INDF;SG;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
mail	пошта	mail	пошта	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
mail	поштою	mail	пошта	N;INDF;MASC+FEM;SG	N;INAN;INS;FEM;SG
udgaven	редакція	udgave	редакція	N;DEF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
udgaven	видання	udgave	видання	N;DEF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
magi	магія	magi	магія	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
respekt	повага	respekt	повага	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
find	знайти	find	знайти	V;IMP	V;PFV;NFIN
find	знайти	find	знайти	V;IMP	V;PFV;NFIN
find	знайдіть	find	знайти	V;IMP	V;PFV;IMP;PL;2;FIN
biologiske	біологічних	biologisk	біологічний	ADJ;PL	ADJ;ACC;PL
tabel	стіл	tabel	стіл	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
tabel	столик	tabel	столик	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
tabel	таблиця	tabel	таблиця	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
kulturer	посіви	kultur	посів	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;PL
kulturer	культур	kultur	культура	N;INDF;MASC+FEM;PL	N;INAN;GEN;FEM;PL
dækkede	розібралися	dække	розібратися	V;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
had	ненависть	had	ненависть	N;INDF;NEUT;SG	N;INAN;NOM;FEM;SG
had	ненависть	had	ненависть	N;INDF;NEUT;SG	N;INAN;NOM;FEM;SG
adel	знать	adel	знати	N;INDF;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
fair	справедлива	fair	справедливий	ADJ	ADJ;NOM;FEM;SG
fair	справедливий	fair	справедливий	ADJ	ADJ;NOM;MASC;SG
positivt	позитивне	positiv	позитивний	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
positivt	позитивний	positiv	позитивний	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
bryllup	весілля	bryllup	весілля	N;INDF;NEUT;SG	N;INAN;NOM;NEUT;SG
organ	орган	organ	орган	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
rap	реп	rap	реп.	N;INDF;NEUT;SG	N;INAN;NOM;MASC;SG
