was	бе	be	съм	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PST;FIN;ACT
renowned	прочут	renowned	прочут	ADJ	ADJ;INDF;MASC;SG
shops	магазини	shop	магазин	N;PL	N;INDF;MASC;PL
dome	купол	dome	купол	N;SG	N;INDF;MASC;SG
dome	купола	dome	купол	N;SG	N;DEF;MASC;SG
dome	куполът	dome	купол	N;SG	N;DEF;MASC;SG
philosopher	философ	philosopher	философ	N;SG	N;INDF;MASC;SG
epic	епична	epic	епичен	ADJ	ADJ;INDF;FEM;SG
specified	посочен	specify	посоча	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
specified	посочена	specify	посоча	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
specified	посочени	specify	посоча	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
specified	уточнени	specify	уточня	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
specified	посочено	specify	посоча	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
collapse	колапс	collapse	колапс	N;SG	N;INDF;MASC;SG
collapse	срутване	collapse	срутване	N;SG	N;INDF;NEUT;SG
collapse	срив	collapse	срив	N;SG	N;INDF;MASC;SG
collapse	разпадане	collapse	разпадане	N;SG	N;INDF;NEUT;SG
albanian	албански	albanian	албански	ADJ	ADJ;INDF;MASC;SG
albanian	албанска	albanian	албански	ADJ	ADJ;INDF;FEM;SG
samples	образци	samples	образец	N;PL	N;INDF;MASC;PL
samples	проби	samples	проба	N;PL	N;INDF;FEM;PL
samples	извадки	samples	извадка	N;PL	N;INDF;FEM;PL
samples	мостри	samples	мостра	N;PL	N;INDF;MASC;PL
celebrity	знаменитост	celebrity	знаменитост	N;SG	N;INDF;FEM;SG
priests	свещениците	priest	свещеник	N;PL	N;DEF;MASC;PL
priests	свещеници	priest	свещеник	N;PL	N;INDF;MASC;PL
workshop	работилница	workshop	работилница	N;SG	N;INDF;FEM;SG
workshop	работилницата	workshop	работилница	N;SG	N;DEF;FEM;SG
workshop	семинар	workshop	семинар	N;SG	N;INDF;MASC;SG
fortune	богатство	fortune	богатство	N;SG	N;INDF;NEUT;SG
bars	пръти	bar	прът	N;PL	N;INDF;MASC;PL
bars	барове	bar	бар	N;PL	N;INDF;MASC;PL
bars	решетки	bar	решетка	N;PL	N;INDF;FEM;PL
bars	решетките	bar	решетка	N;PL	N;DEF;FEM;PL
presidency	председателство	presidency	председателство	N;SG	N;INDF;NEUT;SG
appeals	жалби	appeal	жалба	N;PL	N;INDF;FEM;PL
rookie	новобранец	rookie	новобранец	N;SG	N;INDF;MASC;SG
shock	шок	shock	шок	N;SG	N;INDF;MASC;SG
employee	работник	employee	работник	N;SG	N;INDF;MASC;SG
employee	служител	employee	служител	N;SG	N;INDF;MASC;SG
employee	служителка	employee	служителка	N;SG	N;INDF;FEM;SG
housed	настанени	house	настаня-(се)	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
tomb	гроб	tomb	гроб	N;SG	N;INDF;MASC;SG
tomb	гробница	tomb	гробница	N;SG	N;INDF;FEM;SG
tomb	гробницата	tomb	гробница	N;SG	N;DEF;FEM;SG
innovation	иновация	innovation	иновация	N;SG	N;INDF;FEM;SG
streams	потоци	stream	поток	N;PL	N;INDF;MASC;PL
unity	съединението	unity	съединение	N;SG	N;DEF;NEUT;SG
unity	обединение	unity	обединение	N;SG	N;INDF;NEUT;SG
unity	единство	unity	единство	N;SG	N;INDF;NEUT;SG
grows	расте	grow	раста	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
interchange	обмен	interchange	обмен	N;SG	N;INDF;MASC;SG
proteins	протеини	protein	протея	N;PL	N;INDF;MASC;PL
proteins	протеините	protein	протеин	N;PL	N;DEF;MASC;PL
proposals	предложенията	proposal	предложение	N;PL	N;DEF;NEUT;PL
proposals	предложения	proposal	предложение	N;PL	N;INDF;NEUT;PL
swimmers	плувци	swimmer	плувец	N;PL	N;INDF;MASC;PL
mainland	континента	mainland	континент	N;SG	N;DEF;MASC;SG
seminary	семинарията	seminary	семинария	N;SG	N;DEF;FEM;SG
hamlet	хамлет	hamlet	хамлет	N;SG	N;INDF;MASC;SG
timeline	дневника	timeline	дневник	N;SG	N;DEF;MASC;SG
coup	преврат	coup	преврам	N;SG	N;INDF;MASC;SG
exhibitions	експозиции	exhibition	експозиция	N;PL	N;INDF;FEM;PL
exhibitions	изложби	exhibition	изложба	N;PL	N;INDF;FEM;PL
exhibitions	изложения	exhibition	изложение	N;PL	N;INDF;NEUT;PL
hate	мразя	hate	мразя	V;IND;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
hate	мрази	hate	мразя	V;IND;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
installation	инсталация	installation	инсталация	N;SG	N;INDF;FEM;SG
installation	монтаж	installation	монтаж	N;SG	N;INDF;MASC;SG
installation	инсталиране	installation	инсталиране	N;SG	N;INDF;NEUT;SG
installation	монтиране	installation	монтиране	N;SG	N;INDF;NEUT;SG
enters	влиза	enter	влизам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
goalkeeper	вратар	goalkeeper	вратар	N;SG	N;INDF;MASC;SG
efficiency	кпд	efficiency	кпд	N;SG	N;INDF;MASC;SG
efficiency	ефективност	efficiency	ефективност	N;SG	N;INDF;FEM;SG
efficiency	ефикасност	efficiency	ефикасност	N;SG	N;INDF;FEM;SG
chapters	глави	chapter	глава	N;PL	N;INDF;FEM;PL
helicopter	хеликоптер	helicopter	хеликоптер	N;SG	N;INDF;MASC;SG
fortress	крепостта	fortress	крепост	N;SG	N;DEF;FEM;SG
fortress	крепост	fortress	крепост	N;SG	N;INDF;FEM;SG
burned	изгорена	burn	изгоря	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
burned	изгорени	burn	изгоря	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
burned	изгорено	burn	изгоря	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
burned	изгорял	burn	изгоря	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
burned	изгорен	burn	изгоря	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
compiled	съставен	compile	съставя	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
compiled	съставено	compile	съставя	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
contributors	дарители	contributor	дарител	N;PL	N;INDF;MASC;PL
chat	чата	chat	чата	N;SG	N;DEF;MASC;SG
chat	чат	chat	чат	N;SG	N;INDF;MASC;SG
catholics	католиците	catholics	католик	N;PL	N;DEF;MASC;PL
catholics	католици	catholics	католик	N;PL	N;INDF;MASC;PL
pit	яма	pit	ям	N;SG	N;INDF;FEM;SG
pit	ямата	pit	ям	N;SG	N;DEF;FEM;SG
supplied	доставена	supply	доставя	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
supplied	доставено	supply	доставя	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
supplied	предоставена	supply	предоставя	V;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
optional	незадължителни	optional	незадължителен	ADJ	ADJ;INDF;PL
desk	бюро	desk	бюро	N;SG	N;INDF;NEUT;SG
garrison	гарнизон	garrison	гарнизон	N;SG	N;INDF;MASC;SG
garrison	гарисън	garrison	гарисън	N;SG	N;INDF;MASC;SG
achievements	постижения	achievement	постижение	N;PL	N;INDF;NEUT;PL
biblical	библейски	biblical	библейски	ADJ	ADJ;INDF;MASC;SG
rebels	бунтовници	rebel	бунтовник	N;PL	N;INDF;MASC;PL
geographical	географска	geographical	географски	ADJ	ADJ;INDF;FEM;SG
geographical	географски	geographical	географски	ADJ	ADJ;INDF;MASC;SG
bills	банкноти	bill	банкнот	N;PL	N;INDF;FEM;PL
bills	сметки	bill	сметка	N;PL	N;INDF;FEM;PL
glacier	ледник	glacier	ледник	N;SG	N;INDF;MASC;SG
binding	свързване	bind	свързване	N;SG	N;INDF;NEUT;SG
eating	ям	eat	аз	V;V.MSDR	V;IPFV;IND;SG;1;PRS;FIN;ACT
eating	яде	eat	ям-(се)	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
developer	разработка	developer	разработка	N;SG	N;INDF;FEM;SG
developer	предприемач	developer	предприемач	N;SG	N;INDF;MASC;SG
difficulties	трудности	difficulty	трудност	N;PL	N;INDF;FEM;PL
difficulties	затруднения	difficulty	затруднение	N;PL	N;INDF;NEUT;PL
doctrine	доктрина	doctrine	доктрина	N;SG	N;INDF;FEM;SG
worn	носени	wear	нося-(се)	V;PST;V.PTCP	V;IPFV;INDF;PL;V.PTCP;PASS
worn	носил	wear	нося-(се)	V;PST;V.PTCP	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
fork	разклонение	fork	разклонение	N;SG	N;INDF;NEUT;SG
fork	вилица	fork	вилица	N;SG	N;INDF;FEM;SG
fork	вилицата	fork	вилица	N;SG	N;DEF;FEM;SG
theological	теологични	theological	теологичен	ADJ	ADJ;INDF;PL
vocalist	вокалист	vocalist	вокалист	N;SG	N;INDF;MASC;SG
temporarily	временно	temporarily	временно	ADV	ADV
hotels	хотели	hotel	хотел	N;PL	N;INDF;MASC;PL
developments	развития	development	развитие	N;PL	N;INDF;NEUT;PL
literacy	грамотност	literacy	грамотност	N;SG	N;INDF;FEM;SG
currency	валута	currency	валута	N;SG	N;INDF;FEM;SG
arrives	пристига	arrive	пристигам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
hammer	чук	hammer	чук	N;SG	N;INDF;MASC;SG
hammer	хамър	hammer	хамър	N;SG	N;INDF;MASC;SG
dollar	долар	dollar	долар	N;SG	N;INDF;MASC;SG
ambassadors	посланиците	ambassador	посланик	N;PL	N;DEF;MASC;PL
ambassadors	посланици	ambassador	посланик	N;PL	N;INDF;MASC;PL
twitter	туитър	twitter	туитър	N;SG	N;INDF;MASC;SG
centres	центровете	centre	център	N;PL	N;DEF;MASC;PL
centres	центрове	centre	център	N;PL	N;INDF;MASC;PL
recommend	препоръчваме	recommend	препоръчвам-(се)	V;IND;FIN	V;IPFV;IND;PL;1;PRS;FIN;ACT
recommend	препоръчвам	recommend	препоръчвам	V;IND;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
recommend	препоръча	recommend	препоръчам-(се)	V;IND;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
descendants	потомци	descendant	потомец	N;PL	N;INDF;MASC;PL
descendants	потомците	descendant	потомец	N;PL	N;DEF;MASC;PL
descendants	наследници	descendant	наследник	N;PL	N;INDF;MASC;PL
customs	митници	custom	митница	N;PL	N;INDF;FEM;PL
customs	обичаи	custom	обичай	N;PL	N;INDF;MASC;PL
grid	мрежа	grid	мрежа	N;SG	N;INDF;FEM;SG
grid	решетка	grid	решетка	N;SG	N;INDF;FEM;SG
secured	подсигурени	secure	подсигуря	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
secured	осигурено	secure	осигуря	V;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
secured	осигурени	secure	осигуря	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
secured	обезпечени	secure	обезпека	V;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
secured	осигурен	secure	осигуря	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
certificate	удостоверение	certificate	удостоверение	N;SG	N;INDF;NEUT;SG
certificate	сертификат	certificate	сертификат	N;SG	N;INDF;MASC;SG
certificate	свидетелство	certificate	свидетелство	N;SG	N;INDF;NEUT;SG
destination	дестинация	destination	дестинация	N;SG	N;INDF;FEM;SG
destination	направление	destination	направление	N;SG	N;INDF;NEUT;SG
destination	местоназначение	destination	местоназначение	N;SG	N;INDF;NEUT;SG
destination	посока	destination	посока	N;SG	N;INDF;FEM;SG
consumption	потребление	consumption	потребление	N;SG	N;INDF;NEUT;SG
consumption	консумация	consumption	консумация	N;SG	N;INDF;FEM;SG
feat	подвиг	feat	подвиг	N;SG	N;INDF;MASC;SG
constantly	постоянно	constantly	постоянно	ADV	ADV
constantly	непрестанно	constantly	непрестанно	ADV	ADV
constantly	непрекъснато	constantly	непрекъснато	ADV	ADV
mansion	имение	mansion	имение	N;SG	N;INDF;NEUT;SG
mansion	имението	mansion	имение	N;SG	N;DEF;NEUT;SG
temples	храмовете	temple	храм	N;PL	N;DEF;MASC;PL
temples	храмове	temple	храм	N;PL	N;INDF;MASC;PL
sheet	лист	sheet	лист	N;SG	N;INDF;MASC;SG
sheet	чаршаф	sheet	чаршаф	N;SG	N;INDF;MASC;SG
lift	повдигане	lift	повдигане	N;SG	N;INDF;NEUT;SG
confidence	доверие	confidence	доверие	N;SG	N;INDF;NEUT;SG
confidence	увереност	confidence	увереност	N;SG	N;INDF;FEM;SG
confidence	самоувереност	confidence	самоувереност	N;SG	N;INDF;FEM;SG
cuisine	кухня	cuisine	кухня	N;SG	N;INDF;FEM;SG
breeding	разплод	breeding	разплод	N;SG	N;INDF;MASC;SG
breeding	размножаване	breeding	размножаване	N;SG	N;INDF;NEUT;SG
outbreak	епидемия	outbreak	епидемия	N;SG	N;INDF;FEM;SG
outbreak	огнище	outbreak	огнище	N;SG	N;INDF;NEUT;SG
legendary	легендарен	legendary	легендарен	ADJ	ADJ;INDF;MASC;SG
handball	хандбал	handball	хандбал	N;SG	N;INDF;FEM;SG
georgian	грузински	georgian	грузински	ADJ	ADJ;INDF;MASC;SG
keys	клавиши	key	клавиш	N;PL	N;INDF;FEM;PL
keys	ключове	key	ключ	N;PL	N;INDF;MASC;PL
keys	ключовете	key	ключ	N;PL	N;DEF;MASC;PL
proceedings	производства	proceedings	производство	N;PL	N;INDF;NEUT;PL
quartet	квартет	quartet	квартет	N;SG	N;INDF;MASC;SG
quartet	четворка	quartet	четворка	N;SG	N;INDF;FEM;SG
propaganda	пропаганда	propaganda	пропаганда	N;SG	N;INDF;FEM;SG
disk	диск	disk	диск	N;SG	N;INDF;MASC;SG
disk	диска	disk	дискам	N;SG	N;DEF;MASC;SG
funny	забавен	funny	забавен	ADJ	ADJ;INDF;MASC;SG
funny	смешна	funny	смешна	ADJ	ADJ;INDF;FEM;SG
punishment	наказание	punishment	наказание	N;SG	N;INDF;NEUT;SG
punishment	наказанието	punishment	наказание	N;SG	N;DEF;NEUT;SG
accuracy	точност	accuracy	точност	N;SG	N;INDF;FEM;SG
meter	метър	meter	метър	N;SG	N;INDF;MASC;SG
theoretical	теоретични	theoretical	теоретичен	ADJ	ADJ;INDF;PL
theoretical	теоретична	theoretical	теоретичен	ADJ	ADJ;INDF;FEM;SG
suspension	отстраняване	suspension	отстраняване	N;SG	N;INDF;NEUT;SG
suspension	окачване	suspension	окачване	N;SG	N;INDF;NEUT;SG
suspension	суспензия	suspension	суспензие	N;SG	N;INDF;FEM;SG
graduation	дипломирането	graduation	дипломиране	N;SG	N;DEF;NEUT;SG
graduation	дипломиране	graduation	дипломиране	N;SG	N;INDF;NEUT;SG
graduation	завършване	graduation	завършване	N;SG	N;INDF;NEUT;SG
flew	летял	fly	летя	V;IND;PST;FIN	V;IPFV;INDF;MASC;SG;PST;V.PTCP;ACT
seeds	семки	seed	семка	N;PL	N;INDF;FEM;PL
seeds	семена	seed	семе	N;PL	N;INDF;NEUT;PL
lighting	осветление	lighting	осветление	N;SG	N;INDF;NEUT;SG
lighting	осветяване	lighting	осветяване	N;SG	N;INDF;NEUT;SG
smooth	гладък	smooth	гладък	ADJ	ADJ;INDF;MASC;SG
smooth	гладки	smooth	гладка	ADJ	ADJ;INDF;PL
customer	клиент	customer	клиент	N;SG	N;INDF;MASC;SG
philosophical	философски	philosophical	философски	ADJ	ADJ;INDF;MASC;SG
escaped	избяга	escape	избягам	V;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
escaped	избягали	escape	избягам	V;PST;V.PTCP	V;PFV;INDF;PL;PST;V.PTCP;ACT
escaped	избягал	escape	избягам	V;PST;V.PTCP	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
kills	убива	kill	убивам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
taste	вкус	taste	вкус	N;SG	N;INDF;MASC;SG
assertion	твърдение	assertion	твърдение	N;SG	N;INDF;NEUT;SG
northeastern	североизточна	northeastern	североизточен	ADJ	ADJ;INDF;FEM;SG
atomic	атомна	atomic	атомен	ADJ	ADJ;INDF;FEM;SG
atomic	атомни	atomic	атомен	ADJ	ADJ;INDF;PL
strikes	стачки	strike	стачка	N;PL	N;INDF;FEM;PL
reconstruction	реконструкция	reconstruction	реконструкция	N;SG	N;INDF;FEM;SG
traveling	пътуване	traveling	пътуване	N;SG	N;INDF;NEUT;SG
pianist	пианист	pianist	пианист	N;SG	N;INDF;MASC;SG
pack	опаковка	pack	опаковка	N;SG	N;INDF;FEM;SG
pack	глутница	pack	глутница	N;SG	N;INDF;FEM;SG
cyclists	колоездачи	cyclist	колоездач	N;PL	N;INDF;MASC;PL
payment	заплащане	payment	заплащане	N;SG	N;INDF;NEUT;SG
payment	плащане	payment	плащане	N;SG	N;INDF;NEUT;SG
militia	милиция	militia	милиция	N;SG	N;INDF;FEM;SG
militia	милицията	militia	милиция	N;SG	N;DEF;FEM;SG
exhibit	изложба	exhibit	изложба	N;SG	N;INDF;FEM;SG
exhibit	експонат	exhibit	експонат	N;SG	N;INDF;MASC;SG
compromise	компромис	compromise	компромис	N;SG	N;INDF;MASC;SG
tactical	тактическа	tactical	тактически	ADJ	ADJ;INDF;FEM;SG
tactical	тактически	tactical	тактически	ADJ	ADJ;INDF;MASC;SG
discovers	открива	discover	откривам-(се)	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
