categoría	kategooria	categoría	kategooria	N;FEM;SG	N;NOM;SG
eurocopa	euro	eurocopa	euro	N;FEM;SG	N;GEN;SG
conversión	teisendamine	conversión	teisendamine	N;FEM;SG	N;NOM;SG
conversión	muundamise	conversión	muundamine	N;FEM;SG	N;GEN;SG
separados	eraldi	separado	eraldi	ADJ;MASC;PL;V.PTCP	ADJ
descanso	vaheaeg	descanso	vahe_aeg	N;MASC;SG	N;NOM;SG
violación	rikkumine	violación	rikkumine	N;FEM;SG	N;NOM;SG
violación	vägistamine	violación	vägistamine	N;FEM;SG	N;NOM;SG
presidenta	esimees	presidenta	esi_mees	N;FEM;SG	N;NOM;SG
presidenta	eesistuja	presidenta	ees_istuja	N;FEM;SG	N;NOM;SG
presidenta	esimees	presidenta	esi_mees	N;FEM;SG	N;NOM;SG
presidenta	eesistuja	presidenta	ees_istuja	N;FEM;SG	N;NOM;SG
presidenta	president	presidenta	president	N;FEM;SG	N;NOM;SG
desempeño	tulemuslikkus	desempeño	tulemuslikkus	N;MASC;SG	N;NOM;SG
desempeño	tulemuslikkuse	desempeño	tulemuslikkus	N;MASC;SG	N;GEN;SG
desempeño	jõudlus	desempeño	jõudlus	N;MASC;SG	N;NOM;SG
quintana	quintana	quintana	quintana	N;FEM;SG	N;NOM;SG
utah	utah	utah	utah	N;MASC;SG	N;NOM;SG
platos	plaadid	plato	plaat	N;MASC;PL	N;NOM;PL
platos	taldrikud	plato	taldrik	N;MASC;PL	N;NOM;PL
platos	nõud	plato	nõud	N;MASC;PL	N;NOM;PL
platos	nõusid	plato	nõu	N;MASC;PL	N;PRT;PL
débil	nõrk	débil	nõrk	ADJ;SG	ADJ;NOM;SG
débil	nõrga	débil	nõrk	ADJ;SG	ADJ;GEN;SG
vidrio	klaasi	vidrio	klaas	N;MASC;SG	N;PRT;SG
vidrio	klaasist	vidrio	klaas	N;MASC;SG	N;IN+ABL;SG
vidrio	klaas	vidrio	klaas	N;MASC;SG	N;NOM;SG
broadway	broadway	broadway	broadway	N;FEM;SG	N;NOM;SG
reseña	läbivaatamine	reseñar	läbi_vaatamine	N;FEM;SG	N;NOM;SG
reseña	ülevaatus	reseñar	üle_vaatus	N;FEM;SG	N;NOM;SG
reseña	läbivaatus	reseñar	läbi_vaatus	N;FEM;SG	N;NOM;SG
desarrollada	arenenud	desarrollado	arenenud	ADJ;FEM;SG;V.PTCP	ADJ;PST;V.PTCP;ACT
crímenes	kuriteod	crimen	kuri_tegu	N;MASC;PL	N;NOM;PL
free	free	freer	free	N	N;NOM;SG
free	tasuta	freer	tasu	N	N;PRIV;SG
vila	vila	vila	vila	N;MASC;SG	N;NOM;SG
chihuahua	chihuahua	chihuahua	chihuahua	N;FEM;SG	N;NOM;SG
vasca	baski	vasco	bask	ADJ;FEM;SG	ADJ
australiano	austraalia	australiano	austraalia	N;MASC;SG	N;NOM;SG
asteroide	asteroid	asteroide	astero	N;MASC;SG	N;NOM;SG
dimensión	mõõde	dimensión	mõõe	N;FEM;SG	N;NOM;SG
atentado	rünnak	atentado	rünnak	N;MASC;SG	N;NOM;SG
atentado	pommitamine	atentado	pommitamine	N;MASC;SG	N;NOM;SG
afganistán	afganistan	afganistán	afganistama	N;MASC;SG	N;NOM;SG
afganistán	afganistani	afganistán	afganistan	N;MASC;SG	N;SG
afganistán	afganistani	afganistán	afganistan	N;MASC;SG	N;SG
afganistán	afgaani	afganistán	afgaan	N;MASC;SG	N;NOM;SG
restaurantes	restoranid	restaurante	restoran	N;PL	N;NOM;PL
comer	söömas	comer	sööma	V;NFIN	V;IN+ESS;V.CVB;ACT
comer	söön	comer	sööma	V;NFIN	V;IND;SG;1;PRS;FIN;ACT
comer	söö	comer	sööma	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
comer	sööma	comer	sööma	V;NFIN	V;IN+ALL;V.CVB;ACT
comer	süüa	comer	sööma	V;NFIN	V;NFIN
heridas	haavad	herida	haav	N;FEM;PL	N;NOM;PL
heridas	vigastused	herida	vigastus	N;FEM;PL	N;NOM;PL
diagnóstico	diagnostika	diagnóstico	diagnostika	N;MASC;SG	N;NOM;SG
diagnóstico	diagnoos	diagnóstico	diagnoos	N;MASC;SG	N;NOM;SG
diagnóstico	diagnoosi	diagnóstico	diagnoos	N;MASC;SG	N;PRT;SG
diagnóstico	diagnostika	diagnóstico	diagnostika	N;MASC;SG	N;NOM;SG
señaló	osutas	señalar	osutama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
asedio	piiramine	asedio	piiramine	N;MASC;SG	N;NOM;SG
francesco	francesco	francesco	francesco	N;MASC;SG	N;NOM;SG
celebrar	tähistada	celebrar	tähistama	V;NFIN	V;NFIN
celebrar	tähistame	celebrar	tähistama	V;NFIN	V;IND;PL;1;PRS;FIN;ACT
celebrar	tähista	celebrar	tähistama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
celebrar	tähistama	celebrar	tähistama	V;NFIN	V;IN+ALL;V.CVB;ACT
simultáneamente	samaaegselt	simultáneamente	sama_aegselt	ADV	ADV
simultáneamente	üheaegselt	simultáneamente	ühe_aegselt	ADV	ADV
intelectuales	intellektuaalid	intelectual	intellektuaal	N;PL	N;NOM;PL
alcaldía	linnapea	alcaldía	linna_pea	N;FEM;SG	N;NOM;SG
macho	macho	macho	macho	N;MASC;SG	N;NOM;SG
macho	meessoost	macho	mees_sugu	N;MASC;SG	N;IN+ABL;SG
alumno	õppija	alumno	õppija	N;MASC;SG	N;NOM;SG
alumno	õpilane	alumno	õpilane	N;MASC;SG	N;NOM;SG
alumno	tudeng	alumno	tudeng	N;MASC;SG	N;NOM;SG
alumno	õpilane	alumno	õpilane	N;MASC;SG	N;NOM;SG
alumno	üliõpilane	alumno	üli_õpilane	N;MASC;SG	N;NOM;SG
reemplazo	asendamine	reemplazo	asendamine	N;MASC;SG	N;NOM;SG
reemplazo	asendaja	reemplazo	asendaja	N;MASC;SG	N;NOM;SG
reemplazo	asendamine	reemplazo	asendamine	N;MASC;SG	N;NOM;SG
décimo	kümnes	décimo	kümnes	ADJ;MASC;SG	ADJ;NOM;SG
clasificaciones	hinnangud	clasificación	hinnang	N;FEM;PL	N;NOM;PL
bach	bach	bach	bach	N;FEM;SG	N;NOM;SG
capas	kihid	capa	kiht	N;FEM;PL	N;NOM;PL
interacción	suhtlemine	interacción	suhtlemine	N;FEM;SG	N;NOM;SG
interacción	kihlus	interacción	kihlus	N;FEM;SG	N;NOM;SG
perfecto	perfektne	perfecto	perfektne	ADJ;MASC;SG	ADJ;NOM;SG
perfecto	ideaalne	perfecto	ideaalne	ADJ;MASC;SG	ADJ;NOM;SG
perfecto	täiuslik	perfecto	täiuslik	ADJ;MASC;SG	ADJ;NOM;SG
mhz	mhz	mhz	mhz	N;FEM;SG	N
permitido	lubatud	permitido	lubatud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
permitido	lubatud	permitido	lubatud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
girls	tüdrukud	girls	tüdruk	N	N;NOM;PL
girls	girls	girls	girls	N	N;NOM;SG
trigo	nisu	trigo	nisu	N;MASC;SG	N;NOM;SG
persa	farsi	persa	farss	N;MASC;SG	N;NOM;SG
tennessee	tennessee	tennesse	tennessee	N;MASC;SG	N;NOM;SG
civilización	tsivilisatsioon	civilización	tsivilisatsioon	N;FEM;SG	N;NOM;SG
civilización	tsivilisatsiooni	civilización	tsivilisatsioon	N;FEM;SG	N;PRT;SG
civilización	tsivilisatsioon	civilización	tsivilisatsioon	N;FEM;SG	N;NOM;SG
civilización	tsivilisatsiooni	civilización	tsivilisatsioon	N;FEM;SG	N;PRT;SG
complejos	kompleksid	complejo	kompleks	N;MASC;PL	N;NOM;PL
mariana	mariana	mariana	mariana	N;FEM;SG	N;NOM;SG
turco	turk	turco	turk	N;MASC;SG	N;NOM;SG
turco	türgi	turco	türgi	N;MASC;SG	N;NOM;SG
colegios	koole	colegio	kool	N;MASC;PL	N;PRT;PL
colegios	koolid	colegio	kool	N;MASC;PL	N;NOM;PL
enfrentamientos	kokkupõrked	enfrentamiento	kokku_põrge	N;MASC;PL	N;NOM;PL
iluminación	valgustus	iluminación	valgustus	N;FEM;SG	N;NOM;SG
iluminación	valgustus	iluminación	valgustus	N;FEM;SG	N;NOM;SG
participando	osalevad	participar	osalema	V;V.MSDR	V;IND;PL;3;PRS;FIN;ACT
sustancias	ained	sustancia	aine	N;FEM;PL	N;NOM;PL
impulso	tõuke	impulso	tõuge	N;MASC;SG	N;GEN;SG
impulso	impulss	impulso	impulss	N;MASC;SG	N;NOM;SG
impulso	hoog	impulso	hoog	N;MASC;SG	N;NOM;SG
computadora	arvuti	computador	arvuti	N;FEM;SG	N;NOM;SG
lectores	lugejad	lector	lugeja	N;MASC;PL	N;NOM;PL
catedrático	professor	catedrático	professor	N;MASC;SG	N;NOM;SG
elevación	kõrgus	elevación	kõrgus	N;FEM;SG	N;NOM;SG
elevación	reljeefi	elevación	reljeef	N;FEM;SG	N;PRT;SG
rotación	rotatsiooni	rotación	rotatsioon	N;FEM;SG	N;PRT;SG
rotación	pööramine	rotación	pööramine	N;FEM;SG	N;NOM;SG
estabilidad	püsivus	estabilidad	püsivus	N;FEM;SG	N;NOM;SG
estabilidad	stabiilsus	estabilidad	stabiilsus	N;FEM;SG	N;NOM;SG
dependiente	sõltuv	dependiente	sõltuv	ADJ;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
curva	kumer	curva	kumer	N;FEM;SG	N;NOM;SG
curva	kõver	curva	kõver	N;FEM;SG	N;NOM;SG
alabama	alabama	alabama	alabam	N;FEM;SG	N;NOM;SG
maestría	oskus	maestría	oskus	N;FEM;SG	N;NOM;SG
hidrógeno	vesinik	hidrógeno	vesinik	N;MASC;SG	N;NOM;SG
criminal	kuritegelik	criminal	kuri_tegelik	ADJ;SG	ADJ;NOM;SG
criminal	kriminaalne	criminal	kriminaalne	ADJ;SG	ADJ;NOM;SG
tejidos	kootud	tejido	koo=tud	ADJ;MASC;PL;V.PTCP	ADJ;PST;V.PTCP;PASS
fabricante	valmistaja	fabricante	valmistaja	N;SG	N;NOM;SG
fabricante	tootja	fabricante	tootja	N;SG	N;NOM;SG
adquisición	ostu	adquisición	ost	N;FEM;SG	N;GEN;SG
adquisición	ostmine	adquisición	ostmine	N;FEM;SG	N;NOM;SG
adquisición	ost	adquisición	ost	N;FEM;SG	N;NOM;SG
adquisición	hange	adquisición	hange	N;FEM;SG	N;NOM;SG
adquisición	hanke	adquisición	hange	N;FEM;SG	N;NOM;SG
adquisición	omandamine	adquisición	omandamine	N;FEM;SG	N;NOM;SG
adquisición	soetamine	adquisición	soetamine	N;FEM;SG	N;NOM;SG
cuadrado	ruudu	cuadrado	ruut	N;MASC;SG	N;PRT;SG
cuadrado	ruut	cuadrado	ruut	N;MASC;SG	N;NOM;SG
cuadrado	väljak	cuadrado	väljak	N;MASC;SG	N;NOM;SG
guerreros	sõdalased	guerrero	sõdalane	N;MASC;PL	N;NOM;PL
positivo	positiivse	positivo	positiivne	ADJ;MASC;SG	ADJ;GEN;SG
positivo	positiivne	positivo	positiivne	ADJ;MASC;SG	ADJ;NOM;SG
iguales	võrdsed	igual	võrdne	ADJ;PL	ADJ;NOM;PL
modificación	muudatus	modificación	muudatus	N;FEM;SG	N;NOM;SG
modificación	muutmine	modificación	muutmine	N;FEM;SG	N;NOM;SG
ginebra	gin	ginebra	gin	N;FEM;SG	N;NOM;SG
ginebra	džinn	ginebra	džinn	N;FEM;SG	N;NOM;SG
ginebra	genfi	ginebra	genf	N;FEM;SG	N;NOM;SG
ginebra	genfis	ginebra	genf	N;FEM;SG	N;IN+ESS;SG
luces	tuled	luz	tuli	N;FEM;PL	N;NOM;PL
concluyó	sõlmitud	concluir	sõlmima	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
historieta	koomiks	historieta	koomiks	N;FEM;SG	N;NOM;SG
sindicato	liit	sindicato	liit	N;MASC;SG	N;NOM;SG
sindicato	liidu	sindicato	liit	N;MASC;SG	N;GEN;SG
períodos	perioodid	período	periood	N;MASC;PL	N;NOM;PL
períodos	ajavahemikud	período	aja_vahemik	N;MASC;PL	N;NOM;PL
masculina	mehelik	masculino	mehelik	ADJ;FEM;SG	ADJ;NOM;SG
inclusión	kaasamine	inclusión	kaasamine	N;FEM;SG	N;NOM;SG
suspensión	peatamise	suspensión	peatamine	N;FEM;SG	N;GEN;SG
suspensión	suspensioon	suspensión	suspensioon	N;FEM;SG	N;NOM;SG
suspensión	peatamine	suspensión	peatamine	N;FEM;SG	N;NOM;SG
desplazamiento	veeväljasurve	desplazamiento	vee_välja_surve	N;MASC;SG	N;NOM;SG
reconocidos	tunnustatud	reconocido	tunnusta=tud	ADJ;MASC;PL;V.PTCP	ADJ;PST;V.PTCP;PASS
reconocidos	tunnustatud	reconocido	tunnusta=tud	ADJ;MASC;PL;V.PTCP	ADJ;PST;V.PTCP;PASS
reconocidos	tunnustatud	reconocido	tunnusta=tud	ADJ;MASC;PL;V.PTCP	ADJ;PST;V.PTCP;PASS
berlin	berliin	berlin	berliin	N;MASC;SG	N;NOM;SG
berlin	berlin	berlin	berlin	N;MASC;SG	N;NOM;SG
berlin	berliini	berlin	berliin	N;MASC;SG	N;IN+ALL;LGSPEC1;SG
históricamente	ajalooliselt	históricamente	aja_looliselt	ADV	ADV
específica	konkreetne	específico	konkreetne	ADJ;FEM;SG	ADJ;NOM;SG
específica	spetsiifiline	específico	spetsiifiline	ADJ;FEM;SG	ADJ;NOM;SG
huelga	streik	huelga	streik	N;FEM;SG	N;NOM;SG
huelga	löök	huelga	löök	N;FEM;SG	N;NOM;SG
distinta	erinev	distinto	erinev	ADJ;FEM;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
eddie	eddie	eddie	eddie	N;MASC;SG	N;NOM;SG
claudia	claudia	claudia	claudia	N;FEM;SG	N;NOM;SG
claudia	claude	claudia	claude	N;FEM;SG	N;NOM;SG
capitales	pealinnades	capital	pea_linn	N;MASC;PL	N;IN+ESS;PL
adecuada	piisav	adecuado	piisav	ADJ;FEM;SG;V.PTCP	ADJ;NOM;SG;PRS;V.PTCP;ACT
adecuada	adekvaatne	adecuado	adekvaatne	ADJ;FEM;SG;V.PTCP	ADJ;NOM;SG
huesos	kondid	hueso	kond	N;MASC;PL	N;NOM;PL
huesos	luude	hueso	luude	N;MASC;PL	N;NOM;PL
huesos	luude	hueso	luude	N;MASC;PL	N;NOM;PL
vídeos	videod	vídeo	video	N;MASC;PL	N;NOM;PL
serena	serena	ser	sere	N;FEM;SG	N;NOM;SG
declarada	deklareeritud	declarar	deklareerima	ADJ;FEM;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
salsa	salsa	salsar	salsa	N;FEM;SG	N;NOM;SG
salsa	kastet	salsar	kaste	N;FEM;SG	N;PRT;SG
salsa	kastme	salsar	kaste	N;FEM;SG	N;GEN;SG
salsa	kaste	salsar	kaste	N;FEM;SG	N;NOM;SG
alfabeto	tähestik	alfabeto	tähestik	N;MASC;SG	N;NOM;SG
manuscrito	käsikiri	manuscrito	käsi_kiri	N;MASC;SG	N;NOM;SG
manuscrito	käsikirja	manuscrito	käsi_kiri	N;MASC;SG	N;PRT;SG
petersburgo	peterburg	petersburgo	peterburg	N;MASC;SG	N;NOM;SG
visitó	külastatud	visitar	külasta=tud	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;PASS
horizontal	horisontaalne	horizontal	horisontaalne	ADJ;SG	ADJ;NOM;SG
vestido	riietatud	vestido	riieta=tud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
octavo	kaheksas	octavo	kaheksas	ADJ;MASC;SG	ADJ;NOM;SG
ampliar	laiendada	ampliar	laiendama	V;NFIN	V;NFIN
cartel	plakat	cartel	plakat	N;MASC;SG	N;NOM;SG
cartel	plakati	cartel	plakat	N;MASC;SG	N;GEN;SG
cartel	kartelli	cartel	kartell	N;MASC;SG	N;PRT;SG
cartel	kartell	cartel	kartell	N;MASC;SG	N;NOM;SG
maryland	marylandi	maryland	maryland	N;FEM;SG	N;PRT;SG
arm	käsi	arm	käsi	N	N;NOM;PL
arm	käe	arm	käsi	N	N;GEN;SG
granja	talu	granja	talu	N;FEM;SG	N;NOM;SG
granja	farm	granja	farm	N;FEM;SG	N;NOM;SG
granja	talumaja	granja	talu_maja	N;FEM;SG	N;NOM;SG
patas	jalad	pata	jalg	N;FEM;PL	N;NOM;PL
patas	käpad	pata	käpp	N;FEM;PL	N;NOM;PL
masters	isandad	master	isand	N;MASC;PL	N;NOM;PL
masters	meistrid	master	meister	N;MASC;PL	N;NOM;PL
préstamo	laenu	préstamo	laen	N;MASC;SG	N;PRT;SG
préstamo	laen	préstamo	laen	N;MASC;SG	N;NOM;SG
estatuto	põhikiri	estatuto	põhi_kiri	N;MASC;SG	N;NOM;SG
estatuto	põhikiri	estatuto	põhi_kiri	N;MASC;SG	N;NOM;SG
dream	unistus	dream	unistus	N	N;NOM;SG
dream	dream	dream	dream	N	N;NOM;SG
dream	unenägu	dream	une_nägu	N	N;NOM;SG
mostrando	kuvatakse	mostrar	kuvama	V;V.MSDR	V;IND;PRS;FIN;PASS
space	kosmos	spacer	kosmos	N	N;NOM;SG
space	ruum	spacer	ruum	N	N;NOM;SG
space	ruumi	spacer	ruum	N	N;PRT;SG
célula	rakk	célula	rakk	N;FEM;SG	N;NOM;SG
célula	lahter	célula	lahter	N;FEM;SG	N;NOM;SG
célula	raku	célula	rakk	N;FEM;SG	N;NOM;SG
célula	lahtri	célula	lahter	N;FEM;SG	N;GEN;SG
lineal	lineaarne	lineal	lineaarne	ADJ;SG	ADJ;NOM;SG
franquicia	frantsiisi	franquicia	frantsiis	N;FEM;SG	N;PRT;SG
adquirir	omandada	adquirir	omandama	V;NFIN	V;NFIN
expulsión	väljasaatmise	expulsión	välja_saatmine	N;FEM;SG	N;GEN;SG
linda	mõnus	linda	mõnus	ADJ;FEM;SG	ADJ;NOM;SG
linda	kena	linda	kena	ADJ;FEM;SG	ADJ;NOM;SG
genes	geenid	gen	geen	N;MASC;PL	N;NOM;PL
plana	tasane	plano	tasane	ADJ;FEM;SG	ADJ;NOM;SG
nicolas	nicolas	nicola	nicolas	N;MASC;SG	N;NOM;SG
observaciones	märkused	observación	märkus	N;FEM;PL	N;NOM;PL
observaciones	tähelepanekud	observación	tähele_panek	N;FEM;PL	N;NOM;PL
observaciones	vaatlused	observación	vaatlus	N;FEM;PL	N;NOM;PL
observaciones	kommentaarid	observación	kommentaar	N;FEM;PL	N;NOM;PL
observaciones	märkused	observación	märkus	N;FEM;PL	N;NOM;PL
desembocadura	suu	desembocadura	suu	N;FEM;SG	N;NOM;SG
rivales	rivaalid	rival	rivaal	N;PL	N;NOM;PL
alice	alice	alice	alice	N;FEM;SG	N;NOM;SG
rayo	kiir	rayo	kiir	N;MASC;SG	N;NOM;SG
rayo	ray	rayo	ray	N;MASC;SG	N;NOM;SG
rayo	välk	rayo	välk	N;MASC;SG	N;NOM;SG
físicos	füüsikalised	físico	füüsika=line	ADJ;MASC;PL	ADJ;NOM;PL
físicos	füüsilised	físico	füüsiline	ADJ;MASC;PL	ADJ;NOM;PL
organiza	organiseerida	organizar	organiseerima	V;IND;SG;3;PRS;FIN	V;NFIN
organiza	korraldab	organizar	korraldama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
organiza	korraldab	organizar	korraldama	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
bombas	pumbad	bomba	pummas	N;FEM;PL	N;NOM;PL
bombas	pommid	bomba	pomm	N;FEM;PL	N;NOM;PL
financieros	rahalised	financiero	rahaline	ADJ;MASC;PL	ADJ;NOM;PL
cecilia	cecile	cecilia	cecile	N;FEM;SG	N;AT+ALL;SG
cecilia	cecilia	cecilia	cecilia	N;FEM;SG	N;NOM;SG
retratos	portreed	retrato	portree	N;MASC;PL	N;NOM;PL
loco	hull	loco	hull	ADJ;MASC;SG	ADJ;NOM;SG
exitoso	edukas	exitoso	edukas	ADJ;MASC;SG	ADJ;NOM;SG
harrison	harrisoni	harrison	harrison	N;MASC;SG	N;PRT;SG
harrison	harrison	harrison	harrison	N;MASC;SG	N;NOM;SG
formalmente	ametlikult	formalmente	ametlikult	ADV	ADV
formalmente	formaalselt	formalmente	formaalselt	ADV	ADV
argelia	alžiir	argelia	alžiir	N;FEM;SG	N;NOM;SG
sound	heli	sound	heli	N	N;NOM;SG
novio	peigmees	novio	peig_mees	N;MASC;SG	N;NOM;SG
rechazo	keeldumine	rechazo	keeldumine	N;MASC;SG	N;NOM;SG
rechazo	tagasilükkamise	rechazo	tagasi_lükka=mine	N;MASC;SG	N;GEN;SG
rechazo	tagasilükkamine	rechazo	tagasi_lükka=mine	N;MASC;SG	N;NOM;SG
parker	parker	parker	parker	N;MASC;SG	N;NOM;SG
eligió	valis	elegir	valima	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
describir	kirjelda	describir	kirjeldama	V;NFIN	V;IMP;SG;2;PRS;FIN;ACT
describir	kirjeldada	describir	kirjeldama	V;NFIN	V;NFIN
describir	kirjeldavad	describir	kirjeldama	V;NFIN	V;IND;PL;3;PRS;FIN;ACT
chipre	küpros	chipre	küpros	N;FEM;SG	N;NOM;SG
expresiones	väljendid	expresión	väljend	N;FEM;PL	N;NOM;PL
songs	laulud	songs	laul	N	N;NOM;PL
songs	laule	songs	laul	N	N;PRT;PL
ruptura	lahkuminek	ruptura	lahkuminek	N;FEM;SG	N;NOM;SG
filósofos	filosoofid	filósofo	filosoof	N;MASC;PL	N;NOM;PL
adolescente	nooruk	adolescente	nooruk	N;SG	N;NOM;SG
inés	inez	inés	inez	N;FEM;SG	N;NOM;SG
inés	inés	inés	inés	N;FEM;SG	N;NOM;SG
inés	agnes	inés	agnes	N;FEM;SG	N;NOM;SG
actualizado	uuendatud	actualizado	uuendama	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
actualizado	ajakohastatud	actualizado	aja_kohasta=tud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
prototipo	prototüüp	prototipo	prototüüp	N;MASC;SG	N;NOM;SG
dinámica	dünaamika	dinámica	dünaamika	N;FEM;SG	N;NOM;SG
dinámica	dünaamika	dinámica	dünaamika	N;FEM;SG	N;NOM;SG
mencionada	mainitud	mencionado	mainitud	ADJ;FEM;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
variación	dispersiooni	variación	dispersioon	N;FEM;SG	N;PRT;SG
variación	hälve	variación	hälv	N;FEM;SG	N;NOM;SG
variación	muudatus	variación	muudatus	N;FEM;SG	N;NOM;SG
variación	muutus	variación	muutus	N;FEM;SG	N;NOM;SG
latitud	laiuskraad	latitud	laius_kraad	N;FEM;SG	N;NOM;SG
latitud	laius	latitud	laius	N;FEM;SG	N;NOM;SG
trío	trio	trío	trio	N;MASC;SG	N;NOM;SG
óleo	õli	óleo	õli	N;MASC;SG	N;PRT;SG
óleo	nafta	óleo	nafta	N;MASC;SG	N;NOM;SG
usted	sind	tú	sina	PRO;SG;2;FORM	PRO;PRT;SG;2
usted	sina	tú	sina	PRO;SG;2;FORM	PRO;NOM;SG;2
alfa	alpha	alfa	alpha	N;FEM;SG	N;NOM;SG
alfa	alfa	alfa	alfa	N;FEM;SG	N;NOM;SG
alfa	alfa	alfa	alfa	N;FEM;SG	N;NOM;SG
caudal	voo	caudal	voog	N;MASC;SG	N;NOM;SG
caudal	voolu	caudal	vool	N;MASC;SG	N;PRT;SG
caudal	vool	caudal	vool	N;MASC;SG	N;NOM;SG
caudal	voog	caudal	voog	N;MASC;SG	N;NOM;SG
grabada	graveeritud	grabado	graveeritud	ADJ;FEM;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
irlandés	iirlane	irlandés	iirlane	N;MASC;SG	N;NOM;SG
anchura	laius	anchura	laius	N;FEM;SG	N;NOM;SG
utilidad	kasulikkus	utilidad	kasulikkus	N;FEM;SG	N;NOM;SG
utilidad	kasulikkuse	utilidad	kasulikkus	N;FEM;SG	N;GEN;SG
manchester	manchesteri	manchester	manchester	N;MASC;SG	N;PRT;SG
celebrada	hoitud	celebrado	hoi=tud	ADJ;FEM;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
receptor	retseptori	receptor	retseptor	N;MASC;SG	N;NOM;SG
receptor	vastuvõtja	receptor	vastu_võtja	N;MASC;SG	N;NOM;SG
receptor	saaja	receptor	saaja	N;MASC;SG	N;NOM;SG
receptor	saaja	receptor	saaja	N;MASC;SG	N;NOM;SG
personalmente	isiklikult	personalmente	isiklikult	ADV	ADV
desapareció	haihtunud	desaparecer	haihtuma	V;IND;SG;3;PST;FIN	V;PST;V.PTCP;ACT
desapareció	kadus	desaparecer	kaduma	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
desapareció	kadus	desaparecer	kaduma	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
prólogo	eessõna	prólogo	ees_sõna	N;MASC;SG	N;NOM;SG
prólogo	eessõna	prólogo	ees_sõna	N;MASC;SG	N;NOM;SG
prólogo	proloog	prólogo	proloog	N;MASC;SG	N;NOM;SG
xbox	xbox	xbox	xbox	N	N;NOM;SG
force	force	force	force	N	N;NOM;SG
force	jõud	force	jõud	N	N;NOM;SG
force	jõuga	force	jõud	N	N;COM;SG
tramos	lõigud	tramo	lõik	N;MASC;PL	N;NOM;PL
campeona	tšempion	campeona	tšempion	N;FEM;SG	N;NOM;SG
campeona	tšempion	campeona	tšempion	N;FEM;SG	N;NOM;SG
lgbt	lgbt	lgbt	lgbt	N;SG	N;NOM;SG
automáticamente	automaatselt	automáticamente	automaatselt	ADV	ADV
centre	keskus	centre	keskus	N;MASC;SG	N;NOM;SG
necesarias	vajalikud	necesario	vajalik	ADJ;FEM;PL	ADJ;NOM;PL
colaboradores	partnerid	colaborador	partner	N;MASC;PL	N;NOM;PL
baterista	trummar	baterista	trummar	N;SG	N;NOM;SG
caras	näod	cara	nägu	N;FEM;PL	N;NOM;PL
turín	torino	turín	torino	N;MASC;SG	N;NOM;SG
turín	torino	turín	torino	N;MASC;SG	N;NOM;SG
lesiones	kahjustused	lesión	kahjustus	N;FEM;PL	N;NOM;PL
lesiones	vigastused	lesión	vigastus	N;FEM;PL	N;NOM;PL
disminución	vähenemine	disminución	vähenemine	N;FEM;SG	N;NOM;SG
disminución	langus	disminución	langus	N;FEM;SG	N;NOM;SG
disminución	vähenemine	disminución	vähenemine	N;FEM;SG	N;NOM;SG
apoyó	toetas	apoyar	toetama	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
aceptación	heakskiitmine	aceptación	heaks_kiitmine	N;FEM;SG	N;NOM;SG
aceptación	vastuvõtmine	aceptación	vastu_võtmine	N;FEM;SG	N;NOM;SG
sídney	sydney	sídney	sydney	N;MASC;SG	N;NOM;SG
libras	naelad	libra	nael	N;MASC;PL	N;NOM;PL
land	maa	land	maa	N	N;NOM;SG
land	maad	land	maa	N	N;PRT;SG
land	land	land	land	N	N;NOM;SG
definido	määratletud	definido	määratletud	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
rara	harv	raro	harv	ADJ;FEM;SG	ADJ;NOM;SG
rara	haruldane	raro	haruldane	ADJ;FEM;SG	ADJ;NOM;SG
soviéticos	nõukogude	soviético	nõu_kogu	N;MASC;PL	N;GEN;PL
figueroa	figueroa	figueroa	figueroa	N;MASC;SG	N;NOM;SG
adquirido	soetatud	adquirido	soetama	ADJ;MASC;SG;V.PTCP	ADJ;PST;V.PTCP;PASS
