que	que	que	que	CONJ	CONJ
pirineos	pyrénées	pirineo	pyrénée	N;MASC;PL	N;FEM;PL
acta	loi	acta	loi	N;FEM;SG	N;FEM;SG
acta	acte	acta	acte	N;FEM;SG	N;MASC;SG
evidente	évident	evidente	évident	ADJ;SG	ADJ;MASC;SG
evidente	évidente	evidente	évident	ADJ;SG	ADJ;FEM;SG
evidente	évident	evidente	évident	ADJ;SG	ADJ;MASC;SG
evidente	évidente	evidente	évident	ADJ;SG	ADJ;FEM;SG
rescate	rançon	rescate	rançon	N;MASC;SG	N;FEM;SG
rescate	récupération	rescate	récupération	N;MASC;SG	N;FEM;SG
rescate	sauvetage	rescate	sauvetage	N;MASC;SG	N;MASC;SG
rescate	secours	rescate	secours	N;MASC;SG	N;MASC;SG
rescate	sauvetage	rescate	sauvetage	N;MASC;SG	N;MASC;SG
aceptar	acceptant	aceptar	accepter	V;NFIN	V;PRS;V.PTCP
aceptar	accepter	aceptar	accepter	V;NFIN	V;NFIN
aceptar	accepte	aceptar	accepter	V;NFIN	V;IND;SG;3;PRS;FIN
aceptar	accepter	aceptar	accepter	V;NFIN	V;NFIN
aceptar	acceptent	aceptar	accepter	V;NFIN	V;IND;PL;3;PRS;FIN
aceptar	acceptez	aceptar	accepter	V;NFIN	V;IMP;PL;2;PRS;FIN
relieve	relief	relieve	relief	N;MASC;SG	N;MASC;SG
relieve	soulagement	relieve	soulagement	N;MASC;SG	N;MASC;SG
relieve	secours	relieve	secours	N;MASC;SG	N;MASC;SG
considerable	considérable	considerable	considérable	ADJ;SG	ADJ;MASC;SG
integral	intégral	integral	intégral	ADJ;SG	ADJ;MASC;SG
integral	intégrale	integral	intégral	ADJ;SG	ADJ;FEM;SG
organizar	organisent	organizar	organiser	V;NFIN	V;IND;PL;3;PRS;FIN
organizar	organiser	organizar	organiser	V;NFIN	V;NFIN
organizar	organisent	organizar	organiser	V;NFIN	V;IND;PL;3;PRS;FIN
organizar	organiser	organizar	organiser	V;NFIN	V;NFIN
organizar	organiser	organizar	organiser	V;NFIN	V;NFIN
infante	nourrisson	infante	nourrisson	N;MASC;SG	N;MASC;SG
infante	infante	infante	infant	N;MASC;SG	N;FEM;SG
fundamentalmente	essentiellement	fundamentalmente	essentiellement	ADV	ADV
fundamentalmente	fondamentalement	fundamentalmente	fondamentalement	ADV	ADV
fundamentalmente	foncièrement	fundamentalmente	foncièrement	ADV	ADV
fundamentalmente	fondamentalement	fundamentalmente	fondamentalement	ADV	ADV
athletic	athlétisme	athletic	athlétisme	N;MASC;SG	N;MASC;SG
sobrino	neveu	sobrino	neveu	N;MASC;SG	N;MASC;SG
come	manger	come	manger	V;IND;SG;3;PRS;FIN	V;NFIN
come	mange	come	manger	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
cinematográfica	cinématographique	cinematográfico	cinématographique	ADJ;FEM;SG	ADJ;MASC;SG
cinematográfica	cinématographique	cinematográfico	cinématographique	ADJ;FEM;SG	ADJ;MASC;SG
cinematográfica	cinématique	cinematográfico	cinématique	ADJ;FEM;SG	ADJ;FEM;SG
perros	chiens	perro	chien	N;MASC;PL	N;MASC;PL
perros	chiens	perro	chien	N;MASC;PL	N;MASC;PL
cliente	client	cliente	client	N;SG	N;MASC;SG
cliente	client	cliente	client	N;SG	N;MASC;SG
profundo	profond	profundo	profond	ADJ;MASC;SG	ADJ;MASC;SG
profundo	profonde	profundo	profond	ADJ;MASC;SG	ADJ;FEM;SG
profundo	profond	profundo	profond	ADJ;MASC;SG	ADJ;MASC;SG
profundo	profonde	profundo	profond	ADJ;MASC;SG	ADJ;FEM;SG
ruedas	roulettes	rueda	roulette	N;FEM;PL	N;FEM;PL
ruedas	roues	rueda	roue	N;FEM;PL	N;FEM;PL
modificaciones	modifications	modificación	modification	N;FEM;PL	N;FEM;PL
modificaciones	amendements	modificación	amendement	N;FEM;PL	N;MASC;PL
modificaciones	altérations	modificación	altération	N;FEM;PL	N;FEM;PL
modificaciones	modifications	modificación	modification	N;FEM;PL	N;FEM;PL
modificaciones	changements	modificación	changement	N;FEM;PL	N;MASC;PL
inmigración	immigration	inmigración	immigration	N;FEM;SG	N;FEM;SG
arqueológicos	archéologiques	arqueológico	archéologique	ADJ;MASC;PL	ADJ;MASC;PL
arqueológicos	archéologiques	arqueológico	archéologique	ADJ;MASC;PL	ADJ;MASC;PL
channel	canal	channel	canal	N;SG	N;MASC;SG
channel	chaîne	channel	chaîne	N;SG	N;FEM;SG
channel	chenal	channel	chenal	N;SG	N;MASC;SG
channel	channel	channel	channel	N;SG	N;MASC;SG
mariscal	marshal	mariscal	marshall	N;MASC;SG	N;MASC;SG
mariscal	maréchal	mariscal	maréchal	N;MASC;SG	N;MASC;SG
mariscal	quarterback	mariscal	quarterback	N;MASC;SG	N;MASC;SG
mariscal	quaterback	mariscal	quaterback	N;MASC;SG	N;MASC;SG
naranja	orange	naranja	orange	N;FEM;SG	N;FEM;SG
autobuses	autocars	autobús	autocars	N;MASC;PL	N;MASC;PL
embalse	dam	embalse	dam	N;MASC;SG	N;MASC;SG
embalse	barrage	embalse	barrage	N;MASC;SG	N;MASC;SG
embalse	digue	embalse	digue	N;MASC;SG	N;FEM;SG
embalse	réservoir	embalse	réservoir	N;MASC;SG	N;MASC;SG
rayos	rayons	rayo	rayon	N;MASC;PL	N;MASC;PL
rayos	raies	rayo	raie	N;MASC;PL	N;FEM;PL
rayos	éclairs	rayo	éclair	N;MASC;PL	N;MASC;PL
ducado	ducal	ducado	ducal	ADJ;MASC;SG;V.PTCP	ADJ;MASC;SG
aficionados	amateurs	aficionado	amateur	N;MASC;PL	N;MASC;PL
aficionados	amateurs	aficionado	amateur	N;MASC;PL	N;MASC;PL
aficionados	fans	aficionado	fan	N;MASC;PL	N;MASC;PL
aficionados	ventilateurs	aficionado	ventilateur	N;MASC;PL	N;MASC;PL
aficionados	adeptes	aficionado	adepte	N;MASC;PL	N;MASC;PL
condados	comtés	condado	comté	N;MASC;PL	N;MASC;PL
multitud	foule	multitud	foule	N;FEM;SG	N;FEM;SG
multitud	multitude	multitud	multitude	N;FEM;SG	N;FEM;SG
multitud	foule	multitud	foule	N;FEM;SG	N;FEM;SG
heredero	héritier	heredero	héritier	N;MASC;SG	N;MASC;SG
heredero	héritière	heredero	héritier	N;MASC;SG	N;FEM;SG
generar	générer	generar	générer	V;NFIN	V;NFIN
generar	génère	generar	générer	V;NFIN	V;IND;SG;3;PRS;FIN
generar	générer	generar	générer	V;NFIN	V;NFIN
orilla	rive	orilla	rive	N;FEM;SG	N;FEM;SG
orilla	rivage	orilla	rivage	N;FEM;SG	N;MASC;SG
finalista	finaliste	finalista	finaliste	N;SG	N;MASC;SG
cátedra	conférence	cátedra	conférence	N;FEM;SG	N;FEM;SG
cátedra	chaise	cátedra	chaise	N;FEM;SG	N;FEM;SG
cátedra	président	cátedra	président	N;FEM;SG	N;MASC;SG
cátedra	présidence	cátedra	présidence	N;FEM;SG	N;FEM;SG
cátedra	fauteuil	cátedra	fauteuil	N;FEM;SG	N;MASC;SG
licenciado	diplômé	licenciado	diplômé	N;MASC;SG	N;MASC;SG
espiritual	spirituelle	espiritual	spirituel	ADJ;SG	ADJ;FEM;SG
espiritual	spirituel	espiritual	spirituel	ADJ;SG	ADJ;MASC;SG
page	pages	pager	page	N	N;FEM;PL
page	page	pager	page	N	N;FEM;SG
violín	violon	violín	violon	N;MASC;SG	N;MASC;SG
carnaval	carnaval	carnaval	carnaval	N;MASC;SG	N;MASC;SG
carnaval	carnaval	carnaval	carnaval	N;MASC;SG	N;MASC;SG
seno	sinus	seno	sinus	N;MASC;SG	N;MASC;SG
seno	poitrine	seno	poitrine	N;MASC;SG	N;FEM;SG
seno	sein	seno	sein	N;MASC;SG	N;MASC;SG
seno	sinus	seno	sinus	N;MASC;SG	N;MASC;SG
playas	plages	playa	plage	N;FEM;PL	N;FEM;PL
playas	plages	playa	plage	N;FEM;PL	N;FEM;PL
síntesis	synthèses	síntesis	synthèse	N;FEM	N;FEM;PL
síntesis	synthèse	síntesis	synthèse	N;FEM	N;FEM;SG
docente	professeur	docente	professeur	N;SG	N;MASC;SG
docente	enseignant	docente	enseignant	N;SG	N;MASC;SG
docente	institutrice	docente	instituteur	N;SG	N;FEM;SG
way	façon	way	façon	N	N;FEM;SG
way	manière	way	manière	N	N;FEM;SG
piragüismo	kayak	piragüismo	kayak	N;MASC;SG	N;MASC;SG
piragüismo	canoë	piragüismo	canoë	N;MASC;SG	N;MASC;SG
piragüismo	canoë	piragüismo	canoë	N;MASC;SG	N;MASC;SG
piragüismo	canot	piragüismo	canot	N;MASC;SG	N;MASC;SG
sacerdotes	prêtres	sacerdote	prêtre	N;MASC;PL	N;MASC;PL
dirigentes	meneurs	dirigente	meneur	N;PL	N;MASC;PL
dirigentes	leaders	dirigente	leader	N;PL	N;MASC;PL
dirigentes	dirigeants	dirigente	dirigeant	N;PL	N;MASC;PL
shorts	shorts	short	short	N;MASC;PL	N;MASC;PL
evaluación	évaluation	evaluación	évaluation	N;FEM;SG	N;FEM;SG
evaluación	appréciation	evaluación	appréciation	N;FEM;SG	N;FEM;SG
evaluación	évaluation	evaluación	évaluation	N;FEM;SG	N;FEM;SG
evaluación	evaluation	evaluación	evaluation	N;FEM;SG	N;FEM;SG
modos	façons	modos	façon	N;MASC;PL	N;FEM;PL
modos	modes	modos	mode	N;MASC;PL	N;MASC;PL
inscripción	inscription	inscripción	inscription	N;FEM;SG	N;FEM;SG
inscripción	inscription	inscripción	inscription	N;FEM;SG	N;FEM;SG
inscripción	enregistrement	inscripción	enregistrement	N;FEM;SG	N;MASC;SG
inscripción	immatriculation	inscripción	immatriculation	N;FEM;SG	N;FEM;SG
homónimo	éponyme	homónimo	éponyme	ADJ;MASC;SG	ADJ;MASC;SG
descubrir	découvrir	descubrir	découvrir	V;NFIN	V;NFIN
descubrir	découvrez	descubrir	découvrir	V;NFIN	V;IMP;PL;2;PRS;FIN
descubrir	découverte	descubrir	découvrir	V;NFIN	V;FEM;SG;PST;V.PTCP
descubrir	découvrir	descubrir	découvrir	V;NFIN	V;NFIN
enfoque	approche	enfoque	approche	N;MASC;SG	N;FEM;SG
enfoque	démarche	enfoque	démarche	N;MASC;SG	N;FEM;SG
enfoque	focus	enfoque	focus	N;MASC;SG	N;MASC;SG
anne	anne	anne	anne	N;FEM;SG	N;FEM;SG
industrias	industries	industria	industrie	N;FEM;PL	N;FEM;PL
mejoras	améliorations	mejora	amélioration	N;FEM;PL	N;FEM;PL
mejoras	améliorations	mejora	amélioration	N;FEM;PL	N;FEM;PL
mejoras	améliorations	mejora	amélioration	N;FEM;PL	N;FEM;PL
mejoras	améliorations	mejora	amélioration	N;FEM;PL	N;FEM;PL
agrícolas	agricoles	agrícola	agricole	ADJ;PL	ADJ;MASC;PL
publicar	publier	publicar	publier	V;NFIN	V;NFIN
publicar	publie	publicar	publier	V;NFIN	V;SG;PRS;V.PTCP
publicar	publiez	publicar	publier	V;NFIN	V;IMP;PL;2;PRS;FIN
publicar	publier	publicar	publier	V;NFIN	V;NFIN
publicar	publier	publicar	publier	V;NFIN	V;NFIN
publicar	poster	publicar	poster	V;NFIN	V;NFIN
abadía	abbaye	abadía	abbaye	N;FEM;SG	N;FEM;SG
crédito	crédit	crédito	crédit	N;MASC;SG	N;MASC;SG
roque	roque	roque	roque	N;MASC;SG	N;FEM;SG
queen	reine	quear	reine	N;SG	N;FEM;SG
queen	queen	quear	queen	N;SG	N;MASC;SG
visitante	visiteur	visitante	visiteur	N;SG	N;MASC;SG
institucional	institutionnel	institucional	institutionnel	ADJ;SG	ADJ;MASC;SG
institucional	institutionnelle	institucional	institutionnel	ADJ;SG	ADJ;FEM;SG
operador	opérateur	operador	opérateur	N;MASC;SG	N;MASC;SG
investigador	chercheuse	investigador	chercheux	N;MASC;SG	N;FEM;SG
investigador	chercheur	investigador	chercheur	N;MASC;SG	N;MASC;SG
investigador	enquêteur	investigador	enquêteur	N;MASC;SG	N;MASC;SG
negociaciones	négociations	negociación	négociation	N;FEM;PL	N;FEM;PL
negociaciones	négociateurs	negociación	négociateur	N;FEM;PL	N;MASC;PL
negociaciones	négociations	negociación	négociation	N;FEM;PL	N;FEM;PL
negociaciones	négociations	negociación	négociation	N;FEM;PL	N;FEM;PL
inclinación	inclinaison	inclinación	inclinaison	N;FEM;SG	N;FEM;SG
inclinación	inclinaison	inclinación	inclinaison	N;FEM;SG	N;FEM;SG
inclinación	inclinaison	inclinación	inclinaison	N;FEM;SG	N;FEM;SG
inclinación	inclination	inclinación	inclination	N;FEM;SG	N;FEM;SG
físicas	physiques	físico	physique	ADJ;FEM;PL	ADJ;MASC;PL
federales	fédéraux	federal	fédéral	ADJ;PL	ADJ;MASC;PL
federales	fédérales	federal	fédéral	ADJ;PL	ADJ;FEM;PL
federales	fédéraux	federal	fédéral	ADJ;PL	ADJ;MASC;PL
judía	juif	judío	juif	ADJ;FEM;SG	ADJ;MASC;SG
judía	juive	judío	juif	ADJ;FEM;SG	ADJ;FEM;SG
judía	juif	judío	juif	ADJ;FEM;SG	ADJ;MASC;SG
amante	amant	amante	amant	N;SG	N;MASC;SG
holanda	hollande	holanda	hollande	N;FEM;SG	N;MASC;SG
holanda	hollande	holanda	hollande	N;FEM;SG	N;MASC;SG
stadium	stade	stadium	stade	N;MASC;SG	N;MASC;SG
arroz	riz	arroz	riz	N;MASC;SG	N;MASC;SG
dificultad	difficulté	dificultad	difficulté	N;FEM;SG	N;FEM;SG
secundario	secondaire	secundario	secondaire	ADJ;MASC;SG	ADJ;MASC;SG
hilo	fils	hilo	fils	N;MASC;SG	N;MASC;SG
hilo	fil	hilo	fil	N;MASC;SG	N;MASC;SG
hilo	filetage	hilo	filetage	N;MASC;SG	N;MASC;SG
hilo	thread	hilo	thread	N;MASC;SG	N;MASC;SG
hilo	fil	hilo	fil	N;MASC;SG	N;MASC;SG
operativo	opérationnel	operativo	opérationnel	ADJ;MASC;SG	ADJ;MASC;SG
operativo	opérationnelle	operativo	opérationnel	ADJ;MASC;SG	ADJ;FEM;SG
propone	propose	proponer	proposer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
propone	proposer	proponer	proposer	V;IND;SG;3;PRS;FIN	V;NFIN
extensa	extensive	extenso	extensif	ADJ;FEM;SG	ADJ;FEM;SG
cabildo	cabildo	cabildo	cabildo	N;MASC;SG	N;MASC;SG
dragón	dragon	dragón	dragon	N;MASC;SG	N;MASC;SG
armamento	armement	armamento	armement	N;MASC;SG	N;MASC;SG
armamento	armement	armamento	armement	N;MASC;SG	N;MASC;SG
armamento	armement	armamento	armement	N;MASC;SG	N;MASC;SG
armamento	armement	armamento	armement	N;MASC;SG	N;MASC;SG
profunda	profond	profundo	profond	ADJ;FEM;SG	ADJ;MASC;SG
profunda	profonde	profundo	profond	ADJ;FEM;SG	ADJ;FEM;SG
profunda	profond	profundo	profond	ADJ;FEM;SG	ADJ;MASC;SG
profunda	profonde	profundo	profond	ADJ;FEM;SG	ADJ;FEM;SG
napoleón	napoléon	napoleón	napoléon	N;MASC;SG	N;MASC;SG
link	lien	link	lien	N;MASC;SG	N;MASC;SG
recepción	réception	recepción	réception	N;FEM;SG	N;FEM;SG
recepción	réception	recepción	réception	N;FEM;SG	N;FEM;SG
parroquias	paroisses	parroquia	paroisse	N;FEM;PL	N;FEM;PL
igualdad	égalité	igualdad	égalité	N;FEM;SG	N;FEM;SG
igualdad	egalité	igualdad	egalité	N;FEM;SG	N;FEM;SG
conductor	pilote	conductor	pilote	N;MASC;SG	N;MASC;SG
conductor	conducteur	conductor	conducteur	N;MASC;SG	N;MASC;SG
conductor	conducteur	conductor	conducteur	N;MASC;SG	N;MASC;SG
sabor	saveur	sabor	saveur	N;MASC;SG	N;FEM;SG
sabor	goût	sabor	goût	N;MASC;SG	N;MASC;SG
sabor	saveur	sabor	saveur	N;MASC;SG	N;FEM;SG
sabor	arôme	sabor	arôme	N;MASC;SG	N;MASC;SG
sabor	saveur	sabor	saveur	N;MASC;SG	N;FEM;SG
sabor	goût	sabor	goût	N;MASC;SG	N;MASC;SG
síntomas	symptômes	síntoma	symptôme	N;MASC;PL	N;MASC;PL
legión	légion	legión	légion	N;FEM;SG	N;FEM;SG
golden	golden	golden	golden	N;MASC;SG	N;MASC;SG
licenciatura	bachelor	licenciatura	bachelor	N;FEM;SG	N;MASC;SG
licenciatura	baccalauréat	licenciatura	baccalauréat	N;FEM;SG	N;MASC;SG
licenciatura	diplôme	licenciatura	diplôme	N;FEM;SG	N;MASC;SG
licenciatura	degré	licenciatura	degré	N;FEM;SG	N;MASC;SG
festivales	festivals	festival	festival	N;MASC;PL	N;MASC;PL
festivales	fêtes	festival	fête	N;MASC;PL	N;FEM;PL
pabellón	pavillon	pabellón	pavillon	N;MASC;SG	N;MASC;SG
pabellón	pupille	pabellón	pupille	N;MASC;SG	N;FEM;SG
christopher	christopher	christopher	christopher	N;MASC;SG	N;MASC;SG
christopher	christophe	christopher	christophe	N;MASC;SG	N;MASC;SG
túnel	tunnel	túnel	tunnel	N;MASC;SG	N;MASC;SG
missouri	missouri	missouri	missourir	N;MASC;SG	N;MASC;SG
surge	émerge	surgir	émerger	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
surge	surgit	surgir	surgir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
soberanía	souveraineté	soberanía	souveraineté	N;FEM;SG	N;FEM;SG
expertos	experts	experto	expert	N;MASC;PL	N;MASC;PL
necesarios	nécessaires	necesario	nécessaire	ADJ;MASC;PL	ADJ;MASC;PL
asesino	tueur	asesino	tueur	N;MASC;SG	N;MASC;SG
asesino	meurtrier	asesino	meurtrier	N;MASC;SG	N;MASC;SG
asesino	meurtrier	asesino	meurtrier	N;MASC;SG	N;MASC;SG
asesino	assassin	asesino	assassin	N;MASC;SG	N;MASC;SG
asesino	assassin	asesino	assassin	N;MASC;SG	N;MASC;SG
permanece	demeurer	permanecer	demeurer	V;IND;SG;3;PRS;FIN	V;NFIN
permanece	rester	permanecer	rester	V;IND;SG;3;PRS;FIN	V;NFIN
tecnológico	technologique	tecnológico	technologique	ADJ;MASC;SG	ADJ;MASC;SG
tecnológico	technologique	tecnológico	technologique	ADJ;MASC;SG	ADJ;MASC;SG
prima	prime	prima	prime	N;FEM;SG	N;FEM;SG
prima	cousin	prima	cousin	N;FEM;SG	N;MASC;SG
prima	cousine	prima	cousin	N;FEM;SG	N;FEM;SG
manifestaciones	démonstrations	manifestación	démonstration	N;FEM;PL	N;FEM;PL
manifestaciones	manifestations	manifestación	manifestation	N;FEM;PL	N;FEM;PL
manifestaciones	rassemblements	manifestación	rassemblement	N;FEM;PL	N;MASC;PL
manifestaciones	rallyes	manifestación	rallye	N;FEM;PL	N;MASC;PL
bolsa	sac	bolsa	sac	N;FEM;SG	N;MASC;SG
bolsa	sachet	bolsa	sachet	N;FEM;SG	N;MASC;SG
bolsa	sacoche	bolsa	sacoche	N;FEM;SG	N;FEM;SG
dedica	consacre	dedicar	consacrer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
dedica	consacre	dedicar	consacrer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
dedica	dédie	dedicar	dédier	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
masas	masses	masa	masse	N;FEM;PL	N;FEM;PL
masas	messes	masa	messe	N;FEM;PL	N;FEM;PL
empezar	démarrer	empezar	démarrer	V;NFIN	V;NFIN
empezar	commencer	empezar	commencer	V;NFIN	V;NFIN
empezar	commencez	empezar	commencer	V;NFIN	V;IMP;PL;2;PRS;FIN
empezar	commencer	empezar	commencer	V;NFIN	V;NFIN
demostrar	prouvez	demostrar	prouver	V;NFIN	V;IMP;PL;2;PRS;FIN
demostrar	prouver	demostrar	prouver	V;NFIN	V;NFIN
demostrar	prouve	demostrar	prouver	V;NFIN	V;IND;SG;3;PRS;FIN
demostrar	démontrer	demostrar	démontrer	V;NFIN	V;NFIN
fragmentos	fragments	fragmento	fragment	N;MASC;PL	N;MASC;PL
fragmentos	bribes	fragmento	bribe	N;MASC;PL	N;FEM;PL
acuerdos	accords	acuerdo	accord	N;MASC;PL	N;MASC;PL
ballet	ballet	ballet	ballet	N;MASC;SG	N;MASC;SG
moon	lune	moon	lune	N	N;FEM;SG
viajar	voyager	viajar	voyager	V;NFIN	V;NFIN
viajar	voyager	viajar	voyager	V;NFIN	V;NFIN
viajar	voyageant	viajar	voyager	V;NFIN	V;PRS;V.PTCP
toros	toros	toro	toros	N;MASC;PL	N;MASC;PL
toros	taureaux	toro	taureau	N;MASC;PL	N;MASC;PL
toros	bulls	toro	bull	N;MASC;PL	N;MASC;PL
escenarios	scénarios	escenario	scénario	N;MASC;PL	N;MASC;PL
crece	grandir	crecer	grandir	V;IND;SG;3;PRS;FIN	V;NFIN
crece	croître	crecer	croître	V;IND;SG;3;PRS;FIN	V;NFIN
crece	pousser	crecer	pousser	V;IND;SG;3;PRS;FIN	V;NFIN
crece	pousse	crecer	pousser	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
crece	grandit	crecer	grandir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
crece	croît	crecer	croît	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
anuales	annuels	anual	annuel	ADJ;PL	ADJ;MASC;PL
anuales	annuels	anual	annuel	ADJ;PL	ADJ;MASC;PL
diálogo	dialogue	diálogo	dialogue	N;MASC;SG	N;MASC;SG
diálogo	dialogue	diálogo	dialogue	N;MASC;SG	N;MASC;SG
lema	devise	lema	devise	N;MASC;SG	N;FEM;SG
lema	slogan	lema	slogan	N;MASC;SG	N;MASC;SG
observa	observe	observar	observer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
observa	observer	observar	observer	V;IND;SG;3;PRS;FIN	V;NFIN
informó	signalé	informar	signaler	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
informó	rapporté	informar	rapporter	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
informó	signalée	informar	signaler	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
diplomático	diplomate	diplomático	diplomate	N;MASC;SG	N;MASC;SG
diplomático	diplomate	diplomático	diplomate	N;MASC;SG	N;MASC;SG
marinos	marins	marino	marin	N;MASC;PL	N;MASC;PL
marinos	matelots	marino	matelot	N;MASC;PL	N;MASC;PL
marinos	marins	marino	marin	N;MASC;PL	N;MASC;PL
marinos	marins	marino	marin	N;MASC;PL	N;MASC;PL
socio	partenaire	socio	partenaire	N;MASC;SG	N;MASC;SG
lingüística	linguistique	lingüístico	linguistique	ADJ;FEM;SG	ADJ;MASC;SG
condesa	comtesse	condesar	comtesse	N;FEM;SG	N;FEM;SG
mencionar	mentionnant	mencionar	mentionner	V;NFIN	V;PRS;V.PTCP
mencionar	mentionner	mencionar	mentionner	V;NFIN	V;NFIN
version	version	version	version	N;FEM;SG	N;FEM;SG
identificación	identification	identificación	identification	N;FEM;SG	N;FEM;SG
asegurar	assurer	asegurar	assurer	V;NFIN	V;NFIN
asegurar	assurez	asegurar	assurer	V;NFIN	V;IMP;PL;2;PRS;FIN
electricidad	electricité	electricidad	electricité	N;FEM;SG	N;FEM;SG
electricidad	électricité	electricidad	électricité	N;FEM;SG	N;FEM;SG
sesiones	séances	sesión	séance	N;FEM;PL	N;FEM;PL
sesiones	sessions	sesión	session	N;FEM;PL	N;FEM;PL
tránsito	transit	tránsito	transit	N;MASC;SG	N;MASC;SG
tránsito	trafic	tránsito	trafic	N;MASC;SG	N;MASC;SG
tránsito	circulation	tránsito	circulation	N;MASC;SG	N;FEM;SG
típica	typique	típico	typique	ADJ;FEM;SG	ADJ;MASC;SG
filial	filiale	filial	filiale	N;SG	N;FEM;SG
atmósfera	atmosphère	atmósfera	atmosphère	N;FEM;SG	N;FEM;SG
atmósfera	ambiance	atmósfera	ambiance	N;FEM;SG	N;FEM;SG
pobladores	colons	poblador	colon	N;MASC;PL	N;MASC;PL
madonna	madone	madonna	madone	N;FEM;SG	N;FEM;SG
explicar	expliquant	explicar	expliquer	V;NFIN	V;PRS;V.PTCP
explicar	expliquer	explicar	expliquer	V;NFIN	V;NFIN
explicar	expliquez	explicar	expliquer	V;NFIN	V;IMP;PL;2;PRS;FIN
explicar	expliquer	explicar	expliquer	V;NFIN	V;NFIN
explicar	explique	explicar	expliquer	V;NFIN	V;IND;SG;3;PRS;FIN
requisitos	exigences	requisito	exigence	N;MASC;PL	N;FEM;PL
requisitos	prescriptions	requisito	prescription	N;MASC;PL	N;FEM;PL
movie	film	movie	film	N;SG	N;MASC;SG
diana	diane	diano	diane	N;FEM;SG	N;FEM;SG
únicos	uniques	único	unique	ADJ;MASC;PL	ADJ;MASC;PL
elevada	haut	elevado	haut	ADJ;FEM;SG;V.PTCP	ADJ;MASC;SG
elevada	haute	elevado	haut	ADJ;FEM;SG;V.PTCP	ADJ;FEM;SG
elevada	élevé	elevado	élevé	ADJ;FEM;SG;V.PTCP	ADJ;MASC;SG
elevada	élevé	elevado	élevé	ADJ;FEM;SG;V.PTCP	ADJ;MASC;SG
nieve	neige	nieve	neige	N;FEM;SG	N;FEM;SG
pares	pairs	par	pair	N;MASC;PL	N;MASC;PL
pares	paires	par	paire	N;MASC;PL	N;FEM;PL
pares	pairs	par	pair	N;MASC;PL	N;MASC;PL
comunistas	communistes	comunista	communiste	N;PL	N;MASC;PL
comunistas	communistes	comunista	communiste	N;PL	N;MASC;PL
colina	colline	colina	colline	N;FEM;SG	N;FEM;SG
cuerda	corde	cuerda	corde	N;FEM;SG	N;FEM;SG
cuerda	chaîne	cuerda	chaîne	N;FEM;SG	N;FEM;SG
cuerda	ficelle	cuerda	ficelle	N;FEM;SG	N;FEM;SG
cuerda	string	cuerda	string	N;FEM;SG	N;MASC;SG
espectáculos	divertissements	espectáculo	divertissement	N;MASC;PL	N;MASC;PL
espectáculos	spectacles	espectáculo	spectacle	N;MASC;PL	N;MASC;PL
señores	gentlemen	señor	gentlemen	N;MASC;PL	N;MASC;PL
señores	messieurs	señor	messieur	N;MASC;PL	N;MASC;PL
señores	lords	señor	lord	N;MASC;PL	N;MASC;PL
señores	seigneurs	señor	seigneur	N;MASC;PL	N;MASC;PL
aplica	postuler	aplicar	postuler	V;IND;SG;3;PRS;FIN	V;NFIN
aplica	appliquer	aplicar	appliquer	V;IND;SG;3;PRS;FIN	V;NFIN
aplica	applique	aplicar	appliquer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
promocional	promotionnel	promocional	promotionnel	ADJ;SG	ADJ;MASC;SG
chicas	filles	chica	fille	N;FEM;PL	N;FEM;PL
jane	jeanne	janer	jeanne	N;FEM;SG	N;FEM;SG
sentimientos	sentiments	sentimiento	sentiment	N;MASC;PL	N;MASC;PL
sentimientos	sentiments	sentimiento	sentiment	N;MASC;PL	N;MASC;PL
relacionada	connexe	relacionado	connexe	ADJ;FEM;SG;V.PTCP	ADJ;MASC;SG
aparato	appareil	aparato	appareil	N;MASC;SG	N;MASC;SG
aparato	appareil	aparato	appareil	N;MASC;SG	N;MASC;SG
aparato	appareillage	aparato	appareillage	N;MASC;SG	N;MASC;SG
project	projet	project	projet	N	N;MASC;SG
poderoso	puissant	poderoso	puissant	ADJ;MASC;SG	ADJ;MASC;SG
poderoso	puissante	poderoso	puissant	ADJ;MASC;SG	ADJ;FEM;SG
antiguamente	anciennement	antiguamente	anciennement	ADV	ADV
antiguamente	jadis	antiguamente	jadis	ADV	ADV
antiguamente	auparavant	antiguamente	auparavant	ADV	ADV
