agir	konať	agir	konať	V;NFIN	V;IPFV;POS;NFIN
punição	potrestanie	punição	potrestanie	N;FEM;SG	N;NOM;NEUT;SG
punição	trestom	punição	trest	N;FEM;SG	N;INAN;INS;MASC;SG
editada	upravil	editar	upraviť	V;FEM;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
nomenclatura	nomenklatúra	nomenclatura	nomenklatúra	N;FEM;SG	N;NOM;FEM;SG
concorda	dohodnúť	concordar	dohodnúť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
concorda	súhlasiť	concordar	súhlasiť	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
concorda	súhlasí	concordar	súhlasiť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
trilogia	trilógia	trilogia	trilógia	N;FEM;SG	N;NOM;FEM;SG
bater	biť	bater	biť	V;NFIN	V;IPFV;POS;NFIN
bater	poraziť	bater	poraziť	V;NFIN	V;PFV;POS;NFIN
bater	biť	bater	biť	V;NFIN	V;IPFV;POS;NFIN
bater	zasiahli	bater	zasiahnuť	V;NFIN	V;PFV;MASC;PL;POS;PST;V.PTCP
bater	udrieť	bater	udrieť	V;NFIN	V;PFV;POS;NFIN
bater	udrel	bater	udrieť	V;NFIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
caos	chaos	caos	chaos	N;MASC;SG	N;INAN;NOM;MASC;SG
colo	lona	colo	lona	N;MASC;SG	N;NOM;NEUT;SG
colo	kolo	colo	kolo	N;MASC;SG	N;NOM;NEUT;SG
colo	lone	colo	lono	N;MASC;SG	N;NOM;NEUT;SG
partindo	odchádza	partir	odchádzať	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN
partindo	odchádzajú	partir	odchádzať	V;V.MSDR	V;IPFV;IND;PL;3;POS;PRS;FIN
partindo	odchádza	partir	odchádzať	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN
extração	ťažba	extração	ťažba	N;FEM;SG	N;NOM;FEM;SG
extração	extrakcia	extração	extrakcia	N;FEM;SG	N;NOM;FEM;SG
through	skrze	through	skrze	N;MASC;SG	N;ANIM;NOM;MASC;SG
lance	lance	lançar	lanec	N;MASC;SG	N;ANIM;NOM;MASC;SG
lance	ponuka	lançar	ponuka	N;MASC;SG	N;NOM;FEM;SG
lance	ponuku	lançar	ponuka	N;MASC;SG	N;ACC;FEM;SG
script	scenár	script	scenár	N;MASC;SG	N;INAN;NOM;MASC;SG
script	skript	script	skript	N;MASC;SG	N;INAN;NOM;MASC;SG
cairo	káhire	cairo	káhira	N;MASC;SG	N;INAN;NOM;MASC;SG
estágios	fázy	estágio	fáza	N;MASC;PL	N;NOM;FEM;PL
estágios	štádiá	estágio	štádium	N;MASC;PL	N;NOM;NEUT;PL
estágios	etapy	estágio	etap	N;MASC;PL	N;NOM;FEM;PL
estágios	fázach	estágio	fáza	N;MASC;PL	N;INS;FEM;PL
estágios	stáže	estágio	stáže	N;MASC;PL	N;NOM;FEM;PL
terminado	skončil	terminar	skončiť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
proteína	bielkovina	proteína	bielkovina	N;FEM;SG	N;NOM;FEM;SG
proteína	proteín	proteína	proteina	N;FEM;SG	N;INAN;NOM;MASC;SG
bin	kôš	bin	kôš	N;MASC;SG	N;INAN;NOM;MASC;SG
parente	príbuzný	parente	príbuzný	N;MASC;SG	N;ANIM;NOM;MASC;SG
nuvens	oblaky	nuvem	oblak	N;FEM;PL	N;INAN;NOM;MASC;PL
nuvens	oblakov	nuvem	oblak	N;FEM;PL	N;INAN;GEN;MASC;PL
nuvens	oblakoch	nuvem	oblak	N;FEM;PL	N;INAN;INS;MASC;PL
nuvens	mraky	nuvem	mrak	N;FEM;PL	N;INAN;NOM;MASC;PL
fêmea	samica	fêmea	samica	N;FEM;SG	N;NOM;FEM;SG
fêmea	žena	fêmea	žena	N;FEM;SG	N;NOM;FEM;SG
distâncias	vzdialenosti	distância	vzdialenosť	N;FEM;PL	N;NOM;FEM;PL
distâncias	vzdialenosti	distância	vzdialenosť	N;FEM;PL	N;NOM;FEM;PL
correção	oprava	correção	oprava	N;FEM;SG	N;NOM;FEM;SG
correção	korekcia	correção	korekcia	N;FEM;SG	N;NOM;FEM;SG
correção	náprava	correção	náprava	N;FEM;SG	N;NOM;FEM;SG
processador	procesor	processador	procesor	N;MASC;SG	N;INAN;NOM;MASC;SG
semanal	týždenné	semanal	týždenný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
semanal	týždenný	semanal	týždenný	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
ensinar	učiť	ensinar	učiť	V;NFIN	V;IPFV;POS;NFIN
bach	bacha	bach	bacho	N;MASC;SG	N;ANIM;NOM;MASC;SG
economista	ekonóm	economista	ekonóm	N;MASC;SG	N;ANIM;NOM;MASC;SG
cola	lepidlo	cola	lepidlo	N;FEM;SG	N;NOM;NEUT;SG
cola	cola	cola	cola	N;FEM;SG	N;NOM;FEM;SG
proibição	zákaz	proibição	zákaz	N;FEM;SG	N;INAN;NOM;MASC;SG
proibição	zákaz	proibição	zákaz	N;FEM;SG	N;INAN;NOM;MASC;SG
sobreviveu	prežilo	sobreviver	prežiť	V;IND;SG;3;PST;FIN	V;PFV;NEUT;SG;POS;PST;V.PTCP
sobreviveu	prežila	sobreviver	prežiť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
sobreviveu	prežil	sobreviver	prežiť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
sobreviveu	neprežil	sobreviver	prežiť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;NEG;PST;V.PTCP
key	kľúč	key	kľúč	N;MASC;SG	N;INAN;NOM;MASC;SG
garotas	dievčatá	garota	dievča	N;FEM;PL	N;NOM;NEUT;PL
coordenador	koordinátorom	coordenador	koordinátor	N;MASC;SG	N;ANIM;INS;MASC;SG
coordenador	koordinátor	coordenador	koordinátor	N;MASC;SG	N;ANIM;NOM;MASC;SG
coordenador	koordinátora	coordenador	koordinátor	N;MASC;SG	N;ANIM;ACC;MASC;SG
obrigatório	povinný	obrigatório	povinný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
obrigatório	povinné	obrigatório	povinný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
obrigatório	povinná	obrigatório	povinný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
obrigatório	vyžadované	obrigatório	vyžadovaný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
obrigatório	požadované	obrigatório	požadovaný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
obrigatório	požadovaná	obrigatório	požadovaný	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
obrigatório	povinné	obrigatório	povinný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
obrigatório	povinná	obrigatório	povinný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
obrigatório	povinný	obrigatório	povinný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
obrigatório	povinné	obrigatório	povinný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
obrigatório	povinná	obrigatório	povinný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
preservar	zachovávať	preservar	zachovávať	V;NFIN	V;IPFV;POS;NFIN
preservar	uchovať	preservar	uchovať	V;NFIN	V;PFV;POS;NFIN
preservar	zachovať	preservar	zachovať	V;NFIN	V;PFV;POS;NFIN
cook	kuchárka	cook	kuchárka	N;MASC;SG	N;NOM;FEM;SG
cook	kuchár	cook	kuchár	N;MASC;SG	N;ANIM;NOM;MASC;SG
entregar	doručiť	entregar	doručiť	V;NFIN	V;PFV;POS;NFIN
entregar	dopraviť	entregar	dopraviť	V;NFIN	V;PFV;POS;NFIN
sódio	sodík	sódio	sodík	N;MASC;SG	N;INAN;NOM;MASC;SG
sódio	sodíka	sódio	sodík	N;MASC;SG	N;INAN;NOM;MASC;SG
caixas	krabice	caixa	krabica	N;FEM;PL	N;NOM;FEM;PL
caixas	škatule	caixa	škatuľa	N;FEM;PL	N;NOM;FEM;PL
contínuo	kontinuum	contínuo	kontinuum	N;MASC;SG	N;NOM;NEUT;SG
tribunais	súdy	tribunal	súd	N;MASC;PL	N;INAN;NOM;MASC;PL
tribunais	súdov	tribunal	súd	N;MASC;PL	N;INAN;GEN;MASC;PL
early	skorej	early	skorý	N;MASC;SG	N;NOM;FEM;SG
abrigo	útulok	abrigo	útulok	N;MASC;SG	N;INAN;NOM;MASC;SG
abrigo	útulku	abrigo	útulok	N;MASC;SG	N;INAN;GEN;MASC;SG
abrigo	prístrešok	abrigo	prístrešok	N;MASC;SG	N;INAN;NOM;MASC;SG
abrigo	úkryt	abrigo	úkryt	N;MASC;SG	N;INAN;NOM;MASC;SG
acompanhamento	sledovanie	acompanhamento	sledovanie	N;MASC;SG	N;NOM;NEUT;SG
acompanhamento	sledovanie	acompanhamento	sledovanie	N;MASC;SG	N;NOM;NEUT;SG
acompanhamento	monitoring	acompanhamento	monitoring	N;MASC;SG	N;INAN;NOM;MASC;SG
acompanhamento	monitorovanie	acompanhamento	monitorovanie	N;MASC;SG	N;NOM;NEUT;SG
permaneceram	zostali	permanecer	zostať	V;IND;PL;3;FIN	V;PFV;MASC;PL;POS;PST;V.PTCP
explicou	vysvetlila	explicar	vysvetliť	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
explicou	vysvetliť	explicar	vysvetliť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
explicou	vysvetlil	explicar	vysvetliť	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
impulso	ťah	impulso	ťah	N;MASC;SG	N;INAN;NOM;MASC;SG
impulso	ťahu	impulso	ťaha	N;MASC;SG	N;INAN;GEN;MASC;SG
impulso	tep	impulso	tep	N;MASC;SG	N;INAN;NOM;MASC;SG
impulso	impulz	impulso	impulz	N;MASC;SG	N;INAN;NOM;MASC;SG
impulso	pulz	impulso	pulz	N;MASC;SG	N;INAN;NOM;MASC;SG
impulso	impulz	impulso	impulz	N;MASC;SG	N;INAN;NOM;MASC;SG
impulso	impulzu	impulso	impulza	N;MASC;SG	N;INAN;GEN;MASC;SG
bebida	pitie	beber	pitie	N;FEM;SG	N;NOM;NEUT;SG
bebida	nápoj	beber	nápoj	N;FEM;SG	N;INAN;NOM;MASC;SG
bebida	nápoj	beber	nápoj	N;FEM;SG	N;INAN;NOM;MASC;SG
máscara	masku	máscara	maska	N;FEM;SG	N;ACC;FEM;SG
máscara	maska	máscara	maska	N;FEM;SG	N;NOM;FEM;SG
dublin	dubline	dublin	dubliňa	N;MASC;SG	N;DAT;FEM;SG
unir	zjednotiť	unir	zjednotiť	V;NFIN	V;PFV;POS;NFIN
protagonistas	protagonistami	protagonista	protagonista	N;MASC;PL	N;ANIM;INS;MASC;PL
mineração	banská	mineração	banský	N;FEM;SG	N;NOM;FEM;SG
mineração	ťažbu	mineração	ťažba	N;FEM;SG	N;ACC;FEM;SG
mineração	ťažba	mineração	ťažba	N;FEM;SG	N;NOM;FEM;SG
random	random	randar	randý	N;MASC;SG	N;NOM;MASC;SG
shadow	tieň	shadow	tieň	N;MASC;SG	N;INAN;NOM;MASC;SG
shadow	tieňom	shadow	tieň	N;MASC;SG	N;INAN;INS;MASC;SG
shadow	tieňa	shadow	tieň	N;MASC;SG	N;INAN;GEN;MASC;SG
robôs	roboti	robôs	roboti	N;MASC;PL	N;ANIM;NOM;MASC;PL
robôs	roboty	robôs	robota	N;MASC;PL	N;NOM;FEM;PL
reflexão	odraz	reflexão	odraz	N;FEM;SG	N;INAN;NOM;MASC;SG
reflexão	zamyslenie	reflexão	zamyslenie	N;FEM;SG	N;NOM;NEUT;SG
reflexão	úvaha	reflexão	úvaha	N;FEM;SG	N;NOM;FEM;SG
pseudônimo	pseudonym	pseudônimo	pseudon	N;MASC;SG	N;ANIM;NOM;MASC;SG
fatal	smrteľný	fatal	smrteľný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
fatal	smrteľná	fatal	smrteľný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
fatal	smrteľné	fatal	smrteľný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
marcel	marcela	marcel	marcieť	N;MASC;SG	N;ANIM;NOM;MASC;SG
marcel	marcel	marcel	marcieť	N;MASC;SG	N;ANIM;NOM;MASC;SG
dividir	rozdeliť	dividir	rozdeliť	V;NFIN	V;PFV;POS;NFIN
dividir	deliť	dividir	deliť	V;NFIN	V;IPFV;POS;NFIN
dividir	rozdeliť	dividir	rozdeliť	V;NFIN	V;PFV;POS;NFIN
vilões	zločinci	vilão	zločinec	N;MASC;PL	N;ANIM;NOM;MASC;PL
obrigada	dakujem	obrigar	dakovať	V;FEM;SG;V.PTCP	V;IPFV;IND;SG;1;POS;PRS;FIN
essência	podstata	essência	podstata	N;FEM;SG	N;NOM;FEM;SG
essência	podstate	essência	podstata	N;FEM;SG	N;DAT;FEM;SG
tropa	vojsko	tropa	vojsko	N;FEM;SG	N;NOM;NEUT;SG
tropa	armáda	tropa	armáda	N;FEM;SG	N;NOM;FEM;SG
tropa	vojsko	tropa	vojsko	N;FEM;SG	N;NOM;NEUT;SG
revolution	revolúciu	revolution	revolúcia	N;MASC;SG	N;ACC;FEM;SG
revolution	revolúcia	revolution	revolúcia	N;MASC;SG	N;NOM;FEM;SG
maryland	marylande	maryland	marylande	N;MASC;SG	N;INAN;NOM;MASC;SG
lealdade	lojalita	lealdade	lojalita	N;FEM;SG	N;NOM;FEM;SG
lealdade	vernosť	lealdade	vernosť	N;FEM;SG	N;NOM;FEM;SG
lealdade	oddanosť	lealdade	oddanosť	N;FEM;SG	N;NOM;FEM;SG
deixe	opustiť	deixar	opustiť	V;SBJV;SG;3;PRS;FIN	V;PFV;POS;NFIN
deixe	odísť	deixar	odísť	V;SBJV;SG;3;PRS;FIN	V;PFV;POS;NFIN
maciço	massif	maciço	massif	N;MASC;SG	N;INAN;NOM;MASC;SG
maciço	massive	maciço	massiva	N;MASC;SG	N;INAN;NOM;MASC;SG
concorrência	konkurencia	concorrência	konkurencia	N;FEM;SG	N;NOM;FEM;SG
concorrência	súťaž	concorrência	súťaž	N;FEM;SG	N;NOM;FEM;SG
lava	láva	lavar	láve	N;FEM;SG	N;NOM;FEM;SG
exclusão	vylúčenie	exclusão	vylúčenie	N;FEM;SG	N;NOM;NEUT;SG
exclusão	vyňatie	exclusão	vyňatie	N;FEM;SG	N;NOM;NEUT;SG
exclusão	vymazanie	exclusão	vymazanie	N;FEM;SG	N;NOM;NEUT;SG
exclusão	odstránenie	exclusão	odstránenie	N;FEM;SG	N;NOM;NEUT;SG
observou	zaznamenal	observar	zaznamenať	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
observou	poznamenať	observar	poznamenať	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
observou	poznamenal	observar	poznamenať	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
leiria	leiria	leiria	leirie	N;FEM;SG	N;NOM;FEM;SG
hardcore	hardcore	hardcore	hardcore	N;MASC;SG	N;INAN;NOM;MASC;SG
five	päťka	fiver	päťka	N;MASC;SG	N;NOM;FEM;SG
valle	valle	valler	vallí	N;MASC;SG	N;INAN;NOM;MASC;SG
chances	šance	chance	šanec	N;FEM;PL	N;NOM;FEM;PL
chances	šancí	chance	šanca	N;FEM;PL	N;GEN;FEM;PL
chances	šance	chance	šanec	N;FEM;PL	N;NOM;FEM;PL
feijão	fazuľa	feijão	fazuľa	N;MASC;SG	N;NOM;FEM;SG
feijão	fazuľa	feijão	fazuľa	N;MASC;SG	N;NOM;FEM;SG
vendendo	predávať	vender	predávať	V;V.MSDR	V;IPFV;POS;NFIN
vendendo	predáva	vender	predávať	V;V.MSDR	V;IPFV;IND;SG;3;POS;PRS;FIN
eletricidade	elektrina	eletricidade	elektrina	N;FEM;SG	N;NOM;FEM;SG
pelotas	guľôčky	pelota	guľôčka	N;FEM;PL	N;NOM;FEM;PL
pelotas	peliet	pelota	pelet	N;FEM;PL	N;GEN;FEM;PL
pelotas	granule	pelota	granuľa	N;FEM;PL	N;NOM;FEM;PL
pelotas	granuly	pelota	granula	N;FEM;PL	N;NOM;FEM;PL
pelotas	pelety	pelota	pelet	N;FEM;PL	N;NOM;FEM;PL
val	val	val	vať	N;MASC;SG	N;INAN;NOM;MASC;SG
alonso	alonzo	alonso	alonzo	N;MASC;SG	N;INAN;NOM;MASC;SG
ira	zlosť	ira	zlosť	N;FEM;SG	N;NOM;FEM;SG
ira	hnev	ira	hnev	N;FEM;SG	N;INAN;NOM;MASC;SG
ira	hnev	ira	hnev	N;FEM;SG	N;INAN;NOM;MASC;SG
banho	kúpeľ	banho	kúpeľ	N;MASC;SG	N;INAN;NOM;MASC;SG
banho	vaňa	banho	vaňa	N;MASC;SG	N;NOM;FEM;SG
obrigação	povinnosť	obrigação	povinnosť	N;FEM;SG	N;NOM;FEM;SG
obrigação	záväzok	obrigação	záväzok	N;FEM;SG	N;INAN;NOM;MASC;SG
reconheceu	uznal	reconhecer	uznať	V;IND;SG;3;PST;FIN	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
reconheceu	uznala	reconhecer	uznať	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;POS;PST;V.PTCP
