kategória	kategori	kategória	kategori	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
hodnotenie	bedømmelse	hodnotenie	bedømmelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
hodnotenie	kreditvurdering	hodnotenie	kreditvurdering	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
hodnotenie	rating	hodnotenie	rating	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
hodnotenie	evaluering	hodnotenie	evaluering	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
hodnotenie	vurdering	hodnotenie	vurdering	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
hodnotenie	bedømmelse	hodnotenie	bedømmelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
hodnotenie	bedømmelse	hodnotenie	bedømmelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
hodnotenie	vurdering	hodnotenie	vurdering	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
hodnotenie	evaluering	hodnotenie	evaluering	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
diery	huller	diera	huller	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
úradník	ekspedient	úradník	ekspedient	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
úradník	embedsmand	úradník	embedsmand	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
úradník	tjenestemand	úradník	tjenestemand	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
úradník	officer	úradník	officer	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
epizóda	episode	epizóda	episode	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
témou	emne	téma	emne	N;INS;FEM;SG	N;INDF;NEUT;SG
témou	emnet	téma	emne	N;INS;FEM;SG	N;DEF;NEUT;SG
témou	emne	téma	emne	N;INS;FEM;SG	N;INDF;NEUT;SG
témou	tema	téma	tema	N;INS;FEM;SG	N;INDF;NEUT;SG
nemocnici	hospital	nemocnica	hospital	N;DAT;FEM;SG	N;INDF;NEUT;SG
nemocnici	sygehus	nemocnica	sygehus	N;DAT;FEM;SG	N;INDF;NEUT;SG
nemocnici	sygehuset	nemocnica	sygehus	N;DAT;FEM;SG	N;DEF;NEUT;SG
nemocnici	hospitalet	nemocnica	hospital	N;DAT;FEM;SG	N;DEF;NEUT;SG
digitálne	digitalt	digitálne	digitalt	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
zistiť	opdage	zistiť	opdage	V;PFV;POS;NFIN	V;NFIN;ACT
zistiť	detektere	zistiť	detektere	V;PFV;POS;NFIN	V;NFIN;ACT
osobe	person	osoba	person	N;DAT;FEM;SG	N;INDF;MASC+FEM;SG
organizáciu	organisation	organizácia	organisation	N;ACC;FEM;SG	N;INDF;MASC+FEM;SG
organizáciu	organisering	organizácia	organisering	N;ACC;FEM;SG	N;INDF;MASC+FEM;SG
organizáciu	tilrettelæggelse	organizácia	tilrettelæggelse	N;ACC;FEM;SG	N;INDF;MASC+FEM;SG
organizáciu	organisationen	organizácia	organisation	N;ACC;FEM;SG	N;DEF;MASC+FEM;SG
organizáciu	organisation	organizácia	organisation	N;ACC;FEM;SG	N;INDF;MASC+FEM;SG
organizáciu	tilrettelæggelse	organizácia	tilrettelæggelse	N;ACC;FEM;SG	N;INDF;MASC+FEM;SG
organizáciu	organisering	organizácia	organisering	N;ACC;FEM;SG	N;INDF;MASC+FEM;SG
organizáciu	organisationen	organizácia	organisation	N;ACC;FEM;SG	N;DEF;MASC+FEM;SG
sad	orchard	sad	orchard	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
pseudonym	pseudonym	pseudon	pseudonym	N;ANIM;NOM;MASC;SG	N;INDF;NEUT;SG
ázijských	asiatiske	ázijský	asiatisk	ADJ;ANIM;GEN;MASC;PL	ADJ;PL
legenda	legenden	legenda	legende	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
legenda	sagn	legenda	sagn	N;NOM;FEM;SG	N;INDF;NEUT;SG
koruny	kroner	koruna	krone	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
kresťanské	kristen	kresťanský	kristen	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
symfónia	symfoni	symfóniť	symfoni	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
kráľovská	kongeligt	kráľovský	kongelig	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
kráľovská	royal	kráľovský	royal	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
kráľovská	kongelig	kráľovský	kongelig	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
končatiny	lemmer	končatina	lem	N;NOM;FEM;PL	N;INDF;NEUT;PL
končatiny	ekstremiteter	končatina	ekstremitet	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
končatiny	lemmer	končatina	lem	N;NOM;FEM;PL	N;INDF;NEUT;PL
končatiny	lemmerne	končatina	lem	N;NOM;FEM;PL	N;DEF;NEUT;PL
využívať	udnytte	využívať	udnytte	V;IPFV;POS;NFIN	V;NFIN;ACT
prijali	accepterede	prijať	acceptere	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
sledovať	spore	sledovať	spor	V;IPFV;POS;NFIN	V;NFIN;ACT
sledovať	se	sledovať	se	V;IPFV;POS;NFIN	V;NFIN;ACT
sledovať	følg	sledovať	følg	V;IPFV;POS;NFIN	V;IMP
sledovať	følger	sledovať	følge	V;IPFV;POS;NFIN	V;IND;PRS;FIN;ACT
editor	chefredaktør	editor	chefredaktør	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
editor	editor	editor	editor	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
editor	redigering	editor	redigering	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
editor	redaktør	editor	redaktør	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
editor	komponist	editor	komponist	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
organizátor	organisator	organizátor	organisator	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
organizátor	organisator	organizátor	organisator	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
organizátor	arrangøren	organizátor	arrangør	N;ANIM;NOM;MASC;SG	N;DEF;MASC+FEM;SG
organizátor	arrangør	organizátor	arrangør	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
hrdinov	helte	hrdina	helt	N;ANIM;ACC;MASC;PL	N;INDF;MASC+FEM;PL
agentúry	bureauer	agentúra	bureaue	N;NOM;FEM;PL	N;INDF;NEUT;PL
agentúry	agenturer	agentúra	agentur	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
audio	lyd	audio	lyd	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
audio	audio	audio	audio	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
debut	debut	debut	debut	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
nezávislý	selvstændig	nezávislý	selvstændig	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
nezávislý	selvstændigt	nezávislý	selvstændigt	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;NEUT;SG
nezávislý	uafhængig	nezávislý	uafhængig	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
odísť	forlad	odísť	forlad	V;PFV;POS;NFIN	V;IMP
odísť	forlade	odísť	forlade	V;PFV;POS;NFIN	V;NFIN;ACT
predaja	salget	predaj	salg	N;INAN;GEN;MASC;SG	N;DEF;NEUT;SG
predaja	salg	predaj	salg	N;INAN;GEN;MASC;SG	N;INDF;NEUT;SG
princípy	principper	princíp	princip	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
princípy	principperne	princíp	princip	N;INAN;NOM;MASC;PL	N;DEF;MASC+FEM;PL
zúčastniť	deltage	zúčastniť	deltage	V;PFV;POS;NFIN	V;NFIN;ACT
zúčastniť	deltager	zúčastniť	deltage	V;PFV;POS;NFIN	V;IND;PRS;FIN;ACT
zúčastniť	deltage	zúčastniť	deltage	V;PFV;POS;NFIN	V;NFIN;ACT
zúčastniť	deltag	zúčastniť	deltage	V;PFV;POS;NFIN	V;IMP
okraj	margen	okraj	marg	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
okraj	margin	okraj	margin	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
okraj	rand	okraj	rand	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
okraj	kant	okraj	kant	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
okraj	kanten	okraj	kant	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
okná	vinduer	okno	vindue	N;NOM;NEUT;PL	N;INDF;NEUT;PL
okná	vinduerne	okno	vindue	N;NOM;NEUT;PL	N;DEF;NEUT;PL
okná	ruder	okno	ruder	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
čiary	strækninger	čiara	strækning	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
čiary	linier	čiara	linie	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
čiary	linjer	čiara	linje	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
prednášal	belært	prednášať	belære	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
expedícia	afsendelse	expedícia	afsendelse	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
expedícia	ekspeditionen	expedícia	ekspedition	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
expedícia	ekspedition	expedícia	ekspedition	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
komora	kammeret	komora	kammer	N;NOM;FEM;SG	N;DEF;NEUT;SG
komora	kammer	komora	kamme	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
chcem	ønsker	chcieť	ønske	V;IPFV;IND;SG;1;POS;PRS;FIN	V;IND;PRS;FIN;ACT
chcem	vil	chcieť	ville	V;IPFV;IND;SG;1;POS;PRS;FIN	V;IND;PRS;FIN;ACT
zvláštne	mærkeligt	zvláštny	mærkeligt	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
zvláštne	underlig	zvláštny	underlig	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
zvláštne	underligt	zvláštny	underlig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
zvláštne	mærkelig	zvláštny	mærkelig	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
zvláštne	mærkeligt	zvláštny	mærkeligt	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
zvláštne	underlig	zvláštny	underlig	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
zvláštne	underligt	zvláštny	underlig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
zvláštne	mærkelig	zvláštny	mærkelig	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
zvláštne	mærkeligt	zvláštny	mærkeligt	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
zvláštne	underligt	zvláštny	underlig	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
zvláštne	mærkelig	zvláštny	mærkelig	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
technológia	teknologien	technológia	teknologi	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
technológia	teknologi	technológia	teknologi	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
platne	plader	platňa	plade	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
platne	tallerkener	platňa	tallerken	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
platne	tallerkner	platňa	tallerkner	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
platne	plader	platňa	plade	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
platne	plader	platňa	plade	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
platne	registreringer	platňa	registrering	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
platne	fortegnelser	platňa	fortegnelse	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
platne	optegnelser	platňa	optegnelse	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
hlasy	afstemninger	hlas	afstemning	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
hlasy	stemmer	hlas	stemme	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
hlasy	stemmer	hlas	stemme	N;INAN;NOM;MASC;PL	N;INDF;MASC+FEM;PL
javy	fænomener	jav	fænomene	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
vytvorí	opretter	vytvoriť	oprette	V;PFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
vytvorí	skaber	vytvoriť	skabe	V;PFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
starosta	borgmester	starosta	borgmester	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
starosta	borgmesteren	starosta	borgmester	N;ANIM;NOM;MASC;SG	N;DEF;MASC+FEM;SG
suchý	tørt	suchý	tør	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;NEUT;SG
prináša	bringer	prinášať	bringe	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
príjem	indtagelse	príjem	indtagelse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
príjem	indtag	príjem	indtage	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
príjem	indtægt	príjem	indtægt	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
príjem	kvittering	príjem	kvittering	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
príjem	modtagelse	príjem	modtagelse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
príjem	modtagelsen	príjem	modtagelse	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
príjem	modtagelse	príjem	modtagelse	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
príjem	reception	príjem	reception	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
príjem	receptionen	príjem	reception	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
príjem	indtægt	príjem	indtægt	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
príjem	indkomst	príjem	indkomst	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
rytierov	riddere	rytier	riddere	N;ANIM;ACC;MASC;PL	N;INDF;MASC+FEM;PL
rytierov	ridderne	rytier	ridder	N;ANIM;ACC;MASC;PL	N;DEF;MASC+FEM;PL
mláďatá	hvalpe	mláďatý	hvalpe	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
mláďatá	unger	mláďatý	unge	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
kniežatstvo	fyrstendømmet	kniežatstvo	fyrstendøm	N;NOM;NEUT;SG	N;DEF;NEUT;SG
ochorenia	sygdomme	ochorenie	sygdom	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
ochorenia	sygdomme	ochorenie	sygdom	N;NOM;NEUT;PL	N;INDF;MASC+FEM;PL
zavedenie	introduktion	zavedenie	introduktion	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
zavedenie	introduktion	zavedenie	introduktion	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
zavedenie	indledning	zavedenie	indledning	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
obal	emballage	obať	emballage	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
obal	pakning	obať	pakning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
obal	indpakning	obať	indpakning	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
slávnostne	højtideligt	slávnostne	højtideligt	ADV	ADV
slávnostne	højtideligt	slávnostne	højtideligt	ADV	ADV
krízy	kriser	kríza	krise	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
krízy	kriserne	kríza	krise	N;NOM;FEM;PL	N;DEF;MASC+FEM;PL
krízy	kriser	kríza	krise	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
dôkazy	beviser	dôkaz	bevis	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
dôkazy	beviser	dôkaz	bevis	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
dôkazy	beviser	dôkaz	bevis	N;INAN;NOM;MASC;PL	N;INDF;NEUT;PL
daroval	doneret	darovať	donere	V;ANIM;MASC;SG;POS;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
daroval	donerede	darovať	donere	V;ANIM;MASC;SG;POS;PST;V.PTCP	V;IND;PST;FIN;ACT
cyklista	cykelrytter	cyklista	cykelrytter	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
speváka	sanger	spevák	sang	N;ANIM;ACC;MASC;SG	N;INDF;MASC+FEM;SG
speváka	singer	spevák	singer	N;ANIM;ACC;MASC;SG	N;INDF;MASC+FEM;SG
speváka	sangerinde	spevák	sangerinde	N;ANIM;ACC;MASC;SG	N;INDF;MASC+FEM;SG
vyzerá	ser	vyzerať	se	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;PRS;FIN;ACT
výhodou	fordelen	výhoda	fordel	N;INS;FEM;SG	N;DEF;MASC+FEM;SG
výhodou	begunstigelse	výhoda	begunstigelse	N;INS;FEM;SG	N;INDF;MASC+FEM;SG
výhodou	fordel	výhoda	fordel	N;INS;FEM;SG	N;INDF;MASC+FEM;SG
karta	fanebladet	karta	faneblad	N;NOM;FEM;SG	N;DEF;NEUT;SG
karta	faneblad	karta	faneblad	N;NOM;FEM;SG	N;INDF;NEUT;SG
karta	fanen	karta	fane	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
karta	fane	karta	fane	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
karta	tab	karta	tab	N;NOM;FEM;SG	N;INDF;NEUT;SG
karta	card	karta	card	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
stena	væg	stena	væg	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
stena	væggen	stena	væg	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
stena	mur	stena	mur	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
chlorid	chlorid	chlorid	chlorid	N;INAN;NOM;MASC;SG	N;INDF;NEUT;SG
rozprávky	tegnefilm	rozprávka	tegnefilm	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
miliardy	milliarder	miliarda	milliard	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
miliardy	milliarder	miliarda	milliard	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
oddelené	særskilt	oddelený	særskilt	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INDF;SG
zakladateľov	grundlæggere	zakladateľ	grundlægger	N;ANIM;ACC;MASC;PL	N;INDF;MASC+FEM;PL
zakladateľov	grundlæggerne	zakladateľ	grundlægge	N;ANIM;ACC;MASC;PL	N;DEF;MASC+FEM;PL
konať	handle	konať	handle	V;IPFV;POS;NFIN	V;NFIN;ACT
najbližšie	nærmest	blízky	nærmest	ADV;RL	ADV;RL
najbližšie	nærmest	blízky	nærmest	ADV;RL	ADV;RL
povinnosti	pligter	povinnosť	pligt	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
povinnosti	forpligtelser	povinnosť	forpligtelse	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
povinnosti	ansvarsområder	povinnosť	ansvarsområde	N;NOM;FEM;PL	N;INDF;NEUT;PL
povinnosti	opgaver	povinnosť	opgave	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
povinnosti	pligter	povinnosť	pligt	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
povinnosti	arbejdsopgaver	povinnosť	arbejdsopgave	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
štvrtá	fjerde	štvrť	fjerde	ADJ;NOM;FEM;SG	ADJ
potvrdenie	validering	potvrdenie	validering	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
potvrdenie	bekræftelse	potvrdenie	bekræftelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
potvrdenie	anerkendelse	potvrdenie	anerkendelse	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
potvrdenie	kvittering	potvrdenie	kvittering	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
potvrdenie	attest	potvrdenie	atten	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
potvrdenie	certifikat	potvrdenie	certifikat	N;NOM;NEUT;SG	N;INDF;NEUT;SG
napísať	skrive	napísať	skrive	V;PFV;POS;NFIN	V;NFIN;ACT
napísať	skriv	napísať	skrive	V;PFV;POS;NFIN	V;IMP
napísať	skriver	napísať	skrive	V;PFV;POS;NFIN	V;IND;PRS;FIN;ACT
napísať	komponere	napísať	komponer	V;PFV;POS;NFIN	V;NFIN;ACT
kalendár	kalenderen	kalendár	kalender	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
kalendár	kalender	kalendár	kalende	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
tvár	ansigt	tvár	ansigt	N;NOM;FEM;SG	N;INDF;NEUT;SG
tvár	ansigtet	tvár	ansigt	N;NOM;FEM;SG	N;DEF;NEUT;SG
tvár	fjæs	tvár	fjæs	N;NOM;FEM;SG	N;INDF;NEUT;SG
tvár	face	tvár	face	N;NOM;FEM;SG	N;INDF;NEUT;SG
kláštore	klostret	kláštor	klostret	N;INAN;ESS;MASC;SG	N;DEF;NEUT;SG
kláštore	kloster	kláštor	kloste	N;INAN;ESS;MASC;SG	N;INDF;NEUT;SG
kláštore	klosteret	kláštor	klostere	N;INAN;ESS;MASC;SG	N;DEF;NEUT;SG
kláštore	kloster	kláštor	kloste	N;INAN;ESS;MASC;SG	N;INDF;NEUT;SG
kríza	krise	kríza	krise	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
kríza	krisesituation	kríza	krisesituation	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
kríza	krisen	kríza	kris	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
orange	appelsin	oranga	appelsin	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
protokol	protokollen	protoknúť	protokol	N;INAN;NOM;MASC;SG	N;DEF;MASC+FEM;SG
protokol	protokol	protoknúť	protokol	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
vnútorný	intern	vnútorný	intern	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
vnútorný	indre	vnútorný	indre	ADJ;ANIM;NOM;MASC;SG	ADJ
vnútorný	inder	vnútorný	inder	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
vnútorný	indvendig	vnútorný	indvendig	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
vyrábať	fremstiller	vyrábať	fremstille	V;IPFV;POS;NFIN	V;IND;PRS;FIN;ACT
vyrábať	producere	vyrábať	producere	V;IPFV;POS;NFIN	V;NFIN;ACT
klasická	klassisk	klasický	klassisk	ADJ;NOM;FEM;SG	ADJ;INDF;SG
klasická	klassisk	klasický	klassisk	ADJ;NOM;FEM;SG	ADJ;INDF;SG
latinskej	latinsk	latinský	latinsk	ADJ;GEN;FEM;SG	ADJ;INDF;SG
vlak	train	vlak	train	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
jednota	sammenhold	jednota	sammenhold	N;NOM;FEM;SG	N;INDF;NEUT;SG
jednota	enhed	jednota	enhed	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
doktorát	doktorgrad	doktorát	doktorgrad	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
špecifické	specifik	špecifický	specifik	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
scéna	scenen	scéna	scene	N;NOM;FEM;SG	N;DEF;MASC+FEM;SG
scéna	scene	scéna	scene	N;NOM;FEM;SG	N;INDF;MASC+FEM;SG
blízke	nærliggende	blízky	nærliggende	ADJ;NOM;NEUT;PL	ADJ
zaujímavosti	forlystelser	zaujímavosť	forlystelse	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
zaujímavosti	attraktioner	zaujímavosť	attraktion	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
zaujímavosti	seværdigheder	zaujímavosť	seværdighed	N;NOM;FEM;PL	N;INDF;MASC+FEM;PL
herbert	herbert	herbert	herbert	N;ANIM;NOM;MASC;SG	N;INDF;MASC+FEM;SG
leto	sommer	leto	sommer	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
leto	sommerferie	leto	sommerferie	N;NOM;NEUT;SG	N;INDF;MASC+FEM;SG
dostupný	tilgængeligt	dostupný	tilgængeligt	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;NEUT;SG
dostupný	tilgængelig	dostupný	tilgængelig	ADJ;ANIM;NOM;MASC;SG	ADJ;INDF;MASC+FEM;SG
dostupný	disponible	dostupný	disponibel	ADJ;ANIM;NOM;MASC;SG	ADJ;SG
silver	sølv	silver	sølv	N;ANIM;NOM;MASC;SG	N;INDF;NEUT;SG
mlyn	vindmølle	mlyn	vindmølle	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
mlyn	mølle	mlyn	mølle	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
viem	ved	vedieť	vide	V;IPFV;IND;SG;1;POS;PRS;FIN	V;IND;PRS;FIN;ACT
viem	vide	vedieť	vide	V;IPFV;IND;SG;1;POS;PRS;FIN	V;NFIN;ACT
viem	kender	vedieť	kende	V;IPFV;IND;SG;1;POS;PRS;FIN	V;IND;PRS;FIN;ACT
typicky	typisk	typicky	typisk	ADV	ADV
typicky	typisk	typicky	typisk	ADV	ADV
hdp	bnp	hdp	bnp	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
hdp	bruttonationalprodukt	hdp	bruttonationalprodukt	N;INAN;NOM;MASC;SG	N;INDF;MASC+FEM;SG
pevné	solid	pevný	solid	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
pevné	solidt	pevný	solid	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
zelené	grønt	zelený	grøn	ADJ;NOM;NEUT;SG	ADJ;INDF;NEUT;SG
zelené	grøn	zelený	grøn	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC+FEM;SG
široká	bred	široký	bred	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
široká	bredt	široký	bred	ADJ;NOM;FEM;SG	ADJ;INDF;NEUT;SG
široká	bred	široký	bred	ADJ;NOM;FEM;SG	ADJ;INDF;MASC+FEM;SG
zástupcovia	stedfortrædere	zástupca	stedfortræder	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
zástupcovia	agenterne	zástupca	agent	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
zástupcovia	agenter	zástupca	agent	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
zástupcovia	repræsentanter	zástupca	repræsentant	N;ANIM;NOM;MASC;PL	N;INDF;MASC+FEM;PL
zástupcovia	repræsentanterne	zástupca	repræsentant	N;ANIM;NOM;MASC;PL	N;DEF;MASC+FEM;PL
moderný	moderne	moderný	moderne	ADJ;ANIM;NOM;MASC;SG	ADJ
