som	wie	som	wie	ADP	ADP
akademi	akademie	akademi	akademie	N;INDF;NEUT;SG	N;NOM;FEM;SG
formelle	formell	formell	formell	ADJ;PL	ADJ
formelle	formelle	formell	formell	ADJ;PL	ADJ;NOM;FEM;PL
formelle	formalen	formell	formal	ADJ;PL	ADJ
formelle	formale	formell	formal	ADJ;PL	ADJ;NOM;FEM;PL
formelle	formal	formell	formal	ADJ;PL	ADJ
skjønner	sehen	skjønne	sehen	V;IND;PRS;FIN	V;NFIN
skjønner	ansehen	skjønne	ansehen	V;IND;PRS;FIN	V;NFIN
skjønner	verstehen	skjønne	verstehen	V;IND;PRS;FIN	V;NFIN
skjønner	verstehe	skjønne	verstehen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
skjønner	begreifen	skjønne	begreifen	V;IND;PRS;FIN	V;NFIN
skjønner	verstanden	skjønne	verstehen	V;IND;PRS;FIN	V;V.PTCP
arv	erbe	arv	erben	N;INDF;MASC;SG	N;NOM;NEUT;SG
arv	erbe	arv	erben	N;INDF;MASC;SG	N;NOM;NEUT;SG
arv	erbe	arv	erben	N;INDF;MASC;SG	N;NOM;NEUT;SG
brakte	gebracht	brake	bringen	V;IND;PST;FIN	V;V.PTCP
brakte	brachten	brake	bringen	V;IND;PST;FIN	V;IND;PL;3;PST;FIN
brakte	brachte	brake	bringen	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
brakte	mitgebracht	brake	mitbringen	V;IND;PST;FIN	V;V.PTCP
statue	denkmal	statue	denkmal	N;INDF;MASC;SG	N;NOM;NEUT;SG
statue	statue	statue	statu	N;INDF;MASC;SG	N;NOM;SG
utforming	gliederung	utforming	gliederung	N;INDF;FEM;SG	N;NOM;FEM;SG
lyder	klingt	lyde	klingen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
baserte	basierend	basere	basierend	ADJ;PL;V.PTCP	ADJ
gudene	göttern	gud	göttern	N;DEF;FEM;PL	N;PL
gudene	gottheiten	gud	gottheiten	N;DEF;FEM;PL	N;NOM;FEM;PL
tenkte	gedanken	tenkje	panken	V;IND;PST;FIN	V;NFIN
tenkte	dachte	tenkje	denken	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
tenkte	gedacht	tenkje	denken|gedenken	V;IND;PST;FIN	V;V.PTCP
strengt	streng	streng	streng	ADJ;INDF;NEUT;SG	ADJ
strengt	strikt	streng	strikt	ADJ;INDF;NEUT;SG	ADJ
kontrollerte	kontrollierter	kontrollere	kontrollierter	ADJ;PL;V.PTCP	ADJ
personell	personalabteilung	personell	personalabteilung	N;INDF;NEUT;SG	N;NOM;FEM;SG
kaste	wurf	kaste	werfen	N;INDF;NEUT;SG	N;SG
emne	thema	emne	thema	N;INDF;NEUT;SG	N;NOM;NEUT;SG
emne	thema	emne	thema	N;INDF;NEUT;SG	N;NOM;NEUT;SG
tegning	zeichnung	tegning	zeichnung	N;INDF;FEM;SG	N;NOM;FEM;SG
voksen	erwachsener	voks	erwachsener	ADJ;INDF;SG	ADJ
voksen	erwachsenenbildung	voks	erwachsenenbildung	ADJ;INDF;SG	ADJ;NOM;FEM;SG
voksen	erwachsenen	voks	erwachsen	ADJ;INDF;SG	ADJ
invaderte	überfallen	invadere	überfallen	V;IND;PST;FIN	V;V.PTCP
invaderte	eingedrungen	invadere	eindringen	V;IND;PST;FIN	V;V.PTCP
invaderte	eingefallen	invadere	einfallen	V;IND;PST;FIN	V;V.PTCP
integrert	integrierter	integrere	integrierter	ADJ;INDF;SG;V.PTCP	ADJ
koreanske	koreanische	koreansk	koreanisch	ADJ;PL	ADJ;NOM;FEM;PL
koreanske	koreanisch	koreansk	koreanisch	ADJ;PL	ADJ
koreanske	maltesische	koreansk	maltesisch	ADJ;PL	ADJ;NOM;FEM;PL
sørge	trauern	sørge	trauern	V;IND;FIN	V;NFIN
sørge	trauern	sørge	trauern	V;IND;FIN	V;NFIN
firma	firma	firme	firma	N;INDF;NEUT;SG	N;NOM;FEM;SG
firma	firma	firme	firma	N;INDF;NEUT;SG	N;NOM;FEM;SG
maskiner	maschinen	maskin	maschen	N;INDF;FEM;PL	N;NOM;FEM;PL
nevne	erwähnen	nevne	erwähnen	V;NFIN	V;NFIN
regelmessig	regulär	regelmessig	regulär	ADJ;INDF;NEUT;SG	ADJ
regelmessig	regelmässig	regelmessig	regelmäßig	ADJ;INDF;NEUT;SG	ADJ
regelmessig	regelmäßig	regelmessig	regelmäßig	ADJ;INDF;NEUT;SG	ADJ
karakteristisk	merkmal	karakteristisk	merkmal	ADJ;INDF;NEUT;SG	ADJ
karakteristisk	charakteristisch	karakteristisk	charakteristisch	ADJ;INDF;NEUT;SG	ADJ
karakteristisk	charakteristik	karakteristisk	charakteristik	ADJ;INDF;NEUT;SG	ADJ;SG
praktiske	praktischer	praktisk	praktisch	ADJ;PL	ADJ
praktiske	praktische	praktisk	praktisch	ADJ;PL	ADJ;NOM;FEM;PL
praktiske	praktisch	praktisk	praktisch	ADJ;PL	ADJ
strategisk	strategisch	strategisk	strategisch	ADJ;INDF;NEUT;SG	ADJ
strategisk	strategisch	strategisk	strategisch	ADJ;INDF;NEUT;SG	ADJ
strategisk	strategisches	strategisk	strategisch	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
strategisk	strategischen	strategisk	strategisch	ADJ;INDF;NEUT;SG	ADJ
inntekter	gewinn	inntekt	gewinn	N;INDF;FEM;PL	N
inntekter	erträge	inntekt	erträg	N;INDF;FEM;PL	N
kategoriene	hauptkategorien	kategorie	hauptkategorien	N;DEF;FEM;PL	N;NOM;PL
kategoriene	kategorien	kategorie	kategorien	N;DEF;FEM;PL	N;NOM;FEM;PL
kategoriene	klassen	kategorie	klassen	N;DEF;FEM;PL	N;NOM;PL
nedbør	ausscheidung	nedbør	ausscheidung	N;INDF;MASC;SG	N;NOM;FEM;SG
kunstnerisk	künstlerisch	kunstnerisk	künstlerisch	ADJ;INDF;NEUT;SG	ADJ
kunstnerisk	künstlerischen	kunstnerisk	künstlerisch	ADJ;INDF;NEUT;SG	ADJ;NOM;MASC;SG
forsvarte	verteidigt	forsvare	verteidigen	V;IND;PST;FIN	V;V.PTCP
forsvarte	verteidigte	forsvare	verteidigen	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
spre	verteilen	spre	verteilen	V;IMP;FIN	V;NFIN
utvalget	auswahl	utvalg	auswahl	N;DEF;NEUT;SG	N;NOM;SG
scener	szenen	scene	szenen	N;INDF;FEM;PL	N;NOM;PL
motiver	motive	motiv	motiv	ADJ;PL	ADJ;NOM;PL
motiver	beweggründe	motiv	beweggründ	ADJ;PL	ADJ
motiver	motiven	motiv	motiv	ADJ;PL	ADJ;PL
motiver	motiv	motiv	motiv	ADJ;PL	ADJ
jevnlig	regulär	jevnlig	regulär	ADJ;INDF;NEUT;SG	ADJ
jevnlig	regelmässig	jevnlig	regelmäßig	ADJ;INDF;NEUT;SG	ADJ
jevnlig	regelmäßig	jevnlig	regelmäßig	ADJ;INDF;NEUT;SG	ADJ
tropisk	tropischen	tropisk	tropisch	ADJ;INDF;NEUT;SG	ADJ
tropisk	tropisches	tropisk	tropisch	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
rygg	rückseite	rygg	rückseite	ADJ;INDF;SG	ADJ
variert	eklektischen	variere	eklektisch	ADJ;INDF;SG;V.PTCP	ADJ
variert	verschieden	variere	verschieden	ADJ;INDF;SG;V.PTCP	ADJ
variert	abwechslungsreich	variere	abwechslungsreich	ADJ;INDF;SG;V.PTCP	ADJ
variert	vielfältig	variere	vielfältig	ADJ;INDF;SG;V.PTCP	ADJ
variert	unterschiedlich	variere	unterschiedlich	ADJ;INDF;SG;V.PTCP	ADJ
globe	welt	globe	welt	N;INDF;MASC;SG	N;NOM;FEM;SG
forklarer	erklären	forklare	erklären	V;IND;PRS;FIN	V;NFIN
forklarer	erklärt	forklare	erklären	V;IND;PRS;FIN	V;V.PTCP
forklarer	erläutert	forklare	erläutern	V;IND;PRS;FIN	V;V.PTCP
troppene	soldaten	troppe	soldat	N;DEF;FEM;PL	N;PL
psykologi	psychologie	psykologi	psychologie	N;INDF;MASC;SG	N;NOM;FEM;SG
tilby	bieten	tilby	bieten	V;IMP;NFIN	V;NFIN
tilby	biete	tilby	bieten	V;IMP;NFIN	V;SG;FIN
tilby	anbieten	tilby	anbieten	V;IMP;NFIN	V;NFIN
dramatisk	dramatischer	dramatisk	dramatisch	ADJ;INDF;NEUT;SG	ADJ
dramatisk	dramatisch	dramatisk	dramatisch	ADJ;INDF;NEUT;SG	ADJ
dramatisk	dramatischen	dramatisk	dramatisch	ADJ;INDF;NEUT;SG	ADJ
dramatisk	drastisch	dramatisk	drastisch	ADJ;INDF;NEUT;SG	ADJ
dramatisk	dramatisch	dramatisk	dramatisch	ADJ;INDF;NEUT;SG	ADJ
markerer	markieren	markere	markieren	V;IND;PRS;FIN	V;NFIN
nøye	vorsichtig	nøye	vorsichtig	ADJ;INDF;NEUT;SG	ADJ
nøye	sorgfältig	nøye	sorgfältig	ADJ;INDF;NEUT;SG	ADJ
nøye	eng	nøye	eng	ADJ;INDF;NEUT;SG	ADJ
kommandoen	befehl	kommando	befehl	N;DEF;MASC;SG	N;ACC;MASC;SG
kommandoen	kommando	kommando	kommando	N;DEF;MASC;SG	N;NOM;NEUT;SG
sosialt	sozial	sosial	sozial	ADJ;INDF;NEUT;SG	ADJ
sosialt	gesellschaftlich	sosial	gesellschaftlich	ADJ;INDF;NEUT;SG	ADJ
sosialt	soziales	sosial	sozial	ADJ;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
sosialt	sozialer	sosial	sozial	ADJ;INDF;NEUT;SG	ADJ
sosialt	sozial	sosial	sozial	ADJ;INDF;NEUT;SG	ADJ
passende	einbau	passende	einbau	N;INDF;MASC;SG	N;SG
selger	verkauf	selger	verkaufen	N;INDF;MASC;SG	N
omtalte	überprüft	omtale	überprüfen	V;IND;PST;FIN	V;V.PTCP
omtalte	geprüft	omtale	prüfen	V;IND;PST;FIN	V;V.PTCP
omtalte	überarbeitet	omtale	überarbeiten	V;IND;PST;FIN	V;V.PTCP
omtalte	bewertet	omtale	bewerten	V;IND;PST;FIN	V;V.PTCP
besøker	besuchen	besøke	besuchen	V;IND;PRS;FIN	V;NFIN
kretser	schaltungen	kretse	schaltung	N;INDF;MASC;PL	N;NOM;FEM;PL
kretser	schaltungen	kretse	schaltung	N;INDF;MASC;PL	N;NOM;FEM;PL
set	festgelegt	setje	festlegen	V;IMP;FIN	V;V.PTCP
set	setzen	setje	setzen	V;IMP;FIN	V;NFIN
set	gesetzt	setje	setzen	V;IMP;FIN	V;V.PTCP
set	einstellen	setje	einstellen	V;IMP;FIN	V;NFIN
mektige	mächtig	mektig	mächtig	ADJ;PL	ADJ
mektige	mächtigen	mektig	mächtig	ADJ;PL	ADJ
mektige	mächtiger	mektig	mächtig	ADJ;PL	ADJ
mektige	mächtige	mektig	mächtig	ADJ;PL	ADJ;NOM;FEM;PL
dyktig	guten	dyktig	gut	ADJ;INDF;SG	ADJ;SG
dyktig	gute	dyktig	gut	ADJ;INDF;SG	ADJ;NOM;SG
dyktig	guter	dyktig	gut	ADJ;INDF;SG	ADJ;NOM;MASC
dyktig	gutes	dyktig	gut	ADJ;INDF;SG	ADJ;NOM;NEUT;SG
dyktig	gut	dyktig	gut	ADJ;INDF;SG	ADJ
dyktig	facharbeiter	dyktig	Facharbeiter	ADJ;INDF;SG	ADJ
dyktig	qualifiziert	dyktig	qualifizieren	ADJ;INDF;SG	ADJ;V.PTCP
egyptisk	ägyptischer	egyptisk	ägyptisch	ADJ;INDF;NEUT;SG	ADJ
aktuelt	anwendbar	aktuell	anwendbar	ADJ;INDF;NEUT;SG	ADJ
aktuelt	zutreffend	aktuell	zutreffend	ADJ;INDF;NEUT;SG	ADJ
flytter	bewegen	flytte	bewegen	V;IND;PRS;FIN	V;NFIN
flytter	verschieben	flytte	verscheiben	V;IND;PRS;FIN	V;NFIN
flytter	bewegt	flytte	bewegen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
hjemlandet	heimat	hjemland	heimat	N;DEF;NEUT;SG	N;FEM;SG
broer	brücken	broer	brücken	N;INDF;MASC;PL	N;NOM;FEM;PL
avhandling	abhandlung	avhandling	abhandlung	N;INDF;FEM;SG	N;SG
avhandling	these	avhandling	these	N;INDF;FEM;SG	N;NOM
inklusive	einschließlich	inklusiv	einschließlich	ADJ;PL	ADJ
inklusive	einschliesslich	inklusiv	einschliesslich	ADJ;PL	ADJ
deltagelse	beteiligung	deltagelse	Beteiligung	N;INDF;MASC;SG	N;NOM;FEM;SG
deltagelse	mitwirkung	deltagelse	mitwirkung	N;INDF;MASC;SG	N;NOM;FEM;SG
konstruksjon	konstruktion	konstruksjon	konstruktion	N;INDF;MASC;SG	N;SG
konstruksjon	bau	konstruksjon	bau	N;INDF;MASC;SG	N;SG
fartøy	gefäß	fartøy	gefäß	N;INDF;NEUT;SG	N;NOM;NEUT;SG
redigering	bearbeitung	redigering	bearbeitung	N;INDF;FEM;SG	N;NOM;FEM;SG
redigering	bearbeitung	redigering	bearbeitung	N;INDF;FEM;SG	N;NOM;FEM;SG
redigering	redaktion	redigering	redaktion	N;INDF;FEM;SG	N;SG
annonserte	beworben	annonsere	bewerben	V;IND;PST;FIN	V;V.PTCP
annonserte	geworben	annonsere	werben	V;IND;PST;FIN	V;V.PTCP
annonserte	ausgeschrieben	annonsere	ausschreiben	V;IND;PST;FIN	V;V.PTCP
gårder	betriebe	gårde	betreiben	N;INDF;NEUT;PL	N;NOM;MASC;PL
gårder	bauernhöfe	gårde	bauernhöfe	N;INDF;NEUT;PL	N;NOM;PL
gårder	höfe	gårde	hofen	N;INDF;NEUT;PL	N;NOM;PL
påvirke	betreffen	påvirke	betreffen	V;IMP;NFIN	V;NFIN
påvirke	beeinflussen	påvirke	beeinflussen	V;IMP;NFIN	V;NFIN
virkning	auswirkung	virkning	auswirkung	N;INDF;FEM;SG	N;SG
virkning	wirkung	virkning	wirkung	N;INDF;FEM;SG	N;NOM;FEM;SG
virkning	effekt	virkning	effekt	N;INDF;FEM;SG	N
redd	ängstlich	redd	ängstlich	ADJ;INDF;SG	ADJ
redd	erschreckt	redd	erschrecken	ADJ;INDF;SG	ADJ
redd	verängstigt	redd	verängstigen	ADJ;INDF;SG	ADJ;V.PTCP
redd	erschrocken	redd	erschrocken	ADJ;INDF;SG	ADJ
redd	ängstlich	redd	ängstlich	ADJ;INDF;SG	ADJ
redd	verängstigt	redd	verängstigen	ADJ;INDF;SG	ADJ;V.PTCP
redd	erschrocken	redd	erschrocken	ADJ;INDF;SG	ADJ
redd	ängstlich	redd	ängstlich	ADJ;INDF;SG	ADJ
glede	genuss	glede	genuss	N;INDF;FEM;SG	N
glede	genuss	glede	genuss	N;INDF;FEM;SG	N
bodd	lebendigen	bodd	lebendig	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
bodd	live	bodd	live	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
bodd	lebend	bodd	lebend	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
bodd	gewohnt	bodd	gewohnt	ADJ;INDF;NEUT;SG;V.PTCP	ADJ
shakespeare	shakespeare	shakespeare	shakespeare	N;INDF;MASC;SG	N;NOM;MASC;SG
legg	setzen	leggje	setzen	V;IMP;FIN	V;NFIN
legg	legen	leggje	legen	V;IMP;FIN	V;NFIN
tung	schwerer	tung	schwer	ADJ;INDF;SG	ADJ
tung	schwer	tung	schwer	ADJ;INDF;SG	ADJ
tung	schweren	tung	schwer	ADJ;INDF;SG	ADJ;SG
tynn	dünn	tynn	dünn	ADJ;INDF;SG	ADJ
tynn	schlank	tynn	schlank	ADJ;INDF;SG	ADJ
tynn	schmal	tynn	schmal	ADJ;INDF;SG	ADJ
tynn	mager	tynn	mager	ADJ;INDF;SG	ADJ
tynn	dünn	tynn	dünn	ADJ;INDF;SG	ADJ
kulturer	kulturen	kulture	kultur	N;INDF;FEM;PL	N;NOM;PL
alternativt	alternativ	alternativ	alternativ	ADJ;INDF;NEUT;SG	ADJ
opplever	erleben	oppleve	erleben	V;IND;PRS;FIN	V;NFIN
kvaliteten	qualität	kvalitet	qualität	N;DEF;MASC;SG	N
ikkje	nicht	ikkje	nicht	PART;NEG	PART;NEG
lurer	lauern	lure	lauern	V;IND;PRS;FIN	V;NFIN
lurer	lauert	lure	lauern	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
lurer	wundern	lure	wundern	V;IND;PRS;FIN	V;NFIN
prosesser	prozesse	prosesse	prozeß	N;INDF;FEM;PL	N;PL
sjekke	überprüfen	sjekke	überprüfen	V;NFIN	V;NFIN
sjekke	prüfen	sjekke	prüfen	V;NFIN	V;NFIN
orientering	orientierung	orientering	orientierung	N;INDF;FEM;SG	N;NOM;FEM;SG
graven	mausoleum	grav	mausoleum	N;DEF;MASC;SG	N;NOM;NEUT;SG
graven	grab	grav	grab	N;DEF;MASC;SG	N;NOM;NEUT;SG
graven	grabmal	grav	grabmal	N;DEF;MASC;SG	N;NOM;SG
graven	grab	grav	grab	N;DEF;MASC;SG	N;NOM;NEUT;SG
regiment	regiment	regiment	regiment	N;INDF;NEUT;SG	N;NOM;NEUT;SG
lykke	glück	lykke	glück	N;INDF;FEM;SG	N;NOM;SG
opptre	durchführen	opptre	durchfahren|durchführen	V;IMP;FIN	V;NFIN
standarden	standards	standard	standards	N;DEF;MASC;SG	N;NOM
flukt	flucht	flukt	fluchen	N;INDF;FEM;SG	N
utdelingen	prämien	utdeling	prämien	N;DEF;MASC;SG	N;NOM
oppfyller	erfüllen	oppfylle	erfüllen	V;IND;PRS;FIN	V;NFIN
svake	schwache	svak	schwach	ADJ;PL	ADJ;NOM;FEM;PL
svake	schwachen	svak	schwachen	ADJ;PL	ADJ
svake	schwach	svak	schwach	ADJ;PL	ADJ
svake	schwacher	svak	schwach	ADJ;PL	ADJ
asiatiske	asiatisch	asiatisk	asiatisch	ADJ;PL	ADJ
asiatiske	asiatischen	asiatisk	asiatisch	ADJ;PL	ADJ;NOM;PL
asiatiske	asiatische	asiatisk	asiatisch	ADJ;PL	ADJ;NOM;FEM;PL
fellesskap	gemeinde	fellesskap	gemeinde	N;INDF;NEUT;SG	N;NOM;FEM;SG
urbane	urbane	urban	urban	ADJ;PL	ADJ;NOM;FEM;PL
urbane	städtischen	urban	städtisch	ADJ;PL	ADJ;NOM;PL
påvirker	betrifft	påvirke	betreffen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
påvirker	beeinflusst	påvirke	beeinflussen	V;IND;PRS;FIN	V;V.PTCP
påvirker	beeinträchtigt	påvirke	beeinträchtigen	V;IND;PRS;FIN	V;V.PTCP
trykt	gedruckte	trykkje	gedruckt	ADJ;INDF;NEUT;SG;V.PTCP	ADJ;NOM;FEM;SG
bedrift	firma	bedrift	firma	N;INDF;FEM;SG	N;NOM;FEM;SG
bedrift	geschäft	bedrift	schäfen	N;INDF;FEM;SG	N;NOM;NEUT;SG
holdning	haltung	holdning	haltung	N;INDF;FEM;SG	N;NOM;FEM;SG
holdning	einstellung	holdning	einstellung	N;INDF;FEM;SG	N;NOM;FEM;SG
holdning	haltung	holdning	haltung	N;INDF;FEM;SG	N;NOM;FEM;SG
adgang	zugang	adgang	zugang	N;INDF;MASC;SG	N
adgang	zugriff	adgang	zugreifen	N;INDF;MASC;SG	N
turen	ausflug	tur	ausflagen	N;DEF;MASC;SG	N;SG
omsetning	umsatz	omsetning	umsatz	N;INDF;FEM;SG	N;NOM;MASC;SG
omsetning	erträge	omsetning	erträg	N;INDF;FEM;SG	N
omsetning	umsatz	omsetning	umsatz	N;INDF;FEM;SG	N;NOM;MASC;SG
stopper	haltestellen	stoppe	haltestellen	N;INDF;FEM;PL	N;NOM;FEM;PL
kanon	kanone	kanon	kanone	N;INDF;MASC;SG	N;NOM;FEM;SG
samler	sammeln	samle	sammeln	V;IND;PRS;FIN	V;NFIN
samler	einsammeln	samle	einsammeln	V;IND;PRS;FIN	V;NFIN
samler	abholen	samle	abholen	V;IND;PRS;FIN	V;NFIN
samler	sammeln	samle	sammeln	V;IND;PRS;FIN	V;NFIN
samler	einsammeln	samle	einsammeln	V;IND;PRS;FIN	V;NFIN
samler	versammeln	samle	versammeln	V;IND;PRS;FIN	V;NFIN
samler	zusammentragen	samle	zusammentragen	V;IND;PRS;FIN	V;NFIN
samler	sammeln	samle	sammeln	V;IND;PRS;FIN	V;NFIN
posisjoner	standorte	posisjon	standort	N;INDF;MASC;SG	N;NOM
erobre	erobern	erober	erobern	V;NFIN	V;NFIN
erobre	erobert	erober	erobern	V;NFIN	V;V.PTCP
erobre	besiegen	erober	besiegen	V;NFIN	V;NFIN
erobre	erobern	erober	erobern	V;NFIN	V;NFIN
ytterste	äußerste	ytterst	äußer	ADJ;INDF;SG	ADJ;NOM;FEM;SG
ringer	ringen	ringer	ringen	V;IND;PRS;FIN	V;NFIN
ringer	klingeln	ringer	klingeln	V;IND;PRS;FIN	V;NFIN
ringer	anrufen	ringer	anrufen	V;IND;PRS;FIN	V;NFIN
ringer	nennen	ringer	nennen	V;IND;PRS;FIN	V;NFIN
ringer	ruft	ringer	rufen	V;IND;PRS;FIN	V;IND;SG;3;PRS;FIN
hanner	männer	hanne	männer	N;INDF;FEM;PL	N;NOM;MASC;PL
hanner	männchen	hanne	männchen	N;INDF;FEM;PL	N;NOM;PL
hjernen	gehirn	hjern	gehern	N;DEF;MASC;SG	N;NOM;SG
hjernen	gehirn	hjern	gehern	N;DEF;MASC;SG	N;NOM;SG
overflate	fläche	overflate	fläche	N;INDF;FEM;SG	N;NOM;FEM;SG
sosialistiske	sozialistischen	sosialistisk	sozialistisch	ADJ;PL	ADJ;NOM;MASC;PL
sosialistiske	sozialistischer	sosialistisk	sozialistisch	ADJ;PL	ADJ
sosialistiske	sozialistische	sosialistisk	sozialistisch	ADJ;PL	ADJ;NOM;FEM;PL
inngangen	eingang	inngang	eingehen	N;DEF;MASC;SG	N;SG
forhandlingene	beitrittsverhandlungen	forhandling	beitrittsverhandlungen	N;DEF;FEM;PL	N;NOM;FEM;PL
leger	ärzte	lege	ärzen	N;INDF;FEM;PL	N;NOM;PL
leger	ärzte	lege	ärzen	N;INDF;FEM;PL	N;NOM;PL
hjemmet	haus	hjem	haus	N;DEF;NEUT;SG	N;NOM;NEUT;SG
hjemmet	heimat	hjem	heimat	N;DEF;NEUT;SG	N;FEM;SG
secret	geheimnis	secre	geheimnis	N;DEF;NEUT;SG	N;NOM;NEUT;SG
klassifisert	geheim	klassifisere	geheim	ADJ;INDF;SG;V.PTCP	ADJ
klassifisert	klassifiziert	klassifisere	klassifizieren	ADJ;INDF;SG;V.PTCP	ADJ;V.PTCP
revolusjonære	revolutionären	revolusjonær	revolutionär	ADJ;PL	ADJ;PL
revolusjonære	revolutionär	revolusjonær	revolutionär	ADJ;PL	ADJ
revolusjonære	revolutionäre	revolusjonær	revolutionär	ADJ;PL	ADJ;NOM;FEM;PL
restaurant	küche	restaurant	küchen	N;INDF;MASC;SG	N;NOM;FEM;SG
avgjørelse	beschluss	avgjørels	beschließen	N;INDF;MASC;SG	N
avgjørelse	entscheidung	avgjørels	entscheidung	N;INDF;MASC;SG	N;NOM;FEM;SG
ånd	geistes	ånd	geist	N;INDF;FEM;SG	N;NOM;NEUT;SG
innfødte	einheimischen	innføde	einheimisch	ADJ;PL;V.PTCP	ADJ
innfødte	einheimische	innføde	einheimisch	ADJ;PL;V.PTCP	ADJ;NOM;FEM;PL
innfødte	eingeborenen	innføde	eingeboren	ADJ;PL;V.PTCP	ADJ
likte	gemocht	like	mochen	V;IND;PST;FIN	V;V.PTCP
likte	gefallen	like	fallen|gefallen	V;IND;PST;FIN	V;V.PTCP
likte	gefiel	like	gefallen	V;IND;PST;FIN	V;IND;SG;FIN
likte	mochte	like	mögen	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
plasserte	platziert	plassere	plazieren	V;IND;PST;FIN	V;V.PTCP
plasserte	platzierte	plassere	plazieren	V;IND;PST;FIN	V;IND;SG;3;PST;FIN
fotografier	bilder	fotografi	Bild	N;INDF;FEM;PL	N;NOM;NEUT;PL
blood	blut	blood	bluten	N;INDF;SG	N;NOM;NEUT;SG
risiko	gefährdung	risiko	gefährdung	N;INDF;MASC;SG	N;FEM;SG
indirekte	mittelbar	indirekte	mittelbar	ADJ;INDF;NEUT;SG	ADJ
indirekte	indirekt	indirekte	indirekt	ADJ;INDF;NEUT;SG	ADJ
indirekte	indirekter	indirekte	indirekt	ADJ;INDF;NEUT;SG	ADJ
indirekte	indirekten	indirekte	indirekt	ADJ;INDF;NEUT;SG	ADJ
indirekte	indirekt	indirekte	indirekt	ADJ;INDF;NEUT;SG	ADJ
indirekte	mittelbar	indirekte	mittelbar	ADJ;INDF;NEUT;SG	ADJ
ice	eis	ice	eis	N;INDF;SG	N;NOM;NEUT;SG
skjebne	bestimmung	skjebe	bestimmung	N;INDF;FEM;SG	N;NOM;FEM;SG
hevn	rache	hevn	rachen	N;INDF;SG	N;NOM;SG
hevn	rache	hevn	rachen	N;INDF;SG	N;NOM;SG
hevn	rache	hevn	rachen	N;INDF;SG	N;NOM;SG
svakt	schwacher	svak	schwach	ADJ;INDF;NEUT;SG	ADJ
svakt	schwach	svak	schwach	ADJ;INDF;NEUT;SG	ADJ
svakt	ohnmacht	svak	ohnmacht	ADJ;INDF;NEUT;SG	ADJ
svakt	ohnmächtig	svak	ohnmächtig	ADJ;INDF;NEUT;SG	ADJ
svakt	schwachen	svak	schwachen	ADJ;INDF;NEUT;SG	ADJ
svakt	schwach	svak	schwach	ADJ;INDF;NEUT;SG	ADJ
svakt	schwacher	svak	schwach	ADJ;INDF;NEUT;SG	ADJ
kontrollert	kontrollierter	kontrollere	kontrollierter	ADJ;INDF;SG;V.PTCP	ADJ
kontrollert	kontrollierte	kontrollere	kontrolliert	ADJ;INDF;SG;V.PTCP	ADJ;NOM;SG
trussel	bedrohung	trussel	bedrohung	N;INDF;MASC;SG	N;FEM;SG
trussel	bedrohung	trussel	bedrohung	N;INDF;MASC;SG	N;FEM;SG
nationale	nationale	national	national	ADJ;PL	ADJ;NOM;FEM;PL
diplomatiske	diplomatischer	diplomatisk	diplomatisch	ADJ;PL	ADJ
diplomatiske	diplomatische	diplomatisk	diplomatisch	ADJ;PL	ADJ;NOM;FEM;PL
diplomatiske	diplomatisch	diplomatisk	diplomatisch	ADJ;PL	ADJ
psykisk	mental	psykisk	mental	ADJ;INDF;NEUT;SG	ADJ
psykisk	geistig	psykisk	geistig	ADJ;INDF;NEUT;SG	ADJ
psykisk	psychisch	psykisk	psychisch	ADJ;INDF;NEUT;SG	ADJ
psykisk	mental	psykisk	mental	ADJ;INDF;NEUT;SG	ADJ
psykisk	geisteskrank	psykisk	geisteskrank	ADJ;INDF;NEUT;SG	ADJ
psykisk	psychisch	psykisk	psychisch	ADJ;INDF;NEUT;SG	ADJ
psykisk	geistig	psykisk	geistig	ADJ;INDF;NEUT;SG	ADJ
spør	fragen	spørje	fragen	V;IND;PRS;FIN	V;NFIN
komiteen	ausschuss	komité	ausschassen	N;DEF;MASC;SG	N
komiteen	ausschuß	komité	ausscheßen	N;DEF;MASC;SG	N;SG
radikalt	radikal	radikal	radikal	ADJ;INDF;NEUT;SG	ADJ
radikalt	radikalen	radikal	radikal	ADJ;INDF;NEUT;SG	ADJ
radikalt	radikaler	radikal	radikal	ADJ;INDF;NEUT;SG	ADJ
talte	nummerierung	telje	nummerierung	ADJ;PL;V.PTCP	ADJ
tynt	dünn	tyne	dünn	ADJ;INDF;NEUT;SG	ADJ
