על	について	על	について	ADP	ADP
הנחיות	ガイドライン	הנחיה	ガイドライン	N;FEM;PL	N
הנחיות	手順	הנחיה	手順	N;FEM;PL	N
פסים	ストライプ	פס	ストライプ	N;MASC;PL	N
נזקים	ダメージ	נזק	ダメージ	N;MASC;PL	N
נזקים	損害賠償	נזק	損害賠償	N;MASC;PL	N
נזקים	被害	נזק	被害	N;MASC;PL	N
נזקים	ダメージ	נזק	ダメージ	N;MASC;PL	N
נזקים	損害	נזק	損害	N;MASC;PL	N
דגלים	国旗	דגל	国旗	N;MASC;PL	N
מעריצים	ファン	מעריץ	ファン	N;MASC;PL	N
מנועים	エンジン	נועה	エンジン	N;MASC;PL	N
קשתות	弓術	קשת	弓術	N;FEM;PL	N
קשתות	アーチェリー	קשת	アーチェリー	N;FEM;PL	N
קשתות	アーチ	קשת	アーチ	N;FEM;PL	N
יריב	相手	יריב	相手	N;MASC;SG	N
יריב	相手	יריב	相手	N;MASC;SG	N
טבלה	テーブル	טבלה	テーブル	N;FEM;SG	N
טבלה	チャート	טבלה	チャート	N;FEM;SG	N
אחיות	姉妹	אח	姉妹	N;FEM;PL	N
נכנסת	受信	נכנס	受信	V;FEM;SG;V.PTCP;MID	V
האחיות	姉妹	האחיה	姉妹	N;FEM;PL	N
מסייע	役立	סייע	役立	V;MASC;SG;V.PTCP;ACT	V
חללית	宇宙船	חללית	宇宙船	N;FEM;SG	N
סוללות	電池	סלל	電池	N;FEM;PL	N
לאבד	失う	איבד	失う	V;NFIN;ACT	V
קדומות	偏見	קדום	偏見	N;FEM;PL	N
קדומות	先入	קדום	先入	N;FEM;PL	N
פיצוי	報酬	פיצוי	報酬	N;MASC;SG	N
השערות	仮説	השערה	仮説	N;FEM;PL	N
עוזב	去る	עוזב	去る	V;MASC;SG;V.PTCP;ACT	V
הזמנה	オーダー	הזמנה	オーダー	N;FEM;SG	N
כיתה	教室	כיתה	教室	N;FEM;SG	N
כיתה	階級	כיתה	階級	N;FEM;SG	N
כיתה	クラス	כיתה	クラス	N;FEM;SG	N
אקדח	ピストル	אקדח	ピストル	N;MASC;SG	N
אקדח	ガン	אקדח	ガン	N;MASC;SG	N
פיסול	彫刻	פיסול	彫刻	N;MASC;SG	N
פיסול	彫刻	פיסול	彫刻	N;MASC;SG	N
פיסול	彫刻家	פיסול	彫刻家	N;MASC;SG	N
מבטיח	約束	הבטיח	約束	V;MASC;SG;V.PTCP;ACT	V
הגבלות	リミット	הגבלה	リミット	N;FEM;PL	N
הגבלות	限界	הגבלה	限界	N;FEM;PL	N
דמוקרטי	民主主義	דמוקרטי	民主主義	N;MASC;SG	N
הזדמנויות	機会	הזדמנות	機会	N;FEM;PL	N
חובות	義務	חוב	義務	N;MASC;PL	N
חובות	職務	חוב	職務	N;MASC;PL	N
להתפטר	辞任	התפטר	辞任	V;NFIN	V
צלילים	サウンド	צליל	サウンド	N;MASC;PL	N
לפגוש	会う	פגש	会う	V;NFIN;ACT	V
קומה	フロア	קומה	フロア	N;FEM;SG	N
לדחות	延期	דחה	延期	V;NFIN;ACT	V
שותפה	パートナー	שותף	パートナー	N;FEM;SG	N
רפורמה	リフォーム	רפורמה	リフォーム	N;FEM;SG	N
מעשים	アクション	מעשה	アクション	N;MASC;PL	N
אחסון	ストレージ	אחסון	ストレージ	N;MASC;SG	N
אובייקט	オブジェクト	אובייקט	オブジェクト	N;MASC;SG	N
אובייקט	オブジェクト	אובייקט	オブジェクト	N;MASC;SG	N
עוקב	フォロー	עקב	フォロー	V;MASC;SG;V.PTCP;ACT	V
מחווה	朝貢	מחווה	朝貢	N;FEM;SG	N
מחווה	ジェスチャー	מחווה	ジェスチャー	N;FEM;SG	N
מחווה	オマージュ	מחווה	オマージュ	N;FEM;SG	N
מהפכה	革命	מהפכה	革命	N;FEM;SG	N
מהפכה	レボリューション	מהפכה	レボリューション	N;FEM;SG	N
לפתע	突然	לפתע	突然	ADV	ADV
מסים	税金	מס	税金	N;MASC;PL	N
נעורים	青年	נעורים	青年	N;MASC;PL	N
נעורים	若者	נעורים	若者	N;MASC;PL	N
נעורים	ユース	נעורים	ユース	N;MASC;PL	N
נעורים	青春	נעורים	青春	N;MASC;PL	N
דירה	フラット	דירה	フラット	N;FEM;SG	N
דירה	コンドミニアム	דירה	コンドミニアム	N;FEM;SG	N
דירה	マンション	דירה	マンション	N;FEM;SG	N
דירה	アパート	דירה	アパート	N;FEM;SG	N
בקושי	辛うじて	בקושי	辛うじて	ADV	ADV
תזונה	栄養	תזונה	栄養	N;FEM;SG	N
השקעה	投資	השקעה	投資	N;FEM;SG	N
השקעה	投資	השקעה	投資	N;FEM;SG	N
אבירים	騎士	אבירים	騎士	N;MASC;PL	N
ראיונות	インタビュー	ריאיון	インタビュー	N;MASC;PL	N
דלתות	ドア	דלת	ドア	N;FEM;PL	N
סכר	ダム	סכר	ダム	N;MASC;SG	N
תעודה	証明	תעודה	証明	N;FEM;SG	N
תעודה	証書	תעודה	証書	N;FEM;SG	N
אירוח	おもて	אירוח	おもて	N;MASC;SG	N
אירוח	接客	אירוח	接客	N;MASC;SG	N
פרסומות	コマーシャル	פרסום	コマーシャル	N;FEM;PL	N
הכרזה	お	הכרזה	お	N;FEM;SG	N
שרירים	筋肉	שריר	筋肉	N;MASC;PL	N
שרירים	筋肉	שריר	筋肉	N;MASC;PL	N
מחליטה	決める	החליט	決める	V;FEM;SG;V.PTCP;ACT	V
מימד	ディメンション	ממד	ディメンション	N;MASC;SG	N
מימד	次元	ממד	次元	N;MASC;SG	N
מימד	寸法	ממד	寸法	N;MASC;SG	N
עמידה	スタンディング	עמידה	スタンディング	N;FEM;SG	N
הנחות	割引	הנחה	割引	N;FEM;PL	N
הנחות	ディスカウント	הנחה	ディスカウント	N;FEM;PL	N
נייד	ポータブル	נייד	ポータブル	N;MASC;SG	N
קשורות	関連	קשר	関連	V;FEM;PL;V.PTCP;ACT	V
מחפשים	検索	חיפש	検索	V;MASC;PL;V.PTCP;ACT	V
חשבונות	紙幣	חשבון	紙幣	N;MASC;PL	N
חשבונות	アカウント	חשבון	アカウント	N;MASC;PL	N
רכיבים	コンポーネント	רכיב	コンポーネント	N;MASC;PL	N
רכיבים	材料	רכיב	材料	N;MASC;PL	N
רכיבים	食材	רכיב	食材	N;MASC;PL	N
רכיבים	成分	רכיב	成分	N;MASC;PL	N
אמנויות	芸術	אמנות	芸術	N;FEM;PL	N
הזוכים	勝者	הזוך	勝者	N;MASC;PL	N
ריגול	スパイ	ריגול	スパイ	N;MASC;SG	N
ריגול	スパイ	ריגול	スパイ	N;MASC;SG	N
עשן	スモーク	עשן	スモーク	N;MASC;SG	N
סדנאות	ワークショップ	סדנאות	ワークショップ	N;FEM;PL	N
החלפה	スイッチ	החלפה	スイッチ	N;FEM;SG	N
החלפה	貿易	החלפה	貿易	N;FEM;SG	N
פקודות	コマンド	פקודה	コマンド	N;FEM;PL	N
פקודות	オーダー	פקודה	オーダー	N;FEM;PL	N
מינימלי	最小	מינימלי	最小	N;MASC;SG	N
בודדות	寂しい	בודד	寂しい	ADJ;FEM;PL	ADJ
חימום	ヒート	חימום	ヒート	N;MASC;SG	N
חימום	暖房	חימום	暖房	N;MASC;SG	N
המאמינים	信者	המאמין	信者	N;MASC;PL	N
הקלטה	レコーディング	הקלטה	レコーディング	N;FEM;SG	N
יפים	美しい	יפה	美しい	ADJ;MASC;PL	ADJ
מולדת	家路	מולדת	家路	N;FEM;SG	N
צאצאים	子孫	צאצאי	子孫	N;MASC;PL	N
צאצאים	子孫	צאצאי	子孫	N;MASC;PL	N
צאצאים	後裔	צאצאי	後裔	N;MASC;PL	N
צאצאים	末裔	צאצאי	末裔	N;MASC;PL	N
אצבעות	爪	אצבע	爪	N;FEM;PL	N
אצבעות	つま	אצבע	つま	N;FEM;PL	N
תוקן	固定	תוקן	固定	V;MASC;SG;3;PST;PASS	V
תוקן	固定	תוקן	固定	V;MASC;SG;3;PST;PASS	V
יוזמה	イニシアチブ	יוזמה	イニシアチブ	N;FEM;SG	N
ביולוגיה	バイオ	None	バイオ	N	N
אבטחה	セキュリティ	אבטחה	セキュリティ	N;FEM;SG	N
אבטחה	セキュリティー	אבטחה	セキュリティー	N;FEM;SG	N
אינסוף	無限	אינסוף	無限	N;MASC;SG	N
שוד	強盗	שוד	強盗	N;MASC;SG	N
שוד	強盗	שוד	強盗	N;MASC;SG	N
ניירות	書類	נייר	書類	N;MASC;PL	N
המציא	発明	המציא	発明	V;MASC;SG;3;PST;ACT	V
סחורות	商品	סחורה	商品	N;FEM;PL	N
סחורות	貨物	סחורה	貨物	N;FEM;PL	N
סחורות	物品	סחורה	物品	N;FEM;PL	N
עומס	ロード	עומס	ロード	N;MASC;SG	N
מעבורת	シャトル	מעבורת	シャトル	N;FEM;SG	N
מעבורת	フェリー	מעבורת	フェリー	N;FEM;SG	N
גופה	本文	גופה	本文	N;FEM;SG	N
גופה	身体	גופה	身体	N;FEM;SG	N
גופה	本体	גופה	本体	N;FEM;SG	N
גופה	ボディ	גופה	ボディ	N;FEM;SG	N
גופה	死体	גופה	死体	N;FEM;SG	N
אוהדי	ファン	אוהד	ファン	N;PSSD;MASC;PL	N
משקה	飲み物	משקה	飲み物	N;MASC;SG	N
משקה	ドリンク	משקה	ドリンク	N;MASC;SG	N
משקה	飲み物	משקה	飲み物	N;MASC;SG	N
משקה	飲料	משקה	飲料	N;MASC;SG	N
הסוגים	種類	הסוג	種類	N;MASC;PL	N
דנים	デニム	דן	デニム	N;MASC;PL	N
בוגרת	成人	בוגר	成人	N;FEM;SG	N
בוגרת	大人	בוגר	大人	N;FEM;SG	N
עונשין	ペナルティ	עונש	ペナルティ	N;MASC;PL	N
סעיפים	条項	סעיף	条項	N;MASC;PL	N
להביס	敗北	הביס	敗北	V;NFIN;ACT	V
חוט	ワイヤ	חוט	ワイヤ	N;MASC;SG	N
חוט	針金	חוט	針金	N;MASC;SG	N
חוט	ワイヤー	חוט	ワイヤー	N;MASC;SG	N
חוט	スレッド	חוט	スレッド	N;MASC;SG	N
עיתונאית	ジャーナリスト	עיתונאית	ジャーナリスト	N;FEM;SG	N
מסוק	ヘリコプター	מסוק	ヘリコプター	N;MASC;SG	N
הרישיון	免許	הרישיון	免許	N;MASC;SG	N
הרישיון	ライセンス	הרישיון	ライセンス	N;MASC;SG	N
טונות	トン	טונה	トン	N;FEM;PL	N
סטטיסטיקה	統計	סטטיסטיקה	統計	N;FEM;SG	N
סטטיסטיקה	統計	סטטיסטיקה	統計	N;FEM;SG	N
הקוונטים	量子	הקוונט	量子	N;MASC;PL	N
צירים	陣痛	ציר	陣痛	N;MASC;PL	N
צירים	分娩	ציר	分娩	N;MASC;PL	N
צירים	労働	ציר	労働	N;MASC;PL	N
לכפות	課す	None	課す	V;NFIN;ACT	V
חרדה	気	חרדה	気	N;FEM;SG	N
פער	ギャップ	פער	ギャップ	N;MASC;SG	N
טורים	カラム	טור	カラム	N;MASC;PL	N
עמותה	社団	עמותה	社団	N;FEM;SG	N
עמותה	協会	עמותה	協会	N;FEM;SG	N
עמותה	アソシエーション	עמותה	アソシエーション	N;FEM;SG	N
טכניקה	テクニック	טכניקה	テクニック	N;FEM;SG	N
טכניקה	技法	טכניקה	技法	N;FEM;SG	N
ארטילריה	大砲	ארטילריה	大砲	N	N
עמיתים	同僚	עמית	同僚	N;MASC;PL	N
עמיתים	同僚	עמית	同僚	N;MASC;PL	N
יונים	イオン	יון	イオン	N;MASC;PL	N
יונים	ハト	יון	ハト	N;MASC;PL	N
קיטור	スチーム	קיטור	スチーム	N;MASC;SG	N
קיטור	蒸気	קיטור	蒸気	N;MASC;SG	N
ביולוגי	生物	ביולוגי	生物	N	N
הגבלה	リミット	הגבלה	リミット	N;FEM;SG	N
הגבלה	限界	הגבלה	限界	N;FEM;SG	N
גופני	フィジカル	גופני	フィジカル	N;MASC;SG	N
גופני	物理	גופני	物理	N;MASC;SG	N
אופציה	オプション	אופציה	オプション	N;FEM;SG	N
ספריות	図書館	ספריות	図書館	N;FEM;PL	N
ספריות	ライブラリ	ספריות	ライブラリ	N;FEM;PL	N
ספריות	ディレクトリ	ספריות	ディレクトリ	N;FEM;PL	N
דאגה	関心	דאגה	関心	N;FEM;SG	N
נופש	リゾート	נופש	リゾート	N;MASC;SG	N
נופש	休暇	נופש	休暇	N;MASC;SG	N
נופש	バカンス	נופש	バカンス	N;MASC;SG	N
נופש	バケーション	נופש	バケーション	N;MASC;SG	N
נופש	リゾート	נופש	リゾート	N;MASC;SG	N
אלמנט	要素	אלמנט	要素	N;MASC;SG	N
אלמנט	元素	אלמנט	元素	N;MASC;SG	N
אלמנט	エレメント	אלמנט	エレメント	N;MASC;SG	N
הירידה	降下	הירידה	降下	V;FEM;SG;3;PST;ACT	V
הארכיון	書庫	הארכיון	書庫	N;MASC;SG	N
הארכיון	アーカイブ	הארכיון	アーカイブ	N;MASC;SG	N
ללבוש	着る	לבש	着る	V;NFIN;ACT	V
משגר	ランチャー	משגר	ランチャー	N;MASC;SG	N
אמיתיים	リアル	אמיתי	リアル	ADJ;MASC;PL	ADJ
סכסוכים	紛争	סכסוך	紛争	N;MASC;PL	N
סכסוכים	コンフリクト	סכסוך	コンフリクト	N;MASC;PL	N
סכסוכים	紛争	סכסוך	紛争	N;MASC;PL	N
אריות	ライオン	אריה	ライオン	N;FEM;PL	N
בעלים	オーナー	בעלים	オーナー	N;MASC;PL	N
בעלים	所有者	בעלים	所有者	N;MASC;PL	N
בעלים	オーナー	בעלים	オーナー	N;MASC;PL	N
בעלים	所有者	בעלים	所有者	N;MASC;PL	N
ערוצי	チャネル	ערוץ	チャネル	N;PSSD;MASC;PL	N
ערוצי	チャンネル	ערוץ	チャンネル	N;PSSD;MASC;PL	N
תחזוקה	メンテナンス	תחזוקה	メンテナンス	N;FEM;SG	N
מעבדה	研究室	מעבדה	研究室	N;FEM;SG	N
מעבדה	研究室	מעבדה	研究室	N;FEM;SG	N
מעבדה	ラボ	מעבדה	ラボ	N;FEM;SG	N
מוניטין	評判	מוניטין	評判	N;MASC;SG	N
תינוק	ベイビー	תינוק	ベイビー	N;MASC;SG	N
תינוק	赤ちゃん	תינוק	赤ちゃん	N;MASC;SG	N
שליליות	ネガティブ	שלילי	ネガティブ	ADJ;FEM;PL	ADJ
צינורות	パイプ	צינור	パイプ	N;MASC;PL	N
יצרן	製造	יצרן	製造	N;MASC;SG	N
יצרן	メーカー	יצרן	メーカー	N;MASC;SG	N
קופה	クーペ	קופה	クーペ	N;FEM;SG	N
תחנה	ステーション	תחנה	ステーション	N;FEM;SG	N
תחנה	パーク	תחנה	パーク	N;FEM;SG	N
תחנה	公園	תחנה	公園	N;FEM;SG	N
פצצת	爆弾	פצצה	爆弾	N;FEM;SG	N
מקוריים	オリジナル	מקורי	オリジナル	ADJ;MASC;PL	ADJ
מקוריים	オリジナル	מקורי	オリジナル	ADJ;MASC;PL	ADJ
המצלמה	カメラ	המצלם	カメラ	N;FEM;SG	N
לפרט	指定	פירט	指定	V;NFIN;ACT	V
צלילה	ダイビング	צלילה	ダイビング	N;FEM;SG	N
צלילה	ダイビング	צלילה	ダイビング	N;FEM;SG	N
צוותי	チーム	צוות	チーム	N;FEM;PL	N
פופולריים	ポピュラー	פופולרי	ポピュラー	ADJ;MASC;PL	ADJ
מתוקים	甘い	מתוק	甘い	ADJ;MASC;PL	ADJ
רבייה	生殖	רבייה	生殖	N;FEM;SG	N
איזון	残高	איזון	残高	N;MASC;SG	N
איזון	バランス	איזון	バランス	N;MASC;SG	N
חבורות	紫	חבורה	紫	N;FEM;PL	N
חבורות	病変	חבורה	病変	N;FEM;PL	N
איכרים	農家	איכר	農家	N;MASC;PL	N
איכרים	農民	איכר	農民	N;MASC;PL	N
ייחודיות	ユニーク	ייחודי	ユニーク	ADJ;FEM;PL	ADJ
ייחודיות	独特	ייחודי	独特	ADJ;FEM;PL	ADJ
המאפיין	特徴	המאפיין	特徴	N;MASC;SG	N
המאפיין	特性	המאפיין	特性	N;MASC;SG	N
משערים	思索	משער	思索	N;MASC;PL	N
שוות	等しい	שווה	等しい	ADJ	ADJ
נקי	きれい	נקי	きれい	ADJ;MASC;SG	ADJ
מקהלה	合唱	הקהלה	合唱	N;FEM;SG	N
מקהלה	コーラス	הקהלה	コーラス	N;FEM;SG	N
עלויות	費用	עלות	費用	N;FEM;PL	N
עלויות	コスト	עלות	コスト	N;FEM;PL	N
יעדים	ターゲット	יעד	ターゲット	N;MASC;PL	N
יעדים	目的	יעד	目的	N;MASC;PL	N
יעדים	ゴール	יעד	ゴール	N;MASC;PL	N
יעדים	目標	יעד	目標	N;MASC;PL	N
חילוץ	レスキュー	חילוץ	レスキュー	N;MASC;SG	N
תפוצה	リーチ	תפוצה	リーチ	N;FEM;SG	N
ביצורים	生き物	ביצורים	生き物	N;MASC;PL	N
להעיד	証言	העיד	証言	V;NFIN;ACT	V
יישומים	アプリケーション	יישום	アプリケーション	N;MASC;PL	N
יישומים	アプリ	יישום	アプリ	N;MASC;PL	N
ספרייה	図書館	ספרייה	図書館	N;FEM;SG	N
ספרייה	ライブラリ	ספרייה	ライブラリ	N;FEM;SG	N
הגשת	ファイリング	הגשה	ファイリング	N;PSSD;FEM;SG	N
נגזרת	派生	נגזר	派生	V;FEM;SG;V.PTCP;MID	V
גזים	気体	גז	気体	N;MASC;PL	N
נמלים	ポート	נמל	ポート	N;MASC;PL	N
השרירים	筋肉	השריר	筋肉	N;MASC;PL	N
נוזלים	液体	נוזל	液体	N;MASC;PL	N
נוזלים	流体	נוזל	流体	N;MASC;PL	N
נוזלים	流体	נוזל	流体	N;MASC;PL	N
צופן	コード	צפן	コード	N;MASC;SG	N
צופן	符号	צפן	符号	N;MASC;SG	N
צופן	暗号	צפן	暗号	N;MASC;SG	N
מצלמה	カメラ	מצלמה	カメラ	N;FEM;SG	N
הוגים	思想家	הגה	思想家	N;MASC;PL	N
בחינה	試験	בחינה	試験	N;FEM;SG	N
טייסים	パイロット	טייס	パイロット	N;MASC;PL	N
השדות	フィールド	השדה	フィールド	N;MASC;PL	N
השתנתה	変更	השתנה	変更	V;FEM;SG;3;PST	V
נשבר	壊れ	נשבר	壊れる	V;MASC;SG;3;PST;MID	V
נשבר	壊れ	נשבר	壊れる	V;MASC;SG;3;PST;MID	V
נעלמו	失踪	נעלם	失踪	V;PL;3;PST;MID	V
פסולת	破片	פסולת	破片	N;FEM;SG	N
פסולת	瓦礫	פסולת	瓦礫	N;FEM;SG	N
אימוץ	養子	אימוץ	養子	N;MASC;SG	N
רווחים	スペース	רווח	スペース	N;MASC;PL	N
בוחן	クイズ	בחן	クイズ	N;MASC;SG	N
יביא	持ち込み	הביא	持ち込み	V;MASC;SG;3;FUT;ACT	V
אוצרות	宝物	אצר	宝物	N;MASC;PL	N
עצמאיות	独立	עצמאי	独立	ADJ;FEM;PL	ADJ
מסובך	トリッキー	מסובך	トリッキー	ADJ;MASC;SG	ADJ
מסובך	複雑	מסובך	複雑	ADJ;MASC;SG	ADJ
דיכאון	うつ	דיכאון	うつ	N;MASC;SG	N
מילוי	フィラー	מילוי	フィラー	N;MASC;SG	N
מילוי	中身	מילוי	中身	N;MASC;SG	N
לצבור	貯める	צבר	貯める	V;NFIN;ACT	V
השומרים	後見	השומר	後見	N;MASC;PL	N
מצלמות	カメラ	מצלמה	カメラ	N;FEM;PL	N
התעללות	誤用	התעללות	誤用	N;FEM;SG	N
רגש	感情	רגש	感情	N;MASC;SG	N
מראות	光景	מראה	光景	N;FEM;PL	N
תרגיל	ドリル	תרגיל	ドリル	N;MASC;SG	N
תרגיל	エクササイズ	תרגיל	エクササイズ	N;MASC;SG	N
התמחות	インターン	התמחה	インターン	N;FEM;SG	N
התמחות	インターン	התמחה	インターン	N;FEM;SG	N
התמחות	特製	התמחה	特製	N;FEM;SG	N
לצרף	添付	צירף	添付	V;NFIN;ACT	V
לצרף	取り付ける	צירף	取り付ける	V;NFIN;ACT	V
כרטיסים	切符	כרטיס	切符	N;MASC;PL	N
כרטיסים	チケット	כרטיס	チケット	N;MASC;PL	N
כרטיסים	カード	כרטיס	カード	N;MASC;PL	N
שגרירות	大使館	שגרירות	大使館	N;FEM;SG	N
אוכלים	食べる	אכל	食べる	V;MASC;PL;V.PTCP;ACT	V
התעמולה	プロパガンダ	התעמולה	プロパガンダ	N;FEM;SG	N
ציינו	言及	ציין	言及	V;PL;3;PST;ACT	V
מינימום	最低	מינימום	最低	N;MASC;SG	N
מינימום	最低	מינימום	最低	N;MASC;SG	N
מינימום	最小	מינימום	最小	N;MASC;SG	N
טיפולים	トリートメント	טיפול	トリートメント	N;MASC;PL	N
זהירות	注意	זהירות	注意	N;FEM;SG	N
שוחד	賄賂	שוחד	賄賂	N;MASC;SG	N
שוחד	贈収	שוחד	贈収	N;MASC;SG	N
שוחד	賄賂	שוחד	賄賂	N;MASC;SG	N
שוחד	賄賂	שוחד	賄賂	N;MASC;SG	N
אוטונומיה	自治	אוטונומיה	自治	N;FEM;SG	N
להודיע	アナウンス	הודיע	アナウンス	V;NFIN;ACT	V
להודיע	通知	הודיע	通知	V;NFIN;ACT	V
הלוחות	パネル	הלוחה	パネル	N;MASC;PL	N
גנטי	遺伝	גנטי	遺伝	N;MASC;SG	N
כוונות	意図	כוונה	意図	N;FEM;PL	N
מתחרה	競合	התחרה	競合	V;MASC;SG;V.PTCP	V
דרמטי	ドラマチック	דרמטי	ドラマチック	ADJ;MASC;SG	ADJ
מחתרת	地下	מחתרת	地下	N;FEM;SG	N
מחתרת	地下鉄	מחתרת	地下鉄	N;FEM;SG	N
להשתחרר	くつろぐ	השתחרר	くつろぐ	V;NFIN	V
נצרות	キリスト	נצרות	キリスト	N;FEM;SG	N
נצרות	キリスト教徒	נצרות	キリスト教徒	N;FEM;SG	N
נצרות	キリスト	נצרות	キリスト	N;FEM;SG	N
זול	安価	זול	安価	ADJ;MASC;SG	ADJ
זול	安い	זול	安い	ADJ;MASC;SG	ADJ
זול	安い	זול	安い	ADJ;MASC;SG	ADJ
מגמות	トレンド	גימה	トレンド	N;FEM;PL	N
מסלולים	路線	מסלול	路線	N;MASC;PL	N
מסלולים	トラック	מסלול	トラック	N;MASC;PL	N
מסכימה	同意	הסכים	同意	V;FEM;SG;V.PTCP;ACT	V
מסכימה	合意	הסכים	合意	V;FEM;SG;V.PTCP;ACT	V
חיטה	小麦	חיטה	小麦	N;FEM;SG	N
חיטה	コムギ	חיטה	コムギ	N;FEM;SG	N
משקף	反映	משקף	反映	V;MASC;SG;V.PTCP;ACT	V
נכחד	絶滅	נכחד	絶滅	V;MASC;SG;3;PST;MID	V
משלוח	デリバリー	משלוח	デリバリー	N;MASC;SG	N
להמיר	変換	המיר	変換	V;NFIN;ACT	V
להמיר	コンバート	המיר	コンバート	V;NFIN;ACT	V
תלונות	クレーム	תלונה	クレーム	N;FEM;PL	N
תלונות	苦情	תלונה	苦情	N;FEM;PL	N
