les	die	le	die	DET;DEF;PL	DET;DEF
clergé	predikant	clergé	predikant	N;MASC;SG	N;SG
spécialement	veral	spécialement	veral	ADV	ADV
mosquée	moskee	mosquée	moskee	N;FEM;SG	N;SG
crimes	misdade	crime	misdade	N;MASC;PL	N;PL
crimes	misdrywe	crime	misdryfe	N;MASC;PL	N;PL
vendre	verkoop	vendre	verkoop	V;NFIN	V;PRS
vendre	verkoop	vendre	verkoop	V;NFIN	V;PRS
maintenance	onderhoud	maintenance	onderhoud	N;FEM;SG	N;SG
maintenance	instandhouding	maintenance	instandhouding	N;FEM;SG	N;SG
session	sessie	session	sessie	N;FEM;SG	N;SG
suites	suites	suite	suite	N;FEM;PL	N;PL
inauguration	inhuldiging	inauguration	inhuldiging	N;FEM;SG	N;SG
contrôler	beheer	contrôler	beheer	V;NFIN	V;PRS
brésilienne	brasiliaanse	brésilien	brasiliaans	ADJ;FEM;SG	ADJ;NOM
récentes	onlangse	récent	onlangs	ADJ;FEM;PL	ADJ;NOM
policiers	polisiemanne	policier	polisieman	N;MASC;PL	N;PL
ailier	wing	ailier	wing	N;MASC;SG	N;SG
similaires	soortgelyke	similaire	soortgelyk	ADJ;MASC;PL	ADJ;NOM
vaisseaux	skepe	vaisseau	skeep	N;MASC;PL	N;PL
vaisseaux	vaartuie	vaisseau	vaartuig	N;MASC;PL	N;PL
particules	deeltjies	particule	deeltjiie	N;FEM;PL	N;PL
baby	baba	baby	baba	N;MASC;SG	N;SG
soprano	sopraan	soprano	sopraan	N;MASC;SG	N;SG
masters	masters	master	master	N;MASC;PL	N;PL
refusé	afgekeur	refuser	afkeur	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
refusé	geweier	refuser	weier	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
refusé	afgewys	refuser	afwys	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
coureurs	ryers	coureur	ryers	N;MASC;PL	N;PL
coureurs	riders	coureur	rider	N;MASC;PL	N;PL
rencontré	raakgeloop	rencontrer	raakloop	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
rencontré	teëgekom	rencontrer	teëkom	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
tribune	rostrum	tribune	rostrum	N;FEM;SG	N;SG
dangereux	gevaarlike	dangereux	gevaarlik	ADJ;MASC;SG	ADJ;NOM
dangereux	gevaarlike	dangereux	gevaarlik	ADJ;MASC;SG	ADJ;NOM
modes	modusse	mode	modus	N;MASC;PL	N;PL
utilité	nuttigheid	utilité	nuttigheid	N;FEM;SG	N;SG
usines	fabrieke	usine	fabriek	N;FEM;PL	N;PL
panneau	billboard	panneau	billboard	N;MASC;SG	N;SG
inscriptions	registrasies	inscription	registrasie	N;FEM;PL	N;PL
messieurs	menere	messieur	mener	N;MASC;PL	N;PL
saga	saga	saga	saga	N;FEM;SG	N;SG
reconnaître	erken	reconnaître	erken	V;NFIN	V;PRS
reconnaître	herken	reconnaître	herken	V;NFIN	V;PRS
reconnaître	herken	reconnaître	herken	V;NFIN	V;PRS
volant	flying	volant	flying	N;MASC;SG	N;SG
dents	tande	dent	tande	N;FEM;PL	N;PL
australienne	australiese	australien	australies	ADJ;FEM;SG	ADJ;NOM
algérien	algeriese	algérien	algeries	ADJ;MASC;SG	ADJ;NOM
richesse	rykdom	richesse	rykdom	N;FEM;SG	N;SG
ports	poorte	port	poort	N;MASC;PL	N;PL
cerveau	brein	cerveau	brein	N;MASC;SG	N;SG
voter	stem	voter	stem	V;NFIN	V;PRS
journées	dae	journée	dag	N;FEM;PL	N;PL
sommets	pieke	sommet	piek	N;MASC;PL	N;PL
urbaines	stedelike	urbain	stedelik	ADJ;FEM;PL	ADJ;NOM
architectes	argitekte	architecte	argitek	N;MASC;PL	N;PL
transformer	transformeer	transformer	transformeer	V;NFIN	V;PRS
médical	mediese	médical	medies	ADJ;MASC;SG	ADJ;NOM
publiées	gepubliseer	publier	publiseer	V;FEM;PL;PST;V.PTCP	V;PST;V.PTCP
habitude	gewoonte	habitude	gewoonte	N;FEM;SG	N;SG
interface	koppelvlak	interface	koppelvlak	N;FEM;SG	N;SG
fantôme	spook	fantôme	spook	N;MASC;SG	N;SG
lens	lens	lens	lens	N;MASC;SG	N;SG
interventions	ingrypings	intervention	ingryping	N;FEM;PL	N;PL
collectivités	gemeenskappe	collectivité	gemeenskap	N;FEM;PL	N;PL
satellites	satelliete	satellite	satelliet	N;MASC;PL	N;PL
mâles	mans	mâle	man	N;MASC;PL	N;PL
wrestling	stoei	wrestling	stoei	N;MASC;SG	N;SG
commerciales	kommersiële	commercial	kommersieel	ADJ;FEM;PL	ADJ;NOM
circonstances	omstandighede	circonstance	omstandigheid	N;FEM;PL	N;PL
circonstances	omstandighede	circonstance	omstandigheid	N;FEM;PL	N;PL
gratte	wolkekrabber	gratte	wolkekrabber	N;FEM;SG	N;SG
désignation	aanwysing	désignation	aanwysing	N;FEM;SG	N;SG
heart	hart	heart	hart	N;MASC;SG	N;SG
heart	hartjie	heart	hartjig	N;MASC;SG	N;SG
thermique	termiese	thermique	termies	ADJ;MASC;SG	ADJ;NOM
partenaires	vennote	partenaire	vennoot	N;MASC;PL	N;PL
devise	geldeenheid	devise	geldeenheid	N;FEM;SG	N;SG
mercredi	woensdag	mercredi	woensdag	N;MASC;SG	N;SG
limiter	vashou	limiter	vashou	V;NFIN	V;PRS
sons	geluide	son	geluid	N;MASC;PL	N;PL
sons	klanke	son	klank	N;MASC;PL	N;PL
sons	seuns	son	seun	N;MASC;PL	N;PL
circuits	bane	circuit	bane	N;MASC;PL	N;PL
circuits	toere	circuit	toer	N;MASC;PL	N;PL
clinique	kliniese	clinique	klinies	ADJ;FEM;SG	ADJ;NOM
équation	vergelyking	équation	vergelyking	N;FEM;SG	N;SG
gouvernements	regerings	gouvernement	regering	N;MASC;PL	N;PL
cirque	sirkus	cirque	sirkus	N;MASC;SG	N;SG
progression	vordering	progression	vordering	N;FEM;SG	N;SG
tendances	neigings	tendance	neiging	N;FEM;PL	N;PL
électeurs	stemmers	électeur	stemmer	N;MASC;PL	N;PL
électeurs	kiesers	électeur	kieser	N;MASC;PL	N;PL
variantes	variasies	variante	variasie	N;FEM;PL	N;PL
variantes	variante	variante	variant	N;FEM;PL	N;PL
variantes	variasies	variante	variasie	N;FEM;PL	N;PL
suspension	suspensie	suspension	suspensie	N;FEM;SG	N;SG
royaumes	koninkryke	royaume	koninkryak	N;MASC;PL	N;PL
gravure	skryfwerk	gravure	skryfwerk	N;FEM;SG	N;SG
rangs	rye	rang	rye	N;MASC;PL	N;PL
comprends	verstaan	comprendre	verstaan	V;IMP;SG;1;PRS;FIN	V;PRS
flag	vlaggie	flag	vlaggie	N;MASC;SG	N;SG
flag	vlag	flag	vlag	N;MASC;SG	N;SG
appeler	oproep	appeler	oproep	V;NFIN	V;PRS
appeler	bel	appeler	bel	V;NFIN	V;PRS
appeler	roep	appeler	roep	V;NFIN	V;PRS
appeler	skakel	appeler	skakel	V;NFIN	V;PRS
fameux	bekende	fameux	bekend	ADJ;MASC;SG	ADJ;NOM
religions	gelowe	religion	geloof	N;FEM;PL	N;PL
officielles	amptelike	officiel	amptelik	ADJ;FEM;PL	ADJ;NOM
volontaire	vrywillige	volontaire	vrywillig	ADJ;MASC;SG	ADJ;NOM
fans	bewonderaars	fan	bewonderaar	N;MASC;PL	N;PL
fans	aanhangers	fan	aanhanger	N;MASC;PL	N;PL
attraction	aantrekkingskrag	attraction	aantrekkingskrag	N;FEM;SG	N;SG
attraction	aantreklikheid	attraction	aantreklikheid	N;FEM;SG	N;SG
poètes	digters	poète	digters	N;MASC;PL	N;PL
abandonner	verwerp	abandonner	verwerp	V;NFIN	V;PRS
abandonner	staak	abandonner	staak	V;NFIN	V;PRS
abandonner	bedank	abandonner	bedank	V;NFIN	V;PRS
abandonner	sluit	abandonner	sluit	V;NFIN	V;PRS
colère	woede	colère	woede	N;FEM;SG	N;SG
colère	woede	colère	woede	N;FEM;SG	N;SG
réactions	reaksies	réaction	reaksie	N;FEM;PL	N;PL
symbolique	simboliese	symbolique	simbolies	ADJ;MASC;SG	ADJ;NOM
transforme	transformeer	transformer	transformeer	V;IND;SG;3;PRS;FIN	V;PRS
races	rasse	race	rasse	N;FEM;PL	N;PL
digital	digitale	digital	digitaal	ADJ;MASC;SG	ADJ;NOM
artistiques	artistieke	artistique	artistiek	ADJ;MASC;PL	ADJ;NOM
compositions	samestellings	composition	samestelling	N;FEM;PL	N;PL
compositions	komposisies	composition	komposisie	N;FEM;PL	N;PL
rhénanie	rynland	rhénanie	rynland	N;FEM;SG	N;SG
divisée	ingedeel	diviser	indeel	V;FEM;SG;PST;V.PTCP	V;PST;V.PTCP
rassemblement	byeenkoms	rassemblement	byeenkoms	N;MASC;SG	N;SG
messe	massa	messe	massa	N;FEM;SG	N;SG
obligation	verpligting	obligation	verpligting	N;FEM;SG	N;SG
abri	skuiling	abri	skuiling	N;MASC;SG	N;SG
chiens	hondjies	chien	hondjie	N;MASC;PL	N;PL
chiens	honde	chien	hond	N;MASC;PL	N;PL
foule	skare	foule	skaar	N;FEM;SG	N;SG
suppose	raai	supposer	raai	V;IND;SG;3;PRS;FIN	V;PRS
ensembles	ensembles	ensemble	ensembles	N;MASC;PL	N;PL
ensembles	stelle	ensemble	stelle	N;MASC;PL	N;PL
soul	siel	soul	siel	N;MASC;SG	N;SG
avancée	gevorderde	avancé	vorder	ADJ;FEM;SG	ADJ;NOM
abus	misbruik	abus	misbruik	N;MASC;SG	N;SG
acheter	aankoop	acheter	aankoop	V;NFIN	V;PRS
acheter	koop	acheter	koop	V;NFIN	V;PRS
lumières	lumières	lumière	lumières	N;FEM;PL	N;PL
primaires	primêr	primaire	primêr	ADJ;MASC;PL	ADJ;NOM
primaires	primêre	primaire	primêr	ADJ;MASC;PL	ADJ;NOM
fromage	kaas	fromage	kaas	N;MASC;SG	N;SG
exécuté	uitgevoer	exécuter	uitvoer	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
estimé	geskatte	estimer	geskat	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
conjoint	eggenoot	conjoint	eggenoot	N;MASC;SG	N;SG
turque	turke	turc	turk	ADJ;FEM;SG	ADJ;NOM
aussitôt	dadelik	aussitôt	dadelik	ADV	ADV
traduire	vertaal	traduire	vertaal	V;NFIN	V;PRS
identifier	identifiseer	identifier	identifiseer	V;NFIN	V;PRS
éditeurs	uitgewers	éditeur	uitwer	N;MASC;PL	N;PL
éditeurs	redigeerders	éditeur	redigeerder	N;MASC;PL	N;PL
protocole	protokol	protocole	protokol	N;MASC;SG	N;SG
tirage	tekening	tirage	tekening	N;MASC;SG	N;SG
galaxie	sterrestelsel	galaxie	sterrestelsel	N;FEM;SG	N;SG
blessures	beserings	blessure	besering	N;FEM;PL	N;PL
roues	wiele	roue	wiel	N;FEM;PL	N;PL
enseignants	onderwysers	enseignant	onderwyser	N;MASC;PL	N;PL
émis	uitgereik	émettre	uitreik	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
rayonnement	straling	rayonnement	straling	N;MASC;SG	N;SG
ordinaire	gereelde	ordinaire	gereeld	ADJ;MASC;SG	ADJ;NOM
retard	vertraging	retard	vertraging	N;MASC;SG	N;SG
biologique	biologiese	biologique	biologies	ADJ;MASC;SG	ADJ;NOM
biologique	organiese	biologique	organies	ADJ;MASC;SG	ADJ;NOM
chars	tenks	char	tenks	N;MASC;PL	N;PL
renforcer	versterk	renforcer	versterk	V;NFIN	V;PRS
conventions	gebruike	convention	gebruik	N;FEM;PL	N;PL
identification	identifikasie	identification	identifikasie	N;FEM;SG	N;SG
kate	kate	kate	kate	N;FEM;SG	N;SG
molière	molière	molière	moligre	N;MASC;SG	N;SG
arcade	arkade	arcade	arkade	N;FEM;SG	N;SG
bloquer	blokkeer	bloquer	blokkeer	V;NFIN	V;PRS
bloquer	blokkeer	bloquer	blokkeer	V;NFIN	V;PRS
bloquer	blok	bloquer	blok	V;NFIN	V;PRS
socialistes	sosialistiese	socialiste	sosialisties	ADJ;MASC;PL	ADJ;NOM
nordique	noordelike	nordique	noordelik	ADJ;MASC;SG	ADJ;NOM
preuves	proeflees	preuve	proeflees	N;FEM;PL	N;PL
preuves	bewyse	preuve	bewys	N;FEM;PL	N;PL
aimé	gehou	aimer	hou	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
projection	verwerking	projection	verwerking	N;FEM;SG	N;SG
popularité	gewildheid	popularité	gewildheid	N;FEM;SG	N;SG
organisées	georganiseerd	organiser	organiseerd	V;FEM;PL;PST;V.PTCP	V;PST;V.PTCP
organisées	georganiseer	organiser	organiseer	V;FEM;PL;PST;V.PTCP	V;PST;V.PTCP
synagogue	sinagoge	synagogue	sinagog	N;FEM;SG	N;SG
domine	domineer	dominer	domineer	V;IND;SG;3;PRS;FIN	V;PRS
installés	geïnstalleer	installer	installeer	V;MASC;PL;PST;V.PTCP	V;PST;V.PTCP
installés	geinstalleer	installer	installeer	V;MASC;PL;PST;V.PTCP	V;PST;V.PTCP
plomb	lood	plomb	lood	N;MASC;SG	N;SG
constellation	sterrebeeld	constellation	sterrebeeld	N;FEM;SG	N;SG
déplacer	beweeg	déplacer	beweeg	V;NFIN	V;PRS
gagnant	wen	gagner	wen	V;PRS;V.PTCP	V;PRS
qualifications	kwalifikasies	qualification	kwalifikasie	N;FEM;PL	N;PL
commandes	opdragte	commande	opdrag	N;FEM;PL	N;PL
commandes	kontroles	commande	kontroles	N;FEM;PL	N;PL
commandes	orders	commande	order	N;FEM;PL	N;PL
commandes	bestellings	commande	bestelling	N;FEM;PL	N;PL
légendes	onderskrifte	légende	onderskrif	N;FEM;PL	N;PL
légendes	byskrifte	légende	byskrif	N;FEM;PL	N;PL
essaie	probeer	essayer	probeer	V;IND;SG;3;PRS;FIN	V;PRS
bâton	stok	bâton	stok	N;MASC;SG	N;SG
cartons	bokse	carton	boks	N;MASC;PL	N;PL
cartons	kassies	carton	kassie	N;MASC;PL	N;PL
cratère	koepel	cratère	koepel	N;MASC;SG	N;SG
cratère	krater	cratère	kraat	N;MASC;SG	N;SG
annexe	byvoegsel	annexe	byvoegsel	N;FEM;SG	N;SG
géologie	geologie	géologie	geologie	N;FEM;SG	N;SG
sénateurs	senators	sénateur	senator	N;MASC;PL	N;PL
signer	teken	signer	teken	V;NFIN	V;PRS
signer	onderteken	signer	onderteken	V;NFIN	V;PRS
trou	gat	trou	gat	N;MASC;SG	N;SG
permanent	permanente	permanent	permanent	ADJ;MASC;SG	ADJ;NOM
matériau	rots	matériau	rots	N;MASC;SG	N;SG
matériau	materiaal	matériau	materiaal	N;MASC;SG	N;SG
sondage	meningspeiling	sondage	meningspeiling	N;MASC;SG	N;SG
sondage	opname	sondage	opname	N;MASC;SG	N;SG
inspire	inspireer	inspirer	inspireer	V;IND;SG;3;PRS;FIN	V;PRS
appartement	woonstel	appartement	woonstel	N;MASC;SG	N;SG
diriger	aanstuur	diriger	aanstuur	V;NFIN	V;PRS
constitutionnel	konstitusionele	constitutionnel	konstitusioneel	ADJ;MASC;SG	ADJ;NOM
constitutionnel	grondwetlike	constitutionnel	grondwetlik	ADJ;MASC;SG	ADJ;NOM
rapides	vinnige	rapide	vinnig	ADJ;MASC;PL	ADJ;NOM
organisés	georganiseerd	organiser	organiseerd	V;MASC;PL;PST;V.PTCP	V;PST;V.PTCP
organisés	georganiseer	organiser	organiseer	V;MASC;PL;PST;V.PTCP	V;PST;V.PTCP
pourcentage	persentasie	pourcentage	persentasie	N;MASC;SG	N;SG
exprimés	getoon	exprimer	toon	V;MASC;PL;PST;V.PTCP	V;PST;V.PTCP
carrefour	kruispad	carrefour	kruispad	N;MASC;SG	N;SG
traditionnels	tradisionele	traditionnel	tradisioneel	ADJ;MASC;PL	ADJ;NOM
dunkerque	dunkerque	dunkerque	dunkerque	N;MASC;SG	N;SG
dunkerque	duinkerken	dunkerque	duinkerken	N;MASC;SG	N;SG
patient	geduldig	patient	geduldig	N;MASC;SG	N;SG
approximativement	ongeveer	approximativement	ongeveer	ADV	ADV
référendum	referendum	référendum	referendum	N;MASC;SG	N;SG
liga	liga	liga	liga	N;FEM;SG	N;SG
fame	bekendheid	fame	bekendheid	N;MASC;SG	N;SG
commerciaux	kommersiële	commercial	kommersieel	ADJ;MASC;PL	ADJ;NOM
stockage	berging	stockage	berging	N;MASC;SG	N;SG
réservé	gereserveer	réserver	reserveer	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
interprétée	geïnterpreteer	interpréter	interpreteer	V;FEM;SG;PST;V.PTCP	V;PST;V.PTCP
traductions	vertalings	traduction	vertaling	N;FEM;PL	N;PL
brut	bruto	brut	bruto	ADJ;MASC;SG	ADJ;NOM
nœuds	knope	noeud	knoop	N;MASC;PL	N;PL
foot	voet	foot	voet	N;MASC;SG	N;SG
foot	sokker	foot	sokker	N;MASC;SG	N;SG
témoins	getuies	témoin	getuie	N;MASC;PL	N;PL
contacter	kontak	contacter	kontak	V;NFIN	V;PRS
recettes	resepte	recette	resepte	N;FEM;PL	N;PL
recettes	kwitansies	recette	kwitansie	N;FEM;PL	N;PL
quatuor	kwartet	quatuor	kwartet	N;MASC;SG	N;SG
supprimée	geskrap	supprimer	geskrap	V;FEM;SG;PST;V.PTCP	V;PST;V.PTCP
mexicain	meksikaanse	mexicain	meksikaans	ADJ;MASC;SG	ADJ;NOM
oublier	vergeet	oublier	vergeet	V;NFIN	V;PRS
conversion	omskakeling	conversion	omskakeling	N;FEM;SG	N;SG
folie	malheid	folie	malheid	N;FEM;SG	N;SG
dauphin	dolfyn	dauphin	dolfyn	N;MASC;SG	N;SG
femelles	meisies	femelle	meisie	N;FEM;PL	N;PL
prototype	prototipe	prototype	prototip	N;MASC;SG	N;SG
dom	dom	dom	dom	N;MASC;SG	N;SG
magasins	winkels	magasin	winkels	N;MASC;PL	N;PL
magasins	winkels	magasin	winkels	N;MASC;PL	N;PL
athlètes	atlete	athlète	atleet	N;MASC;PL	N;PL
comédien	akteur	comédien	akteur	N;MASC;SG	N;SG
traditionnelles	tradisionele	traditionnel	tradisioneel	ADJ;FEM;PL	ADJ;NOM
bordure	grens	bordure	grens	N;FEM;SG	N;SG
bombe	bom	bombe	bom	N;FEM;SG	N;SG
croate	kroatiese	croate	kroaties	ADJ;MASC;SG	ADJ;NOM
byzantin	bisantynse	byzantin	bisantyns	ADJ;MASC;SG	ADJ;NOM
conduire	bestuur	conduire	bestuur	V;NFIN	V;PRS
capture	skermkiekie	capture	skermkiekie	N;FEM;SG	N;SG
cadres	rame	cadre	rame	N;MASC;PL	N;PL
disparaît	verdwyn	disparaître	verdwyn	V;IND;SG;3;PRS;FIN	V;PRS
magique	magiese	magique	magies	ADJ;MASC;SG	ADJ;NOM
timbres	seëls	timbre	seëls	N;MASC;PL	N;PL
déesse	godin	déesse	godin	N;FEM;SG	N;SG
paragraphe	paragraaf	paragraphe	paragraaf	N;MASC;SG	N;SG
joués	gespeel	jouer	speel	V;MASC;PL;PST;V.PTCP	V;PST;V.PTCP
situations	situasies	situation	situasie	N;FEM;PL	N;PL
géométrie	meetkunde	géométrie	meetkund	N;FEM;SG	N;SG
sexuelle	seksuele	sexuel	seksueel	ADJ;FEM;SG	ADJ;NOM
semblable	soortgelyke	semblable	soortgelyk	ADJ;MASC;SG	ADJ;NOM
forfait	pakkie	forfait	pakkie	N;MASC;SG	N;SG
forfait	pakket	forfait	pakket	N;MASC;SG	N;SG
possibilités	moontlikhede	possibilité	moontlikheid	N;FEM;PL	N;PL
enquêtes	opnames	enquête	opname	N;FEM;PL	N;PL
enquêtes	navrae	enquête	navraag	N;FEM;PL	N;PL
gendarmerie	gendarmerie	gendarmerie	gendarmerie	N;FEM;SG	N;SG
surfaces	oppervlaktes	surface	oppervlakte	N;FEM;PL	N;PL
sentiments	feelings	sentiment	feeling	N;MASC;PL	N;PL
vitesses	ratte	vitesse	rat	N;FEM;PL	N;PL
adoptée	aangeneem	adopter	aanneem	V;FEM;SG;PST;V.PTCP	V;PST;V.PTCP
obligé	geforseer	obliger	forseer	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
réalisations	prestasies	réalisation	prestasie	N;FEM;PL	N;PL
kings	konings	king	koning	N;MASC;PL	N;PL
kings	kings	king	king	N;MASC;PL	N;PL
puissante	kragtige	puissant	kragtig	ADJ;FEM;SG	ADJ;NOM
escadron	eskader	escadron	eskader	N;MASC;SG	N;SG
immatriculation	registrasie	immatriculation	registrasie	N;FEM;SG	N;SG
juridiction	jurisdiksie	juridiction	jurisdiksie	N;FEM;SG	N;SG
mandats	lasbriewe	mandat	lasbrief	N;MASC;PL	N;PL
élimination	eliminasie	élimination	eliminasie	N;FEM;SG	N;SG
élimination	beskikking	élimination	beskikking	N;FEM;SG	N;SG
théorique	teoretiese	théorique	teoreties	ADJ;MASC;SG	ADJ;NOM
arrondissements	distrikte	arrondissement	distrik	N;MASC;PL	N;PL
arrondissements	arrondissements	arrondissement	arrondissement	N;MASC;PL	N;PL
arrondissements	munisipaliteite	arrondissement	munisipaliteit	N;MASC;PL	N;PL
louisiane	louisiana	louisian	louisiana	N;FEM;SG	N;SG
professionnelles	professionele	professionnel	professioneel	ADJ;FEM;PL	ADJ;NOM
spécialité	spesialiteit	spécialité	spesialiteit	N;FEM;SG	N;SG
prime	premium	prime	premium	N;FEM;SG	N;SG
classées	geklassifiseer	classer	klassifiseer	V;FEM;PL;PST;V.PTCP	V;PST;V.PTCP
classées	gerangskik	classer	rangskik	V;FEM;PL;PST;V.PTCP	V;PST;V.PTCP
age	ouderdom	age	ouderdom	N;MASC;SG	N;SG
sauvages	wilde	sauvage	wild	ADJ;MASC;PL	ADJ;NOM
compréhension	verdraagsaamheid	compréhension	verdraagsaamheid	N;FEM;SG	N;SG
compréhension	begrip	compréhension	begrip	N;FEM;SG	N;SG
catastrophe	ramp	catastrophe	ramp	N;FEM;SG	N;SG
démonstration	demonstrasie	démonstration	demonstrasie	N;FEM;SG	N;SG
réussite	sukses	réussite	sukses	N;FEM;SG	N;SG
citoyen	burger	citoyen	burger	N;MASC;SG	N;SG
configuration	opstelling	configuration	opstelling	N;FEM;SG	N;SG
configuration	opstelling	configuration	opstelling	N;FEM;SG	N;SG
cavaliers	ryers	cavalier	ryers	N;MASC;PL	N;PL
cavaliers	riders	cavalier	rider	N;MASC;PL	N;PL
cavaliers	cavaliers	cavalier	cavaliers	N;MASC;PL	N;PL
volcan	vulkaan	volcan	vulkaan	N;MASC;SG	N;SG
remarques	opmerkings	remarque	opmerking	N;FEM;PL	N;PL
roue	wiel	roue	wiel	N;FEM;SG	N;SG
autorisé	gemagtig	autoriser	magtig	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
autorisé	gemagtig	autoriser	magtig	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
autorisé	toegelaat	autoriser	toelaat	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
navigateur	navigator	navigateur	navigator	N;MASC;SG	N;SG
navigateur	blaaier	navigateur	blaaier	N;MASC;SG	N;SG
organes	organe	organe	organe	N;MASC;PL	N;PL
compétence	jurisdiksie	compétence	jurisdiksie	N;FEM;SG	N;SG
compétence	vaardigheid	compétence	vaardigheid	N;FEM;SG	N;SG
provinciale	provinsiale	provincial	provinsiaal	ADJ;FEM;SG	ADJ;NOM
éliminer	elimineer	éliminer	elimineer	V;NFIN	V;PRS
usages	gebruike	usage	gebruik	N;MASC;PL	N;PL
fonctionnaires	amptenare	fonctionnaire	amptenaar	N;MASC;PL	N;PL
bords	rande	bord	rande	N;MASC;PL	N;PL
directrice	direkteur	directrice	direkteur	N;FEM;SG	N;SG
missiles	missiele	missile	missiel	N;MASC;PL	N;PL
ordonné	gesorteer	ordonner	gesorteer	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
prépare	berei	préparer	berei	V;IND;SG;3;PRS;FIN	V;PRS
prépare	voorberei	préparer	voorberei	V;IND;SG;3;PRS;FIN	V;PRS
innovation	innovasie	innovation	innovasie	N;FEM;SG	N;SG
combiné	gekombineer	combiner	kombineer	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
alternatif	alternatiewe	alternatif	alternatief	ADJ;MASC;SG	ADJ;NOM
écrites	geskryf	écrire	skryf	V;FEM;PL;PST;V.PTCP	V;PST;V.PTCP
définitive	definitiewe	définitif	definitief	ADJ;FEM;SG	ADJ;NOM
évènement	geleentheid	évènement	geleentheid	N;MASC;SG	N;SG
chargés	gelaai	charger	laai	V;MASC;PL;PST;V.PTCP	V;PST;V.PTCP
assisté	bygestaan	assister	bystaan	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
blé	koring	blé	koring	N;MASC;SG	N;SG
stable	stabiele	stable	stabiel	ADJ;MASC;SG	ADJ;NOM
fonctionnaire	amptenaar	fonctionnaire	amptenaar	N;MASC;SG	N;SG
linéaire	liniêre	linéaire	liniêr	ADJ;MASC;SG	ADJ;NOM
commandé	gesorteer	commander	gesorteer	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
brevet	patent	brevet	patent	N;MASC;SG	N;SG
degrés	grade	degré	graad	N;MASC;PL	N;PL
styles	uitsonderings	style	uitsondering	N;MASC;PL	N;PL
rappeler	herroep	rappeler	herroep	V;NFIN	V;PRS
esprits	geeste	esprit	s	N;MASC;PL	N;PL
caméra	kamera	caméra	kamera	N;FEM;SG	N;SG
régulier	gereelde	régulier	gereeld	ADJ;MASC;SG	ADJ;NOM
immigration	immigrasie	immigration	immigrasie	N;FEM;SG	N;SG
pollution	besoedeling	pollution	besoedeling	N;FEM;SG	N;SG
marocain	marokkaanse	marocain	marokkaans	ADJ;MASC;SG	ADJ;NOM
accessibles	toeganklike	accessible	toeganklik	ADJ;MASC;PL	ADJ;NOM
hôte	gasheer	hôte	gasheer	N;MASC;SG	N;SG
hôte	bediener	hôte	bediener	N;MASC;SG	N;SG
organe	lyf	organe	lyf	N;MASC;SG	N;SG
organe	liggaam	organe	liggaam	N;MASC;SG	N;SG
organe	orrel	organe	orrel	N;MASC;SG	N;SG
signification	betekenis	signification	betekenis	N;FEM;SG	N;SG
signification	betekenis	signification	betekenis	N;FEM;SG	N;SG
enregistrements	rekords	enregistrement	rekord	N;MASC;PL	N;PL
enregistrements	opnames	enregistrement	opname	N;MASC;PL	N;PL
enregistrements	registrasies	enregistrement	registrasie	N;MASC;PL	N;PL
bébé	baba	bébé	baba	N;MASC;SG	N;SG
entré	ingevoer	entrer	invoer	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
moments	oomblikke	moment	oomblik	N;MASC;PL	N;PL
comprennent	insluit	comprendre	insluit	V;IND;PL;3;PRS;FIN	V;PRS
délai	vertraging	délai	vertraging	N;MASC;SG	N;SG
solidarité	solidarity	solidarité	solidarity	N;FEM;SG	N;SG
vraisemblablement	vermoedelik	vraisemblablement	vermoedelik	ADV	ADV
uniforme	eenvormige	uniforme	eenvormig	ADJ;MASC;SG	ADJ;NOM
serment	eed	serment	eed	N;MASC;SG	N;SG
portugaise	portugese	portugais	portugees	ADJ;FEM;SG	ADJ;NOM
edition	uitgawe	edition	uitgawe	N;FEM;SG	N;SG
scandale	skandaal	scandale	skandaal	N;MASC;SG	N;SG
alphabétique	alfabetiese	alphabétique	alfabeties	ADJ;MASC;SG	ADJ;NOM
attribution	toewysing	attribution	toewysing	N;FEM;SG	N;SG
attribution	toeskrywing	attribution	toeskrywing	N;FEM;SG	N;SG
protestants	protestantse	protestant	protestants	ADJ;MASC;PL	ADJ;NOM
cristal	kristal	cristal	kristal	N;MASC;SG	N;SG
cristal	cristal	cristal	cristal	N;MASC;SG	N;SG
