ralf	ralf	ralf	ralf	PROPN;NOM;SG	PROPN;NOM;MASC;SG
veroja	davki	vero	davek	N;PRT;PL	N;NOM;MASC;PL
arkiston	arhiv	arkisto	arhiv	N;GEN;SG	N;NOM;MASC;SG
kopioi	kopiranje	kopioida	kopiranje	V;IMP;SG;2;FIN;ACT	N;NOM;NEUT;SG
kopioi	kopiraj	kopioida	kopiraj	V;IMP;SG;2;FIN;ACT	N;NOM;MASC;SG
kopioi	kopijo	kopioida	kopiti	V;IMP;SG;2;FIN;ACT	N;ACC;FEM;SG
tuttuja	znano	tuttu	znan	N;PRT;PL	ADJ;NOM;NEUT;SG;V.PTCP
tuttuja	poznano	tuttu	poznano	N;PRT;PL	ADJ;NOM;NEUT;SG;V.PTCP
tuttuja	znanca	tuttu	znance	N;PRT;PL	N;NOM;MASC;DU
tuttuja	znanci	tuttu	znanec	N;PRT;PL	N;NOM;MASC;PL
tuttuja	znance	tuttu	znance	N;PRT;PL	N;ACC;MASC;PL
conrad	conrada	conrad	conrad	PROPN;NOM;SG	N;ACC;MASC;SG
conrad	conrad	conrad	conrad	PROPN;NOM;SG	N;NOM;MASC;SG
yksinäinen	samotno	yksinäinen	samoten	ADJ;NOM;SG	ADV
yksinäinen	osamljeni	yksinäinen	osamljen	ADJ;NOM;SG	ADJ;NOM;MASC;PL;V.PTCP
nostettu	vzgojen	nostaa	vzgojen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
nostettu	vzgojena	nostaa	vzgojen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
nostettu	postavljeno	nostaa	postavljen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
koch	koch	koch	koch	PROPN;NOM;SG	PROPN;NOM;MASC;SG
neuvoja	svetovanje	neuvo	svetovanje	N;PRT;PL	N;NOM;NEUT;SG
neuvoja	nasvet	neuvo	nasvet	N;PRT;PL	N;NOM;MASC;SG
neuvoja	nasveti	neuvo	nasvet	N;PRT;PL	N;NOM;MASC;PL
extra	dodatno	extra	dodatno	N;NOM;SG	ADV
extra	dodaten	extra	dodaten	N;NOM;SG	ADJ;NOM;INDF;MASC;SG
extra	ekstra	extra	ekstra	N;NOM;SG	
extra	extra	extra	extra	N;NOM;SG	
kivestä	stone	kivi	stona	N;IN+ABL;SG	N;NOM;FEM;SG
kivestä	kamna	kivi	kamn	N;IN+ABL;SG	N;GEN;MASC;SG
kivestä	kamen	kivi	kamen	N;IN+ABL;SG	N;NOM;MASC;SG
agnes	agnes	agnes	agnes	N;NOM;SG	PROPN;NOM;FEM;SG
doo	doo	doo	doo		N;NOM;MASC;SG
seksiä	seks	seksi	seks	N;PRT;SG	N;NOM;MASC;SG
seksiä	spol	seksi	spol	N;PRT;SG	N;NOM;MASC;SG
seksiä	sex	seksi	sex	N;PRT;SG	N;NOM;MASC;SG
esseitä	eseje	esse	eseja	N;PRT;PL	N;ACC;MASC;PL
fanny	fanny	fanny	fanny	N;NOM;SG	PROPN;NOM;MASC;SG
matkoilla	potuje	matka	potovati	N;AT+ESS
;PL	V;IPFV;IND;SG;3;PRS;FIN
matkoilla	potovanje	matka	potovanje	N;AT+ESS
;PL	N;NOM;NEUT;SG
kirjattu	registrirana	kirjata	registriran	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
kirjattu	registrirano	kirjata	registrirano	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
kirjattu	registrirani	kirjata	registriran	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
kirjattu	registriran	kirjata	registriran	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
kirjattu	posnet	kirjata	posnet	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
kirjattu	posneto	kirjata	posnet	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
kirjattu	zabeleženo	kirjata	zabeležen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
raketti	raketni	raketti	raketen	N;NOM;SG	ADJ;NOM;DEF;MASC;SG
raketti	raketo	raketti	raketa	N;NOM;SG	N;ACC;FEM;SG
sheffield	sheffield	sheffield	sheffield	PROPN;NOM;SG	PROPN;NOM;MASC;SG
ajettu	zagnan	ajaa	zagnan	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
ajettu	vožnja	ajaa	vožnja	V;NOM;SG;V.PTCP;PASS	N;NOM;FEM;SG
ajettu	vožnje	ajaa	vožnja	V;NOM;SG;V.PTCP;PASS	N;NOM;FEM;PL
ajettu	vožnjo	ajaa	vožnja	V;NOM;SG;V.PTCP;PASS	N;ACC;FEM;SG
lena	lena	lena	len	PROPN;NOM;SG	ADJ;NOM;FEM;SG
murhaa	umor	murha	umor	N;PRT;SG	N;NOM;MASC;SG
ulf	ulf	ulf	ulf	PROPN;NOM;SG	PROPN;NOM;MASC;SG
freddie	freddie	freddie	freddie	PROPN;NOM;SG	N;NOM;MASC;SG
periaatteita	načela	periaate	načelo	N;PRT;PL	N;NOM;NEUT;PL
periaatteita	načeli	periaate	načelo	N;PRT;PL	N;NOM;NEUT;PL
symboloi	simbolizira	symboloida	simbolizirati	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
sisarukset	sestri	sisarus	sestra	N;NOM;PL	N;NOM;FEM;DU
konkurssin	bankrot	konkurssi	bankrot	N;GEN;SG	N;NOM;MASC;SG
konkurssin	stečaj	konkurssi	stečaj	N;GEN;SG	N;NOM;MASC;SG
sisäiset	notranja	sisäinen	notranji	ADJ;NOM;PL	ADJ;NOM;FEM;SG
sisäiset	interno	sisäinen	interno	ADJ;NOM;PL	ADV
sisäiset	notranji	sisäinen	notranji	ADJ;NOM;PL	ADJ;NOM;DEF;MASC;SG
todellisuutta	resničnost	todellisuus	resničnost	N;PRT;SG	N;NOM;FEM;SG
todellisuutta	realnost	todellisuus	realnost	N;PRT;SG	N;NOM;FEM;SG
todellisuutta	stvarnost	todellisuus	stvarnost	N;PRT;SG	N;NOM;FEM;SG
piirrokset	risb	piirros	risba	N;NOM;PL	N;GEN;FEM;PL
ellis	ellis	ellis	ellis	PROPN;NOM;SG	
lahjakas	nadarjeni	lahjakas	nadarjen	ADJ;NOM;SG	ADJ;NOM;MASC;PL
andersen	andersen	andersi	andersen	PROPN;NOM;SG	N;NOM;MASC;SG
tavalliset	navadna	tavallinen	navaden	ADJ;NOM;PL	ADJ;NOM;FEM;SG
vastakohta	nasprotno	vasta#kohta	nasproten	N;NOM;SG	ADJ;NOM;NEUT;SG
vastakohta	nasproti	vasta#kohta	nasproti	N;NOM;SG	
flanderin	flandriji	flanderi	flandrija	N;GEN;SG	N;NOM;FEM;SG
flanderin	flamski	flanderi	flamski	N;GEN;SG	ADJ;NOM;DEF;MASC;SG
arvokas	dragocene	arvokas	dragocen	ADJ;NOM;SG	ADJ;NOM;FEM;PL
arvokas	dragoceni	arvokas	dragocen	ADJ;NOM;SG	ADJ;NOM;MASC;PL
matkustajia	potnike	matkustaja	potnik	N;PRT;PL	N;ACC;MASC;PL
matkustajia	potniki	matkustaja	potnik	N;PRT;PL	N;NOM;MASC;PL
tulkintaa	razlago	tulkinta	razlaga	N;PRT;SG	N;ACC;FEM;SG
tulkintaa	tolmačenje	tulkinta	tolmačenje	N;PRT;SG	N;NOM;NEUT;SG
tulkintaa	razlaga	tulkinta	razlagati	N;PRT;SG	N;NOM;FEM;SG
welcome	vabljeni	welcome	vabljen		ADJ;NOM;MASC;PL;V.PTCP
welcome	dobrodošel	welcome	dobrodošel		ADJ;NOM;INDF;MASC;SG
welcome	dobrodošli	welcome	dobrodošel		ADJ;NOM;MASC;PL
kemia	kemijo	kemata	kemija	N;NOM;SG	N;ACC;FEM;SG
tiukka	tesno	tiukka	tesno	ADJ;NOM;SG	ADV
tiukka	stroge	tiukka	strog	ADJ;NOM;SG	ADJ;NOM;FEM;PL
laurent	laurent	lauren	laurent		ADJ;NOM;INDF;MASC;SG
alppien	alpski	alppi	alpski	N;GEN;PL	ADJ;NOM;DEF;MASC;SG
autio	zapuščeno	autio	zapuščen	N;NOM;SG	ADJ;NOM;NEUT;SG;V.PTCP
sademäärä	padavin	sade#määrä	padavina	N;NOM;SG	N;GEN;FEM;PL
sademäärä	padavine	sade#määrä	padavina	N;NOM;SG	N;NOM;FEM;PL
loki	loki	loki	lok	N;NOM;SG	N;NOM;MASC;PL
javier	javier	javier	javier	PROPN;NOM;SG	PROPN;NOM;MASC;SG
kgb	kgb	kgb	kgb	N;NOM;SG	PROPN;NOM;MASC;SG
jarrut	zavoro	jarru	zavora	N;NOM;PL	N;ACC;FEM;SG
jarrut	zavora	jarru	zavor	N;NOM;PL	N;NOM;FEM;SG
jarrut	zavor	jarru	zavora	N;NOM;PL	N;GEN;FEM;PL
ozzy	ozzy	ozzy	ozzy	PROPN;NOM;SG	PROPN;NOM;MASC;SG
omar	omarja	omar	omar	N;NOM;SG	N;ANIM;ACC;MASC;SG
viiniä	vina	viini	vino	N;PRT;SG	N;NOM;NEUT;PL
viiniä	vino	viini	vino	N;PRT;SG	N;NOM;NEUT;SG
weimarin	weimarske	weimari	weimarski	N;GEN;SG	ADJ;NOM;FEM;PL
trevor	trevor	trevor	trevor	PROPN;NOM;SG	N;NOM;MASC;SG
joão	joão	joão	joba	PROPN;NOM;SG	N;NOM;MASC;SG
yksikköä	enote	yksikkö	enota	N;PRT;SG	N;NOM;FEM;PL
yksikköä	enot	yksikkö	enota	N;PRT;SG	N;GEN;FEM;PL
yksikköä	enoti	yksikkö	enota	N;PRT;SG	N;NOM;FEM;SG
yksikköä	enota	yksikkö	enota	N;PRT;SG	N;NOM;FEM;SG
kristitty	christian	kristitty	christian	ADJ;NOM;SG	PROPN;NOM;MASC;SG
kristitty	kristjan	kristitty	kristjan	ADJ;NOM;SG	N;NOM;MASC;SG
vakuutti	zagotovljeno	vakuuttaa	zagotovljen	V;IND;SG;3;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
savage	divjak	savage	divjak		N;NOM;MASC;SG
evan	evan	evan	evan	N;NOM;SG	PROPN;NOM;MASC;SG
valencian	valencia	valencia	valencia	PROPN;GEN;SG	N;NOM;FEM;SG
biologinen	biološke	biologinen	biološki	ADJ;NOM;SG	ADJ;NOM;FEM;PL
biologinen	biološki	biologinen	biološki	ADJ;NOM;SG	ADJ;NOM;MASC;PL
tarkoituksella	namenoma	tarkoitus	namenoma	N;AT+ESS
;SG	ADV
tarkoituksella	namerno	tarkoitus	namerno	N;AT+ESS
;SG	ADV
ming	ming	ming	ming	N;NOM;SG	PROPN;NOM;MASC;SG
riskiä	tveganje	riski	tveganje	N;PRT;SG	N;NOM;NEUT;SG
riskiä	tveganja	riski	tveganje	N;PRT;SG	N;NOM;NEUT;PL
räjähdys	eksplozije	räjähdys	eksplozija	N;NOM;SG	N;NOM;FEM;PL
räjähdys	eksplozijo	räjähdys	eksplozija	N;NOM;SG	N;ACC;FEM;SG
swift	swift	swift	swift	PROPN;NOM;SG	PROPN;NOM;MASC;SG
pysyvää	trajni	pysyvä	trajen	ADJ;PRT;SG	ADJ;NOM;DEF;MASC;SG
pysyvää	trajen	pysyvä	trajen	ADJ;PRT;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
pysyvää	trajna	pysyvä	trajen	ADJ;PRT;SG	ADJ;NOM;FEM;SG
pysyvää	trajno	pysyvä	trajno	ADJ;PRT;SG	ADV
pysyvää	stalna	pysyvä	stalen	ADJ;PRT;SG	ADJ;NOM;FEM;SG
kampanja	kampanje	kampanja	kampanja	N;NOM;SG	N;NOM;FEM;PL
kampanja	kampanjo	kampanja	kampanja	N;NOM;SG	N;ACC;FEM;SG
que	que	fue	que	INTJ	
korjaus	popravila	korjaus	popravilo	N;NOM;SG	N;NOM;NEUT;PL
lumen	lumen	lumi	lumen	N;GEN;SG	N;NOM;MASC;SG
ign	ign	ign	ign	N;NOM;SG	PROPN;NOM;MASC;SG
julma	kruto	julma	krut	ADJ;NOM;SG	ADV
julma	brutalno	julma	brutalno	ADJ;NOM;SG	ADV
tarjotaan	ponujena	tarjota	ponujen	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
tarjotaan	ponujenih	tarjota	ponujen	V;IND;PRS;FIN;PASS	ADJ;GEN;MASC;PL;V.PTCP
tarjotaan	ponujene	tarjota	ponujen	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
tarjotaan	ponujeni	tarjota	ponujen	V;IND;PRS;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
tarjotaan	ponujeno	tarjota	ponujen	V;IND;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
kommunismin	komunizem	kommunismi	komunizem	N;GEN;SG	N;NOM;MASC;SG
gaius	gaius	gaius	gaius	PROPN;NOM;SG	N;NOM;MASC;SG
gaius	gaj	gaius	gaj	PROPN;NOM;SG	N;NOM;MASC;SG
gaius	gaja	gaius	gaj	PROPN;NOM;SG	N;NOM;MASC;SG
kolmetoista	thirteen	kolme#toista	thirteen	NUM;NOM;SG	N;NOM;MASC;SG
kolmetoista	trinajst	kolme#toista	trinajst	NUM;NOM;SG	NUM;NOM;PL
tavoitteita	cilji	tavoite	cilj	N;PRT;PL	N;NOM;MASC;PL
yhteisöjen	skupnostim	yhteisö	skupnost	N;GEN;PL	N;DAT;FEM;PL
kansalaiset	državljane	kansalainen	državljan	N;NOM;PL	N;ACC;MASC;PL
liikkuva	mobilna	liikkua	mobilen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG
liikkuva	mobilni	liikkua	mobilen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;MASC;SG
liikkuva	mobilnih	liikkua	mobilen	V;NOM;SG;V.PTCP;ACT	ADJ;GEN;MASC;PL
liikkuva	mobilno	liikkua	mobilen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG
viljaa	žita	vilja	žita	N;PRT;SG	N;NOM;FEM;PL
viljaa	žito	vilja	žito	N;PRT;SG	N;NOM;FEM;SG
viljaa	žito	vilja	žito	N;PRT;SG	N;NOM;FEM;SG
viljaa	žita	vilja	žita	N;PRT;SG	N;NOM;FEM;PL
viljaa	zrna	vilja	zrna	N;PRT;SG	N;NOM;NEUT;PL
viljaa	zrnje	vilja	zrnje	N;PRT;SG	N;NOM;NEUT;SG
hidasta	počasno	hidas	počasen	ADJ;PRT;SG	ADJ;NOM;NEUT;SG
hidasta	počasen	hidas	počasen	ADJ;PRT;SG	ADJ;NOM;INDF;MASC;SG
hidasta	počasi	hidas	počasi	ADJ;PRT;SG	ADV
odotetaan	pričakovani	odottaa	pričakovan	V;IND;PRS;FIN;PASS	ADJ;NOM;MASC;SG;V.PTCP
odotetaan	pričakovana	odottaa	pričakovan	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
odotetaan	pričakovan	odottaa	pričakovan	V;IND;PRS;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
odotetaan	pričakovano	odottaa	pričakovan	V;IND;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
odotetaan	čakanje	odottaa	čakanje	V;IND;PRS;FIN;PASS	N;NOM;NEUT;SG
bonnie	bonnie	bonnie	bonnie	PROPN;NOM;SG	N;NOM;MASC;SG
kerätään	pobiranje	kerätä	pobiranje	V;IND;PRS;FIN;PASS	N;NOM;NEUT;SG
kerätään	zbiranje	kerätä	zbiranje	V;IND;PRS;FIN;PASS	N;NOM;NEUT;SG
kerätään	zbrana	kerätä	zbran	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
kerätään	zbranih	kerätä	zbran	V;IND;PRS;FIN;PASS	ADJ;GEN;MASC;PL;V.PTCP
kerätään	zbrano	kerätä	zbran	V;IND;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
kerätään	zbrane	kerätä	zbran	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
malesiassa	malezija	malesia	malezija	N;IN+ESS;SG	N;NOM;FEM;SG
malesiassa	malezije	malesia	malezija	N;IN+ESS;SG	N;NOM;FEM;PL
epäonnistunut	neuspešno	epä#onnistunut	neuspešen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG
epäonnistunut	neuspešen	epä#onnistunut	neuspešen	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG
lohikäärmeen	zmajev	lohi#käärme	zmaj	N;GEN;SG	N;NOM;MASC;SG
lohikäärmeen	zmaj	lohi#käärme	zmaj	N;GEN;SG	N;NOM;MASC;SG
tuore	sveže	tuore	sveže	ADJ;NOM;SG	
tuore	sveži	tuore	svež	ADJ;NOM;SG	ADJ;NOM;MASC;PL
gil	gil	gil	gil	PROPN;NOM;SG	PROPN;NOM;MASC;SG
tekoa	izdelovanje	teko	izdelovanje	N;PRT;SG	N;NOM;NEUT;SG
analyysi	analizo	analyysi	analiza	N;NOM;SG	N;ACC;FEM;SG
analyysi	analize	analyysi	analiza	N;NOM;SG	N;NOM;FEM;PL
voimistelu	gimnastična	voimistelu	gimnastičen	N;NOM;SG	ADJ;NOM;FEM;SG
uusittu	obnovljen	uusittu	obnovljen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
uusittu	obnovljena	uusittu	obnovljen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
uusittu	obnovljeno	uusittu	obnovljen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
uusittu	prenovljeno	uusittu	prenovljen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
uusittu	obnovljen	uusittu	obnovljen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
uusittu	obnovljenem	uusittu	obnovljen	V;NOM;SG;V.PTCP;PASS	ADJ;DAT;MASC;SG;V.PTCP
uusittu	prenovljena	uusittu	prenovljen	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
ashley	ashley	ashley	ashley	N;NOM;SG	PROPN;NOM;FEM;SG
bailey	bailey	bailey	bailey	N;NOM;SG	PROPN;NOM;MASC;SG
lionel	lionel	lionel	lionel	N;NOM;SG	PROPN;NOM;MASC;SG
klein	klein	klein	klein	N;NOM;SG	
viljan	žita	vilja	žita	N;GEN;SG	N;NOM;FEM;PL
viljan	žito	vilja	žito	N;GEN;SG	N;NOM;FEM;SG
viljan	žito	vilja	žito	N;GEN;SG	N;NOM;FEM;SG
viljan	žita	vilja	žita	N;GEN;SG	N;NOM;FEM;PL
viljan	zrna	vilja	zrna	N;GEN;SG	N;NOM;NEUT;PL
viljan	zrnje	vilja	zrnje	N;GEN;SG	N;NOM;NEUT;SG
miehityksen	poklic	miehitys	poklic	N;GEN;SG	N;NOM;MASC;SG
tottenham	tottenham	tottenham	tottenhati	N;NOM;SG	N;DAT;MASC;SG
etenemistä	napredovanja	eteneminen	napredovanje	N;PRT;SG	N;GEN;NEUT;SG
etenemistä	napredovanje	eteneminen	napredovanje	N;PRT;SG	N;NOM;NEUT;SG
soita	poklici	soittaa	poklic	V;IMP;SG;2;FIN;ACT	N;NOM;MASC;PL
soita	klic	soittaa	klic	V;IMP;SG;2;FIN;ACT	N;NOM;MASC;SG
soita	pokličite	soittaa	poklicati	V;IMP;SG;2;FIN;ACT	V;PFV;IMP;PL;2;FIN
renkaan	pnevmatika	rengas	pnevmatika	N;GEN;SG	N;NOM;FEM;SG
renkaan	gumo	rengas	guma	N;GEN;SG	N;ACC;FEM;SG
renkaan	guma	rengas	guma	N;GEN;SG	N;NOM;FEM;SG
renkaan	pnevmatika	rengas	pnevmatika	N;GEN;SG	N;NOM;FEM;SG
renkaan	pnevmatike	rengas	pnevmatika	N;GEN;SG	N;NOM;FEM;PL
tunteet	čustvo	tunne	čustvo	N;NOM;PL	N;NOM;NEUT;SG
tunteet	čustvena	tunne	čustven	N;NOM;PL	ADJ;NOM;FEM;SG
tunteet	čustveno	tunne	čustven	N;NOM;PL	ADV
tunteet	čustveni	tunne	čustven	N;NOM;PL	ADJ;NOM;MASC;PL
tunteet	čustvene	tunne	čustven	N;NOM;PL	ADJ;NOM;FEM;PL
tunteet	čustev	tunne	čustvo	N;NOM;PL	N;GEN;NEUT;PL
tunteet	čustev	tunne	čustvo	N;NOM;PL	N;GEN;NEUT;PL
tunteet	občutke	tunne	občutek	N;NOM;PL	N;ACC;MASC;PL
valtteri	walterja	valtteri	walter	N;NOM;SG	N;ANIM;ACC;MASC;SG
vanhentunut	zastarel	vanhentua	zastareti	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
vanhentunut	zastarele	vanhentua	zastarel	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;PL;V.PTCP
vanhentunut	zastarelo	vanhentua	zastarel	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;V.PTCP
vanhentunut	zastarel	vanhentua	zastareti	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
vanhentunut	zastareli	vanhentua	zastareti	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;MASC;PL;V.PTCP
vanhentunut	zastarele	vanhentua	zastarel	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;PL;V.PTCP
vanhentunut	zastarelo	vanhentua	zastarel	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;V.PTCP
valmistetut	proizvedeno	valmistaa	proizveden	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
valmistetut	proizveden	valmistaa	proizveden	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
valmistetut	izdelano	valmistaa	izdelan	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
valmistetut	izdelan	valmistaa	izdelan	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
valmistetut	izdelane	valmistaa	izdelan	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
valmistetut	pripravljeni	valmistaa	pripravljen	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
valmistetut	pripravljena	valmistaa	pripravljen	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
valmistetut	pripravljene	valmistaa	pripravljen	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
valmistetut	pripravljen	valmistaa	pripravljen	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
valmistetut	pripravljeno	valmistaa	pripravljen	V;NOM;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
stella	stella	stella	stello	N;NOM;SG	PROPN;NOM;FEM;SG
stella	neža	stella	než	N;NOM;SG	PROPN;NOM;FEM;SG
aloitteen	pobuda	aloite	pobuda	N;GEN;SG	N;NOM;FEM;SG
aloitteen	pobudo	aloite	pobuda	N;GEN;SG	N;ACC;FEM;SG
katarina	katarina	katari	katarina	N;FRML;SG	N;NOM;FEM;SG
ajattelua	razmišljanje	ajattelu	razmišljanje	N;PRT;SG	N;NOM;NEUT;SG
ajattelua	razmišljanja	ajattelu	razmišljanje	N;PRT;SG	N;GEN;NEUT;SG
saralla	sara	sarka	sar	N;AT+ESS
;SG	N;NOM;FEM;SG
kenttää	field	kenttä	field	N;PRT;SG	N;NOM;MASC;SG
kenttää	polje	kenttä	polje	N;PRT;SG	N;NOM;NEUT;SG
terra	terra	terra	terer		N;NOM;FEM;SG
katsonut	gledali	katsoa	gledati	V;NOM;SG;V.PTCP;ACT	V;IPFV;MASC;PL;V.PTCP
todistajat	prič	todistaja	priča	N;NOM;PL	N;GEN;FEM;PL
todistajat	priča	todistaja	priča	N;NOM;PL	N;NOM;FEM;SG
laukausta	streli	laukaus	streliti	N;PRT;SG	N;NOM;MASC;PL
turvallisuutta	varnosti	turvallisuus	varnost	N;PRT;SG	N;GEN;FEM;SG
turvallisuutta	varnost	turvallisuus	varnost	N;PRT;SG	N;NOM;FEM;SG
mls	mls	mls	mls	PROPN;NOM;SG	N;NOM;MASC;SG
arvostusta	prestiž	arvostus	prestiž	N;PRT;SG	N;NOM;MASC;SG
keskinäinen	medsebojno	keskinäinen	medsebojno	ADJ;NOM;SG	ADV
keskinäinen	obojestransko	keskinäinen	obojestransko	ADJ;NOM;SG	ADV
keskinäinen	vzajemno	keskinäinen	vzajemen	ADJ;NOM;SG	ADV
pohjaan	dno	pohja	dno	N;IN+ALL;SG	N;NOM;NEUT;SG
pohjaan	spodaj	pohja	spodaj	N;IN+ALL;SG	ADV
arc	lok	arc	lok		N;NOM;MASC;SG
arc	arc	arc	arce		N;NOM;MASC;SG
alkoholi	alkohola	alkoholi	alkohol	N;NOM;SG	N;GEN;MASC;SG
reagoivat	reagiral	reagoida	reagirati	V;IND;PL;3;PRS;FIN;ACT	V;MASC;SG;V.PTCP
taidot	spretnost	taito	spretnost	N;NOM;PL	N;NOM;FEM;SG
taidot	veščina	taito	veščina	N;NOM;PL	N;NOM;FEM;SG
lääkkeet	zdravilo	lääke	zdravilo	N;NOM;PL	N;NOM;NEUT;SG
lääkkeet	medicino	lääke	medicina	N;NOM;PL	N;ACC;FEM;SG
lääkkeet	medicina	lääke	medicina	N;NOM;PL	N;NOM;FEM;SG
jere	jere	jere	jera	PROPN;NOM;SG	PROPN;NOM;MASC;SG
ilona	ilona	ilo	ilon	N;FRML;SG	N;NOM;FEM;SG
hinnat	cen	hinta	cena	N;NOM;PL	N;NOM;FEM;SG
abdul	abdul	abdul	abduti	PROPN;NOM;SG	N;NOM;MASC;SG
kuvernementti	governorate	kuvernementti	governorati	N;NOM;SG	N;NOM;FEM;PL
kolmio	trikotna	kolmio	trikoten	N;NOM;SG	ADJ;NOM;FEM;SG
kolmio	trikotniki	kolmio	trikotnik	N;NOM;SG	N;NOM;MASC;PL
rosen	rosen	rosen	rosen	N;GEN;SG	N;NOM;MASC;SG
fjodor	fjodor	fjodor	fjodor	PROPN;NOM;SG	N;NOM;MASC;SG
vihreää	zeleno	vihreä	zelen	ADJ;PRT;SG	ADV
vihreää	zelene	vihreä	zelen	ADJ;PRT;SG	ADJ;NOM;FEM;PL
vihreää	green	vihreä	green	ADJ;PRT;SG	
vihreää	zeleni	vihreä	zelen	ADJ;PRT;SG	ADJ;NOM;DEF;MASC;SG
vihreää	zelena	vihreä	zelen	ADJ;PRT;SG	ADJ;NOM;FEM;SG
puutteita	pomanjkljivosti	puute	pomanjkljivost	N;PRT;PL	N;GEN;FEM;SG
puutteita	pomanjkljivosti	puute	pomanjkljivost	N;PRT;PL	N;GEN;FEM;SG
puutteita	slabosti	puute	slabost	N;PRT;PL	N;NOM;FEM;PL
puutteita	šibkosti	puute	šibkost	N;PRT;PL	N;GEN;FEM;PL
puutteita	pomanjkljivosti	puute	pomanjkljivost	N;PRT;PL	N;GEN;FEM;SG
helmikuu	februarja	helmikuu	februar	N;NOM;SG	N;GEN;MASC;SG
helmikuu	feb	helmikuu	feb	N;NOM;SG	
salaperäinen	skrivnostno	sala#peräinen	skrivnosten	ADJ;NOM;SG	ADV
