til	за	til	за	ADV	ADP
dal	дал	dal	дам-(се)	N;INDF;MASC+FEM;SG	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
dal	долината	dal	долина	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
dal	вали	dal	вали	N;INDF;MASC+FEM;SG	V;IPFV;IMP;SG;3;PRS;FIN
centret	център	center	център	N;DEF;NEUT;SG	N;INDF;MASC;SG
gæld	дългове	gæld	дълг	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
gæld	дългове	gæld	дълг	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
ledige	наличен	ledig	наличен	ADJ;PL	ADJ;INDF;MASC;SG
ledige	налично	ledig	налично	ADJ;PL	ADV
ledige	налична	ledig	наличен	ADJ;PL	ADJ;INDF;FEM;SG
ledige	безработен	ledig	безработен	ADJ;PL	ADJ;INDF;MASC;SG
ledige	безработна	ledig	безработен	ADJ;PL	ADJ;INDF;FEM;SG
khan	кхан	khan	кхан	PROPN	N;INDF;MASC;SG
khan	хан	khan	хан	PROPN	N;INDF;MASC;SG
khan	кан	khan	кан	PROPN	PROPN;INDF;MASC;SG
erhvervede	придобит	erhvervet	придобит	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
erhvervede	придобита	erhvervet	придобит	V;IND;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
erhvervede	придобити	erhvervet	придобия	V;IND;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
fremstillede	произведени	fremstille	произведа	V;IND;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
fremstillede	произведена	fremstille	произведа	V;IND;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
fremstillede	произведен	fremstille	произведа	V;IND;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
fremstillede	произведено	fremstille	произведа	V;IND;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
fremstillede	произведени	fremstille	произведа	V;IND;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
fremstillede	произведена	fremstille	произведа	V;IND;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
fremstillede	произведен	fremstille	произведа	V;IND;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
fremstillede	произведено	fremstille	произведа	V;IND;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
magdalene	магдалена	magdal	магдален	N;DEF;NEUT;PL	PROPN;INDF;FEM;SG
folkeslag	народите	folkeslag	народ	N;INDF;NEUT;PL	N;DEF;MASC;PL
kansas	канзас	kansas	канзас		N;INDF;MASC;SG
bruno	бруно	bruno	бруно		PROPN;INDF;MASC;SG
smidt	хвърлени	smidt	хвърля-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
relaterede	свързан	relatere	свържа	V;PL;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
relaterede	свързана	relatere	свържа	V;PL;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
relaterede	свързано	relatere	свържа	V;PL;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
stars	звездички	stars	звездичка	N;INDF;NEUT;SG	N;INDF;FEM;PL
stars	звездите	stars	звезда	N;INDF;NEUT;SG	N;DEF;FEM;PL
stars	звезди	stars	звезда	N;INDF;NEUT;SG	N;INDF;FEM;PL
kastet	хвърлени	kaste	хвърля-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
kerne	ядро	kerne	ядро	N;INDF;MASC+FEM;SG	ADV
kerne	ядрото	kerne	ядро	N;INDF;MASC+FEM;SG	ADJ;DEF;NEUT;SG
kerne	ядрото	kerne	ядро	N;INDF;MASC+FEM;SG	ADJ;DEF;NEUT;SG
dommere	съдиите	dommer	съдия	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
anklaget	обвинени	anklage	обвиня	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
anklaget	обвиняем	anklage	обвиняем	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
vilnius	вилнюс	vilnius	вилнюс		PROPN;INDF;MASC;SG
hjernen	мозъчен	hjerne	мозъчен	N;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
hjernen	мозък	hjerne	мозък	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
lejren	лагер	lejr	лагер	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
firmaer	фирмите	firma	фирма	N;INDF;NEUT;PL	N;DEF;FEM;PL
gifte	женени	gifte	женя-(се)	V;NFIN;ACT	V;IPFV;INDF;PL;V.PTCP;PASS
gifte	женена	gifte	женя-(се)	V;NFIN;ACT	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
gifte	омъжена	gifte	омъжя	V;NFIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
gifte	женен	gifte	женен	V;NFIN;ACT	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
øjnene	очи	øje	око	N;DEF;NEUT;PL	N;INDF;NEUT;PL
forventede	очаквано	forvente	очаквам	V;PL;PST;V.PTCP	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS
forventede	очакван	forvente	очаквам	V;PL;PST;V.PTCP	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
forventede	очаквана	forvente	очаквам	V;PL;PST;V.PTCP	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
landskaber	пейзаж	landskaber	пейзаж	N;INDF;NEUT;PL	N;INDF;MASC;SG
indtægter	приход	indtægte	приход	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
indtægter	доход	indtægte	доход	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
indtægter	приход	indtægte	приход	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
guy	гай	guy	гай		PROPN;INDF;MASC;SG
styrede	контролирана	styre	контролирам	V;IND;PST;FIN;ACT	V;IPFV;INDF;FEM;SG;V.PTCP;PASS
styrede	контролиран	styre	контролирам	V;IND;PST;FIN;ACT	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
styrede	контролирани	styre	контролирам	V;IND;PST;FIN;ACT	V;IPFV;INDF;PL;V.PTCP;PASS
styrede	контролирано	styre	контролирам	V;IND;PST;FIN;ACT	V;IPFV;INDF;NEUT;SG;V.PTCP;PASS
håndtere	дръжката	håndtere	дръжка	V;NFIN;ACT	N;DEF;FEM;SG
håndtere	дръжка	håndtere	дръжка	V;NFIN;ACT	N;INDF;FEM;SG
relationer	връзките	relation	връзка	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
relationer	връзка	relation	връзка	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
mini	мини	mini	мина		N;INDF;FEM;PL
skjold	щитовете	skjold	щит	N;INDF;NEUT;SG	N;DEF;MASC;PL
skjold	щитове	skjold	щит	N;INDF;NEUT;SG	N;INDF;MASC;PL
odder	видра	odder	видър		N;INDF;FEM;SG
persiske	персийски	persisk	персийски	ADJ;PL	ADJ;INDF;MASC;SG
seminarium	семинарията	seminarium	семинария	N;INDF;NEUT;SG	N;DEF;FEM;SG
tyve	крадците	tyve	крадец	NUM	N;DEF;MASC;PL
tyve	крадци	tyve	крадец	NUM	N;INDF;MASC;PL
felix	феликс	felix	феликс		N;INDF;MASC;SG
kaste	хвърляне	kaste	хвърляне	V;NFIN;ACT	N;INDF;NEUT;SG
kaste	каста	kaste	каста	V;NFIN;ACT	N;INDF;FEM;SG
helbred	здравето	helbred	здраве	N;INDF;NEUT;SG	N;DEF;NEUT;SG
cooper	купър	coope	купър	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
engagement	годежът	engagement	годеж	N;INDF;NEUT;SG	N;DEF;MASC;SG
sas	sas	sas	sas	PROPN	PROPN;INDF;MASC;SG
sas	сас	sas	сас	PROPN	N;INDF;MASC;SG
vurderet	номинална	vurdere	номинален	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
vurderet	оценени	vurdere	оценя	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
håndværk	занаяти	håndværk	занаят	N;INDF;NEUT;SG	N;INDF;MASC;PL
dyrket	отглеждани	dyrke	отглеждам	V;INDF;SG;PST;V.PTCP	V;IPFV;INDF;PL;V.PTCP;PASS
dyrket	пораснали	dyrke	порасна	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;PST;V.PTCP;ACT
dyrket	култивирани	dyrke	култивирам	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
komplekse	комплекс	komplekse	комплекс	ADJ;PL	N;INDF;MASC;SG
komplekse	комплексно	komplekse	комплексно	ADJ;PL	ADV
komplekse	сложна	komplekse	сложен	ADJ;PL	ADJ;INDF;FEM;SG
libanon	ливан	libanon	ливан	PROPN	N;INDF;MASC;SG
gray	сив	gray	сив		PROPN;INDF;MASC;SG
gray	сиво	gray	сиво		ADV
gray	сива	gray	сив		ADJ;INDF;FEM;SG
gray	сиви	gray	сив		ADJ;INDF;PL
gray	грей	gray	грей		PROPN;INDF;MASC;SG
formet	оформени	formet	оформя-(се)	V;INDF;SG;PST;V.PTCP	ADJ;INDF;PL
vinger	крилата	vinge	крило	N;INDF;MASC+FEM;PL	N;DEF;NEUT;PL
vinger	крилете	vinge	криля	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
ibn	ибн	ibn	ибн	PROPN	PROPN;INDF;MASC;SG
birk	бирк	birk	бирк		N;INDF;FEM;SG
birk	бърч	birk	бърч		PROPN;INDF;MASC;SG
annoncerede	обявена	annoncere	обявя-(се)	V;IND;PST;FIN;ACT	V;PFV;INDF;FEM;SG;V.PTCP;PASS
annoncerede	обявен	annoncere	обявя-(се)	V;IND;PST;FIN;ACT	V;PFV;INDF;MASC;SG;V.PTCP;PASS
annoncerede	обявени	annoncere	обявя-(се)	V;IND;PST;FIN;ACT	V;PFV;INDF;PL;V.PTCP;PASS
annoncerede	обявено	annoncere	обявя-(се)	V;IND;PST;FIN;ACT	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
annoncerede	рекламират	annoncere	рекламирам	V;IND;PST;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
annoncerede	обява	annoncere	обявам-(се)	V;IND;PST;FIN;ACT	N;INDF;FEM;SG
evnen	способност	evne	способност	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
jomfru	девица	jomfru	девица	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
jomfru	девственица	jomfru	девственица	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
jomfru	моминско	jomfru	момински	ADJ;INDF;MASC+FEM;SG	ADV
jomfru	моминското	jomfru	момински	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;NEUT;SG
jomfru	девица	jomfru	девица	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
jomfru	девойка	jomfru	девойка	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
indisk	индийско	indisk	индийски	N;INDF;MASC+FEM;SG	ADV
indisk	индийски	indisk	индийски	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
indisk	индийска	indisk	индийски	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;SG
borgerne	граждани	borger	гражданин	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
hale	опашката	hale	опашка	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hale	хейл	hale	хейл	N;INDF;MASC+FEM;SG	PROPN;INDF;FEM;SG
psykologi	психологията	psykologi	психология	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
grevinde	графинята	grevinde	графиня	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
huller	дупките	huller	дупка	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
behandler	лакомство	behandle	лакомство	V;IND;PRS;FIN;ACT	N;INDF;NEUT;SG
behandler	почерпка	behandle	почерпка	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
behandler	лакомства	behandle	лакомство	V;IND;PRS;FIN;ACT	N;INDF;NEUT;PL
behandler	почерпка	behandle	почерпка	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
luis	луис	luis	луис		PROPN;INDF;MASC;SG
linda	линда	linda	линда		N;INDF;FEM;SG
tilbudt	предложени	tilbudt	предложа	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
overleve	оцеляване	overleve	оцеляване	V;NFIN;ACT	N;INDF;NEUT;SG
ophævet	отменени	ophæve	отменя	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
mislykkedes	неуспешна	mislykkes	неуспешен	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
mislykkedes	неуспешно	mislykkes	неуспешно	V;IND;PST;FIN;ACT	ADV
mislykkedes	неуспех	mislykkes	неуспех	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
palæ	имението	palæ	имение	N;INDF;NEUT;SG	N;DEF;NEUT;SG
valencia	валенсия	valencia	валенсия	PROPN	PROPN;INDF;FEM;SG
uenighed	спорове	uenighed	спор	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
uenighed	противоречия	uenighed	противоречие	N;INDF;MASC+FEM;SG	N;INDF;NEUT;PL
uenighed	разногласия	uenighed	разногласие	N;INDF;MASC+FEM;SG	N;INDF;NEUT;PL
uenighed	разногласия	uenighed	разногласие	N;INDF;MASC+FEM;SG	N;INDF;NEUT;PL
regeringer	правителствата	regering	правителство	N;INDF;MASC+FEM;PL	N;DEF;NEUT;PL
rune	рун	rune	рун		N;INDF;MASC;SG
homer	омир	homer	омир	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
overbevist	убедени	overbevise	убедя-(се)	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
raymond	реймънд	raymond	реймънд		PROPN;INDF;MASC;SG
skarp	остро	skarp	остро	ADJ;INDF;MASC+FEM;SG	ADV
skarp	шарп	skarp	шарп	ADJ;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
skarp	остър	skarp	остър	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;SG
skarp	остра	skarp	остър	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
skarp	остри	skarp	остър	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;PL
felter	фийлдс	felter	фийлдс	N;INDF;NEUT;PL	N;INDF;MASC;SG
felter	полетата	felter	полет	N;INDF;NEUT;PL	N;DEF;NEUT;PL
pattedyr	бозайниците	pattedyr	бозайник	N;INDF;NEUT;PL	N;DEF;MASC;PL
pattedyr	бозайник	pattedyr	бозайник	N;INDF;NEUT;PL	N;INDF;MASC;SG
kobber	меден	kobber	меден	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;SG
kobber	мед	kobber	мед	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
kobber	медни	kobber	меден	N;INDF;MASC+FEM;PL	ADJ;INDF;PL
kobber	медна	kobber	меден	N;INDF;MASC+FEM;PL	ADJ;INDF;FEM;SG
abc	abc	abc	abc		N;INDF;MASC;SG
resultaterne	резултати	resultat	резултат	N;DEF;NEUT;PL	N;INDF;MASC;PL
middelalderlige	средновековна	middelalderlig	средновековен	ADJ;PL	ADJ;INDF;FEM;SG
tegnefilm	анимация	tegnefilm	анимация	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
tegnefilm	анимационни	tegnefilm	анимационен	N;INDF;MASC+FEM;PL	ADJ;INDF;PL
tegnefilm	анимационен	tegnefilm	анимационен	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;SG
tegnefilm	карикатура	tegnefilm	карикатура	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
mønter	монета	mønt	монета	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
mønter	монетата	mønt	монета	N;INDF;MASC+FEM;PL	N;DEF;NEUT;PL
debatten	разискване	debat	разискване	N;DEF;MASC+FEM;SG	N;INDF;NEUT;SG
debatten	разисквания	debat	разискване	N;DEF;MASC+FEM;SG	N;INDF;NEUT;PL
debatten	дебат	debat	дебат	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
debatten	дебати	debat	дебат	N;DEF;MASC+FEM;SG	N;INDF;MASC;PL
pia	пия	pia	пия	PROPN	V;IPFV;IND;SG;1;PRS;FIN;ACT
pia	пиа	pia	пиа	PROPN	PROPN;INDF;FEM;SG
medlemskab	членството	medlemskab	членство	N;INDF;NEUT;SG	N;DEF;NEUT;SG
nederlandsk	холандец	nederlandsk	холандец	ADJ;INDF;SG	N;INDF;MASC;SG
nederlandsk	дъч	nederlandsk	дъч	ADJ;INDF;SG	PROPN;INDF;MASC;SG
kritikere	критиците	kritiker	критик	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
forhånd	предварително	forhånd	предварително	N;INDF;MASC+FEM;SG	ADV
repræsentere	представляващи	repræsentere	представлявам	V;NFIN;ACT	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
repræsentere	представляваща	repræsentere	представлявам	V;NFIN;ACT	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
repræsentere	представляващ	repræsentere	представлявам	V;NFIN;ACT	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT
forældrene	родители	forælder	родител	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
eje	собствен	eje	собствен	V;NFIN;ACT	ADJ;INDF;MASC;SG
eje	собствена	eje	собствен	V;NFIN;ACT	ADJ;INDF;FEM;SG
eje	собствено	eje	собствен	V;NFIN;ACT	ADV
eje	собствени	eje	собствен	V;NFIN;ACT	ADJ;INDF;PL
dramatisk	драматично	dramatisk	драматично	ADJ;INDF;SG	ADV
dramatisk	драматични	dramatisk	драматичен	ADJ;INDF;SG	ADJ;INDF;PL
dramatisk	драматично	dramatisk	драматично	ADJ;INDF;SG	ADV
nina	нина	nina	нина		PROPN;INDF;FEM;SG
nederst	дъното	nederst	дъно	ADV	N;DEF;NEUT;SG
nederst	дъно	nederst	дъно	ADV	N;INDF;NEUT;SG
braunschweig	braunschweig	braunschweig	braunschweig	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
arbejdskraft	труда	arbejdskraft	труд	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
arbejdskraft	трудово	arbejdskraft	трудово	N;INDF;MASC+FEM;SG	ADV
viii	виии	viii	виия-(се)	NUM	N;INDF;FEM;SG
variationer	вариация	variation	вариация	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
kvinden	жена	kvinde	жена	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
vejret	дишане	vejr	дишане	N;DEF;NEUT;SG	N;INDF;NEUT;SG
vejret	диша	vejr	диша	N;DEF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
oversætter	преводач	oversætte	преводач	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
oversætter	преводача	oversætte	преводач	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
centimeter	инча	centimeter	инча	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
centimeter	см	centimeter	сантиметър	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
centimeter	сантиметра	centimeter	сантиметър	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
centimeter	сантиметър	centimeter	сантиметър	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
centimeter	сантиметър	centimeter	сантиметър	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
hals	гърлото	hals	гърло	N;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
hals	нек	hals	нек	N;INDF;MASC+FEM;SG	PROPN;INDF;FEM;SG
ankomst	пристигането	ankomst	пристигане	N;INDF;MASC+FEM;SG	N;DEF;NEUT;SG
sherman	шърман	sherman	шърман	N;INDF;MASC+FEM;SG	PROPN;INDF;MASC;SG
præcise	точен	præcis	точен	ADJ;PL	ADJ;INDF;MASC;SG
tænder	зъбите	tand	зъб	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
specifikt	конкретни	specifikt	конкретен	ADV	ADJ;INDF;PL
specifikt	специфичен	specifikt	специфичен	ADV	ADJ;INDF;MASC;SG
specifikt	специфична	specifikt	специфичен	ADV	ADJ;INDF;FEM;SG
specifikt	специфични	specifikt	специфичен	ADV	ADJ;INDF;PL
poly	поли	poly	пол		N;INDF;PL
dyre	скъп	dyr	скъп	ADJ;PL	ADJ;INDF;MASC;SG
dyre	скъпо	dyr	скъпо	ADJ;PL	ADV
matematiske	математически	matematisk	математически	ADJ;PL	ADJ;INDF;MASC;SG
matematiske	математическа	matematisk	математически	ADJ;PL	ADJ;INDF;FEM;SG
matematiske	математика	matematisk	математика	ADJ;PL	N;INDF;FEM;SG
bølge	вълната	bølge	вълна	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
harold	харолд	harold	харолд		N;INDF;MASC;SG
harold	харълд	harold	харълд		N;INDF;MASC;SG
foreløbig	временни	foreløbig	временен	ADV	ADJ;INDF;PL
foreløbig	предварителна	foreløbig	предварителен	ADV	ADJ;INDF;FEM;SG
foreløbig	предварителни	foreløbig	предварителен	ADV	ADJ;INDF;PL
foreløbig	предварителен	foreløbig	предварителен	ADV	ADJ;INDF;MASC;SG
nazi	нацистки	nazi	нацистки		ADJ;INDF;MASC;SG
nazi	нацист	nazi	нацист		N;INDF;MASC;SG
nazi	нацисти	nazi	нацист		N;INDF;MASC;PL
nazi	нацистка	nazi	нацистка		N;INDF;FEM;SG
wall	стена	wall	стена		N;INDF;FEM;SG
wall	стената	wall	стена		N;DEF;FEM;SG
wall	уол	wall	уол		N;INDF;FEM;SG
lettiske	латвийски	lettisk	латвийски	ADJ;PL	ADJ;INDF;MASC;SG
fremskridt	прогрес	fremskridt	прогрес	N;INDF;NEUT;PL	N;INDF;MASC;SG
fremskridt	напредък	fremskridt	напредък	N;INDF;NEUT;PL	N;INDF;MASC;SG
trade	търговия	trade	търговия		N;INDF;FEM;SG
trade	търговско	trade	търговски		ADV
flanke	фланга	flanke	фланг	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
bestyrelsesmedlem	директорът	bestyrelsesmedlem	директор	N;INDF;NEUT;SG	N;DEF;MASC;SG
teoretisk	теоретични	teoretisk	теоретичен	ADV	ADJ;INDF;PL
teoretisk	теоретична	teoretisk	теоретичен	ADV	ADJ;INDF;FEM;SG
forelæsninger	лекциите	forelæsning	лекция	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
tætte	плътен	tæt	плътен	ADJ;PL	ADJ;INDF;MASC;SG
tætte	плътна	tæt	плътна	ADJ;PL	ADJ;INDF;FEM;SG
parallelt	успоредни	parallelt	успореден	ADV	ADJ;INDF;PL
parallelt	паралелна	parallelt	паралелен	ADV	ADJ;INDF;FEM;SG
parallelt	паралелни	parallelt	паралелен	ADV	ADJ;INDF;PL
temperaturer	температурите	temperatur	температура	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
overgået	мигрирали	overgå	мигрирам	V;INDF;SG;PST;V.PTCP	V;PFV;INDF;PL;PST;V.PTCP;ACT
colombia	колумбия	colombia	колумбия		PROPN;INDF;FEM;SG
colombia	колумбия	colombia	колумбия		PROPN;INDF;FEM;SG
donald	доналд	donald	доналд		N;INDF;MASC;SG
sparta	спарта	sparta	спарт	N;INDF;NEUT;SG	PROPN;INDF;FEM;SG
bytte	търговско	bytte	търговски	N;INDF;MASC+FEM;SG	ADV
beskytter	защитник	beskytte	защитник	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
beskytter	предпазител	beskytte	предпазител	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
