ve	और	ve	और	CONJ	
kadınları	महिलाएं	kadın	महिला	ADJ;ACC;PL;3	N;NOM;FEM;PL;3
kadınları	महिलाओं	kadın	महिला	ADJ;ACC;PL;3	N;ACC;FEM;PL;3
entegre	एकीकृत	entegre	एकीकृत		N;NOM;MASC;SG;3
folk	लोक	folk	लोक		N;NOM;MASC;SG;3
yabani	जंगली	yabani	जंगली		N;NOM;MASC;SG;3
yabani	जंगली	yabani	जंगली		N;NOM;MASC;SG;3
mozart	मोजार्ट	mozart	मोजार्ट		PROPN;NOM;MASC;SG;3
alev	ज्वाला	alev	ज्वाला		PROPN;NOM;FEM;SG;3
rahip	मौलवी	rahip	मौलवी		N;NOM;MASC;SG;3
rahip	पुजारी	rahip	पुजारी		N;NOM;MASC;SG;3
üretildi	उत्पादित	üre	उत्पादित	V;PFV;IND;SG;3;POS;PST;PASS	PROPN;NOM;SG;3
slam	स्लैम	slam	स्लैम		N;NOM;MASC;SG;3
aşağıya	नीचे	aşağı	नीचे	ADJ;DAT;SG;3	ADV;NOM;MASC;SG;3
aşağıya	bas	aşağı	bas	ADJ;DAT;SG;3	
aşağıya	नीचे	aşağı	नीचे	ADJ;DAT;SG;3	ADV;NOM;MASC;SG;3
yükleme	लोडिंग	yükle	लोडिंग	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG;3
yükleme	लदान	yükle	लदान	V;PFV;NOM;IND;POS;PRS;V.MSDR	
yükleme	संस्थापन	yükle	संस्थापन	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG;3
yükleme	स्थापना	yükle	स्थापना	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG;3
yükleme	अधिष्ठापन	yükle	अधिष्ठापन	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG;3
yükleme	संस्थापना	yükle	संस्थापना	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG;3
yükleme	अपलोड	yükle	अपलोड	V;PFV;NOM;IND;POS;PRS;V.MSDR	ADJ
yükleme	स्थापना	yükle	स्थापना	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;FEM;SG;3
yükleme	डाउनलोड	yükle	डाउनलोड	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG;3
düzeltme	सुधार	düzel	सुधार	V;PFV;IMP;SG;2;POS;PRS;CAUS	N;NOM;MASC;SG;3
mail	डाक	mail	डाक		N;NOM;FEM;SG;3
mail	मेल	mail	मेल		N;NOM;FEM;SG;3
somut	कंक्रीट	somut	कंक्रीट		N;NOM;MASC;SG;3
somut	ठोस	somut	ठोस		PROPN;NOM;MASC;SG;3
tennessee	टेनेसी	tennessee	टेनेसी	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
bak	देखो	bak	देखो	V;PFV;IMP;SG;2;POS;PRS	V;SBJV;SG;FIN;ACT
bak	dekh	bak	dekh	V;PFV;IMP;SG;2;POS;PRS	PROPN;NOM;MASC;SG;3
glenn	ग्लेन	glen	ग्लेन		PROPN;NOM;MASC;SG;3
başlatılan	शुभारम्भ	başla	शुभारम्भ	V;PFV;IND;POS;PRS;V.PTCP;PASS	N;NOM;MASC;SG;3
anı	क्षण	an	क्षण		N;NOM;MASC;SG;3
anı	पल	an	पल		N;NOM;MASC;SG;3
giuseppe	ग्यूसेप	giuseppe	ग्यूसेप	ADV	PROPN;NOM;MASC;SG;3
nicholas	निकोलस	nicholas	निकोलस		PROPN;NOM;MASC;SG;3
tahsis	आबंटन	tahsis	आबंटन		N;NOM;MASC;SG;3
tahsis	आवंटन	tahsis	आवंटन		N;NOM;MASC;SG;3
tahsis	आबंटित	tahsis	आबंटित		ADJ
mobile	मोबाइल	mobile	मोबाइल		N;NOM;MASC;SG;3
mobile	मोबाईल	mobile	मोबाईल		PROPN;NOM;MASC;SG;3
irmak	नदी	irmak	नदी		N;NOM;FEM;SG;3
irmak	धारा	irmak	धारा		N;NOM;FEM;SG;3
irmak	स्ट्रीम	irmak	स्ट्रीम		N;NOM;MASC;SG;3
pennsylvania	पेन्सिलवेनिया	pennsylvani	पेन्सिलवेनिया	N;NOM;SG;3	PROPN;NOM;MASC;SG;3
roll	फेंकें	roll	फेंक		V;SBJV;PL;FIN;ACT
duygu	भावना	duygu	भावना		N;NOM;FEM;SG;3
duygu	जज्बात	duygu	जज्बात		N;NOM;MASC;SG;3
duygu	अनुभूति	duygu	अनुभूति		N;NOM;FEM;SG;3
duygu	भावना	duygu	भावना		N;NOM;FEM;SG;3
duygu	अहसास	duygu	अहसास		N;NOM;MASC;SG;3
duygu	भावनाओं	duygu	भावना		N;ACC;FEM;PL;3
duygu	भाव	duygu	भाव		N;NOM;MASC;SG;3
duygu	भावनाएं	duygu	भावना		N;NOM;FEM;PL;3
duygu	भावना	duygu	भावना		N;NOM;FEM;SG;3
görüntüler	छवि	görüntü	छवि	N;NOM;PL;3	N;NOM;FEM;SG;3
görüntüler	चित्र	görüntü	चित्र	N;NOM;PL;3	N;NOM;MASC;SG;3
görüntüler	बिंब	görüntü	बिंब	N;NOM;PL;3	N;NOM;MASC;SG;3
görüntüler	फुटेज	görüntü	फुटेज	N;NOM;PL;3	N;NOM;MASC;SG;3
görüntüler	प्रदर्शक	görüntü	प्रदर्शक	N;NOM;PL;3	N;NOM;MASC;SG;3
çağlar	आयु	çağ	आयु		N;NOM;FEM;SG;3
karın	उदर	kar	उदर		N;NOM;MASC;SG;3
karın	पत्नी	kar	पत्नी		N;NOM;FEM;SG;3
karın	बीवी	kar	बीवी		N;NOM;FEM;SG;3
ağzı	मुख	ağzı	मुख	N;NOM;SG;3	
işlemler	संचालन	işlem	संचालन	N;NOM;PL;3	N;NOM;MASC;SG;3
işlemler	परिचालन	işlem	परिचालन	N;NOM;PL;3	N;NOM;MASC;SG;3
işlemler	लेनदेन	işlem	लेनदेन	N;NOM;PL;3	N;NOM;MASC;SG;3
işlemler	ट्रांजेक्शन	işlem	ट्रांजेक्शन	N;NOM;PL;3	N;NOM;MASC;SG;3
guatemala	ग्वाटेमाला	guatemal	ग्वाटेमाला	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
yüzeyi	सतह	yüze	सतह		N;NOM;FEM;SG;3
arı	मधुमक्खियों	arı	मधुमक्खि		N;ACC;MASC;PL;3
arı	मधुमक्खी	arı	मधुमक्खी		N;NOM;MASC;SG;3
kitle	द्रव्यमान	kitle	द्रव्यमान		N;NOM;MASC;SG;3
yapraklı	पत्तेदार	yapraklı	पत्तेदार		N;NOM;MASC;SG;3
gey	gay	gey	gay		PROPN;NOM;MASC;SG;3
eleştirel	आलोचनात्मक	eleştirel	आलोचनात्मक		ADJ;NOM
eleştirel	क्रिटिकल	eleştirel	क्रिटिकल		PROPN;NOM;MASC;SG;3
eleştirel	महत्वपूर्ण	eleştirel	महत्वपूर्ण		ADJ
eleştirel	गंभीर	eleştirel	गंभीर		ADJ
eleştirel	नाजुक	eleştirel	नाजुक		PROPN;NOM;SG;3
lehçe	पोलिश	lehçe	पोलिश		PROPN;NOM;MASC;SG;3
lehçe	पॉलिश	lehçe	पॉलिश		N;NOM;MASC;SG;3
taze	ताजा	taze	ताजा		ADJ;NOM;MASC;SG
dakota	डकोटा	dakot	डकोटा	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
costa	कोस्टा	costa	कोस्टा	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
menzil	सीमा	menzil	सीमा		N;NOM;FEM;SG;3
menzil	दायरा	menzil	दायरा		N;NOM;MASC;SG;3
yağlı	चिकनी	yağlı	चिकना		ADJ;NOM;FEM;SG
kurumlar	संस्थाओं	kurum	संस्था	N;NOM;PL;3	N;ACC;FEM;PL;3
kurumlar	संस्थानों	kurum	संस्थान	N;NOM;PL;3	N;ACC;MASC;PL;3
işleyen	कामकाज	işle	कामकाज	V;PFV;IND;POS;PRS;V.PTCP	N;NOM;MASC;SG;3
kesim	कट	kesim	कट		V;SG;FIN;ACT
kesim	काटें	kesim	काट		V;SBJV;PL;3;FIN;ACT
kesim	कटिंग	kesim	कटिंग		PROPN;NOM;FEM;SG;3
silver	चाँदी	silve	चाँदी	PROPN;NOM;SG;3	N;NOM;FEM;SG;3
silver	चांदी	silve	चांदी	PROPN;NOM;SG;3	N;NOM;FEM;SG;3
yemin	प्रण	yemin	प्रण		N;NOM;MASC;SG;3
yemin	शपथ	yemin	शपथ		N;NOM;FEM;SG;3
yemin	कसम	yemin	कसम		N;NOM;FEM;SG;3
öncelikli	प्राथमिकता	öncelikli	प्राथमिकता	ADJ	N;NOM;FEM;SG;3
öncelikli	प्रधानता	öncelikli	प्रधानता	ADJ	N;NOM;FEM;SG;3
cesur	बहादुर	cesur	बहादुर		PROPN;NOM;MASC;SG;3
cesur	वीर	cesur	वीर		PROPN;NOM;MASC;SG;3
cesur	बोल्ड	cesur	बोल्ड		PROPN;NOM;MASC;SG;3
cesur	गाढ़ा	cesur	गाढ़ा		N;NOM;MASC;SG;3
cesur	बिंदास	cesur	बिंदास		PROPN;NOM;FEM;SG;3
cesur	साहसी	cesur	साहसी		N;NOM;MASC;SG;3
piyasa	बाजार	piyas	बाजार		N;NOM;MASC;SG;3
piyasa	बाज़ार	piyas	बाज़ार		N;NOM;MASC;SG;3
piyasa	मार्केट	piyas	मार्केट		N;NOM;MASC;SG;3
ihanet	विश्वासघात	ihanet	विश्वासघात		N;NOM;MASC;SG;3
ihanet	गद्दारी	ihanet	गद्दारी		N;NOM;FEM;SG;3
ihanet	विश्वासघात	ihanet	विश्वासघात		N;NOM;MASC;SG;3
ihanet	देशद्रोह	ihanet	देशद्रोह		PROPN;NOM;MASC;SG;3
rehberi	गाइड	rehber	गाइड	N;NOM;SG;3	
campbell	कैम्पबेल	campbell	कैम्पबेल	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
mitchell	मिशेल	mitchell	मिशेल	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG;3
başlıklar	विषयों	başlık	विषय	N;NOM;PL;3	N;ACC;MASC;PL;3
başlıklar	विषय	başlık	विषय	N;NOM;PL;3	N;NOM;MASC;SG;3
başlıklar	शीर्षक	başlık	शीर्षक	N;NOM;PL;3	N;NOM;MASC;SG;3
başlıklar	बैनर	başlık	बैनर	N;NOM;PL;3	N;NOM;MASC;SG;3
başlıklar	ध्वज	başlık	ध्वज	N;NOM;PL;3	N;NOM;MASC;SG;3
başlıklar	सुर्खियों	başlık	सुर्खी	N;NOM;PL;3	N;ACC;FEM;PL;3
büyü	वर्तनी	büy	वर्तनी		N;NOM;FEM;SG;3
büyü	मैजिक	büy	मैजिक		N;NOM;MASC;SG;3
palace	राजमहल	palace	राजमहल	N;NOM;SG;3	PROPN;NOM;MASC;SG;3
wolfgang	वुल्फगांग	wolfgang	वुल्फगांग	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
bella	बेला	bella	बेला		PROPN;NOM;FEM;SG;3
break	ब्रेक	break	ब्रेक		N;NOM;MASC;SG;3
hawaii	हवाई	hamai	हवाई		N;NOM
hawaii	हवाई	hamai	हवाई		N;NOM
yalın	सादा	yalın	सादा		ADJ;NOM;MASC;SG
yalın	मैदान	yalın	मैदान		N;NOM;MASC;SG;3
istihdam	रोज़गार	istihdam	रोजगार		N;NOM;MASC;SG;3
istihdam	रोजगार	istihdam	रोजगार		N;NOM;MASC;SG;3
istihdam	नियुक्ति	istihdam	नियुक्ति		N;NOM;FEM;SG;3
clara	क्लारा	clara	क्लारा	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
sosyoloji	समाजवाद	sosyoloji	समाजवाद		N;NOM;MASC;SG;3
sosyoloji	समाजशास्त्र	sosyoloji	समाजशास्त्र		N;NOM;MASC;SG;3
centre	केंद्र	centre	केंद्र	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
centre	केन्द्र	centre	केंद्र	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
ronald	रोनाल्ड	ronald	रोनाल्ड		PROPN;NOM;MASC;SG;3
benfica	बेनफिका	benfica	बेनफिका	N;NOM;SG;3	PROPN;NOM;MASC;SG;3
kozmik	ब्रह्माण्ड	kozmik	ब्रह्माण्ड		N;NOM;MASC;SG;3
kozmik	लौकिक	kozmik	लौकिक		PROPN;NOM;MASC;SG;3
aya	आया	aya	आ		V;PFV;MASC;SG;V.PTCP;ACT
koloni	उपनिवेशों	koloni	उपनिवेश		N;ACC;MASC;PL;3
koloni	उपनिवेशवाद	koloni	उपनिवेशवाद		N;NOM;MASC;SG;3
koloni	कॉलोनी	koloni	कॉलोनी		N;NOM;FEM;SG;3
koloni	उपनिवेश	koloni	उपनिवेश		N;NOM;MASC;SG;3
çevresel	पर्यावरणीय	çevresel	पर्यावरणीय		ADJ;NOM
turner	टर्नर	turne	टर्नर		PROPN;NOM;MASC;SG;3
geçit	गेट	geçit	गेट		N;NOM;MASC;SG;3
geçit	द्वार	geçit	द्वार		N;NOM;MASC;SG;3
geçit	फाटक	geçit	फाटक		N;NOM;MASC;SG;3
geçit	पोर्टल	geçit	पोर्टल		N;NOM;MASC;SG;3
geçit	गेटवे	geçit	गेटवा		N;NOM;MASC;SG;3
wimbledon	विम्बलडन	wimbledon	विम्बलडन		N;NOM;MASC;SG;3
ayni	वही	ayni	वह		PRO;NOM;SG;3
borough	बरो	borough	बरो		N;NOM;MASC;SG;3
ilkeleri	सिद्धांत	ilke	सिद्धान्त	N;NOM;PL;3	N;NOM;MASC;SG;3
ilkeleri	सिद्धान्त	ilke	सिद्धान्त	N;NOM;PL;3	N;NOM;MASC;SG;3
ilkeleri	नीतियों	ilke	नीति	N;NOM;PL;3	N;ACC;FEM;PL;3
girişim	उद्यम	giriş	उद्यम		N;NOM;MASC;SG;3
girişim	एंटरप्राइज	giriş	एंटरप्राइज		N;NOM;MASC;SG;3
girişim	एंटरप्राइज़	giriş	एंटरप्राइज़		N;NOM;MASC;SG;3
cape	केप	cape	केप	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
milwaukee	मिल्वौकी	milwaukee	मिल्वौकी	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
restore	लौटी	restore	लौट		V;PFV;FEM;SG;V.PTCP;ACT
sekreter	सचिव	sekreter	सचिव		N;NOM;MASC;SG;3
koruması	अंगरक्षक	koru	अंगरक्षक	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG;3
cook	कुक	cook	कुक		PROPN;NOM;MASC;SG;3
kamerun	कैमरून	kamer	कैमरून		PROPN;NOM;MASC;SG;3
şahsi	पर्सनल	şahsi	पर्सनल		N;NOM;MASC;SG;3
şahsi	व्यक्तिगत	şahsi	व्यक्तिगत		ADJ
şahsi	निजी	şahsi	निजी		ADJ;NOM
murphy	मर्फी	murphy	मर्फी		PROPN;NOM;MASC;SG;3
kısıtlı	प्रतिबंधित	kısıtlı	प्रतिबंधित		ADJ
kısıtlı	limited	kısıtlı	limited		PROPN;NOM
kısıtlı	सीमित	kısıtlı	सीमित		ADJ
bologna	बोलोग्ना	bologna	बोलोग्ना	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
sığır	ढोरों	sığır	ढोर		N;ACC;MASC;PL;3
sığır	चौपायों	sığır	चौपाय		N;ACC;MASC;PL;3
şövalye	नाईट	şövalye	नाईट		N;NOM;FEM;SG;3
ilke	पॉलिसी	ilke	पॉलिसी		N;NOM;FEM;SG;3
ilke	नीति	ilke	नीति		N;NOM;FEM;SG;3
ilke	सिद्धांत	ilke	सिद्धान्त		N;NOM;MASC;SG;3
ilke	सिद्धान्त	ilke	सिद्धान्त		N;NOM;MASC;SG;3
okullar	विद्यालय	okul	विद्यालय	N;NOM;PL;3	N;NOM;MASC;SG;3
okullar	स्कूल	okul	स्कूल	N;NOM;PL;3	N;NOM;MASC;SG;3
okullar	स्कूलों	okul	स्कूल	N;NOM;PL;3	N;ACC;MASC;PL;3
kanalları	चैनल	kanal	चैनल	N;ACC;PL;3	N;NOM;MASC;SG;3
kanalları	चैनल्स	kanal	चैनल	N;ACC;PL;3	N;NOM;MASC;PL;3
kardeşleri	सहोदर	kardeş	सहोदर	N;NOM;PL;3	PROPN;NOM;MASC;SG;3
roberts	रॉबर्ट्स	roberts	रॉबर्ट्स		PROPN;NOM;MASC;SG;3
akraba	संबंधी	akraba	संबंधी		ADJ
akraba	रिश्तेदार	akraba	रिश्तेदार		N;NOM;MASC;SG;3
akraba	सापेक्ष	akraba	सापेक्ष		N;NOM;MASC;SG;3
akraba	रिश्ता	akraba	रिश्ता		N;NOM;MASC;SG;3
akraba	सम्बन्ध	akraba	संबन्ध		N;NOM;MASC;SG;3
akraba	संबंध	akraba	संबंध		N;NOM;MASC;SG;3
akraba	संबंधित	akraba	संबंधित		ADJ
akraba	सम्बन्धित	akraba	संबन्धित		ADJ
castro	कास्त्रो	castro	कास्त्रो	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG;3
bonus	बोनस	bonus	बोनस		PROPN;NOM;MASC;SG;3
bonus	बोनस	bonus	बोनस		PROPN;NOM;MASC;SG;3
mirası	विरासत	mira	विरासत		N;NOM;FEM;SG;3
mirası	विरासत	mira	विरासत		N;NOM;FEM;SG;3
edge	किनारा	edge	किनारा		N;NOM;MASC;SG;3
edge	किनारे	edge	किनारा		N;NOM;MASC;SG;3
moğollar	मंगोलिया	moğol	मंगोलिया	ADJ;NOM;PL;3	PROPN;NOM;MASC;SG;3
moğollar	मंगोल	moğol	मंगोल	ADJ;NOM;PL;3	PROPN;NOM;MASC;SG;3
jin	जिन	jin	जो		DET;ACC;PL;3
tavuk	चिकन	tavuk	चिकन		N;NOM;MASC;SG;3
tavuk	मुर्गा	tavuk	मुर्गा		N;NOM;MASC;SG;3
tavuk	मुर्गियों	tavuk	मुर्गी		N;ACC;FEM;PL;3
binbaşı	मेजर	binbaşı	मेजर		N;NOM;MASC;SG;3
binbaşı	प्रमुख	binbaşı	प्रमुख		N;NOM;MASC;SG;3
deneyim	अनुभव	den	अनुभव		N;NOM;MASC;SG;3
ilkbahar	स्प्रिंग	ilkbahar	स्प्रिंग		N;NOM;FEM;SG;3
ilkbahar	बसंत	ilkbahar	बसंत		PROPN;NOM;MASC;SG;3
ilkbahar	वसंत	ilkbahar	वसंत		PROPN;NOM;MASC;SG;3
ilkbahar	वसन्त	ilkbahar	वसन्त		PROPN;NOM;MASC;SG;3
fiyat	कीमतों	fiyat	कीमत		N;ACC;FEM;PL;3
fiyat	दामों	fiyat	दाम		N;ACC;MASC;PL;3
fiyat	कीमतें	fiyat	कीमत		N;NOM;FEM;PL;3
fiyat	कीमत	fiyat	कीमत		N;NOM;FEM;SG;3
fiyat	मूल्य	fiyat	मूल्य		N;NOM;MASC;SG;3
fiyat	दाम	fiyat	दाम		N;NOM;MASC;PL;3
joan	जोआन	joan	जोआन		PROPN;NOM;MASC;SG;3
joan	जोन	joan	जोन		N;NOM;MASC;SG;3
çabaları	प्रयत्न	çaba	प्रयत्न	N;NOM;PL;3	N;NOM;MASC;SG;3
ötesinde	परे	öte	परे	N;ESS;SG;3	
dönüşümü	रूपांतरण	dönüşüm	रूपांतरण	N;ACC;SG;3	N;NOM;MASC;SG;3
ölçü	मूल्यांकन	ölçü	मूल्यांकन		N;NOM;MASC;SG;3
ölçü	मापन	ölçü	मापन		N;NOM;MASC;SG;3
sodyum	सोडियम	sodyu	सोडियम		N;NOM;MASC;SG;3
lüks	डीलक्स	lüks	डीलक्स		PROPN;NOM;MASC;SG;3
lüks	लक्ज़री	lüks	लक्ज़री		N;NOM;MASC;SG;3
dolaylı	अप्रत्यक्ष	dolaylı	अप्रत्यक्ष		PROPN;NOM;MASC;SG;3
stil	शैली	stil	शैली		N;NOM;FEM;SG;3
stil	अंदाज़	stil	अंदाज़		N;NOM;MASC;SG;3
stil	स्टाइल	stil	स्टाइल		N;NOM;MASC;SG;3
taban	बेस	taban	बेस		N;NOM;MASC;SG;3
taban	आधार	taban	आधार		N;NOM;MASC;SG;3
şok	सदमे	şok	सदमा		N;NOM;MASC;SG;3
şok	झटका	şok	झटका		N;NOM;MASC;SG;3
serin	मस्त	serin	मस्त		PROPN;NOM;MASC;SG;3
ishak	इसहाक़	ishak	इसहाक		PROPN;NOM;MASC;SG;3
karışımı	मिश्रणों	karışım	मिश्रण	N;NOM;SG;3	N;ACC;MASC;PL;3
beyoncé	बेयोंस	beyoncé	बेयोंस		PROPN;NOM;MASC;SG;3
nero	नीरो	nero	नीरो		PROPN;NOM;MASC;SG;3
wisconsin	विस्कॉन्सिन	wiscon	विस्कॉन्सिन	PROPN;NOM;SG;3	N;NOM;MASC;SG;3
hücreler	कक्ष	hücre	कक्ष	N;NOM;PL;3	
izni	इजाजत	izin	इजाजत		N;NOM;FEM;SG;3
izni	अनुमति	izin	अनुमति		N;NOM;FEM;SG;3
control	नियंत्रण	control	नियंत्रण		N;NOM;MASC;SG;3
control	कंट्रोल	control	कंट्रोल		N;NOM;MASC;SG;3
venüs	शुक्र	venüs	शुक्र		PROPN;NOM;MASC;SG;3
virüs	वायरल	virüs	वायरल		N;NOM;MASC;SG;3
virüs	वाइरल	virüs	वाइरल		N;NOM;MASC;SG;3
virüs	वाइरस	virüs	वाइरस		N;NOM;MASC;SG;3
virüs	विषाणु	virüs	विषाणु		N;NOM;MASC;SG;3
virüs	वायरस	virüs	वायरस		N;NOM;MASC;SG;3
gazeteciler	पत्रकारों	gazeteci	पत्रकार	N;NOM;PL;3	N;ACC;MASC;PL;3
gazeteciler	पत्रकारों	gazeteci	पत्रकार	N;NOM;PL;3	N;ACC;MASC;PL;3
gun	दिवस	gun	दिवस		N;NOM;MASC;SG;3
gun	दिन	gun	दिन		N;NOM;MASC;SG;3
budist	बौद्ध	budist	बौद्ध		N;NOM;MASC;SG;3
şartlar	शर्तों	şart	शर्त	N;NOM;PL;3	N;ACC;FEM;PL;3
şartlar	आवश्यकताओं	şart	आवश्यकता	N;NOM;PL;3	N;ACC;FEM;PL;3
şartlar	शर्तों	şart	शर्त	N;NOM;PL;3	N;ACC;FEM;PL;3
şartlar	शर्तो	şart	शर्त	N;NOM;PL;3	N;ACC;FEM;PL;3
sevgiler	प्यार	sevgi	प्यार	N;NOM;PL;3	N;NOM;MASC;SG;3
sevgiler	मोहब्बत	sevgi	मोहब्बत	N;NOM;PL;3	N;NOM;FEM;SG;3
