яно	jana	яно	jană		N;DEF;FEM;SG
еріка	erica	еріка	erică	PROPN;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
клієнта	clientul	клієнт	client	N;ANIM;ACC;MASC;SG	N;DEF;MASC;SG
допомогли	ajutat	допомогти	ajuta	V;PFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
медики	medic	медик	medic	N;ANIM;NOM;MASC;PL	N;INDF;MASC;SG
запах	miroase	запах	miros	N;INAN;NOM;MASC;SG	
гострий	sharp	гострий	sharp	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
деніел	daniel	деніел	daniel	PROPN;ANIM;NOM;MASC;SG	PROPN
циклів	ciclurile	цикл	ciclu	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
робін	robin	робін	robin	PROPN;ANIM;NOM;MASC;SG	PROPN
робін	robyn	робін	robyn	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
стануть	devin	стати	deveni	V;PFV;IND;PL;3;FUT;FIN	V;IND;PL;3;PRS;FIN
експерт	expertul	експерт	expert	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
експерт	expertă	експерт	expert	N;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
голуб	porumbelul	голуб	porumbel	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
голуб	porumbei	голуб	porumbă	N;ANIM;NOM;MASC;SG	N;DEF;MASC;PL
маркус	markus	маркус	markus	PROPN;ANIM;NOM;MASC;SG	PROPN
маркус	marcus	маркус	marcus	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
монгольська	mongol	монгольський	mongol	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
брюсселі	bruxelles	брюссель	bruxelles	PROPN;INAN;DAT;FEM;SG	PROPN
мовний	lingvistice	мовний	lingvistic	ADJ;NOM;MASC;SG	N;INDF;FEM;PL
мовний	lingvistică	мовний	lingvistic	ADJ;NOM;MASC;SG	N;INDF;FEM;SG
пальці	degetele	палець	deget	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
модулів	modulele	модулі	modul	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
плита	farfurie	плита	farfurie	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
плита	placă	плита	placă	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
плита	soba	плита	sobă	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
плита	sobă	плита	sobă	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
присягу	jurământul	присяг	jurământ	N;INAN;ACC;FEM;SG	N;DEF;MASC;SG
ініціатива	initiativa	ініціатива	initiativă	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
ініціатива	inițiativă	ініціатива	inițiativă	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
ініціатива	inițiativa	ініціатива	inițiativă	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
робот	robotul	робота	robot	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
агломерація	aglomerare	агломерація	aglomerare	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
цифра	cifra	цифра	cifră	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
цифра	cifră	цифра	cifră	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
обрати	alege	обрати	alege	V;PFV;NFIN	
знаменитого	erno	знаменитий	erno	ADJ;GEN;MASC;SG	PROPN
сусіднього	adiacente	сусідній	adiacent	ADJ;GEN;MASC;SG	ADJ;INDF;FEM;PL
фред	fred	фред	frede	PROPN;ANIM;NOM;MASC;SG	PROPN
зворотний	inversă	зворотний	invers	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
зворотний	inversa	зворотний	inversa	ADJ;NOM;MASC;SG	
зворотний	invers	зворотний	invers	ADJ;NOM;MASC;SG	ADV
зворотний	inversează	зворотний	inversa	ADJ;NOM;MASC;SG	V;IND;3;PRS;FIN
зворотний	reverse	зворотний	reverse	ADJ;NOM;MASC;SG	
зворотний	retrogradă	зворотний	retrogradă	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
вузькі	îngustă	вузький	îngust	ADJ;NOM;PL	ADJ;INDF;FEM;SG
вузькі	restrânge	вузький	restrânge	ADJ;NOM;PL	V;IND;SG;3;PRS;FIN
вузькі	îngust	вузький	îngust	ADJ;NOM;PL	ADJ;INDF;MASC;SG
лоуренс	lawrence	лоуренс	lawrenc	PROPN;ANIM;NOM;MASC;SG	PROPN
дощ	ploua	дощ	ploua	N;INAN;NOM;MASC;SG	
дощ	plouă	дощ	ploua	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
дощ	ploaie	дощ	ploaie	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
дощ	plouă	дощ	ploua	N;INAN;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
дощ	ploi	дощ	ploaie	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
дощ	rain	дощ	rain	N;INAN;NOM;MASC;SG	
навігації	navigare	навігація	navigare	N;INAN;ACC;FEM;PL	N;INDF;FEM;SG
навігації	navigație	навігація	navigație	N;INAN;ACC;FEM;PL	N;INDF;FEM;SG
навігації	navigatie	навігація	navigatie	N;INAN;ACC;FEM;PL	N;INDF;FEM;SG
балет	baletul	балет	balet	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
розпізнавання	autentificarea	розпізнавання	autentificare	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
розпізнавання	autentificare	розпізнавання	autentificare	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
джин	gin	джин	gin	PROPN;ANIM;NOM;MASC;SG	N;INDF;MASC;SG
джин	jean	джин	jean	PROPN;ANIM;NOM;MASC;SG	PROPN
джин	gene	джин	geană	PROPN;ANIM;NOM;MASC;SG	N;INDF;FEM;PL
джин	genă	джин	genă	PROPN;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
джин	gena	джин	genă	PROPN;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
ліжок	paturile	ліжок	pat	N;INAN;GEN;NEUT;PL	N;DEF;FEM;PL
комплексом	omologii	комплекс	omolog	N;INAN;INS;MASC;SG	N;DEF;MASC;PL
проникає	scurgeri	проникати	scurgere	V;IPFV;IND;SG;3;PRS;FIN	N;INDF;FEM;PL
взаємодію	interacțiuni	взаємодія	interacțiune	N;INAN;ACC;FEM;SG	N;INDF;FEM;PL
оману	oman	омана	oman	N;INAN;ACC;FEM;SG	PROPN
оману	încântă	омана	încânt	N;INAN;ACC;FEM;SG	V;IND;SG;3;PST;FIN
маямі	miami	маямі	miam	PROPN;INAN;NOM;MASC;SG	PROPN
плакат	posterul	плакат	poster	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
виставку	expozitie	виставка	expozitie	N;INAN;ACC;FEM;SG	N;INDF;FEM;SG
увійти	conectare	увійти	conectare	V;PFV;NFIN	N;INDF;FEM;SG
увійти	autentificare	увійти	autentificare	V;PFV;NFIN	N;INDF;FEM;SG
увійти	introdu	увійти	introdu	V;PFV;NFIN	
увійти	enter	увійти	enter	V;PFV;NFIN	
плату	taxa	плата	taxă	N;INAN;ACC;FEM;SG	N;DEF;FEM;SG
плату	taxă	плата	taxă	N;INAN;ACC;FEM;SG	N;INDF;FEM;SG
ранок	dimineata	ранок	dimineata	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
ранок	dimineața	ранок	dimineața	N;INAN;NOM;MASC;SG	ADV
ранок	neatza	ранок	neatză	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
освітні	educativ	освітній	educativ	ADJ;NOM;PL	ADJ;INDF;MASC;SG
аллен	allen	аллен	allen	PROPN;ANIM;NOM;MASC;SG	PROPN
презентації	prezentare	презентація	prezentare	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
презентації	prezentarea	презентація	prezentare	N;INAN;NOM;FEM;PL	N;DEF;FEM;SG
отруєння	otrăvirea	отруєння	otrăvire	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
отруєння	otrăvire	отруєння	otrăvire	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
вайт	albi	вайт	alb	PROPN;ANIM;NOM;MASC;SG	
вайт	albe	вайт	alb	PROPN;ANIM;NOM;MASC;SG	ADJ;INDF;FEM;PL
вайт	albă	вайт	alb	PROPN;ANIM;NOM;MASC;SG	ADJ;INDF;FEM;SG
вайт	alb	вайт	alb	PROPN;ANIM;NOM;MASC;SG	ADJ;INDF;MASC;SG
вайт	whyte	вайт	whyte	PROPN;ANIM;NOM;MASC;SG	PROPN
штурму	încălcare	штурма	încălcare	N;INAN;GEN;MASC;SG	N;INDF;FEM;SG
гвардія	garda	гвардія	gardă	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
овочі	vegetală	овочі	vegetală	N;INAN;NOM;MASC;PL	ADJ;INDF;FEM;SG
овочі	vegetal	овочі	vegetal	N;INAN;NOM;MASC;PL	ADJ;INDF;MASC;SG
овочі	legumă	овочі	legumă	N;INAN;NOM;MASC;PL	N;INDF;FEM;SG
овочі	legumele	овочі	legumă	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
неаполь	neapole	неаполь	neapol	PROPN;INAN;NOM;MASC;SG	N;INDF;MASC;SG
неаполь	napoli	неаполь	napoli	PROPN;INAN;NOM;MASC;SG	PROPN
альє	allier	альє	allier		PROPN
абсолютний	absolută	абсолютний	absolut	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
ахмед	ahmed	ахмед	ahmed	PROPN;ANIM;NOM;MASC;SG	PROPN
вимагати	revendicare	вимагати	revendicare	V;IPFV;NFIN	N;INDF;FEM;SG
політично	politic	політично	politic	ADV	ADJ;INDF;MASC;SG
пагорб	colina	пагірб	colină	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
пагорб	dealul	пагірб	deal	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
пагорб	hill	пагірб	hill	N;INAN;NOM;MASC;SG	PROPN
горіння	ardere	горіння	ardere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
горіння	combustie	горіння	combustie	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
франциска	franziska	франциска	franziska	N;ANIM;NOM;FEM;SG	N;DEF;FEM;SG
танкові	blindat	танковий	blinda	ADJ;NOM;PL	N;INDF;MASC;SG
танкові	blindată	танковий	blindată	ADJ;NOM;PL	ADJ;INDF;FEM;SG
рейси	zborurile	рейс	zbor	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
дром	drôme	дром	dr		N;INDF;FEM;SG
бін	bean	бін	bean	PROPN;ANIM;NOM;MASC;SG	PROPN
бін	fasole	бін	fasole	PROPN;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
корону	coroana	корона	coroană	N;INAN;ACC;FEM;SG	N;DEF;FEM;SG
корону	coroană	корона	coroană	N;INAN;ACC;FEM;SG	N;INDF;FEM;SG
корону	crown	корона	crown	N;INAN;ACC;FEM;SG	PROPN
росс	ross	росс	ross		PROPN
темна	dark	темний	dark	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
темна	întuneric	темний	întuneric	ADJ;NOM;FEM;SG	ADV
темна	intuneric	темний	intuneric	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
ернест	ernest	ернест	ernest	PROPN;ANIM;NOM;MASC;SG	PROPN
певне	specifică	певний	specifica	ADJ;NOM;NEUT;SG	V;IND;SG;3;PST;FIN
певне	specifice	певний	specific	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;PL
канзас	kansas	канзас	kansas	PROPN;INAN;NOM;MASC;SG	PROPN
ринків	piețele	ринок	piață	N;INAN;GEN;MASC;PL	N;DEF;FEM;PL
розробили	dezvoltate	розробити	dezvoltat	V;PFV;IND;PL;PST;FIN	ADJ;INDF;FEM;PL
розробили	dezvoltată	розробити	dezvolta	V;PFV;IND;PL;PST;FIN	ADJ;INDF;FEM;SG
розробили	dezvoltat	розробити	dezvolta	V;PFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
артиста	feat	артистий	feat	N;ANIM;ACC;MASC;SG	
леві	levi	леві	levi		PROPN
леві	levy	леві	levy		PROPN
леві	lévy	леві	lévy		
консенсусу	consensul	консенсус	consens	N;INAN;GEN;MASC;SG	N;DEF;MASC;SG
заповнення	umplutură	заповнення	umplutură	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
заповнення	umplere	заповнення	umplere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
заповнення	umple	заповнення	umple	N;INAN;NOM;NEUT;SG	
заповнення	umplere	заповнення	umplere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
допоможе	ajută	допомогти	ajuta	V;PFV;IND;SG;3;FUT;FIN	V;IND;SG;3;PST;FIN
загрожує	amenință	загрожувати	amenința	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN
русла	rugozitate	русло	rugozitate	N;INAN;NOM;NEUT;PL	N;INDF;FEM;SG
кваліфікація	calificarea	кваліфікація	calificare	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
кваліфікація	calificare	кваліфікація	calificare	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
лініями	liniile	лінія	linie	N;INAN;INS;FEM;PL	N;DEF;FEM;PL
нікарагуа	nicaragua	нікарагуа	nicaragua	PROPN;INAN;NOM;FEM;SG	PROPN
відвідати	vizită	відвідати	vizită	V;PFV;NFIN	N;INDF;FEM;SG
митець	artistă	митець	artistă	N;ANIM;NOM;MASC;SG	N;INDF;FEM;SG
митець	artista	митець	artista	N;ANIM;NOM;MASC;SG	N;DEF;FEM;SG
митець	artistul	митець	artist	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
алея	alee	алея	ale	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
алея	aleea	алея	alee	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
змінної	variabilă	змінний	variabilă	ADJ;GEN;FEM;SG	N;INDF;FEM;SG
змінної	variabile	змінний	variabilă	ADJ;GEN;FEM;SG	N;INDF;FEM;PL
змінної	variabila	змінний	variabilă	ADJ;GEN;FEM;SG	N;DEF;FEM;SG
початковій	elementară	початковий	elementar	ADJ;DAT;FEM;SG	ADJ;INDF;FEM;SG
початковій	elementare	початковий	elementar	ADJ;DAT;FEM;SG	ADJ;INDF;FEM;PL
космонавт	astronautul	космонавт	astronaut	N;ANIM;NOM;MASC;SG	N;DEF;MASC;SG
вогні	luminile	вогонь	lumină	N;INAN;NOM;MASC;PL	N;DEF;FEM;PL
потенційно	potențial	потенційно	potențial	ADV	N;INDF;MASC;SG
заколот	revolta	заколот	revolta	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
заколот	revoltă	заколот	revolta	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
напій	bea	напій	bea	N;INAN;NOM;MASC;SG	
напій	băutură	напій	băutură	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
боках	marcajele	бік	marcaj	N;INAN;ESS;MASC;PL	N;DEF;FEM;PL
сумніву	îndoiala	сумнів	îndoială	N;INAN;GEN;MASC;PL	N;DEF;FEM;SG
сумніву	îndoială	сумнів	îndoială	N;INAN;GEN;MASC;PL	N;INDF;FEM;SG
сумніву	indoiala	сумнів	indoială	N;INAN;GEN;MASC;PL	ADJ;DEF;FEM;SG
александер	alexandru	александер	alexandru	PROPN;ANIM;NOM;MASC;SG	PROPN
александер	alexander	александер	alexander	PROPN;ANIM;NOM;MASC;SG	PROPN
мінор	minore	мінор	minor		N;INDF;FEM;PL
мінор	minoră	мінор	minor		ADJ;INDF;FEM;SG
мінор	minora	мінор	minoră		N;DEF;FEM;SG
мінор	minor	мінор	minor		ADJ;INDF;MASC;SG
колегія	electorale	колегія	electoral	N;INAN;NOM;FEM;SG	ADJ;INDF;FEM;PL
колегія	electoral	колегія	electoral	N;INAN;NOM;FEM;SG	ADJ;INDF;MASC;SG
колегія	electorală	колегія	electoral	N;INAN;NOM;FEM;SG	ADJ;INDF;FEM;SG
колегія	collegium	колегія	collegium	N;INAN;NOM;FEM;SG	PROPN
кілометри	kilometrii	кілометр	kilometru	N;INAN;NOM;MASC;PL	N;DEF;MASC;PL
біхор	bihor	біхор	bihor	N;INAN;NOM;MASC;PL	PROPN
оплати	plata	оплата	plată	N;INAN;NOM;FEM;PL	N;DEF;FEM;SG
оплати	plată	оплата	plată	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
джонатан	jonathan	джонатан	jonathan	PROPN;ANIM;NOM;MASC;SG	PROPN
конкакаф	concacaf	конкакаф	concacaf	N;INAN;NOM;MASC;SG	PROPN
зруйнували	ruinat	зруйнувати	ruina	V;PFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
зруйнували	ruinată	зруйнувати	ruina	V;PFV;IND;PL;PST;FIN	ADJ;INDF;FEM;SG
безвісти	mia	безвісти	mi	N;ANIM;NOM;MASC;PL	
ном	nom	ми	nom	N;ANIM;NOM;MASC;SG	
товар	produsul	товар	produs	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
товар	produse	товар	produs	N;INAN;NOM;MASC;SG	N;INDF;FEM;PL
товар	marfa	товар	marfă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
виділив	alocate	виділити	alocat	V;PFV;MASC;IND;SG;PST;FIN	ADJ;INDF;FEM;PL
виділив	alocat	виділити	alocat	V;PFV;MASC;IND;SG;PST;FIN	ADJ;INDF;MASC;SG
виділив	alocată	виділити	alocat	V;PFV;MASC;IND;SG;PST;FIN	ADJ;INDF;FEM;SG
гострі	sharp	гострий	sharp	ADJ;NOM;PL	N;INDF;MASC;SG
сплави	aliaj	сплава	aliaj	N;INAN;NOM;MASC;PL	N;INDF;MASC;SG
франсіско	francisco	франсіско	francisco	PROPN;ANIM;NOM;FEM;SG	PROPN
видала	eliberat	видати	elibera	V;PFV;FEM;IND;SG;PST;FIN	ADJ;INDF;MASC;SG
видала	emis	видати	emite	V;PFV;FEM;IND;SG;PST;FIN	ADJ;INDF;MASC;SG
видала	emisă	видати	emite	V;PFV;FEM;IND;SG;PST;FIN	ADJ;INDF;FEM;SG
оае	eau	оае	au	PROPN;INAN;NOM;MASC;SG	
конкуренції	competitivă	конкуренція	competitiv	N;INAN;GEN;FEM;SG	ADJ;INDF;FEM;SG
конкуренції	competitiv	конкуренція	competitiv	N;INAN;GEN;FEM;SG	ADJ;INDF;MASC;SG
повідомила	avertizat	повідомити	avertiza	V;PFV;FEM;IND;SG;PST;FIN	ADJ;INDF;MASC;SG
проїзд	plimbare	проїзд	plimbare	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
проїзд	ride	проїзд	rid	N;INAN;NOM;MASC;SG	
проїзд	evaziune	проїзд	evaziune	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
проїзд	pasajul	проїзд	pasaj	N;INAN;NOM;MASC;SG	N;DEF;MASC;SG
рококо	rococo	рококо	rococo	N;INAN;NOM;MASC;SG	ADJ
хотіла	dorit	хотіти	dorit	V;IPFV;FEM;IND;SG;PST;FIN	ADJ;INDF;MASC;SG
хотіла	dorită	хотіти	dorit	V;IPFV;FEM;IND;SG;PST;FIN	ADJ;INDF;FEM;SG
математична	matematică	математичний	matematică	ADJ;NOM;FEM;SG	N;INDF;FEM;SG
факто	facto	факто	facto		
живим	vie	живий	viu	ADJ;INS;NEUT;SG	
бабуся	bunică	бабутися	bunic	N;ANIM;NOM;FEM;SG	N;INDF;FEM;SG
бабуся	bunica	бабутися	bunică	N;ANIM;NOM;FEM;SG	N;DEF;FEM;SG
бабуся	bunică	бабутися	bunic	N;ANIM;NOM;FEM;SG	N;INDF;FEM;SG
бабуся	bunica	бабутися	bunică	N;ANIM;NOM;FEM;SG	N;DEF;FEM;SG
кішки	pisicile	кішка	pisică	N;ANIM;NOM;FEM;PL	N;DEF;FEM;PL
кішки	calico	кішка	calico	N;ANIM;NOM;FEM;PL	N;INDF;MASC;SG
катастрофа	dezastrul	катастрофа	dezastru	N;INAN;NOM;FEM;SG	N;DEF;MASC;SG
катастрофа	catastrofa	катастрофа	catastrofa	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
катастрофа	catastrofă	катастрофа	catastrofă	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
ідеологія	ideologia	ідеологія	ideologie	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
ідеологія	ideologie	ідеологія	ideologie	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
тренто	trento	тренто	trento	PROPN;INAN;NOM;MASC;SG	PROPN
різноманітність	diversitatea	різноманітність	diversitate	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
різноманітність	diversitate	різноманітність	diversitate	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
різноманітність	varietate	різноманітність	varietate	N;INAN;NOM;FEM;SG	N;INDF;FEM;SG
різноманітність	varietatea	різноманітність	varietate	N;INAN;NOM;FEM;SG	N;DEF;FEM;SG
тонкий	subtile	тонкий	subte	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;PL
тонкий	subtilă	тонкий	subtil	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
тонкий	subtire	тонкий	subtire	ADJ;NOM;MASC;SG	
тонкий	subțire	тонкий	subțire	ADJ;NOM;MASC;SG	
компетенції	competență	компетенція	competență	N;INAN;NOM;FEM;PL	N;INDF;FEM;SG
христина	christina	христина	christina	N;ANIM;NOM;FEM;SG	N;DEF;FEM;SG
христина	krystyna	христина	krystyna	N;ANIM;NOM;FEM;SG	N;DEF;FEM;SG
христина	christine	христина	christine	N;ANIM;NOM;FEM;SG	N;INDF;FEM;SG
крісті	kristi	крість	kristi	PROPN;ANIM;NOM;FEM;SG	
крісті	christie	крість	christie	PROPN;ANIM;NOM;FEM;SG	N;INDF;FEM;SG
крісті	christy	крість	christy	PROPN;ANIM;NOM;FEM;SG	PROPN
анти	anti	анта	an		
бал	ball	бал	ball	N;INAN;NOM;MASC;SG	PROPN
бал	minge	бал	minge	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
бал	mingea	бал	minge	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
бал	bilă	бал	bilă	N;INAN;NOM;MASC;SG	N;INDF;FEM;SG
бал	bila	бал	bilă	N;INAN;NOM;MASC;SG	N;DEF;FEM;SG
дружині	sotie	дружина	sotie	N;ANIM;DAT;FEM;SG	N;INDF;FEM;SG
дружині	soția	дружина	soție	N;ANIM;DAT;FEM;SG	N;DEF;FEM;SG
дружині	soţia	дружина	soţia	N;ANIM;DAT;FEM;SG	N;DEF;FEM;SG
дружині	soție	дружина	soție	N;ANIM;DAT;FEM;SG	N;INDF;FEM;SG
дружині	nevasta	дружина	nevastă	N;ANIM;DAT;FEM;SG	N;DEF;FEM;SG
пережив	supraviețuit	пережити	supraviețui	V;PFV;MASC;IND;SG;PST;FIN	ADJ;INDF;MASC;SG
пережив	supravietuit	пережити	supravietui	V;PFV;MASC;IND;SG;PST;FIN	ADJ;INDF;MASC;SG
павел	pawel	павелти	pawel	PROPN;ANIM;NOM;MASC;SG	PROPN
павел	paweł	павелти	paweł	PROPN;ANIM;NOM;MASC;SG	PROPN
павел	pavel	павелти	pavel	PROPN;ANIM;NOM;MASC;SG	PROPN
переїхали	mutate	переїхати	muta	V;PFV;IND;PL;PST;FIN	ADJ;INDF;FEM;PL
переїхали	mutat	переїхати	muta	V;PFV;IND;PL;PST;FIN	ADJ;INDF;MASC;SG
переїхали	mutată	переїхати	muta	V;PFV;IND;PL;PST;FIN	ADJ;INDF;FEM;SG
підкорення	cucerire	підкорення	cucerire	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
підкорення	cucerirea	підкорення	cucerire	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
підкорення	cuceriri	підкорення	cucerire	N;INAN;NOM;NEUT;SG	N;INDF;FEM;PL
підкорення	cuceri	підкорення	cucere	N;INAN;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
підкорення	cuceresc	підкорення	cuceresc	N;INAN;NOM;NEUT;SG	V;IND;PL;3;PRS;FIN
підкорення	depunerea	підкорення	depunere	N;INAN;NOM;NEUT;SG	N;DEF;FEM;SG
підкорення	supunere	підкорення	supunere	N;INAN;NOM;NEUT;SG	N;INDF;FEM;SG
