kristus	kriste	kristus	krist	N;NOM;SG	V;IMP;SG;1;POS;FIN
todistajien	svědkové	todistaja	svědek	N;GEN;PL	N;ANIM;NOM;MASC;PL;POS
rich	bohaté	rich	bohatý	PROPN;NOM;SG	ADJ;NOM;NEUT;SG;POS
rich	bohatí	rich	bohatý	PROPN;NOM;SG	ADJ;ANIM;NOM;MASC;PL;POS
rich	bohatá	rich	bohatý	PROPN;NOM;SG	ADJ;NOM;FEM;SG;POS
rich	rich	rich	rich	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
rich	bohatý	rich	bohatý	PROPN;NOM;SG	ADJ;INAN;NOM;MASC;SG;POS
syytetty	obviněný	syyttää	obviněný	V;NOM;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS
syytetty	obviněn	syyttää	obviněný	V;NOM;SG;V.PTCP;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
syytetty	obžalovaný	syyttää	obžalovaný	V;NOM;SG;V.PTCP;PASS	ADJ;ANIM;NOM;MASC;SG;POS
syytetty	odpůrce	syyttää	odpůrce	V;NOM;SG;V.PTCP;PASS	N;ANIM;NOM;MASC;SG;POS
amos	amos	amos	amos	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
pakollinen	povinně	pakollinen	povinně	ADJ;NOM;SG	ADV;POS
pakollinen	povinně	pakollinen	povinně	ADJ;NOM;SG	ADV;POS
suositellaan	doporučujeme	suositella	doporučovat	V;IND;PRS;FIN;PASS	V;IPFV;IND;PL;1;POS;PRS;FIN;ACT
suositellaan	doporučené	suositella	doporučený	V;IND;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;POS
suositellaan	doporučuje	suositella	doporučovat	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
suositellaan	doporučená	suositella	doporučený	V;IND;PRS;FIN;PASS	ADJ;NOM;FEM;SG;POS
suositellaan	doporučeno	suositella	doporučený	V;IND;PRS;FIN;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
pennsylvanian	pensylvánii	pennsylvania	pensylvánie	N;GEN;SG	N;ACC;FEM;SG;POS
teräs	ocelový	teräs	ocelový	N;NOM;SG	ADJ;INAN;NOM;MASC;SG;POS
kohtauksia	záchvaty	kohtaus	záchvat	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
kohtauksia	scény	kohtaus	scéna	N;PRT;PL	N;NOM;FEM;PL;POS
vandalismia	vandalismus	vandalismi	vandalismus	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
pelaaminen	herní	pelaaminen	herní	N;NOM;SG	ADJ;NOM;MASC;SG;POS
tanner	tanner	tanner	tanner	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
hardy	hardy	hardy	hard	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
nielsen	nielsen	nielsä	nielsen	N;GEN;SG	PROPN;ANIM;NOM;MASC;SG;POS
kosovon	kosova	koso#von	kosovo	N;GEN;SG	N;NOM;FEM;SG;POS
kosovon	kosovu	koso#von	kosovo	N;GEN;SG	N;INAN;DAT;MASC;SG;POS
kosovon	kosovo	koso#von	kosovo	N;GEN;SG	N;NOM;NEUT;SG;POS
onnellinen	radost	onnellinen	radost	ADJ;NOM;SG	N;NOM;FEM;SG;POS
onnellinen	happy	onnellinen	happy	ADJ;NOM;SG	N;NOM;MASC;SG;POS
omaisuus	nemovitosti	omaisuus	nemovitost	N;NOM;SG	N;NOM;FEM;PL;POS
omaisuus	aktiva	omaisuus	aktivum	N;NOM;SG	N;NOM;NEUT;PL;POS
åke	åke	åke	åke	PROPN;NOM;SG	PROPN;NOM;MASC;SG;POS
åke	ake	åke	ake	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
hector	hector	hector	hector	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
hector	hectora	hector	hector	PROPN;NOM;SG	N;ANIM;ACC;MASC;SG;POS
moskeija	mešity	moskeija	mešita	N;NOM;SG	N;NOM;FEM;PL;POS
perustelu	argumenty	perustelu	argument	N;NOM;SG	N;INAN;NOM;MASC;PL;POS
maaliskuu	března	maaliskuu	březen	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
maaliskuu	pochodovat	maaliskuu	pochodovat	N;NOM;SG	V;IPFV;POS;NFIN
päällystetty	potažené	päällystää	potažený	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
päällystetty	dlážděné	päällystää	dlážděný	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
vankeudessa	zajetí	vankeus	zajetí	N;IN+ESS;SG	N;NOM;NEUT;SG;POS
trooppinen	tropické	trooppinen	tropický	ADJ;NOM;SG	ADJ;NOM;MASC;PL;POS
dion	dion	dio	dion		PROPN;ANIM;NOM;MASC;SG;POS
leonid	leonid	leonid	leonid	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
vastustajat	soupeř	vastustaja	soupeř	N;NOM;PL	N;ANIM;NOM;MASC;SG;POS
vastustajat	protivník	vastustaja	protivník	N;NOM;PL	N;ANIM;NOM;MASC;SG;POS
vastustajat	soupeře	vastustaja	soupeř	N;NOM;PL	N;ANIM;ACC;MASC;SG;POS
epäselvää	nejasný	epä#selvä	jasný	ADJ;PRT;SG	ADJ;INAN;NOM;MASC;SG;NEG
epäselvää	nejasná	epä#selvä	jasný	ADJ;PRT;SG	ADJ;NOM;FEM;SG;NEG
epäselvää	nejasné	epä#selvä	jasný	ADJ;PRT;SG	ADJ;NOM;NEUT;SG;NEG
ajattelu	přemýšlím	ajattelu	přemýšlet	N;NOM;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
deluxe	luxusní	deluxe	luxusní	N;NOM;SG	ADJ;NOM;MASC;SG;POS
väitteet	tvrzení	väite	tvrzení	N;NOM;PL	N;NOM;NEUT;SG;POS
väitteet	obvinění	väite	obvinění	N;NOM;PL	N;NOM;NEUT;SG;POS
väitteet	tvrzení	väite	tvrzení	N;NOM;PL	N;NOM;NEUT;SG;POS
väitteet	argumentace	väite	argumentace	N;NOM;PL	N;NOM;FEM;SG;POS
lisääntyy	zvyšování	lisääntyä	zvyšování	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
testi	otestovat	testi	otestovat	N;NOM;SG	V;PFV;POS;NFIN
testi	zkoušky	testi	zkouška	N;NOM;SG	N;NOM;FEM;PL;POS
havainnot	pozorování	havainto	pozorování	N;NOM;PL	N;NOM;NEUT;SG;POS
havainnot	zjištění	havainto	zjištění	N;NOM;PL	N;NOM;NEUT;SG;POS
weber	weber	weber	weber	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
hollywoodin	hollywood	hollywoodi	hollywood	N;GEN;SG	N;NOM;FEM;SG;POS
karttoja	map	kartta	mapa	N;PRT;PL	N;GEN;FEM;PL;POS
karttoja	mapy	kartta	mapa	N;PRT;PL	N;NOM;FEM;PL;POS
mohammed	mohammed	mohammed	mohammed	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG;POS
mohammed	mohamed	mohammed	mohamed	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG;POS
trinidad	trinidad	trinidad	trinidad	PROPN;NOM;SG	PROPN;NOM;FEM;SG;POS
bengt	bengt	bengt	bengt	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
biologian	biologie	biologia	biologie	N;GEN;SG	N;NOM;FEM;SG;POS
esine	objektu	esine	objekt	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
blade	ostří	blade	ostří		N;NOM;NEUT;SG;POS
blade	blade	blade	blát		N;INAN;NOM;MASC;SG;POS
blade	čepel	blade	čeplo		N;NOM;FEM;SG;POS
bang	bang	bang	banga	N;NOM;SG	PROPN;NOM;MASC;SG;POS
luola	jeskyni	luola	jeskyně	N;NOM;SG	N;ACC;FEM;SG;POS
luota	důvěru	luottaa	důvěra	V;IMP;SG;2;FIN;ACT	N;ACC;FEM;SG;POS
luota	důvěra	luottaa	důvěra	V;IMP;SG;2;FIN;ACT	N;NOM;FEM;SG;POS
syyriassa	sýrie	syyria	sýrie	N;IN+ESS;SG	PROPN;NOM;FEM;SG;POS
rangaistuksen	potrestání	rangaistus	potrestání	N;GEN;SG	N;NOM;NEUT;SG;POS
rangaistuksen	trest	rangaistus	trest	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
vaatimus	nárokovat	vaatimus	nárokovat	N;NOM;SG	V;PFV;POS;NFIN
eduardo	eduardo	edu#ardo	eduardo	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
mccoy	mccoy	mccoy	mccoy	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
jefferson	jefferson	jefferson	jefferson	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kotkassa	kotka	kotka	kotka	N;IN+ESS;SG	PROPN;ANIM;NOM;MASC;SG;POS
marseille	marseille	marsi	marseille	N;AT+ALL;SG	PROPN;NEUT;POS
mantereella	pevnině	manner	pevnina	N;AT+ESS
;SG	N;DAT;FEM;SG;POS
borg	borg	borg	borg	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
borg	borgové	borg	borgový	N;NOM;SG	N;ANIM;NOM;MASC;PL;POS
korttia	karet	kortti	karta	N;PRT;SG	N;GEN;FEM;PL;POS
korttia	karty	kortti	karta	N;PRT;SG	N;NOM;FEM;PL;POS
korttia	vizitky	kortti	vizitka	N;PRT;SG	N;NOM;FEM;PL;POS
kestävät	udržitelný	kestävä	udržitelný	V;IND;PL;3;PRS;FIN;ACT	ADJ;INAN;NOM;MASC;SG;POS
kestävät	udržitelná	kestävä	udržitelný	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;FEM;SG;POS
kestävät	udržitelné	kestävä	udržitelný	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;NEUT;SG;POS
kestävät	odolný	kestävä	odolný	V;IND;PL;3;PRS;FIN;ACT	ADJ;INAN;NOM;MASC;SG;POS
kestävät	trvalé	kestävä	trvalý	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;NEUT;SG;POS
kestävät	trvalé	kestävä	trvalý	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;NEUT;SG;POS
atari	atari	atari	atari	N;NOM;SG	PROPN;MASC;SG;POS
martha	marta	martha	marta	N;NOM;SG	PROPN;NOM;FEM;SG;POS
martha	martha	martha	martha	N;NOM;SG	PROPN;NOM;FEM;SG;POS
asiakkaan	zákaznice	asiakas	zákaznice	N;GEN;SG	N;NOM;FEM;SG;POS
asiakkaan	zákazník	asiakas	zákazník	N;GEN;SG	N;ANIM;NOM;MASC;SG;POS
asiakkaan	klienta	asiakas	klient	N;GEN;SG	N;ANIM;ACC;MASC;SG;POS
asiakkaan	zákazník	asiakas	zákazník	N;GEN;SG	N;ANIM;NOM;MASC;SG;POS
asiakkaan	klient	asiakas	klient	N;GEN;SG	N;ANIM;NOM;MASC;SG;POS
mama	mama	mama	mama	N;NOM;SG	PROPN;NOM;FEM;SG;POS
mama	mámo	mama	mámo	N;NOM;SG	INTJ
positiivisia	pozitiva	positiivinen	pozitivum	ADJ;PRT;PL	N;NOM;NEUT;PL;POS
shaw	shaw	shaw	shaw	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
shaw	shawa	shaw	shaw	PROPN;NOM;SG	N;ANIM;ACC;MASC;SG;POS
oikeudenkäynnin	proces	oikeuden#käynti	proces	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
oikeudenkäynnin	soud	oikeuden#käynti	soud	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
hiilen	uhlí	hiili	uhlí	N;GEN;SG	N;NOM;NEUT;SG;POS
hiilen	uhlík	hiili	uhlík	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
hiilen	uhlíkové	hiili	uhlíkový	N;GEN;SG	ADJ;NOM;NEUT;SG;POS
heikkeni	zhoršila	heiketä	zhoršit	V;IND;SG;3;PST;FIN;ACT	V;PFV;POS;PST;V.PTCP;ACT
école	école	école	écol	N;NOM;SG	PROPN;FEM;SG;POS
haastaa	výzvu	haastaa	výzva	V;IND;SG;3;PRS;FIN;ACT	N;ACC;FEM;SG;POS
haastaa	výzva	haastaa	výzva	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG;POS
haastaa	náročná	haastaa	náročný	V;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;FEM;SG;POS
haastaa	náročné	haastaa	náročný	V;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;NEUT;SG;POS
haastaa	sue	haastaa	sue	V;IND;SG;3;PRS;FIN;ACT	PROPN;FEM;SG;POS
blu	blu	blu	blo	N;NOM;SG	PROPN;NOM;MASC;SG;POS
latinalaisen	latinské	latinalainen	latinský	ADJ;GEN;SG	ADJ;NOM;NEUT;SG;POS
latinalaisen	latina	latinalainen	latina	ADJ;GEN;SG	N;NOM;FEM;SG;POS
latinalaisen	latinsky	latinalainen	latinsky	ADJ;GEN;SG	ADV;POS
tiedoston	spis	tiedosto	spis	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
tiedoston	soubor	tiedosto	soubor	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
tavaraa	věci	tavara	věc	N;PRT;SG	N;NOM;FEM;PL;POS
tavaraa	zboží	tavara	zboží	N;PRT;SG	N;NOM;NEUT;SG;POS
taistelija	bojovníka	taistelija	bojovník	N;NOM;SG	N;ANIM;ACC;MASC;SG;POS
kerroksen	vrstvu	kerros	vrstva	N;GEN;SG	N;ACC;FEM;SG;POS
kerroksen	vrstvy	kerros	vrstva	N;GEN;SG	N;NOM;FEM;PL;POS
kerroksen	vrstva	kerros	vrstva	N;GEN;SG	N;NOM;FEM;SG;POS
projektia	projekt	projekti	projekt	N;PRT;SG	N;INAN;NOM;MASC;SG;POS
projektia	projektu	projekti	projekt	N;PRT;SG	N;INAN;GEN;MASC;SG;POS
vaihtoehtoinen	alternativa	vaihto#ehtoinen	alternativa	ADJ;NOM;SG	N;NOM;FEM;SG;POS
vaihtoehtoinen	náhradník	vaihto#ehtoinen	náhradník	ADJ;NOM;SG	N;ANIM;NOM;MASC;SG;POS
taustaa	pozadí	tausta	pozadí	N;PRT;SG	N;NOM;NEUT;SG;POS
taustaa	zázemí	tausta	zázemí	N;PRT;SG	N;NOM;NEUT;SG;POS
myöntänyt	přijat	myöntää	přijatý	V;NOM;SG;V.PTCP;ACT	ADJ;MASC;SG;POS;V.PTCP;PASS
rey	rey	rey	rey		PROPN;ANIM;NOM;MASC;SG;POS
juoma	pít	juoma	pít	N;NOM;SG	V;POS;NFIN
juoma	pít	juoma	pít	N;NOM;SG	V;POS;NFIN
juoma	nápoje	juoma	nápoj	N;NOM;SG	N;INAN;NOM;MASC;PL;POS
saavutettiin	dosaženo	saavuttaa	dosažený	V;IND;PST;FIN;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
saavutettiin	dosažena	saavuttaa	dosažený	V;IND;PST;FIN;PASS	ADJ;POS;V.PTCP;PASS
saavutettiin	dosažen	saavuttaa	dosažený	V;IND;PST;FIN;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
saavutettiin	dosáhli	saavuttaa	dosáhnout	V;IND;PST;FIN;PASS	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
saavutettiin	dosaženo	saavuttaa	dosažený	V;IND;PST;FIN;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
saavutettiin	dosažený	saavuttaa	dosažený	V;IND;PST;FIN;PASS	ADJ;INAN;NOM;MASC;SG;POS
saavutettiin	dosažen	saavuttaa	dosažený	V;IND;PST;FIN;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
saavutettiin	dosažené	saavuttaa	dosažený	V;IND;PST;FIN;PASS	ADJ;NOM;MASC;PL;POS
kaari	křivky	kaari	křivka	N;NOM;SG	N;NOM;FEM;PL;POS
kaari	arch	kaari	arch	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
elliott	elliott	elliott	elliott	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
fanit	fanoušky	fani	fanoušek	N;NOM;PL	N;ANIM;ACC;MASC;PL;POS
käytettyä	strávil	käyttää	strávit	V;PRT;SG;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
matematiikkaa	matematika	matematiikka	matematika	N;PRT;SG	N;NOM;FEM;SG;POS
matematiikkaa	matematiku	matematiikka	matematika	N;PRT;SG	N;ACC;FEM;SG;POS
matematiikkaa	matematiky	matematiikka	matematika	N;PRT;SG	N;NOM;FEM;PL;POS
matematiikkaa	matematika	matematiikka	matematika	N;PRT;SG	N;NOM;FEM;SG;POS
matematiikkaa	matematiku	matematiikka	matematika	N;PRT;SG	N;ACC;FEM;SG;POS
matematiikkaa	matematiky	matematiikka	matematika	N;PRT;SG	N;NOM;FEM;PL;POS
matematiikkaa	matice	matematiikka	matika	N;PRT;SG	N;NOM;FEM;SG;POS
matematiikkaa	matematika	matematiikka	matematika	N;PRT;SG	N;NOM;FEM;SG;POS
havaitaan	odhalování	havaita	odhalování	V;IND;PRS;FIN;PASS	N;NOM;NEUT;SG;POS
areenalla	aréně	areena	aréna	N;AT+ESS
;SG	N;DAT;FEM;SG;POS
valloittaa	dobývání	valloittaa	dobývání	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
valloittaa	dobytí	valloittaa	dobytí	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
patrik	patrik	patrikku	patrik	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
patrik	patrik	patrikku	patrik	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
patrik	patrick	patrikku	patrick	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
kadonneet	zmizela	kadota	zmizet	V;NOM;PL;V.PTCP;ACT	V;POS;PST;V.PTCP;ACT
kadonneet	zmizel	kadota	zmizet	V;NOM;PL;V.PTCP;ACT	V;MASC;SG;POS;PST;V.PTCP;ACT
istuu	sezení	istua	sezení	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
istuu	posezení	istua	posezení	V;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
istuu	sedící	istua	sedící	V;IND;SG;3;PRS;FIN;ACT	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
benin	bene	benin	bene	V;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG;POS
benin	ben	benin	ben	V;IND;SG;1;PRS;FIN;ACT	PROPN;ANIM;NOM;MASC;SG;POS
benin	benin	benin	benin	V;IND;SG;1;PRS;FIN;ACT	PROPN;INAN;NOM;MASC;SG;POS
tulot	příjem	tulo	příjem	N;NOM;PL	N;INAN;NOM;MASC;SG;POS
tulot	výdělek	tulo	výdělek	N;NOM;PL	N;INAN;NOM;MASC;SG;POS
tulot	příjem	tulo	příjem	N;NOM;PL	N;INAN;NOM;MASC;SG;POS
manhattan	manhattanu	manhattaa	manhattan	N;NOM;SG	N;INAN;DAT;MASC;SG;POS
cohen	cohen	cohe	cohen	PROPN;NOM;SG	N;ANIM;NOM;MASC;SG;POS
zhang	zhang	zhang	zhang	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
glam	glam	glam	glam	N;NOM;SG	PROPN;MASC;SG;POS
kehittyvät	rozvojových	kehittyä	rozvojový	V;IND;PL;3;PRS;FIN;ACT	ADJ;GEN;MASC;PL;POS
kehittyvät	rozvíjení	kehittyä	rozvíjení	V;IND;PL;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
solmun	uzel	solmu	uzel	N;GEN;SG	N;INAN;NOM;MASC;SG;POS
geneven	ženevě	Geneve	ženeva	N;GEN;SG	N;DAT;FEM;SG;POS
johdanto	předmluvě	johdanto	předmluva	N;NOM;SG	N;DAT;FEM;SG;POS
ensisijainen	priorita	ensisijainen	priorita	ADJ;NOM;SG	N;NOM;FEM;SG;POS
ensisijainen	přednost	ensisijainen	přednost	ADJ;NOM;SG	N;NOM;FEM;SG;POS
ensisijainen	priority	ensisijainen	priorita	ADJ;NOM;SG	N;NOM;FEM;PL;POS
poliitikot	politikům	poliitikko	politik	N;NOM;PL	N;ANIM;DAT;MASC;PL;POS
poliitikot	politiků	poliitikko	politik	N;NOM;PL	N;ANIM;GEN;MASC;PL;POS
vapautta	svoboda	vapaus	svoboda	N;PRT;SG	N;NOM;FEM;SG;POS
vapautta	volnost	vapaus	volnost	N;PRT;SG	N;NOM;FEM;SG;POS
vapautta	svobodu	vapaus	svoboda	N;PRT;SG	N;ACC;FEM;SG;POS
laajentunut	rozšířené	laajentua	rozšířený	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS
laajentunut	rozšířené	laajentua	rozšířený	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS
laajentunut	rozšířené	laajentua	rozšířený	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS
laajentunut	rozšířená	laajentua	rozšířený	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG;POS
polttoainetta	paliva	poltto#aine	palivo	N;PRT;SG	N;NOM;NEUT;PL;POS
polttoainetta	palivo	poltto#aine	palivo	N;PRT;SG	N;NOM;NEUT;SG;POS
claire	claire	claire	claire	N;NOM;SG	PROPN;NOM;FEM;SG;POS
deportivo	deportivo	deportivo	deportivo		N;NOM;NEUT;SG;POS
pidempään	delší	pitkään	dlouhý	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
päivällä	denní	päivä	denní	N;AT+ESS
;SG	ADJ;NOM;MASC;SG;POS
estävät	bránění	estää	bránění	V;IND;PL;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
estävät	maření	estää	maření	V;IND;PL;3;PRS;FIN;ACT	N;NOM;NEUT;SG;POS
lääkkeitä	léky	lääke	lék	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
lääkkeitä	léčiva	lääke	léčivo	N;PRT;PL	N;NOM;NEUT;PL;POS
lääkkeitä	léky	lääke	lék	N;PRT;PL	N;INAN;NOM;MASC;PL;POS
torin	tori	tori	tori	N;GEN;SG	PROPN;NOM;FEM;SG;POS
iris	iris	iris	iris	N;NOM;SG	PROPN;NOM;FEM;SG;POS
tomas	tomas	tomas	tomas	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
tomas	tomáš	tomas	tomáš	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
done	provedeno	done	provedený		ADJ;NEUT;SG;POS;V.PTCP;PASS
done	udělal	done	udělat		V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
done	hotová	done	hotový		ADJ;NOM;FEM;SG;POS
done	hotovo	done	hotový		N;NOM;NEUT;SG;POS
mittaa	opatření	mitata	opatření	V;IMP;SG;2;FIN;ACT	N;NOM;NEUT;SG;POS
vahvaa	silně	vahva	silně	ADJ;PRT;SG	ADV;POS
vahvaa	silná	vahva	silný	ADJ;PRT;SG	ADJ;NOM;FEM;SG;POS
vahvaa	silné	vahva	silný	ADJ;PRT;SG	ADJ;NOM;NEUT;SG;POS
vahvaa	silný	vahva	silný	ADJ;PRT;SG	ADJ;INAN;NOM;MASC;SG;POS
heli	heli	heli	helo	PROPN;NOM;SG	PROPN;NOM;MASC;SG;POS
kerho	club	kerho	club	N;NOM;SG	PROPN;INAN;NOM;MASC;SG;POS
kerho	klubová	kerho	klubový	N;NOM;SG	ADJ;NOM;FEM;SG;POS
kerho	klubu	kerho	klub	N;NOM;SG	N;INAN;DAT;MASC;SG;POS
kerho	klubovně	kerho	klubovna	N;NOM;SG	N;DAT;FEM;SG;POS
simmons	simmons	simmons	simmons		PROPN;ANIM;NOM;MASC;SG;POS
rahoitus	finance	rahoitus	finance	N;NOM;SG	N;NOM;FEM;PL;POS
rahoitus	financovat	rahoitus	financovat	N;NOM;SG	V;IPFV;POS;NFIN
tiibetin	tibetské	tiibetti	tibetský	N;GEN;SG	ADJ;NOM;NEUT;SG;POS
tiibetin	tibetu	tiibetti	tibet	N;GEN;SG	N;INAN;DAT;MASC;SG;POS
kohtuullisen	přiměřeně	kohtuullinen	přiměřeně	ADJ;GEN;SG	ADV;POS
kohtuullisen	rozumně	kohtuullinen	rozumně	ADJ;GEN;SG	ADV;POS
kohtuullisen	mírně	kohtuullinen	mírně	ADJ;GEN;SG	ADV;POS
kohtuullisen	poměrně	kohtuullinen	poměrně	ADJ;GEN;SG	ADV;POS
kohtuullisen	středně	kohtuullinen	středně	ADJ;GEN;SG	ADV;POS
kohtuullisen	rozumná	kohtuullinen	rozumný	ADJ;GEN;SG	ADJ;NOM;FEM;SG;POS
kohtuullisen	přiměřené	kohtuullinen	přiměřený	ADJ;GEN;SG	ADJ;NOM;NEUT;SG;POS
kohtuullisen	rozumný	kohtuullinen	rozumný	ADJ;GEN;SG	ADJ;INAN;NOM;MASC;SG;POS
kohtuullisen	přiměřený	kohtuullinen	přiměřený	ADJ;GEN;SG	ADJ;INAN;NOM;MASC;SG;POS
kohtuullisen	rozumné	kohtuullinen	rozumný	ADJ;GEN;SG	ADJ;NOM;NEUT;SG;POS
sidottu	svázané	sidottu	svázaný	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;MASC;PL;POS
sidottu	vázané	sidottu	vázaný	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;POS
sidottu	svázané	sidottu	svázaný	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;MASC;PL;POS
sidottu	svázaný	sidottu	svázaný	V;NOM;SG;V.PTCP;ACT	ADJ;INAN;NOM;MASC;SG;POS
kykenevät	schopen	kyetä	schopný	V;IND;PL;3;PRS;FIN;ACT	ADJ;MASC;SG;POS
kykenevät	schopná	kyetä	schopný	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;FEM;SG;POS
kykenevät	schopný	kyetä	schopný	V;IND;PL;3;PRS;FIN;ACT	ADJ;ANIM;NOM;MASC;SG;POS
kykenevät	schopného	kyetä	schopný	V;IND;PL;3;PRS;FIN;ACT	ADJ;ANIM;GEN;MASC;SG;POS
kykenevät	schopné	kyetä	schopný	V;IND;PL;3;PRS;FIN;ACT	ADJ;NOM;NEUT;SG;POS
giorgio	giorgio	giorgio	giorgio	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
vastauksen	odpovědět	vastaus	odpovědět	N;GEN;SG	V;POS;NFIN
vastauksen	odpověď	vastaus	odpověď	N;GEN;SG	N;NOM;FEM;SG;POS
desmond	desmond	desmond	desmond	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
hai	hai	hai	hai	N;NOM;SG	PROPN;ANIM;NOM;MASC;SG;POS
hai	žraloka	hai	žralok	N;NOM;SG	N;ANIM;ACC;MASC;SG;POS
sylvia	sylvie	sylvä	sylvie	N;NOM;SG	PROPN;NOM;FEM;SG;POS
este	překážku	este	překážka	N;NOM;SG	N;ACC;FEM;SG;POS
este	bariéry	este	bariéra	N;NOM;SG	N;NOM;FEM;PL;POS
este	bariéru	este	bariéra	N;NOM;SG	N;ACC;FEM;SG;POS
poikkeuksia	výjimky	poikkeus	výjimka	N;PRT;PL	N;NOM;FEM;PL;POS
poikkeuksia	výjimky	poikkeus	výjimka	N;PRT;PL	N;NOM;FEM;PL;POS
sherlock	sherlocku	sherlock	sherlock	N;NOM;SG	N;ACC;FEM;SG;POS
kori	košíku	kori	košík	N;NOM;SG	N;INAN;GEN;MASC;SG;POS
