eagle	kartal	eagle	kartal	ADJ;POS	
platformy	platform	platforma	platform	N;NOM;FEM;PL;POS	
platformy	platformu	platforma	platform	N;NOM;FEM;PL;POS	N;NOM;SG;3
dramatický	dramatik	dramatický	dramatik	ADJ;INAN;NOM;MASC;SG;POS	
kritérium	furkan	kritérium	furk	N;NOM;NEUT;SG;POS	
molekul	moleküller	molekula	molek	N;GEN;FEM;PL;POS	N;NOM;PL;3
molekul	molekül	molekula	molekül	N;GEN;FEM;PL;POS	N;NOM;SG;3
morris	morris	morris	morris	PROPN;ANIM;NOM;MASC;SG;POS	
walker	walker	walker	walker	PROPN;ANIM;NOM;MASC;SG;POS	PROPN;NOM;SG;3
pokoje	odaları	pokoj	oda	N;INAN;NOM;MASC;PL;POS	N;ACC;PL;3
pokoje	oda	pokoj	oda	N;INAN;NOM;MASC;PL;POS	N;NOM;SG;3
fasáda	cephe	fasáda	cephe	N;NOM;FEM;SG;POS	
mléko	süt	mléko	süt	N;NOM;NEUT;SG;POS	
mléko	milk	mléko	milk	N;NOM;NEUT;SG;POS	
mléko	sütlü	mléko	sütlü	N;NOM;NEUT;SG;POS	
malíři	ressam	malíř	ressam	N;ANIM;NOM;MASC;PL;POS	
vyobrazení	tasvirleri	vyobrazení	tasvir	N;NOM;NEUT;SG;POS	N;NOM;PL;3
otvory	delikler	otvor	delik	N;INAN;NOM;MASC;PL;POS	ADJ;NOM;PL;3
otvory	delik	otvor	delik	N;INAN;NOM;MASC;PL;POS	
ralph	ralph	ralph	ralph	PROPN;ANIM;NOM;MASC;SG;POS	
kvantové	kuantum	kvantový	kuantum	ADJ;NOM;NEUT;SG;POS	N;NOM;SG;3
oblíbená	popüler	oblíbený	popü	ADJ;NOM;FEM;SG;POS	
oblíbená	sevilen	oblíbený	sev	ADJ;NOM;FEM;SG;POS	V;PFV;IND;POS;PRS;V.PTCP;PASS
oblíbená	favori	oblíbený	favori	ADJ;NOM;FEM;SG;POS	
oblíbená	favori	oblíbený	favori	ADJ;NOM;FEM;SG;POS	
oblíbená	gözde	oblíbený	gözde	ADJ;NOM;FEM;SG;POS	
baptiste	baptiste	baptiste	baptis	PROPN;ANIM;NOM;MASC;SG;POS	
příloha	eki	příloha	ki	N;NOM;FEM;SG;POS	
příloha	ek	příloha	ek	N;NOM;FEM;SG;POS	
bass	levrek	bass	levrek	PROPN;INAN;NOM;MASC;SG;POS	N;NOM;SG;3
bass	bas	bass	bas	PROPN;INAN;NOM;MASC;SG;POS	
bass	bass	bass	bass	PROPN;INAN;NOM;MASC;SG;POS	
helsinkách	helsinki	helsinka	helsinki	N;DAT;FEM;PL;POS	
jupiter	jupiter	jupiter	jupiter	N;INAN;NOM;MASC;SG;POS	PROPN;NOM;SG;3
kazachstán	kazakistan	kazachstán	kazakistan	N;INAN;NOM;MASC;SG;POS	PROPN;NOM;SG;3
dobývání	fetih	dobývání	fetih	N;NOM;NEUT;SG;POS	
dobývání	fetih	dobývání	fetih	N;NOM;NEUT;SG;POS	
kolegů	meslektaş	kolega	meslektaş	N;ANIM;GEN;MASC;PL;POS	N;NOM;SG;3
turbo	turbo	turbo	turbo	PROPN;INAN;NOM;MASC;SG;POS	
android	android	android	android	N;NOM;MASC;SG;POS	
koření	bahar	koření	bahar	N;NOM;NEUT;SG;POS	
sůl	tuz	sůl	tuz	N;NOM;FEM;SG;POS	
sůl	salt	sůl	salt	N;NOM;FEM;SG;POS	
sůl	tuzu	sůl	tuz	N;NOM;FEM;SG;POS	
abstraktní	soyut	abstraktní	soyut	ADJ;NOM;MASC;SG;POS	
abstraktní	özet	abstraktní	özet	ADJ;NOM;MASC;SG;POS	
převrat	darbe	převrat	darbe	N;INAN;NOM;MASC;SG;POS	
maxima	maximus	maximum	maximus	N;NOM;NEUT;SG;POS	PROPN;NOM;SG;3
maxima	maxim	maximum	maxim	N;NOM;NEUT;SG;POS	
maxima	maxima	maximum	masim	N;NOM;NEUT;SG;POS	PROPN;NOM;SG;3
krvi	kan	krev	kan	N;DAT;FEM;SG;POS	
krvi	blood	krev	blood	N;DAT;FEM;SG;POS	
mozart	mozart	mozart	mozart	N;ANIM;NOM;MASC;SG;POS	
laurent	laurent	laurent	laurent	PROPN;ANIM;NOM;MASC;SG;POS	PROPN;NOM;SG;3
mini	mini	mini	mini	N;INAN;NOM;MASC;SG;POS	
happy	mutluluklar	happy	mutluluk	N;NOM;MASC;SG;POS	N;NOM;PL;3
happy	mutlu	happy	mutlu	N;NOM;MASC;SG;POS	ADJ
happy	happy	happy	happy	N;NOM;MASC;SG;POS	
vinci	vince	vince	vin	N;ANIM;NOM;MASC;SG;POS	
vinci	vinci	vince	vinci	N;ANIM;NOM;MASC;SG;POS	
christoph	christoph	christopha	christoph	PROPN;ANIM;NOM;MASC;SG;POS	PROPN;NOM;SG;3
zaplatit	ödeme	zaplatit	öde	V;PFV;POS;NFIN	
zaplatit	öde	zaplatit	öd	V;PFV;POS;NFIN	
sigmund	sigmund	sigmund	sigmund	PROPN;ANIM;NOM;MASC;SG;POS	
hunter	avcı	hunter	avcı	PROPN;ANIM;NOM;MASC;SG;POS	
hunter	hunter	hunter	hunter	PROPN;ANIM;NOM;MASC;SG;POS	
hunter	avcılar	hunter	avcı	PROPN;ANIM;NOM;MASC;SG;POS	
postupné	kademeli	postupný	kademeli	ADJ;NOM;NEUT;SG;POS	
postupné	aşamalı	postupný	aşamalı	ADJ;NOM;NEUT;SG;POS	
postupné	yenilikçi	postupný	yenilikçi	ADJ;NOM;NEUT;SG;POS	N;NOM;SG;3
postupné	ilerici	postupný	ilerici	ADJ;NOM;NEUT;SG;POS	
termíny	tarihleri	termín	tarih	N;INAN;NOM;MASC;PL;POS	N;ACC;PL;3
termíny	koşul	termín	koşul	N;INAN;NOM;MASC;PL;POS	
termíny	koşulları	termín	koşul	N;INAN;NOM;MASC;PL;POS	N;ACC;PL;3
jezdce	atlı	jezdec	atlı	N;ANIM;ACC;MASC;PL;POS	
jezdce	süvari	jezdec	süvari	N;ANIM;ACC;MASC;PL;POS	
jezdce	sürücü	jezdec	sürücü	N;ANIM;ACC;MASC;PL;POS	
jezdce	rider	jezdec	rider	N;ANIM;ACC;MASC;PL;POS	
jezdce	binici	jezdec	binici	N;ANIM;ACC;MASC;PL;POS	
jezdce	sürücüler	jezdec	sürücü	N;ANIM;ACC;MASC;PL;POS	N;NOM;PL;3
bordeaux	bordeaux	bordeaux	bordeau	PROPN;INAN;NOM;MASC;SG;POS	N;NOM;SG;3
tbilisi	tiflis	tbilise	tiflis	PROPN;NEUT;POS	PROPN;NOM;SG;3
loďstva	filoları	loďstvo	filo	N;NOM;NEUT;PL;POS	N;ACC;PL;3
nacional	nacional	nacional	nacional	PROPN;NOM;NEUT;SG;POS	PROPN;NOM;SG;3
kapitál	başkent	kapitál	başkent	N;INAN;NOM;MASC;SG;POS	
kapitál	sermaye	kapitál	sermaye	N;INAN;NOM;MASC;SG;POS	
stack	yığın	stack	yığın	N;INAN;NOM;MASC;SG;POS	
stack	stack	stack	stack	N;INAN;NOM;MASC;SG;POS	
okamžik	anı	okamžik	an	N;INAN;NOM;MASC;SG;POS	
dědeček	dede	dědeček	de	N;ANIM;NOM;MASC;SG;POS	
dědeček	büyükbaba	dědeček	büyükbaba	N;ANIM;NOM;MASC;SG;POS	
dědeček	büyükbaba	dědeček	büyükbaba	N;ANIM;NOM;MASC;SG;POS	
dědeček	dede	dědeček	de	N;ANIM;NOM;MASC;SG;POS	
dědeček	büyükbaba	dědeček	büyükbaba	N;ANIM;NOM;MASC;SG;POS	
trolejbusy	troleybüsler	trolejbus	troleybüs	N;INAN;NOM;MASC;PL;POS	
ivanovič	ivanovich	ivanovič	ivanovich	PROPN;ANIM;NOM;MASC;SG;POS	
zločiny	suçları	zločin	suç	N;INAN;NOM;MASC;PL;POS	N;ACC;PL;3
střechu	çatı	střecha	çatı	N;ACC;FEM;SG;POS	
pen	pen	pen	pen	PROPN;INAN;MASC;POS	
pen	kalem	pen	kalem	PROPN;INAN;MASC;POS	
sodný	sodyum	sodný	sodyu	ADJ;INAN;NOM;MASC;SG;POS	
prázdné	bos	prázdný	bos	ADJ;NOM;NEUT;SG;POS	
prázdné	bomboş	prázdný	bomboş	ADJ;NOM;NEUT;SG;POS	
etapy	aşama	etapa	aşam	N;NOM;FEM;PL;POS	
abú	ebu	abú	ebu	PROPN;INAN;NOM;MASC;SG;POS	
abú	abu	abú	abu	PROPN;INAN;NOM;MASC;SG;POS	PROPN;NOM;SG;3
nikolajevič	nikolayevich	nikolajevič	nikolayevich	N;ANIM;NOM;MASC;SG;POS	
vzdušné	havadar	vzdušný	havadar	ADJ;NOM;MASC;PL;POS	N;ESS;SG;3
dominika	dominic	dominika	dominic	N;NOM;FEM;SG;POS	
dominika	dominika	dominika	dominika	N;NOM;FEM;SG;POS	
dominika	dominika	dominika	dominika	N;NOM;FEM;SG;POS	
kašpar	soytarı	kašpar	soytar	N;ANIM;NOM;MASC;SG;POS	
ponožky	çorap	ponožka	çor	N;NOM;FEM;PL;POS	
nahrazení	ikame	nahrazení	ikame	N;NOM;NEUT;SG;POS	
nahrazení	değiştirme	nahrazení	değiş	N;NOM;NEUT;SG;POS	V;PFV;IMP;SG;2;NEG;PRS;CAUS
mechaniky	mekaniği	mechanika	mekanik	N;NOM;FEM;PL;POS	N;NOM;SG;3
mechaniky	mekanik	mechanika	mekanik	N;NOM;FEM;PL;POS	
rozsudek	hüküm	rozsudek	hüküm	N;INAN;NOM;MASC;SG;POS	
rozsudek	yargı	rozsudek	yargı	N;INAN;NOM;MASC;SG;POS	
rozsudek	hüküm	rozsudek	hüküm	N;INAN;NOM;MASC;SG;POS	
rozsudek	muhakeme	rozsudek	muhakem	N;INAN;NOM;MASC;SG;POS	
rozsudek	hüküm	rozsudek	hüküm	N;INAN;NOM;MASC;SG;POS	
rozsudek	yargı	rozsudek	yargı	N;INAN;NOM;MASC;SG;POS	
rozsudek	yargılama	rozsudek	yargılama	N;INAN;NOM;MASC;SG;POS	
rozsudek	hüküm	rozsudek	hüküm	N;INAN;NOM;MASC;SG;POS	
rozsudek	cümle	rozsudek	cümle	N;INAN;NOM;MASC;SG;POS	
soc	soc	sociální	soc	PROPN;MASC;POS	
bush	bush	bush	bush	PROPN;ANIM;NOM;MASC;SG;POS	
bush	çalı	bush	çalı	PROPN;ANIM;NOM;MASC;SG;POS	
sofia	sofia	sofia	sofia	N;NOM;FEM;SG;POS	
sofia	sofya	sofia	sofya	N;NOM;FEM;SG;POS	
roz	roz	roz	roz	PROPN;FEM;POS	
náhrobek	tombstone	náhrobek	tombstone	N;INAN;NOM;MASC;SG;POS	N;DAT;SG;3
geologické	jeolojik	geologický	jeolojik	ADJ;NOM;MASC;SG;POS	
geologické	jeoloji	geologický	jeoloji	ADJ;NOM;MASC;SG;POS	
nepřítel	düşman	nepřítel	düşman	N;ANIM;NOM;MASC;SG;POS	
nepřítel	düşman	nepřítel	düşman	N;ANIM;NOM;MASC;SG;POS	
odmítnutí	reddetme	odmítnutí	reddet	N;NOM;NEUT;SG;POS	
odmítnutí	reddetmesi	odmítnutí	reddet	N;NOM;NEUT;SG;POS	V;PFV;NOM;IND;POS;PRS;V.MSDR
odmítnutí	ret	odmítnutí	ret	N;NOM;NEUT;SG;POS	
odmítnutí	reddedilme	odmítnutí	redde	N;NOM;NEUT;SG;POS	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
stalin	stalin	stalina	stal	N;ANIM;NOM;MASC;SG;POS	
babička	babaanne	babička	babaann	N;NOM;FEM;SG;POS	N;DAT;SG;3
babička	babaanne	babička	babaann	N;NOM;FEM;SG;POS	N;DAT;SG;3
babička	nine	babička	nine	N;NOM;FEM;SG;POS	
babička	babaanne	babička	babaann	N;NOM;FEM;SG;POS	N;DAT;SG;3
trénoval	eğitilmiş	trénovat	eğit	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;NFH;IND;3;POS;PST;PASS
trénoval	eğitimli	trénovat	eğitimli	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	
evoluce	evrim	evoluce	evrim	N;NOM;FEM;SG;POS	
costa	costa	costa	costa	PROPN;NOM;FEM;SG;POS	PROPN;NOM;SG;3
costa	kosta	costa	kos	PROPN;NOM;FEM;SG;POS	PROPN;NOM;SG;3
astronaut	astronot	astronaut	astronot	N;ANIM;NOM;MASC;SG;POS	
účinné	verimli	účinný	verimli	ADJ;NOM;NEUT;SG;POS	
účinné	etkili	účinný	etkili	ADJ;NOM;NEUT;SG;POS	
účinné	etkili	účinný	etkili	ADJ;NOM;NEUT;SG;POS	
účinné	etkilidir	účinný	etkili	ADJ;NOM;NEUT;SG;POS	
účinné	etkin	účinný	etkin	ADJ;NOM;NEUT;SG;POS	
buffalo	bufalo	buffat	bufalo	PROPN;NOM;MASC;SG;POS	
buffalo	buffalo	buffat	buffalo	PROPN;NOM;MASC;SG;POS	PROPN;NOM;SG;3
zachrání	kurtarıyor	zachránit	kurtar	V;PFV;IND;SG;3;POS;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
houba	sünger	houba	sünger	N;NOM;FEM;SG;POS	
houba	mantarlar	houba	mantar	N;NOM;FEM;SG;POS	N;NOM;PL;3
houba	mantar	houba	mantar	N;NOM;FEM;SG;POS	
houba	mantarlı	houba	mantarlı	N;NOM;FEM;SG;POS	
houba	mantar	houba	mantar	N;NOM;FEM;SG;POS	
informatiky	bilişim	informatika	bilişim	N;NOM;FEM;PL;POS	
byty	daire	byt	daire	N;INAN;NOM;MASC;PL;POS	N;NOM;SG;3
byty	flats	byt	flats	N;INAN;NOM;MASC;PL;POS	N;NOM;SG;3
zneužití	taciz	zneužití	taciz	N;NOM;NEUT;SG;POS	
zneužití	suistimal	zneužití	suistimal	N;NOM;NEUT;SG;POS	
zneužití	istismar	zneužití	istismar	N;NOM;NEUT;SG;POS	
kapitol	başkent	kapitola	başkent	N;GEN;FEM;PL;POS	
kapitol	capitol	kapitola	capitol	N;GEN;FEM;PL;POS	PROPN;NOM;SG;3
kapitol	bölümleri	kapitola	bölüm	N;GEN;FEM;PL;POS	N;ACC;PL;3
kapitol	bölümler	kapitola	bölüm	N;GEN;FEM;PL;POS	N;NOM;PL;3
prachu	toz	prach	toz	N;INAN;GEN;MASC;SG;POS	
havárie	kaza	havárie	kaza	N;NOM;FEM;SG;POS	
havárie	çökme	havárie	çök	N;NOM;FEM;SG;POS	
havárie	kaza	havárie	kaza	N;NOM;FEM;SG;POS	
havárie	kazalar	havárie	kaza	N;NOM;FEM;SG;POS	N;NOM;PL;3
havárie	kaza	havárie	kaza	N;NOM;FEM;SG;POS	
havárie	kazalar	havárie	kaza	N;NOM;FEM;SG;POS	N;NOM;PL;3
havárie	kazaları	havárie	kaza	N;NOM;FEM;SG;POS	N;ACC;PL;3
kennedy	kennedy	kenneda	kenne	PROPN;ANIM;NOM;MASC;SG;POS	
paes	paes	paes	paes	PROPN;ANIM;NOM;MASC;SG;POS	
miles	kilometrelerce	miles	kilometrelerce	PROPN;ANIM;NOM;MASC;SG;POS	ADV
miles	miles	miles	miles	PROPN;ANIM;NOM;MASC;SG;POS	
miles	mil	miles	mil	PROPN;ANIM;NOM;MASC;SG;POS	
poroty	jüriler	porota	jüri	N;NOM;FEM;SG;POS	N;NOM;PL;3
vlhké	nemli	vlhký	nemli	ADJ;NOM;NEUT;SG;POS	
vlhké	nemli	vlhký	nemli	ADJ;NOM;NEUT;SG;POS	
lès	lès	lès	lis	PROPN;NOM;MASC;SG;POS	
poslání	misyon	poslání	misyon	N;NOM;NEUT;SG;POS	
křížek	karşıya	křížek	karşı	N;INAN;NOM;MASC;SG;POS	
křížek	haç	křížek	haç	N;INAN;NOM;MASC;SG;POS	
křížek	çapraz	křížek	çapraz	N;INAN;NOM;MASC;SG;POS	
křížek	hacı	křížek	hacı	N;INAN;NOM;MASC;SG;POS	
křížek	cross	křížek	cross	N;INAN;NOM;MASC;SG;POS	
rozměr	boyut	rozměr	boyut	N;INAN;NOM;MASC;SG;POS	
spojence	müttefikler	spojenec	müttefik	N;ANIM;ACC;MASC;PL;POS	N;NOM;PL;3
spojence	müttefik	spojenec	müttefik	N;ANIM;ACC;MASC;PL;POS	
spojence	müttefik	spojenec	müttefik	N;ANIM;ACC;MASC;PL;POS	
spojence	ally	spojenec	ally	N;ANIM;ACC;MASC;PL;POS	
vězeň	tutuklu	vězeň	tutuklu	N;ANIM;NOM;MASC;SG;POS	
vězeň	tutsak	vězeň	tutsak	N;ANIM;NOM;MASC;SG;POS	
vězeň	mahkum	vězeň	mahkum	N;ANIM;NOM;MASC;SG;POS	
vězeň	esir	vězeň	esir	N;ANIM;NOM;MASC;SG;POS	
vězeň	mahkûm	vězeň	mahkûm	N;ANIM;NOM;MASC;SG;POS	
vězeň	tutuklu	vězeň	tutuklu	N;ANIM;NOM;MASC;SG;POS	
vězeň	mahkum	vězeň	mahkum	N;ANIM;NOM;MASC;SG;POS	
vězeň	mahkûm	vězeň	mahkûm	N;ANIM;NOM;MASC;SG;POS	
mléka	süt	mléko	süt	N;NOM;NEUT;PL;POS	
mléka	milk	mléko	milk	N;NOM;NEUT;PL;POS	
mléka	sütlü	mléko	sütlü	N;NOM;NEUT;PL;POS	
lloyd	lloyd	lloyd	lioyd	PROPN;ANIM;NOM;MASC;SG;POS	
oslo	oslo	osel	oslo	PROPN;NOM;FEM;SG;POS	PROPN;NOM;SG;3
cohen	cohen	cohen	cohen	N;ANIM;NOM;MASC;SG;POS	
homer	homer	homer	homer	N;ANIM;NOM;MASC;SG;POS	
proměnných	değişken	proměnná	değişken	ADJ;GEN;MASC;PL;POS	
proměnných	değişkenleri	proměnná	değişken	ADJ;GEN;MASC;PL;POS	N;ACC;PL;3
maxim	maxim	maxim	maxim	PROPN;ANIM;NOM;MASC;SG;POS	
kláštery	manastır	klášter	manas	N;INAN;NOM;MASC;PL;POS	
rovné	düz	rovný	düz	ADJ;NOM;NEUT;SG;POS	
rovné	eşit	rovný	eşit	ADJ;NOM;NEUT;SG;POS	
rovné	eşittir	rovný	işi	ADJ;NOM;NEUT;SG;POS	
sekvence	dizileri	sekvence	dizi	N;NOM;FEM;SG;POS	N;ACC;PL;3
sekvence	sıralı	sekvence	sıralı	N;NOM;FEM;SG;POS	
prohlížeč	gösterici	prohlížeč	gösterici	N;INAN;NOM;MASC;SG;POS	
prohlížeč	izleyici	prohlížeč	izleyici	N;INAN;NOM;MASC;SG;POS	
marion	marion	marion	marion	PROPN;NOM;FEM;SG;POS	PROPN;NOM;SG;3
zažil	deneyimli	zažít	deneyimli	V;MASC;SG;POS;PST;V.PTCP;ACT	
zažil	tecrübeli	zažít	tecrübeli	V;MASC;SG;POS;PST;V.PTCP;ACT	
splnit	vefa	splnit	vefa	V;PFV;POS;NFIN	
propagační	promosyon	propagační	promosyon	ADJ;NOM;MASC;SG;POS	
binární	ikili	binární	ikili	ADJ;NOM;MASC;SG;POS	
meče	kılıçları	meč	kılıç	N;NOM;FEM;PL;POS	N;ACC;PL;3
meče	kılıç	meč	kılıç	N;NOM;FEM;PL;POS	
jeskyní	mağara	jeskyně	mağar	N;INS;FEM;SG;POS	
jeskyní	mağaralar	jeskyně	mağara	N;INS;FEM;SG;POS	N;NOM;PL;3
seznamů	liste	seznam	lis	N;INAN;GEN;MASC;PL;POS	
seznamů	listeleri	seznam	liste	N;INAN;GEN;MASC;PL;POS	N;ACC;PL;3
seznamů	listeler	seznam	liste	N;INAN;GEN;MASC;PL;POS	N;NOM;PL;3
fanoušky	taraftar	fanoušek	taraf	N;ANIM;ACC;MASC;PL;POS	N;NOM;SG;3
fanoušky	hayranları	fanoušek	hayran	N;ANIM;ACC;MASC;PL;POS	ADJ;NOM;PL;3
fanoušky	hayran	fanoušek	hayran	N;ANIM;ACC;MASC;PL;POS	
fanoušky	taraftarlar	fanoušek	taraf	N;ANIM;ACC;MASC;PL;POS	N;NOM;PL;3
fanoušky	hayranlar	fanoušek	hayran	N;ANIM;ACC;MASC;PL;POS	ADJ;NOM;PL;3
výkonný	yürütme	výkonný	yürü	ADJ;INAN;NOM;MASC;SG;POS	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
výkonný	yönetici	výkonný	yönetici	ADJ;INAN;NOM;MASC;SG;POS	
požadované	talep	požadovaný	talep	ADJ;NOM;NEUT;SG;POS	
požadované	istenen	požadovaný	iste	ADJ;NOM;NEUT;SG;POS	V;PFV;IND;POS;PRS;V.PTCP;PASS
požadované	istendi	požadovaný	iste	ADJ;NOM;NEUT;SG;POS	V;PFV;IND;SG;3;POS;PST;PASS
požadované	gerekli	požadovaný	gerekli	ADJ;NOM;NEUT;SG;POS	
požadované	gerekiyor	požadovaný	gerek	ADJ;NOM;NEUT;SG;POS	V;PROG;IND;SG;3;POS;INFM;PRS
požadované	zorunlu	požadovaný	zorunlu	ADJ;NOM;NEUT;SG;POS	
požadované	gereklidir	požadovaný	gerekli	ADJ;NOM;NEUT;SG;POS	
oltáři	sunak	oltář	sunak	N;INAN;DAT;MASC;SG;POS	N;NOM;SG;3
politici	politikacı	politik	politikacı	N;ANIM;NOM;MASC;PL;POS	
natrvalo	kalıcı	natrvalo	kalıcı	ADV	
problematické	problemli	problematický	problemli	ADJ;NOM;NEUT;SG;POS	
problematické	sorunlu	problematický	sorunlu	ADJ;NOM;NEUT;SG;POS	
iva	iva	iva	iva	PROPN;NOM;FEM;SG;POS	
uzavřený	kapalı	uzavřený	kapalı	ADJ;INAN;NOM;MASC;SG;POS	
uzavřený	kapatılmış	uzavřený	kapa	ADJ;INAN;NOM;MASC;SG;POS	V;PFV;NFH;IND;POS;PST;PASS
uzavřený	kapatıldı	uzavřený	kapa	ADJ;INAN;NOM;MASC;SG;POS	V;PFV;IND;SG;3;POS;PST;PASS
uzavřený	kapali	uzavřený	kapali	ADJ;INAN;NOM;MASC;SG;POS	
uzavřený	kapandı	uzavřený	kapa	ADJ;INAN;NOM;MASC;SG;POS	V;PFV;IND;SG;3;POS;PST;PASS
hlaváčková	hlaváčková	hlaváčkový	hlaváčková	ADJ;NOM;FEM;SG;POS	
terminál	terminal	terminál	terminal	N;INAN;NOM;MASC;SG;POS	
vodopád	şelale	vodopád	şelale	N;INAN;NOM;MASC;SG;POS	
hansen	hansen	hansený	hansen	PROPN;ANIM;NOM;MASC;SG;POS	
ffa	ffa	ffa	ffa	PROPN;NOM;MASC;SG;POS	
lockheed	lockheed	lockheed	lockheed	PROPN;INAN;NOM;MASC;SG;POS	PROPN;NOM;SG;3
jede	jed	jet	jed	V;IND;SG;3;POS;PRS;FIN;ACT	
čaj	cay	čaj	cay	N;INAN;NOM;MASC;SG;POS	
čaj	çay	čaj	çay	N;INAN;NOM;MASC;SG;POS	
simpsonovi	simpsons	simpson	simpsons	N;ANIM;NOM;MASC;PL;POS	
lovci	avcılar	lovec	avcı	N;ANIM;NOM;MASC;PL;POS	
operátor	santral	operátor	santral	N;INAN;NOM;MASC;SG;POS	
operátor	operatörü	operátor	operatörü	N;INAN;NOM;MASC;SG;POS	
operátor	operatör	operátor	operatör	N;INAN;NOM;MASC;SG;POS	
torpédoborec	destroyer	torpédoborec	destroyer	N;INAN;NOM;MASC;SG;POS	
životy	yaşar	život	yaşa	N;INAN;NOM;MASC;PL;POS	
železnic	demiryolları	železnice	demiryol	N;GEN;FEM;PL;POS	N;NOM;PL;3
připomínky	yorumları	připomínka	yorum	N;NOM;FEM;PL;POS	N;ACC;PL;3
připomínky	yorum	připomínka	yorum	N;NOM;FEM;PL;POS	
námitky	itiraz	námitka	itiraz	N;NOM;FEM;PL;POS	
odpovědnosti	sorumlulukları	odpovědnost	sorumluluk	N;GEN;FEM;SG;POS	N;NOM;PL;3
odpovědnosti	sorumluluk	odpovědnost	sorumluluk	N;GEN;FEM;SG;POS	N;NOM;SG;3
odpovědnosti	sorumluluklar	odpovědnost	sorumluluk	N;GEN;FEM;SG;POS	N;NOM;PL;3
blanka	blanka	blanka	blanka	N;NOM;FEM;SG;POS	
nsdap	nsdap	nsdap	nsdap	N;INAN;NOM;MASC;SG;POS	PROPN;NOM;SG;3
čištění	temizleme	čištění	temizleme	N;NOM;NEUT;SG;POS	
originál	orijinal	originál	orijinal	N;INAN;NOM;MASC;SG;POS	
originál	özgün	originál	özgün	N;INAN;NOM;MASC;SG;POS	
originál	orjinal	originál	orjinal	N;INAN;NOM;MASC;SG;POS	
originál	aslı	originál	aslı	N;INAN;NOM;MASC;SG;POS	
irc	irc	irc	irc	PROPN;INAN;NOM;MASC;SG;POS	
mirnyj	mirny	mirnyj	mirny	N;NOM;FEM;SG;POS	
minulost	geçmiş	minulost	geç	N;NOM;FEM;SG;POS	
nos	burnunu	nos	burun	N;INAN;NOM;MASC;SG;POS	N;ACC;SG;3
nos	burnun	nos	burun	N;INAN;NOM;MASC;SG;POS	N;GEN;SG;3
nos	burun	nos	burun	N;INAN;NOM;MASC;SG;POS	
vinice	vineyard	vinice	vineyard	N;NOM;FEM;PL;POS	N;NOM;SG;3
vinice	asma	vinice	as	N;NOM;FEM;PL;POS	
vinice	üzüm	vinice	üz	N;NOM;FEM;PL;POS	
vinice	sarmaşık	vinice	sarmaşık	N;NOM;FEM;PL;POS	
haute	haute	haute	haut	PROPN;NOM;MASC;SG;POS	PROPN;NOM;SG;3
mírné	ilımlı	mírný	ilımlı	ADJ;NOM;NEUT;SG;POS	
závislý	bağımlı	závislý	bağımlı	ADJ;INAN;NOM;MASC;SG;POS	
závislý	bağımlı	závislý	bağımlı	ADJ;INAN;NOM;MASC;SG;POS	
závislý	bağımlı	závislý	bağımlı	ADJ;INAN;NOM;MASC;SG;POS	
strážce	gardiyan	strážce	gardiyan	N;ANIM;NOM;MASC;SG;POS	
strážce	muhafız	strážce	muhafız	N;ANIM;NOM;MASC;SG;POS	
strážce	gardiyan	strážce	gardiyan	N;ANIM;NOM;MASC;SG;POS	
strážce	koruyucu	strážce	koruyucu	N;ANIM;NOM;MASC;SG;POS	
arcivévoda	arşidük	arcivévoda	arşidük	N;ANIM;NOM;MASC;SG;POS	
pravopis	heceleme	pravopis	hecele	N;INAN;NOM;MASC;SG;POS	
pravopis	yazım	pravopis	yaz	N;INAN;NOM;MASC;SG;POS	
bílí	beyazları	bílý	beyaz	ADJ;ANIM;NOM;MASC;PL;POS	ADJ;ACC;PL;3
slavoj	slavoj	slavoj	slavoj	N;INAN;NOM;MASC;SG;POS	
past	tuzak	pasta	tuzak	N;NOM;FEM;SG;POS	
past	kapan	pasta	kap	N;NOM;FEM;SG;POS	
past	tuzağa	pasta	tuzak	N;NOM;FEM;SG;POS	N;DAT;SG;3
konkurence	yarışmacılar	konkurence	yarış	N;NOM;FEM;SG;POS	N;NOM;PL;3
konkurence	rakip	konkurence	rakip	N;NOM;FEM;SG;POS	
konkurence	yarışma	konkurence	yarış	N;NOM;FEM;SG;POS	
konkurence	rekabet	konkurence	rekabet	N;NOM;FEM;SG;POS	
konkurence	rakip	konkurence	rakip	N;NOM;FEM;SG;POS	
botanické	botanik	botanický	botanik	ADJ;NOM;MASC;SG;POS	N;NOM;SG;3
nákup	satın	nákup	satın	N;INAN;NOM;MASC;SG;POS	
nákup	alışverişe	nákup	alışveriş	N;INAN;NOM;MASC;SG;POS	N;DAT;SG;3
peklo	hell	peklo	hell	N;NOM;NEUT;SG;POS	
objevení	keşfetmek	objevení	keşfet	N;NOM;NEUT;SG;POS	V;PFV;NOM;IND;POS;PRS;V.MSDR
honda	honda	honda	hon	PROPN;NOM;FEM;SG;POS	N;NOM;SG;3
napadl	saldırdılar	napadnout	sal	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	V;PFV;IND;PL;3;POS;PST;CAUS
