din	fra	din	fra	ADP;ACC	ADV
dificila	svært	dificila	svær	ADJ;DEF;FEM;SG	ADJ;INDF;NEUT;SG
dificila	svære	dificila	svær	ADJ;DEF;FEM;SG	ADJ;PL
dificila	vanskelig	dificila	vanskelig	ADJ;DEF;FEM;SG	ADJ;INDF;MASC+FEM;SG
dificila	vanskeligt	dificila	vanskeligt	ADJ;DEF;FEM;SG	ADJ;INDF;NEUT;SG
dificila	svær	dificila	svær	ADJ;DEF;FEM;SG	ADJ;INDF;MASC+FEM;SG
tehnologii	teknologien	tehnologie	teknologi	N;INDF;FEM;PL	N;DEF;MASC+FEM;SG
tehnologii	teknologi	tehnologie	teknologi	N;INDF;FEM;PL	N;INDF;MASC+FEM;SG
anuale	årlig	anual	årlig	ADJ;INDF;FEM;PL	ADJ;INDF;MASC+FEM;SG
anuale	årligt	anual	årligt	ADJ;INDF;FEM;PL	ADV
juridic	lovlige	juridic	lovlig	ADJ;INDF;MASC;SG	ADJ;PL
juridic	juridiske	juridic	juridisk	ADJ;INDF;MASC;SG	ADJ;PL
julius	julius	juliu	julius	PROPN	N;INDF;MASC+FEM;SG
imposibil	umulig	imposibil	umulig	ADV	ADJ;INDF;MASC+FEM;SG
imposibil	umuligt	imposibil	umulig	ADV	ADJ;INDF;NEUT;SG
eagle	eagle	eaglă	eagel		
eagle	ørn	eaglă	ørn		N;INDF;MASC+FEM;SG
eagle	ørnen	eaglă	ørn		N;DEF;MASC+FEM;SG
eagle	ørne	eaglă	ørn		N;INDF;MASC+FEM;PL
ocupand	besætter	ocupand	besætte	ADJ;INDF;MASC;SG	V;IND;PRS;FIN;ACT
ocupand	besætte	ocupand	besætte	ADJ;INDF;MASC;SG	V;NFIN;ACT
fantana	springvand	fantana	springvand	N;DEF;FEM;SG	N;INDF;NEUT;SG
fantana	springvand	fantana	springvand	N;DEF;FEM;SG	N;INDF;NEUT;SG
fantana	springvand	fantana	springvand	N;DEF;FEM;SG	N;INDF;NEUT;SG
diferente	forskellene	diferent	forskel	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
diferente	forskellene	diferent	forskel	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
mars	marcherer	mars	marchere	N;INDF;MASC;SG	V;IND;PRS;FIN;ACT
graham	graham	graham	graham	PROPN	
contemporan	nutidige	contemporan	nutidig	ADJ;INDF;MASC;SG	ADJ;PL
navy	navy	navy	navy	N;INDF;MASC;SG	
navy	flåden	navy	flåd	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
navy	søværnet	navy	søværn	N;INDF;MASC;SG	N;DEF;NEUT;SG
flotei	flåde	flotă	flåde	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
deutsche	deutsche	deutsche	deutsche	PROPN	N;INDF;MASC+FEM;SG
substanta	stof	substantă	stof	N;DEF;FEM;SG	N;INDF;NEUT;SG
substanta	substans	substantă	substans	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
substanta	stof	substantă	stof	N;DEF;FEM;SG	N;INDF;NEUT;SG
substanta	substans	substantă	substans	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
interesele	interesser	interes	interesse	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
biografia	bio	biografie	bio	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
biografia	biografi	biografie	biografi	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
biografia	biografi	biografie	biografi	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
copilaria	barndom	copilarie	barndom	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
copilaria	barndom	copilarie	barndom	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
urcat	klatrede	urcat	klatre	ADJ;INDF;MASC;SG	V;PST;V.PTCP
urcat	kravlede	urcat	kravle	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
weimar	weimar	weimar	weimar	PROPN	
lant	kæder	lant	kæde	N;INDF;MASC;SG	N;INDF;MASC+FEM;PL
lant	kæden	lant	kæde	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
lant	kæder	lant	kæde	N;INDF;MASC;SG	N;INDF;MASC+FEM;PL
lant	kæden	lant	kæde	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
poem	digtet	poem	digte	N;INDF;MASC;SG	N;DEF;NEUT;SG
introduceti	indtast	introduce	indtast		V;IMP
introduceti	enter	introduce	enter		V;IMP
greseala	fejl	greseală	fejl	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
greseala	fejltagelse	greseală	fejltagelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
greseala	fejl	greseală	fejl	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
greseala	fejltagelse	greseală	fejltagelse	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
elementul	grundstof	element	grundstof	N;DEF;MASC;SG	N;INDF;NEUT;SG
elementul	element	element	element	N;DEF;MASC;SG	N;INDF;NEUT;SG
tabelul	bord	tabel	bord	N;DEF;MASC;SG	N;INDF;NEUT;SG
tabelul	tabel	tabel	tabel	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
zapada	snefald	zapadă	snefald	N;DEF;FEM;SG	N;INDF;NEUT;SG
zapada	sne	zapadă	sne	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
zapada	vinterdæk	zapadă	vinterdæk	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
zapada	snefald	zapadă	snefald	N;DEF;FEM;SG	N;INDF;NEUT;SG
zapada	sne	zapadă	sne	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
zapada	vinterdæk	zapadă	vinterdæk	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
zapada	snefald	zapadă	snefald	N;DEF;FEM;SG	N;INDF;NEUT;SG
zapada	sne	zapadă	sne	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
zapada	vinterdæk	zapadă	vinterdæk	N;DEF;FEM;SG	N;INDF;MASC+FEM;PL
jose	jose	jose	jose	PROPN	
jose	josé	jose	josé	PROPN	
intalnite	stødt	intalnit	støde	ADJ;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
intalnite	stødte	intalnit	stod	ADJ;INDF;FEM;PL	V;IND;PST;FIN;ACT
iowa	iowa	iowa	iowa	PROPN	
self	self	self	self		
asociatii	associerede	asociat	associere	N;INDF;FEM;PL	ADJ;PL
efectueaza	udfør	efectuaza	udfør	V;IND;SG;3;IPFV;FIN	V;IMP
util	nyttige	util	nyttig	ADJ;INDF;MASC;SG	ADJ;PL
util	nyttige	util	nyttig	ADJ;INDF;MASC;SG	ADJ;PL
etaj	gulvet	etaj	gulv	N;INDF;MASC;SG	N;DEF;NEUT;SG
criticilor	kritikere	critică	kritiker	N;DEF;MASC;PL	N;INDF;MASC+FEM;PL
managementul	management	management	management	N;DEF;MASC;SG	N;INDF;NEUT;SG
managementul	forvaltning	management	forvaltning	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
managementul	ledelse	management	ledelse	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
gene	gene	geană	gene	N;INDF;FEM;PL	N;INDF;MASC+FEM;SG
gene	gen	geană	gen	N;INDF;FEM;PL	N;INDF;NEUT;SG
bach	bach	bach	bach	PROPN	
zürich	zürich	zürich	zürich	PROPN	N;INDF;NEUT;SG
zürich	zürich	zürich	zürich	PROPN	N;INDF;NEUT;SG
portugheza	portugiserne	portugheza	portugiser	N;DEF;FEM;SG	N;DEF;MASC+FEM;PL
portugheza	portugisiske	portugheza	portugisk	N;DEF;FEM;SG	ADJ;PL
portugheza	portugisisk	portugheza	portugisisk	N;DEF;FEM;SG	ADJ;INDF;SG
portugheza	portugiserne	portugheza	portugiser	N;DEF;FEM;SG	N;DEF;MASC+FEM;PL
portugheza	portugisiske	portugheza	portugisk	N;DEF;FEM;SG	ADJ;PL
portugheza	portugisisk	portugheza	portugisisk	N;DEF;FEM;SG	ADJ;INDF;SG
mozart	mozart	mozart	mozart	N;INDF;MASC;SG	
detinuta	ejes	detinuta	eje	N;DEF;FEM;SG	V;IND;PRS;FIN;PASS
detinuta	ejede	detinuta	eje	N;DEF;FEM;SG	V;IND;PST;FIN;ACT
detinuta	ejet	detinuta	eje	N;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
ipoteza	hypotese	ipoteză	hypotes	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
ipoteza	hypotese	ipoteză	hypotes	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
aventurile	oplevelser	avent	oplevelse	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
aventurile	eventyr	avent	eventyr	N;DEF;FEM;PL	N;INDF;NEUT;SG
neaparat	nødvendigvis	neaparat	nødvendigvis		ADV
intrebare	spørgsmål	intrebare	spørgsmål	N;INDF;FEM;SG	N;INDF;NEUT;PL
intrebare	spørgsmål	intrebare	spørgsmål	N;INDF;FEM;SG	N;INDF;NEUT;PL
diametrul	diameter	diametru	diameter	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
capua	capua	capua	capua	PROPN	
caracterizat	kendetegnet	caracteriza	kendetegn	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
caracterizat	karakteriseret	caracteriza	karakterisere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
caracterizat	karakteriseres	caracteriza	karakterisere	ADJ;INDF;MASC;SG	V;NFIN;PASS
caracterizat	karakteriseret	caracteriza	karakterisere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
blood	blood	blood	blood	N;INDF;MASC;SG	
monumentele	monumenter	monument	monument	N;DEF;FEM;PL	N;INDF;NEUT;PL
monumentele	mindesmærker	monument	mindesmærke	N;DEF;FEM;PL	N;INDF;NEUT;PL
genova	genova	genovă	genova	PROPN	PROPN
tipic	typiske	tipic	typisk	ADV	ADJ;PL
laterala	tværgående	lateral	tværgående	N;DEF;FEM;SG	ADJ
laterala	sideværts	lateral	sideværts	N;DEF;FEM;SG	N;INDF;NEUT;SG
dana	kajplads	dana	kajplads	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
dana	dana	dana	dana	N;DEF;FEM;SG	
abraham	abraham	abraha	abraham	PROPN	N;INDF;MASC+FEM;SG
slaba	svagt	slab	svag	ADJ;DEF;FEM;SG	ADJ;INDF;NEUT;SG
slaba	svage	slab	svag	ADJ;DEF;FEM;SG	ADJ;PL
slaba	svag	slab	svag	ADJ;DEF;FEM;SG	ADJ;INDF;MASC+FEM;SG
slaba	svagt	slab	svag	ADJ;DEF;FEM;SG	ADJ;INDF;NEUT;SG
slaba	svage	slab	svag	ADJ;DEF;FEM;SG	ADJ;PL
slaba	svag	slab	svag	ADJ;DEF;FEM;SG	ADJ;INDF;MASC+FEM;SG
curentul	aktuel	curent	aktuel	N;DEF;MASC;SG	ADJ;INDF;MASC+FEM;SG
curentul	aktuelt	curent	aktuel	N;DEF;MASC;SG	ADJ;INDF;NEUT;SG
curentul	løbende	curent	løbende	N;DEF;MASC;SG	ADJ
curentul	nuværende	curent	nuværende	N;DEF;MASC;SG	ADJ
pat	pat	pat	pat	N;INDF;MASC;SG	
pat	sengen	pat	seng	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
grecii	grækere	grec	græker	N;DEF;MASC;PL	N;INDF;MASC+FEM;PL
daniela	daniela	danielă	daniela	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
paralele	parallelt	paralel	parallelt	ADJ;INDF;FEM;PL	ADV
paralele	parallel	paralel	parallel	ADJ;INDF;FEM;PL	N;INDF;MASC+FEM;SG
paralele	paralleller	paralel	parallel	ADJ;INDF;FEM;PL	N;INDF;MASC+FEM;PL
copa	copa	copa	copa	N;SG	
mar	mar	mar	mar		
mar	æble	mar	æble		N;INDF;NEUT;SG
mar	apple	mar	apple		N;INDF;MASC+FEM;SG
mar	æble	mar	æble		N;INDF;NEUT;SG
mar	apple	mar	apple		N;INDF;MASC+FEM;SG
fischer	fischer	fischer	fische	PROPN	N;INDF;MASC+FEM;SG
islamic	islamisk	islamic	islamisk	N;INDF;MASC;SG	ADJ;INDF;SG
islamic	islamiske	islamic	islamisk	N;INDF;MASC;SG	ADJ;PL
elev	studerende	elev	studere	N;INDF;MASC;SG	V;PRS;V.PTCP
bridge	bro	bridge	bro		N;INDF;MASC+FEM;SG
bridge	bridge	bridge	bridge		N;INDF;MASC+FEM;SG
bridge	broen	bridge	bro		N;DEF;MASC+FEM;SG
poseda	besidder	poseda	besidde	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
poseda	besidder	poseda	besidde	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
poseda	besidder	poseda	besidde	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
unita	forenet	unita	forenet	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
unita	united	unita	united	ADJ;DEF;FEM;SG	
unita	forenede	unita	forene	ADJ;DEF;FEM;SG	V;PL;PST;V.PTCP
nervos	nervøse	nervos	nervøse	ADJ;INDF;MASC;SG	ADJ;PL
nervos	nervøst	nervos	nervøst	ADJ;INDF;MASC;SG	ADV
mancare	levnedsmidler	mancare	levnedsmiddel	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
mancare	fødevarer	mancare	fødevare	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
mancare	levnedsmidler	mancare	levnedsmiddel	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
mancare	fødevarer	mancare	fødevare	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
lorenzo	lorenzo	lorenzo	lorenzo	PROPN	
hardy	hardy	hardy	hardy	PROPN	
hardy	gokke	hardy	gokke	PROPN	N;INDF;MASC+FEM;SG
campanii	kampagnerne	campanie	kampagne	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
federale	federal	federal	federal	ADJ;INDF;FEM;PL	N;INDF;MASC+FEM;SG
federale	føderal	federal	føderal	ADJ;INDF;FEM;PL	N;INDF;MASC+FEM;SG
federale	føderalt	federal	føderal	ADJ;INDF;FEM;PL	N;INDF;MASC+FEM;SG
federale	forbunds	federal	forbund	ADJ;INDF;FEM;PL	N;INDF;NEUT;SG
extinsa	forlænget	extinsa	forlænge	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
extinsa	udvidede	extinsa	udvide	ADJ;DEF;FEM;SG	V;PL;PST;V.PTCP
extinsa	udvidet	extinsa	udvide	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
extinsa	udvidede	extinsa	udvide	ADJ;DEF;FEM;SG	V;PL;PST;V.PTCP
extinsa	udvidet	extinsa	udvide	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
serveste	serv	servesta	serv	V;IND;SG;3;PRS;FIN	N;INDF;MASC+FEM;SG
finante	finansiere	finante	finansiere	N;INDF;FEM;SG	V;NFIN;ACT
finante	finans	finante	finans	N;INDF;FEM;SG	
finante	finanser	finante	finanser	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
finante	finansiere	finante	finansiere	N;INDF;FEM;SG	V;NFIN;ACT
finante	finans	finante	finans	N;INDF;FEM;SG	
finante	finanser	finante	finanser	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
finante	finansiere	finante	finansiere	N;INDF;FEM;SG	V;NFIN;ACT
finante	finans	finante	finans	N;INDF;FEM;SG	
finante	finanser	finante	finanser	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
finante	finanser	finante	finanser	N;INDF;FEM;SG	N;INDF;MASC+FEM;PL
ban	forbyde	ban	forbyde	N;INDF;MASC;SG	V;NFIN;ACT
venituri	indtægterne	venit	indtægt	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
venituri	indtægt	venit	indtægt	N;INDF;FEM;PL	N;INDF;MASC+FEM;SG
venituri	indtægt	venit	indtægt	N;INDF;FEM;PL	N;INDF;MASC+FEM;SG
venituri	indkomst	venit	indkomst	N;INDF;FEM;PL	N;INDF;MASC+FEM;SG
planete	planeterne	planetă	planet	N;INDF;FEM;PL	N;DEF;MASC+FEM;PL
figura	figur	figură	figur	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
figura	figur	figură	figur	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
invadat	invaderet	invada	invadere	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
invadat	invaderede	invada	invadere	ADJ;INDF;MASC;SG	V;PST;V.PTCP
blog	bloggen	blog	blog	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
continent	fastlandet	continent	fastland	N;INDF;MASC;SG	N;DEF;NEUT;SG
continent	kontinentet	continent	kontinent	N;INDF;MASC;SG	N;DEF;NEUT;SG
alain	alain	alain	alain	PROPN	
secretarul	sekretær	secretar	sekretær	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
autorii	ophavsmænd	autor	ophavsmand	N;DEF;MASC;PL	N;INDF;MASC+FEM;PL
autorii	forfattere	autor	forfatter	N;DEF;MASC;PL	N;INDF;MASC+FEM;PL
partiala	partiel	partial	partiel	ADJ;DEF;FEM;SG	ADJ;INDF;MASC+FEM;SG
partiala	delvist	partial	delvist	ADJ;DEF;FEM;SG	ADV
partiala	delvise	partial	delvis	ADJ;DEF;FEM;SG	ADJ;PL
partiala	delvis	partial	delvis	ADJ;DEF;FEM;SG	ADV
partiala	partiel	partial	partiel	ADJ;DEF;FEM;SG	ADJ;INDF;MASC+FEM;SG
partiala	delvist	partial	delvist	ADJ;DEF;FEM;SG	ADV
partiala	delvise	partial	delvis	ADJ;DEF;FEM;SG	ADJ;PL
partiala	delvis	partial	delvis	ADJ;DEF;FEM;SG	ADV
exterioare	udvendig	exterior	udvendig	ADJ;INDF;FEM;PL	ADJ;INDF;MASC+FEM;SG
exterioare	udvendigt	exterior	udvendig	ADJ;INDF;FEM;PL	ADV
heavy	tunge	heavy	tung	N;INDF;MASC;SG	ADJ;PL
heavy	tungt	heavy	tungt	N;INDF;MASC;SG	ADJ;INDF;NEUT;SG
heavy	tung	heavy	tung	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
heavy	kraftig	heavy	kraftig	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
forest	skov	forest	skov	PROPN	N;INDF;MASC+FEM;SG
forest	forest	forest	forest	PROPN	
forest	skoven	forest	skov	PROPN	N;DEF;MASC+FEM;SG
forest	skove	forest	skov	PROPN	N;INDF;MASC+FEM;PL
fragment	snippet	fragment	snippe	N;INDF;MASC;SG	N;DEF;NEUT;SG
densitatea	densitet	densitate	densitet	N;DEF;FEM;SG	N;INDF;NEUT;SG
densitatea	massefylde	densitate	massefylde	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
densitatea	befolkningstæthed	densitate	befolkningstæthed	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
densitatea	vægtfylde	densitate	vægtfylde	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
densitatea	tæthed	densitate	tæthed	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
indonezia	indonesien	indonezie	indonesie	PROPN	
mentinut	bibeholdt	mentinut	bibeholde	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
mentinut	vedligeholdt	mentinut	vedligeholdt	ADJ;INDF;MASC;SG	V;PL;PST;V.PTCP
mentinut	fastholdt	mentinut	fastholde	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
mentinut	bevarede	mentinut	bevare	ADJ;INDF;MASC;SG	V;PL;PST;V.PTCP
mentinut	opretholdt	mentinut	opretholde	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
soul	sjælen	sou	sjæle	N;INDF;MASC;SG	N;DEF;MASC+FEM;SG
soul	soul	sou	soul	N;INDF;MASC;SG	
coarde	strenge	coardă	streng	N;INDF;FEM;PL	ADJ;PL
animate	animeret	animat	animere	N;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
acceptata	accepteret	acceptată	acceptere	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
acceptata	accepterede	acceptată	acceptere	ADJ;DEF;FEM;SG	V;IND;PST;FIN;ACT
acceptata	godtaget	acceptată	godtage	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
acceptata	accepteret	acceptată	acceptere	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
acceptata	accepterede	acceptată	acceptere	ADJ;DEF;FEM;SG	V;IND;PST;FIN;ACT
acceptata	godtaget	acceptată	godtage	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
our	vores	our	vores	N;INDF;MASC;SG	DET;1
our	vor	our	vores	N;INDF;MASC;SG	DET;MASC+FEM;SG;1
our	our	our	our	N;INDF;MASC;SG	
early	tidlig	early	tidlig	N;INDF;MASC;SG	ADJ;INDF;MASC+FEM;SG
early	tidligt	early	tidligt	N;INDF;MASC;SG	ADV
imi	imi	imi	imi		
utile	nyttig	util	nyttig	ADJ;INDF;FEM;PL	ADJ;INDF;MASC+FEM;SG
utile	brugbar	util	brugbar	ADJ;INDF;FEM;PL	ADJ;INDF;MASC+FEM;SG
utile	nyttigt	util	nyttigt	ADJ;INDF;FEM;PL	ADJ;INDF;NEUT;SG
specializata	specialiseret	specializat	specialisere	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
specializata	specialiserede	specializat	specialisere	ADJ;DEF;FEM;SG	V;PL;PST;V.PTCP
specializata	specialiseret	specializat	specialisere	ADJ;DEF;FEM;SG	V;INDF;SG;PST;V.PTCP
specializata	specialiserede	specializat	specialisere	ADJ;DEF;FEM;SG	V;PL;PST;V.PTCP
obiectivele	målsætninger	obiectiv	målsætning	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
obiectivele	mål	obiectiv	mål	N;DEF;FEM;PL	N;INDF;NEUT;SG
obiectivele	formål	obiectiv	formål	N;DEF;FEM;PL	N;INDF;NEUT;SG
obiectivele	målsætning	obiectiv	målsætning	N;DEF;FEM;PL	N;INDF;MASC+FEM;SG
obiectivele	målsætninger	obiectiv	målsætning	N;DEF;FEM;PL	N;INDF;MASC+FEM;PL
obiectivele	mål	obiectiv	mål	N;DEF;FEM;PL	N;INDF;NEUT;SG
obiectivele	goals	obiectiv	goals	N;DEF;FEM;PL	
nazist	nazi	nazist	nazi	N;INDF;MASC;SG	
nazist	nazistiske	nazist	nazistisk	N;INDF;MASC;SG	ADJ;PL
sir	snor	sir	snor		N;INDF;MASC+FEM;SG
sir	streng	sir	streng		ADJ;INDF;MASC+FEM;SG
sir	strengen	sir	streng		N;DEF;MASC+FEM;SG
colonie	kolonien	colonie	kolonie	N;INDF;FEM;SG	N;DEF;MASC+FEM;SG
rea	bad	rău	bede	ADJ;INDF;FEM;SG	V;IND;PST;FIN;ACT
rea	dårligt	rău	dårligt	ADJ;INDF;FEM;SG	ADV
cruz	cruz	cruz	cruz	PROPN	
ryan	ryan	ryan	ryan	PROPN	PROPN
wwe	wwe	wwe	wwe	PROPN	PROPN
engl	engl	engl	engl		
egiptul	ægypten	egipt	ægypt	N;DEF;MASC;SG	N;INDF;NEUT;SG
egiptul	egypten	egipt	egypt	N;DEF;MASC;SG	PROPN
mori	die	muri	die	V;IND;SG;2;PRS;FIN	
amintit	husket	aminti	huske	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
amintit	huskes	aminti	huske	ADJ;INDF;MASC;SG	V;IND;PRS;FIN;PASS
amintit	huskede	aminti	huske	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
moise	moses	moi	moses	V;IND;SG;3;PST+PRF;FIN	N;INDF;MASC+FEM;SG
helin	helin	helin	helin	N;INDF;MASC;SG	
incoronat	kronet	incoronat	kron	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
incoronat	krones	incoronat	krone	ADJ;INDF;MASC;SG	V;NFIN;PASS
atribuit	tilskrevet	atribui	tilskrive	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
atribuit	tildelt	atribui	tildele	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
atribuit	henført	atribui	henføre	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
atribuit	tildelte	atribui	tildele	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
atribuit	tildelt	atribui	tildele	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
atribuit	anvist	atribui	anvise	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
bulevardul	boulevard	bulevard	boulevard	N;DEF;MASC;SG	N;INDF;MASC+FEM;SG
calatorit	rejste	calatori	rejse	V;MASC;SG;V.PTCP	V;PL;PST;V.PTCP
calatorit	rejste	calatori	rejse	V;MASC;SG;V.PTCP	V;PL;PST;V.PTCP
calatorit	rejste	calatori	rejse	V;MASC;SG;V.PTCP	V;PL;PST;V.PTCP
nokia	nokia	nokie	nokia	PROPN	
bucati	stykker	bucată	stykke		N;INDF;NEUT;PL
bucati	styk	bucată	styk		N;INDF;NEUT;SG
bucati	stykker	bucată	stykke		N;INDF;NEUT;PL
bucati	brikker	bucată	brik		N;INDF;MASC+FEM;PL
bucati	stumper	bucată	stump		N;INDF;MASC+FEM;PL
inlocuite	udskiftet	inlocui	udskifte	ADJ;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
inlocuite	udskiftes	inlocui	udskifte	ADJ;INDF;FEM;PL	V;NFIN;PASS
inlocuite	erstattede	inlocui	erstatte	ADJ;INDF;FEM;PL	V;IND;PST;FIN;ACT
inlocuite	erstattet	inlocui	erstatte	ADJ;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
cifre	cifre	cifră	ciffer	N;INDF;FEM;PL	N;INDF;NEUT;SG
cifre	ciffer	cifră	ciffer	N;INDF;FEM;PL	N;INDF;NEUT;SG
cifre	tallene	cifră	tal	N;INDF;FEM;PL	N;DEF;NEUT;PL
construieste	byg	construi	byg	V;IND;SG;3;PRS;FIN	V;IMP
construieste	build	construi	build	V;IND;SG;3;PRS;FIN	
rafael	raphael	rafael	raphael	PROPN	N;INDF;MASC+FEM;SG
rafael	rafael	rafael	rafael	PROPN	
rafael	rafael	rafael	rafael	PROPN	
tras	trukket	trage	trække	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
tras	hev	trage	hev	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
tras	hevet	trage	hive	ADJ;INDF;MASC;SG	V;INDF;SG;PST;V.PTCP
tras	trak	trage	trække	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
implicate	involverede	implicat	involvere	ADJ;INDF;FEM;PL	V;PL;PST;V.PTCP
implicate	involveret	implicat	involvere	ADJ;INDF;FEM;PL	V;INDF;SG;PST;V.PTCP
morala	moral	morală	moral	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
morala	moralsk	morală	moralsk	N;DEF;FEM;SG	ADV
morala	moralske	morală	moralsk	N;DEF;FEM;SG	ADJ;PL
morala	moral	morală	moral	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
morala	moral	morală	moral	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
morala	moralsk	morală	moralsk	N;DEF;FEM;SG	ADV
morala	moralske	morală	moralsk	N;DEF;FEM;SG	ADJ;PL
morala	moral	morală	moral	N;DEF;FEM;SG	N;INDF;MASC+FEM;SG
valois	valois	valois	valois	PROPN	
que	que	que	que		
bin	bin	bin	bin	PROPN	
brazilian	brasilianske	brazilian	brasiliansk	ADJ;INDF;MASC;SG	ADJ;PL
florile	blomster	floare	blomst	N;DEF;FEM;PL	N;INDF;NEUT;PL
