les	het	le	het	DET;DEF;PL	PRO;3
sage	wijze	sage	wijze	ADJ;MASC;SG	N;MASC+FEM;SG
sage	wise	sage	wise	ADJ;MASC;SG	N;MASC+FEM;SG
sage	sage	sage	sage	ADJ;MASC;SG	N;MASC+FEM;SG
sage	salie	sage	salie	ADJ;MASC;SG	N;MASC+FEM;SG
béton	concrete	béton	concreet	N;MASC;SG	ADJ
béton	betonnen	béton	betonnen	N;MASC;SG	ADJ
béton	concreet	béton	concreet	N;MASC;SG	ADJ
idéal	ideal	idéal	ideal	ADJ;MASC;SG	N;MASC+FEM;SG
lionel	lionel	lionel	lionel	PROPN	N;MASC+FEM;SG
particules	deeltje	particule	deel	N;FEM;PL	N;NEUT;SG
écurie	stabiel	écurie	stabiel	N;FEM;SG	ADJ
écurie	stabiele	écurie	stabiel	N;FEM;SG	ADJ
kennedy	kennedy	kennedy	kennedy	PROPN	N;MASC+FEM;SG
harris	harris	harris	harris	PROPN	N;MASC+FEM;SG
refusé	weigerden	refuser	weigeren	V;MASC;SG;PST;V.PTCP	V;PL;PST;FIN
extraits	extracten	extraire	extract	V;MASC;PL;PST;V.PTCP	N;PL
extraits	extract	extraire	extract	V;MASC;PL;PST;V.PTCP	N;NEUT;SG
extraits	uittreksel	extraire	uittreksel	V;MASC;PL;PST;V.PTCP	N;NEUT;SG
extraits	fragmenten	extraire	fragment	V;MASC;PL;PST;V.PTCP	N;PL
triomphe	triomfen	triomphe	triomfen	N;MASC;SG	N;PL
hip	hip	hip	hip	N;MASC;SG	ADJ
hip	hippe	hip	hippe	N;MASC;SG	ADJ
down	down	down	down	PROPN	N;MASC+FEM;SG
down	omlaag	down	omlaag	PROPN	ADV
pau	pau	pau	pau	PROPN	N;MASC+FEM;SG
mineurs	minderjarigen	mineur	minderjarigen	N;MASC;PL	ADJ
mineurs	minderjarige	mineur	minderjarig	N;MASC;PL	ADJ
mineurs	minderjarig	mineur	minderjarig	N;MASC;PL	ADJ
dei	dei	dei	dei	PROPN	N;MASC+FEM;SG
commis	klerken	commettre	klerk	V;MASC;SG;PST;V.PTCP	N;PL
commis	griffier	commettre	griffier	V;MASC;SG;PST;V.PTCP	N;MASC+FEM;SG
commis	klerk	commettre	klerk	V;MASC;SG;PST;V.PTCP	N;MASC+FEM;SG
commis	toegewijd	commettre	toegewijd	V;MASC;SG;PST;V.PTCP	ADJ
physicien	natuurkundige	physicien	natuurkundig	N;MASC;SG	ADJ
immense	immens	immense	immens	ADJ;MASC;SG	ADV
bobby	bobby	bobby	bobby	PROPN	N;MASC+FEM;SG
opposant	tegenstander	opposer	tegenstander	V;PRS;V.PTCP	N;MASC+FEM;SG
robinson	robinson	robinson	robinson	PROPN	N;MASC+FEM;SG
panneau	onderteken	panneau	onderteken	N;MASC;SG	V;SG;PRS;FIN
panneau	ondertekenen	panneau	ondertekenen	N;MASC;SG	V;NFIN
panneau	tekenen	panneau	tekenen	N;MASC;SG	V;NFIN
nil	nul	nil	nul	N;MASC;SG	NUM
nil	nihil	nil	nihil	N;MASC;SG	ADJ
rosa	rosa	rosa	rosa	PROPN	N;MASC+FEM;SG
bologne	bologna	bologne	bologna	PROPN	N;NEUT;SG
seed	zaden	seed	zaad	PROPN	N;PL
seed	zaaigoed	seed	zaaigoed	PROPN	N;NEUT;SG
seed	zaad	seed	zaad	PROPN	N;NEUT;SG
seed	zaaizaad	seed	zaaizaad	PROPN	N;NEUT;SG
volant	vliegend	volant	vliegen	N;MASC;SG	V;V.PTCP
volant	vliegen	volant	vliegen	N;MASC;SG	V;NFIN
textcolor	textcolor	textcolor	textcolor	PROPN	N;MASC+FEM;SG
dents	gebit	dent	gebit	N;FEM;PL	N;NEUT;SG
dents	tand	dent	tand	N;FEM;PL	N;MASC+FEM;SG
australienne	aussie	australien	aussie	ADJ;FEM;SG	N;MASC+FEM;SG
australienne	australiër	australien	australiër	ADJ;FEM;SG	N;MASC+FEM;SG
may	mogen	may	mogen	PROPN	V;PL;PRS;FIN
may	may	may	may	PROPN	
may	mei	may	mei	PROPN	PROPN;MASC+FEM;SG
may	mag	may	mogen	PROPN	V;SG;PRS;FIN
may	moge	may	mogen	PROPN	V;SG;PRS;FIN
tommy	tommy	tommy	tommy	PROPN	N;MASC+FEM;SG
richesse	rijkdommen	richesse	rijkdom	N;FEM;SG	N;PL
indes	india	inde	india	N;FEM;PL	PROPN;NEUT;SG
terry	terry	terry	terry	PROPN	N;MASC+FEM;SG
mardi	dinsdag	mardi	dinsdag	N;MASC;SG	PROPN;MASC+FEM;SG
infrastructures	infrastructuur	infrastructure	infrastructuur	N;FEM;PL	N;MASC+FEM;SG
infrastructures	infrastructuur	infrastructure	infrastructuur	N;FEM;PL	N;MASC+FEM;SG
matthew	matthew	matthew	matthew	PROPN	N;MASC+FEM;SG
cerveau	hersenen	cerveau	hersene	N;MASC;SG	N;PL
cerveau	brain	cerveau	brain	N;MASC;SG	
cerveau	hersens	cerveau	hersens	N;MASC;SG	N;PL
cerveau	hersenen	cerveau	hersene	N;MASC;SG	N;PL
cerveau	hersens	cerveau	hersens	N;MASC;SG	N;PL
fabrique	fabriek	fabrique	fabriek	ADJ;FEM;SG	N;MASC+FEM;SG
fabrique	factory	fabrique	factory	ADJ;FEM;SG	N;MASC+FEM;SG
fabrique	produceert	fabrique	produceren	ADJ;FEM;SG	V;SG;PRS;FIN
fabrique	fabrique	fabrique	fabrique	ADJ;FEM;SG	N;MASC+FEM;SG
arte	arte	arte	arte	PROPN	N;MASC+FEM;SG
voter	stemmen	voter	stem	V;NFIN	N;PL
voter	stemming	voter	stemming	V;NFIN	N;MASC+FEM;SG
voter	stem	voter	stem	V;NFIN	N;MASC+FEM;SG
voter	stemmen	voter	stem	V;NFIN	N;PL
voter	stemming	voter	stemming	V;NFIN	N;MASC+FEM;SG
décède	dies	décéder	dies	V;IND;SG;3;PRS;FIN	ADV
diplomate	diplomatiek	diplomate	diplomatiek	N;MASC;SG	ADJ
diplomate	diplomatieke	diplomate	diplomatiek	N;MASC;SG	ADJ
maternelle	kleuterschool	maternel	kleuterschool	ADJ;FEM;SG	N;MASC+FEM;SG
maternelle	kleuterschool	maternel	kleuterschool	ADJ;FEM;SG	N;MASC+FEM;SG
journées	days	journée	days	N;FEM;PL	N;MASC+FEM;SG
urbaines	urban	urbain	urban	ADJ;FEM;PL	N;MASC+FEM;SG
joan	johanna	joan	johanna	PROPN	N;MASC+FEM;SG
joan	joan	joan	joan	PROPN	N;MASC+FEM;SG
profondément	diep	profondément	diep	ADV	ADJ
sentiment	voelen	sentiment	voelen	N;MASC;SG	V;NFIN
architectes	architect	architecte	architect	N;MASC;PL	N;MASC+FEM;SG
transformer	transformatie	transformer	transformatie	V;NFIN	N;MASC+FEM;SG
modeste	modeste	modeste	modest	ADJ;MASC;SG	N;MASC+FEM;SG
animé	geanimeerde	animer	geanimeerd	V;MASC;SG;PST;V.PTCP	ADJ
animé	anime	animer	anim	V;MASC;SG;PST;V.PTCP	N;MASC+FEM;SG
animé	levendig	animer	levendig	V;MASC;SG;PST;V.PTCP	ADJ
animé	levendige	animer	levendig	V;MASC;SG;PST;V.PTCP	ADJ
ludwig	ludwig	ludwig	ludwig	PROPN	N;MASC+FEM;SG
dérivé	derivaat	dériver	derivaat	V;MASC;SG;PST;V.PTCP	N;NEUT;SG
marcus	marcus	marcus	marcus	PROPN	N;MASC+FEM;SG
ottoman	ottomaanse	ottoman	ottomaans	ADJ;MASC;SG	N;NEUT;SG
universal	universal	universal	universal	PROPN	N;MASC+FEM;SG
universal	universeel	universal	universeel	PROPN	ADJ
universal	universele	universal	universeel	PROPN	ADJ
imaginaire	fantasy	imaginaire	fantasy	ADJ;MASC;SG	N;MASC+FEM;SG
imaginaire	fantasie	imaginaire	fantasie	ADJ;MASC;SG	N;MASC+FEM;SG
lens	objectief	lens	objectief	N;MASC;SG	ADJ
bucarest	boekarest	bucarest	boekarest	PROPN	N;MASC+FEM;SG
passée	voorbij	passer	voorbij	V;FEM;SG;PST;V.PTCP	ADJ
passée	verleden	passer	verleden	V;FEM;SG;PST;V.PTCP	N;NEUT;SG
témoignage	getuigenissen	témoignage	getuigenis	N;MASC;SG	N;PL
nage	zwem	nage	zwem	N;FEM;SG	V;SG;PRS;FIN
nage	zwemmen	nage	zwemmen	N;FEM;SG	V;NFIN
arizona	arizona	arizona	arizona	PROPN	N;NEUT;SG
nuls	null	nul	null	ADJ;MASC;PL	N;MASC+FEM;SG
wrestling	worstel	wrestling	worstel	N;MASC;SG	V;SG;PRS;FIN
wrestling	worstelen	wrestling	worstelen	N;MASC;SG	V;NFIN
resta	resta	rester	resta	V;IND;SG;3;PST;FIN	N;MASC+FEM;SG
resta	gebleven	rester	blijven	V;IND;SG;3;PST;FIN	V;V.PTCP
resta	bleef	rester	blijven	V;IND;SG;3;PST;FIN	V;SG;PST;FIN
circonstances	omstandigheid	circonstance	omstandigheid	N;FEM;PL	N;MASC+FEM;SG
gratte	jeukende	gratte	jeuken	N;FEM;SG	V;V.PTCP
heart	heart	heart	heart	N;MASC;SG	
déclin	afwijzen	déclin	afwijzen	N;MASC;SG	V;NFIN
déclin	dalende	déclin	dalen	N;MASC;SG	V;V.PTCP
déclin	teruglopende	déclin	teruglopen	N;MASC;SG	V;V.PTCP
déclin	afnemende	déclin	afnemen	N;MASC;SG	V;V.PTCP
thermique	warmte	thermique	warmte	ADJ;MASC;SG	N;MASC+FEM;SG
thermique	hitte	thermique	hit	ADJ;MASC;SG	N;MASC+FEM;SG
réformes	hervorming	réforme	hervorming	N;FEM;PL	N;MASC+FEM;SG
réformes	hervormen	réforme	hervormen	N;FEM;PL	V;NFIN
réformes	hervorming	réforme	hervorming	N;FEM;PL	N;MASC+FEM;SG
pôles	polen	pôle	polen	N;MASC;PL	PROPN;NEUT;SG
partenaires	partner	partenaire	partner	N;MASC;PL	N;MASC+FEM;SG
universel	universal	universel	universal	ADJ;MASC;SG	N;MASC+FEM;SG
finir	finish	finir	finish	V;NFIN	N;MASC+FEM;SG
finir	afwerking	finir	afwerking	V;NFIN	N;MASC+FEM;SG
mercredi	woensdag	mercredi	woensdag	N;MASC;SG	PROPN;MASC+FEM;SG
limiter	limiet	limiter	limiet	V;NFIN	N;MASC+FEM;SG
limiter	limieten	limiter	limiet	V;NFIN	N;PL
sons	klinkt	son	klinken	N;MASC;PL	V;SG;PRS;FIN
sons	sons	son	sons	N;MASC;PL	N;MASC+FEM;SG
circuits	excursie	circuit	excursie	N;MASC;PL	N;MASC+FEM;SG
clinique	clinic	clinique	clinic	ADJ;FEM;SG	N;MASC+FEM;SG
clinique	kliniek	clinique	kliniek	ADJ;FEM;SG	N;MASC+FEM;SG
tenté	poging	tenter	poging	V;MASC;SG;PST;V.PTCP	N;MASC+FEM;SG
gouvernements	regering	gouvernement	regering	N;MASC;PL	N;MASC+FEM;SG
gouvernements	overheid	gouvernement	overheid	N;MASC;PL	N;MASC+FEM;SG
eddie	eddie	eddie	eddie	PROPN	N;MASC+FEM;SG
eddie	eddy	eddie	eddy	PROPN	N;MASC+FEM;SG
progression	vorderingen	progression	vordering	N;FEM;SG	N;PL
cooper	cooper	cooper	cooper	PROPN	N;MASC+FEM;SG
dick	dick	dick	dick	PROPN	N;MASC+FEM;SG
dick	lul	dick	lul	PROPN	N;MASC+FEM;SG
remplaçant	plaatsvervanger	remplacer	plaatsvervanger	V;PRS;V.PTCP	N;MASC+FEM;SG
remplaçant	substituut	remplacer	substituut	V;PRS;V.PTCP	N;NEUT;SG
remplaçant	vervanger	remplacer	vervanger	V;PRS;V.PTCP	N;MASC+FEM;SG
remplaçant	vervanging	remplacer	vervanging	V;PRS;V.PTCP	N;MASC+FEM;SG
remplaçant	vervanging	remplacer	vervanging	V;PRS;V.PTCP	N;MASC+FEM;SG
remplaçant	vervanger	remplacer	vervanger	V;PRS;V.PTCP	N;MASC+FEM;SG
électeurs	kiezer	électeur	kiezer	N;MASC;PL	N;MASC+FEM;SG
électeurs	electoraat	électeur	electoraat	N;MASC;PL	N;NEUT;SG
électeurs	kiezer	électeur	kiezer	N;MASC;PL	N;MASC+FEM;SG
électeurs	kiezer	électeur	kiezer	N;MASC;PL	N;MASC+FEM;SG
thompson	thompson	thompson	thompson	PROPN	N;MASC+FEM;SG
thompson	janssen	thompson	jans	PROPN	N;PL
variantes	variatie	variante	variatie	N;FEM;PL	N;MASC+FEM;SG
aéronautique	luchtvaart	aéronautique	luchtvaart	ADJ;MASC;SG	N;MASC+FEM;SG
aéronautique	aéronautique	aéronautique	aéronautique	ADJ;MASC;SG	N;MASC+FEM;SG
aéronautique	ruimtevaart	aéronautique	ruimtevaart	ADJ;MASC;SG	N;MASC+FEM;SG
aéronautique	aerospace	aéronautique	aerospace	ADJ;MASC;SG	N;MASC+FEM;SG
aéronautique	luchtvaart	aéronautique	luchtvaart	ADJ;MASC;SG	N;MASC+FEM;SG
salariés	medewerkers	salarié	medewerker	V;MASC;PL;PST;V.PTCP	N;PL
salariés	werknemers	salarié	werknemer	V;MASC;PL;PST;V.PTCP	N;PL
namur	namen	namur	nemen	PROPN	V;PL;PST;FIN
gravure	graveren	gravure	graveren	N;FEM;SG	V;NFIN
gravure	verbranden	gravure	verbranden	N;FEM;SG	V;NFIN
gravure	brandend	gravure	branden	N;FEM;SG	V;V.PTCP
gravure	branden	gravure	branden	N;FEM;SG	V;NFIN
gravure	brandende	gravure	branden	N;FEM;SG	V;V.PTCP
corriger	correctie	corriger	correctie	V;NFIN	N;MASC+FEM;SG
corriger	correcte	corriger	correct	V;NFIN	ADJ
corriger	correct	corriger	correct	V;NFIN	ADJ
prière	bidden	prière	bidden	N;FEM;SG	V;NFIN
dallas	dallas	dallas	dallas	PROPN	N;NEUT;SG
xvie	zestiende	xvie	zestien	N;MASC;SG	ADJ
nationalités	nationaliteit	nationalité	nationaliteit	N;FEM;PL	N;MASC+FEM;SG
pablo	pablo	pablo	pablo	PROPN	N;MASC+FEM;SG
appeler	oproep	appeler	oproep	V;NFIN	N;MASC+FEM;SG
appeler	roeping	appeler	roeping	V;NFIN	N;MASC+FEM;SG
officielles	ambtenaar	officiel	ambtenaar	ADJ;FEM;PL	N;MASC+FEM;SG
volontaire	vrijwilliger	volontaire	vrijwillig	ADJ;MASC;SG	N;MASC+FEM;SG
volontaire	vrijwilligers	volontaire	vrijwilliger	ADJ;MASC;SG	N;PL
lloyd	lloyd	lloyd	lloyd	PROPN	N;MASC+FEM;SG
chaud	heet	chaud	heten	ADJ;MASC;SG	V;SG;PRS;FIN
aus	aus	avoir	aus		N;MASC+FEM;SG
poètes	dichter	poète	dichter	N;MASC;PL	ADJ;CMPR
tri	sorteren	tri	sorteren	N;MASC;SG	V;NFIN
tri	sorteren	tri	sorteren	N;MASC;SG	V;NFIN
colère	boos	colère	boos	N;FEM;SG	ADJ
cruz	cruz	cruz	cruz	PROPN	N;MASC+FEM;SG
symbolique	symboliek	symbolique	symboliek	ADJ;MASC;SG	N;MASC+FEM;SG
louvain	leuven	louvain	leuven	PROPN	V;NFIN
louvain	leuven	louvain	leuven	PROPN	V;NFIN
transforme	transformatie	transformer	transformatie	V;IND;SG;3;PRS;FIN	N;MASC+FEM;SG
patricia	patricia	patricier	patricia	PROPN	N;MASC+FEM;SG
way	manier	way	manier	V	N;MASC+FEM;SG
way	way	way	way	V	
renaud	renaud	renaud	renaud	PROPN	N;MASC+FEM;SG
renaud	reginald	renaud	reginald	PROPN	N;MASC+FEM;SG
león	león	león	león	PROPN	N;MASC+FEM;SG
león	leon	león	leon	PROPN	N;MASC+FEM;SG
graham	graham	graham	graham	PROPN	N;MASC+FEM;SG
walker	walker	walker	walk	PROPN	N;MASC+FEM;SG
rassemblement	verzamelen	rassemblement	verzamelen	N;MASC;SG	V;NFIN
messe	mass	messe	mass	N;FEM;SG	
jennifer	jennifer	jennifer	jennifer	PROPN	N;MASC+FEM;SG
con	con	con	con	PROPN	N;MASC+FEM;SG
franklin	franklin	franklin	franklin	PROPN	N;MASC+FEM;SG
palestine	palestina	palestin	palestina	ADJ;FEM;SG	N;NEUT;SG
chiens	hond	chien	hond	N;MASC;PL	N;MASC+FEM;SG
chiens	hondje	chien	hondje	N;MASC;PL	N;NEUT;SG
priori	priori	priori	priori	PROPN	N;MASC+FEM;SG
bryan	bryan	bryan	bryan	PROPN	N;MASC+FEM;SG
registre	inschrijven	registre	inschrijven	N;MASC;SG	V;NFIN
registre	registreren	registre	registreren	N;MASC;SG	V;NFIN
berry	bes	berry	bes	PROPN	N;MASC+FEM;SG
berry	berry	berry	berry	PROPN	N;MASC+FEM;SG
berry	bessen	berry	bessen	PROPN	N;PL
froide	kou	froid	kou	ADJ;FEM;SG	N;MASC+FEM;SG
kurt	kurt	kurt	kurt	PROPN	N;MASC+FEM;SG
eva	eva	eva	eva	PROPN	N;MASC+FEM;SG
mentionne	vermeldingen	mentionner	vermelding	V;IND;SG;3;PRS;FIN	N;PL
séville	sevilla	séville	sevilla	PROPN	N;MASC+FEM;SG
geneviève	geneviève	geneviève	geneviève	ADJ;FEM;SG	N;MASC+FEM;SG
geneviève	genevieve	geneviève	genevief	ADJ;FEM;SG	N;MASC+FEM;SG
avancée	voorschot	avancé	voorschot	ADJ;FEM;SG	N;NEUT;SG
avancée	oprukken	avancé	oprukken	ADJ;FEM;SG	V;NFIN
avancée	geavanceerd	avancé	avanceren	ADJ;FEM;SG	V;V.PTCP
avancée	geavanceerde	avancé	avanceren	ADJ;FEM;SG	V;V.PTCP
avancée	advanced	avancé	advanced	ADJ;FEM;SG	
avancée	gevorderd	avancé	vorderen	ADJ;FEM;SG	V;V.PTCP
mrs	mevrouw	son	mevrouw	INTJ	N;MASC+FEM;SG
alpha	alpha	alpha	alpha	PROPN	N;MASC+FEM;SG
alpha	alfa	alpha	alfa	PROPN	N;MASC+FEM;SG
abus	misbruiken	abus	misbruiken	N;MASC;SG	V;NFIN
abus	misbruiken	abus	misbruiken	N;MASC;SG	V;NFIN
miroir	spiegelen	miroir	spiegelen	N;MASC;SG	V;NFIN
acheter	aanschaf	acheter	aanschaf	V;NFIN	N;MASC+FEM;SG
acheter	aankoop	acheter	aankoop	V;NFIN	N;MASC+FEM;SG
acheter	inkoop	acheter	inkoop	V;NFIN	N;MASC+FEM;SG
acheter	koop	acheter	koop	V;NFIN	N;MASC+FEM;SG
lumières	lumières	lumière	lumière	N;FEM;PL	N;MASC+FEM;SG
lumières	verlichting	lumière	verlichting	N;FEM;PL	N;MASC+FEM;SG
lumières	licht	lumière	licht	N;FEM;PL	N;NEUT;SG
lumières	lichten	lumière	lichten	N;FEM;PL	V;NFIN
alberta	alberta	alberta	alberta	PROPN	N;NEUT;SG
rick	rick	rick	rick	PROPN	N;MASC+FEM;SG
primaires	voorverkiezingen	primaire	voorverkiezing	ADJ;MASC;PL	N;PL
descendant	afstammeling	descendre	afstammeling	V;PRS;V.PTCP	N;MASC+FEM;SG
magie	magisch	magie	magisch	N;FEM;SG	ADJ
indiana	indiana	indiana	indiana	PROPN	PROPN;NEUT;SG
estimé	schatting	estimer	schatting	V;MASC;SG;PST;V.PTCP	N;MASC+FEM;SG
dut	dut	devoir	dut	V;IND;SG;3;PST;FIN	N;MASC+FEM;SG
turque	turken	turc	turken	ADJ;FEM;SG	N;PL
aussitôt	onmiddellijk	aussitôt	onmiddellijk	ADV	ADJ
aussitôt	direct	aussitôt	direct	ADV	ADJ
aussitôt	onmiddelijk	aussitôt	onmiddelijk	ADV	ADJ
éditeurs	uitgeverij	éditeur	uitgeverij	N;MASC;PL	N;MASC+FEM;SG
éditeurs	redactie	éditeur	redactie	N;MASC;PL	N;MASC+FEM;SG
tirage	tekenen	tirage	tekenen	N;MASC;SG	V;NFIN
tirage	trekken	tirage	trekken	N;MASC;SG	V;NFIN
tirage	tekenen	tirage	tekenen	N;MASC;SG	V;NFIN
éthiopie	ethiopië	éthiopie	ethiopië	N;FEM;SG	PROPN;NEUT;SG
éthiopie	ethiopische	éthiopie	ethiopisch	N;FEM;SG	ADJ
blessures	blessure	blessure	blessure	N;FEM;PL	N;MASC+FEM;SG
blessures	letsel	blessure	letsel	N;FEM;PL	N;NEUT;SG
blessures	schade	blessure	schade	N;FEM;PL	N;MASC+FEM;SG
blessures	verwonding	blessure	verwonding	N;FEM;PL	N;MASC+FEM;SG
blessures	letsel	blessure	letsel	N;FEM;PL	N;NEUT;SG
blessures	gewonden	blessure	gewond	N;FEM;PL	ADJ
roues	rad	roue	rad	N;FEM;PL	N;NEUT;SG
roues	wiel	roue	wiel	N;FEM;PL	N;NEUT;SG
roues	wheels	roue	wheels	N;FEM;PL	N;MASC+FEM;SG
stefan	stefan	stefan	stefan	PROPN	N;MASC+FEM;SG
allan	allan	allan	allan	PROPN	N;MASC+FEM;SG
harold	harold	harold	harold	PROPN	N;MASC+FEM;SG
vidéos	filmpje	vidéo	filmp	N;FEM;PL	N;NEUT;SG
vidéos	video	vidéo	video	N;FEM;PL	N;MASC+FEM;SG
copenhague	kopenhagen	copenhague	kopenhaag	PROPN	N;PL
marines	mariniers	marin	marinier	ADJ;FEM;PL	N;PL
gênes	genua	gênes	genua	N;FEM;PL	PROPN;NEUT;SG
alto	alto	alto	alto	PROPN	N;MASC+FEM;SG
alto	viola	alto	viola	PROPN	N;MASC+FEM;SG
sky	hemel	sky	hemel	PROPN	N;MASC+FEM;SG
sky	lucht	sky	lucht	PROPN	N;MASC+FEM;SG
sky	sky	sky	sky	PROPN	N;MASC+FEM;SG
retard	late	retard	laat	N;MASC;SG	ADJ
retard	laat	retard	laten	N;MASC;SG	V;SG;PRS;FIN
retard	vertragingen	retard	vertraging	N;MASC;SG	N;PL
retard	vertraagde	retard	vertragen	N;MASC;SG	V;SG;PST;FIN
retard	vertraagd	retard	vertragen	N;MASC;SG	V;V.PTCP
retard	uitgesteld	retard	uitstellen	N;MASC;SG	V;V.PTCP
retard	uitstellen	retard	uitstellen	N;MASC;SG	V;NFIN
maxime	max	maxime	max	PROPN	N;MASC+FEM;SG
maxime	maxine	maxime	maxine	PROPN	N;MASC+FEM;SG
maxime	maxime	maxime	maxime	PROPN	N;MASC+FEM;SG
maxime	maxim	maxime	maxim	PROPN	N;MASC+FEM;SG
cleveland	cleveland	cleveland	cleveland	PROPN	N;MASC+FEM;SG
rebelles	rebels	rebelle	rebel	N;MASC;PL	ADJ
rebelles	rebel	rebelle	rebel	N;MASC;PL	N;MASC+FEM;SG
chars	drijft	char	drijven	N;MASC;PL	V;SG;PRS;FIN
hérault	hérault	hérault	hérault	PROPN	N;MASC+FEM;SG
couches	lagen	couche	liggen	N;FEM;PL	V;PL;PST;FIN
couches	luier	couche	luier	N;FEM;PL	N;MASC+FEM;SG
renforcer	versterking	renforcer	versterking	V;NFIN	N;MASC+FEM;SG
manches	mouw	manche	mouw	N;FEM;PL	N;MASC+FEM;SG
profonde	deep	profond	deep	ADJ;FEM;SG	N;MASC+FEM;SG
profonde	diepgaand	profond	diepgaand	ADJ;FEM;SG	V;V.PTCP
profonde	diepgaande	profond	diepgaande	ADJ;FEM;SG	V;V.PTCP
brabant	brabant	brabant	brabant	V;PRS;V.PTCP	N;MASC+FEM;SG
bach	bach	bach	bach	PROPN	N;MASC+FEM;SG
conventions	verdragen	convention	verdragen	N;FEM;PL	V;NFIN
rénovation	renoveren	rénovation	renoveren	N;FEM;SG	V;NFIN
rénovation	renovaties	rénovation	renovatie	N;FEM;SG	N;PL
débutant	beginners	débutant	beginner	V;PRS;V.PTCP	N;PL
débutant	beginners	débutant	beginner	V;PRS;V.PTCP	N;PL
débutant	beginneling	débutant	beginneling	V;PRS;V.PTCP	N;MASC+FEM;SG
débutant	beginner	débutant	beginner	V;PRS;V.PTCP	N;MASC+FEM;SG
trouble	problemen	trouble	probleem	ADJ;MASC;SG	N;PL
trouble	moeilijkheden	trouble	moeilijkheid	ADJ;MASC;SG	N;PL
trouble	verstoring	trouble	verstoring	ADJ;MASC;SG	N;MASC+FEM;SG
trouble	stoornis	trouble	stoornis	ADJ;MASC;SG	N;MASC+FEM;SG
trouble	wanorde	trouble	wanorde	ADJ;MASC;SG	N;MASC+FEM;SG
collines	collines	colline	colline	N;FEM;PL	N;MASC+FEM;SG
rafael	rafael	rafael	rafael	PROPN	N;MASC+FEM;SG
pakistan	pakistan	pakistan	pakistan	N;MASC;SG	PROPN;NEUT;SG
yvelines	yvelines	yvelin	yvelines	N;FEM;PL	N;NEUT;SG
bloquer	blokkering	bloquer	blokkering	V;NFIN	N;MASC+FEM;SG
bloquer	blokkering	bloquer	blokkering	V;NFIN	N;MASC+FEM;SG
bloquer	blok	bloquer	blok	V;NFIN	N;NEUT;SG
bloquer	block	bloquer	block	V;NFIN	N;MASC+FEM;SG
sant	sant	santir	sant	PROPN	N;MASC+FEM;SG
socialistes	socialisten	socialiste	socialist	ADJ;MASC;PL	N;PL
socialistes	socialist	socialiste	socialist	ADJ;MASC;PL	N;MASC+FEM;SG
preuves	bewijzen	preuve	bewijzen	N;FEM;PL	V;NFIN
preuves	bewijs	preuve	bewijs	N;FEM;PL	N;NEUT;SG
preuves	bewijzen	preuve	bewijzen	N;FEM;PL	V;NFIN
preuves	bewijzen	preuve	bewijzen	N;FEM;PL	V;NFIN
preuves	bewijs	preuve	bewijs	N;FEM;PL	N;NEUT;SG
preuves	bewijsmateriaal	preuve	bewijsmateriaal	N;FEM;PL	N;NEUT;SG
ncaa	ncaa	ncaa	ncaa	PROPN	PROPN;NEUT;SG
helen	helena	helen	helena	PROPN	N;MASC+FEM;SG
helen	hellen	helen	hellen	PROPN	V;NFIN
helen	helen	helen	helen	PROPN	V;NFIN
arrêts	stopt	arrêt	stoppen	N;MASC;PL	V;SG;PRS;FIN
arrêts	oordelen	arrêt	oordelen	N;MASC;PL	V;NFIN
aimé	geliefd	aimer	geliefd	V;MASC;SG;PST;V.PTCP	ADJ
aimé	aimé	aimer	aimé	V;MASC;SG;PST;V.PTCP	N;MASC+FEM;SG
arbitres	scheidsrechter	arbitre	scheidsrechter	N;MASC;PL	N;MASC+FEM;SG
rives	rives	rive	rive	N;FEM;PL	N;SG
han	han	han	han	PROPN	N;MASC+FEM;SG
simpson	simpsons	simpson	simpson	PROPN	N;PL
simpson	simpsons	simpson	simpson	PROPN	N;PL
simpson	simpson	simpson	simpson	PROPN	N;MASC+FEM;SG
campbell	campbell	campbell	campbell	PROPN	N;MASC+FEM;SG
verdun	verdun	verdun	verdun	PROPN	ADJ
courbe	gebogen	courbe	buigen	N;FEM;SG	V;V.PTCP
courbe	bochten	courbe	bocht	N;FEM;SG	N;PL
courbe	rondingen	courbe	ronding	N;FEM;SG	N;PL
plomb	leiden	plomb	leiden	N;MASC;SG	V;NFIN
plomb	loden	plomb	lood	N;MASC;SG	V;V.PTCP
synonyme	synoniem	synonyme	synoniem	ADJ;MASC;SG	N;NEUT;SG
synonyme	synoniem	synonyme	synoniem	ADJ;MASC;SG	N;NEUT;SG
synonyme	synoniemen	synonyme	synoniem	ADJ;MASC;SG	N;PL
gymnastique	gymnastiek	gymnastique	gymnastiek	ADJ;MASC;SG	N;MASC+FEM;SG
gymnastique	turnen	gymnastique	turnen	ADJ;MASC;SG	V;NFIN
envie	wilt	envie	willen	N;FEM;SG	V;SG;PRS;FIN
envie	wil	envie	willen	N;FEM;SG	V;SG;PRS;FIN
envie	willen	envie	willen	N;FEM;SG	V;NFIN
constellation	sterrenbeelden	constellation	sterrenbeeld	N;FEM;SG	N;PL
mitchell	mitchell	mitchell	mitchell	PROPN	N;MASC+FEM;SG
mitchell	mitchel	mitchell	mitchel	PROPN	N;MASC+FEM;SG
ngc	ngc	ngc	ngc		N;MASC+FEM;SG
