arsenal	arsenalul	arsenal	arsenal	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
turbo	turbo	turbo	turbo	PROPN;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
pomohla	ajutat	pomoci	ajuta	V;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
koření	condimente	koření	condiment	N;NOM;NEUT;SG;POS	N;INDF;FEM;PL
koření	mirodenii	koření	mirodean	N;NOM;NEUT;SG;POS	N;INDF;FEM;PL
koření	condimente	koření	condiment	N;NOM;NEUT;SG;POS	N;INDF;FEM;PL
koření	spice	koření	spice	N;NOM;NEUT;SG;POS	
sůl	sarea	sůl	sare	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
sůl	sare	sůl	sare	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
abstraktní	abstractă	abstraktní	abstract	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
maxima	maxim	maximum	maxim	N;NOM;NEUT;SG;POS	ADJ;INDF;MASC;SG
krvi	sângele	krev	sânge	N;DAT;FEM;SG;POS	N;DEF;MASC;SG
krvi	sange	krev	sange	N;DAT;FEM;SG;POS	
laurent	laurent	laurent	laurent	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
mini	mini	mini	min	N;INAN;NOM;MASC;SG;POS	
happy	fericita	happy	fericita	N;NOM;MASC;SG;POS	ADJ;DEF;FEM;SG
happy	fericită	happy	fericit	N;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
happy	happy	happy	happy	N;NOM;MASC;SG;POS	
happy	fericit	happy	fericit	N;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
vinci	vince	vince	vince	N;ANIM;NOM;MASC;SG;POS	PROPN
vinci	vinci	vince	vinci	N;ANIM;NOM;MASC;SG;POS	PROPN
christoph	christoph	christopha	christoph	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
sigmund	sigmund	sigmund	sigmund	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
hunter	vanator	hunter	vanator	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
hunter	vânător	hunter	vânător	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
hunter	hunter	hunter	hunter	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
hunter	vânătorul	hunter	vânător	PROPN;ANIM;NOM;MASC;SG;POS	N;DEF;MASC;SG
postupné	treptat	postupný	treptat	ADJ;NOM;NEUT;SG;POS	ADV
postupné	treptată	postupný	treptat	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
postupné	progresive	postupný	progresiv	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
postupné	progresivă	postupný	progresiv	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
postupné	progresiv	postupný	progresiv	ADJ;NOM;NEUT;SG;POS	ADV
termíny	datele	termín	dată	N;INAN;NOM;MASC;PL;POS	N;DEF;FEM;PL
termíny	termenii	termín	termen	N;INAN;NOM;MASC;PL;POS	N;DEF;MASC;PL
jezdce	rider	jezdec	rider	N;ANIM;ACC;MASC;PL;POS	N;INDF;MASC;SG
bordeaux	bordeaux	bordeaux	bordeaux	PROPN;INAN;NOM;MASC;SG;POS	PROPN
tbilisi	tbilisi	tbilise	tbilisi	PROPN;NEUT;POS	PROPN
putování	calatorie	putování	calatorie	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
putování	călătorie	putování	călătorie	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
putování	rătăcind	putování	rătăci	N;NOM;NEUT;SG;POS	V;V.MSDR
nacional	nacional	nacional	nacional	PROPN;NOM;NEUT;SG;POS	PROPN
kapitál	capitala	kapitál	capitală	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
kapitál	capitală	kapitál	capitală	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
navigační	nav	navigační	nav	ADJ;NOM;MASC;SG;POS	N;INDF;MASC;SG
stack	stack	stack	stack	N;INAN;NOM;MASC;SG;POS	
okamžik	momentul	okamžik	moment	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
dědeček	bunicul	dědeček	bunic	N;ANIM;NOM;MASC;SG;POS	N;DEF;MASC;SG
dědeček	bunicul	dědeček	bunic	N;ANIM;NOM;MASC;SG;POS	N;DEF;MASC;SG
ivanovič	ivanovici	ivanovič	ivanovic	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;SG
pen	pen	pen	pen	PROPN;INAN;MASC;POS	
pen	stilou	pen	stilou	PROPN;INAN;MASC;POS	N;INDF;MASC;SG
sodný	sodiu	sodný	sodiu	ADJ;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
sodný	sodică	sodný	sodic	ADJ;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
prázdné	gol	prázdný	gol	ADJ;NOM;NEUT;SG;POS	N;INDF;MASC;SG
prázdné	goale	prázdný	gol	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
prázdné	goală	prázdný	gol	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
prázdné	goala	prázdný	gol	ADJ;NOM;NEUT;SG;POS	N;DEF;FEM;SG
etapy	etapele	etapa	etapă	N;NOM;FEM;PL;POS	N;DEF;FEM;PL
abú	abu	abú	abu	PROPN;INAN;NOM;MASC;SG;POS	PROPN
vzdušné	aerisit	vzdušný	aerisit	ADJ;NOM;MASC;PL;POS	ADJ;INDF;MASC;SG
dominika	dominic	dominika	dominic	N;NOM;FEM;SG;POS	PROPN
dominika	dominica	dominika	dominica	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
dominika	dominika	dominika	dominika	N;NOM;FEM;SG;POS	PROPN
dutiny	cavitatea	dutina	cavitate	N;NOM;FEM;PL;POS	N;DEF;FEM;SG
dutiny	sinusurile	dutina	sinus	N;NOM;FEM;PL;POS	N;DEF;FEM;PL
kašpar	bufon	kašpar	bufon	N;ANIM;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
nahrazení	înlocuind	nahrazení	înlocui	N;NOM;NEUT;SG;POS	V;V.MSDR
nahrazení	înlocuirea	nahrazení	înlocuire	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
nahrazení	înlocuire	nahrazení	înlocuire	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
nahrazení	înlocuirea	nahrazení	înlocuire	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
nahrazení	înlocuitor	nahrazení	înlocuitor	N;NOM;NEUT;SG;POS	ADJ;INDF;MASC;SG
nahrazení	înlocuire	nahrazení	înlocuire	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
mechaniky	mecanici	mechanika	mecanic	N;NOM;FEM;PL;POS	ADJ;INDF;MASC;PL
mechaniky	mecanicii	mechanika	mecanic	N;NOM;FEM;PL;POS	N;DEF;MASC;PL
mechaniky	mecanica	mechanika	mecanică	N;NOM;FEM;PL;POS	N;DEF;FEM;SG
mechaniky	mecanică	mechanika	mecanic	N;NOM;FEM;PL;POS	ADJ;INDF;FEM;SG
rozsudek	judecată	rozsudek	judecată	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
rozsudek	judecata	rozsudek	judecată	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
rozsudek	verdictul	rozsudek	verdict	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
rozsudek	judecată	rozsudek	judecată	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
rozsudek	judecata	rozsudek	judecată	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
rozsudek	hotărârea	rozsudek	hotărâre	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
rozsudek	hotărâre	rozsudek	hotărâre	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
rozsudek	teză	rozsudek	teză	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
rozsudek	frază	rozsudek	frază	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
rozsudek	sentinta	rozsudek	sentintă	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
pokoj	cameră	pokoj	cameră	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
pokoj	camera	pokoj	cameră	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
soc	soc	sociální	soc	PROPN;MASC;POS	N;INDF;MASC;SG
bush	bush	bush	bush	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
sofia	sofia	sofia	sofie	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
geologické	geologică	geologický	geologic	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
geologické	geologice	geologický	geologic	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
nepřítel	inamicul	nepřítel	inamic	N;ANIM;NOM;MASC;SG;POS	N;DEF;MASC;SG
odmítnutí	refuzul	odmítnutí	refuz	N;NOM;NEUT;SG;POS	N;DEF;MASC;SG
odmítnutí	respingerea	odmítnutí	respingere	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
odmítnutí	respingere	odmítnutí	respingere	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
stalin	stalin	stalina	stalin	N;ANIM;NOM;MASC;SG;POS	PROPN
babička	bunică	babička	bunic	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
babička	bunica	babička	bunică	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
babička	bunica	babička	bunică	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
babička	bunică	babička	bunic	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
babička	bunica	babička	bunică	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
trénoval	antrenat	trénovat	antrenat	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
trénoval	dresat	trénovat	dresa	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
trénoval	instruit	trénovat	instruit	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
trénoval	antrenată	trénovat	antrenat	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;FEM;SG
evoluce	evolutia	evoluce	evolutie	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
evoluce	evoluție	evoluce	evoluție	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
evoluce	evoluția	evoluce	evoluție	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
evoluce	evoluţia	evoluce	evolugie	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
schopná	capabili	schopný	capabil	ADJ;NOM;FEM;SG;POS	V;IND;PL;2;IPFV;FIN
schopná	capabila	schopný	capabilă	ADJ;NOM;FEM;SG;POS	ADJ;DEF;FEM;SG
schopná	capabile	schopný	capabil	ADJ;NOM;FEM;SG;POS	ADJ;INDF;FEM;PL
schopná	capabilă	schopný	capabil	ADJ;NOM;FEM;SG;POS	ADJ;INDF;FEM;SG
přítelkyně	iubită	přítelkyně	iubit	N;NOM;FEM;SG;POS	ADJ;INDF;FEM;SG
přítelkyně	iubita	přítelkyně	iubită	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
přítelkyně	prietenă	přítelkyně	prietenă	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
přítelkyně	prietena	přítelkyně	prietenă	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
přítelkyně	iubitele	přítelkyně	iubită	N;NOM;FEM;SG;POS	N;DEF;FEM;PL
přítelkyně	iubite	přítelkyně	iubi	N;NOM;FEM;SG;POS	ADJ;INDF;FEM;PL
přítelkyně	prietenele	přítelkyně	prieten	N;NOM;FEM;SG;POS	N;DEF;FEM;PL
costa	costa	costa	costa	PROPN;NOM;FEM;SG;POS	V;IND;SG;3;IPFV;FIN
astronaut	astronautul	astronaut	astronaut	N;ANIM;NOM;MASC;SG;POS	N;DEF;MASC;SG
účinné	eficiente	účinný	eficient	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
účinné	eficienta	účinný	eficient	ADJ;NOM;NEUT;SG;POS	ADJ;DEF;FEM;SG
účinné	eficient	účinný	eficient	ADJ;NOM;NEUT;SG;POS	ADV
účinné	eficientă	účinný	eficient	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
účinné	eficientă	účinný	eficient	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
účinné	eficient	účinný	eficient	ADJ;NOM;NEUT;SG;POS	ADV
účinné	efectivă	účinný	efectiv	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
buffalo	bivoli	buffat	bivol	PROPN;NOM;MASC;SG;POS	N;INDF;MASC;PL
buffalo	bivol	buffat	bivol	PROPN;NOM;MASC;SG;POS	N;INDF;MASC;SG
buffalo	buffalo	buffat	buffalo	PROPN;NOM;MASC;SG;POS	N;INDF;MASC;SG
buffalo	bizon	buffat	bizon	PROPN;NOM;MASC;SG;POS	N;INDF;MASC;SG
buffalo	bizoni	buffat	bizon	PROPN;NOM;MASC;SG;POS	N;INDF;MASC;PL
houba	buretele	houba	burete	N;NOM;FEM;SG;POS	N;DEF;MASC;SG
houba	ciupercă	houba	ciuperc	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
houba	ciuperca	houba	ciuperca	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
houba	ciupercă	houba	ciuperc	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
houba	ciuperca	houba	ciuperca	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
houba	ciuperci	houba	ciupercă	N;NOM;FEM;SG;POS	N;INDF;FEM;PL
byty	apartamentele	byt	apartament	N;INAN;NOM;MASC;PL;POS	N;DEF;FEM;PL
zneužití	abuzuri	zneužití	abuz	N;NOM;NEUT;SG;POS	N;INDF;FEM;PL
zneužití	abuzul	zneužití	abuz	N;NOM;NEUT;SG;POS	N;DEF;MASC;SG
kapitol	capitolele	kapitola	capitol	N;GEN;FEM;PL;POS	N;DEF;FEM;PL
prachu	praful	prach	praf	N;INAN;GEN;MASC;SG;POS	N;DEF;MASC;SG
havárie	accidentul	havárie	accident	N;NOM;FEM;SG;POS	N;DEF;MASC;SG
havárie	crash	havárie	crash	N;NOM;FEM;SG;POS	
havárie	accidente	havárie	accident	N;NOM;FEM;SG;POS	N;INDF;FEM;PL
havárie	accidentele	havárie	accident	N;NOM;FEM;SG;POS	N;DEF;FEM;PL
kennedy	kennedy	kenneda	kennedy	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
paes	paes	paes	paes	PROPN;ANIM;NOM;MASC;SG;POS	
miles	miles	miles	miles	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
miles	mile	miles	milă	PROPN;ANIM;NOM;MASC;SG;POS	
miles	kilometri	miles	kilometru	PROPN;ANIM;NOM;MASC;SG;POS	N;INDF;MASC;PL
vlhké	umedă	vlhký	umed	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
lès	lès	lès	lès	PROPN;NOM;MASC;SG;POS	
poslání	misiunea	poslání	misiune	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
poslání	misiune	poslání	misiune	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
křížek	crucea	křížek	cruce	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
křížek	cruce	křížek	cruce	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
rozměr	dimensiune	rozměr	dimensiune	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
rozměr	dimensiunea	rozměr	dimensiune	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
spojence	aliații	spojenec	aliație	N;ANIM;ACC;MASC;PL;POS	N;DEF;MASC;PL
spojence	aliati	spojenec	aliati	N;ANIM;ACC;MASC;PL;POS	
spojence	aliat	spojenec	aliat	N;ANIM;ACC;MASC;PL;POS	ADJ;INDF;MASC;SG
spojence	ally	spojenec	ally	N;ANIM;ACC;MASC;PL;POS	PROPN
spojence	aliatul	spojenec	aliat	N;ANIM;ACC;MASC;PL;POS	N;DEF;MASC;SG
vězeň	prizonierul	vězeň	prizonier	N;ANIM;NOM;MASC;SG;POS	N;DEF;MASC;SG
vězeň	detinut	vězeň	detine	N;ANIM;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
vězeň	deținut	vězeň	deține	N;ANIM;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
mléka	laptele	mléko	lapte	N;NOM;NEUT;PL;POS	N;DEF;MASC;SG
mléka	lapte	mléko	lapte	N;NOM;NEUT;PL;POS	N;INDF;MASC;SG
lloyd	lloyd	lloyd	lloyd	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
oslo	oslo	osel	oslo	PROPN;NOM;FEM;SG;POS	PROPN
cohen	cohen	cohen	cohen	N;ANIM;NOM;MASC;SG;POS	PROPN
homer	homer	homer	homer	N;ANIM;NOM;MASC;SG;POS	
proměnných	variabilele	proměnná	variabilă	ADJ;GEN;MASC;PL;POS	N;DEF;FEM;PL
proměnných	variabile	proměnná	variabilă	ADJ;GEN;MASC;PL;POS	N;INDF;FEM;PL
proměnných	variabilelor	proměnná	variabilă	ADJ;GEN;MASC;PL;POS	N;DEF;FEM;PL
maxim	maxim	maxim	maxim	PROPN;ANIM;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
rovné	drepte	rovný	drept	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
rovné	direct	rovný	direct	ADJ;NOM;NEUT;SG;POS	ADV
rovné	drept	rovný	drept	ADJ;NOM;NEUT;SG;POS	
rovné	egali	rovný	egal	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;MASC;PL
rovné	egală	rovný	egal	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
rovné	egale	rovný	egal	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
rovné	egala	rovný	egală	ADJ;NOM;NEUT;SG;POS	ADJ;DEF;FEM;SG
sekvence	secventa	sekvence	secventa	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
prohlížeč	vizualizator	prohlížeč	vizualizator	N;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
prohlížeč	browserul	prohlížeč	browser	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
marion	marion	marion	marion	PROPN;NOM;FEM;SG;POS	PROPN
zažil	experimentat	zažít	experimentat	V;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
binární	binar	binární	binar	ADJ;NOM;MASC;SG;POS	N;INDF;MASC;SG
meče	săbiile	meč	sabie	N;NOM;FEM;PL;POS	N;DEF;FEM;PL
jeskyní	pesteri	jeskyně	pester	N;INS;FEM;SG;POS	N;INDF;FEM;PL
seznamů	listele	seznam	listă	N;INAN;GEN;MASC;PL;POS	N;DEF;FEM;PL
utekl	evadat	utéci	evada	V;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
seminář	atelierul	seminář	atelier	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
seminář	seminarul	seminář	seminar	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
fanoušky	fanii	fanoušek	fan	N;ANIM;ACC;MASC;PL;POS	N;DEF;MASC;PL
fanoušky	ventilatoare	fanoušek	ventilator	N;ANIM;ACC;MASC;PL;POS	ADJ;INDF;FEM
fanoušky	fanilor	fanoušek	fane	N;ANIM;ACC;MASC;PL;POS	N;DEF;MASC;PL
výkonný	executive	výkonný	executiv	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
výkonný	executivă	výkonný	executiv	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
požadované	solicitate	požadovaný	solicitat	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
požadované	solicitată	požadovaný	solicitat	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
požadované	obligatoriu	požadovaný	obligatoriu	ADJ;NOM;NEUT;SG;POS	ADV
požadované	necesare	požadovaný	necesar	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
požadované	necesară	požadovaný	necesar	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
požadované	necesar	požadovaný	necesar	ADJ;NOM;NEUT;SG;POS	ADV
oltáři	altarul	oltář	altar	N;INAN;DAT;MASC;SG;POS	N;DEF;MASC;SG
politici	politicienii	politik	politician	N;ANIM;NOM;MASC;PL;POS	N;DEF;MASC;PL
politici	politicienilor	politik	politiciene	N;ANIM;NOM;MASC;PL;POS	N;DEF;MASC;PL
problematické	problematică	problematický	problematic	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
problematické	problematice	problematický	problematic	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
problematické	problematic	problematický	problematic	ADJ;NOM;NEUT;SG;POS	ADV
iva	iva	iva	iva	PROPN;NOM;FEM;SG;POS	
uzavřený	închise	uzavřený	închide	ADJ;INAN;NOM;MASC;SG;POS	V;IND;PL;3;PST;FIN
uzavřený	închisă	uzavřený	închide	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
zakládající	fondarea	zakládající	fondare	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	N;DEF;FEM;SG
zakládající	fondator	zakládající	fondator	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT	N;INDF;MASC;SG
terminál	terminalul	terminál	terminal	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
terminál	terminale	terminál	terminal	N;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
vodopád	cascada	vodopád	cascada	N;INAN;NOM;MASC;SG;POS	N;DEF;FEM;SG
vodopád	cascadă	vodopád	cascadă	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
hansen	hansen	hansený	hansen	PROPN;ANIM;NOM;MASC;SG;POS	PROPN
ffa	ffa	ffa	ffa	PROPN;NOM;MASC;SG;POS	
lockheed	lockheed	lockheed	lockheed	PROPN;INAN;NOM;MASC;SG;POS	PROPN
jede	jed	jet	jed	V;IND;SG;3;POS;PRS;FIN;ACT	
čaj	tea	čaj	teu	N;INAN;NOM;MASC;SG;POS	
čaj	ceaiul	čaj	ceai	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
simpsonovi	simpsons	simpson	simpsons	N;ANIM;NOM;MASC;PL;POS	PROPN
lovci	vânătorii	lovec	vânător	N;ANIM;NOM;MASC;PL;POS	N;DEF;MASC;PL
operátor	operatorul	operátor	operator	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
operátor	operatorului	operátor	operator	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
torpédoborec	distrugătorul	torpédoborec	distrugător	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
torpédoborec	distrugător	torpédoborec	distrugător	N;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
životy	vieti	život	vieti	N;INAN;NOM;MASC;PL;POS	
připomínky	comentariile	připomínka	comentariu	N;NOM;FEM;PL;POS	N;DEF;FEM;PL
odpovědnosti	responsabilități	odpovědnost	responsabilitate	N;GEN;FEM;SG;POS	N;INDF;FEM;PL
odpovědnosti	responsabilitățile	odpovědnost	responsabilitate	N;GEN;FEM;SG;POS	N;DEF;FEM;PL
nsdap	nsdap	nsdap	nsdap	N;INAN;NOM;MASC;SG;POS	PROPN
čištění	curățenie	čištění	curățenie	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
čištění	curățarea	čištění	curățare	N;NOM;NEUT;SG;POS	N;DEF;FEM;SG
čištění	curățare	čištění	curățare	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
čištění	curatenie	čištění	curatenie	N;NOM;NEUT;SG;POS	N;INDF;FEM;SG
originál	originala	originál	original	N;INAN;NOM;MASC;SG;POS	ADJ;DEF;FEM;SG
originál	originale	originál	original	N;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
originál	original	originál	original	N;INAN;NOM;MASC;SG;POS	ADJ;INDF;MASC;SG
originál	originală	originál	original	N;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
irc	irc	irc	irc	PROPN;INAN;NOM;MASC;SG;POS	N;INDF;MASC;SG
minulost	trecutul	minulost	trecut	N;NOM;FEM;SG;POS	N;DEF;MASC;SG
minulost	trecut	minulost	trecut	N;NOM;FEM;SG;POS	ADJ;INDF;MASC;SG
nos	nasul	nos	nas	N;INAN;NOM;MASC;SG;POS	N;DEF;MASC;SG
nos	nasu	nos	nasu	N;INAN;NOM;MASC;SG;POS	
vinice	podgorie	vinice	podgorie	N;NOM;FEM;PL;POS	N;INDF;FEM;SG
haute	haute	haute	haută	PROPN;NOM;MASC;SG;POS	N;INDF;FEM;PL
přispěla	contribuit	přispět	contribui	V;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
mírné	blândă	mírný	blând	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
mírné	ușoară	mírný	ușor	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
mírné	moderate	mírný	moderat	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;PL
mírné	moderată	mírný	moderat	ADJ;NOM;NEUT;SG;POS	ADJ;INDF;FEM;SG
závislý	dependentă	závislý	dependent	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
závislý	dependente	závislý	dependent	ADJ;INAN;NOM;MASC;SG;POS	ADJ;INDF;FEM;PL
arcivévoda	arhiducele	arcivévoda	arhiduc	N;ANIM;NOM;MASC;SG;POS	N;DEF;MASC;SG
pravopis	ortografie	pravopis	ortografie	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
slavoj	slavoj	slavoj	slavoj	N;INAN;NOM;MASC;SG;POS	
past	capcana	pasta	capcană	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
past	capcană	pasta	capcană	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
konkurence	competitori	konkurence	competitor	N;NOM;FEM;SG;POS	N;INDF;MASC;PL
konkurence	concurenți	konkurence	concurent	N;NOM;FEM;SG;POS	N;INDF;MASC;PL
konkurence	concurenții	konkurence	concurent	N;NOM;FEM;SG;POS	N;DEF;MASC;PL
konkurence	competitie	konkurence	competitie	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
konkurence	concurență	konkurence	concurență	N;NOM;FEM;SG;POS	N;INDF;FEM;SG
konkurence	concurența	konkurence	concurență	N;NOM;FEM;SG;POS	N;DEF;FEM;SG
přesvědčil	convins	přesvědčit	convinge	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
přesvědčil	convins	přesvědčit	convinge	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;MASC;SG
přesvědčil	convinsă	přesvědčit	convinge	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT	ADJ;INDF;FEM;SG
botanické	botanică	botanický	botanic	ADJ;NOM;MASC;SG;POS	ADJ;INDF;FEM;SG
botanické	botanica	botanický	botanică	ADJ;NOM;MASC;SG;POS	N;DEF;FEM;SG
nákup	cumpărare	nákup	cumpărare	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
nákup	achiziție	nákup	achiziție	N;INAN;NOM;MASC;SG;POS	N;INDF;FEM;SG
