oli	ήταν	olla	είμαι	V;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;PASS
maalauksia	πίνακες	maalaus	πίνακα	N;PRT;PL	N;NOM;MASC;PL
olemassaolo	ύπαρξη	olemassaolo	ύπαρξη	N;NOM;SG	N;ACC;FEM;SG
tukholmaan	στοκχόλμη	tukholma	στοκχόλμος	N;IN+ALL;SG	PROPN;NOM;FEM;SG
korvaa	αντικαθιστά	korva	αντικάθιστώ	V;IMP;SG;2;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
korvaa	αντικατάσταση	korva	αντικατάσταση	V;IMP;SG;2;FIN;ACT	N;ACC;FEM;SG
korvaa	αντικαταστήσει	korva	αντικαθιστώ	V;IMP;SG;2;FIN;ACT	V;PFV;IND;SG;3;FIN;ACT
korvaa	αντικατέστησε	korva	αντικαθιστώ	V;IMP;SG;2;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
poliisit	αστυνομικοί	poliisi	αστυνομικός	N;NOM;PL	ADJ;NOM;MASC;PL
poliisit	αστυνομία	poliisi	αστυνομία	N;NOM;PL	N;NOM;FEM;SG
rossi	ρόσι	rossi	ρόσι	N;NOM;SG	
taloutta	οικονομικά	talous	οικονομικά	N;PRT;SG	ADV
taloutta	οικονομία	talous	οικονομία	N;PRT;SG	N;NOM;FEM;SG
kokoa	μέγεθος	koko	μέγεθος	N;PRT;SG	N;NOM;NEUT;SG
forum	forum	forum	forum	N;NOM;SG	
ylempi	ανω	ylempi	ανω	ADJ;NOM;SG	N
ylempi	άνω	ylempi	άνω	ADJ;NOM;SG	ADV
ylempi	νω	ylempi	νω	ADJ;NOM;SG	N;SG
osake	στοκ	osake	στοκ	N;NOM;SG	
rakastaa	αγαπη	rakastaa	αγαπη	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG
rakastaa	έρωτας	rakastaa	έρωτο	V;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;SG
rakastaa	αγάπη	rakastaa	αγάπη	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG
rakastaa	αγάπες	rakastaa	αγάπα	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
katoaa	εξαφανίζεται	kadota	εξαφανίζω	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
katoaa	εξαφανίζονται	kadota	εξαφανίζω	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;PASS
luetteloon	λίστα	luettelo	λίστα	N;IN+ALL;SG	N;NOM;FEM;SG
luetteloon	κατάλογος	luettelo	κατάλογος	N;IN+ALL;SG	N;NOM;MASC;SG
snake	φίδι	snake	φίδι		N;NOM;NEUT;SG
hurrikaani	τυφώνα	hurrikaani	τυφώνας	N;NOM;SG	N;GEN;FEM;PL
nepalin	νεπάλ	nepali	νεπάλ	N;GEN;SG	
kenny	κένι	kennä	κένι	N;NOM;SG	
kenny	kenny	kennä	kenny	N;NOM;SG	
laatua	ποιότητας	laatu	ποιότητα	N;PRT;SG	N;GEN;FEM;SG
laatua	ποιότητα	laatu	ποιότητα	N;PRT;SG	N;ACC;FEM;SG
grey	γκρίζο	grey	γκρίζο		N;NOM;NEUT;SG
grey	γκρέι	grey	γκρέι		
grey	γκρι	grey	γκρι		N;NOM;SG
grey	γκρίζα	grey	γκρίζα		N;NOM;NEUT;PL
grey	grey	grey	grey		
pyydettiin	ζήτησε	pyytää	ζητώ	V;IND;PST;FIN;PASS	V;PFV;IND;SG;3;PST;FIN;ACT
pyydettiin	ζητείται	pyytää	ζητώ	V;IND;PST;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
pyydettiin	ζητούνται	pyytää	ζητώ	V;IND;PST;FIN;PASS	V;IPFV;IND;PL;3;PRS;FIN;PASS
senttiä	σεντς	sentti	σεντς	N;PRT;SG	
senttiä	εκατοστά	sentti	εκατοστά	N;PRT;SG	N;NOM;NEUT;PL
periaate	αρχη	periaate	αρχη	N;NOM;SG	N;ACC;FEM;SG
ristiriidassa	ασυνεπής	risti#riita	ασυνεπής	N;IN+ESS;SG	ADJ;NOM;MASC;SG
ristiriidassa	ασυμβίβαστη	risti#riita	ασύμβιβαστος	N;IN+ESS;SG	ADJ;NOM;FEM;SG
ristiriidassa	ασυμβίβαστο	risti#riita	ασύμβιβαστος	N;IN+ESS;SG	N;NOM;NEUT;SG
albanian	αλβανός	albania	αλβανός	N;GEN;SG	ADJ;NOM;MASC;SG
albanian	αλβανοί	albania	αλβανός	N;GEN;SG	PROPN;NOM;MASC;PL
albanian	αλβανική	albania	αλβανικός	N;GEN;SG	ADJ;NOM;FEM;SG
albanian	αλβανικά	albania	αλβανικά	N;GEN;SG	ADV
albanian	αλβανία	albania	αλβανία	N;GEN;SG	PROPN;ACC;FEM;SG
henkilöstö	προσωπικού	henkilöstö	προσωπικό	N;NOM;SG	N;GEN;NEUT;SG
bennett	μπένετ	bennett	μπένετ	N;NOM;SG	
yksitoista	eleven	yksi#toista	eleven	NUM;NOM;SG	
yksitoista	ένδεκα	yksi#toista	ένδεκα	NUM;NOM;SG	ADV
yksitoista	έντεκα	yksi#toista	έντεκα	NUM;NOM;SG	NUM;NOM;NEUT;PL
jenni	τζένι	jenni	τζένι	N;NOM;SG	
jenni	τζένη	jenni	τζένη	N;NOM;SG	PROPN;NOM;FEM;SG
standardi	στάνταρ	standardi	στάνταρ	N;NOM;SG	N;GEN;NEUT;PL
standardi	standard	standardi	standard	N;NOM;SG	
suunnan	κατεύθυνση	suunta	κατεύθυνση	N;GEN;SG	N;ACC;FEM;SG
keinoja	τρόποι	keino	τρόπος	N;PRT;PL	N;NOM;MASC;PL
keinoja	τρόπους	keino	τρόπος	N;PRT;PL	N;ACC;MASC;PL
kosto	ανταπόδοση	kosto	ανταπόδοση	N;NOM;SG	N;ACC;FEM;SG
kosto	εκδίκηση	kosto	εκδίκηση	N;NOM;SG	N;ACC;FEM;SG
kosto	εκδίκηση	kosto	εκδίκηση	N;NOM;SG	N;ACC;FEM;SG
kosto	εκδίκηση	kosto	εκδίκηση	N;NOM;SG	N;ACC;FEM;SG
kosto	αντίποινα	kosto	αντίποινο	N;NOM;SG	N;NOM;NEUT;PL
koordinaatit	συντεταγμένες	koordinaatti	συντεταγμένος	N;NOM;PL	ADJ;NOM;FEM;PL
pastori	αιδεσιμότατος	pastori	αιδεσιμός	N;NOM;SG	ADJ;NOM;CMPR;MASC;SG
pastori	πάστορας	pastori	πάστορα	N;NOM;SG	ADJ;NOM;MASC;SG
sopivaa	ενδεδειγμένη	sopiva	ενδείκνυμαι	ADJ;PRT;SG	V;PFV;NOM;FEM;SG;V.PTCP;PASS
sopivaa	κατάλληλο	sopiva	κατάλληλος	ADJ;PRT;SG	ADJ;NOM;NEUT;SG
sopivaa	κατάλληλη	sopiva	κατάλληλος	ADJ;PRT;SG	ADJ;NOM;FEM;SG
sopivaa	κατάλληλα	sopiva	κατάλληλα	ADJ;PRT;SG	ADV
väliä	ύλη	väli	ύλος	N;PRT;SG	N;NOM;FEM;SG
listaa	λίστα	lista	λίστα	N;PRT;SG	N;NOM;FEM;SG
listaa	κατάλογος	lista	κατάλογος	N;PRT;SG	N;NOM;MASC;SG
rita	ρίτα	rita	ρίτα	PROPN;NOM;SG	PROPN;NOM;FEM;SG
ilmoituksen	ειδοποίηση	ilmoitus	ειδοποίηση	N;GEN;SG	N;NOM;FEM;SG
ilmoituksen	κοινοποίηση	ilmoitus	κοινοποίηση	N;GEN;SG	N;NOM;FEM;SG
ilmoituksen	γνωστοποίηση	ilmoitus	γνωστοποίηση	N;GEN;SG	N;ACC;FEM;SG
järvet	λιμνών	järvi	λιμνό	N;NOM;PL	N;GEN;FEM;PL
lyhyet	κοντή	lyhyt	κοντός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
lyhyet	κοντός	lyhyt	κοντός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
lyhyet	σύντομο	lyhyt	σύντομο	ADJ;NOM;PL	N;NOM;NEUT;SG
lyhyet	σύντομη	lyhyt	σύντομος	ADJ;NOM;PL	N;NOM;FEM;SG
lyhyet	σύντομος	lyhyt	σύντομος	ADJ;NOM;PL	N;NOM;MASC;SG
kapasiteetti	χωρητικότητα	kapasiteetti	χωρητικότητα	N;NOM;SG	N;ACC;FEM;SG
kapasiteetti	ικανότητα	kapasiteetti	ικανότητα	N;NOM;SG	N;ACC;FEM;SG
kapasiteetti	δυναμικότητα	kapasiteetti	δυναμικότητα	N;NOM;SG	N;ACC;FEM;SG
kimi	κίμι	kimi	κίμι	PROPN;NOM;SG	
kimi	κύμη	kimi	κύμη	PROPN;NOM;SG	PROPN;ACC;FEM;SG
kimi	κιμ	kimi	κιμ	PROPN;NOM;SG	PROPN;NOM;MASC;SG
kimi	k	kimi	k	PROPN;NOM;SG	
spencer	σπένσερ	spencer	σπένσερ	PROPN;NOM;SG	N;NOM
spencer	spencer	spencer	spencer	PROPN;NOM;SG	
malcolm	μάλκολμ	malcolm	μάλκολμ	PROPN;NOM;SG	
malcolm	μάλκομ	malcolm	μάλκομ	PROPN;NOM;SG	N;NOM;NEUT;SG
holmes	holmes	holmes	holmes	N;NOM;SG	
metroasema	σταθμό	metro#asema	σταθμός	N;NOM;SG	N;ACC;MASC;SG
vaatteita	ρούχα	vaate	ρούχα	N;PRT;PL	N;NOM;NEUT;PL
vaatteita	ενδύματα	vaate	ένδυμα	N;PRT;PL	N;NOM;NEUT;PL
vaatteita	ένδυση	vaate	ένδυση	N;PRT;PL	N;NOM;FEM;SG
vaatteita	ρούχα	vaate	ρούχα	N;PRT;PL	N;NOM;NEUT;PL
laajat	εκτενής	laaja	εκτενής	ADJ;NOM;PL	ADJ;NOM;FEM;SG
laajat	εκτεταμένη	laaja	εκτεταμένος	ADJ;NOM;PL	V;PFV;NOM;FEM;SG;V.PTCP;PASS
laajat	εκτεταμένα	laaja	εκτεταμένος	ADJ;NOM;PL	ADV
laajat	εκτεταμένο	laaja	εκτεταμένος	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
laajat	απέραντη	laaja	απέραντος	ADJ;NOM;PL	ADJ;NOM;FEM;SG
laajat	απέραντο	laaja	απέραντος	ADJ;NOM;PL	N;NOM;NEUT;SG
asfaltti	άσφαλτο	asfaltti	άσφαλτο	N;NOM;SG	ADV
israelissa	ισραήλ	israeli	ισραήλ	N;IN+ESS;SG	
järkevää	ορθολογική	järkevä	ορθολογικός	ADJ;PRT;SG	ADJ;NOM;FEM;SG
työntekijöitä	εργαζόμενοι	työ#tekijä	εργαζόμενος	N;PRT;PL	N;NOM;MASC;PL
työntekijöitä	υπάλληλοι	työ#tekijä	υπάλληλος	N;PRT;PL	ADJ;NOM;MASC;PL
työntekijöitä	μισθωτοί	työ#tekijä	μισθωτός	N;PRT;PL	ADJ;NOM;MASC;PL
työntekijöitä	εργαζόμενοι	työ#tekijä	εργαζόμενος	N;PRT;PL	N;NOM;MASC;PL
työntekijöitä	εργαζομένων	työ#tekijä	εργαζόμενος	N;PRT;PL	N;GEN;MASC;PL
työntekijöitä	εργάτες	työ#tekijä	εργάτης	N;PRT;PL	N;NOM;MASC;PL
antoine	αντουάν	antaa	αντούα	N;NOM;SG	PROPN;NOM;MASC;SG
floridassa	φλόριδα	florita	φλόριδα	N;IN+ESS;SG	N;NOM;SG
floridassa	florida	florita	florida	N;IN+ESS;SG	
floridassa	φλόριντα	florita	φλόριν	N;IN+ESS;SG	
pintaa	επιφάνεια	pinta	επιφάνεια	N;PRT;SG	N;NOM;FEM;SG
ten	ten	ten	ten		
ten	δεκα	ten	δεκα		NUM
ten	δέκα	ten	δέκα		NUM;NOM;NEUT;PL
hugh	χιου	hugh	χιος	PROPN;NOM;SG	N
hugh	χιού	hugh	χιού	PROPN;NOM;SG	
hugh	hugh	hugh	hugh	PROPN;NOM;SG	
konsertti	συναυλία	konsertti	συναυλία	N;NOM;SG	N;ACC;FEM;SG
ratkaisuja	λύσεις	ratkaisu	λύση	N;PRT;PL	N;NOM;FEM;PL
ratkaisuja	διαλύματα	ratkaisu	διάλυμα	N;PRT;PL	N;NOM;NEUT;PL
juristi	δικηγόρο	juristaa	δικηγόρος	N;NOM;SG	N;ACC;MASC;SG
kriisin	κρίση	kriisi	κρίση	N;GEN;SG	N;NOM;FEM;SG
kriisin	κριση	kriisi	κριση	N;GEN;SG	N;NOM;FEM;SG
edestä	μπροστινό	edestä	μπροστινός	ADV	N;NOM;NEUT;SG
edestä	μέτωπο	edestä	μέτωπο	ADV	N;NOM;NEUT;SG
poistamista	διαγραφή	poistaminen	διαγραφή	N;PRT;SG	ADV
raamattu	βίβλος	raamata	βίβλος	V;NOM;SG;V.PTCP;PASS	N;NOM;FEM;SG
raamattu	βίβλο	raamata	βίβλος	V;NOM;SG;V.PTCP;PASS	N;NOM;FEM;SG
jäänteitä	απομεινάρια	jäänne	απομεινάριο	N;PRT;PL	N;NOM;NEUT;PL
lucky	λάκι	lucky	λάκι		
lucky	τυχερός	lucky	τυχερός		ADJ;NOM;MASC;SG
lucky	τυχερό	lucky	τυχερός		N;NOM;NEUT;SG
lucky	τυχερή	lucky	τυχερός		ADJ;NOM;FEM;SG
lucky	τυχεροί	lucky	τυχερός		N;NOM;MASC;PL
kööpenhaminan	κοπεγχάγης	kööpen#hamina	κοπεγχάγη	N;GEN;SG	PROPN;GEN;FEM;SG
kööpenhaminan	κοπεγχάγη	kööpen#hamina	κοπεγχάγη	N;GEN;SG	PROPN;ACC;FEM;SG
sergio	σέρτζιο	sergio	σέρτζιος	PROPN;NOM;SG	
oxfordin	οξφόρδη	oxford	οξφόρδη	N;GEN;SG	PROPN;NOM;FEM;SG
xiii	xiii	xiii	xiii	ADJ	
aikuiset	ενηλίκων	aikuinen	ενήλικος	N;NOM;PL	N;GEN;NEUT;PL
aikuiset	ενήλικοι	aikuinen	ενήλικος	N;NOM;PL	ADJ;NOM;MASC;PL
aikuiset	ενήλικες	aikuinen	ενήλικος	N;NOM;PL	ADJ;NOM;FEM;PL
aikuiset	ενήλικο	aikuinen	ενήλικος	N;NOM;PL	ADJ;NOM;NEUT;SG
aikuiset	ενήλικας	aikuinen	ενήλικα	N;NOM;PL	ADJ;NOM;MASC;SG
aikuiset	ενήλικα	aikuinen	ενήλικος	N;NOM;PL	ADV
aikuiset	ενήλικος	aikuinen	ενήλικος	N;NOM;PL	ADJ;NOM;MASC;SG
aikuiset	ενήλικες	aikuinen	ενήλικος	N;NOM;PL	ADJ;NOM;FEM;PL
aikuiset	ενηλίκων	aikuinen	ενήλικος	N;NOM;PL	N;GEN;NEUT;PL
kansat	εθνών	kansa	εθνό	N;NOM;PL	N;GEN;NEUT;PL
kansat	λαών	kansa	λαός	N;NOM;PL	N;GEN;MASC;PL
yhteiskunnallinen	κοινωνικά	yhteis#kunnallinen	κοινωνικά	ADJ;NOM;SG	ADV
yhteiskunnallinen	κοινωνικές	yhteis#kunnallinen	κοινωνικός	ADJ;NOM;SG	ADJ;NOM;FEM;PL
liu	λιου	liu	λιος	N;NOM;SG	PROPN;NOM;MASC;SG
liu	λιού	liu	λιός	N;NOM;SG	
liu	liu	liu	liu	N;NOM;SG	
dee	ντι	dee	ντι	PROPN;NOM;SG	
volgan	βόλγα	volga	βόλγα	N;GEN;SG	N;ACC;MASC;SG
rumpuja	ντραμς	rumpu	ντραμς	N;PRT;PL	
rumpuja	τύμπανα	rumpu	τύμπανο	N;PRT;PL	N;NOM;NEUT;PL
finaali	τελικοί	finaali	τελικός	N;NOM;SG	ADJ;NOM;MASC;PL
finaali	τελικός	finaali	τελικός	N;NOM;SG	ADJ;NOM;MASC;SG
finaali	τελικό	finaali	τελικός	N;NOM;SG	ADJ;NOM;NEUT;SG
finaali	τελική	finaali	τελικός	N;NOM;SG	ADJ;NOM;FEM;SG
kent	κεντ	kenttä	κεντ	PROPN;NOM;SG	
epävirallinen	ανεπίσημα	epä#virallinen	ανεπίσημα	ADJ;NOM;SG	ADV
epävirallinen	ανεπίσημο	epä#virallinen	ανεπίσημος	ADJ;NOM;SG	N;NOM;NEUT;SG
epävirallinen	ανεπίσημες	epä#virallinen	ανεπίσημος	ADJ;NOM;SG	ADJ;NOM;FEM;PL
epävirallinen	άτυπες	epä#virallinen	άτυπος	ADJ;NOM;SG	ADJ;NOM;FEM;PL
epävirallinen	ανεπίσημο	epä#virallinen	ανεπίσημος	ADJ;NOM;SG	N;NOM;NEUT;SG
raskaana	έγκυος	raskas	έγκυος	ADJ;FRML;SG	N;NOM;MASC;SG
mielipide	γνωμη	mieli#pide	γνωμη	N;NOM;SG	N;VOC;FEM;SG
mielipide	γνώμη	mieli#pide	γνώμη	N;NOM;SG	N;ACC;FEM;SG
lev	λεβ	lev	λεβ	N;NOM;SG	
betty	μπέτι	betty	μπέτι	N;NOM;SG	
betty	betty	betty	betty	N;NOM;SG	
näkyvä	ορατό	näkyä	ορατός	V;NOM;SG;V.PTCP;ACT	N;ACC;MASC;SG
näkyvä	ορατά	näkyä	ορατός	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;PL
näkyvä	ορατή	näkyä	ορατός	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG
näkyvä	ορατός	näkyä	ορατός	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;MASC;SG
näkyvä	ορατές	näkyä	ορατός	V;NOM;SG;V.PTCP;ACT	ADJ;NOM;FEM;PL
potilas	ασθενής	potilas	ασθενής	N;NOM;SG	ADJ;NOM;MASC;SG
potilas	ασθενή	potilas	ασθενής	N;NOM;SG	ADJ;NOM;MASC;SG
hirvonen	χίρβονεν	hirvonen	χίρβωνω	N;NOM;SG	V;IPFV;IND;SG;1;PST;FIN;ACT
vero	φόρου	vero	φόρος	N;NOM;SG	N;GEN;MASC;SG
hiekka	άμμου	hiekka	άμμος	N;NOM;SG	N;GEN;FEM;SG
hiekka	σαντ	hiekka	σαντ	N;NOM;SG	
hiekka	σαντς	hiekka	σαντς	N;NOM;SG	
konsertissa	κονσέρτο	konsertti	κονσέρτο	N;IN+ESS;SG	N;NOM;NEUT;SG
konsertissa	συναυλία	konsertti	συναυλία	N;IN+ESS;SG	N;ACC;FEM;SG
tykki	κανόνια	tykki	κανόνι	N;NOM;SG	N;NOM;NEUT;PL
rodríguez	rodríguez	rodríguez	rodríguez	N;NOM;SG	
crystal	κρίσταλ	crystal	κρίσταλ	N;NOM;SG	
crystal	κρυσταλλική	crystal	κρυσταλλικός	N;NOM;SG	ADJ;NOM;FEM;SG
lämmin	ζεστό	lämmin	ζεστός	ADJ;NOM;SG	N;NOM;NEUT;SG
lämmin	ζεστά	lämmin	ζεστά	ADJ;NOM;SG	ADV
rauhaa	ειρήνη	rauha	ειρήνη	N;PRT;SG	N;NOM;FEM;SG
rauhaa	ειρηνη	rauha	ειρηνη	N;PRT;SG	PROPN;NOM;FEM;SG
rauhaa	γαλήνη	rauha	γαλήνω	N;PRT;SG	N;NOM;FEM;SG
käskee	εντολές	käskeä	εντολή	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
teoriassa	θεωρητικά	teoria	θεωρητικός	N;IN+ESS;SG	ADV
face	πρόσωπο	face	πρόσωπο		N;NOM;NEUT;SG
face	προσωπο	face	προσωπο		N;NOM;NEUT;SG
face	φάτσα	face	φάτσα		N;ACC;FEM;SG
kuvauksia	περιγραφές	kuvaus	περιγραφή	N;PRT;PL	N;NOM;FEM;PL
polttoaineen	καυσίμων	poltto#aine	καύσιμος	N;GEN;SG	N;GEN;NEUT;PL
polttoaineen	καύσιμα	poltto#aine	καύσιμα	N;GEN;SG	N;NOM;NEUT;PL
polttoaineen	καύσιμο	poltto#aine	καύσιμο	N;GEN;SG	N;NOM;NEUT;SG
muunnos	μετατροπής	muunnos	μετατροπή	N;NOM;SG	N;GEN;FEM;SG
muunnos	μετατροπή	muunnos	μετατροπή	N;NOM;SG	N;ACC;FEM;SG
muunnos	μετατρέψει	muunnos	μετατρέπω	N;NOM;SG	V;PFV;NFIN;ACT
omistajan	ιδιοκτήτη	omistaja	ιδιοκτήτης	N;GEN;SG	N;ACC;MASC;SG
omistajan	κάτοχος	omistaja	κάτοχος	N;GEN;SG	N;NOM;MASC;SG
omistajan	ιδιοκτήτρια	omistaja	ιδιοκτήτρια	N;GEN;SG	N;NOM;FEM;SG
omistajan	ιδιοκτήτης	omistaja	ιδιοκτήτης	N;GEN;SG	N;NOM;MASC;SG
laivat	πλοια	laiva	πλοιο	N;NOM;PL	DET;NOM;DEF;NEUT;PL
bushin	bush	bush	bush	N;GEN;SG	
bushin	μπους	bush	μπου	N;GEN;SG	
bushin	θάμνος	bush	θάμνος	N;GEN;SG	N;NOM;MASC;SG
bushin	θάμνο	bush	θάμνο	N;GEN;SG	N;NOM;NEUT;SG
tuotu	εισαγόμενα	tuoda	εισαγόμενος	V;NOM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;PL
tuotu	εισάγονται	tuoda	εισάγω	V;NOM;SG;V.PTCP;PASS	V;IPFV;IND;PL;3;PRS;FIN;PASS
jpl	jpl	jpl	jpl		N
muisti	ανάμνηση	muistaa	ανάμνηση	N;NOM;SG	N;ACC;FEM;SG
muisti	μνήμες	muistaa	μνήμα	N;NOM;SG	N;NOM;FEM;PL
muisti	μνημη	muistaa	μνημη	N;NOM;SG	N;ACC;FEM;SG
muisti	μνήμη	muistaa	μνήμη	N;NOM;SG	N;ACC;FEM;SG
cook	μάγειρα	cook	μάγειρα	PROPN;NOM;SG	N;NOM;NEUT;SG
cook	μαγείρισσα	cook	μαγείρισσα	PROPN;NOM;SG	N;NOM;FEM;SG
cook	μάγειρας	cook	μάγειρα	PROPN;NOM;SG	N;NOM;MASC;SG
cook	κουκ	cook	κουκ	PROPN;NOM;SG	
cook	μαγείρεμα	cook	μαγείρεμα	PROPN;NOM;SG	N;NOM;NEUT;SG
musikaali	μουσικές	musikaali	μουσικός	N;NOM;SG	ADJ;NOM;FEM;PL
neuvottelut	διαπραγμάτευση	neuvottelu	διαπραγμάτευση	N;NOM;PL	N;NOM;FEM;SG
neuvottelut	διαπραγμάτευση	neuvottelu	διαπραγμάτευση	N;NOM;PL	N;NOM;FEM;SG
neuvottelut	διαπραγματεύεται	neuvottelu	διαπραγματεύω	N;NOM;PL	V;IPFV;IND;SG;3;PRS;FIN;PASS
neuvottelut	διαπραγματεύσεων	neuvottelu	διαπραγμάτευση	N;NOM;PL	N;GEN;FEM;PL
vähentynyt	μειώθηκε	vähentyä	μειώνω	V;NOM;SG;V.PTCP;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
vähentynyt	μειωμένη	vähentyä	μειώνω	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;FEM;SG;V.PTCP;PASS
vähentynyt	μειωμένος	vähentyä	μειωμένος	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;MASC;PL;V.PTCP;PASS
vähentynyt	μείωση	vähentyä	μείωση	V;NOM;SG;V.PTCP;ACT	N;ACC;FEM;SG
vähentynyt	ελάττωση	vähentyä	ελάττωση	V;NOM;SG;V.PTCP;ACT	N;ACC;FEM;SG
vähentynyt	μειωμένη	vähentyä	μειώνω	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;FEM;SG;V.PTCP;PASS
vähentynyt	μειωμένα	vähentyä	μειώνω	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
vähentynyt	μειωμένο	vähentyä	μειώνω	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
vähentynyt	μειωμένος	vähentyä	μειωμένος	V;NOM;SG;V.PTCP;ACT	V;PFV;NOM;MASC;PL;V.PTCP;PASS
vähentynyt	μειωθεί	vähentyä	μειώνω	V;NOM;SG;V.PTCP;ACT	V;PFV;NFIN;PASS
suurlähettiläs	πρέσβη	suur#lähettiläs	πρέσβη	N;NOM;SG	N;ACC;MASC;SG
suurlähettiläs	πρεσβευτή	suur#lähettiläs	πρεσβευτής	N;NOM;SG	N;ACC;MASC;SG
tavoitteet	στόχους	tavoite	στόχος	N;NOM;PL	N;ACC;MASC;PL
tavoitteet	γκολ	tavoite	γκολ	N;NOM;PL	
prahan	πράγας	praha	πράγα	N;GEN;SG	PROPN;GEN;FEM;SG
prahan	πράγα	praha	πράγα	N;GEN;SG	PROPN;NOM;FEM;SG
pepe	πέπε	pepe	πέφει	N;NOM;SG	
hankalaa	δύσκολο	hankala	δύσκολος	ADJ;PRT;SG	ADJ;NOM;NEUT;SG
hankalaa	δύσκολη	hankala	δύσκολος	ADJ;PRT;SG	ADJ;NOM;FEM;SG
hankalaa	δύσκολα	hankala	δύσκολα	ADJ;PRT;SG	ADV
hankalaa	δύσκολος	hankala	δύσκολος	ADJ;PRT;SG	ADJ;NOM;MASC;SG
rogers	ρότζερς	rogers	ρότζερς	PROPN;NOM;SG	
harvardin	χάρβαρντ	harvardi	χάρβαρντ	N;GEN;SG	N;NOM;NEUT;SG
harvardin	harvard	harvardi	harvard	N;GEN;SG	
columbus	κολόμπους	columbus	κόλομπος	N;NOM;SG	PROPN;NOM;MASC;PL
osavaltiot	κρατών	osa#valtio	κράτος	N;NOM;PL	N;GEN;NEUT;PL
ateena	αθήνα	ate	αθήνα	N;NOM;SG	PROPN;ACC;FEM;SG
ateena	athens	ate	athens	N;NOM;SG	
mia	mia	minä	mia	PROPN;NOM;SG	
mooseksen	μωυσή	mooses	μωυσός	N;GEN;SG	N;VOC;MASC;SG
mooseksen	μωυσής	mooses	μωυσός	N;GEN;SG	PROPN;NOM;MASC;SG
pahaa	bad	paha	bad	ADJ;PRT;SG	
pahaa	κακός	paha	κακός	ADJ;PRT;SG	ADJ;NOM;MASC;SG
pahaa	κακό	paha	κακός	ADJ;PRT;SG	ADJ;NOM;NEUT;SG
pahaa	κακή	paha	κακός	ADJ;PRT;SG	ADJ;NOM;FEM;SG
pahaa	σατανικό	paha	σατανικός	ADJ;PRT;SG	ADJ;NOM;NEUT;SG
pahaa	κακό	paha	κακός	ADJ;PRT;SG	ADJ;NOM;NEUT;SG
texasin	τέξας	texata	τέξας	N;GEN;SG	PROPN;NOM;NEUT;SG
texasin	texas	texata	texas	N;GEN;SG	
lenin	λένιν	lenin	λένω	N;NOM;SG	PROPN;NOM;MASC;SG
view	view	view	view	N;NOM;SG	
hiihto	σκι	hiihto	σκι	N;NOM;SG	
hiihto	σκι	hiihto	σκι	N;NOM;SG	
aseistus	οπλισμό	aseistus	οπλισμός	N;NOM;SG	N;ACC;MASC;SG
tilastoja	στατιστικές	tilasto	στατιστικός	N;PRT;PL	ADJ;NOM;FEM;PL
tilastoja	στατιστικά	tilasto	στατιστικός	N;PRT;PL	ADV
tilastoja	στατιστική	tilasto	στατιστικός	N;PRT;PL	ADJ;NOM;FEM;SG
hämähäkkimies	σπάιντερμαν	hämä#häkki#mies	σπάινομαι	N;NOM;SG	
järjestöjen	οργανώσεις	järjestö	οργάνωση	N;GEN;PL	N;NOM;FEM;PL
järjestöjen	οργανισμοί	järjestö	οργανισμός	N;GEN;PL	N;NOM;MASC;PL
järjestöjen	οργανώσεις	järjestö	οργάνωση	N;GEN;PL	N;NOM;FEM;PL
järjestöjen	οργανισμοί	järjestö	οργανισμός	N;GEN;PL	N;NOM;MASC;PL
muodosta	μορφη	muoto	μορφη	V;IMP;SG;2;FIN;ACT	N;NOM;FEM;SG
muodosta	μορφή	muoto	μορφή	V;IMP;SG;2;FIN;ACT	N;NOM;FEM;SG
muodosta	έντυπο	muoto	έντυπο	V;IMP;SG;2;FIN;ACT	N;NOM;NEUT;SG
