philippe	philippe	philippa	phili	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
car	auto	car	auto	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
car	autoa	car	auto	PROPN;ANIM;NOM;MASC;SG	N;PRT;SG
car	auton	car	auto	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
car	autolla	car	auto	PROPN;ANIM;NOM;MASC;SG	N;AT+ESS
;SG
car	tsaari	car	tsaari	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
anti	anti	ant	anti		N;NOM;SG
platformy	alusta	platforma	alku	N;NOM;FEM;PL	N;IN+ABL;SG
platformy	foorumi	platforma	foorumi	N;NOM;FEM;PL	N;NOM;SG
platformy	alustan	platforma	alusta	N;NOM;FEM;PL	N;GEN;SG
platformy	laituri	platforma	laituri	N;NOM;FEM;PL	N;NOM;SG
brankára	maalivahti	brankár	maali#vahti	N;ANIM;ACC;MASC;SG	N;NOM;SG
preč	mennyt	preč	mennä	ADV	V;NOM;SG;V.PTCP;ACT
islamu	islam	islam	islam	N;INAN;GEN;MASC;SG	N;NOM;SG
hrobu	hautaa	hrob	hauta	N;INAN;GEN;MASC;SG	N;PRT;SG
hrobu	hauta	hrob	hauta	N;INAN;GEN;MASC;SG	N;NOM;SG
dátumu	päivämäärä	dátum	päivä#määrä	N;INAN;GEN;MASC;SG	N;NOM;SG
dátumu	päiväys	dátum	päiväys	N;INAN;GEN;MASC;SG	N;NOM;SG
dátumu	treffit	dátum	treffi	N;INAN;GEN;MASC;SG	N;NOM;PL
christoph	christoph	christu	christoph	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
hĺbku	syvyys	hĺbka	syvyys	N;ACC;FEM;SG	N;NOM;SG
hĺbku	syvyyteen	hĺbka	syvyys	N;ACC;FEM;SG	N;IN+ALL;SG
hercov	näyttelijät	herec	näyttelijä	N;ANIM;ACC;MASC;PL	N;NOM;PL
hercov	näyttelijöitä	herec	näyttelijä	N;ANIM;ACC;MASC;PL	N;PRT;PL
hercov	toimijoiden	herec	toimija	N;ANIM;ACC;MASC;PL	N;GEN;PL
hercov	toimijat	herec	toimija	N;ANIM;ACC;MASC;PL	N;NOM;PL
ohrozený	uhanalaisten	ohrozený	uhan#alainen	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;GEN;PL
ohrozený	uhkasi	ohrozený	uhata	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
ohrozený	uhkaili	ohrozený	uhkailla	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
ohrozený	uhattuna	ohrozený	uhata	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;FRML;SG;V.PTCP;PASS
poéziu	runoutta	poézia	runous	N;ACC;FEM;SG	N;PRT;SG
poéziu	runoja	poézia	runo	N;ACC;FEM;SG	N;PRT;PL
viditeľný	näkyvä	viditeľný	näkyä	ADJ;ANIM;NOM;MASC;SG	V;NOM;SG;V.PTCP;ACT
viditeľný	näkyvissä	viditeľný	näkyä	ADJ;ANIM;NOM;MASC;SG	V;IN+ESS;PL;V.PTCP;ACT
viditeľný	näkyy	viditeľný	näkyä	ADJ;ANIM;NOM;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
viditeľný	näkyvät	viditeľný	näkyä	ADJ;ANIM;NOM;MASC;SG	V;IND;PL;3;PRS;FIN;ACT
videa	videon	videa	video	N;NOM;NEUT;SG	N;GEN;SG
videa	videossa	videa	video	N;NOM;NEUT;SG	N;IN+ESS;SG
videa	videota	videa	video	N;NOM;NEUT;SG	N;PRT;SG
kresby	luonnoksia	kresb	luonnos	N;NOM;FEM;PL	N;PRT;PL
kresby	piirustuksia	kresb	piirustus	N;NOM;FEM;PL	N;PRT;PL
rozhodnúť	päätä	rozhodnúť	pää	V;PFV;POS;NFIN	N;PRT;SG
podaní	hallinnon	podanie	hallinto	N;NOM;NEUT;SG	N;GEN;SG
kube	kuubasta	kub	kuuba	N;INAN;NOM;MASC;SG	N;IN+ABL;SG
kube	kuubaan	kub	kuura	N;INAN;NOM;MASC;SG	N;IN+ALL;SG
kube	kuubassa	kub	kuuba	N;INAN;NOM;MASC;SG	N;IN+ESS;SG
kube	kuuban	kub	kuuba	N;INAN;NOM;MASC;SG	N;GEN;SG
bolesť	arka	bolesť	arka	N;NOM;FEM;SG	ADJ;NOM;SG
bolesť	kipeä	bolesť	kipeä	N;NOM;FEM;SG	ADJ;NOM;SG
bolesť	kipua	bolesť	kipu	N;NOM;FEM;SG	N;PRT;SG
bolesť	tuskaa	bolesť	tuska	N;NOM;FEM;SG	N;PRT;SG
deriváty	johdannaiset	derivát	johdannainen	N;INAN;NOM;MASC;PL	ADJ;NOM;PL
deriváty	johdannaisia	derivát	johdannainen	N;INAN;NOM;MASC;PL	ADJ;PRT;PL
konkrétny	konkreettista	konkrétny	konkreettinen	ADJ;INAN;NOM;MASC;SG	ADJ;PRT;SG
konkrétny	konkreettisia	konkrétny	konkreettinen	ADJ;INAN;NOM;MASC;SG	ADJ;PRT;PL
konkrétny	konkreettiset	konkrétny	konkreettinen	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
konkrétny	betonia	konkrétny	betonia	ADJ;INAN;NOM;MASC;SG	N;PRT;SG
originálny	alkuperäiset	originálny	alku#peräinen	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
obrat	liikevaihdon	obrat	liike#vaihto	N;INAN;NOM;MASC;SG	N;GEN;SG
štvrtého	neljäs	štvrtý	neljäs	ADJ;GEN;MASC;SG	ADJ;NOM;SG
štvrtého	neljänneksi	štvrtý	neljäs	ADJ;GEN;MASC;SG	ADJ;TRANS;SG
natrvalo	pysyvää	natrvať	pysyvä	V;PFV;NEUT;SG;POS;PST;V.PTCP	ADJ;PRT;SG
natrvalo	vakituinen	natrvať	vakituinen	V;PFV;NEUT;SG;POS;PST;V.PTCP	ADJ;NOM;SG
natrvalo	pysyvä	natrvať	pysyvä	V;PFV;NEUT;SG;POS;PST;V.PTCP	ADJ;NOM;SG
natrvalo	pysyvästi	natrvať	pysyvästi	V;PFV;NEUT;SG;POS;PST;V.PTCP	ADV
súostrovie	saariston	súostrovie	saaristo	N;NOM;NEUT;SG	N;GEN;SG
lúč	ray	lúč	ray	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
orientované	suuntautunut	orientovaný	suuntautua	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
prežili	selvisi	prežiť	selvitä	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
prežili	selvinnyt	prežiť	selvitä	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
prežili	selviytyi	prežiť	selviytyä	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
vyšetrovanie	tutkimukset	vyšetrovanie	tutkimus	N;NOM;NEUT;SG	N;NOM;PL
vyšetrovanie	tutkimukset	vyšetrovanie	tutkimus	N;NOM;NEUT;SG	N;NOM;PL
šachu	shakkia	šach	shakki	N;INAN;GEN;MASC;SG	N;PRT;SG
šachu	shakki	šach	shakki	N;INAN;GEN;MASC;SG	N;NOM;SG
austin	austin	austin	austin	PROPN;ANIM;NOM;MASC;SG	
ideálne	ihanteellinen	ideálny	ihanteellinen	ADV	ADJ;NOM;SG
ideálne	ihannetapauksessa	ideálny	ihanne#tapaus	ADV	N;IN+ESS;SG
abc	abc	abc	abc		N;NOM;SG
občan	kansalaista	občan	kansalainen	N;ANIM;NOM;MASC;SG	N;PRT;SG
občan	kansalaisena	občan	kansalainen	N;ANIM;NOM;MASC;SG	ADJ;FRML;SG
cia	cia	cia	cia	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
cia	cia	cia	cia	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
cia	cla	cia	cla	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
disky	ajaa	diska	ajaa	N;NOM;FEM;PL	V;SG;NFIN;ACT
vzácny	aarre	vzácny	aarre	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
vzácny	arvokasta	vzácny	arvokas	ADJ;ANIM;NOM;MASC;SG	ADJ;PRT;SG
vzácny	harvinaiset	vzácny	harvinainen	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
strauss	strauss	straus	strauss	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
sláva	mainetta	slávať	maine	N;NOM;FEM;SG	N;PRT;SG
sláva	kunniaa	slávať	kunnia	N;NOM;FEM;SG	N;PRT;SG
niektorý	osa	niektorý	osa	DET;ANIM;NOM;MASC;SG	N;NOM;SG
niektorý	joitakin	niektorý	jokin	DET;ANIM;NOM;MASC;SG	PRO;PRT;PL
niektorý	jotkut	niektorý	joku	DET;ANIM;NOM;MASC;SG	PRO;NOM;PL
vasilij	vasili	vasiliť	vasili	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
nádor	kasvaimen	nádor	kasvain	N;INAN;NOM;MASC;SG	N;GEN;SG
nádor	kasvaimen	nádor	kasvain	N;INAN;NOM;MASC;SG	N;GEN;SG
hliníka	alumiinia	hliník	alumiinin	N;INAN;GEN;MASC;SG	N;PRT;SG
hliníka	alumiini	hliník	alumiini	N;INAN;GEN;MASC;SG	N;NOM;SG
finančná	taloudellista	finančný	taloudellinen	ADJ;NOM;FEM;SG	ADJ;PRT;SG
wrestling	painia	wrestling	painia	N;INAN;NOM;MASC;SG	N;PRT;SG
cestný	tie	cestný	tie	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
cestný	tien	cestný	tie	ADJ;ANIM;NOM;MASC;SG	N;GEN;SG
cestný	maantie	cestný	maantie	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
cestný	road	cestný	road	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
varga	varga	varga	varga	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
vetu	lause	vetu	lause	N;ACC;FEM;SG	N;NOM;SG
vetu	virke	vetu	virke	N;ACC;FEM;SG	N;NOM;SG
vetu	tuomio	vetu	tuomio	N;ACC;FEM;SG	N;NOM;SG
analýzu	analyysi	analýza	analyysi	N;ACC;FEM;SG	N;NOM;SG
analýzu	analyysit	analýza	analyysi	N;ACC;FEM;SG	N;NOM;PL
analýzu	analysointi	analýza	analysointi	N;ACC;FEM;SG	N;NOM;SG
analýzu	analyysin	analýza	analyysi	N;ACC;FEM;SG	N;GEN;SG
trhy	markkinoiden	trha	markkinat	N;INAN;NOM;MASC;PL	N;GEN;PL
dávid	david	dávid	david	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
irak	irak	irak	irak	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
irak	irakin	irak	irakki	N;INAN;NOM;MASC;SG	N;GEN;SG
irak	irakista	irak	irak	N;INAN;NOM;MASC;SG	N;IN+ABL;SG
jasná	valoisaa	jasný	valoisa	ADJ;NOM;FEM;SG	ADJ;PRT;SG
jasná	kirkasta	jasný	kirkas	ADJ;NOM;FEM;SG	ADJ;PRT;SG
znížiť	lasku	znížiť	lasku	V;PFV;POS;NFIN	N;NOM;SG
znížiť	väheneminen	znížiť	väheneminen	V;PFV;POS;NFIN	N;NOM;SG
obytných	asuin	obytný	asua	ADJ;ANIM;GEN;MASC;PL	V;IND;SG;1;PST;FIN;ACT
inšpiroval	inspiroi	inšpirovať	inspiroida	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;2;PRS;FIN;ACT
ltd	oy	ltd	oy	PROPN;NOM;FEM;SG	N;NOM;SG
ltd	ltd	ltd	ltd	PROPN;NOM;FEM;SG	PROPN;NOM;SG
pologuli	pallonpuoliskolla	pologuť	pallon#puolisko	N;NOM;FEM;SG	N;AT+ESS
;SG
pilota	pilotti	pilot	pilottaa	N;ANIM;ACC;MASC;SG	N;NOM;SG
pilota	lentäjä	pilot	lentäjä	N;ANIM;ACC;MASC;SG	N;NOM;SG
spomínajú	mainitsee	spomínať	mainita	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
spomínajú	maininnat	spomínať	maininta	V;IPFV;IND;PL;3;POS;PRS;FIN	N;NOM;PL
slnečný	sunny	slnečný	suntya	ADJ;ANIM;NOM;MASC;SG	
slnečný	aurinkoista	slnečný	aurinko	ADJ;ANIM;NOM;MASC;SG	ADJ;PRT;SG
okna	ikkunasta	okno	ikkuna	N;NOM;NEUT;SG	N;IN+ABL;SG
okna	ikkunan	okno	ikkuna	N;NOM;NEUT;SG	N;GEN;SG
najrýchlejšie	nopein	rýchlo	nopea	ADV;RL	ADJ;NOM;RL;SG
najrýchlejšie	nopeimmin	rýchlo	nopeasti	ADV;RL	ADV;CMPR
budapest	budapestin	budapest	budapesti		N;GEN;SG
budapest	budapest	budapest	budapest		N;NOM;SG
pristátia	purkaminen	pristátiť	purkaminen	N;NOM;NEUT;PL	N;NOM;SG
pristátia	laskeutuminen	pristátiť	laskeutuminen	N;NOM;NEUT;PL	N;NOM;SG
pristátia	lasku	pristátiť	lasku	N;NOM;NEUT;PL	N;NOM;SG
raj	raj	raj	raj	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
budovanie	rakennuksessa	budovanie	rakennus	N;NOM;NEUT;SG	N;IN+ESS;SG
budovanie	rakennuksen	budovanie	rakennus	N;NOM;NEUT;SG	N;GEN;SG
lucie	lucie	lucí	lucie	PROPN;NOM;FEM;SG	PROPN;NOM;SG
otvára	avaus	otvár	avaus	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;SG
otvára	avajaiset	otvár	avajaiset	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL
otvára	avaaminen	otvár	avaaminen	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;SG
územné	alueellisen	územný	alueellinen	ADJ;NOM;NEUT;SG	ADJ;GEN;SG
územné	alueelliset	územný	alueellinen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
bývanie	asumista	bývanie	asuminen	N;NOM;NEUT;SG	N;PRT;SG
bis	bis	bis	bis		N;NOM;SG
hustoty	tiheys	hustot	tiheys	N;NOM;FEM;PL	N;NOM;SG
zobrazí	näytöt	zobraziť	näyttö	V;PFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL
viditeľná	näkyvä	viditeľný	näkyä	ADJ;NOM;FEM;SG	V;NOM;SG;V.PTCP;ACT
viditeľná	näkyvissä	viditeľný	näkyä	ADJ;NOM;FEM;SG	V;IN+ESS;PL;V.PTCP;ACT
viditeľná	näkyy	viditeľný	näkyä	ADJ;NOM;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
viditeľná	näkyvät	viditeľný	näkyä	ADJ;NOM;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
júlia	julie	júlia	julie	N;NOM;FEM;SG	PROPN;NOM;SG
júlia	julien	júlia	julin	N;NOM;FEM;SG	N;GEN;PL
kuchyňa	keittiöön	kuchyňa	keittiö	N;NOM;FEM;SG	N;IN+ALL;SG
pravdepodobnosti	todennäköisyyksiä	pravdepodobnosť	toden#näköisyys	N;NOM;FEM;PL	N;PRT;PL
pravdepodobnosti	todennäköisyys	pravdepodobnosť	toden#näköisyys	N;NOM;FEM;PL	N;NOM;SG
pravdepodobnosti	todennäköisyyttä	pravdepodobnosť	toden#näköisyys	N;NOM;FEM;PL	N;PRT;SG
pravdepodobnosti	todennäköisyyden	pravdepodobnosť	toden#näköisyys	N;NOM;FEM;PL	N;GEN;SG
srb	serbia	srb	serbi	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
srb	serbian	srb	serbia	PROPN;ANIM;NOM;MASC;SG	N;GEN;SG
vyhrať	win	vyhrať	win	V;PFV;POS;NFIN	N;NOM;SG
vyhrať	voitto	vyhrať	voitto	V;PFV;POS;NFIN	N;NOM;SG
feb	helmikuu	feb	helmikuu	INTJ	N;NOM;SG
referendum	kansanäänestyksen	referendum	kansan#äänestys	N;NOM;NEUT;SG	N;GEN;SG
referendum	kansanäänestystä	referendum	kansan#äänestys	N;NOM;NEUT;SG	N;PRT;SG
spánku	uni	spánok	uni	N;INAN;GEN;MASC;SG	N;NOM;SG
spánku	nuku	spánok	nukkua	N;INAN;GEN;MASC;SG	V;IMP;SG;2;FIN;ACT
spánku	nukkua	spánok	nukkua	N;INAN;GEN;MASC;SG	V;SG;NFIN;ACT
fyzická	fyysiset	fyzický	fyysinen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
fyzická	fyysistä	fyzický	fyysinen	ADJ;NOM;FEM;SG	ADJ;PRT;SG
piata	viidenneksi	piata	viides	ADJ;NOM;FEM;SG	ADJ;TRANS;SG
rex	rex	rex	rex	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
fame	mainetta	fam	maine		N;PRT;SG
fame	maine	fam	maine		N;NOM;SG
fame	kuuluisuus	fam	kuuluisuus		N;NOM;SG
cestovný	matkustaa	cestovný	matkustaa	ADJ;INAN;NOM;MASC;SG	V;IND;SG;FIN;ACT
cestovný	matkustaminen	cestovný	matkustaminen	ADJ;INAN;NOM;MASC;SG	N;NOM;SG
cestovný	matkat	cestovný	matka	ADJ;INAN;NOM;MASC;SG	N;NOM;PL
cestovný	matkailu	cestovný	matkailu	ADJ;INAN;NOM;MASC;SG	N;NOM;SG
cestovný	matka	cestovný	matka	ADJ;INAN;NOM;MASC;SG	N;NOM;SG
stĺpy	puolalaisia	stĺp	puolalainen	N;INAN;NOM;MASC;PL	N;PRT;PL
hostí	vieraat	hostiť	vieras	N;ANIM;ACC;MASC;PL	N;NOM;PL
hostí	vieraita	hostiť	vieras	N;ANIM;ACC;MASC;PL	N;PRT;PL
liečba	terapiaa	liečba	terapia	N;NOM;FEM;SG	N;PRT;SG
liečba	hoidon	liečba	hoito	N;NOM;FEM;SG	N;GEN;SG
liečba	hoitoa	liečba	hoito	N;NOM;FEM;SG	N;PRT;SG
liečba	hoidon	liečba	hoito	N;NOM;FEM;SG	N;GEN;SG
premenných	muuttujat	premenný	muuttuja	ADJ;GEN;MASC;PL	N;NOM;PL
sms	sms	sms	sms		N;NOM;SG
sms	tekstiviestillä	sms	teksti#viesti		N;AT+ESS
;SG
sms	tekstiviesti	sms	tekstiviesti		N;NOM;SG
komerčný	kaupallista	komerčný	kaupallinen	ADJ;ANIM;NOM;MASC;SG	ADJ;PRT;SG
komerčný	kaupalliset	komerčný	kaupallinen	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
obsahujúci	sisältävien	obsahujúci	sisältää	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT	V;GEN;PL;V.PTCP;ACT
obsahujúci	sisältävät	obsahujúci	sisältää	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT	V;IND;PL;3;PRS;FIN;ACT
záber	ammuttu	záber	ampua	N;INAN;NOM;MASC;SG	V;NOM;SG;V.PTCP;PASS
záber	ampui	záber	ampua	N;INAN;NOM;MASC;SG	V;IND;SG;3;PST;FIN;ACT
indická	intian	indický	inti	ADJ;NOM;FEM;SG	N;GEN;SG
indická	intiaani	indický	intia	ADJ;NOM;FEM;SG	N;NOM;SG
indická	intialaista	indický	intialainen	ADJ;NOM;FEM;SG	N;PRT;SG
presvedčenie	tuomioita	presvedčenie	tuomio	N;NOM;NEUT;SG	N;PRT;PL
presvedčenie	uskomuksia	presvedčenie	uskomus	N;NOM;NEUT;SG	N;PRT;PL
produktom	tuote	produkt	tuote	N;INAN;INS;MASC;SG	N;NOM;SG
produktom	tuotteen	produkt	tuote	N;INAN;INS;MASC;SG	N;GEN;SG
produktom	tuotetta	produkt	tuote	N;INAN;INS;MASC;SG	N;PRT;SG
produktom	tuotteet	produkt	tuote	N;INAN;INS;MASC;SG	N;NOM;PL
bytosť	olemisen	bytosť	oleminen	N;NOM;FEM;SG	N;GEN;SG
učebnice	oppikirjoja	učebnica	oppi#kirja	N;NOM;FEM;PL	N;PRT;PL
učebnice	oppikirja	učebnica	oppi#kirja	N;NOM;FEM;PL	N;NOM;SG
prechodné	ohimenevää	prechodný	ohimenevä	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
prechodné	siirtymäkauden	prechodný	siirtymä#kausi	ADJ;NOM;NEUT;SG	N;GEN;SG
prechodné	siirtymä	prechodný	siirtymä	ADJ;NOM;NEUT;SG	N;NOM;SG
prechodné	siirtyminen	prechodný	siirtyminen	ADJ;NOM;NEUT;SG	N;NOM;SG
prechodné	siirtymä	prechodný	siirtymä	ADJ;NOM;NEUT;SG	N;NOM;SG
poľnohospodárska	maatalouden	poľnohospodársky	maa#talous	ADJ;NOM;FEM;SG	N;GEN;SG
poľnohospodárska	maatalous	poľnohospodársky	maa#talous	ADJ;NOM;FEM;SG	N;NOM;SG
tmavé	dark	tmavý	dark	ADJ;NOM;NEUT;SG	
tmavé	pimeää	tmavý	pimeä	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
tmavé	tumman	tmavý	tumma	ADJ;NOM;NEUT;SG	ADJ;GEN;SG
vstupné	syöte	vstupný	syöte	ADJ;NOM;NEUT;SG	N;NOM;SG
vstupné	syöttö	vstupný	syöttö	ADJ;NOM;NEUT;SG	N;NOM;SG
vstupné	panos	vstupný	panos	ADJ;NOM;NEUT;SG	N;NOM;SG
its	sen	its	se		PRO;GEN;SG
finančný	taloudellista	finančný	taloudellinen	ADJ;ANIM;NOM;MASC;SG	ADJ;PRT;SG
toyota	toyota	toyota	toyota	N;INAN;NOM;MASC;SG	
promo	promo	promo	promo	INTJ	N;NOM;SG
porsche	porsche	porsch	porsche	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
zvýšená	lisääntynyt	zvýšený	lisääntyä	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
zvýšená	kasvoi	zvýšený	kasvaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
zvýšená	kohonneet	zvýšený	kohota	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;ACT
zvýšená	korotettu	zvýšený	korottaa	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
zvýšená	koholla	zvýšený	koholla	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADV
zvýšená	kohonnut	zvýšený	kohota	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
predčasne	ennenaikaista	predčasne	ennenaikainen	ADV	ADJ;PRT;SG
predčasne	ennenaikainen	predčasne	ennenaikainen	ADV	ADJ;NOM;SG
versailles	versailles	versailles	versas	N;NOM;FEM;PL	N;NOM;SG
plánovaný	ajoitettu	plánovaný	ajoittaa	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
plánovaný	suunnitteilla	plánovaný	suunnitteilla	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADV
plánovaný	suunnitellut	plánovaný	suunnitella	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
plánovaný	suunniteltu	plánovaný	suunnitella	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
identity	identiteetin	identita	identiteetti	N;NOM;FEM;PL	N;GEN;SG
identity	identiteetti	identita	identiteetti	N;NOM;FEM;PL	N;NOM;SG
identity	henkilöllisyys	identita	henkilöllisyys	N;NOM;FEM;PL	N;NOM;SG
anjel	angel	anjel	angel	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
kritický	kriittiset	kritický	kriittinen	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
kritický	kriittistä	kritický	kriittinen	ADJ;INAN;NOM;MASC;SG	ADJ;PRT;SG
army	armeija	arm	armeija	N;INAN;NOM;MASC;PL	N;NOM;SG
army	armeijan	arm	armeija	N;INAN;NOM;MASC;PL	N;GEN;SG
ida	ida	ida	ida	PROPN;NOM;FEM;SG	N;NOM;SG
ida	ida	ida	ida	PROPN;NOM;FEM;SG	N;NOM;SG
ekológia	ekologinen	ekológia	ekologinen	N;NOM;FEM;SG	ADJ;NOM;SG
enterprise	enterprise	enterprisa	enterprise	N;NOM;FEM;SG	
šach	shah	šach	shah	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
šach	shakkia	šach	shakki	N;INAN;NOM;MASC;SG	N;PRT;SG
hustotu	tiheys	hustot	tiheys	N;ACC;FEM;SG	N;NOM;SG
auf	auf	auf	auf	PROPN;ANIM;NOM;MASC;SG	INTJ
hrubé	brutto	hrubý	brutto	ADJ;NOM;NEUT;SG	INTJ
hrubé	paksua	hrubý	paksu	ADJ;NOM;NEUT;SG	ADJ;PRT;SG
hrubé	paksut	hrubý	paksu	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
správcovia	valvojien	správca	valvoja	N;ANIM;NOM;MASC;PL	N;GEN;PL
zvolená	valittu	zvolený	valita	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
zvolená	valitut	zvolený	valita	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
zvolená	valittu	zvolený	valita	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
zvolená	valittuna	zvolený	valita	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;FRML;SG;V.PTCP;PASS
zvolená	valitut	zvolený	valita	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NOM;PL;V.PTCP;PASS
zvolená	valittiin	zvolený	valita	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;PST;FIN;PASS
značiek	brändit	značka	brändi	N;GEN;FEM;PL	N;NOM;PL
značiek	marks	značka	marks	N;GEN;FEM;PL	N;NOM;SG
campbell	campbell	campbell	campbell	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
majiteľov	omistajia	majiteľ	omistaja	N;ANIM;ACC;MASC;PL	N;PRT;PL
majiteľov	omistajille	majiteľ	omistaja	N;ANIM;ACC;MASC;PL	N;AT+ALL;PL
majiteľov	omistajat	majiteľ	omistaja	N;ANIM;ACC;MASC;PL	N;NOM;PL
američan	amerikkalainen	američan	amerikkalainen	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
američan	amerikan	američan	amerikka	N;ANIM;NOM;MASC;SG	N;GEN;SG
američan	amerikkalaiset	američan	amerikkalainen	N;ANIM;NOM;MASC;SG	N;NOM;PL
američan	american	američan	america	N;ANIM;NOM;MASC;SG	
demokratické	demokraattiset	demokratický	demokraattinen	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
nosiť	kantaa	nosiť	kanta	V;IPFV;POS;NFIN	N;PRT;SG
svetlá	valoja	svetlo	valo	N;NOM;NEUT;PL	N;PRT;PL
gerhard	gerhard	gerhard	gerhard	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
vaše	sinun	váš	sinä	DET;NOM;NEUT;SG;2	PRO;GEN;SG;2
vaše	sinun	váš	sinä	DET;NOM;NEUT;SG;2	PRO;GEN;SG;2
pochopenie	ymmärryksen	pochopenie	ymmärrys	N;NOM;NEUT;SG	N;GEN;SG
pochopenie	ymmärtää	pochopenie	ymmärtää	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN;ACT
