категория	kategori	категория	kategori	N;INAN;NOM;FEM;SG	
спрашивает	sordu	спрашивать	sor	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PST
спрашивает	sordum	спрашивать	sor	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;1;POS;PST
спрашивает	soran	спрашивать	sor	V;IPFV;IND;SG;3;PRS;FIN;ACT	
спрашивает	istedi	спрашивать	iste	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PST
спрашивает	sormuş	спрашивать	sor	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NFH;IND;SG;3;POS;PST
спрашивает	soruyor	спрашивать	sor	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
спрашивает	sorar	спрашивать	sor	V;IPFV;IND;SG;3;PRS;FIN;ACT	
рыба	balık	рыба	balık	N;ANIM;NOM;FEM;SG	
рыба	balık	рыба	balık	N;ANIM;NOM;FEM;SG	
рыба	balik	рыба	balik	N;ANIM;NOM;FEM;SG	
рыба	balıklar	рыба	balık	N;ANIM;NOM;FEM;SG	ADJ;NOM;PL;3
адвокат	avukat	адвокат	avukat	N;ANIM;NOM;MASC;SG	
адвокат	avukat	адвокат	avukat	N;ANIM;NOM;MASC;SG	
адвокат	avukat	адвокат	avukat	N;ANIM;NOM;MASC;SG	
вьетнама	vietnamlı	вьетнам	vietnamlı	N;INAN;GEN;MASC;SG	
вьетнама	vietnam	вьетнам	vietnam	N;INAN;GEN;MASC;SG	PROPN;NOM;SG;3
традиций	gelenekleri	традиция	gelenek	N;INAN;GEN;FEM;PL	N;ACC;PL;3
традиций	gelenek	традиция	gelenek	N;INAN;GEN;FEM;PL	N;NOM;SG;3
традиций	gelenekler	традиция	gelenek	N;INAN;GEN;FEM;PL	N;NOM;PL;3
оставшихся	kaldı	остаться	kal	V;PFV;GEN;PL;PST;V.PTCP;MID	V;PFV;IND;SG;3;POS;PST
оставшихся	kalan	остаться	kal	V;PFV;GEN;PL;PST;V.PTCP;MID	V;PFV;IND;POS;PRS;V.PTCP
кристофер	christopher	кристофер	christopher	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
подписи	imza	подпись	imza	N;INAN;NOM;FEM;PL	
подписи	açıklamalar	подпись	açıkla	N;INAN;NOM;FEM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
разложения	çürüme	разложение	çürü	N;INAN;NOM;NEUT;SG	
разложения	bozulma	разложение	boz	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
выигрывает	galibiyet	выигрывать	galibiyet	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;SG;3
выигрывает	kazandı	выигрывать	kazan	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PST
выигрывает	kazanıyor	выигрывать	kazan	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
выигрывает	kazanır	выигрывать	kazan	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS
выходе	outlet	выход	outlet	N;INAN;ESS;MASC;SG	
чжан	zhang	чжан	zhang	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
еврейский	yahudi	еврейский	yahudi	ADJ;NOM;MASC;SG	
еврейский	musevi	еврейский	musevi	ADJ;NOM;MASC;SG	
еврейский	ibranice	еврейский	ibranice	ADJ;NOM;MASC;SG	
моменты	moments	момент	moments	N;INAN;NOM;MASC;PL	PROPN;NOM;SG;3
моменты	anlar	момент	anla	N;INAN;NOM;MASC;PL	
видели	görüldü	видеть	gör	V;IPFV;IND;PL;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;PASS
видели	görülen	видеть	gör	V;IPFV;IND;PL;PST;FIN;ACT	V;PFV;IND;POS;PRS;V.PTCP;PASS
дар	dar	дар	dar	N;INAN;NOM;MASC;SG	
дар	armağan	дар	armağan	N;INAN;NOM;MASC;SG	
сталин	stalin	сталин	stal	N;ANIM;NOM;MASC;SG	
предоставляет	sağlar	предоставлять	sağ	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS
елены	helena	елены	helen	N;ANIM;NOM;FEM;PL	PROPN;NOM;SG;3
ист	doğuya	ист	doğu	N;INAN;NOM;NEUT;SG	ADJ;DAT;SG;3
ист	doğu	ист	doğu	N;INAN;NOM;NEUT;SG	
ист	doğuda	ист	doğu	N;INAN;NOM;NEUT;SG	N;ESS;SG;3
гостей	misafirler	гость	misafir	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
гостей	konuklar	гость	konuk	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
гостей	misafir	гость	misafir	N;ANIM;GEN;MASC;PL	N;NOM;SG;3
гостей	konuk	гость	konuk	N;ANIM;GEN;MASC;PL	N;NOM;SG;3
удары	yumruklar	удар	yumruk	N;INAN;NOM;MASC;PL	ADJ;NOM;PL;3
удары	yumruk	удар	yumruk	N;INAN;NOM;MASC;PL	
удары	grev	удар	grev	N;INAN;NOM;MASC;PL	
латвия	letonya	латвия	letonya	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
сухой	kuru	сухой	kuru	ADJ;NOM;MASC;SG	
ленты	kurdele	лента	kurdel	N;INAN;NOM;FEM;PL	N;NOM;SG;3
ленты	besliyor	лента	besle	N;INAN;NOM;FEM;PL	V;PROG;IND;SG;3;POS;INFM;PRS
ленты	beslenir	лента	besle	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;POS;PASS
ленты	kasetleri	лента	kaset	N;INAN;NOM;FEM;PL	N;ACC;PL;3
обязанностей	görevleri	обязанность	görev	N;INAN;GEN;FEM;PL	N;NOM;PL;3
ученые	bilimadamları	ученый	bil	N;ANIM;NOM;MASC;PL	N;ACC;PL;3
бруно	bruno	бруно	bruno	N;ANIM;NOM;MASC;SG	
турниры	turnuvaları	турнир	turnuva	N;INAN;NOM;MASC;PL	N;ACC;PL;3
турниры	turnuva	турнир	tur	N;INAN;NOM;MASC;PL	N;NOM;SG;3
автобусы	otobüs	автобус	otobüs	N;INAN;NOM;MASC;PL	N;NOM;SG;3
вечер	aksam	вечер	aksam	N;INAN;NOM;MASC;SG	
вечер	akşamlar	вечер	akşam	N;INAN;NOM;MASC;SG	N;NOM;PL;3
суммы	miktarda	сумма	miktar	N;INAN;NOM;FEM;PL	N;ESS;SG;3
эксплуатация	sömürü	эксплуатация	sömür	N;INAN;NOM;FEM;SG	
эксплуатация	istismar	эксплуатация	istismar	N;INAN;NOM;FEM;SG	
эксплуатация	işlem	эксплуатация	işlem	N;INAN;NOM;FEM;SG	
эксплуатация	operasyonu	эксплуатация	operasyon	N;INAN;NOM;FEM;SG	N;ACC;SG;3
эксплуатация	operasyon	эксплуатация	operasyon	N;INAN;NOM;FEM;SG	
переворота	darbe	переворот	darbe	N;INAN;GEN;MASC;SG	
крыло	kanat	крыло	kanat	N;INAN;NOM;NEUT;SG	
крыло	wing	крыло	wing	N;INAN;NOM;NEUT;SG	
луиза	louisa	луиз	louisa	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
луиза	luisa	луиз	luisa	N;ANIM;NOM;FEM;SG	
луиза	louise	луиз	loui	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
полуостров	yarımadası	полуостров	yarımada	N;INAN;NOM;MASC;SG	V;PFV;IND;SG;3;NEG;PST
градусов	derece	градус	derece	N;INAN;GEN;MASC;PL	
градусов	dereceler	градус	derece	N;INAN;GEN;MASC;PL	N;NOM;PL;3
влияет	etkiler	влиять	etkile	V;IPFV;IND;SG;3;PRS;FIN;ACT	
индейцев	kızılderililer	индеец	kızılderili	N;ANIM;GEN;MASC;PL	V;PFV;IND;PL;3;POS;PRS;V.MSDR
индейцев	yerliler	индеец	yerli	N;ANIM;GEN;MASC;PL	ADJ;NOM;PL;3
индейцев	kızılderilileri	индеец	kızılderili	N;ANIM;GEN;MASC;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR
ждать	beklemek	ждать	bekle	V;IPFV;NFIN;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR
ждать	bekliyor	ждать	bekle	V;IPFV;NFIN;ACT	V;PROG;IND;SG;3;POS;INFM;PRS
ждать	bekliyorum	ждать	bekle	V;IPFV;NFIN;ACT	V;PROG;IND;SG;1;POS;INFM;PRS
ждать	bekliyoruz	ждать	bekle	V;IPFV;NFIN;ACT	V;PROG;IND;PL;1;POS;INFM;PRS
ждать	bekleyen	ждать	bekle	V;IPFV;NFIN;ACT	V;PFV;IND;POS;PRS;V.PTCP
трансформации	değişim	трансформация	değişim	N;INAN;NOM;FEM;PL	
трансформации	dönüşüm	трансформация	dönüşüm	N;INAN;NOM;FEM;PL	
трансформации	dönüşümleri	трансформация	dönüşüm	N;INAN;NOM;FEM;PL	N;ACC;PL;3
племянник	yeğen	племянник	yeğen	N;ANIM;NOM;MASC;SG	
предложить	öner	предложить	öner	V;PFV;NFIN;ACT	
предложить	önerin	предложить	öner	V;PFV;NFIN;ACT	
орёл	orel	ореть	orel	N;INAN;NOM;MASC;SG	
орёл	kartal	ореть	kartal	N;INAN;NOM;MASC;SG	
орёл	tura	ореть	tur	N;INAN;NOM;MASC;SG	N;DAT;SG;3
орёл	kafalar	ореть	kafa	N;INAN;NOM;MASC;SG	N;NOM;PL;3
богов	tanrılar	бог	tanrı	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
смело	cesur	смело	cesur	ADV	
смело	cüretkar	смело	cüretkar	ADV	
смело	cesur	смело	cesur	ADV	
франк	frank	франк	frank	N;INAN;NOM;MASC;SG	
франк	franck	франк	franck	N;INAN;NOM;MASC;SG	
франк	frangı	франк	frangı	N;INAN;NOM;MASC;SG	
весна	ilkbahar	весна	ilkbahar	N;INAN;NOM;FEM;SG	
весна	yay	весна	yay	N;INAN;NOM;FEM;SG	
весна	bahar	весна	bahar	N;INAN;NOM;FEM;SG	
дана	dana	дать	dan	V;PFV;FEM;SG;PST;V.PTCP;PASS	
брюс	bruce	брюс	bruce	N;ANIM;NOM;MASC;SG	
короны	tacı	корона	tacı	N;INAN;NOM;FEM;PL	
короны	taç	корона	taç	N;INAN;NOM;FEM;PL	
короны	crown	корона	crown	N;INAN;NOM;FEM;PL	
короны	kron	корона	kron	N;INAN;NOM;FEM;PL	
короны	taç	корона	taç	N;INAN;NOM;FEM;PL	
переводчики	translators	переводчик	translators	N;ANIM;NOM;MASC;PL	
химического	kimyasal	химический	kimyasal	ADJ;GEN;MASC;SG	
химического	kimya	химический	kimya	ADJ;GEN;MASC;SG	
запасы	rezervleri	запас	rezerv	N;INAN;NOM;MASC;PL	N;ACC;PL;3
сессии	oturumu	сессия	oturum	N;INAN;NOM;FEM;PL	N;ACC;SG;3
сессии	oturum	сессия	oturum	N;INAN;NOM;FEM;PL	
сессии	seans	сессия	seans	N;INAN;NOM;FEM;PL	
сессии	seans	сессия	seans	N;INAN;NOM;FEM;PL	
роберто	roberto	роберто	roberto	N;INAN;NOM;MASC;SG	
онтарио	ontario	онтарио	ontario	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
объявили	duyuruldu	объявить	duyur	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;PASS
объявили	açıklandı	объявить	açıkla	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST;PASS
объявили	duyurdu	объявить	duyur	V;PFV;IND;PL;PST;FIN;ACT	V;PFV;IND;SG;3;POS;PST
миллер	miller	миллер	mil	N;ANIM;NOM;MASC;SG	
цены	fiyatları	цена	fiyat	N;INAN;NOM;FEM;PL	N;ACC;PL;3
цены	fiyat	цена	fiyat	N;INAN;NOM;FEM;PL	
цены	fiyatlara	цена	fiyat	N;INAN;NOM;FEM;PL	N;DAT;PL;3
субъектов	aktörler	субъект	aktör	N;INAN;GEN;MASC;PL	N;NOM;PL;3
субъектов	oyuncular	субъект	oyuncu	N;INAN;GEN;MASC;PL	N;NOM;PL;3
большевиков	bolşevikler	большевик	bolşevik	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
зима	kış	зима	kış	N;INAN;NOM;FEM;SG	
зима	winter	зима	winte	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
цивилизации	medeniyetler	цивилизация	medeniyet	N;INAN;NOM;FEM;SG	N;NOM;PL;3
цивилизации	medeniyetler	цивилизация	medeniyet	N;INAN;NOM;FEM;SG	N;NOM;PL;3
нтв	ntv	нтв	itv	N;INAN;NOM;NEUT;SG	
вал	val	вал	val	N;INAN;NOM;MASC;SG	INTJ
сознание	vicdan	сознание	vicdan	N;INAN;NOM;NEUT;SG	
сознание	bilinç	сознание	bilinç	N;INAN;NOM;NEUT;SG	
сознание	bilincin	сознание	bilinç	N;INAN;NOM;NEUT;SG	N;GEN;SG;3
внутрь	içi	внутрь	iç	ADV	
внутрь	içeride	внутрь	içeri	ADV	N;ESS;SG;3
внутрь	içerde	внутрь	içeri	ADV	N;ESS;SG;3
логика	mantıksal	логика	mantıksal	N;INAN;NOM;FEM;SG	ADJ
логика	mantık	логика	mantık	N;INAN;NOM;FEM;SG	
думал	düşünce	думать	düşünce	V;IPFV;MASC;IND;SG;PST;FIN;ACT	
добычи	çıkarma	добыча	çıkarma	N;INAN;NOM;FEM;PL	
добычи	çıkartma	добыча	çıkartma	N;INAN;NOM;FEM;PL	V;PFV;IMP;SG;2;POS;PRS;CAUS
добычи	maden	добыча	maden	N;INAN;NOM;FEM;PL	
добычи	madencilik	добыча	madencilik	N;INAN;NOM;FEM;PL	N;NOM;SG;3
варшава	warszawa	варшав	warsza	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
варшава	varşova	варшав	varşova	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
смену	vardiya	смена	vardi	N;INAN;ACC;FEM;SG	
изобретатель	mucit	изобретатель	mucit	N;ANIM;NOM;MASC;SG	
колонны	sütunları	колонна	sütun	N;INAN;NOM;FEM;PL	N;ACC;PL;3
колонны	sütun	колонна	sütun	N;INAN;NOM;FEM;PL	
теорема	teoremi	теорема	teorem	N;INAN;NOM;FEM;SG	N;ACC;SG;3
соли	tuz	соль	tuz	N;INAN;NOM;FEM;PL	
соли	salt	соль	salt	N;INAN;NOM;FEM;PL	
соли	tuzu	соль	tuz	N;INAN;NOM;FEM;PL	
колорадо	colorado	колорадо	color	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
носить	giy	носить	giy	V;IPFV;NFIN;ACT	
носить	yıpranmış	носить	yıpra	V;IPFV;NFIN;ACT	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
носить	eskimiş	носить	eski	V;IPFV;NFIN;ACT	V;PFV;NFH;IND;POS;PST
паша	paşa	паша	paşa	N;ANIM;NOM;MASC;SG	
паша	paşam	паша	paşam	N;ANIM;NOM;MASC;SG	
астероид	göktaşı	астероид	gök	N;INAN;NOM;MASC;SG	
графика	grafik	график	grafik	N;INAN;NOM;FEM;SG	
андреа	andrea	андрей	andrea	N;ANIM;NOM;FEM;SG	
лишения	yoksunluk	лишение	yoksunluk	N;INAN;NOM;NEUT;PL	
смесь	karışım	смесь	karışım	N;INAN;NOM;FEM;SG	
иваново	ivanovo	ивановый	ivanovo	ADV	
явлений	fenomen	явление	fenomen	N;INAN;GEN;NEUT;PL	
отмечены	etiketlenen	отметить	etiketle	V;PFV;PL;PST;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
отмечены	etiketli	отметить	etiketli	V;PFV;PL;PST;V.PTCP;PASS	
лариса	larisa	лариса	None	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
лариса	larissa	лариса	larissa	N;ANIM;NOM;FEM;SG	
ташкент	taşkent	ташкент	taşkent	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
полученные	alındı	получить	al	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
полученные	alınan	получить	al	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
полученные	aldı	получить	al	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST
подробности	detay	подробность	detay	N;INAN;NOM;FEM;PL	
подробности	ayrıntı	подробность	ayrıntı	N;INAN;NOM;FEM;PL	
куба	küba	куб	küba	N;INAN;NOM;FEM;SG	
преподавателей	öğretmenler	преподаватель	öğretmen	N;ANIM;GEN;MASC;PL	N;NOM;PL;3
преподавателей	öğretmen	преподаватель	öğretmen	N;ANIM;GEN;MASC;PL	
преподавателей	öğretmenleri	преподаватель	öğretmen	N;ANIM;GEN;MASC;PL	N;ACC;PL;3
дополнения	takviyesi	дополнение	takviye	N;INAN;NOM;NEUT;PL	N;NOM;SG;3
дополнения	eklemeler	дополнение	ekle	N;INAN;NOM;NEUT;PL	
дополнения	takviyeleri	дополнение	takviye	N;INAN;NOM;NEUT;PL	N;ACC;PL;3
собаки	köpek	собака	köpek	N;ANIM;NOM;FEM;PL	N;NOM;SG;3
охота	hunt	охота	hunt	N;INAN;NOM;FEM;SG	
охота	avlanmak	охота	avla	N;INAN;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
охота	av	охота	av	N;INAN;NOM;FEM;SG	
охота	avlanma	охота	avlan	N;INAN;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
охота	avlanmak	охота	avla	N;INAN;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
охота	av	охота	av	N;INAN;NOM;FEM;SG	
укрепление	güçlendirme	укрепление	güçlen	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
укрепление	güçlendirmek	укрепление	güçlen	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
укрепление	güçlendirme	укрепление	güçlen	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
укрепление	takviye	укрепление	takviye	N;INAN;NOM;NEUT;SG	
величина	değeri	величина	değer	N;INAN;NOM;FEM;SG	N;ACC;SG;3
величина	değerli	величина	değerli	N;INAN;NOM;FEM;SG	
величина	değer	величина	değer	N;INAN;NOM;FEM;SG	
величина	deger	величина	deger	N;INAN;NOM;FEM;SG	
беженцев	mülteci	беженец	mülteci	N;ANIM;GEN;MASC;PL	
торговой	takas	торговый	takas	ADJ;INS;FEM;SG	
торговой	ticaret	торговый	ticaret	ADJ;INS;FEM;SG	
гимн	ilahi	гимн	ilahi	N;INAN;NOM;MASC;SG	
гимн	marşı	гимн	marş	N;INAN;NOM;MASC;SG	
гимн	marş	гимн	marş	N;INAN;NOM;MASC;SG	
шанс	şans	шанс	şans	N;INAN;NOM;MASC;SG	
шанс	chance	шанс	chance	N;INAN;NOM;MASC;SG	
маргарет	margaret	маргарет	margaret	N;ANIM;NOM;FEM;SG	
гордон	gordon	гордон	gor	N;ANIM;NOM;MASC;SG	
снимать	çekim	снимать	çekim	V;IPFV;NFIN;ACT	
ареста	nöbet	арест	nöbet	N;INAN;GEN;MASC;SG	
норм	normları	норма	norm	N;INAN;GEN;FEM;PL	N;ACC;PL;3
норм	norm	норма	norm	N;INAN;GEN;FEM;PL	
переходы	geçişleri	переход	geçiş	N;INAN;NOM;MASC;PL	N;ACC;PL;3
переходы	yönlendirmeler	переход	yönlen	N;INAN;NOM;MASC;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
принцессы	prenses	принцесса	prenses	N;ANIM;NOM;FEM;PL	
специальное	ozel	специальный	ozel	ADJ;NOM;NEUT;SG	
специальное	özeldir	специальный	özel	ADJ;NOM;NEUT;SG	
гарсия	garcia	гарсия	garcia	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
гарсия	garcía	гарсия	garc	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
мифология	mitoloji	мифология	mitoloji	N;INAN;NOM;FEM;SG	
авиакомпания	havayolları	авиакомпания	havayol	N;INAN;NOM;FEM;SG	N;NOM;PL;3
профессиональная	mesleki	профессиональный	mesleki	ADJ;NOM;FEM;SG	
профессиональная	profesyonel	профессиональный	profesyonel	ADJ;NOM;FEM;SG	
примечания	not	примечание	not	N;INAN;NOM;NEUT;PL	
примечания	notları	примечание	not	N;INAN;NOM;NEUT;PL	N;ACC;PL;3
задание	atama	задание	atam	N;INAN;NOM;NEUT;SG	
воздействие	çarpışma	воздействие	çarpış	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
воздействие	etki	воздействие	etki	N;INAN;NOM;NEUT;SG	
воздействие	çarpma	воздействие	çarp	N;INAN;NOM;NEUT;SG	
воздействие	darbe	воздействие	darbe	N;INAN;NOM;NEUT;SG	
воздействие	etkileri	воздействие	etki	N;INAN;NOM;NEUT;SG	N;ACC;PL;3
воздействие	etkiler	воздействие	etkile	N;INAN;NOM;NEUT;SG	
заявка	uygulama	заявка	uygulama	N;INAN;NOM;FEM;SG	
заявка	başvuru	заявка	başvuru	N;INAN;NOM;FEM;SG	
уэльс	wales	уэльс	wales	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
уэльс	galler	уэльс	gal	N;INAN;NOM;MASC;SG	
бумаги	kâğıt	бумага	kâğıt	N;INAN;NOM;FEM;PL	
бумаги	gazete	бумага	gazet	N;INAN;NOM;FEM;PL	
бумаги	kağıt	бумага	kağıt	N;INAN;NOM;FEM;PL	
бумаги	kağıtlar	бумага	kağıt	N;INAN;NOM;FEM;PL	ADJ;NOM;PL;3
бумаги	kağıtları	бумага	kağıt	N;INAN;NOM;FEM;PL	ADJ;ACC;PL;3
ударов	darbeler	удар	darbe	N;INAN;GEN;MASC;PL	N;NOM;PL;3
положительные	olumlu	положительный	olumlu	ADJ;NOM;PL	
положительные	pozitif	положительный	pozitif	ADJ;NOM;PL	
никола	nicola	никол	nicola	N;ANIM;NOM;MASC;SG	
никола	nikola	никол	nikol	N;ANIM;NOM;MASC;SG	
никола	nikola	никол	nikol	N;ANIM;NOM;MASC;SG	
положительно	olumlu	положительно	olumlu	ADV	
положительно	pozitif	положительно	pozitif	ADV	
исландии	izlanda	исландия	izlan	N;INAN;NOM;FEM;PL	
плавания	yelkenli	плавание	yelkenli	N;INAN;NOM;NEUT;PL	
плавания	yelken	плавание	yelken	N;INAN;NOM;NEUT;PL	
рассмотрение	dikkate	рассмотрение	dikkat	N;INAN;NOM;NEUT;SG	N;DAT;SG;3
рассмотрение	değerlendirme	рассмотрение	değerlen	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
рассмотрение	inceleme	рассмотрение	incele	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
рассмотрение	değerlendirme	рассмотрение	değerlen	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
рассмотрение	gözden	рассмотрение	göz	N;INAN;NOM;NEUT;SG	N;AT+ABL;SG;3
короткое	kisa	короткий	kisa	ADJ;NOM;NEUT;SG	
читатель	okuyucu	читатель	okuyucu	N;ANIM;NOM;MASC;SG	
читатель	okur	читатель	oku	N;ANIM;NOM;MASC;SG	
снято	çekilen	снять	çek	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
снято	filme	снять	fil	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;DAT;SG;3
снято	kesim	снять	kesim	V;PFV;NEUT;SG;PST;V.PTCP;PASS	
снято	kestik	снять	kes	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;PFV;IND;PL;1;POS;PST
снято	kes	снять	kes	V;PFV;NEUT;SG;PST;V.PTCP;PASS	
