emma	emma	emma	emma	PROPN	N;NOM;FEM;SG
standardul	standartam	standard	standarts	N;DEF;MASC;SG	N;DAT;MASC;SG
standardul	standarta	standard	standarts	N;DEF;MASC;SG	N;GEN;MASC;SG
standardul	standarts	standard	standarts	N;DEF;MASC;SG	N;NOM;MASC;SG
lambert	lambert	lambert	lambert	PROPN	
lexikon	lexikon	lexikon	lexikon	N;INDF;MASC;SG	
dansul	dejas	dans	deja	N;DEF;MASC;SG	N;NOM;FEM;PL
dansul	dejo	dans	dejot	N;DEF;MASC;SG	V;FH;IND;3;POS;PRS;FIN;ACT
dansul	dejošana	dans	dejošana	N;DEF;MASC;SG	N;NOM;FEM;SG
agentul	aģents	agent	aģents	N;DEF;MASC;SG	N;NOM;MASC;SG
agentul	aģente	agent	aģente	N;DEF;MASC;SG	N;NOM;FEM;SG
winston	winston	winston	winston	PROPN	
hughes	hughes	hughes	hughe	PROPN	PROPN;NOM;FEM;SG
descendent	dilstošā	descendent	dilst	ADJ;INDF;MASC;SG	V;IPFV;NOM;DEF;FEM;SG;PRS;V.PTCP;PASS
descendent	pēctecis	descendent	pēctecis	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
pactul	pakta	pact	pakts	N;DEF;MASC;SG	N;NOM;MASC;SG
pactul	pakts	pact	pakts	N;DEF;MASC;SG	N;NOM;MASC;SG
scriind	rakstīšana	scrie	rakstīšana	V;V.MSDR	N;NOM;FEM;SG
musulmanii	musulmaņi	musulman	musulmanis	N;DEF;MASC;PL	N;NOM;MASC;PL
musulmanii	musulmaņiem	musulman	musulmanis	N;DEF;MASC;PL	N;DAT;MASC;PL
germanice	ģermāņu	germanic	ģermānis	ADJ;INDF;FEM;PL	N;GEN;MASC;PL
leonid	leonīds	leonid	leonīds	PROPN	PROPN;NOM;MASC;SG
vaile	ielejas	vall	ieleja	N;DEF;FEM;PL	N;NOM;FEM;PL
pearl	pērle	pearl	pērle	PROPN	N;NOM;FEM;SG
statistice	statistikas	statistic	statistika	ADJ;INDF;FEM;PL	N;NOM;FEM;PL
statistice	statistiskais	statistic	statistisks	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
libia	lībija	libie	lībija	PROPN	N;NOM;FEM;SG
libia	lībijas	libie	lībija	PROPN	N;NOM;FEM;PL
ambasadorul	vēstnieks	ambasador	vēstnieks	N;DEF;MASC;SG	N;NOM;MASC;SG
masurarea	mērīšana	masurare	mērīšana	N;DEF;FEM;SG	N;NOM;FEM;SG
masurarea	mērīšanas	masurare	mērīšana	N;DEF;FEM;SG	N;NOM;FEM;SG
masurarea	mērīšana	masurare	mērīšana	N;DEF;FEM;SG	N;NOM;FEM;SG
masurarea	mērījumu	masurare	mērījums	N;DEF;FEM;SG	N;ACC;MASC;SG
masurarea	mērījumi	masurare	mērījums	N;DEF;FEM;SG	N;NOM;MASC;PL
masurarea	mērījums	masurare	mērījums	N;DEF;FEM;SG	N;NOM;MASC;SG
aprovizionare	piegāde	aprovizionare	piegāde	N;INDF;FEM;SG	N;NOM;FEM;SG
aprovizionare	piedāvājums	aprovizionare	piedāvājums	N;INDF;FEM;SG	N;NOM;MASC;SG
aprovizionare	apgāde	aprovizionare	apgāde	N;INDF;FEM;SG	N;NOM;FEM;SG
litri	litru	litru	litrs	N;INDF;MASC;PL	N;ACC;MASC;SG
jin	dzjiņ	jin	dzjiņ	PROPN	
blu	blu	blu	bla	N;INDF;MASC;SG	
arborele	koku	arbor	koks	N;DEF;MASC;SG	N;ACC;MASC;SG
arborele	koks	arbor	koks	N;DEF;MASC;SG	N;NOM;MASC;SG
arborele	kokā	arbor	koks	N;DEF;MASC;SG	N;ESS;MASC;SG
porecla	iesauka	poreclă	iesaukt	N;DEF;FEM;SG	N;NOM;FEM;SG
porecla	iesauka	poreclă	iesaukt	N;DEF;FEM;SG	N;NOM;FEM;SG
holocaustului	holokausta	holocaust	holokausts	N;DEF;MASC;SG	N;NOM;MASC;SG
oferita	piedāvātie	oferita	piedāvāt	N;DEF;FEM;SG	V;PFV;NOM;DEF;MASC;PL;PST;V.PTCP
oferita	piedāvātas	oferita	piedāvāt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
oferita	piedāvātais	oferita	piedāvāt	N;DEF;FEM;SG	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
oferita	piedāvāts	oferita	piedāvāt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
genetic	ģenētiski	genetic	ģenētiski	ADJ;INDF;MASC;SG	ADV
ascunse	noslēpt	ascuns	noslēpt	ADJ;INDF;FEM;PL	V;POS;NFIN
ascunse	slēptas	ascuns	slēpta	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
ascunse	slēpta	ascuns	slēpta	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
ascunse	slēptās	ascuns	slēpties	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
berkeley	bērklijas	berkeley	bērklija	PROPN	N;NOM;FEM;PL
vazand	redz	vazand	redzēt	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PRS;FIN;ACT
dieta	diēta	dietă	diēta	N;DEF;FEM;SG	N;NOM;FEM;SG
dieta	diētas	dietă	diēta	N;DEF;FEM;SG	N;NOM;FEM;PL
dieta	diēta	dietă	diēta	N;DEF;FEM;SG	N;NOM;FEM;SG
torres	torres	torres	torre	PROPN	
marcello	marčello	marcello	marčello	PROPN	PROPN
carnea	gaļas	carne	gaļa	N;DEF;FEM;SG	N;NOM;MASC;SG
carnea	gaļa	carne	gaļa	N;DEF;FEM;SG	N;NOM;FEM;SG
carnea	gaļai	carne	gaļa	N;DEF;FEM;SG	N;DAT;MASC;SG
comunicarea	komunikācija	comunicare	komunikācija	N;DEF;FEM;SG	N;NOM;FEM;SG
comunicarea	paziņojums	comunicare	paziņojums	N;DEF;FEM;SG	N;NOM;MASC;SG
comunicarea	saziņa	comunicare	saziņa	N;DEF;FEM;SG	N;NOM;FEM;SG
comunicarea	komunikācijas	comunicare	komunikācija	N;DEF;FEM;SG	N;NOM;FEM;PL
comunicarea	sazinoties	comunicare	sazināties	N;DEF;FEM;SG	V;REFL;V.CVB
martori	liecinieku	martor	liecinieks	N;INDF;MASC;PL	N;ACC;MASC;SG
martori	liecinieks	martor	liecinieks	N;INDF;MASC;PL	N;NOM;MASC;SG
armand	armands	armand	armands	PROPN	PROPN;NOM;MASC;SG
continentul	kontinents	continent	kontinents	N;DEF;MASC;SG	N;NOM;MASC;SG
lan	ian	lan	ien	N;INDF;MASC;SG	
reorganizarea	reorganizāciju	reorganizare	reorganizācija	N;DEF;FEM;SG	N;ACC;FEM;SG
reorganizarea	reorganizācija	reorganizare	reorganizācija	N;DEF;FEM;SG	N;NOM;FEM;SG
reorganizarea	reorganizācijas	reorganizare	reorganizācija	N;DEF;FEM;SG	N;NOM;FEM;PL
scriitorii	rakstnieki	scriitor	rakstnieks	N;DEF;MASC;PL	N;NOM;MASC;PL
mayer	mayer	mayer	mayer	PROPN	
romantic	romantiski	romantic	romantiski	ADJ;INDF;MASC;SG	ADV
nicole	nikola	nicol	nikols	N;INDF;MASC;SG	PROPN;NOM;FEM;SG
owen	ouens	owen	ouens	PROPN	PROPN;NOM;MASC;SG
triple	trīskāršā	triplu	trīskārša		ADJ;ESS;FEM;SG
calculul	aprēķini	calcul	aprēķināt	N;DEF;MASC;SG	N;NOM;MASC;PL
calculul	aprēķins	calcul	aprēķins	N;DEF;MASC;SG	N;NOM;MASC;SG
calculul	aprēķināšana	calcul	aprēķināšana	N;DEF;MASC;SG	N;NOM;FEM;SG
abruzzo	abruco	abruzzo	abrucot	PROPN	PROPN
africane	āfrikas	african	āfrika	ADJ;INDF;FEM;PL	N;NOM;FEM;PL
gerhard	gerhards	gerhard	gerhards	PROPN	PROPN;NOM;MASC;SG
pretins	izlikās	pretinge	izlikties	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;REFL;PST;FIN;ACT
pretins	apgalvoja	pretinge	apgalvot	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
pretins	apgalvots	pretinge	apgalvot	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
fericire	laimi	fericire	laime	N;INDF;FEM;SG	N;ACC;FEM;SG
fericire	laime	fericire	laime	N;INDF;FEM;SG	N;NOM;FEM;SG
fericire	laimes	fericire	laime	N;INDF;FEM;SG	N;NOM;FEM;PL
reims	reimsas	reims	reimsa	PROPN	N;NOM;FEM;PL
roi	swarm	rou	swars	N;INDF;MASC;SG	
afi	afi	af	afī		N
copiat	kopē	copia	kopē	ADJ;INDF;MASC;SG	V;FH;IND;2;POS;PRS;FIN;ACT
copiat	kopēt	copia	kopēt	ADJ;INDF;MASC;SG	V;POS;NFIN
fix	salabot	fix	salabot	ADJ;INDF;MASC;SG	V;POS;NFIN
fix	fiksēt	fix	fiksēt	ADJ;INDF;MASC;SG	V;POS;NFIN
fix	noteikt	fix	noteikt	ADJ;INDF;MASC;SG	V;POS;NFIN
fix	fiksēti	fix	fiksēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
fix	fiksēta	fix	fiksēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
fix	noteikta	fix	noteikt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
fix	fiksēts	fix	fiksēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
periculos	bīstamas	periculos	bīstama	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
periculos	bīstami	periculos	bīstams	ADJ;INDF;MASC;SG	ADV
disciplina	disciplīnu	disciplină	disciplīna	N;DEF;FEM;SG	N;ACC;MASC;SG
disciplina	disciplīna	disciplină	disciplīna	N;DEF;FEM;SG	N;NOM;FEM;SG
disciplina	disciplīnu	disciplină	disciplīna	N;DEF;FEM;SG	N;ACC;MASC;SG
disciplina	disciplīna	disciplină	disciplīna	N;DEF;FEM;SG	N;NOM;FEM;SG
astronomice	astronomijas	astronomic	astronomija	ADJ;INDF;FEM;PL	N;NOM;FEM;PL
phil	fils	phil	fils	PROPN	PROPN;NOM;MASC;SG
phil	fil	phil	fil	PROPN	
zeii	dievi	zeu	dievs	N;DEF;MASC;PL	N;NOM;MASC;PL
vinovat	vainīgi	vinovat	vainīgi	ADJ;INDF;MASC;SG	ADV
raw	raw	raw	ran		
raw	neapstrādāts	raw	neapstrādāt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
calugarii	mūki	calugarie	mūki	N;DEF;MASC;PL	N;NOM;MASC;PL
informat	informēts	informat	informēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
informat	informēti	informat	informēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
informat	informēta	informat	informēt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
inot	peldēt	inot	peldēt	N;INDF;MASC;SG	V;POS;NFIN
inot	peldēties	inot	peldēties	N;INDF;MASC;SG	V;POS;REFL;NFIN
inot	peldēšanas	inot	peldēšana	N;INDF;MASC;SG	N;NOM;FEM;PL
inot	peldēt	inot	peldēt	N;INDF;MASC;SG	V;POS;NFIN
inot	peldēties	inot	peldēties	N;INDF;MASC;SG	V;POS;REFL;NFIN
inot	peldēšanas	inot	peldēšana	N;INDF;MASC;SG	N;NOM;FEM;PL
blocare	slēgt	blocare	slēgt	N;INDF;FEM;SG	V;POS;NFIN
blocare	lock	blocare	lock	N;INDF;FEM;SG	
blocare	bloķēšana	blocare	bloķēšana	N;INDF;FEM;SG	N;NOM;FEM;SG
blocare	bloķēšanas	blocare	bloķēšana	N;INDF;FEM;SG	N;NOM;FEM;SG
proza	proza	proză	proza	N;DEF;FEM;SG	N;NOM;FEM;SG
functionale	funkcionālā	functional	funkcionāla	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
functionale	funkcionālais	functional	funkcionāls	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
functionale	funkcionāla	functional	funkcionāla	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
vite	liellops	vită	liellops	N;INDF;FEM;PL	N;NOM;MASC;SG
piept	krūtīs	piept	krūts	N;INDF;MASC;SG	N;ESS;FEM;PL
piept	krūšu	piept	krūts	N;INDF;MASC;SG	N;GEN;FEM;PL
ong	nvo	ong	nvo	N;INDF;MASC;SG	PROPN
presiuni	spiediena	presiune	spiediens	N;INDF;FEM;PL	N;GEN;MASC;SG
presiuni	spiediens	presiune	spiediens	N;INDF;FEM;PL	N;NOM;MASC;SG
presiuni	spiediens	presiune	spiediens	N;INDF;FEM;PL	N;NOM;MASC;SG
presiuni	spiedienu	presiune	spiediens	N;INDF;FEM;PL	N;ACC;MASC;SG
finlandeza	somu	finlandez	soma	ADJ;DEF;FEM;SG	N;ACC;MASC;SG
finlandeza	somijas	finlandez	somija	ADJ;DEF;FEM;SG	PROPN;NOM;FEM;SG
consolidarea	nostiprināšana	consolidare	nostiprināšana	N;DEF;FEM;SG	N;NOM;FEM;SG
consolidarea	stiprināšana	consolidare	stiprināšana	N;DEF;FEM;SG	N;NOM;FEM;SG
consolidarea	stiprināšanai	consolidare	stiprināšana	N;DEF;FEM;SG	N;DAT;FEM;SG
consolidarea	konsolidācija	consolidare	konsolidācija	N;DEF;FEM;SG	N;NOM;FEM;SG
six	sešus	six	seši	N;INDF;MASC;SG	NUM;ACC;MASC;PL
six	seši	six	seši	N;INDF;MASC;SG	NUM;NOM;MASC;PL
six	sešas	six	sešas	N;INDF;MASC;SG	NUM;NOM;FEM;PL
orar	stundas	orar	stunda	ADV	N;NOM;FEM;PL
orar	grafiks	orar	grafiks	ADV	N;NOM;MASC;SG
orar	grafiks	orar	grafiks	ADV	N;NOM;MASC;SG
respinsa	noraidīti	respinsa	noraidīt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
respinsa	noraidīta	respinsa	noraidīt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
respinsa	noraidīts	respinsa	noraidīt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
respinsa	noraidītas	respinsa	noraidīt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
criteriu	kritēriji	criteriu	kritērijs	N;INDF;MASC;SG	N;NOM;MASC;PL
lausanne	lozanna	lausann	lozanna	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
dello	dello	dello	della	PROPN	
consecinte	sekas	consecint	sekas		N;NOM;FEM
consecinte	sekas	consecint	sekas		N;NOM;FEM
furnizeaza	sniedz	furnizeaza	sniegt	V;IND;SG;3;IPFV;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
furnizeaza	nodrošina	furnizeaza	nodrošināt	V;IND;SG;3;IPFV;FIN	V;FH;IND;3;POS;PRS;FIN;ACT
ursul	lācis	urs	lākt	N;DEF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
ursul	lāča	urs	lācis	N;DEF;MASC;SG	N;GEN;MASC;SG
ursul	lāci	urs	lāce	N;DEF;MASC;SG	N;ACC;FEM;SG
gustave	gustavs	gustav	gustavs	PROPN	PROPN;NOM;MASC;SG
gustave	gustav	gustav	gustav	PROPN	PROPN;NOM;FEM;SG
ted	ted	ted	tu	PROPN	
analize	analīze	analiză	analīze	N;INDF;FEM;PL	N;NOM;FEM;SG
analize	analīzi	analiză	analīze	N;INDF;FEM;PL	N;ACC;FEM;SG
analize	analīze	analiză	analīze	N;INDF;FEM;PL	N;NOM;FEM;SG
julie	džūlija	julie	džūlija	N;INDF;FEM;SG	N;NOM;FEM;SG
mecanismul	mehānisms	mecanism	mehānisms	N;DEF;MASC;SG	N;NOM;MASC;SG
gérard	gérard	gérard	gérard	PROPN	
acceptarea	pieņemšana	acceptare	pieņemšana	N;DEF;FEM;SG	N;NOM;FEM;SG
acceptarea	pieņemšana	acceptare	pieņemšana	N;DEF;FEM;SG	N;NOM;FEM;SG
acceptarea	pieņemšanas	acceptare	pieņemšana	N;DEF;FEM;SG	N;NOM;FEM;PL
comandata	vēlēja	comandată	vēlēt	N;DEF;FEM;SG	V;FH;IND;3;POS;PST;FIN;ACT
comandata	vadīta	comandată	vadīt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
uscate	sausa	uscat	sausa	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
uscate	sausā	uscat	sausa	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
uscate	sauss	uscat	sauss	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
uscate	sausi	uscat	sausi	ADJ;INDF;FEM;PL	ADV
uscate	sausais	uscat	sauss	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
uscate	kaltēti	uscat	kaltēt	ADJ;INDF;FEM;PL	N;NOM;MASC;PL
uscate	žāvēti	uscat	žāvēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
uscate	kaltētas	uscat	kaltēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
uscate	žāvētas	uscat	žāvēt	ADJ;INDF;FEM;PL	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
intensitate	intensitāte	intensitate	intensitāte	N;INDF;FEM;SG	N;NOM;FEM;SG
egiptene	ēģiptes	egipten	Ēģipte	ADJ;INDF;FEM;PL	PROPN;NOM;FEM;SG
egiptene	ēģiptiešu	egipten	ēģiptietis	ADJ;INDF;FEM;PL	N;GEN;MASC;PL
pierdere	zudums	pierdere	zudums	N;INDF;FEM;SG	N;NOM;MASC;SG
pierdere	zaudējums	pierdere	zaudējums	N;INDF;FEM;SG	N;NOM;MASC;SG
pierdere	zudumi	pierdere	zudums	N;INDF;FEM;SG	N;NOM;MASC;PL
pierdere	zaudējumi	pierdere	zaudējums	N;INDF;FEM;SG	N;NOM;MASC;PL
termice	termiskā	termic	termiska	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
surprins	pārsteidz	surprins	pārsteigt	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PRS;FIN;ACT
surprins	pārsteigti	surprins	pārsteigti	ADJ;INDF;MASC;SG	ADV
surprins	pārsteidza	surprins	pārsteigt	ADJ;INDF;MASC;SG	V;FH;IND;3;POS;PST;FIN;ACT
multumit	apmierināti	multumi	apmierināt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
multumit	apmierināta	multumi	apmierināt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
multumit	apmierināts	multumi	apmierināt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
cutie	kaste	cutie	kaste	N;INDF;FEM;SG	N;NOM;FEM;SG
cutie	aile	cutie	aile	N;INDF;FEM;SG	N;NOM;FEM;SG
cutie	kārba	cutie	kārba	N;INDF;FEM;SG	N;NOM;FEM;SG
cutie	kastīte	cutie	kastīte	N;INDF;FEM;SG	N;NOM;FEM;SG
modernizare	modernizācija	modernizare	modernizācija	N;INDF;FEM;SG	N;NOM;FEM;SG
modernizare	modernizācijai	modernizare	modernizācija	N;INDF;FEM;SG	N;DAT;FEM;SG
modernizare	modernizācijas	modernizare	modernizācija	N;INDF;FEM;SG	N;NOM;FEM;PL
modernizare	modernizācija	modernizare	modernizācija	N;INDF;FEM;SG	N;NOM;FEM;SG
mor	die	muri	die	V;IND;PL;3;PRS;FIN	
mor	mor	muri	mor	V;IND;PL;3;PRS;FIN	
volumele	apjomi	volum	apjoms	N;DEF;FEM;PL	N;NOM;MASC;PL
descoperirile	atklājumi	descoperire	atklājums	N;DEF;FEM;PL	N;NOM;MASC;PL
descoperirile	atklājumiem	descoperire	atklājums	N;DEF;FEM;PL	N;DAT;MASC;PL
compromis	apdraudēta	compromis	apdraudēt	N;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
etnografie	etnogrāfija	etnografie	etnogrāfija	N;INDF;FEM;SG	N;NOM;FEM;SG
hora	hora	horă	hora	N;DEF;FEM;SG	N;NOM;FEM;SG
truman	trumens	truman	trumens	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
export	eksportēt	export	eksportēt	N;INDF;MASC;SG	V;POS;NFIN
causa	causa	causa	causs	N;DEF;FEM;SG	
delegatia	delegācija	delegatie	delegācija	N;DEF;FEM;SG	N;NOM;FEM;SG
sentimentele	jūtām	sentiment	just	N;DEF;FEM;PL	N;DAT;FEM
sentimentele	sajūtas	sentiment	sajūta	N;DEF;FEM;PL	N;NOM;FEM;PL
sentimentele	jūtas	sentiment	justies	N;DEF;FEM;PL	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
violoncel	čells	violoncel	čells	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
paza	drošība	pază	drošība	N;DEF;FEM;SG	N;NOM;FEM;SG
paza	drošības	pază	drošība	N;DEF;FEM;SG	N;NOM;FEM;PL
paza	drošība	pază	drošība	N;DEF;FEM;SG	N;NOM;FEM;SG
paza	drošības	pază	drošība	N;DEF;FEM;SG	N;NOM;FEM;PL
experimentale	eksperimentālā	experimental	eksperimentāla	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
experimentale	eksperimentāli	experimental	eksperimentāli	ADJ;INDF;FEM;PL	ADV
sad	bēdīgs	sad	bēdīgs	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
sad	skumji	sad	skumji	N;INDF;MASC;SG	ADV
matase	zīda	mata	zīds		N;NOM;MASC;SG
matase	zīds	mata	zīds		N;NOM;MASC;SG
matase	zīda	mata	zīds		N;NOM;MASC;SG
matase	zīds	mata	zīds		N;NOM;MASC;SG
tatiana	tatjana	tatiană	tatjana	N;DEF;FEM;SG	N;NOM;FEM;SG
rezolutia	rezolūcija	rezolutie	rezolūcija	N;DEF;FEM;SG	N;NOM;FEM;SG
rezolutia	izšķirtspēja	rezolutie	izšķirtīpēja	N;DEF;FEM;SG	N;NOM;FEM;SG
taie	griezums	tăia	griezums	V;IND;3;PRS;FIN	N;NOM;MASC;SG
anatolia	anatolija	anatolie	anatolija	N;DEF;FEM;SG	N;NOM;FEM;SG
scufundat	iegrimusi	scufundat	iegrimt	ADJ;INDF;MASC;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
urmari	celiņš	urmare	celiņš		N;NOM;MASC;SG
urmari	celiņa	urmare	celiņš		N;GEN;MASC;SG
urmari	trases	urmare	trase		N;NOM;FEM;PL
urmari	celiņu	urmare	celiņš		N;ACC;MASC;SG
perfecta	perfekta	perfecta	perfekts		ADJ;NOM;FEM;SG
perfecta	ideāli	perfecta	ideāli		ADV
perfecta	perfekti	perfecta	perfekts		ADV
perfecta	ideāla	perfecta	ideāla		ADJ;NOM;FEM;SG
perfecta	perfekts	perfecta	perfekts		ADJ;NOM;MASC;SG
perfecta	perfekta	perfecta	perfekts		ADJ;NOM;FEM;SG
perfecta	ideāli	perfecta	ideāli		ADV
perfecta	perfekti	perfecta	perfekts		ADV
perfecta	ideāla	perfecta	ideāla		ADJ;NOM;FEM;SG
perfecta	perfekts	perfecta	perfekts		ADJ;NOM;MASC;SG
cinematografice	kinematogrāfijas	cinematografic	kinematogrāfija	ADJ;INDF;FEM;PL	N;NOM;FEM;PL
école	école	école	école	N;DEF;FEM;PL	
capabile	spējīgs	capabil	spējīgs	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
capabile	spēj	capabil	spēt	ADJ;INDF;FEM;PL	V;FH;IND;3;POS;PRS;FIN;ACT
img	img	img	img		
pura	tīra	pura	tīra	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
pura	tīri	pura	tīri	ADJ;DEF;FEM;SG	ADV
pura	tīrs	pura	tīrs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
pura	pure	pura	pure	ADJ;DEF;FEM;SG	
pura	tīra	pura	tīra	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
pura	tīri	pura	tīri	ADJ;DEF;FEM;SG	ADV
pura	tīrs	pura	tīrs	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
pura	pure	pura	pure	ADJ;DEF;FEM;SG	
ecologice	ekoloģisko	ecologic	ekoloģisks	ADJ;INDF;FEM;PL	ADJ;ACC;MASC;SG
ecologice	ekoloģiski	ecologic	ekoloģiski	ADJ;INDF;FEM;PL	ADV
ecologice	ekoloģiskā	ecologic	ekoloģisks	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
legislativ	likumdošanas	legislativ	likumdošana	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
pisa	pisa	pisa	pist	N;DEF;FEM;SG	
crescuta	izvirzīja	crescut	izvirzīt	ADJ;DEF;FEM;SG	V;FH;IND;3;POS;PST;FIN;ACT
crescuta	palielināts	crescut	palielināt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
crescuta	paaugstināts	crescut	paaugstināt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
crescuta	paaugstināta	crescut	paaugstināt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
crescuta	palielināta	crescut	palielināt	ADJ;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
intensitatea	intensitāte	intensitate	intensitāte	N;DEF;FEM;SG	N;NOM;FEM;SG
lacurile	ezeri	lac	ezers	N;DEF;FEM;PL	N;NOM;MASC;PL
identifica	identificē	identifica	identificēt	V;IND;SG;3;IPFV;FIN	V;FH;IND;2;POS;PRS;FIN;ACT
identifica	identificē	identifica	identificēt	V;IND;SG;3;IPFV;FIN	V;FH;IND;2;POS;PRS;FIN;ACT
identifica	identificē	identifica	identificēt	V;IND;SG;3;IPFV;FIN	V;FH;IND;2;POS;PRS;FIN;ACT
implicata	iesaistīts	implica	iesaistīt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
implicata	iesaistīta	implica	iesaistīt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
implicata	iesaistītas	implica	iesaistīt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
implicata	iesaistīts	implica	iesaistīt	N;DEF;FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
implicata	iesaistīta	implica	iesaistīt	N;DEF;FEM;SG	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
maturitate	termiņš	maturitate	termiņš	N;INDF;FEM;SG	N;NOM;MASC;SG
mil	mil	mil	mīlēt	N	
cabana	mājas	cabană	māja	N;DEF;FEM;SG	N;NOM;FEM;PL
cabana	kabīne	cabană	kabīne	N;DEF;FEM;SG	N;NOM;FEM;SG
cabana	salona	cabană	salons	N;DEF;FEM;SG	N;GEN;MASC;SG
cabana	kabīne	cabană	kabīne	N;DEF;FEM;SG	N;NOM;FEM;SG
cabana	salona	cabană	salons	N;DEF;FEM;SG	N;GEN;MASC;SG
bakr	bakri	bakr	bakri	PROPN	N;NOM;MASC;SG
subteran	pazemē	subteran	pazeme	ADJ;INDF;MASC;SG	N;ESS;FEM;SG
