que	той	que	той	CONJ	DET;NOM;MASC;SG
cambiado	змінилася	cambiar	змінитися	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
cambiado	змінено	cambiar	змінити	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
cambiado	змінені	cambiar	змінений	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
dark	темні	dark	темний	N	ADJ;NOM;PL
dark	темна	dark	темний	N	ADJ;NOM;FEM;SG
dark	темний	dark	темний	N	ADJ;NOM;MASC;SG
dark	темне	dark	темний	N	ADJ;NOM;NEUT;SG
dark	темно	dark	темно	N	ADV
chilenos	чилійський	chileno	чилійський	N;MASC;PL	ADJ;NOM;MASC;SG
bell	bell	bell	bell	N;SG	
bell	белл	bell	белл	N;SG	
fuertemente	сильній	fuertemente	сильний	ADV	ADJ;DAT;FEM;SG
secundarios	вторинної	secundario	вторинний	N;MASC;PL	ADJ;GEN;FEM;SG
proporciona	закладено	proporcionar	закласти	V;IND;SG;3;PRS;FIN	V;PFV;IND;0;FIN
bancos	банківської	banco	банківський	N;MASC;PL	ADJ;GEN;FEM;SG
seleccionado	обрані	seleccionado	обран	ADJ;MASC;SG;V.PTCP	N;ANIM;NOM;MASC;PL
seleccionado	вибрані	seleccionado	вибраний	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
seleccionado	вибрано	seleccionado	вибрати	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
indio	індійська	indio	індійський	N;MASC;SG	ADJ;NOM;FEM;SG
indio	індійський	indio	індійський	N;MASC;SG	ADJ;NOM;MASC;SG
dudas	сумнів	duda	сумнів	N;FEM;PL	N;INAN;ACC;MASC;SG
dudas	сумніваюся	duda	сумніватися	N;FEM;PL	V;IPFV;IND;SG;1;PRS;FIN
dudas	сумніватися	duda	сумніватися	N;FEM;PL	V;IPFV;NFIN
vieron	пила	ver	пити	V;IND;PL;3;PST;FIN	V;IPFV;FEM;IND;SG;PST;FIN
vieron	бачив	ver	бачити	V;IND;PL;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN
vieron	побачив	ver	побачити	V;IND;PL;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
vieron	побачила	ver	побачити	V;IND;PL;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN
partículas	частка	partícula	частка	N;FEM;PL	N;INAN;NOM;FEM;SG
partículas	частинка	partícula	частинка	N;FEM;PL	N;INAN;NOM;FEM;SG
cali	cali	cali	cali	PROPN	
parcialmente	часткова	parcialmente	часткова	ADV	ADJ;NOM;FEM;SG
parcialmente	мінлива	parcialmente	мінливий	ADV	ADJ;NOM;FEM;SG
bravo	браво	bravo	браво	N;MASC;SG	
específico	конкретних	específico	конкретний	ADJ;MASC;SG	ADJ;GEN;PL
específico	конкретні	específico	конкретний	ADJ;MASC;SG	ADJ;NOM;PL
iván	іван	iván	іван	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
iván	іванко	iván	іванка	N;MASC;SG	PROPN;ANIM;NOM;FEM;SG
murieron	помер	morir	померти	V;IND;PL;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN
murieron	померла	morir	померти	V;IND;PL;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN
escuadra	ескадрильї	escuadra	ескадрилья	N;FEM;SG	N;INAN;NOM;FEM;PL
enfrentamiento	розбірки	enfrentamiento	розбірка	N;MASC;SG	N;INAN;NOM;MASC;PL
enfrentamiento	clash	enfrentamiento	clash	N;MASC;SG	
certamen	епічне	certamen	епічний	N;MASC;SG	ADJ;NOM;NEUT;SG
formal	формальні	formal	формальний	ADJ;SG	ADJ;NOM;PL
cerrado	заблоковано	cerrado	заблокувати	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
cerrado	зафіксовано	cerrado	зафіксувати	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
cerrado	закрито	cerrado	закрито	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
cerrado	закриті	cerrado	закритий	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
cerrado	зачинено	cerrado	зачинути	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
detalle	докладно	detalle	докладно	N;MASC;SG	ADV
detalle	детально	detalle	детально	N;MASC;SG	ADV
detalle	подробиці	detalle	подробиця	N;MASC;SG	N;INAN;NOM;FEM;PL
detalle	детальні	detalle	детальня	N;MASC;SG	ADJ;NOM;PL
detalle	відомості	detalle	відомість	N;MASC;SG	N;INAN;NOM;FEM;PL
detalle	подробиці	detalle	подробиця	N;MASC;SG	N;INAN;NOM;FEM;PL
detalle	деталі	detalle	деталі	N;MASC;SG	N;INAN;NOM;FEM;PL
tim	тімоті	tim	тімоть	PROPN	PROPN;INAN;NOM;MASC;SG
tim	тім	tim	той	PROPN	
desaparecido	зник	desaparecido	зник	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
desaparecido	зник	desaparecido	зник	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
simpson	сімпсон	simpson	сімпсон	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
citado	навели	citado	навеля	ADJ;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
pekín	пекін	pekín	пекін	N;MASC;SG	
yugoslavia	югославська	yugoslavia	югославський	N;FEM;SG	ADJ;NOM;FEM;SG
yugoslavia	югославії	yugoslavia	югославія	N;FEM;SG	PROPN;INAN;DAT;FEM;SG
jamás	никогда	jamás	никогда	ADV	
jamás	never	jamás	never	ADV	
vegas	вегасі	vega	вегас	N;FEM;PL	N;INAN;NOM;MASC;SG
vegas	вегас	vega	вегас	N;FEM;PL	
ampliación	збільшити	ampliación	збільшити	N;FEM;SG	V;PFV;NFIN
ibn	ібн	ir	ібн	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
dead	помер	dead	померти	N	V;PFV;MASC;IND;SG;PST;FIN
dead	померла	dead	померти	N	V;PFV;FEM;IND;SG;PST;FIN
dead	мертвий	dead	мертвий	N	ADJ;NOM;MASC;SG
dead	dead	dead	dead	N	
cobre	міді	cobre	міди	N;MASC;SG	
separado	відокремлених	separar	відокремлений	ADJ;MASC;SG;V.PTCP	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
separado	розійшлися	separar	розійтися	ADJ;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
separado	розділені	separar	розділений	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
separado	окремо	separar	окремо	ADJ;MASC;SG;V.PTCP	ADV
separado	відокремити	separar	відокремити	ADJ;MASC;SG;V.PTCP	V;PFV;NFIN
créditos	кредитний	crédito	кредитний	N;MASC;PL	ADJ;NOM;MASC;SG
créditos	кредитна	crédito	кредитний	N;MASC;PL	ADJ;NOM;FEM;SG
créditos	кредит	crédito	кредит	N;MASC;PL	N;INAN;NOM;MASC;SG
coral	coral	coral	coral	N;SG	
coral	кораловий	coral	кораловий	N;SG	ADJ;NOM;MASC;SG
coral	хоровий	coral	хоровий	N;SG	ADJ;NOM;MASC;SG
creados	створено	creado	створити	ADJ;MASC;PL;V.PTCP	V;PFV;IND;0;FIN
creados	створене	creado	створений	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
creados	створена	creado	створений	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
line	лінія	line	лінія		N;INAN;NOM;FEM;SG
line	рядок	line	рядок		N;INAN;NOM;MASC;SG
line	рядка	line	рядок		N;INAN;GEN;MASC;SG
line	пряма	line	пряма		ADJ;NOM;FEM;SG
arias	аріас	arias	аріас	PROPN	PROPN;ANIM;NOM;MASC;SG
tailandia	таїланд	tailandia	таїланда	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
tailandia	тайський	tailandia	тайський	N;FEM;SG	ADJ;NOM;MASC;SG
pobre	бідними	pobre	бідний	ADJ;SG	ADJ;INS;PL
pobre	бідні	pobre	бідні	ADJ;SG	N;ANIM;NOM;PL
velasco	веласко	velasco	веласко	PROPN	PROPN;ANIM;NOM;FEM;SG
precios	ціна	precio	ціна	N;MASC;PL	N;INAN;NOM;FEM;SG
talento	таланти	talento	талант	N;MASC;SG	N;INAN;NOM;MASC;PL
talento	талановита	talento	талановитий	N;MASC;SG	ADJ;NOM;FEM;SG
talento	талановитий	talento	талановитий	N;MASC;SG	ADJ;NOM;MASC;SG
talento	талановиті	talento	талановитий	N;MASC;SG	ADJ;NOM;PL
frecuentes	часто	frecuente	часто	ADJ;PL	ADV
frecuentes	спільне	frecuente	спільний	ADJ;PL	ADJ;NOM;NEUT;SG
frecuentes	common	frecuente	common	ADJ;PL	
captura	захопити	captura	захопити	N;FEM;SG	V;PFV;NFIN
captura	захоплює	captura	захоплювати	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
captura	ловить	captura	ловити	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
captura	захоплено	captura	захоплено	N;FEM;SG	V;PFV;IND;0;FIN
captura	ловити	captura	ловити	N;FEM;SG	V;IPFV;NFIN
captura	спіймати	captura	спіймати	N;FEM;SG	V;PFV;NFIN
captura	зловити	captura	зловити	N;FEM;SG	V;PFV;NFIN
captura	встигнути	captura	встигнути	N;FEM;SG	V;PFV;NFIN
cervantes	сервантес	cervante	сервантес	N;PL	N;ANIM;NOM;MASC;SG
próxima	next	próximo	next	ADJ;FEM;SG	
próxima	далі	próximo	далі	ADJ;FEM;SG	ADV
antena	повітряна	antena	повітряний	N;FEM;SG	ADJ;NOM;FEM;SG
antena	антени	antena	антен	N;FEM;SG	N;INAN;NOM;FEM;PL
parada	стоп	parada	стоп	N;FEM;SG	
parada	припинити	parada	припинити	N;FEM;SG	V;PFV;NFIN
parada	зупинки	parada	зупинка	N;FEM;SG	N;INAN;NOM;FEM;PL
parada	зупинити	parada	зупинити	N;FEM;SG	V;PFV;NFIN
parada	зупинитись	parada	зупинитися	N;FEM;SG	V;PFV;NFIN
dientes	зуб	diente	зуб	N;MASC;PL	N;INAN;NOM;MASC;SG
dientes	зубна	diente	зубна	N;MASC;PL	N;INAN;NOM;FEM;SG
básica	базові	básico	базовий	ADJ;FEM;SG	ADJ;NOM;PL
básica	основні	básico	основний	ADJ;FEM;SG	ADJ;NOM;PL
reemplazado	замінено	reemplazar	замінити	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
reemplazado	замінили	reemplazar	замінити	ADJ;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
reemplazado	замінила	reemplazar	замінити	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
marvel	marvel	marvel	marvel	N;MASC;SG	
retirarse	пенсію	retirar	пенсія	V;SBJV;SG;3;IPFV;FIN	N;INAN;ACC;FEM;SG
temática	тематичний	temática	тематичний	N;FEM;SG	ADJ;NOM;MASC;SG
temática	теми	temática	тема	N;FEM;SG	N;INAN;NOM;FEM;PL
temática	темами	temática	тема	N;FEM;SG	N;INAN;INS;FEM;PL
temática	тем	temática	тема	N;FEM;SG	N;INAN;GEN;FEM;PL
marcado	позначення	marcado	позначення	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;NEUT;SG
marcado	розмітка	marcado	розмітка	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;FEM;SG
marcado	помічено	marcado	помічити	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
previo	перед	previo	перед	ADJ;MASC;SG	ADP;INS
previo	попередні	previo	попередній	ADJ;MASC;SG	ADJ;NOM;PL
mora	мора	mora	мора		
beneficios	прибуток	beneficio	прибуток	N;MASC;PL	N;INAN;NOM;MASC;SG
beneficios	вигідно	beneficio	вигідно	N;MASC;PL	ADV
rodolfo	родольфо	rodolfo	родольфо	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
rodolfo	ральф	rodolfo	ральф	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
rodolfo	рудольф	rodolfo	рудольф	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
rodolfo	рудольф	rodolfo	рудольф	N;MASC;SG	PROPN;ANIM;NOM;MASC;SG
canaria	canaria	canario	canaria	N;FEM;SG	
canaria	канарські	canario	канарський	N;FEM;SG	ADJ;NOM;PL
platino	platinum	platino	platinum	N;MASC;SG	
gala	урочистий	gala	урочистий	N;FEM;SG	ADJ;NOM;MASC;SG
gala	гала	gala	гати	N;FEM;SG	
charlie	чарлі	charlie	чарлі	PROPN	PROPN;ANIM;NOM;MASC;SG
fósiles	пластові	fósil	пластовий	N;MASC;PL	ADJ;NOM;PL
tablas	boards	tabla	boards	N;FEM;PL	
representaciones	представництва	representación	представництво	N;FEM;PL	N;INAN;NOM;NEUT;SG
representaciones	представлення	representación	представлення	N;FEM;PL	N;INAN;NOM;NEUT;SG
representaciones	представлення	representación	представлення	N;FEM;PL	N;INAN;NOM;NEUT;SG
negó	відмовлено	negar	відмовити	V;IND;SG;3;PST;FIN	V;PFV;IND;0;FIN
negó	заборонено	negar	заборонити	V;IND;SG;3;PST;FIN	V;PFV;IND;0;FIN
roy	рой	roy	рой	PROPN	PROPN;ANIM;NOM;MASC;SG
roy	руа	roy	руа	PROPN	
roy	рою	roy	рій	PROPN	N;INAN;GEN;MASC;SG
coches	автомобілем	coche	автомобіль	N;MASC;PL	N;INAN;INS;MASC;SG
coches	машина	coche	машина	N;MASC;PL	N;INAN;NOM;FEM;SG
coches	авто	coche	авто	N;MASC;PL	N;INAN;NOM;NEUT;SG
coches	автомобіль	coche	автомобіль	N;MASC;PL	N;INAN;NOM;MASC;SG
unesco	юнеско	unesco	юнеско	N;FEM;SG	
incidente	дтп	incidente	дтп	N;SG	N;INAN;NOM;FEM;PL
alicia	еліс	alicia	еліс	N;FEM;SG	PROPN;ANIM;NOM;FEM;SG
esperar	очікування	esperar	очікування	V;NFIN	N;INAN;NOM;NEUT;SG
atlas	atlas	atlas	atlas	N;MASC;SG	
russell	расселл	russell	расселл	PROPN	PROPN;ANIM;NOM;MASC;SG
russell	рассел	russell	рассел	PROPN	PROPN;ANIM;NOM;MASC;SG
rumbo	шапки	rumbo	шапка	N;MASC;SG	N;INAN;NOM;FEM;PL
cruces	міграційних	cruce	міграційний	N;MASC;PL	ADJ;GEN;PL
cruces	порушила	cruce	порушити	N;MASC;PL	V;PFV;FEM;IND;SG;PST;FIN
cruces	перехрестя	cruce	перехрестя	N;MASC;PL	N;INAN;NOM;NEUT;SG
negras	чорне	negro	чорний	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
negras	чорна	negro	чорний	ADJ;FEM;PL	ADJ;NOM;FEM;SG
negras	чорний	negro	чорний	ADJ;FEM;PL	ADJ;NOM;MASC;SG
rumania	румунії	rumania	румунія	N;FEM;SG	PROPN;INAN;GEN;FEM;SG
rumania	румунія	rumania	румунія	N;FEM;SG	PROPN;INAN;NOM;FEM;SG
magazine	magazine	magazine	magazine	N;SG	
exactamente	саме	exactamente	саме	ADV	PART
mira	дивіться	mirar	дивитися	V;IMP;SG;2;FIN	V;IPFV;IMP;PL;2;FIN
mira	погляд	mirar	погляд	V;IMP;SG;2;FIN	N;INAN;NOM;MASC;SG
mira	вигляд	mirar	вигляд	V;IMP;SG;2;FIN	N;INAN;NOM;MASC;SG
mira	дивіться	mirar	дивитися	V;IMP;SG;2;FIN	V;IPFV;IMP;PL;2;FIN
mira	міра	mirar	міра	V;IMP;SG;2;FIN	PROPN;ANIM;NOM;FEM;SG
leo	лео	leo	лео	V;IND;SG;3;PRS;FIN	PROPN;ANIM;NOM;MASC;SG
leo	лев	leo	лев	V;IND;SG;3;PRS;FIN	PROPN;ANIM;NOM;MASC;SG
cortés	кортес	cortés	кортися	PROPN	PROPN;ANIM;NOM;MASC;SG
cortés	ввічливо	cortés	ввічливо	PROPN	ADV
cortés	генеральні	cortés	генеральний	PROPN	ADJ;NOM;PL
legislativo	законодавчих	legislativo	законодавчий	ADJ;MASC;SG	ADJ;GEN;PL
oliver	олівер	oliver	олівер	PROPN	PROPN;ANIM;NOM;MASC;SG
nova	нова	nova	новий	N;FEM;SG	ADJ;NOM;FEM;SG
localizada	розташовані	localizado	розташований	ADJ;FEM;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
localizada	знаходиться	localizado	знаходитися	ADJ;FEM;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
localizada	розташовано	localizado	розташовано	ADJ;FEM;SG;V.PTCP	V;PFV;IND;0;FIN
soria	сорія	sorio	сорія	N;FEM;SG	PROPN;INAN;NOM;MASC;SG
warner	warner	warner	warner	N;SG	
privadas	приватна	privado	приватний	ADJ;FEM;PL;V.PTCP	ADJ;NOM;FEM;SG
privadas	особисте	privado	особистий	ADJ;FEM;PL;V.PTCP	ADJ;NOM;NEUT;SG
privadas	приватний	privado	приватний	ADJ;FEM;PL;V.PTCP	ADJ;NOM;MASC;SG
last	останній	last	останній	N	ADJ;NOM;MASC;SG
last	остання	last	останній	N	ADJ;NOM;FEM;SG
last	останнє	last	останній	N	ADJ;NOM;NEUT;SG
bernard	бернард	bernard	бернард	PROPN	N;ANIM;NOM;MASC;SG
bernard	бернар	bernard	бернар	PROPN	PROPN;ANIM;NOM;FEM;SG
rené	рене	rené	рена	PROPN	PROPN;ANIM;NOM;MASC;SG
rené	рене	rené	рена	PROPN	PROPN;ANIM;NOM;MASC;SG
matt	мет	matt	мет	PROPN	
matt	метт	matt	метт	PROPN	PROPN;ANIM;NOM;MASC;SG
lanzar	запуск	lanzar	запуск	V;NFIN	N;INAN;NOM;MASC;SG
modalidad	mode	modalidad	mode	N;FEM;SG	
accidentes	нещасні	accidente	нещасний	N;MASC;PL	ADJ;NOM;PL
accidentes	аварія	accidente	аварія	N;MASC;PL	N;INAN;NOM;FEM;SG
adecuado	відповідні	adecuado	відповідний	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
adecuado	оснащені	adecuado	оснащений	ADJ;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
adecuado	підходить	adecuado	підходити	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
emitido	видала	emitido	видати	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN
emitido	випущено	emitido	випустити	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;FIN
delegación	делегації	delegación	делегація	N;FEM;SG	N;INAN;NOM;FEM;PL
restantes	залишилося	restante	залишитися	ADJ;PL	V;PFV;NEUT;IND;SG;PST;FIN
restantes	залишилось	restante	залишитися	ADJ;PL	V;PFV;NEUT;IND;SG;PST;FIN
restantes	лишилось	restante	лишитися	ADJ;PL	V;PFV;NEUT;IND;SG;PST;FIN
electorales	колегія	electoral	колегія	ADJ;PL	N;INAN;NOM;FEM;SG
electorales	виборчий	electoral	виборчий	ADJ;PL	ADJ;NOM;MASC;SG
electorales	вибори	electoral	вибори	ADJ;PL	N;INAN;NOM
sugiere	підкажіть	sugerir	підказати	V;IND;SG;3;PRS;FIN	V;PFV;IMP;PL;2;FIN
conforme	сумісних	conforme	сумісний		ADJ;GEN;PL
casada	одружені	casado	одружений	ADJ;FEM;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
casada	заміжня	casado	заміжній	ADJ;FEM;SG;V.PTCP	N;ANIM;NOM;FEM;SG
casada	заміж	casado	заміж	ADJ;FEM;SG;V.PTCP	N;ANIM;NOM;FEM;SG
misa	mass	misa	mass	N;FEM;SG	
misa	міса	misa	міса	N;FEM;SG	
reconoce	впізнав	reconocer	впізнати	V;IND;SG;3;PRS;FIN	V;PFV;MASC;IND;SG;PST;FIN
reconoce	впізнала	reconocer	впізнати	V;IND;SG;3;PRS;FIN	V;PFV;FEM;IND;SG;PST;FIN
reconoce	визначить	reconocer	визначити	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;FUT;FIN
reconoce	визнають	reconocer	визнавати	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN
causó	завдали	causar	завдати	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
marrón	браун	marrón	брауна	ADJ;MASC;SG	PROPN;ANIM;NOM;MASC;SG
marrón	коричневі	marrón	коричнівий	ADJ;MASC;SG	ADJ;NOM;PL
marrón	brown	marrón	brown	ADJ;MASC;SG	
relevantes	актуальна	relevante	актуальний	ADJ;PL	ADJ;NOM;FEM;SG
magia	чарівна	magia	чарівний	N;FEM;SG	ADJ;NOM;FEM;SG
magia	magic	magia	magic	N;FEM;SG	
núcleos	ядро	núcleo	ядро	N;MASC;PL	N;INAN;NOM;NEUT;SG
vender	продаж	vender	продаж	V;NFIN	N;INAN;NOM;MASC;SG
simples	просту	simple	простий	ADJ;PL	ADJ;ACC;FEM;SG
simples	простий	simple	простий	ADJ;PL	ADJ;NOM;MASC;SG
simples	проста	simple	простий	ADJ;PL	ADJ;NOM;FEM;SG
simples	просте	simple	прости	ADJ;PL	ADJ;NOM;NEUT;SG
houston	houston	houston	houston	N;MASC;SG	
hard	hard	hard	hard	N;SG	
hard	тяжко	hard	тяжко	N;SG	ADV
hard	важкий	hard	важкий	N;SG	ADJ;NOM;MASC;SG
hard	складна	hard	складний	N;SG	ADJ;NOM;FEM;SG
hard	важка	hard	важка	N;SG	ADJ;NOM;FEM;SG
hard	жорсткий	hard	жорсткий	N;SG	ADJ;NOM;MASC;SG
dorado	голден	dorado	голден	ADJ;MASC;SG;V.PTCP	
dorado	золоті	dorado	золотий	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
dorado	дорадо	dorado	дорадо	ADJ;MASC;SG;V.PTCP	
dorado	золота	dorado	золото	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;NEUT;SG
dorado	gold	dorado	gold	ADJ;MASC;SG;V.PTCP	
dorado	золоті	dorado	золотий	ADJ;MASC;SG;V.PTCP	ADJ;NOM;PL
dorado	золото	dorado	золото	ADJ;MASC;SG;V.PTCP	N;INAN;NOM;NEUT;SG
celular	мобільні	celular	мобільний	ADJ;SG	ADJ;NOM;PL
celular	клітинка	celular	клітинка	ADJ;SG	N;INAN;NOM;FEM;SG
celular	комірки	celular	комірка	ADJ;SG	N;INAN;NOM;FEM;PL
celular	комірку	celular	комірка	ADJ;SG	N;INAN;ACC;FEM;SG
celular	клітини	celular	клітина	ADJ;SG	N;INAN;NOM;FEM;PL
celular	комірка	celular	комірка	ADJ;SG	N;INAN;NOM;FEM;SG
ryan	раян	ryan	раян	PROPN	PROPN;ANIM;NOM;MASC;SG
armando	армандо	armar	армандо	V;V.MSDR	PROPN;ANIM;NOM;MASC;SG
armando	арнольд	armar	арнольд	V;V.MSDR	PROPN;ANIM;NOM;MASC;SG
armando	арман	armar	арман	V;V.MSDR	PROPN;ANIM;NOM;MASC;SG
diarios	щоденне	diario	щоденний	N;MASC;PL	ADJ;NOM;NEUT;SG
diarios	щоденно	diario	щоденно	N;MASC;PL	ADV
diarios	щодня	diario	щодня	N;MASC;PL	ADV
diarios	щоденні	diario	щодення	N;MASC;PL	ADJ;NOM;PL
