amanda	amanda	amandama	amanda	N;NOM;SG	PROPN;NOM;MASC;SG
vedel	flüssigkeiten	vedel	flüssigkeit	N;NOM;SG	N;NOM;FEM;PL
partner	partner	partner	partner	N;NOM;SG	ADJ
partner	gesellschafter	partner	gesellschaft	N;NOM;SG	ADJ
partner	kooperationspartner	partner	kooperationspartner	N;NOM;SG	ADJ
partner	assoziierte	partner	assoziieren	N;NOM;SG	V;IND;SG;3;PST;FIN
partner	mitarbeiterin	partner	mitarbeiterin	N;NOM;SG	ADJ
partner	verknüpfen	partner	verknüpfen	N;NOM;SG	V;NFIN
alalise	permanente	alaline	permanent	ADJ;GEN;SG	ADJ;NOM;FEM;SG
alalise	ständige	alaline	ständig	ADJ;GEN;SG	ADJ;NOM;FEM;PL
namiibia	namibia	namiibia	namibia	ADJ	PROPN;NOM;MASC;SG
lõhn	gerüche	lõhn	gerüch	N;NOM;SG	
lõhn	rieche	lõhn	riechen	N;NOM;SG	V;IND;SG;3;PRS;FIN
lõhn	riechen	lõhn	riechen	N;NOM;SG	V;NFIN
lõhn	fährte	lõhn	fahren	N;NOM;SG	ADJ;SG
lõhn	witterung	lõhn	witterung	N;NOM;SG	ADJ
zeit	zeit	zeit	zeit	N;NOM;SG	ADJ
seadusandlik	legislative	seadus_andlik	legislativ	ADJ;NOM;SG	ADJ;NOM;FEM;PL
seadusandlik	legislative	seadus_andlik	legislativ	ADJ;NOM;SG	ADJ;NOM;FEM;PL
seadusandlik	wahlperiode	seadus_andlik	wahlperiode	ADJ;NOM;SG	N;NOM;FEM;SG
pruunid	brown	pruun	brown	ADJ;NOM;PL	PROPN
pruunid	browns	pruun	browns	ADJ;NOM;PL	PROPN;NOM;SG
etnoloog	ethnologe	etnoloog	ethnologe	N;NOM;SG	
allutatud	untergeordneten	alluta=tud	untergeordnet	V;PST;V.PTCP;PASS	ADJ;PL
allutatud	untergeordnete	alluta=tud	untergeordnet	V;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG
allutatud	nachrangige	alluta=tud	nachrangig	V;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
cia	cia	cia	cia	N;NOM;SG	PROPN;NOM;MASC;SG
cia	cia	cia	cia	N;NOM;SG	PROPN;NOM;MASC;SG
saarlased	islanders	saarlane	islanders	N;NOM;PL	PROPN;NOM
algebra	analysis	algebra	analysis	N;NOM;SG	PROPN;NOM;SG
algebra	algebra	algebra	algebra	N;NOM;SG	
vastastikune	gegenseitigem	vastastikune	gegenseitig	ADJ;NOM;SG	ADJ;DAT;MASC;SG
vastastikune	gegenseitige	vastastikune	gegenseitig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
vastastikune	gegenseitige	vastastikune	gegenseitig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
armand	armand	armand	arminden	N;NOM;SG	PROPN;NOM;MASC;SG
bakuu	baku	bakuu	baku	N;NOM;SG	PROPN;NOM;MASC;SG
läbiviidud	durchgeführt	läbi_viidud	durchführen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
läbiviidud	ausgeführt	läbi_viidud	ausführen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
tag	markieren	tag	markieren	N;NOM;SG	V;NFIN
tag	markiere	tag	markieren	N;NOM;SG	V;SG;FIN
tag	markiert	tag	markieren	N;NOM;SG	ADJ;V.PTCP
tag	markierung	tag	markierung	N;NOM;SG	ADJ
ostsid	kaufte	ostma	kaufen	V;IND;PL;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
nupp	taste	nupp	tasten	N;NOM;SG	
nupp	knopf	nupp	knopf	N;NOM;SG	
nupp	button	nupp	button	N;NOM;SG	
nupp	knöpfe	nupp	knöpfen	N;NOM;SG	N;NOM;PL
annie	anni	annie	anni	N;NOM;SG	PROPN;NOM;FEM;SG
annie	annie	annie	annie	N;NOM;SG	PROPN;NOM;SG
kotzebue	kotzebue	kotzebue	kotzebue	N;NOM;SG	
reich	reich	reich	reich	N;NOM;SG	ADJ
reich	reichs	reich	reichs	N;NOM;SG	PROPN
reich	reiches	reich	reich	N;NOM;SG	ADJ;NOM;NEUT;SG
sisend	input	sisend	input	N;NOM;SG	
sisend	eingaben	sisend	eingeben	N;NOM;SG	V;NFIN
tadžikistani	tadschikistan	tadžikistan	tadschikistan	N;SG	PROPN;NOM;SG
hillary	hillary	hillary	hillary	N;NOM;SG	PROPN;NOM;MASC;SG
harvard	harvard	harvar	harvard	N;NOM;SG	PROPN;NOM;MASC;SG
jyväskylä	jyväskylä	jyväskylä	jyväskylä	N;NOM;SG	ADJ
dong	dong	dong	dong	N;NOM;SG	
luige	schwan	luige	schwan	N;NOM;SG	
luige	swan	luige	swan	N;NOM;SG	PROPN;NOM;MASC;SG
neljakordne	vierfache	nelja_kordne	vierfach	ADJ;NOM;SG	
istanbuli	konstantinopel	istanbul	konstantinopel	N;NOM;SG	PROPN;NOM;MASC;SG
istanbuli	istanbul	istanbul	istanbul	N;NOM;SG	PROPN;NOM;NEUT;SG
istanbuli	türkei	istanbul	türkei	N;NOM;SG	PROPN
kalevala	kalevala	kale_vala	kalevala	N;NOM;SG	
kübar	hüte	kübar	hüt	N;NOM;SG	N;NOM;PL
kübar	hat	kübar	haben	N;NOM;SG	V;IND;SG;3;PRS;FIN
peatub	haltestellen	peatuma	haltestellen	V;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
lao	lao	ladu	lao	N;NOM;SG	
lao	laos	ladu	laos	N;NOM;SG	PROPN;NOM;MASC;SG
plaane	pläne	plaan	pläne	N;PRT;PL	N;NOM;MASC;PL
plaane	planungen	plaan	planung	N;PRT;PL	V;NFIN
plaane	plänen	plaan	plänen	N;PRT;PL	V;NFIN
libeeria	liberia	libeeria	liberia	ADJ	PROPN;NOM;SG
lõigu	segmente	lõikuma	segment	N;GEN;SG	ADJ;NOM;PL
lõigu	segment	lõikuma	segment	N;GEN;SG	
monarh	monarch	monarh	monarch	N;NOM;SG	PROPN
monarh	monarchen	monarh	monarch	N;NOM;SG	ADJ
palka	verleih	palk	verleih	N;PRT;SG	
palka	miete	palk	miet	N;PRT;SG	
puutumata	unversehrt	puutuma	unversehrt	V;PRIV;V.CVB;ACT	ADJ
puutumata	unberührten	puutuma	unberührt	V;PRIV;V.CVB;ACT	ADJ
puutumata	unangetastet	puutuma	unangetastet	V;PRIV;V.CVB;ACT	ADJ;V.PTCP
puutumata	unberührte	puutuma	unberührt	V;PRIV;V.CVB;ACT	ADJ;NOM;FEM;SG
puutumata	unberührt	puutuma	unberührt	V;PRIV;V.CVB;ACT	ADJ
luna	luna	luna	luna	N;NOM;SG	PROPN;NOM;SG
ehitaja	builder	ehitaja	build	N;NOM;SG	PROPN;SG
ehitaja	erbauer	ehitaja	erbauer	N;NOM;SG	ADJ
ehitaja	baumeister	ehitaja	baumeister	N;NOM;SG	ADJ
heidelbergi	heidelberg	heidelberg	heidelberg	N;NOM;SG	PROPN;NOM;MASC;SG
hollywoodi	hollywood	hollywood	hollywood	N;PRT;SG	PROPN
lilla	violett	lilla	violett	N;NOM;SG	ADJ
lilla	purple	lilla	purple	N;NOM;SG	PROPN;NOM;SG
lilla	lila	lilla	lila	N;NOM;SG	
publik	publikum	publik	publikum	N;NOM;SG	ADJ
publik	zielgruppe	publik	zielgruppe	N;NOM;SG	ADJ
publik	zuhörer	publik	zuhörer	N;NOM;SG	ADJ
publik	zielgruppen	publik	zielgruppen	N;NOM;SG	V;NFIN
publik	zuschauer	publik	zuschauer	N;NOM;SG	ADV
publik	menschenmenge	publik	menschenmeng	N;NOM;SG	ADJ
publik	publikum	publik	publikum	N;NOM;SG	ADJ
kaovad	verschwindet	kaduma	verschwinden	V;IND;PL;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kaovad	verschwinde	kaduma	verschwinde	V;IND;PL;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
laupäeval	samstag	lau_päev	samstag	N;AT+ESS
;SG	ADV
laupäeval	samstags	lau_päev	samstags	N;AT+ESS
;SG	ADV
veeteede	wasserstraßen	vee_tee	wasserstraßen	N;GEN;PL	N;NOM;FEM;PL
veeteede	binnenwasserstraßen	vee_tee	binnenwasserstraßen	N;GEN;PL	N;NOM;FEM;PL
veeteede	binnenschiffahrt	vee_tee	binnenschiffahrt	N;GEN;PL	ADJ
fin	fin	fin	fin	N;SG	
acer	ahorn	acer	ahorn	N;NOM;SG	
acer	acer	acer	acer	N;NOM;SG	PROPN;NOM;MASC;SG
lööb	hits	lööma	hits	V;IND;SG;3;PRS;FIN;ACT	PROPN;NOM
lööb	aufrufe	lööma	aufrufen	V;IND;SG;3;PRS;FIN;ACT	
lööb	treffer	lööma	treffer	V;IND;SG;3;PRS;FIN;ACT	
lööb	zugriffe	lööma	zugreifen	V;IND;SG;3;PRS;FIN;ACT	
lööb	beats	lööma	beats	V;IND;SG;3;PRS;FIN;ACT	
vastavusse	ausrichtung	vastavus	ausrichtung	N;IN+ALL;LGSPEC1;SG	ADJ
vastavusse	angleichen	vastavus	angleich	N;IN+ALL;LGSPEC1;SG	V;NFIN
vastavusse	angleichung	vastavus	angleichung	N;IN+ALL;LGSPEC1;SG	N;NOM;FEM;SG
vastavusse	ausrichten	vastavus	ausrichten	N;IN+ALL;LGSPEC1;SG	V;NFIN
rubens	rubens	rubens	rubens	N;NOM;SG	PROPN;NOM;SG
tugevdada	stärkung	tugevdama	stärkung	V;NFIN	N;NOM;FEM;SG
algoritm	algorithmus	algoritm	algorithmus	N;NOM;SG	PROPN
algoritm	algorithmen	algoritm	algorithmen	N;NOM;SG	N;NOM;PL
populatsioon	bevölkerung	populatsioon	bevölkerung	N;NOM;SG	ADJ
populatsioon	bevölkerungszahl	populatsioon	bevölkerungszahl	N;NOM;SG	ADJ
populatsioon	grundgesamtheit	populatsioon	grundgesamtheit	N;NOM;SG	ADJ;NOM;SG
populatsioon	einwohner	populatsioon	einwohner	N;NOM;SG	N;NOM;MASC;PL
populatsioon	einwohnerzahl	populatsioon	einwohnerzahl	N;NOM;SG	ADJ
alias	alias	alias	alias	N;NOM;SG	PROPN;NOM;SG
alias	decknamen	alias	decknamen	N;NOM;SG	
alias	pseudonym	alias	pseudonym	N;NOM;SG	ADJ
identne	identische	identne	identisch	ADJ;NOM;SG	ADJ;NOM;FEM;PL
vähim	least	vähim	least	ADJ;NOM;CMPR;SG	PROPN
vähim	wenigsten	vähim	wenigst	ADJ;NOM;CMPR;SG	
hero	crank	hero	crank	N;NOM;SG	PROPN
hero	held	hero	held	N;NOM;SG	PROPN;SG
hero	heldin	hero	heldin	N;NOM;SG	
hero	hero	hero	hero	N;NOM;SG	
hero	helden	hero	helden	N;NOM;SG	V;NFIN
tõuke	impuls	tõuge	impuls	N;GEN;SG	N;NOM;SG
tõuke	impulse	tõuge	impuls	N;GEN;SG	ADJ;NOM;FEM;PL
grupis	gruppe	grupp	grappe	N;IN+ESS;SG	N;NOM;FEM;SG
grupis	konzern	grupp	konzern	N;IN+ESS;SG	
grupis	gruppierung	grupp	gruppierung	N;IN+ESS;SG	N;NOM;FEM;SG
grupis	gruppen	grupp	grappen	N;IN+ESS;SG	N;NOM;FEM;PL
grupis	unternehmensgruppe	grupp	unternehmensgruppe	N;IN+ESS;SG	N;NOM;FEM;SG
indutseeritud	induzierte	indutseeri=tud	induziert	V;PST;V.PTCP;PASS	ADJ;SG
baikali	baikal	baikali	baikal	N;NOM;SG	PROPN;NOM;SG
kepler	kepler	kepler	kepler	N;NOM;SG	PROPN;NOM
mõrv	mordfall	mõrv	mordfall	N;NOM;SG	
mõrv	mordkommission	mõrv	mordkommission	N;NOM;SG	ADJ
mõrv	tötung	mõrv	tötung	N;NOM;SG	
mõrv	mord	mõrv	mord	N;NOM;SG	
mõrv	morde	mõrv	morde	N;NOM;SG	N;NOM;PL
mõrv	ermordung	mõrv	ermordung	N;NOM;SG	
mõrv	mord	mõrv	mord	N;NOM;SG	
ahvenamaa	åland	ahvenamaa	åland	N;NOM;SG	PROPN;NOM;SG
filtri	filter	filter	filter	N;NOM;SG	ADJ
filtri	filtern	filter	filtern	N;NOM;SG	V;NFIN
filtri	filterung	filter	filterung	N;NOM;SG	ADJ
esivanemad	vorfahren	esi_vanem	vorfahren	N;NOM;PL	
esivanemad	ahnen	esi_vanem	ahnen	N;NOM;PL	V;NFIN
armas	hübsche	armas	hübsch	ADJ;NOM;SG	ADJ;NOM;FEM;PL
armas	schöne	armas	schön	ADJ;NOM;SG	ADJ;NOM;FEM;PL
veenis	überzeugt	veenma	überzeugt	V;IND;SG;3;PST;FIN;ACT	ADJ
pass	pässe	pass	passen	N;NOM;SG	N;NOM;FEM;PL
pass	paß	pass	paß	N;NOM;SG	
pass	reisepass	pass	reisepass	N;NOM;SG	
pass	pass	pass	pass	N;NOM;SG	
õuna	äpfel	õun	apfel	N;PRT;SG	
õuna	apfel	õun	apfel	N;PRT;SG	
õuna	apple	õun	applen	N;PRT;SG	
château	château	château	château	N;NOM;SG	PROPN;NOM;MASC;SG
château	burg	château	burg	N;NOM;SG	
jenny	jenny	jenny	jenny	N;NOM;SG	PROPN;NOM;MASC;SG
umberto	umberto	umberto	umberto	N;NOM;SG	PROPN;SG
henryk	henryk	henryk	henryk	N;NOM;SG	PROPN;NOM;MASC;SG
kentucky	kentucky	kentucky	kentucky	N;NOM;SG	PROPN;NOM;NEUT;SG
pilved	bewölkt	pilv	bewölken	N;NOM;PL	ADJ
pilved	wolken	pilv	wolken	N;NOM;PL	
pilved	wolke	pilv	wolk	N;NOM;PL	
pilved	cloud	pilv	cloud	N;NOM;PL	PROPN;NOM;SG
pilved	wolken	pilv	wolken	N;NOM;PL	
pilved	wolke	pilv	wolk	N;NOM;PL	
mer	mer	mer	mer	N;NOM;SG	
lipnik	fähnrich	lipnik	fähnrich	N;NOM;SG	ADJ
padova	padua	padov	padua	N;NOM;SG	PROPN;NOM;MASC;SG
franki	frank	frank	frank	N;NOM;SG	PROPN;NOM;MASC;SG
franki	franck	frank	franck	N;NOM;SG	PROPN;NOM;SG
tähendusi	bedeutungen	tähendus	bedeutungen	N;PRT;PL	V;V.PTCP
tähendusi	bedeutung	tähendus	bedeutung	N;PRT;PL	ADJ
osaleja	teilnehmers	osaleja	teilnehmers	N;NOM;SG	ADV
osaleja	teilnehmer	osaleja	teilnehmer	N;NOM;SG	
õlu	biere	õlu	bieren	N;NOM;SG	
õlu	biergarten	õlu	biergarten	N;NOM;SG	V;NFIN
õlu	bier	õlu	bier	N;NOM;SG	
reklaam	publizität	reklaam	publizität	N;NOM;SG	
reklaam	öffentlichkeit	reklaam	öffentlichkeit	N;NOM;SG	ADJ
reklaam	kommerziellen	reklaam	kommerziell	N;NOM;SG	ADJ
reklaam	kommerzielle	reklaam	kommerziell	N;NOM;SG	ADJ;NOM;FEM;PL
reklaam	gewerbliche	reklaam	gewerblich	N;NOM;SG	ADJ;NOM;FEM;PL
reklaam	kommerziell	reklaam	kommerziell	N;NOM;SG	ADJ
reklaam	werbeagentur	reklaam	werbeagentur	N;NOM;SG	ADJ
reklaam	werbemittel	reklaam	werbemittel	N;NOM;SG	ADJ
selma	selma	selm	selma	N;NOM;SG	PROPN;NOM;FEM;SG
adelaide	adelaide	adela	adelaide	N;NOM;SG	PROPN;NOM;SG
romana	romana	roman	romana	N;NOM;SG	PROPN;NOM;SG
kogemused	erlebnisse	kogemus	erlebnis	N;NOM;PL	ADJ;NOM;PL
kogemused	erfahrung	kogemus	erfahrung	N;NOM;PL	ADJ
kogemused	erfahrungen	kogemus	erfahrung	N;NOM;PL	V;NFIN
kogemused	erleben	kogemus	erleben	N;NOM;PL	V;NFIN
kogemused	erlebnisse	kogemus	erlebnis	N;NOM;PL	ADJ;NOM;PL
kogemused	erlebnis	kogemus	erlebnis	N;NOM;PL	ADJ
kogemused	erfahrung	kogemus	erfahrung	N;NOM;PL	ADJ
kogemused	erfahrungen	kogemus	erfahrung	N;NOM;PL	V;NFIN
tagurpidi	reverse	tagur_pidi	reverse	ADV	PROPN
tagurpidi	umgekehrt	tagur_pidi	umgekehrt	ADV	ADJ
tagurpidi	umkehr	tagur_pidi	umkehr	ADV	
tagurpidi	umkehren	tagur_pidi	umkehren	ADV	V;NFIN
tagurpidi	rückseite	tagur_pidi	rückseite	ADV	ADJ
ümar	abgerundet	ümar	abrunden	ADJ;NOM;SG	V;V.PTCP
ümar	runde	ümar	runde	ADJ;NOM;SG	ADV
ümar	rund	ümar	rund	ADJ;NOM;SG	ADV
ümar	round	ümar	round	ADJ;NOM;SG	
genfis	genf	genf	genf	N;IN+ESS;SG	PROPN;NOM;MASC;SG
vaatluse	beobachtung	vaatlus	beobachtung	N;GEN;SG	ADJ
vaatluse	beobachtungen	vaatlus	beobachtung	N;GEN;SG	V;NFIN
vaatluse	bemerkung	vaatlus	bemerkung	N;GEN;SG	
sünagoog	synagoge	sünagoog	synagoge	N;NOM;SG	
paigal	stehenbleiben	paigal	stehenbleiben	ADV	V;NFIN
paigal	frieren	paigal	frieren	ADV	V;NFIN
paigal	einfrieren	paigal	einfrieren	ADV	V;NFIN
kolmnurk	dreiecks	kolm_nurk	dreiecks	N;NOM;SG	
kolmnurk	dreieck	kolm_nurk	dreieck	N;NOM;SG	
lõksu	falle	lõks	fallen	N;IN+ALL;LGSPEC1;SG	ADV
regulaarne	regelmäßige	regulaarne	regelmäßig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
regulaarne	reguläre	regulaarne	regulär	ADJ;NOM;SG	ADJ;NOM;FEM;PL
sümmeetria	symmetrie	sümmeetria	symmetrie	N;NOM;SG	
paleontoloog	paläontologe	paleontoloog	paläontologe	N;NOM;SG	ADJ
teadust	naturwissenschaften	teadus	naturwissenschaft	N;PRT;SG	ADJ
teadust	wissenschaften	teadus	wissenschaft	N;PRT;SG	ADJ
teadust	wissenschaft	teadus	wissenschaft	N;PRT;SG	
teadust	naturwissenschaft	teadus	naturwissenschaft	N;PRT;SG	ADJ
stig	stig	stig	stig	N;NOM;SG	PROPN;NOM;MASC;SG
edith	edith	edith	edith	N;NOM;SG	PROPN;NOM;FEM;SG
aspektid	gesichtspunkte	aspekt	gesichtspunkt	N;NOM;PL	ADJ
hahn	hahn	hahn	hahn	N;NOM;SG	
organisatsioone	organisationen	organisatsioon	organisation	N;PRT;PL	N;NOM;FEM;PL
organisatsioone	organisationen	organisatsioon	organisation	N;PRT;PL	N;NOM;FEM;PL
positiivsed	positives	positiivne	positiv	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
dostojevski	dostojewski	dostojevski	dostojewski	N;NOM;SG	
tsitaat	kostenvoranschlag	tsitaat	kostenvoranschlag	N;NOM;SG	ADJ
tsitaat	anführungszeichen	tsitaat	anführungszeichen	N;NOM;SG	V;NFIN
tsitaat	zitat	tsitaat	zitat	N;NOM;SG	
tsitaat	kostenvoranschlag	tsitaat	kostenvoranschlag	N;NOM;SG	ADJ
tsitaat	zitat	tsitaat	zitat	N;NOM;SG	
liepāja	liepāja	liepāja	liepāja	N;NOM;SG	PROPN;NOM;SG
valdkonnad	bereiche	valdkond	bereich	N;NOM;PL	
valdkonnad	bereichen	valdkond	bereichen	N;NOM;PL	V;NFIN
valdkonnad	flächen	valdkond	flächen	N;NOM;PL	V;NFIN
valdkonnad	gebiete	valdkond	gebieten	N;NOM;PL	
pearl	pearl	pearl	pearl	N;NOM;SG	PROPN;NOM;SG
pearl	perlen	pearl	perlen	N;NOM;SG	ADJ
pearl	perle	pearl	perlen	N;NOM;SG	
viasat	viasat	viasama	viasat	N;NOM;SG	
joonas	joonas	joonas	joonas	N;NOM;SG	
joonas	jonas	joonas	jonas	N;NOM;SG	PROPN;NOM;MASC;SG
joonas	jonah	joonas	jonah	N;NOM;SG	PROPN;NOM;SG
silmapaistev	ausstehende	silma_paistev	ausstehend	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
silmapaistev	ausstehenden	silma_paistev	ausstehend	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;PL
silmapaistev	herausragende	silma_paistev	herausragend	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ;NOM;FEM;PL
liitumine	verschmelzung	liitumine	verschmelzung	N;NOM;SG	ADJ
liitumine	zusammenschluß	liitumine	zusammenschluß	N;NOM;SG	ADJ
liitumine	zusammenschlüsse	liitumine	zusammenschlüß	N;NOM;SG	N;NOM;PL
liitumine	fusionen	liitumine	fusionen	N;NOM;SG	N;NOM;PL
liitumine	beitritt	liitumine	beitreten	N;NOM;SG	V;IND;SG;3;FIN
liitumine	beitreten	liitumine	beitreten	N;NOM;SG	V;NFIN
ohutu	harmlose	ohutu	harmlos	ADJ;NOM;SG	ADJ;NOM;FEM;PL
ohutu	tresor	ohutu	tresor	ADJ;NOM;SG	
ohutu	sichere	ohutu	sicher	ADJ;NOM;SG	ADJ;NOM;FEM;PL
ohutu	safe	ohutu	sefnen	ADJ;NOM;SG	
iraak	irak	iraak	irak	N;NOM;SG	PROPN;NOM;MASC;SG
iraak	irakische	iraak	irakisch	N;NOM;SG	ADJ;NOM;FEM;PL
györgy	györgy	györgy	györgy	N;NOM;SG	PROPN;NOM;MASC;SG
bissau	bissau	bissau	bissau	N;NOM;SG	PROPN;NOM;SG
janet	janet	jane	janen	N;NOM;SG	PROPN;NOM;SG
viktoria	viktoria	viktoria	viktoria	N;NOM;SG	PROPN;NOM;SG
legendaarne	legendäre	legendaarne	legendär	ADJ;NOM;SG	ADJ;NOM;FEM;PL
rudolph	rudolph	rudol_ph	rudolph	N;NOM;SG	PROPN;NOM;MASC;SG
rudolph	rudolf	rudol_ph	rudolf	N;NOM;SG	PROPN;NOM;MASC;SG
petra	petra	petar	petra	N;NOM;SG	PROPN;NOM;FEM;SG
motors	motors	motors	motors	N;NOM;SG	PROPN;NOM;SG
motors	elektromotoren	motors	elektromotoren	N;NOM;SG	ADJ
motors	motoren	motors	motor	N;NOM;SG	N;NOM;PL
brad	brad	brad	braden	N;NOM;SG	PROPN;NOM;MASC;SG
kubrick	kubrick	kubrick	kubrick	N;NOM;SG	PROPN;NOM;MASC;SG
ühendused	anschlüsse	ühendus	anschlüssen	N;NOM;PL	
ühendused	verbindungen	ühendus	verbindung	N;NOM;PL	V;NFIN
ühendused	verbänden	ühendus	verbänden	N;NOM;PL	V;NFIN
ühendused	vereine	ühendus	verein	N;NOM;PL	
kaksikud	gemini	kaksik	gemini	N;NOM;PL	
kaksikud	zwilling	kaksik	zwilling	N;NOM;PL	
kaksikud	zwillinge	kaksik	zwillinge	N;NOM;PL	
kaksikud	zwillinge	kaksik	zwillinge	N;NOM;PL	
mängitud	spielte	mängi=tud	spielen	ADJ;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
mängitud	gespielt	mängi=tud	spielen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
mängitud	abgespielt	mängi=tud	abspielen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
monroe	monroe	monroe	monroe	N;NOM;SG	PROPN;NOM;MASC;SG
tuuled	winden	tuul	winden	N;NOM;PL	
tuuled	wind	tuul	wind	N;NOM;PL	ADV
tuuled	winde	tuul	wehden	N;NOM;PL	
tingimusteta	vorbehaltlos	tingimus	vorbehaltlos	N;PRIV;PL	ADJ
tingimusteta	bedingungslose	tingimus	bedingungslose	N;PRIV;PL	ADJ;NOM;FEM;PL
tingimusteta	bedingungslos	tingimus	bedingungslos	N;PRIV;PL	ADJ
tingimusteta	unbedingte	tingimus	unbedingte	N;PRIV;PL	ADJ;NOM;SG
tingimusteta	uneingeschränkte	tingimus	uneingeschränkt	N;PRIV;PL	ADJ;NOM;FEM;PL
tingimusteta	bedingungslose	tingimus	bedingungslose	N;PRIV;PL	ADJ;NOM;FEM;PL
tingimusteta	bedingungslos	tingimus	bedingungslos	N;PRIV;PL	ADJ
kitsad	enge	kitsas	eng	ADJ;NOM;PL	ADJ;NOM;FEM;SG
eeliseid	vorzüge	eelis	vorzügen	N;PRT;PL	
eeliseid	vergünstigungen	eelis	vergünstigung	N;PRT;PL	N;NOM;FEM;PL
eeliseid	vorteile	eelis	vorteilen	N;PRT;PL	
eeliseid	vorteil	eelis	vorteil	N;PRT;PL	ADV
omanduses	gehört	omandus	gehören	N;IN+ESS;SG	V;V.PTCP
häiritud	gestört	häiri=tud	stören	ADJ;PST;V.PTCP;PASS	V;V.PTCP
häiritud	unterbrochen	häiri=tud	unterbrechen	ADJ;PST;V.PTCP;PASS	V;V.PTCP
häiritud	gestört	häiri=tud	stören	ADJ;PST;V.PTCP;PASS	V;V.PTCP
nathan	nathan	nathama	nathan	N;NOM;SG	PROPN;NOM;SG
liiklus	verkehrs	liiklus	verkehrs	N;NOM;SG	
liiklus	verkehr	liiklus	verkehr	N;NOM;SG	
liiklus	traffic	liiklus	traffic	N;NOM;SG	PROPN
liiklus	datenverkehr	liiklus	datenverkehr	N;NOM;SG	ADJ
nicola	nicola	nicola	nicola	N;NOM;SG	PROPN;NOM;SG
hoidja	hüter	hoidja	hüt	N;NOM;SG	
hoidja	wärter	hoidja	wärt	N;NOM;SG	
hoidja	halter	hoidja	halt	N;NOM;SG	ADJ
müüt	mythen	müüt	mythen	N;NOM;SG	V;NFIN
müüt	gerücht	müüt	rüchen	N;NOM;SG	ADJ
müüt	mythos	müüt	mythos	N;NOM;SG	
leben	leben	lebema	leben	N;NOM;SG	V;NFIN
rääkinud	gesprochenen	rääkima	gesprochen	V;PST;V.PTCP;ACT	ADJ
rääkinud	gesprochene	rääkima	gesprochen	V;PST;V.PTCP;ACT	ADJ;NOM;FEM;PL
mosambiigi	mosambik	mosambiik	mosambik	ADJ	PROPN
mõõdukas	mäßige	mõõdukas	mäßig	ADJ;NOM;SG	ADJ;NOM;FEM;PL
mõõdukas	moderate	mõõdukas	moderat	ADJ;NOM;SG	ADJ;NOM;FEM;PL
renate	renate	rena	renat	N;NOM;SG	PROPN;NOM;SG
sforza	sforza	sforza	sforza	N;NOM;SG	PROPN;NOM;MASC;SG
konteksti	kontext	kontekst	kontext	N;PRT;SG	ADJ
kihid	schichten	kiht	schicht	N;NOM;PL	V;NFIN
kihid	lagen	kiht	liegen	N;NOM;PL	V;IND;PL;3;PST;FIN
kihid	layer	kiht	layer	N;NOM;PL	PROPN
kihid	ebenen	kiht	eben	N;NOM;PL	
pühakute	heilige	pühak	heilig	N;GEN;PL	ADJ;NOM;FEM;PL
pühakute	heiligen	pühak	heilig	N;GEN;PL	ADJ
pühakute	saints	pühak	saints	N;GEN;PL	PROPN;NOM
pühakute	heiliger	pühak	heilig	N;GEN;PL	ADJ
kama	kama	kama	kamaen	N;NOM;SG	
toledo	toledo	toledo	toledo	N;NOM;SG	PROPN;NOM;SG
plii	vorsprung	plii	vorsprung	N;NOM;SG	ADV
plii	führen	plii	führen	N;NOM;SG	V;NFIN
plii	blei	plii	blei	N;NOM;SG	
tais	thailand	tais	thailand	N;NOM;SG	PROPN;NOM;MASC;SG
liivakivi	sandstein	liiva_kivi	sandstein	N;NOM;SG	
väljakujunenud	niedergelassen	välja_kujunenud	niederlassen	ADJ;PST;V.PTCP;ACT	V;V.PTCP
laused	sätze	lause	satzen	N;NOM;PL	
laused	ausdrücke	lause	ausdrücken	N;NOM;PL	
laused	sätze	lause	satzen	N;NOM;PL	
laused	sätzen	lause	sätzen	N;NOM;PL	V;NFIN
sarnasus	ähnlichkeiten	sarnasus	ähnlichkeit	N;NOM;SG	V;NFIN
sarnasus	ähnlichkeit	sarnasus	ähnlichkeit	N;NOM;SG	ADJ
sarnasus	ähnlichkeiten	sarnasus	ähnlichkeit	N;NOM;SG	V;NFIN
sarnasus	ähnlichkeit	sarnasus	ähnlichkeit	N;NOM;SG	ADJ
