von	from	von	from	ADP	
religiöse	religia	religiös	religia	ADJ;NOM;FEM;PL	N;NOM;FEM;SG
religiöse	religijna	religiös	religijny	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
religiöse	religijne	religiös	religijny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
lippe	lipa	lippe	lipa	PROPN;NOM;SG	
lippe	lip	lippe	lip	PROPN;NOM;SG	
lippe	usta	lippe	usta	PROPN;NOM;SG	N;NOM;NEUT;PL
lippe	lippe	lippe	lippy	PROPN;NOM;SG	
texten	teksty	texten	tekst	V;NFIN	N;NOM;MASC;PL
texten	teksty	texten	tekst	V;NFIN	N;NOM;MASC;PL
künstlerische	artystyczna	künstlerisch	artystyczny	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
künstlerische	artystyczne	künstlerisch	artystyczny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
künstlerische	artystyczny	künstlerisch	artystyczny	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
konstanz	constance	konstanz	constanka	PROPN;NOM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
organisierte	zorganizowana	organisieren	zorganizować	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
organisierte	organizowane	organisieren	organizować	V;IND;SG;3;PST;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
organisierte	zorganizowane	organisieren	zorganizować	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
organisierte	zorganizowany	organisieren	zorganizować	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
organisierte	zorganizowany	organisieren	zorganizować	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
organisierte	zorganizowanej	organisieren	zorganizować	V;IND;SG;3;PST;FIN	ADJ;PFV;GEN;FEM;SG;POS;V.PTCP;PASS
organisierte	zorganizowane	organisieren	zorganizować	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
organisierte	zorganizowana	organisieren	zorganizować	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
kulturelle	kulturowe	kulturell	kulturowy	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
kulturelle	kulturalny	kulturell	kulturalny	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
kulturelle	kultury	kulturell	kultura	ADJ;NOM;FEM;PL	N;GEN;FEM;SG
kulturelle	kulturalne	kulturell	kulturalny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
golf	zatoka	golf	zatokać		N;NOM;FEM;SG
begründete	uzasadnione	begründen	uzasadniony	V;IND;SG;3;PST;FIN	ADJ;NOM;NEUT;SG
begründete	uzasadniona	begründen	uzasadnić	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;FEM;SG
begründete	uzasadniony	begründen	uzasadnić	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
digital	cyfrowo	digital	cyfrowo	ADJ	
digital	cyfrowy	digital	cyfrowy	ADJ	N;ACC;MASC;SG
digital	cyfrowa	digital	cyfrowy	ADJ	
digital	digital	digital	digital	ADJ	
behauptung	roszczenia	behauptung	roszczenie	ADV	N;NOM;NEUT;SG
behauptung	roszczenie	behauptung	roszczyć	ADV	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
behauptung	twierdzenie	behauptung	twierdzić	ADV	N;NOM;NEUT;SG
behauptung	twierdzą	behauptung	twierdzić	ADV	V;IPFV;IND;PL;3;PRS;FIN;ACT
behauptung	zarzut	behauptung	zarzut	ADV	N;NOM;MASC;SG
maße	pomiary	massen	pomiar	ADV	N;NOM;MASC;PL
maße	pomiarów	massen	pomiar	ADV	N;GEN;MASC;PL
maße	wielkości	massen	wielkość	ADV	N;GEN;FEM;SG
maße	rozmiary	massen	rozmiar	ADV	N;NOM;MASC;PL
maße	wymiary	massen	wymiar	ADV	N;NOM;MASC;PL
schicksal	losy	schicksal	los	ADJ	N;NOM;MASC;PL
schicksal	przeznaczenia	schicksal	przeznaczenie	ADJ	N;GEN;NEUT;SG
schicksal	przeznaczeniem	schicksal	przeznaczenie	ADJ	N;INS;NEUT;SG
schicksal	przeznaczenie	schicksal	przeznaczenie	ADJ	N;NOM;NEUT;SG
schicksal	losy	schicksal	los	ADJ	N;NOM;MASC;PL
schicksal	los	schicksal	los	ADJ	N;NOM;MASC;SG
schicksal	przeznaczenia	schicksal	przeznaczenie	ADJ	N;GEN;NEUT;SG
schicksal	przeznaczenie	schicksal	przeznaczenie	ADJ	N;NOM;NEUT;SG
act	działaj	act	działać	PROPN	V;IPFV;IMP;SG;2;FIN;ACT
act	act	act	act	PROPN	
act	akt	act	akt	PROPN	N;NOM;MASC;SG
entdeckte	odkryte	entdecken	odkryć	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
entdeckte	odkryto	entdecken	odkryć	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
entdeckte	zauważyli	entdecken	zauważyć	V;IND;SG;3;PST;FIN	V;PFV;MASC;IND;PL;PST;FIN;ACT
entdeckte	zauważono	entdecken	zauważyć	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
bibel	biblia	bibel	biblia		N;NOM;FEM;SG
bibel	biblię	bibel	biblia		N;ACC;FEM;SG
bibel	biblijne	bibel	biblijny		ADJ;NOM;NEUT;SG
unentschieden	remis	unentschieden	remis	ADJ	N;NOM;MASC;SG
unentschieden	krawat	unentschieden	krawat	ADJ	N;NOM;MASC;SG
unentschieden	remis	unentschieden	remis	ADJ	N;NOM;MASC;SG
unentschieden	losowanie	unentschieden	losowanie	ADJ	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
unentschieden	rysować	unentschieden	rysować	ADJ	V;IPFV;NFIN;ACT
unentschieden	wyciągnąć	unentschieden	wyciągnąć	ADJ	V;PFV;NFIN;ACT
unentschieden	niezdecydowanych	unentschieden	niezdecydowany	ADJ	N;GEN;MASC;PL
verschiebung	shift	verschiebung	shift	N;SG	
schwestern	sióstr	schwestern	siostra	N;NOM;PL	
schwestern	siostrami	schwestern	siostra	N;NOM;PL	N;INS;FEM;PL
schwestern	pielęgniarek	schwestern	pielęgniarka	N;NOM;PL	N;GEN;FEM;PL
jahrzehnte	dziesięciolecia	jahrzehnt	dziesięciolecie		N;NOM;NEUT;SG
hubert	hubert	hubert	hubert	PROPN;NOM;SG	PROPN;NOM;MASC;SG
vorbereitung	preparat	vorbereitung	preparat	N;NOM;FEM;SG	N;ACC;MASC;SG
vorbereitung	preparaty	vorbereitung	preparat	N;NOM;FEM;SG	N;NOM;MASC;PL
vorbereitung	przetwory	vorbereitung	przetwór	N;NOM;FEM;SG	N;NOM;MASC;PL
inklusive	włączone	inklusive	włączyć	ADP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
inklusive	uwzględnione	inklusive	uwzględnić	ADP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
inklusive	zawiera	inklusive	zawierać	ADP	V;IPFV;IND;SG;3;PRS;FIN;ACT
inklusive	obejmuje	inklusive	obejmować	ADP	V;IPFV;IND;SG;3;PRS;FIN;ACT
inklusive	włącznie	inklusive	włącznie	ADP	ADV
durchführung	realizacji	durchführung	realizacja	N;NOM;FEM;SG	N;GEN;FEM;SG
durchführung	realizacji	durchführung	realizacja	N;NOM;FEM;SG	N;GEN;FEM;SG
harvard	harvardu	harvard	harvard	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
harvard	harvard	harvard	harvard	PROPN;NOM;MASC;SG	
harvard	harvardzie	harvard	harvard	PROPN;NOM;MASC;SG	N;ACC;MASC;SG
mengen	ilości	mengen	ilość	V;NFIN	N;GEN;FEM;SG
mengen	objętości	mengen	objętość	V;NFIN	N;GEN;FEM;SG
mengen	ilości	mengen	ilość	V;NFIN	N;GEN;FEM;SG
mengen	ilość	mengen	ilość	V;NFIN	N;NOM;FEM;SG
nick	nick	nick	nick	PROPN;NOM;SG	N;NOM;MASC;SG
nick	nicka	nick	nicka	PROPN;NOM;SG	N;ACC;MASC;SG
sam	sama	sam	sam	PROPN;NOM;SG	ADJ;NOM;FEM;SG
sam	sam	sam	sam	PROPN;NOM;SG	ADJ;NOM;MASC;SG
schäden	szkody	Schaden	szkoda	N;NOM;MASC;PL	
schäden	odszkodowanie	Schaden	odszkodowanie	N;NOM;MASC;PL	N;NOM;NEUT;SG
schäden	zniszczenia	Schaden	zniszczyć	N;NOM;MASC;PL	N;NOM;NEUT;SG
schäden	uszkodzenie	Schaden	uszkodzić	N;NOM;MASC;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
schäden	szkody	Schaden	szkoda	N;NOM;MASC;PL	
schäden	uszkodzenia	Schaden	uszkodzenie	N;NOM;MASC;PL	N;NOM;NEUT;SG
reihenfolge	ranking	reihenfolge	ranking	ADJ;NOM;FEM;PL	N;NOM;MASC;SG
reihenfolge	rankingu	reihenfolge	ranking	ADJ;NOM;FEM;PL	N;DAT;MASC;SG
reihenfolge	porządek	reihenfolge	porządek	ADJ;NOM;FEM;PL	N;NOM;MASC;SG
reihenfolge	zamówienie	reihenfolge	zamówienie	ADJ;NOM;FEM;PL	N;NOM;NEUT;SG
reihenfolge	kolejność	reihenfolge	kolejność	ADJ;NOM;FEM;PL	N;NOM;FEM;SG
reihenfolge	sekwencjonowanie	reihenfolge	sekwencjonować	ADJ;NOM;FEM;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
reihenfolge	sekwencja	reihenfolge	sekwencja	ADJ;NOM;FEM;PL	N;NOM;FEM;SG
reihenfolge	ciąg	reihenfolge	ciąg	ADJ;NOM;FEM;PL	N;NOM;MASC;SG
reihenfolge	kolejność	reihenfolge	kolejność	ADJ;NOM;FEM;PL	N;NOM;FEM;SG
dachte	myśl	denken	myśleć	V;IND;SG;3;PST;FIN	V;IPFV;IMP;SG;2;FIN;ACT
conrad	konrad	conrad	konrad	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
conrad	conrad	conrad	conrad	PROPN;NOM;MASC;SG	
romane	powieści	roman	powieść	N;NOM;FEM;PL	N;GEN;FEM;SG
fusion	fusion	fusion	fusion	N;NOM;SG	
fähigkeiten	umiejętności	fähigkeit	umiejętność	V;NFIN	N;ACC;FEM;SG
fähigkeiten	umiejętności	fähigkeit	umiejętność	V;NFIN	N;ACC;FEM;SG
fähigkeiten	umiejętność	fähigkeit	umiejętność	V;NFIN	N;NOM;FEM;SG
fähigkeiten	zdolności	fähigkeit	zdolność	V;NFIN	N;ACC;FEM;SG
fähigkeiten	zdolność	fähigkeit	zdolność	V;NFIN	N;NOM;FEM;SG
fähigkeiten	umiejętność	fähigkeit	umiejętność	V;NFIN	N;NOM;FEM;SG
fähigkeiten	zdolności	fähigkeit	zdolność	V;NFIN	N;ACC;FEM;SG
traditionell	tradycyjnie	traditionell	tradycyjnie	ADJ	ADV
traditionell	tradycja	traditionell	tradycja	ADJ	N;NOM;FEM;SG
traditionell	tradycyjnie	traditionell	tradycyjnie	ADJ	ADV
integration	integracja	integration	integracja	PROPN	N;NOM;FEM;SG
integration	integracji	integration	integracja	PROPN	N;GEN;FEM;SG
integration	integrację	integration	integracja	PROPN	N;ACC;FEM;SG
besonderheit	wyjątkowość	besonderheit	wyjątkowość	ADJ	N;NOM;FEM;SG
besonderheit	swoistość	besonderheit	swoistość	ADJ	N;NOM;FEM;SG
valley	doliny	valley	dolina	PROPN;NOM;SG	
valley	valley	valley	valley	PROPN;NOM;SG	
valley	dolina	valley	dolinać	PROPN;NOM;SG	
valley	dolinie	valley	dolin	PROPN;NOM;SG	
pedro	pedro	pedro	pedro	PROPN;NOM;SG	PROPN;NOM;MASC;SG
schade	żal	schade	żal	ADV	V;IND;PRS;FIN
schade	szkoda	schade	szkoda	ADV	V;IND;PRS;FIN
schade	litości	schade	litość	ADV	N;GEN;FEM;SG
schade	wstyd	schade	wstyd	ADV	
schade	hańba	schade	hańba	ADV	
schade	szkoda	schade	szkoda	ADV	V;IND;PRS;FIN
achten	ósmego	achten	ósmy	V;NFIN	N;GEN;MASC;SG
achten	ósma	achten	ósma	V;NFIN	
achten	ósmej	achten	ósmy	V;NFIN	N;GEN;FEM;SG
achten	ósmy	achten	ósmy	V;NFIN	ADJ;NOM;MASC;SG
achten	ósemki	achten	ósemka	V;NFIN	N;ACC;FEM;PL
festen	stał	fest	stać	ADJ	V;IPFV;MASC;IND;SG;PST;FIN;ACT
wiederherstellung	przywrócić	wiederherstellung	przywrócić	ADJ;NOM;FEM;SG	V;PFV;NFIN;ACT
wiederherstellung	przywrócenie	wiederherstellung	przywrócenie	ADJ;NOM;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
wiederherstellung	przywrócenie	wiederherstellung	przywrócenie	ADJ;NOM;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
wiederherstellung	odbudowa	wiederherstellung	odbudowy	ADJ;NOM;FEM;SG	
wiederherstellung	odtworzenie	wiederherstellung	odtworzyć	ADJ;NOM;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
wiederherstellung	przywrócenia	wiederherstellung	przywrócić	ADJ;NOM;FEM;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
wiederherstellung	przywrócenie	wiederherstellung	przywrócenie	ADJ;NOM;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
palais	palais	palais	palais	PROPN;NOM;SG	N;NOM;MASC;SG
palais	pałac	palais	pałac	PROPN;NOM;SG	N;NOM;MASC;SG
palais	pałacu	palais	pałac	PROPN;NOM;SG	N;GEN;MASC;SG
palais	palace	palais	palak	PROPN;NOM;SG	N;NOM;MASC;SG
messe	sprawiedliwy	messe	sprawiedliwy		ADJ;NOM;MASC;SG
messe	uczciwie	messe	uczciwie		ADV
messe	targi	messe	targa		N;NOM;MASC;PL
messe	jarmark	messe	jarmark		N;NOM;MASC;SG
radrennfahrer	kolarz	radrennfahrer	kolarz	ADJ	N;NOM;MASC;SG
relevante	istotne	relevant	istotny	ADJ;NOM;FEM;PL	
relevante	istotna	relevant	istotny	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
relevante	stosowne	relevant	stosowny	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
relevante	odpowiednich	relevant	odpowiedni	ADJ;NOM;FEM;PL	ADJ;GEN;MASC;PL
aufnehmen	nagrywanie	aufnehmen	nagrywać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
aufnehmen	nagranie	aufnehmen	nagranie	V;NFIN	N;NOM;NEUT;SG
aufnehmen	zapisywanie	aufnehmen	zapisywać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
aufnehmen	rejestrowanie	aufnehmen	rejestrować	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
aufnehmen	rekord	aufnehmen	rekord	V;NFIN	N;NOM;MASC;SG
aufnehmen	zapis	aufnehmen	zapis	V;NFIN	N;NOM;MASC;SG
aufnehmen	płyta	aufnehmen	płyta	V;NFIN	N;NOM;FEM;SG
tim	tim	tim	ten	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
tim	tima	tim	tima	PROPN;NOM;MASC;SG	
tim	tintin	tim	tintin	PROPN;NOM;MASC;SG	
schlesien	śląski	schlesien	śląski	PROPN;NOM;SG	ADJ;NOM;MASC;SG
schlesien	śląsk	schlesien	śląsk	PROPN;NOM;SG	PROPN;NOM;MASC;SG
ablauf	sekwencja	ablauf	sekwencja	ADV	N;NOM;FEM;SG
ablauf	ciąg	ablauf	ciąg	ADV	N;NOM;MASC;SG
ablauf	kolejność	ablauf	kolejność	ADV	N;NOM;FEM;SG
ablauf	wygaśnięcie	ablauf	wygaśnięcie	ADV	N;PFV;NOM;NEUT;SG;POS;V.MSDR
ablauf	wygaśnięcia	ablauf	wygaśnięcie	ADV	N;PFV;GEN;NEUT;SG;POS;V.MSDR
ablauf	wygasają	ablauf	wygasać	ADV	V;IPFV;IND;PL;3;PRS;FIN;ACT
ablauf	wygaśnięcie	ablauf	wygaśnięcie	ADV	N;PFV;NOM;NEUT;SG;POS;V.MSDR
bewegen	przenoszenie	bewegen	przenosić	V;NFIN	N;NOM;NEUT;SG;POS;V.MSDR
bewegen	przeprowadzka	bewegen	przeprowadzka	V;NFIN	N;NOM;FEM;SG
bewegen	przeprowadzki	bewegen	przeprowadzki	V;NFIN	N;NOM;FEM;PL
meldung	historia	meldung	historia	ADJ	N;NOM;FEM;SG
meldung	story	meldung	stora	ADJ	
meldung	opowieść	meldung	opowieść	ADJ	N;NOM;FEM;SG
meldung	zdarzenie	meldung	zdarzenie	ADJ	N;NOM;NEUT;SG
meldung	opowiadanie	meldung	opowiadać	ADJ	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
meldung	powiadamianie	meldung	powiadamianie	ADJ	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
meldung	powiadomienia	meldung	powiadomić	ADJ	N;NOM;NEUT;PL
meldung	zgłoszenie	meldung	zgłosić	ADJ	N;PFV;NOM;NEUT;SG;POS;V.MSDR
meldung	powiadomienie	meldung	powiadomienie	ADJ	N;PFV;NOM;NEUT;SG;POS;V.MSDR
meldung	zgłaszanie	meldung	zgłaszać	ADJ	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
meldung	raporty	meldung	raport	ADJ	N;NOM;MASC;PL
meldung	zgłoś	meldung	zgłosić	ADJ	V;PFV;IMP;SG;2;FIN;ACT
meldung	raport	meldung	raport	ADJ	N;NOM;MASC;SG
meldung	sprawozdanie	meldung	sprawozdać	ADJ	N;NOM;NEUT;SG
meldung	zgłoszenie	meldung	zgłosić	ADJ	N;PFV;NOM;NEUT;SG;POS;V.MSDR
meldung	komunikat	meldung	komunikat	ADJ	N;NOM;MASC;SG
meldung	wiadomość	meldung	wiadomość	ADJ	N;NOM;FEM;SG
meldung	wiadomości	meldung	wiadomość	ADJ	N;ACC;FEM;PL
abgebrochen	odwołane	abbrechen	odwołać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
abgebrochen	odwołany	abbrechen	odwołać	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
abgebrochen	anulowane	abbrechen	anulować	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
abgebrochen	odwołany	abbrechen	odwołać	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
abgebrochen	odwołane	abbrechen	odwołać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
abgebrochen	anulowane	abbrechen	anulować	V;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
abgebrochen	zburzony	abbrechen	zburzyć	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
abgebrochen	przerwany	abbrechen	przerwać	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
abgebrochen	przerwana	abbrechen	przerwać	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
abgebrochen	przerwane	abbrechen	przerwać	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
beschrieb	opisano	beschreiben	opisać	V;IND;SG;3;PST;FIN	V;PFV;IND;0;PST;FIN;ACT
beschrieb	opisane	beschreiben	opisać	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
beschrieb	opisana	beschreiben	opisać	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
bevorzugt	najchętniej	bevorzugen	chętnie	ADJ	ADV;RL
bevorzugt	najlepiej	bevorzugen	dobrze	ADJ	ADV;RL
bevorzugt	faworytem	bevorzugen	faworyt	ADJ	N;INS;MASC;SG
bevorzugt	woli	bevorzugen	woleć	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
bevorzugt	preferuje	bevorzugen	preferować	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
bevorzugt	pierwszeństwo	bevorzugen	pierwszeństwo	ADJ	N;NOM;NEUT;SG
bevorzugt	preferencji	bevorzugen	preferencja	ADJ	N;GEN;FEM;SG
bevorzugt	preferencje	bevorzugen	preferencja	ADJ	N;NOM;FEM;PL
bevorzugt	wolała	bevorzugen	woleć	ADJ	V;IPFV;FEM;IND;SG;PST;FIN;ACT
bevorzugt	wolał	bevorzugen	woleć	ADJ	V;IPFV;MASC;IND;SG;PST;FIN;ACT
bevorzugt	preferuje	bevorzugen	preferować	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
contra	contra	contra	contry		
schlagzeuger	perkusista	schlagzeuger	perkusista	ADJ	N;NOM;MASC;SG
schlagzeuger	perkusistów	schlagzeuger	perkusista	ADJ	N;ACC;MASC;PL
hauptmann	kapitan	hauptmann	kapitan		N;NOM;MASC;SG
mache	make	machen	maka	V;IND;SG;3;PRS;FIN	
anwendungen	wniosków	anwendung	wniosek	N;NOM;FEM;PL	N;GEN;MASC;PL
anwendungen	zastosowania	anwendung	zastosowanie	N;NOM;FEM;PL	N;GEN;NEUT;SG
anwendungen	podania	anwendung	podać	N;NOM;FEM;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
anwendungen	aplikacji	anwendung	aplikacja	N;NOM;FEM;PL	N;GEN;FEM;SG
anwendungen	leczenie	anwendung	leczenie	N;NOM;FEM;PL	N;NOM;NEUT;SG
anwendungen	zabiegów	anwendung	zabieg	N;NOM;FEM;PL	N;GEN;MASC;PL
bundestag	bundestag	bundestag	bundestag		N;NOM;MASC;SG
bündnis	sojusz	bündnis	sojusz		N;NOM;MASC;SG
bündnis	sojuszu	bündnis	sojusz		N;GEN;MASC;SG
bündnis	koalicji	bündnis	koalicja		N;GEN;FEM;SG
dick	gruby	dick	gruby	ADJ	
dick	grubo	dick	grubo	ADJ	
dick	gruba	dick	gruba	ADJ	
dick	grube	dick	gruby	ADJ	
dick	dick	dick	dick	ADJ	PROPN;NOM;MASC;SG
dick	fiut	dick	fiut	ADJ	N;NOM;MASC;SG
ehemann	mąż	ehemann	mąż		N;NOM;MASC;SG
ehemann	mężu	ehemann	mąż		V;IPFV;IMP;SG;2;FIN;ACT
ehemann	maz	ehemann	maza		V;IPFV;IND;SG;PRS;FIN;ACT
wachsen	rosnące	wachsen	rosnąć	V;NFIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
wachsen	rosnący	wachsen	rosnąć	V;NFIN	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
wachsen	uprawa	wachsen	uprawa	V;NFIN	
wachsen	uprawy	wachsen	uprawa	V;NFIN	N;GEN;FEM;SG
wachsen	woski	wachsen	wosek	V;NFIN	N;NOM;MASC;PL
dienten	serwowane	dienen	serwować	V;IND;PL;3;PST;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
dienten	służył	dienen	służyć	V;IND;PL;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
eis	eis	eis	eis	N;NOM;NEUT;SG	
eis	lód	eis	lód	N;NOM;NEUT;SG	
eis	ice	eis	icey	N;NOM;NEUT;SG	
eis	lodu	eis	lód	N;NOM;NEUT;SG	N;GEN;MASC;SG
griff	uchwyt	greifen	uchwyt	V;FIN	N;ACC;MASC;SG
griff	chwyt	greifen	chwyt	V;FIN	N;NOM;MASC;SG
griff	uchwyt	greifen	uchwyt	V;FIN	N;ACC;MASC;SG
griff	rączka	greifen	rączka	V;FIN	N;NOM;FEM;SG
griff	rękojeść	greifen	rękojeść	V;FIN	N;NOM;FEM;SG
niveau	poziomy	niveau	poziom	ADV	N;NOM;MASC;PL
niveau	poziomów	niveau	poziom	ADV	N;GEN;MASC;PL
niveau	poziom	niveau	poziom	ADV	N;NOM;MASC;SG
niveau	poziomie	niveau	poziom	ADV	N;INS;MASC;SG
niveau	poziomu	niveau	poziom	ADV	N;GEN;MASC;SG
erfinder	wynalazców	erfinder	wynalazca	ADJ	N;ACC;MASC;PL
erfinder	wynalazca	erfinder	wynalazca	ADJ	N;NOM;MASC;SG
samt	aksamit	samt	aksamit	ADP	N;ACC;MASC;SG
präfektur	prefektura	präfektur	prefektura	ADJ	N;NOM;FEM;SG
verhältnisse	współczynniki	verhältnis	współczynnik	ADJ;PL	N;NOM;MASC;PL
abbildung	rysunek	abbildung	rysunek		N;NOM;MASC;SG
abbildung	figura	abbildung	figura		N;NOM;FEM;SG
abbildung	obrazek	abbildung	obrazek		N;NOM;MASC;SG
abbildung	obraz	abbildung	obraz		N;NOM;MASC;SG
abbildung	wizerunek	abbildung	wizerunek		N;ACC;MASC;SG
abbildung	wykres	abbildung	wykres		N;NOM;MASC;SG
abbildung	ilustracja	abbildung	ilustracja		N;NOM;FEM;SG
abbildung	diagram	abbildung	diagrać		N;NOM;MASC;SG
abbildung	schemat	abbildung	schemat		N;NOM;MASC;SG
abbildung	wykres	abbildung	wykres		N;NOM;MASC;SG
lehrstuhl	krzesła	lehrstuhl	krzesło	PROPN	N;NOM;NEUT;PL
lehrstuhl	krzesło	lehrstuhl	krzesło	PROPN	N;NOM;NEUT;SG
lehrstuhl	fotel	lehrstuhl	fotel	PROPN	N;NOM;MASC;SG
lehrstuhl	profesury	lehrstuhl	profesura	PROPN	N;GEN;FEM;SG
archäologie	archeologii	archäologie	archeologia	PROPN	N;GEN;FEM;SG
archäologie	archeologiczne	archäologie	archeologiczny	PROPN	ADJ;NOM;NEUT;SG
archäologie	archeologii	archäologie	archeologia	PROPN	N;GEN;FEM;SG
freundin	dziewczynę	Freundin	dziewczyna	N;NOM;FEM;SG	N;ACC;FEM;SG
stamm	plemienia	stamm	plemię	ADJ	N;GEN;NEUT;SG
stamm	plemię	stamm	plemia	ADJ	
stamm	szczep	stamm	szczep	ADJ	N;NOM;MASC;SG
stamm	pień	stamm	pień	ADJ	N;NOM;MASC;SG
stamm	bagażnik	stamm	bagażnik	ADJ	N;ACC;MASC;SG
stamm	kufer	stamm	kufer	ADJ	N;NOM;MASC;SG
stamm	bagażniku	stamm	bagażnik	ADJ	N;GEN;MASC;SG
stamm	szczepu	stamm	szczep	ADJ	
stamm	szczep	stamm	szczep	ADJ	N;NOM;MASC;SG
saß	sat	sitzen	sat	V;IND;SG;3;PST;FIN	
sowjetische	sowiecki	sowjetisch	sowiecki	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
sowjetische	radziecki	sowjetisch	radziecki	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
willi	willi	willi	willa	PROPN;NOM;MASC;SG	N;GEN;FEM;SG
willi	whitey	willi	whitea	PROPN;NOM;MASC;SG	
willi	białas	willi	białas	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
berater	doradca	berater	doradca	ADJ	N;NOM;MASC;SG
berater	doradcy	berater	doradca	ADJ	N;NOM;MASC;SG
berater	doradców	berater	doradca	ADJ	N;ACC;MASC;PL
berater	konsultant	berater	konsultant	ADJ	N;NOM;MASC;SG
berater	konsultanta	berater	konsultant	ADJ	N;ACC;MASC;SG
berater	doradca	berater	doradca	ADJ	N;NOM;MASC;SG
berater	konsultantem	berater	konsultant	ADJ	N;INS;MASC;SG
berater	doradcy	berater	doradca	ADJ	N;NOM;MASC;SG
