nikjer	nicaieri	nikjer	nicaieri	ADV	
španci	spanioli	španec	spaniol	N;NOM;MASC;PL	ADJ;INDF;MASC;PL
španci	spaniolii	španec	spaniol	N;NOM;MASC;PL	N;DEF;MASC;PL
tokov	fluxurile	tok	flux	N;GEN;MASC;PL	N;DEF;FEM;PL
tokov	curge	tok	curge	N;GEN;MASC;PL	V;IND;SG;3;PRS;FIN
lokomotiva	locomotiva	lokomotiv	locomotivă	N;NOM;MASC;DU	N;DEF;FEM;SG
lokomotiva	locomotivă	lokomotiv	locomotivă	N;NOM;MASC;DU	N;INDF;FEM;SG
lokomotiva	locomotive	lokomotiv	locomotiv	N;NOM;MASC;DU	N;INDF;FEM;PL
sonda	sonda	sonda	sondă	N;NOM;FEM;SG	N;DEF;FEM;SG
sonda	sondă	sonda	sond	N;NOM;FEM;SG	N;INDF;FEM;SG
maša	masha	maša	masha	N;NOM;FEM;SG	
kuge	ciumă	kuga	ciumă	N;GEN;FEM;SG	N;INDF;FEM;SG
kuge	ciuma	kuga	ciumă	N;GEN;FEM;SG	N;DEF;FEM;SG
kuge	plagă	kuga	plagă	N;GEN;FEM;SG	N;INDF;FEM;SG
jakost	putere	jakost	putere	N;NOM;FEM;SG	N;INDF;FEM;SG
jakost	puterea	jakost	putere	N;NOM;FEM;SG	N;DEF;FEM;SG
jakost	forta	jakost	forta	N;NOM;FEM;SG	N;DEF;FEM;SG
protiletalski	antiaeriene	protiletalski	antiaerian	ADJ;NOM;MASC;SG	N;INDF;FEM;PL
pennetta	pennetta	pennett	pennetta	N;NOM;FEM;SG	PROPN
vaščani	sătenii	vaščan	sătean	N;NOM;MASC;PL	N;DEF;MASC;PL
sončna	soare	sončen	soare	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
sončna	însorită	sončen	însori	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
sončna	sunny	sončen	sunny	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
sončna	solare	sončen	solar	ADJ;NOM;FEM;SG	N;INDF;FEM;PL
sončna	solară	sončen	sola	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
sončna	solar	sončen	solar	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
nositi	uzura	nositi	uzura	V;IPFV;NFIN	N;DEF;FEM;SG
nositi	uzură	nositi	uzura	V;IPFV;NFIN	N;INDF;FEM;SG
jezuit	iezuit	jezuit	iezuit	N;NOM;MASC;SG	ADJ;INDF;MASC;SG
znamka	marca	znamka	marcă	N;NOM;FEM;SG	N;DEF;FEM;SG
znamka	marcă	znamka	marcă	N;NOM;FEM;SG	N;INDF;FEM;SG
moss	moss	moss	moss	N;NOM;MASC;SG	PROPN
štajerska	stiria	štajerski	stirie	ADJ;NOM;FEM;SG	N;DEF;FEM;SG
naravnost	drepte	naravnost	drept	ADV	ADJ;INDF;FEM;PL
naravnost	drept	naravnost	drept	ADV	
informacija	informatii	informacija	informat	N;NOM;FEM;SG	N;INDF;FEM;PL
informacija	informație	informacija	informație	N;NOM;FEM;SG	N;INDF;FEM;SG
informacija	informații	informacija	informație	N;NOM;FEM;SG	N;INDF;FEM;PL
informacija	informaţii	informacija	informah	N;NOM;FEM;SG	N;INDF;FEM;PL
tedne	saptamani	teden	saptaman	N;ACC;MASC;PL	
tedne	săptămânile	teden	săptămână	N;ACC;MASC;PL	N;DEF;FEM;PL
sektor	sectorul	sektor	sector	N;NOM;MASC;SG	N;DEF;MASC;SG
oklahoma	oklahoma	oklahoma	oklahoma	N;DAT;MASC;DU	PROPN
listine	cartă	listina	cartă	N;NOM;FEM;PL	N;INDF;FEM;SG
listine	carta	listina	cartă	N;NOM;FEM;PL	N;DEF;FEM;SG
listine	charter	listina	charter	N;NOM;FEM;PL	N;INDF;MASC;SG
listine	documentele	listina	document	N;NOM;FEM;PL	N;DEF;FEM;PL
prostorsko	spațial	prostorski	spațial	ADV	ADJ;INDF;MASC;SG
prostorsko	spațială	prostorski	spațial	ADV	ADJ;INDF;FEM;SG
prostorsko	spațiale	prostorski	spațial	ADV	ADJ;INDF;FEM;PL
walsh	walsh	walsh	walsh	PROPN;NOM;MASC;SG	PROPN
mio	mia	mio	mi	N;NOM;MASC;SG	
črpalka	pompează	črpalka	pompa	N;NOM;FEM;SG	V;IND;3;PRS;FIN
črpalka	pompa	črpalka	pompă	N;NOM;FEM;SG	N;DEF;FEM;SG
črpalka	pompă	črpalka	pompă	N;NOM;FEM;SG	N;INDF;FEM;SG
torpedo	torpila	torpeda	torpilă	N;NOM;MASC;SG	N;DEF;FEM;SG
torpedo	torpilă	torpeda	torpil	N;NOM;MASC;SG	N;INDF;FEM;SG
luther	luther	luther	luther	N;NOM;MASC;SG	PROPN
lane	lane	lan	lană		PROPN
fifa	fifa	fifa	fifa	PROPN;NOM;FEM;SG	PROPN
zaseda	ambuscada	zaseda	ambuscada	V;IPFV;IND;SG;3;PRS;FIN	N;DEF;FEM;SG
zaseda	ambuscadă	zaseda	ambuscadă	V;IPFV;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
zaseda	pândă	zaseda	pândă	V;IPFV;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
preliv	glazură	preliv	glazură	N;NOM;MASC;SG	N;INDF;FEM;SG
vladavina	domnia	vladavina	domnie	N;NOM;FEM;SG	N;DEF;FEM;SG
vladavina	domnie	vladavina	domnie	N;NOM;FEM;SG	N;INDF;FEM;SG
bolgari	bulgari	bolgar	bulgar	N;NOM;MASC;PL	ADJ;INDF;MASC;PL
steffi	steffi	steff	steff	PROPN;NOM;FEM;SG	N;INDF;MASC;SG
luke	luke	luka	luke	N;NOM;FEM;SG	PROPN
luke	luca	luka	luca	N;NOM;FEM;SG	N;DEF;FEM;SG
kritični	critică	kritičen	critica	ADJ;NOM;MASC;PL	V;IND;SG;3;PST;FIN
kritični	critic	kritičen	critic	ADJ;NOM;MASC;PL	ADJ;INDF;MASC;SG
kritični	critica	kritičen	critică	ADJ;NOM;MASC;PL	N;DEF;FEM;SG
planeti	planetelor	planet	planetă	N;NOM;MASC;PL	N;DEF;FEM;PL
planeti	planetele	planet	planetă	N;NOM;MASC;PL	N;DEF;FEM;PL
združi	îmbinare	združiti	îmbinare	V;PFV;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
združi	îmbină	združiti	îmbina	V;PFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN
združi	unire	združiti	unire	V;PFV;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
združi	unificare	združiti	unificare	V;PFV;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
združi	combina	združiti	combina	V;PFV;IND;SG;3;PRS;FIN	V;IND;SG;3;IPFV;FIN
združi	combin	združiti	combin	V;PFV;IND;SG;3;PRS;FIN	V;IND;SG;1;PRS;FIN
združi	combină	združiti	combină	V;PFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN
združi	combine	združiti	combine	V;PFV;IND;SG;3;PRS;FIN	N;INDF;FEM;PL
združi	uni	združiti	uni	V;PFV;IND;SG;3;PRS;FIN	
patton	patton	patton	patton	N;NOM;MASC;SG	PROPN
neposredne	directa	neposreden	directa	ADJ;NOM;FEM;PL	ADJ;DEF;FEM;SG
neposredne	directă	neposreden	direct	ADJ;NOM;FEM;PL	ADJ;INDF;FEM;SG
neposredne	direct	neposreden	direct	ADJ;NOM;FEM;PL	ADV
prejemnik	destinatarul	prejemnik	destinatar	N;NOM;MASC;SG	N;DEF;MASC;SG
prejemnik	receptorul	prejemnik	receptor	N;NOM;MASC;SG	N;DEF;MASC;SG
obiskovalci	vizitatorii	obiskovalec	vizitator	N;NOM;MASC;PL	N;DEF;MASC;PL
pink	roz	pink	roz	N;NOM;MASC;SG	
uči	predă	uči	preda	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN
uči	preda	uči	preda	V;IPFV;IND;SG;3;PRS;FIN	V;IND;SG;3;IPFV;FIN
čaščenje	venera	čaščenje	venera	N;NOM;NEUT;SG	N;DEF;FEM;SG
omejeni	limited	omejen	limited	ADJ;NOM;MASC;PL;V.PTCP	N;INDF;MASC;SG
omejeni	limitat	omejen	limita	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;MASC;SG
omejeni	limitată	omejen	limitat	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;FEM;SG
omejeni	restricționat	omejen	restricționa	ADJ;NOM;MASC;PL;V.PTCP	ADJ;INDF;MASC;SG
fletcher	fletcher	fletcher	fletcher	N;NOM;MASC;SG	PROPN
peters	peters	peters	peters	N;NOM;MASC;SG	PROPN
filippo	filippo	filippo	filippo	N;NOM;MASC;SG	PROPN
pojasnilo	explicatie	pojasniti	explicatie	N;NOM;NEUT;SG	N;INDF;FEM;SG
pojasnilo	explicatia	pojasniti	explicatie	N;NOM;NEUT;SG	N;DEF;FEM;SG
pojasnilo	explicație	pojasniti	explicație	N;NOM;NEUT;SG	N;INDF;FEM;SG
pojasnilo	clarificare	pojasniti	clarificare	N;NOM;NEUT;SG	N;INDF;FEM;SG
pojasnilo	clarificări	pojasniti	clarificare	N;NOM;NEUT;SG	N;INDF;FEM;PL
pojasnilo	clarificarea	pojasniti	clarificare	N;NOM;NEUT;SG	N;DEF;FEM;SG
porušili	demolat	porušiti	demolat	V;PFV;MASC;PL;V.PTCP	ADJ;INDF;MASC;SG
ivančna	ivančna	ivančen	ivangna	ADJ;NOM;FEM;SG	PROPN
ionizacijski	ionizare	ionizacijski	ionizare	ADJ;NOM;MASC;SG	N;INDF;FEM;SG
tisočletje	milenii	tisočletje	milenie	N;NOM;NEUT;SG	N;INDF;MASC;PL
tisočletje	mileniului	tisočletje	mileniu	N;NOM;NEUT;SG	N;DEF;MASC;SG
plače	salariu	plača	salariu	N;NOM;FEM;PL	N;INDF;MASC;SG
plače	salariul	plača	salariu	N;NOM;FEM;PL	N;DEF;MASC;SG
plače	salar	plača	salar	N;NOM;FEM;PL	N;INDF;MASC;SG
plače	salariile	plača	salarie	N;NOM;FEM;PL	N;DEF;FEM;PL
plače	salariile	plača	salarie	N;NOM;FEM;PL	N;DEF;FEM;PL
ocenjevanje	evaluarea	ocenjevanje	evaluare	N;NOM;NEUT;SG	N;DEF;FEM;SG
ocenjevanje	evaluare	ocenjevanje	evaluare	N;NOM;NEUT;SG	N;INDF;FEM;SG
ocenjevanje	evaluarea	ocenjevanje	evaluare	N;NOM;NEUT;SG	N;DEF;FEM;SG
ocenjevanje	evaluare	ocenjevanje	evaluare	N;NOM;NEUT;SG	N;INDF;FEM;SG
rex	rex	rex	rex		
božo	bozo	biti	bozo	PROPN;NOM;MASC;SG	
komunistov	comunisti	komunist	comunist	N;GEN;MASC;PL	
nadvojvoda	arhiducele	nadvojvod	arhiduc	N;NOM;MASC;SG	N;DEF;MASC;SG
astronomijo	astronomie	astronomija	astronomie	N;ACC;FEM;SG	N;INDF;FEM;SG
sergejevič	sergheievici	sergejevič	sergheievic	PROPN;NOM;MASC;SG	ADJ;INDF;MASC;PL
ciper	ciprul	ciper	cipru	PROPN;NOM;MASC;SG	N;DEF;MASC;SG
ciper	cipru	ciper	cipru	PROPN;NOM;MASC;SG	PROPN
roza	roz	roza	roz	N;NOM;FEM;SG	
diplomo	diploma	diploma	diploma	N;ACC;FEM;SG	N;DEF;FEM;SG
diplomo	diplomă	diploma	diplomă	N;ACC;FEM;SG	N;INDF;FEM;SG
češkoslovaško	cehoslovacia	češkoslovaški	cehoslovacia	ADJ;NOM;NEUT;SG	PROPN
dodaten	extra	dodaten	extra	ADJ;NOM;INDF;MASC;SG	
konzul	consulul	konzul	consul	N;NOM;MASC;SG	N;DEF;MASC;SG
kapital	capitala	kapital	capitală	N;NOM;MASC;SG	N;DEF;FEM;SG
kapital	capitală	kapital	capitală	N;NOM;MASC;SG	N;INDF;FEM;SG
eksplozija	explozia	eksplozija	explozie	N;NOM;FEM;SG	N;DEF;FEM;SG
eksplozija	explozie	eksplozija	explozie	N;NOM;FEM;SG	N;INDF;FEM;SG
vrtenje	rotire	vrtenje	rotire	N;NOM;NEUT;SG	N;INDF;FEM;SG
vrtenje	rotație	vrtenje	rotație	N;NOM;NEUT;SG	N;INDF;FEM;SG
banja	bania	banje	banie	N;NOM;NEUT;SG	PROPN
ugotovitev	constatări	ugotovitev	constatare	N;NOM;FEM;SG	N;INDF;FEM;PL
ugotovitev	constatările	ugotovitev	constatare	N;NOM;FEM;SG	N;DEF;FEM;PL
ugotovitev	concluzii	ugotovitev	concluzie	N;NOM;FEM;SG	N;INDF;FEM;PL
ugotovitev	concluzia	ugotovitev	concluzie	N;NOM;FEM;SG	N;DEF;FEM;SG
ugotovitev	concluzie	ugotovitev	concluzie	N;NOM;FEM;SG	N;INDF;FEM;SG
glukoze	glucoză	glukoza	glucoză	N;NOM;FEM;PL	N;INDF;FEM;SG
naročila	comandat	naročiti	comanda	V;PFV;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
naročila	ordonat	naročiti	ordonat	V;PFV;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
naročila	contractele	naročiti	contract	V;PFV;FEM;SG;V.PTCP	N;DEF;FEM;PL
naročila	contracte	naročiti	contract	V;PFV;FEM;SG;V.PTCP	N;INDF;FEM;PL
naročila	comanda	naročiti	comandă	V;PFV;FEM;SG;V.PTCP	N;DEF;FEM;SG
naročila	ordinea	naročiti	ordine	V;PFV;FEM;SG;V.PTCP	N;DEF;FEM;SG
naročila	comandă	naročiti	comandă	V;PFV;FEM;SG;V.PTCP	N;INDF;FEM;SG
naročila	ordine	naročiti	ordine	V;PFV;FEM;SG;V.PTCP	N;INDF;FEM;SG
naročila	ordin	naročiti	ordin	V;PFV;FEM;SG;V.PTCP	N;INDF;MASC;SG
naročila	ordine	naročiti	ordine	V;PFV;FEM;SG;V.PTCP	N;INDF;FEM;SG
naročila	ordinele	naročiti	ordin	V;PFV;FEM;SG;V.PTCP	N;DEF;FEM;PL
naročila	comenzi	naročiti	comandă	V;PFV;FEM;SG;V.PTCP	N;INDF;FEM;PL
objavljene	publicat	objavljen	publica	ADJ;NOM;FEM;PL;V.PTCP	ADJ;INDF;MASC;SG
objavljene	publicată	objavljen	publicat	ADJ;NOM;FEM;PL;V.PTCP	ADJ;INDF;FEM;SG
kleti	beci	klet	beacă	N;NOM;FEM;PL	N;INDF;MASC;SG
kleti	subsolul	klet	subsol	N;NOM;FEM;PL	N;DEF;MASC;SG
kleti	subsol	klet	subsol	N;NOM;FEM;PL	N;INDF;MASC;SG
oblikovana	formulată	oblikovan	formula	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;SG
oblikovana	formulate	oblikovan	formula	ADJ;NOM;FEM;SG;V.PTCP	ADJ;INDF;FEM;PL
podružnice	ramurile	podružnica	ram	N;NOM;FEM;PL	N;DEF;FEM;PL
karta	biletul	karta	bilet	N;NOM;FEM;SG	N;DEF;MASC;SG
karta	cardul	karta	card	N;NOM;FEM;SG	N;DEF;MASC;SG
poslanstvo	misiunea	poslanstvo	misiune	N;NOM;NEUT;SG	N;DEF;FEM;SG
poslanstvo	misiune	poslanstvo	misiune	N;NOM;NEUT;SG	N;INDF;FEM;SG
amon	amon	amon	amon	N;NOM;MASC;SG	PROPN
lendava	lendava	lendava	lendavă	N;NOM;FEM;SG	N;DEF;FEM;SG
kmetijski	agricole	kmetijski	agricol	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;PL
budizem	budismul	budizem	budism	N;NOM;MASC;SG	N;DEF;MASC;SG
kršitev	încălcare	kršitev	încălcare	N;NOM;FEM;SG	N;INDF;FEM;SG
kršitev	încălcare	kršitev	încălcare	N;NOM;FEM;SG	N;INDF;FEM;SG
kršitev	încălcarea	kršitev	încălcare	N;NOM;FEM;SG	N;DEF;FEM;SG
kršitev	violare	kršitev	violare	N;NOM;FEM;SG	N;INDF;FEM;SG
kršitev	încălcările	kršitev	încălcare	N;NOM;FEM;SG	N;DEF;FEM;PL
kršitev	încălcări	kršitev	încălcare	N;NOM;FEM;SG	N;INDF;FEM;PL
kršitev	încălcare	kršitev	încălcare	N;NOM;FEM;SG	N;INDF;FEM;SG
poskuse	experimentele	poskus	experiment	N;ACC;MASC;PL	N;DEF;FEM;PL
ilija	ilia	ilija	ilie	N;NOM;MASC;SG	PROPN
ilija	ilija	ilija	ilijă	N;NOM;MASC;SG	
pečat	focă	pečat	focă	N;NOM;MASC;SG	N;INDF;FEM;SG
pečat	sigiliul	pečat	sigiliu	N;NOM;MASC;SG	N;DEF;MASC;SG
irsko	irlandezi	irski	irlandez	ADJ;NOM;NEUT;SG	ADJ;INDF;MASC;PL
irsko	irish	irski	irish	ADJ;NOM;NEUT;SG	N;INDF;MASC;SG
irsko	irlandeză	irski	irlandez	ADJ;NOM;NEUT;SG	ADJ;INDF;FEM;SG
irsko	irlanda	irski	irlanda	ADJ;NOM;NEUT;SG	PROPN
irsko	irlandei	irski	irlandă	ADJ;NOM;NEUT;SG	PROPN;DEF;FEM;SG
spodbujanje	încurajări	spodbujanje	încurajare	N;NOM;NEUT;SG	N;INDF;FEM;PL
spodbujanje	încurajare	spodbujanje	încurajare	N;NOM;NEUT;SG	N;INDF;FEM;SG
spodbujanje	încurajarea	spodbujanje	încurajare	N;NOM;NEUT;SG	N;DEF;FEM;SG
spodbujanje	stimulare	spodbujanje	stimulare	N;NOM;NEUT;SG	N;INDF;FEM;SG
spodbujanje	stimularea	spodbujanje	stimulare	N;NOM;NEUT;SG	N;DEF;FEM;SG
spodbujanje	promovarea	spodbujanje	promovare	N;NOM;NEUT;SG	N;DEF;FEM;SG
spodbujanje	promovare	spodbujanje	promovare	N;NOM;NEUT;SG	N;INDF;FEM;SG
spodbujanje	promovarea	spodbujanje	promovare	N;NOM;NEUT;SG	N;DEF;FEM;SG
spodbujanje	promovează	spodbujanje	promova	N;NOM;NEUT;SG	V;IND;3;PRS;FIN
spodbujanje	promova	spodbujanje	promova	N;NOM;NEUT;SG	V;IND;SG;3;IPFV;FIN
pripadala	aparținut	pripadati	aparține	V;IPFV;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
basist	basistul	basist	basist	N;NOM;MASC;SG	N;DEF;MASC;SG
katsuura	katsuura	katsuura	katsuura	N;NOM;MASC;SG	N;DEF;FEM;SG
pivo	bere	pivo	bere	N;NOM;NEUT;SG	N;INDF;FEM;SG
pivo	berea	pivo	bere	N;NOM;NEUT;SG	N;DEF;FEM;SG
pivo	beri	pivo	beri	N;NOM;NEUT;SG	N;INDF;FEM;PL
pivo	berile	pivo	beră	N;NOM;NEUT;SG	N;DEF;FEM;PL
vrtec	gradinita	vrtec	gradinit	N;NOM;MASC;SG	N;DEF;FEM;SG
hercegovine	herțegovina	hercegovina	herțegovină	N;NOM;FEM;PL	N;DEF;FEM;SG
hercegovine	herţegovina	hercegovina	hergegovină	N;NOM;FEM;PL	N;DEF;FEM;SG
absorbira	absorb	absorbirati	absorbi	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
absorbira	absorbit	absorbirati	absorbi	V;IND;SG;3;PRS;FIN	ADJ;INDF;MASC;SG
absorbira	absorbită	absorbirati	absorbi	V;IND;SG;3;PRS;FIN	ADJ;INDF;FEM;SG
absorbira	absorbite	absorbirati	absorbi	V;IND;SG;3;PRS;FIN	ADJ;INDF;FEM;PL
znamenja	marks	znamenje	marks	N;NOM;NEUT;PL	N;INDF;MASC;SG
znamenja	semnele	znamenje	semn	N;NOM;NEUT;PL	N;DEF;FEM;PL
bratranec	vărul	bratranec	văr	N;NOM;MASC;SG	N;DEF;MASC;SG
bratranec	vere	bratranec	vere	N;NOM;MASC;SG	
bratranec	vere	bratranec	vere	N;NOM;MASC;SG	
organe	organele	organ	organ	N;ACC;MASC;PL	N;DEF;FEM;PL
lepote	frumusețe	lepota	frumusețe	N;NOM;FEM;PL	N;INDF;FEM;SG
lepote	frumusete	lepota	frumuset	N;NOM;FEM;PL	N;INDF;FEM;SG
lepote	frumusețea	lepota	frumusețe	N;NOM;FEM;PL	N;DEF;FEM;SG
lauda	lauda	laud	laudă	N;NOM;MASC;SG	V;IND;SG;3;IPFV;FIN
slovesno	solemn	slovesno	solemn	ADV	ADJ;INDF;MASC;SG
slovesno	solemnă	slovesno	solemn	ADV	N;INDF;FEM;SG
slovesno	solemn	slovesno	solemn	ADV	ADJ;INDF;MASC;SG
slovesno	inaugurat	slovesno	inaugura	ADV	ADJ;INDF;MASC;SG
zakonodajo	legislația	zakonodaja	legislație	N;ACC;FEM;SG	N;DEF;FEM;SG
zakonodajo	legislație	zakonodaja	legislație	N;ACC;FEM;SG	N;INDF;FEM;SG
caroline	caroline	carolina	carolină	PROPN;NOM;FEM;SG	N;INDF;FEM;PL
soares	soares	soares	soares	N;NOM;MASC;SG	PROPN
raznolikost	diversitatea	raznolikost	diversitate	N;NOM;FEM;SG	N;DEF;FEM;SG
raznolikost	diversitate	raznolikost	diversitate	N;NOM;FEM;SG	N;INDF;FEM;SG
raznolikost	varietate	raznolikost	varietate	N;NOM;FEM;SG	N;INDF;FEM;SG
raznolikost	varietatea	raznolikost	varietate	N;NOM;FEM;SG	N;DEF;FEM;SG
romantike	romantism	romantika	romantism	N;NOM;FEM;PL	N;INDF;MASC;SG
nogo	piciorul	noga	picior	N;ACC;FEM;SG	N;DEF;MASC;SG
lamborghini	lamborghini	lamborghina	lamborghină	N;NOM;MASC;SG	PROPN
sporna	contestată	sporen	contesta	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
sporna	controversate	sporen	controversat	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
sporna	controversată	sporen	controversat	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
skladišče	depozitul	skladišče	depozit	N;NOM;NEUT;SG	N;DEF;MASC;SG
skladišče	stocare	skladišče	stocare	N;NOM;NEUT;SG	N;INDF;FEM;SG
skladišče	depozitarea	skladišče	depozitare	N;NOM;NEUT;SG	N;DEF;FEM;SG
skladišče	depozitare	skladišče	depozitare	N;NOM;NEUT;SG	N;INDF;FEM;SG
northrop	northrop	northrop	northrop	N;NOM;MASC;SG	PROPN
islamski	islamic	islamski	islamic	ADJ;NOM;MASC;SG	N;INDF;MASC;SG
islamski	islamice	islamski	islamic	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;PL
islamski	islamică	islamski	islamic	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
računalniška	calculator	računalniški	calculator	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
računalniška	computer	računalniški	computer	ADJ;NOM;FEM;SG	N;INDF;MASC;SG
računalniška	calculatorul	računalniški	calculator	ADJ;NOM;FEM;SG	N;DEF;MASC;SG
thomson	thomson	thomson	thomson		N;INDF;MASC;SG
planete	planetelor	planet	planetă	N;NOM;FEM;PL	N;DEF;FEM;PL
planete	planetele	planet	planetă	N;NOM;FEM;PL	N;DEF;FEM;PL
vega	vega	veg	vega	N;NOM;MASC;SG	N;DEF;FEM;SG
posvečeno	dedicată	posvečen	dedica	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;SG
posvečeno	dedicate	posvečen	dedica	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;PL
kotu	colțul	kot	colț	N;DAT;MASC;SG	N;DEF;MASC;SG
profile	profilurile	profiti	profil	N;ACC;MASC;PL	N;DEF;FEM;PL
basel	basel	basti	basel		PROPN
ogrodje	cadrul	ogrodje	cadru	N;NOM;NEUT;SG	N;DEF;MASC;SG
ogrodje	rama	ogrodje	ramă	N;NOM;NEUT;SG	N;DEF;FEM;SG
ogrodje	ramă	ogrodje	ramă	N;NOM;NEUT;SG	N;INDF;FEM;SG
prizore	scenele	prizor	scenă	N;ACC;MASC;PL	N;DEF;FEM;PL
temeljna	fundamentală	temeljen	fundamental	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
temeljna	fundamentale	temeljen	fundamental	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;PL
izrecno	explicite	izrecno	explicit	ADV	ADJ;INDF;FEM;PL
izrecno	explicită	izrecno	explicit	ADV	ADJ;INDF;FEM;SG
augustus	augustus	augustus	augustus	N;NOM;MASC;SG	PROPN
klubi	cluburile	klub	club	N;NOM;MASC;PL	N;DEF;FEM;PL
toledo	toledo	toleda	toledo	PROPN;NOM;MASC;SG	PROPN
potrditev	confirmarea	potrditev	confirmare	N;NOM;FEM;SG	N;DEF;FEM;SG
potrditev	confirmare	potrditev	confirmare	N;NOM;FEM;SG	N;INDF;FEM;SG
potrditev	confirma	potrditev	confirma	N;NOM;FEM;SG	V;IND;SG;3;IPFV;FIN
potrditev	confirmă	potrditev	confirma	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
potrditev	confirmare	potrditev	confirmare	N;NOM;FEM;SG	N;INDF;FEM;SG
potrditev	confirm	potrditev	confirm	N;NOM;FEM;SG	V;IND;SG;1;PRS;FIN
potrditev	validarea	potrditev	validare	N;NOM;FEM;SG	N;DEF;FEM;SG
potrditev	validare	potrditev	validare	N;NOM;FEM;SG	N;INDF;FEM;SG
slapovi	cade	slap	cădea	N;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
slapovi	falls	slap	fall	N;NOM;MASC;PL	PROPN
rezidenca	resedinta	rezidenca	resedinta	N;NOM;FEM;SG	N;DEF;FEM;SG
rezidenca	reședință	rezidenca	reședință	N;NOM;FEM;SG	N;INDF;FEM;SG
rezidenca	reședința	rezidenca	reședință	N;NOM;FEM;SG	N;DEF;FEM;SG
avstralijo	australiei	avstralija	australie	N;ACC;FEM;SG	PROPN;DEF;FEM;SG
avstralijo	australia	avstralija	australia	N;ACC;FEM;SG	PROPN
uma	uma	um	umă	N;NOM;MASC;SG	N;DEF;FEM;SG
baziliko	basilica	bazilika	basilica	N;ACC;FEM;SG	N;DEF;FEM;SG
portugalsko	portugheza	portugalski	portugheza	ADJ;NOM;NEUT;SG	N;DEF;FEM;SG
portugalsko	portugheză	portugalski	portugheză	ADJ;NOM;NEUT;SG	N;INDF;FEM;SG
portugalsko	portugalia	portugalski	portugalia	ADJ;NOM;NEUT;SG	PROPN
strop	plafonul	strop	plafon	N;NOM;MASC;SG	N;DEF;MASC;SG
izdano	emisă	izdano	emite	ADJ;NOM;NEUT;SG;V.PTCP	ADJ;INDF;FEM;SG
izdano	emise	izdano	emite	ADJ;NOM;NEUT;SG;V.PTCP	V;IND;SG;3;PST;FIN
označi	eticheta	označiti	etichetă	V;PFV;IND;SG;3;PRS;FIN	N;DEF;FEM;SG
označi	etichetă	označiti	etichetă	V;PFV;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
označi	tag	označiti	tag	V;PFV;IND;SG;3;PRS;FIN	
označi	marcaj	označiti	marcaj	V;PFV;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
označi	marcu	označiti	marcu	V;PFV;IND;SG;3;PRS;FIN	
označi	marca	označiti	marcă	V;PFV;IND;SG;3;PRS;FIN	N;DEF;FEM;SG
označi	mark	označiti	mark	V;PFV;IND;SG;3;PRS;FIN	PROPN
spori	conflictele	spor	conflict	N;NOM;MASC;PL	N;DEF;FEM;PL
spori	disputele	spor	dispută	N;NOM;MASC;PL	N;DEF;FEM;PL
spori	litigiile	spor	litigiu	N;NOM;MASC;PL	N;DEF;FEM;PL
grace	har	graca	har	PROPN;NOM;FEM;SG	N;INDF;MASC;SG
grace	harul	graca	har	PROPN;NOM;FEM;SG	N;DEF;MASC;SG
grace	grace	graca	grac	PROPN;NOM;FEM;SG	PROPN
grace	grație	graca	grație	PROPN;NOM;FEM;SG	N;INDF;FEM;SG
digitalna	digitală	digitalen	digitală	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
