van	from	van	from	ADP	
patroon	desen	patroon	de	N;NEUT;SG	V;PFV;SG;2;POS;PRS
patroon	şablon	patroon	şablon	N;NEUT;SG	
patroon	kartuş	patroon	kartuş	N;NEUT;SG	
georgië	gürcistan	georgië	gürcistan	PROPN;NEUT;SG	PROPN;NOM;SG;3
georgië	georgia	georgië	georgia	PROPN;NEUT;SG	PROPN;NOM;SG;3
conservatieve	tutucu	conservatief	tutucu	ADJ	
conservatieve	muhafazakâr	conservatief	muhafazak	ADJ	
donderdag	perşembe	donderdag	perşembe	PROPN;MASC+FEM;SG	
buik	mide	buik	mide	N;MASC+FEM;SG	
buik	midem	buik	midem	N;MASC+FEM;SG	
buik	göbek	buik	göbek	N;MASC+FEM;SG	
buik	karnı	buik	karın	N;MASC+FEM;SG	
buik	karnı	buik	karın	N;MASC+FEM;SG	
buik	karın	buik	kar	N;MASC+FEM;SG	
plotseling	birden	plotseling	birden	ADJ	ADV
plotseling	ansızın	plotseling	ansızın	ADJ	
plotseling	aniden	plotseling	aniden	ADJ	ADV
plotseling	birdenbire	plotseling	birdenbire	ADJ	ADV
plotseling	aniden	plotseling	aniden	ADJ	ADV
aken	aachen	aak	aachen	PROPN;NEUT;SG	PROPN;NOM;SG;3
dunne	dunne	dun	dun	ADJ	
omgeven	çevrili	omgeven	çevrili	V;V.PTCP	
battle	savas	battle	savas	N;MASC+FEM;SG	
rustig	sessizlik	rustig	sessizlik	ADJ	N;NOM;SG;3
rustig	easy	rustig	easy	ADJ	
rustig	sakin	rustig	sakin	ADJ	
lijden	istırap	lijden	istır	V;NFIN	
volkeren	halk	volk	halk	N;PL	
biologische	biyolojik	biologisch	biyolojik	ADJ	
ball	balo	ball	balo	N;MASC+FEM;SG	
ball	top	ball	top	N;MASC+FEM;SG	
ball	ball	ball	ball	N;MASC+FEM;SG	
landschappen	manzara	landschap	manzara	N;PL	N;NOM;SG;3
archeologische	arkeoloji	archeologisch	arkeoloji	ADJ	
archeologische	arkeolojik	archeologisch	arkeolojik	ADJ	
archeologische	arkeolojik	archeologisch	arkeolojik	ADJ	
nancy	nancy	nancy	nancy	N;MASC+FEM;SG	
munten	para	munt	para	N;PL	
munten	sikke	munt	sikke	N;PL	
munten	para	munt	para	N;PL	
janssen	thompson	jans	thompson	N;PL	
janssen	thomson	jans	thomson	N;PL	
janssen	janssen	jans	janssen	N;PL	
zheng	zheng	zhen	zheng	N;MASC+FEM;SG	PROPN;NOM;SG;3
boudewijn	baldwin	boudewijn	bal	N;MASC+FEM;SG	PROPN;NOM;SG;3
schots	iskoç	schots	iskoç	ADJ	
schots	iskoç	schots	iskoç	ADJ	
melbourne	melbourne	melbourn	melbour	N;MASC+FEM;SG	PROPN;NOM;SG;3
never	asla	never	asla		
never	hic	never	hic		
never	hiç	never	hiç		ADV
boerderijen	çiftlik	boerderij	çiftlik	N;PL	N;NOM;SG;3
henegouwen	hainaut	henegouw	hainaut	V;NFIN	PROPN;NOM;SG;3
five	five	five	fiv	N;MASC+FEM;SG	
five	beş	five	beş	N;MASC+FEM;SG	
klanten	müşteri	klant	müşteri	N;PL	N;NOM;SG;3
gracht	hendek	gracht	hendek	N;MASC+FEM;SG	
keten	zincir	keten	zincir	N;PL	N;NOM;SG;3
grijs	gray	grijs	gray	ADJ	
grijs	gri	grijs	gri	ADJ	
grijs	grey	grijs	grey	ADJ	
grijs	gri	grijs	gri	ADJ	
ontdekken	keşfedin	ontdekken	keşfe	V;NFIN	N;GEN;SG;3
ontdekken	keşfet	ontdekken	keşfet	V;NFIN	
ontdekken	keşif	ontdekken	keşif	V;NFIN	
ontdekken	keşfedin	ontdekken	keşfe	V;NFIN	N;GEN;SG;3
ontdekken	keşfet	ontdekken	keşfet	V;NFIN	
fall	düşme	fall	düş	N;MASC+FEM;SG	
fall	düşüş	fall	düşüş	N;MASC+FEM;SG	
fall	güz	fall	güz	N;MASC+FEM;SG	
fall	sonbahar	fall	sonbahar	N;MASC+FEM;SG	
fall	düşmek	fall	düş	N;MASC+FEM;SG	
julie	julie	julie	julie	N;MASC+FEM;SG	
josef	josef	josef	josef	N;MASC+FEM;SG	PROPN;NOM;SG;3
hoeveelheden	miktarda	hoeveelheid	miktar	N;PL	N;ESS;SG;3
alain	alain	alain	alain	N;MASC+FEM;SG	
terry	terry	terry	terry	N;MASC+FEM;SG	
skelet	iskelet	skelet	iskelet	N;NEUT;SG	
skelet	iskelet	skelet	iskelet	N;NEUT;SG	
overtuigen	ikna	overtuigen	ikna	V;NFIN	
overtuigen	inandırıcı	overtuigen	inandırıcı	V;NFIN	ADJ
christina	christina	christina	christin	N;MASC+FEM;SG	PROPN;DAT;SG;3
kate	kate	kate	kate	N;MASC+FEM;SG	
muzikanten	müzisyen	muzikant	müzisyen	N;PL	
eigenschap	mülk	eigenschap	mülk	N;MASC+FEM;SG	
eigenschap	özellik	eigenschap	özellik	N;MASC+FEM;SG	
taiwan	tayland	taiwan	tayla	PROPN;NEUT;SG	PROPN;NOM;SG;3
taiwan	tayvan	taiwan	tayvan	PROPN;NEUT;SG	PROPN;NOM;SG;3
verticale	dikey	verticaal	dikey	ADJ	
dresden	dresden	drezden	dre	PROPN;NEUT;SG	PROPN;AT+ABL;SG;3
peters	peters	peter	peters	N;SG	
droog	kuru	droog	kuru	ADJ	
dinsdag	salı	dinsdag	salı	PROPN;MASC+FEM;SG	
dinsdag	sali	dinsdag	sali	PROPN;MASC+FEM;SG	
amateurs	amatörler	amateur	amatör	N;PL	ADJ;NOM;PL;3
amateurs	amatör	amateur	amatör	N;PL	
amateurs	amatörler	amateur	amatör	N;PL	ADJ;NOM;PL;3
amateurs	amatörce	amateur	amatörce	N;PL	
amateurs	amatör	amateur	amatör	N;PL	
vereist	gerekli	vereisen	gerekli	V;V.PTCP	
vereist	zorunlu	vereisen	zorunlu	V;V.PTCP	
vereist	gereklidir	vereisen	gerekli	V;V.PTCP	
helena	helena	helena	helen	N;MASC+FEM;SG	PROPN;NOM;SG;3
helena	helen	helena	hel	N;MASC+FEM;SG	
soortgelijke	benzeri	soortgelijk	benzeri	ADJ	
soortgelijke	benzer	soortgelijk	benze	ADJ	
prooi	av	prooi	av	N;MASC+FEM;SG	
ellen	ellen	el	el	N;MASC+FEM;SG	
vertalingen	çevirisi	vertaling	çevir	N;PL	N;NOM;SG;3
vertalingen	tercüme	vertaling	tercüme	N;PL	
vertalingen	çevirmen	vertaling	çevir	N;PL	
vertalingen	çeviri	vertaling	çevir	N;PL	
geregistreerd	kayıtlı	registreren	kayıtlı	V;V.PTCP	
verdiepingen	zemin	verdieping	zemin	N;PL	
vullen	dolgu	vullen	dolgu	V;NFIN	
vullen	dolum	vullen	dolum	V;NFIN	
draak	ejder	draak	eşde	N;MASC+FEM;SG	
draak	dragon	draak	dragon	N;MASC+FEM;SG	
jon	jon	jon	jon	PROPN;MASC+FEM;SG	
martínez	martinez	martínez	martinez	N;MASC+FEM;SG	
martínez	martínez	martínez	martínez	N;MASC+FEM;SG	PROPN;NOM;SG;3
exclusief	ayrıcalıklı	exclusief	ayrıcalıklı	ADJ	N;NOM;SG;3
hersenen	beyin	hersene	beyin	N;PL	
hersenen	brain	hersene	brain	N;PL	
hersenen	beyin	hersene	beyin	N;PL	
pijn	acı	pijn	acı	N;MASC+FEM;SG	
pijn	aci	pijn	aci	N;MASC+FEM;SG	
pijn	ağrı	pijn	ağrı	N;MASC+FEM;SG	
lincoln	lincoln	lincoln	lincoln	N;NEUT;SG	PROPN;NOM;SG;3
macedonië	makedonya	macedonië	makedonya	N;NEUT;SG	PROPN;NOM;SG;3
turijn	torino	turijn	torino	N;NEUT;SG	PROPN;NOM;SG;3
onjuist	yanlis	onjuist	yanlis	ADJ	
onjuist	hatalı	onjuist	hatalı	ADJ	
onjuist	hatalı	onjuist	hatalı	ADJ	
probeer	deneyin	proberen	deney	V;SG;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
dean	dekan	dean	dekan	N;MASC+FEM;SG	
dean	dean	dean	dean	N;MASC+FEM;SG	
veronica	veronica	veronicaan	veronica	N;MASC+FEM;SG	
level	düzey	level	düzey	N;NEUT;SG	
level	seviye	level	sev	N;NEUT;SG	
som	toplam	som	toplam	N;MASC+FEM;SG	
som	sum	som	sum	N;MASC+FEM;SG	
som	toplamı	som	toplam	N;MASC+FEM;SG	
som	som	som	som	N;MASC+FEM;SG	
austin	austin	austin	aust	N;NEUT;SG	PROPN;NOM;SG;3
oplage	dolaşım	oplage	dolaşım	N;MASC+FEM;SG	
galerie	galeri	galerie	galer	N;MASC+FEM;SG	
galerie	galerisi	galerie	galeri	N;MASC+FEM;SG	N;ACC;PL;3
inschrijvingen	üyelik	inschrijving	üyelik	N;PL	N;NOM;SG;3
regeling	entrika	regeling	entrika	N;MASC+FEM;SG	
regeling	ayarlama	regeling	ayarlam	N;MASC+FEM;SG	
regeling	düzenleme	regeling	düzenle	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
regeling	anlaşma	regeling	anlaşma	N;MASC+FEM;SG	
paolo	paulo	paolo	paulo	N;MASC+FEM;SG	PROPN;NOM;SG;3
paolo	paolo	paolo	paolo	N;MASC+FEM;SG	PROPN;NOM;SG;3
pruisische	prusya	pruisisch	prusya	ADJ	PROPN;NOM;SG;3
joods	yahudi	joods	yahudi	ADJ	
joods	musevi	joods	musevi	ADJ	
semi	yarı	semi	yarı	N;MASC+FEM;SG	
semi	yari	semi	yari	N;MASC+FEM;SG	
frederick	frederick	frederick	frederick	N;MASC+FEM;SG	PROPN;NOM;SG;3
poes	pisi	poes	pis	N;MASC+FEM;SG	
poes	kitty	poes	kit	N;MASC+FEM;SG	
poes	kedi	poes	kedi	N;MASC+FEM;SG	
poes	kedicik	poes	kedicik	N;MASC+FEM;SG	
poes	kedi	poes	kedi	N;MASC+FEM;SG	
poes	cat	poes	cat	N;MASC+FEM;SG	
medium	ortam	medium	ortam	N;NEUT;SG	
medium	orta	medium	orta	N;NEUT;SG	
cockerell	cockerell	cockerell	cockerell	N;MASC+FEM;SG	
wal	shore	wal	shore	N;MASC+FEM;SG	
wal	kıyı	wal	kıy	N;MASC+FEM;SG	
wal	wal	wal	wal	N;MASC+FEM;SG	
frits	frits	frits	frits	N;MASC+FEM;SG	
musicus	müzisyen	musicus	müzisyen	N;MASC+FEM;SG	
ballet	bale	ballet	bale	N;NEUT;SG	
architecten	mimar	architect	mimar	N;PL	
nest	yuva	nest	yuva	N;NEUT;SG	
fantasy	fantazi	fantasy	fantazi	N;MASC+FEM;SG	
fantasy	fantezi	fantasy	fantezi	N;MASC+FEM;SG	
stage	staj	stage	staj	N;MASC+FEM;SG	
silver	gümüş	silver	gümüş	N;MASC+FEM;SG	
silver	silver	silver	silve	N;MASC+FEM;SG	PROPN;NOM;SG;3
beschermde	korunuyor	beschermen	korun	V;SG;PST;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
beschermde	korumalı	beschermen	koru	V;SG;PST;FIN	V;PFV;IMP;SG;2;POS;PRS
stalen	çelik	stalen	çelik	V;V.PTCP	
stalen	numune	stalen	num	V;V.PTCP	N;DAT;SG;3
stalen	örnekleri	stalen	örnek	V;V.PTCP	N;ACC;PL;3
stalen	örnekler	stalen	örnek	V;V.PTCP	N;NOM;PL;3
bereikbaar	ulaşılabilir	bereikbaar	ulaş	ADJ	V;IPFV;POT;SG;3;POS;PASS
bereikbaar	erişilebilir	bereikbaar	eriş	ADJ	V;IPFV;POT;SG;3;POS
bereikbaar	ulaşılabilir	bereikbaar	ulaş	ADJ	V;IPFV;POT;SG;3;POS;PASS
verschillend	farkli	verschillend	farkli	ADJ	
verschillend	değişik	verschillend	değişik	ADJ	
extreme	aşırı	extreem	aşırı	ADJ	
scherpe	keskin	scherp	keskin	ADJ	
scherpe	sivri	scherp	sivir	ADJ	
scherpe	sharp	scherp	sharp	ADJ	
kansas	kansas	kansas	kansas	N;NEUT;SG	PROPN;NOM;SG;3
gooien	at	gooien	at	V;NFIN	
gooien	atın	gooien	at	V;NFIN	
genk	genk	genk	genk	PROPN;NEUT;SG	PROPN;NOM;SG;3
ingeschreven	kayıtlı	inschrijven	kayıtlı	V;V.PTCP	
ingeschreven	abone	inschrijven	abone	V;V.PTCP	
dikwijls	sıklıkla	dikwijls	sıklık	ADV	
dikwijls	sıkça	dikwijls	sıkça	ADV	
napels	napoli	napel	napoli	N;PL	PROPN;NOM;SG;3
napels	napoli	napel	napoli	N;PL	PROPN;NOM;SG;3
casey	casey	casey	casey	N;MASC+FEM;SG	
bush	bush	bush	bush	N;MASC+FEM;SG	
bush	çalı	bush	çalı	N;MASC+FEM;SG	
lessen	ders	les	ders	N;PL	
expliciet	açıkça	expliciet	açıkça	ADJ	
ein	ein	ein	ein	N;MASC+FEM;SG	INTJ
helen	helen	helen	hel	V;NFIN	
sant	sant	sant	sant	N;MASC+FEM;SG	PROPN;NOM;SG;3
garde	muhafız	gard	muhafız	N;MASC+FEM;SG	
garde	bekçi	gard	bekçi	N;MASC+FEM;SG	
garde	gardiyan	gard	gardiyan	N;MASC+FEM;SG	
garde	garde	gard	garde	N;MASC+FEM;SG	
franciscus	francis	franciscus	francis	N;MASC+FEM;SG	
strips	karikatür	strip	karikat	N;PL	
bloem	un	bloem	un	N;MASC+FEM;SG	
bloem	çiçek	bloem	çiçek	N;MASC+FEM;SG	
libanon	lübnan	libanon	lübnan	N;NEUT;SG	PROPN;NOM;SG;3
samenvoegen	birleştir	samenvoegen	birleş	V;NFIN	
engelsen	ingilizler	engelsen	ingiliz	N;PL	ADJ;NOM;PL;3
engelsen	ingiliz	engelsen	ingiliz	N;PL	
engelsen	türkçe	engelsen	türkçe	N;PL	
engelsen	turkish	engelsen	turkish	N;PL	
engelsen	ingilizce	engelsen	ingilizce	N;PL	
uitzicht	gör	uitzicht	gör	N;NEUT;SG	V;PFV;IMP;SG;2;POS;PRS
tirol	tyrol	tirol	tyrol	N;NEUT;SG	PROPN;NOM;SG;3
gemeentelijk	belediye	gemeentelijk	beledi	ADJ	
secundaire	ikincil	secundair	ikincil	ADJ	
vulkaan	yanardağ	vulkaan	yan	N;MASC+FEM;SG	N;ESS;PL;3
vulkaan	volkan	vulkaan	volkan	N;MASC+FEM;SG	
consul	konsolos	consul	konsolos	N;MASC+FEM;SG	
reizigers	gezginler	reiziger	gezginler	N;PL	ADJ;NOM;PL;3
reizigers	gezginler	reiziger	gezginler	N;PL	ADJ;NOM;PL;3
reizigers	yolcu	reiziger	yolcu	N;PL	
meten	ölçüm	meten	ölçüm	V;NFIN	N;NOM;SG;3
meten	ölçme	meten	ölç	V;NFIN	
meten	ölçüm	meten	ölçüm	V;NFIN	N;NOM;SG;3
meten	ölçme	meten	ölç	V;NFIN	
meten	ölçü	meten	ölçü	V;NFIN	
meten	ölçüm	meten	ölçüm	V;NFIN	N;NOM;SG;3
meten	ölçme	meten	ölç	V;NFIN	
meten	ölçü	meten	ölçü	V;NFIN	
leonard	leonard	leonard	leonar	N;MASC+FEM;SG	
toelichting	yorum	toelichting	yorum	N;MASC+FEM;SG	
toelichting	not	toelichting	not	N;MASC+FEM;SG	
toelichting	notları	toelichting	not	N;MASC+FEM;SG	N;ACC;PL;3
toelichting	notlar	toelichting	not	N;MASC+FEM;SG	N;NOM;PL;3
toelichting	açıklama	toelichting	açıkla	N;MASC+FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
professional	mesleki	professional	mesleki	N;MASC+FEM;SG	
professional	profesyonel	professional	profesyonel	N;MASC+FEM;SG	
opeenvolgende	ardışık	opeenvolgend	ardışık	V;V.PTCP	
opeenvolgende	ardışık	opeenvolgend	ardışık	V;V.PTCP	
schijnt	parlar	schijnen	par	V;SG;PRS;FIN	N;NOM;PL;3
parken	parks	park	parks	N;PL	PROPN;NOM;SG;3
formele	resmi	formeel	resmi	ADJ	
ballingschap	sürgün	ballingschap	sürgün	N;MASC+FEM;SG	
verbod	ban	verbod	ban	N;NEUT;SG	
verbod	yasaklama	verbod	yasakla	N;NEUT;SG	
verbod	yasağı	verbod	yasak	N;NEUT;SG	
verbod	yasaklama	verbod	yasakla	N;NEUT;SG	
avenue	bulvarı	avenue	bulvar	N;MASC+FEM;SG	
avenue	bulvar	avenue	bulvar	N;MASC+FEM;SG	
avenue	avenue	avenue	avenue	N;MASC+FEM;SG	PROPN;NOM;SG;3
tsaar	çar	tsaar	çar	N;MASC+FEM;SG	
mont	mont	mont	mont	N;MASC+FEM;SG	
latijns	latince	latijn	latince	ADJ	
latijns	latin	latijn	latin	ADJ	
joop	joop	joop	joop	PROPN;MASC+FEM;SG	
fenomeen	fenomen	fenomeen	fenomen	N;NEUT;SG	
fenomeen	fenomen	fenomeen	fenomen	N;NEUT;SG	
fenomeen	olgu	fenomeen	olgu	N;NEUT;SG	
class	ders	class	ders	N;MASC+FEM;SG	
class	klas	class	klas	N;MASC+FEM;SG	
blake	blake	blaak	blake	N;MASC+FEM;SG	
erwin	erwin	erwin	erwin	N;MASC+FEM;SG	PROPN;NOM;SG;3
geschilderd	boyalı	schilderen	boyalı	V;V.PTCP	
leefden	yaşamış	leven	yaşa	V;PL;PST;FIN	V;PFV;NFH;IND;SG;3;POS;PST
leefden	yaşadı	leven	yaşa	V;PL;PST;FIN	V;PFV;IND;SG;3;POS;PST
leefden	yaşardı	leven	yaşa	V;PL;PST;FIN	V;IPFV;IND;SG;3;POS
revolutionaire	devrim	revolutionair	devrim	ADJ	
revolutionaire	devrimci	revolutionair	devrimci	ADJ	
roos	rose	roos	rose	N;MASC+FEM;SG	
roos	gülüm	roos	gülüm	N;MASC+FEM;SG	
roos	gül	roos	gül	N;MASC+FEM;SG	PROPN;NOM;SG;3
roos	gülü	roos	gül	N;MASC+FEM;SG	
roos	roos	roos	roos	N;MASC+FEM;SG	
kenmerkend	karakteristik	kenmerken	karakteristik	V;V.PTCP	ADJ
pacific	pasifik	pacific	pasifik	N;MASC+FEM;SG	
wetenschapper	bilimadamı	wetenschapper	bil	N;MASC+FEM;SG	
auguste	auguste	august	auguste	N;MASC+FEM;SG	
snelweg	otoyol	snelweg	otoyol	N;MASC+FEM;SG	
snelweg	otoyollar	snelweg	otoyol	N;MASC+FEM;SG	N;NOM;PL;3
snelweg	otoyol	snelweg	otoyol	N;MASC+FEM;SG	
snelweg	otoban	snelweg	otoban	N;MASC+FEM;SG	
snelweg	otoyol	snelweg	otoyol	N;MASC+FEM;SG	
magic	magic	magic	magic	N;MASC+FEM;SG	
magic	sihirli	magic	sihirli	N;MASC+FEM;SG	
magic	sihir	magic	sihir	N;MASC+FEM;SG	
magic	büyü	magic	büy	N;MASC+FEM;SG	
magic	büyülü	magic	büyül	N;MASC+FEM;SG	
apple	elma	apple	elma	N;MASC+FEM;SG	
apple	apple	apple	appl	N;MASC+FEM;SG	
apple	elmalı	apple	el	N;MASC+FEM;SG	
maleisië	malezya	maleisië	malezya	N;MASC+FEM;SG	PROPN;NOM;SG;3
uruguay	uruguay	uruguay	uruguay	PROPN;NEUT;SG	PROPN;NOM;SG;3
franklin	franklin	franklin	franklin	N;MASC+FEM;SG	PROPN;NOM;SG;3
ronden	turlar	ronden	tur	V;NFIN	N;NOM;PL;3
ronden	mermiler	ronden	mermi	V;NFIN	N;NOM;PL;3
broadway	broadway	broadway	broadway	N;NEUT;SG	PROPN;NOM;SG;3
fabrikant	üretici	fabrikant	üretici	N;MASC+FEM;SG	
edgar	edgar	edgar	edgar	N;MASC+FEM;SG	
bevorderen	tanıtımı	bevorderen	tanıtım	V;NFIN	N;NOM;SG;3
bevorderen	tanıtımını	bevorderen	tanıtım	V;NFIN	N;ACC;SG;3
bevorderen	tanıtım	bevorderen	tanıtım	V;NFIN	
bevorderen	tanıtımı	bevorderen	tanıtım	V;NFIN	N;NOM;SG;3
bevorderen	tanıtımını	bevorderen	tanıtım	V;NFIN	N;ACC;SG;3
ruime	ferah	ruim	ferah	ADJ	
girls	kızlar	girls	kız	N;PL	ADJ;NOM;PL;3
girls	girls	girls	girls	N;PL	
empire	empire	empire	empir	N;MASC+FEM;SG	
susan	susan	susan	sus	N;MASC+FEM;SG	
rafael	rafael	rafael	rafael	N;MASC+FEM;SG	PROPN;NOM;SG;3
blind	kör	blind	kör	ADJ	
blind	körler	blind	kör	ADJ	N;NOM;PL;3
powell	powell	powell	powell	N;MASC+FEM;SG	PROPN;NOM;SG;3
protest	protesto	protest	protesto	N;NEUT;SG	
protest	protesto	protest	protesto	N;NEUT;SG	
protest	protestolar	protest	protesto	N;NEUT;SG	N;NOM;PL;3
computers	bilgisayar	computer	bilgisayar	N;PL	N;NOM;SG;3
opdrachten	komut	opdracht	komut	N;PL	
opdrachten	emrediyor	opdracht	emret	N;PL	V;PROG;IND;SG;3;POS;INFM;PRS
broek	pantolonlar	broek	pantolon	N;MASC+FEM;SG	N;NOM;PL;3
broek	pantolonlar	broek	pantolon	N;MASC+FEM;SG	N;NOM;PL;3
attractie	çekim	attractie	çekim	N;MASC+FEM;SG	
attractie	cazibe	attractie	cazip	N;MASC+FEM;SG	ADJ
greg	greg	greg	greg	N;MASC+FEM;SG	
artillerie	topçu	artillerie	topçu	N;MASC+FEM;SG	
haas	haas	haas	haas	N;MASC+FEM;SG	
haas	hare	haas	hare	N;MASC+FEM;SG	
haas	tavşan	haas	tavşan	N;MASC+FEM;SG	
vak	box	vak	box	N;NEUT;SG	
vak	kutu	vak	kutu	N;NEUT;SG	
hagen	hagen	haag	hagen	V;NFIN	
musici	müzisyen	musicus	müzisyen	N;PL	
nad	nad	nad	nad	N;MASC+FEM;SG	
gustav	gustav	gustav	gustav	N;MASC+FEM;SG	PROPN;NOM;SG;3
stevens	stevens	stevens	stevens	N;PL	
afdelingen	tümen	afdeling	tümen	N;PL	
inspiratie	ilham	inspiratie	ilham	N;MASC+FEM;SG	
betrouwbare	güvenilir	betrouwbaar	güven	ADJ	V;IPFV;IND;SG;3;POS;V.PTCP;PASS
shanghai	şangay	shanghai	şangay	N;MASC+FEM;SG	PROPN;NOM;SG;3
shanghai	şanghay	shanghai	şanghay	N;MASC+FEM;SG	PROPN;NOM;SG;3
constantijn	konstantin	constantijn	konstant	N;MASC+FEM;SG	
frame	kare	frame	kare	N;MASC+FEM;SG	
halle	halle	halle	hal	N;MASC+FEM;SG	
cavalerie	süvari	cavalerie	süvari	N;MASC+FEM;SG	
cavalerie	süvariler	cavalerie	süvari	N;MASC+FEM;SG	N;NOM;PL;3
cavalerie	calvary	cavalerie	calvary	N;MASC+FEM;SG	
drinken	içki	drinken	içki	V;NFIN	
drinken	içme	drinken	iç	V;NFIN	
drinken	içki	drinken	içki	V;NFIN	
drinken	iç	drinken	iç	V;NFIN	
progressieve	yenilikçi	progressief	yenilikçi	ADJ	N;NOM;SG;3
progressieve	ilerici	progressief	ilerici	ADJ	
geconsulteerd	danıştı	consulteren	danış	V;V.PTCP	
metaal	metal	metaal	metal	N;NEUT;SG	
voice	sesli	voic	sesli	N;MASC+FEM;SG	
pérez	pérez	pérez	pérez	N;MASC+FEM;SG	PROPN;NOM;SG;3
aleksandr	iskender	aleksandr	iskende	N;MASC+FEM;SG	
aleksandr	alexander	aleksandr	alerander	N;MASC+FEM;SG	PROPN;NOM;SG;3
burgerlijke	sivil	burgerlijk	sivil	ADJ	
burgerlijke	medeni	burgerlijk	meden	ADJ	
getuigen	tanık	getuige	tanık	N;PL	
getuigen	şahit	getuige	şahit	N;PL	
getuigen	tanıklık	getuige	tanıklık	N;PL	N;NOM;SG;3
getuigen	tanık	getuige	tanık	N;PL	
getuigen	şahit	getuige	şahit	N;PL	
vooruit	ileri	vooruit	ileri	ADV	
vooruit	öne	vooruit	ön	ADV	
vooruit	ileriye	vooruit	ileri	ADV	ADJ;DAT;SG;3
beatrix	beatrice	beatrix	beatrice	N;MASC+FEM;SG	
beatrix	beatrix	beatrix	beatrix	N;MASC+FEM;SG	PROPN;NOM;SG;3
letland	letonya	letland	letonya	PROPN;NEUT;SG	PROPN;NOM;SG;3
voorzijde	öne	voorzijde	ön	N;MASC+FEM;SG	
voorzijde	cephe	voorzijde	cephe	N;MASC+FEM;SG	
voorzijde	ön	voorzijde	ön	N;MASC+FEM;SG	
verzamelde	toplanan	verzamelen	topla	V;SG;PST;FIN	V;PFV;IND;POS;PRS;V.PTCP;PASS
goedgekeurd	onaylı	goedkeuren	onaylı	V;V.PTCP	
goedgekeurd	evlatlık	goedkeuren	evlatlık	V;V.PTCP	N;NOM;SG;3
server	sunucu	server	sunuç	N;MASC+FEM;SG	
server	server	server	server	N;MASC+FEM;SG	
sub	alt	sub	alt	N;MASC+FEM;SG	
schilderkunst	tablo	schilderkunst	tablo	N;MASC+FEM;SG	
schilderkunst	resim	schilderkunst	resim	N;MASC+FEM;SG	
schilderkunst	boyama	schilderkunst	boya	N;MASC+FEM;SG	
biologie	biyoloji	biologie	biyoloji	N;MASC+FEM;SG	
isaac	isaac	isaac	isaac	N;MASC+FEM;SG	
isaac	ishak	isaac	ishak	N;MASC+FEM;SG	
fluit	düdük	fluit	düdük	N;MASC+FEM;SG	
fluit	flüt	fluit	flüt	N;MASC+FEM;SG	
maximum	maksimum	maximum	maksi	N;NEUT;SG	
maximum	azami	maximum	azami	N;NEUT;SG	
effectief	etkili	effectief	etkili	ADJ	
effectief	etkilidir	effectief	etkili	ADJ	
effectief	etkin	effectief	etkin	ADJ	
boeing	boeing	boeing	boeing	N;MASC+FEM;SG	
gegeten	yedi	eten	yedi	V;V.PTCP	
maker	yapıcı	maker	yapıcı	N;MASC+FEM;SG	
maker	yaratıcı	maker	yaratıcı	N;MASC+FEM;SG	
maker	maker	maker	maker	N;MASC+FEM;SG	
maker	yaratıcı	maker	yaratıcı	N;MASC+FEM;SG	
maker	yaratan	maker	yarat	N;MASC+FEM;SG	
landing	iniş	landing	iniş	N;MASC+FEM;SG	
onderschrift	başlık	onderschrift	başlık	N;NEUT;SG	
onderschrift	açıklama	onderschrift	açıkla	N;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
onderschrift	manşet	onderschrift	manşet	N;NEUT;SG	
lidmaatschap	üye	lidmaatschap	üye	N;NEUT;SG	
gras	çimen	gras	çimen	N;NEUT;SG	
gras	çim	gras	çim	N;NEUT;SG	
gras	ot	gras	ot	N;NEUT;SG	
aus	aus	aus	aus	N;MASC+FEM;SG	
boog	kemer	boog	kemer	N;MASC+FEM;SG	
boog	arch	boog	arch	N;MASC+FEM;SG	
boog	yay	boog	yay	N;MASC+FEM;SG	
ardennen	ardennes	arden	ardennes	N;PL	N;NOM;SG;3
brandstof	yakıt	brandstof	yakıt	N;MASC+FEM;SG	
brandstof	benzin	brandstof	benz	N;MASC+FEM;SG	
brandstof	yakıtlar	brandstof	yakıt	N;MASC+FEM;SG	N;NOM;PL;3
shakespeare	shakespeare	shakespeaar	shakespeare	N;MASC+FEM;SG	
keel	boğaz	keel	boğaz	N;MASC+FEM;SG	
keel	gırtlak	keel	gırtlak	N;MASC+FEM;SG	
keel	keel	keel	keel	N;MASC+FEM;SG	PROPN;NOM;SG;3
zwakke	zayıf	zwak	zayıf	ADJ	
zwakke	zayıflar	zwak	zayıf	ADJ	N;NOM;PL;3
alcohol	alkollü	alcohol	alkollü	N;MASC+FEM;SG	
alcohol	alkol	alcohol	alkol	N;MASC+FEM;SG	
sevilla	sevilla	sevilla	sevil	N;MASC+FEM;SG	PROPN;NOM;SG;3
glazen	bardak	glas	bardak	N;PL	N;NOM;SG;3
glazen	cam	glas	cam	N;PL	
glazen	gözlük	glas	gözlük	N;PL	N;NOM;SG;3
glazen	gözlüklü	glas	gözlüklü	N;PL	ADJ
glazen	bardak	glas	bardak	N;PL	N;NOM;SG;3
