que	że	que	że	CONJ	PART
sofía	zofia	sofer	zofia	N;FEM;SG	PROPN;NOM;FEM;SG
lucía	lucía	lucir	lucía	V;IND;SG;3;IPFV;FIN	
lucía	lucy	lucir	lucy	V;IND;SG;3;IPFV;FIN	
lucía	lucia	lucir	lucia	V;IND;SG;3;IPFV;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
ortega	ortega	ortegar	orteg	PROPN	PROPN;NOM;MASC;SG
herramienta	narzędzia	herramienta	narzędzie	N;FEM;SG	N;NOM;NEUT;PL
águila	orła	águila	orzeł	N;FEM;SG	
águila	eagle	águila	eagle	N;FEM;SG	
institute	institute	institute	institut	N;MASC;SG	
camiseta	koszule	camiseta	koszula	N;FEM;SG	N;NOM;FEM;PL
camiseta	koszulki	camiseta	koszulka	N;FEM;SG	N;ACC;FEM;PL
camiseta	jersey	camiseta	jerszyć	N;FEM;SG	PROPN;NOM;MASC;SG
registrado	zarejestrowano	registrado	zarejestrować	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
registrado	zarejestrowanych	registrado	zarejestrować	ADJ;MASC;SG;V.PTCP	ADJ;PFV;ACC;MASC;PL;POS;V.PTCP;PASS
cabello	włosy	cabello	włos	N;MASC;SG	N;NOM;MASC;PL
cabello	sierść	cabello	sierść	N;MASC;SG	
cabello	włosów	cabello	włos	N;MASC;SG	N;GEN;MASC;PL
reinos	królestwa	reino	królestwo	N;MASC;PL	N;GEN;NEUT;SG
mix	mix	mix	mix	N	
mix	mieszać	mix	mieszać	N	V;IPFV;NFIN;ACT
mix	wymieszać	mix	wymieszać	N	V;PFV;NFIN;ACT
musulmanes	muzułmańskich	musulmán	muzułmański	N;MASC;PL	ADJ;GEN;MASC;PL
two	dwie	two	dwa	PROPN	NUM;ACC;FEM;PL
two	dwóch	two	dwa	PROPN	NUM;ACC;MASC;PL
two	dwa	two	dwa	PROPN	NUM;ACC;MASC;PL
andy	andy	andy	andy	PROPN	PROPN;NOM;MASC;SG
testamento	will	testamento	will	N;MASC;SG	V;PFV;IND;SG;2;PRS;FIN;ACT
testamento	będzie	testamento	być	N;MASC;SG	V;IPFV;IND;SG;3;FUT;FIN
alfred	alfreda	alfred	alfreda	PROPN	
alfred	alfred	alfred	alfred	PROPN	PROPN;NOM;MASC;SG
cortos	krótki	corto	krótki	ADJ;MASC;PL	ADJ;NOM;MASC;SG
cortos	krótkie	corto	krótki	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
cortos	short	corto	short	ADJ;MASC;PL	
cortos	krótko	corto	krótko	ADJ;MASC;PL	ADV
cortos	krótka	corto	krótki	ADJ;MASC;PL	ADJ;NOM;FEM;SG
cortos	spodenki	corto	spodenki	ADJ;MASC;PL	N;NOM;NEUT;PL
cortos	szorty	corto	szorty	ADJ;MASC;PL	N;NOM;MASC;PL
julia	julii	julia	julia	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
julia	julia	julia	julia	N;FEM;SG	PROPN;NOM;FEM;SG
fracaso	porażki	fracaso	porażka	N;MASC;SG	N;ACC;FEM;PL
fracaso	nieudane	fracaso	nieudany	N;MASC;SG	ADJ;NOM;NEUT;SG
vélez	vélez	vélez	vélez	PROPN	PROPN;NOM;MASC;SG
vélez	velez	vélez	velez	PROPN	
masculinos	męski	masculino	męski	ADJ;MASC;PL	ADJ;NOM;MASC;SG
superar	przezwyciężenia	superar	przezwyciężenie	V;NFIN	N;PFV;GEN;NEUT;SG;POS;V.MSDR
cantidades	ilości	cantidad	ilość	N;FEM;PL	N;GEN;FEM;SG
persecución	prześladowań	persecución	prześladowanie	N;FEM;SG	N;GEN;NEUT;PL
persecución	pogoń	persecución	pogonić	N;FEM;SG	
persecución	gonić	persecución	gonić	N;FEM;SG	V;IPFV;NFIN;ACT
persecución	pogoń	persecución	pogonić	N;FEM;SG	
persecución	chase	persecución	chasa	N;FEM;SG	
centenario	centenary	centenario	centenar	N;MASC;SG	
mac	mac	mac	mac	N;MASC	
mac	maca	mac	maca	N;MASC	
cuerdas	lin	cuerda	lin	N;FEM;PL	
cuerdas	strun	cuerda	struna	N;FEM;PL	
selecciones	zaznaczenia	selección	zaznaczenie	N;FEM;PL	N;PFV;GEN;NEUT;SG;POS;V.MSDR
nominaciones	nominacji	nominación	nominacja	N;FEM;PL	N;GEN;FEM;SG
nominaciones	kandydatury	nominación	kandydatura	N;FEM;PL	N;GEN;FEM;SG
bay	zatoka	bay	zatokać	PROPN	N;NOM;FEM;SG
bay	zatoki	bay	zatok	PROPN	
bay	bay	bay	bać	PROPN	V;IPFV;IND;SG;2;PRS;FIN;ACT
muestras	przykładowe	muestra	przykładowy	N;FEM;PL	ADJ;NOM;NEUT;SG
muestras	próbka	muestra	próbka	N;FEM;PL	N;NOM;FEM;SG
muestras	próbki	muestra	próbki	N;FEM;PL	N;ACC;FEM;SG
muestras	próba	muestra	próba	N;FEM;PL	N;NOM;FEM;SG
muestras	próbki	muestra	próbki	N;FEM;PL	N;ACC;FEM;SG
tomaron	zabrał	tomar	zabrać	V;IND;PL;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
tomaron	wzięła	tomar	wziąć	V;IND;PL;3;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
tomaron	wziął	tomar	wziąć	V;IND;PL;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
like	jak	like	jak	N	ADV
like	like	like	lik	N	
pertenecía	należał	pertenecer	należeć	V;IND;SG;3;IPFV;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
obrero	workman	obrero	workman	N;MASC;SG	
issn	issn	issn	issna	N	
demócrata	demokratów	demócrata	demokrat	ADJ;SG	N;ACC;MASC;PL
demócrata	demokraci	demócrata	demokraty	ADJ;SG	N;NOM;MASC;PL
demócrata	demokratów	demócrata	demokrat	ADJ;SG	N;ACC;MASC;PL
demócrata	demokraci	demócrata	demokraty	ADJ;SG	N;NOM;MASC;PL
cerebro	rozum	cerebro	rozum	N;MASC;SG	V;IPFV;IND;PRS;FIN;ACT
cerebro	mózgi	cerebro	mózg	N;MASC;SG	N;NOM;MASC;PL
cerebro	mózgów	cerebro	mózg	N;MASC;SG	N;GEN;MASC;PL
sombra	cieni	sombra	cień	N;FEM;SG	
sombra	cienie	sombra	cień	N;FEM;SG	N;NOM;MASC;PL
sombra	cień	sombra	cień	N;FEM;SG	
sombra	shadow	sombra	shadow	N;FEM;SG	
sombra	cień	sombra	cień	N;FEM;SG	
sombra	cień	sombra	cień	N;FEM;SG	
toneladas	ton	tonelada	ton	N;FEM;PL	
toneladas	ton	tonelada	ton	N;FEM;PL	
toneladas	tonę	tonelada	tonąć	N;FEM;PL	N;ACC;FEM;SG
toneladas	tona	tonelada	tona	N;FEM;PL	
toneladas	ton	tonelada	ton	N;FEM;PL	
cambiado	zmieniono	cambiar	zmienić	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
cambiado	zmienił	cambiar	zmienić	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
deuda	długi	deuda	długi	N;FEM;SG	
dark	dark	dark	dark	N	
dark	ciemno	dark	ciemno	N	ADV
dark	ciemne	dark	ciemny	N	ADJ;NOM;NEUT;SG
dark	ciemna	dark	ciemny	N	ADJ;NOM;FEM;SG
dark	ciemny	dark	ciemny	N	ADJ;NOM;MASC;SG
bell	bell	bell	bell	N;SG	PROPN;NOM;MASC;SG
secundarios	wtórne	secundario	wtórny	N;MASC;PL	
secundarios	drugorzędne	secundario	drugorzędny	N;MASC;PL	ADJ;NOM;NEUT;SG
secundarios	wtórnego	secundario	wtórny	N;MASC;PL	ADJ;ACC;MASC;SG
bancos	banks	banco	banks	N;MASC;PL	
bancos	bankowego	banco	bankowy	N;MASC;PL	ADJ;ACC;MASC;SG
bancos	bankowości	banco	bankowość	N;MASC;PL	N;GEN;FEM;SG
bancos	bankowy	banco	bankowy	N;MASC;PL	ADJ;NOM;MASC;SG
bancos	bankowe	banco	bankowy	N;MASC;PL	ADJ;NOM;NEUT;SG
seleccionado	wybrano	seleccionado	wybrać	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
indio	indio	indio	indio	N;MASC;SG	
indio	indyjskie	indio	indyjski	N;MASC;SG	ADJ;NOM;NEUT;SG
indio	indian	indio	indian	N;MASC;SG	
indio	indyjska	indio	indyjski	N;MASC;SG	ADJ;NOM;FEM;SG
indio	indyjski	indio	indyjski	N;MASC;SG	ADJ;NOM;MASC;SG
dudas	wątpliwość	duda	wątpliwość	N;FEM;PL	N;NOM;FEM;SG
dudas	wątpliwości	duda	wątpliwość	N;FEM;PL	N;ACC;FEM;SG
dudas	wątpliwość	duda	wątpliwość	N;FEM;PL	N;NOM;FEM;SG
dudas	wątpliwości	duda	wątpliwość	N;FEM;PL	N;ACC;FEM;SG
vieron	widział	ver	widzieć	V;IND;PL;3;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
vieron	piły	ver	pić	V;IND;PL;3;PST;FIN	
vieron	piła	ver	pić	V;IND;PL;3;PST;FIN	
partículas	cząstka	partícula	cząstka	N;FEM;PL	N;NOM;FEM;SG
cali	cali	cali	cala	PROPN	
dirigir	kierowanie	dirigir	kierować	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
bravo	bravo	bravo	bravo	N;MASC;SG	
bravo	brawo	bravo	brawo	N;MASC;SG	
pastor	shepherd	pastor	shepherd	N;MASC;SG	
pastor	ministrze	pastor	minister	N;MASC;SG	
pastor	ministrowie	pastor	minister	N;MASC;SG	N;NOM;MASC;PL
iván	ivan	iván	ivan	N;MASC;SG	PROPN;NOM;MASC;SG
iván	iwan	iván	iwan	N;MASC;SG	PROPN;NOM;MASC;SG
traje	kostiumy	traje	kostium	N;MASC;SG	N;ACC;MASC;PL
flag	flag	flag	flag	N;SG	
murieron	zmarł	morir	zemrzeć	V;IND;PL;3;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
enfrentamiento	showdown	enfrentamiento	showdowny	N;MASC;SG	
enfrentamiento	clash	enfrentamiento	clash	N;MASC;SG	
certamen	zawody	certamen	zawód	N;MASC;SG	N;NOM;MASC;PL
circulación	krążenie	circulación	krążyć	N;FEM;SG	
formal	formalnie	formal	formalnie	ADJ;SG	ADV
gobernación	gubernia	gobernación	gubernia	N;FEM;SG	
detalle	detale	detalle	detała	N;MASC;SG	
detalle	szczegóły	detalle	szczegół	N;MASC;SG	N;NOM;MASC;PL
tim	tim	tim	ten	PROPN	PROPN;NOM;MASC;SG
tim	tima	tim	tima	PROPN	
desaparecido	zniknął	desaparecido	zniknąć	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
desaparecido	brak	desaparecido	brak	ADJ;MASC;SG;V.PTCP	V;IND;PRS;FIN
desaparecido	brakuje	desaparecido	brakować	ADJ;MASC;SG;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
desaparecido	zaginął	desaparecido	zaginąć	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
simpson	simpsons	simpson	simpsons	N;MASC;SG	
simpson	simpsona	simpson	simpona	N;MASC;SG	
simpson	simpson	simpson	simpson	N;MASC;SG	PROPN;NOM;MASC;SG
yugoslavia	jugosłowiańska	yugoslavia	jugosłowiański	N;FEM;SG	ADJ;NOM;FEM;SG
yugoslavia	jugosłowiańskiej	yugoslavia	jugosłowiański	N;FEM;SG	ADJ;GEN;FEM;SG
yugoslavia	jugosławii	yugoslavia	jugosławia	N;FEM;SG	
meta	meta	meta	meta	N;FEM;SG	
vegas	vegas	vega	vegas	N;FEM;PL	N;NOM;MASC;SG
ampliación	rozbudowa	ampliación	rozbudowy	N;FEM;SG	
ampliación	powiększyć	ampliación	powiększyć	N;FEM;SG	V;PFV;NFIN;ACT
ampliación	rozbudowa	ampliación	rozbudowy	N;FEM;SG	
ibn	ibn	ir	ibn	N;MASC;SG	PROPN;NOM;MASC;SG
académica	akademickich	académico	akademicki	ADJ;FEM;SG	ADJ;GEN;MASC;PL
dead	martwe	dead	martwy	N	
dead	martwy	dead	martwy	N	ADJ;NOM;MASC;SG
dead	dead	dead	dead	N	
iban	iban	ir	iban	V;IND;PL;3;IPFV;FIN	N;NOM;MASC;SG
cobre	miedzi	cobre	miedzieć	N;MASC;SG	
cobre	miedź	cobre	miedzieć	N;MASC;SG	
separado	osobno	separar	osobno	ADJ;MASC;SG;V.PTCP	ADV
separado	oddzielnie	separar	oddzielnie	ADJ;MASC;SG;V.PTCP	ADV
habitualmente	zazwyczaj	habitualmente	zazwyczaj	ADV	
habitualmente	zwykle	habitualmente	zwykle	ADV	
habitualmente	przeważnie	habitualmente	przeważnie	ADV	
créditos	kredytu	crédito	kredyt	N;MASC;PL	N;GEN;MASC;SG
créditos	kredyt	crédito	kredyt	N;MASC;PL	N;NOM;MASC;SG
créditos	credit	crédito	credit	N;MASC;PL	
coral	coral	coral	coral	N;SG	
coral	chóralna	coral	chóralny	N;SG	ADJ;NOM;FEM;SG
creados	utworzona	creado	utworzyć	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
creados	utworzony	creado	utworzyć	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
creados	utworzono	creado	utworzyć	ADJ;MASC;PL;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
creados	stworzył	creado	stworzyć	ADJ;MASC;PL;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
creados	utworzone	creado	utworzyć	ADJ;MASC;PL;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
posibilidades	możliwości	posibilidad	możliwość	N;FEM;PL	N;ACC;FEM;SG
line	wiersz	line	wiersz		N;NOM;MASC;SG
line	linia	line	linia		N;NOM;FEM;SG
line	linii	line	linia		N;GEN;FEM;SG
paciente	cierpliwy	paciente	cierpliwy	N;SG	ADJ;NOM;MASC;SG
arias	arias	arias	arias	PROPN	PROPN;NOM;MASC;SG
memorias	pamięci	memoria	pamięć	N;FEM;PL	
tailandia	tajski	tailandia	tajski	N;FEM;SG	ADJ;NOM;MASC;SG
calcio	wapnia	calcio	wapniać	N;MASC;SG	
calcio	calcio	calcio	calcio	N;MASC;SG	INTJ
velasco	velasco	velasco	velasco	PROPN	N;NOM;MASC;SG
precios	cennik	precio	cennik	N;MASC;PL	N;NOM;MASC;SG
precios	price	precio	prica	N;MASC;PL	
precios	cena	precio	cena	N;MASC;PL	
precios	cennik	precio	cennik	N;MASC;PL	N;NOM;MASC;SG
talento	talenty	talento	talent	N;MASC;SG	N;NOM;MASC;PL
talento	talentów	talento	talent	N;MASC;SG	N;GEN;MASC;PL
talento	talenty	talento	talent	N;MASC;SG	N;NOM;MASC;PL
talento	utalentowany	talento	utalentować	N;MASC;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
talento	zdolny	talento	zdolny	N;MASC;SG	ADJ;NOM;MASC;SG
talento	zdolna	talento	zdolny	N;MASC;SG	ADJ;NOM;FEM;SG
talento	utalentowana	talento	utalentować	N;MASC;SG	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
frecuentes	często	frecuente	często	ADJ;PL	ADV
frecuentes	wspólnej	frecuente	wspólny	ADJ;PL	ADJ;GEN;FEM;SG
frecuentes	wspólny	frecuente	wspólny	ADJ;PL	ADJ;NOM;MASC;SG
frecuentes	częste	frecuente	częsty	ADJ;PL	
frecuentes	często	frecuente	często	ADJ;PL	ADV
frecuentes	wspólne	frecuente	wspólny	ADJ;PL	ADJ;NOM;NEUT;SG
frecuentes	częste	frecuente	częsty	ADJ;PL	
frecuentes	często	frecuente	często	ADJ;PL	ADV
captura	schwytać	captura	schwytać	N;FEM;SG	V;PFV;NFIN;ACT
captura	uchwycić	captura	uchwycić	N;FEM;SG	V;PFV;NFIN;ACT
captura	oddaje	captura	oddawać	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
captura	ujmuje	captura	ujmowa	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
captura	połów	captura	połów	N;FEM;SG	
captura	złap	captura	złap	N;FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
captura	złapać	captura	złapać	N;FEM;SG	V;PFV;NFIN;ACT
captura	łap	captura	łap	N;FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
cervantes	cervantes	cervante	cervantes	N;PL	V;IPFV;IND;SG;PRS;FIN;ACT
próxima	następna	próximo	następny	ADJ;FEM;SG	
antena	powietrzne	antena	powietrzny	N;FEM;SG	ADJ;NOM;NEUT;SG
antena	anteny	antena	antena	N;FEM;SG	N;ACC;FEM;PL
dientes	ząb	diente	ząb	N;MASC;PL	N;NOM;MASC;SG
dientes	zęba	diente	zęba	N;MASC;PL	
dientes	ząbki	diente	ząbek	N;MASC;PL	
básica	podstawowa	básico	podstawowy	ADJ;FEM;SG	
reemplazado	zastąpiła	reemplazar	zastąpić	ADJ;MASC;SG;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
reemplazado	zastąpił	reemplazar	zastąpić	ADJ;MASC;SG;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
reemplazado	zastąpić	reemplazar	zastąpić	ADJ;MASC;SG;V.PTCP	V;PFV;NFIN;ACT
marvel	cudo	marvel	cudo	N;MASC;SG	
marvel	marvel	marvel	marvel	N;MASC;SG	
heart	heart	heart	heart	N	
temática	tematyczne	temática	tematyczny	N;FEM;SG	ADJ;NOM;NEUT;SG
temática	tematycznych	temática	tematyczny	N;FEM;SG	ADJ;GEN;MASC;PL
temática	tematyczne	temática	tematyczny	N;FEM;SG	ADJ;NOM;NEUT;SG
republicana	republikanów	republicano	republikanin	ADJ;FEM;SG	N;GEN;MASC;PL
republicana	republikanie	republicano	republikanie	ADJ;FEM;SG	N;NOM;MASC;SG
marcado	oznakowanie	marcado	oznakowanie	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
marcado	oznaczenie	marcado	oznaczenie	ADJ;MASC;SG;V.PTCP	N;NOM;NEUT;SG
marcado	oznaczanie	marcado	oznaczać	ADJ;MASC;SG;V.PTCP	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
marcado	znakowanie	marcado	znakowanie	ADJ;MASC;SG;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
marcado	markowych	marcado	markowy	ADJ;MASC;SG;V.PTCP	ADJ;GEN;MASC;PL
marcado	oznaczono	marcado	oznaczyć	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
previo	uprzednie	previo	uprzednie	ADJ;MASC;SG	
previo	poprzednia	previo	poprzedniać	ADJ;MASC;SG	
previo	poprzednie	previo	poprzednie	ADJ;MASC;SG	
beneficios	profit	beneficio	profit	N;MASC;PL	
beneficios	zysku	beneficio	zysk	N;MASC;PL	N;GEN;MASC;SG
beneficios	zysk	beneficio	zysk	N;MASC;PL	N;NOM;MASC;SG
beneficios	korzyści	beneficio	korzyść	N;MASC;PL	N;ACC;FEM;SG
beneficios	świadczenia	beneficio	świadczenie	N;MASC;PL	N;GEN;NEUT;SG
beneficios	zysk	beneficio	zysk	N;MASC;PL	N;NOM;MASC;SG
rodolfo	rodolfo	rodolfo	rodolfo	N;MASC;SG	PROPN;NOM;MASC;SG
rodolfo	ralph	rodolfo	ralph	N;MASC;SG	PROPN;NOM;MASC;SG
reproducción	hodowlane	reproducción	hodowlany	N;FEM;SG	ADJ;NOM;NEUT;SG
reproducción	hodowlanych	reproducción	hodowlany	N;FEM;SG	ADJ;GEN;MASC;PL
canaria	kanaryjskich	canario	kanaryjski	N;FEM;SG	ADJ;GEN;MASC;PL
platino	platyny	platino	platyna	N;MASC;SG	
field	pola	field	pole	N	
field	field	field	field	N	
gala	gala	gala	gala	N;FEM;SG	
charlie	charlie	charlie	charlie	PROPN	
charlie	charliego	charlie	charlić	PROPN	
fósiles	kopalnych	fósil	kopalny	N;MASC;PL	ADJ;GEN;MASC;PL
presentaciones	prezentacji	presentación	prezentacja	N;FEM;PL	N;GEN;FEM;SG
tablas	tabele	tabla	tabel	N;FEM;PL	V;IPFV;IND;FIN;ACT
representaciones	przedstawicielstwa	representación	przedstawicielstwo	N;FEM;PL	N;NOM;NEUT;SG
representaciones	reprezentacja	representación	reprezentacja	N;FEM;PL	N;NOM;FEM;SG
representaciones	przedstawicielstwa	representación	przedstawicielstwo	N;FEM;PL	N;NOM;NEUT;SG
representaciones	reprezentacji	representación	reprezentacja	N;FEM;PL	N;DAT;FEM;SG
representaciones	przedstawicielstwo	representación	przedstawicielstwo	N;FEM;PL	N;NOM;NEUT;SG
representaciones	przedstawienia	representación	przedstawienie	N;FEM;PL	N;GEN;NEUT;SG
ofensiva	obraźliwe	ofensiva	obraźliwy	N;FEM;SG	ADJ;NOM;NEUT;SG
rector	provost	rector	provost	N;MASC;SG	
negó	odrzucony	negar	odrzucić	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
negó	odrzucona	negar	odrzucić	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
roy	roy	roy	roy	PROPN	PROPN;NOM;MASC;SG
roy	roya	roy	roya	PROPN	N;ACC;MASC;SG
coches	auto	coche	auto	N;MASC;PL	N;NOM;NEUT;SG
coches	samochód	coche	samochód	N;MASC;PL	N;NOM;MASC;SG
coches	car	coche	car	N;MASC;PL	
unesco	unesco	unesco	unesco	N;FEM;SG	
alicia	alicja	alicia	alicja	N;FEM;SG	PROPN;NOM;FEM;SG
alicia	alicia	alicia	alicia	N;FEM;SG	PROPN;NOM;FEM;SG
alicia	alicja	alicia	alicja	N;FEM;SG	PROPN;NOM;FEM;SG
alicia	alice	alicia	alica	N;FEM;SG	PROPN;NOM;FEM;SG
esperar	czekanie	esperar	czekać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
esperar	oczekiwanie	esperar	oczekiwać	V;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
atlas	atlas	atlas	atlas	N;MASC;SG	
russell	russel	russell	russel	PROPN	N;NOM;MASC;SG
russell	russell	russell	russel	PROPN	PROPN;NOM;MASC;SG
russell	russella	russell	russell	PROPN	
cruces	skrzyżowania	cruce	skrzyżowanie	N;MASC;PL	N;NOM;NEUT;SG
cruces	cruces	cruce	cruces	N;MASC;PL	N;NOM;MASC;SG
negras	czarna	negro	czarny	ADJ;FEM;PL	ADJ;NOM;FEM;SG
negras	czarne	negro	czarny	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
negras	black	negro	black	ADJ;FEM;PL	
negras	czerń	negro	czerń	ADJ;FEM;PL	
negras	czarny	negro	czarny	ADJ;FEM;PL	ADJ;NOM;MASC;SG
rumania	rumunii	rumania	rumunia	N;FEM;SG	
rumania	rumunia	rumania	rumunia	N;FEM;SG	
exactamente	dokladnie	exactamente	dokladnie	ADV	
mira	zegarek	mirar	zegarek	V;IMP;SG;2;FIN	N;ACC;MASC;SG
mira	mira	mirar	mira	V;IMP;SG;2;FIN	PROPN;NOM;FEM;SG
leo	leo	leo	leo	V;IND;SG;3;PRS;FIN	
cortés	cortés	cortés	cortés	PROPN	PROPN;NOM;MASC;SG
cortés	uprzejmy	cortés	uprzejmy	PROPN	V;PFV;IMP;SG;2;FIN;ACT
cortés	grzecznie	cortés	grzecznie	PROPN	ADV
cortés	grzeczny	cortés	grzeczny	PROPN	ADJ;NOM;MASC;SG
cortés	cortez	cortés	cortez	PROPN	PROPN;NOM;MASC;SG
cortés	uprzejmy	cortés	uprzejmy	PROPN	V;PFV;IMP;SG;2;FIN;ACT
cortés	cortes	cortés	cortes	PROPN	V;IPFV;IND;SG;PRS;FIN;ACT
legislativo	legislacyjnych	legislativo	legislacyjny	ADJ;MASC;SG	ADJ;GEN;MASC;PL
legislativo	legislatura	legislativo	legislatura	ADJ;MASC;SG	N;NOM;FEM;SG
oliver	olivera	oliver	oliver	PROPN	
oliver	oliver	oliver	oliver	PROPN	N;NOM;MASC;SG
fortuna	fortuna	fortuna	fortuny	N;FEM;SG	
fortuna	fortuny	fortuna	fortuna	N;FEM;SG	
fortuna	fortuna	fortuna	fortuny	N;FEM;SG	
fortuna	losy	fortuna	los	N;FEM;SG	N;NOM;MASC;PL
fortuna	fortuna	fortuna	fortuny	N;FEM;SG	
fortuna	fortuny	fortuna	fortuna	N;FEM;SG	
nova	nova	nova	nova	N;FEM;SG	
localizada	położony	localizado	położyć	ADJ;FEM;SG;V.PTCP	
legislación	prawa	legislación	prawo	N;FEM;SG	
soria	soria	sorio	soria	N;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
warner	warner	warner	warner	N;SG	
ramal	gałęzi	ramal	gałąź	N;MASC;SG	N;GEN;FEM;PL
ramal	branch	ramal	branch	N;MASC;SG	
privadas	private	privado	privaty	ADJ;FEM;PL;V.PTCP	
privadas	prywatne	privado	prywatny	ADJ;FEM;PL;V.PTCP	ADJ;NOM;NEUT;SG
privadas	szeregowy	privado	szeregowy	ADJ;FEM;PL;V.PTCP	ADJ;NOM;MASC;SG
privadas	prywatna	privado	prywatny	ADJ;FEM;PL;V.PTCP	ADJ;NOM;FEM;SG
privadas	prywatny	privado	prywatny	ADJ;FEM;PL;V.PTCP	ADJ;NOM;MASC;SG
last	ostatnio	last	ostatnio	N	ADV
last	ostatnie	last	ostatni	N	ADJ;NOM;NEUT;SG
last	last	last	last	N	
last	ostatni	last	ostatni	N	ADJ;NOM;MASC;SG
last	ostatnia	last	ostatni	N	
bernard	bernard	bernard	bernard	PROPN	PROPN;NOM;MASC;SG
rené	rené	rené	rena	PROPN	PROPN;NOM;MASC;SG
rené	rene	rené	reny	PROPN	PROPN;NOM;MASC;SG
rené	rené	rené	rena	PROPN	PROPN;NOM;MASC;SG
rené	rene	rené	reny	PROPN	PROPN;NOM;MASC;SG
matt	matt	matt	matt	PROPN	PROPN;NOM;MASC;SG
matt	mat	matt	mata	PROPN	
matt	matta	matt	matta	PROPN	
instrucción	instrukcje	instrucción	instrukcja	N;FEM;SG	N;NOM;FEM;PL
lanzar	start	lanzar	start	V;NFIN	
lanzar	uruchomienie	lanzar	uruchomienie	V;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
lanzar	startu	lanzar	stary	V;NFIN	N;GEN;MASC;SG
accidentes	wypadek	accidente	wypadek	N;MASC;PL	N;NOM;MASC;SG
accidentes	awaria	accidente	awariać	N;MASC;PL	N;NOM;FEM;SG
spider	spider	spider	spider	N	
adecuado	odpowiednie	adecuado	odpowiedni	ADJ;MASC;SG;V.PTCP	V;PFV;IND;SG;FIN;ACT
adecuado	odpowiednie	adecuado	odpowiedni	ADJ;MASC;SG;V.PTCP	V;PFV;IND;SG;FIN;ACT
plena	full	pleno	full	ADJ;FEM;SG	
plena	pełen	pleno	pełen	ADJ;FEM;SG	N;NOM;MASC;SG
plena	pełne	pleno	pełny	ADJ;FEM;SG	
emitido	wydano	emitido	wydać	ADJ;MASC;SG;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
emitido	emitowanych	emitido	emitować	ADJ;MASC;SG;V.PTCP	ADJ;IPFV;GEN;MASC;PL;POS;V.PTCP;PASS
restantes	pozostało	restante	pozostać	ADJ;PL	V;PFV;NEUT;IND;SG;PST;FIN;ACT
restantes	pozostały	restante	pozostać	ADJ;PL	V;PFV;FEM;IND;PL;PST;FIN;ACT
