que	että	que	että	PRO	CONJ
boto	hänet	boto	hän	V	PRO;ACC;SG;3
lava	pestään	lavar	pestä	N	V;IND;PRS;FIN;PASS
lava	pestä	lavar	pestä	N	V;SG;NFIN;ACT
lava	pese	lavar	pese	N	V;IMP;SG;2;FIN;ACT
arresto	pidätetty	arresto	pidättää	N	V;NOM;SG;V.PTCP;PASS
arresto	pidättää	arresto	pidättää	N	V;IND;SG;3;PRS;FIN;ACT
arresto	kuninkaalliset	arresto	kuninkaallinen	N	ADJ;NOM;PL
arresto	kuninkaallinen	arresto	kuninkaallinen	N	ADJ;NOM;SG
arresto	royal	arresto	royal	N	
bendito	siunaa	bendito	siuna	N	V;IMP;SG;2;FIN;ACT
bendito	siunatkoon	bendito	siunata	N	V;IMP;SG;2;FIN;ACT
bendito	siunattu	bendito	siunata	N	V;NOM;SG;V.PTCP;PASS
hemingway	hemingway	hemingway	hemingway	PROPN	N;NOM;SG
fódete	sinä	fódete	sinä	PROPN	PRO;NOM;SG;2
fódete	vittu	fódete	vittu	PROPN	INTJ
fódete	vittu	fódete	vittu	PROPN	INTJ
fódete	vitun	fódete	vitun	PROPN	INTJ
cersei	cersei	cersii	cersei	N	PROPN;NOM;SG
séntese	down	séntese	down	V	
séntese	alas	séntese	alas	V	ADV
séntese	alaspäin	séntese	alaspäin	V	ADV
séntese	kotipaikka	séntese	koti#paikka	V	N;NOM;SG
séntese	istuimen	séntese	istua	V	N;GEN;SG
séntese	sinä	séntese	sinä	V	PRO;NOM;SG;2
séntese	vain	séntese	vain	V	ADV
fixérono	ne	fixérono	se	V	PRO;NOM;PL
fixérono	he	fixérono	hän	V	PRO;NOM;PL;3
fixérono	done	fixérono	done	V	
profunda	syvemmälle	profundo	syvemmälle	ADJ	ADV
profunda	deep	profundo	deep	ADJ	
levaban	ne	levar	se	V	PRO;NOM;PL
levaban	he	levar	hän	V	PRO;NOM;PL;3
levaban	olivat	levar	olla	V	V;IND;PL;3;PST;FIN;ACT
levaban	olivatko	levar	olla	V	V;IND;PL;3;PST;FIN;ACT
provoca	syyt	provocar	syy	V	N;NOM;PL
provoca	syitä	provocar	syy	V	N;PRT;PL
provoca	tuo	provocar	tuo	V	PRO;NOM;SG
provoca	että	provocar	että	V	CONJ
aprendemos	oppi	aprender	oppia	V	N;NOM;SG
xace	valheet	xacir	valhe	V	N;NOM;PL
xace	valheita	xacir	valhea	V	N;PRT;PL
xace	valhe	xacir	valhe	V	N;NOM;SG
perdida	hukassa	perdida	hukassa	V	ADV
gargalladas	naurua	gargallar	naurua	V	N;PRT;SG
gargalladas	nauru	gargallar	naurua	V	N;NOM;SG
gargalladas	jokatapauksessa	gargallar	joka#tapaus	V	N;IN+ESS;SG
dicirvos	sinä	dicirvo	sinä	V	PRO;NOM;SG;2
contestar	vastaus	contestar	vastaus	V	N;NOM;SG
contestar	vastaus	contestar	vastaus	V	N;NOM;SG
contestar	vastauksen	contestar	vastaus	V	N;GEN;SG
dixital	digital	dixital	digital	ADJ	
bicicleta	hänen	bicicleta	hän	N	PRO;GEN;SG;3
endexamais	nähnyt	endexamais	nähdä	ADV	V;NOM;SG;V.PTCP;ACT
endexamais	nähty	endexamais	nähdä	ADV	V;NOM;SG;V.PTCP;PASS
endexamais	nähneet	endexamais	nähdä	ADV	V;NOM;PL;V.PTCP;ACT
comezando	alkuun	comezar	alku	V	N;IN+ALL;SG
comezando	alussa	comezar	alku	V	N;IN+ESS;SG
comezando	alku	comezar	alku	V	N;NOM;SG
comezando	alkaen	comezar	alkaen	V	ADV
comezando	aloittaminen	comezar	aloittaminen	V	N;NOM;SG
comezando	aloitus	comezar	aloitus	V	N;NOM;SG
forman	muoto	formar	muoto	V	N;NOM;SG
forman	muodossa	formar	muoto	V	N;IN+ESS;SG
forman	lomake	formar	lomake	V	N;NOM;SG
forman	make	formar	make	V	
forman	nämä	formar	tämä	V	PRO;NOM;PL
forman	näitä	formar	tämä	V	PRO;PRT;PL
forman	ovat	formar	olla	V	V;IND;PL;3;PRS;FIN;ACT
forman	ovatko	formar	olla	V	V;IND;PL;3;PRS;FIN;ACT
forman	tuo	formar	tuo	V	PRO;NOM;SG
forman	että	formar	että	V	CONJ
fanse	ne	fanse	se	PROPN	PRO;NOM;PL
fanse	he	fanse	hän	PROPN	PRO;NOM;PL;3
fanse	sitten	fanse	sitten	PROPN	ADV
fanse	tehdyt	fanse	tehdä	PROPN	V;NOM;PL;V.PTCP;PASS
fanse	tehty	fanse	tehdä	PROPN	V;NOM;SG;V.PTCP;PASS
fanse	valmistettu	fanse	valmistaa	PROPN	V;NOM;SG;V.PTCP;PASS
fanse	made	fanse	made	PROPN	
oración	rukoile	oración	rukoile	N	V;IMP;SG;2;FIN;ACT
negativo	oli	negativo	olla	ADJ	V;IND;SG;3;PST;FIN;ACT
negativo	oliko	negativo	olla	ADJ	V;IND;SG;3;PST;FIN;ACT
negativo	negatiivisesti	negativo	negatiivisesti	ADJ	ADV
moverse	ympärillä	moverse	ympärillä	PROPN	ADV
moverse	ympäri	moverse	ympäri	PROPN	ADV
moverse	maisemissa	moverse	maisema	PROPN	N;IN+ESS;PL
moverse	siirrä	moverse	siirtä	PROPN	V;IMP;SG;2;FIN;ACT
moverse	siirry	moverse	siirtyä	PROPN	V;IMP;SG;2;FIN;ACT
moverse	muutto	moverse	muutto	PROPN	N;NOM;SG
moverse	liikkeellä	moverse	liike	PROPN	N;AT+ESS
;SG
moverse	liikkuvat	moverse	liikkua	PROPN	V;IND;PL;3;PRS;FIN;ACT
moverse	liikkuu	moverse	liikkua	PROPN	V;IND;SG;3;PRS;FIN;ACT
nuns	harvat	nun	harva	ADV	PRO;NOM;PL
nuns	muutaman	nun	muutama	ADV	PRO;GEN;SG
nuns	harva	nun	harva	ADV	PRO;NOM;SG
nuns	muutama	nun	muutama	ADV	PRO;NOM;SG
dominación	määräävä	dominación	määräävä	N	ADJ;NOM;SG
falarlle	sinä	falarlar	sinä	ADJ	PRO;NOM;SG;2
falarlle	puhuu	falarlar	puhua	ADJ	V;IND;SG;3;PRS;FIN;ACT
falarlle	puhuminen	falarlar	puhuminen	ADJ	N;NOM;SG
falarlle	puhuva	falarlar	puhua	ADJ	V;NOM;SG;V.PTCP;ACT
falarlle	puhetta	falarlar	puhe	ADJ	N;PRT;SG
falarlle	noin	falarlar	noin	ADJ	ADV
falarlle	puhua	falarlar	puhua	ADJ	V;SG;NFIN;ACT
falarlle	puhu	falarlar	puhua	ADJ	V;IMP;SG;2;FIN;ACT
falarlle	sanan	falarlar	sana	ADJ	N;GEN;SG
falarlle	sana	falarlar	sana	ADJ	N;NOM;SG
falarlle	mukaan	falarlar	mukaan	ADJ	ADV
falarlle	mukana	falarlar	mukana	ADJ	ADV
falarlle	with	falarlar	with	ADJ	N;NOM;SG
falarlle	kanssa	falarlar	kanssa	ADJ	ADV
falarlle	puhua	falarlar	puhua	ADJ	V;SG;NFIN;ACT
falarlle	puhu	falarlar	puhua	ADJ	V;IMP;SG;2;FIN;ACT
falarlle	puhetta	falarlar	puhe	ADJ	N;PRT;SG
falarlle	hänen	falarlar	hän	ADJ	PRO;GEN;SG;3
listas	valmis	lista	valmis	N	ADJ;NOM;SG
listas	valmiina	lista	valmis	N	ADJ;FRML;SG
cativa	poika	cativa	poika	ADJ	N;NOM;SG
cativa	pentu	cativa	pentu	ADJ	N;NOM;SG
cativa	kid	cativa	kidossa	ADJ	N;NOM;SG
cativa	likka	cativa	likka	ADJ	N;NOM;SG
cativa	girl	cativa	girl	ADJ	
cativa	tyttö	cativa	tyttö	ADJ	N;NOM;SG
cativa	vähä	cativa	vähän	ADJ	ADV
únicos	ainoastaan	único	ainoastaan	ADJ	ADV
únicos	vain	único	vain	ADJ	ADV
suceder	menossa	suceder	meno	V	N;IN+ESS;SG
suceder	tapahtumassa	suceder	tapahtuma	V	N;IN+ESS;SG
aprende	oppi	aprender	oppia	V	N;NOM;SG
lanza	keihäs	lanzo	keihäs	V	N;NOM;SG
lanza	lance	lanzo	lance	V	N;NOM;SG
lanza	kautta	lanzo	kautta	V	ADV
lanza	läpi	lanzo	läpi	V	ADV
lanza	näyttelijät	lanzo	näyttelijä	V	N;NOM;PL
comúns	hautoja	común	hauta	ADJ	N;PRT;PL
comúns	graves	común	graves	ADJ	PROPN;NOM;SG
comúns	commons	común	commons	ADJ	N;NOM;SG
comúns	ihmiset	común	ihminen	ADJ	N;NOM;PL
comúns	ihmisiä	común	ihminen	ADJ	N;PRT;PL
comúns	henkilöt	común	henkilö	ADJ	N;NOM;PL
compras	ostetaan	compra	ostaa	N	V;IND;PRS;FIN;PASS
compras	ostaa	compra	ostaa	N	V;SG;FIN;ACT
compras	osta	compra	ostaa	N	V;IMP;SG;2;FIN;ACT
escolle	sinä	escoller	sinä	V	PRO;NOM;SG;2
embaixo	down	embaixo	down	N	
embaixo	alas	embaixo	alas	N	ADV
embaixo	alaspäin	embaixo	alaspäin	N	ADV
embaixo	alhaalla	embaixo	alhaalla	N	ADV
embaixo	alapuolelle	embaixo	alapuolelle	N	ADV
embaixo	alle	embaixo	alle	N	ADV
embaixo	alapuolella	embaixo	alapuolella	N	ADV
embaixo	alla	embaixo	alla	N	ADV
embaixo	tuolla	embaixo	tuolla	N	ADV
embaixo	siellä	embaixo	siellä	N	ADV
cega	hän	cega	hän	N	PRO;NOM;SG;3
cega	sokeaa	cega	sokea	N	ADJ;PRT;SG
cega	sokea	cega	sokea	N	ADJ;NOM;SG
cheas	täyden	chea	täysi	N	ADJ;GEN;SG
cheas	täys	chea	täys	N	INTJ
cheas	täydet	chea	täysi	N	ADJ;NOM;PL
cheas	täysi	chea	täysi	N	ADJ;NOM;SG
cheas	täynnä	chea	täynnä	N	ADV
cheas	mukaan	chea	mukaan	N	ADV
cheas	mukana	chea	mukana	N	ADV
cheas	kanssa	chea	kanssa	N	ADV
ardendo	tulipalo	arder	tuli#palo	V	N;NOM;SG
ardendo	polttaminen	arder	polttaminen	V	N;NOM;SG
ardendo	pala	arder	pala	V	N;NOM;SG
ardendo	putoaminen	arder	putoaminen	V	N;NOM;SG
ardendo	down	arder	down	V	
ardendo	alas	arder	alas	V	ADV
ardendo	alaspäin	arder	alaspäin	V	ADV
fármaco	tuo	fármaco	tuo	N	PRO;NOM;SG
fármaco	että	fármaco	että	N	CONJ
porqué	tietää	porqué	tietää	ADV	V;IND;SG;PRS;FIN;ACT
porqué	tiedä	porqué	tietää	ADV	V;IMP;SG;2;FIN;ACT
intentalo	yrittää	intentalo	yrittää	PROPN	V;IND;SG;3;PRS;FIN;ACT
intentalo	yritän	intentalo	yrittää	PROPN	V;IND;SG;1;PRS;FIN;ACT
intentalo	kokeile	intentalo	kokeilla	PROPN	V;IMP;SG;2;FIN;ACT
intentalo	yritä	intentalo	yrittää	PROPN	V;IMP;SG;2;FIN;ACT
raio	ray	raio	ray	N	PROPN;NOM;SG
raio	vittu	raio	vittu	N	INTJ
semellantes	tuo	semellante	tuo	ADJ	PRO;NOM;SG
semellantes	että	semellante	että	ADJ	CONJ
leu	hän	leu	hän	V	PRO;NOM;SG;3
leu	ilkeä	leu	ilkeä	V	ADJ;NOM;SG
tristes	surullista	triste	surullinen	N	ADJ;PRT;SG
tristes	surullinen	triste	surullinen	N	ADJ;NOM;SG
escribín	kirjalliset	escribir	kirjallinen	V	ADJ;NOM;PL
voto	äänestää	voto	äänestää	N	V;SG;NFIN;ACT
voto	sano	voto	sanoa	N	V;IMP;SG;2;FIN;ACT
tristeza	ainoastaan	tristeza	ainoastaan	N	ADV
tristeza	vain	tristeza	vain	N	ADV
ambición	kunnianhimoinen	ambición	kunnian#himoinen	N	ADJ;NOM;SG
dixera	hänet	dicir	hän	V	PRO;ACC;SG;3
ilegal	merkintä	ilegal	merkintä	ADJ	N;NOM;SG
pagamos	palkka	pagar	palkka	V	N;NOM;SG
depósito	tallettaa	depósito	tallettaa	N	V;IND;SG;3;PRS;FIN;ACT
depósito	rice	depósito	rice	N	PROPN;NOM;SG
mellora	parantaminen	mellorar	parantaminen	V	N;NOM;SG
mellora	parannuksia	mellorar	parannus	V	N;PRT;PL
mellora	parannukset	mellorar	parannus	V	N;NOM;PL
mellora	paraneminen	mellorar	paraneminen	V	N;NOM;SG
mellora	parannus	mellorar	parannus	V	N;NOM;SG
mellora	törmäys	mellorar	törmäys	V	N;NOM;SG
mellora	vaikutusta	mellorar	vaikutus	V	N;PRT;SG
mellora	vaikutus	mellorar	vaikutus	V	N;NOM;SG
mellora	vaikutuksen	mellorar	vaikutus	V	N;GEN;SG
mellora	vaikutukset	mellorar	vaikutus	V	N;NOM;PL
mellora	varten	mellorar	varten	V	ADV
regular	säännöllisesti	regular	säännöllisesti	V	ADV
regular	tavallinen	regular	tavallinen	V	ADJ;NOM;SG
regular	säännöllinen	regular	säännöllinen	V	ADJ;NOM;SG
regular	säännölliset	regular	säännöllinen	V	ADJ;NOM;PL
regular	meijän	regular	miejä	V	ADV
regular	meidän	regular	minä	V	PRO;GEN;PL;1
escrita	kirjalliset	escribir	kirjallinen	V	ADJ;NOM;PL
escrita	kirjoittaminen	escribir	kirjoittaminen	V	N;NOM;SG
escrita	kirjoitus	escribir	kirjoitus	V	N;NOM;SG
escrita	kirjoitusta	escribir	kirjoitus	V	N;PRT;SG
repetir	toista	repetir	toinen	V	PRO;PRT;SG
repetir	vain	repetir	vain	V	ADV
repetir	tuo	repetir	tuo	V	PRO;NOM;SG
repetir	että	repetir	että	V	CONJ
repetir	uudestaan	repetir	uudestaan	V	ADV
repetir	uudelleen	repetir	uudelleen	V	ADV
repetir	taas	repetir	taas	V	ADV
repetir	jälleen	repetir	jälleen	V	ADV
repetir	toistuva	repetir	toistua	V	ADJ;NOM;SG
repetir	lisää	repetir	lisää	V	ADV
repetir	enemmän	repetir	enemmän	V	ADV
importan	noin	importar	noin	V	ADV
importan	don	importar	don	V	PROPN;NOM;SG
importan	mielen	importar	mieli	V	N;GEN;SG
importan	mieli	importar	mieli	V	N;NOM;SG
tratan	ovat	tratar	olla	V	V;IND;PL;3;PRS;FIN;ACT
tratan	ovatko	tratar	olla	V	V;IND;PL;3;PRS;FIN;ACT
tratan	herkku	tratar	herkku	V	N;NOM;SG
tratan	noin	tratar	noin	V	ADV
israel	israelin	israel	israeli	PROPN	N;GEN;SG
israel	israel	israel	israel	PROPN	N;NOM;SG
israel	israelista	israel	israelinen	PROPN	N;IN+ABL;SG
israel	israelissa	israel	israeli	PROPN	N;IN+ESS;SG
sobe	rush	sober	rush	V	
decide	hän	decidir	hän	V	PRO;NOM;SG;3
decide	mukaan	decidir	mukaan	V	ADV
decide	mukana	decidir	mukana	V	ADV
decide	with	decidir	with	V	N;NOM;SG
decide	kanssa	decidir	kanssa	V	ADV
decide	päätä	decidir	pää	V	N;PRT;SG
merquei	varten	merquei	varten	V	ADV
of	ääntä	of	ääni	PROPN	N;PRT;SG
of	äänen	of	ääni	PROPN	N;GEN;SG
of	ääni	of	ääni	PROPN	N;NOM;SG
of	isle	of	isle	PROPN	
of	saari	of	saari	PROPN	N;NOM;SG
responde	vastaus	responder	vastaus	V	N;NOM;SG
responde	sinä	responder	sinä	V	PRO;NOM;SG;2
descoñecido	tuntematon	descoñecido	tuntematon	N	ADJ;NOM;SG
pareceu	tuo	parecer	tuo	V	PRO;NOM;SG
pareceu	että	parecer	että	V	CONJ
pareceu	oliko	parecer	olla	V	V;IND;SG;3;PST;FIN;ACT
pareceu	ajatus	parecer	ajatus	V	N;NOM;SG
miraba	oliko	mirabar	olla	V	V;IND;SG;3;PST;FIN;ACT
miraba	hän	mirabar	hän	V	PRO;NOM;SG;3
miraba	kello	mirabar	kello	V	N;NOM;SG
fixéchelo	tehty	fixéchelo	tehdä	N	V;NOM;SG;V.PTCP;PASS
fixéchelo	done	fixéchelo	done	N	
fixéchelo	sinä	fixéchelo	sinä	N	PRO;NOM;SG;2
fixéchelo	teki	fixéchelo	tehdä	N	V;IND;SG;3;PST;FIN;ACT
empezo	alku	empezo	alku	V	N;NOM;SG
empezo	käynnistä	empezo	käynti	V	N;IN+ABL;SG
empezo	ensin	empezo	ensin	V	ADV
empezo	ensimmäinen	empezo	ensimmäinen	V	ADJ;NOM;SG
empezo	eka	empezo	ensin	V	N;NOM;SG
empezo	ensiksi	empezo	ensiksi	V	ADV
empezo	alkuun	empezo	alku	V	N;IN+ALL;SG
empezo	alussa	empezo	alku	V	N;IN+ESS;SG
empezo	alku	empezo	alku	V	N;NOM;SG
comprobar	testi	comprobar	testi	V	N;NOM;SG
comprobar	testin	comprobar	testi	V	N;GEN;SG
comprobar	ulos	comprobar	ulos	V	ADV
comprobar	nää	comprobar	tämä	V	PRO;NOM;PL
comprobar	tarkistus	comprobar	tarkistus	V	N;NOM;SG
comprobar	check	comprobar	check	V	N;NOM;SG
baixou	down	baixar	down	V	
baixou	alas	baixar	alas	V	ADV
baixou	alaspäin	baixar	alaspäin	V	ADV
baixou	tuolla	baixar	tuolla	V	ADV
baixou	siellä	baixar	siellä	V	ADV
gravar	levy	gravar	levy	V	N;NOM;SG
gravar	ennätys	gravar	ennätys	V	N;NOM;SG
gravar	nauhoitus	gravar	nauhoitus	V	N;NOM;SG
gravar	kirjaaminen	gravar	kirjaaminen	V	N;NOM;SG
gravar	tallentaminen	gravar	tallentaminen	V	N;NOM;SG
gravar	tallennus	gravar	tallennus	V	N;NOM;SG
gravar	elokuva	gravar	elo#kuva	V	N;NOM;SG
gravar	kalvo	gravar	kalvo	V	N;NOM;SG
gravar	filmi	gravar	filmi	V	N;NOM;SG
aplicación	kirjoittaa	aplicación	kirjoittaa	N	V;IND;SG;3;PRS;FIN;ACT
aplicación	kirjoita	aplicación	kirja	N	V;IMP;SG;2;FIN;ACT
aplicación	kirjoitetaan	aplicación	kirjoittaa	N	V;IND;PRS;FIN;PASS
aplicación	ovat	aplicación	olla	N	V;IND;PL;3;PRS;FIN;ACT
aplicación	ovatko	aplicación	olla	N	V;IND;PL;3;PRS;FIN;ACT
aplicación	toteutettu	aplicación	toteuttaa	N	V;NOM;SG;V.PTCP;PASS
aplicación	toteutettiin	aplicación	toteuttaa	N	V;IND;PST;FIN;PASS
aplicación	täytäntöön	aplicación	täytäntöön	N	ADV
gaiola	cage	gaiola	cage	N	PROPN;NOM;SG
colección	määritä	colección	määrittää	N	V;IMP;SG;2;FIN;ACT
colección	asettaa	colección	asettaa	N	V;IND;SG;FIN;ACT
colección	aseta	colección	asettaa	N	V;IMP;SG;2;FIN;ACT
colección	asetettu	colección	asettaa	N	V;NOM;SG;V.PTCP;PASS
longos	kauan	longo	kauan	ADJ	ADV
longos	pitkään	longo	pitkään	ADJ	ADV
longos	long	longo	long	ADJ	
tirou	heitto	ter	heitto	V	N;NOM;SG
colectiva	kolhoosi	colectivo	kolho#osa	ADJ	N;NOM;SG
medrou	aikuinen	medrar	aikuinen	V	ADJ;NOM;SG
apostas	much	aposta	much	N	
apostas	paljon	aposta	paljon	N	ADV
apostas	paljo	aposta	paljon	N	ADV
apostas	sinä	aposta	sinä	N	PRO;NOM;SG;2
iría	olisi	ir	olla	V	V;COND;SG;3;FIN;ACT
iría	menossa	ir	meno	V	N;IN+ESS;SG
iría	hän	ir	hän	V	PRO;NOM;SG;3
cheira	tuoksu	cheira	tuoksu	V	N;NOM;SG
cheira	haju	cheira	haju	V	N;NOM;SG
discos	kirjataan	disco	kirjata	N	V;IND;PRS;FIN;PASS
discos	records	disco	records	N	PROPN;NOM;SG
discos	syvältä	disco	syvä	N	ADJ;AT+ABL;SG
pomba	oli	pomba	olla	N	V;IND;SG;3;PST;FIN;ACT
pomba	oliko	pomba	olla	N	V;IND;SG;3;PST;FIN;ACT
mafia	mafian	mafia	mafia	PROPN	N;GEN;SG
mafia	mafia	mafia	mafi	PROPN	N;NOM;SG
mafia	mafian	mafia	mafia	PROPN	N;GEN;SG
mafia	mafia	mafia	mafi	PROPN	N;NOM;SG
deixemos	lähde	deixar	lähde	V	N;NOM;SG
avisar	varoitus	avisar	varoitus	V	N;NOM;SG
avisar	kutsu	avisar	kutsu	V	N;NOM;SG
avisar	puhelu	avisar	puhelu	V	N;NOM;SG
avisar	sinä	avisar	sinä	V	PRO;NOM;SG;2
vindeira	seuraavaksi	vindeira	seuraavaksi	ADJ	ADV
vindeira	tapaaminen	vindeira	tapaaminen	ADJ	N;NOM;SG
vindeira	tavata	vindeira	tavata	ADJ	V;SG;NFIN;ACT
vindeira	tapaa	vindeira	tapa	ADJ	N;PRT;SG
franco	frank	franco	frank	N	PROPN;NOM;SG
franco	varten	franco	varten	N	ADV
pagou	bill	pagar	bill	V	PROPN;NOM;SG
pagou	lasku	pagar	lasku	V	N;NOM;SG
pagou	palkka	pagar	palkka	V	N;NOM;SG
viñese	täällä	viñer	täällä	V	ADV
viñese	tässä	viñer	tämä	V	PRO;IN+ESS;SG
viñese	hänen	viñer	hän	V	PRO;GEN;SG;3
viñese	tulossa	viñer	tulo	V	N;IN+ESS;SG
confesar	make	confesar	make	V	
confesar	tunnustus	confesar	tunnustus	V	N;NOM;SG
confesar	tunnustuksen	confesar	tunnustus	V	N;GEN;SG
confesar	tunnusta	confesar	tuntu	V	N;PRT;SG
touro	bull	touro	bull	N	
cineclube	tekstitys	cineclubir	tekstitys	PROPN	N;NOM;SG
cineclube	tekstitykset	cineclubir	tekstitys	PROPN	N;NOM;PL
compostela	loppu	compostela	loppu	PROPN	N;NOM;SG
compostela	loppua	compostela	loppu	PROPN	N;PRT;SG
compostela	päättyy	compostela	päättyä	PROPN	V;IND;SG;3;PRS;FIN;ACT
compostela	lopussa	compostela	loppu	PROPN	N;IN+ESS;SG
compostela	päättynyt	compostela	päättyä	PROPN	V;NOM;SG;V.PTCP;ACT
compostela	tekstitys	compostela	tekstitys	PROPN	N;NOM;SG
compostela	tekstitykset	compostela	tekstitys	PROPN	N;NOM;PL
pono	pistä	pono	pistää	N	V;IMP;SG;2;FIN;ACT
pono	laita	pono	laittaa	N	V;IMP;SG;2;FIN;ACT
pono	laittakaa	pono	laittaa	N	V;IMP;SG;2;FIN;ACT
heite	sinä	heite	sinä	PROPN	PRO;NOM;SG;2
prato	pääasialliset	prato	pää#asiallinen	N	ADJ;NOM;PL
prato	pääasiallinen	prato	pää#asiallinen	N	ADJ;NOM;SG
prato	tärkein	prato	tärkeä	N	ADJ;NOM;RL;SG
prato	tärkeimmät	prato	tärkeä	N	ADJ;NOM;RL;PL
berros	itkeä	berro	itkeä	N	V;SG;NFIN;ACT
berros	itke	berro	itke	N	V;IMP;SG;2;FIN;ACT
berros	huutaa	berro	huutaa	N	V;IND;SG;3;PRS;FIN;ACT
dígoche	sinä	dígoche	sinä	V	PRO;NOM;SG;2
dígoche	toista	dígoche	toinen	V	PRO;PRT;SG
diaño	piru	diar	piru	N	INTJ
diaño	devil	diar	devil	N	
diaño	mukaan	diar	mukaan	N	ADV
diaño	mukana	diar	mukana	N	ADV
diaño	kanssa	diar	kanssa	N	ADV
farta	oli	farta	olla	N	V;IND;SG;3;PST;FIN;ACT
farta	sairasta	farta	sairas	N	ADJ;PRT;SG
farta	sairas	farta	sairas	N	ADJ;NOM;SG
farta	sairaat	farta	sairas	N	ADJ;NOM;PL
farta	syötetty	farta	syöttää	N	V;NOM;SG;V.PTCP;PASS
anoxado	vihainen	anoxar	vihainen	V	ADJ;NOM;SG
peche	lähellä	peche	lähellä	N	ADV
peche	sulje	peche	sulkea	N	V;IMP;SG;2;FIN;ACT
toquio	tokioon	toquio	tokio	PROPN	N;IN+ALL;SG
toquio	tokion	toquio	tokio	PROPN	N;GEN;SG
vd	sinä	vd	sinä	PROPN	PRO;NOM;SG;2
déixaa	hänen	déixar	hän	N	PRO;GEN;SG;3
déixaa	poistu	déixar	poistua	N	V;IMP;SG;2;FIN;ACT
déixaa	jätä	déixar	jättää	N	V;IMP;SG;2;FIN;ACT
déixaa	yksistään	déixar	yksistään	N	ADV
déixaa	yksin	déixar	yksin	N	ADV
déixaa	yksinään	déixar	yksinään	N	ADV
soubo	ulos	soubo	ulos	V	ADV
soubo	oppi	soubo	oppia	V	N;NOM;SG
hitler	hitlerin	hitler	hitleri	PROPN	N;GEN;SG
hitler	hitler	hitler	hitler	PROPN	N;NOM;SG
hitler	hitleriä	hitler	hitleri	PROPN	N;PRT;SG
gado	down	gado	down	N	
gado	alas	gado	alas	N	ADV
gado	alaspäin	gado	alaspäin	N	ADV
gado	tuolla	gado	tuolla	N	ADV
gado	siellä	gado	siellä	N	ADV
juan	juan	juan	juan	PROPN	PROPN;NOM;SG
s	mills	s	mills	N	PROPN;NOM;SG
apetece	pikemminkin	apetecer	pikemminkin	V	ADV
apetece	mieluummin	apetecer	mieluummin	V	ADV
apetece	kuten	apetecer	kuten	V	CONJ
apetece	kuin	apetecer	kuin	V	CONJ
apetece	tunne	apetecer	tunne	V	N;NOM;SG
coñecelo	tietää	coñecelo	tietää	N	V;IND;SG;PRS;FIN;ACT
coñecelo	tiedä	coñecelo	tietää	N	V;IMP;SG;2;FIN;ACT
coñecelo	sinä	coñecelo	sinä	N	PRO;NOM;SG;2
coñecelo	tavata	coñecelo	tavata	N	V;SG;NFIN;ACT
coñecelo	hänet	coñecelo	hän	N	PRO;ACC;SG;3
acabe	loppu	acabar	loppu	V	N;NOM;SG
acabe	loppua	acabar	loppu	V	N;PRT;SG
acabe	lopussa	acabar	loppu	V	N;IN+ESS;SG
acabe	kun	acabar	kun	V	CONJ
acabe	milloin	acabar	milloin	V	ADV
acabe	loppuun	acabar	loppu	V	N;IN+ALL;SG
acabe	ohi	acabar	ohi	V	ADV
acabe	yli	acabar	yli	V	ADV
acabe	done	acabar	done	V	
detective	eye	detective	eye	N	
detective	yksityisiä	detective	yksityinen	N	ADJ;PRT;PL
detective	yksityiset	detective	yksityinen	N	ADJ;NOM;PL
detective	yksityisen	detective	yksityinen	N	ADJ;GEN;SG
detective	yksityinen	detective	yksityinen	N	ADJ;NOM;SG
déixanos	lähde	déixano	lähde	V	N;NOM;SG
micho	kitty	micho	kitty	N	
chinatown	chinatown	chinatown	chinatown	N	PROPN;NOM;SG
xenerais	kaksi	xeneral	kaksi	N	NUM;NOM;SG
xenerais	kaks	xeneral	kaksi	N	NUM;NOM;SG
xenerais	tapettu	xeneral	tapata	N	V;NOM;SG;V.PTCP;PASS
xenerais	tappanut	xeneral	tappaa	N	V;NOM;SG;V.PTCP;ACT
xenerais	tappoi	xeneral	tappaa	N	V;IND;SG;3;PST;FIN;ACT
gwen	gwen	gwen	gwen	PROPN	PROPN;NOM;SG
camiñantes	valkoiset	camiñante	valkoinen	N	ADJ;NOM;PL
camiñantes	valkoinen	camiñante	valkoinen	N	ADJ;NOM;SG
camiñantes	valkoista	camiñante	valkoinen	N	ADJ;PRT;SG
tyrion	tyrion	tyrion	tyrikon	PROPN	N;NOM;SG
drogo	will	drogo	will	N	
afganistán	afganistan	afganistán	afganista	PROPN	N;GEN;SG
afganistán	afganistanin	afganistán	afganistan	PROPN	N;GEN;SG
díxenlles	kerrottu	díxenlles	kertoa	PROPN	V;NOM;SG;V.PTCP;PASS
díxenlles	kertoi	díxenlles	kertoa	PROPN	V;IND;SG;3;PST;FIN;ACT
díxenlles	kertonut	díxenlles	kertoa	PROPN	V;NOM;SG;V.PTCP;ACT
díxenlles	sanoi	díxenlles	sanoa	PROPN	V;IND;SG;3;PST;FIN;ACT
cerebral	aivoja	cerebral	aivot	ADJ	N;PRT;PL
cerebral	aivo	cerebral	aivo	ADJ	N;NOM;SG
cerebral	aivot	cerebral	aivot	ADJ	N;NOM;PL
complexo	monimutkaista	complexo	monimutkainen	N	ADJ;PRT;SG
complexo	monitahoinen	complexo	moni#tahoinen	N	ADJ;NOM;SG
