اتھاہ	derinden	اتھاہ	derin		ADJ;AT+ABL;SG;3
بیل	creeper	بیل	creeper	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیل	sürüngen	بیل	sürünge	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیلا	korkak	بِیلا	korkak	PROPN;NOM;MASC;SG;3	
بیلا	zaman	بیلا	zaman	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیلا	vakit	بیلا	vakit	PROPN;NOM;MASC;SG;3	
بیلا	süre	بیلا	süre	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیلا	time	بیلا	tim	PROPN;NOM;MASC;SG;3	
بیلا	kupa	بیلا	kupa	PROPN;NOM;MASC;SG;3	
بیلا	kupası	بیلا	kupa	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیلا	cup	بیلا	cup	PROPN;NOM;MASC;SG;3	
بیلا	fincan	بیلا	fincan	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیلا	bardak	بیلا	bardak	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیلا	fırsatlar	بیلا	fırsat	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
بیلا	fırsatı	بیلا	fırsatı	PROPN;NOM;MASC;SG;3	
بیلا	fırsat	بیلا	fırsat	PROPN;NOM;MASC;SG;3	
بیلا	adet	بیلا	adet	PROPN;NOM;MASC;SG;3	
بیلا	nokta	بیلا	nokta	PROPN;NOM;MASC;SG;3	
بیلا	dönem	بیلا	dön	PROPN;NOM;MASC;SG;3	
بیلچہ	küreği	بیلچہ	kürek		N;NOM;SG;3
بیلن	paten	بیلن	paten		N;NOM;SG;3
بیلنی	dal	بیلنی	dal	PROPN;NOM;MASC;SG;3	
بیلنی	dalın	بیلنی	dal	PROPN;NOM;MASC;SG;3	N;GEN;SG;3
بیلنی	şube	بیلنی	şube	PROPN;NOM;MASC;SG;3	
بیلنی	sürgülü	بیلنی	sürgülü	PROPN;NOM;MASC;SG;3	
بیلنی	bolt	بیلنی	bolt	PROPN;NOM;MASC;SG;3	
بیلی	koruyucu	بیلی	koruyucu	PROPN;NOM;MASC;SG;3	
بیلی	destekçi	بیلی	destekçi	PROPN;NOM;MASC;SG;3	
بِیم	tehlike	بِیم	tehlike	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیم	terör	بِیم	terö	PROPN;NOM;MASC;SG;3	
بِیم	dehşet	بِیم	dehşet	PROPN;NOM;MASC;SG;3	
بِیم	korku	بِیم	korku	PROPN;NOM;MASC;SG;3	
بِیم	korkmak	بِیم	kork	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
بِیمار	aşık	بِیمار	aşık	PROPN;NOM;MASC;SG;3	
بِیمار	sevgili	بِیمار	sevgili	PROPN;NOM;MASC;SG;3	
بِیمار	hasta	بِیمار	hasta	PROPN;NOM;MASC;SG;3	
بِیمار	hastayım	بِیمار	hastayım	PROPN;NOM;MASC;SG;3	V;PFV;OPT;SG;1;POS;PRS
بِیمار	hasta	بِیمار	hasta	PROPN;NOM;MASC;SG;3	
بِیمار	sabırlı	بِیمار	sabırlı	PROPN;NOM;MASC;SG;3	
بیمارستان	hastane	بیمارستان	hastan	PROPN;NOM;MASC;SG;3	
بیمارستان	hastahane	بیمارستان	hastahane	PROPN;NOM;MASC;SG;3	
بِیماری	hastalık	بِیماری	hastalık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیماری	hastalık	بِیماری	hastalık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیماری	hastalıklar	بِیماری	hastalık	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
بِیماری	hastalık	بِیماری	hastalık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیماری	düzensizlik	بِیماری	düzensizlik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیماری	bozukluğu	بِیماری	bozukluk	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیماری	bozukluk	بِیماری	bozukluk	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیمہ	sigortası	بِیمہ	sigorta	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیمہ	sigorta	بِیمہ	sigorta	PROPN;NOM;MASC;SG;3	
بَین	arasında	بَین	ara	PROPN;NOM;MASC;SG;3	ADJ;ESS;SG;3
بَین	arasına	بَین	ara	PROPN;NOM;MASC;SG;3	ADJ;DAT;SG;3
بَین	arası	بَین	ara	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG;3
بَین	arasındaki	بَین	ara	PROPN;NOM;MASC;SG;3	ADJ;ESS;SG;3
بَین	arasında	بَین	ara	PROPN;NOM;MASC;SG;3	ADJ;ESS;SG;3
بَین	aralık	بَین	aralık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَین	aralığı	بَین	aralık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَین	aralıklı	بَین	aralıklı	PROPN;NOM;MASC;SG;3	
بَین	uzaklık	بَین	uzaklık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَین	mesafeler	بَین	mesafe	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
بَین	mesafe	بَین	mesafe	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَین	feryat	بَین	feryat	PROPN;NOM;MASC;SG;3	
بَیں	soldaki	بَیں	soldaki	V;PL;FIN;ACT	
بَیں	soldan	بَیں	sol	V;PL;FIN;ACT	ADJ;AT+ABL;SG;3
بَیں	sol	بَیں	sol	V;PL;FIN;ACT	
بَیں	sola	بَیں	sola	V;PL;FIN;ACT	
بِین	bakıyor	بِین	bak		V;PROG;IND;SG;3;POS;INFM;PRS
بِین	bakmak	بِین	bak		V;PFV;NOM;IND;POS;PRS;V.MSDR
بِین	bakıyorum	بِین	bak		V;PROG;IND;SG;1;POS;INFM;PRS
بِین	görünüyor	بِین	görün		V;PROG;IND;SG;3;POS;INFM;PRS
بِین	görmek	بِین	gör		V;PFV;NOM;IND;POS;PRS;V.MSDR
خوردبین	mikroskop	خوردبین	mikroskop	PROPN;NOM;MASC;SG;3	
دوربین	dürbün	دوربین	dürbün	N;NOM;FEM;SG;3	
بیّن	açık	بیّن	açık		ADJ
بیّن	temizle	بیّن	temiz		V;PFV;IMP;SG;2;POS;PRS
بِینائی	görme	بِینائی	gör	PROPN;NOM;MASC;SG;3	
بِینائی	vizyon	بِینائی	vizyon	PROPN;NOM;MASC;SG;3	
بَینجنی	mor	بَینجنی	mor	PROPN;NOM;MASC;SG;3	
بِیندی	taç	بِیندی	taç	PROPN;NOM;MASC;SG;3	
بِیندھنا	boncuk	بِیندھنا	boncuk	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیندھنا	sıkıcı	بِیندھنا	sıkıcı	PROPN;NOM;MASC;SG;3	
بِیندھنا	katla	بِیندھنا	kat	PROPN;NOM;MASC;SG;3	
بِیندھنا	kat	بِیندھنا	kat	PROPN;NOM;MASC;SG;3	
بِیندھنا	örgü	بِیندھنا	örgü	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِیندھنا	pierce	بِیندھنا	pierce	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
بِینڈ	yığın	بِینڈ	yığın	PROPN;NOM;MASC;SG;3	
بِینڈ	yığını	بِینڈ	yığ	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
بِینڈ	demet	بِینڈ	demet	PROPN;NOM;MASC;SG;3	
بَینڈا	zor	بَینڈا	zor	PROPN;NOM;MASC;SG;3	
بَینڈا	zoru	بَینڈا	zoru	PROPN;NOM;MASC;SG;3	
بَینڈا	sert	بَینڈا	sert	PROPN;NOM;MASC;SG;3	
بَینڈا	yamuk	بَینڈا	yamuk	PROPN;NOM;MASC;SG;3	
بَینڈا	eğri	بَینڈا	eğri	PROPN;NOM;MASC;SG;3	
بَینڈا	zor	بَینڈا	zor	PROPN;NOM;MASC;SG;3	
بَینڈا	zordur	بَینڈا	zor	PROPN;NOM;MASC;SG;3	
بَینڈا	zordu	بَینڈا	zor	PROPN;NOM;MASC;SG;3	
بِینش	hikmet	بِینش	hikmet	PROPN;NOM;MASC;SG;3	
بِینش	bilgelik	بِینش	bilgelik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِینش	görmek	بِینش	gör	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
بَینک	banka	بَینک	banka	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بَینک	bank	بَینک	bank	PROPN;NOM;MASC;SG;3	
بَینکار	bankacı	بَینکار	bankacı	PROPN;NOM;MASC;SG;3	
بَینگنی	mor	بَینگنی	mor	PROPN;NOM;MASC;SG;3	
بِیننا	seç	بِین	seç	V;SG;NFIN;ACT	
بِیننا	topla	بِین	topla	V;SG;NFIN;ACT	
بَینی	merkezi	بَینی	merkez	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
بَینی	merkez	بَینی	merkez	PROPN;NOM;MASC;SG;3	
بِینی	burnunu	بِینی	burun	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
بِینی	burnun	بِینی	burun	PROPN;NOM;MASC;SG;3	N;GEN;SG;3
بِینی	burnu	بِینی	burun	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بِینی	burun	بِینی	burun	PROPN;NOM;MASC;SG;3	
بیوپار	trafik	بیوپار	trafik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیوپار	takas	بیوپار	takas	PROPN;NOM;MASC;SG;3	
بیوپار	ticaret	بیوپار	ticaret	PROPN;NOM;MASC;SG;3	
بیوپار	business	بیوپار	business	PROPN;NOM;MASC;SG;3	
بیوپار	işletme	بیوپار	işle	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
بیوپار	iş	بیوپار	iş	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیوپار	ticaret	بیوپار	ticaret	PROPN;NOM;MASC;SG;3	
بیوپاری	satıcı	بیوپاری	satıcı	PROPN;NOM;MASC;SG;3	
بیوپاری	dağıtıcı	بیوپاری	dağıtıcı	PROPN;NOM;MASC;SG;3	
بیوپاری	satıcısı	بیوپاری	satıcı	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیوپاری	tüccar	بیوپاری	tüccar	PROPN;NOM;MASC;SG;3	
بیوپاری	işyeri	بیوپاری	işyeri	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیوپاری	tüccar	بیوپاری	tüccar	PROPN;NOM;MASC;SG;3	
بیورا	zekâ	بیورا	zekâ	PROPN;NOM;MASC;SG;3	
بیورا	zeka	بیورا	zeka	PROPN;NOM;MASC;SG;3	
بیورا	istihbarat	بیورا	istihbarat	PROPN;NOM;MASC;SG;3	
بیورا	haberler	بیورا	haber	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
بیورا	haberleri	بیورا	haber	PROPN;NOM;MASC;SG;3	N;NOM;PL;3
بیورا	haber	بیورا	haber	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیورا	tarihi	بیورا	tarih	PROPN;NOM;MASC;SG;3	
بیورا	geçmiş	بیورا	geç	PROPN;NOM;MASC;SG;3	
بیورا	tarih	بیورا	tarih	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیوقوف	cahil	بیوقوف	cahil		
بیوقوف	ahmak	بیوقوف	ah		
بیوقوف	aptal	بیوقوف	aptal		
بیوقوف	aptalca	بیوقوف	aptalca		
بیوقوفی	aptallık	بیوقوفی	aptallık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیوہار	business	بیوہار	business	PROPN;NOM;MASC;SG;3	
بیوہار	işletme	بیوہار	işle	PROPN;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
بیوہار	iş	بیوہار	iş	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیوہار	ticaret	بیوہار	ticaret	PROPN;NOM;MASC;SG;3	
بِیوی	hanımefendi	بِیوی	hanımefendi		N;NOM;SG;3
بِیوی	eşi	بِیوی	eş		ADJ;NOM;SG;3
بِیوی	karısı	بِیوی	karı		N;NOM;SG;3
بیہری	üyelik	بیہری	üyelik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیہری	abonelik	بیہری	abonelik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیہری	abone	بیہری	abone	PROPN;NOM;MASC;SG;3	
بیہودگی	ahlaksızlık	بیہودگی	ahlaksızlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیہودگی	müstehcenlik	بیہودگی	müstehcenlik	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بیہودہ	saçma	بیہودہ	saç	ADJ	
بیہودہ	müstehcen	بیہودہ	müstehce	ADJ	
بیہودہ	faul	بیہودہ	faul	ADJ	N;NOM;SG;3
بیہودہ	iğrenç	بیہودہ	iğrenç	ADJ	
بھابھرا	kırmızı	بھابھرا	kırmızı	PROPN;NOM;MASC;SG;3	ADJ
بھابھرا	kirmizi	بھابھرا	kirmiz	PROPN;NOM;MASC;SG;3	
بھابھرا	kızıl	بھابھرا	kızıl	PROPN;NOM;MASC;SG;3	
بھابھرا	red	بھابھرا	red	PROPN;NOM;MASC;SG;3	
بھابھری	kum	بھابھری	kum	PROPN;NOM;MASC;SG;3	
بھابھری	kumu	بھابھری	kumu	PROPN;NOM;MASC;SG;3	
بھابھری	sand	بھابھری	sand	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھابھری	toz	بھابھری	toz	PROPN;NOM;MASC;SG;3	
بھاپ	buhar	بھاپ	buhar	N;NOM;MASC;SG;3	
بھاپ	buhar	بھاپ	buhar	N;NOM;MASC;SG;3	
بھاپنا	tahmin	بھاپنا	tahmin	PROPN;NOM;MASC;SG;3	
بھاتا	favori	بھا	favori	V;IPFV;MASC;SG;V.PTCP;ACT	
بھاتا	etkileyici	بھا	etkileyici	V;IPFV;MASC;SG;V.PTCP;ACT	
بھاتا	büyüleyici	بھا	büyüleyici	V;IPFV;MASC;SG;V.PTCP;ACT	
بھاتا	çekici	بھا	çekici	V;IPFV;MASC;SG;V.PTCP;ACT	
بھاتا	charming	بھا	charming	V;IPFV;MASC;SG;V.PTCP;ACT	N;NOM;SG;3
بھاتا	tercih	بھا	tercih	V;IPFV;MASC;SG;V.PTCP;ACT	
بھاتی	bellows	بھاتی	bellows	V;IPFV;FEM;SG;V.PTCP;ACT	PROPN;NOM;SG;3
بھاٹا	taş	بھاٹا	taş	PROPN;NOM;MASC;SG;3	
بھاٹا	kaya	بھاٹا	kay	PROPN;NOM;MASC;SG;3	
بھاٹا	rock	بھاٹا	rock	PROPN;NOM;MASC;SG;3	
بھاٹا	çukur	بھاٹا	çukur	PROPN;NOM;MASC;SG;3	
بھاٹا	pit	بھاٹا	pit	PROPN;NOM;MASC;SG;3	
بھاٹا	patlıcan	بھاٹا	patlıcan	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاٹا	mağarası	بھاٹا	mağara	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاٹا	mağara	بھاٹا	mağar	PROPN;NOM;MASC;SG;3	
بھاٹا	gelgit	بھاٹا	gelgit	PROPN;NOM;MASC;SG;3	
بھاٹا	cahil	بھاٹا	cahil	PROPN;NOM;MASC;SG;3	
بھاٹا	den	بھاٹا	None	PROPN;NOM;MASC;SG;3	
بھاٹا	taş	بھاٹا	taş	PROPN;NOM;MASC;SG;3	
بھاٹا	tas	بھاٹا	tas	PROPN;NOM;MASC;SG;3	
بھاٹا	taş	بھاٹا	taş	PROPN;NOM;MASC;SG;3	
بھاٹا	kaya	بھاٹا	kay	PROPN;NOM;MASC;SG;3	
بھاٹا	rock	بھاٹا	rock	PROPN;NOM;MASC;SG;3	
بھاٹا	çukur	بھاٹا	çukur	PROPN;NOM;MASC;SG;3	
بھاٹا	pit	بھاٹا	pit	PROPN;NOM;MASC;SG;3	
بھاٹا	patlıcan	بھاٹا	patlıcan	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاٹا	mağarası	بھاٹا	mağara	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاٹا	mağara	بھاٹا	mağar	PROPN;NOM;MASC;SG;3	
بھاٹا	gelgit	بھاٹا	gelgit	PROPN;NOM;MASC;SG;3	
بھاٹا	cahil	بھاٹا	cahil	PROPN;NOM;MASC;SG;3	
بھاٹا	den	بھاٹا	None	PROPN;NOM;MASC;SG;3	
بھاٹا	taş	بھاٹا	taş	PROPN;NOM;MASC;SG;3	
بھاٹا	tas	بھاٹا	tas	PROPN;NOM;MASC;SG;3	
بھاٹا	ebb	بھاٹا	ebb	PROPN;NOM;MASC;SG;3	
بھاٹی	akış	بھاٹی	akış	PROPN;NOM;MASC;SG;3	
بھاٹی	irmak	بھاٹی	irmak	PROPN;NOM;MASC;SG;3	
بھاٹی	akım	بھاٹی	akım	PROPN;NOM;MASC;SG;3	
بھاٹی	akımı	بھاٹی	akım	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاٹی	dere	بھاٹی	dere	PROPN;NOM;MASC;SG;3	
بھار	sorumluluğu	بھار	sorumluluk		N;ACC;SG;3
بھار	sorumluluk	بھار	sorumluluk		N;NOM;SG;3
بھار	ağırlığı	بھار	ağırlık		N;NOM;SG;3
بھار	kilosu	بھار	kilo		N;NOM;SG;3
بھار	yükleyin	بھار	yükle		V;PFV;IMP;PL;2;POS;PRS
بھارت	hindistan	بھارت	hindistan	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
بھارت	hint	بھارت	hint	PROPN;NOM;MASC;SG;3	
بھارجا	destekçi	بھارجا	destekçi	PROPN;NOM;MASC;SG;3	
بھارجا	eş	بھارجا	eş	PROPN;NOM;MASC;SG;3	
بھارجا	eşi	بھارجا	eş	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG;3
بھارجا	karın	بھارجا	kar	PROPN;NOM;MASC;SG;3	
بھارجا	karısı	بھارجا	karı	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاری	hantal	بھاری	hantal	ADJ	
بھاری	yağ	بھاری	yağ	ADJ	
بھاری	şişko	بھاری	şişko	ADJ	
بھاری	fat	بھاری	fat	ADJ	
بھاری	şişman	بھاری	şişman	ADJ	
بھاری	zor	بھاری	zor	ADJ	
بھاری	zoru	بھاری	zoru	ADJ	
بھاری	sert	بھاری	sert	ADJ	
بھاری	uğursuz	بھاری	uğursuz	ADJ	
بھاری	önemlidir	بھاری	önemli	ADJ	
بھاری	önemli	بھاری	önemli	ADJ	
بھاری	sönük	بھاری	sönük	ADJ	
بھاری	donuk	بھاری	donuk	ADJ	
بھاری	sıkıcı	بھاری	sıkıcı	ADJ	
بھاری	zengin	بھاری	zengin	ADJ	
بھاری	rich	بھاری	rich	ADJ	
بھاری	zenginler	بھاری	zengin	ADJ	N;NOM;PL;3
بھاری	kederli	بھاری	kederli	ADJ	
بھاری	gürültülü	بھاری	gürültülü	ADJ	
بھاری	sesli	بھاری	sesli	ADJ	
بھاری	degerli	بھاری	degerli	ADJ	
بھاری	değerlidir	بھاری	değerli	ADJ	
بھاری	değerli	بھاری	değerli	ADJ	
بھاری	büyük	بھاری	büyük	ADJ	
بھاری	devasa	بھاری	devasa	ADJ	
بھاری	harika	بھاری	harik	ADJ	
بھاری	hüzün	بھاری	hüzün	ADJ	
بھاری	üzgün	بھاری	üzgün	ADJ	
بھاری	üzücü	بھاری	üz	ADJ	
بھاری	zor	بھاری	zor	ADJ	
بھاری	zordur	بھاری	zor	ADJ	
بھاری	zordu	بھاری	zor	ADJ	
بھاری	üstünlük	بھاری	üstünlük	ADJ	N;NOM;SG;3
بھاری	üstün	بھاری	üst	ADJ	
بھاری	hantal	بھاری	hantal	ADJ	
بھاری	varlıklı	بھاری	varlıklı	ADJ	
بھاری	zengin	بھاری	zengin	ADJ	
بھاری	ağır	بھاری	ağır	ADJ	
بھاری	agir	بھاری	agir	ADJ	
بھاری	hantal	بھاری	hantal	ADJ	
بھاری	yağ	بھاری	yağ	ADJ	
بھاری	şişko	بھاری	şişko	ADJ	
بھاری	fat	بھاری	fat	ADJ	
بھاری	şişman	بھاری	şişman	ADJ	
بھاری	zor	بھاری	zor	ADJ	
بھاری	zoru	بھاری	zoru	ADJ	
بھاری	sert	بھاری	sert	ADJ	
بھاری	uğursuz	بھاری	uğursuz	ADJ	
بھاری	önemlidir	بھاری	önemli	ADJ	
بھاری	önemli	بھاری	önemli	ADJ	
بھاری	sönük	بھاری	sönük	ADJ	
بھاری	donuk	بھاری	donuk	ADJ	
بھاری	sıkıcı	بھاری	sıkıcı	ADJ	
بھاری	zengin	بھاری	zengin	ADJ	
بھاری	rich	بھاری	rich	ADJ	
بھاری	zenginler	بھاری	zengin	ADJ	N;NOM;PL;3
بھاری	kederli	بھاری	kederli	ADJ	
بھاری	gürültülü	بھاری	gürültülü	ADJ	
بھاری	sesli	بھاری	sesli	ADJ	
بھاری	degerli	بھاری	degerli	ADJ	
بھاری	değerlidir	بھاری	değerli	ADJ	
بھاری	değerli	بھاری	değerli	ADJ	
بھاری	büyük	بھاری	büyük	ADJ	
بھاری	devasa	بھاری	devasa	ADJ	
بھاری	harika	بھاری	harik	ADJ	
بھاری	hüzün	بھاری	hüzün	ADJ	
بھاری	üzgün	بھاری	üzgün	ADJ	
بھاری	üzücü	بھاری	üz	ADJ	
بھاری	zor	بھاری	zor	ADJ	
بھاری	zordur	بھاری	zor	ADJ	
بھاری	zordu	بھاری	zor	ADJ	
بھاری	üstünlük	بھاری	üstünlük	ADJ	N;NOM;SG;3
بھاری	üstün	بھاری	üst	ADJ	
بھاری	hantal	بھاری	hantal	ADJ	
بھاری	varlıklı	بھاری	varlıklı	ADJ	
بھاری	zengin	بھاری	zengin	ADJ	
بھاری	ağır	بھاری	ağır	ADJ	
بھاری	agir	بھاری	agir	ADJ	
بھاریا	eş	بھاریا	eş	PROPN;NOM;MASC;SG;3	
بھاریا	eşi	بھاریا	eş	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG;3
بھاریا	karın	بھاریا	kar	PROPN;NOM;MASC;SG;3	
بھاریا	karısı	بھاریا	karı	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاڑا	kargo	بھاڑا	kargo	PROPN;NOM;MASC;SG;3	
بھاڑا	yük	بھاڑا	yük	PROPN;NOM;MASC;SG;3	
بھاڑا	nakliye	بھاڑا	nakil	PROPN;NOM;MASC;SG;3	
بھاڑا	fiyat	بھاڑا	fiyat	PROPN;NOM;MASC;SG;3	
بھاڑا	fiyatı	بھاڑا	fiyat	PROPN;NOM;MASC;SG;3	N;ACC;SG;3
بھاڑا	bedel	بھاڑا	bedel	PROPN;NOM;MASC;SG;3	
بھاڑا	kiralama	بھاڑا	kiralama	PROPN;NOM;MASC;SG;3	
بھاڑا	kiralık	بھاڑا	kiralık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاڑا	kira	بھاڑا	kira	PROPN;NOM;MASC;SG;3	
بھاس	hafif	بھاس	hafif		ADJ
بھاس	aydınlık	بھاس	aydınlık		N;NOM;SG;3
بھاس	parlaklık	بھاس	parlaklık		N;NOM;SG;3
بھاسُر	parlak	بھاسُر	parlak	PROPN;NOM;MASC;SG;3	
بھاسُر	aydınlık	بھاسُر	aydınlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاسُر	kristal	بھاسُر	kristal	PROPN;NOM;MASC;SG;3	
بھاسُر	crystal	بھاسُر	crystal	PROPN;NOM;MASC;SG;3	PROPN;NOM;SG;3
بھاسکر	işık	بھاسکر	işık	PROPN;NOM;MASC;SG;3	
بھاسکر	hafif	بھاسکر	hafif	PROPN;NOM;MASC;SG;3	ADJ
بھاسکر	light	بھاسکر	light	PROPN;NOM;MASC;SG;3	
بھاسکر	nur	بھاسکر	nur	PROPN;NOM;MASC;SG;3	
بھاسکر	aydınlık	بھاسکر	aydınlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاسکر	parlak	بھاسکر	parlak	PROPN;NOM;MASC;SG;3	
بھاسکر	aydınlık	بھاسکر	aydınlık	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاسکر	ateşle	بھاسکر	ateş	PROPN;NOM;MASC;SG;3	
بھاسکر	ateş	بھاسکر	ateş	PROPN;NOM;MASC;SG;3	
بھاسکر	yangın	بھاسکر	yangın	PROPN;NOM;MASC;SG;3	
بھاسکر	ates	بھاسکر	ates	PROPN;NOM;MASC;SG;3	
بھاشا	konusma	بھاشا	konusma	PROPN;NOM;MASC;SG;3	
بھاشا	konuşma	بھاشا	konuş	PROPN;NOM;MASC;SG;3	
بھاشا	lehçe	بھاشا	lehçe	PROPN;NOM;MASC;SG;3	
بھاشا	lehçesi	بھاشا	lehçe	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاشا	konusma	بھاشا	konusma	PROPN;NOM;MASC;SG;3	
بھاشا	konuşma	بھاشا	konuş	PROPN;NOM;MASC;SG;3	
بھاشا	dil	بھاشا	dil	PROPN;NOM;MASC;SG;3	
بھاشا	dile	بھاشا	dile	PROPN;NOM;MASC;SG;3	
بھاشا	dili	بھاشا	dili	PROPN;NOM;MASC;SG;3	
بھاشا	lisan	بھاشا	lisan	PROPN;NOM;MASC;SG;3	
بھاشا	lehçe	بھاشا	lehçe	PROPN;NOM;MASC;SG;3	
بھاشا	lehçesi	بھاشا	lehçe	PROPN;NOM;MASC;SG;3	N;NOM;SG;3
بھاشن	konusma	بھاشن	konusma	N;NOM;MASC;SG;3	
بھاشن	konuşma	بھاشن	konuş	N;NOM;MASC;SG;3	
بھاشن	adres	بھاشن	adres	N;NOM;MASC;SG;3	
بھاشن	konuşuyor	بھاشن	konuş	N;NOM;MASC;SG;3	V;PROG;IND;SG;3;POS;INFM;PRS
بھاشن	konuşan	بھاشن	konuş	N;NOM;MASC;SG;3	
بھاشن	konuşmak	بھاشن	konuş	N;NOM;MASC;SG;3	V;PFV;NOM;IND;POS;PRS;V.MSDR
بھاشن	konuşmaya	بھاشن	konuş	N;NOM;MASC;SG;3	V;PFV;DAT;IND;POS;PRS;V.MSDR
بھاشن	konuşan	بھاشن	konuş	N;NOM;MASC;SG;3	
بھاشن	konferans	بھاشن	konferans	N;NOM;MASC;SG;3	
بھاشن	nutuk	بھاشن	nutuk	N;NOM;MASC;SG;3	
بھاشن	ders	بھاشن	ders	N;NOM;MASC;SG;3	
بھاکریا	baker	بھاکریا	baker	PROPN;NOM;MASC;SG;3	
بھاکریا	fırıncı	بھاکریا	fırıncı	PROPN;NOM;MASC;SG;3	
بھاکسی	hapishane	بھاکسی	hapishan	PROPN;NOM;MASC;SG;3	
بھاکسی	hapse	بھاکسی	hapis	PROPN;NOM;MASC;SG;3	N;DAT;SG;3
بھاکسی	hapis	بھاکسی	hapis	PROPN;NOM;MASC;SG;3	
بھاکسی	zindan	بھاکسی	zindan	PROPN;NOM;MASC;SG;3	
بھاکسی	zindana	بھاکسی	zindan	PROPN;NOM;MASC;SG;3	N;DAT;SG;3
بھاکسی	hücre	بھاکسی	hücre	PROPN;NOM;MASC;SG;3	
بھاکسی	cep	بھاکسی	cep	PROPN;NOM;MASC;SG;3	
بھاکسی	cezaevi	بھاکسی	cezaevi	PROPN;NOM;MASC;SG;3	
بھاکسی	hapishane	بھاکسی	hapishan	PROPN;NOM;MASC;SG;3	
بھاکسی	hapis	بھاکسی	hapis	PROPN;NOM;MASC;SG;3	
بھاکسی	fırın	بھاکسی	fırın	PROPN;NOM;MASC;SG;3	
بھاکنا	söyle	بھاک	söyle	V;SG;NFIN;ACT	
بھاکنا	de	بھاک	de	V;SG;NFIN;ACT	
