algeriet	algeria	algeri	algeria	N;DEF;NEUT;SG	PROPN
forsinket	tarziu	forsinke	tarziu	V;INDF;SG;PST;V.PTCP	
forsinket	întârziat	forsinke	întârziat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forsinket	târziu	forsinke	târziu	V;INDF;SG;PST;V.PTCP	ADV
forsinket	amânată	forsinke	amâna	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
forsinket	întârziată	forsinke	întârziat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
forsinket	amânat	forsinke	amâna	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forsinket	întârziat	forsinke	întârziat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
forsinket	întârziată	forsinke	întârziat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
baltimore	baltimore	baltimor	baltimore		PROPN
franco	franco	franco	franco		PROPN
jag	jag	jag	jag	N;INDF;MASC+FEM;SG	
striber	dungile	stribe	dungă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
innovation	inovarea	innovation	inovare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
june	june	jun	june	N;INDF;MASC+FEM;SG	
godkendelse	omologarea	godkendelse	omologare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
godkendelse	aprobarea	godkendelse	aprobare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
godkendelse	autorizarea	godkendelse	autorizare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
godkendelse	autorizația	godkendelse	autorizație	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
triumf	triumful	triumf	triumf	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
vogn	caruta	vogn	carut	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vogn	coș	vogn	coș	N;INDF;MASC+FEM;SG	
vogn	trăsura	vogn	trăsură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vogn	camionul	vogn	camion	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
nilsson	nilsson	nilsson	nilsson		PROPN
betydende	semnificativ	betydende	semnificativ	ADJ	ADV
ski	schiuri	ski	schi	N;INDF;NEUT;SG	N;INDF;FEM;PL
ski	ski	ski	ski	N;INDF;NEUT;SG	
ski	ski	ski	ski	N;INDF;NEUT;SG	
doktorgrad	doctoratul	doktorgrad	doctorat	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
atomer	atomii	atome	atom	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
vega	vega	vega	vega	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
jordskælvet	cutremur	jordskælv	cutremur	N;DEF;NEUT;SG	N;INDF;MASC;SG
engineering	ingineria	engineering	inginerie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
udsendelse	difuzat	udsendelse	difuza	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
forrest	forrest	forrest	forrest		PROPN
indkaldt	convocat	indkalde	convoca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
indkaldt	convocat	indkalde	convoca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
indkaldt	chemat	indkalde	chema	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
indkaldt	invocat	indkalde	invoca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kfum	ymca	kfum	ymca	N;INDF;NEUT;SG	PROPN
porte	gates	porte	gates	N;INDF;MASC+FEM;PL	PROPN
porte	porţile	porte	porgă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
porte	porti	porte	porti	N;INDF;MASC+FEM;PL	
porte	porturile	porte	port	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
udlændinge	extraterestrii	udlænding	extraterestru	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
udlændinge	straini	udlænding	strain	N;INDF;MASC+FEM;PL	
udlændinge	străini	udlænding	străin	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
udlændinge	străinii	udlænding	străin	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
modellerne	manechine	model	manechine	N;DEF;NEUT;PL	N;INDF;FEM;PL
modellerne	modele	model	model	N;DEF;NEUT;PL	N;INDF;FEM;PL
gregor	gregor	gregor	gregor	N;INDF;MASC+FEM;SG	PROPN
gregor	grigore	gregor	grigore	N;INDF;MASC+FEM;SG	PROPN
gregor	gregory	gregor	gregory	N;INDF;MASC+FEM;SG	PROPN
nordlig	northern	nordlig	northern	ADJ;INDF;MASC+FEM;SG	PROPN
nordlig	nordul	nordlig	nord	ADJ;INDF;MASC+FEM;SG	N;DEF;MASC;SG
øde	pustie	øde	pustiu	ADJ	N;INDF;FEM;SG
øde	pustiu	øde	pustiu	ADJ	
aston	aston	aston	aston	N;INDF;MASC+FEM;SG	PROPN
benene	picioare	ben	picior	N;DEF;NEUT;PL	N;INDF;FEM;PL
kollegium	facultatea	kollegium	facultate	N;INDF;NEUT;SG	N;DEF;FEM;SG
kollegium	colegiul	kollegium	colegiu	N;INDF;NEUT;SG	N;DEF;MASC;SG
westminster	westminster	westminst	westminster	N;INDF;MASC+FEM;SG	PROPN
doctor	doctore	doctor	doctore		
doctor	doctor	doctor	doctor		N;INDF;MASC;SG
definere	definirea	definere	definire	V;NFIN;ACT	N;DEF;FEM;SG
undgik	evitate	undgå	evita	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
undgik	evitată	undgå	evita	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
undgik	evitat	undgå	evita	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
reguleret	reglată	regulere	regla	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
reguleret	reglementate	regulere	reglementat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
reguleret	reglementat	regulere	reglementat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
reguleret	reglementată	regulere	reglementa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
bistand	ajutoare	bistand	ajutor	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
bistand	asistența	bistand	asistență	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
telefon	telefonul	telefon	telefon	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
dæmningen	dam	dæmning	da	N;DEF;MASC+FEM;SG	
dæmningen	baraj	dæmning	baraj	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
retningslinjer	orientările	retningslinje	orientare	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
brænde	arsură	brænde	arsura	V;NFIN;ACT	N;INDF;FEM;SG
brænde	burn	brænde	burn	V;NFIN;ACT	
brænde	ardere	brænde	ardere	V;NFIN;ACT	N;INDF;FEM;SG
grækerne	greci	græker	grec	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
mercury	mercury	mercury	mercury		PROPN
mercury	mercur	mercury	mercur		N;INDF;MASC;SG
mercury	mercurul	mercury	mercur		N;DEF;MASC;SG
ulf	ulf	ulf	ulf	PROPN	PROPN
katharina	katharina	katharina	katharina	N;INDF;MASC+FEM;SG	PROPN
markus	markus	markus	markus		PROPN
masters	masterat	mast	masterat	N;GEN;INDF;MASC+FEM;PL	N;INDF;MASC;SG
masters	masters	mast	masters	N;GEN;INDF;MASC+FEM;PL	N;INDF;MASC;SG
masters	stăpâni	mast	stăpâni	N;GEN;INDF;MASC+FEM;PL	
masters	stăpânii	mast	stăpân	N;GEN;INDF;MASC+FEM;PL	N;DEF;MASC;PL
amalienborg	amalienborg	amalienborg	amalienborg	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
billund	billund	billund	billund	PROPN	PROPN
moralsk	moral	moralsk	moral	ADV	ADJ;INDF;MASC;SG
moralsk	morala	moralsk	morală	ADV	N;DEF;FEM;SG
moralsk	moral	moralsk	moral	ADV	ADJ;INDF;MASC;SG
moralsk	morală	moralsk	moral	ADV	ADJ;INDF;FEM;SG
intern	interne	intern	intern	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
husstande	gospodăriile	husstand	gospodărie	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
husstande	gospodăriilor	husstand	gospodare	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
søværnet	navy	søværn	navy	N;DEF;NEUT;SG	N;INDF;MASC;SG
søværnet	marină	søværn	marină	N;DEF;NEUT;SG	N;INDF;FEM;SG
afrikansk	africani	afrikansk	african	ADJ;INDF;SG	ADJ;INDF;MASC;PL
afrikansk	africane	afrikansk	african	ADJ;INDF;SG	ADJ;INDF;FEM;PL
parms	parms	parm	parms		
givne	dat	givn	dat	ADJ;PL	ADJ;INDF;MASC;SG
nordic	nordice	nordic	nordic		ADJ;INDF;FEM;PL
nordic	nordic	nordic	nordic		ADJ;INDF;MASC;SG
nordic	nordică	nordic	nordică		ADJ;INDF;FEM;SG
efterår	toamna	efterår	toamnă	N;INDF;NEUT;SG	N;DEF;FEM;SG
efterår	cazi	efterår	cădea	N;INDF;NEUT;SG	V;IND;SG;2;PRS;FIN
efterår	toamna	efterår	toamnă	N;INDF;NEUT;SG	N;DEF;FEM;SG
efterår	cădea	efterår	cădea	N;INDF;NEUT;SG	V;IND;SG;3;IPFV;FIN
reserveret	rezervat	reservere	rezervat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
reserveret	rezervată	reservere	rezervat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
reserveret	rezervat	reservere	rezervat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
reserveret	rezervate	reservere	rezerva	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
helikopter	elicopterul	helikopter	elicopter	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
helikopter	elicopterele	helikopter	elicoptere	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
helikopter	elicoptere	helikopter	elicoptere	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
udvist	expulzat	udvise	expulza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udvist	exmatriculată	udvise	exmatricula	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
udvist	exmatriculat	udvise	exmatricula	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udvist	deportat	udvise	deporta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
pigerne	fete	pige	fată	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
pigerne	girls	pige	girls	N;DEF;MASC+FEM;PL	N;INDF;MASC;SG
stanford	stanford	stanford	stanford	N;INDF;MASC+FEM;SG	PROPN
emily	emily	emily	emily		PROPN
hukommelse	memoria	hukommelse	memorie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
hukommelse	amintirea	hukommelse	amintire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
exchange	schimb	exchange	schimb		N;INDF;MASC;SG
exchange	schimbul	exchange	schimb		N;DEF;MASC;SG
stormen	furtună	stor	furtună	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
stormen	storm	stor	storm	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
behandlede	tratat	behandle	tratat	V;PL;PST;V.PTCP	N;INDF;MASC;SG
behandlede	tratate	behandle	tratat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
behandlede	tratată	behandle	trata	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
behandlede	procesate	behandle	procesa	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
behandlede	prelucrat	behandle	prelucra	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
behandlede	procesat	behandle	procesa	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
behandlede	prelucrate	behandle	prelucrat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
phillips	phillips	phillips	phillips	N;INDF;MASC+FEM;SG	PROPN
beverly	beverly	beverly	beverly		PROPN
said	spuse	said	spune		V;IND;SG;3;PST;FIN
said	said	said	said		
said	spus	said	spune		V;MASC;SG;V.PTCP
living	trăind	living	trăi	N;INDF;MASC+FEM;SG	V;V.MSDR
løkke	bucla	løkke	buclă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fck	fck	fyk	fck	PROPN	
heide	heide	heide	heidă	N;INDF;MASC+FEM;SG	PROPN
kolleger	colegii	kollega	coleg	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
ensemble	ansamblul	ensemble	ansamblu	N;INDF;NEUT;SG	N;DEF;MASC;SG
scheel	scheel	scheel	scheel	N;INDF;MASC+FEM;SG	
relativ	rudă	relativ	rude	ADV	N;INDF;FEM;SG
relativ	ruda	relativ	ruda	ADV	N;DEF;FEM;SG
relativ	relative	relativ	relativ	ADV	ADJ;INDF;FEM;PL
relativ	relativă	relativ	relativ	ADV	ADJ;INDF;FEM;SG
klippe	cliff	klippe	cliff	V;NFIN;ACT	PROPN
klippe	piatră	klippe	piatră	V;NFIN;ACT	N;INDF;FEM;SG
klippe	piatra	klippe	piatră	V;NFIN;ACT	N;DEF;FEM;SG
klippe	stânca	klippe	stâncă	V;NFIN;ACT	N;DEF;FEM;SG
klippe	stâncă	klippe	stâncă	V;NFIN;ACT	N;INDF;FEM;SG
klippe	rock	klippe	rock	V;NFIN;ACT	N;INDF;MASC;SG
powell	powell	powell	powell		PROPN
nba	nba	nba	nbăl		N;INDF;MASC;SG
rovers	rovers	rove	rovers	N;GEN;INDF;MASC+FEM;PL	PROPN
foster	foster	foste	fost	N;INDF;MASC+FEM;PL	PROPN
foster	făt	foste	făt	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;SG
foster	fetus	foste	fetu	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
foster	fătul	foste	făt	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
forudgående	anterior	forudgående	anterior	ADJ	ADV
forudgående	precedent	forudgående	precedent	ADJ	N;INDF;MASC;SG
vice	vicii	vice	viciu	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
vice	viciul	vice	viciu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
vice	moravuri	vice	moravuri	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
vice	vice	vice	vice	N;INDF;MASC+FEM;SG	
hedenske	păgân	hedensk	păgân	ADJ;PL	ADJ;INDF;MASC;SG
hedenske	păgân	hedensk	păgân	ADJ;PL	ADJ;INDF;MASC;SG
hedenske	păgână	hedensk	păgân	ADJ;PL	ADJ;INDF;FEM;SG
gravid	insarcinata	gravid	insarcinat	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gravid	gravida	gravid	gravida	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
koncentrerede	concentrate	koncentrere	concentrat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
koncentrerede	concentrat	koncentrere	concentrat	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
koncentrerede	concentrată	koncentrere	concentrat	V;PL;PST;V.PTCP	ADJ;INDF;FEM;SG
weber	weber	weber	weber	N;INDF;MASC+FEM;SG	PROPN
overføre	încărcarea	overføre	încărcare	V;NFIN;ACT	N;DEF;FEM;SG
overføre	încărcare	overføre	încărcare	V;NFIN;ACT	N;INDF;FEM;SG
opstilling	stabilirea	opstilling	stabilire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kasakhstan	kazahstan	kasakhstan	kazahstan		PROPN
memphis	memphis	memphis	memphis		PROPN
sullivan	sullivan	sullivan	sullivan	N;INDF;MASC+FEM;SG	PROPN
porten	gate	port	gate	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
porten	poartă	port	purta	N;DEF;MASC+FEM;SG	V;IND;3;PRS;FIN
propaganda	propaganda	propaganda	propagandă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
biografen	cinematograf	biograf	cinematograf	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
biografen	cinema	biograf	cinema	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
garde	garde	gard	gard	N;INDF;MASC+FEM;SG	
cherokee	cherokee	cherokee	cherokee		
knyttede	înnodate	knytte	înnoda	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
unik	unice	unik	unic	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
unik	unici	unik	unică	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;MASC;PL
uklart	neclare	uklar	neclar	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
uklart	neclar	uklar	neclar	ADJ;INDF;NEUT;SG	ADV
nevada	nevada	nevada	nevada		PROPN
absalon	absalon	absalon	absalon	N;INDF;MASC+FEM;SG	
opfattede	perceput	opfatte	percepe	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
opfattede	percepută	opfatte	percepe	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
opfattede	percepute	opfatte	percepe	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
professionelt	profesionale	professionelt	profesional	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
flyvepladsen	aerodrom	flyveplads	aerodrom	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
sandt	adevărat	sinde	adevărat	ADJ;INDF;NEUT;SG	ADV
dækning	acoperi	dækning	acoperi	N;INDF;MASC+FEM;SG	
dækning	acoperă	dækning	acoperi	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
dækning	coperta	dækning	copertă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
dækning	acoperirea	dækning	acoperire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
idræt	sportul	idræt	sport	N;INDF;NEUT;SG	N;DEF;MASC;SG
tyler	tyler	tyle	tyler	N;INDF;MASC+FEM;SG	PROPN
lovet	promisă	love	promite	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
moralske	morala	moralsk	morală	ADJ;PL	N;DEF;FEM;SG
moralske	moral	moralsk	moral	ADJ;PL	ADJ;INDF;MASC;SG
moralske	morală	moralsk	moral	ADJ;PL	ADJ;INDF;FEM;SG
bohr	bohr	bohr	bohr		PROPN
antoine	antoine	antoin	antoină		N;INDF;MASC;SG
opstand	revolta	opstand	revolta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
opstand	revolta	opstand	revolta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
gallien	galia	gallien	galie	PROPN	N;DEF;FEM;SG
mazda	mazda	mazda	mazdă		N
lederne	conducători	leder	conducător	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
lederne	lideri	leder	lider	N;DEF;MASC+FEM;PL	N;INDF;MASC;PL
jam	jam	jam	jam		
jam	gem	jam	gem		N;INDF;MASC;SG
nathan	nathan	nathan	nathan		PROPN
virgin	fecioara	virgin	fecioară		N;DEF;FEM;SG
virgin	virgină	virgin	virgină		ADJ;INDF;FEM;SG
virgin	fecioară	virgin	fecior		
virgin	virgina	virgin	virgină		N;DEF;FEM;SG
virgin	virgin	virgin	virgin		N;INDF;MASC;SG
panama	panama	panama	panamă	PROPN	PROPN
della	della	della	della		PROPN
lehmann	lehmann	lehmann	lehmann	N;INDF;MASC+FEM;SG	PROPN
hertuginde	ducesa	hertuginde	ducesa	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
australiens	australiei	australie	australie	N;GEN;DEF;MASC+FEM;SG	PROPN;DEF;FEM;SG
australiens	australia	australie	australia	N;GEN;DEF;MASC+FEM;SG	PROPN
merlin	merlin	merlin	merlin		PROPN
skærm	ecranul	skærm	ecran	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
skærm	monitoriza	skærm	monitoriza	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
skærm	monitorul	skærm	monitor	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
skærm	monitorizează	skærm	monitoriza	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
skærm	afișează	skærm	afișa	N;INDF;MASC+FEM;SG	V;IND;3;PRS;FIN
evigt	eternă	evigt	etern	N;INDF;NEUT;SG	ADJ;INDF;FEM;SG
evigt	eterna	evigt	eterna	N;INDF;NEUT;SG	ADJ;DEF;FEM;SG
evigt	eterne	evigt	etern	N;INDF;NEUT;SG	ADJ;INDF;FEM;PL
evigt	etern	evigt	etern	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
pokal	trofeul	pokal	trofeu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
bretagne	brittany	bretagen	brittany	N;INDF;MASC+FEM;SG	PROPN
savnede	ratat	savne	ratat	V;PL;PST;V.PTCP	ADJ;INDF;MASC;SG
savnede	lipsă	savne	lipsă	V;PL;PST;V.PTCP	N;INDF;FEM;SG
savnede	lipsește	savne	lipsi	V;PL;PST;V.PTCP	V;IND;SG;3;PRS;FIN
savnede	lipsesc	savne	lipsi	V;PL;PST;V.PTCP	V;IND;PL;3;PRS;FIN
savnede	lipseste	savne	lipsi	V;PL;PST;V.PTCP	V;IND;SG;3;PRS;FIN
bøn	rugăciunea	bøn	rugăciune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bøn	rugaciunea	bøn	rugaciune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rumænske	românesc	rumænsk	românesc	ADJ;PL	ADJ;INDF;MASC;SG
rumænske	român	rumænsk	român	ADJ;PL	ADJ;INDF;MASC;SG
rumænske	români	rumænsk	român	ADJ;PL	N;INDF;MASC;PL
rumænske	română	rumænsk	român	ADJ;PL	ADJ;INDF;FEM;SG
animal	animalul	animal	animal		N;DEF;MASC;SG
animal	animal	animal	animal		N;INDF;MASC;SG
java	java	java	javă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
fortiden	trecut	fortid	trecut	N;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
nutidige	contemporană	nutidig	contemporan	ADJ;PL	ADJ;INDF;FEM;SG
nutidige	contemporan	nutidig	contemporan	ADJ;PL	ADJ;INDF;MASC;SG
monster	monstrul	monster	monstru	N;INDF;NEUT;SG	N;DEF;MASC;SG
hardcore	hardcore	hardcore	hardcore		N;INDF;MASC;SG
modstanderen	oponent	modstander	oponent	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
modstanderen	adversar	modstander	adversar	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
vildt	wild	vildt	wild	ADJ;INDF;NEUT;SG	N;INDF;MASC;SG
vildt	sălbatic	vildt	sălbatic	ADJ;INDF;NEUT;SG	ADV
vildt	sălbatice	vildt	sălbatic	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
vildt	joc	vildt	joc	ADJ;INDF;NEUT;SG	N;INDF;MASC;SG
vildt	jocul	vildt	joc	ADJ;INDF;NEUT;SG	N;DEF;MASC;SG
vildt	nebunie	vildt	nebunie	ADJ;INDF;NEUT;SG	N;INDF;FEM;SG
vildt	nebuni	vildt	nebun	ADJ;INDF;NEUT;SG	N;INDF;MASC;PL
vildt	nebuna	vildt	nebuna	ADJ;INDF;NEUT;SG	N;DEF;FEM;SG
indgreb	interventii	indgreb	intervent	N;INDF;NEUT;SG	N;INDF;FEM;PL
indgreb	intervenții	indgreb	intervenție	N;INDF;NEUT;SG	N;INDF;FEM;PL
indgreb	intervenția	indgreb	intervenție	N;INDF;NEUT;SG	N;DEF;FEM;SG
brænder	arsură	brænde	arsura	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
brænder	burn	brænde	burn	V;IND;PRS;FIN;ACT	
brænder	arsuri	brænde	ars	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
brænder	burns	brænde	burns	V;IND;PRS;FIN;ACT	PROPN
brænder	arzător	brænde	arzător	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
brænder	ardere	brænde	ardere	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
tirsdag	marti	tirsdag	marti	N;INDF;MASC+FEM;SG	
tirsdag	marți	tirsdag	marți	N;INDF;MASC+FEM;SG	
konsekvent	consistent	konsekvent	consistent	ADJ;INDF;NEUT;SG	ADV
konsekvent	consecvent	konsekvent	consecvent	ADJ;INDF;NEUT;SG	ADV
konsekvent	consistent	konsekvent	consistent	ADJ;INDF;NEUT;SG	ADV
konsekvent	consecvent	konsekvent	consecvent	ADJ;INDF;NEUT;SG	ADV
fiskere	pescarii	fisker	pescar	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
fiskere	pescarilor	fisker	pescar	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
reddede	salvate	redde	salva	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
reddede	salvată	redde	salva	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;SG
reddede	salvat	redde	salva	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
glass	sticlă	glass	sticlă		N;INDF;FEM;SG
glass	sticla	glass	sticlă		N;DEF;FEM;SG
glass	pahar	glass	pahar		N;INDF;MASC;SG
sekundære	secundar	sekundær	secundar	ADJ;PL	ADJ;INDF;MASC;SG
sekundære	secundară	sekundær	secundar	ADJ;PL	ADJ;INDF;FEM;SG
serbisk	sârbi	serbisk	sârb	ADJ;INDF;SG	N;INDF;MASC;PL
serbisk	sârbă	serbisk	sârb	ADJ;INDF;SG	N;INDF;FEM;SG
pistol	arma	pistol	armă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
zeus	zeus	zeus	zeu		N;INDF;MASC;SG
vitamin	vitamine	vitamin	vitamină	N;INDF;NEUT;SG	N;INDF;FEM;PL
vitamin	vitamina	vitamin	vitamina	N;INDF;NEUT;SG	N;DEF;FEM;SG
letter	facilita	lette	facilita	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
blokeret	blocat	blokere	bloca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
blokeret	blocate	blokere	bloca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
blokeret	blocată	blokere	bloca	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
hoppe	sari	hoppe	sare	V;NFIN;ACT	
hoppe	salt	hoppe	salt	V;NFIN;ACT	N;INDF;MASC;SG
hoppe	iapă	hoppe	iapă	V;NFIN;ACT	N;INDF;FEM;SG
hoppe	iapa	hoppe	iapă	V;NFIN;ACT	N;DEF;FEM;SG
hoppe	sărituri	hoppe	săritură	V;NFIN;ACT	N;INDF;FEM;PL
nashville	nashville	nashville	nashvillu		PROPN
edwards	edwards	edwards	edwards		PROPN
bær	boabe	bære	boabă	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
pagasts	parohia	pagasts	parohie	ADJ;INDF;MASC+FEM;SG	N;DEF;FEM;SG
pagasts	parohie	pagasts	parohie	ADJ;INDF;MASC+FEM;SG	N;INDF;FEM;SG
omgivelserne	imprejurimi	omgivelse	imprejurime	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
omgivelserne	împrejurimi	omgivelse	împrejurime	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
joensen	joensen	joensen	joensen	PROPN	
blande	amestec	blande	amestec	V;NFIN;ACT	N;INDF;MASC;SG
blande	mix	blande	mix	V;NFIN;ACT	N;INDF;MASC;SG
blande	amestecarea	blande	amestecare	V;NFIN;ACT	N;DEF;FEM;SG
blande	amestecare	blande	amestecare	V;NFIN;ACT	N;INDF;FEM;SG
hændelse	incidente	hændelse	incident	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
