que	cela	que	cela	CONJ	PRO;SG
básica	basiques	básico	basique	ADJ;FEM;SG	ADJ;MASC;PL
básica	basic	básico	basic	ADJ;FEM;SG	N;MASC;SG
reemplazado	remplacé	reemplazar	remplacer	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
reemplazado	remplacée	reemplazar	remplacer	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
reemplazado	remplacées	reemplazar	remplacer	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
reemplazado	remplacés	reemplazar	remplacer	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
retirarse	retirez	retirar	retirer	V;SBJV;SG;3;IPFV;FIN	V;IMP;PL;2;PRS;FIN
temática	thématiques	temática	thématique	N;FEM;SG	ADJ;MASC;PL
temática	thématique	temática	thématique	N;FEM;SG	ADJ;MASC;SG
republicana	républicains	republicano	républicain	ADJ;FEM;SG	ADJ;MASC;PL
marcado	marquages	marcado	marquage	ADJ;MASC;SG;V.PTCP	N;MASC;PL
marcado	marquage	marcado	marquage	ADJ;MASC;SG;V.PTCP	N;MASC;SG
marcado	balisage	marcado	balisage	ADJ;MASC;SG;V.PTCP	N;MASC;SG
marcado	marquées	marcado	marquer	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
marcado	marquée	marcado	marquer	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
marcado	marqué	marcado	marquer	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
marcado	marqués	marcado	marquer	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
previo	prieur	previo	prieur	ADJ;MASC;SG	N;MASC;SG
previo	précédentes	previo	précédent	ADJ;MASC;SG	ADJ;FEM;PL
previo	précédents	previo	précédent	ADJ;MASC;SG	ADJ;MASC;PL
volcán	volcans	volcán	volcan	N;MASC;SG	N;MASC;PL
mora	mora	mora	mora		PROPN
beneficios	profit	beneficio	profit	N;MASC;PL	N;MASC;SG
beneficios	bénéfice	beneficio	bénéfice	N;MASC;PL	N;MASC;SG
rodolfo	rodolfo	rodolfo	rodolfo	N;MASC;SG	PROPN
rodolfo	ralph	rodolfo	ralph	N;MASC;SG	N;MASC;PL
rodolfo	rudolph	rodolfo	rudolph	N;MASC;SG	PROPN
rodolfo	rudolf	rodolfo	rudolf	N;MASC;SG	PROPN
reproducción	reproducteurs	reproducción	reproducteur	N;FEM;SG	N;MASC;PL
canaria	canaria	canario	canaria	N;FEM;SG	PROPN
platino	platinum	platino	platinum	N;MASC;SG	PROPN
charlie	charlie	charlie	charlie	PROPN	PROPN
fósiles	fossile	fósil	fossile	N;MASC;PL	N;MASC;SG
presentaciones	exposés	presentación	exposer	N;FEM;PL	V;MASC;PL;PST;V.PTCP
representaciones	représentation	representación	représentation	N;FEM;PL	N;FEM;SG
ofensiva	offensif	ofensiva	offensif	N;FEM;SG	ADJ;MASC;SG
ofensiva	offensive	ofensiva	offensif	N;FEM;SG	ADJ;FEM;SG
ofensiva	offensant	ofensiva	offrir	N;FEM;SG	ADJ;MASC;SG
rector	provost	rector	provost	N;MASC;SG	PROPN
negó	refusées	negar	refuser	V;IND;SG;3;PST;FIN	V;FEM;PL;PST;V.PTCP
roy	roy	roy	roy	PROPN	PROPN
coches	voiture	coche	voiture	N;MASC;PL	N;FEM;SG
incidente	incidents	incidente	incident	N;SG	N;MASC;PL
alicia	alicia	alicia	alicier	N;FEM;SG	PROPN
funcionarios	officiels	funcionario	officiel	N;MASC;PL	ADJ;MASC;PL
esperar	attente	esperar	attente	V;NFIN	N;FEM;SG
russell	russel	russell	russel	PROPN	N;MASC;SG
russell	russell	russell	russell	PROPN	PROPN
cruces	traversées	cruce	traversée	N;MASC;PL	V;FEM;PL;PST;V.PTCP
cruces	croix	cruce	croix	N;MASC;PL	N;FEM;SG
negras	noire	negro	noir	ADJ;FEM;PL	ADJ;FEM;SG
negras	black	negro	black	ADJ;FEM;PL	ADJ;MASC;SG
negras	noir	negro	noir	ADJ;FEM;PL	N;MASC;SG
mira	regardez	mirar	regarder	V;IMP;SG;2;FIN	V;IMP;PL;2;PRS;FIN
mira	montre	mirar	montrer	V;IMP;SG;2;FIN	V;IND;SG;3;PRS;FIN
mira	montres	mirar	montre	V;IMP;SG;2;FIN	N;FEM;PL
mira	regarde	mirar	regarder	V;IMP;SG;2;FIN	V;IND;SG;3;PRS;FIN
mira	regardez	mirar	regarder	V;IMP;SG;2;FIN	V;IMP;PL;2;PRS;FIN
mira	regarde	mirar	regarder	V;IMP;SG;2;FIN	V;IND;SG;3;PRS;FIN
mira	regardes	mirar	regarde	V;IMP;SG;2;FIN	V;IMP;PL;2;PRS;FIN
mira	mira	mirar	mire	V;IMP;SG;2;FIN	PROPN
leo	léon	leo	léon	V;IND;SG;3;PRS;FIN	N;MASC;SG
leo	léo	leo	léo	V;IND;SG;3;PRS;FIN	PROPN
leo	leo	leo	leo	V;IND;SG;3;PRS;FIN	PROPN
cortés	cortés	cortés	corté	PROPN	PROPN
cortés	polis	cortés	poli	PROPN	ADJ;MASC;PL
cortés	politesse	cortés	politesse	PROPN	N;FEM;SG
cortés	polie	cortés	polie	PROPN	ADJ;FEM;SG
cortés	poli	cortés	poli	PROPN	ADJ;MASC;SG
cortés	cortez	cortés	cortez	PROPN	PROPN
cortés	courtois	cortés	courtois	PROPN	ADJ;MASC;SG
cortés	cortes	cortés	corte	PROPN	N;MASC;PL
legislativo	législatives	legislativo	législatif	ADJ;MASC;SG	ADJ;FEM;PL
legislativo	législateur	legislativo	législateur	ADJ;MASC;SG	N;MASC;SG
legislativo	législature	legislativo	législature	ADJ;MASC;SG	N;FEM;SG
oliver	oliver	oliver	oliver	PROPN	N;MASC;SG
oliver	olivier	oliver	olivier	PROPN	PROPN
fortuna	fortuna	fortuna	fortuna	N;FEM;SG	PROPN
fortuna	fortunes	fortuna	fortune	N;FEM;SG	N;FEM;PL
nova	nova	nova	nova	N;FEM;SG	PROPN
localizada	situés	localizado	situer	ADJ;FEM;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
localizada	située	localizado	situer	ADJ;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
localizada	localisé	localizado	localiser	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
localizada	situé	localizado	situer	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
localizada	localisées	localizado	localiser	ADJ;FEM;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
localizada	localisée	localizado	localiser	ADJ;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
localizada	localisés	localizado	localiser	ADJ;FEM;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
localizada	localisé	localizado	localiser	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
localizada	localisés	localizado	localiser	ADJ;FEM;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
localizada	localisées	localizado	localiser	ADJ;FEM;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
localizada	localisée	localizado	localiser	ADJ;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
localizada	localisé	localizado	localiser	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
legislación	législations	legislación	législation	N;FEM;SG	N;FEM;PL
soria	soria	sorio	soria	N;FEM;SG	PROPN
warner	warner	warner	warner	N;SG	PROPN
privadas	privée	privado	priver	ADJ;FEM;PL;V.PTCP	V;FEM;SG;PST;V.PTCP
privadas	privé	privado	privé	ADJ;FEM;PL;V.PTCP	ADJ;MASC;SG
privadas	privés	privado	priver	ADJ;FEM;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
last	dernier	last	dernier	N	ADJ;MASC;SG
last	dernière	last	dernier	N	ADJ;FEM;SG
last	derniers	last	dernier	N	ADJ;MASC;PL
last	dernières	last	dernier	N	ADJ;FEM;PL
bernard	bernard	bernard	bernard	PROPN	PROPN
rené	rené	rené	rendre	PROPN	PROPN
rené	rené	rené	rendre	PROPN	PROPN
rené	rene	rené	rene	PROPN	N;MASC;SG
matt	matt	matt	matt	PROPN	PROPN
matt	matthieu	matt	matthieu	PROPN	PROPN
matt	mat	matt	mat	PROPN	N;MASC;SG
lanzar	lancement	lanzar	lancement	V;NFIN	N;MASC;SG
lanzar	lancements	lanzar	lancement	V;NFIN	N;MASC;PL
accidentes	accident	accidente	accident	N;MASC;PL	N;MASC;SG
spider	spider	spider	spider	N	PROPN
spider	araignée	spider	araignée	N	V;FEM;SG;PST;V.PTCP
adecuado	appropriées	adecuado	approprier	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
adecuado	appropriés	adecuado	approprié	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
adecuado	appropriée	adecuado	approprier	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
adecuado	adéquates	adecuado	adéquat	ADJ;MASC;SG;V.PTCP	ADJ;FEM;PL
emitido	émis	emitido	émettre	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
emitido	émises	emitido	émettre	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
emitido	délivrés	emitido	délivrer	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
emitido	émise	emitido	émettre	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
emitido	délivré	emitido	délivrer	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
emitido	émises	emitido	émettre	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
emitido	émise	emitido	émettre	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
emitido	émis	emitido	émettre	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
venezolana	vénézuéliens	venezolano	vénézuélien	ADJ;FEM;SG	ADJ;MASC;PL
sudamericana	sudamericana	sudamericano	sudamericana	ADJ;FEM;SG	N;FEM;SG
restantes	restant	restante	rester	ADJ;PL	V;PRS;V.PTCP
electorales	électorale	electoral	électoral	ADJ;PL	ADJ;FEM;SG
electorales	élection	electoral	élection	ADJ;PL	N;FEM;SG
electorales	election	electoral	election	ADJ;PL	N;FEM;SG
electorales	élections	electoral	élection	ADJ;PL	N;FEM;PL
sugiere	suggérez	sugerir	suggérer	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
palencia	palencia	palencia	palencier	N;FEM;SG	PROPN
conforme	conformes	conforme	conforme		ADJ;MASC;PL
conforme	conforme	conforme	conforme		ADJ;MASC;SG
casada	mariées	casado	marier	ADJ;FEM;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
casada	mariés	casado	marier	ADJ;FEM;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
casada	mariée	casado	marier	ADJ;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
casada	marié	casado	marier	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
misa	mesa	misa	mesa	N;FEM;SG	PROPN
misa	missa	misa	missa	N;FEM;SG	PROPN
reconoce	reconnaissent	reconocer	reconnaître	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
reconoce	reconnais	reconocer	reconnaître	V;IND;SG;3;PRS;FIN	V;IND;SG;1;PRS;FIN
causó	causés	causar	causer	V;IND;SG;3;PST;FIN	V;MASC;PL;PST;V.PTCP
causó	causées	causar	causer	V;IND;SG;3;PST;FIN	V;FEM;PL;PST;V.PTCP
marrón	brown	marrón	brown	ADJ;MASC;SG	PROPN
marrón	marron	marrón	marron	ADJ;MASC;SG	N;MASC;SG
marrón	bruns	marrón	brun	ADJ;MASC;SG	ADJ;MASC;PL
marrón	brunes	marrón	brun	ADJ;MASC;SG	ADJ;FEM;PL
marrón	brune	marrón	brune	ADJ;MASC;SG	N;FEM;SG
relevantes	pertinente	relevante	pertinent	ADJ;PL	ADJ;FEM;SG
relevantes	pertinent	relevante	pertenir	ADJ;PL	ADJ;MASC;SG
magia	magic	magia	magic	N;FEM;SG	PROPN
magia	magique	magia	magique	N;FEM;SG	ADJ;MASC;SG
núcleos	noyau	núcleo	noyau	N;MASC;PL	N;MASC;SG
simples	simple	simple	simple	ADJ;PL	ADJ;MASC;SG
houston	houston	houston	houston	N;MASC;SG	PROPN
hard	difficiles	hard	difficile	N;SG	ADJ;MASC;PL
hard	dur	hard	dur	N;SG	ADJ;MASC;SG
hard	difficile	hard	difficile	N;SG	ADJ;MASC;SG
hard	dure	hard	dur	N;SG	ADJ;FEM;SG
campamento	camps	campamento	camp	N;MASC;SG	N;MASC;PL
dorado	dorée	dorado	doré	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
dorado	golden	dorado	golden	ADJ;MASC;SG;V.PTCP	N;MASC;SG
dorado	doré	dorado	dorer	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
dorado	dorado	dorado	dorado	ADJ;MASC;SG;V.PTCP	PROPN
dorado	doré	dorado	dorer	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
dorado	or	dorado	or	ADJ;MASC;SG;V.PTCP	CONJ
dorado	gold	dorado	gold	ADJ;MASC;SG;V.PTCP	
celular	cell	celular	cell	ADJ;SG	PROPN
celular	cellules	celular	cellule	ADJ;SG	N;FEM;PL
celular	cellule	celular	cellule	ADJ;SG	N;FEM;SG
celular	cellulaires	celular	cellulaire	ADJ;SG	ADJ;MASC;PL
ryan	ryan	ryan	ryan	PROPN	PROPN
armando	armando	armar	armando	V;V.MSDR	PROPN
armando	armement	armar	armement	V;V.MSDR	N;MASC;SG
armando	arnold	armar	arnold	V;V.MSDR	PROPN
armando	armand	armar	armand	V;V.MSDR	N;MASC;SG
diarios	diaries	diario	diarie	N;MASC;PL	PROPN
diarios	quotidiens	diario	quotidien	N;MASC;PL	ADJ;MASC;PL
diarios	quotidien	diario	quotidien	N;MASC;PL	ADJ;MASC;SG
diarios	quotidiens	diario	quotidien	N;MASC;PL	ADJ;MASC;PL
diarios	journalier	diario	journalier	N;MASC;PL	ADJ;MASC;SG
diarios	quotidienne	diario	quotidien	N;MASC;PL	ADJ;FEM;SG
armenia	arméniens	armenia	arménien	ADJ;FEM;SG	ADJ;MASC;PL
armenia	arménie	armenia	arménie	ADJ;FEM;SG	PROPN
mina	mina	mina	miner	N;FEM;SG	PROPN
mina	miens	mina	mien	N;FEM;SG	PRO;MASC;PL
gráfico	graphiques	gráfico	graphique	ADJ;MASC;SG	ADJ;MASC;PL
gráfico	graphe	gráfico	graphe	ADJ;MASC;SG	N;MASC;SG
gráfico	diagramme	gráfico	diagramme	ADJ;MASC;SG	N;MASC;SG
gráfico	graphiques	gráfico	graphique	ADJ;MASC;SG	ADJ;MASC;PL
gráfico	graphismes	gráfico	graphisme	ADJ;MASC;SG	N;MASC;PL
gráfico	infographie	gráfico	infographie	ADJ;MASC;SG	N;FEM;SG
gráfico	graphisme	gráfico	graphisme	ADJ;MASC;SG	N;MASC;SG
amateur	amateurs	amateur	amateur	N;FEM;SG	N;MASC;PL
consultado	accédé	consultar	accéder	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
consultado	consulté	consultar	consulter	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
consultado	consultées	consultar	consulter	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
consultado	consulté	consultar	consulter	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
consultado	consultée	consultar	consulter	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
consultado	consultés	consultar	consulter	ADJ;MASC;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
cuál	lesquels	cuál	lequel	PRO;SG	PRO;MASC;PL
cuál	laquelle	cuál	lequel	PRO;SG	PRO;FEM;SG
cuál	lequel	cuál	lequel	PRO;SG	PRO;MASC;SG
gracia	gracia	gracia	gracia	N;FEM;SG	PROPN
gracia	grâces	gracia	grâce	N;FEM;SG	N;FEM;PL
franklin	franklin	franklin	franklin	N;MASC;SG	PROPN
viuda	veuves	viuda	veuve	N;FEM;SG	N;FEM;PL
viuda	veuf	viuda	voufr	N;FEM;SG	ADJ;MASC;SG
viuda	veufs	viuda	voufre	N;FEM;SG	N;MASC;PL
viuda	veuves	viuda	veuve	N;FEM;SG	N;FEM;PL
viuda	veuf	viuda	voufr	N;FEM;SG	ADJ;MASC;SG
salazar	salazar	salazar	salazar	V;NFIN	PROPN
acta	acta	acta	acta	N;FEM;SG	PROPN
acta	agir	acta	agir	N;FEM;SG	V;NFIN
acta	act	acta	act	N;FEM;SG	PROPN
evidente	évidence	evidente	évidence	ADJ;SG	N;FEM;SG
rescate	récupérable	rescate	récupérable	N;MASC;SG	ADJ;MASC;SG
rescate	sauveteurs	rescate	sauveteur	N;MASC;SG	N;MASC;PL
aceptar	acceptation	aceptar	acceptation	V;NFIN	N;FEM;SG
relieve	soulignant	relieve	souligner	N;MASC;SG	V;PRS;V.PTCP
relieve	soulagé	relieve	soulager	N;MASC;SG	V;MASC;SG;PST;V.PTCP
considerable	considérables	considerable	considérable	ADJ;SG	ADJ;MASC;PL
integral	intégrales	integral	intégral	ADJ;SG	ADJ;FEM;PL
organizar	organisatrice	organizar	organisatrice	V;NFIN	ADJ;FEM;SG
reducido	réduit	reducido	réduire	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
reducido	réduite	reducido	réduire	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
reducido	réduites	reducido	réduire	ADJ;MASC;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
athletic	athlétique	athletic	athlétique	N;MASC;SG	ADJ;MASC;SG
paula	paula	paula	paula	N;FEM;SG	PROPN
come	mangez	come	manger	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
guayaquil	guayaquil	guayaquil	guayaquil	N;FEM;SG	PROPN
cinematográfica	cinématographiques	cinematográfico	cinématographique	ADJ;FEM;SG	ADJ;MASC;PL
perros	chien	perro	chien	N;MASC;PL	N;MASC;SG
perros	chien	perro	chien	N;MASC;PL	N;MASC;SG
perros	chienne	perro	chienne	N;MASC;PL	N;FEM;SG
profundo	profonds	profundo	profond	ADJ;MASC;SG	ADJ;MASC;PL
profundo	deep	profundo	deep	ADJ;MASC;SG	PROPN
profundo	profonds	profundo	profond	ADJ;MASC;SG	ADJ;MASC;PL
modificaciones	modification	modificación	modification	N;FEM;PL	N;FEM;SG
aguirre	aguirre	aguerrir	aguirrer	PROPN	PROPN
arqueológicos	archéologique	arqueológico	archéologique	ADJ;MASC;PL	ADJ;MASC;SG
arqueológicos	archéologique	arqueológico	archéologique	ADJ;MASC;PL	ADJ;MASC;SG
down	down	down	down	N	PROPN
down	descendre	down	descendre	N	V;NFIN
gallego	galicien	gallego	galicien	N;MASC;SG	ADJ;MASC;SG
gallego	gallego	gallego	gallego	N;MASC;SG	PROPN
asociados	partenaires	asociado	partenaire	ADJ;MASC;PL;V.PTCP	N;MASC;PL
asociados	associés	asociado	associer	ADJ;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
mariscal	marshall	mariscal	marshall	N;MASC;SG	ADJ;MASC;SG
naranja	orangé	naranja	orangé	N;FEM;SG	ADJ;MASC;SG
naranja	oranges	naranja	orange	N;FEM;SG	N;FEM;PL
naranja	oranges	naranja	orange	N;FEM;SG	N;FEM;PL
autobuses	bus	autobús	bus	N;MASC;PL	N;MASC;SG
autobuses	autobus	autobús	autobus	N;MASC;PL	N;MASC;SG
autobuses	bus	autobús	bus	N;MASC;PL	N;MASC;SG
autobuses	autobus	autobús	autobus	N;MASC;PL	N;MASC;SG
americanos	américaine	americano	américain	N;MASC;PL	ADJ;FEM;SG
americanos	américain	americano	américain	N;MASC;PL	ADJ;MASC;SG
americanos	américaines	americano	américain	N;MASC;PL	ADJ;FEM;PL
americanos	américains	americano	américain	N;MASC;PL	ADJ;MASC;PL
americanos	américains	americano	américain	N;MASC;PL	ADJ;MASC;PL
rayos	raie	rayo	raie	N;MASC;PL	N;FEM;SG
rayos	ray	rayo	ray	N;MASC;PL	PROPN
rayos	lightning	rayo	lightning	N;MASC;PL	N;MASC;SG
rayos	éclair	rayo	éclair	N;MASC;PL	N;FEM;SG
rayos	foudre	rayo	foudre	N;MASC;PL	N;MASC;SG
ducado	duke	ducado	duke	ADJ;MASC;SG;V.PTCP	PROPN
ducado	duc	ducado	duc	ADJ;MASC;SG;V.PTCP	N;MASC;SG
ducado	duché	ducado	duché	ADJ;MASC;SG;V.PTCP	N;MASC;SG
aficionados	amateur	aficionado	amateur	N;MASC;PL	N;MASC;SG
representada	représentées	representado	représenter	ADJ;FEM;SG;V.PTCP	V;FEM;PL;PST;V.PTCP
representada	représenté	representado	représenter	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
representada	représentée	representado	représenter	ADJ;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
representada	représentés	representado	représenter	ADJ;FEM;SG;V.PTCP	V;MASC;PL;PST;V.PTCP
marc	marc	marc	marc	PROPN	N;MASC;SG
gordon	gordon	gordon	gordon	N;MASC;SG	PROPN
multitud	foules	multitud	foule	N;FEM;SG	N;FEM;PL
orilla	rivages	orilla	rivage	N;FEM;SG	N;MASC;PL
orilla	shore	orilla	shore	N;FEM;SG	PROPN
finalista	finalistes	finalista	finaliste	N;SG	N;MASC;PL
licenciado	diplômés	licenciado	diplômé	N;MASC;SG	N;MASC;PL
licenciado	diplômée	licenciado	diplômer	N;MASC;SG	V;FEM;SG;PST;V.PTCP
licenciado	licencié	licenciado	licencier	N;MASC;SG	V;MASC;SG;PST;V.PTCP
licenciado	agréé	licenciado	agrée	N;MASC;SG	V;MASC;SG;PST;V.PTCP
espiritual	spirituelles	espiritual	spirituel	ADJ;SG	ADJ;FEM;PL
seno	sine	seno	sine	N;MASC;SG	ADJ;FEM;SG
seno	mammaire	seno	mammaire	N;MASC;SG	ADJ;FEM;SG
seno	seins	seno	sein	N;MASC;SG	N;MASC;PL
fort	fort	fort	fort	N;MASC	ADV
playas	plage	playa	plage	N;FEM;PL	N;FEM;SG
playas	plage	playa	plage	N;FEM;PL	N;FEM;SG
síntesis	sommaire	síntesis	sommaire	N;FEM	ADJ;MASC;SG
síntesis	récapitulatif	síntesis	récapitulatif	N;FEM	ADJ;MASC;SG
síntesis	résumé	síntesis	résumé	N;FEM	V;MASC;SG;PST;V.PTCP
docente	enseignante	docente	enseignant	N;SG	ADJ;FEM;SG
way	way	way	way	N	V
aceptadas	acceptées	aceptado	accepter	ADJ;FEM;PL;V.PTCP	V;FEM;PL;PST;V.PTCP
aceptadas	acceptés	aceptado	accepter	ADJ;FEM;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
aceptadas	acceptée	aceptado	accepter	ADJ;FEM;PL;V.PTCP	V;FEM;SG;PST;V.PTCP
aceptadas	accepté	aceptado	accepter	ADJ;FEM;PL;V.PTCP	V;MASC;SG;PST;V.PTCP
clark	clark	clark	clark	N;MASC;SG	PROPN
shorts	short	short	short	N;MASC;PL	N;MASC;SG
inaugurada	inauguré	inaugurado	inaugurer	ADJ;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
inaugurada	inaugurée	inaugurado	inaugurer	ADJ;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
enfoque	concentrer	enfoque	concentrer	N;MASC;SG	V;NFIN
mejoras	amélioration	mejora	amélioration	N;FEM;PL	N;FEM;SG
mejoras	amélioration	mejora	amélioration	N;FEM;PL	N;FEM;SG
agrícolas	agricole	agrícola	agricole	ADJ;PL	ADJ;MASC;SG
publicar	édition	publicar	édition	V;NFIN	N;FEM;SG
publicar	publication	publicar	publication	V;NFIN	N;FEM;SG
publicar	poste	publicar	poste	V;NFIN	N;MASC;SG
publicar	publication	publicar	publication	V;NFIN	N;FEM;SG
judío	juives	judío	juif	N;MASC;SG	ADJ;FEM;PL
judío	juif	judío	juif	N;MASC;SG	ADJ;MASC;SG
judío	juifs	judío	juif	N;MASC;SG	N;MASC;PL
judío	juive	judío	juif	N;MASC;SG	ADJ;FEM;SG
judío	juif	judío	juif	N;MASC;SG	ADJ;MASC;SG
vándalo	vandales	vándalo	vandal	N;MASC;SG	N;MASC;PL
vándalo	vandale	vándalo	vandal	N;MASC;SG	ADJ;MASC;SG
irak	irak	irak	irak	N;FEM;SG	PROPN
irak	iraq	irak	iraq	N;FEM;SG	PROPN
deberían	devrait	deber	devoir	V;COND;PL;3;FIN	V;COND;SG;3;PRS;FIN
deberían	devraient	deber	devoir	V;COND;PL;3;FIN	V;COND;PL;3;PRS;FIN
deberían	devrais	deber	devoir	V;COND;PL;3;FIN	V;COND;SG;1;PRS;FIN
institucional	institutionnelles	institucional	institutionnel	ADJ;SG	ADJ;FEM;PL
institucional	institutionnels	institucional	institutionnel	ADJ;SG	ADJ;MASC;PL
operador	exploitant	operador	exploiter	N;MASC;SG	V;PRS;V.PTCP
negociaciones	négociation	negociación	négociation	N;FEM;PL	N;FEM;SG
negociaciones	négocier	negociación	négocier	N;FEM;PL	V;NFIN
negociaciones	négociation	negociación	négociation	N;FEM;PL	N;FEM;SG
marítimo	maritimes	marítimo	maritime	N;MASC;SG	ADJ;MASC;PL
marítimo	maritime	marítimo	maritime	N;MASC;SG	ADJ;MASC;SG
serrano	serrano	serrano	serrano	N;MASC;SG	PROPN
inclinación	incliner	inclinación	incliner	N;FEM;SG	V;NFIN
inclinación	penchant	inclinación	penchant	N;FEM;SG	V;PRS;V.PTCP
inclinación	incliné	inclinación	incliner	N;FEM;SG	V;MASC;SG;PST;V.PTCP
físicas	physique	físico	physique	ADJ;FEM;PL	ADJ;MASC;SG
físicas	physique	físico	physique	ADJ;FEM;PL	ADJ;MASC;SG
federales	fédéral	federal	fédéral	ADJ;PL	ADJ;MASC;SG
federales	fédérale	federal	fédéral	ADJ;PL	ADJ;FEM;SG
judía	juives	judío	juif	ADJ;FEM;SG	ADJ;FEM;PL
judía	juifs	judío	juif	ADJ;FEM;SG	N;MASC;PL
escritas	ecrit	escrito	ecrire	ADJ;FEM;PL;V.PTCP	V;MASC;SG;PST;V.PTCP
escritas	écrite	escrito	écrire	ADJ;FEM;PL;V.PTCP	V;FEM;SG;PST;V.PTCP
escritas	écrit	escrito	écrire	ADJ;FEM;PL;V.PTCP	V;MASC;SG;PST;V.PTCP
escritas	écrites	escrito	écrire	ADJ;FEM;PL;V.PTCP	V;FEM;PL;PST;V.PTCP
escritas	écrits	escrito	écrit	ADJ;FEM;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
amante	amoureux	amante	amoureux	N;SG	ADJ;MASC;SG
wayne	wayne	wayne	wayne	N;MASC;SG	PROPN
stadium	stadium	stadium	stadium	N;MASC;SG	PROPN
dificultad	difficultés	dificultad	difficulté	N;FEM;SG	N;FEM;PL
dificultad	difficultés	dificultad	difficulté	N;FEM;SG	N;FEM;PL
sicilia	sicile	sicilia	sicile	N;FEM;SG	ADJ;FEM;SG
dave	dave	dave	dave	PROPN	PROPN
sustituido	remplacé	sustituir	remplacer	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
sustituido	substitué	sustituir	substituer	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
sustituido	remplacé	sustituir	remplacer	ADJ;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
sustituido	remplacée	sustituir	remplacer	ADJ;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
