les	az	le	az	DET;DEF;PL	
affecté	érintettek	affecter	érint	V;MASC;SG;PST;V.PTCP	V;INDF;IND;PL;3;PST;FIN;ACT
stuart	stuart	stuart	stuart	PROPN	
index	index	index	index	N;MASC;SG	
index	mutató	index	mutató	N;MASC;SG	
index	indexek	index	index	N;MASC;SG	N;NOM;PL
veulent	akarsz	vouloir	akarsz	V;IND;PL;3;PRS;FIN	V;INDF;IND;SG;1;PRS;FIN;ACT
veulent	akar	vouloir	akar	V;IND;PL;3;PRS;FIN	V;INDF;IND;SG;3;PRS;FIN;ACT
veulent	akarod	vouloir	akarod	V;IND;PL;3;PRS;FIN	V;DEF;IND;SG;1;PRS;FIN;ACT
veulent	akarom	vouloir	akarom	V;IND;PL;3;PRS;FIN	V;DEF;IND;SG;1;PRS;FIN;ACT
téléphone	telefonon	téléphone	telefon	N;MASC;SG	
enregistre	rekord	enregistrer	rekord	V;IND;SG;3;PRS;FIN	
enregistre	lemez	enregistrer	lemez	V;IND;SG;3;PRS;FIN	N;NOM;SG
bouche	ajkai	bouche	ajkai	N;FEM;SG	
bouche	ajkak	bouche	az	N;FEM;SG	N;NOM;PL
bouche	ajka	bouche	ajka	N;FEM;SG	
bouche	szád	bouche	szád	N;FEM;SG	V;DEF;IND;SG;1;PRS;FIN;ACT
queen	queen	queen	ő	N;MASC;SG	
queen	dáma	queen	dáma	N;MASC;SG	
lyonnais	lyon	lyonnais	lyon	N;MASC;SG	
lyonnais	lyons	lyonnais	lyons	N;MASC;SG	
blessure	kár	blessure	kár	N;FEM;SG	
équateur	egyenlítő	équateur	egyenlítő	N;MASC;SG	
équateur	ecuador	équateur	ecuador	N;MASC;SG	PROPN;NOM;SG
bourgeois	burzsoá	bourgeois	burzsoá	N;MASC;SG	
anneau	ring	anneau	ring	N;MASC;SG	
anneau	gyűrűs	anneau	gyűrűs	N;MASC;SG	
chambres	szoba	chambre	szoba	N;FEM;PL	N;NOM;SG
chambres	terem	chambre	terem	N;FEM;PL	N;NOM;SG
chambres	szoba	chambre	szoba	N;FEM;PL	N;NOM;SG
xii	xii	xii	xii	NUM	PROPN;NOM;SG
pire	legrosszabb	pire	legrosszabb	INTJ	
pire	rosszabb	pire	rosszú	INTJ	ADJ;NOM;CMPR;SG
retourner	visszatérés	retourner	visszatérés	V;NFIN	N;NOM;SG
retourner	vissza	retourner	vissza	V;NFIN	ADV
abc	abc	abc	abc	PROPN	
définie	meghatározva	définir	meghatározva	V;FEM;SG;PST;V.PTCP	ADV;V.CVB
combattre	harci	combattre	harci	V;NFIN	
combattre	küzdelem	combattre	küzdelem	V;NFIN	N;NOM;SG
combattre	harc	combattre	harc	V;NFIN	N;NOM;SG
combattre	harc	combattre	harc	V;NFIN	N;NOM;SG
ouvrier	dolgozó	ouvrier	dolgozó	N;MASC;SG	ADJ;NOM;SG
basses	alacsonyan	bas	alacsony	ADJ;FEM;PL	ADJ;FRML;SG
basses	alacsony	bas	alacsony	ADJ;FEM;PL	ADJ;NOM;SG
monter	mount	monter	mount	V;NFIN	N;NOM;SG
monter	hegy	monter	hegy	V;NFIN	N;NOM;SG
fidèles	hű	fidèle	hű	ADJ;MASC;PL	
fidèles	lojális	fidèle	lojális	ADJ;MASC;PL	ADJ;NOM;SG
fidèles	hűséges	fidèle	hűséges	ADJ;MASC;PL	ADJ;NOM;SG
fidèles	hűséges	fidèle	hűséges	ADJ;MASC;PL	ADJ;NOM;SG
causes	okozza	cause	okoz	N;FEM;PL	V;DEF;IND;SG;3;PRS;FIN;ACT
causes	okoz	cause	okoz	N;FEM;PL	V;INDF;IND;SG;3;PRS;FIN;ACT
papillon	moly	papillon	moly	N;MASC;SG	
papillon	papillon	papillon	papillon	N;MASC;SG	
comparaison	összehasonlítás	comparaison	összehasonlítás	N;FEM;SG	
comparaison	összehasonlítani	comparaison	összehasonlít	N;FEM;SG	V;NFIN;ACT
comparaison	összehasonlítás	comparaison	összehasonlítás	N;FEM;SG	
préparer	előkészítése	préparer	előkészítés	V;NFIN	N;NOM;SG
préparer	felkészülés	préparer	felkészülés	V;NFIN	N;NOM;SG
illustre	szemlélteti	illustre	szemléltet	ADJ;MASC;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
illustre	jeles	illustre	jeles	ADJ;MASC;SG	
automatiquement	automatikusan	automatiquement	automatikus	ADV	ADJ;FRML;SG
automatiquement	automatikus	automatiquement	automatikus	ADV	N;NOM;SG
accepté	elfogadva	accepter	elfogadva	V;MASC;SG;PST;V.PTCP	ADV;V.CVB
pousse	push	pousser	push	V;IND;SG;3;PRS;FIN	
pousse	nyomd	pousser	nyomd	V;IND;SG;3;PRS;FIN	V;DEF;IMP;SG;1;PRS;FIN;ACT
luigi	luigi	luigi	luigi	PROPN	
mondiaux	globális	mondial	globális	ADJ;MASC;PL	ADJ;NOM;SG
mondiaux	global	mondial	global	ADJ;MASC;PL	
grant	grant	grant	grant	PROPN	
ardennes	ardennes	ardenne	ardennes	N;FEM;PL	
atlas	atlas	atlas	atlas	N;MASC;SG	
génétique	genetikai	génétique	genetikai	ADJ;MASC;SG	N;NOM;SG
génétique	genetikus	génétique	genetikus	ADJ;MASC;SG	N;NOM;SG
génétique	genetika	génétique	genetika	ADJ;MASC;SG	N;NOM;SG
ballon	ball	ballon	ball	N;MASC;SG	
ondes	hangulatot	onde	hangulat	N;FEM;PL	N;ACC;SG
ondes	hullám	onde	hullám	N;FEM;PL	N;NOM;SG
gérer	kezelése	gérer	kezelés	V;NFIN	N;NOM;SG
romantique	románc	romantique	románc	ADJ;MASC;SG	N;NOM;SG
romantique	romantika	romantique	romantika	ADJ;MASC;SG	N;NOM;SG
frappe	sztrájk	frapper	sztrájk	V;IND;SG;3;PRS;FIN	N;NOM;SG
frappe	csapás	frapper	csapás	V;IND;SG;3;PRS;FIN	N;NOM;SG
frappe	találat	frapper	találat	V;IND;SG;3;PRS;FIN	N;NOM;SG
quotidienne	mindennap	quotidien	mindennap	ADJ;FEM;SG	
quotidienne	mindennapi	quotidien	mindennapi	ADJ;FEM;SG	
quotidienne	naponta	quotidien	naponta	ADJ;FEM;SG	
quotidienne	napi	quotidien	napi	ADJ;FEM;SG	
islamique	iszlám	islamique	iszlám	ADJ;MASC;SG	
anonyme	anonim	anonyme	anonim	ADJ;MASC;SG	
anonyme	névtelen	anonyme	névtelen	ADJ;MASC;SG	
assurance	biztosítási	assurance	biztosítási	N;FEM;SG	ADJ;NOM;SG
phil	phil	phil	phil	N;MASC;SG	
helsinki	helsinki	helsinki	helsinki	PROPN	
manager	vezető	manager	vezető	N;MASC;SG	
manager	kezelő	manager	kezelő	N;MASC;SG	ADJ;NOM;SG
espère	remény	espérer	remény	V;IND;SG;3;PRS;FIN	N;NOM;SG
espère	remélem	espérer	remél	V;IND;SG;3;PRS;FIN	
lawrence	lawrence	lawrence	lawrence	PROPN	
unesco	unesco	unesco	unesco	N;MASC;SG	
danny	danny	danny	danny	PROPN	
enterré	eltemetve	enterrer	eltemetve	V;MASC;SG;PST;V.PTCP	N;NOM;SG
bonus	prémium	bonus	prémium	N;MASC;SG	
bonus	bónusz	bonus	bónusz	N;MASC;SG	
bonus	bónusz	bonus	bónusz	N;MASC;SG	
bonus	bónuszok	bonus	bónusz	N;MASC;SG	N;NOM;PL
théories	elmélet	théorie	elmélet	N;FEM;PL	N;NOM;SG
hot	forró	hot	forró	N;MASC;SG	
hot	hot	hot	hot	N;MASC;SG	
hot	meleg	hot	meleg	N;MASC;SG	
éliminatoires	rájátszás	éliminatoire	rájátszás	ADJ;MASC;PL	N;NOM;SG
éliminatoires	rájátszás	éliminatoire	rájátszás	ADJ;MASC;PL	N;NOM;SG
disant	mondás	dire	mondás	V;PRS;V.PTCP	N;NOM;SG
uci	uci	uci	uci	N;MASC;SG	
diversité	sokszínű	diversité	sokszínű	N;FEM;SG	
résistant	ellenálló	résistant	ellenálló	V;PRS;V.PTCP	
résistant	rezisztens	résistant	rezisztens	V;PRS;V.PTCP	N;NOM;SG
résistant	rugalmas	résistant	rugalmas	V;PRS;V.PTCP	
résistant	ellenálló	résistant	ellenálló	V;PRS;V.PTCP	
résistant	rezisztencia	résistant	rezisztencia	V;PRS;V.PTCP	N;NOM;SG
résistant	ellenállás	résistant	ellenállás	V;PRS;V.PTCP	N;NOM;SG
islande	izlandi	islande	izlandi	ADJ;MASC;SG	
islande	izland	islande	izland	ADJ;MASC;SG	PROPN;NOM;SG
janeiro	janeiro	janeiro	janeiro	PROPN	V;DEF;IND;SG;3;PRS;FIN;ACT
macédoine	macedónia	macédoine	macedónia	ADJ;FEM;SG	
sculptures	szobor	sculpture	szobor	N;FEM;PL	N;NOM;SG
investissement	beruházások	investissement	beruházás	N;MASC;SG	N;NOM;PL
investissement	befektetések	investissement	befektetés	N;MASC;SG	N;NOM;PL
investissement	befektetési	investissement	befektetési	N;MASC;SG	ADJ;NOM;SG
investissement	befektetések	investissement	befektetés	N;MASC;SG	N;NOM;PL
investissement	beruházások	investissement	beruházás	N;MASC;SG	N;NOM;PL
absolument	abszolút	absolument	abszolú	ADV	
chêne	oak	chêne	oa	N;MASC;SG	
concerto	concerto	concerto	concert	N;MASC;SG	
privés	magán	priver	maga	V;MASC;PL;PST;V.PTCP	
privés	privát	priver	priva	V;MASC;PL;PST;V.PTCP	
chroniques	chronicle	chronique	chronicle	N;FEM;PL	
chroniques	krónikus	chronique	krónikus	N;FEM;PL	N;NOM;SG
tue	öl	tuer	öl	V;IND;SG;3;PRS;FIN	
tue	ölj	tuer	ölj	V;IND;SG;3;PRS;FIN	V;DEF;IMP;SG;2;PRS;FIN;ACT
paolo	paolo	paolo	paolo	PROPN	
entrées	bejegyzések	entrée	bejegyzés	V;FEM;PL;PST;V.PTCP	N;NOM;PL
réfugiés	menekült	réfugié	menekült	N;MASC;PL	V;INDF;IND;SG;3;PST;FIN;ACT
berger	shepherd	berger	shepherd	N;MASC;SG	
berger	juhász	berger	juhász	N;MASC;SG	
berger	pásztor	berger	pásztor	N;MASC;SG	
cache	cache	cacher	cache	V;IND;SG;3;PRS;FIN	N;NOM;SG
cache	elrejtése	cacher	elrejtés	V;IND;SG;3;PRS;FIN	N;NOM;SG
égale	egyenlők	égal	egyenlő	ADJ;FEM;SG	N;NOM;PL
égale	egyenlőek	égal	egyenlő	ADJ;FEM;SG	N;NOM;PL
égale	egyenlő	égal	egyenlő	ADJ;FEM;SG	
égale	egyenlők	égal	egyenlő	ADJ;FEM;SG	N;NOM;PL
égale	egyenlő	égal	egyenlő	ADJ;FEM;SG	
œufs	tojást	œuf	tojás	N;MASC;PL	N;ACC;SG
œufs	tojás	œuf	tojás	N;MASC;PL	N;NOM;SG
œufs	tojást	œuf	tojás	N;MASC;PL	N;ACC;SG
œufs	tojás	œuf	tojás	N;MASC;PL	N;NOM;SG
emma	emma	emma	emma	N;FEM;SG	
blanches	fehér	blanc	fehér	ADJ;FEM;PL	
miles	miles	mile	miles	N;MASC;PL	
miles	mérföld	mile	mérföld	N;MASC;PL	N;NOM;SG
demandes	kéri	demande	kéri	N;FEM;PL	V;DEF;IND;SG;3;PRS;FIN;ACT
distinguer	különbséget	distinguer	különbség	V;NFIN	N;ACC;SG
distinguer	megkülönböztetés	distinguer	megkülönböztetés	V;NFIN	N;NOM;SG
distinguer	különbséget	distinguer	különbség	V;NFIN	N;ACC;SG
distinguer	megkülönböztető	distinguer	megkülönböztető	V;NFIN	
boxe	box	boxe	box	N;FEM;SG	
boxe	boksz	boxe	boksz	N;FEM;SG	
pair	páros	pair	páros	N;MASC;SG	
industriels	ipari	industriel	ipari	ADJ;MASC;PL	ADJ;NOM;SG
tarn	tarn	tarn	tarn	N;MASC;SG	PROPN;NOM;SG
adolphe	adolph	adolphe	adolph	N;MASC;SG	
adolphe	adolphe	adolphe	adolphe	N;MASC;SG	
adolphe	adolf	adolphe	adolf	N;MASC;SG	
serpent	snake	serpent	snake	N;MASC;SG	
chimiques	kémiai	chimique	kémiai	ADJ;MASC;PL	N;NOM;SG
chimiques	vegyszerek	chimique	vegyszer	ADJ;MASC;PL	N;NOM;PL
jeudi	csütörtök	jeudi	csütört	N;MASC;SG	
média	media	média	media	N;MASC;SG	
noires	fekete	noir	feket	ADJ;FEM;PL	
noires	black	noir	black	ADJ;FEM;PL	
georg	georg	georg	georg	PROPN	
individuelle	egyedileg	individuel	egyedileg	ADJ;FEM;SG	
individuelle	egyenként	individuel	egyenként	ADJ;FEM;SG	
individuelle	egyénileg	individuel	egyénileg	ADJ;FEM;SG	
individuelle	levált	individuel	levál	ADJ;FEM;SG	V;INDF;IND;SG;3;PST;FIN;ACT
individuelle	egyén	individuel	egyén	ADJ;FEM;SG	N;NOM;SG
individuelle	egyéni	individuel	egyéni	ADJ;FEM;SG	
parker	parker	parker	parker	PROPN	
métropolitaine	metropolitan	métropolitain	metropolitan	ADJ;FEM;SG	
isaac	isaac	isaac	isaac	PROPN	
foyer	előcsarnokban	foyer	előcsarnok	N;MASC;SG	N;IN+ESS;PL
comtes	számít	comte	számít	N;MASC;PL	V;INDF;IND;SG;3;PRS;FIN;ACT
invite	meghívni	invite	meg+hív	N;FEM;SG	V;NFIN;ACT
invite	felkéri	invite	felkéri	N;FEM;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
invite	meghívókat	invite	meg+hívó	N;FEM;SG	N;ACC;PL
anges	angyal	ange	angyal	N;MASC;PL	N;NOM;SG
anges	angel	ange	angel	N;MASC;PL	
anges	angyalka	ange	angyalk	N;MASC;PL	N;NOM;SG
rencontrer	találkozó	rencontrer	találkozó	V;NFIN	N;NOM;SG
attente	vár	attente	vár	N;FEM;SG	V;INDF;IND;SG;3;PRS;FIN;ACT
attente	várunk	attente	vár	N;FEM;SG	V;INDF;IND;PL;1;PRS;FIN;ACT
attente	várok	attente	vár	N;FEM;SG	V;INDF;IND;SG;1;PRS;FIN;ACT
virginia	virginiában	virginia	virginia	PROPN	N;IN+ESS;SG
virginia	virginia	virginia	virginia	PROPN	
virginia	virginiai	virginia	virginiai	PROPN	ADJ;NOM;SG
restant	megmaradt	rester	meg+marad	V;PRS;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
restant	megmaradó	rester	megmaradó	V;PRS;V.PTCP	
restant	fennmaradó	rester	fennmaradó	V;PRS;V.PTCP	
symboles	szimbólum	symbole	szimbólum	N;MASC;PL	N;IN+ABL;SG
symboles	jelkép	symbole	jelkép	N;MASC;PL	N;NOM;SG
symboles	szimbólum	symbole	szimbólum	N;MASC;PL	N;IN+ABL;SG
voûte	arch	voûte	arch	N;FEM;SG	
murray	murray	murray	murray	PROPN	
méridionale	dél	méridional	dél	ADJ;FEM;SG	
méridionale	déli	méridional	déli	ADJ;FEM;SG	
racines	gyökér	racine	gyökér	N;FEM;PL	N;NOM;SG
houston	houston	houston	houst	PROPN	
houston	houstonban	houston	houstonban	PROPN	N;IN+ESS;SG
fréquente	gyakori	fréquent	gyakori	ADJ;FEM;SG	
équipé	felszerelve	équiper	felszerelve	V;MASC;SG;PST;V.PTCP	ADV;V.CVB
équipé	felszerelve	équiper	felszerelve	V;MASC;SG;PST;V.PTCP	ADV;V.CVB
feux	lámpa	feu	lámpa	N;MASC;PL	N;NOM;SG
roumain	román	roumain	roma	ADJ;MASC;SG	
roumain	románia	roumain	románia	ADJ;MASC;SG	N;NOM;SG
mali	mali	mali	mali	N;MASC;SG	
repos	pihenés	repos	pihenés	ADJ;MASC;SG	N;NOM;SG
repos	többi	repos	többi	ADJ;MASC;SG	
repos	pihenő	repos	pihenő	ADJ;MASC;SG	
gardes	őr	garde	őr	N;MASC;PL	N;NOM;SG
gand	gent	gand	gegy	PROPN	
gand	gent	gand	gegy	PROPN	
évolué	fejlődtek	évoluer	fejlődik	V;MASC;SG;PST;V.PTCP	V;INDF;IND;PL;3;PST;FIN;ACT
vents	szél	vent	szél	N;MASC;PL	N;NOM;SG
vents	szél	vent	szél	N;MASC;PL	N;NOM;SG
vents	szelet	vent	szelet	N;MASC;PL	N;NOM;SG
rap	rap	rap	rap	N;MASC;SG	
vive	vive	vif	vive	ADJ;FEM;SG	
fribourg	freiburg	fribourg	freiburg	PROPN	N;NOM;SG
uruguay	uruguay	uruguay	uruguay	PROPN	PROPN;NOM;SG
esthétique	esztétika	esthétique	esztétika	ADJ;MASC;SG	N;NOM;SG
esthétique	esztétikai	esthétique	esztétikai	ADJ;MASC;SG	N;NOM;SG
suzanne	suzanne	suzanne	suzanne	N;FEM;SG	
adams	adams	adam	adams	PROPN	
permanente	állandó	permanent	állandó	ADJ;FEM;SG	
permanente	végleges	permanent	végleges	ADJ;FEM;SG	
permanente	tartós	permanent	tartós	ADJ;FEM;SG	
permanente	maradandó	permanent	maradandó	ADJ;FEM;SG	
wayne	wayne	wayne	wayne	PROPN	
malte	máltai	malte	máltai	PROPN	ADJ;NOM;SG
malte	málta	malte	málta	PROPN	PROPN;NOM;SG
spider	pók	spider	pók	PROPN	
spider	spider	spider	spider	PROPN	
ahmed	ahmed	ahmed	ahmed	PROPN	PROPN;NOM;SG
anton	anton	anton	az	PROPN	PROPN;NOM;SG
spéciaux	különlegesség	spécial	különlegesség	ADJ;MASC;PL	N;NOM;SG
spéciaux	akciók	spécial	akció	ADJ;MASC;PL	N;NOM;PL
spéciaux	különleges	spécial	különleges	ADJ;MASC;PL	
spéciaux	speciális	spécial	speciális	ADJ;MASC;PL	ADJ;NOM;SG
loiret	loiret	loiret	loiret	N;MASC;SG	PROPN;NOM;SG
républicains	republikánusok	républicain	republikánus	ADJ;MASC;PL	N;NOM;PL
républicains	republikánus	républicain	republikánus	ADJ;MASC;PL	N;NOM;SG
républicains	republikánusok	républicain	republikánus	ADJ;MASC;PL	N;NOM;PL
indiens	indiánok	indien	indián	ADJ;MASC;PL	N;NOM;PL
indiens	indiaiak	indien	indiai	ADJ;MASC;PL	N;NOM;PL
indiens	indián	indien	indián	ADJ;MASC;PL	
indiens	indiai	indien	indiai	ADJ;MASC;PL	ADJ;NOM;SG
gallery	galéria	gallery	galéria	PROPN	N;NOM;SG
gallery	galériában	gallery	galéria	PROPN	N;IN+ESS;SG
appliquer	jelentkezz	appliquer	jelentkezz	V;NFIN	
traditionnellement	hagyományosan	traditionnellement	hagyományos	ADV	ADJ;FRML;SG
tournant	forgó	tourner	forgó	V;PRS;V.PTCP	
âges	kor	âge	kor	N;MASC;PL	N;NOM;SG
âges	életkor	âge	életkor	N;MASC;PL	N;NOM;SG
offrir	ajánlat	offrir	ajánlat	V;NFIN	N;NOM;SG
offrir	ajánlatot	offrir	ajánlat	V;NFIN	N;ACC;SG
tests	tesztelés	test	tesztelés	N;MASC;PL	N;NOM;SG
tests	vizsgálati	test	vizsgálati	N;MASC;PL	N;NOM;SG
tests	vizsgálat	test	vizsgálat	N;MASC;PL	N;NOM;SG
tests	próba	test	pró	N;MASC;PL	N;NOM;SG
tests	teszt	test	tesz	N;MASC;PL	N;NOM;SG
neutralité	semleges	neutralité	semleges	N;FEM;SG	
suisses	svájc	suisse	svájc	N;MASC;PL	
suisses	svájci	suisse	svájci	N;MASC;PL	
arr	arr	arr	arr		
faibles	gyenge	faible	gyenge	ADJ;MASC;PL	
faibles	gyengék	faible	gyengék	ADJ;MASC;PL	N;NOM;PL
faibles	alacsonyan	faible	alacsony	ADJ;MASC;PL	ADJ;FRML;SG
faibles	alacsony	faible	alacsony	ADJ;MASC;PL	ADJ;NOM;SG
arnold	arnold	arnold	arnold	PROPN	
julia	julia	julia	julia	PROPN	
julia	júlia	julia	júlia	PROPN	N;NOM;SG
angel	angyal	angel	angyal	PROPN	N;NOM;SG
angel	angel	angel	angel	PROPN	
angel	angyalka	angel	angyalk	PROPN	N;NOM;SG
précédentes	előző	précédent	előző	ADJ;FEM;PL	
précédentes	korábbi	précédent	korábbi	ADJ;FEM;PL	ADJ;NOM;CMPR;SG
archéologiques	régészeti	archéologique	régészeti	ADJ;MASC;PL	N;NOM;SG
ottawa	ottawa	ottawa	ottawa	PROPN	N;NOM;SG
emplois	foglalkoztatottság	emploi	foglalkoztatottság	N;MASC;PL	N;NOM;SG
emplois	foglalkoztatási	emploi	foglalkoztatási	N;MASC;PL	ADJ;NOM;SG
emplois	foglalkoztatás	emploi	foglalkoztatás	N;MASC;PL	N;NOM;SG
emplois	állás	emploi	állás	N;MASC;PL	N;NOM;SG
occupée	elfoglalt	occuper	elfoglalt	V;FEM;SG;PST;V.PTCP	
occupée	megszállt	occuper	megszállt	V;FEM;SG;PST;V.PTCP	
occupée	foglalt	occuper	foglal	V;FEM;SG;PST;V.PTCP	
occupée	elfoglalt	occuper	elfoglalt	V;FEM;SG;PST;V.PTCP	
confusion	zavart	confusion	zavart	N;FEM;SG	
confusion	zavaros	confusion	zavaros	N;FEM;SG	
spécialement	konkrétan	spécialement	konkrétan	ADV	
spécialement	kifejezetten	spécialement	kifejezett	ADV	ADJ;FRML;SG
spécialement	kimondottan	spécialement	kimond	ADV	ADJ;FRML;SG
spécialement	speciálisan	spécialement	speciális	ADV	ADJ;FRML;SG
spécialement	különösen	spécialement	különös	ADV	ADJ;FRML;SG
spécialement	főleg	spécialement	főleg	ADV	
personnellement	személyesen	personnellement	személyes	ADV	ADJ;FRML;SG
étrange	különös	étrange	különös	ADJ;MASC;SG	
étrange	furcsa	étrange	furcsa	ADJ;MASC;SG	
étrange	fura	étrange	fura	ADJ;MASC;SG	
étrange	furcsa	étrange	furcsa	ADJ;MASC;SG	
étrange	páratlan	étrange	páratlan	ADJ;MASC;SG	
étrange	furcsa	étrange	furcsa	ADJ;MASC;SG	
éteint	kihaltak	éteindre	ki+hal	V;MASC;SG;PST;V.PTCP	V;INDF;IND;PL;3;PST;FIN;ACT
autrichienne	osztrák	autrichien	osztrák	ADJ;FEM;SG	
autrichienne	ausztria	autrichien	ausztria	ADJ;FEM;SG	N;NOM;SG
nobles	nemes	noble	nemes	ADJ;MASC;PL	
nobles	noble	noble	noble	ADJ;MASC;PL	
nobles	nemesek	noble	nemes	ADJ;MASC;PL	N;NOM;PL
exprimer	express	exprimer	express	V;NFIN	
exprimer	expressz	exprimer	expressz	V;NFIN	N;NOM;SG
vendre	eladás	vendre	eladás	V;NFIN	
vendre	eladási	vendre	eladási	V;NFIN	ADJ;NOM;SG
vendre	eladás	vendre	eladás	V;NFIN	
maintenance	karbantartási	maintenance	karbantartási	N;FEM;SG	ADJ;NOM;SG
vicomte	vikomt	vicomte	vikom	N;MASC;SG	
marshall	marshall	marshall	marshall	ADJ;MASC;SG	
lang	lang	lang	lang	PROPN	
indienne	indián	indien	indián	ADJ;FEM;SG	
inc	inc	inc	inc		PROPN;NOM;SG
just	csak	just	csak	INTJ	ADV
suites	suites	suite	suites	N;FEM;PL	N;NOM;SG
suites	lakosztály	suite	lakosztály	N;FEM;PL	N;NOM;SG
alentours	környezet	alentours	környezet	N;MASC;PL	N;NOM;SG
alentours	környék	alentours	környék	N;MASC;PL	N;NOM;SG
contrôler	kontroll	contrôler	kontroll	V;NFIN	N;NOM;SG
contrôler	irányítás	contrôler	irányítás	V;NFIN	N;NOM;SG
contrôler	vezérlő	contrôler	vezérlő	V;NFIN	ADJ;NOM;SG
contrôler	ellenőrzési	contrôler	ellenőrzési	V;NFIN	ADJ;NOM;SG
contrôler	ellenőrzés	contrôler	ellenőrzés	V;NFIN	N;NOM;SG
pietro	pietro	pietro	pietro	PROPN	
chœurs	kórus	chœur	kórus	N;MASC;PL	N;NOM;SG
chœurs	kórus	chœur	kórus	N;MASC;PL	N;NOM;SG
ferrand	ferrand	ferrand	ferrand	PROPN	
brésilienne	brazil	brésilien	brazil	ADJ;FEM;SG	
brésilienne	brazília	brésilien	brazília	ADJ;FEM;SG	
adrien	adrien	adrien	adrien	PROPN	
adrien	adrian	adrien	adrian	PROPN	
larry	larry	larry	larry	PROPN	
majoritairement	túlnyomórészt	majoritairement	túlnyomórész	ADV	
spéciales	különlegesség	spécial	különlegesség	ADJ;FEM;PL	N;NOM;SG
spéciales	akciók	spécial	akció	ADJ;FEM;PL	N;NOM;PL
spéciales	különleges	spécial	különleges	ADJ;FEM;PL	
spéciales	speciális	spécial	speciális	ADJ;FEM;PL	ADJ;NOM;SG
récentes	nemrég	récent	nemrég	ADJ;FEM;PL	ADV
récentes	legutóbbi	récent	legutóbbi	ADJ;FEM;PL	
policiers	rendőrség	policier	rendőrség	N;MASC;PL	N;NOM;SG
policiers	rendőr	policier	rendőr	N;MASC;PL	N;NOM;SG
armement	fegyverek	armement	fegyver	N;MASC;SG	N;NOM;PL
ailier	szárnysegéd	ailier	szárnysegéd	N;MASC;SG	
ailier	wing	ailier	wing	N;MASC;SG	
ailier	winger	ailier	winger	N;MASC;SG	
off	le	off	le		ADV
off	kikapcsolva	off	kikapcsolva		ADV;V.CVB
off	off	off	off		
mayenne	mayenne	mayenne	mayen	ADJ;FEM;SG	
marion	marion	marion	marion	PROPN	
golf	golf	golf	golf	N;MASC;SG	
baker	baker	baker	baker	PROPN	
baker	pék	baker	pék	PROPN	
normalement	általában	normalement	általában	ADV	
jay	jay	jay	jay	PROPN	
mystère	titokzatos	mystère	titokzatos	N;MASC;SG	
mystère	rejtélyes	mystère	rejtélyes	N;MASC;SG	
stewart	stewart	stewart	stewart	PROPN	N;NOM;SG
phénomènes	jelenség	phénomène	jelenség	N;MASC;PL	N;NOM;SG
sint	sint	sint	sint	PROPN	PROPN;NOM;SG
similaires	hasonló	similaire	hasonló	ADJ;MASC;PL	ADJ;NOM;SG
similaires	hasonlók	similaire	hasonló	ADJ;MASC;PL	N;NOM;PL
sage	bölcsek	sage	bölcs	ADJ;MASC;SG	N;NOM;PL
sage	bölcs	sage	bölcs	ADJ;MASC;SG	
sage	sage	sage	sag	ADJ;MASC;SG	
béton	konkrét	béton	konkrét	N;MASC;SG	
lions	oroszlán	lion	oroszlán	N;MASC;PL	N;NOM;SG
lionel	lionel	lionel	lionel	PROPN	
particules	részecske	particule	részecske	N;FEM;PL	N;NOM;SG
particules	részecske	particule	részecske	N;FEM;PL	N;NOM;SG
écurie	stabil	écurie	stabil	N;FEM;SG	ADJ;NOM;SG
baby	bébi	baby	bébi	N;MASC;SG	
soprano	soprano	soprano	soprano	N;MASC;SG	
kennedy	kennedy	kennedy	kennedy	PROPN	
harris	harris	harris	harris	PROPN	
masters	masters	master	masters	N;MASC;PL	
refusé	megtagadva	refuser	megtagadva	V;MASC;SG;PST;V.PTCP	ADV;V.CVB
refusé	elutasítva	refuser	elutasítva	V;MASC;SG;PST;V.PTCP	ADV;V.CVB
refusé	elutasítva	refuser	elutasítva	V;MASC;SG;PST;V.PTCP	ADV;V.CVB
refusé	elutasítva	refuser	elutasítva	V;MASC;SG;PST;V.PTCP	ADV;V.CVB
extraits	kivonatok	extraire	ki+vonat	V;MASC;PL;PST;V.PTCP	N;NOM;PL
extraits	kivonat	extraire	kivonat	V;MASC;PL;PST;V.PTCP	N;NOM;SG
extraits	kivonat	extraire	kivonat	V;MASC;PL;PST;V.PTCP	N;NOM;SG
rencontré	met	rencontrer	met	V;MASC;SG;PST;V.PTCP	
rencontré	találkoztunk	rencontrer	találkozik	V;MASC;SG;PST;V.PTCP	V;INDF;IND;PL;1;PST;FIN;ACT
cadet	kadét	cadet	kadét	N;MASC;SG	
hip	hip	hip	hip	N;MASC;SG	
down	lefelé	down	lefelé	PROPN	
down	le	down	le	PROPN	ADV
pau	pau	pau	pau	PROPN	
mineurs	kiskorú	mineur	kiskorú	N;MASC;PL	N;NOM;SG
dei	dei	dei	dei	PROPN	
commis	eladók	commettre	eladó	V;MASC;SG;PST;V.PTCP	N;NOM;PL
commis	hivatalnokok	commettre	hivatalnok	V;MASC;SG;PST;V.PTCP	N;NOM;PL
