ve	si	ve	sine	CONJ	
ifadeler	frazele	ifade	frază	N;NOM;PL;3	N;DEF;FEM;PL
ifadeler	expresiile	ifade	expresie	N;NOM;PL;3	N;DEF;FEM;PL
güçler	puterile	güç	putere	ADJ;NOM;PL;3	N;DEF;FEM;PL
güçler	powers	güç	powers	ADJ;NOM;PL;3	PROPN
güçler	puteri	güç	putere	ADJ;NOM;PL;3	N;INDF;FEM;PL
güçler	competențe	güç	competență	ADJ;NOM;PL;3	N;INDF;FEM;PL
güçler	forţele	güç	forgă	ADJ;NOM;PL;3	N;DEF;FEM;PL
güçler	forțe	güç	forță	ADJ;NOM;PL;3	N;INDF;FEM;PL
güçler	forțele	güç	forță	ADJ;NOM;PL;3	N;DEF;FEM;PL
pablo	pablo	pablo	pablo		PROPN
hücreleri	celulele	hücre	celulă	N;ACC;PL;3	N;DEF;FEM;PL
hücreleri	celulelor	hücre	celulă	N;ACC;PL;3	N;DEF;FEM;PL
bryan	bryan	bryan	bryan		PROPN
gay	homosexual	gay	homosexual		ADJ;INDF;MASC;SG
gay	homo	gay	homo		N;INDF;MASC;SG
gay	gay	gay	gay		N;INDF;MASC;SG
komik	funny	komik	funny		N;INDF;MASC;SG
komik	amuzant	komik	amuzant		ADJ;INDF;MASC;SG
komik	haios	komik	haios		ADJ;INDF;MASC;SG
komik	hilar	komik	hilar		ADJ;INDF;MASC;SG
dawn	dawn	dawn	dawn		PROPN
dawn	zorii	dawn	zori		N;DEF;MASC;PL
ayrım	discriminare	ayrım	discriminare		N;INDF;FEM;SG
ayrım	discriminări	ayrım	discriminare		N;INDF;FEM;PL
ayrım	discriminarea	ayrım	discriminare		N;DEF;FEM;SG
ayrım	distincție	ayrım	distincție		N;INDF;FEM;SG
ayrım	distincția	ayrım	distincție		N;DEF;FEM;SG
bitiş	termină	bitiş	termina		V;IND;SG;3;PST;FIN
bitiş	finalizează	bitiş	finaliza		V;IND;3;PRS;FIN
bitiş	sfârșit	bitiş	sfârșit		N;INDF;MASC;SG
bitiş	final	bitiş	final		N;INDF;MASC;SG
eksikliği	lipsa	eksiklik	lipsă	N;NOM;SG;3	N;DEF;FEM;SG
alain	alain	alain	alain		PROPN
terry	terry	terry	terry		PROPN
java	java	java	javă		N;DEF;FEM;SG
java	javaneză	java	javanez		N;INDF;FEM;SG
ltd	ltd	ltd	ltd		N
hayran	fani	hayran	fan		N;INDF;MASC;PL
hayran	fanii	hayran	fan		N;DEF;MASC;PL
hayran	ventilatoare	hayran	ventilator		ADJ;INDF;FEM
hayran	fanilor	hayran	fane		N;DEF;MASC;PL
hayran	suporteri	hayran	suporter		N;INDF;MASC;PL
hayran	ventilator	hayran	ventilator		N;INDF;MASC;SG
hayran	fana	hayran	fană		N;DEF;FEM;SG
hayran	fană	hayran	fană		N;INDF;FEM;SG
hayran	fan	hayran	fan		N;INDF;MASC;SG
hayran	admirator	hayran	admirator		N;INDF;MASC;SG
çan	clopot	çan	clopot		N;INDF;MASC;SG
çan	clopotul	çan	clopot		N;DEF;MASC;SG
çan	bell	çan	bell		PROPN
ölçekli	cântar	ölçekli	cântar		N;INDF;MASC;SG
ölçekli	scară	ölçekli	scară		N;INDF;FEM;SG
ölçekli	scală	ölçekli	scăla		N;INDF;FEM;SG
ölçekli	scala	ölçekli	scală		N;DEF;FEM;SG
puanlar	rating	puan	ratinge	N;NOM;PL;3	N;INDF;MASC;SG
puanlar	ratingurile	puan	rating	N;NOM;PL;3	N;DEF;FEM;PL
puanlar	scorurile	puan	scor	N;NOM;PL;3	N;DEF;FEM;PL
mekanizması	mecanismului	mekaniz	mecanism	N;NOM;SG;3	N;DEF;MASC;SG
mekanizması	mecanismul	mekaniz	mecanism	N;NOM;SG;3	N;DEF;MASC;SG
getirilmiş	adusă	getir	aduce	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;INDF;FEM;SG
getirilmiş	adusa	getir	adusa	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;DEF;FEM;SG
hekim	medic	hekim	medic		N;INDF;MASC;SG
hekim	hakim	hekim	hakim		N;INDF;MASC;SG
onlarca	zeci	onlarca	zece		NUM;INDF;FEM;PL
onlarca	duzini	onlarca	duzin		N;INDF;FEM;PL
onlarca	decenii	onlarca	deceniu		N;INDF;FEM;PL
giray	ghirai	giray	ghira		N;INDF;MASC;SG
bel	talie	bel	talie		N;INDF;FEM;SG
bel	bel	bel	bel		N;INDF;MASC;SG
cooper	cooper	cooper	cooper		N;INDF;MASC;SG
tümü	toți	tümü	tot		PRO;MASC;PL;3
tümü	toate	tümü	tot		PRO;FEM;PL;3
tümü	tot	tümü	tot		PRO;MASC;SG;3
hepsini	toti	hepsi	toti	PRO;ACC;PL;3	
hepsini	toți	hepsi	tot	PRO;ACC;PL;3	PRO;MASC;PL;3
hepsini	toate	hepsi	tot	PRO;ACC;PL;3	PRO;FEM;PL;3
hepsini	tot	hepsi	tot	PRO;ACC;PL;3	PRO;MASC;SG;3
zeus	zeus	zeus	zeu		N;INDF;MASC;SG
seramik	ceramice	seramik	ceramic		N;INDF;FEM;PL
seramik	ceramica	seramik	ceramică		N;DEF;FEM;SG
seramik	ceramică	seramik	ceramic		N;INDF;FEM;SG
seramik	ceramica	seramik	ceramică		N;DEF;FEM;SG
seramik	ceramică	seramik	ceramic		N;INDF;FEM;SG
sydney	sydney	sydney	sydney	PROPN;NOM;SG;3	PROPN
catherine	caterina	cather	caterină	N;DAT;SG;3	N;DEF;FEM;SG
catherine	catherine	cather	catherină	N;DAT;SG;3	PROPN
catherine	ecaterina	cather	ecaterină	N;DAT;SG;3	N;DEF;FEM;SG
dick	sculă	dick	sculă		N;INDF;FEM;SG
dick	dick	dick	dick		PROPN
dick	pula	dick	pula		N;DEF;FEM;SG
dick	pulă	dick	pulă		N;INDF;FEM;SG
güzellik	frumusețe	güzellik	frumusețe	N;NOM;SG;3	N;INDF;FEM;SG
güzellik	frumusete	güzellik	frumuset	N;NOM;SG;3	N;INDF;FEM;SG
güzellik	frumusețea	güzellik	frumusețe	N;NOM;SG;3	N;DEF;FEM;SG
neyse	oricum	neyse	oricum		ADV
itiraz	recurs	itiraz	recurs		N;INDF;MASC;SG
itiraz	apel	itiraz	apel		N;INDF;MASC;SG
itiraz	obiect	itiraz	obiect		N;INDF;MASC;SG
itiraz	obiectul	itiraz	obiect		N;DEF;MASC;SG
itiraz	dispută	itiraz	disputa		V;IND;SG;3;PST;FIN
itiraz	contestă	itiraz	contesta		V;IND;SG;3;PST;FIN
itiraz	disputa	itiraz	disputa		V;IND;SG;3;IPFV;FIN
itiraz	litigiu	itiraz	litigiu		N;INDF;MASC;SG
pahalı	scump	pahalı	scump		ADV
pahalı	scumpa	pahalı	scumpa		ADJ;DEF;FEM;SG
pahalı	scumpă	pahalı	scump		ADJ;INDF;FEM;SG
pahalı	scumpe	pahalı	scump		ADJ;INDF;FEM;PL
röportaj	interviu	röportaj	interviu		N;INDF;MASC;SG
röportaj	interviul	röportaj	interviu		N;DEF;MASC;SG
röportaj	interviurile	röportaj	interviu		N;DEF;FEM;PL
röportaj	interviuri	röportaj	interviu		N;INDF;FEM;PL
iptv	iptv	iptv	iptv		N;INDF;MASC;SG
senegal	senegal	senegal	senegal	PROPN;NOM;SG;3	N;INDF;MASC;SG
müşteri	clientul	müşteri	client	N;NOM;SG;3	N;DEF;MASC;SG
müşteri	clienți	müşteri	client	N;NOM;SG;3	N;INDF;MASC;PL
müşteri	clienti	müşteri	client	N;NOM;SG;3	N;INDF;MASC;PL
müşteri	clienții	müşteri	client	N;NOM;SG;3	N;DEF;MASC;PL
müşteri	clientul	müşteri	client	N;NOM;SG;3	N;DEF;MASC;SG
ereğli	ereğli	ereğli	erehla	PROPN;NOM;SG;3	
ayıran	separă	ayır	separa	V;PFV;IND;POS;PRS;V.PTCP	V;IND;SG;3;PST;FIN
imzalandı	semnat	imzala	semna	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;INDF;MASC;SG
imzalandı	semnate	imzala	semnat	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;INDF;FEM;PL
imzalandı	semnată	imzala	semna	V;PFV;IND;SG;3;POS;PST;PASS	ADJ;INDF;FEM;SG
ilkesi	principiul	ilke	principiu	N;NOM;SG;3	N;DEF;MASC;SG
tahıl	cereale	tahıl	cereală		N;INDF;FEM;PL
tahıl	grâne	tahıl	grâne		N;INDF;FEM;PL
tahıl	boabe	tahıl	boabă		N;INDF;FEM;PL
tahıl	cereale	tahıl	cereală		N;INDF;FEM;PL
dostu	prietenoasă	dost	prietenos	ADJ;NOM;SG;3	ADJ;INDF;FEM;SG
dostu	amical	dost	amical	ADJ;NOM;SG;3	N;INDF;MASC;SG
tahir	tahir	tahir	tahir		PROPN
keçi	capră	keçi	capră		N;INDF;FEM;SG
keçi	capra	keçi	capră		N;DEF;FEM;SG
keçi	caprine	keçi	caprină		N;INDF;FEM;PL
keçi	caprele	keçi	capru		N;DEF;FEM;PL
keçi	capre	keçi	capre		N;INDF;FEM;PL
saksonya	saxonia	saksonya	saxonie	PROPN;NOM;SG;3	PROPN
fırsatı	oportunitatea	fırsatı	oportunitate		N;DEF;FEM;SG
fırsatı	ocazie	fırsatı	ocazie		N;INDF;FEM;SG
fırsatı	oportunitate	fırsatı	oportunitate		N;INDF;FEM;SG
savaşçı	războinic	savaşçı	războinic		ADJ;INDF;MASC;SG
savaşçı	warrior	savaşçı	warrior		N;INDF;MASC;SG
savaşçı	razboinic	savaşçı	razboinic		ADJ;INDF;MASC;SG
savaşçı	războinicul	savaşçı	războinic		N;DEF;MASC;SG
savaşçı	luptator	savaşçı	luptator		N;INDF;MASC;SG
savaşçı	luptătorul	savaşçı	luptător		N;DEF;MASC;SG
savaşçı	luptător	savaşçı	luptător		N;INDF;MASC;SG
savaşçı	cruciat	savaşçı	cruciat		ADJ;INDF;MASC;SG
savaşçı	războinici	savaşçı	războinic		ADJ;INDF;MASC;PL
savaşçı	razboinici	savaşçı	razboinic		ADJ;INDF;MASC;PL
singapur	singapore	singapur	singapore	PROPN;NOM;SG;3	N;INDF;FEM;PL
ann	ann	ann	ann		PROPN
gerçekçi	realistă	gerçekçi	realist		ADJ;INDF;FEM;SG
gerçekçi	realiste	gerçekçi	realist		ADJ;INDF;FEM;PL
gerçekçi	realist	gerçekçi	realist		ADJ;INDF;MASC;SG
gerçekçi	realistă	gerçekçi	realist		ADJ;INDF;FEM;SG
gerçekçi	realist	gerçekçi	realist		ADJ;INDF;MASC;SG
tesis	facilitatea	tesis	facilitate		N;DEF;FEM;SG
tesis	facilitate	tesis	facilitate		N;INDF;FEM;SG
tesis	facilitati	tesis	facilitati		N;INDF;MASC;PL
tesis	facilități	tesis	facilitate		N;INDF;FEM;PL
kentsel	urban	kentsel	urban	N;NOM;SG;3	ADJ;INDF;MASC;SG
kentsel	urbane	kentsel	urban	N;NOM;SG;3	ADJ;INDF;FEM;PL
kentsel	urbană	kentsel	urban	N;NOM;SG;3	ADJ;INDF;FEM;SG
istek	cereri	istek	cerere		N;INDF;FEM;PL
istek	solicitări	istek	solicitare		N;INDF;FEM;PL
istek	cererile	istek	cerere		N;DEF;FEM;PL
istek	solicitare	istek	solicitare		N;INDF;FEM;SG
istek	cererea	istek	cerere		N;DEF;FEM;SG
istek	cerere	istek	cerere		N;INDF;FEM;SG
turist	turist	turist	turist		N;INDF;MASC;SG
turist	turistice	turist	turistic		ADJ;INDF;FEM;PL
turist	turistii	turist	turist		N;DEF;MASC;PL
turist	turisti	turist	turisti		N;INDF;MASC;PL
wallace	wallace	wallace	wallace	PROPN;NOM;SG;3	PROPN
adres	url	adres	url		N;INDF;MASC;SG
adres	adresă	adres	adresa		N;INDF;FEM;SG
adres	adresa	adres	adresă		N;DEF;FEM;SG
saldırılar	atacurile	sal	atac	N;NOM;PL;3	N;DEF;FEM;PL
kolları	mânecile	kol	mânecă	N;ACC;PL;3	N;DEF;FEM;PL
kolları	brate	kol	brate	N;ACC;PL;3	
kolları	bratele	kol	brate	N;ACC;PL;3	N;DEF;FEM;PL
fotoğraflar	fotografiile	fotoğraf	fotografie	N;NOM;PL;3	N;DEF;FEM;PL
sebastian	sebastian	sebastian	sebastian		N;INDF;MASC;SG
boşluk	decalaj	boşluk	decalaj		N;INDF;MASC;SG
boşluk	gap	boşluk	gap		N;INDF;MASC;SG
boşluk	goliciunea	boşluk	goliciune		N;DEF;FEM;SG
boşluk	spaţiul	boşluk	spagiu		N;DEF;MASC;SG
boşluk	spațiu	boşluk	spațiu		N;INDF;MASC;SG
boşluk	spațiul	boşluk	spațiu		N;DEF;MASC;SG
boşluk	spatiu	boşluk	spatiu		N;INDF;MASC;SG
boşluk	spaţiu	boşluk	spaţiu		N;INDF;MASC;SG
kazanmak	castiga	kazan	castiga	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;IPFV;FIN
kazanmak	victorie	kazan	victorie	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
kazanmak	câștiga	kazan	câștiga	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;IPFV;FIN
kazanmak	câștigătoare	kazan	câștigător	V;PFV;NOM;IND;POS;PRS;V.MSDR	ADJ;INDF;FEM
itiraf	confesiuni	itiraf	confesiune		N;INDF;FEM;PL
itiraf	mărturisesc	itiraf	mărturisi		V;IND;SG;1;PRS;FIN
itiraf	spovedanie	itiraf	spovedanie		N;INDF;FEM;SG
itiraf	mărturisire	itiraf	mărturisire		N;INDF;FEM;SG
itiraf	confesiune	itiraf	confesiune		N;INDF;FEM;SG
itiraf	confesiunea	itiraf	confesiune		N;DEF;FEM;SG
itiraf	mărturisit	itiraf	mărturisit		ADJ;INDF;MASC;SG
itiraf	marturisit	itiraf	marturisit		ADJ;INDF;MASC;SG
ruhu	sufletul	ruh	suflet		N;DEF;MASC;SG
ruhu	suflet	ruh	suflet		N;INDF;MASC;SG
ruhu	soul	ruh	sou		N;INDF;MASC;SG
savunması	apararea	savun	aparare	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
savunması	apărarea	savun	apărare	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;SG
savunması	apărare	savun	apărare	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
savunması	aparare	savun	aparare	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;SG
arşiv	arhive	arşiv	arhivă		N;INDF;FEM;PL
arşiv	arhiva	arşiv	arhivă		N;DEF;FEM;SG
arşiv	arhivele	arşiv	arhivă		N;DEF;FEM;PL
arşiv	arhivă	arşiv	arhivă		N;INDF;FEM;SG
arşiv	arhiva	arşiv	arhivă		N;DEF;FEM;SG
arşiv	arhivă	arşiv	arhivă		N;INDF;FEM;SG
ucuz	zgârcit	ucuz	zgârci		ADJ;INDF;MASC;SG
ucuz	ieftin	ucuz	ieftin		ADV
ucuz	ieftină	ucuz	ieftină		ADJ;INDF;FEM;SG
ucuz	ieftine	ucuz	ieftin		N;INDF;FEM;PL
oluşturma	crearea	oluş	creare	V;PFV;IND;SG;2;POS;PRS;CAUS	N;DEF;FEM;SG
oluşturma	creez	oluş	creez	V;PFV;IND;SG;2;POS;PRS;CAUS	V;IND;SG;1;PRS;FIN
oluşturma	creare	oluş	creare	V;PFV;IND;SG;2;POS;PRS;CAUS	N;INDF;FEM;SG
oluşturma	creează	oluş	crea	V;PFV;IND;SG;2;POS;PRS;CAUS	V;IND;3;PRS;FIN
oluşturma	creare	oluş	creare	V;PFV;IND;SG;2;POS;PRS;CAUS	N;INDF;FEM;SG
oluşturma	crearea	oluş	creare	V;PFV;IND;SG;2;POS;PRS;CAUS	N;DEF;FEM;SG
oluşturma	creatie	oluş	creatie	V;PFV;IND;SG;2;POS;PRS;CAUS	N;INDF;FEM;SG
oluşturma	creare	oluş	creare	V;PFV;IND;SG;2;POS;PRS;CAUS	N;INDF;FEM;SG
kalem	creion	kalem	creion		N;INDF;MASC;SG
kalem	stilou	kalem	stilou		N;INDF;MASC;SG
çukurova	çukurova	çuk	çukurova	PROPN;NOM;SG;3	
zorlu	greu	zorlu	greu		ADV
zorlu	dur	zorlu	dur		ADJ;INDF;MASC;SG
zorlu	dură	zorlu	dur		ADJ;INDF;FEM;SG
zorlu	provocator	zorlu	provocator		ADJ;INDF;MASC;SG
zorlu	provocatoare	zorlu	provocator		ADJ;INDF;FEM
pilsen	pilsen	pils	pilsen	V;PFV;SG;2;POS;PRS	PROPN
tahliye	evacuare	tahli	evacuare		N;INDF;FEM;SG
tahliye	evacuarea	tahli	evacuare		N;DEF;FEM;SG
anında	instantanee	an	instantaneu	N;ESS;SG;3	N;INDF;FEM;PL
anında	instantaneu	an	instantaneu	N;ESS;SG;3	ADV
anında	instant	an	instant	N;ESS;SG;3	
anında	instantaneu	an	instantaneu	N;ESS;SG;3	ADV
anında	instant	an	instant	N;ESS;SG;3	
biber	pepper	biber	pepper		N;INDF;MASC;SG
biber	piper	biber	piper		N;INDF;MASC;SG
biber	piperul	biber	piper		N;DEF;MASC;SG
protestan	evanghelic	protestan	evanghelic		ADJ;INDF;MASC;SG
protestan	protestant	protestan	protestant		ADJ;INDF;MASC;SG
kuşak	generaţie	kuşak	generaţie		N;INDF;FEM;SG
kuşak	generație	kuşak	generație		N;INDF;FEM;SG
kuşak	generarea	kuşak	generare		N;DEF;FEM;SG
kuşak	generatie	kuşak	generatie		N;INDF;FEM;SG
kuşak	curea	kuşak	curie		N;DEF;FEM;SG
kuşak	centură	kuşak	centură		N;INDF;FEM;SG
kuşak	centura	kuşak	centură		N;DEF;FEM;SG
onuncu	zecime	onuncu	zecime		N;INDF;FEM;SG
rüya	visul	rüya	vis		N;DEF;MASC;SG
rüya	vis	rüya	vis		N;INDF;MASC;SG
rüya	visează	rüya	visa		V;IND;3;PRS;FIN
rüya	viseaza	rüya	visează		V;IND;SG;3;IPFV;FIN
rüya	visând	rüya	visa		V;V.MSDR
rüya	visez	rüya	visez		V;IND;SG;1;PRS;FIN
duyan	auzit	duy	auzi		V;MASC;SG;V.PTCP
kenya	kenya	kenya	kenya	PROPN;NOM;SG;3	PROPN
kenya	kenyan	kenya	kenyan	PROPN;NOM;SG;3	ADJ;INDF;MASC;SG
eşitlik	paritate	eşitlik	paritate	N;NOM;SG;3	N;INDF;FEM;SG
eşitlik	ecuatie	eşitlik	ecuatie	N;NOM;SG;3	N;INDF;FEM;SG
eşitlik	egalitate	eşitlik	egalitate	N;NOM;SG;3	N;INDF;FEM;SG
eşitlik	egalitatea	eşitlik	egalitate	N;NOM;SG;3	N;DEF;FEM;SG
türkü	turku	türkü	turku		PROPN
basel	basel	basel	basel	PROPN;NOM;SG;3	PROPN
kampı	tabără	kampı	tabără	N;ACC;SG;3	N;INDF;FEM;SG
kampı	tabăra	kampı	tabără	N;ACC;SG;3	N;DEF;FEM;SG
kampı	tabara	kampı	tabară	N;ACC;SG;3	N;DEF;FEM;SG
warren	warren	warren	warren	PROPN;NOM;SG;3	PROPN
taburu	batalionul	tabur	batalion	N;NOM;SG;3	N;DEF;MASC;SG
yasemin	iasomie	yasem	iasomie	N;GEN;SG;3	ADJ;INDF;FEM;PL
yasemin	jasmine	yasem	jasmin	N;GEN;SG;3	
muhalif	disident	muhalif	disident		N;INDF;MASC;SG
muhalif	opoziția	muhalif	opoziție		N;DEF;FEM;SG
muhalif	opozitie	muhalif	opozitie		N;INDF;FEM;SG
muhalif	opoziție	muhalif	opoziție		N;INDF;FEM;SG
öğrendi	învățat	öğren	învăța	V;PFV;IND;SG;3;POS;PST	ADJ;INDF;MASC;SG
öğrendi	invatat	öğren	invata	V;PFV;IND;SG;3;POS;PST	ADJ;INDF;MASC;SG
format	formatul	format	format		N;DEF;MASC;SG
format	format	format	format		N;INDF;MASC;SG
penaltı	pedeapsă	penaltı	pedeapsă	N;NOM;SG;3	N;INDF;FEM;SG
penaltı	pedeapsa	penaltı	pedeapsă	N;NOM;SG;3	N;DEF;FEM;SG
penaltı	penalizare	penaltı	penalizare	N;NOM;SG;3	N;INDF;FEM;SG
run	rulează	run	rula		V;IND;3;PRS;FIN
finalleri	finala	final	finală	N;NOM;PL;3	N;DEF;FEM;SG
atlama	salt	atla	salt		N;INDF;MASC;SG
sırt	dorsală	sırt	dorsal		ADJ;INDF;FEM;SG
parmak	degetul	parmak	deget		N;DEF;MASC;SG
parmak	deget	parmak	deget		N;INDF;MASC;SG
parmak	degetul	parmak	deget		N;DEF;MASC;SG
parmak	degetele	parmak	deget		N;DEF;FEM;PL
parmak	degete	parmak	deget		N;INDF;FEM;PL
şart	cerința	şart	cerință		N;DEF;FEM;SG
şart	cerință	şart	cerință		N;INDF;FEM;SG
şart	esențială	şart	esențial		ADJ;INDF;FEM;SG
şart	esențiale	şart	esențial		ADJ;INDF;FEM;PL
şart	esențial	şart	esențial		ADV
şart	esential	şart	esential		ADJ;INDF;MASC;SG
şart	stare	şart	stare		N;INDF;FEM;SG
şart	condiția	şart	condiție		N;DEF;FEM;SG
şart	condiție	şart	condiție		N;INDF;FEM;SG
kalitesi	calitate	kalite	calitate	N;NOM;SG;3	N;INDF;FEM;SG
kalitesi	calitatea	kalite	calitate	N;NOM;SG;3	N;DEF;FEM;SG
zordur	dificil	zor	dificil		ADV
zordur	dificile	zor	dificil		ADJ;INDF;FEM;PL
zordur	dificilă	zor	dificil		ADJ;INDF;FEM;SG
rené	rené	rené	rené		PROPN
rené	rene	rené	rene		PROPN
projeler	proiectele	proje	proiect	N;NOM;PL;3	N;DEF;FEM;PL
edgar	edgar	edgar	edgar		PROPN
mason	masonic	mason	masonic		ADJ;INDF;MASC;SG
mason	francmason	mason	francmason		N;INDF;MASC;SG
mason	mason	mason	mason		N;INDF;MASC;SG
mantıklı	rezonabilă	mantıklı	rezonabil		ADJ;INDF;FEM;SG
mantıklı	rezonabile	mantıklı	rezonabil		ADJ;INDF;FEM;PL
mantıklı	rezonabil	mantıklı	rezonabil		ADV
mantıklı	logică	mantıklı	logică		N;INDF;FEM;SG
mantıklı	logic	mantıklı	logic		ADV
sermaye	participații	sermaye	participație		N;INDF;MASC;PL
sermaye	capitala	sermaye	capitală		N;DEF;FEM;SG
sermaye	capitală	sermaye	capitală		N;INDF;FEM;SG
sermaye	capital	sermaye	capital		N;INDF;MASC;SG
kullanılıyor	utilizările	kullan	utilizare	V;PROG;IND;SG;3;POS;INFM;PRS;PASS	N;DEF;FEM;PL
kullanılıyor	utilizări	kullan	utilizare	V;PROG;IND;SG;3;POS;INFM;PRS;PASS	N;INDF;FEM;PL
patates	cartofi	patates	cartof	N;NOM;SG;3	N;INDF;MASC;PL
patates	cartofii	patates	cartof	N;NOM;SG;3	N;DEF;MASC;PL
patates	cartofi	patates	cartof	N;NOM;SG;3	N;INDF;MASC;PL
patates	cartoful	patates	cartof	N;NOM;SG;3	N;DEF;MASC;SG
büyükelçiliği	ambasadei	büyükelçilik	ambasadă	N;NOM;SG;3	N;DEF;FEM;SG
büyükelçiliği	ambasada	büyükelçilik	ambasadă	N;NOM;SG;3	N;DEF;FEM;SG
büyükelçiliği	ambasadă	büyükelçilik	ambasadă	N;NOM;SG;3	N;INDF;FEM;SG
yürüyüş	mersul	yürüyüş	mers		N;DEF;MASC;SG
yürüyüş	mergând	yürüyüş	merge		V;V.MSDR
yürüyüş	martie	yürüyüş	martie		N;INDF;MASC;SG
yürüyüş	plimbare	yürüyüş	plimbare		N;INDF;FEM;SG
yürüyüş	walk	yürüyüş	walk		N;INDF;MASC;SG
sergey	sergei	sergey	serge		PROPN
sergey	serghei	sergey	serghea		PROPN
sergey	serghei	sergey	serghea		PROPN
sarıyer	sarıyer	sarıyer	sarıyer	PROPN;NOM;SG;3	
etiketi	etichetă	etiket	etichetă	N;NOM;SG;3	N;INDF;FEM;SG
etiketi	eticheta	etiket	etichetă	N;NOM;SG;3	N;DEF;FEM;SG
anlama	înțelegerea	anla	înțelegere		N;DEF;FEM;SG
anlama	intelegere	anla	intelegere		N;INDF;FEM;SG
anlama	înțelegere	anla	înțelegere		N;INDF;FEM;SG
ayna	oglinzile	ayna	oglindă		N;DEF;FEM;PL
ayna	oglinzi	ayna	oglindă		N;INDF;FEM;PL
ayna	oglinda	ayna	oglindă		N;DEF;FEM;SG
ayna	oglindă	ayna	oglindă		N;INDF;FEM;SG
oluşum	formarea	oluş	formare		N;DEF;FEM;SG
oluşum	formație	oluş	formație		N;INDF;FEM;SG
anime	anime	anim	animă		N;INDF;MASC;SG
yaşamak	living	yaşa	living	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;MASC;SG
hastalıklar	bolile	hastalık	boală	N;NOM;PL;3	N;DEF;FEM;PL
hastalıklar	boală	hastalık	boală	N;NOM;PL;3	N;INDF;FEM;SG
hastalıklar	boala	hastalık	boală	N;NOM;PL;3	N;DEF;FEM;SG
kansas	kansas	kansas	kansas	PROPN;NOM;SG;3	PROPN
çiftlik	ferma	çiftlik	fermă	N;NOM;SG;3	N;DEF;FEM;SG
çiftlik	fermă	çiftlik	fermă	N;NOM;SG;3	N;INDF;FEM;SG
yüzyıllar	secolele	yüzyıl	secol	N;NOM;PL;3	N;DEF;FEM;PL
görelilik	relativitatea	görelilik	relativitate	N;NOM;SG;3	N;DEF;FEM;SG
delik	gaură	delik	gaură		N;INDF;FEM;SG
delik	gaura	delik	gaură		N;DEF;FEM;SG
delik	găuri	delik	gaură		N;INDF;FEM;PL
delik	gropi	delik	grop		N;INDF;FEM;PL
delik	gauri	delik	gaură		N;INDF;FEM;PL
eminem	eminem	emine	eminem	ADJ;NOM;SG;3	PROPN
dairesel	circulare	dairesel	circular		N;INDF;FEM;PL
dairesel	circulară	dairesel	circular		ADJ;INDF;FEM;SG
dairesel	circulara	dairesel	circulară		N;DEF;FEM;SG
dairesel	circular	dairesel	circular		ADJ;INDF;MASC;SG
arzu	dorinta	arzu	dorintă		N;DEF;FEM;SG
arzu	dorința	arzu	dorință		N;DEF;FEM;SG
arzu	dorință	arzu	dorință		N;INDF;FEM;SG
arzu	dorită	arzu	dorit		ADJ;INDF;FEM;SG
arzu	dorit	arzu	dorit		ADJ;INDF;MASC;SG
arzu	dorite	arzu	dorit		ADJ;INDF;FEM;PL
düzenlemeler	reglementările	düzenle	reglementare	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;PL
düzenlemeler	reglementări	düzenle	reglementare	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;PL
düzenlemeler	regulamentele	düzenle	regulament	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;PL
düzenlemeler	regulamente	düzenle	regulament	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;PL
düzenlemeler	editări	düzenle	editare	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;PL
düzenlemeler	aranjamente	düzenle	aranjament	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;INDF;FEM;PL
düzenlemeler	aranjamentele	düzenle	aranjament	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;DEF;FEM;PL
çifte	dubla	çift	dublu		ADJ;DEF;FEM;SG
çifte	dublă	çift	dublu		ADJ;INDF;FEM;SG
çifte	dublu	çift	dublu		ADJ;INDF;MASC;SG
çifte	duble	çift	dublu		N;INDF;FEM;PL
gemiler	navele	gemi	navă	N;NOM;PL;3	N;DEF;FEM;PL
spike	spike	spik	spike		N;INDF;MASC;SG
bürosu	biroul	bürosu	birou		N;DEF;MASC;SG
bariz	evidentă	bariz	evident		ADJ;INDF;FEM;SG
bariz	evidenta	bariz	evident		N;DEF;FEM;SG
bariz	evidente	bariz	evident		ADJ;INDF;FEM;PL
