que	귀하	que	귀하	PRO	
urxente	긴급한	urxente	긴급+하+ㄴ	ADJ	V
urxente	급한	urxente	급하+ㄴ	ADJ	
urxente	긴급	urxente	긴급	ADJ	N
histórica	사적	histórico	사+적	ADJ	N
histórica	역사	histórico	역사	ADJ	N
poñerme	get	poñerme	get	V	
demasiados	많은	demasiado	많+ㄴ	DET	ADJ
demasiados	많이	demasiado	많이	DET	ADV
demasiados	훨씬	demasiado	훨씬	DET	ADV
puideches	당신은	puideche	당신+은	V	PRO
puideches	귀하	puideche	귀하	V	
puideches	당신	puideche	당신	V	PRO
déixeo	떠나	déixeo	떠나+아	PROPN	CONJ
déixeo	떠나기	déixeo	떠나+기	PROPN	V
déixeo	그를	déixeo	그+를	PROPN	PRO
vail	부탁합니다	vail	부탁+하+ㅂ니다	PROPN	V
atrapado	갇혀있는	atrapar	갇히+어+있+는	V	V
embaixada	대사관	embaixar	대사관	V	N
rapaciño	리틀	rapaciño	리틀	N	
rapaciño	boy	rapaciño	boy	N	
rapaciño	보이	rapaciño	보이	N	
deas	give	daa	give	N	
gustaríache	당신은	gustaríache	당신+은	V	PRO
gustaríache	귀하	gustaríache	귀하	V	
gustaríache	당신	gustaríache	당신	V	PRO
idiotas	당신은	idiota	당신+은	N	PRO
idiotas	귀하	idiota	귀하	N	
idiotas	당신	idiota	당신	N	PRO
deixádeo	그를	deixádeo	그+를	N	PRO
deixádeo	떠나	deixádeo	떠나+아	N	CONJ
deixádeo	떠나기	deixádeo	떠나+기	N	V
deixádeo	홀로	deixádeo	홀로	N	ADV
deixádeo	혼자	deixádeo	혼자	N	ADV
barracón	블록	barracón	블록	N	
barracón	블럭	barracón	블럭	N	
florence	플로렌스	florence	플로렌스	N	PROPN
florence	피렌체	florence	피렌체	N	PROPN
oficio	트레이드	oficio	트레이드	N	
xaponesa	일본어	xaponés	일본+어	ADJ	
xaponesa	일본	xaponés	일본	ADJ	PROPN
xaponesa	일본인	xaponés	일본인	ADJ	
exploradores	스카우트	explorador	스카우트	N	
chumbo	리드	chumbo	리드	N	
quéresme	당신은	quéresme	당신+은	N	PRO
quéresme	귀하	quéresme	귀하	N	
quéresme	당신	quéresme	당신	N	PRO
quéresme	러브	quéresme	러브	N	
rumor	소문	rumor	소문	N	
rumor	소문	rumor	소문	N	
contentos	해피	contento	해피	V	
contentos	행복	contento	행복	V	N
contentos	행복해	contento	행복+하+어	V	CONJ
contentos	행복하다	contento	행복+하+다	V	
vannos	그들이	vanno	그+들+이	N	PRO
vannos	그들은	vanno	그+들+은	N	PRO
entrei	got	entrei	got	V	
facerlles	make	facerlle	make	N	
transformar	변환	transformar	변환	V	N
transformar	변신	transformar	변신	V	N
transformar	변형	transformar	변형	V	N
culpo	비난	culpo	비난	PROPN	N
consellos	충고	consello	충+고	N	
cambiei	바꿨다	cambiar	바꾸+었+다	V	
travis	트레비스	travis	트레비스	PROPN	
travis	트래비스	travis	트래비스	PROPN	PROPN
inconsciente	무의식	inconsciente	무의식	N	
eeuu	아메리칸	eeuu	아메리칸	PROPN	
eeuu	미국인	eeuu	미국인	PROPN	N
sinta	feel	sintar	feel	V	
sinta	기분	sintar	기분	V	
sinta	느낌	sintar	느끼+ㅁ	V	
gráfico	차트	gráfico	차트	ADJ	N
gráfico	이거	gráfico	이거	ADJ	
gráfico	그래프	gráfico	그래프	ADJ	
lonxevidade	장수	lonxevidade	장수	N	
contactos	커넥션	contacto	커넥션	N	
apoiar	지원	apoiar	지원	V	N
apoiar	지지	apoiar	지+지	V	
apoiar	후원	apoiar	후원	V	N
regalo	선물	regalo	선물	PROPN	N
obvio	명백하다	obvio	명백+하+다	ADJ	V
google	구글	googler	구글	PROPN	
cuestións	이슈	cuestión	이슈	N	
anteriores	이전	anterior	이전	ADJ	N
biolóxica	생물학	biolóxico	생물학	ADJ	N
falaches	당신은	falaches	당신+은	V	PRO
falaches	귀하	falaches	귀하	V	
falaches	당신	falaches	당신	V	PRO
tivesen	그들이	ter	그+들+이	V	PRO
tivesen	그들은	ter	그+들+은	V	PRO
creamos	생성	crear	생성	V	N
creamos	만듭니다	crear	만들+ㅂ니다	V	
creamos	생성	crear	생성	V	N
creamos	만드세요	crear	만들+세요	V	
doces	달콤한	doce	달콤+하+ㄴ	N	V
gañan	win	gañar	win	V	
gañan	승리	gañar	승리	V	N
gañan	그들이	gañar	그+들+이	V	PRO
gañan	그들은	gañar	그+들+은	V	PRO
facernos	make	facerno	make	N	
terminar	완료	terminar	완료	V	N
terminar	마무리	terminar	마무리	V	
terminar	마침	terminar	마침	V	ADV
conversación	대화하기	conversación	대화+하+기	N	V
namentres	동안	namentres	동안	PROPN	
acepta	수락	aceptar	수락	V	
inferior	아래쪽	inferior	아래+쪽	ADJ	N
africanos	아프리카인	africano	아프리카인	ADJ	PROPN
africanos	아프리카	africano	아프리카	ADJ	
parecían	그들이	parecer	그+들+이	V	PRO
parecían	그들은	parecer	그+들+은	V	PRO
tolas	mad	tola	mad	N	
tolas	미쳐	tola	미치+어	N	CONJ
tolas	미친	tola	미치+ㄴ	N	
orgullosa	자랑	orgullosa	자랑	ADJ	
abraiante	놀라운	abraiante	놀랍+ㄴ	ADV	ADJ
abraiante	어메이징	abraiante	어메이+징	ADV	
refuxios	쉼터	refuxio	쉼터	N	
recordar	remember	recordar	remember	V	
recordar	기억	recordar	기억	V	N
coral	산호	coral	산호	N	
australia	오스트레일리아	australia	오스트레일리아	PROPN	PROPN
australia	오스트레일리아의	australia	오스트레일리아+의	PROPN	PROPN
florida	플로리다	floridar	플로리다	N	PROPN
daqueles	who	daquel	who	N	
lixeira	가볍게	lixeiro	가볍+게	ADJ	CONJ
lixeira	라이트	lixeiro	라이트	ADJ	
lixeira	가벼움	lixeiro	가벼움	ADJ	
volvamos	다시	volvar	다시	V	ADV
volvamos	뒤로	volvar	뒤+로	V	ADV
trens	기차	tren	기차	N	
romántico	낭만	romántico	낭만	ADJ	
romántico	낭만주의	romántico	낭만주의	ADJ	N
romántico	로맨틱	romántico	로맨틱	ADJ	
romántico	낭만적	romántico	낭만+적	ADJ	N
romántico	연애	romántico	연애	ADJ	N
romántico	로맨스	romántico	로맨스	ADJ	N
raíz	루트	raíz	루트	N	
raíz	뿌리	raíz	뿌리	N	
repite	반복	repetar	반복	V	N
desculpen	미안	desculpar	미안	V	
suba	get	subar	get	N	
suba	받기	subar	받+기	N	V
albert	알베르트	albert	알베르트	PROPN	PROPN
albert	앨버트	albert	앨버트	PROPN	
combater	파이팅	combater	파이팅	V	
durar	마지막	durar	마지막	V	N
durar	라스트	durar	라스트	V	
escribiches	당신은	escribiches	당신+은	V	PRO
escribiches	귀하	escribiches	귀하	V	
escribiches	당신	escribiches	당신	V	PRO
permanecer	숙박	permanecer	숙박	V	N
rodea	주위	rodear	주위	V	N
rodea	주변	rodear	주변	V	N
sorrir	미소	sorrir	미소	V	
sorrir	스마일	sorrir	스마일	V	
sorrir	웃어	sorrir	웃+어	V	
sorrir	미소	sorrir	미소	V	
sorrir	웃어	sorrir	웃+어	V	
gañas	당신은	gañar	당신+은	V	PRO
gañas	귀하	gañar	귀하	V	
gañas	당신	gañar	당신	V	PRO
gañas	win	gañar	win	V	
gañas	승리	gañar	승리	V	N
marrón	브라운	marrón	브라+ㄴ	N	
marrón	가볍게	marrón	가볍+게	N	CONJ
marrón	가벼운	marrón	가볍+ㄴ	N	ADJ
marrón	라이트	marrón	라이트	N	
marrón	가벼움	marrón	가벼움	N	
utilizar	사용	utilizar	사용	V	N
utilizar	이용	utilizar	이용	V	N
utilizar	사용하다	utilizar	사용+하+다	V	
falsas	거짓	falso	거짓	ADJ	
falsas	가짜	falso	가짜	ADJ	
torta	케이크	torta	케이크	N	
moeda	동전	moeda	동전	N	
xanela	창문	xanela	창문	N	
xenio	천재	xenio	천재	N	
turco	투르크인	turco	투르크인	N	
turco	투르크	turco	투르크	N	PROPN
turco	터키식	turco	터키식	N	
turco	터키어	turco	터키+어	N	
turco	터키	turco	터키	N	
iraq	이라크	iraq	이라크	PROPN	PROPN
artillaría	대포	artillar	대포	V	N
crecer	자라	crecer	자+이+라	V	
custar	비용	custar	비용	V	
usas	당신은	usar	당신+은	ADV	PRO
usas	귀하	usar	귀하	ADV	
usas	당신	usar	당신	ADV	PRO
usas	이용하기	usar	이용+하+기	ADV	V
usas	사용하기	usar	사용+하+기	ADV	V
usas	사용	usar	사용	ADV	N
usas	이용	usar	이용	ADV	N
usas	사용하다	usar	사용+하+다	ADV	
aturar	스탠드	aturar	스탠드	V	N
saberán	그들이	saber	그+들+이	V	PRO
saberán	그들은	saber	그+들+은	V	PRO
senso	센스	senso	센스	N	
canle	운하	canle	운하	N	
natal	출신지	natal	출신지	PROPN	N
vantaxe	장점	vantaxe	장점	N	
reclamar	주장	reclamar	주장	V	
polonia	폴란드	polonia	폴란드	PROPN	PROPN
humilde	겸손	humilde	겸손	N	
humilde	겸손한	humilde	겸손+하+ㄴ	N	V
cortinas	커튼	cortina	커튼	N	
detén	정류장	detén	정류장	V	N
detén	중지	detén	중지	V	N
detén	중단	detén	중단	V	N
detén	정지	detén	정지	V	N
faltaba	실종	faltar	실종	V	N
faltaba	누락	faltar	누락	V	
faltaba	missing	faltar	missing	V	
esixe	필수	esixir	필수	V	
febles	약한	feble	약하+ㄴ	ADJ	
febles	약해	feble	약하+어	ADJ	
corren	달려	currir	달리+어	V	
corren	실행	currir	실행	V	N
corren	달리기	currir	달리+기	V	
corren	런닝	currir	런닝	V	
gañaches	당신은	gañaches	당신+은	N	PRO
gañaches	귀하	gañaches	귀하	N	
gañaches	당신	gañaches	당신	N	PRO
gañaches	win	gañaches	win	N	
puxeches	당신은	puxeche	당신+은	V	PRO
puxeches	귀하	puxeche	귀하	V	
puxeches	당신	puxeche	당신	V	PRO
debate	토론	debate	토론	N	
larry	래리	larry	래리	PROPN	
arrestaron	체포	arrestar	체포	V	N
arrestaron	그들이	arrestar	그+들+이	V	PRO
arrestaron	그들은	arrestar	그+들+은	V	PRO
parados	standing	parado	standing	N	
parados	스탠딩	parado	스탠딩	N	
xornada	데이	xornada	데이	N	
axudala	도움	axudala	도움	N	
axudala	도움말	axudala	도움말	N	
axudala	당신은	axudala	당신+은	N	PRO
axudala	귀하	axudala	귀하	N	
axudala	당신	axudala	당신	N	PRO
axudala	그녀	axudala	그녀	N	
axudala	그녀의	axudala	그녀+의	N	PRO
mariñeiro	세일러	mariñeiro	세일러	N	
durmo	수면	durmo	수면	V	N
vagóns	기차	vagón	기차	N	
vagóns	트레인	vagón	트레인	N	
quedes	숙박	quedes	숙박	V	N
quedes	스탠드	quedes	스탠드	V	N
kent	켄트	kent	켄트	PROPN	PROPN
douche	give	douche	give	V	
douche	당신은	douche	당신+은	V	PRO
douche	귀하	douche	귀하	V	
douche	당신	douche	당신	V	PRO
marchen	행진	marchar	행진	V	N
marchen	행진곡	marchar	행진곡	V	
atreves	당신은	atrever	당신+은	V	PRO
atreves	귀하	atrever	귀하	V	
atreves	당신	atrever	당신	V	PRO
choro	울음	choro	울음	N	
impórtache	당신은	impórtache	당신+은	N	PRO
impórtache	귀하	impórtache	귀하	N	
impórtache	당신	impórtache	당신	N	PRO
acouguen	쉽게	acougar	쉽+게	PROPN	CONJ
acouguen	쉬운	acougar	쉽+ㄴ	PROPN	ADJ
acouguen	쉬워	acougar	쉽+어	PROPN	ADJ
acouguen	아쉬운	acougar	아쉽+ㄴ	PROPN	ADJ
acouguen	부탁합니다	acougar	부탁+하+ㅂ니다	PROPN	V
acouguen	조용히	acougar	조용히	PROPN	ADV
acouguen	조용한	acougar	조용+하+ㄴ	PROPN	V
toleaches	당신은	toleache	당신+은	N	PRO
toleaches	귀하	toleache	귀하	N	
toleaches	당신	toleache	당신	N	PRO
toleaches	미쳐	toleache	미치+어	N	CONJ
toleaches	미친	toleache	미치+ㄴ	N	
católico	가톨릭주의	católico	가톨릭주의	ADJ	N
católico	가톨릭	católico	가톨릭	ADJ	N
sacerdote	신부	sacerdote	신부	N	
sacerdote	설교자	sacerdote	설교자	N	
ficas	숙박	fica	숙박	V	N
ficas	당신은	fica	당신+은	V	PRO
ficas	귀하	fica	귀하	V	
ficas	당신	fica	당신	V	PRO
indios	인디언스	indio	인디언스	N	PROPN
indios	인디언	indio	인디언	N	
deixarnos	떠나	deixarno	떠나+아	N	CONJ
deixarnos	떠나기	deixarno	떠나+기	N	V
brancas	하얀	branco	하얗+ㄴ	ADJ	
brancas	화이트	branco	화이트	ADJ	
brancas	흰색	branco	흰+색	ADJ	
brancas	하얀색	branco	하얀색	ADJ	
erguédevos	데이즈	erguédevo	데이즈	ADJ	
erguédevos	get	erguédevo	get	ADJ	
erguédevos	받기	erguédevo	받+기	ADJ	V
irmandade	브라더후드	irmandade	브라더후드	N	
irmandade	형제단	irmandade	형제단	N	
carter	카터	carter	카터	PROPN	
compaña	컴퍼니	compaña	컴퍼니	N	
creas	believe	crea	believe	N	
creas	믿기	crea	믿+기	N	
creas	당신은	crea	당신+은	N	PRO
creas	귀하	crea	귀하	N	
creas	당신	crea	당신	N	PRO
berres	소리쳐	berre	소리치+어	N	
berres	don	berre	don	N	
dezasete	열일곱	dezasete	열일곱	NUM	
dezasete	세븐틴	dezasete	세븐틴	NUM	
faite	당신은	faite	당신+은	PROPN	PRO
faite	귀하	faite	귀하	PROPN	
faite	당신	faite	당신	PROPN	PRO
victoria	victory	victoria	victory	N	
crees	당신은	cree	당신+은	V	PRO
crees	귀하	cree	귀하	V	
crees	당신	cree	당신	V	PRO
crees	생각	cree	생각	V	
césar	카이사르	césar	카이사르	V	
césar	시저	césar	시저	V	
vulgar	저속한	vulgar	저속+하+ㄴ	N	V
vindo	출시	vir	출시	V	N
vindo	coming	vir	coming	V	
bagdad	바그다드	bagdar	바그다드	N	PROPN
cago	지옥	cago	지옥	V	N
matarme	킬링	matarme	킬링	V	
atacaron	그들이	atacar	그+들+이	V	PRO
atacaron	그들은	atacar	그+들+은	V	PRO
atacaron	습격	atacar	습격	V	N
quixeches	당신은	quixeche	당신+은	V	PRO
quixeches	귀하	quixeche	귀하	V	
quixeches	당신	quixeche	당신	V	PRO
xenerosa	관대	xeneroso	관대	ADJ	
culto	컬트	culto	컬트	N	
irlandesa	아일랜드어	irlandesa	아일랜드어	ADJ	
irlandesa	아일랜드인	irlandesa	아일랜드인	ADJ	
sicilia	시칠리아	sicilia	시칠리아	PROPN	
déronme	그들이	déronme	그+들+이	V	PRO
déronme	그들은	déronme	그+들+은	V	PRO
lagoa	석호	lagoa	석호	N	
meniña	리틀	meniña	리틀	N	
meniña	girl	meniña	girl	N	
católicos	가톨릭주의	católico	가톨릭주의	ADJ	N
católicos	가톨릭	católico	가톨릭	ADJ	N
pasear	산책	pasear	산책	V	N
clans	클랜	clan	클랜	N	
clans	클랜	clan	클랜	N	
nomura	노무라	nomura	노무라	N	
nis	nis	nis	nis	PROPN	
cuarteto	콰르텟	cuarteto	콰르텟	N	
cuarteto	사중주	cuarteto	사중주	N	
estivesen	그들이	estar	그+들+이	V	PRO
estivesen	그들은	estar	그+들+은	V	PRO
corría	달리기	corría	달리+기	V	
corría	런닝	corría	런닝	V	
ensino	가르쳐	ensino	가르치+어	N	V
ensino	가르침	ensino	가르치+ㅁ	N	V
loitan	파이팅	loitar	파이팅	V	
loitan	싸워라	loitar	싸우+어라	V	
loitan	싸움	loitar	싸움	V	
loitan	싸워	loitar	싸우+어	V	
loitan	싸우다	loitar	싸우+다	V	
perden	lose	perder	lose	V	
escoitan	청취	escoitar	청취	V	N
dinámica	다이내믹	dinámica	다이내믹	N	
dinámica	동역학	dinámica	동역학	N	
dinámica	다이내믹스	dinámica	다이내믹스	N	
populares	인기가요	popular	인기+가요	ADJ	
populares	인기	popular	인기	ADJ	N
populares	인기가	popular	인기+가	ADJ	N
aumenta	증가	aumentar	증가	V	N
sida	에이즈	sida	에이즈	N	
similar	비슷함	similar	비슷하+ㅁ	ADJ	V
similar	유사한	similar	유사+하+ㄴ	ADJ	V
similar	비슷한	similar	비슷+하+ㄴ	ADJ	V
similar	유사	similar	유사	ADJ	
decateime	실현	decateime	실현	V	N
saibas	당신은	saber	당신+은	V	PRO
saibas	귀하	saber	귀하	V	
saibas	당신	saber	당신	V	PRO
bambú	대나무	bambú	대나무	N	
falsos	거짓	falso	거짓	ADJ	
falsos	가짜	falso	가짜	ADJ	
sexades	당신은	sexade	당신+은	V	PRO
sexades	귀하	sexade	귀하	V	
sexades	당신	sexade	당신	V	PRO
pensaban	생각	pensabar	생각	V	
pensaban	그들이	pensabar	그+들+이	V	PRO
pensaban	그들은	pensabar	그+들+은	V	PRO
coñecida	알려진	coñecer	알리+어+지+ㄴ	V	V
xulgado	법원	xulgado	법원	N	
azar	기회	azar	기회	N	
necesitan	그들이	necesitar	그+들+이	V	PRO
necesitan	그들은	necesitar	그+들+은	V	PRO
senon	그런데	senon	그런데	PART	CONJ
senon	그러나	senon	그러나	PART	CONJ
senon	근데	senon	근데	PART	
senon	하지만	senon	하지만	PART	CONJ
individual	개별	individual	개별	ADJ	
individual	개인	individual	개인	ADJ	
web	웹사이트	web	웹사이트	N	
web	웹툰	web	웹툰	N	
intres	moments	intres	moments	N	
específico	구체적	específico	구체+적	ADJ	N
específico	특정	específico	특정	ADJ	
específico	구체	específico	구체	ADJ	
capturado	캡처	capturado	캡처	V	N
capturado	캡쳐	capturado	요치+어	V	
trece	thirteen	trecer	thirteen	N	
residencia	거주지	residencia	거주+지	N	
residencia	레지던스	residencia	레지던스	N	
residencia	주택지	residencia	주택지	N	
paran	중지	parar	중지	V	N
paran	중단	parar	중단	V	N
paran	정지	parar	정지	V	N
paran	그들이	parar	그+들+이	V	PRO
paran	그들은	parar	그+들+은	V	PRO
pensara	생각	pensar	생각	V	
pensara	생각	pensar	생각	V	
calefacción	히트	calefacción	히트	N	
respondeu	답변	responder	답변	V	N
enfermos	아파	enfermo	아프+아	N	
enfermos	아픈	enfermo	아프+ㄴ	N	
enfermos	아프다	enfermo	아프+다	N	
compartimos	공유	compartir	공유	V	N
compartimos	공유	compartir	공유	V	N
arder	불타는	arder	불타+는	V	
arder	화상	arder	화상	V	
kg	파운드	kg	파운드	N	
oriental	동부	oriental	동부	ADJ	N
oriental	동방	oriental	동방	ADJ	
oriental	동양	oriental	동양	ADJ	
violín	바이올린	violín	바이올린	N	
roubei	훔쳤다	roubar	훔치+었+다	PROPN	
usado	사용	usar	사용	V	N
explorar	탐험	explorar	탐험	V	N
explorar	탐색	explorar	탐색	V	N
explorar	탐험	explorar	탐험	V	N
teléfonos	스마트폰	teléfono	스마트폰	N	
fusión	퓨전	fusión	퓨전	N	
mentais	멘탈	mental	멘탈	N	
america	아메리카	americar	아메리카	PROPN	PROPN
bancos	뱅크	banco	뱅크	N	
bancos	뱅크스	banco	뱅크스	N	
pensaron	생각	pensar	생각	V	
pensaron	그들이	pensar	그+들+이	V	PRO
pensaron	그들은	pensar	그+들+은	V	PRO
troques	대신	trocar	대신	V	
troques	대신에	trocar	대신+에	V	ADV
chamábase	그의	chamábase	그+의	V	PRO
chamábase	이름	chamábase	이름	V	N
pluma	pen	plumo	pen	N	
murray	머리	murray	머리	PROPN	N
técnicos	테크니컬	técnico	테크니+들	N	
verbas	words	verba	words	N	
verbas	단어	verba	단어	N	
deixalos	떠나	deixalo	떠나+아	N	CONJ
deixalos	떠나기	deixalo	떠나+기	N	V
vanme	그들이	vanme	그+들+이	V	PRO
vanme	그들은	vanme	그+들+은	V	PRO
conclusión	결론	conclusión	결론	N	
orgullosos	자랑	orgulloso	자랑	ADJ	
chegarán	그들이	chegar	그+들+이	V	PRO
chegarán	그들은	chegar	그+들+은	V	PRO
xogadores	플레이어	xogador	플레이어	N	
xogadores	플레이어스	xogador	플레이어스	N	PROPN
gañando	우승	gañar	우승	V	N
gañando	승리	gañar	승리	V	N
quedaron	그들이	quedar	그+들+이	V	PRO
quedaron	그들은	quedar	그+들+은	V	PRO
facelos	그들	facelo	그+들	DET	N
facelos	make	facelo	make	DET	
gustoume	좋아한	gustoume	좋아하+ㄴ	V	
xefa	헤드	xefa	헤드	N	
manchas	스팟	mancha	스팟	N	
manchas	반점	mancha	반점	N	
neveira	냉장고	neveiro	냉장+고	N	
potente	강력	potente	강력	ADJ	
potente	강력한	potente	강력+하+ㄴ	ADJ	V
potente	강력하다	potente	강력+하+다	ADJ	V
hanoi	하노이	hanol	하노+이	PROPN	PROPN
islam	이슬람교	islam	이슬람교	PROPN	N
islam	이슬람주의	islam	이슬람+주의	PROPN	
islam	이슬람	islam	이슬람	PROPN	N
profeta	예언자	profeta	예언자	V	N
chámanlle	통화	chámanlle	통화	PROPN	N
chámanlle	전화	chámanlle	전화	PROPN	N
chámanlle	호출	chámanlle	호출	PROPN	N
cas	함께	cas	함께	N	ADV
devanceiros	조상	devanceiro	조상	ADJ	
perigosa	위험한	perigosa	위험+하+ㄴ	ADJ	V
perigosa	위험하다	perigosa	위험+하+다	ADJ	V
perigosa	위험	perigosa	위험	ADJ	N
estatal	상태	estatal	상태	ADJ	N
estatal	국가	estatal	국가	ADJ	N
representante	대표	representante	대표	N	
levárono	그를	levárono	그+를	V	PRO
levárono	그들이	levárono	그+들+이	V	PRO
levárono	그들은	levárono	그+들+은	V	PRO
xogamos	놀기	xogar	놀+기	V	ADJ
xogamos	재생	xogar	재생	V	N
xogamos	연주	xogar	연주	V	N
xogamos	플레이	xogar	플레이	V	
feitas	made	facer	made	V	
feitas	만든	facer	만들+ㄴ	V	
estranxeira	외국인	estranxeiro	외국인	ADJ	
estranxeira	외국인	estranxeiro	외국인	ADJ	
favorita	즐겨	favoritar	즐기+어	N	CONJ
favorita	좋아하는	favoritar	좋아하+는	N	V
ciclo	주기	ciclo	주+기	N	
dirán	그들이	dir	그+들+이	V	PRO
dirán	그들은	dir	그+들+은	V	PRO
dirán	say	dir	say	V	
viaxa	여행	viaxa	여행	V	N
localización	위치	localización	위치	N	
parker	파커	parker	파커	PROPN	
esperan	희망	esperar	희망	V	N
esperan	기다림	esperar	기다리+ㄹ	V	
