que	זה	que	זה	CONJ	PRO;MASC;SG;3
universitarios	האוניברסיטה	universitario	האוניברסיטה	N;MASC;PL	N;FEM;SG
persa	פרסית	persa	פרסי	N;MASC;SG	PROPN
persa	פרסי	persa	פרס	N;MASC;SG	N;MASC;PL
tennessee	טנסי	tennesse	טנסי	N;MASC;SG	PROPN
complejos	מורכבים	complejo	מורכב	N;MASC;PL	V;MASC;PL;V.PTCP;PASS
complejos	מורכב	complejo	מורכב	N;MASC;PL	V;MASC;SG;V.PTCP;PASS
complejos	מורכבת	complejo	הורכב	N;MASC;PL	V;FEM;SG;V.PTCP;PASS
complejos	מתחם	complejo	מתחם	N;MASC;PL	PROPN
complejos	תסביך	complejo	תסביך	N;MASC;PL	PROPN
mariana	מריאנה	mariana	מריאנה	N;FEM;SG	PROPN
turco	טרק	turco	טרק	N;MASC;SG	PROPN
turco	טורק	turco	טורק	N;MASC;SG	PROPN
turco	טורקית	turco	תורכי	N;MASC;SG	PROPN
turco	טורקי	turco	תורכי	N;MASC;SG	PROPN
convocado	כינס	convocado	כינס	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
convocado	זימן	convocado	זימן	ADJ;MASC;SG;V.PTCP	PROPN
apartado	פסקה	apartado	פסק	ADJ;MASC;SG;V.PTCP	N
mineral	עפרות	mineral	עפרות	ADJ;SG	N;FEM;PL
mineral	מינרל	mineral	מינרל	ADJ;SG	N;MASC;SG
entero	שלמה	entero	שלמה	ADJ;MASC;SG	PROPN
impulso	קדמי	impulso	קדם	N;MASC;SG	PROPN
impulso	מומנטום	impulso	מומנטום	N;MASC;SG	PROPN
lectores	קורא	lector	קורא	N;MASC;PL	N;MASC;SG
móviles	נייד	móvil	נייד	N;MASC;PL	N;MASC;SG
móviles	לנייד	móvil	לנייד	N;MASC;PL	PROPN
rotación	מסתובב	rotación	מסתובב	N;FEM;SG	V;MASC;SG;V.PTCP
rotación	מסתובבת	rotación	מסתובב	N;FEM;SG	V;FEM;SG;V.PTCP
estabilidad	היציבות	estabilidad	היציבות	N;FEM;SG	N;FEM;PL
dependiente	תלויים	dependiente	תלוי	ADJ;SG	V;MASC;PL;V.PTCP;ACT
dependiente	תלויה	dependiente	תלה	ADJ;SG	V;FEM;SG;V.PTCP;ACT
dependiente	תלות	dependiente	תלות	ADJ;SG	N;FEM;SG
curva	מעוקל	curva	מעוקל	N;FEM;SG	ADJ;MASC;SG
curva	עקומת	curva	עקומה	N;FEM;SG	ADV
curva	בנד	curva	בנד	N;FEM;SG	PROPN
curva	לכופף	curva	לכופף	N;FEM;SG	V;NFIN;ACT
alabama	אלבמה	alabama	אלבמה	N;FEM;SG	PROPN
centra	ממקד	centrar	ממקד	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
centra	מרכזי	centrar	מרכזי	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
hidrógeno	מימן	hidrógeno	מימן	N;MASC;SG	PROPN
criminal	פושע	criminal	פושע	ADJ;SG	N;MASC;SG
criminal	פושעת	criminal	פושע	ADJ;SG	N;FEM;SG
criminal	פלילית	criminal	פלילי	ADJ;SG	ADV
tejidos	ממחטות	tejido	ממחטה	ADJ;MASC;PL;V.PTCP	N;FEM;PL
tejidos	רקמה	tejido	רקמה	ADJ;MASC;PL;V.PTCP	N;FEM;SG
tejidos	רקמות	tejido	רקמות	ADJ;MASC;PL;V.PTCP	N;FEM;PL
tejidos	ארוג	tejido	ארוג	ADJ;MASC;PL;V.PTCP	N;MASC;SG
tejidos	בדים	tejido	בד	ADJ;MASC;PL;V.PTCP	N;MASC;PL
tejidos	טקסטיל	tejido	טקסטיל	ADJ;MASC;PL;V.PTCP	PROPN
fabricante	היצרן	fabricante	היצרן	N;SG	PROPN
adquisición	לרכישה	adquisición	לרכישה	N;FEM;SG	
cuadrado	סקוור	cuadrado	סקוור	N;MASC;SG	PROPN
cuadrado	כיכר	cuadrado	כיכר	N;MASC;SG	PROPN
cuadrado	ריבוע	cuadrado	ריבוע	N;MASC;SG	PROPN
cuadrado	מרובע	cuadrado	מרובע	N;MASC;SG	PROPN
israelí	ישראלית	israelí	ישראלי	ADJ;SG	PROPN
israelí	ישראלי	israelí	ישראלי	ADJ;SG	N;MASC;SG
israelí	israeli	israelí	israeli	ADJ;SG	
israelí	ישראליות	israelí	ישראלי	ADJ;SG	N;FEM;PL
israelí	ישראלים	israelí	ישראלי	ADJ;SG	N;MASC;PL
israelí	ישראלים	israelí	ישראלי	ADJ;SG	N;MASC;PL
israelí	ישראל	israelí	ישראל	ADJ;SG	PROPN
existían	התקיים	existir	התקיים	V;IND;PL;3;IPFV;FIN	V;MASC;SG;3;PST
existían	קיים	existir	קיים	V;IND;PL;3;IPFV;FIN	ADJ;MASC;SG
expulsado	גורש	expulsado	גורש	ADJ;MASC;SG;V.PTCP	PROPN
expulsado	נפלט	expulsado	נפלט	ADJ;MASC;SG;V.PTCP	V;MASC;SG;MID
guerreros	לוחמי	guerrero	לוחם	N;MASC;PL	PROPN
positivo	חיובית	positivo	חיובי	ADJ;MASC;SG	ADV
positivo	חיוביות	positivo	חיובי	ADJ;MASC;SG	ADJ;FEM;PL
combatir	קרב	combatir	קרב	V;NFIN	N;MASC;SG
combatir	קרבית	combatir	קרבית	V;NFIN	ADV
combatir	קרבי	combatir	קרבי	V;NFIN	PROPN
iguales	שווה	igual	שווה	ADJ;PL	PROPN
iguales	שווה	igual	שווה	ADJ;PL	PROPN
impuesto	מס	impuesto	מס	ADJ;MASC;SG;V.PTCP	N;MASC;SG
impuesto	מסים	impuesto	מס	ADJ;MASC;SG;V.PTCP	N;MASC;PL
impuesto	מיסים	impuesto	מס	ADJ;MASC;SG;V.PTCP	N;MASC;PL
modificación	התיקון	modificación	התיקון	N;FEM;SG	PROPN
ginebra	נבה	ginebra	נבה	N;FEM;SG	PROPN
luces	לייטס	luz	לייטס	N;FEM;PL	PROPN
luces	אורות	luz	אור	N;FEM;PL	
concluyó	למסקנה	concluir	למסקנה	V;IND;SG;3;PST;FIN	PROPN
interiores	פנים	interior	פנים	ADJ;PL	N;MASC;PL
juveniles	ילדותי	juvenil	ילדותי	ADJ;PL	ADJ;MASC;SG
historieta	קומיקס	historieta	קומיקס	N;FEM;SG	PROPN
historieta	קומיקס	historieta	קומיקס	N;FEM;SG	PROPN
sindicato	האיחוד	sindicato	האיחוד	N;MASC;SG	PROPN
sindicato	unión	sindicato	unión	N;MASC;SG	
sindicato	סינדיקט	sindicato	סינדיקט	N;MASC;SG	PROPN
masculina	גבריות	masculino	גבריות	ADJ;FEM;SG	N;FEM;SG
masculina	גברית	masculino	גברית	ADJ;FEM;SG	
rick	ריק	rick	ריק	PROPN	
reconocidos	מזוהה	reconocido	זוהה	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP;PASS
reconocidos	זוהה	reconocido	זוהה	ADJ;MASC;PL;V.PTCP	V;MASC;SG;3;PST;PASS
reconocidos	מזוהה	reconocido	זוהה	ADJ;MASC;PL;V.PTCP	V;MASC;SG;V.PTCP;PASS
reconocidos	מוכר	reconocido	מוכר	ADJ;MASC;PL;V.PTCP	
reconocidos	מוכרת	reconocido	מוכר	ADJ;MASC;PL;V.PTCP	ADJ;FEM;SG
proporcionar	ספקי	proporcionar	ספק	V;NFIN	N;MASC;PL
proporcionar	מתן	proporcionar	מתן	V;NFIN	N;MASC;SG
berlin	ברלין	berlin	ברלין	N;MASC;SG	PROPN
pedido	הסדר	pedido	הסדר	ADJ;MASC;SG;V.PTCP	N;MASC;SG
pedido	הזמנה	pedido	הזמנה	ADJ;MASC;SG;V.PTCP	N;FEM;SG
pedido	סדר	pedido	סדר	ADJ;MASC;SG;V.PTCP	N;MASC;SG
pedido	פקודה	pedido	פקודה	ADJ;MASC;SG;V.PTCP	N;FEM;SG
educativa	חינוכית	educativo	חינוכי	ADJ;FEM;SG	ADV
específica	ספציפית	específico	ספציפית	ADJ;FEM;SG	ADV
específica	ספציפיות	específico	ספציפי	ADJ;FEM;SG	ADJ;FEM;PL
específica	ספציפיים	específico	ספציפיים	ADJ;FEM;SG	ADJ;MASC;PL
huelga	סטרייק	huelga	סטרייק	N;FEM;SG	PROPN
distinta	שונות	distinto	שונה	ADJ;FEM;SG	ADJ;FEM;PL
distinta	שונה	distinto	שונה	ADJ;FEM;SG	
distinta	שונים	distinto	שונה	ADJ;FEM;SG	ADJ;MASC;PL
eddie	אדי	eddie	אדי	N;MASC;SG	PROPN
claudia	קלודיה	claudia	קלודיה	N;FEM;SG	PROPN
claudia	קלאודיה	claudia	קלאודיה	N;FEM;SG	PROPN
claudia	קלאוד	claudia	קלאוד	N;FEM;SG	PROPN
claudia	קלוד	claudia	קלוד	N;FEM;SG	
apple	תפוח	applir	פפח	PROPN	
apple	אפל	applir	אפל	PROPN	
benjamin	בנימין	benjamin	בנימין	PROPN	PROPN
capitales	הון	capital	הון	N;MASC;PL	N;MASC;SG
sostiene	מחזקת	sostener	חיזק	V;IND;SG;3;PRS;FIN	V;FEM;SG;V.PTCP;ACT
adecuada	הולם	adecuado	הולם	ADJ;FEM;SG;V.PTCP	
just	פשוט	justo	פשוט	N	
just	רק	justo	רק	N	ADV
huesos	בונס	hueso	בונס	N;MASC;PL	PROPN
huesos	בונז	hueso	בונז	N;MASC;PL	PROPN
huesos	בון	hueso	בון	N;MASC;PL	PROPN
huesos	עצם	hueso	עצם	N;MASC;PL	
serena	סרינה	ser	סרינה	N;FEM;SG	PROPN
declarada	הוכרזה	declarar	הוכרז	ADJ;FEM;SG;V.PTCP	V;FEM;SG;3;PST;PASS
declarada	הכריז	declarar	הכריז	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;ACT
declarada	הוכרז	declarar	הוכרז	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;PASS
salsa	סלסה	salsar	סלס	N;FEM;SG	PROPN
salsa	רוטב	salsar	רוטב	N;FEM;SG	PROPN
salsa	רוטב	salsar	רוטב	N;FEM;SG	PROPN
salvaje	פרא	salvaje	פרא	ADJ;SG	
salvaje	פרא	salvaje	פרא	ADJ;SG	
bryan	בראין	bryar	בראין	PROPN	PROPN
bryan	בריאן	bryar	בריאן	PROPN	PROPN
bryan	בראיין	bryar	בראיין	PROPN	PROPN
alfabeto	אלפבית	alfabeto	אלפבית	N;MASC;SG	PROPN
petersburgo	פטרסבורג	petersburgo	פטרסבורג	N;MASC;SG	PROPN
petersburgo	פטרבורג	petersburgo	פטרבורג	N;MASC;SG	PROPN
visitó	ביקרת	visitar	ביקר	V;IND;SG;3;PST;FIN	PROPN
visitó	ביקור	visitar	ביקור	V;IND;SG;3;PST;FIN	N;MASC;SG
visitó	ביקרו	visitar	ביקר	V;IND;SG;3;PST;FIN	V;PL;3;PST;ACT
horizontal	אופקי	horizontal	אופקי	ADJ;SG	N;MASC;SG
vestido	לבוש	vestido	לבוש	ADJ;MASC;SG;V.PTCP	N;MASC;SG
vestido	לבושה	vestido	לבוש	ADJ;MASC;SG;V.PTCP	N;FEM;SG
vestido	שמלה	vestido	שמלה	ADJ;MASC;SG;V.PTCP	PROPN
vestido	השמלה	vestido	השמלה	ADJ;MASC;SG;V.PTCP	N;FEM;SG
octavo	שמינית	octavo	שמינית	ADJ;MASC;SG	ADV
octavo	שמיני	octavo	שמיני	ADJ;MASC;SG	PROPN
octavo	השמינית	octavo	השמיני	ADJ;MASC;SG	
palestina	פלסטין	palestino	פלסטין	ADJ;FEM;SG	PROPN
palestina	פלסטינים	palestino	פלסטיני	ADJ;FEM;SG	N;MASC;PL
palestina	פלסטיני	palestino	פלסטיני	ADJ;FEM;SG	N;MASC;SG
ampliar	הגדל	ampliar	הגדל	V;NFIN	
ampliar	זום	ampliar	זום	V;NFIN	
ampliar	הרחב	ampliar	הרחב	V;NFIN	
cartel	חוצות	cartel	חוצות	N;MASC;SG	N;MASC;PL
cartel	הקרטל	cartel	הקרטל	N;MASC;SG	PROPN
cartel	קרטל	cartel	קרטל	N;MASC;SG	PROPN
maryland	מרילנד	maryland	מרילנד	N;FEM;SG	PROPN
patas	רגלי	pata	רגל	N;FEM;PL	
patas	רגלים	pata	רגל	N;FEM;PL	
vanguardia	החלוץ	vanguardia	החלוץ	N;FEM;SG	PROPN
presentada	הוצג	presentado	הוצג	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;PASS
presentada	הוגשה	presentado	הוגש	ADJ;FEM;SG;V.PTCP	V;FEM;SG;3;PST;PASS
presentada	הגיש	presentado	הגיש	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;ACT
presentada	נשלחו	presentado	נשלח	ADJ;FEM;SG;V.PTCP	V;PL;3;PST;MID
presentada	נשלח	presentado	נשלח	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;MID
presentada	נשלחה	presentado	נשלח	ADJ;FEM;SG;V.PTCP	V;FEM;SG;3;PST;MID
masters	מאסטרס	master	המאסטרס	N;MASC;PL	PROPN
dream	החלום	dream	החלום	N	PROPN
dream	לחלום	dream	חלם	N	V;NFIN;ACT
célula	תא	célula	תא	N;FEM;SG	
lineal	לינארי	lineal	לינארי	ADJ;SG	PROPN
adquirir	לרכישה	adquirir	לרכישה	V;NFIN	
adquirir	קנייה	adquirir	קנייה	V;NFIN	N;FEM;SG
adquirir	רכישה	adquirir	רכישה	V;NFIN	N;FEM;SG
linda	לינדה	linda	לינדה	ADJ;FEM;SG	PROPN
linda	חמודות	linda	חמוד	ADJ;FEM;SG	N;FEM;PL
linda	חמודה	linda	חמודה	ADJ;FEM;SG	N;FEM;SG
linda	חמודים	linda	חמוד	ADJ;FEM;SG	ADJ;MASC;PL
linda	ניס	linda	ניס	ADJ;FEM;SG	PROPN
genes	גן	gen	גן	N;MASC;PL	N;MASC;SG
genes	הגן	gen	הגן	N;MASC;PL	
plana	דירה	plano	דירה	ADJ;FEM;SG	N;FEM;SG
plana	שטוחה	plano	שטוח	ADJ;FEM;SG	
plana	במול	plano	במול	ADJ;FEM;SG	PROPN
plana	שטוח	plano	שטוח	ADJ;FEM;SG	
nicolas	ניקולאס	nicola	ניקולאס	N;MASC;SG	PROPN
nicolas	ניקולס	nicola	ניקולס	N;MASC;SG	PROPN
nicolas	ניקולא	nicola	ניקולא	N;MASC;SG	PROPN
desembocadura	מאות	desembocadura	מאות	N;FEM;SG	NUM;FEM;PL
pepe	פפה	pepe	פפה	PROPN	PROPN
rivales	יריבה	rival	יריבה	N;PL	N;FEM;SG
rivales	יריב	rival	יריב	N;PL	N;MASC;SG
alice	אליס	alice	אליס	N;FEM;SG	PROPN
rayo	ריי	rayo	ריי	N;MASC;SG	PROPN
rayo	ברקים	rayo	ברק	N;MASC;SG	N;MASC;PL
rayo	ברק	rayo	ברק	N;MASC;SG	PROPN
físicos	פיזיקאים	físico	פיזיקאי	ADJ;MASC;PL	N;MASC;PL
físicos	גופני	físico	גופני	ADJ;MASC;PL	N;MASC;SG
físicos	פיזית	físico	פיזי	ADJ;MASC;PL	ADV
físicos	פיזי	físico	פיזי	ADJ;MASC;PL	N;MASC;SG
físicos	פיסי	físico	פיסי	ADJ;MASC;PL	ADJ;MASC;SG
organiza	ארגן	organizar	ארגן	V;IND;SG;3;PRS;FIN	PROPN
bombas	משאבות	bomba	משאב	N;FEM;PL	
maurice	מוריס	maurizar	הוריס	PROPN	PROPN
financieros	פיננסי	financiero	פיננסי	ADJ;MASC;PL	PROPN
cecilia	ססיל	cecilia	ססיל	N;FEM;SG	PROPN
cecilia	ססיליה	cecilia	ססיליה	N;FEM;SG	PROPN
marte	מאדים	marte	מאדים	PROPN	PROPN
marte	מארס	marte	מרס	PROPN	PROPN
loco	טירוף	loco	טירוף	ADJ;MASC;SG	PROPN
loco	מטורף	loco	הוטרף	ADJ;MASC;SG	V;MASC;SG;V.PTCP;PASS
loco	טירוף	loco	טירוף	ADJ;MASC;SG	PROPN
loco	משוגעת	loco	משוגע	ADJ;MASC;SG	V;FEM;SG;V.PTCP;PASS
loco	מטורף	loco	הוטרף	ADJ;MASC;SG	V;MASC;SG;V.PTCP;PASS
loco	משוגע	loco	משוגע	ADJ;MASC;SG	PROPN
loco	כועסת	loco	כעס	ADJ;MASC;SG	V;FEM;SG;V.PTCP;ACT
loco	כועס	loco	כעס	ADJ;MASC;SG	V;MASC;SG;V.PTCP;ACT
loco	לוקו	loco	לוקו	ADJ;MASC;SG	PROPN
exitoso	מוצלחים	exitoso	מוצלח	ADJ;MASC;SG	ADJ;MASC;PL
exitoso	מצליחה	exitoso	הצליח	ADJ;MASC;SG	V;FEM;SG;V.PTCP;ACT
exitoso	מצליח	exitoso	הצליח	ADJ;MASC;SG	V;MASC;SG;V.PTCP;ACT
harrison	הריסון	harrison	הריסון	N;MASC;SG	PROPN
harrison	האריסון	harrison	האריסון	N;MASC;SG	PROPN
stewart	סטיוארט	stewart	סטיוארט	PROPN	PROPN
sound	סאונד	sound	סאונד	N	PROPN
sound	קול	sound	קול	N	
novio	החתן	novio	החתן	N;MASC;SG	
novio	החבר	novio	החבר	N;MASC;SG	
rechazo	דחיה	rechazo	דחיה	N;MASC;SG	ADV
parker	פארקר	parker	פארקר	N;MASC;SG	PROPN
parker	פרקר	parker	פרקר	N;MASC;SG	PROPN
firmar	חותם	firmar	חתם	V;NFIN	N;MASC;SG
firmar	חתימה	firmar	חתימה	V;NFIN	N;FEM;SG
firmar	חתום	firmar	חתום	V;NFIN	PROPN
firmar	סימן	firmar	סימן	V;NFIN	N;MASC;SG
firmar	שלט	firmar	שלט	V;NFIN	
describir	תאר	describir	תאר	V;NFIN	
describir	תארי	describir	תואר	V;NFIN	PROPN
xavier	אקסבייר	xavier	אקסבייר	PROPN	PROPN
chipre	בקפריסין	chipre	בקפריסין	N;FEM;SG	PROPN
chipre	קפריסין	chipre	קפריסין	N;FEM;SG	PROPN
guy	גאי	guy	גאי	PROPN	PROPN
guy	גיא	guy	גיא	PROPN	PROPN
previsto	מתוכנן	previsto	תוכנן	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
previsto	תכנן	previsto	תכנן	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;ACT
adolescente	מתבגר	adolescente	התבגר	N;SG	V;MASC;SG;V.PTCP
adolescente	מתבגר	adolescente	התבגר	N;SG	V;MASC;SG;V.PTCP
adolescente	מתבגרת	adolescente	התבגר	N;SG	V;FEM;SG;V.PTCP
inés	אינז	inés	אינז	N;FEM;SG	PROPN
inés	אגנס	inés	אגנס	N;FEM;SG	PROPN
actualizado	מעודכנת	actualizado	עודכן	ADJ;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP;PASS
actualizado	מעודכן	actualizado	עודכן	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
actualizado	עודכן	actualizado	עודכן	ADJ;MASC;SG;V.PTCP	PROPN
actualizado	מעודכנים	actualizado	עודכן	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP;PASS
dinámica	דיינמיקס	dinámica	דיינמיקס	N;FEM;SG	PROPN
mencionada	ציינו	mencionado	ציין	ADJ;FEM;SG;V.PTCP	V;PL;3;PST;ACT
mencionada	הוזכר	mencionado	הוזכר	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;PASS
mencionada	מוזכר	mencionado	הוזכר	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
mencionada	הזכיר	mencionado	הזכיר	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;ACT
variación	השונות	variación	השונה	N;FEM;SG	
variación	וריאציות	variación	וריאצי	N;FEM;SG	N;FEM;PL
variación	עודף	variación	עודף	N;FEM;SG	
usted	את	tú	את	PRO;SG;2;FORM	PART;ACC
usted	אותך	tú	אתך	PRO;SG;2;FORM	
sabía	ידע	saber	ידע	V;IND;SG;3;IPFV;FIN	N;MASC;SG
sabía	ידעה	saber	דעה	V;IND;SG;3;IPFV;FIN	V;FEM;SG;3;PST
alfa	אלפא	alfa	אלפא	N;FEM;SG	PROPN
ann	אן	ann	אן	PROPN	PROPN
antecedentes	רקע	antecedente	רקע	N;MASC;PL	N;MASC;SG
antecedentes	רקע	antecedente	רקע	N;MASC;PL	N;MASC;SG
antecedentes	הרקע	antecedente	הרקע	N;MASC;PL	
grabada	חרוט	grabado	חרוט	ADJ;FEM;SG;V.PTCP	PROPN
grabada	חקוק	grabado	חקוק	ADJ;FEM;SG;V.PTCP	PROPN
irlandés	אירי	irlandés	אירי	N;MASC;SG	PROPN
irlandés	אירית	irlandés	אירי	N;MASC;SG	PROPN
asiático	אסייתית	asiático	אסייתי	ADJ;MASC;SG	ADV
asiático	אסייתית	asiático	אסייתי	ADJ;MASC;SG	ADV
asiático	אסייתי	asiático	אסייתי	ADJ;MASC;SG	PROPN
asiático	אסיאתית	asiático	אסיאתי	ADJ;MASC;SG	PROPN
asiático	אסיה	asiático	אסיה	ADJ;MASC;SG	PROPN
asiático	אסיאתי	asiático	אסיאתי	ADJ;MASC;SG	PROPN
guarda	שומר	guardar	שומר	V;IND;SG;3;PRS;FIN	
guarda	משמר	guardar	משמר	V;IND;SG;3;PRS;FIN	N;MASC;SG
guarda	המשמר	guardar	המשמר	V;IND;SG;3;PRS;FIN	PROPN
guarda	שמירה	guardar	שמירה	V;IND;SG;3;PRS;FIN	N;FEM;SG
edgar	אדגר	edgar	אדגר	PROPN	PROPN
barry	ברי	barry	ברי	PROPN	
barry	בארי	barry	בארי	PROPN	PROPN
utilidad	שימושית	utilidad	שימושית	N;FEM;SG	ADV
utilidad	מועיל	utilidad	מועיל	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
utilidad	שימושיות	utilidad	שימושיות	N;FEM;SG	ADJ;FEM;PL
utilidad	שימושיים	utilidad	שימושיים	N;FEM;SG	ADJ;MASC;PL
utilidad	שימושי	utilidad	שימושים	N;FEM;SG	ADJ;MASC;SG
beatles	הביטלס	beatle	הביטלס	N;MASC;PL	PROPN
beatles	החיפושיות	beatle	החיפושיות	N;MASC;PL	N;FEM;SG
higgins	היגינס	higgin	היגינס	PROPN	PROPN
celebrada	מוחזק	celebrado	מוחזק	ADJ;FEM;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
celebrada	החזיק	celebrado	החזיק	ADJ;FEM;SG;V.PTCP	V;MASC;SG;3;PST;ACT
celebrada	חגגו	celebrado	חגג	ADJ;FEM;SG;V.PTCP	V;PL;3;PST;ACT
celebrada	עטורי	celebrado	עטור	ADJ;FEM;SG;V.PTCP	ADJ;MASC;PL
celebrada	חגג	celebrado	חגג	ADJ;FEM;SG;V.PTCP	PROPN
celebrada	חגגה	celebrado	חגגה	ADJ;FEM;SG;V.PTCP	V;FEM;SG;3;PST;ACT
receptor	אדרנרגיים	receptor	אדרנרגי	N;MASC;SG	N;MASC;DU
receptor	מקלט	receptor	מקלט	N;MASC;SG	
desapareció	נעלמו	desaparecer	נעלם	V;IND;SG;3;PST;FIN	V;PL;3;PST;MID
desapareció	נעלם	desaparecer	נעלם	V;IND;SG;3;PST;FIN	V;MASC;SG;MID
prólogo	מבוא	prólogo	מבוא	N;MASC;SG	
valenciano	ולנסית	valenciano	ולנסי	N;MASC;SG	PROPN
xbox	xbox	xbox	xbox	N	PROPN
force	פורס	force	פורס	N	PROPN
force	כח	force	כוח	N	
tramos	נמתח	tramo	נמתח	N;MASC;PL	V;MASC;SG;3;PST;MID
contemporáneos	עכשווית	contemporáneo	עכשווי	N;MASC;PL	N;FEM;SG
ken	קן	ken	קן	PROPN	PROPN
centre	המרכז	centre	המרכז	N;MASC;SG	PROPN
necesarias	נחוץ	necesario	נחוץ	ADJ;FEM;PL	ADJ;MASC;SG
necesarias	הכרחית	necesario	הכרחית	ADJ;FEM;PL	ADJ;FEM;SG
necesarias	הכרחי	necesario	הכרחי	ADJ;FEM;PL	ADJ;MASC;SG
necesarias	נחוצה	necesario	נחוץ	ADJ;FEM;PL	ADJ;SG
necesarias	צורך	necesario	צורך	ADJ;FEM;PL	N;MASC;SG
abraham	אברהם	abraham	אברהם	PROPN	PROPN
colaboradores	תורמים	colaborador	תרם	N;MASC;PL	V;MASC;PL;V.PTCP;ACT
lost	אבד	lost	אבד	N	V;MASC;SG;3;PST
lost	אבוד	lost	אבוד	N	
baterista	מתופף	baterista	מתופף	N;SG	V;MASC;SG;V.PTCP;PASS
caras	יקרה	cara	קרה	N;FEM;PL	V;MASC;SG;3;FUT
caras	יקרים	cara	יקר	N;FEM;PL	ADJ;MASC;PL
caras	יקרות	cara	יקר	N;FEM;PL	ADJ;FEM;PL
caras	יקר	cara	יקר	N;FEM;PL	ADJ;MASC;SG
supercopa	סופרקופה	supercopa	סופרקופה	N;FEM;SG	PROPN
turín	טורינו	turín	טור	N;MASC;SG	PROPN
turín	טורינו	turín	טור	N;MASC;SG	PROPN
lesiones	פציעה	lesión	פציעה	N;FEM;PL	N;FEM;SG
disminución	לסרב	disminución	סירב	N;FEM;SG	V;NFIN;ACT
disminución	סרב	disminución	סרב	N;FEM;SG	
disminución	דחה	disminución	דחה	N;FEM;SG	V;MASC;SG;3;PST;ACT
disminución	להפחית	disminución	הפחית	N;FEM;SG	V;NFIN;ACT
apoyó	תמיכה	apoyar	תמיכה	V;IND;SG;3;PST;FIN	N;FEM;SG
apoyó	נתמכת	apoyar	נתמך	V;IND;SG;3;PST;FIN	V;FEM;SG;V.PTCP;MID
apoyó	נתמך	apoyar	נתמך	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP;MID
apoyó	תמך	apoyar	תמך	V;IND;SG;3;PST;FIN	PROPN
aceptación	מקבל	aceptación	קיבל	N;FEM;SG	V;MASC;SG;V.PTCP;ACT
sídney	סידני	sídney	סידני	N;MASC;SG	PROPN
facilidad	הקלות	facilidad	הקלה	N;FEM;SG	N;FEM;PL
facilidad	להקל	facilidad	הקל	N;FEM;SG	V;NFIN;ACT
libras	קילו	libra	קילוגרם	N;MASC;PL	N;MASC;SG
libras	קילוגרם	libra	קילוגרם	N;MASC;PL	N;MASC;SG
libras	פאונד	libra	פאונד	N;MASC;PL	PROPN
definido	מוגדרים	definido	הוגדר	ADJ;MASC;SG;V.PTCP	V;MASC;PL;V.PTCP;PASS
definido	מוגדר	definido	הוגדר	ADJ;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP;PASS
contribuyó	תרם	contribuir	תרם	V;IND;SG;3;PST;FIN	PROPN
terrestres	ארצי	terrestre	ארצי	N;PL	PROPN
rara	נדירים	raro	נדיר	ADJ;FEM;SG	ADJ;MASC;PL
rara	נא	raro	None	ADJ;FEM;SG	
rara	נדיר	raro	נדיר	ADJ;FEM;SG	
soviéticos	הסובייטי	soviético	הסובייטי	N;MASC;PL	PROPN
soviéticos	סובייטי	soviético	סובייטי	N;MASC;PL	PROPN
figueroa	פיגרואה	figueroa	פיגרואה	N;MASC;SG	PROPN
adquirido	הושג	adquirido	הושג	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;PASS
adquirido	רכשה	adquirido	רכש	ADJ;MASC;SG;V.PTCP	V;FEM;SG;3;PST;ACT
adquirido	רכש	adquirido	רכש	ADJ;MASC;SG;V.PTCP	PROPN
adquirido	נרכש	adquirido	נרכש	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;MID
adquirido	רכשו	adquirido	רכש	ADJ;MASC;SG;V.PTCP	V;PL;3;PST;ACT
adquirido	רכש	adquirido	רכש	ADJ;MASC;SG;V.PTCP	PROPN
adquirido	נרכש	adquirido	נרכש	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;MID
adquirido	נקנה	adquirido	נקנה	ADJ;MASC;SG;V.PTCP	V;MASC;SG;3;PST;MID
