από	from	από	from	ADP	
απορρίφθηκε	odrzucona	απορρίπτω	odrzucić	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
απορρίφθηκε	odrzucony	απορρίπτω	odrzucić	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
απορρίφθηκε	odmówił	απορρίπτω	odmówić	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
απορρίφθηκε	odrzucona	απορρίπτω	odrzucić	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ινδικό	indian	ινδικός	indian	ADJ;NOM;NEUT;SG	
ινδικό	indianin	ινδικός	indianin	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
λεονάρντο	leonardo	λεονάρντος	leonardo		
απομόνωση	izolacji	απομόνωση	izolacja	N;ACC;FEM;SG	N;GEN;FEM;SG
απομόνωση	izolacja	απομόνωση	izolacja	N;ACC;FEM;SG	N;NOM;FEM;SG
πολεμιστές	wojowników	πολεμιστής	wojownik	N;NOM;MASC;PL	N;ACC;MASC;PL
ενεργή	aktywni	ενεργή	aktywny	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
ενδιάμεσα	pośrednie	ενδιάμεσα	pośrednie	ADV	ADJ;NOM;NEUT;SG
ενδιάμεσα	pośredni	ενδιάμεσα	pośredni	ADV	
ενδιάμεσα	pośrednia	ενδιάμεσα	pośredniać	ADV	ADJ;NOM;FEM;SG
μάρτυρας	męczennika	μάρτυρας	męczennik	N;NOM;MASC;SG	N;ACC;MASC;SG
μάρτυρας	świadkowie	μάρτυρας	świadkowie	N;NOM;MASC;SG	N;NOM;MASC;PL
μάρτυρας	świadka	μάρτυρας	świadek	N;NOM;MASC;SG	N;ACC;MASC;SG
μαρξ	marx	μαρχ	marna	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
μαρξ	marks	μαρχ	marks	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
καλύπτονται	objętych	καλύπτω	objąć	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
καλύπτονται	kryty	καλύπτω	kryć	V;IPFV;IND;PL;3;PRS;FIN;PASS	N;ACC;MASC;SG
καλύπτονται	pokryta	καλύπτω	pokryć	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
καλύπτονται	pokryte	καλύπτω	pokryć	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
τσαντ	czad	τσαντ	czad		
τσαντ	czadu	τσαντ	czad		
τσαντ	chad	τσαντ	chad		
συντριβή	katastrofa	συντριβός	katastrofa	N;ACC;FEM;SG	N;NOM;FEM;SG
συντριβή	zderzak	συντριβός	zderzak	N;ACC;FEM;SG	N;NOM;MASC;SG
συντριβή	crash	συντριβός	crash	N;ACC;FEM;SG	
ντόναλντ	donalda	ντόναλντ	donalda	PROPN;NOM;MASC;SG	
ντόναλντ	donald	ντόναλντ	donald	PROPN;NOM;MASC;SG	
μονάρχες	monarchów	μονάρχος	monarch	N;NOM;MASC;PL	N;ACC;MASC;PL
καραϊβικής	karaibów	καραϊβικός	karaib	ADJ;GEN;FEM;SG	N;GEN;MASC;PL
καραϊβικής	karai	καραϊβικός	karaić	ADJ;GEN;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
εναλλακτικές	alternatywy	εναλλακτικός	alternatywa	ADJ;NOM;FEM;PL	N;ACC;FEM;PL
εναλλακτικές	alternatywa	εναλλακτικός	alternatywa	ADJ;NOM;FEM;PL	N;NOM;FEM;SG
ρομπότ	roboty	ρομπότ	robota	N;NOM;NEUT;SG	N;ACC;FEM;PL
ρομπότ	robot	ρομπότ	robot	N;NOM;NEUT;SG	
ρομπότ	robocie	ρομπότ	robota	N;NOM;NEUT;SG	N;DAT;FEM;SG
ρομπότ	robota	ρομπότ	robota	N;NOM;NEUT;SG	
υπεροχή	wyższości	υπεροχή	wyższość	N;ACC;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
υπεροχή	przewaga	υπεροχή	przewaga	N;ACC;FEM;SG	N;NOM;FEM;SG
υπεροχή	dominująca	υπεροχή	dominować	N;ACC;FEM;SG	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;ACT
υπεροχή	dominacji	υπεροχή	dominacja	N;ACC;FEM;SG	N;DAT;FEM;SG
υπεροχή	pierwszeństwa	υπεροχή	pierwszeństwo	N;ACC;FEM;SG	N;GEN;NEUT;SG
πληρεξούσιος	pełnomocnik	πληρεξούσιος	pełnomocnik	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
πληρεξούσιος	proxy	πληρεξούσιος	prox	ADJ;NOM;MASC;SG	
πληρεξούσιος	pośrednik	πληρεξούσιος	pośrednik	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
αξιωματούχος	oficjalne	αξιωματούχος	oficjalny	N;NOM;MASC;SG	ADJ;NOM;NEUT;SG
αξιωματούχος	oficjalna	αξιωματούχος	oficjalny	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
αξιωματούχος	urzędowym	αξιωματούχος	urzędowy	N;NOM;MASC;SG	ADJ;INS;MASC;SG
αξιωματούχος	oficjalnie	αξιωματούχος	oficjalnie	N;NOM;MASC;SG	ADV
αξιωματούχος	oficjalny	αξιωματούχος	oficjalny	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
οξείδιο	tlenku	οξείδιο	tlenk	N;NOM;NEUT;SG	N;GEN;MASC;SG
κήπους	ogrody	κήπος	ogród	N;ACC;MASC;PL	N;NOM;MASC;PL
κήπους	ogrodów	κήπος	ogród	N;ACC;MASC;PL	N;GEN;MASC;PL
αναμνήσεις	wspomnień	ανάμνηση	wspomnienie	N;NOM;FEM;PL	N;GEN;NEUT;PL
αναμνήσεις	pamięci	ανάμνηση	pamięć	N;NOM;FEM;PL	
τυνησίας	tunezja	τυνησία	tunezja	N;GEN;FEM;SG	
τυνησίας	tunezji	τυνησία	tunezja	N;GEN;FEM;SG	PROPN;GEN;FEM;SG
υεμένη	jemenie	Υεμένη	jemen	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
ρικ	rick	ρικ	rick		PROPN;NOM;MASC;SG
ρικ	ricka	ρικ	ricka		
γεμάτο	naładowane	γεμάτος	naładować	NUM;NOM;NEUT;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
γεμάτο	załadowany	γεμάτος	załadować	NUM;NOM;NEUT;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
γεμάτο	naładowany	γεμάτος	naładować	NUM;NOM;NEUT;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
γεμάτο	załadowane	γεμάτος	załadować	NUM;NOM;NEUT;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
γεμάτο	wypełniony	γεμάτος	wypełnić	NUM;NOM;NEUT;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
γεμάτο	wypełnione	γεμάτος	wypełnić	NUM;NOM;NEUT;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
μάνατζερ	menadżer	μάνατζερ	menadżer	N;NOM;NEUT;PL	N;NOM;MASC;SG
μάνατζερ	kierownik	μάνατζερ	kierownik	N;NOM;NEUT;PL	N;NOM;MASC;SG
μάνατζερ	menedżer	μάνατζερ	menedżer	N;NOM;NEUT;PL	N;NOM;MASC;SG
μάνατζερ	zarządca	μάνατζερ	zarządca	N;NOM;NEUT;PL	N;NOM;MASC;SG
φορντ	forda	φορντ	ford		N;ACC;MASC;SG
φορντ	ford	φορντ	ford		
προπαγάνδα	propagandy	προπαγάνδα	propaganda	N;NOM;FEM;SG	N;GEN;FEM;SG
αφαιρέθηκε	usunięto	αφαιρώ	usunąć	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
αφαιρέθηκε	usunięte	αφαιρώ	usunąć	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
αφαιρέθηκε	usunięta	αφαιρώ	usunąć	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
αφαιρέθηκε	usunięty	αφαιρώ	usunąć	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
σπάνιες	rzadka	σπάνιος	rzadka	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
σπάνιες	rzadkość	σπάνιος	rzadkość	ADJ;NOM;FEM;PL	N;NOM;FEM;SG
σπάνιες	rzadkie	σπάνιος	rzadki	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
σπάνιες	rzadki	σπάνιος	rzadka	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
σπάνιες	rzadko	σπάνιος	rzadko	ADJ;NOM;FEM;PL	ADV
άρεσε	lubił	αρώνω	lubić	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
καταγράφονται	zarejestrowany	καταγράφω	zarejestrować	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
καταγράφονται	rejestrowane	καταγράφω	rejestrować	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
καταγράφονται	zapisane	καταγράφω	zapisać	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
καταγράφονται	zarejestrowane	καταγράφω	zarejestrować	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
καταγράφονται	nagrane	καταγράφω	nagrać	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
χάθηκε	zagubiona	χάνω	zagubić	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
χάθηκε	zagubiony	χάνω	zagubić	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
χάθηκε	stracił	χάνω	stracić	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
χάθηκε	stracone	χάνω	stracić	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
χάθηκε	utracone	χάνω	utracić	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
πεζικό	piechoty	πεζικό	piechota	N;NOM;NEUT;SG	
πεζικό	piechotę	πεζικό	piechota	N;NOM;NEUT;SG	N;ACC;FEM;SG
τροποποιήσεις	poprawki	τροποποίηση	poprawka	N;NOM;FEM;PL	N;ACC;FEM;PL
τροποποιήσεις	zmiany	τροποποίηση	zmiana	N;NOM;FEM;PL	N;ACC;FEM;PL
τροποποιήσεις	zmian	τροποποίηση	zmiana	N;NOM;FEM;PL	
τροποποιήσεις	modyfikacji	τροποποίηση	modyfikacja	N;NOM;FEM;PL	N;GEN;FEM;SG
κλήρωση	loterii	κλήρωση	loteria	N;NOM;FEM;SG	N;GEN;FEM;SG
κλήρωση	rysować	κλήρωση	rysować	N;NOM;FEM;SG	V;IPFV;NFIN;ACT
κλήρωση	wyciągnąć	κλήρωση	wyciągnąć	N;NOM;FEM;SG	V;PFV;NFIN;ACT
κλήρωση	loterii	κλήρωση	loteria	N;NOM;FEM;SG	N;GEN;FEM;SG
ατομικά	indywidualny	ατομικά	indywidualny	ADV	ADJ;NOM;MASC;SG
ατομικά	indywidualne	ατομικά	indywidualny	ADV	ADJ;NOM;NEUT;SG
ατομικά	poszczególnych	ατομικά	poszczególny	ADV	ADJ;GEN;MASC;PL
καύσιμο	paliwa	καύσιμο	paliwy	N;NOM;NEUT;SG	
ηλεκτρικά	elektryczny	ηλεκτρικά	elektryczny	ADV	ADJ;NOM;MASC;SG
ηλεκτρικά	elektryczne	ηλεκτρικά	elektryczny	ADV	ADJ;NOM;NEUT;SG
ηλεκτρικά	elektryczny	ηλεκτρικά	elektryczny	ADV	ADJ;NOM;MASC;SG
ηλεκτρικά	elektryczne	ηλεκτρικά	elektryczny	ADV	ADJ;NOM;NEUT;SG
ηλεκτρικά	electric	ηλεκτρικά	electric	ADV	
αμφισβήτηση	sporu	αμφισβήτηση	spór	N;ACC;FEM;SG	
αμφισβήτηση	spór	αμφισβήτηση	spór	N;ACC;FEM;SG	N;NOM;MASC;SG
συντήρησης	utrzymanie	συντήρηση	utrzymać	N;GEN;FEM;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
συντήρησης	konserwacja	συντήρηση	konserwacja	N;GEN;FEM;SG	N;NOM;FEM;SG
τζόνι	johny	τζόνι	johny		
τζόνι	johnny	τζόνι	johnny		N;NOM;MASC;SG
γκόρντον	gordon	γκόρντος	gordon		
γκόρντον	gordona	γκόρντος	gordon		
στοκχόλμη	sztokholmu	στοκχόλμος	sztokholm	PROPN;NOM;FEM;SG	N;GEN;MASC;SG
στοκχόλμη	sztokholmie	στοκχόλμος	sztokholm	PROPN;NOM;FEM;SG	N;ACC;MASC;SG
νεότερα	nowsze	νέος	nowy	ADV;CMPR	V;IPFV;IND;SG;3;FIN;ACT
φιλ	phila	φιλ	phil		N;ACC;MASC;SG
φιλ	phil	φιλ	phil		PROPN;NOM;MASC;SG
άλπεις	alpy	άλπεις	alpy	PROPN;NOM;FEM;SG	V;IPFV;IND;PL;PRS;FIN;ACT
μαρίνος	marinos	μαρίνος	marinos	PROPN;NOM;MASC;SG	
προεδρική	prezydenckich	προεδρικός	prezydencki	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
κομμουνιστική	komunistycznej	κομμουνιστικός	komunistyczny	ADJ;NOM;FEM;SG	ADJ;GEN;FEM;SG
κομμουνιστική	komunistą	κομμουνιστικός	komunista	ADJ;NOM;FEM;SG	N;INS;MASC;SG
κομμουνιστική	komuniści	κομμουνιστικός	komunista	ADJ;NOM;FEM;SG	N;NOM;MASC;PL
βόρειος	północ	βόρειος	północ	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
βόρειος	północna	βόρειος	północny	ADJ;NOM;MASC;SG	
βόρειος	północnej	βόρειος	północny	ADJ;NOM;MASC;SG	ADJ;GEN;FEM;SG
βόρειος	północny	βόρειος	północny	ADJ;NOM;MASC;SG	N;ACC;MASC;SG
αέρας	powietrza	αέρας	powietrze	N;NOM;MASC;SG	N;GEN;NEUT;SG
αέρας	air	αέρας	air	N;NOM;MASC;SG	
θέατρα	teatrów	θέατρο	teatr	N;NOM;NEUT;PL	N;GEN;MASC;PL
θέατρα	kin	θέατρο	kin	N;NOM;NEUT;PL	
θέατρα	teatrów	θέατρο	teatr	N;NOM;NEUT;PL	N;GEN;MASC;PL
θέατρα	kina	θέατρο	kino	N;NOM;NEUT;PL	N;GEN;NEUT;SG
συνεργασίες	partnerstwo	συνεργασία	partnerstwo	N;NOM;FEM;PL	N;NOM;NEUT;SG
συνεργασίες	partnerstwa	συνεργασία	partnerstwo	N;NOM;FEM;PL	N;NOM;NEUT;SG
αποτελεσματικότητα	efektywności	αποτελεσματικότητα	efektywność	N;ACC;FEM;SG	N;GEN;FEM;SG
αποτελεσματικότητα	efektywność	αποτελεσματικότητα	efektywność	N;ACC;FEM;SG	N;NOM;FEM;SG
αποτελεσματικότητα	skuteczność	αποτελεσματικότητα	skuteczność	N;ACC;FEM;SG	N;NOM;FEM;SG
αποτελεσματικότητα	sprawności	αποτελεσματικότητα	sprawność	N;ACC;FEM;SG	N;GEN;FEM;SG
αποτελεσματικότητα	sprawność	αποτελεσματικότητα	sprawność	N;ACC;FEM;SG	N;NOM;FEM;SG
αποτελεσματικότητα	skuteczność	αποτελεσματικότητα	skuteczność	N;ACC;FEM;SG	N;NOM;FEM;SG
αποτελεσματικότητα	efektywność	αποτελεσματικότητα	efektywność	N;ACC;FEM;SG	N;NOM;FEM;SG
αποτελεσματικότητα	skuteczności	αποτελεσματικότητα	skuteczność	N;ACC;FEM;SG	N;GEN;FEM;SG
αποτελεσματικότητα	skuteczność	αποτελεσματικότητα	skuteczność	N;ACC;FEM;SG	N;NOM;FEM;SG
αποτελεσματικότητα	efektywność	αποτελεσματικότητα	efektywność	N;ACC;FEM;SG	N;NOM;FEM;SG
αποτελεσματικότητα	skuteczności	αποτελεσματικότητα	skuteczność	N;ACC;FEM;SG	N;GEN;FEM;SG
καθηγήτρια	nauczycielu	καθηγήτρια	nauczyciel	N;NOM;FEM;SG	N;VOC;MASC;SG
νις	nis	νις	nis		
αντίπαλοι	rywali	αντίπαλος	rywać	ADJ;NOM;MASC;PL	N;ACC;MASC;PL
αντίπαλοι	przeciwnicy	αντίπαλος	przeciwnik	ADJ;NOM;MASC;PL	N;NOM;MASC;PL
αντίπαλοι	przeciwników	αντίπαλος	przeciwnik	ADJ;NOM;MASC;PL	N;ACC;MASC;PL
επενδύσεις	inwestycja	επένδυση	inwestycja	N;NOM;FEM;PL	N;NOM;FEM;SG
επενδύσεις	inwestycji	επένδυση	inwestycja	N;NOM;FEM;PL	N;GEN;FEM;SG
επενδύσεις	inwestycji	επένδυση	inwestycja	N;NOM;FEM;PL	N;GEN;FEM;SG
επενδύσεις	inwestycja	επένδυση	inwestycja	N;NOM;FEM;PL	N;NOM;FEM;SG
επενδύσεις	inwestycyjne	επένδυση	inwestycyjny	N;NOM;FEM;PL	ADJ;NOM;NEUT;SG
επενδύσεις	inwestowanie	επένδυση	inwestować	N;NOM;FEM;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
συνταγματικό	konstytucyjnego	συνταγματικός	konstytucyjny	ADJ;NOM;NEUT;SG	ADJ;ACC;MASC;SG
κοινωνίες	społeczeństw	κοινωνία	społeczeństwo	N;NOM;FEM;PL	N;GEN;NEUT;PL
κοινωνίες	społeczeństwa	κοινωνία	społeczeństwo	N;NOM;FEM;PL	N;GEN;NEUT;SG
πλοήγησης	nawigacja	πλοήγηση	nawigacja	N;GEN;FEM;SG	N;NOM;FEM;SG
πλοήγησης	nawigacyjne	πλοήγηση	nawigacyjny	N;GEN;FEM;SG	ADJ;NOM;NEUT;SG
ύμνο	hymn	ύμνο	hymn	N;ACC;MASC;SG	N;NOM;MASC;SG
ύμνο	hymn	ύμνο	hymn	N;ACC;MASC;SG	N;NOM;MASC;SG
συμφώνησαν	uzgodnione	συμφωνώ	uzgodnić	V;PFV;IND;PL;3;PST;FIN;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
συμφώνησαν	zgoda	συμφωνώ	zgoda	V;PFV;IND;PL;3;PST;FIN;ACT	N;NOM;FEM;SG
εφτά	siódemka	εφτά	siódemka	NUM;NOM;NEUT;PL	N;NOM;FEM;SG
εφτά	siedmiu	εφτά	siedem	NUM;NOM;NEUT;PL	
εφτά	siedem	εφτά	siedem	NUM;NOM;NEUT;PL	
μύθους	mity	μύθος	mit	N;ACC;MASC;PL	N;NOM;MASC;PL
σολ	sol	σολ	sol		
σολ	saul	σολ	saul		PROPN;NOM;MASC;SG
ασφαλή	sejf	ασφαλής	sejf	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
φάρος	latarni	φάρος	latarnia	N;NOM;MASC;SG	N;GEN;FEM;SG
φάρος	beacon	φάρος	beacon	N;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
κεφαλαίου	kapitał	κεφάλαιο	kapitał	N;GEN;NEUT;SG	N;ACC;MASC;SG
κεφαλαίου	stolica	κεφάλαιο	stolica	N;GEN;NEUT;SG	N;NOM;FEM;SG
κεφαλαίου	stolicy	κεφάλαιο	stolica	N;GEN;NEUT;SG	
κεφαλαίου	capital	κεφάλαιο	capital	N;GEN;NEUT;SG	
καύσιμα	paliwo	καύσιμα	paliwo	N;NOM;NEUT;PL	N;NOM;NEUT;SG
καύσιμα	paliwa	καύσιμα	paliwy	N;NOM;NEUT;PL	
καύσιμα	paliw	καύσιμα	paliw	N;NOM;NEUT;PL	
καύσιμα	paliwa	καύσιμα	paliwy	N;NOM;NEUT;PL	
κοινοπολιτείας	commonwealth	κοινοπολιτεία	commonwealt	N;GEN;FEM;SG	N;NOM;MASC;SG
κοινοπολιτείας	wspólnota	κοινοπολιτεία	wspólnota	N;GEN;FEM;SG	N;NOM;FEM;SG
κω	kos	κα	kos	PROPN;NOM;FEM;SG	
ιό	wirusów	ιό	wirus	N;ACC;MASC;SG	N;GEN;MASC;PL
ιό	wirus	ιό	wirus	N;ACC;MASC;SG	N;NOM;MASC;SG
ιό	wirusy	ιό	wirus	N;ACC;MASC;SG	
ιό	wirusa	ιό	wirus	N;ACC;MASC;SG	
λανθασμένη	nieprawidłowy	λανθάζω	nieprawidłowy	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG
λανθασμένη	nieprawidłowe	λανθάζω	nieprawidłowy	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
λανθασμένη	nieprawidłowa	λανθάζω	nieprawidłowy	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG
διπλωματική	dyplomatycznych	διπλωματικός	dyplomatyczny	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
διπλωματική	dyplomatycznej	διπλωματικός	dyplomatyczny	ADJ;NOM;FEM;SG	ADJ;GEN;FEM;SG
συλλαμβάνεται	aresztowany	συλλαμβάνω	aresztować	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
συλλαμβάνεται	aresztowana	συλλαμβάνω	aresztować	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
συλλαμβάνεται	aresztowani	συλλαμβάνω	aresztować	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;PFV;NOM;MASC;PL;POS;V.PTCP;PASS
κενά	luk	κενό	luk	N;NOM;NEUT;PL	
κενά	luki	κενό	luk	N;NOM;NEUT;PL	
άζωτο	azotu	άζωτο	azot	N;NOM;NEUT;SG	
έλενα	helena	λένω	helen	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
έλενα	heleny	λένω	helen	PROPN;NOM;FEM;SG	N;GEN;FEM;SG
έλενα	elena	λένω	elen	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
έλενα	eleny	λένω	elena	PROPN;NOM;FEM;SG	
έκβαση	rezultat	έκβαση	rezultat	N;ACC;FEM;SG	N;NOM;MASC;SG
έκβαση	wynik	έκβαση	wynik	N;ACC;FEM;SG	N;NOM;MASC;SG
έλευση	adwent	έλευση	adwent	N;ACC;FEM;SG	N;NOM;MASC;SG
ουσιαστικό	rzeczownik	ουσιαστικός	rzeczownik	ADJ;NOM;NEUT;SG	
εννιά	dziewięciu	εννιά	dziewięć	NUM;NOM;MASC;PL	
εννιά	nine	εννιά	niny	NUM;NOM;MASC;PL	
εννιά	dziewięć	εννιά	dziewięć	NUM;NOM;MASC;PL	
κυκλική	okrągły	κυκλικός	okrągnąć	ADJ;NOM;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
κυκλική	okrągł	κυκλικός	okrągnąć	ADJ;NOM;FEM;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
κόμικ	komiksów	κόμικ	komiks	N;NOM;NEUT;SG	N;GEN;MASC;PL
κόμικ	komiksy	κόμικ	komiks	N;NOM;NEUT;SG	N;NOM;MASC;PL
κόμικ	comic	κόμικ	comic	N;NOM;NEUT;SG	
συμβουλές	podpowiedzi	συμβουλής	podpowiedź	N;NOM;FEM;PL	
συμβουλές	porady	συμβουλής	porada	N;NOM;FEM;PL	N;ACC;FEM;PL
συμβουλές	końcówki	συμβουλής	końcówka	N;NOM;FEM;PL	N;ACC;FEM;PL
συμβουλές	wskazówki	συμβουλής	wskazówka	N;NOM;FEM;PL	N;ACC;FEM;PL
συμβουλές	rady	συμβουλής	rada	N;NOM;FEM;PL	N;GEN;FEM;SG
συμβουλές	porady	συμβουλής	porada	N;NOM;FEM;PL	N;ACC;FEM;PL
αστεροειδείς	asteroidy	αστεροειδής	asteroida	N;NOM;MASC;PL	
δημοσιεύει	opublikować	δημοσιεύω	opublikować	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NFIN;ACT
δημοσιεύει	publikowanie	δημοσιεύω	publikowanie	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
μπελ	belle	μπελ	bell		
μπελ	bel	μπελ	bel		
μπελ	dzwonek	μπελ	dzwonek		N;ACC;MASC;SG
μπελ	dzwon	μπελ	dzwon		N;NOM;MASC;SG
μπελ	bell	μπελ	bell		PROPN;NOM;MASC;SG
επίσκοποι	biskupów	επίσκοπος	biskup	N;NOM;MASC;PL	N;GEN;MASC;PL
παρεμβάσεις	interwencji	παρέμβαση	interwencja	N;NOM;FEM;PL	N;DAT;FEM;SG
παρεμβάσεις	interwencja	παρέμβαση	interwencja	N;NOM;FEM;PL	N;NOM;FEM;SG
παρεμβάσεις	interwencji	παρέμβαση	interwencja	N;NOM;FEM;PL	N;DAT;FEM;SG
αλληλογραφία	korespondencji	αλληλογραφία	korespondencja	N;NOM;FEM;SG	N;GEN;FEM;SG
αλληλογραφία	mail	αλληλογραφία	mail	N;NOM;FEM;SG	
μάθηση	nauka	μάθηση	nauka	N;ACC;FEM;SG	N;NOM;FEM;SG
μπριτάνικα	britannica	μπριτάνικος	britannica	PROPN;NOM;FEM;SG	
συμπεριφορές	zachowań	συμπεριφορά	zachowanie	N;NOM;FEM;PL	N;GEN;NEUT;PL
συμπεριφορές	zachowania	συμπεριφορά	zachowanie	N;NOM;FEM;PL	N;NOM;NEUT;SG
συμπεριφορές	postawy	συμπεριφορά	postawa	N;NOM;FEM;PL	N;GEN;FEM;SG
ποικίλες	zróżnicowane	ποικίλος	zróżnicować	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
αμπού	abu	αμπού	abu		PROPN;NOM;MASC;SG
εξαιρετικές	wyjątkowych	εξαιρετικός	wyjątkowy	ADJ;NOM;FEM;PL	ADJ;GEN;MASC;PL
εξαιρετικές	wyjątkowe	εξαιρετικός	wyjątkowy	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
εξαιρετικές	wyjątkowa	εξαιρετικός	wyjątkowy	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
εξαιρετικές	wyjątkowy	εξαιρετικός	wyjątkowy	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
παρένθεση	nawiasach	παρένθεση	nawias	N;NOM;FEM;SG	N;GEN;MASC;PL
παρένθεση	nawiasach	παρένθεση	nawias	N;NOM;FEM;SG	N;GEN;MASC;PL
πυραύλων	pocisk	πύραυλος	pocisk	N;GEN;MASC;PL	N;NOM;MASC;SG
πυραύλων	rakieta	πύραυλος	rakieta	N;GEN;MASC;PL	N;NOM;FEM;SG
προσεγγίσεις	podejścia	προσέγγιση	podejść	N;NOM;FEM;PL	N;GEN;NEUT;SG
